של	shel	של	shel	PART;GEN	PROPN;NOM;MASC;SG;POS
מפתח	klíče	מפתח	klíč	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
מפתח	klíčové	מפתח	klíčový	N;MASC;SG	ADJ;NOM;MASC;PL;POS
מפתח	klíčová	מפתח	klíčový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
מתן	poskytující	מתן	poskytující	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מלאה	plné	מלא	plný	ADV	ADJ;NOM;NEUT;SG;POS
מלאה	plný	מלא	plný	ADV	ADJ;INAN;NOM;MASC;SG;POS
מלאה	plná	מלא	plný	ADV	ADJ;NOM;FEM;SG;POS
השלום	peace	השלום	peace		N;MASC;SG;POS
השלום	míru	השלום	míra		N;ACC;FEM;SG;POS
השלום	mír	השלום	mír		N;INAN;NOM;MASC;SG;POS
זילנד	zéland	זילנד	zéland	PROPN	PROPN;INAN;NOM;MASC;SG;POS
זילנד	zélandu	זילנד	zéland	PROPN	PROPN;INAN;GEN;MASC;SG;POS
ישו	kristus	ישו	kristus		N;ANIM;NOM;MASC;SG;POS
ישו	kriste	ישו	krist		V;IMP;SG;1;POS;FIN
ישו	ježíši	ישו	ježít		N;ANIM;DAT;MASC;SG;POS
ישו	ježíš	ישו	ježit		N;ANIM;NOM;MASC;SG;POS
מפעיל	operátor	מפעיל	operátor	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG;POS
מפעיל	provozovatel	מפעיל	provozovatel	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG;POS
מפעיל	běžící	מפעיל	běžící	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מפעיל	běží	מפעיל	běžet	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מפעיל	běh	מפעיל	běh	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG;POS
מפעיל	běhání	מפעיל	běhání	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
עבודות	zaměstnání	עבודה	zaměstnání	N;FEM;PL	N;NOM;NEUT;SG;POS
הגישה	přístupu	הגיש	přístup	V;FEM;SG;3;PST;ACT	N;INAN;GEN;MASC;SG;POS
הגישה	přístup	הגיש	přístup	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG;POS
ילד	kid	ילד	kid	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ילד	dětská	ילד	dětský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
סוריה	sýrie	סוריה	sýrie	PROPN	PROPN;NOM;FEM;SG;POS
ענף	pobočky	ענף	pobočka	N;MASC;SG	N;NOM;FEM;PL;POS
מוסד	instituce	מוסד	instituce	N;MASC;SG	N;NOM;FEM;PL;POS
גילה	objeven	גילה	objevený	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
גילה	objevili	גילה	objevit	V;MASC;SG;3;PST;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
גילה	objevila	גילה	objevit	V;MASC;SG;3;PST;ACT	V;PFV;POS;PST;V.PTCP;ACT
הערים	velkoměsta	הערים	velkoměsto	V;MASC;SG;3;PST;ACT	N;NOM;NEUT;PL;POS
הערים	měst	הערים	město	V;MASC;SG;3;PST;ACT	N;GEN;NEUT;PL;POS
הערים	města	הערים	město	V;MASC;SG;3;PST;ACT	N;NOM;NEUT;PL;POS
עצם	kosti	עצם	kost		N;NOM;FEM;PL;POS
עצם	kost	עצם	kost		N;NOM;FEM;SG;POS
עצם	kostí	עצם	kost		N;INS;FEM;SG;POS
עצם	bone	עצם	bon		PROPN;INAN;NOM;MASC;SG;POS
נישא	manželé	נישא	manžel	V;MASC;SG;3;PST;MID	N;ANIM;NOM;MASC;PL;POS
נישא	vdaná	נישא	vdaný	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS
נישא	ženatý	נישא	ženatý	V;MASC;SG;3;PST;MID	ADJ;ANIM;NOM;MASC;SG;POS
פיטר	petře	פיטר	petra	PROPN	N;DAT;FEM;SG;POS
פיטר	peter	פיטר	peter	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
פיטר	petr	פיטר	petr	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
מריה	marie	מריה	marie	PROPN	N;NOM;FEM;SG;POS
מריה	marii	מריה	marie	PROPN	N;ACC;FEM;SG;POS
מריה	maria	מריה	maria	PROPN	PROPN;NOM;FEM;SG;POS
לים	lim	לים	lim		PROPN;MASC;POS
טבעי	přírodní	טבעי	přírodní	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
קולות	hlasuje	קול	hlasovat	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
קולות	hlasování	קול	hlasování	N;MASC;PL	N;NOM;NEUT;SG;POS
ההר	hora	ההר	hora		N;NOM;FEM;SG;POS
ההר	hory	ההר	hora		N;NOM;FEM;PL;POS
ההר	horu	ההר	hora		N;ACC;FEM;SG;POS
הנסיך	princi	הנסיך	princ	PROPN	N;ANIM;DAT;MASC;SG;POS
הנסיך	kníže	הנסיך	kníže	PROPN	N;ANIM;NOM;MASC;SG;POS
הנסיך	prince	הנסיך	princ	PROPN	N;ANIM;ACC;MASC;SG;POS
הנסיך	princ	הנסיך	princ	PROPN	N;ANIM;NOM;MASC;SG;POS
תא	buňky	תא	buňka		N;NOM;FEM;PL;POS
תא	buňka	תא	buňka		N;NOM;FEM;SG;POS
תא	cela	תא	cela		N;NOM;FEM;SG;POS
תא	cely	תא	cela		N;NOM;MASC;PL;POS
נפתח	otevřel	נפתח	otevřít	V;MASC;SG;PST;MID	V;MASC;SG;POS;PST;V.PTCP;ACT
נפתח	otevřeno	נפתח	otevřený	V;MASC;SG;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נפתח	otevře	נפתח	otevřít	V;MASC;SG;PST;MID	V;IND;SG;3;POS;PRS;FIN;ACT
נפתח	otevírá	נפתח	otevírat	V;MASC;SG;PST;MID	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ישירות	přímé	ישירות	přímý		ADJ;NOM;MASC;SG;POS
ישירות	přímý	ישירות	přímý		ADJ;INAN;NOM;MASC;SG;POS
ישירות	direct	ישירות	direct		N;NOM;MASC;SG;POS
ישירות	přímá	ישירות	přímý		ADJ;NOM;FEM;SG;POS
ישירות	přímo	ישירות	přímo		ADV;POS
לואי	louis	לואי	louis	PROPN	PROPN;INAN;NOM;MASC;SG;POS
לואי	louisi	לואי	louise	PROPN	N;ANIM;NOM;MASC;SG;POS
לואי	ludvík	לואי	ludvík	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
לואי	louie	לואי	louie	PROPN	N;ANIM;NOM;MASC;SG;POS
המשיכה	pokračovala	המשיך	pokračovat	V;FEM;SG;3;PST;ACT	V;IPFV;POS;PST;V.PTCP;ACT
המשיכה	pokračování	המשיך	pokračování	V;FEM;SG;3;PST;ACT	N;NOM;NEUT;SG;POS
ניכר	značná	ניכר	značný		ADJ;NOM;FEM;SG;POS
ניכר	podstatné	ניכר	podstatný		ADJ;NOM;NEUT;SG;POS
ניכר	podstatná	ניכר	podstatný		ADJ;NOM;FEM;SG;POS
ניכר	značné	ניכר	značný		ADJ;NOM;NEUT;SG;POS
ניכר	značná	ניכר	značný		ADJ;NOM;FEM;SG;POS
ניכר	značný	ניכר	značný		ADJ;INAN;NOM;MASC;SG;POS
ניכר	evidentní	ניכר	evidentní		ADJ;NOM;MASC;SG;POS
פורסם	zveřejněné	פורסם	zveřejněný	V;MASC;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
פורסם	zveřejněno	פורסם	zveřejněný	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
פורסם	zveřejněna	פורסם	zveřejněný	V;MASC;SG;3;PST;PASS	ADJ;POS;V.PTCP;PASS
פורסם	publikoval	פורסם	publikovat	V;MASC;SG;3;PST;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
פורסם	vydané	פורסם	vydaný	V;MASC;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;POS
פורסם	zveřejněné	פורסם	zveřejněný	V;MASC;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
פורסם	zveřejněno	פורסם	zveřejněný	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
פורסם	zveřejnil	פורסם	zveřejnit	V;MASC;SG;3;PST;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
שבט	klan	שבט	klan	PROPN	N;INAN;NOM;MASC;SG;POS
שבט	klanu	שבט	klan	PROPN	N;INAN;DAT;MASC;SG;POS
שבט	kmen	שבט	kmen	PROPN	N;INAN;NOM;MASC;SG;POS
שבט	kmenové	שבט	kmenový	PROPN	ADJ;NOM;NEUT;SG;POS
דייוויד	davide	דייוויד	davide	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
דייוויד	david	דייוויד	david	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
דוקטור	doktore	None	doktor	PROPN	N;INAN;NOM;MASC;SG;POS
דוקטור	lékař	None	lékař	PROPN	N;ANIM;NOM;MASC;SG;POS
דוקטור	doktor	None	doktor	PROPN	N;ANIM;NOM;MASC;SG;POS
דוקטור	doctor	None	doctor	PROPN	N;INAN;NOM;MASC;SG;POS
מטה	down	מטה	down	N;MASC;SG	PROPN;NOM;MASC;SG;POS
מטה	dolů	מטה	dolů	N;MASC;SG	ADV
משך	vytáhl	משך	vytáhnout	N;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
לפתוח	otevřená	פתח	otevřený	V;NFIN;ACT	ADJ;NOM;FEM;SG;POS
לפתוח	otevřeno	פתח	otevřený	V;NFIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
התחרות	soutěž	התחרה	soutěž	N;FEM;PL	N;NOM;FEM;SG;POS
שליטה	kontrolní	שליטה	kontrolní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
נוסדה	založena	נוסד	založený	V;FEM;SG;3;PST;MID	ADJ;POS;V.PTCP;PASS
נוסדה	založen	נוסד	založený	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;POS;V.PTCP;PASS
נוסדה	založeno	נוסד	založený	V;FEM;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נוסדה	založená	נוסד	založený	V;FEM;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS
נוסדה	založil	נוסד	založit	V;FEM;SG;3;PST;MID	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
מידי	midi	מידי	midium		N;NOM;MASC;SG;POS
האו	howe	האו	howně	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
שניהם	obojí	שניים	obojí		ADJ;NOM;MASC;SG
שניהם	obě	שניים	oba		NUM;NOM;PL
שניהם	oba	שניים	oba		NUM;NOM;MASC;PL
מצליח	úspěšná	הצליח	úspěšný	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
מצליח	úspěšně	הצליח	úspěšně	V;MASC;SG;V.PTCP;ACT	ADV;POS
מצליח	úspěšné	הצליח	úspěšný	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
מצליח	úspěšný	הצליח	úspěšný	V;MASC;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
חומרים	materiál	חומר	materiál	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
סביר	pravděpodobně	סביר	pravděpodobně	ADJ;MASC;SG	ADV;POS
קריירה	kariéry	קריירה	kariéra	N;FEM;SG	N;NOM;FEM;PL;POS
המלכה	královna	המלכה	královna		N;NOM;FEM;SG;POS
המלכה	queen	המלכה	queený		PROPN;INAN;NOM;MASC;SG;POS
המלכה	královno	המלכה	královno		N;NOM;MASC;SG;POS
מר	mer	מר	mer	PROPN	PROPN;NOM;MASC;SG;POS
ניתוח	analýzy	ניתוח	analýza	N;MASC;SG	N;NOM;FEM;PL;POS
מידה	změřit	מידה	změřit	N;FEM;SG	V;PFV;POS;NFIN
כרך	objem	כרך	objem		N;INAN;NOM;MASC;SG;POS
כרך	svazek	כרך	svazek		N;INAN;NOM;MASC;SG;POS
כרך	hlasitost	כרך	hlasitost		N;NOM;FEM;SG;POS
קשת	arku	קשת	ark		N;NOM;FEM;SG;POS
קשת	oblouk	קשת	oblouk		N;INAN;NOM;MASC;SG;POS
קשת	arch	קשת	arch		PROPN;ANIM;NOM;MASC;SG;POS
קשת	oblouk	קשת	oblouk		N;INAN;NOM;MASC;SG;POS
לסייע	asistence	סייע	asistence	V;NFIN;ACT	N;NOM;FEM;SG;POS
אוניות	lodí	אונייה	loď	N;FEM;PL	N;INS;FEM;SG;POS
השיטה	metodu	השיט	metoda	V;FEM;SG;3;PST;ACT	N;ACC;FEM;SG;POS
השיטה	metoda	השיט	metoda	V;FEM;SG;3;PST;ACT	N;NOM;FEM;SG;POS
השיטה	způsob	השיט	způsob	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG;POS
שחקנית	herečky	שחקן	herečka	N;FEM;SG	N;NOM;FEM;PL;POS
המנדט	mandát	המנדט	mandát	PROPN	N;INAN;NOM;MASC;SG;POS
המנדט	pověření	המנדט	pověření	PROPN	N;NOM;NEUT;SG;POS
פועל	díla	פועל	dílo	N;MASC;SG	N;NOM;NEUT;PL;POS
פועל	pracuje	פועל	pracovat	N;MASC;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
פועל	fungují	פועל	fungovat	N;MASC;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
פועל	funguje	פועל	fungovat	N;MASC;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ציבור	veřejné	ציבור	veřejný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
ציבור	veřejně	ציבור	veřejně	N;MASC;SG	ADV;POS
ציבור	veřejný	ציבור	veřejný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
ציבור	veřejná	ציבור	veřejný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
חגי	prázdniny	חגי	prázdniny	PROPN	N;NOM;FEM;PL;POS
חגי	dovolené	חגי	dovolená	PROPN	N;NOM;FEM;SG;POS
חגי	dovolená	חגי	dovolená	PROPN	ADJ;NOM;FEM;SG;POS
חגי	svátky	חגי	svátek	PROPN	N;INAN;NOM;MASC;PL;POS
היטלר	hitlera	היטלר	hitler	PROPN	N;ANIM;ACC;MASC;SG;POS
היטלר	hitler	היטלר	hitler	PROPN	N;ANIM;NOM;MASC;SG;POS
פגיעה	zranitelné	פגיעה	zranitelný	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
פגיעה	zranitelní	פגיעה	zranitelný	N;FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
פגיעה	zranitelný	פגיעה	zranitelný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
פגיעה	zranitelná	פגיעה	zranitelný	N;FEM;SG	ADJ;NOM;FEM;SG;POS
שאול	šaul	שאול	šaul	PROPN	PROPN;NOM;MASC;SG;POS
שאול	saul	שאול	saul	PROPN	N;ANIM;NOM;MASC;SG;POS
לעיל	výše	לעיל	výše	ADV	N;NOM;FEM;SG;POS
לעיל	nad	לעיל	nad	ADV	
שיהיה	cokoliv	שיהייה	cokoliv		PRO;NOM
בסדר	dobře	בסדר	dobře		ADV;POS
לגמרי	uplne	לגמרי	uplnout	ADV	ADJ;NOM;MASC;SG;POS
הגביע	trofej	הגביע	trofej	PROPN	N;NOM;FEM;SG;POS
הדגל	vlajka	הדגל	vlajka		N;NOM;FEM;SG;POS
הדגל	vlajkou	הדגל	vlajka		N;INS;FEM;SG;POS
הדגל	příznak	הדגל	příznak		N;INAN;NOM;MASC;SG;POS
הדגל	vlajku	הדגל	vlajka		N;ACC;FEM;SG;POS
מקסיקו	mexika	מקסיקו	mexika	PROPN	PROPN;NOM;NEUT;SG;POS
מקסיקו	mexiku	מקסיקו	mexika	PROPN	PROPN;DAT;NEUT;SG;POS
מקסיקו	mexiko	מקסיקו	mexiko	PROPN	PROPN;NOM;NEUT;SG;POS
ערכי	úprava	ערך	úprava		N;NOM;FEM;SG;POS
ערכי	upravit	ערך	upravit		V;PFV;POS;NFIN
מבט	gaze	מבט	gaza		PROPN;DAT;FEM;SG;POS
ומתן	vyjednávání	ומתן	vyjednávání	PROPN	N;NOM;NEUT;SG;POS
ומתן	jednání	ומתן	jednání	PROPN	N;NOM;NEUT;SG;POS
טרור	teroristické	טרור	teroristický	N;MASC;SG	ADJ;NOM;MASC;PL;POS
טרור	teroristický	טרור	teroristický	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
הקרן	nadace	הקרן	nadace		N;NOM;FEM;SG;POS
הקרן	základy	הקרן	základ		N;INAN;NOM;MASC;PL;POS
הקרן	základ	הקרן	základ		N;INAN;NOM;MASC;SG;POS
מגן	ochrana	מגן	ochrana	PROPN	N;NOM;FEM;SG;POS
מגן	ochránce	מגן	ochránce	PROPN	N;ANIM;NOM;MASC;SG;POS
מגן	štít	מגן	štít	PROPN	N;INAN;NOM;MASC;SG;POS
מגן	shield	מגן	shield	PROPN	N;INAN;NOM;MASC;SG;POS
מגן	obhájce	מגן	obhájce	PROPN	N;ANIM;NOM;MASC;SG;POS
מגן	obránce	מגן	obránce	PROPN	N;ANIM;NOM;MASC;SG;POS
שרון	sharon	שרון	sharon	PROPN	PROPN;NOM;FEM;SG;POS
איחוד	odbory	None	odbory	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
תלוי	závisí	תלוי	záviset	ADJ;MASC;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מוחמד	mohammad	מוחמד	mohammad	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
מוחמד	muhammad	מוחמד	muhammad	PROPN	N;ANIM;NOM;MASC;SG;POS
מוחמד	mohamed	מוחמד	mohamed	PROPN	N;ANIM;NOM;MASC;SG;POS
מוחמד	mohammed	מוחמד	mohammed	PROPN	N;ANIM;NOM;MASC;SG;POS
מוחמד	mohamed	מוחמד	mohamed	PROPN	N;ANIM;NOM;MASC;SG;POS
מוחמד	mohamed	מוחמד	mohamed	PROPN	N;ANIM;NOM;MASC;SG;POS
גרמנית	německý	גרמנית	německý	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
גרמנית	německy	גרמנית	německy	PROPN	ADV;POS
גרמנית	německá	גרמנית	německý	PROPN	ADJ;NOM;FEM;SG;POS
גרמנית	němčina	גרמנית	němčina	PROPN	N;NOM;FEM;SG;POS
גרמנית	němec	גרמנית	němec	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
גרמנית	německé	גרמנית	německý	PROPN	ADJ;NOM;MASC;PL;POS
סטר	facku	סטר	facka		N;ACC;FEM;SG;POS
ליגה	league	ליגה	league	N;FEM;SG	PROPN;FEM;POS
הוועד	výbor	הוועד	výbor		N;INAN;NOM;MASC;SG;POS
הוועד	výboru	הוועד	výbor		N;INAN;DAT;MASC;SG;POS
אוסטריה	rakousko	אוסטריה	rakouský	PROPN	PROPN;NOM;NEUT;SG;POS
חלקם	nějaké	חלקם	nějaký		DET;NOM;NEUT;PL
חלקם	některý	חלקם	některý		DET;NOM;MASC;SG
חלקם	někteří	חלקם	některý		DET;ANIM;NOM;MASC;PL
חלקם	některé	חלקם	některý		DET;NOM;MASC;PL
חלקם	některým	חלקם	některý		DET;DAT;PL
המלוכה	monarchie	המלוך	monarchie	PROPN	N;NOM;FEM;SG;POS
נשלח	předložený	נשלח	předložený	V;MASC;SG;3;PST;MID	ADJ;INAN;NOM;MASC;SG;POS
נשלח	předložená	נשלח	předložený	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS
נשלח	předloženo	נשלח	předložený	V;MASC;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלח	předložené	נשלח	předložený	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;PL;POS
נשלח	předloženy	נשלח	předložený	V;MASC;SG;3;PST;MID	ADJ;INAN;PL;POS;V.PTCP;PASS
נשלח	podané	נשלח	podaný	V;MASC;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS
נשלח	odesláno	נשלח	odeslaný	V;MASC;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלח	odeslány	נשלח	odeslaný	V;MASC;SG;3;PST;MID	ADJ;INAN;PL;POS;V.PTCP;PASS
נשלח	odesláno	נשלח	odeslaný	V;MASC;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלח	poslal	נשלח	poslat	V;MASC;SG;3;PST;MID	V;MASC;SG;POS;PST;V.PTCP;ACT
נשלח	posláno	נשלח	poslaný	V;MASC;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
עדיף	lepsi	עדיף	leps	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
עדיף	lépe	עדיף	dobře	ADJ;MASC;SG	ADV;CMPR;POS
הכניסה	vchod	הכניס	vchod	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG;POS
הכניסה	vstup	הכניס	vstup	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG;POS
ציבורית	veřejné	ציבורי	veřejný	ADV	ADJ;NOM;NEUT;SG;POS
ציבורית	veřejnost	ציבורי	veřejnost	ADV	N;NOM;FEM;SG;POS
ציבורית	veřejný	ציבורי	veřejný	ADV	ADJ;INAN;NOM;MASC;SG;POS
ציבורית	veřejná	ציבורי	veřejný	ADV	ADJ;NOM;FEM;SG;POS
קיום	mít	קיום	mít	N;MASC;SG	V;POS;NFIN
קיום	mající	קיום	mající	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
המוות	smrt	המווה	smrt		N;NOM;FEM;SG;POS
המוות	death	המווה	death		N;INAN;NOM;MASC;SG;POS
המוות	smrti	המווה	smrt		N;GEN;FEM;SG;POS
המוות	úmrtí	המווה	úmrtí		N;NOM;NEUT;SG;POS
מיוחדים	speciality	מיוחד	specialita	ADJ;MASC;PL	N;NOM;FEM;PL;POS
מיוחדים	zvláštní	מיוחד	zvláštní	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
מיוחדים	speciální	מיוחד	speciální	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
מיוחדים	speciál	מיוחד	speciál	ADJ;MASC;PL	N;INAN;NOM;MASC;SG;POS
מיוחדים	special	מיוחד	special	ADJ;MASC;PL	N;INAN;NOM;MASC;SG;POS
מאפשר	umožňující	None	umožňující	V;SG;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;PRS;V.PTCP;ACT
מאפשר	umožnění	None	umožnění	V;SG;V.PTCP	N;NOM;NEUT;SG;POS
מאפשר	povoluje	None	povolovat	V;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מאפשר	povolí	None	povolit	V;SG;V.PTCP	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
מאפשר	umožňuje	None	umožňovat	V;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מאפשר	dovoluje	None	dovolovat	V;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מאפשר	povolí	None	povolit	V;SG;V.PTCP	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
מאפשר	umožňuje	None	umožňovat	V;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
פרסים	odměna	פרס	odměna	N;MASC;PL	N;NOM;FEM;SG;POS
פרסים	ocenění	פרס	ocenění	N;MASC;PL	N;NOM;NEUT;SG;POS
קוק	cook	קוק	cook	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
קוק	vařit	קוק	vařit	PROPN	V;IPFV;POS;NFIN
קוק	kuchař	קוק	kuchař	PROPN	N;ANIM;NOM;MASC;SG;POS
קוק	kuchařka	קוק	kuchařka	PROPN	N;NOM;FEM;SG;POS
אוקטובר	říjen	אוקטובר	říjen	PROPN	N;INAN;NOM;MASC;SG;POS
אוקטובר	října	אוקטובר	říjen	PROPN	N;INAN;GEN;MASC;SG;POS
מועמד	nominován	מועמד	nominovaný	N;MASC;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
מועמד	uchazeči	מועמד	uchazeč	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
ברצלונה	barceloně	ברצלונה	barcelon	PROPN	N;DAT;FEM;SG;POS
ברצלונה	barcelona	ברצלונה	barcelona	PROPN	PROPN;NOM;FEM;SG;POS
נפש	soul	נפש	soul	N;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
נפש	mentální	נפש	mentální	N;FEM;SG	ADJ;NOM;MASC;SG;POS
נפש	duševní	נפש	duševní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
פסטיבל	slavnosti	פסטיבל	slavnost	N;MASC;SG	N;NOM;FEM;PL;POS
בנה	postavena	בנה	postavený		ADJ;POS;V.PTCP;PASS
בנה	postavil	בנה	postavit		V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
בנה	postavená	בנה	postavený		ADJ;NOM;FEM;SG;POS
בנה	postaven	בנה	postavený		ADJ;MASC;SG;POS;V.PTCP;PASS
בנה	postavené	בנה	postavený		ADJ;NOM;NEUT;SG;POS
בנה	postaveno	בנה	postavený		ADJ;NEUT;SG;POS;V.PTCP;PASS
בנה	postavit	בנה	postavit		V;PFV;POS;NFIN
בנה	postav	בנה	postava		N;GEN;FEM;PL;POS
בנה	vybudovat	בנה	vybudovat		V;PFV;POS;NFIN
בנה	stavět	בנה	stavět		V;IPFV;POS;NFIN
ייצור	zpracovatelský	ייצור	zpracovatelský	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
ייצור	výrobní	ייצור	výrobní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
הטקסט	text	הטקסט	text	PROPN	N;INAN;NOM;MASC;SG;POS
לפנות	evakuace	None	evakuace	V;NFIN	N;NOM;FEM;SG;POS
הקהל	diváci	הקהל	divák	PROPN	N;ANIM;NOM;MASC;PL;POS
הקהל	publikum	הקהל	publikum	PROPN	N;NOM;NEUT;SG;POS
הקהל	audience	הקהל	audience	PROPN	N;NOM;FEM;SG;POS
הקהל	dav	הקהל	dav	PROPN	N;INAN;NOM;MASC;SG;POS
הקהל	zástup	הקהל	zástup	PROPN	N;INAN;NOM;MASC;SG;POS
הקהל	davu	הקהל	dav	PROPN	N;INAN;GEN;MASC;SG;POS
הקונגרס	kongres	הקונגרס	kongres	PROPN	N;INAN;NOM;MASC;SG;POS
הקונגרס	kongresu	הקונגרס	kongres	PROPN	N;INAN;GEN;MASC;SG;POS
הקונגרס	sjezd	הקונגרס	sjezd	PROPN	N;INAN;NOM;MASC;SG;POS
קורות	životopis	קורה	životopis	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
קורות	obnovit	קורה	obnovit	N;FEM;PL	V;PFV;POS;NFIN
ארוכה	dlouho	ארוך	dlouho	ADJ;FEM;SG	ADV;POS
מרחב	space	מרחב	space	N;MASC;SG	PROPN;FEM;SG;POS
תעופה	letecká	תעופה	letecký	N;FEM;SG	ADJ;NOM;FEM;SG;POS
יונה	holub	יונה	holub	PROPN	N;ANIM;NOM;MASC;SG;POS
יונה	holuba	יונה	holuba	PROPN	N;ANIM;ACC;MASC;SG;POS
יונה	holubice	יונה	holubika	PROPN	N;NOM;FEM;SG;POS
יונה	jonah	יונה	jonah	PROPN	N;ANIM;NOM;MASC;SG;POS
