van	soyadın	van	soya		N;NOM;SG;3
verminder	azaltır	verminder	azal	V;PRS	V;IPFV;IND;SG;3;POS;CAUS
saamgestel	küratörlüğünü	saamstel	küratörlük	V;PST;V.PTCP	N;ACC;SG;3
terugkeer	dönüş	terugkeer	dönüş	N;SG	
terugkeer	iade	terugkeer	iade	N;SG	
afdeling	bölüm	afdeling	bölüm	N;SG	
afdeling	kısım	afdeling	kısım	N;SG	
rewolusie	devrim	rewolusie	devrim	N;SG	
atmosfeer	atmosfer	atmosfeer	atmosfer	N;SG	
atmosfeer	atmosferi	atmosfeer	atmosferi	N;SG	
atmosfeer	ortam	atmosfeer	ortam	N;SG	
begrawe	gömülmüş	begrawe	göm	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
begrawe	gömüldü	begrawe	göm	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
begrawe	gömülü	begrawe	göm	V;PRS	
edward	edward	edward	edward	PROPN;SG	
plant	bitki	plant	bitki	N;SG	
ontmoet	tanış	ontmoet	tanış	V;PRS	
ontmoet	buluş	ontmoet	buluş	V;PRS	
terrein	field	terrein	field	N;SG	
terrein	tarla	terrein	tarla	N;SG	
terrein	alan	terrein	al	N;SG	V;PFV;IND;POS;PRS;V.PTCP
terrein	saha	terrein	saha	N;SG	
winter	kış	winter	kış	V;PRS	
winter	winter	winter	winte	V;PRS	PROPN;NOM;SG;3
pius	pius	pius	pius		PROPN;NOM;SG;3
verleen	nazikçe	verleen	nazikçe	V;PRS	
verleen	kibarca	verleen	kibarca	V;PRS	
verleen	hibe	verleen	hibe	V;PRS	
verleen	grant	verleen	grant	V;PRS	
israel	israil	israel	israil		PROPN;NOM;SG;3
etiket	etiketler	etiket	etiket		N;NOM;PL;3
etiket	etiketleri	etiket	etiket		N;NOM;PL;3
etiket	etiketi	etiket	etiket		N;NOM;SG;3
belangrik	önemlidir	belangrik	önemli	ADV	
belangrik	onemli	belangrik	onemli	ADV	ADJ
belangrik	önemli	belangrik	önemli	ADV	
area	bölge	area	bölge	N;SG	
area	alan	area	al	N;SG	V;PFV;IND;POS;PRS;V.PTCP
deense	poğaça	deens	poğaç	ADJ;NOM	N;NOM;SG;3
deense	danimarka	deens	danim	ADJ;NOM	
aard	tabiat	aard	tabiat	N;SG	
aard	doğa	aard	doğa	N;SG	
sanger	şarkıcı	sank	şarkıcı	ADV	N;NOM;SG;3
sanger	singer	sank	i	ADV	
sanger	sanger	sank	sanger	ADV	
veld	field	veld	field	N;SG	
veld	tarla	veld	tarla	N;SG	
veld	alan	veld	al	N;SG	V;PFV;IND;POS;PRS;V.PTCP
veld	saha	veld	saha	N;SG	
pogings	denemeler	poging	dene	N;PL	
moeilik	zor	moeilik	zor	ADV	
moeilik	zoru	moeilik	zoru	ADV	
moeilik	sert	moeilik	sert	ADV	
moeilik	zor	moeilik	zor	ADV	
moeilik	zordur	moeilik	zor	ADV	
moeilik	zordu	moeilik	zor	ADV	
vra	sorun	vra	sorun	V;PRS	
sweedse	isviçreli	sweeds	isviçreli	N;SG	
sweedse	isveçli	sweeds	isveçli	N;SG	
heel	oldukça	heel	oldukça		ADV
vierkante	kareler	vierkant	kare	ADJ;NOM	N;NOM;PL;3
erasmus	erasmus	erasmus	erasmus	PRO;NOM;SG;3	
hart	kalp	hart	kalp	N;SG	
hart	gönül	hart	gönül	N;SG	
hart	kalbi	hart	kalbi	N;SG	ADJ;NOM;SG;3
hart	yürek	hart	yürek	N;SG	
chris	chris	chris	chris	PROPN;SG	
stelsels	sistem	stelsel	sistem	N;PL	N;NOM;SG;3
getalle	rakam	getal	rakam	N;PL	
getalle	numara	getal	numar	N;PL	
getalle	numarası	getal	numara	N;PL	N;NOM;SG;3
getalle	sayı	getal	say	N;PL	
vii	vii	vii	vii		
politiek	politika	politiek	politika	N;SG	
politiek	siyaset	politiek	siyaset	N;SG	
ondanks	rağmen	ondanks	rağmen		ADP
klooster	manastırı	klooster	manastırı		N;ACC;SG;3
agtergrond	geçmişi	agtergrond	geçmiş	N;SG	
agtergrond	arkaplan	agtergrond	arkapla	N;SG	
kern	çekirdeği	kern	çekir		N;NOM;SG;3
joseph	joseph	joseph	joseph		PROPN;NOM;SG;3
idee	fikir	idee	fikir	N;SG	
verdrag	antlaşması	verdrag	antlaşma	V;PRS	N;NOM;SG;3
verdrag	anlaşma	verdrag	anlaşma	V;PRS	
verdrag	antlaşma	verdrag	antlaşma	V;PRS	
somerset	somerset	somerset	somerset		V;IPFV;COND;SG;2;POS
wêreldwyd	worldwide	wêreldwyd	oorldi	ADV	PROPN;NOM;SG;3
wêreldwyd	global	wêreldwyd	global	ADV	
wêreldwyd	evrensel	wêreldwyd	evrensel	ADV	
wêreldwyd	küresel	wêreldwyd	küresel	ADV	
australiese	avustralyalı	australies	avustralyalı	ADJ;NOM	PROPN;NOM;SG;3
volume	sesi	volume	ses		N;NOM;SG;3
volume	ses	volume	ses		N;NOM;SG;3
volume	hacmi	volume	hacim		N;ACC;SG;3
tipiese	tipik	tipies	tipik	N;SG	
dekades	onlarca	dekade	onlarca	N;PL	
wellington	wellington	wellington	wellington		PROPN;NOM;SG;3
relatief	akrabalar	relatief	akraba		N;NOM;PL;3
relatief	akrabası	relatief	akraba		N;NOM;SG;3
filosofie	felsefe	filosofie	felsefe	N;SG	
godsdienstige	dindar	godsdienstig	dindar	ADJ;NOM	
godsdienstige	dinsel	godsdienstig	dinsel	ADJ;NOM	
godsdienstige	dini	godsdienstig	din	ADJ;NOM	
pers	mor	pers	mor	N;PL	
pers	press	pers	press	N;PL	
pers	basın	pers	basın	N;PL	
pers	basin	pers	basin	N;PL	
pers	basında	pers	bas	N;PL	N;ESS;SG;3
pers	bas	pers	bas	N;PL	
pers	menekşe	pers	menekşe	N;PL	
pers	violet	pers	violet	N;PL	
tydskrif	dergi	tydskrif	dergi	N;SG	
tydskrif	magazin	tydskrif	magazin	N;SG	
provinsiale	taşra	provinsiaal	taşra	ADJ;NOM	
provinsiale	taşralı	provinsiaal	taşralı	ADJ;NOM	
koop	satın	koop	satın	V;PRS	
koop	alım	koop	alım	V;PRS	
voorkoms	görünüş	voorkoms	görünüş	N;SG	
villiers	villiers	villiers	villiers		PROPN;NOM;SG;3
vele	birçok	vele	birçok		DET
literêre	edebi	literêre	et	ADJ;NOM	
literêre	edebiyat	literêre	edebiyat	ADJ;NOM	N;NOM;SG;3
verhuis	taşınmış	verhuis	taşı	V;PRS	V;PFV;NFH;IND;3;POS;PST;PASS
verhuis	taşındı	verhuis	taşı	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
saal	hall	saal	hall	N;SG	
spel	oyun	spel	oyun	N;SG	
sokker	futbol	sokker	futbol	N;SG	
bydrae	katkı	bydrae	katkı	N;SG	
bydrae	bağış	bydrae	bağış	N;SG	
litaue	litvanya	litau	litvanya	ADJ;NOM	PROPN;NOM;SG;3
brug	köprü	brug	köprü	N;SG	
vlae	bayrak	vlaag	bayrak	N;PL	
monument	anıt	monument	anıt	N;SG	
silwer	silver	silwer	silve		PROPN;NOM;SG;3
silwer	doldur	silwer	dol		V;PFV;IMP;SG;2;POS;PRS
silwer	doldurun	silwer	dol		V;PFV;IMP;PL;2;POS;PRS;CAUS
silwer	doldurma	silwer	doldurma		V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
landbou	tarım	landbou	tarım	N;SG	
landbou	tarımsal	landbou	tarımsal	N;SG	
voorwerp	cisim	voorwerp	cisim	N;SG	
voorwerp	obje	voorwerp	obje	N;SG	
voorwerp	nesne	voorwerp	nesne	N;SG	
voorwerp	itiraz	voorwerp	itiraz	N;SG	
natuur	tabiat	natuur	tabiat	N;SG	
natuur	doğa	natuur	doğa	N;SG	
stille	sessiz	stille	sessiz	N;SG	ADJ
produkte	ürün	produk	ürün	N;PL	
westerse	western	westers	western		PROPN;NOM;SG;3
vereniging	dernek	vereniging	dernek	N;SG	
seker	tabi	seker	tabi	ADV	
seker	elbette	seker	elbette	ADV	
verstaan	anla	verstaan	anla	V;PRS	
komitee	kurul	komitee	kurul	N;SG	
komitee	komite	komitee	komit	N;SG	
komitee	heyet	komitee	heyet	N;SG	
eintlik	aslinda	eintlik	aslinda		ADV
eintlik	aslında	eintlik	aslında		ADV
belangstelling	ilgi	belangstelling	ilgi	N;SG	
belangstelling	faiz	belangstelling	faiz	N;SG	
bedank	istifa	bedank	istifa	V;PRS	
griekeland	akron	griekeland	akron	N;SG	PROPN;NOM;SG;3
griekeland	yunanistan	griekeland	yunanistan	N;SG	PROPN;NOM;SG;3
vrugte	meyve	vrug	meyve	N;SG	
vrugte	meyveler	vrug	meyve	N;SG	N;NOM;PL;3
vrugte	meyva	vrug	meyva	N;SG	
gas	benzin	gas	benz	N;SG	
gas	gaz	gas	gaz	N;SG	
stigter	yaradan	stigter	yara		N;AT+ABL;SG;3
stigter	yaratıcısı	stigter	yaratıcı		N;NOM;SG;3
stam	root	stam	root	N;SG	
stam	kök	stam	kök	N;SG	
verlede	geçmiş	verlede	geç	N;SG	
uiters	aşırı	uiters	aşırı	ADV	
motor	motor	motor	motor	N;SG	
motor	araba	motor	araba	N;SG	
motor	araç	motor	araç	N;SG	
gesluit	kapalı	sluit	kapalı	V;PST;V.PTCP	
gesluit	kapali	sluit	kapali	V;PST;V.PTCP	
eenvoudige	sade	eenvoudig	sade	ADJ;NOM	
portugese	portekizce	portugees	portekizce	ADJ;NOM	
tradisie	gelenektir	tradisie	gelenek	N;SG	
here	rabbim	heer	rabbi		N;NOM;SG;3
kalifornië	california	kalifornië	california	N;SG	
bevind	bulur	bevind	bul	V;PRS	V;IPFV;IND;SG;3;POS
egiptiese	mısır	egipties	mısır		
egiptiese	mısırlı	egipties	mısırlı		
publiseer	yayınla	publiseer	yayın	V;PRS	
ooreenkoms	sözleşme	ooreenkoms	sözleşme	N;SG	
ooreenkoms	anlaşma	ooreenkoms	anlaşma	N;SG	
gou	yakinda	gou	yakinda	ADV	ADJ;ESS;SG;3
gou	yakında	gou	yakın	ADV	ADJ;ESS;SG;3
gou	soon	gou	soon	ADV	
baan	pist	baan	pist	N;SG	
baan	takip	baan	takip	N;SG	
vryheid	özgür	vryheid	özgür	N;SG	
vryheid	liberty	vryheid	liberty	N;SG	PROPN;NOM;SG;3
anc	anc	anc	anc	PROPN;SG	
last	sonuncusu	last	sonuncu		NUM;NOM;SG;3
slawiese	slav	slawies	slav	ADJ;NOM	
argentinië	arjantin	argentinië	arjantin	N;SG	
stedelike	şehirli	stedelik	şehirli	ADJ;NOM	
stedelike	şehir	stedelik	şehir	ADJ;NOM	
stedelike	kentsel	stedelik	kentsel	ADJ;NOM	N;NOM;SG;3
produksie	imalat	produksie	imalat	N;SG	
produksie	yapım	produksie	yapım	N;SG	
produksie	üretim	produksie	üretim	N;SG	
produksie	prodüksiyon	produksie	prodüksiyon	N;SG	
prix	prix	prix	prix		
geheel	bütün	geheel	bütün	ADV	ADJ
geheel	tüm	geheel	tüm	ADV	DET
geheel	tamamı	geheel	tamam	ADV	
brief	harf	brief	harf	N;SG	
ton	ton	ton	ton	N;SG	
geslaag	geçmiş	slaag	geç	V;PST;V.PTCP	
spaans	ispanyollar	spaans	ispanyol		N;NOM;PL;3
samelewing	topluluk	samelewing	topluluk	N;SG	
samelewing	toplum	samelewing	toplum	N;SG	
samelewing	topluluk	samelewing	topluluk	N;SG	
samelewing	toplum	samelewing	toplum	N;SG	
samelewing	ümmet	samelewing	ümmet	N;SG	
samelewing	cemaat	samelewing	cemaat	N;SG	
midde	ortası	midde	orta	N;SG	
midde	orta	midde	orta	N;SG	
midde	ortası	midde	orta	N;SG	
midde	orta	midde	orta	N;SG	
publiek	halk	publiek	halk	N;SG	
turkye	türkiye	turky	türkiye		PROPN;NOM;SG;3
turkye	turkiye	turky	turkiye		N;NOM;SG;3
godsdiens	din	godsdiens	din	N;SG	
godsdiens	dini	godsdiens	din	N;SG	
era	çağ	era	çağ	N;SG	
golf	dalga	golf	dalga	N;SG	
natuurlik	kurs	natuurlik	kurs		N;NOM;SG;3
mooi	güzel	mooi	güzel		ADJ
mooi	güzel	mooi	güzel		ADJ
geboorte	dogum	geboorte	dogum	N;SG	
verwant	ilgili	verwant	ilgili		ADJ
redakteur	editör	redakteur	editör	N;SG	
redakteur	düzenleyici	redakteur	düzenleyici	N;SG	
redakteur	editor	redakteur	et	N;SG	
ontdekking	keşfi	ontdekking	keşif	N;SG	
ontdekking	keşif	ontdekking	keşif	N;SG	
wilhelm	wilhelm	wilhelm	wilhelm		PROPN;NOM;SG;3
bietjie	minik	bietjie	minik	DET	
bietjie	küçük	bietjie	küçük	DET	ADJ
bietjie	az	bietjie	az	DET	ADV
amsterdam	amsterdam	amsterdam	amster		PROPN;NOM;SG;3
kaptein	yüzbaşı	kaptein	yüzbaşı	N;SG	
kaptein	kaptan	kaptein	kaptan	N;SG	
verwysings	referans	verwysing	referans	N;PL	
voorstad	banliyö	voorstad	banli	N;SG	
siekte	hastalıklar	siekte	hastalık	N;SG	N;NOM;PL;3
bywoning	katılım	bywoning	katılım	N;SG	
professionele	mesleki	professioneel	mesleki	ADJ;NOM	
professionele	profesyonel	professioneel	profesyonel	ADJ;NOM	
onderskeidelik	sırasıyla	onderskeidelik	sıra	ADV	N;INS;SG;3
mediese	sağlık	medies	sağlık	ADJ;NOM	N;NOM;SG;3
mediese	medikal	medies	medikal	ADJ;NOM	
mediese	tıbbi	medies	tıbbi	ADJ;NOM	
mediese	tıp	medies	tıp	ADJ;NOM	
uitvoerende	yürütme	uitvoer	yürü	ADJ;NOM	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
uitvoerende	yönetici	uitvoer	yönetici	ADJ;NOM	
getrou	evli	trou	evli	ADV	
getrou	evlendi	trou	evlen	ADV	V;PFV;IND;SG;3;POS;PST
stuk	parça	stuk	parça	N;SG	
kolonies	kolonizasyon	kolonies	kolonizasyon	N;PL	N;NOM;SG;3
suidoos	southeast	suidoos	southeast		PROPN;NOM;SG;3
hof	saray	hof	saray	N;SG	
hof	mahkeme	hof	mahkem	N;SG	
hof	court	hof	court	N;SG	
hof	adliye	hof	adli	N;SG	
bank	bank	bank	bank	N;SG	
teken	tabela	teken	tabela	V;PRS	
teken	işaret	teken	işaret	V;PRS	
teken	imza	teken	imza	V;PRS	
teken	imzalayın	teken	imzala	V;PRS	
skaars	seyrek	skaars	seyrek	V;PRS	
skaars	nadir	skaars	nadir	V;PRS	
skaars	ender	skaars	ende	V;PRS	
ooit	hic	ooit	hic	ADV	
graaff	graaff	graaff	graaff	N;SG	PROPN;NOM;SG;3
gesag	yetkili	gesag	yetkili	N;SG	
gesag	otorite	gesag	otorite	N;SG	
gesag	yetki	gesag	yetki	N;SG	
ensiklopedie	ansiklopedi	ensiklopedie	ansiklopedi	N;SG	
ierse	irlandalı	ierse	irlandal	DET;DEF	V;PFV;IND;SG;3;POS;PRS;PASS
suster	abla	suster	abla		N;NOM;SG;3
suster	bacım	suster	baç		
suster	rahibe	suster	rahip		
suster	kardeş	suster	kardeş		
andré	andre	andré	andre	N;SG	
andré	andré	andré	andré	N;SG	
myl	kilometrelerce	myl	kilometrelerce	N;SG	ADV
myl	miles	myl	miles	N;SG	
myl	mil	myl	mil	N;SG	
myl	mile	myl	mile	N;SG	
myl	mil	myl	mil	N;SG	
gebeure	etkinlik	gebeure	etkinlik	N;PL	N;NOM;SG;3
verby	ötesinde	verby	öte	ADP	N;ESS;SG;3
verby	ötesi	verby	öte	ADP	
verby	ötesine	verby	öte	ADP	N;DAT;SG;3
verby	geçmiş	verby	geç	ADP	
verby	geçtim	verby	geç	ADP	V;PFV;IND;SG;1;POS;PST
verby	geçti	verby	geç	ADP	V;PFV;IND;SG;3;POS;PST
mitologie	mitoloji	mitologie	mitoloji	N;SG	
marais	marais	marais	marais		PROPN;NOM;SG;3
portugal	portekiz	portugal	portekiz		PROPN;NOM;SG;3
toekenning	ödül	toekenning	ödül	N;SG	
afsonderlike	ayırın	afsonderlik	ayır	ADJ;NOM	V;PFV;IMP;PL;2;POS;PRS
afsonderlike	ayri	afsonderlik	ayri	ADJ;NOM	
vliegtuig	uçaklar	vliegtuig	uçak	N;SG	N;NOM;PL;3
gauteng	gauteng	gauteng	gauteng		PROPN;NOM;SG;3
frederik	frederik	frederik	frederik	N;SG	
frederik	frederick	frederik	frederick	N;SG	PROPN;NOM;SG;3
genaamd	adında	genaamd	ad		N;ESS;SG;3
vas	firma	vas	firma	ADV	N;NOM;SG;3
manlike	erkek	manlik	erkek	ADJ;NOM	
toegeneem	artan	toeneem	art	V;PST;V.PTCP	
beaufort	beaufort	beaufort	beaufort	PROPN;SG	PROPN;NOM;SG;3
kompetisie	yarışma	kompetisie	yarış	N;SG	
kompetisie	rekabet	kompetisie	rekabet	N;SG	
kompetisie	rakip	kompetisie	rakip	N;SG	
kompetisie	yarışma	kompetisie	yarış	N;SG	
kompetisie	yarışması	kompetisie	yarış	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
privaat	özele	privaat	özele	ADJ;NOM	
privaat	er	privaat	er	ADJ;NOM	
privaat	private	privaat	privat	ADJ;NOM	N;NOM;SG;3
aktief	sıfat	aktief	sıfat	ADV	
aktief	aktif	aktief	aktif	ADV	
aktief	etkin	aktief	etkin	ADV	
aktief	faaliyetler	aktief	faaliyet	ADV	N;NOM;PL;3
aktief	etkinlikler	aktief	etkinlik	ADV	N;NOM;PL;3
aktief	faaliyetleri	aktief	faaliyet	ADV	N;NOM;PL;3
aktief	aktiviteler	aktief	aktivite	ADV	N;NOM;PL;3
abraham	ibrahim	abraham	ibrahim		PROPN;NOM;SG;3
spyte	inat	spyte	inat	N;PL	
spyte	rağmen	spyte	rağmen	N;PL	ADP
dinge	seyler	ding	seyle	N;PL	
eindig	bitiyor	eindig	bit		V;PROG;IND;SG;3;POS;INFM;PRS
eindig	biter	eindig	bit		V;IPFV;IND;SG;3;POS
nag	gece	nag	gece	V;PRS	N;NOM;SG;3
nag	geceler	nag	gece	V;PRS	N;NOM;PL;3
nag	night	nag	night	V;PRS	
karakters	karakter	karakter	karak	N;PL	
bedek	kaplı	bedek	kaplı	V;PRS	
bedek	kaplanmış	bedek	kapla	V;PRS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
bedek	örtüler	bedek	örtü	V;PRS	N;NOM;PL;3
bedek	kapakları	bedek	kapak	V;PRS	N;ACC;PL;3
koue	soğuk	koud	soğuk	V;PRS	ADJ
koue	soguk	koud	soguk	V;PRS	
graaf	graf	graaf	graf	N;SG	
argitektuur	mimarlık	argitektuur	mimarlık	N;SG	
argitektuur	mimari	argitektuur	mimar	N;SG	
via	aracılığıyla	via	aracılık	ADP	N;INS;SG;3
via	via	via	via	ADP	PROPN;NOM;SG;3
via	yoluyla	via	yol	ADP	N;INS;SG;3
via	üzerinden	via	üzer	ADP	N;AT+ABL;SG;3
frank	frank	frank	frank	N;SG	
bespreek	kitap	bespreek	kitap	V;PRS	N;NOM;SG;3
bespreek	rezerv	bespreek	rezerv	V;PRS	
bespreek	yedek	bespreek	yedek	V;PRS	
bespreek	rezerve	bespreek	rez	V;PRS	N;NOM;SG;3
ben	ben	ben	ben		PRO;NOM;SG;1
eenhede	birimler	eenhede	birim	N;PL	
eenhede	birim	eenhede	birim	N;PL	
droë	kuru	droog	kuru	V;PRS	
bestudeer	çalış	bestudeer	çalış	V;PRS	
olie	petrol	olie	petrol	N;SG	
olie	yağ	olie	yağ	N;SG	
olie	yağı	olie	yağ	N;SG	
twaalf	twelve	twaalf	twelve	NUM	
twaalf	oniki	twaalf	oniki	NUM	
sekretaris	sekreter	sekretaris	sekreter	N;SG	
sekretaris	bakan	sekretaris	bak	N;SG	
federasie	federasyon	federasie	federasyon	N;SG	
stof	toz	stof	toz	N;SG	
kommersiële	ticari	kommersieel	ticari	ADJ;NOM	
kommersiële	reklam	kommersieel	reklam	ADJ;NOM	
primêre	birincil	primêr	birincil	ADJ;NOM	
jode	yahudiler	jode	yahudi	N;SG	V;PFV;IND;PL;3;POS;PST
jode	yahudi	jode	yahudi	N;SG	
jode	yahudileri	jode	yahudi	N;SG	N;ACC;PL;3
jode	yahudilere	jode	yahudi	N;SG	N;DAT;PL;3
persiese	pers	persies	pers	ADJ;NOM	
persiese	iran	persies	iran	ADJ;NOM	
persiese	iranlı	persies	iranlı	ADJ;NOM	
persiese	farsça	persies	farsça	ADJ;NOM	
helder	aydınlık	helder	aydınlık		N;NOM;SG;3
rio	rio	rio	rio	PROPN;SG	PROPN;NOM;SG;3
dam	dam	dam	dam	N;SG	
dam	baraj	dam	baraj	N;SG	
toekoms	gelecek	toekoms	gel	N;SG	
toekoms	geleceğin	toekoms	gelecek	N;SG	ADJ;GEN;SG;3
toekoms	gelecekteki	toekoms	gel	N;SG	V;PFV;IND;SG;3;POS;FUT
duisende	binlerce	duisende	binlerce	PRO	NUM
duisende	binlercesi	duisende	binle	PRO	ADV
polisie	polis	polisie	polis	N;SG	
geslag	cinsiyetleri	geslag	cinsiyet	N;SG	N;NOM;PL;3
geslag	cinsiyet	geslag	cinsiyet	N;SG	
geslag	seks	geslag	seks	N;SG	
geslag	sex	geslag	sex	N;SG	
graf	mezar	graf	mezar	N;SG	
besoekers	ziyaretçi	besoeker	ziyaretçi	N;PL	N;NOM;SG;3
air	hava	air	hava		
air	air	air	air		N;NOM;SG;3
volwasse	olgun	volwasse	olgun	ADJ;NOM	
kies	seç	kies	seç	V;PRS	
duitsers	alman	duitser	al	N;PL	
duitsers	almanlar	duitser	al	N;PL	ADJ;NOM;PL;3
duitsers	almanları	duitser	al	N;PL	ADJ;ACC;PL;3
korea	kore	korea	kore	PROPN;SG	
basiese	basics	basies	basics	ADJ;NOM	
benodig	ihtiyaç	benodig	ihtiyaç	V;PRS	
benodig	lazım	benodig	lazım	V;PRS	
benodig	ihtiyacım	benodig	ihtiyaç	V;PRS	N;NOM;SG;3
benodig	gerek	benodig	gerek	V;PRS	
benodig	gerekli	benodig	gerekli	V;PRS	
benodig	zorunlu	benodig	zorunlu	V;PRS	
benodig	gereklidir	benodig	gerekli	V;PRS	
komponis	besteci	komponis	besteci	N;SG	
komponis	düzenleyici	komponis	düzenleyici	N;SG	
kunstenaar	ressam	kunstenaar	ressam	N;SG	
kunstenaar	sanatçı	kunstenaar	sanatçı	N;SG	
kunstenaar	artist	kunstenaar	artist	N;SG	
mond	ağız	mond	ağız	N;SG	
mond	mouth	mond	mouth	N;SG	
unesco	unesco	unesco	unesco	ADP	
united	birleşik	united	birleşik		
united	birlik	united	birlik		
united	united	united	united		
united	birleşmiş	united	birleş		
house	house	hous	hou	PROPN;SG	PROPN;NOM;SG;3
house	ev	hous	ev	PROPN;SG	N;NOM;SG;3
gesondheid	saglik	gesondheid	saglik	N;SG	
geskiedkundige	tarihi	geskiedkundig	tarih	ADJ;NOM	
geskiedkundige	tarihsel	geskiedkundig	tarihsel	ADJ;NOM	
gunste	iyilik	gun	iyilik		N;NOM;SG;3
aktiwiteite	etkinlik	aktiwiteit	etkinlik	N;PL	N;NOM;SG;3
aktiwiteite	etkinlik	aktiwiteit	etkinlik	N;PL	N;NOM;SG;3
aktiwiteite	olay	aktiwiteit	olay	N;PL	
aktiwiteite	etkinliği	aktiwiteit	etkinlik	N;PL	N;ACC;SG;3
konflik	ihtilaf	konflik	ihtilaf	N;SG	
konflik	çekişme	konflik	çekiş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
konflik	çatışma	konflik	çatış	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
konflik	çelişki	konflik	çelişki	N;SG	
gemeenskaplike	yaygın	gemeenskaplik	yaygın	ADJ;NOM	
inkomste	gelir	inkomste	gel	N;SG	
inkomste	gelir	inkomste	gel	N;SG	
hulself	kendileri	hulself	kendi	PRO;PL;3	PRO;NOM;PL;3;REFL
karoo	karoo	karoo	karoo		PROPN;NOM;SG;3
ken	bil	ken	bil	V;PRS	
ken	bilin	ken	bil	V;PRS	
ligte	işık	lig	işık	ADJ;NOM	
ligte	light	lig	light	ADJ;NOM	
ligte	nur	lig	nur	ADJ;NOM	
ligte	aydınlık	lig	aydınlık	ADJ;NOM	N;NOM;SG;3
dirk	dirk	dirk	dirk	N;SG	
erfenis	miras	erfenis	miras	N;SG	
erfenis	mirası	erfenis	mira	N;SG	
mosambiek	mozambik	mosambiek	mozambik	PROPN;SG	PROPN;NOM;SG;3
heelal	kainat	heelal	kainat	N;SG	
heelal	evren	heelal	evren	N;SG	
geskei	ayrılmış	skei	ayrıl	V;PST;V.PTCP	
geskei	ayrı	skei	ayrı	V;PST;V.PTCP	ADJ
hoek	açı	hoek	aç	N;SG	
blomme	çiçekler	blomm	çiçek	N;SG	N;NOM;PL;3
blomme	çiçek	blomm	çiçek	N;SG	
tuiste	yaşamak	tuiste	yaşa	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
tuiste	yaşayan	tuiste	yaşa	N;SG	V;PFV;IND;POS;PRS;V.PTCP
tuiste	yaşıyorum	tuiste	yaşa	N;SG	V;PROG;IND;SG;1;POS;INFM;PRS
verwante	bağlantılı	verwant	bağlantılı	ADJ;NOM	
verwante	akraba	verwant	akraba	ADJ;NOM	
verwante	ilişkili	verwant	ilişkili	ADJ;NOM	
verwante	alakalı	verwant	alakalı	ADJ;NOM	
sport	spor	sport	spor	N;SG	
sport	sport	sport	sport	N;SG	PROPN;NOM;SG;3
sport	spor	sport	spor	N;SG	
sport	sporlar	sport	spor	N;SG	N;NOM;PL;3
selfstandige	bağımsız	selfstandig	bağımsız	ADJ;NOM	
onderneming	girişim	onderneming	giriş	N;SG	
onderneming	kurumsal	onderneming	kurumsal	N;SG	ADJ
onderneming	atılgan	onderneming	atılgan	N;SG	
onderneming	enterprise	onderneming	enterpri	N;SG	PROPN;NOM;SG;3
tempel	temple	tempel	temp	N;SG	PROPN;NOM;SG;3
beroemde	şöhret	beroem	şöhret	ADJ;NOM	
twintig	twenty	twintig	twenty	NUM	
twintig	yirmi	twintig	yirmi	NUM	
berig	hikaye	berig	hika		N;NOM;SG;3
ford	ford	ford	ford		PROPN;NOM;SG;3
jongste	sonuncusu	jonk	sonuncu		NUM;NOM;SG;3
jongste	last	jonk	last		
jongste	sonuncu	jonk	sonuncu		
jongste	son	jonk	son		
berge	dağları	berg	dağ	V;PRS	N;NOM;PL;3
berge	dağlar	berg	dağ	V;PRS	N;NOM;PL;3
berge	dağ	berg	dağ	V;PRS	
berge	dağlara	berg	dağ	V;PRS	N;DAT;PL;3
lange	lange	lank	lange	ADJ;NOM	
tabel	tablo	tabel	tablo	N;SG	
tabel	sofra	tabel	sofra	N;SG	
tabel	masa	tabel	masa	N;SG	
speler	oyuncu	speler	oyuncu	N;SG	
kommunistiese	komünist	kommunisties	komünist	ADJ;NOM	
sokkerspeler	futbolcu	sokkerspeler	futbolcu	N;SG	
prent	fotoğraf	prent	fotoğraf	N;SG	
prent	resim	prent	resim	N;SG	
prent	resmi	prent	resmi	N;SG	
prent	görsel	prent	görsel	N;SG	
prent	resim	prent	resim	N;SG	
prent	imaj	prent	imaj	N;SG	
prent	tabiat	prent	tabiat	N;SG	
prent	doğa	prent	doğa	N;SG	
vraag	soru	vraag	soru	N;SG	
vraag	sorum	vraag	sorum	N;SG	
sterrebeeld	takımyıldız	sterrebeeld	takım	N;SG	
voel	hissediyorum	voel	hisset		V;PROG;IND;SG;1;POS;INFM;PRS
voel	hissetmek	voel	hisset		V;PFV;NOM;IND;POS;PRS;V.MSDR
voel	hissediyorum	voel	hisset		V;PROG;IND;SG;1;POS;INFM;PRS
voel	hissediyor	voel	hisset		V;PROG;IND;SG;3;POS;INFM;PRS
