در	dveře	در	dveře	ADP	N;NOM;FEM;PL;POS
قرمز	rudá	قرمز	rudý	N;SG	ADJ;NOM;FEM;SG;POS
قرمز	červený	قرمز	červený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
متحد	united	None	united	N;SG	ADJ;POS
متحد	spojených	None	spojený	N;SG	ADJ;GEN;MASC;PL;POS
متحد	spojené	None	spojený	N;SG	ADJ;NOM;MASC;PL;POS
متحد	sjednotit	None	sjednotit	N;SG	V;PFV;POS;NFIN
متحد	spojenecké	None	spojenecký	N;SG	ADJ;NOM;MASC;PL;POS
خبر	zprávy	خبر	zpráva	N;SG	N;NOM;FEM;PL;POS
خبر	novinky	خبر	novinka	N;SG	N;NOM;FEM;PL;POS
میلیارد	miliardy	میلیارد	miliarda	N;SG	N;NOM;FEM;PL;POS
میلیارد	miliard	میلیارد	miliarda	N;SG	N;GEN;FEM;PL;POS
میلیارد	miliard	میلیارد	miliarda	N;SG	N;GEN;FEM;PL;POS
میلیارد	miliardy	میلیارد	miliarda	N;SG	N;NOM;FEM;PL;POS
نقطه	tečky	نقطه	tečka	N;SG	N;NOM;FEM;PL;POS
نقطه	point	نقطه	point	N;SG	PROPN;NOM;MASC;SG;POS
حفظ	zachovávat	حفظ	zachovávat	N;SG	V;IPFV;POS;NFIN
حفظ	zachovat	حفظ	zachovat	N;SG	V;POS;NFIN
حفظ	udržovat	حفظ	udržovat	N;SG	V;IPFV;POS;NFIN
گاه	skládací	گاه	skládací	ADV	ADJ;NOM;MASC;SG;POS
گاه	skládání	گاه	skládání	ADV	N;NOM;NEUT;SG;POS
گاه	rozkládací	گاه	rozkládací	ADV	ADJ;NOM;MASC;SG;POS
فنی	technický	فنی	technický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
فنی	technické	فنی	technický	N;SG	ADJ;NOM;NEUT;SG;POS
فنی	technická	فنی	technický	N;SG	ADJ;NOM;FEM;SG;POS
چشمه	spa	چشمه	spa	N;SG	PROPN;INAN;NOM;MASC;SG;POS
چشمه	lázně	چشمه	lázně	N;SG	N;NOM;FEM;PL;POS
چشمه	lázeňské	چشمه	lázeňský	N;SG	ADJ;NOM;MASC;PL;POS
چشمه	fontány	چشمه	fontan	N;SG	N;NOM;FEM;PL;POS
چشمه	springs	چشمه	springs	N;SG	PROPN;INAN;NOM;MASC;SG;POS
چشمه	prameny	چشمه	pramen	N;SG	N;INAN;NOM;MASC;PL;POS
ایلینوی	illinois	ایلینوی	illinois	N;SG	PROPN;INAN;NOM;MASC;SG;POS
پوشش	krýt	پوشش	krýt	N;SG	V;POS;NFIN
پوشش	pokrývající	پوشش	pokrývající	N;SG	ADJ;IPFV;NOM;FEM;SG;POS;PRS;V.PTCP;ACT
سلطنتی	královské	سلطنت	královský	N;SG	ADJ;NOM;NEUT;SG;POS
سلطنتی	královská	سلطنت	královský	N;SG	ADJ;NOM;FEM;SG;POS
سلطنتی	royal	سلطنت	royat	N;SG	PROPN;NOM;MASC;SG;POS
سلطنتی	královský	سلطنت	královský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
سلطنتی	císařský	سلطنت	císařský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
سلطنتی	císařské	سلطنت	císařský	N;SG	ADJ;NOM;MASC;PL;POS
سلطنتی	imperiální	سلطنت	imperiální	N;SG	ADJ;NOM;MASC;SG;POS
فراهم	poskytovat	فراهم	poskytovat	N;SG	V;IPFV;POS;NFIN
فراهم	poskytnout	فراهم	poskytnout	N;SG	V;PFV;POS;NFIN
زیردریایی	ponorky	زیردریایی	ponorka	N;SG	N;NOM;FEM;PL;POS
کتابخانه	knihovny	کتابخانه	knihovna	N;SG	N;NOM;FEM;PL;POS
تشخیص	diagnostikovat	تشخیص	diagnostikovat	N;SG	V;POS;NFIN
تشخیص	detekovat	تشخیص	detekovat	N;SG	V;IPFV;POS;NFIN
تشخیص	diagnózy	تشخیص	diagnóza	N;SG	N;NOM;FEM;PL;POS
درخت	stromy	درخت	strom	N;SG	N;INAN;NOM;MASC;PL;POS
نزدیکی	poblíž	نزدیک	poblíž	N;SG	ADP;GEN
نزدیکی	blízko	نزدیک	blízko	N;SG	ADV;POS
تأثیر	ovlivnit	تأثیر	ovlivnit	N;SG	V;PFV;POS;NFIN
دید	viděla	دید#بین	vidět	N;SG	V;POS;PST;V.PTCP;ACT
دید	viděl	دید#بین	vidět	N;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
خدمت	podávaný	خدمت	podávaný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
خدمت	podávaná	خدمت	podávaný	N;SG	ADJ;NOM;FEM;SG;POS
خدمت	sloužil	خدمت	sloužit	N;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
خدمت	podávané	خدمت	podávaný	N;SG	ADJ;NOM;NEUT;PL;POS
خدمت	sloužit	خدمت	sloužit	N;SG	V;IPFV;POS;NFIN
خدمت	sloužící	خدمت	sloužící	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
خدمت	podávám	خدمت	podávat	N;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
خدمت	podávat	خدمت	podávat	N;SG	V;IPFV;POS;NFIN
خدمت	sloužit	خدمت	sloužit	N;SG	V;IPFV;POS;NFIN
خدمت	služby	خدمت	služba	N;SG	N;NOM;FEM;PL;POS
ایرلند	irský	ایرلند	irský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
ایرلند	ir	ایرلند	ir	N;SG	PROPN;MASC;POS
ایرلند	irské	ایرلند	irský	N;SG	ADJ;NOM;NEUT;SG;POS
ایرلند	irská	ایرلند	irský	N;SG	ADJ;NOM;FEM;SG;POS
ایرلند	irsko	ایرلند	irský	N;SG	PROPN;NOM;NEUT;SG;POS
پرواز	létat	پرواز	létat	N;SG	V;IPFV;POS;NFIN
پرواز	leť	پرواز	leť	N;SG	INTJ
پرواز	létající	پرواز	létající	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پرواز	letová	پرواز	letový	N;SG	ADJ;NOM;FEM;SG;POS
پرواز	let	پرواز	rok	N;SG	N;GEN;NEUT;PL;POS
رمان	romány	رمان	román	N;SG	N;INAN;NOM;MASC;PL;POS
رمان	novely	رمان	novela	N;SG	N;NOM;FEM;PL;POS
ادبی	literární	ادبی	literární	N;SG	ADJ;NOM;MASC;SG;POS
خرد	rozbil	خرد	rozbít	N;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
آسیایی	asijský	آسیایی	asijský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
آسیایی	asijská	آسیایی	asijský	N;SG	ADJ;NOM;FEM;SG;POS
آسیایی	asijské	آسیایی	asijský	N;SG	ADJ;NOM;MASC;PL;POS
بنیاد	základy	None	základ	N;SG	N;INAN;NOM;MASC;PL;POS
الله	alláh	الله	alláha		N;ANIM;NOM;MASC;SG;POS
الله	bůh	الله	bůh		N;ANIM;NOM;MASC;SG;POS
الله	bože	الله	bůh		INTJ
الله	boží	الله	boží		ADJ;NOM;MASC;SG;POS
کشورها	země	کشور	země	N;PL	N;NOM;FEM;SG;POS
خدا	bože	خدا	bůh	N;SG	INTJ
خدا	boží	خدا	boží	N;SG	ADJ;NOM;MASC;SG;POS
رهبری	vedoucí	رهبر	vedoucí	N;SG	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
بریتانیایی	britská	بریتانی	britský	N;SG	ADJ;NOM;FEM;SG;POS
بریتانیایی	britové	بریتانی	britový	N;SG	PROPN;ANIM;NOM;MASC;PL;POS
بریتانیایی	britský	بریتانی	britský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
بریتانیایی	british	بریتانی	british	N;SG	ADJ;POS
بریتانیایی	britské	بریتانی	britský	N;SG	ADJ;NOM;MASC;SG;POS
تحقیقات	šetření	تحقیق	šetření	N;PL	N;NOM;NEUT;SG;POS
تحقیقات	vyšetřování	تحقیق	vyšetřování	N;PL	N;NOM;NEUT;SG;POS
تحقیقات	průzkum	تحقیق	průzkum	N;PL	N;INAN;NOM;MASC;SG;POS
تحقیقات	výzkum	تحقیق	výzkum	N;PL	N;INAN;NOM;MASC;SG;POS
کلاسیک	klasického	کلاسیک	klasický	N;SG	ADJ;ANIM;GEN;MASC;SG;POS
کلاسیک	klasický	کلاسیک	klasický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
کلاسیک	klasické	کلاسیک	klasický	N;SG	ADJ;NOM;MASC;SG;POS
کلاسیک	klasická	کلاسیک	klasický	N;SG	ADJ;NOM;FEM;SG;POS
کلاسیک	klasické	کلاسیک	klasický	N;SG	ADJ;NOM;MASC;SG;POS
کلاسیک	klasická	کلاسیک	klasický	N;SG	ADJ;NOM;FEM;SG;POS
کلاسیک	klasický	کلاسیک	klasický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
برق	elektrická	برق	elektrický	N;SG	ADJ;NOM;FEM;SG;POS
برق	elektrický	برق	elektrický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
برق	elektrické	برق	elektrický	N;SG	ADJ;NOM;NEUT;SG;POS
برق	blesky	برق	blesk	N;SG	N;INAN;NOM;MASC;PL;POS
خورشید	sun	خورشید	sun	N;SG	PROPN;NOM;MASC;SG;POS
نقاشی	malovat	نقاشی	malovat	N;SG	V;IPFV;POS;NFIN
نقاشی	malovat	نقاشی	malovat	N;SG	V;IPFV;POS;NFIN
تیر	tir	تیر	tir	N;SG	PROPN;NOM;FEM;SG;POS
تیر	arrow	تیر	arrow	N;SG	PROPN;INAN;NOM;MASC;SG;POS
مطالعه	studuje	مطالعه	studovat	N;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
مطالعه	studijní	مطالعه	studijní	N;SG	ADJ;NOM;MASC;PL;POS
مطالعه	studovat	مطالعه	studovat	N;SG	V;IPFV;POS;NFIN
مطالعه	studie	مطالعه	studie	N;SG	N;NOM;FEM;PL;POS
قتل	vraždy	قتل	vražda	N;SG	N;NOM;FEM;PL;POS
نقشه	mapy	None	mapa	N;SG	N;NOM;FEM;PL;POS
نقشه	plánovat	None	plánovat	N;SG	V;IPFV;POS;NFIN
نقشه	naplánovat	None	naplánovat	N;SG	V;PFV;POS;NFIN
امروز	dnešek	امروز	dnešek	ADV	N;INAN;NOM;MASC;SG;POS
بلند	vysoko	بلند	vysoko	ADJ	ADV;POS
بلند	nahlas	بلند	nahlas	ADJ	ADV
بلند	hlasitě	بلند	hlasitě	ADJ	ADV;POS
خودرو	automobilové	خودرو	automobilový	N;SG	ADJ;NOM;FEM;SG;POS
خودرو	automobilové	خودرو	automobilový	N;SG	ADJ;NOM;FEM;SG;POS
خودرو	automobilový	خودرو	automobilový	N;SG	ADJ;INAN;NOM;MASC;SG;POS
خودرو	car	خودرو	car	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
خودرو	vozidla	خودرو	vozidlo	N;SG	N;NOM;NEUT;PL;POS
ایتالیایی	italské	ایتالیایی	italský	N;SG	ADJ;NOM;NEUT;SG;POS
ایتالیایی	itálie	ایتالیایی	itálie	N;SG	PROPN;NOM;FEM;SG;POS
ایتالیایی	italská	ایتالیایی	italský	N;SG	ADJ;NOM;FEM;SG;POS
ایتالیایی	italský	ایتالیایی	italský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
ایتالیایی	italsky	ایتالیایی	italsky	N;SG	ADV;POS
نماینده	reprezentativní	نماینده	reprezentativní	N;SG	ADJ;NOM;MASC;SG;POS
اوج	horní	اوج	horní	N;SG	ADJ;NOM;MASC;SG;POS
اوج	špičkový	اوج	špičkový	N;SG	ADJ;INAN;NOM;MASC;SG;POS
حرف	mluvící	حرف	mluvící	N;SG	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
حرف	mluv	حرف	mluv	N;SG	V;IMP;SG;2;POS;FIN
ابراهیم	ibrahim	ابراهیم	ibrahim	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
اشتباه	špatně	اشتباه	špatně	N;SG	ADV;POS
اشتباه	nesprávné	اشتباه	správný	N;SG	ADJ;NOM;NEUT;SG;NEG
جامع	komplexní	جامع	komplexní	N;SG	ADJ;NOM;MASC;SG;POS
یونانی	řecký	یونانی	řecký	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
یونانی	řecká	یونانی	řecký	N;SG	ADJ;NOM;FEM;SG;POS
یونانی	řecké	یونانی	řecký	N;SG	ADJ;NOM;NEUT;SG;POS
یونانی	řekové	یونانی	řekový	N;SG	N;ANIM;NOM;MASC;PL;POS
یونانی	řeky	یونانی	řeka	N;SG	N;NOM;FEM;PL;POS
جعبه	krabičky	جعبه	krabička	N;SG	N;NOM;FEM;PL;POS
جعبه	skříňky	جعبه	skříňka	N;SG	N;NOM;FEM;PL;POS
جعبه	bedny	جعبه	bedna	N;SG	N;NOM;FEM;PL;POS
جعبه	boxoval	جعبه	boxovat	N;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
محدود	omezit	محدود	omezit	ADJ	V;PFV;POS;NFIN
محدود	limit	محدود	limit	ADJ	N;INAN;NOM;MASC;SG;POS
محدود	mez	محدود	mez	ADJ	N;NOM;FEM;SG;POS
احتمال	pravděpodobnosti	احتمال	pravděpodobnost	N;SG	N;NOM;FEM;PL;POS
نروژ	norské	نروژ	norský	N;SG	ADJ;NOM;MASC;PL;POS
نروژ	norský	نروژ	norský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
نروژ	norsko	نروژ	norský	N;SG	PROPN;NOM;NEUT;SG;POS
همیشه	vzdy	همیشه	vzdy	ADV	N;NOM;MASC;SG;POS
عشق	miluj	عشق	milovat	N;SG	V;IMP;SG;2;POS;FIN
عشق	lásky	عشق	láska	N;SG	N;NOM;FEM;PL;POS
مجارستان	maďarsko	مجارستان	maďarský	N;SG	PROPN;NOM;NEUT;SG;POS
مجارستان	maďarská	مجارستان	maďarský	N;SG	ADJ;NOM;FEM;SG;POS
مجارستان	maďarský	مجارستان	maďarský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
مجارستان	maďarské	مجارستان	maďarský	N;SG	ADJ;NOM;MASC;SG;POS
ارمنی	arménské	ارمنی	arménský	N;SG	ADJ;NOM;FEM;SG;POS
ارمنی	arménů	ارمنی	armén	N;SG	N;ANIM;GEN;MASC;PL;POS
چک	česká	چک	český	N;SG	ADJ;NOM;FEM;SG;POS
چک	české	چک	český	N;SG	ADJ;NOM;MASC;SG;POS
چک	česky	چک	česky	N;SG	ADV;POS
چک	český	چک	český	N;SG	ADJ;INAN;NOM;MASC;SG;POS
چک	česko	چک	český	N;SG	ADJ;POS
چک	šeky	چک	šek	N;SG	N;INAN;NOM;MASC;PL;POS
خصوصی	soukromé	خصوصی	soukromý	N;SG	ADJ;NOM;MASC;SG;POS
خصوصی	privátní	خصوصی	privátní	N;SG	ADJ;NOM;MASC;SG;POS
خصوصی	soukromá	خصوصی	soukromý	N;SG	ADJ;NOM;FEM;SG;POS
خصوصی	soukromý	خصوصی	soukromý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
آلاباما	alabamě	None	alabamě	N;SG	PROPN;DAT;FEM;SG;POS
ساده	jednoduše	ساده	jednoduše	ADJ	ADV;POS
شنا	plavat	None	plavat	N;SG	V;IPFV;POS;NFIN
شنا	plav	None	plava	N;SG	PROPN;NOM;FEM;SG;POS
شنا	plavat	None	plavat	N;SG	V;IPFV;POS;NFIN
تخت	postele	تخت	postel	N;SG	N;NOM;FEM;PL;POS
سپاه	armády	سپاه	armáda	N;SG	N;NOM;FEM;PL;POS
سپاه	armádní	سپاه	armádní	N;SG	ADJ;NOM;MASC;PL;POS
سپاه	army	سپاه	arma	N;SG	PROPN;FEM;POS
بندی	bandy	بندی	banda	N;SG	N;NOM;FEM;PL;POS
برج	věže	برج	věž	N;SG	N;NOM;FEM;PL;POS
برج	tower	برج	tower	N;SG	PROPN;NOM;FEM;SG;POS
برج	věže	برج	věž	N;SG	N;NOM;FEM;PL;POS
اسکاتلند	skotsko	اسکاتلند	skotsko	N;SG	PROPN;NOM;NEUT;SG;POS
اسکاتلند	skotska	اسکاتلند	skotsko	N;SG	PROPN;NOM;NEUT;SG;POS
اسکاتلند	skotské	اسکاتلند	skotský	N;SG	ADJ;NOM;MASC;SG;POS
اسکاتلند	skotská	اسکاتلند	skotský	N;SG	ADJ;NOM;FEM;SG;POS
اوهایو	ohio	اوهایو	ohio	N;SG	PROPN;NOM;MASC;SG;POS
رابرت	robert	None	robert	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
اسید	kyseliny	اسید	kyselina	N;SG	N;NOM;FEM;PL;POS
لس	los	لس	los	N;SG	PROPN;INAN;NOM;MASC;SG;POS
اوایل	časně	اول	časně	N;PL	ADV;POS
اوایل	rané	اول	raný	N;PL	ADJ;NOM;NEUT;SG;POS
اوایل	brzy	اول	brzy	N;PL	ADV;POS
پشتیبانی	podporovat	پشتیبانی	podporovat	N;SG	V;IPFV;POS;NFIN
پشتیبانی	podpořit	پشتیبانی	podpořit	N;SG	V;PFV;POS;NFIN
پشتیبانی	podpořil	پشتیبانی	podpořit	N;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
پشتیبانی	podporovaných	پشتیبانی	podporovaný	N;SG	ADJ;GEN;MASC;PL;POS
پشتیبانی	podporované	پشتیبانی	podporovaný	N;SG	ADJ;NOM;MASC;PL;POS
پشتیبانی	podporováno	پشتیبانی	podporovaný	N;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
پشتیبانی	posily	پشتیبانی	posila	N;SG	N;NOM;FEM;PL;POS
پشتیبانی	zálohy	پشتیبانی	záloha	N;SG	N;NOM;FEM;PL;POS
پشتیبانی	záložní	پشتیبانی	záložní	N;SG	ADJ;NOM;MASC;SG;POS
معاصر	současná	معاصر	současný	N;SG	ADJ;NOM;FEM;SG;POS
معاصر	moderní	معاصر	moderní	N;SG	ADJ;NOM;MASC;SG;POS
معاصر	současné	معاصر	současný	N;SG	ADJ;NOM;NEUT;SG;POS
معاصر	současný	معاصر	současný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
برده	otrok	برد#بر	otrok	V;SG;3;V.PTCP	N;ANIM;NOM;MASC;SG;POS
برده	otrokyně	برد#بر	otrokyně	V;SG;3;V.PTCP	N;NOM;FEM;SG;POS
جورجیا	gruzie	None	gruzie	N;SG	PROPN;NOM;FEM;SG;POS
عثمانی	osmanské	عثمانی	osmanský	N;SG	ADJ;NOM;FEM;SG;POS
توزیع	distribuční	توزیع	distribuční	N;SG	ADJ;NOM;FEM;SG;POS
توزیع	distribuovat	توزیع	distribuovat	N;SG	V;IPFV;POS;NFIN
برخورد	srážky	برخورد	srážka	N;SG	N;NOM;FEM;PL;POS
برخورد	clash	برخورد	clash	N;SG	PROPN;INAN;MASC;SG;POS
دلایل	argumentace	دلیل	argumentace	N;PL	N;NOM;FEM;SG;POS
صد	stovku	صد	stovka	NUM	N;ACC;FEM;SG;POS
صد	stovka	صد	stovka	NUM	N;NOM;FEM;SG;POS
پول	peníze	پول	peníze	N;SG	N;INAN;NOM;MASC;PL;POS
واشینگتن	washington	واشینگتن	washington	N;SG	PROPN;INAN;NOM;MASC;SG;POS
عرب	arabský	عرب	arabský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
عرب	arabské	عرب	arabský	N;SG	ADJ;NOM;MASC;PL;POS
عرب	araby	عرب	araba	N;SG	N;ANIM;INS;MASC;PL;POS
عرب	arabové	عرب	arabový	N;SG	N;ANIM;NOM;MASC;PL;POS
برادر	bro	برادر	bro	N;SG	PROPN;NOM;MASC;SG;POS
مطالعات	studium	مطالعه	studium	N;PL	N;NOM;NEUT;SG;POS
اقیانوس	oceány	None	oceán	N;SG	N;INAN;NOM;MASC;PL;POS
اقیانوس	oceánů	None	oceán	N;SG	N;INAN;GEN;MASC;PL;POS
اقیانوس	ocean	None	ocean	N;SG	PROPN;NOM;MASC;SG;POS
سریع	rychlé	سریع	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
سریع	rychlá	سریع	rychlý	ADV	ADJ;NOM;FEM;SG;POS
سریع	rychlý	سریع	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
سریع	rychlé	سریع	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
سریع	rychlá	سریع	rychlý	ADV	ADJ;NOM;FEM;SG;POS
سریع	rychlý	سریع	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
جوان	joan	جوان	joan	N;SG	PROPN;NOM;FEM;SG;POS
جوان	mladá	جوان	mladý	N;SG	ADJ;NOM;FEM;SG;POS
جوان	mladé	جوان	mladý	N;SG	ADJ;NOM;MASC;PL;POS
جوان	mladý	جوان	mladý	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
جوان	young	جوان	young	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
جوان	mladí	جوان	mladý	N;SG	ADJ;ANIM;NOM;MASC;PL;POS
سرطان	rakoviny	سرطان	rakovina	N;SG	N;NOM;FEM;PL;POS
جشن	slaví	جشن	slavit	N;SG	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
جشن	slavit	جشن	slavit	N;SG	V;IPFV;POS;NFIN
جشن	párty	جشن	párt	N;SG	N;NOM;FEM;PL;POS
جشن	party	جشن	part	N;SG	N;INAN;NOM;MASC;PL;POS
جشن	hody	جشن	hod	N;SG	N;INAN;NOM;MASC;PL;POS
جشن	slavit	جشن	slavit	N;SG	V;IPFV;POS;NFIN
جشن	oslavit	جشن	oslavit	N;SG	V;PFV;POS;NFIN
جشن	oslavy	جشن	oslava	N;SG	N;NOM;FEM;PL;POS
نظیر	peer	نظیر	peer	ADV	PROPN;ANIM;NOM;MASC;SG;POS
نظیر	protějšek	نظیر	protějšek	ADV	N;INAN;NOM;MASC;SG;POS
جمهور	předsedové	جمهور	předseda	N;SG	N;ANIM;NOM;MASC;PL;POS
جمهور	prezidenti	جمهور	prezident	N;SG	N;ANIM;NOM;MASC;PL;POS
جمهور	prezidentů	جمهور	prezident	N;SG	N;ANIM;GEN;MASC;PL;POS
آینده	budoucí	آینده	budoucí	N;SG	ADJ;NOM;MASC;SG;POS
اسپانیایی	španělsky	اسپانیایی	španělsky	N;SG	ADV;POS
اسپانیایی	španělská	اسپانیایی	španělský	N;SG	ADJ;NOM;FEM;SG;POS
اسپانیایی	španělské	اسپانیایی	španělský	N;SG	ADJ;NOM;FEM;SG;POS
اوکراین	ukrajina	None	ukrajina	N;SG	PROPN;NOM;FEM;SG;POS
اوکراین	ukrajiny	None	ukrajina	N;SG	PROPN;NOM;FEM;SG;POS
رد	červeně	رد	červen	N;SG	ADV;POS
رد	červené	رد	červený	N;SG	ADJ;NOM;NEUT;SG;POS
رد	červená	رد	červený	N;SG	ADJ;NOM;FEM;SG;POS
رد	rudá	رد	rudý	N;SG	ADJ;NOM;FEM;SG;POS
رد	červený	رد	červený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
مازندران	kaspického	مازندران	kaspický	N;SG	ADJ;ANIM;GEN;MASC;SG;POS
تدوین	úpravy	تدوین	úprava	N;SG	N;NOM;FEM;PL;POS
جوانان	mládež	جوان	mládež	N;PL	N;NOM;FEM;SG;POS
جوانان	mládí	جوان	mládí	N;PL	N;NOM;NEUT;SG;POS
جوانان	mládeže	جوان	mládež	N;PL	N;NOM;FEM;SG;POS
تازه	čerstvé	تازه	čerstvý	ADV	ADJ;NOM;NEUT;SG;POS
تازه	fresh	تازه	fresh	ADV	PROPN;INAN;NOM;MASC;SG;POS
تازه	svěží	تازه	svěží	ADV	ADJ;NOM;MASC;SG;POS
تازه	čerstvý	تازه	čerstvý	ADV	ADJ;INAN;NOM;MASC;SG;POS
تازه	čerstvá	تازه	čerstvý	ADV	ADJ;NOM;FEM;SG;POS
تازه	nový	تازه	nový	ADV	ADJ;INAN;NOM;MASC;SG;POS
تازه	nové	تازه	nový	ADV	ADJ;NOM;MASC;PL;POS
تازه	nová	تازه	nový	ADV	ADJ;NOM;FEM;SG;POS
تازه	novinka	تازه	novinka	ADV	N;NOM;FEM;SG;POS
سرخ	červeně	سرخ	červen	N;SG	ADV;POS
سرخ	červené	سرخ	červený	N;SG	ADJ;NOM;NEUT;SG;POS
سرخ	červená	سرخ	červený	N;SG	ADJ;NOM;FEM;SG;POS
سرخ	rudá	سرخ	rudý	N;SG	ADJ;NOM;FEM;SG;POS
سرخ	červený	سرخ	červený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
کودک	dětská	کودک	dětský	N;SG	ADJ;NOM;FEM;SG;POS
فرایند	zpracovat	فرایند	zpracovat	N;SG	V;PFV;POS;NFIN
دل	srdeční	دل	srdeční	N;SG	ADJ;NOM;MASC;SG;POS
دل	dele	دل	dele	N;SG	PROPN;NOM;MASC;SG;POS
دل	del	دل	del	N;SG	PROPN;NOM;MASC;SG;POS
دل	dell	دل	dell	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
دل	srdíčka	دل	srdíček	N;SG	N;NOM;NEUT;PL;POS
ناشر	vydavatelé	ناشر	vydavatel	N;SG	N;ANIM;NOM;MASC;PL;POS
دیگران	ostatní	دیگری	ostatní	PRO	ADJ;ANIM;NOM;MASC;PL;POS
دیگران	jiní	دیگری	jiný	PRO	ADJ;ANIM;NOM;MASC;PL;POS
دیگران	jiné	دیگری	jiný	PRO	ADJ;NOM;NEUT;SG;POS
هواپیمایی	letecká	هواپیمایی	letecký	N;SG	ADJ;NOM;FEM;SG;POS
هواپیمایی	aerolinky	هواپیمایی	aerolinka	N;SG	N;INAN;NOM;MASC;PL;POS
هواپیمایی	airlines	هواپیمایی	airlines	N;SG	PROPN;INAN;MASC;SG;POS
شدت	intenzity	شدت	intenzita	N;SG	N;NOM;FEM;PL;POS
فیلمبرداری	natočil	فیلمبرداری	natočit	N;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
فیلمبرداری	střílet	فیلمبرداری	střílet	N;SG	V;IPFV;POS;NFIN
آورده	přinesla	آورد#آور	přinést	V;SG;3;V.PTCP	V;POS;PST;V.PTCP;ACT
جایگزین	náhradníci	جایگزین	náhradník	ADJ	N;ANIM;NOM;MASC;PL;POS
جایگزین	alternativa	جایگزین	alternativa	ADJ	N;NOM;FEM;SG;POS
جایگزین	náhrada	جایگزین	náhrada	ADJ	N;NOM;FEM;SG;POS
جایگزین	nahrazení	جایگزین	nahrazení	ADJ	N;NOM;NEUT;SG;POS
جایگزین	nahradit	جایگزین	nahradit	ADJ	V;PFV;POS;NFIN
شبیه	jako	شبیه	jako	ADJ	CONJ
شبیه	like	شبیه	like	ADJ	N;MASC;SG;POS
معادل	ekvivalent	معادل	ekvivalent	ADJ	N;INAN;NOM;MASC;SG;POS
بافت	tkáně	بافت	tkáň	N;SG	N;NOM;FEM;PL;POS
بهبود	vylepšit	بهبود	vylepšit	N;SG	V;PFV;POS;NFIN
بهبود	zlepšit	بهبود	zlepšit	N;SG	V;PFV;POS;NFIN
بهبود	zlepšovat	بهبود	zlepšovat	N;SG	V;IPFV;POS;NFIN
کانزاس	kansas	کانزاس	kansas	N;SG	PROPN;NOM;NEUT;SG;POS
کانزاس	kansasu	کانزاس	kansas	N;SG	PROPN;INAN;GEN;MASC;SG;POS
ایرانیان	perské	ایرانی	perský	N;PL	ADJ;NOM;NEUT;SG;POS
ایرانیان	íránský	ایرانی	íránský	N;PL	ADJ;ANIM;NOM;MASC;SG;POS
ایرانیان	íránské	ایرانی	íránský	N;PL	ADJ;NOM;MASC;PL;POS
تک	svobodná	تک	svobodný	N;SG	ADJ;NOM;FEM;SG;POS
تک	jednotné	تک	jednotný	N;SG	ADJ;NOM;NEUT;SG;POS
