бухгалтер	محاسب	бухгалтер	محاسب	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
нитка	(	нитка	(	N;INAN;NOM;FEM;SG	
нитка	فتیلہ	нитка	فتیلہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нитка	رشتک	нитка	رشتک	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нестабільність	بھربھرا.	нестабільність	بھربھرا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нестабільність	سنکی.	нестабільність	سنکی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
суцільний	کٹّر.	суцільний	کٹّر.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	مسطّح	суцільний	مسطّح	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	مسلسل	суцільний	مسلسل	ADJ;NOM;MASC;SG	ADV
суцільний	مجسّم.	суцільний	مجسّم.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	یکجا	суцільний	یکجا	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
суцільний	متّحد	суцільний	متّحد	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	کٹّر.	суцільний	کٹّر.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	مسطّح	суцільний	مسطّح	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	مسلسل	суцільний	مسلسل	ADJ;NOM;MASC;SG	ADV
суцільний	مجسّم.	суцільний	مجسّم.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
суцільний	یکجا	суцільний	یکجا	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
суцільний	متّحد	суцільний	متّحد	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
символічне	رمزی.	символічний	رمزی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
символічне	رمزی.	символічний	رمزی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
тактичний	(	тактичний	(	ADJ;NOM;MASC;SG	
гуд	قصابے	гуда	قصابہ		
гуд	چھولداری.	гуда	چھولداری.		PROPN;NOM;MASC;SG;3
гуд	شامیانہ	гуда	شامیانہ		PROPN;NOM;MASC;SG;3
гаряча	ُپرجوش	гарячий	ُپرجوش	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гаряча	ضرب	гарячий	ضرب	ADJ;NOM;FEM;SG	
гаряча	جذباتی.	гарячий	جذباتی	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гаряча	درشتی	гарячий	درشتی	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гаряча	گرمانا.	гарячий	گرمانا.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гаряча	سختی	гарячий	سختی	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
раба	بندہ	раба	بندہ	N;ANIM;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
вивід	پیداوار.	вивід	پیداوار.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
вивід	جواب.	вивід	جواب.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
інтелектуальний	ہوشیار	інтелектуальний	ہوشیار	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
очевидні	غالب.	очевидний	غالب.	ADJ;NOM;PL	
підземелля	مقیم	підземелля	مقیم	N;INAN;NOM;NEUT;SG	ADJ
типовою	رواجی	типовий	رواجی	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
негайного	متقاضی.	негайний	متقاضی.	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
негайного	بلاواسطہ	негайний	بلاواسطہ	ADJ;GEN;MASC;SG	CONJ
негайного	وہبی	негайний	وہبی	ADJ;GEN;MASC;SG	
взаєморозуміння	ہمدرد	взаєморозуміння	ہمدرد	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
взаєморозуміння	فہمیدہ	взаєморозуміння	فہمیدہ	N;INAN;NOM;NEUT;SG	ADJ
взаєморозуміння	درک.	взаєморозуміння	درک.	N;INAN;NOM;NEUT;SG	
покинуті	لاابالی	покинутий	لاابالی	ADJ;PFV;NOM;PL;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
щоденні	باقاعدہ.	щодення	باقاعدہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
щоденні	مسلسل.	щодення	مسلسل.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
метаболізм	تحوّل	метаболізм	تحوّل	N;INAN;NOM;MASC;SG	
параліч	فالج	параліч	فالج	N;INAN;NOM;MASC;SG	ADJ
проксі	نیابت	прокс	نیابت		N;NOM;MASC;SG;3
протилежне	آمیزش	протилежне	آمیزش	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
протилежне	اضافہ	протилежне	اضافہ	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
весняна	لچک	весняний	لچک	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
весняна	زقند.	весняний	زقند.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
весняна	لوچ.	весняний	لوچ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
весняна	لچک	весняний	لچک	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
весняна	چھلانگ	весняний	چھلانگ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
весняна	زقند.	весняний	زقند.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
весняна	لوچ.	весняний	لوچ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бульба	گومڑا	бульба	گومڑا	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бульба	بصلہ	бульба	بصلہ	N;INAN;NOM;FEM;SG	
торпедо	خودرو	торпедо	خودرو	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
нульовий	نہیں	нульовий	نہیں	ADJ;NOM;MASC;SG	PART;NEG
нульовий	لاشے	нульовий	لاشا	ADJ;NOM;MASC;SG	V;MASC;SG;V.PTCP;ACT
нульовий	صفریت	нульовий	صفریت	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
нульовий	نیستی.	нульовий	نیستی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
нульовий	سپاٹ	нульовий	سپاٹ	ADJ;NOM;MASC;SG	
нульовий	معرّیٰ	нульовий	معرّیٰ	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
нульовий	ہیچ	нульовий	ہیچ	ADJ;NOM;MASC;SG	
нульовий	لاشے.	нульовий	لاشےؤ	ADJ;NOM;MASC;SG	
нульовий	کورا.	нульовий	کورا.	ADJ;NOM;MASC;SG	
скасували	مستردکرنا	скасувати	مستردکرنا	V;IPFV;IND;PL;PST;FIN	PROPN;NOM;MASC;SG;3
вольфрам	ٹنگسٹن.	вольфрама	ٹنگسٹن.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
кільцева	with	кільцевий	with	ADJ;NOM;FEM;SG	
кільцева	in	кільцевий	in	ADJ;NOM;FEM;SG	
кільцева	انگوٹھی	кільцевий	انگوٹھی	ADJ;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
кільцева	about	кільцевий	about	ADJ;NOM;FEM;SG	
кільцева	ٹنٹناتی	кільцевий	ٹنٹناتی	ADJ;NOM;FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
кільцева	round	кільцевий	round	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
кільцева	(	кільцевий	(	ADJ;NOM;FEM;SG	
кільцева	لہریں	кільцевий	لہر	ADJ;NOM;FEM;SG	N;NOM;MASC;PL;3
кільцева	مدرا	кільцевий	مدرا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
кільцева	with	кільцевий	with	ADJ;NOM;FEM;SG	
кільцева	in	кільцевий	in	ADJ;NOM;FEM;SG	
кільцева	انگوٹھی	кільцевий	انگوٹھی	ADJ;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
кільцева	about	кільцевий	about	ADJ;NOM;FEM;SG	
кільцева	ٹنٹناتی	кільцевий	ٹنٹناتی	ADJ;NOM;FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
кільцева	حلقہ	кільцевий	حلقہ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
кільцева	round	кільцевий	round	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
кільцева	(	кільцевий	(	ADJ;NOM;FEM;SG	
кільцева	لہریں	кільцевий	لہر	ADJ;NOM;FEM;SG	N;NOM;MASC;PL;3
кільцева	مدرا	кільцевий	مدرا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
локальний	دیسی.	локальний	دیسی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
локальний	مضافاتی.	локальний	مضافاتی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
локальний	جگہ	локальний	جگہ	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
локальний	محل	локальний	محل	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
локальний	دیسی.	локальний	دیسی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
локальний	مضافاتی.	локальний	مضافاتی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
локальний	جگہ	локальний	جگہ	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
локальний	محل	локальний	محل	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
допоможіть	پروسنا	допомогти	پروسنا	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
допоможіть	ملازمین	допомогти	ملازم	V;PFV;IMP;PL;2;FIN	N;ACC;MASC;PL;3
допоможіть	استمداد	допомогти	استمداد	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
допоможіть	علاج	допомогти	علاج	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
допоможіть	مدد	допомогти	مدد	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
допоможіть	پروسنا	допомогти	پروسنا	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
допоможіть	ملازمین	допомогти	ملازم	V;PFV;IMP;PL;2;FIN	N;ACC;MASC;PL;3
допоможіть	استمداد	допомогти	استمداد	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
допоможіть	علاج	допомогти	علاج	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
магараджа	مہاراجہ	магараджа	مہاراجہ	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ванни	دھلانا	ванна	دھلانا	N;INAN;NOM;FEM;PL	V;MASC;SG;V.PTCP;ACT
люті	طوفان	лють	طوفان	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
люті	ہیجان	лють	ہیجان	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
люті	ہلچل.	лють	ہلچل.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
люті	جھکّڑ	лють	جھکّڑ	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
люті	خونخوار	лють	خونخوار	N;INAN;NOM;FEM;PL	
люті	جنگلی	лють	جنگلی	N;INAN;NOM;FEM;PL	ADJ
люті	خونخوار	лють	خونخوار	N;INAN;NOM;FEM;PL	
люті	جنگلی	лють	جنگلی	N;INAN;NOM;FEM;PL	ADJ
люті	وحشی	лють	وحشی	N;INAN;NOM;FEM;PL	
ліричних	سُریلا	ліричний	سُریلا	ADJ;GEN;PL	PROPN;NOM;MASC;SG;3
привабливість	لُبھاؤ	привабливість	لُبھاؤ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
привабливість	حسن	привабливість	حسن	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
грудне	سہارنا	грудний	سہار	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
грудне	جھیلنا	грудний	جھیل	ADJ;NOM;NEUT;SG	V;SG;NFIN;ACT
грудне	سہنا	грудний	سہنا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
грудне	سہارنا	грудний	سہار	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
грудне	جھیلنا	грудний	جھیل	ADJ;NOM;NEUT;SG	V;SG;NFIN;ACT
грудне	سہنا	грудний	سہنا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
грудне	چھاتی	грудний	چھا	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;3
мембрана	جھلّی	мембрана	جھلّی	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мембрана	غشا.	мембрана	غشا.	N;INAN;NOM;FEM;SG	
замовником	سائل	замовник	سائل	N;ANIM;INS;MASC;SG	PROPN;NOM;MASC;SG;3
очікуванні	متوقع	очікування	متوقع	N;INAN;DAT;NEUT;SG	ADJ
доводив	خاصہ.	доводити	خاصہ.	V;IPFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
доводив	ہمت.	доводити	ہمت.	V;IPFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
доводив	خصوصیت	доводити	خصوصیت	V;IPFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
доводив	گُن	доводити	گُن	V;IPFV;MASC;IND;SG;PST;FIN	
доводив	حوصلہ	доводити	حوصلہ	V;IPFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
доводив	جذبہ	доводити	جذبہ	V;IPFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
сумісні	(	сумісний	(	ADJ;NOM;PL	
сьомому	ساتواں.	сьомий	ساتواں.		PROPN;NOM;MASC;SG;3
сьомому	ساتواں.	сьомий	ساتواں.		PROPN;NOM;MASC;SG;3
сьомому	ساتواں	сьомий	ساتواں		ADJ
однини	مفرد	одинна	مفرد	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
однини	فرد	одинна	فرد	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
однини	نادر	одинна	نادر	N;INAN;NOM;FEM;PL	ADJ
однини	اکیلا.	одинна	اکیلا.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
однини	انوکھا.	одинна	انوکھاؤ	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
однини	یکتا	одинна	یک	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
однини	عجیب	одинна	عجیب	N;INAN;NOM;FEM;PL	ADJ
репутації	نمائندہ	репутація	نمائندہ	N;INAN;NOM;FEM;PL	ADJ
стрілка	تیر	стрілка	تیر	N;INAN;NOM;FEM;SG	
стрілка	بان	стрілка	بان	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
стрілка	تیر	стрілка	تیر	N;INAN;NOM;FEM;SG	
щасливим	چست	щасливий	چست	ADJ;INS;NEUT;SG	
щасливим	سعد	щасливий	سعد	ADJ;INS;NEUT;SG	PROPN;NOM;MASC;SG;3
щасливим	بھاگوان	щасливий	بھاگوان	ADJ;INS;NEUT;SG	PROPN;NOM;MASC;SG;3
щасливим	چست	щасливий	چست	ADJ;INS;NEUT;SG	
щасливим	سعد	щасливий	سعد	ADJ;INS;NEUT;SG	PROPN;NOM;MASC;SG;3
щасливим	مسرور.	щасливий	مسرور.	ADJ;INS;NEUT;SG	PROPN;NOM;MASC;SG;3
щасливим	مگن	щасливий	مگن	ADJ;INS;NEUT;SG	
щасливим	مسرور.	щасливий	مسرور.	ADJ;INS;NEUT;SG	PROPN;NOM;MASC;SG;3
текстура	استعارات	текстура	استعار	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
текстура	بُناوٹ	текстура	بُناوٹ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
текстура	استعارات	текстура	استعار	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
домовленість	تصفیے	домовленість	تصفیہ	N;INAN;NOM;FEM;SG	
домовленість	تصفیے	домовленість	تصفیہ	N;INAN;NOM;FEM;SG	
спалити	داغ	спалити	داغ	V;PFV;NFIN	N;NOM;MASC;SG;3
спалити	سگریٹ.	спалити	سگریٹ.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
спалити	چرکا	спалити	چرکا	V;PFV;NFIN	
спалити	گلانا.	спалити	گلانا.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
спалити	جْھلسا-	спалити	جْھلسا-	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
акцентом	زور	акцент	زور	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
акцентом	بیان	акцент	بیان	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
акцентом	واضح	акцент	واضح	N;INAN;INS;MASC;SG	ADJ
акцентом	سختی	акцент	سختی	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
метеорологія	موسمیاتی	метеорологія	موسمیاتی	N;INAN;NOM;FEM;SG	ADJ;NOM
метеорологія	موسمیات	метеорологія	موسمیات	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;PL;3
симетрія	معادلت	симетрія	معادلت	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
симетрія	زرریشوں	симетрія	زرریش	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
симетрія	معادلت	симетрія	معادلت	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
симетрія	زرریشوں	симетрія	زرریش	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
симетрія	تشاکُل	симетрія	تشاکُل	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
порівняльна	مقابلے	порівняльний	مقابلہ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
порівняльна	قب:	порівняльний	قب:	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
кабінетів	کھنچا.	кабінет	کھنچا.	N;INAN;GEN;MASC;PL	
кабінетів	رسوخ	кабінет	رسوخ	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
кластер	اکٹھا	кластер	اکٹھا	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
кластер	دَل	кластер	دَل	N;INAN;NOM;MASC;SG	
кластер	پرا	кластер	پرا	N;INAN;NOM;MASC;SG	V;SG;V.PTCP;ACT
кластер	غول	кластер	غول	N;INAN;NOM;MASC;SG	
кластер	جمگھٹا	кластер	جمگھٹا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
кластер	اکٹھا	кластер	اکٹھا	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
кластер	دَل	кластер	دَل	N;INAN;NOM;MASC;SG	
кластер	پرا	кластер	پرا	N;INAN;NOM;MASC;SG	V;SG;V.PTCP;ACT
кластер	خوشہ	кластер	خوشہ	N;INAN;NOM;MASC;SG	
кластер	غول	кластер	غول	N;INAN;NOM;MASC;SG	
кластер	جمگھٹا	кластер	جمگھٹا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
семантика	معنیات.	семантик	معنیات.	N;INAN;NOM;FEM;SG	ADJ
зроблю	اختراع	зробити	اختراع	V;PFV;IND;SG;1;FUT;FIN	N;NOM;MASC;SG;3
зроблю	ایجاد	зробити	ایجاد	V;PFV;IND;SG;1;FUT;FIN	N;NOM;MASC;SG;3
зроблю	اختراع	зробити	اختراع	V;PFV;IND;SG;1;FUT;FIN	N;NOM;MASC;SG;3
зроблю	ایجاد	зробити	ایجاد	V;PFV;IND;SG;1;FUT;FIN	N;NOM;MASC;SG;3
побили	دھڑکنا	побити	دھڑک	V;PFV;IND;PL;PST;FIN	V;SG;NFIN;ACT
побили	ہلانا	побити	ہلا	V;PFV;IND;PL;PST;FIN	V;MASC;SG;NFIN;ACT
побили	پیٹنا	побити	پیٹنا	V;PFV;IND;PL;PST;FIN	V;MASC;SG;ACT
побили	at	побити	at	V;PFV;IND;PL;PST;FIN	
побили	ضرب	побити	ضرب	V;PFV;IND;PL;PST;FIN	
побили	ہاتھ	побити	ہاتھ	V;PFV;IND;PL;PST;FIN	N;NOM;MASC;SG;3
побили	کھڑکنا	побити	کھڑک	V;PFV;IND;PL;PST;FIN	V;SG;NFIN;ACT
побили	(	побити	(	V;PFV;IND;PL;PST;FIN	
побили	ہرایا	побити	ہرایا	V;PFV;IND;PL;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
пантеон	مقبول	пантеон	مقبول	N;INAN;NOM;MASC;SG	ADJ
монітор	منذر.	монітор	منذر.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
монітор	مخدّر	монітор	مخدّر	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
посухи	تشنگی	посух	تشنگی	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
посухи	خشکی.	посух	خشکی.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
посухи	سوکھا.	посух	سوکھا.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
посухи	یبوست	посух	یبوست	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
жорстка	تیز.	жорсткий	تیز.	ADJ;NOM;FEM;SG	
жорстка	لاش.	жорсткий	لاش.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
омега	ω	омега	ω		NUM
штрафу	حرجانے	штраф	حرجا	N;INAN;GEN;MASC;SG	V;NFIN;ACT
штрафу	جرمانہ	штраф	جرمانہ	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
штрафу	ضبطی	штраф	ضبطی	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
штрафу	دنڈ	штраф	دنڈ	N;INAN;GEN;MASC;SG	
груші	ناشپاتی	груший	ناشپاتی	N;INAN;NOM;FEM;PL	ADJ
нейтральна	آزاد.	нейтральний	آزاد.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нейтральна	بھورا	нейтральний	بھورا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ящик	بکس	ящик	بکس	N;INAN;NOM;MASC;SG	
намисто	مالا	намисто	مالا	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
небезпечно	مخدوش.	небезпечно	مخدوش.	ADV	PROPN;NOM;MASC;SG;3
небезпечно	خطرناک	небезпечно	خطرناک	ADV	ADJ
небезпечно	مخدوش.	небезпечно	مخدوش.	ADV	PROPN;NOM;MASC;SG;3
небезпечно	ٹھٹکتا	небезпечно	ٹھٹک	ADV	V;IPFV;MASC;SG;V.PTCP;ACT
небезпечно	جھجکتا	небезпечно	جھجک	ADV	V;IPFV;MASC;SG;V.PTCP;ACT
рибка	فقاری	рибка	فقاری	N;ANIM;NOM;FEM;SG	ADJ
рибка	مچھلی	рибка	مچھلی	N;ANIM;NOM;FEM;SG	ADJ;FEM
рибка	فقاری	рибка	فقاری	N;ANIM;NOM;FEM;SG	ADJ
лап	سمجھ	лапа	سمجھ		V;ACT
лап	سنبھالنا.	лапа	سنبھالنان		PROPN;NOM;MASC;SG;3
лап	فہمید	лапа	فہمید		PROPN;NOM;MASC;SG;3
лап	ادراک	лапа	ادراک		N;NOM;MASC;SG;3
лап	پکڑ.	лапа	پکڑ.		
навігація	ڈنٹھل	навігація	ڈنٹھل	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
навігація	چرنا.	навігація	چرنا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
навігація	اُڑانا	навігація	اُڑانا	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
свербіж	کھجلی	свербіж	کھجلی	N;INAN;NOM;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
відьми	لبھالینا.	уідім	لبھالینان	N;ANIM;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
відьми	ڈھڈو.	уідім	ڈھڈو.	N;ANIM;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
супротивник	مخالف	супротивник	مخالف	N;ANIM;NOM;MASC;SG	ADJ
супротивник	دشمن.	супротивник	دشمن.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гак	پنجہ.	гак	پنجہ.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гак	جال.	гак	جال.	N;INAN;NOM;MASC;SG	
гак	چرانا	гак	چرانا	N;INAN;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
гак	آنکڑا.	гак	آنکڑا.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гак	درانتی	гак	درانتی	N;INAN;NOM;MASC;SG	ADJ
гак	پھندا	гак	پھندا	N;INAN;NOM;MASC;SG	V;MASC;SG;V.PTCP;ACT
гак	نمٹنا	гак	نمٹ	N;INAN;NOM;MASC;SG	V;NFIN
гак	ادنیٰ	гак	ادنیٰ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
