que	das	que	der	CONJ	PRO;NOM;NEUT;SG
italiano	italienischen	italiano	italienisch	N;MASC;SG	ADJ;NOM;MASC;PL
italiano	italienisch	italiano	italienisch	N;MASC;SG	ADJ
italiano	italienische	italiano	italienisch	N;MASC;SG	ADJ;NOM;FEM;PL
primeras	zuerst	primero	zuerst	ADJ;FEM;PL	ADV
primeras	erster	primero	erst	ADJ;FEM;PL	ADJ;NOM;MASC;SG
primeras	first	primero	fersen	ADJ;FEM;PL	PROPN
jugadores	akteure	jugador	akteur	N;MASC;PL	ADJ;NOM;PL
jugadores	spieler	jugador	spieler	N;MASC;PL	ADJ
jugadores	spieler	jugador	spieler	N;MASC;PL	ADJ
jugadores	gamer	jugador	gamer	N;MASC;PL	ADJ
jugadores	spieler	jugador	spieler	N;MASC;PL	ADJ
seguridad	sicherheits	seguridad	sicherheits	N;FEM;SG	ADJ
seguridad	sicherheitspolitik	seguridad	sicherheitspolitik	N;FEM;SG	ADJ
seguridad	arbeitssicherheit	seguridad	arbeitssicherheit	N;FEM;SG	ADJ
administración	admin	administración	admin	N;FEM;SG	
administración	administratoren	administración	administratoren	N;FEM;SG	N;NOM;PL
administración	administrator	administración	administrator	N;FEM;SG	PROPN
administración	geschäftsleitung	administración	geschäftsleitung	N;FEM;SG	ADJ
administración	management	administración	management	N;FEM;SG	ADJ
administración	verwaltung	administración	verwaltung	N;FEM;SG	ADJ
administración	verwaltung	administración	verwaltung	N;FEM;SG	ADJ
empresas	firmen	empresa	farmen	N;FEM;PL	V;NFIN
empresas	gesellschaften	empresa	gesellschaft	N;FEM;PL	ADJ
mercado	mercado	mercado	mercado	N;MASC;SG	PROPN;SG
mercado	markt	mercado	marken	N;MASC;SG	ADV
mercado	marktplatz	mercado	marktplatz	N;MASC;SG	ADJ
mercado	markt	mercado	marken	N;MASC;SG	ADV
gonzález	gonzalez	gonzález	gonzalez	N;MASC;SG	ADJ
gonzález	gonzález	gonzález	gonzález	N;MASC;SG	PROPN;NOM;MASC;SG
gonzález	gonzalez	gonzález	gonzalez	N;MASC;SG	ADJ
gonzález	gonzales	gonzález	gonzal	N;MASC;SG	ADJ;NOM;NEUT;SG
gonzález	gonzález	gonzález	gonzález	N;MASC;SG	PROPN;NOM;MASC;SG
gonzález	gonzalez	gonzález	gonzalez	N;MASC;SG	ADJ
lucha	ringer	lucha	ring	N;FEM;SG	ADJ
lucha	wrestling	lucha	wrestlingen	N;FEM;SG	ADJ
lucha	ringen	lucha	ringen	N;FEM;SG	V;NFIN
lucha	bekämpfen	lucha	bekämpfen	N;FEM;SG	V;NFIN
lucha	kämpfen	lucha	kämpfen	N;FEM;SG	V;NFIN
lucha	kampfhandlungen	lucha	kampfhandlungen	N;FEM;SG	N;NOM;FEM;PL
lucha	kämpfe	lucha	kämpfen	N;FEM;SG	
lucha	bekämpfen	lucha	bekämpfen	N;FEM;SG	V;NFIN
lucha	kämpfen	lucha	kämpfen	N;FEM;SG	V;NFIN
lucha	streit	lucha	streit	N;FEM;SG	ADJ
lucha	kämpfe	lucha	kämpfen	N;FEM;SG	
lucha	kämpfen	lucha	kämpfen	N;FEM;SG	V;NFIN
estructura	strukturen	estructura	struktur	N;FEM;SG	V;NFIN
estructura	aufbau	estructura	aufbau	N;FEM;SG	
estructura	struktur	estructura	struktur	N;FEM;SG	ADJ
jesús	jesús	jesú	jesús	N;MASC;SG	PROPN;NOM;MASC;SG
jesús	herrgott	jesú	herrgoten	N;MASC;SG	
jesús	jesu	jesú	jesu	N;MASC;SG	PROPN;NOM;MASC;SG
jesús	jesus	jesú	jesus	N;MASC;SG	PROPN;NOM;MASC;SG
ocupación	auslastung	ocupación	auslastung	N;FEM;SG	ADJ
ocupación	belegung	ocupación	belegung	N;FEM;SG	ADJ
ocupación	belegung	ocupación	belegung	N;FEM;SG	ADJ
cet	mez	cet	mez	N	
nacido	born	nacido	born	ADJ;MASC;SG;V.PTCP	
nacido	geboren	nacido	gebären	ADJ;MASC;SG;V.PTCP	V;V.PTCP
nacido	geb	nacido	geb	ADJ;MASC;SG;V.PTCP	V;V.PTCP
enrique	henri	enrique	henri	N;MASC;SG	PROPN;NOM;MASC;SG
enrique	enrique	enrique	enrique	N;MASC;SG	PROPN;NOM;MASC;SG
enrique	harry	enrique	harry	N;MASC;SG	PROPN;NOM;MASC;SG
enrique	heinrich	enrique	heinrich	N;MASC;SG	PROPN;NOM;MASC;SG
enrique	henry	enrique	henry	N;MASC;SG	PROPN;NOM;MASC;SG
literatura	fachliteratur	literatura	fachliteratur	N;FEM;SG	ADJ
literatura	literatur	literatura	literatur	N;FEM;SG	ADJ
católica	katholische	católico	katholisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
católica	katholiken	católico	katholik	ADJ;FEM;SG	ADJ;PL
armas	armen	arma	arm	N;FEM;PL	ADJ
armas	arme	arma	arm	N;FEM;PL	ADJ;NOM
armas	arms	arma	arms	N;FEM;PL	
armas	wappen	arma	wappen	N;FEM;PL	
armas	waffen	arma	waffen	N;FEM;PL	
armas	waffe	arma	waffen	N;FEM;PL	
armas	bewaffnung	arma	bewaffnung	N;FEM;PL	
armas	waffenhandel	arma	waffenhandel	N;FEM;PL	ADJ
armas	waffen	arma	waffen	N;FEM;PL	
armas	schusswaffen	arma	schußwaffen	N;FEM;PL	V;NFIN
armas	schusswaffen	arma	schußwaffen	N;FEM;PL	V;NFIN
armas	waffen	arma	waffen	N;FEM;PL	
energía	energiewirtschaft	energía	energiewirtschaft	N;FEM;SG	ADJ
energía	energie	energía	energie	N;FEM;SG	
energía	energieverbrauch	energía	energieverbrauch	N;FEM;SG	ADJ
idioma	amtssprache	idioma	amtssprechen	N;MASC;SG	ADJ;NOM;FEM;SG
idioma	sprachen	idioma	sprechen	N;MASC;SG	V;FIN
valencia	valencia	valencia	valencia	N;FEM;SG	PROPN;NOM;SG
valencia	valence	valencia	valence	N;FEM;SG	PROPN;NOM;NEUT;SG
cabeza	head	cabeza	head	N;FEM;SG	PROPN;NOM;SG
cabeza	kopf	cabeza	kopfen	N;FEM;SG	
cabeza	leiter	cabeza	leiter	N;FEM;SG	ADJ
cabeza	haupt	cabeza	haupen	N;FEM;SG	
cabeza	köpfen	cabeza	köpfen	N;FEM;SG	V;NFIN
cabeza	köpfe	cabeza	köpfen	N;FEM;SG	N;NOM;MASC;PL
cabeza	kopf	cabeza	kopfen	N;FEM;SG	
gobernador	statthalter	gobernador	statthalter	N;MASC;SG	ADJ
gobernador	governor	gobernador	governor	N;MASC;SG	PROPN;SG
gobernador	gouverneur	gobernador	gouverneur	N;MASC;SG	
cuyo	wessen	cuyo	wessen	PRO;MASC;SG	PRO;NOM;MASC;SG
cuyo	dessen	cuyo	der	PRO;MASC;SG	DET;GEN;MASC;SG
cuyo	wem	cuyo	wer	PRO;MASC;SG	ADV
cuyo	deren	cuyo	der	PRO;MASC;SG	DET;GEN;PL
geográfica	geographische	geográfico	geographisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
geográfica	geografische	geográfico	geografisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
geográfica	geographie	geográfico	geographie	ADJ;FEM;SG	
geográfica	geographische	geográfico	geographisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
geográfica	geografische	geográfico	geografisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
geográfica	geographischen	geográfico	geographisch	ADJ;FEM;SG	ADJ;NOM;PL
córdoba	córdoba	córdoba	córdoba		PROPN;NOM;MASC;SG
córdoba	cordoba	córdoba	cordoba		PROPN;NOM;SG
córdoba	cordova	córdoba	cordova		PROPN;NOM;MASC;SG
córdoba	córdoba	córdoba	córdoba		PROPN;NOM;MASC;SG
córdoba	córdoba	córdoba	córdoba		PROPN;NOM;MASC;SG
córdoba	cordoba	córdoba	cordoba		PROPN;NOM;SG
mes	monat	mes	monat	N;MASC;SG	ADV
mes	monats	mes	monats	N;MASC;SG	
mes	monate	mes	monat	N;MASC;SG	ADV
mes	monaten	mes	Monat	N;MASC;SG	N;DAT;MASC;PL
situado	lokalisiert	situado	lokalisieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
diferencia	varianz	diferencia	varianz	N;FEM;SG	
diferencia	abweichung	diferencia	abweichung	N;FEM;SG	V;IND;SG;3;PRS;FIN
diferencia	unterschied	diferencia	unterscheiden	N;FEM;SG	V;IND;SG;3;PST;FIN
diferencia	differenz	diferencia	differenz	N;FEM;SG	
objetivo	zielvorgabe	objetivo	zielvorgabe	N;MASC;SG	ADJ
objetivo	zielgruppe	objetivo	zielgruppe	N;MASC;SG	ADJ
objetivo	target	objetivo	targen	N;MASC;SG	
objetivo	objektiv	objetivo	objektiv	N;MASC;SG	ADJ
objetivo	zielsetzung	objetivo	zielsetzung	N;MASC;SG	ADJ
objetivo	zielsetzung	objetivo	zielsetzung	N;MASC;SG	ADJ
ruta	streckenführung	ruta	streckenführung	N;FEM;SG	ADJ
ruta	route	ruta	rouen	N;FEM;SG	PROPN;NOM;SG
ruta	anfahrt	ruta	anfahren	N;FEM;SG	PROPN
ruta	ruta	ruta	ruta	N;FEM;SG	PROPN;NOM;SG
economía	wirtschaftswissenschaften	economía	wirtschaftswissenschaft	N;FEM;SG	ADJ
economía	wirtschaft	economía	wirtschaft	N;FEM;SG	
economía	wirtschaftswissenschaft	economía	wirtschaftswissenschaft	N;FEM;SG	ADJ
economía	wirtschaft	economía	wirtschaft	N;FEM;SG	
economía	volkswirtschaft	economía	volkswirtschaft	N;FEM;SG	ADJ
histórico	historische	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
histórico	historische	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
india	indischen	india	indisch	N;FEM;SG	ADJ;MASC
india	indianer	india	indianer	N;FEM;SG	
india	indischer	india	indisch	N;FEM;SG	ADJ
india	indische	india	indisch	N;FEM;SG	ADJ;NOM;FEM;PL
india	indien	india	indien	N;FEM;SG	PROPN;NOM;NEUT;SG
flores	blumen	flor	blum	N;FEM;PL	V;NFIN
flores	blumen	flor	blum	N;FEM;PL	V;NFIN
flores	blume	flor	blum	N;FEM;PL	ADJ;NOM;SG
flores	blühen	flor	blühen	N;FEM;PL	V;NFIN
flores	blüte	flor	blüt	N;FEM;PL	N;NOM;FEM;SG
flores	flores	flor	flor	N;FEM;PL	PROPN;NOM;NEUT;SG
visita	besuch	visita	besuchen	N;FEM;SG	V;IND;SG;3;PST;FIN
visita	besuchen	visita	besuchen	N;FEM;SG	V;NFIN
visita	besuch	visita	besuchen	N;FEM;SG	V;IND;SG;3;PST;FIN
visita	besuche	visita	besuchen	N;FEM;SG	
visita	besuchen	visita	besuchen	N;FEM;SG	V;NFIN
conde	zählen	conde	zählen	N;MASC;SG	V;NFIN
conde	graf	conde	graf	N;MASC;SG	PROPN;NOM;MASC;SG
conde	earl	conde	earl	N;MASC;SG	PROPN;NOM;MASC;SG
conde	earls	conde	earls	N;MASC;SG	PROPN;NOM;SG
conde	conde	conde	conde	N;MASC;SG	PROPN;NOM;SG
fase	phase	fase	phase	N;FEM;SG	
william	william	william	william	PROPN	PROPN;NOM;MASC;SG
william	wilhelm	william	wilhelm	PROPN	PROPN;NOM;MASC;SG
resultados	resultate	resultado	resultat	N;MASC;PL	
resultados	ergebnis	resultado	ergebnis	N;MASC;PL	ADJ
resultados	suchergebnisse	resultado	suchergebnis	N;MASC;PL	ADJ;NOM;FEM;PL
tales	solches	tal	solch	PRO;PL	PRO;NOM;INDF;NEUT;SG
tales	solcher	tal	solch	PRO;PL	PRO;NOM;INDF;SG
tales	solche	tal	solch	PRO;PL	PRO;NOM;INDF;PL
tales	so	tal	so	PRO;PL	ADV
tales	solchen	tal	solch	PRO;PL	PRO;ACC;INDF;MASC;PL
tales	geschichten	tal	geschecht	PRO;PL	V;NFIN
tales	erzählungen	tal	erzählingen	PRO;PL	N;NOM;FEM;PL
tales	märchen	tal	märchen	PRO;PL	V;NFIN
https	https	http	https	N	
pequeña	kleine	pequeño	klein	ADJ;FEM;SG	ADJ;NOM;FEM;PL
pequeña	kleinen	pequeño	klein	ADJ;FEM;SG	ADJ;PL
pequeña	kleine	pequeño	klein	ADJ;FEM;SG	ADJ;NOM;FEM;PL
pequeña	wenig	pequeño	wenig	ADJ;FEM;SG	ADV
pequeña	little	pequeño	little	ADJ;FEM;SG	PROPN
presenta	geschenke	presentar	geschenk	V;IND;SG;3;PRS;FIN	ADJ;NOM;PL
presenta	geschenken	presentar	geschenken	V;IND;SG;3;PRS;FIN	ADJ
campaña	wahlkampf	campaña	wahlkampf	N;FEM;SG	ADJ
campaña	wahlkampf	campaña	wahlkampf	N;FEM;SG	ADJ
campaña	werbekampagne	campaña	werbekampagne	N;FEM;SG	ADJ;NOM;FEM;SG
campaña	kampagnen	campaña	kampagnen	N;FEM;SG	V;NFIN
dar	dbb	dar	dbb	V;NFIN	PROPN;NOM;MASC;SG
dar	dar	dar	dar	V;NFIN	ADV
dar	give	dar	giv	V;NFIN	
fernández	thompson	fernández	thompson	PROPN	PROPN;NOM;SG
fernández	fernandez	fernández	fernandez	PROPN	PROPN;NOM;MASC;SG
fernández	fernández	fernández	fernández	PROPN	PROPN;NOM;MASC;SG
fernández	fernández	fernández	fernández	PROPN	PROPN;NOM;MASC;SG
fernández	fernandez	fernández	fernandez	PROPN	PROPN;NOM;MASC;SG
fernández	thomson	fernández	thomson	PROPN	PROPN;NOM;SG
colegio	schuljahr	colegio	schuljahr	N;MASC;SG	ADJ
colegio	schulen	colegio	schallen	N;MASC;SG	V;NFIN
colegio	kollegium	colegio	kollegium	N;MASC;SG	
colegio	college	colegio	college	N;MASC;SG	
occidental	occidental	occidental	occidental	ADJ;SG	PROPN
occidental	west	occidental	west	ADJ;SG	
occidental	westen	occidental	westen	ADJ;SG	ADV
occidental	westliche	occidental	westlich	ADJ;SG	ADJ;NOM;FEM;PL
occidental	western	occidental	western	ADJ;SG	PROPN;NOM;SG
occidental	westen	occidental	westen	ADJ;SG	ADV
occidental	westliche	occidental	westlich	ADJ;SG	ADJ;NOM;FEM;PL
aproximadamente	annähern	aproximadamente	annähern	ADV	V;NFIN
aproximadamente	annähernd	aproximadamente	annähernd	ADV	ADJ
aproximadamente	ungefähre	aproximadamente	ungefähr	ADV	ADJ
aproximadamente	annähernd	aproximadamente	annähernd	ADV	ADJ
aproximadamente	grob	aproximadamente	grob	ADV	ADJ
ocasiones	gelegenheiten	ocasión	gelegenheit	N;FEM;PL	V;NFIN
tropas	truppen	tropa	truppen	N;FEM;PL	V;NFIN
tropas	truppe	tropa	trapp	N;FEM;PL	
sección	sektion	sección	sektion	N;FEM;SG	PROPN
sección	bereich	sección	bereich	N;FEM;SG	ADV
sección	abschnitt	sección	abschneiden	N;FEM;SG	ADV
presencia	vorhandensein	presencia	vorhandensein	N;FEM;SG	ADV
presencia	anwesenheit	presencia	anwesenheit	N;FEM;SG	ADJ
presencia	präsenz	presencia	präsenz	N;FEM;SG	ADJ
presencia	gegenwart	presencia	gegenwart	N;FEM;SG	
permite	genehmigungen	permitir	genehmigung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
sentido	sinn	sentido	sein	N;MASC;SG	
uruguay	uruguay	uruguay	uruguay	PROPN	PROPN;NOM;MASC;SG
ficha	karteikarte	ficha	karteikart	N;FEM;SG	ADJ;NOM;FEM;PL
ficha	registerkarte	ficha	registerkarte	N;FEM;SG	ADJ;NOM;FEM;SG
ficha	tab	ficha	taben	N;FEM;SG	
top	top	top	top		ADV
top	spitze	top	spitz		ADJ
top	oberteil	top	oberteil		ADJ
top	oben	top	oben		ADV
top	oberseite	top	oberseite		ADJ
siete	siete	siete	sieden	NUM;PL	PROPN;NOM;SG
siete	seven	siete	seven	NUM;PL	PROPN;NOM;SG
ets	std	ets	std	N;FEM;PL	
ets	ets	ets	ets	N;FEM;PL	
animales	zwinger	animal	zwinger	N;MASC;PL	
animales	tieren	animal	tier	N;MASC;PL	V;NFIN
animales	tier	animal	Tier	N;MASC;PL	N;NOM;NEUT;SG
animales	tierisches	animal	tierisch	N;MASC;PL	ADJ;NOM;NEUT;SG
animales	haustier	animal	haustiere	N;MASC;PL	
animales	haustieren	animal	haustieren	N;MASC;PL	V;NFIN
animales	haustiere	animal	haustieren	N;MASC;PL	
esposa	gemahlin	esposa	gemahlin	N;FEM;SG	
esposa	weib	esposa	weib	N;FEM;SG	
ríos	rios	río	rios	N;MASC;PL	PROPN;NOM;SG
ríos	ríos	río	ríos	N;MASC;PL	PROPN;NOM;MASC;SG
ríos	rivers	río	rivers	N;MASC;PL	PROPN
catalina	katherine	catalina	katherin	N;FEM;SG	PROPN;NOM;SG
catalina	katharina	catalina	katharina	N;FEM;SG	PROPN;NOM;FEM;SG
catalina	catalina	catalina	catalina	N;FEM;SG	PROPN;NOM;SG
catalina	catherine	catalina	catherine	N;FEM;SG	PROPN;NOM;SG
catalina	katharina	catalina	katharina	N;FEM;SG	PROPN;NOM;FEM;SG
may	mai	maber	mai		PROPN;NOM;MASC;SG
may	kann	maber	können		V;IND;SG;3;PRS;FIN
may	may	maber	maylen		PROPN
may	möge	maber	mögen		V;SBJV;SG;3;PRS;FIN
may	darf	maber	dürfen		V;IND;SG;3;PRS;FIN
bar	bar	bar	bar	N;MASC;SG	PROPN
bar	balken	bar	balken	N;MASC;SG	V;NFIN
medalla	medaillen	medalla	medaill	N;FEM;SG	V;NFIN
medalla	medal	medalla	medal	N;FEM;SG	PROPN
usuarios	verwender	usuario	verwender	N;MASC;PL	
usuarios	anwender	usuario	anwender	N;MASC;PL	ADJ
usuarios	nutzer	usuario	nutzer	N;MASC;PL	
usuarios	benutzer	usuario	benutzer	N;MASC;PL	ADJ
usuarios	verwender	usuario	verwender	N;MASC;PL	
usuarios	anwender	usuario	anwender	N;MASC;PL	ADJ
usuarios	nutzer	usuario	nutzer	N;MASC;PL	
usuarios	benutzer	usuario	benutzer	N;MASC;PL	ADJ
programas	programme	programa	programm	N;MASC;PL	ADJ
programas	programm	programa	programm	N;MASC;PL	ADJ
programas	programmen	programa	programm	N;MASC;PL	V;NFIN
programas	programme	programa	programm	N;MASC;PL	ADJ
des	des	des	der		DET;GEN;DEF;NEUT;SG
calidad	qualitätssicherung	calidad	qualitätssicherung	N;FEM;SG	ADJ
calidad	qualitätskontrolle	calidad	qualitätskontrolle	N;FEM;SG	ADJ;NOM;FEM;SG
artistas	maler	artista	maler	N;PL	ADJ
artistas	künstler	artista	künstler	N;PL	
artistas	künstlerin	artista	künstlerin	N;PL	PROPN;NOM;SG
artistas	künstler	artista	künstler	N;PL	
artistas	darsteller	artista	darsteller	N;PL	ADJ
artistas	künstlern	artista	künstlern	N;PL	
artistas	künstler	artista	künstler	N;PL	
similar	ähnliche	similar	ähnlich	ADJ;SG	ADJ;NOM;FEM;PL
nuestra	unser	nuestro	unser	DET;FEM;SG;1	PRO;NOM;MASC;SG
nuestra	unserer	nuestro	unser	DET;FEM;SG;1	PRO;NOM;MASC;SG
nuestra	unsere	nuestro	unser	DET;FEM;SG;1	PRO;NOM;FEM;SG
nuestra	unseren	nuestro	unser	DET;FEM;SG;1	PRO;ACC;MASC;SG
nuestra	unseres	nuestro	unser	DET;FEM;SG;1	PRO;NOM;MASC;SG
nuestra	unserer	nuestro	unser	DET;FEM;SG;1	PRO;NOM;MASC;SG
nuestra	unsere	nuestro	unser	DET;FEM;SG;1	PRO;NOM;FEM;SG
nuestra	unser	nuestro	unser	DET;FEM;SG;1	PRO;NOM;MASC;SG
nuestra	unseren	nuestro	unser	DET;FEM;SG;1	PRO;ACC;MASC;SG
nuestra	nuestra	nuestro	nuestra	DET;FEM;SG;1	PROPN;SG
independencia	selbstständigkeit	independencia	selbständigkeit	N;FEM;SG	ADJ;NOM;SG
independencia	selbständigkeit	independencia	selbständigkeit	N;FEM;SG	ADJ;NOM;FEM;SG
independencia	unabhängigkeit	independencia	unabhängigkeit	N;FEM;SG	ADJ;SG
buena	buena	buen	buena	ADJ;FEM;SG	PROPN;NOM;SG
sistemas	systemen	sistema	systemen	N;MASC;PL	V;NFIN
sistemas	system	sistema	system	N;MASC;PL	N;NOM;NEUT;SG
paul	paulus	paul	paulus	PROPN	PROPN;NOM;MASC;SG
paul	paul	paul	paul	PROPN	PROPN;NOM;MASC;SG
virgen	jungfrau	virgen	jungfrau	N;FEM;SG	PROPN;SG
virgen	jungferninseln	virgen	jungferninseln	N;FEM;SG	V;NFIN
virgen	virgin	virgen	virgin	N;FEM;SG	PROPN;NOM;MASC;SG
virgen	madonna	virgen	madonna	N;FEM;SG	PROPN;NOM;SG
transporte	transportwesen	transporte	transportwesen	N;MASC;SG	N;PL
transporte	verkehr	transporte	verkehr	N;MASC;SG	
transporte	verkehrsmittel	transporte	verkehrsmittel	N;MASC;SG	ADJ
transporte	transportwesen	transporte	transportwesen	N;MASC;SG	N;PL
transporte	verkehr	transporte	verkehr	N;MASC;SG	
transporte	verkehrswesen	transporte	verkehrswesen	N;MASC;SG	ADJ
transporte	verkehrspolitik	transporte	verkehrspolitik	N;MASC;SG	ADJ
transporte	verkehrsmittel	transporte	verkehrsmittel	N;MASC;SG	ADJ
pueblos	ortschaften	pueblo	ortschaften	N;MASC;PL	ADJ
pueblos	dorf	pueblo	dorf	N;MASC;PL	N;NOM;NEUT;SG
pueblos	dörfer	pueblo	dörfern	N;MASC;PL	
pueblos	ortschaften	pueblo	ortschaften	N;MASC;PL	ADJ
pueblos	völker	pueblo	völk	N;MASC;PL	
pueblos	bevölkerungen	pueblo	bevölkerung	N;MASC;PL	V;NFIN
rodríguez	rodriguez	rodríguez	rodriguez	N;SG	PROPN
rodríguez	rodríguez	rodríguez	rodríguez	N;SG	PROPN;NOM;MASC;SG
rodríguez	rodriguez	rodríguez	rodriguez	N;SG	PROPN
rodríguez	rodríguez	rodríguez	rodríguez	N;SG	PROPN;NOM;MASC;SG
coordenadas	koordinierung	coordenada	koordinierung	N;FEM;PL	N;NOM;FEM;SG
coordenadas	koordinaten	coordenada	koordinat	N;FEM;PL	
coordenadas	koordination	coordenada	koordination	N;FEM;PL	N;NOM;FEM;SG
coordenadas	koordinieren	coordenada	koordinieren	N;FEM;PL	V;NFIN
coordenadas	koordinaten	coordenada	koordinat	N;FEM;PL	
vol	vol	vol	vol	PROPN	;SG
vol	jahrgang	vol	jahrgang	PROPN	
valor	courage	valor	courage	N;MASC;SG	PROPN;NOM;SG
valor	mutig	valor	mutig	N;MASC;SG	ADJ
valor	tapferkeit	valor	tapferkeit	N;MASC;SG	
valor	wert	valor	wert	N;MASC;SG	ADJ
valor	tapferkeit	valor	tapferkeit	N;MASC;SG	
unidad	einigkeit	unidad	einigkeit	N;FEM;SG	
unidad	unity	unidad	unity	N;FEM;SG	
unidad	unit	unidad	unit	N;FEM;SG	
unidad	maßeinheit	unidad	maßeinheit	N;FEM;SG	ADJ
imágenes	abbildungen	imagen	abbildung	N;FEM;PL	V;NFIN
imágenes	bildmaterial	imagen	bildmaterial	N;FEM;PL	ADJ
imágenes	bildern	imagen	bildern	N;FEM;PL	V;NFIN
imágenes	abbildungen	imagen	abbildung	N;FEM;PL	V;NFIN
imágenes	bildmaterial	imagen	bildmaterial	N;FEM;PL	ADJ
imágenes	bildern	imagen	bildern	N;FEM;PL	V;NFIN
inicio	startseite	inicio	startseite	N;MASC;SG	ADJ
inicio	zuhause	inicio	zuhause	N;MASC;SG	
inicio	starten	inicio	start	N;MASC;SG	V;NFIN
inicio	anfangen	inicio	anfangen	N;MASC;SG	V;NFIN
inicio	start	inicio	Start	N;MASC;SG	PROPN
inicio	beginnen	inicio	beginnen	N;MASC;SG	V;NFIN
inicio	beginn	inicio	beginnen	N;MASC;SG	V;IND;SG;3;PST;FIN
salud	cheers	salud	cheers	N;FEM;SG	PROPN;NOM;SG
salud	prost	salud	prost	N;FEM;SG	PROPN;SG
salud	gesundheit	salud	gesundheit	N;FEM;SG	
salud	gesundheitswesen	salud	gesundheitswesen	N;FEM;SG	ADJ
salud	gesundheitsschutz	salud	gesundheitsschutz	N;FEM;SG	ADJ
sierra	sierra	sierra	sierra	N;FEM;SG	PROPN;NOM;SG
idea	vorstellung	idea	vorstellung	N;FEM;SG	ADJ;SG
llevó	led	llevar	led	V;IND;SG;3;PST;FIN	
minutos	minuten	minuto	minuten	N;MASC;PL	V;NFIN
minutos	protokolle	minuto	protokoll	N;MASC;PL	ADJ;NOM;FEM;PL
minutos	niederschrift	minuto	niederschreifen	N;MASC;PL	ADJ
minutos	protokoll	minuto	protokoll	N;MASC;PL	ADJ
minutos	minuten	minuto	minuten	N;MASC;PL	V;NFIN
minutos	mind	minuto	mind	N;MASC;PL	
minutos	minute	minuto	minute	N;MASC;PL	
minutos	min	minuto	min	N;MASC;PL	
diego	diego	diego	diego	PROPN	PROPN;NOM;MASC;SG
verano	sommerferien	verano	sommerferien	N;MASC;SG	ADJ
verano	sommer	verano	sommer	N;MASC;SG	ADV
verano	sommerurlaub	verano	sommerurlaub	N;MASC;SG	
verano	sommerzeit	verano	sommerzeit	N;MASC;SG	ADV
sol	sonne	sol	sonnen	N;MASC;SG	
sol	sun	sol	sun	N;MASC;SG	PROPN;NOM;SG
sol	sunshine	sol	sunshine	N;MASC;SG	PROPN;NOM;SG
sol	sonnenschein	sol	sonnenschein	N;MASC;SG	ADJ
sol	sonne	sol	sonnen	N;MASC;SG	
sol	sol	sol	sol	N;MASC;SG	PROPN;NOM;SG
teoría	theorie	teoría	theorie	N;FEM;SG	PROPN
teoría	theory	teoría	theory	N;FEM;SG	PROPN
teoría	theoretisch	teoría	theoretisch	N;FEM;SG	ADJ
revolución	revolutionen	revolución	revolution	N;FEM;SG	N;NOM;PL
entrada	eintragung	entrada	eintragung	N;FEM;SG	ADJ
entrada	einreise	entrada	einreise	N;FEM;SG	
entrada	eintritt	entrada	eintreten	N;FEM;SG	V;IND;SG;3;PRS;FIN
entrada	zufahrt	entrada	zufahren	N;FEM;SG	V;IND;SG;3;PRS;FIN
entrada	einfahrt	entrada	einfahren	N;FEM;SG	ADJ
entrada	eintritt	entrada	eintreten	N;FEM;SG	V;IND;SG;3;PRS;FIN
entrada	input	entrada	input	N;FEM;SG	
entrada	eingaben	entrada	eingeben	N;FEM;SG	V;NFIN
mejores	better	mejor	better	ADJ;PL	PROPN
mejores	schönste	mejor	schön	ADJ;PL	ADJ;NOM;FEM;SG
mejores	bestes	mejor	gut	ADJ;PL	ADJ;NOM;NEUT;SG
mejores	best	mejor	best	ADJ;PL	PROPN
mando	kommandos	mando	kommandos	N;MASC;SG	
mando	befehle	mando	befehlen	N;MASC;SG	
mando	befehlen	mando	befehlen	N;MASC;SG	V;NFIN
james	jakob	jame	jakob	PROPN	PROPN;NOM;MASC;SG
james	james	jame	james	PROPN	PROPN;NOM;MASC;SG
ciencia	naturwissenschaften	ciencia	naturwissenschaft	N;FEM;SG	ADJ
ciencia	wissenschaften	ciencia	wissenschaft	N;FEM;SG	ADJ
ciencia	wissenschaft	ciencia	wissenschaft	N;FEM;SG	
ciencia	naturwissenschaft	ciencia	naturwissenschaft	N;FEM;SG	ADJ
dirigida	gerichtet	dirigido	richten	ADJ;FEM;SG;V.PTCP	V;V.PTCP
dirigida	gelenkt	dirigido	lenken	ADJ;FEM;SG;V.PTCP	V;V.PTCP
dirigida	regie	dirigido	Regie	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG
records	platten	records	platt	N;MASC	V;NFIN
records	aufzeichnungen	records	aufzeichnangen	N;MASC	V;NFIN
records	rekorde	records	rekord	N;MASC	
records	records	records	records	N;MASC	PROPN;NOM;SG
aire	air	aire	air	N;MASC;SG	PROPN;NOM;MASC;SG
sector	branche	sector	branch	N;MASC;SG	
