nakład	усилия	nakład	усилие	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
królowie	королей	król	король	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
pascal	паскаль	pascal	паскаль		N;ANIM;NOM;MASC;SG
szóste	шестая	szósty	шестой		ADJ;NOM;FEM;SG
szóste	шестой	szósty	шестой		ADJ;NOM;MASC;SG
szóste	шестое	szósty	шестой		ADJ;NOM;NEUT;SG
pomógł	помогли	pomóc	помочь	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN;ACT
gridcolor	gridcolor	gridcolor	gridcolor		PROPN
teatrów	театры	teatr	театр	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
teatrów	кинотеатрах	teatr	кинотеатр	N;GEN;MASC;PL	N;INAN;ESS;MASC;PL
pacjenta	пациентка	pacjent	пациентка	N;ACC;MASC;SG	N;ANIM;NOM;FEM;SG
pacjenta	пациент	pacjent	пациент	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
potrzebna	потребность	potrzebny	потребность	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
potrzebna	требуется	potrzebny	требоваться	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
uderzenie	последствия	uderzenie	последствие	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
uderzenie	ударил	uderzenie	ударить	N;NOM;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
popełnił	совершено	popełnić	совершить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
popełnił	совершенные	popełnić	совершить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
piaski	пески	piasek	песок		N;INAN;NOM;MASC;PL
annie	анни	annie	анни		N;ANIM;NOM;FEM;SG
annie	энни	annie	энно		N;ANIM;NOM;FEM;SG
secret	тайна	secret	тайна		N;INAN;NOM;FEM;SG
secret	секрет	secret	секрет		N;INAN;NOM;MASC;SG
secret	секретная	secret	секретный		ADJ;NOM;FEM;SG
secret	секретный	secret	секретный		ADJ;NOM;MASC;SG
zmniejsza	уменьшается	zmniejszać	уменьшаться	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
polecenia	команды	polecenie	команда	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
polecenia	команд	polecenie	команда	N;NOM;NEUT;SG	N;INAN;GEN;FEM;PL
polecenia	командования	polecenie	командование	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
fortu	форт	fort	форт	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
fortu	крепость	fort	крепость	N;GEN;MASC;SG	N;INAN;NOM;FEM;SG
aleksandrii	александрии	aleksandria	александрия	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
praktyka	стажировки	praktyka	стажировка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
praktyka	практике	praktyka	практика	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
sainte	сент	sainty	сент	V;IPFV;IND;SG;2;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
środowisk	фон	środowisko	фон	N;GEN;NEUT;PL	PART
ska	ска	sko	ска		N;INAN;NOM;MASC;SG
zaangażowany	вовлечены	zaangażować	вовлечь	ADJ;NOM;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
zaangażowany	совершено	zaangażować	совершить	ADJ;NOM;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zaangażowany	совершенные	zaangażować	совершить	ADJ;NOM;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
zakończony	прекращены	zakończyć	прекратить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zakończony	прекращено	zakończyć	прекратить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
pomiarów	замеры	pomiar	замер	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
pomiarów	измерения	pomiar	измерение	N;GEN;MASC;PL	N;INAN;NOM;NEUT;PL
renesansu	возрождения	renesans	возрождение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;PL
renesansu	возрождение	renesans	возрождение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
częste	общих	częsty	общий		ADJ;GEN;PL
częste	общие	częsty	общий		ADJ;NOM;PL
częste	общая	częsty	общий		ADJ;NOM;FEM;SG
częste	частое	częsty	частый		ADJ;NOM;NEUT;SG
częste	частые	częsty	частый		ADJ;NOM;PL
częste	часто	częsty	часто		ADV
jelita	кишечник	jelita	кишечник		N;INAN;NOM;MASC;SG
jelita	кишечника	jelita	кишечник		N;INAN;GEN;MASC;SG
jelita	кишечник	jelita	кишечник		N;INAN;NOM;MASC;SG
jelita	кишечника	jelita	кишечник		N;INAN;GEN;MASC;SG
jelita	кишечника	jelita	кишечник		N;INAN;GEN;MASC;SG
jelita	кишки	jelita	кишка		N;INAN;NOM;FEM;PL
jelita	кишечник	jelita	кишечник		N;INAN;NOM;MASC;SG
zdrowie	здоровья	zdrowie	здоровье	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
cbs	cbs	cbs	cbs		PROPN
rolnicze	сельскохозяйственные	rolniczy	сельскохозяйственный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
rolnicze	сельскохозяйственных	rolniczy	сельскохозяйственный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
partnerem	партнер	partner	партнер	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
partnerem	напарник	partner	напарник	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
partnerem	партнёр	partner	партнёр	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
honoru	честь	honor	честь	N;GEN;MASC;SG	N;INAN;NOM;FEM;SG
honoru	честь	honor	честь	N;GEN;MASC;SG	N;INAN;NOM;FEM;SG
square	площадь	squary	площадь		N;INAN;NOM;FEM;SG
square	квадрат	squary	квадрат		N;INAN;NOM;MASC;SG
square	квадратный	squary	квадратный		ADJ;NOM;MASC;SG
odrębne	отделить	odrębny	отделить	ADJ;NOM;NEUT;SG	V;PFV;NFIN;ACT
obydwa	оба	obydwa	оба	V;IPFV;IND;SG;PST;FIN;ACT	NUM;NOM;MASC
obydwa	обе	obydwa	оба	V;IPFV;IND;SG;PST;FIN;ACT	NUM;NOM;FEM
czaszki	черепа	czaszki	череп	N;ACC;FEM;PL	N;INAN;NOM;MASC;PL
czaszki	череп	czaszki	череп	N;ACC;FEM;PL	N;INAN;NOM;MASC;SG
czaszki	черепа	czaszki	череп	N;ACC;FEM;PL	N;INAN;NOM;MASC;PL
fischer	фишер	fischer	фишер		N;ANIM;NOM;MASC;SG
białek	белков	białek	белок		N;INAN;GEN;MASC;PL
białek	белки	białek	белок		N;INAN;NOM;MASC;PL
publiczny	общественность	publiczny	общественность	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
publiczny	публичные	publiczny	публичный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
publiczny	общественности	publiczny	общественность	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
mail	почте	mail	почта		N;INAN;DAT;FEM;SG
mail	mail	mail	mail		PROPN
mail	почта	mail	почта		N;INAN;NOM;FEM;SG
tronie	трон	trona	трон	N;DAT;MASC;SG	N;ANIM;NOM;MASC;SG
tronie	престол	trona	престол	N;DAT;MASC;SG	N;ANIM;NOM;MASC;SG
kogo	кто	kto	кто	PRO;ACC;MASC;SG	PRO;NOM
kogo	who	kto	who	PRO;ACC;MASC;SG	PROPN
kogo	воз	kto	воз	PRO;ACC;MASC;SG	N;INAN;NOM;MASC;SG
heaven	рай	heaven	рай		N;INAN;NOM;MASC;SG
heaven	небеса	heaven	небес		N;INAN;NOM;MASC;PL
heaven	небо	heaven	небо		N;INAN;NOM;NEUT;SG
rozkładu	разложения	rozkład	разложение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
rozkładu	разложение	rozkład	разложение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
piła	питьевой	pić	питьевой		ADJ;INS;FEM;SG
piła	пью	pić	пить		V;IPFV;IND;SG;1;PRS;FIN;ACT
piła	пить	pić	пить		V;IPFV;NFIN;ACT
piła	пила	pić	пила		V;IPFV;FEM;IND;SG;PRS;FIN;ACT
piła	пили	pić	пить		V;IPFV;IND;PL;PST;FIN;ACT
piła	выпил	pić	выпить		V;PFV;MASC;IND;SG;PST;FIN;ACT
piła	пил	pić	пить		V;IPFV;MASC;IND;SG;PST;FIN;ACT
piła	пила	pić	пила		V;IPFV;FEM;IND;SG;PRS;FIN;ACT
piła	видел	pić	видеть		V;IPFV;MASC;IND;SG;PST;FIN;ACT
piła	видела	pić	видеть		V;IPFV;FEM;IND;SG;PST;FIN;ACT
piła	увидел	pić	видеть		V;PFV;MASC;IND;SG;PST;FIN;ACT
piła	увидела	pić	видеть		V;PFV;FEM;IND;SG;PST;FIN;ACT
śniegu	снег	śnieg	снег	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
śniegu	сноу	śnieg	сноу	N;GEN;MASC;SG	N;ANIM;NOM;FEM;SG
damian	дэмиен	damian	дэмиен	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
istoty	существа	istota	существо	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
ołtarzu	алтарь	ołtarz	алтарь	N;INS;MASC;SG	N;INAN;NOM;MASC;SG
policjant	cop	policjant	cop	N;NOM;MASC;SG	PROPN
policjant	полицейский	policjant	полицейский	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
policjant	кс	policjant	кс	N;NOM;MASC;SG	
policjant	полицейский	policjant	полицейский	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
toledo	толедо	toledo	толедо		N;INAN;NOM;MASC;SG
cannes	cannes	cannes	cannes		PROPN
informacyjny	информационных	informacyjny	информационный	ADJ;NOM;MASC;SG	ADJ;GEN;PL
geschichte	geschichte	geschicht	geschichte		PROPN
gospodarstwo	фермы	gospodarstwo	ферма	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
gospodarstwo	ферме	gospodarstwo	ферма	N;NOM;NEUT;SG	N;INAN;DAT;FEM;SG
gospodarstwo	держится	gospodarstwo	держаться	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
czwartego	четвертой	czwarty	четвертый	ADJ;ACC;MASC;SG	ADJ;INS;FEM;SG
czwartego	четвертый	czwarty	четвертый	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
czwartego	четвертое	czwarty	четвертый	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
czwartego	четвёртая	czwarty	четвертый	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
czwartego	четвёртый	czwarty	четвёртый	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
czwartego	четвертая	czwarty	четвертый	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
wiosce	село	wioska	село	N;DAT;FEM;SG	N;INAN;NOM;NEUT;SG
wiosce	деревня	wioska	деревня	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
ograniczona	ограниченные	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
ograniczona	ограниченное	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
ograniczona	ограниченная	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
ograniczona	ограниченный	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ograniczona	ограниченные	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
ograniczona	ограниченное	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
ograniczona	ограничено	ograniczony	ограничить	ADJ;NOM;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
kontynuować	продолжить	kontynuować	продолжить	V;IPFV;NFIN;ACT	V;PFV;NFIN;ACT
dem	дем	dem	дем		N;INAN;NOM;MASC;SG
dem	dem	dem	dem		PROPN
management	менеджмент	management	менеджмент		N;INAN;NOM;MASC;SG
management	руководство	management	руководство		N;INAN;NOM;NEUT;SG
management	управление	management	управление		N;INAN;NOM;NEUT;SG
split	сплит	split	сплить		N;INAN;NOM;MASC;SG
split	раскол	split	раскол		N;INAN;NOM;MASC;SG
split	разделить	split	разделить		V;PFV;NFIN;ACT
przeżył	выжили	przeżyć	выжить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN;ACT
sosna	пайн	sosna	пайн		PART
paragwaju	парагвая	paragwaj	парагвая	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
paragwaju	парагвае	paragwaj	парагвая	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
paragwaju	парагвай	paragwaj	парагвай	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
pete	пита	pete	пить	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
pete	пит	pete	пит	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
suche	сухая	suchy	сухой		ADJ;NOM;FEM;SG
suche	сухие	suchy	сухой		ADJ;NOM;PL
suche	сухой	suchy	сухой		ADJ;NOM;MASC;SG
ward	уорд	warda	уорда	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
baz	баз	baza	база		N;INAN;GEN;FEM;PL
promieniowanie	радиации	promieniować	радиация	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;FEM;PL
eduardo	эдуардо	eduardo	эдуардо	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sweet	сладкий	sweet	сладкий		ADJ;NOM;MASC;SG
sweet	сладкие	sweet	сладкий		ADJ;NOM;PL
sweet	сладкая	sweet	сладкий		ADJ;NOM;FEM;SG
skierowane	направленное	skierować	направить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
skierowane	направленный	skierować	направить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
skierowane	направлены	skierować	направить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
kolorów	цвета	kolor	цвет	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
fernández	фернандес	fernndez	фернандес	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rycerz	найт	rycerz	найт	N;NOM;MASC;SG	PART
zapewnienia	обеспечить	zapewnić	обеспечить	N;GEN;NEUT;SG	V;PFV;NFIN;ACT
zapewnienia	заверения	zapewnić	заверение	N;GEN;NEUT;SG	N;INAN;NOM;NEUT;PL
watson	ватсон	watson	ватсон		N;ANIM;NOM;MASC;SG
watson	уотсон	watson	уотсон		N;ANIM;NOM;MASC;SG
wprowadzona	введена	wprowadzić	ввести	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
wprowadzona	введен	wprowadzić	ввести	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
wprowadzona	введено	wprowadzić	ввести	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zwrot	возвращения	zwrot	возвращение	N;NOM;MASC;SG	N;INAN;GEN;NEUT;SG
zwrot	вернуть	zwrot	вернуть	N;NOM;MASC;SG	V;PFV;NFIN;ACT
zwrot	вернуться	zwrot	вернуться	N;NOM;MASC;SG	V;PFV;NFIN;MID
zwrot	погашения	zwrot	погашение	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
funkcjonowanie	функционирования	funkcjonowanie	функционирование	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
funkcjonowanie	функционирующие	funkcjonowanie	функционировать	N;NOM;NEUT;SG	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
białoruś	беларусь	białoruś	беларусь		V;IPFV;IND;SG;1;PRS;FIN;MID
socjalistyczna	социалистической	socjalistyczny	социалистический	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
czołg	танк	czołg	танк	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
czołg	цистерны	czołg	цистерна	N;ACC;MASC;SG	N;INAN;NOM;FEM;PL
czołg	цистерна	czołg	цистерна	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
egzemplarze	копий	egzemplarz	копия	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
zboczach	склонах	zboczyć	склон	N;GEN;MASC;PL	N;INAN;ESS;MASC;PL
słowackiej	словацкой	słowacki	словацка	ADJ;GEN;FEM;SG	ADJ;INS;FEM;SG
słowackiej	словацкая	słowacki	словацкий	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
widział	пила	widzieć	пила	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
widział	увидел	widzieć	видеть	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
widział	увидела	widzieć	видеть	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
patrol	патрульные	patrol	патрульный	N;NOM;MASC;SG	ADJ;NOM;PL
oznaczony	отмечен	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
oznaczony	отмечена	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
oznaczony	отмечено	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
oznaczony	отмеченные	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
oznaczony	отмечены	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
oznaczony	отмечена	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
oznaczony	отметили	oznaczyć	отметить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
control	контроля	control	контроль		N;INAN;GEN;MASC;SG
control	контроль	control	контроль		N;INAN;NOM;MASC;SG
control	управление	control	управление		N;INAN;NOM;NEUT;SG
chóru	хор	chór	хор		N;INAN;NOM;MASC;SG
chóru	хор	chór	хор		N;INAN;NOM;MASC;SG
chóru	хором	chór	хор		N;INAN;INS;MASC;SG
starcia	столкновения	starcie	столкновение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
starcia	столкновений	starcie	столкновение	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;PL
maroka	марокко	marok	марокко	PROPN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
athletic	спортивный	athletic	спортивный		ADJ;NOM;MASC;SG
athletic	спортивная	athletic	спортивный		ADJ;NOM;FEM;SG
aresztowania	аресты	aresztowanie	арест	N;GEN;NEUT;SG	N;INAN;NOM;MASC;PL
okien	windows	okno	windows		PROPN
okien	окна	okno	окно		N;INAN;NOM;NEUT;PL
bogato	богато	bogato	богато		ADV
karen	карен	karen	карен	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
reorganizacji	реорганизация	reorganizacja	реорганизация	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
odpowiedni	соответствующих	odpowiedni	соответствовать	ADJ;NOM;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
odpowiedni	подходящих	odpowiedni	подходить	ADJ;NOM;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
odpowiedni	подходящий	odpowiedni	подходить	ADJ;NOM;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
odpowiedni	подходящее	odpowiedni	подходящий	ADJ;NOM;MASC;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
odpowiedni	подходит	odpowiedni	подходить	ADJ;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
odpowiedni	подходящие	odpowiedni	подходить	ADJ;NOM;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
enwiki	enwiki	enwik	enwiki		PROPN
wrc	wrc	wrzeć	wrc		PROPN
praktyczny	практических	praktyczny	практический	ADJ;NOM;MASC;SG	ADJ;GEN;PL
praktyczny	практические	praktyczny	практический	ADJ;NOM;MASC;SG	ADJ;NOM;PL
ograniczony	ограниченные	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
ograniczony	ограниченное	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
ograniczony	ограниченная	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
ograniczony	ограниченный	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ograniczony	ограниченные	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
ograniczony	ограниченное	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
ograniczony	ограничено	ograniczyć	ограничить	ADJ;NOM;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
arabskie	арабские	arabski	арабский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
arabskie	араб	arabski	араб	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
lewo	левой	lewo	левый		ADJ;INS;FEM;SG
lewo	слева	lewo	слева		ADV
lewo	налево	lewo	налево		ADV
lewo	осталось	lewo	остаться		V;PFV;NEUT;IND;SG;PST;FIN;MID
lewo	оставил	lewo	оставить		V;PFV;MASC;IND;SG;PST;FIN;ACT
dno	низ	dno	низ		N;INAN;NOM;MASC;SG
dno	снизу	dno	снизу		ADV
dno	дно	dno	дно		N;INAN;NOM;NEUT;SG
kopenhadze	копенгагене	kopenhadz	копенгагень	PROPN;DAT;MASC;SG	N;INAN;ESS;MASC;SG
kopenhadze	копенгаген	kopenhadz	копенгагный	PROPN;DAT;MASC;SG	N;INAN;NOM;MASC;SG
wyścigi	racing	wyścig	racing	N;NOM;MASC;PL	PROPN
gracze	игрокам	gracz	игрок	N;NOM;MASC;PL	N;ANIM;DAT;MASC;PL
gracze	игроков	gracz	игрок	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
gracze	геймеров	gracz	геймер	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
holland	холланд	holland	холланд		N;ANIM;NOM;MASC;SG
halle	галле	hall	галле		N;INAN;NOM;MASC;SG
dotarły	прибыл	dotrzeć	прибыть	V;PFV;FEM;IND;PL;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
dotarły	прибыла	dotrzeć	прибыть	V;PFV;FEM;IND;PL;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
sumy	сумма	suma	сумма		N;INAN;NOM;FEM;SG
sumy	суммы	suma	сумма		N;INAN;NOM;FEM;PL
bractwa	братство	bractwo	братство	N;ACC;NEUT;SG	N;INAN;NOM;NEUT;SG
bractwa	братства	bractwo	братство	N;ACC;NEUT;SG	N;INAN;NOM;NEUT;PL
bractwa	братство	bractwo	братство	N;ACC;NEUT;SG	N;INAN;NOM;NEUT;SG
tajemnica	тайны	tajemnica	тайна	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
tajemnica	секретная	tajemnica	секретный	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
tajemnica	секретный	tajemnica	секретный	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
targ	рынке	targa	рынок	N;NOM;MASC;SG	N;INAN;ESS;MASC;SG
targ	рынка	targa	рынок	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
połączony	связаны	połączyć	связать	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
kraina	земли	kraina	земля	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
kraina	земельный	kraina	земельный	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
kraina	land	kraina	land	N;NOM;FEM;SG	PROPN
szeregi	звания	szereg	звание	N;ACC;MASC;SG	N;INAN;NOM;NEUT;PL
szeregi	ряды	szereg	ряд	N;ACC;MASC;SG	N;INAN;NOM;MASC;PL
szeregi	серия	szereg	серия	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
szeregi	серии	szereg	серия	N;ACC;MASC;SG	N;INAN;NOM;FEM;PL
potrzebny	потребность	potrzebny	потребность	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
