szczegółowe	podrobně	szczegółowy	podrobně	ADJ;NOM;NEUT;SG	ADV;POS
doświadczeń	zážitky	doświadczenie	zážitek	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL;POS
otwór	otvoru	otwór	otvor	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
otwór	díru	otwór	díra	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
otwór	díry	otwór	díra	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
justyna	justine	justyn	justina	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
justyna	justin	justyn	justina	PROPN;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
justyna	justyna	justyn	justyna	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
propagandy	propaganda	propaganda	propaganda	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
odpowiedzialność	odpovědnosti	odpowiedzialność	odpovědnost	N;NOM;FEM;SG	N;GEN;FEM;SG;POS
odpowiedzialność	povinnosti	odpowiedzialność	povinnost	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
police	policie	polic	policie		N;NOM;FEM;SG;POS
bundesligi	bundeslize	bundesliga	bundesliga	N;ACC;MASC;PL	N;DAT;FEM;SG;POS
dysku	disk	dysk	disk	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
liu	liou	liel	lia	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
liu	liu	liel	lium	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
wyjaśnienia	vysvětlivky	wyjaśnienie	vysvětlivka	N;NOM;NEUT;SG	N;NOM;FEM;PL;POS
ołeksandr	oleksandr	ołeksandr	oleksandr	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
okrążenia	klín	okrążyć	klín	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG;POS
okrążenia	klíně	okrążyć	klín	N;NOM;NEUT;PL	N;INAN;DAT;MASC;SG;POS
wyższy	výše	wysoki	výše	ADJ;NOM;CMPR;MASC;SG	N;NOM;FEM;SG;POS
wyższy	výš	wysoki	vysoko	ADJ;NOM;CMPR;MASC;SG	ADV;POS
hop	hop	hop	hop		N;INAN;NOM;MASC;SG;POS
współrzędnych	souřadnice	współrzędny	souřadnice	ADJ;GEN;MASC;PL	N;NOM;FEM;SG;POS
marynarzy	námořníci	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
marynarzy	námořníky	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;ACC;MASC;PL;POS
marynarzy	námořníci	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
marynarzy	námořníky	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;ACC;MASC;PL;POS
marynarzy	námořníci	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
marynarzy	námořníci	marynarz	námořník	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
marynarzy	mariners	marynarz	mariners	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG;POS
avenue	avenue	avenu	avenue		N;NOM;FEM;SG;POS
gustav	gustav	gustav	gustav	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
gustav	gustave	gustav	gustav	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
mobile	mobil	mobil	mobil		N;INAN;NOM;MASC;SG;POS
mobile	mobilní	mobil	mobilní		ADJ;NOM;MASC;SG;POS
filadelfii	philly	filadelfia	philnout	PROPN;NOM;MASC;SG	N;NOM;MASC;PL;POS
filadelfii	filadelfie	filadelfia	filadelfie	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
filadelfii	philadelphie	filadelfia	philadelphie	PROPN;NOM;MASC;SG	N;NOM;FEM;SG;POS
filadelfii	filadelfie	filadelfia	filadelfie	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
filadelfii	philadelphii	filadelfia	philadelphie	PROPN;NOM;MASC;SG	N;ACC;FEM;SG;POS
oddziaływania	dopady	oddziaływać	dopad	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;PL;POS
oddziaływania	dopadů	oddziaływać	dopad	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;GEN;MASC;PL;POS
poczta	poštu	poczta	pošta	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
poczta	poštou	poczta	pošta	N;NOM;FEM;SG	N;INS;FEM;SG;POS
poczta	zveřejnit	poczta	zveřejnit	N;NOM;FEM;SG	V;PFV;POS;NFIN
wenus	venuši	wenus	venova		N;DAT;FEM;SG;POS
wenus	venuše	wenus	venuše		N;NOM;FEM;SG;POS
graf	graf	grafa	graf		N;INAN;NOM;MASC;SG;POS
zapraszam	vítej	zapraszać	vítat	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PL;2;POS;PRS;FIN;ACT
zapraszam	vítejte	zapraszać	vítat	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
cosworth	cosworth	coswory	cosworth		N;INAN;NOM;MASC;SG;POS
funduszu	fond	fundusz	fond	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
felipe	felipe	felipy	felipe	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
zasług	zásluhy	zasługa	zásluha	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
zasług	zásluh	zasługa	zásluha	N;GEN;FEM;SG	N;GEN;FEM;PL;POS
wyemigrował	vystěhovali	wyemigrować	vystěhovat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
zurychu	curychu	zurych	curych	PROPN;NOM;MASC;SG	PROPN;INAN;DAT;MASC;SG;POS
pasażerski	cestující	pasażerski	cestující	ADJ;NOM;MASC;SG	ADJ;ANIM;IPFV;NOM;MASC;PL;POS;PRS;V.PTCP;ACT
pasażerski	pasažér	pasażerski	pasažér	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
cia	cia	cia	cia		PROPN;FEM;POS
cia	cia	cia	cia		PROPN;FEM;POS
pojedynczy	singl	pojedynczy	singl	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
sprinter	sprinter	sprinter	sprinter		N;ANIM;NOM;MASC;SG;POS
ból	bolesti	ból	bolest	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
rgb	rgb	rgba	rgb		N;NOM;MASC;SG;POS
działało	pracovala	działać	pracovat	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;POS;PST;V.PTCP;ACT
grobu	hrob	grób	hrob	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
martín	martín	martín	martín	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kupił	koupila	kupić	koupit	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
kupił	koupili	kupić	koupit	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
justin	justin	justin	justina	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
beck	beck	beck	beck	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
true	pravda	true	pravda		N;NOM;FEM;SG;POS
true	true	true	true		N;INAN;NOM;MASC;SG;POS
true	pravdivé	true	pravdivý		ADJ;NOM;MASC;PL;POS
ginie	gina	ginąć	gina	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;FEM;SG;POS
ginie	gino	ginąć	gino	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
ginie	ginu	ginąć	ginum	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
collegium	collegium	collegium	collegium		N;NOM;NEUT;SG;POS
indianapolis	indianapolis	indianapolis	indianapolis	N;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
kadetów	kadeti	kadeta	kadeta	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
sprawdzone	zkontroloval	sprawdzić	zkontrolovat	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
sprawdzone	ověřených	sprawdzić	ověřený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;GEN;MASC;PL;POS
sprawdzone	ověřeny	sprawdzić	ověřený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
sprawdzone	testovány	sprawdzić	testovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
żużlu	speedway	żużel	speedway		PROPN;FEM;POS
rzymskie	římské	rzymski	římský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;PL;POS
rzymskie	roman	rzymski	roman	ADJ;NOM;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
rzymskie	romane	rzymski	romane	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;POS
rzymskie	říman	rzymski	říman	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG;POS
hampshire	hampshire	hampshiry	hampshire		PROPN;NOM;MASC;SG;POS
tras	trasy	tras	trasa	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
hart	hart	hart	hart		PROPN;ANIM;NOM;MASC;SG;POS
hart	hartová	hart	hartová		ADJ;NOM;FEM;SG;POS
khan	chán	khana	chán	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
khan	khan	khana	khan	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
podanie	projít	podanie	projít	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;POS;NFIN
luca	luca	luca	luca	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
akademickie	academia	akademicki	academium	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
szt	ks	szt	kus		N;NOM;FEM;SG;POS
aparatu	fotoaparát	aparat	fotoaparát	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
aparatu	foťák	aparat	foťák	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
aparatu	kamera	aparat	kamera	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
aparatu	kameru	aparat	kamera	N;GEN;MASC;SG	N;ACC;FEM;SG;POS
przyszedł	přišla	przyjść	přijít	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;POS;PST;V.PTCP;ACT
przywilej	privilegium	przywilej	privilegium	N;ACC;MASC;SG	N;NOM;NEUT;SG;POS
przywilej	výsada	przywilej	výsada	N;ACC;MASC;SG	N;NOM;FEM;SG;POS
przywilej	výsady	przywilej	výsada	N;ACC;MASC;SG	N;NOM;FEM;PL;POS
przywilej	výhody	przywilej	výhoda	N;ACC;MASC;SG	N;NOM;FEM;PL;POS
przywilej	privilegia	przywilej	privilegium	N;ACC;MASC;SG	N;NOM;NEUT;PL;POS
przywilej	práva	przywilej	právo	N;ACC;MASC;SG	N;NOM;NEUT;PL;POS
sri	srí	srać	srůj	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
lekki	světle	lekki	světlo	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG;POS
lekki	světlo	lekki	světlo	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG;POS
karaibów	karibiku	karaib	karibika	N;GEN;MASC;PL	N;INAN;DAT;MASC;SG;POS
konserwatorium	konzervatoři	konserwatorium	konzervatoř	N;ACC;NEUT;SG	N;DAT;FEM;SG;POS
łatwiej	snadnější	łatwo	snadný	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
łatwiej	lehčí	łatwo	lehký	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
łatwiej	snazší	łatwo	snadný	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
łatwiej	jednodušší	łatwo	jednoduchý	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
roll	roll	roll	roll		N;INAN;NOM;MASC;SG;POS
uchodźców	uprchlík	uchodźca	uprchlík	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG;POS
uchodźców	uprchlíka	uchodźca	uprchlík	N;ACC;MASC;PL	N;ANIM;ACC;MASC;SG;POS
uchodźców	uprchlíků	uchodźca	uprchlík	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
uchodźców	uprchlíci	uchodźca	uprchlík	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
empire	říše	empir	říše		N;NOM;FEM;SG;POS
empire	empire	empir	empire		PROPN;MASC;SG;POS
empire	impérium	empir	impérium		N;NOM;NEUT;SG;POS
pióra	tužky	pióra	tužka	N;ACC;NEUT;PL	N;NOM;FEM;PL;POS
pióra	pera	pióra	pero	N;ACC;NEUT;PL	N;NOM;NEUT;PL;POS
pióra	peří	pióra	peří	N;ACC;NEUT;PL	N;NOM;NEUT;SG;POS
ski	lyže	skiot	lyže		N;NOM;FEM;PL;POS
ski	lyžování	skiot	lyžování		N;NOM;NEUT;SG;POS
ski	lyžařská	skiot	lyžařský		ADJ;NOM;FEM;SG;POS
ski	lyžařské	skiot	lyžařský		ADJ;NOM;MASC;PL;POS
okręgów	kraje	okręg	kraj	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
regularne	pravidelně	regularny	pravidelně	ADJ;NOM;NEUT;SG	ADV;POS
regularne	pravidelné	regularny	pravidelný	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
break	zlom	break	zlom		N;INAN;NOM;MASC;SG;POS
break	zlomit	break	zlomit		V;PFV;POS;NFIN
break	pauza	break	pauza		N;NOM;FEM;SG;POS
break	přestávka	break	přestávka		N;NOM;FEM;SG;POS
druku	tisk	druk	tisk	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
zasoby	zdroj	zasóba	zdroj	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
zasoby	zdrojů	zasóba	zdroj	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
zasoby	skladem	zasóba	sklad	N;NOM;MASC;PL	N;INAN;INS;MASC;SG;POS
ran	zranění	rana	zranění		N;NOM;NEUT;SG;POS
ran	rána	rana	ráno		N;NOM;FEM;SG;POS
ran	zranění	rana	zranění		N;NOM;NEUT;SG;POS
ran	rány	rana	rána		N;NOM;FEM;PL;POS
objętości	objem	objętość	objem	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG;POS
objętości	svazek	objętość	svazek	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG;POS
objętości	hlasitost	objętość	hlasitost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
objętości	objemy	objętość	objem	N;GEN;FEM;SG	N;INAN;NOM;MASC;PL;POS
objętości	svazky	objętość	svazek	N;GEN;FEM;SG	N;INAN;NOM;MASC;PL;POS
radosław	radosław	radosław	radosław	PROPN;NOM;MASC;SG	N;NOM;MASC;SG;POS
czystości	čistota	czystość	čistota	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
czystości	čistoty	czystość	čistota	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
czystości	čistotu	czystość	čistota	N;GEN;FEM;SG	N;ACC;FEM;SG;POS
oskar	oscar	oskar	oscar	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
oskar	oskar	oskar	oskar	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
oskar	oskar	oskar	oskar	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
oskar	oskara	oskar	oskara	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
szczęścia	štěstí	szczęście	štěstí	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
szczęścia	spokojenost	szczęście	spokojenost	N;GEN;NEUT;SG	N;NOM;FEM;SG;POS
szczęścia	štěstí	szczęście	štěstí	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
modlitwa	modliteb	modlitwa	modlitba	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
modlitwa	modlitby	modlitwa	modlitba	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
modlitwa	modlitbu	modlitwa	modlitba	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
marine	námořní	mariny	námořní		ADJ;NOM;FEM;SG;POS
marine	mariňák	mariny	mariňák		N;ANIM;NOM;MASC;SG;POS
marine	marine	mariny	marine		PROPN;FEM;SG;POS
marine	mořských	mariny	mořský		ADJ;ANIM;GEN;MASC;PL;POS
marine	mořská	mariny	mořský		ADJ;NOM;FEM;SG;POS
rasa	závody	rasa	závod	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
rasa	race	rasa	race	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
tymczasowy	dočasně	tymczasowy	dočasně	ADJ;NOM;MASC;SG	ADV;POS
tymczasowy	prozatímního	tymczasowy	prozatímní	ADJ;NOM;MASC;SG	ADJ;ANIM;GEN;MASC;SG;POS
satelita	družice	satelita	družice	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
satelita	satelitní	satelita	satelitní	N;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
pérez	pérez	porez	pérez	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
przykładów	příklady	przykład	příklad	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
era	epochu	era	epocha		N;ACC;FEM;SG;POS
era	éry	era	éra		N;NOM;FEM;SG;POS
era	éra	era	éra		N;NOM;FEM;SG;POS
lang	lang	lang	lang		PROPN;ANIM;NOM;MASC;SG;POS
królowie	kings	król	kings	N;NOM;MASC;PL	PROPN;INAN;NOM;MASC;SG;POS
królowie	králové	król	král	N;NOM;MASC;PL	PROPN;NOM;FEM;SG;POS
królowie	králů	król	král	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
pascal	pascal	pascal	pascat		N;ANIM;NOM;MASC;SG;POS
szóste	šestá	szósty	šestý		ADJ;NOM;FEM;SG
szóste	šestý	szósty	šestý		ADJ;ANIM;NOM;MASC;SG
szóste	šesté	szósty	šestý		ADJ;NOM;MASC;SG
pomógł	pomohli	pomóc	pomoci	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
pomógł	pomáhal	pomóc	pomáhat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
pomógł	pomohly	pomóc	pomoci	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INAN;PL;POS;PST;V.PTCP;ACT
pomógł	pomohla	pomóc	pomoci	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;POS;PST;V.PTCP;ACT
gridcolor	gridcolor	gridcolor	gridcolor		N;INAN;NOM;MASC;SG;POS
teatrów	divadla	teatr	divadlo	N;GEN;MASC;PL	N;NOM;NEUT;PL;POS
teatrów	divadla	teatr	divadlo	N;GEN;MASC;PL	N;NOM;NEUT;PL;POS
teatrów	kina	teatr	kino	N;GEN;MASC;PL	N;NOM;NEUT;PL;POS
koń	koně	koń	kůň	N;NOM;MASC;SG	N;ANIM;ACC;MASC;PL;POS
pacjenta	pacientka	pacjent	pacientka	N;ACC;MASC;SG	N;NOM;FEM;SG;POS
pacjenta	trpělivý	pacjent	trpělivý	N;ACC;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
pacjenta	pacient	pacjent	pacient	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
potrzebna	potřebovat	potrzebny	potřebovat	ADJ;NOM;FEM;SG	V;IPFV;POS;NFIN
potrzebna	potřebuji	potrzebny	potřebovat	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
potrzebna	potřebují	potrzebny	potřebovat	ADJ;NOM;FEM;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
potrzebna	potřeba	potrzebny	potřeba	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;POS
potrzebna	potřeba	potrzebny	potřeba	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;POS
potrzebna	potřeboval	potrzebny	potřebovat	ADJ;NOM;FEM;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
uderzenie	nárazu	uderzenie	náraz	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG;POS
uderzenie	udeřit	uderzenie	udeřit	N;NOM;NEUT;SG	V;PFV;POS;NFIN
piaski	sands	piasek	sands		PROPN;ANIM;NOM;MASC;SG;POS
annie	annie	annie	annie		PROPN;FEM;SG;POS
secret	tajný	secret	tajný		ADJ;INAN;NOM;MASC;SG;POS
secret	tajná	secret	tajný		ADJ;NOM;FEM;SG;POS
secret	tajemství	secret	tajemství		N;NOM;NEUT;SG;POS
secret	tajné	secret	tajný		ADJ;NOM;MASC;SG;POS
polecenia	příkazy	polecenie	příkaz	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL;POS
polecenia	příkazů	polecenie	příkaz	N;NOM;NEUT;SG	N;INAN;GEN;MASC;PL;POS
fortu	pevnost	fort	pevnost	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
fortu	fort	fort	fort	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;POS
aleksandrii	alexandrii	aleksandria	alexandrie	N;GEN;FEM;SG	N;ACC;FEM;SG;POS
praktyka	stáže	praktyka	stáž	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
praktyka	praxi	praktyka	praxe	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
praktyka	tréninky	praktyka	trénink	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
sainte	sainte	sainty	sainte	V;IPFV;IND;SG;2;PRS;FIN;ACT	PROPN;NOM;FEM;SG;POS
ska	ska	sko	ska		PROPN;NOM;MASC;SG;POS
zaangażowany	zapojena	zaangażować	zapojený	ADJ;NOM;MASC;SG	ADJ;POS;V.PTCP;PASS
zaangażowany	spáchal	zaangażować	spáchat	ADJ;NOM;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
zakończony	ukončena	zakończyć	ukončený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
pomiarów	měření	pomiar	měření	N;GEN;MASC;PL	N;NOM;NEUT;SG;POS
renesansu	renesanční	renesans	renesanční	N;GEN;MASC;SG	ADJ;NOM;MASC;SG;POS
częste	časté	częsty	častý		ADJ;NOM;NEUT;SG;POS
częste	společná	częsty	společný		ADJ;NOM;FEM;SG;POS
częste	společné	częsty	společný		ADJ;NOM;NEUT;SG;POS
grażyna	grażyna	grażyna	grażyna	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
jelita	střeva	jelita	střevo		N;NOM;NEUT;PL;POS
jelita	střevo	jelita	střevo		N;NOM;NEUT;SG;POS
jelita	střev	jelita	střevo		N;NOM;FEM;PL;POS
jelita	střeva	jelita	střevo		N;NOM;NEUT;PL;POS
jelita	střevo	jelita	střevo		N;NOM;NEUT;SG;POS
jelita	střeva	jelita	střevo		N;NOM;NEUT;PL;POS
jelita	střevní	jelita	střevní		ADJ;NOM;MASC;SG;POS
jelita	střeva	jelita	střevo		N;NOM;NEUT;PL;POS
zdrowie	zdravotní	zdrowie	zdravotní	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
cbs	cbs	cbs	cbs		PROPN;MASC;SG;POS
partnerem	partner	partner	partner	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG;POS
partnerem	partnera	partner	partner	N;INS;MASC;SG	N;ANIM;ACC;MASC;SG;POS
partnerem	parťák	partner	parťák	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG;POS
partnerem	partnerka	partner	partnerka	N;INS;MASC;SG	N;NOM;FEM;SG;POS
przedstawiono	předložené	przedstawić	předložený	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
przedstawiono	předkládané	przedstawić	předkládaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;NEUT;PL;POS
honoru	cti	honor	čest	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
honoru	pocta	honor	pocta	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
honoru	čest	honor	čest	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
honoru	cti	honor	čest	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
honoru	pocta	honor	pocta	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
honoru	čest	honor	čest	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
square	náměstí	squary	náměstí		N;NOM;NEUT;SG;POS
square	čtverec	squary	čtverec		N;INAN;NOM;MASC;SG;POS
odrębne	oddělené	odrębny	oddělený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;PL;POS
odrębne	oddělit	odrębny	oddělit	ADJ;NOM;NEUT;SG	V;PFV;POS;NFIN
obydwa	obojí	obydwa	obojí	V;IPFV;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;SG
obydwa	obě	obydwa	oba	V;IPFV;IND;SG;PST;FIN;ACT	NUM;NOM;PL
obydwa	oba	obydwa	oba	V;IPFV;IND;SG;PST;FIN;ACT	NUM;NOM;MASC;PL
czaszki	lebek	czaszki	lebka	N;ACC;FEM;PL	N;GEN;FEM;PL;POS
czaszki	lebky	czaszki	lebka	N;ACC;FEM;PL	N;NOM;FEM;PL;POS
czaszki	lebku	czaszki	lebka	N;ACC;FEM;PL	N;ACC;FEM;SG;POS
czaszki	lebky	czaszki	lebka	N;ACC;FEM;PL	N;NOM;FEM;PL;POS
czaszki	lebka	czaszki	lebka	N;ACC;FEM;PL	N;NOM;FEM;SG;POS
fischer	fischer	fischer	fischer		PROPN;ANIM;NOM;MASC;SG;POS
białek	proteinů	białek	protein		N;INAN;GEN;MASC;PL;POS
białek	bílkovin	białek	bílkovina		N;GEN;FEM;PL;POS
białek	proteiny	białek	protein		N;INAN;NOM;MASC;PL;POS
białek	bílkoviny	białek	bílkovina		N;NOM;FEM;PL;POS
publiczny	veřejně	publiczny	veřejně	ADJ;NOM;MASC;SG	ADV;POS
publiczny	veřejnost	publiczny	veřejnost	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;POS
mail	poštu	mail	pošta		N;ACC;FEM;SG;POS
mail	mail	mail	mail		N;INAN;NOM;MASC;SG;POS
mail	pošta	mail	pošta		N;NOM;FEM;SG;POS
mail	poštou	mail	pošta		N;INS;FEM;SG;POS
tronie	trůn	trona	trůn	N;DAT;MASC;SG	N;INAN;NOM;MASC;SG;POS
kogo	ktery	kto	kter	PRO;ACC;MASC;SG	PROPN;ANIM;GEN;MASC;SG;POS
kogo	kdo	kto	kdo	PRO;ACC;MASC;SG	PRO;ANIM;NOM;MASC
kogo	který	kto	který	PRO;ACC;MASC;SG	DET;NOM;MASC;SG
kogo	koho	kto	kdo	PRO;ACC;MASC;SG	PRO;ANIM;ACC;MASC
kogo	who	kto	who	PRO;ACC;MASC;SG	PROPN;FEM;POS
heaven	nebe	heaven	nebe		N;NOM;NEUT;SG;POS
heaven	nebesa	heaven	besa		N;NOM;FEM;SG;POS
cen	cen	cen	cena		N;GEN;FEM;PL;POS
rozkładu	rozkladu	rozkład	rozklad	N;GEN;MASC;SG	N;INAN;DAT;MASC;SG;POS
