категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
горы	mount	гора	mount	N;INAN;NOM;FEM;PL	PROPN
горы	kait	гора	kait	N;INAN;NOM;FEM;PL	N;SG
горы	gunung	гора	gunung	N;INAN;NOM;FEM;PL	N;SG
горы	mountain	гора	mountain	N;INAN;NOM;FEM;PL	PROPN
горы	pegunungan	гора	pegunungan	N;INAN;NOM;FEM;PL	N;SG
выиграл	won	выиграть	won	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
выиграл	dimenangkan	выиграть	dimenangkan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
выиграл	menang	выиграть	menang	V;PFV;MASC;IND;SG;PST;FIN;ACT	;SG
считать	hitung	считать	hitung	V;IPFV;NFIN;ACT	PROPN;SG;ACT
считать	menghitung	считать	menhitung	V;IPFV;NFIN;ACT	N;SG;ACT
считать	hitungan	считать	hitungan	V;IPFV;NFIN;ACT	N;SG
считать	cacah	считать	cacah	V;IPFV;NFIN;ACT	PROPN;SG
считать	menghitung	считать	menhitung	V;IPFV;NFIN;ACT	N;SG;ACT
государство	state	государство	state	N;INAN;NOM;NEUT;SG	PROPN
ситуации	situasi	ситуация	situasi	N;INAN;NOM;FEM;PL	N;SG
вес	berat	вес	berat	N;INAN;NOM;MASC;SG	ADJ;SG
олег	oleg	олег	oleg	PROPN;ANIM;NOM;MASC;SG	PROPN
другое	lainnya	другой	lainnya	ADJ;NOM;NEUT;SG	N
пишет	penulisan	писать	pentulisan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
форма	shape	форма	shape	N;INAN;NOM;FEM;SG	PROPN
форма	membentuk	форма	menbentuk	N;INAN;NOM;FEM;SG	V;SG;ACT
форма	form	форма	form	N;INAN;NOM;FEM;SG	PROPN
метро	metro	метро	metro	N;INAN;NOM;NEUT;SG	PROPN
произошло	terjadi	произойти	terjadi	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;SG;PASS
масса	mass	масса	mass	N;INAN;NOM;FEM;SG	PROPN
биография	bio	биография	bio	N;INAN;NOM;FEM;SG	PROPN
марк	marc	марк	marc	N;ANIM;NOM;MASC;SG	PROPN
марк	markus	марк	markus	N;ANIM;NOM;MASC;SG	PROPN
марк	tandai	марк	tandai	N;ANIM;NOM;MASC;SG	V;SG;ACT
марк	mark	марк	mark	N;ANIM;NOM;MASC;SG	PROPN
музыкальные	musik	музыкальный	musik	ADJ;NOM;PL	N;SG
музыкальные	musikal	музыкальный	musikal	ADJ;NOM;PL	N
музыкальные	musical	музыкальный	musical	ADJ;NOM;PL	PROPN
темы	tema	тема	tema	N;INAN;NOM;FEM;PL	N;SG
темы	topik	тема	topik	N;INAN;NOM;FEM;PL	N;SG
звезды	bintang	звезда	bintang	N;INAN;NOM;FEM;PL	N;SG
звезды	stars	звезда	stars	N;INAN;NOM;FEM;PL	PROPN
заявил	dinyatakan	заявить	dinyatakan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
построен	membangun	строить	menbangun	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;SG;ACT
построен	built	строить	built	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN
друга	friend	друг	friend	N;ANIM;ACC;MASC;SG	PROPN
страницу	page	страница	page	N;INAN;ACC;FEM;SG	PROPN
герои	heroes	герой	heroes	N;ANIM;NOM;MASC;PL	PROPN
герои	pahlawan	герой	pahlawan	N;ANIM;NOM;MASC;PL	N;SG
герцог	duke	герцог	duke	N;ANIM;NOM;MASC;SG	PROPN
герцог	herzog	герцог	herzog	N;ANIM;NOM;MASC;SG	PROPN
сент	sainte	сент	sainte	N;INAN;NOM;MASC;SG	PROPN
сент	santo	сент	santo	N;INAN;NOM;MASC;SG	PROPN
сент	saint	сент	saint	N;INAN;NOM;MASC;SG	PROPN
крайне	amat	крайне	amat	ADV	
ассоциации	asosiasi	ассоциация	asosiasi	N;INAN;NOM;FEM;PL	N;SG
ассоциации	asosiasi	ассоциация	asosiasi	N;INAN;NOM;FEM;PL	N;SG
ассоциации	perhimpunan	ассоциация	perhimpunan	N;INAN;NOM;FEM;PL	N;SG
ассоциации	association	ассоциация	association	N;INAN;NOM;FEM;PL	PROPN
доктора	dokter	доктор	dokter	N;ANIM;NOM;MASC;PL	N;SG
внутренних	interior	внутренний	interior	ADJ;GEN;PL	N;SG
конференции	conference	конференция	conference	N;INAN;NOM;FEM;PL	PROPN
конференции	konferensi	конференция	konferensi	N;INAN;NOM;FEM;PL	N;SG
конференции	konferensi	конференция	konferensi	N;INAN;NOM;FEM;PL	N;SG
елена	helena	елена	helena	N;ANIM;NOM;FEM;SG	PROPN
елена	elena	елена	elena	N;ANIM;NOM;FEM;SG	PROPN
елена	yelena	елена	yelena	N;ANIM;NOM;FEM;SG	PROPN
елена	jelena	елена	jelena	N;ANIM;NOM;FEM;SG	PROPN
украинский	ukraina	украинский	ukraina	ADJ;NOM;MASC;SG	N;SG
особенности	karakteristik	особенность	karakteristik	N;INAN;NOM;FEM;PL	N;SG
особенности	fitur	особенность	fitur	N;INAN;NOM;FEM;PL	N;SG
рост	tinggi	рост	tinggi	N;INAN;NOM;MASC;SG	ADJ;SG
аэропорт	airport	аэропорт	airport	N;INAN;NOM;MASC;SG	PROPN
публикации	kiriman	публикация	kiriman	N;INAN;NOM;FEM;PL	N;SG
публикации	posting	публикация	posting	N;INAN;NOM;FEM;PL	PROPN
отношение	attitude	отношение	attitude	N;INAN;NOM;NEUT;SG	PROPN
австрии	austria	австрия	austria	N;INAN;NOM;FEM;SG	PROPN
австрии	austria	австрия	austria	N;INAN;NOM;FEM;SG	PROPN
греции	yunani	греция	yunani	N;INAN;NOM;FEM;PL	PROPN;SG
соревнования	kompetisi	соревнование	kompetisi	N;INAN;NOM;NEUT;PL	N;SG
соревнования	kompetisi	соревнование	kompetisi	N;INAN;NOM;NEUT;PL	N;SG
соревнования	persaingan	соревнование	persaingan	N;INAN;NOM;NEUT;PL	N;SG
соревнования	lomba	соревнование	lomba	N;INAN;NOM;NEUT;PL	N;SG
руководство	management	руководство	management	N;INAN;NOM;NEUT;SG	PROPN
руководство	handbook	руководство	handbook	N;INAN;NOM;NEUT;SG	PROPN
характер	character	характер	character	N;INAN;NOM;MASC;SG	PROPN
характер	nature	характер	nature	N;INAN;NOM;MASC;SG	PROPN
исключительно	eksklusif	исключительно	eksklusif	ADV	ADJ;SG
официальная	official	официальный	official	ADJ;NOM;FEM;SG	PROPN
островов	pulau	остров	pulau	N;INAN;GEN;MASC;PL	N;SG
островов	kepulauan	остров	kepulauan	N;INAN;GEN;MASC;PL	PROPN;SG
лиц	individu	лицо	individu	N;ANIM;GEN;NEUT;PL	N;SG
полное	full	полный	full	ADJ;NOM;NEUT;SG	PROPN
вступил	dimasukkan	вступить	dimasukkan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
победитель	winner	победитель	winner	N;ANIM;NOM;MASC;SG	PROPN
правда	benar	правда	benar	ADV	ADJ;SG
правда	true	правда	true	ADV	PROPN
правда	kebenaran	правда	kebenaran	ADV	N;SG
правда	truth	правда	truth	ADV	PROPN
армении	armenia	армение	armenia	N;INAN;NOM;NEUT;PL	PROPN
армении	armenia	армение	armenia	N;INAN;NOM;NEUT;PL	PROPN
шесть	six	шесть	six	NUM;NOM	PROPN
командовал	diperintahkan	командовать	diperintahkan	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
результат	result	результат	result	N;INAN;NOM;MASC;SG	PROPN
зачем	why	зачем	why	ADV	PROPN
поверхности	permukaan	поверхность	permukaan	N;INAN;NOM;FEM;PL	N;SG
поверхности	permukaan	поверхность	permukaan	N;INAN;NOM;FEM;PL	N;SG
оружие	weapon	оружие	weapon	N;INAN;NOM;NEUT;SG	PROPN
оружие	arms	оружие	arms	N;INAN;NOM;NEUT;SG	PROPN
оружие	gun	оружие	gun	N;INAN;NOM;NEUT;SG	PROPN
оружие	guns	оружие	guns	N;INAN;NOM;NEUT;SG	PROPN
столица	capital	столица	capital	N;INAN;NOM;FEM;SG	PROPN
любовь	love	любовь	love	N;INAN;NOM;FEM;SG	PROPN
любовь	cintai	любовь	cintai	N;INAN;NOM;FEM;SG	V;SG;ACT
младший	bungsu	младший	bungsu	ADJ;NOM;MASC;SG	PROPN;SG
младший	termuda	младший	termuda	ADJ;NOM;MASC;SG	ADJ;RL;SG
младший	yunior	младший	yunior	ADJ;NOM;MASC;SG	PROPN
младший	junior	младший	junior	ADJ;NOM;MASC;SG	PROPN
младший	smp	младший	smp	ADJ;NOM;MASC;SG	PROPN;SG
студии	studio	студия	studio	N;INAN;NOM;FEM;PL	N;SG
студии	studio	студия	studio	N;INAN;NOM;FEM;PL	N;SG
авторов	pengarang	автор	penarang	N;ANIM;GEN;MASC;PL	N;SG
авторов	penulis	автор	pentulis	N;ANIM;GEN;MASC;PL	N;SG
поля	bidang	поле	bidang	N;INAN;NOM;NEUT;PL	N;SG
поля	fields	поле	fields	N;INAN;NOM;NEUT;PL	PROPN
поля	ruas	поле	ruas	N;INAN;NOM;NEUT;PL	N;SG
поля	kolom	поле	kolom	N;INAN;NOM;NEUT;PL	N;SG
поля	bidang	поле	bidang	N;INAN;NOM;NEUT;PL	N;SG
поля	lapangan	поле	lapangan	N;INAN;NOM;NEUT;PL	N;SG
поля	field	поле	field	N;INAN;NOM;NEUT;PL	PROPN
поля	medan	поле	medan	N;INAN;NOM;NEUT;PL	N;SG
поля	kolom	поле	kolom	N;INAN;NOM;NEUT;PL	N;SG
фотографии	fotografi	фотография	fotografi	N;INAN;NOM;FEM;PL	N;SG
фотографии	foto	фотография	foto	N;INAN;NOM;FEM;PL	PROPN;SG
фотографии	pictures	фотография	pictures	N;INAN;NOM;FEM;PL	PROPN
фотографии	gambar	фотография	gambar	N;INAN;NOM;FEM;PL	N;SG
рублей	rur	рубль	rur	N;INAN;GEN;MASC;PL	PROPN
дал	dal	дать	dal	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
дал	dahl	дать	dahl	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
запад	maghrib	запад	maghrib	N;INAN;NOM;MASC;SG	PROPN
запад	west	запад	west	N;INAN;NOM;MASC;SG	PROPN
швеции	swedia	швеция	swedia	N;INAN;NOM;FEM;SG	PROPN;SG
швеции	swedia	швеция	swedia	N;INAN;NOM;FEM;SG	PROPN;SG
появляется	muncul	появляться	muncul	V;IPFV;IND;SG;3;PRS;FIN;MID	V;SG;ACT
случай	case	случай	case	N;INAN;NOM;MASC;SG	PROPN
постепенно	bertahap	постепенно	bertahap	ADV	V;SG;ACT
джеймс	james	джеймс	james	N;ANIM;NOM;MASC;SG	PROPN
джеймс	yakobus	джеймс	yakobus	N;ANIM;NOM;MASC;SG	PROPN
появилась	muncul	появиться	muncul	V;PFV;FEM;IND;SG;PST;FIN;MID	V;SG;ACT
очевидно	rupanya	очевидный	rupa	ADJ;NEUT;SG	ADV;SG
очевидно	ternyata	очевидный	ternyata	ADJ;NEUT;SG	ADV;RL;SG
достижения	pencapaian	достижение	pencapaian	N;INAN;NOM;NEUT;PL	N;SG
достижения	prestasi	достижение	prestasi	N;INAN;NOM;NEUT;PL	N;SG
достижения	pencapaian	достижение	pencapaian	N;INAN;NOM;NEUT;PL	N;SG
достижения	prestasi	достижение	prestasi	N;INAN;NOM;NEUT;PL	N;SG
достижения	berprestasi	достижение	berprestasi	N;INAN;NOM;NEUT;PL	V;SG;ACT
стихи	ayat	стихи	ayat	N;INAN;NOM;MASC;PL	N;SG
фронт	front	фронт	front	N;INAN;NOM;MASC;SG	PROPN
прямо	straight	прямо	straight	ADV	PROPN
прямо	lurus	прямо	lurus	ADV	N;SG
лос	los	лос	los		PROPN
лос	voc	лос	voc		PROPN
американская	american	американский	american	ADJ;NOM;FEM;SG	PROPN
американская	amerika	американский	amerika	ADJ;NOM;FEM;SG	PROPN;SG
млн	juta	миллион	juta	N;INAN;NOM;MASC;SG	NUM
млн	million	миллион	million	N;INAN;NOM;MASC;SG	PROPN
млн	sejuta	миллион	sejuta	N;INAN;NOM;MASC;SG	NUM
депутатов	deputi	депутат	deputi	N;ANIM;GEN;MASC;PL	N;SG
депутатов	mps	депутат	mps	N;ANIM;GEN;MASC;PL	PROPN
китай	tiongkok	китай	tiongkok	N;INAN;NOM;MASC;SG	PROPN
китай	china	китай	china	N;INAN;NOM;MASC;SG	PROPN
китай	jatim	китай	jatim	N;INAN;NOM;MASC;SG	PROPN
китай	cina	китай	cina	N;INAN;NOM;MASC;SG	PROPN;SG
отчёт	lapor	отчёт	lapor	N;INAN;NOM;MASC;SG	V;SG;ACT
отчёт	laporkan	отчёт	laporkan	N;INAN;NOM;MASC;SG	V;SG;ACT
отчёт	melaporkan	отчёт	menlaporkan	N;INAN;NOM;MASC;SG	V;SG;ACT
учёный	cendekia	учёный	cendekia	N;ANIM;NOM;MASC;SG	PROPN
появился	muncul	появиться	muncul	V;PFV;MASC;IND;SG;PST;FIN;MID	V;SG;ACT
григорий	gregory	григорий	gregory	N;ANIM;NOM;MASC;SG	PROPN
григорий	gregorius	григорий	gregorius	N;ANIM;NOM;MASC;SG	PROPN
григорий	grigori	григорий	grigori	N;ANIM;NOM;MASC;SG	PROPN
григорий	grigory	григорий	grigory	N;ANIM;NOM;MASC;SG	PROPN
пол	gender	пол	gender	N;INAN;NOM;MASC;SG	PROPN
пол	paulus	пол	paulus	N;INAN;NOM;MASC;SG	PROPN
пол	paul	пол	paul	N;INAN;NOM;MASC;SG	PROPN
пол	floor	пол	floor	N;INAN;NOM;MASC;SG	PROPN
париже	paris	париж	paris	N;INAN;ESS;MASC;SG	PROPN
центральный	central	центральный	central	ADJ;NOM;MASC;SG	PROPN
центральный	tengah	центральный	tengah	ADJ;NOM;MASC;SG	PROPN;SG
центральный	pusat	центральный	pusat	ADJ;NOM;MASC;SG	N;SG
центральный	sentral	центральный	sentral	ADJ;NOM;MASC;SG	N;SG
центральный	upt	центральный	upt	ADJ;NOM;MASC;SG	PROPN
дворец	puput	дворец	puput	N;INAN;NOM;MASC;SG	PROPN
дворец	keraton	дворец	keraton	N;INAN;NOM;MASC;SG	PROPN
частично	parsial	частично	parsial	ADV	ADJ;SG
частично	sebagian	частично	sebagian	ADV	N;SG
частично	part	частично	part	ADV	PROPN
частично	bagian	частично	bagian	ADV	N;SG
частично	sebagian	частично	sebagian	ADV	N;SG
частично	sebagian	частично	sebagian	ADV	N;SG
считает	temuan	считать	temuan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
судья	judge	судья	judge	N;ANIM;NOM;MASC;SG	PROPN
судья	menghakimi	судья	menhakimi	N;ANIM;NOM;MASC;SG	V;SG;ACT
судья	ref	судья	ref	N;ANIM;NOM;MASC;SG	PROPN
романа	romana	роман	romana	N;INAN;GEN;MASC;SG	PROPN
обновление	mutakhirkan	обновление	mutakhirkan	N;INAN;NOM;NEUT;SG	PROPN
обновление	update	обновление	update	N;INAN;NOM;NEUT;SG	PROPN
обновление	perbarui	обновление	perbarui	N;INAN;NOM;NEUT;SG	V;SG;ACT
обновление	memutakhirkan	обновление	menputakhirkan	N;INAN;NOM;NEUT;SG	V;SG;ACT
обновление	memperbarui	обновление	menperbarui	N;INAN;NOM;NEUT;SG	V;SG;ACT
бас	als	бас	als	N;ANIM;NOM;MASC;SG	PROPN
бас	kakap	бас	kakap	N;ANIM;NOM;MASC;SG	PROPN
бас	bas	бас	bas	N;ANIM;NOM;MASC;SG	PROPN
местности	medan	местность	medan	N;INAN;NOM;FEM;PL	N;SG
последнее	last	последний	last	ADJ;NOM;NEUT;SG	PROPN
последнее	terakhir	последний	terakhir	ADJ;NOM;NEUT;SG	ADJ;RL;SG
организаций	organisasi	организация	organisasi	N;INAN;GEN;FEM;PL	N;SG
китая	china	китай	china	N;INAN;GEN;MASC;SG	PROPN
китая	cina	китай	cina	N;INAN;GEN;MASC;SG	PROPN;SG
поддержку	support	поддержка	support	N;INAN;ACC;FEM;SG	PROPN
искусство	arts	искусство	arts	N;INAN;NOM;NEUT;SG	PROPN
искусство	art	искусство	art	N;INAN;NOM;NEUT;SG	PROPN
современных	modern	современный	modern	ADJ;GEN;PL	ADJ;SG
современных	kontemporer	современный	kontemporer	ADJ;GEN;PL	N
венгрии	hongaria	венгрия	hongaria	N;INAN;NOM;FEM;SG	PROPN
венгрии	hungaria	венгрия	hungaria	N;INAN;NOM;FEM;SG	PROPN;SG
венгрии	hongaria	венгрия	hongaria	N;INAN;NOM;FEM;SG	PROPN
венгрии	hungaria	венгрия	hungaria	N;INAN;NOM;FEM;SG	PROPN;SG
инженер	engineer	инженер	engineer	N;ANIM;NOM;MASC;SG	PROPN
очков	titik	очко	titik	N;INAN;GEN;NEUT;PL	N;SG
очков	poin	очко	poin	N;INAN;GEN;NEUT;PL	N;SG
верхняя	upper	верхний	upper	ADJ;NOM;FEM;SG	PROPN
верхняя	atas	верхний	atas	ADJ;NOM;FEM;SG	ADP;SG
верхняя	haute	верхний	haute	ADJ;NOM;FEM;SG	PROPN
картины	lukisan	картина	lukisan	N;INAN;NOM;FEM;PL	N;SG
авторы	pengarang	автор	penarang	N;ANIM;NOM;MASC;PL	N;SG
авторы	penulis	автор	pentulis	N;ANIM;NOM;MASC;PL	N;SG
тома	ikuta	том	ikuta	N;INAN;NOM;MASC;PL	PROPN
тома	thomas	том	thomas	N;INAN;NOM;MASC;PL	PROPN
тома	volume	том	volume	N;INAN;NOM;MASC;PL	N;SG
тома	volum	том	volum	N;INAN;NOM;MASC;PL	PROPN;SG
тома	jilid	том	jilid	N;INAN;NOM;MASC;PL	PROPN
царь	raja	царь	raja	N;ANIM;NOM;MASC;SG	PROPN;SG
царь	king	царь	king	N;ANIM;NOM;MASC;SG	PROPN
царь	tsar	царь	tsar	N;ANIM;NOM;MASC;SG	PROPN
деньги	uang	деньги	uang	N;INAN;NOM;FEM;PL	N;SG
фёдорович	fyodorovich	фёдорович	fyodorovich	N;ANIM;NOM;MASC;SG	PROPN
южная	southern	южный	southern	ADJ;NOM;FEM;SG	PROPN
южная	selatan	южный	selatan	ADJ;NOM;FEM;SG	N;SG
южная	selatan	южный	selatan	ADJ;NOM;FEM;SG	N;SG
южная	south	южный	south	ADJ;NOM;FEM;SG	PROPN
канады	kanada	канада	kanada	N;INAN;NOM;FEM;PL	PROPN;SG
канады	canadian	канада	canadian	N;INAN;NOM;FEM;PL	PROPN
ночь	night	ночь	night	N;INAN;NOM;FEM;SG	PROPN
пер	per	перо	per	N;INAN;NOM;MASC;SG	ADP
началось	dimulai	начаться	dimulai	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;SG;PASS
началось	memulai	начаться	menmulai	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;SG;ACT
асср	usda	асср	usda	N;INAN;NOM;MASC;SG	PROPN
городское	urban	городской	urban	ADJ;NOM;NEUT;SG	PROPN
городское	perkotaan	городской	perkotaan	ADJ;NOM;NEUT;SG	N;SG
ролях	peran	роль	peran	N;INAN;ESS;FEM;PL	N;SG
финляндии	finlandia	финляндия	finlandia	N;INAN;NOM;FEM;SG	PROPN;SG
финляндии	finlandia	финляндия	finlandia	N;INAN;NOM;FEM;SG	PROPN;SG
башкортостан	bashkortostan	башкортостан	bashkortostan	N;INAN;NOM;MASC;SG	PROPN
доказательств	bukti	доказательство	bukti	N;INAN;GEN;NEUT;PL	N;SG
голосов	suara	голос	suara	N;INAN;GEN;MASC;PL	PROPN;SG
голосов	voting	голос	voting	N;INAN;GEN;MASC;PL	PROPN;SG
кораблей	kapal	корабль	kapal	N;INAN;GEN;MASC;PL	N;SG
успешно	sukses	успешно	sukses	ADV	ADJ;SG
успешно	berhasil	успешно	berhasil	ADV	V;SG
успешно	sukses	успешно	sukses	ADV	ADJ;SG
успешно	berhasil	успешно	berhasil	ADV	V;SG
алексеевич	alexeyevich	алексеевич	alexeyevich	N;ANIM;NOM;MASC;SG	PROPN
технологии	technologies	технология	technologies	N;INAN;NOM;FEM;PL	PROPN
технологии	teknologi	технология	teknologi	N;INAN;NOM;FEM;PL	N;SG
технологии	teknologi	технология	teknologi	N;INAN;NOM;FEM;PL	N;SG
сфера	orb	сфера	orb	N;INAN;NOM;FEM;SG	PROPN
ибн	ibn	ибна	ibn	N;ANIM;NOM;MASC;SG	PROPN
ибн	ibnu	ибна	ibnu	N;ANIM;NOM;MASC;SG	PROPN
план	plan	план	plan	N;INAN;NOM;MASC;SG	PROPN
план	rencanakan	план	rencanakan	N;INAN;NOM;MASC;SG	V;SG;ACT
исторический	bersejarah	исторический	bersejarah	ADJ;NOM;MASC;SG	N;SG;ACT
исторический	historis	исторический	historis	ADJ;NOM;MASC;SG	N
исторический	bersejarah	исторический	bersejarah	ADJ;NOM;MASC;SG	N;SG;ACT
исторический	sejarah	исторический	sejarah	ADJ;NOM;MASC;SG	N;SG
органов	organ	орган	organ	N;INAN;GEN;MASC;PL	N;SG
выборы	pemilu	выборы	pemilu	N;INAN;NOM;MASC;PL	N;SG
выборы	pemilu	выборы	pemilu	N;INAN;NOM;MASC;PL	N;SG
мгу	msu	мг	msu	N;INAN;NOM;MASC;SG	PROPN
директора	direksi	директор	direksi	N;ANIM;NOM;MASC;PL	N;SG
