در	ajtó	در	ajtó	ADP	N;NOM;SG
مقایسه	összehasonlítás	مقایسه	összehasonlítás	N;SG	
مقایسه	összehasonlítva	مقایسه	összehasonlítva	N;SG	ADV;V.CVB
مقایسه	képest	مقایسه	képest	N;SG	
رسیدن	megérkezett	رسیدن	meg+érkezik	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
رسیدن	megérkeztek	رسیدن	meg+érkezik	N;SG	V;INDF;IND;PL;3;PST;FIN;ACT
ابزار	eszközök	ابزار	eszköz	N;SG	N;NOM;PL
ابزار	szerszámok	ابزار	szerszám	N;SG	N;NOM;PL
مهاجرت	vándorolnak	مهاجرت	vándorol	N;SG	V;INDF;IND;PL;3;PRS;FIN;ACT
مهاجرت	bevándorlási	مهاجرت	bevándorlási	N;SG	ADJ;NOM;SG
مقاومت	ellenállni	مقاومت	ellenáll	N;SG	V;NFIN;ACT
مقاومت	ellenáll	مقاومت	ellenáll	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
مقاومت	ellenálló	مقاومت	ellenálló	N;SG	
سینمایی	filmet	سینمایی	film	ADJ	N;ACC;SG
سینمایی	mozi	سینمایی	mozi	ADJ	N;NOM;SG
سینمایی	film	سینمایی	film	ADJ	N;NOM;SG
بیمارستان	kórházi	بیمارستان	kórházi	N;SG	
بیمارستان	kórházak	بیمارستان	kórház	N;SG	N;NOM;PL
بیمارستان	kórházakban	بیمارستان	kórház	N;SG	N;IN+ESS;PL
پا	gyalog	پا	gyalog	N;SG	
پا	lábak	پا	láb	N;SG	N;NOM;PL
پا	lábai	پا	láb	N;SG	N;NOM;PL
پا	lábakat	پا	láb	N;SG	N;ACC;PL
کن	ken	کرد#کن	ken	V;IMP;SG;2	
کن	kene	کرد#کن	kéne	V;IMP;SG;2	V;INDF;IND;SG;1;PRS;FIN;ACT
مجموع	teljes	مجموع	teljes	N;SG	
مجموع	összesen	مجموع	összesen	N;SG	
تفاوت	diff	تفاوت	diff	N;SG	
تفاوت	különbségek	تفاوت	különbség	N;SG	N;NOM;PL
تفاوت	eltérések	تفاوت	eltérés	N;SG	N;NOM;PL
دیدگاه	szempontok	دیدگاه	szempont	N;SG	N;NOM;PL
دیدگاه	szempontjai	دیدگاه	szempont	N;SG	N;NOM;PL
دانمارک	dán	دانمارک	dán	N;SG	
نوشتن	írj	نوشتن	írj	N;SG	
نوشتن	írni	نوشتن	ír	N;SG	V;NFIN;ACT
نوشتن	írjon	نوشتن	ír	N;SG	V;INDF;IMP;SG;3;PRS;FIN;ACT
اختلاف	különbségek	اختلاف	különbség	N;SG	N;NOM;PL
اختلاف	eltérések	اختلاف	eltérés	N;SG	N;NOM;PL
لبنان	libanoni	لبنان	libanoni	N;SG	V;NFIN;ACT
لبنان	libanon	لبنان	liban	N;SG	
لبنان	libanoni	لبنان	libanoni	N;SG	V;NFIN;ACT
هشت	nyolc	هشت	nyolc	NUM	
نوبل	nemes	نوبل	nemes	N;SG	
نوبل	noble	نوبل	noble	N;SG	
نوبل	nobel	نوبل	nobel	N;SG	
بسکتبال	kosár	بسکتبال	kosár	N;SG	
سخت	nehéz	سخت	nehéz	ADV	
سخت	kemény	سخت	kemény	ADV	
سخت	nehéz	سخت	nehéz	ADV	
سخت	bonyolult	سخت	bonyolult	ADV	
سامانه	system	سامانه	system	N;SG	
پیام	üzenetek	پیام	üzenet	N;SG	N;NOM;PL
پیام	üzeneteket	پیام	üzenet	N;SG	N;ACC;PL
فردی	freddie	فرد	freddie	N;SG	
فردی	freddy	فرد	freddy	N;SG	
مفهوم	elképzelés	مفهوم	elképzelés	N;SG	
مفهوم	koncepció	مفهوم	koncepció	N;SG	
چیز	dolgok	چیز	dolog	N;SG	N;NOM;PL
چیز	dolgokat	چیز	dolog	N;SG	N;ACC;PL
گردد	válik	گشت#گرد	válik	V;SBJV;SG;3;PRS	V;INDF;IND;SG;3;PRS;FIN;ACT
کمیته	bizottságok	کمیته	bizottság	N;SG	N;NOM;PL
ژان	jean	ژان	jean	N;SG	
ژان	joan	ژان	joan	N;SG	
ژان	jeanne	ژان	jelenik	N;SG	
ژان	jeanne	ژان	jelenik	N;SG	
اسماعیل	ismail	اسماعیل	ismail	N;SG	
اسماعیل	ishmael	اسماعیل	ishmael	N;SG	
اسماعیل	ismael	اسماعیل	ismael	N;SG	
تنظیم	set	تنظیم	set	N;SG	
تنظیم	beállítva	تنظیم	beállítva	N;SG	ADV;V.CVB
خلاصه	áttekintés	خلاصه	áttekintés	N;SG	N;NOM;PL
خلاصه	rövid	خلاصه	rövid	N;SG	
خلاصه	összefoglaló	خلاصه	összefoglaló	N;SG	
ساکن	rezidens	ساکن	rezidens	N;SG	
ساکن	rendezni	ساکن	rendez	N;SG	V;NFIN;ACT
ساکن	álló	ساکن	álló	N;SG	ADJ;NOM;SG
گسترده	terjed	گسترده	terjed	ADJ	V;INDF;IND;SG;3;PRS;FIN;ACT
گسترده	bővült	گسترده	bővül	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
گسترده	kiterjesztett	گسترده	kiterjesztett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
گسترده	kibővített	گسترده	kibővít	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
گسترده	meghosszabbított	گسترده	meghosszabbított	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
گسترده	kiterjesztett	گسترده	kiterjesztett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
گسترده	kibővített	گسترده	kibővít	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
الکتریکی	elektromos	الکتریکی	elektromos	N;SG	
الکتریکی	elektromos	الکتریکی	elektromos	N;SG	
رایانه	számítógépek	رایانه	számítógép	N;SG	N;NOM;PL
رایانه	komputer	رایانه	komputer	N;SG	
رایانه	computer	رایانه	computer	N;SG	
رایانه	számítástechnikai	رایانه	számítástechnikai	N;SG	ADJ;NOM;SG
عبور	cross	عبور	cross	N;SG	
عبور	keresztbe	عبور	keresztbe	N;SG	
گوناگون	sokszínű	گوناگون	sokszínű	ADJ	
گوناگون	többféle	گوناگون	többfél	ADJ	
گوناگون	különféle	گوناگون	különféle	ADJ	
گوناگون	különböző	گوناگون	különböző	ADJ	
مدرن	modern	مدرن	modern	N;SG	
مدرن	korszerű	مدرن	korszerű	N;SG	
ماشین	kocsival	ماشین	kocsi	N;SG	
ماشین	járművek	ماشین	jármű	N;SG	N;NOM;PL
یونایتد	united	یونایت#یونا	united	N;SG	
یونایتد	egyesült	یونایت#یونا	egyesül	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
گلدن	golden	گلدن	golden	N;SG	
گلدن	arany	گلدن	arany	N;SG	
شدید	súlyos	شدید	súlyos	N;SG	
شدید	heves	شدید	heves	N;SG	
شدید	intenzív	شدید	intenzív	N;SG	
آذر	azar	آذر	azar	N;SG	
محافظت	véd	محافظت	véd	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
محافظت	megvédeni	محافظت	megvéd	N;SG	V;NFIN;ACT
محافظت	oltalom	محافظت	oltalom	N;SG	
بهار	tavaszi	بهار	tavaszi	N;SG	
قانونی	legális	قانونی	legális	N;SG	
قانونی	törvényes	قانونی	törvényes	N;SG	ADJ;NOM;SG
قانونی	jogi	قانونی	jogi	N;SG	ADJ;NOM;SG
قانونی	legális	قانونی	legális	N;SG	
قانونی	törvényes	قانونی	törvényes	N;SG	ADJ;NOM;SG
قصد	tervezett	قصد	tervezett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
قصد	szándékolt	قصد	szándékolt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
قصد	szándékai	قصد	szándék	N;SG	N;NOM;PL
ماهی	halak	ماهی	hal	N;SG	N;NOM;PL
رم	róma	رم	róma	N;SG	
رایج	közös	رایج	közös	N;SG	
رایج	gyakori	رایج	gyakori	N;SG	
کبک	partridge	کبک	partridge	N;SG	
کبک	quebec	کبک	quebec	N;SG	PROPN;NOM;SG
مهاجر	vándorló	مهاجر	vándorló	N;SG	
مهاجر	bevándorlók	مهاجر	bevándorló	N;SG	N;NOM;PL
مهاجر	migránsok	مهاجر	migráns	N;SG	N;NOM;PL
مهاجر	menekültek	مهاجر	menekült	N;SG	N;NOM;PL
مهاجر	bevándorlók	مهاجر	bevándorló	N;SG	N;NOM;PL
مهاجر	bevándorló	مهاجر	bevándorló	N;SG	
جایگاه	lakóhely	جایگاه	lakóhely	N;SG	
جایگاه	resort	جایگاه	resort	N;SG	
سالهای	év	سال	év	N;PL	N;NOM;SG
نژاد	fajta	نژاد	fajta	N;SG	
اروپای	európa	اروپا	európa	N;SG	
اروپای	europe	اروپا	europe	N;SG	
طولانی	hosszú	طولانی	hosszú	ADJ	
ریشه	gyökerek	ریشه	gyöker	N;SG	N;NOM;PL
مریلند	maryland	مریلند	maryland	N;SG	
سرد	hideg	سرد	hideg	N;SG	
تحقیق	nyomoz	تحقیق	nyomoz	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
تحقیق	kutatások	تحقیق	kutatás	N;SG	N;NOM;PL
ریچارد	richard	ریچارد	richard	N;SG	
تنسی	tennessee	None	tenness	N;SG	
کاتولیک	katolikus	کاتولیک	katolikus	N;SG	
کاتولیک	katolikusok	کاتولیک	katolikus	N;SG	N;NOM;PL
اکلاهما	oklahoma	اکلاهما	oklahoma	N;SG	
متوسط	átlag	متوسط	átlag	ADJ	
دموکرات	demokraták	دموکر	demokrata	N;SG	N;NOM;PL
دادگاه	court	دادگاه	cour	N;SG	
محسن	mohsen	محسن	mohsen	N;SG	
کنتاکی	kentucky	کنتاکی	kentucky	N;SG	
سزار	cesar	سزار	cesar	N;SG	
سزار	césar	سزار	césar	N;SG	
سزار	cézár	سزار	cézár	N;SG	
سزار	caesar	سزار	caesar	N;SG	
یمن	jemen	یمن	jem	N;SG	PROPN;NOM;SG
شناسایی	azonosítani	شناسایی	azonosít	N;SG	V;NFIN;ACT
شناسایی	azonosítható	شناسایی	azonosítható	N;SG	ADJ;NOM;SG
شناسایی	azonosító	شناسایی	azonosító	N;SG	ADJ;NOM;SG
قطر	katar	قطر	katar	N;SG	PROPN;NOM;SG
بند	band	بند	band	N;SG	
بند	banda	بند	banda	N;SG	
بند	együttes	بند	együttes	N;SG	
بند	bekezdés	بند	bekezdés	N;SG	
بند	kötvényeket	بند	kötvény	N;SG	N;ACC;PL
بند	kötvények	بند	kötvény	N;SG	N;NOM;PL
ستارگان	csillag	None	csillag	N;PL	N;NOM;SG
درختان	fákon	درخت	fakon	N;PL	N;ON+ESS;SG
درختان	fák	درخت	fák	N;PL	
درختان	fákat	درخت	faka	N;PL	N;ACC;SG
نتایج	eredmény	نتیجه	eredmény	N;PL	N;NOM;SG
اثبات	bizonyítani	اثبات	bizonyít	N;SG	V;NFIN;ACT
اثبات	bizonyítani	اثبات	bizonyít	N;SG	V;NFIN;ACT
ادغام	egyesülni	None	egyesül	N;SG	V;NFIN;ACT
ادغام	egyesülő	None	egyesülő	N;SG	ADJ;NOM;SG
دهم	tizedik	دهم	tizedik	V;SBJV;SG;1;PRS	N;NOM;SG
جذب	elnyelni	جذب	elnyel	N;SG	V;NFIN;ACT
جذب	vonzzák	جذب	vonz	N;SG	V;DEF;IND;PL;3;PRS;FIN;ACT
جذب	vonzza	جذب	vonz	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
جذب	vonz	جذب	vonz	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
جذب	vonzza	جذب	vonz	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
بیشترین	legtöbb	بیش	legtöbb	ADJ;RL	
لباس	ruhák	لباس	ru	N;SG	N;NOM;PL
لباس	ruhák	لباس	ru	N;SG	N;NOM;PL
لباس	ruhákat	لباس	ruha	N;SG	N;ACC;PL
لباس	ruhák	لباس	ru	N;SG	N;NOM;PL
ترکی	török	ترکی	török	N;SG	ADJ;NOM;SG
سلام	helló	None	helló	N;SG	
سلام	hello	None	héll	N;SG	
سلام	béke	None	béke	N;SG	
تحلیل	elemezte	تحلیل	elemez	N;SG	V;DEF;IND;SG;3;PST;FIN;ACT
تحلیل	elemzett	تحلیل	elemzett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
تحلیل	elemzések	تحلیل	elemzés	N;SG	N;NOM;PL
سعید	saeed	سعید	saeed	N;SG	
سعید	sayid	سعید	sayid	N;SG	
تاریخچه	előzmények	تاریخچه	előzmény	N;SG	N;NOM;PL
نقره	silver	نقره	silver	N;SG	
نقره	ezüst	نقره	ezüst	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
آواز	sang	آواز	sang	N;SG	
آواز	énekelt	آواز	énekel	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
آواز	énekeltem	آواز	énekel	N;SG	V;INDF;IND;SG;1;PST;FIN;ACT
آواز	énekelni	آواز	énekel	N;SG	V;NFIN;ACT
آواز	énekel	آواز	én	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
آواز	song	آواز	song	N;SG	
نظرات	vélemény	نظر	vélemény	N;PL	
نظرات	hozzászólás	نظر	hozzászólás	N;PL	
نظرات	megjegyzés	نظر	megjegyzés	N;PL	N;NOM;SG
مرز	határok	مرز	határ	N;SG	N;NOM;PL
مرز	határokon	مرز	határ	N;SG	N;ON+ESS;PL
مرز	határokon	مرز	határ	N;SG	N;ON+ESS;PL
رویدادهای	esemény	رویداد	esemény	N;PL	N;NOM;SG
فدرال	szövetségi	فدرال	szövetségi	N;SG	
فدرال	szövetségiek	فدرال	szövetségi	N;SG	N;NOM;PL
فرزندان	fiaim	فرزند	fia	N;PL	
فرزندان	gyermek	فرزند	gyermek	N;PL	N;NOM;SG
تدریس	tanít	تدریس	tanít	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
تدریس	tanítani	تدریس	tanít	N;SG	V;NFIN;ACT
تدریس	tanítás	تدریس	tanítás	N;SG	
تدریس	tanítsd	تدریس	tanítsd	N;SG	V;DEF;IMP;SG;1;PRS;FIN;ACT
تدریس	tanítson	تدریس	tanít	N;SG	V;INDF;IMP;SG;3;PRS;FIN;ACT
تدریس	tanítani	تدریس	tanít	N;SG	V;NFIN;ACT
امپراتور	császár	امپراتور	császár	N;SG	
پیرامون	körülvevő	پیرامون	körülvevő	ADP	ADV;V.CVB
پیرامون	környező	پیرامون	környező	ADP	
خانگی	háziállatok	خانگی	háziállat	N;SG	N;NOM;PL
خانگی	házi	خانگی	házi	N;SG	
حاکم	kormányzó	حاکم	kormányzó	N;SG	ADJ;NOM;SG
بندر	bender	بندر	bender	N;SG	
بندر	kikötők	بندر	ki+kötő	N;SG	N;NOM;PL
بندر	port	بندر	por	N;SG	
بندر	bandar	بندر	bandar	N;SG	
چینی	kínai	چینی	kínai	N;SG	
چینی	kínaiak	چینی	kínai	N;SG	N;NOM;PL
جو	joe	جو	joe	N;SG	
قبول	elfogadni	قبول	el+fogad	ADJ	V;NFIN;ACT
قبول	elfogadom	قبول	elfogadom	ADJ	
هزینه	költségek	هزینه	költség	N;SG	N;NOM;PL
همزمان	egyszerre	همزمان	egyszer	ADV	
همزمان	egyidejűleg	همزمان	egyidejű	ADV	ADJ;FRML;SG
اتاق	helyiségek	None	helyiség	N;SG	N;NOM;PL
اتاق	szobákban	None	szoba	N;SG	N;IN+ESS;PL
اتاق	szobák	None	szoba	N;SG	N;NOM;PL
نسل	mag	نسل	mag	N;SG	
روند	trend	روند	trend	N;SG	
قیمت	árak	قیمت	ár	N;SG	N;NOM;PL
قیمت	ár	قیمت	ár	N;SG	
ضبط	rekord	None	rekord	N;SG	
مستقر	állomásozik	مستقر	állomásozik	ADJ	V;INDF;IND;SG;3;PRS;FIN;ACT
هفتم	vii	هفتم	vii	ADJ	
قابلیت	képességek	قابلیت	képesség	N;SG	N;NOM;PL
قابلیت	képességek	قابلیت	képesség	N;SG	N;NOM;PL
صلح	béke	صلح	béke	N;SG	
نیازمند	kell	نیازمند	kell	ADJ	V;INDF;IND;SG;3;PRS;FIN;ACT
توانایی	képességek	توانایی	képesség	N;SG	N;NOM;PL
توانایی	képes	توانایی	képes	N;SG	
ویندوز	ablakok	ویندوز	ablak	N;SG	N;NOM;PL
ویندوز	ablak	ویندوز	ablak	N;SG	
اورگن	oregon	اورگن	oregon	N;SG	
نصب	telepíteni	نصب	telepít	N;SG	V;NFIN;ACT
نصب	beépített	نصب	beépített	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
نصب	telepített	نصب	telepít	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
آرام	békés	آرام	békés	ADV	
آرام	aram	آرام	aram	ADV	
هندی	indián	هندی	indián	N;SG	
هندی	indiai	هندی	indiai	N;SG	ADJ;NOM;SG
هندی	praktikus	هندی	praktikus	N;SG	ADJ;NOM;SG
هندی	kéznél	هندی	kéz	N;SG	
نوشت	írj	نوشت#نویس	írj	V;SG;3;PST	
نوشت	írjon	نوشت#نویس	ír	V;SG;3;PST	V;INDF;IMP;SG;3;PRS;FIN;ACT
آبشار	vízesések	آبشار	vízesés	N;SG	N;NOM;PL
آبشار	elesik	آبشار	elesik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
آبشار	falls	آبشار	falls	N;SG	
دشت	dast	دشت	dast	N;SG	
ویسکانسین	wisconsin	ویسکانسین	wisconsin	N;SG	
تالار	hall	تالار	hall	N;SG	
باور	bauer	باور	bauer	N;SG	
باور	hiszem	باور	hisz	N;SG	V;DEF;IND;SG;1;PRS;FIN;ACT
باور	higgy	باور	higgy	N;SG	V;INDF;IND;SG;1;PRS;FIN;ACT
نظارت	monitoring	نظارت	monitoring	N;SG	
نظارت	felügyeleti	نظارت	felügyeleti	N;SG	ADJ;NOM;SG
آسیب	kár	آسیب	kár	N;SG	
احتمالاً	valószínű	احتمالاً	valószínű	ADV	
احتمالاً	valószínűleg	احتمالاً	valószínűleg	ADV	
الجزایر	algéria	الجزایر	algéria	N;SG	
الجزایر	algériai	الجزایر	algériai	N;SG	ADJ;NOM;SG
الجزایر	algéria	الجزایر	algéria	N;SG	
بیت	legyőzni	بیت	legyőz	N;SG	V;NFIN;ACT
بیت	bites	بیت	bites	N;SG	
بیت	kicsit	بیت	kicsi	N;SG	
دقیق	pontos	دقیق	pontos	ADV	
دقیق	precíz	دقیق	precíz	ADV	
دقیق	pontos	دقیق	pontos	ADV	
دقیق	pontos	دقیق	pontos	ADV	
لرستان	bronz	لرستان	bronz	N;SG	
سوسیالیستی	szocialista	سوسیالیستی	szocialista	N;SG	
سوسیالیستی	szocialisták	سوسیالیستی	szocialista	N;SG	N;NOM;PL
تونی	tony	تونی	tony	V;SBJV	
شیلی	chile	شیلی	chile	N;SG	
شیلی	chilei	شیلی	chilei	N;SG	ADJ;NOM;SG
شیلی	chilei	شیلی	chilei	N;SG	ADJ;NOM;SG
شیلی	chile	شیلی	chile	N;SG	
مانده	maradvány	ماند#مان	maradvány	V;SG;3;V.PTCP	N;NOM;SG
موفقیت	sikeres	موفقیت	sikeres	N;SG	
امضا	aláírva	None	aláírva	N;SG	ADV;V.CVB
امضا	aláírt	None	aláírt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
عمده	ömlesztett	عمده	ömlesztett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
عمده	nagykereskedelmi	عمده	nagykereskedelmi	ADJ	N;NOM;SG
عمده	őrnagy	عمده	őrnagy	ADJ	N;NOM;SG
توکیو	tokió	توکیو	tokió	N;SG	
توکیو	tokiói	توکیو	tokiói	N;SG	ADJ;NOM;SG
توکیو	tokyo	توکیو	tokyo	N;SG	
دعوت	meghívni	دعوت	meg+hív	N;SG	V;NFIN;ACT
دعوت	felkéri	دعوت	felkéri	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
دعوت	meghívókat	دعوت	meg+hívó	N;SG	N;ACC;PL
فرار	megszökni	فرار	meg+szök	N;SG	V;NFIN;ACT
آوردن	hozták	آوردن	hoz	N;SG	V;DEF;IND;PL;3;PST;FIN;ACT
آوردن	hozott	آوردن	hoz	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
آوردن	hoztam	آوردن	hoz	N;SG	V;DEF;IND;SG;1;PRS;FIN;ACT
آوردن	hozta	آوردن	hoz	N;SG	V;DEF;IND;SG;3;PST;FIN;ACT
آوردن	hozz	آوردن	hozz	N;SG	
آوردن	hozd	آوردن	hozd	N;SG	V;DEF;IMP;SG;1;PRS;FIN;ACT
سود	sud	None	sud	N;SG	
باد	bud	باد	bud	N;SG	
سقوط	crash	سقوط	crash	N;SG	
سقوط	őszi	سقوط	őszi	N;SG	
سقوط	ősszel	سقوط	ősszel	N;SG	ADV
سقوط	ősz	سقوط	ősz	N;SG	
الدین	alden	الدین	alden	N;SG	
الدین	din	الدین	din	N;SG	
اوراق	kötvény	ورق	kötvény	N;PL	N;NOM;SG
اصطلاح	távú	None	távú	N;SG	
ایندیانا	indiana	ایندیانا	indiana	N;SG	
گشت	járőrök	گشت#گرد	járőr	N;SG	N;NOM;PL
نوازندگان	zenész	None	zenész	N;PL	N;NOM;SG
نوازندگان	zenekar	None	zenekar	N;PL	N;NOM;SG
مسلمان	muszlim	مسلمان	muszlim	N;SG	
مسلمان	muzulmán	مسلمان	muzulom	N;SG	
مسلمان	muszlimok	مسلمان	muszlim	N;SG	N;NOM;PL
مسلمان	muszlimok	مسلمان	muszlim	N;SG	N;NOM;PL
صفر	nulla	صفر	nulla	NUM	
صفر	zéró	صفر	zéró	NUM	
صفر	zero	صفر	zero	NUM	
تجهیزات	berendezés	تجهیزات	berendezés	N;PL	N;NOM;SG
تجهیزات	felszerelés	تجهیزات	felszerelés	N;PL	N;NOM;SG
تجهیزات	ellátmányt	تجهیزات	ellátmány	N;PL	N;ACC;SG
تجهیزات	ellátás	تجهیزات	ellátás	N;PL	N;NOM;SG
تجهیزات	ellátmány	تجهیزات	ellátmány	N;PL	N;NOM;SG
خطر	kockázatos	خطر	kockázatos	N;SG	ADJ;NOM;SG
فرض	feltételezem	فرض	feltételez	N;SG	
فرض	feltételezett	فرض	feltételezett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
فرض	feltételeztem	فرض	feltételez	N;SG	V;DEF;IND;SG;1;PST;FIN;ACT
فرض	feltételezve	فرض	feltételezve	N;SG	ADV;V.CVB
هواپیما	sík	هواپیما	sík	N;SG	
هواپیما	repülő	هواپیما	repülő	N;SG	
معاون	helyettes	معاون	helyettes	N;SG	
معاون	megbízott	معاون	meg+bízik	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
فرمان	parancsok	فرمان	parancsok	N;SG	N;NOM;PL
فرمان	megrendelések	فرمان	megrendelés	N;SG	N;NOM;PL
تجربه	tapasztalt	تجربه	tapasztalt	N;SG	
تجربه	tapasztaltak	تجربه	tapasztal	N;SG	V;INDF;IND;PL;3;PST;FIN;ACT
تجربه	gyakorlott	تجربه	gyakorlott	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
تجربه	tapasztalatok	تجربه	tapasztalat	N;SG	N;NOM;PL
تجربه	élmények	تجربه	élmény	N;SG	N;NOM;PL
تجربه	tapasztalatok	تجربه	tapasztalat	N;SG	N;NOM;PL
مسیحی	keresztény	مسیحی	keresztény	N;SG	
مسیحی	christian	مسیحی	christian	N;SG	
مسیحی	keresztények	مسیحی	keresztény	N;SG	N;NOM;PL
مسیحی	keresztények	مسیحی	keresztény	N;SG	N;NOM;PL
متصل	kapcsolódott	متصل	kapcsolódott	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
متصل	kapcsolt	متصل	kapcsolt	ADJ	
متصل	összekapcsolt	متصل	összekapcsolt	ADJ	
متصل	kapcsolatban	متصل	kapcsolat	ADJ	N;IN+ESS;SG
متصل	kapcsolódás	متصل	kapcsolódás	ADJ	N;NOM;SG
متصل	kapcsolatot	متصل	kapcsolat	ADJ	N;ACC;SG
غذایی	élelmiszerek	غذا	élelmiszer	N;SG	N;NOM;PL
امید	elvárások	امید	elvárás	N;SG	N;NOM;PL
امید	remélem	امید	remél	N;SG	
ساحل	part	ساحل	part	N;SG	
ساحل	shore	ساحل	shore	N;SG	
ساحل	beach	ساحل	beach	N;SG	
ساحل	part	ساحل	part	N;SG	
خبری	hírek	None	hír	N;SG	N;NOM;PL
اندونزی	indonézia	اندونزی	indonézia	N;SG	
اندونزی	indonéz	اندونزی	indonéz	N;SG	
عزیز	kedves	عزیز	kedves	ADJ	
عزیز	drága	عزیز	drága	ADJ	
عزیز	aziz	عزیز	aziz	ADJ	PROPN;NOM;SG
مطلب	isis	مطلب	isis	N;SG	
زرد	sárgák	زرد	sár	N;SG	V;DEF;IND;PL;3;PRS;FIN;ACT
زرد	sárga	زرد	sárga	N;SG	
تجارت	kereskedelmi	تجارت	kereskedelmi	N;SG	ADJ;NOM;SG
تجارت	kereskedelmi	تجارت	kereskedelmi	N;SG	ADJ;NOM;SG
ذخیره	tároló	ذخیره	tároló	N;SG	ADJ;NOM;SG
ذخیره	megmenteni	ذخیره	megment	N;SG	V;NFIN;ACT
ذخیره	megmenteni	ذخیره	megment	N;SG	V;NFIN;ACT
ذخیره	tartalék	ذخیره	tartalék	N;SG	
برچسب	tag	برچسب	tag		N;NOM;SG
برچسب	megjelölése	برچسب	megjelölés		N;NOM;SG
کلرادو	colorado	کلرادو	colorado	N;SG	
رقص	dance	رقص	dance	N;SG	
رقص	táncolj	رقص	táncol	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
رقص	táncolni	رقص	táncol	N;SG	V;NFIN;ACT
رقص	táncolni	رقص	táncol	N;SG	V;NFIN;ACT
رقص	táncol	رقص	táncol	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
فی	faye	فی	fay		N;NOM;SG
قادر	képes	قادر	képes	ADJ	
قادر	képes	قادر	képes	ADJ	
روسی	orosz	روسی	orosz	N;SG	
روسی	oroszul	روسی	orosz	N;SG	
روسی	rossi	روسی	rossi	N;SG	
جرج	george	جرج	george	N;SG	
علاقه	érdeklődő	علاقه	érdeklődő	N;SG	ADJ;NOM;SG
علاقه	érdekel	علاقه	érdekel	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
علاقه	érdekelt	علاقه	érdekelt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
علاقه	érdekelne	علاقه	érdekel	N;SG	V;INDF;COND;SG;3;PRS;FIN;ACT
علاقه	érdeklődni	علاقه	érdeklődik	N;SG	V;NFIN;ACT
علاقه	érd	علاقه	érd	N;SG	
علاقه	kamatok	علاقه	kamat	N;SG	N;NOM;PL
آشنا	ismerős	آشنا	ismerős	ADJ	
آشنا	kapcsolatfelvétel	آشنا	kapcsolatfelvétel	ADJ	N;NOM;SG
آشنا	kapcsolattartó	آشنا	kapcsolattartó	ADJ	N;NOM;SG
آشنا	kontakt	آشنا	kontakt	ADJ	
آشنا	érintkezés	آشنا	érintkezés	ADJ	N;NOM;SG
آشنا	kapcsolat	آشنا	kapcsolat	ADJ	N;NOM;SG
آشنا	kapcsolatba	آشنا	kapcsolat	ADJ	N;IN+ALL;SG
فنلاند	finn	None	finn	N;SG	
جلو	front	جلو	front	N;SG	
جلو	előre	جلو	előre	N;SG	
