fantasy	fantasier	fantasy	fantasi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
lejon	løver	lejon	løve	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
lejon	løverne	lejon	løver	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
andrews	andrews	andrews	andrews	PROPN;NOM	
glad	tillykke	glad	tillykke	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
glad	glade	glad	glad	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
glad	happy	glad	happy	ADJ;NOM;INDF;MASC+FEM;SG	
ryttare	rytter	rytt	rytte	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ryttare	rytter	rytt	rytte	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ryttare	rider	rytt	rid	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
bio	biografen	bio	biograf	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
most	højst	most	højst	N;NOM;INDF;MASC+FEM;SG	ADV
most	mest	most	mest	N;NOM;INDF;MASC+FEM;SG	ADV;RL
natural	naturlige	natural	naturlig	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
natural	naturligt	natural	naturlig	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
natural	naturlig	natural	naturlig	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
natural	natural	natural	natural	N;NOM;INDF;MASC+FEM;SG	
syndrom	syndromet	syndrom	syndrom	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
syndrom	syndromer	syndrom	syndrom	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
sträckning	strække	sträckning	strække	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
chi	chi	chi	chi	N;NOM;INDF;NEUT;SG	
court	domstolen	court	domstol	PROPN;NOM	N;DEF;MASC+FEM;SG
court	retten	court	ret	PROPN;NOM	N;DEF;MASC+FEM;SG
court	domstol	court	domstol	PROPN;NOM	N;INDF;MASC+FEM;SG
svalbard	svalbard	svalbard	svalbard	N;NOM;INDF;MASC+FEM;SG	
utsikt	visninger	utsikt	visning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
utsikt	synspunkter	utsikt	synspunkt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
älskade	elsket	älskad	elske	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
älskade	elskede	älskad	elske	ADJ;NOM;PL;PST;V.PTCP	V;DEF;SG;PST;V.PTCP
älskade	precious	älskad	precious	ADJ;NOM;PL;PST;V.PTCP	
älskade	dyrebar	älskad	dyrebar	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC+FEM;SG
älskade	elsket	älskad	elske	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
älskade	elskede	älskad	elske	ADJ;NOM;PL;PST;V.PTCP	V;DEF;SG;PST;V.PTCP
office	kontoret	office	kontor	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
office	office	office	office	N;NOM;INDF;MASC+FEM;SG	
sköt	skud	sköta	skud	V;IMP;FIN;ACT	N;INDF;NEUT;SG
sköt	skød	sköta	skød	V;IMP;FIN;ACT	V;IND;PST;FIN;ACT
sköt	shot	sköta	shot	V;IMP;FIN;ACT	
given	givet	given	give	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
given	givne	given	givn	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PL
given	given	given	give	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
churchill	churchill	churchill	churchill	PROPN;NOM	N;INDF;MASC+FEM;SG
nås	nåede	nå	nå	V;IND;FIN;PASS	V;IND;PST;FIN;ACT
savoie	savoie	savoie	savoie	N;NOM;INDF;MASC+FEM;SG	
parva	parva	parva	parva	N;NOM;INDF;MASC+FEM;SG	
milton	milton	milton	milton	PROPN;NOM	
holmgren	holmgren	holmgren	holmgre	PROPN;NOM	N;INDF;MASC+FEM;SG
svagt	svage	svag	svag	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
blodet	blod	blod	blod	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
blodet	blood	blod	blood	N;NOM;DEF;NEUT;SG	
bud	budt	bud	byde	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
bud	byd	bud	byd	N;NOM;INDF;NEUT;SG	V;IMP
viejo	viejo	viejo	viejo	N;NOM;INDF;NEUT;SG	
imperiet	empire	imperi	empire	N;NOM;DEF;NEUT;SG	
imperiet	imperium	imperi	imperium	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
anläggningar	anlæg	anläggning	anlæg	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
puccinia	puccinia	puccini	puccinia	N;NOM;INDF;MASC+FEM;SG	
arrangerade	arrangerede	arrangera	arrangere	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
arrangerade	arrangeret	arrangera	arrangere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
ingmar	ingmar	ingmar	ingmar	PROPN;NOM	N;INDF;MASC+FEM;SG
xvi	xvi	xvi	xvi	PROPN;NOM	
invasionen	invasion	invasion	invasion	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
invasionen	invaderet	invasion	invadere	N;NOM;DEF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
förbud	forbyde	förbud	forbyde	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
düsseldorf	düsseldorf	düsseldorf	düsseldorf	PROPN;NOM	N;INDF;MASC+FEM;SG
düsseldorf	düsseldorf	düsseldorf	düsseldorf	PROPN;NOM	N;INDF;MASC+FEM;SG
inuti	indvendigt	inuti	indvendig	N;NOM;INDF;MASC+FEM;SG	ADV
inuti	indenfor	inuti	indenfor	N;NOM;INDF;MASC+FEM;SG	ADV
inuti	inde	inuti	inde	N;NOM;INDF;MASC+FEM;SG	ADV
inuti	indvendig	inuti	indvendig	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
inuti	indeni	inuti	indeni	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
läger	lejren	läga	lejr	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
läger	camp	läga	camp	N;NOM;INDF;MASC+FEM;PL	
läger	lejr	läga	lejr	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
läger	lejrene	läga	lejr	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
generationen	generation	generation	generation	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
generationen	generering	generation	generering	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
generationen	generations	generation	generation	N;NOM;DEF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;SG
krona	hoveder	krona	hoved	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
krona	plat	krona	plat	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
krona	hovederne	krona	hoved	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;PL
krona	crown	krona	crown	N;NOM;INDF;MASC+FEM;SG	
krona	kronen	krona	kron	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
krona	kongehuset	krona	kongehus	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
delaware	delaware	delaware	delaware	N;NOM;INDF;MASC+FEM;SG	
sjuk	syge	sjuk	syg	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
sjuk	ill	sjuk	ill	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sjuk	syge	sjuk	syg	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
hämta	downloader	hämta	downloade	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
regn	rain	regn	rain	N;NOM;INDF;NEUT;SG	
uri	uri	uri	uri	N;NOM;INDF;MASC+FEM;SG	
duke	duke	duke	duke	PROPN;NOM	
duke	hertug	duke	hertug	PROPN;NOM	N;INDF;MASC+FEM;SG
rupert	rupert	rupert	rupert	PROPN;NOM	N;INDF;MASC+FEM;SG
liège	liège	liège	liège	PROPN;NOM	
prov	prøven	prov	prøve	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
prov	prøve	prov	prøve	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
prov	stikprøver	prov	stikprøve	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
prov	smagsprøver	prov	smagsprøve	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
prov	stikprøver	prov	stikprøve	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
prov	prøver	prov	prøve	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
kungsbacka	kungsbacka	kungsbacka	kungsbacka	PROPN;NOM	
årsjubileum	årsdagen	årsjubileum	årsdag	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
årsjubileum	bryllupsdagen	årsjubileum	bryllupsdag	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
queens	dronninger	Pueens	dronning	PROPN;NOM	N;INDF;MASC+FEM;PL
queens	queens	Pueens	que	PROPN;NOM	N;GEN;DEF;MASC+FEM;SG
hörn	hjørner	hörn	hjørne	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
hörn	hjørnerne	hörn	hjørne	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
hörn	hjørnet	hörn	hjørne	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
hanar	hannerne	hane	hanne	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
ansiktet	ansigt	ansikt	ansigt	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
ansiktet	fjæs	ansikt	fjæs	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
ansiktet	face	ansikt	face	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
degerfors	degerfors	degerfor	degerfors	PROPN;NOM	N;INDF;MASC+FEM;SG
rey	rey	rey	rey	N;NOM;INDF;NEUT;SG	
money	money	money	money	N;NOM;INDF;MASC+FEM;SG	
money	penge	money	penge	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
huang	huang	huang	huang	PROPN;NOM	
nordic	nordiske	nordic	nordisk	PROPN;NOM	ADJ;PL
nordic	norden	nordic	norden	PROPN;NOM	
nordic	nordisk	nordic	nordisk	PROPN;NOM	ADJ;INDF;SG
nordic	nordic	nordic	nordic	PROPN;NOM	
hoppa	spring	hoppa	spring	V;IMP;FIN;ACT	
pressen	press	press	press	N;NOM;DEF;MASC+FEM;SG	
pressen	presse	press	presse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pressen	tryk	press	tryk	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
öppnas	åbner	öppna	åbne	V;NFIN;PASS	V;IND;PRS;FIN;ACT
teckning	tegner	teckning	tegne	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
teckning	tegne	teckning	tegne	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
rak	lige	rak	lige	ADJ;NOM;INDF;MASC+FEM;SG	ADV
rak	straight	rak	straight	ADJ;NOM;INDF;MASC+FEM;SG	
regina	regina	regin	regina	PROPN;NOM	N;INDF;MASC+FEM;SG
blanchard	blanchard	blanchard	blanchard	N;NOM;INDF;MASC+FEM;SG	
player	spilleren	play	spiller	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
player	spiller	play	spille	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
player	afspiller	play	afspille	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
förvärvade	anskaffet	förvärva	anskaffet	V;NOM;PL;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
förvärvade	erhvervet	förvärva	erhvervet	V;NOM;PL;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
alpha	alpha	alpha	alpha	PROPN;NOM	
alpha	alfa	alpha	alfa	PROPN;NOM	
decennier	tiår	decennium	tiå	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
decennier	årtiers	decennium	årti	N;NOM;INDF;NEUT;PL	N;GEN;INDF;NEUT;PL
sheffield	sheffield	sheffield	sheffield	PROPN;NOM	
observera	note	observera	note	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
observera	iagttagelse	observera	iagttagelse	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
läkaren	læge	läkare	læge	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
läkaren	doktor	läkare	doktor	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
läkaren	doctor	läkare	doctor	N;NOM;DEF;MASC+FEM;SG	
machine	machine	machine	machine	N;NOM;INDF;NEUT;SG	
machine	maskinen	machine	maskine	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
florence	firenze	florence	firenze	N;NOM;INDF;NEUT;SG	PROPN
temple	templet	temple	temple	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
temple	temple	temple	templ	N;NOM;INDF;NEUT;SG	
chubut	chubut	chubut	chubut	N;NOM;DEF;MASC+FEM;SG	
californica	californica	californic	californica	N;NOM;INDF;MASC+FEM;SG	
förvaras	butik	förvara	butik	V;IND;PRS;FIN;PASS	N;INDF;MASC+FEM;SG
recension	gennemgå	recension	gennemgå	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
recension	gennemse	recension	gennemse	N;NOM;INDF;MASC+FEM;SG	
kritiska	kritisk	kritisk	kritisk	ADJ;NOM;PL	ADJ;INDF;SG
neville	neville	neville	neville	PROPN;NOM	N;INDF;MASC+FEM;SG
mörkare	mørkere	mörk	mørker	ADJ;NOM;CMPR	ADJ;INDF;SG
fröken	savn	fröka	savn	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
fröken	frøken	fröka	frøk	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fröken	savne	fröka	savne	N;NOM;DEF;MASC+FEM;SG	V;NFIN;ACT
fröken	savner	fröka	savne	N;NOM;DEF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
betty	betty	betty	betty	PROPN;NOM	
emilia	emilia	emili	emilia	PROPN;NOM	
patent	patentet	patent	patent	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
patent	patenter	patent	patent	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
patent	patenter	patent	patent	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
alonso	alonso	alonso	alonso	PROPN;NOM	PROPN
öga	øjne	öga	øje	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
öga	eye	öga	ey	N;NOM;INDF;NEUT;SG	
öga	øjet	öga	øje	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
birgit	birgit	bir	birgit	PROPN;NOM	
ramen	ramme	ram	ramme	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
maskin	machine	maskin	machine	N;NOM;INDF;MASC+FEM;SG	
maskin	maskinen	maskin	maskine	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
clair	clair	clair	clair	N;NOM;INDF;MASC+FEM;SG	
superettan	superettan	superettan	superettan	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
barra	barra	barra	barra	N;NOM;INDF;MASC+FEM;SG	
cristóbal	cristóbal	cristóbal	cristóbal	PROPN;NOM	
frön	såsæd	frö	såsæd	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
frön	udsæd	frö	udsæd	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
frön	fro	frö	fro	N;NOM;INDF;NEUT;PL	
blackburn	blackburn	blackburn	blackburn	PROPN;NOM	
dagarna	dage	dag	dag	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
schmid	schmid	schmid	schmid	N;NOM;INDF;MASC+FEM;SG	
rhode	rhode	rhode	rho	PROPN;NOM	N;INDF;MASC+FEM;SG
dale	dale	dal	dal	PROPN;NOM	N;INDF;MASC+FEM;PL
anti	anti	anti	anti	V;IMP;FIN;ACT	
schneider	schneider	schneider	schneid	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
tillåtet	tilladt	tillåtet	tillade	ADJ;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
tillåtet	tilladte	tillåtet	tillade	ADJ;NOM;INDF;NEUT;SG	V;DEF;SG;PST;V.PTCP
tillåtet	tilladt	tillåtet	tillade	ADJ;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
tillåtet	tilladte	tillåtet	tillade	ADJ;NOM;INDF;NEUT;SG	V;DEF;SG;PST;V.PTCP
discovery	opdagelser	discovery	opdagelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
discovery	discovery	discovery	discovery	N;NOM;INDF;MASC+FEM;SG	
jungfru	jomfruen	jungfru	jomfrue	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
jungfru	jomfru	jungfru	jomfru	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
jungfru	virgin	jungfru	virgin	N;NOM;INDF;MASC+FEM;SG	
jungfru	jomfru	jungfru	jomfru	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
jungfru	stuepigen	jungfru	stuepig	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
sussex	sussex	sussex	sussex	PROPN;NOM	
arrow	pil	arrow	pil	N;NOM;INDF;MASC+FEM;SG	V;IMP
atlantic	atlantic	atlantic	atlantic	PROPN;NOM	
atlantic	atlanterhavet	atlantic	atlanterhavet	PROPN;NOM	N;DEF;NEUT;SG
atlantic	atlanterhav	atlantic	atlanterhav	PROPN;NOM	N;INDF;NEUT;SG
atlantic	atlantisk	atlantic	atlantisk	PROPN;NOM	ADJ;INDF;SG
konstruerade	manipuleret	konstruerad	manipulere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
konstruerade	konstruerede	konstruerad	konstruere	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
konstruerade	konstruerede	konstruerad	konstruere	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
konstruerade	konstrueret	konstruerad	konstruere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
mao	mao	mao	mao	N;NOM;INDF;MASC+FEM;SG	
blom	blomstre	blom	blomster	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
blom	blomstrer	blom	blomstre	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
blom	bloom	blom	bloom	N;NOM;INDF;MASC+FEM;SG	
netto	netto	netto	netto	N;NOM;INDF;MASC+FEM;SG	ADV
verksamheter	aktiviteterne	verksamhet	aktivitet	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
verksamheter	virksomhed	verksamhet	virksomhed	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
uno	uno	uno	uno	PROPN;NOM	
tillfälliga	midlertidig	tillfällig	midlertidig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
tillfälliga	midlertidigt	tillfällig	midlertidigt	ADJ;NOM;PL	ADV
tillfälliga	uforpligtende	tillfällig	uforpligtende	ADJ;NOM;PL	V;PRS;V.PTCP
tillfälliga	afslappet	tillfällig	afslappet	ADJ;NOM;PL	ADJ;INDF;SG
förekomst	overværelse	förekomst	overværelse	N;NOM;INDF;MASC+FEM;SG	V;PST;V.PTCP
förekomst	eksistensen	förekomst	eksistens	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
niels	niels	niels	niels	PROPN;NOM	
reynolds	reynolds	reynold	reynolds	PROPN;NOM	
sasa	sasa	sasa	sasa	PROPN;NOM	
budskap	beskeden	budskap	beskeden	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
budskap	breve	budskap	brev	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
budskap	beskeder	budskap	besked	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
budskap	meddelelser	budskap	meddelelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
express	ekspres	express	ekspre	PROPN;NOM	N;INDF;NEUT;SG
express	express	express	express	PROPN;NOM	
express	udtrykke	express	udtrykke	PROPN;NOM	V;NFIN;ACT
vinter	vinteren	vinter	vinter	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
vinter	winter	vinter	winter	N;NOM;INDF;MASC+FEM;SG	
legenden	legenden	legende	legende	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;SG
legenden	legende	legende	lege	N;NOM;INDF;NEUT;PL	V;PRS;V.PTCP
legenden	sagn	legende	sagn	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
sergej	sergej	sergej	sergej	PROPN;NOM	
sergej	sergei	sergej	sergei	PROPN;NOM	
botaniker	botaniker	botanik	botaniker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
översatta	oversat	översätta	oversat	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
lucia	lucia	lucia	lucia	N;NOM;INDF;MASC+FEM;SG	
seymour	seymour	seymour	seymour	PROPN;NOM	
pearl	perlen	pearl	perlen	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
lea	lea	lea	lea	PROPN;NOM	
proteaceae	proteaceae	proteaceae	proteace	V;IMP;FIN;ACT	
auf	auf	auf	auf	V;IMP;FIN;ACT	V;IND;PST;FIN;ACT
lange	lange	lange	lang	PROPN;NOM	ADJ;PL
rader	række	rad	række	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
shadow	shadow	shado	shadow	N;NOM;INDF;MASC+FEM;SG	
shadow	skyggen	shado	skygge	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
brien	brien	brien	bri	PROPN;NOM	N;DEF;MASC+FEM;SG
territoriet	område	territorium	område	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
territoriet	territorium	territorium	territorium	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
västervik	västervik	västervik	västervik	PROPN;NOM	N;INDF;MASC+FEM;SG
malabo	malabo	malabo	malabo	N;NOM;INDF;MASC+FEM;SG	
valda	valgt	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
valda	udvalgt	välja	udvælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
valda	valgte	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
valda	valgt	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
valda	folkevalgt	välja	folkevalge	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;SG
valda	folkevalgte	välja	folkevalge	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
valda	valgte	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
valda	valgt	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
valda	valgte	välja	vælge	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
valda	udvalgte	välja	udvælge	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
valda	udvalgt	välja	udvælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
valda	markeret	välja	markere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dubbelt	double	dubbel	doubel	ADJ;NOM;INDF;NEUT;SG	
boulenger	boulenger	bouleng	bouleng	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
waddington	waddington	waddington	waddington	PROPN;NOM	N;INDF;MASC+FEM;SG
oxenstierna	oxenstierna	oxensti	oxenstierna	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
författarna	ophavsmænd	författare	ophavsmand	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
författarna	forfattere	författare	forfatter	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
vetenskapen	naturvidenskab	vetenskap	naturvidenskab	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
vetenskapen	videnskab	vetenskap	videnskab	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
floder	floderne	flod	flod	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
floder	vandløb	flod	vandløb	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
floder	rivers	flod	rive	N;NOM;INDF;MASC+FEM;PL	N;GEN;INDF;MASC+FEM;PL
latifolia	latifolia	latifoli	latifolia	N;NOM;INDF;MASC+FEM;SG	
burke	burke	burke	burke	PROPN;NOM	
trollhättan	trollhättan	trollhätta	trollhättan	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
geranium	geranium	geranium	geranium	N;NOM;INDF;MASC+FEM;SG	
aurora	aurora	auror	aurora	N;NOM;INDF;NEUT;SG	
bradley	bradley	bradley	bradley	PROPN;NOM	
finn	finn	finna	finn	N;NOM;INDF;MASC+FEM;SG	
buss	bussen	buss	bus	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
kolonin	koloni	koloni	koloni	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
grovt	groft	grov	groft	ADJ;NOM;INDF;NEUT;SG	ADV
märta	marta	märta	marta	PROPN;NOM	
märta	martha	märta	martha	PROPN;NOM	N;INDF;MASC+FEM;SG
calvados	calvados	calvados	calvados	N;NOM;INDF;MASC+FEM;SG	
väggar	væggene	vägg	væg	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
väggar	murer	vägg	mure	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
vetenskapligt	videnskabeligt	vetenskaplig	videnskabelig	ADJ;NOM;INDF;NEUT;SG	ADV
vetenskapligt	videnskabeligt	vetenskaplig	videnskabelig	ADJ;NOM;INDF;NEUT;SG	ADV
albany	albany	albany	albany	PROPN;NOM	N;INDF;MASC+FEM;SG
styrman	mate	styrma	mate	N;NOM;INDF;MASC+FEM;SG	
face	ansigtet	face	ansigt	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
huambo	huambo	huambo	huambo	PROPN;NOM	
flygande	flyve	flyga	flyve	ADJ;NOM;PRS;V.PTCP	V;NFIN;ACT
flygande	flying	flyga	flying	ADJ;NOM;PRS;V.PTCP	
flygande	flyver	flyga	flyve	ADJ;NOM;PRS;V.PTCP	V;IND;PRS;FIN;ACT
flygande	flyvning	flyga	flyvning	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
