steven	стивен	stevnout	стивный	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
klein	клайн	klein	клайн	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
automatické	auto	automatický	auto	ADJ;NOM;NEUT;SG;POS	PROPN
automatické	авто	automatický	авто	ADJ;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;SG
automatické	автоматические	automatický	автоматический	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
automatické	автоматического	automatický	автоматический	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;MASC;SG
automatické	автоматически	automatický	автоматически	ADJ;NOM;NEUT;SG;POS	ADV
oskar	оскар	oskar	оскар	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
oskar	оскар	oskar	оскар	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
oskar	оскара	oskar	оскар	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;GEN;MASC;SG
živá	живи	živý	жить	ADJ;NOM;FEM;SG;POS	V;IPFV;IMP;SG;2;FIN;ACT
živá	живите	živý	жить	ADJ;NOM;FEM;SG;POS	V;IPFV;IND;PL;2;PRS;FIN;ACT
živá	live	živý	live	ADJ;NOM;FEM;SG;POS	PROPN
živá	живу	živý	жить	ADJ;NOM;FEM;SG;POS	V;IPFV;IND;SG;1;PRS;FIN;ACT
živá	жить	živý	жить	ADJ;NOM;FEM;SG;POS	V;IPFV;NFIN;ACT
živá	живые	živý	живой	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
živá	лайвли	živý	лайвля	ADJ;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;PL
živá	живым	živý	живой	ADJ;NOM;FEM;SG;POS	ADJ;INS;NEUT;SG
živá	живые	živý	живой	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
spektrum	спектры	spektrum	спектр	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
spektrum	спектра	spektrum	спектр	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;SG
integrace	интеграции	integrace	интеграция	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
mediawiki	mediawiki	mediawiki	mediawiii	N;NOM;FEM;SG;POS	PROPN
upozornit	уведомлять	upozornit	уведомлять	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
kardinála	кардинал	kardinál	кардинал	N;ANIM;ACC;MASC;SG;POS	N;ANIM;NOM;MASC;SG
pius	пий	pius	пий	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
faktorů	факторы	faktor	фактор	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
disciplíny	дисциплина	disciplína	дисциплина	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
disciplíny	дисциплину	disciplína	дисциплина	N;NOM;FEM;PL;POS	N;INAN;ACC;FEM;SG
disciplíny	дисциплин	disciplína	дисциплина	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
sousedních	соседние	sousední	соседний	ADJ;GEN;MASC;PL;POS	ADJ;NOM;PL
lékařská	медицинских	lékařský	медицинский	ADJ;NOM;FEM;SG;POS	ADJ;GEN;PL
arch	arch	arch	arch	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
vražda	убийства	vražda	убийство	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
příjmy	поступлений	příjem	поступление	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;NEUT;PL
příjmy	доход	příjem	доход	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;MASC;SG
příjmy	выручка	příjem	выручка	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;FEM;SG
příjmy	доход	příjem	доход	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;MASC;SG
hnízdo	гнезда	hnízdo	гнездо	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
knihovnu	библиотеки	knihovna	библиотека	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;PL
knihovnu	библиотека	knihovna	библиотека	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
argentiny	аргентина	argentina	аргентина	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
spotřeba	потребления	spotřeba	потребление	N;NOM;FEM;SG;POS	N;INAN;GEN;NEUT;SG
herců	субъектов	herec	субъект	N;ANIM;GEN;MASC;PL;POS	N;INAN;GEN;MASC;PL
herců	актеры	herec	актер	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
sofie	софии	sofie	софия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
ponechání	удержания	ponechání	удержание	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
bohatý	богатых	bohatý	богатый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
bohatý	рич	bohatý	рич	ADJ;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
bohatý	богатые	bohatý	богатый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
bohatý	богатых	bohatý	богатый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
bohatý	богатые	bohatý	богатый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
konflikty	конфликт	konflikt	конфликт	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;MASC;SG
konflikty	коллизия	konflikt	коллизия	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;FEM;SG
main	основная	main	основной	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
main	основные	main	основной	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
main	главная	main	главный	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
main	основных	main	основной	PROPN;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
růžové	pink	růžový	pink	ADJ;NOM;NEUT;SG;POS	PROPN
růžové	розовые	růžový	розовый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
révy	вайн	réva	вайна	N;NOM;FEM;SG;POS	INTJ
šedé	серого	šedý	серый	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;MASC;SG
šedé	серые	šedý	серый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
šedé	серые	šedý	серый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
šedé	грей	šedý	грей	ADJ;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
graham	грэм	graham	грэм	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
atmosféru	атмосфера	atmosféra	атмосфера	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
nalezena	найдена	nalezený	найти	ADJ;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
nalezena	найдено	nalezený	найти	ADJ;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
nalezena	нашла	nalezený	найти	ADJ;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
nalezena	найден	nalezený	найти	ADJ;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
nalezena	найдены	nalezený	найти	ADJ;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
vánoce	рождество	vánoce	рождество	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
vánoce	рождественский	vánoce	рождественский	N;NOM;FEM;PL;POS	ADJ;NOM;MASC;SG
vánoce	рождественская	vánoce	рождественский	N;NOM;FEM;PL;POS	ADJ;NOM;FEM;SG
byliny	трав	býlina	трава	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
byliny	герб	býlina	герб	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
byliny	херб	býlina	херб	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
dánské	дании	dánský	дания	ADJ;NOM;NEUT;SG;POS	N;INAN;ESS;NEUT;SG
stewart	стюарт	stewart	стюарт	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
těžká	тяжелых	těžký	тяжелый	ADJ;NOM;FEM;SG;POS	ADJ;GEN;PL
těžká	тяжелые	těžký	тяжелый	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
voličů	избиратели	volič	избиратель	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
mostů	мосты	most	мост	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
svazky	томов	svazek	том	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;MASC;PL
předsednictva	президиум	předsednictvo	президиум	N;NOM;NEUT;PL;POS	N;INAN;NOM;MASC;SG
předsednictva	бюро	předsednictvo	бюро	N;NOM;NEUT;PL;POS	N;INAN;NOM;NEUT;SG
kódování	кодирования	kódování	кодирование	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
výměna	exchange	výměna	exchange	N;NOM;FEM;SG;POS	PROPN
výměna	осп	výměna	осп	N;NOM;FEM;SG;POS	ADV
nesouhlasím	несогласие	souhlasit	несогласие	V;IPFV;IND;SG;1;NEG;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
vyjednávání	переговоры	vyjednávání	переговоры	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
vyjednávání	переговоров	vyjednávání	переговоры	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;PL
vyjednávání	переговоры	vyjednávání	переговоры	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
vyjednávání	переговоры	vyjednávání	переговоры	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
smetana	сливки	smetana	сливки	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
zaměstnance	работник	zaměstnanec	работник	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;SG
zaměstnance	сотрудник	zaměstnanec	сотрудник	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;SG
zaměstnance	служащий	zaměstnanec	служащий	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;SG
zaměstnance	работников	zaměstnanec	работник	N;ANIM;ACC;MASC;PL;POS	N;ANIM;GEN;MASC;PL
zaměstnance	работники	zaměstnanec	работник	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;PL
zaměstnance	служащие	zaměstnanec	служащий	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;PL
zaměstnance	сотрудники	zaměstnanec	сотрудник	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;PL
alberto	альберты	alberto	альберт	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
alberto	альберта	alberto	альберт	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
alberto	альберто	alberto	альберто	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
příroda	характера	příroda	характер	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;SG
maďarská	венгрии	maďarský	венгрия	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
zubů	зубы	zub	зуб	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
formulace	составы	formulace	состав	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
experimenty	экспериментов	experiment	эксперимент	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;MASC;PL
šířku	ширина	šířka	ширина	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
kultur	культуры	kultura	культура	N;GEN;FEM;PL;POS	N;INAN;NOM;FEM;SG
obtížně	трудно	obtížně	трудный	ADV;POS	ADJ;NEUT;SG
obtížně	трудное	obtížně	трудный	ADV;POS	ADJ;NOM;NEUT;SG
obtížně	сложно	obtížně	сложный	ADV;POS	ADJ;NEUT;SG
obtížně	трудный	obtížně	трудный	ADV;POS	ADJ;NOM;MASC;SG
lidský	человек	lidský	человек	ADJ;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
lidský	человека	lidský	человек	ADJ;INAN;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
thompson	томпсон	thompson	томпсон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
fiat	fiat	fiat	fiat	N;INAN;NOM;MASC;SG;POS	PROPN
ville	вилле	ville	вилла	PROPN;NOM;MASC;SG;POS	N;INAN;DAT;FEM;SG
ville	виль	ville	виль	PROPN;NOM;MASC;SG;POS	PART
jam	ям	jam	ям	N;NOM;MASC;SG;POS	N;INAN;GEN;FEM;PL
jam	jam	jam	jam	N;NOM;MASC;SG;POS	PROPN
norské	норвежский	norský	норвежский	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
norské	норвегии	norský	норвегия	ADJ;NOM;MASC;PL;POS	N;INAN;NOM;FEM;PL
potlačení	репрессии	potlačení	репрессия	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
potlačení	репрессий	potlačení	репрессия	N;NOM;NEUT;SG;POS	N;INAN;GEN;FEM;PL
musica	musica	music	musica	N;NOM;FEM;SG;POS	PROPN
subjektivní	субъективных	subjektivní	субъективный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
lou	лу	lou	лу	PROPN;ANIM;NOM;MASC;SG;POS	PART
omezit	лимит	omezit	лимит	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
omezit	ограничение	omezit	ограничение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
omezit	предел	omezit	предел	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
nehody	аварий	nehoda	авария	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
nehody	дтп	nehoda	дтп	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
úředníků	чиновники	úředník	чиновник	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
hrobky	могила	hrobka	могила	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
hrobky	гробнице	hrobka	гробница	N;NOM;FEM;PL;POS	N;INAN;DAT;FEM;SG
hrobky	могил	hrobka	могила	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
referendum	референдумов	referendum	референдум	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;PL
přepis	транскрипции	přepis	транскрипция	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
určeno	предназначенных	určený	предназначить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
larvy	личинка	larva	личинка	N;NOM;FEM;PL;POS	N;ANIM;NOM;FEM;SG
larvy	личинок	larva	личинка	N;NOM;FEM;PL;POS	N;ANIM;GEN;FEM;PL
reklamy	ads	reklama	ads	N;NOM;FEM;PL;POS	PROPN
reklamy	реклама	reklama	реклама	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
reklamy	реклама	reklama	реклама	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
tenis	tennis	tenis	tennis	N;INAN;NOM;MASC;SG;POS	PROPN
bakterií	бактерии	bakterie	бактерия	N;INS;FEM;SG;POS	N;INAN;NOM;FEM;PL
hostinec	inn	hostinec	inn	N;INAN;NOM;MASC;SG;POS	PROPN
ahoj	привет	ahoj	привет	INTJ	
ahoj	здравствуйте	ahoj	здравствовать	INTJ	V;IPFV;IMP;PL;2;FIN;ACT
filharmonie	филармонии	filharmonie	филармония	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
ann	энн	ann	энн	PROPN;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;SG
ann	анн	ann	анна	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
obranné	оборонительные	obranný	оборонительный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
obranné	оборона	obranný	оборона	ADJ;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;SG
uspěl	удалось	uspět	удаться	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;IND;SG;PST;FIN;MID
návštěva	посетить	návštěva	посетить	N;NOM;FEM;SG;POS	V;PFV;NFIN;ACT
návštěva	визита	návštěva	визит	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;SG
návštěva	посещения	návštěva	посещение	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
limit	ограничить	limit	ограничить	N;INAN;NOM;MASC;SG;POS	V;PFV;NFIN;ACT
pevný	твердых	pevný	твердый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
pevný	твердые	pevný	твердый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
pevný	фирма	pevný	фирма	ADJ;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
magic	волшебство	magic	волшебство	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;SG
magic	волшебная	magic	волшебный	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
magic	magic	magic	magic	PROPN;INAN;NOM;MASC;SG;POS	PROPN
magic	магия	magic	магия	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
přítomen	подарок	přítomný	подарок	ADJ;MASC;SG;POS	N;INAN;NOM;MASC;SG
specifický	конкретных	specifický	конкретный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
specifický	конкретные	specifický	конкретный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
stáhnout	загрузка	stáhnout	загрузка	V;POS;NFIN	N;INAN;NOM;FEM;SG
tennessee	теннесси	tennesse	теннесси	PROPN;NEUT;SG;POS	N;INAN;NOM;MASC;SG
kolegové	коллегами	kolega	коллега	N;ANIM;NOM;MASC;PL;POS	N;ANIM;INS;MASC;PL
kolegové	коллег	kolega	коллега	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
kolegové	коллегам	kolega	коллега	N;ANIM;NOM;MASC;PL;POS	N;ANIM;DAT;MASC;PL
kolegové	коллегами	kolega	коллега	N;ANIM;NOM;MASC;PL;POS	N;ANIM;INS;MASC;PL
kolegové	коллег	kolega	коллега	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
hluboká	глубокую	hluboký	глубокий	ADJ;NOM;FEM;SG;POS	ADJ;ACC;FEM;SG
hluboká	глубокие	hluboký	глубокий	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
hluboká	глубоко	hluboký	глубоко	ADJ;NOM;FEM;SG;POS	ADV
očekávání	ожидания	očekávání	ожидание	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
očekávání	ожидания	očekávání	ожидание	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
nowrap	nowrap	nowrap	nowrap	N;NOM;MASC;SG;POS	PROPN
vyrobené	сделанные	vyrobený	делать	ADJ;NOM;NEUT;PL;POS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobené	сделано	vyrobený	делать	ADJ;NOM;NEUT;PL;POS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vyrobené	сделана	vyrobený	делать	ADJ;NOM;NEUT;PL;POS	V;PFV;FEM;SG;PST;V.PTCP;PASS
vyrobené	сделал	vyrobený	делать	ADJ;NOM;NEUT;PL;POS	V;PFV;MASC;IND;SG;PST;FIN;ACT
vyrobené	сделаны	vyrobený	делать	ADJ;NOM;NEUT;PL;POS	V;PFV;PL;PST;V.PTCP;PASS
vyrobené	изготовленные	vyrobený	изготовить	ADJ;NOM;NEUT;PL;POS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobené	изготовлены	vyrobený	изготовить	ADJ;NOM;NEUT;PL;POS	V;PFV;PL;PST;V.PTCP;PASS
vyrobené	произведенные	vyrobený	произвести	ADJ;NOM;NEUT;PL;POS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobené	произведено	vyrobený	произвести	ADJ;NOM;NEUT;PL;POS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
catherine	кэтрин	catherine	кэтрин	PROPN;FEM;SG;POS	N;ANIM;NOM;FEM;SG
catherine	катрин	catherine	катрин	PROPN;FEM;SG;POS	N;ANIM;NOM;FEM;SG
catherine	катерина	catherine	катерина	PROPN;FEM;SG;POS	N;ANIM;NOM;FEM;SG
catherine	екатерина	catherine	екатерина	PROPN;FEM;SG;POS	N;ANIM;NOM;FEM;SG
potřebují	нужно	potřebovat	нужный	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	ADJ;NEUT;SG
potřebují	нужна	potřebovat	нужный	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	ADJ;FEM;SG
potřebují	потребность	potřebovat	потребность	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
víra	вере	víra	вера	N;NOM;FEM;SG;POS	N;INAN;DAT;FEM;SG
víra	веру	víra	вера	N;NOM;FEM;SG;POS	N;INAN;ACC;FEM;SG
harrison	харрисон	harrison	харрисон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
harrison	гаррисон	harrison	гаррисон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
swe	шве	swe	шве	PROPN;FEM;SG;POS	N;INAN;ESS;MASC;SG
joachim	иоахим	joachim	иоахим	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
spáchal	совершено	spáchat	совершить	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
spáchal	совершенные	spáchat	совершить	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
specialista	специалиста	specialista	специалист	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
strachu	страх	strach	страх	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
erupce	извержения	erupce	извержение	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
masakr	бойню	masakr	бойня	N;INAN;NOM;MASC;SG;POS	N;INAN;ACC;FEM;SG
nezávislá	независимые	závislý	независимый	ADJ;NOM;FEM;SG;NEG	ADJ;NOM;PL
bezprostřední	неминуемой	bezprostřední	неминуемый	ADJ;NOM;MASC;SG;POS	ADJ;INS;FEM;SG
bezprostřední	немедленно	bezprostřední	немедленно	ADJ;NOM;MASC;SG;POS	ADV
bezprostřední	незамедлительно	bezprostřední	незамедлительно	ADJ;NOM;MASC;SG;POS	ADV
zasáhl	вмешался	zasáhnout	вмешаться	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
pozdě	опаздывает	pozdě	опаздывать	ADV;POS	V;IPFV;IND;SG;3;PRS;FIN;ACT
pozdě	поздний	pozdě	поздний	ADV;POS	ADJ;NOM;MASC;SG
pozdě	опоздал	pozdě	опоздать	ADV;POS	V;PFV;MASC;IND;SG;PST;FIN;ACT
bin	бин	bin	бин	PROPN;ANIM;NOM;MASC;SG;POS	PART
oblíbený	популярных	oblíbený	популярный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
oblíbený	популярные	oblíbený	популярный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
oblíbený	любимая	oblíbený	любить	ADJ;INAN;NOM;MASC;SG;POS	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
oblíbený	любимые	oblíbený	любить	ADJ;INAN;NOM;MASC;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
oblíbený	любимый	oblíbený	любить	ADJ;INAN;NOM;MASC;SG;POS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
bavorsko	баварии	bavorský	бавария	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
obnova	восстановления	obnova	восстановление	N;NOM;FEM;SG;POS	N;INAN;GEN;NEUT;SG
obnova	восстановления	obnova	восстановление	N;NOM;FEM;SG;POS	N;INAN;GEN;NEUT;SG
encyklopedické	энциклопедического	encyklopedický	энциклопедический	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;MASC;SG
epidemie	эпидемий	epidemie	эпидемия	N;NOM;FEM;SG;POS	N;INAN;GEN;FEM;PL
epidemie	эпидемии	epidemie	эпидемия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
epidemie	эпидемию	epidemie	эпидемия	N;NOM;FEM;SG;POS	N;INAN;ACC;FEM;SG
epidemie	эпидемии	epidemie	эпидемия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
satelitní	спутниковых	satelitní	спутниковый	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
satelitní	спутник	satelitní	спутник	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
satelitní	спутники	satelitní	спутник	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;PL
abbrev	abbrev	abbrv	abbrev	N;NOM;MASC;SG;POS	PROPN
mimořádné	чрезвычайных	mimořádný	чрезвычайный	ADJ;NOM;MASC;PL;POS	ADJ;GEN;PL
mimořádné	чрезвычайный	mimořádný	чрезвычайный	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
mimořádné	исключительных	mimořádný	исключительный	ADJ;NOM;MASC;PL;POS	ADJ;GEN;PL
mimořádné	исключительное	mimořádný	исключительный	ADJ;NOM;MASC;PL;POS	ADJ;NOM;NEUT;SG
mimořádné	исключительный	mimořádný	исключительный	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
mimořádné	исключительная	mimořádný	исключительный	ADJ;NOM;MASC;PL;POS	ADJ;NOM;FEM;SG
přežití	выжить	přežití	выжить	N;NOM;NEUT;SG;POS	V;PFV;NFIN;ACT
řekové	греков	řekový	грек	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
aktivitu	активность	aktivita	активность	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
aktivitu	действия	aktivita	действие	N;ACC;FEM;SG;POS	N;INAN;NOM;NEUT;PL
aktivitu	деятельность	aktivita	деятельность	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
přiznal	признался	přiznat	признаться	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
přiznal	сознался	přiznat	сознаться	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
přiznal	призналась	přiznat	признаться	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;MID
