szeroki	wide	szeroki	wide	ADJ;NOM;MASC;SG	N;MASC;SG
odwrót	retirada	odwrót	retirada	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
rany	ferida	rana	ferir	N;ACC;FEM;SG	V;FEM;SG;V.PTCP
rany	chagas	rana	chaga	N;ACC;FEM;SG	N;FEM;PL
rany	ferimentos	rana	ferimento	N;ACC;FEM;SG	N;MASC;PL
rany	feridas	rana	ferir	N;ACC;FEM;SG	V;FEM;PL;V.PTCP
substancje	substância	substancja	substância	N;NOM;FEM;PL	N;FEM;SG
ziemski	terrena	ziemski	terrena	ADJ;NOM;MASC;SG	N;FEM;SG
publikowane	publicados	publikować	publicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
publikowane	publicou	publikować	publicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
publikowane	publicadas	publikować	publicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
publikowane	publicada	publikować	publicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
publikowane	publicado	publikować	publicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
ogromny	enormes	ogromny	enorme	ADJ;NOM;MASC;SG	ADJ;MASC;PL
ogromny	maciço	ogromny	maciço	ADJ;NOM;MASC;SG	N;MASC;SG
ogromny	maciça	ogromny	maciço	ADJ;NOM;MASC;SG	N;FEM;SG
ogromny	massive	ogromny	massive	ADJ;NOM;MASC;SG	N;MASC;SG
ogromny	enormes	ogromny	enorme	ADJ;NOM;MASC;SG	ADJ;MASC;PL
nagrodzony	recompensada	nagrodzić	recompensar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
nagrodzony	recompensado	nagrodzić	recompensar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
nagrodzony	recompensados	nagrodzić	recompensar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
oczywiste	óbvia	oczywisty	óbvio	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;FEM;SG
oczywiste	obvio	oczywisty	obvio	V;IPFV;IND;SG;PRS;FIN;ACT	ADV
oczywiste	óbvio	oczywisty	óbvio	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;MASC;SG
fotografia	fotografar	fotografia	fotografar	N;NOM;FEM;SG	V;NFIN
gmt	gmt	gętić	gmt	PROPN;NOM;MASC;SG	N;MASC;PL
przekierowanie	redireccionar	przekierować	redireccionar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
przekierowanie	redirecionar	przekierować	redirecionar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
przekierowanie	redirecionado	przekierować	redirecionar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;MASC;SG;V.PTCP
przekierowanie	redirecionando	przekierować	redirecionar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
krajobraz	paisagens	krajobraz	paisagem	N;NOM;MASC;SG	N;FEM;PL
ted	ted	ted	ted		N;MASC;SG
zdecydowała	decididas	zdecydować	decidir	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;FEM;PL;V.PTCP
belgradzie	belgrado	belgrad	belgrado	PROPN;DAT;MASC;SG	N;MASC;SG
tkanki	tecido	tkanka	tecido	N;ACC;FEM;PL	N;MASC;SG
podstawowego	básicas	podstawowy	básico	ADJ;ACC;MASC;SG	N;FEM;PL
podstawowego	básica	podstawowy	básico	ADJ;ACC;MASC;SG	N;FEM;SG
podstawowego	basic	podstawowy	basic	ADJ;ACC;MASC;SG	N;MASC;SG
podstawowego	básicos	podstawowy	básico	ADJ;ACC;MASC;SG	N;MASC;PL
erich	erich	erich	erich	PROPN;NOM;MASC;SG	N;MASC;SG
dama	moça	dam	moça		N;FEM;SG
dama	senhora	dam	senhora		N;FEM;SG
dama	dama	dam	dama		N;FEM;SG
ślad	vestígios	ślad	vestígio	N;NOM;MASC;SG	N;MASC;PL
ślad	trace	ślad	trace	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
przyjęte	aceitos	przyjąć	aceito	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przyjęte	aceites	przyjąć	aceite	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przyjęte	aceitado	przyjąć	aceitar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęte	aceite	przyjąć	aceitar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	INTJ
przyjęte	aceita	przyjąć	aceitar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PRS;FIN
przyjęte	aceito	przyjąć	aceitar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęte	adoptado	przyjąć	adoptar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęte	adotou	przyjąć	adotar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
przyjęte	adotado	przyjąć	adotar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęte	aprovado	przyjąć	aprovar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęte	adotada	przyjąć	adotar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
niska	baixa	niska	baixa		N;FEM;SG
niska	baixos	niska	baixo		N;MASC;PL
niska	low	niska	low		N;MASC;SG
niska	baixo	niska	baixo		ADV
twierdzą	reivindicação	twierdzić	reivindicação	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;FEM;SG
twierdzą	alegação	twierdzić	alegação	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;FEM;SG
berg	berg	berg	berg	PROPN;NOM;MASC;SG	N;MASC;SG
anhalt	anhalt	anhalt	anhalt	PROPN;NOM;MASC;SG	N;MASC;SG
mitsubishi	mitsubishi	mitsubisha	mitsubishi		N;MASC;SG
przedni	anterior	przednia	anterior	N;NOM;MASC;SG	ADJ;MASC;SG
zatrudnienie	contratando	zatrudnienie	contratar	N;NOM;NEUT;SG	V;V.MSDR
zatrudnienie	contratações	zatrudnienie	contratação	N;NOM;NEUT;SG	N;FEM;PL
technologia	tecnologias	technologia	tecnologia	N;NOM;FEM;SG	N;FEM;PL
konkretne	específicas	konkretny	específico	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
konkretne	específicos	konkretny	específico	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
konkretne	especifico	konkretny	especifico	ADJ;NOM;NEUT;SG	N;MASC;SG
konkretne	concreto	konkretny	concreto	ADJ;NOM;NEUT;SG	N;MASC;SG
konkretne	cimento	konkretny	cimento	ADJ;NOM;NEUT;SG	N;MASC;SG
konkretne	concretas	konkretny	concreto	ADJ;NOM;NEUT;SG	N;FEM;PL
konkretne	betão	konkretny	betão	ADJ;NOM;NEUT;SG	N;MASC;SG
konkretne	concretos	konkretny	concreto	ADJ;NOM;NEUT;SG	N;MASC;PL
konflikty	conflito	konflikt	conflito	N;NOM;MASC;PL	N;MASC;SG
wezwanie	convoca	wezwanie	convocar	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
kings	kings	kings	kings		N;MASC;SG
kings	reis	kings	rei		N;MASC;PL
dokładne	precisos	dokładny	preciso	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
dokładne	exato	dokładny	exato	ADJ;NOM;NEUT;SG	N;MASC;SG
dokładne	exatas	dokładny	exato	ADJ;NOM;NEUT;SG	N;FEM;PL
dokładne	exatos	dokładny	exato	ADJ;NOM;NEUT;SG	N;MASC;PL
dokładne	exato	dokładny	exato	ADJ;NOM;NEUT;SG	N;MASC;SG
dokładne	exatas	dokładny	exato	ADJ;NOM;NEUT;SG	N;FEM;PL
podziemia	underground	podziemiać	underground		N;MASC;SG
podziemia	subterrâneo	podziemiać	subterrâneo		ADJ;MASC;SG
podziemia	subterrânea	podziemiać	subterrânea		N;FEM;SG
podziemia	subterrâneos	podziemiać	subterrâneo		N;MASC;PL
podziemia	submundo	podziemiać	submundo		N;MASC;SG
poprawę	melhorar	poprawa	melhorar	N;ACC;FEM;SG	V;NFIN
poprawę	melhorando	poprawa	melhorar	N;ACC;FEM;SG	V;V.MSDR
muza	musa	muza	musa		N;FEM;SG
dopuszczalna	aceitáveis	dopuścizalny	aceitável	ADJ;NOM;FEM;SG	ADJ;MASC;PL
dopuszczalna	admissíveis	dopuścizalny	admissível	ADJ;NOM;FEM;SG	ADJ;MASC;PL
spada	quedas	spadać	queda	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
spada	cataratas	spadać	catarata	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
spada	falls	spadać	fall	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
dramatyczny	dramática	dramatyczny	dramático	ADJ;NOM;MASC;SG	N;FEM;SG
dramatyczny	dramáticos	dramatyczny	dramático	ADJ;NOM;MASC;SG	ADJ;MASC;PL
dramatyczny	dramáticas	dramatyczny	dramático	ADJ;NOM;MASC;SG	ADJ;FEM;PL
siódmego	sétima	siódmy	sétimo	N;GEN;MASC;SG	ADJ;FEM;SG
siódmego	sétimo	siódmy	sétimo	N;GEN;MASC;SG	ADJ;MASC;SG
zapasy	wrestling	zapas	wrestling	N;NOM;MASC;PL	N;MASC;SG
zapasy	estoque	zapas	estoque	N;NOM;MASC;PL	N;MASC;SG
żyły	veias	żyły	veia	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;FEM;PL
żyły	veios	żyły	veio	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;MASC;PL
żyły	veia	żyły	veia	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;FEM;SG
donieck	donetsk	donieck	donetsk	PROPN;NOM;MASC;SG	N;MASC;SG
cesarzem	imperadores	cesarz	imperador	N;INS;MASC;SG	N;MASC;PL
organiczny	orgânicas	organiczny	orgânico	ADJ;NOM;MASC;SG	N;FEM;PL
organiczny	orgânica	organiczny	orgânico	ADJ;NOM;MASC;SG	N;FEM;SG
organiczny	orgânico	organiczny	orgânico	ADJ;NOM;MASC;SG	N;MASC;SG
organiczny	orgânicos	organiczny	orgânico	ADJ;NOM;MASC;SG	N;MASC;PL
make	make	maka	make		N;FEM;SG
make	faça	maka	fazer		V;SBJV;SG;3;PRS;FIN
instrukcji	instruções	instrukcja	instrução	N;GEN;FEM;SG	N;FEM;PL
hope	esperança	hopy	esperança		N;FEM;SG
hope	hope	hopy	hope		N;MASC;SG
hope	esperanças	hopy	esperança		N;FEM;PL
zgoda	consentir	zgoda	consentir	N;NOM;FEM;SG	V;NFIN
zgoda	acordado	zgoda	acordar	N;NOM;FEM;SG	V;MASC;SG;V.PTCP
zgoda	concordou	zgoda	concordar	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
face	cara	faka	cara		N;FEM;SG
face	carinha	faka	carinha		N;FEM;SG
face	rosto	faka	rosto		N;MASC;SG
face	face	faka	face		ADV
opada	quedas	opadać	queda	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
opada	cataratas	opadać	catarata	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
opada	falls	opadać	fall	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
zapewnienie	garantindo	zapewnić	garantir	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
zapewnienie	assegurando	zapewnić	assegurar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
zapewnienie	garantindo	zapewnić	garantir	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
zapewnienie	assegurando	zapewnić	assegurar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
zapewnienie	assegurar	zapewnić	assegurar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
barwa	cores	barwa	cor	N;NOM;FEM;SG	N;FEM;PL
barwa	cores	barwa	cor	N;NOM;FEM;SG	N;FEM;PL
inżynieria	engenheiros	inżynierie	engenheiro	N;NOM;FEM;SG	N;MASC;PL
turbo	turbo	turbo	turbo		N;MASC;SG
sale	venda	sala	venda	N;NOM;FEM;PL	N;FEM;SG
dat	dat	dat	dat		N;MASC;SG
design	concepção	design	concepção		N;FEM;SG
design	desenho	design	desenho		N;MASC;SG
design	design	design	design		N;MASC;SG
sklepy	comércio	sklep	comércio	N;NOM;MASC;PL	N;MASC;SG
maks	max	maks	max		N;MASC;SG
maks	máx	maks	máx		N;MASC;SG
majewski	majewski	majewski	majewski	ADJ;NOM;MASC;SG	N;MASC;SG
buffalo	búfalos	buffalo	búfalo	N;NOM;MASC;SG	N;MASC;PL
prawdopodobieństwo	probabilidades	prawdopodobieństwo	probabilidade	N;NOM;NEUT;SG	N;FEM;PL
hetman	hetman	hetman	hetman		N;MASC;SG
zwłoki	cadáver	zwłoki	cadáver	N;ACC;NEUT;PL	N;MASC;SG
zwłoki	cadáver	zwłoki	cadáver	N;ACC;NEUT;PL	N;MASC;SG
pokoleń	gerações	pokolenie	geração		N;FEM;PL
wieczny	eterna	wieczny	eterno	ADJ;NOM;MASC;SG	N;FEM;SG
wieczny	eternos	wieczny	eterno	ADJ;NOM;MASC;SG	ADJ;MASC;PL
wieczny	eterna	wieczny	eterno	ADJ;NOM;MASC;SG	N;FEM;SG
wieczny	eternas	wieczny	eterno	ADJ;NOM;MASC;SG	ADJ;FEM;PL
wieczny	eternos	wieczny	eterno	ADJ;NOM;MASC;SG	ADJ;MASC;PL
stężenie	concentrações	stężyć	concentração	N;NOM;NEUT;SG	N;FEM;PL
zrobione	tirada	zrobić	tirar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zrobione	tomado	zrobić	tomar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zrobione	levado	zrobić	levar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zrobione	tomadas	zrobić	tomar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zrobione	tiradas	zrobić	tirar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zrobione	feitos	zrobić	fazer	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zrobione	feita	zrobić	fazer	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zrobione	feito	zrobić	fazer	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zrobione	made	zrobić	made	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;MASC;SG
zrobione	feito	zrobić	fazer	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
bonaparte	bonaparte	bonaparty	bonaparte		N;MASC;SG
odwołany	cancelado	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
odwołany	cancelou	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
odwołany	cancelados	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
odwołany	cancelada	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
odwołany	cancelado	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
odwołany	cancelou	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
odwołany	cancelados	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
odwołany	cancelei	odwołać	canceler	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;1;PST;FIN
odwołany	cancelada	odwołać	cancelar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
żyła	morava	żyć	morar	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
żyła	vivia	żyć	viver	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
żyła	veia	żyć	veia	V;IPFV;FEM;IND;SG;PST;FIN;ACT	N;FEM;SG
wnioski	conclusão	wniosek	conclusão	N;NOM;MASC;PL	N;FEM;SG
podłoża	substratos	podłoże	substrato		N;MASC;PL
radiowy	radio	radiowy	radio	ADJ;NOM;MASC;SG	N;MASC;SG
radiowy	rádio	radiowy	rádio	ADJ;NOM;MASC;SG	N;MASC;SG
emi	ime	em	ime		N;MASC;SG
emi	emi	em	eme		N;MASC;SG
somerset	somerset	somerset	somerset	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
pytaj	pergunte	pytać	pergunte	V;IPFV;IMP;SG;2;FIN;ACT	V;SBJV;SG;3;PRS;FIN
pytaj	pergunta	pytać	pergunta	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;SG
parki	parque	park	parque	N;NOM;MASC;PL	N;MASC;SG
parki	park	park	park	N;NOM;MASC;PL	N;MASC;SG
hong	hong	hong	hong	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;MASC;SG
rain	chuva	raina	chuva		N;FEM;SG
rain	chover	raina	chover		V;NFIN
rain	rain	raina	rain		N;MASC;SG
jam	geleia	ja	geleia		N;FEM;SG
jam	compota	ja	compota		N;FEM;SG
jam	jam	ja	jam		N;MASC;SG
jam	geléia	ja	geléia		N;FEM;SG
połączyć	fusão	połączyć	fusão	V;PFV;NFIN;ACT	N;FEM;SG
połączyć	junção	połączyć	junção	V;PFV;NFIN;ACT	N;FEM;SG
połączyć	mesclagem	połączyć	mesclagem	V;PFV;NFIN;ACT	N;FEM;SG
pozytywne	positivos	pozytywny	positivo	ADJ;NOM;NEUT;SG	N;MASC;PL
pozytywne	positivas	pozytywny	positivo	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
pętli	loops	pętla	loops		N;MASC;PL
pętli	looping	pętla	looping		N;MASC;SG
pętli	laço	pętla	laço		N;MASC;SG
pętli	loop	pętla	loop		N;MASC;SG
historie	histórias	histora	história	N;NOM;FEM;SG	N;FEM;PL
sheffield	sheffield	sheffield	sheffield	PROPN;NOM;MASC;SG	N;MASC;SG
intensywnie	intensa	intensywnie	intenso	ADV	ADJ;FEM;SG
intensywnie	intensas	intensywnie	intenso	ADV	ADJ;FEM;PL
intensywnie	intensos	intensywnie	intenso	ADV	ADJ;MASC;PL
intensywnie	intenso	intensywnie	intenso	ADV	ADJ;MASC;SG
niepełnosprawnych	desativada	niepełnosprawny	desativar	ADJ;GEN;MASC;PL	V;FEM;SG;V.PTCP
niepełnosprawnych	deficientes	niepełnosprawny	deficiente	ADJ;GEN;MASC;PL	N;MASC;PL
niepełnosprawnych	deficiente	niepełnosprawny	deficiente	ADJ;GEN;MASC;PL	ADJ;MASC;SG
niepełnosprawnych	desativadas	niepełnosprawny	desativar	ADJ;GEN;MASC;PL	V;FEM;PL;V.PTCP
niepełnosprawnych	desativado	niepełnosprawny	desativar	ADJ;GEN;MASC;PL	V;MASC;SG;V.PTCP
niepełnosprawnych	deficientes	niepełnosprawny	deficiente	ADJ;GEN;MASC;PL	N;MASC;PL
niepełnosprawnych	deficiente	niepełnosprawny	deficiente	ADJ;GEN;MASC;PL	ADJ;MASC;SG
przejęcia	aquisições	przejąć	aquisição	N;NOM;NEUT;SG	N;FEM;PL
libii	líbia	libić	líbia	PROPN;GEN;FEM;SG	N;FEM;SG
fizyka	física	fizyk	física		N;FEM;SG
fizyka	fisica	fizyk	fisicar		N;FEM;SG
islamu	islam	islam	islar		N;MASC;SG
islamu	islã	islam	islã		N;MASC;SG
islamu	islamismo	islam	islamismo		N;MASC;SG
islamu	islão	islam	islão		N;MASC;SG
sporów	diferendos	spór	diferendo		N;MASC;PL
sporów	litígios	spór	litígio		N;MASC;PL
sporów	disputas	spór	disputa		N;FEM;PL
jeremy	jeremy	jeremć	jeremy	PROPN;NOM;MASC;SG	N;MASC;SG
haiti	haiti	haiti	haitir		N;MASC;SG
haiti	haitiano	haiti	haitiano		N;MASC;SG
haiti	haiti	haiti	haitir		N;MASC;SG
calcio	calcio	calcio	calcio	INTJ	N;MASC;SG
przekształcenia	transformações	przekształcenie	transformação	N;NOM;NEUT;SG	N;FEM;PL
wiara	crenças	wiara	crença	N;NOM;FEM;SG	N;FEM;PL
jesień	autumn	jesień	autumn		N;MASC;SG
jesień	outono	jesień	outono		N;MASC;SG
jesień	fall	jesień	fall		N;MASC;SG
jesień	outono	jesień	outono		N;MASC;SG
jesień	queda	jesień	queda		N;FEM;SG
walczących	beligerantes	walczyć	beligerante	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT	N;MASC;PL
rejestracji	cadastros	rejestracja	cadastro	N;GEN;FEM;SG	N;MASC;PL
rejestracji	registos	rejestracja	registo	N;GEN;FEM;SG	N;MASC;PL
rejestracji	inscrições	rejestracja	inscrição	N;GEN;FEM;SG	N;FEM;PL
rejestracji	registros	rejestracja	registro	N;GEN;FEM;SG	N;MASC;PL
rejestracji	inscrições	rejestracja	inscrição	N;GEN;FEM;SG	N;FEM;PL
myślenia	pensando	myślenie	pensar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
myślenia	pensar	myślenie	pensar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
zmiennych	variáveis	zmienny	variável	ADJ;GEN;MASC;PL	N;MASC;PL
prześladowań	perseguição	prześladowanie	perseguição	N;GEN;NEUT;PL	N;FEM;SG
kolorado	colorado	kolorado	colorar		V;MASC;SG;V.PTCP
mks	mks	mksieć	mks		N;MASC;SG
bezpośredni	directa	bezpośredni	directo		N;FEM;SG
bezpośredni	direta	bezpośredni	direto		ADJ;FEM;SG
bezpośredni	diretos	bezpośredni	direto		N;MASC;PL
bezpośredni	direct	bezpośredni	direct		N;MASC;SG
bezpośredni	direto	bezpośredni	direto		N;MASC;SG
błony	membranas	błon	membrana		N;FEM;PL
derby	derby	derba	derby		N;MASC;SG
głębokie	deep	głęboki	deep	ADJ;NOM;NEUT;SG	N;MASC;SG
przejęcie	aquisições	przejąć	aquisição	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;FEM;PL
pieszych	pedestres	pieszy	pedestre		N;MASC;PL
pieszych	peões	pieszy	peão		N;MASC;PL
pieszych	pedestre	pieszy	pedestre		N;MASC;SG
pieszych	peão	pieszy	peão		N;MASC;SG
pieszych	pedestres	pieszy	pedestre		N;MASC;PL
pieszych	peões	pieszy	peão		N;MASC;PL
laurent	laurent	laurent	laurent	PROPN;NOM;MASC;SG	N;MASC;SG
przedstawiona	apresentado	przedstawić	apresentar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przedstawiona	apresentadas	przedstawić	apresentar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
przedstawiona	apresentados	przedstawić	apresentar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
palermo	palermo	palermo	palermo	PROPN;NOM;MASC;SG	N;MASC;SG
cole	cole	cól	cole		V;SBJV;SG;3;PRS;FIN
kulturowe	culturais	kulturowy	cultural	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
mma	mma	mma	mma		N;MASC;SG
prywatny	private	prywatny	private	ADJ;NOM;MASC;SG	N;MASC;SG
wójcik	wójcik	wójcik	wójcik	PROPN;NOM;MASC;SG	N;MASC;SG
gil	gil	gil	gil	PROPN;NOM;MASC;SG	N;MASC;SG
boliwii	boliviano	boliwia	boliviano		N;MASC;SG
boliwii	bolívia	boliwia	bolívia		N;FEM;SG
wyrażenia	frases	wyrażenie	frase	N;NOM;NEUT;SG	N;FEM;PL
wyrażenia	expressões	wyrażenie	expressão	N;NOM;NEUT;SG	N;FEM;PL
gazy	gaza	gaz	gaza	N;NOM;MASC;PL	N;FEM;SG
edu	edu	edeb	edu		N;MASC;SG
nasion	sementes	nasiono	semente		N;FEM;PL
nasion	semente	nasiono	semente		N;FEM;SG
nasion	sementes	nasiono	semente		N;FEM;PL
flora	flora	flor	flora		N;FEM;SG
śródziemnego	mediterrânica	śródziemny	mediterrânica	ADJ;ACC;MASC;SG	N;FEM;SG
siódme	sétima	siódmy	sétimo		ADJ;FEM;SG
siódme	seventh	siódmy	seventh		N;MASC;SG
siódme	sétimo	siódmy	sétimo		ADJ;MASC;SG
starsza	elder	stary	elder	ADJ;NOM;CMPR;FEM;SG	N;MASC;SG
starsza	ancião	stary	ancião	ADJ;NOM;CMPR;FEM;SG	N;MASC;SG
esp	pes	espy	pes		N;MASC;SG
esp	esp	espy	esp		N;MASC;SG
porównania	comparações	porównanie	comparação	N;NOM;NEUT;SG	N;FEM;PL
phillips	philips	phillips	philip	PROPN;NOM;MASC;SG	N;MASC;SG
phillips	phillips	phillips	phillips	PROPN;NOM;MASC;SG	N;MASC;SG
jiří	jiří	jiří	jiří	PROPN;NOM;MASC;SG	N;MASC;SG
seine	sena	seiny	sena		N;FEM;SG
seine	seine	seiny	seine		N;MASC;SG
antwerpii	antuérpia	antwerpia	antuérpia	PROPN;NOM;MASC;SG	N;FEM;SG
münchen	münchen	münchen	münchen	PROPN;NOM;MASC;SG	N;MASC;SG
ustaw	conjunto	ustawa	conjunto	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
ustaw	set	ustawa	set	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
dialog	dialogar	dialog	dialogar	N;NOM;MASC;SG	V;NFIN
dialog	diálogos	dialog	diálogo	N;NOM;MASC;SG	N;MASC;PL
sztuczne	artificiais	sztuczny	artificial	ADJ;NOM;NEUT;SG	N;MASC;PL
uwięziony	aprisionado	uwięzić	aprisionar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
uwięziony	encurralado	uwięzić	encurralar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
uwięziony	preso	uwięzić	prender	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
uwięziony	presos	uwięzić	preso	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;MASC;PL
robertson	robertson	robertson	robertson	PROPN;NOM;MASC;SG	N;MASC;SG
apple	maçã	appo	maçã		N;FEM;SG
apple	maçãs	appo	maçã		N;FEM;PL
apple	maça	appo	maça		N;FEM;SG
apple	apple	appo	applar		N;FEM;SG
iwona	yvonne	iwon	yvonne	PROPN;NOM;FEM;SG	N;FEM;SG
wiosna	spring	wiosna	spring		N;MASC;SG
