اتھاہ	깊은	اتھاہ	깊+ㄴ		ADJ
افشاں	머리카락이	افشاں	머리카락+이	PROPN;NOM;MASC;SG;3	N
افشاں	산란	افشاں	산랗+ㄴ	PROPN;NOM;MASC;SG;3	
افشاں	종이	افشاں	종이	PROPN;NOM;MASC;SG;3	
افشاں	페이퍼	افشاں	페이퍼	PROPN;NOM;MASC;SG;3	
افشاں	용지	افشاں	용지	PROPN;NOM;MASC;SG;3	N
افشاں	시체	افشاں	시체	PROPN;NOM;MASC;SG;3	N
افشاں	몸매	افشاں	몸매	PROPN;NOM;MASC;SG;3	N
افشاں	몸매가	افشاں	몸매+가	PROPN;NOM;MASC;SG;3	N
افشانی	산란	افشانی	산랗+ㄴ	PROPN;NOM;MASC;SG;3	
افشُردہ	주스	افشُردہ	주스	PROPN;NOM;MASC;SG;3	N
افشُردہ	쥬스	افشُردہ	쥬스	PROPN;NOM;MASC;SG;3	N
افشُردہ	필터링	افشُردہ	필터링	PROPN;NOM;MASC;SG;3	N
اِفضال	친절	اِفضال	친절	PROPN;NOM;MASC;SG;3	N
افضلیتّ	우월한	افضلیتّ	우월+하+ㄴ	PROPN;NOM;MASC;SG;3	V
افضلیتّ	우월	افضلیتّ	우월	PROPN;NOM;MASC;SG;3	
افعی	악성	افعی	악성	PROPN;NOM;MASC;SG;3	N
افعی	독사	افعی	독사	PROPN;NOM;MASC;SG;3	
افعی	asp	افعی	asp	PROPN;NOM;MASC;SG;3	
افغان	아프가니스탄	افغان	아프가니스탄	PROPN;NOM;MASC;SG;3	PROPN
اُفُق	지평선	اُف:ق	지평선	PROPN;NOM;MASC;SG;3	
اُفُق	호라이즌	اُف:ق	호라이즌	PROPN;NOM;MASC;SG;3	
اُفقاً	수평	اُفقاً	수평	PROPN;NOM;MASC;SG;3	N
اُفقاً	수평으로	اُفقاً	수평+으로	PROPN;NOM;MASC;SG;3	ADV
اُفُقی	수평	اُفُقی	수평	PROPN;NOM;MASC;SG;3	N
افکار	생각	فکر	생각	N;NOM;MASC;SG;3	
افکار	걱정	فکر	걱정	N;NOM;MASC;SG;3	
افکار	아이디어	فکر	아이디어	N;NOM;MASC;SG;3	
افگار	부상당한	افگار	부상+당하+ㄴ	PROPN;NOM;MASC;SG;3	V
افگن	캐스팅	افگن	캐스팅	PROPN;NOM;MASC;SG;3	N
افگندہ	깁스	افگندہ	깁스	PROPN;NOM;MASC;SG;3	
افگندہ	캐스트	افگندہ	캐스트	PROPN;NOM;MASC;SG;3	
افگندہ	캐스팅	افگندہ	캐스팅	PROPN;NOM;MASC;SG;3	N
افگندہ	겸손	افگندہ	겸손	PROPN;NOM;MASC;SG;3	
افگندہ	겸손한	افگندہ	겸손+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اِفلاس	가난	اِفلاس	가난	PROPN;NOM;MASC;SG;3	
اِفلاس	빈곤	اِفلاس	빈곤	PROPN;NOM;MASC;SG;3	N
افلاطُون	플라톤	افلاطُون	플라톤	PROPN;NOM;MASC;SG;3	
افلاطُونی	플라토닉	افلاطُونی	플라토닉	PROPN;NOM;MASC;SG;3	
افلاطُونی	플라톤주의	افلاطُونی	플라톤주의	PROPN;NOM;MASC;SG;3	
افلاطُونی	플라토닉	افلاطُونی	플라토닉	PROPN;NOM;MASC;SG;3	
افلاطُونی	플라톤주의	افلاطُونی	플라톤주의	PROPN;NOM;MASC;SG;3	
افلاک	하늘	فلاک	하늘		N
افلاکی	천구	افلاکی	천구	ADJ	N
افواہ	소문	افواہ	소문	N;NOM;MASC;SG;3	
افواہی	구강	افواہی	구강	PROPN;NOM;MASC;SG;3	N
افیال	엘리펀츠	افیال	엘리펀츠	PROPN;NOM;MASC;SG;3	
افیال	코끼리	افیال	코끼리	PROPN;NOM;MASC;SG;3	
افیم	아편	افیم	아편		N
اقاقیہ	아카시아	اقاقیہ	아카시아	PROPN;NOM;MASC;SG;3	
اقالیم	지역	اقالیم	지역	ADJ	N
اِقامت	거주	اِقامت	거주	PROPN;NOM;MASC;SG;3	N
اِقامت	숙박	اِقامت	숙박	PROPN;NOM;MASC;SG;3	N
اِقامت	숙소	اِقامت	숙소	PROPN;NOM;MASC;SG;3	N
اِقامت	머무르지	اِقامت	머무르+지	PROPN;NOM;MASC;SG;3	V
اِقامت	머물러	اِقامت	머무르+어	PROPN;NOM;MASC;SG;3	V
اِقامت	숙박	اِقامت	숙박	PROPN;NOM;MASC;SG;3	N
اِقامت	머무르고	اِقامت	머무르+고	PROPN;NOM;MASC;SG;3	V
اِقامہ	비자	اِقامہ	비자	PROPN;NOM;MASC;SG;3	N
اِقباض	체포	اِقباض	체포	PROPN;NOM;MASC;SG;3	N
اِقبال	파워	اِقبال	파우+어	PROPN;NOM;MASC;SG;3	
اِقبال	전력	اِقبال	전력	PROPN;NOM;MASC;SG;3	N
اِقبال	권력	اِقبال	권력	PROPN;NOM;MASC;SG;3	N
اِقبال	축복	اِقبال	축복	PROPN;NOM;MASC;SG;3	
اِقبال	축복이	اِقبال	축복+이	PROPN;NOM;MASC;SG;3	N
اِقبال	고백	اِقبال	고백	PROPN;NOM;MASC;SG;3	N
اِقبال	신앙고백	اِقبال	신앙+고백	PROPN;NOM;MASC;SG;3	N
اِقتباس	따옴표	اِقتباس	따옴표	PROPN;NOM;MASC;SG;3	V
اِقتباس	인용	اِقتباس	인용	PROPN;NOM;MASC;SG;3	N
اِقتباس	추출	اِقتباس	추출	PROPN;NOM;MASC;SG;3	
اِقتباس	표창	اِقتباس	표창	PROPN;NOM;MASC;SG;3	N
اِقتدار	영향력	اِقتدار	영향력	N;NOM;MASC;SG;3	
اِقتدار	파워	اِقتدار	파우+어	N;NOM;MASC;SG;3	
اِقتدار	제어하기	اِقتدار	제어+하+기	N;NOM;MASC;SG;3	V
اِقتدار	컨트롤	اِقتدار	컨트롤	N;NOM;MASC;SG;3	
اِقتراب	동맹	اِقتراب	동맹	PROPN;NOM;MASC;SG;3	N
اِقتراب	연맹	اِقتراب	연맹	PROPN;NOM;MASC;SG;3	N
اِقتراب	유니언	اِقتراب	유니언	PROPN;NOM;MASC;SG;3	
اِقتراب	연합	اِقتراب	연합	PROPN;NOM;MASC;SG;3	N
اِقتراب	통일	اِقتراب	통일	PROPN;NOM;MASC;SG;3	N
اِقتراب	단결	اِقتراب	단결	PROPN;NOM;MASC;SG;3	N
اِقتراب	유니티	اِقتراب	유니티	PROPN;NOM;MASC;SG;3	
اِقتراب	unity	اِقتراب	unity	PROPN;NOM;MASC;SG;3	
اِقتراب	근접	اِقتراب	근접	PROPN;NOM;MASC;SG;3	N
اِقتراب	하모니	اِقتراب	하모+니	PROPN;NOM;MASC;SG;3	
اِقتراب	조화	اِقتراب	조화	PROPN;NOM;MASC;SG;3	N
اِقتراب	화합	اِقتراب	화합	PROPN;NOM;MASC;SG;3	
اِقتران	동맹	اِقتران	동맹	PROPN;NOM;MASC;SG;3	N
اِقتران	연맹	اِقتران	연맹	PROPN;NOM;MASC;SG;3	N
اِقتران	유니언	اِقتران	유니언	PROPN;NOM;MASC;SG;3	
اِقتران	연합	اِقتران	연합	PROPN;NOM;MASC;SG;3	N
اِقتران	통일	اِقتران	통일	PROPN;NOM;MASC;SG;3	N
اِقتران	단결	اِقتران	단결	PROPN;NOM;MASC;SG;3	N
اِقتران	유니티	اِقتران	유니티	PROPN;NOM;MASC;SG;3	
اِقتران	unity	اِقتران	unity	PROPN;NOM;MASC;SG;3	
اِقتصادی	경제	اِقتصادی	경제	ADJ	N
اِقتضا	요구사항	اِقتضا	요구사항	PROPN;NOM;MASC;SG;3	N
اِقتفا	팔로우	اِقتفا	팔로우	PROPN;NOM;MASC;SG;3	
اِقتناع	만족	اِقتناع	만족	N;NOM;MASC;SG;3	
اقدام	발자국	اقدام	발자국	N;NOM;MASC;SG;3	
اقدام	스텝	اقدام	스텝	N;NOM;MASC;SG;3	
اقدام	걸음	اقدام	걸음	N;NOM;MASC;SG;3	
اِقدام	움직여	اِقدام	움직이+어	PROPN;NOM;MASC;SG;3	
اِقدام	움직임	اِقدام	움직이+ㅁ	PROPN;NOM;MASC;SG;3	
اِقدام	이동	اِقدام	이동	PROPN;NOM;MASC;SG;3	N
اقدم	우선	اقدم	우선	PROPN;NOM;MASC;SG;3	ADV
اقدم	퍼스트	اقدم	퍼스트	PROPN;NOM;MASC;SG;3	
اقدم	처음	اقدم	처음	PROPN;NOM;MASC;SG;3	N
اقدم	먼저	اقدم	먼저	PROPN;NOM;MASC;SG;3	ADV
اقدم	이전	اقدم	이전	PROPN;NOM;MASC;SG;3	N
اِقرا	읽음	اِقرا	읽+ㅁ	PROPN;NOM;MASC;SG;3	
اِقرا	읽어보기	اِقرا	읽+어+보+기	PROPN;NOM;MASC;SG;3	V
اِقرا	읽기	اِقرا	읽+기	PROPN;NOM;MASC;SG;3	V
اِقرا	읽는다	اِقرا	읽+는다	PROPN;NOM;MASC;SG;3	V
اِقرا	읽고	اِقرا	읽+고	PROPN;NOM;MASC;SG;3	V
اِقرار	합격	اِقرار	합격	PROPN;NOM;MASC;SG;3	N
اِقرار	동의	اِقرار	동의	PROPN;NOM;MASC;SG;3	
اِقرار	협정	اِقرار	협정	PROPN;NOM;MASC;SG;3	N
اِقرار	합의	اِقرار	합의	PROPN;NOM;MASC;SG;3	N
اِقرار	입장료	اِقرار	입장료	PROPN;NOM;MASC;SG;3	
اِقرار	입학	اِقرار	입학	PROPN;NOM;MASC;SG;3	N
اِقرار	고백	اِقرار	고백	PROPN;NOM;MASC;SG;3	N
اِقرار	신앙고백	اِقرار	신앙+고백	PROPN;NOM;MASC;SG;3	N
اِقراری	긍정	اِقراری	긍정	PROPN;NOM;MASC;SG;3	N
اِقران	동맹	اِقران	동맹	PROPN;NOM;MASC;SG;3	N
اِقران	연맹	اِقران	연맹	PROPN;NOM;MASC;SG;3	N
اِقران	유니언	اِقران	유니언	PROPN;NOM;MASC;SG;3	
اِقران	연합	اِقران	연합	PROPN;NOM;MASC;SG;3	N
اقرب	상대	اقرب	상대		N
اقرب	상대적	اقرب	상대+적		N
اقرب	친척	اقرب	친척		N
اقربا	프렌즈	اقربا	프렌즈	N;NOM;MASC;SG;3	
اقصا	경계	اقصا	경계		N
اقصا	한계	اقصا	한계		N
اقصا	제한	اقصا	제한		N
اقصیٰ	극단	اقصیٰ	극단	PROPN;NOM;MASC;SG;3	N
اقصیٰ	익스트림	اقصیٰ	익스트림	PROPN;NOM;MASC;SG;3	
اقصیٰ	극한	اقصیٰ	극한	PROPN;NOM;MASC;SG;3	
اقطاب	폴란드인	اقطاب	폴란드인	PROPN;NOM;MASC;SG;3	N
اقطار	분열	اقطار	분열	PROPN;NOM;MASC;SG;3	N
اقطار	모서리	اقطار	모서리	PROPN;NOM;MASC;SG;3	
اقطار	가장자리	اقطار	가장자리	PROPN;NOM;MASC;SG;3	
اقطار	영역	اقطار	영역	PROPN;NOM;MASC;SG;3	N
اقطار	측면	اقطار	측면	PROPN;NOM;MASC;SG;3	
اقطاع	분열	اقطاع	분열	PROPN;NOM;MASC;SG;3	N
اقطع	썩어	اقطع	썩+어	PROPN;NOM;MASC;SG;3	
اقفال	자물쇠	اقفال	자물쇠	PROPN;NOM;MASC;SG;3	
اقل	평균	اقل	평균		N
اقل	평균	اقل	평균		N
اقلّیّت	소수	اقلّیّت	소수	PROPN;NOM;MASC;SG;3	N
اُقلَیدس	지오메트리	اُقلَیدس	지오메트리	PROPN;NOM;MASC;SG;3	
اُقلَیدس	기하학	اُقلَیدس	기하학	PROPN;NOM;MASC;SG;3	N
اِقلیم	자치령	اِقلیم	자치령	PROPN;NOM;MASC;SG;3	
اِقلیم	왕국	اِقلیم	왕국	PROPN;NOM;MASC;SG;3	N
اِقلیم	나라	اِقلیم	나라	PROPN;NOM;MASC;SG;3	N
اِقلیم	국가	اِقلیم	국가	PROPN;NOM;MASC;SG;3	N
اِقلیم	시골	اِقلیم	시골	PROPN;NOM;MASC;SG;3	
اِقلیم	컨트리	اِقلیم	컨트리	PROPN;NOM;MASC;SG;3	
اِقلیم	지방	اِقلیم	지방	PROPN;NOM;MASC;SG;3	N
اِقلیم	지역	اِقلیم	지역	PROPN;NOM;MASC;SG;3	N
اقمار	위성	اقمار	위성	PROPN;NOM;MASC;SG;3	N
اقمِشہ	옷이	اقمِشہ	옷+이	PROPN;NOM;MASC;SG;3	N
اقمِشہ	수하물	اقمِشہ	수하물	PROPN;NOM;MASC;SG;3	N
اُقنوم	요소	اُقنوم	요소	PROPN;NOM;MASC;SG;3	N
اُقنوم	원소	اُقنوم	원소	PROPN;NOM;MASC;SG;3	N
اُقنوم	기초	اُقنوم	기초	PROPN;NOM;MASC;SG;3	N
اُقنوم	근거	اُقنوم	근거	PROPN;NOM;MASC;SG;3	N
اُقنوم	기저	اُقنوم	기저	PROPN;NOM;MASC;SG;3	N
اقوام	민족	اقوام	민족	PROPN;NOM;MASC;SG;3	N
اقوام	경주	اقوام	경주	PROPN;NOM;MASC;SG;3	PROPN
اقوام	인종	اقوام	인종	PROPN;NOM;MASC;SG;3	N
اقوَم	단지	اقوَم	단지	PROPN;NOM;MASC;SG;3	ADV
اقوَم	그냥	اقوَم	그냥	PROPN;NOM;MASC;SG;3	ADV
اکابر	리더	اکابر	리더	N;NOM;MASC;PL;3	
اکاج	상실	اکاج	상실		N
اکاج	손실	اکاج	손실		N
اکاج	편견	اکاج	편견		N
اکاج	쓸데없는	اکاج	쓸데없+는		ADJ
اکاجی	쓸모없는	اکاجی	쓸모없+는	PROPN;NOM;MASC;SG;3	
اکاجی	쓸데없는	اکاجی	쓸데없+는	PROPN;NOM;MASC;SG;3	ADJ
اکادمی	아카데미아	اکادمی	아카데미아	PROPN;NOM;MASC;SG;3	
اکادمی	아카데미	اکادمی	아카데미	PROPN;NOM;MASC;SG;3	
اکاذیب	거짓말	اکاذیب	거짓말	PROPN;NOM;MASC;SG;3	
اکارت	쓸모없는	اکارت	쓸모없+는	N;NOM;MASC;SG;3	
اکارت	쓸데없는	اکارت	쓸데없+는	N;NOM;MASC;SG;3	ADJ
اکاس	스페이스	اکاس	스페이스	PROPN;NOM;MASC;SG;3	
اکاس	공간	اکاس	공간	PROPN;NOM;MASC;SG;3	N
اکاس	우주	اکاس	우주	PROPN;NOM;MASC;SG;3	N
اکاس	하늘	اکاس	하늘	PROPN;NOM;MASC;SG;3	N
اکاس	스카이	اکاس	스카이	PROPN;NOM;MASC;SG;3	
اکال	하느님	اکال	하느님	PROPN;NOM;MASC;SG;3	
اکال	하나님	اکال	하나님	PROPN;NOM;MASC;SG;3	PROPN
اکال	가뭄	اکال	가물	PROPN;NOM;MASC;SG;3	N
اکّال	구축함	اکّال	구축+하+ㅁ	PROPN;NOM;MASC;SG;3	V
اِکائی	유닛	اِکائی	유닛	N;NOM;MASC;SG;3	
اِکائی	unit	اِکائی	unit	N;NOM;MASC;SG;3	
اِکائی	단위	اِکائی	단위	N;NOM;MASC;SG;3	
اِکتراث	망설임	اِکتراث	망설임	PROPN;NOM;MASC;SG;3	
اِکتساب	이익	اِکتساب	이익	PROPN;NOM;MASC;SG;3	N
اِکتساب	학습	اِکتساب	학습	PROPN;NOM;MASC;SG;3	N
اِکتساب	적립	اِکتساب	적립	PROPN;NOM;MASC;SG;3	N
اِکتساب	이득	اِکتساب	이득	PROPN;NOM;MASC;SG;3	
اِکتساب	수신	اِکتساب	수신	PROPN;NOM;MASC;SG;3	N
اِکتسابی	습득	اِکتسابی	습득	ADJ	N
اِکتسابی	획득	اِکتسابی	획득	ADJ	N
اِکتشاف	계시	اِکتشاف	계시	PROPN;NOM;MASC;SG;3	
اِکتشاف	디스커버리	اِکتشاف	디스크리리	PROPN;NOM;MASC;SG;3	
اِکتشاف	발견	اِکتشاف	발견	PROPN;NOM;MASC;SG;3	N
اِکتفا	만족	اِکتفا	만족	PROPN;NOM;MASC;SG;3	
اُکٹنا	학대	اُکٹنا	학대	V;NFIN	N
اُکٹنا	남용	اُکٹنا	남용	V;NFIN	N
اُکٹنا	악용	اُکٹنا	악용	V;NFIN	N
اُکٹنا	파멸	اُکٹنا	파멸	V;NFIN	
اُکٹنا	피해	اُکٹنا	피하+어	V;NFIN	
اُکٹنا	손상	اُکٹنا	손상	V;NFIN	N
اُکٹنا	손해	اُکٹنا	손해	V;NFIN	
اِکٹّھا	조립	اِکٹّھا	조립	PROPN;NOM;MASC;SG;3	N
اِکٹّھا	함께	اِکٹّھا	함께	PROPN;NOM;MASC;SG;3	ADV
اِکٹّھا	같이	اِکٹّھا	같이	PROPN;NOM;MASC;SG;3	ADV
اِکٹّھا	united	اِکٹّھا	united	PROPN;NOM;MASC;SG;3	
اِکٹّھا	유나이티드	اِکٹّھا	유나이티드	PROPN;NOM;MASC;SG;3	PROPN
اِکثار	풍성한	اِکثار	풍성+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اکثر	잦은	اکثر	잦+은	ADJ	
اکثر	자주	اکثر	자주	ADJ	ADV
اکثر	자주	اکثر	자주	ADJ	ADV
اکثر	일반적으로	اکثر	일반+적+으로	ADJ	ADV
اکثر	잦은	اکثر	잦+은	ADJ	
اکثر	자주	اکثر	자주	ADJ	ADV
اکثر	자주	اکثر	자주	ADJ	ADV
اکثر	자주	اکثر	자주	ADJ	ADV
اکثر	대부분의	اکثر	대부분+의	ADJ	N
اکثر	대부분	اکثر	대부분	ADJ	N
اکثر	일반적으로	اکثر	일반+적+으로	ADJ	ADV
اکثریّت	다수	اکثریّت	다수	PROPN;NOM;MASC;SG;3	
اکثریّتی	party	اکثریّتی	party	PROPN;NOM;MASC;SG;3	
اکثریّتی	파티	اکثریّتی	파티	PROPN;NOM;MASC;SG;3	N
اکچھر	영구적	اکچھر	영구적	PROPN;NOM;MASC;SG;3	N
اکچھر	영구	اکچھر	영구	PROPN;NOM;MASC;SG;3	
اِکرام	선물	اِکرام	선물	PROPN;NOM;MASC;SG;3	N
اِکرام	친절	اِکرام	친절	PROPN;NOM;MASC;SG;3	N
اِکرام	명예	اِکرام	명예	PROPN;NOM;MASC;SG;3	N
اِکراہ	혐오	اِکراہ	혐오		N
اِکراہ	증오	اِکراہ	증오		N
اِکراہ	혐오	اِکراہ	혐오		N
اِکراہ	제약	اِکراہ	제약		N
اِکراہ	강제	اِکراہ	강제		N
اکرم	존경받는	اکرم	존경받+는	PROPN;NOM;MASC;SG;3	
اکرم	존경하는	اکرم	존경+하+는	PROPN;NOM;MASC;SG;3	V
اکَرما	쓸모없는	اکَرما	쓸모없+는	PROPN;NOM;MASC;SG;3	
اکَرما	쓸데없는	اکَرما	쓸데없+는	PROPN;NOM;MASC;SG;3	ADJ
اکڑا	뻣뻣한	اکڑا	증증+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اکڑُو	거만	اکڑُو	거만	PROPN;NOM;MASC;SG;3	
اِکسار	심지어	اِکسار	심지어	PROPN;NOM;MASC;SG;3	ADV
اِکسار	조차도	اِکسار	조차도	PROPN;NOM;MASC;SG;3	
اِکسار	평평한	اِکسار	평평+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اِکسار	플랫	اِکسار	플랫	PROPN;NOM;MASC;SG;3	
اِکسار	레벨	اِکسار	레벨	PROPN;NOM;MASC;SG;3	
اِکسار	수준	اِکسار	수준	PROPN;NOM;MASC;SG;3	
اِکساں	같은	اِکساں	같+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اِکساں	동일	اِکساں	동일	PROPN;NOM;MASC;SG;3	
اِکساں	똑같이	اِکساں	똑같이	PROPN;NOM;MASC;SG;3	ADV
اُکسانا	흥분	اُکسانا	흥분	PROPN;NOM;MASC;SG;3	N
اُکسانا	움직여	اُکسانا	움직이+어	PROPN;NOM;MASC;SG;3	
اُکسانا	움직임	اُکسانا	움직이+ㅁ	PROPN;NOM;MASC;SG;3	
اُکسانا	이동	اُکسانا	이동	PROPN;NOM;MASC;SG;3	N
اکسمات	갑작스럽게	اکسمات	갑작스럽+게	PROPN;NOM;MASC;PL;3	
اکسمات	갑자기	اکسمات	갑자기	PROPN;NOM;MASC;PL;3	ADV
اُکسنا	마운트	اُکسنا	마운트	PROPN;NOM;MASC;SG;3	
اُکسنا	스프라우트	اُکسنا	스프라우트	PROPN;NOM;MASC;SG;3	
اکَل	외로운	اکَل	외롭+ㄴ		ADJ
اکَل	홀로	اکَل	홀로		ADV
اکَل	혼자	اکَل	혼자		ADV
اکل	푸드	اکل	푸드	PROPN;NOM;MASC;SG;3	
اکل	음식	اکل	음식	PROPN;NOM;MASC;SG;3	N
اکل	식량	اکل	식량	PROPN;NOM;MASC;SG;3	N
اکل	식품	اکل	식품	PROPN;NOM;MASC;SG;3	N
اکل	다이어트	اکل	다이어트	PROPN;NOM;MASC;SG;3	
اکل	먹기	اکل	먹+기	PROPN;NOM;MASC;SG;3	V
اِکلا	발바닥	اِکلا	발바닥	PROPN;NOM;MASC;SG;3	
اِکلا	싱글	اِکلا	싱글	PROPN;NOM;MASC;SG;3	
اِکلا	단일	اِکلا	단일	PROPN;NOM;MASC;SG;3	
اِکلا	단발	اِکلا	단발	PROPN;NOM;MASC;SG;3	
اِکلا	오직	اِکلا	오직	PROPN;NOM;MASC;SG;3	ADV
اِکلا	하나	اِکلا	하나	PROPN;NOM;MASC;SG;3	
اِکلَوتا	단발	اِکلَوتا	단발	PROPN;NOM;MASC;SG;3	
اِکلَوتا	오직	اِکلَوتا	오직	PROPN;NOM;MASC;SG;3	ADV
اکم	많이	اکم	많이		ADV
اکم	훨씬	اکم	훨씬		ADV
اکمامہ	꽃잎	اکمامہ	꽃잎	PROPN;NOM;MASC;SG;3	N
اکملیّت	완벽	اکملیّت	완벽	PROPN;NOM;MASC;SG;3	
اکناف	측면	اکناف	측면	N;NOM;MASC;SG;3	
اکوار	포옹	اکوار	포옹	PROPN;NOM;MASC;SG;3	N
اکوار	포옹	اکوار	포옹	PROPN;NOM;MASC;SG;3	N
اکوار	안아	اکوار	안+아	PROPN;NOM;MASC;SG;3	
اِکَونڈی	포커	اِکَونڈی	포커	PROPN;NOM;MASC;SG;3	N
اِکہرا	미혼	اِکہرا	미혼	PROPN;NOM;MASC;SG;3	N
اِکہرا	얇은	اِکہرا	얇+은	PROPN;NOM;MASC;SG;3	
اِکہرا	외로워	اِکہرا	외롭+어	PROPN;NOM;MASC;SG;3	
اِکہرا	외로운	اِکہرا	외롭+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اِکہرا	외로움	اِکہرا	외롭+ㅁ	PROPN;NOM;MASC;SG;3	
اِکہرا	총각	اِکہرا	총각	PROPN;NOM;MASC;SG;3	
اِکہرا	학사	اِکہرا	학사	PROPN;NOM;MASC;SG;3	N
اِکہرا	홀로	اِکہرا	홀로	PROPN;NOM;MASC;SG;3	ADV
اِکہرا	혼자	اِکہرا	혼자	PROPN;NOM;MASC;SG;3	ADV
اکید	강력	اکید	강력	PROPN;NOM;MASC;SG;3	
اکید	강력한	اکید	강력+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اکید	강력하다	اکید	강력+하+다	PROPN;NOM;MASC;SG;3	V
اکیل	외로움	اکیل	외롭+ㅁ	PROPN;NOM;MASC;SG;3	
اکیل	격리	اکیل	격리	PROPN;NOM;MASC;SG;3	N
اکیل	고립	اکیل	고립	PROPN;NOM;MASC;SG;3	N
اکیل	홀로	اکیل	홀로	PROPN;NOM;MASC;SG;3	ADV
اکیل	혼자	اکیل	혼자	PROPN;NOM;MASC;SG;3	ADV
اکیلا	외로움	اکیلا	외롭+ㅁ	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	격리	اکیلا	격리	V;PFV;MASC;SG;V.PTCP;ACT	N
اکیلا	고립	اکیلا	고립	V;PFV;MASC;SG;V.PTCP;ACT	N
اکیلا	단발	اکیلا	단발	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	오직	اکیلا	오직	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	홀로	اکیلا	홀로	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	혼자	اکیلا	혼자	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	고유	اکیلا	고유	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	외로움	اکیلا	외롭+ㅁ	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	외로워	اکیلا	외롭+어	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	외로운	اکیلا	외롭+ㄴ	V;PFV;MASC;SG;V.PTCP;ACT	ADJ
اکیلا	외로움	اکیلا	외롭+ㅁ	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	격리	اکیلا	격리	V;PFV;MASC;SG;V.PTCP;ACT	N
اکیلا	고립	اکیلا	고립	V;PFV;MASC;SG;V.PTCP;ACT	N
اکیلا	단발	اکیلا	단발	V;PFV;MASC;SG;V.PTCP;ACT	
اکیلا	오직	اکیلا	오직	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	홀로	اکیلا	홀로	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	혼자	اکیلا	혼자	V;PFV;MASC;SG;V.PTCP;ACT	ADV
اکیلا	고유	اکیلا	고유	V;PFV;MASC;SG;V.PTCP;ACT	
اُکیلنا	취소	اُکیلنا	취소	V;MASC;SG;NFIN;ACT	N
اکھاّ	모두	اکھاّ	모두		ADV
اکھاّ	전체	اکھاّ	전체		N
اکھاّ	총액	اکھاّ	총액		N
اکھاّ	전체	اکھاّ	전체		N
اکھات	습지	اکھات	습지	PROPN;NOM;MASC;SG;3	N
اکھات	석호	اکھات	석호	PROPN;NOM;MASC;SG;3	
اکھات	호수	اکھات	호수	PROPN;NOM;MASC;SG;3	N
اکھات	호야	اکھات	호야	PROPN;NOM;MASC;SG;3	
اکھاڑا	배틀필드	اکھاڑا	배틀필드	V;PFV;MASC;SG;V.PTCP;ACT	PROPN
اُکھاڑنا	파괴	اُکھاڑنا	파괴	V;NFIN;ACT	N
اُکھاڑنا	분리	اُکھاڑنا	분리	V;NFIN;ACT	
اُکھاڑنا	추방	اُکھاڑنا	추방	V;NFIN;ACT	N
اُکھاڑنا	추출	اُکھاڑنا	추출	V;NFIN;ACT	
اُکھاڑنا	낭비	اُکھاڑنا	낭비	V;NFIN;ACT	N
اُکھاڑنا	폐기물	اُکھاڑنا	폐기물	V;NFIN;ACT	N
اُکھاڑنا	분리	اُکھاڑنا	분리	V;NFIN;ACT	
اُکھاڑنا	따로따로	اُکھاڑنا	따로따로	V;NFIN;ACT	
اُکھاڑنا	따로	اُکھاڑنا	따로	V;NFIN;ACT	ADV
اُکھاڑنا	무시	اُکھاڑنا	무시	V;NFIN;ACT	
اُکھاڑنا	닫기	اُکھاڑنا	닫+기	V;NFIN;ACT	
اُکھال	구토	اُکھال	구토	V;SG;V.PTCP;ACT	N
اُکھال	메스꺼움	اُکھال	메스꺼움	V;SG;V.PTCP;ACT	
اُکھال	구역질	اُکھال	구역질	V;SG;V.PTCP;ACT	N
اُکھالنا	구토	اُکھال	구토	V;NFIN;ACT	N
اِکھٹّا	함께	اِکھٹّا	함께	PROPN;NOM;MASC;SG;3	ADV
اِکھٹّا	같이	اِکھٹّا	같이	PROPN;NOM;MASC;SG;3	ADV
اُکھٹنا	여행	اُکھٹنا	여행	V;NFIN	N
اکھڑّ	무례한	اکھڑّ	무례+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اکھڑّ	무례하게	اکھڑّ	무례+하+게	PROPN;NOM;MASC;SG;3	V
اُکھڑا	불규칙	اُکھڑا	불규칙	V;PFV;MASC;SG;V.PTCP;ACT	
اُکھڑنا	질주	اُکھڑنا	질주	V;NFIN	N
اکھنڈ	하느님	اکھنڈ	하느님	PROPN;NOM;MASC;SG;3	
