žagatas	sroki	žagata	srok	N;NOM;FEM;PL	
ceturtdaļfinālā	ćwierćfinale	ceturtdaļfināls	ćwierćfinale	N;ESS;MASC;SG	N;ACC;MASC;SG
dubnas	dubna	dubna	dubny	N;NOM;FEM;PL	
gregorijs	grzegorz	gregorijs	grzegorz	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
trans	trans	trans	trans		
vārnas	wrony	vārna	wrona	N;NOM;FEM;PL	
atdalīta	rozdzielone	atdalīt	rozdzielić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atdalīta	oddzielone	atdalīt	oddzielić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bundeslīgas	bundesligi	bundeslīga	bundesliga	ADJ;NOM;FEM;PL	N;ACC;MASC;PL
atzītas	rozpoznał	atzīt	rozpoznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
atzītas	uznany	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atzītas	uznawane	atzīt	uznawać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzītas	uznane	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzītas	uznana	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atzītas	uznane	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzītas	uznawane	atzīt	uznawać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzītas	uznany	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atzītas	uznana	atzīt	uznać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
skolēniem	uczniowie	skolēns	uczeń	N;DAT;MASC;PL	N;NOM;MASC;PL
skolēniem	źrenice	skolēns	źrenica	N;DAT;MASC;PL	N;NOM;FEM;PL
skolēniem	uczniów	skolēns	uczeń	N;DAT;MASC;PL	N;ACC;MASC;PL
žils	jules	žils	jules	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
džims	jim	džims	jim	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
džims	jima	džims	jima	PROPN;NOM;MASC;SG	
asambleja	montaż	asambleja	montaż	N;NOM;FEM;SG	
kāzas	śluby	kāza	ślub	N;NOM;FEM	N;NOM;MASC;PL
kāzas	ślubów	kāza	ślub	N;NOM;FEM	N;GEN;MASC;PL
kāzas	wesela	kāza	wesele	N;NOM;FEM	N;NOM;NEUT;SG
kāzas	ślub	kāza	ślub	N;NOM;FEM	N;NOM;MASC;SG
kāzas	wesele	kāza	wesele	N;NOM;FEM	N;NOM;NEUT;SG
kāzas	weselny	kāza	weselny	N;NOM;FEM	ADJ;NOM;MASC;SG
zane	zane	zane	zane	PROPN;NOM;FEM;SG	
vidējs	średnio	vidējs	średnio	ADJ;NOM;MASC;SG	
vidējs	średnie	vidējs	średnie	ADJ;NOM;MASC;SG	
vidējs	średnia	vidējs	średnia	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
mēģinājumu	próba	mēģinājums	próba	N;ACC;MASC;SG	N;NOM;FEM;SG
britannica	britannica	britannica	britannica		
žogs	płot	žogs	płot	N;NOM;MASC;SG	N;ACC;MASC;SG
salavat	saławat	salava	saławat	PROPN;NOM;FEM;SG	
flāmu	flamandzkiej	flāma	flamandzki	N;GEN;MASC;PL	ADJ;GEN;FEM;SG
gazprom	gazprom	gazprom	gazpr	PROPN	N;NOM;MASC;SG
silts	ciepła	silts	ciepło	ADJ;NOM;MASC;SG	
silts	ciepło	silts	ciepło	ADJ;NOM;MASC;SG	
karogi	flag	karogs	flag	N;NOM;MASC;PL	
karogi	flagi	karogs	flaga	N;NOM;MASC;PL	N;ACC;FEM;SG
rita	rity	rita	rita	PROPN;NOM;FEM;SG	
rita	rita	rita	rita	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
disciplīnas	dyscyplin	disciplīna	dyscyplin	N;NOM;FEM;PL	N;GEN;FEM;PL
stadijas	etapach	stadija	etap	N;NOM;FEM;PL	N;GEN;MASC;PL
delfi	delphi	delfi	delphi		
linu	lnu	lināt	lnuć	N;ACC;MASC;SG	
linu	len	lināt	len	N;ACC;MASC;SG	
akmeņi	skały	akmens	skała	N;NOM;MASC;PL	N;ACC;FEM;PL
honda	honda	honds	honda		
abba	a	abba	a		CONJ
aes	aes	aes	aes		
signālus	sygnały	signāls	sygnał	N;ACC;MASC;PL	N;NOM;MASC;PL
galatasaray	galatasaray	galatasaray	galatasaray	N;GEN;MASC;SG	
sodīts	ukarany	sodīt	ukarać	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
sodīts	ukarana	sodīt	ukarać	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
sodīts	karany	sodīt	karać	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
mati	sierść	mats	sierść	N;NOM;MASC;PL	
mati	włosów	mats	włos	N;NOM;MASC;PL	N;GEN;MASC;PL
senas	starożytny	sena	starożytny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
senas	starożytnych	sena	starożytny	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;PL
senas	starożytni	sena	starożytnia	ADJ;NOM;FEM;PL	N;NOM;MASC;PL
senas	starożytna	sena	starożytny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
senas	starożytne	sena	starożytny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
eric	eryk	ericēt	eryk		PROPN;NOM;MASC;SG
eric	eric	ericēt	eric		PROPN;NOM;MASC;SG
budistu	buddyjskich	budists	buddyjski	N;ACC;MASC;SG	ADJ;GEN;MASC;PL
parakstīt	znak	parakstīt	znak	V;POS;NFIN	N;NOM;MASC;SG
donalds	donalda	donalds	donalda	N;NOM;MASC;SG	
donalds	donald	donalds	donald	N;NOM;MASC;SG	
irāka	irak	irāka	irak	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
irāka	iraku	irāka	irak	N;NOM;FEM;SG	PROPN;GEN;MASC;SG
anita	anita	anita	anita	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
jeruzalemes	jerozolimy	jeruzaleme	jerozolima	N;NOM;FEM;PL	N;GEN;FEM;SG
jeruzalemes	jerozolimie	jeruzaleme	jerolimima	N;NOM;FEM;PL	
dens	dan	dens	dana	PROPN	
neparasti	niezwykła	neparasti	niezwykły	ADV	ADJ;NOM;FEM;SG
neparasti	niespotykane	neparasti	spotykać	ADV	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
neparasti	nietypowe	neparasti	nietypowy	ADV	ADJ;NOM;NEUT;SG
neparasti	niezwykłe	neparasti	niezwykłe	ADV	ADJ;NOM;NEUT;SG
bioloģiskā	biologicznych	bioloģiska	biologiczny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
piektajā	piątej	piektā	piąty	ADJ;ESS;DEF;FEM;SG	ADJ;GEN;FEM;SG
piektajā	piąte	piektā	piąty	ADJ;ESS;DEF;FEM;SG	
piektajā	piąta	piektā	piąty	ADJ;ESS;DEF;FEM;SG	
piektajā	piąty	piektā	piąty	ADJ;ESS;DEF;FEM;SG	ADJ;NOM;MASC;SG
hdi	hdi	hdi	hdić	N	
tipisks	typowo	tipisks	typowo	ADJ;NOM;MASC;SG	
niedru	reed	niedrs	reed	N;ACC;MASC;SG	PROPN;NOM;MASC;SG
vēlu	późny	vēlu	późny	ADV	ADJ;NOM;MASC;SG
platumā	szerokość	platums	szerokość	N;ESS;MASC;SG	N;NOM;FEM;SG
platumā	szerokości	platums	szerokość	N;ESS;MASC;SG	N;GEN;FEM;SG
manuels	manuel	manuels	manuel	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ražoti	wyprodukowane	ražot	wyprodukować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ražoti	wyprodukowany	ražot	wyprodukować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ražoti	produkowane	ražot	produkować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ražoti	wyprodukowane	ražot	wyprodukować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ražoti	wytworzone	ražot	wytworzyć	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ražoti	wyprodukowany	ražot	wyprodukować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ražoti	produkowane	ražot	produkować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
medībās	poluje	medības	polować	N;ESS;FEM	V;IPFV;IND;SG;3;PRS;FIN;ACT
medībās	polowania	medības	polowanie	N;ESS;FEM	N;NOM;NEUT;SG
medībās	polowanie	medības	polować	N;ESS;FEM	N;NOM;NEUT;SG
abinieku	płazów	abinieks	płaz	N;ACC;MASC;SG	N;ACC;MASC;PL
lūiss	lewis	lūiss	lewis	N;NOM;MASC;SG	
lūiss	lewisa	lūiss	lewis	N;NOM;MASC;SG	
paaugstināta	zwiększone	paaugstināt	zwiększyć	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
paaugstināta	zwiększona	paaugstināt	zwiększyć	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
paaugstināta	zwiększony	paaugstināt	zwiększyć	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
paaugstināta	zwiększenie	paaugstināt	zwiększyć	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
zviedriem	szwedów	zviedrs	szwed	N;DAT;MASC;PL	N;ACC;MASC;PL
pieraksts	notacji	pieraksts	notacja	N;NOM;MASC;SG	N;GEN;FEM;SG
pieraksts	subskrypcji	pieraksts	subskrypcja	N;NOM;MASC;SG	N;GEN;FEM;SG
locītavas	złącza	locītava	złączać	N;NOM;FEM;SG	N;NOM;NEUT;PL
locītavas	stawy	locītava	stawa	N;NOM;FEM;SG	N;NOM;MASC;PL
locītavas	stawów	locītava	staw	N;NOM;FEM;SG	N;GEN;MASC;PL
mao	mao	maos	mao		
trīspadsmit	trzynastu	trīspadsmit	trzynaście	NUM;PL	
trīspadsmit	trzynaście	trīspadsmit	trzynaście	NUM;PL	
trīspadsmit	thirteen	trīspadsmit	thirteen	NUM;PL	
drošu	sejf	droša	sejf	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS	N;NOM;MASC;SG
drošu	bezpieczne	droša	bezpieczny	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
drošu	bezpieczny	droša	bezpieczny	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;MASC;SG
drošu	bezpieczna	droša	bezpieczny	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;FEM;SG
sēru	żało	sēra	żać	N;ACC;FEM;SG	N;GEN;FEM;SG
sēru	żałobie	sēra	żałoby	N;ACC;FEM;SG	N;DAT;FEM;SG
fantāzijas	fantazji	fantāzija	fantazja	N;NOM;FEM;PL	N;GEN;FEM;SG
fantāzijas	fantasy	fantāzija	fantas	N;NOM;FEM;PL	
fantāzijas	fantazja	fantāzija	fantazja	N;NOM;FEM;PL	N;NOM;FEM;SG
fantāzijas	fantazji	fantāzija	fantazja	N;NOM;FEM;PL	N;GEN;FEM;SG
apzināti	zamierzone	apzināt	zamierzyć	ADV	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
apzināti	celowe	apzināt	celowy	ADV	ADJ;NOM;NEUT;SG
čaulas	powłoka	čaula	powłoka	N;NOM;FEM;PL	N;NOM;FEM;SG
čaulas	powłoki	čaula	powłoki	N;NOM;FEM;PL	
čaulas	shell	čaula	shell	N;NOM;FEM;PL	
čaulas	skorupy	čaula	skorupa	N;NOM;FEM;PL	
čaulas	liniowce	čaula	liniowka	N;NOM;FEM;PL	
čaulas	liniowej	čaula	liniowy	N;NOM;FEM;PL	ADJ;GEN;FEM;SG
avangard	awangard	avangard	awangard	N;NOM;FEM;SG	
laikus	terminowe	laikus	terminowy	ADV	ADJ;NOM;NEUT;SG
dziļu	głębokie	dziļu	głęboki	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
ana	ana	ana	ann		PROPN;NOM;MASC;SG
kopīgas	udostępnił	kopīga	udostępnić	ADJ;NOM;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN;ACT
kopīgas	udostępnione	kopīga	udostępnić	ADJ;NOM;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
kopīgas	wspólny	kopīga	wspólny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
kopīgas	udostępniony	kopīga	udostępnić	ADJ;NOM;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
kopīgas	wspólne	kopīga	wspólny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
senioru	seniorów	seniors	senior	N;ACC;MASC;SG	N;ACC;MASC;PL
lāci	miś	lāce	miś	N;ACC;FEM;SG	N;NOM;MASC;SG
lāci	misiek	lāce	misiek	N;ACC;FEM;SG	N;NOM;MASC;SG
lāci	misia	lāce	misia	N;ACC;FEM;SG	
lāci	misiu	lāce	misieć	N;ACC;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
lāci	niedźwiedź	lāce	niedźwiedź	N;ACC;FEM;SG	N;NOM;MASC;SG
pagrīdes	boardwalk	pagrīde	boardwalk	N;NOM;FEM;PL	N;NOM;MASC;SG
radošo	kreatywny	radīt	kreatywny	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;MASC;SG
radošo	kreatywność	radīt	kreatywność	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	N;NOM;FEM;SG
radošo	creative	radīt	creativ	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	
grīnbergs	grünberg	grīnbergs	grünberg	PROPN;NOM;MASC;SG	
bobsleja	bobsleje	bobsleja	bobsleć	N;NOM;FEM;SG	N;NOM;FEM;PL
pārtrauc	przerwania	pārtraukt	przerwanie	V;FH;IND;3;POS;PRS;FIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
sūtīt	wysyłanie	sūtīt	wysyłać	V;POS;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
iekšējais	wnętrze	iekšējs	wnętrze	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
iekšējais	wnętrz	iekšējs	wnętrz	ADJ;NOM;MASC;SG	
iekšējais	wnętrza	iekšējs	wnętrze	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
iekšējais	wewnętrznego	iekšējs	wewnętrzny	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
sandra	sandra	sandra	sandra	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
pārtraukums	break	pārtraukums	break	N;NOM;MASC;SG	
pārtraukums	przerwa	pārtraukums	przerwa	N;NOM;MASC;SG	
pārtraukums	złamać	pārtraukums	złamać	N;NOM;MASC;SG	V;PFV;NFIN;ACT
pārtraukums	przerywa	pārtraukums	przerywać	N;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
slēpjas	ukrywanie	slēpties	ukrywać	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ķirurgs	chirurga	ķirurgs	chirurga	N;NOM;MASC;SG	N;GEN;MASC;SG
cēlušies	zstąpił	celties	zstąpić	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
silver	srebro	silvēr	srebro		
silver	srebrny	silvēr	srebrny		
silver	srebra	silvēr	srebro		
silver	srebrne	silvēr	srebrny		N;NOM;MASC;SG
silver	srebrna	silvēr	srebrny		
silver	silver	silvēr	silver		
augumu	wysokości	augums	wysokość	N;ACC;MASC;SG	N;GEN;FEM;SG
augumu	wzrost	augums	wzrost	N;ACC;MASC;SG	N;NOM;MASC;SG
augumu	wysokość	augums	wysokość	N;ACC;MASC;SG	N;NOM;FEM;SG
oriģinālā	oryginalna	oriģināls	oryginalny	N;ESS;MASC;SG	ADJ;NOM;FEM;SG
oriģinālā	pierwotnym	oriģināls	pierwotny	N;ESS;MASC;SG	ADJ;INS;MASC;SG
oriģinālā	oryginalny	oriģināls	oryginalny	N;ESS;MASC;SG	ADJ;NOM;MASC;SG
oriģinālā	oryginał	oriģināls	oryginał	N;ESS;MASC;SG	N;ACC;MASC;SG
oriģinālā	oryginalne	oriģināls	oryginalny	N;ESS;MASC;SG	ADJ;NOM;NEUT;SG
peldēšanas	pływania	peldēšana	pływać	N;NOM;FEM;PL	N;NOM;NEUT;SG
peldēšanas	pływanie	peldēšana	pływać	N;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pētnieku	naukowiec	pētnieks	naukowiec	N;ACC;MASC;SG	N;NOM;MASC;SG
pētnieku	badacz	pētnieks	badaczyć	N;ACC;MASC;SG	N;NOM;MASC;SG
sacenšas	konkurencyjnych	sacenst	konkurcyjnyjny	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;GEN;MASC;PL
sacenšas	konkurencyjne	sacenst	konkurencyjny	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
rasu	rasowej	rasa	rasowy	N;ACC;FEM;SG	ADJ;GEN;FEM;SG
rasu	rasowe	rasa	rasowy	N;ACC;FEM;SG	N;NOM;MASC;SG
kritēriji	kryterium	kritērijs	kryterium	N;NOM;MASC;PL	N;NOM;NEUT;SG
mareks	marek	mareks	marek	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
svītras	paski	svītra	pask	ADJ;NOM;FEM;PL	N;NOM;MASC;PL
siltāks	cieplej	silts	ciepły	ADJ;NOM;CMPR;MASC;SG	ADV;CMPR
zēns	boy	zēns	boy	N;NOM;MASC;SG	
palestīniešu	palestyńskich	palestīnietis	palestyński	N;GEN;MASC;PL	ADJ;GEN;MASC;PL
paskaidrojumi	wytłumaczenia	paskaidrojums	wytłumaczyć	N;NOM;MASC;PL	N;GEN;NEUT;SG
paskaidrojumi	wyjaśnienia	paskaidrojums	wyjaśnienie	N;NOM;MASC;PL	N;NOM;NEUT;SG
paskaidrojumi	wyjaśnień	paskaidrojums	wyjaśnienie	N;NOM;MASC;PL	N;GEN;NEUT;PL
baltastes	bulwer	baltaste	bulwer	N;NOM;FEM;PL	
brīvs	wolna	brīvs	wolny	ADJ;NOM;MASC;SG	
brīvs	free	brīvs	free	ADJ;NOM;MASC;SG	
bagātīgi	obfite	bagātīgi	obfity	ADV	
bagātīgi	obfite	bagātīgi	obfity	ADV	
iegādāts	kupione	iegādāt	kupić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
iegādāts	kupiony	iegādāt	kupić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
iegādāts	zakupione	iegādāt	zakupić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
golden	złote	golden	złoty		
golden	golden	golden	golden		
golden	złoty	golden	złoty		
golden	złota	golden	złoty		
alejas	galerie	aleja	galeria	N;NOM;FEM;PL	N;NOM;MASC;SG
līdakas	pike	līdakas	pik	N;NOM;FEM;PL	
izstrādāti	rozwijane	izstrādāt	rozwijać	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
izstrādāti	rozwiniętych	izstrādāt	rozwinąć	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
izstrādāti	opracowane	izstrādāt	opracować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
izstrādāti	rozwinięte	izstrādāt	rozwinąć	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
izstrādāti	opracowany	izstrādāt	opracować	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
katastrofas	katastrofy	katastrofa	katastrofa	N;NOM;FEM;PL	N;GEN;FEM;SG
katastrofas	klęsk	katastrofa	klęsk	N;NOM;FEM;PL	N;GEN;FEM;PL
katastrofas	katastrof	katastrofa	katastrofa	N;NOM;FEM;PL	N;GEN;FEM;PL
pavēlnieks	panie	pavēlnieks	pan	N;NOM;MASC;SG	
vienādojumu	równanie	vienādojums	równać	N;ACC;MASC;SG	N;NOM;NEUT;SG
organisms	organizmy	organisms	organizm	N;NOM;MASC;SG	V;IPFV;IMP;PL;1;FIN;ACT
organisms	organizm	organisms	organizm	N;NOM;MASC;SG	N;ACC;MASC;SG
organisms	organizmu	organisms	organizm	N;NOM;MASC;SG	N;GEN;MASC;SG
eca	eto	eca	eto		
sudānas	sudanu	sudāna	sudan	N;NOM;FEM;PL	N;GEN;MASC;SG
plānota	zaplanowane	plānot	zaplanować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plānota	zaplanowany	plānot	zaplanować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
plānota	planowane	plānot	planować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plānota	zaplanowana	plānot	zaplanować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
plānota	zaplanowane	plānot	zaplanować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plānota	planowana	plānot	planować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
plānota	planowany	plānot	planować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
plānota	planowane	plānot	planować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plānota	zaplanowany	plānot	zaplanować	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
slēgt	zamek	slēgt	zamek	V;POS;NFIN	
hēlija	hel	Hēlija	hel	N;NOM;FEM;SG	
hēlija	helu	Hēlija	hel	N;NOM;FEM;SG	
#ff	#ff	#ff	#ff		
atpazīstamību	renomy	atpazīstamība	renoma	N;ACC;FEM;SG	N;GEN;FEM;SG
bayer	bayer	bayer	bayer	PROPN	
piepilsētas	podmiejskich	piepilsēta	podmiejski	N;NOM;FEM;PL	ADJ;GEN;MASC;PL
sadalīšanas	rozwarstwienie	sadalīšana	rozwarstwienie	N;NOM;FEM;PL	N;NOM;NEUT;SG
kopija	skopiuj	kopija	skopiuj	N;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
kopija	kopiuj	kopija	kopiuj	N;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
balasta	osieroconych	balasts	osierocony	N;GEN;MASC;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
balasta	balast	balasts	balast	N;GEN;MASC;SG	N;ACC;MASC;SG
pievienotas	dołączony	pievienot	dołączyć	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pievienotas	załączony	pievienot	załączyć	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pievienotas	dołączone	pievienot	dołączyć	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vīrusu	wirusowe	vīruss	wirusowy	N;ACC;MASC;SG	ADJ;NOM;NEUT;SG
vīrusu	wirusy	vīruss	wirus	N;ACC;MASC;SG	
vīrusu	wirusów	vīruss	wirus	N;ACC;MASC;SG	N;GEN;MASC;PL
vīrusu	wirus	vīruss	wirus	N;ACC;MASC;SG	N;NOM;MASC;SG
vīrusu	wirusy	vīruss	wirus	N;ACC;MASC;SG	
vīrusu	wirusa	vīruss	wirus	N;ACC;MASC;SG	
būtiskas	zasadnicze	būtiska	zasadniczy	ADJ;NOM;FEM;PL	
laikapstākļi	pogoda	laikapstāklis	pogoda	N;NOM;MASC;PL	N;NOM;FEM;SG
laikapstākļi	pogody	laikapstāklis	pogoda	N;NOM;MASC;PL	N;GEN;FEM;SG
izpratni	zrozumienie	izpratne	zrozumienie	N;ACC;FEM;SG	N;NOM;NEUT;SG
izpratni	rozumienie	izpratne	rozumienie	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
izpratni	zrozumienia	izpratne	zrozumienie	N;ACC;FEM;SG	N;GEN;NEUT;SG
laima	lyme	laima	lym	N;NOM;FEM;SG	
laima	wapna	laima	wapny	N;NOM;FEM;SG	
sulu	juice	sula	juica	N;ACC;FEM;SG	
sulu	sok	sula	sok	N;ACC;FEM;SG	
sulu	soku	sula	sok	N;ACC;FEM;SG	N;GEN;MASC;SG
sulu	soki	sula	sok	N;ACC;FEM;SG	N;NOM;MASC;PL
asamblejas	zgromadzenie	asambleja	zgromadzenie	N;NOM;FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
asamblejas	montaż	asambleja	montaż	N;NOM;FEM;PL	
