aliado	الحلفاء	aliado	حَلِيف	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;PL
damas	سيداتي	dama	سيداتي	N;FEM;PL	
cabina	بوث	cabina	بوث	N;FEM;SG	
cabina	كشك	cabina	كشك	N;FEM;SG	
cabina	مقصورة	cabina	مَقصُور	N;FEM;SG	ADJ;NOM;INDF;FEM;SG
cabina	كوخ	cabina	كوخ	N;FEM;SG	
teléfonos	الهواتف	teléfono	هَاتِف	N;MASC;PL	N;NOM;DEF;SG
teléfonos	هاتف	teléfono	هَاتِف	N;MASC;PL	
teléfonos	تلفون	teléfono	تَلَفَّن	N;MASC;PL	
teléfonos	الهاتف	teléfono	هَاتِف	N;MASC;PL	N;NOM;DEF;SG
teléfonos	هاتف	teléfono	هَاتِف	N;MASC;PL	
teléfonos	تلفون	teléfono	تَلَفَّن	N;MASC;PL	
teléfonos	تليفون	teléfono	تليفون	N;MASC;PL	
teléfonos	الهاتف	teléfono	هَاتِف	N;MASC;PL	N;NOM;DEF;SG
otan	الناتو	otar	الناتو	N;FEM;SG	
nepal	نيبال	nepal	نيبال	N;MASC;SG	
nepal	النيبالي	nepal	نَيبَالِيّ	N;MASC;SG	
nepal	النيبالية	nepal	نِيبَالِيّ	N;MASC;SG	
fusil	بنادق	fusil	بُندُقِيَّة	N;MASC;SG	N;NOM;INDF;PL
frías	البرد	fría	بُرد	N;FEM;PL	N;NOM;DEF;SG
frías	بارد	fría	بَارِد	N;FEM;PL	
frías	الباردة	fría	بَارِد	N;FEM;PL	N;NOM;DEF;SG
frías	باردة	fría	بَارِد	N;FEM;PL	ADJ;NOM;INDF;FEM;SG
frías	برد	fría	برد	N;FEM;PL	
mecánico	الميكانيكي	mecánico	مِيكَانِيكِي	ADJ;MASC;SG	N;NOM;DEF;SG
mecánico	الميكانيكية	mecánico	مِيكَانِيكِيَّة	ADJ;MASC;SG	N;NOM;DEF;SG
copenhague	كوبنهاغن	copenhague	كُوبِنهَاغِن	PROPN	
raven	غراب	raven	غَرَّاب	N	
raven	ريفن	raven	ريفن	N	
escucha	اسمع	escuchar	أَسمَع	V;IND;SG;3;PRS;FIN	
escucha	الاستماع	escuchar	اِستِمَاع	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
escucha	اسمعوا	escuchar	اسمعوا	V;IND;SG;3;PRS;FIN	V;PFV;MASC;PL;3;ACT
escucha	استمعوا	escuchar	اِستَمَع	V;IND;SG;3;PRS;FIN	V;PFV;MASC;PL;3;ACT
manchas	بقع	mancha	بَقَع	N;FEM;PL	N;NOM;INDF;SG
deep	عميقا	deep	عَمِيق	N	ADJ;ACC;INDF;MASC;SG
deep	عميق	deep	عَمِيق	N	ADJ;NOM;INDF;MASC;SG
deep	عميقة	deep	عَمِيق	N	ADJ;NOM;INDF;FEM;SG
aeronave	طائرات	aeronave	طَائِرَة	N;FEM;SG	N;NOM;INDF;PL
aeronave	الطائرات	aeronave	طَائِرَة	N;FEM;SG	N;NOM;DEF;PL
permanentes	دائم	permanente	دَائِم	ADJ;PL	ADJ;NOM;INDF;MASC;SG
permanentes	الدائم	permanente	دَائِم	ADJ;PL	ADJ;NOM;DEF;MASC;SG
permanentes	دائمة	permanente	دَائِم	ADJ;PL	ADJ;NOM;INDF;FEM;SG
permanentes	دايم	permanente	دايم	ADJ;PL	
permanentes	الدائمة	permanente	دَائِم	ADJ;PL	ADJ;NOM;DEF;FEM;SG
che	تشي	che	تشي		
contribuir	الاسهام	contribuir	إِسهَام	V;NFIN	N;NOM;DEF;SG
efectivos	فعالة	efectivo	فَعَّال	N;MASC;PL	ADJ;NOM;INDF;FEM;SG
efectivos	فعالية	efectivo	فَعَّالِيَّة	N;MASC;PL	N;NOM;INDF;SG
efectivos	فعال	efectivo	فَعَّال	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
efectivos	الفعال	efectivo	فَعَّال	N;MASC;PL	N;NOM;DEF;SG
servido	خدمت	servir	خَدَم	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
servido	خدم	servir	خَدَم	ADJ;MASC;SG;V.PTCP	
lourdes	لورديس	lourde	لُوردِيس	N;FEM;PL	
empleada	موظف	empleado	مُوَظَّف	ADJ;FEM;SG;V.PTCP	N;NOM;INDF;SG
empleada	الموظف	empleado	مُوَظَّف	ADJ;FEM;SG;V.PTCP	N;NOM;DEF;SG
empleada	موظفة	empleado	مُوَظَّف	ADJ;FEM;SG;V.PTCP	N;NOM;INDF;SG
rito	طقوس	rito	طَقس	N;MASC;SG	N;NOM;INDF;PL
colin	كولن	colin	كُولِن	PROPN	
enfermos	مريض	enfermo	مَرِيض	N;MASC;PL	N;NOM;INDF;SG
enfermos	مريضة	enfermo	مَرِيض	N;MASC;PL	ADJ;NOM;INDF;FEM;SG
cairo	القاهره	cairo	القاهره	N;MASC;SG	
estimado	الغالي	estimado	الغالي	ADJ;MASC;SG;V.PTCP	
estimado	عزيزي	estimado	عزيزي	ADJ;MASC;SG;V.PTCP	
estimado	عزيز	estimado	عزيز	ADJ;MASC;SG;V.PTCP	
estimado	عزيزتي	estimado	عزيزتي	ADJ;MASC;SG;V.PTCP	
estimado	تقديرات	estimado	تَقدِير	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;PL
estimado	التقديرات	estimado	تَقدِير	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;PL
estimado	التقدير	estimado	تَقدِير	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
estimado	تقدير	estimado	تَقدِير	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
estimado	المقدرة	estimado	مُقَدِّر	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
monseñor	المونسنيور	monseñor	مُونسنِيُور	N;MASC;SG	
enseñanzas	العبر	enseñanza	عَبرَة	N;FEM;PL	
frescos	طازج	fresco	طَازَج	ADJ;MASC;PL	N;NOM;INDF;SG
frescos	طازجة	fresco	طَازِج	ADJ;MASC;PL	ADJ;NOM;INDF;FEM;SG
criatura	مخلوق	criatura	مَخلُوق	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
ernest	ايرنست	ernest	أَيرنسِت	N;MASC;SG	
coco	كوكو	coco	كُوكُو	N;MASC;SG	
traductores	tran	traductor	tran	N;MASC;PL	
bohemia	bohemia	bohemio	bohemia	N;FEM;SG	
filtro	رشح	filtro	رَشَح	N;MASC;SG	V;PFV;MASC;SG;3;ACT
colectivos	جماعية	colectivo	جَمَاعِيّ	N;MASC;PL	ADJ;NOM;INDF;FEM;SG
colectivos	جماعي	colectivo	جَمَاعِيّ	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
stalin	ستالين	stalin	ستالين	N;MASC;SG	N;ACC;INDF;DU
parámetro	ضابطة	parámetro	ضَابِط	N;MASC;SG	ADJ;NOM;INDF;FEM;SG
parámetro	المعامل	parámetro	مُعَامِل	N;MASC;SG	N;NOM;DEF;PL
génova	جنوا	génovo	جنوا	N;FEM;SG	
génova	جنيف	génovo	جِنِيف	N;FEM;SG	
spencer	سبنسر	spencer	سبنسر	PROPN	
spencer	سبينسر	spencer	سبينسر	PROPN	
craig	كريغ	craig	كرِيغ	PROPN	
craig	كريج	craig	كريج	PROPN	
karen	كارين	kar	كَارّ	N;FEM;SG	
karen	كارن	kar	كَارِن	N;FEM;SG	
misioneros	التبشيرية	misionero	تَبشِيرِيّ	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
milagros	المعجزة	milagro	مُعَجِّز	N;MASC;PL	N;NOM;DEF;SG
milagros	معجزة	milagro	معجزة	N;MASC;PL	N;NOM;INDF;SG
creadas	خلق	creado	خَلَق	ADJ;FEM;PL;V.PTCP	V;PFV;MASC;SG;3;ACT
creadas	خلقت	creado	خَلَق	ADJ;FEM;PL;V.PTCP	V;PFV;FEM;SG;3;ACT
registrados	مسجل	registrado	مُسَجَّل	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
registrados	مسجلة	registrado	مُسَجَّل	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;FEM;SG
garcia	غارسيا	garcia	غارسيا	PROPN	
pantalón	بنطال	pantalón	بنطال	N;MASC;SG	
pantalón	بنطلون	pantalón	بنطلون	N;MASC;SG	
pantalón	سروال	pantalón	سُرُوَال	N;MASC;SG	
pantalón	السراويل	pantalón	اَلسَرَاوِيل	N;MASC;SG	N;NOM;DEF;PL
pantalón	سرو	pantalón	سرو	N;MASC;SG	
toulouse	تولوز	toulouse	تَولَز	N;MASC;SG	
josh	جوش	josh	جُوش	PROPN	
fruta	فواكه	fruta	فَاكِه	N;FEM;SG	
fruta	الفواكه	fruta	فَاكِهَة	N;FEM;SG	N;NOM;DEF;PL
fruta	فواكه	fruta	فَاكِه	N;FEM;SG	
fruta	الفواكه	fruta	فَاكِهَة	N;FEM;SG	N;NOM;DEF;PL
fruta	ثمار	fruta	ثَمَر	N;FEM;SG	N;NOM;INDF;PL
ralph	رالف	ralph	رالف	PROPN	
especializados	متخصص	especializado	مُتَخَصِّص	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
especializados	متخصصة	especializado	مُتَخَصِّص	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;FEM;SG
abandonada	هجرت	abandonado	هَجَر	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
ródano	الرون	ródano	رُونِيّ	N;MASC;SG	
barranco	كليف	barranco	كليف	N;MASC;SG	
suena	اصوات	sonar	صَوت	V;IND;SG;3;PRS;FIN	N;NOM;INDF;PL
pasto	المراعي	pasto	مِرَاعِيّ		
pasto	العشب	pasto	عَشَبَة		N;NOM;DEF;SG
pasto	عشب	pasto	عَشِبَ		
pasto	الرعي	pasto	رَعِيّ		N;NOM;DEF;SG
ward	عنبر	ward	عُنبُر	PROPN	
ward	ورد	ward	وَرَد	PROPN	
ward	وارد	ward	وَارِد	PROPN	
divididos	انقسام	dividido	اِنقِسَام	ADJ;MASC;PL;V.PTCP	N;NOM;INDF;SG
divididos	مقسم	dividido	مَقسِم	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
divididos	مقسمة	dividido	مُقَسَّم	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;FEM;SG
divididos	انقسام	dividido	اِنقِسَام	ADJ;MASC;PL;V.PTCP	N;NOM;INDF;SG
divididos	التقسيم	dividido	تَقسِيم	ADJ;MASC;PL;V.PTCP	N;NOM;DEF;SG
divididos	تقسيم	dividido	تَقسِيم	ADJ;MASC;PL;V.PTCP	N;NOM;INDF;SG
catherine	كاثرين	catherine	كَاثِر	N;FEM;SG	
quejas	يشتكي	queja	اِشتَكَى	N;FEM;PL	V;IPFV;MASC;IND;SG;3;FIN;ACT
quejas	الشكوى	queja	شَكوَى	N;FEM;PL	N;NOM;DEF;SG
quejas	شكوى	queja	شَكوَى	N;FEM;PL	N;NOM;INDF;SG
judiciales	قضائية	judicial	قَضَائِيّ	ADJ;PL	ADJ;NOM;INDF;FEM;SG
pájaro	طير	pájaro	طَير	N;MASC;SG	
pájaro	بيرد	pájaro	بِيرد	N;MASC;SG	
pájaro	عصفور	pájaro	عُصفُور	N;MASC;SG	
residente	مقيمة	residente	مُقَيَّمَة	N;SG	ADJ;NOM;INDF;FEM;SG
residente	المقيمون	residente	مُقَيَّم	N;SG	N;NOM;DEF;PL
primario	ابتدائي	primario	اِبتِدَائِيّ	ADJ;MASC;SG	N;ACC;INDF;SG
see	شاهد	ser	شَاهَد		
see	ترى	ser	رَأَى		V;IPFV;FEM;IND;SG;3;FIN;ACT
pierna	ساق	pierna	سَاق	N;FEM;SG	
intervenciones	التدخل	intervención	تَدَخُّل	N;FEM;PL	N;NOM;DEF;SG
intervenciones	تدخل	intervención	تَدَخُّل	N;FEM;PL	N;NOM;INDF;SG
edades	السن	edad	سِنّ	N;FEM;PL	N;NOM;DEF;SG
edades	العمر	edad	عُمر	N;FEM;PL	N;NOM;DEF;SG
edades	اعمار	edad	اعمار	N;FEM;PL	
edades	الاعمار	edad	الاعمار	N;FEM;PL	
iniciada	بادر	iniciado	بَادَر	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
iniciada	بدات	iniciado	بَدَأ	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
iniciada	بدا	iniciado	بَدَا	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
clasificada	مصنف	clasificado	مَصنَف	ADJ;FEM;SG;V.PTCP	N;NOM;INDF;SG
necesitaba	مطلوب	necesitar	مَطلُوب	V;IND;SG;3;IPFV;FIN	ADJ;NOM;INDF;MASC;SG
secuestro	خطف	secuestro	خَطَف	N;MASC;SG	V;PFV;MASC;SG;3;ACT
secuestro	خطف	secuestro	خَطَف	N;MASC;SG	V;PFV;MASC;SG;3;ACT
secuestro	خطف	secuestro	خَطَف	N;MASC;SG	V;PFV;MASC;SG;3;ACT
muelle	المرسى	muelle	مَرسَى	N;MASC;SG	
padilla	باديا	padilla	بَادِي	N;FEM;SG	ADJ;ACC;INDF;MASC;SG
monstruos	الوحش	monstruo	وَحش	N;MASC;PL	N;NOM;DEF;SG
monstruos	وحش	monstruo	وَحش	N;MASC;PL	N;NOM;INDF;SG
divino	الالهي	divino	إِلٰهِيّ	ADJ;MASC;SG	
divino	الالهية	divino	أَلهِيّ	ADJ;MASC;SG	N;NOM;DEF;SG
beck	بيك	beck	بَيكَ	PROPN	
temporales	مؤقتا	temporal	مُؤَقَّت	ADJ;PL	ADJ;ACC;INDF;MASC;SG
temporales	المؤقت	temporal	مُؤَقَّت	ADJ;PL	ADJ;NOM;DEF;MASC;SG
temporales	مؤقتة	temporal	مُؤَقَّت	ADJ;PL	ADJ;NOM;INDF;FEM;SG
temporales	مؤقت	temporal	مُؤَقَّت	ADJ;PL	ADJ;NOM;INDF;MASC;SG
escaso	الشحيحة	escaso	شَحِيحَة	ADJ;MASC;SG	N;NOM;DEF;SG
amanecer	داون	amanecer	دَان	N;MASC;SG	
amanecer	شروق	amanecer	شَرق	N;MASC;SG	N;NOM;INDF;PL
varían	تختلف	variar	اِختَلَف	V;IND;PL;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
regalo	الهدايا	regalo	هَدِيَّة	N;MASC;SG	N;NOM;DEF;PL
regalo	هدايا	regalo	هَدِيَّة	N;MASC;SG	N;NOM;INDF;PL
regalo	الهبات	regalo	هَبَات	N;MASC;SG	N;NOM;DEF;PL
regalo	هديه	regalo	هَدِيه	N;MASC;SG	
evita	تفادي	evitar	تفادي	V;IND;SG;3;PRS;FIN	
evita	تجنب	evitar	تجنب	V;IND;SG;3;PRS;FIN	
adolescencia	المراهقين	adolescencia	مُرَاهِق	N;FEM;SG	N;NOM;DEF;PL
adolescencia	المراهقون	adolescencia	مُرَاهِق	N;FEM;SG	N;NOM;DEF;PL
adolescencia	مراهقين	adolescencia	مُرَاهِق	N;FEM;SG	N;NOM;INDF;PL
embarazo	حمل	embarazo	حَمَل	N;MASC;SG	V;PFV;MASC;SG;3;ACT
embarazo	الحوامل	embarazo	حَامِل	N;MASC;SG	N;NOM;DEF;PL
embarazo	حبلى	embarazo	حَبلِيّ	N;MASC;SG	V;PFV;FEM;SG;3;ACT
embarazo	حامل	embarazo	حَامِل	N;MASC;SG	
checo	التشيك	checo	تشِيكِيّ	N;MASC;SG	N;NOM;DEF;PL
checo	التشيكية	checo	التشيكية	N;MASC;SG	
zagreb	زغرب	zagreb	زَغرَب	N;MASC;SG	
vendidas	تباع	vendido	أَبَاع	ADJ;FEM;PL;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;PASS
vendidas	بيعت	vendido	بَيع	ADJ;FEM;PL;V.PTCP	V;PFV;FEM;SG;3;PASS
vendidas	بيع	vendido	بَيع	ADJ;FEM;PL;V.PTCP	N;NOM;INDF;SG
vendidas	بعت	vendido	بَعَى	ADJ;FEM;PL;V.PTCP	V;PFV;FEM;SG;3;ACT
vendidas	باع	vendido	بَاع	ADJ;FEM;PL;V.PTCP	V;PFV;MASC;SG;3;ACT
sena	سينا	sena	سينا	N;MASC;SG	
arreglo	الترتيبات	arreglo	تَرتِيب	N;MASC;SG	N;NOM;DEF;PL
arreglo	ترتيبات	arreglo	تَرتِيب	N;MASC;SG	N;NOM;INDF;PL
cuándo	حين	cuándo	حِينَ	PRO	ADP;ACC
cuándo	عندما	cuándo	عِندَمَا	PRO	CONJ
cuándo	متى	cuándo	مَتَى	PRO	DET
cómico	كوميدي	cómico	كوميدي	ADJ;MASC;SG	N;NOM;INDF;SG
cómico	الكوميدي	cómico	كُومِيدِيّ	ADJ;MASC;SG	
márgenes	هامش	margen	هَامِش	N;PL	N;NOM;INDF;SG
márgenes	الهامش	margen	هَامِش	N;PL	N;NOM;DEF;SG
johannes	يوهانس	johanne	وَ	N;MASC	
superman	سوبرمان	supermar	سُوبِرمَان	N;MASC;SG	
caen	ca	caer	هُوَ	V;IND;PL;3;PRS;FIN	
eléctricas	كهربائي	eléctrico	كَهرَبَائِيّ	ADJ;FEM;PL	N;NOM;INDF;SG
eléctricas	كهربائية	eléctrico	كَهرَبَائِيَّة	ADJ;FEM;PL	
gótica	القوطية	gótico	قَوطِيّ	ADJ;FEM;SG	
gótica	غوثام	gótico	غوثام	ADJ;FEM;SG	
gótica	جوثام	gótico	جوثام	ADJ;FEM;SG	
césped	المرج	césped	مَرَج	N;MASC;SG	
césped	عشب	césped	عَشِبَ	N;MASC;SG	
miel	عسل	miel	عَسَل	N;FEM;SG	
militante	ناشطة	militante	نَاشِطَة	N;SG	ADJ;NOM;INDF;FEM;SG
denver	دينفر	denver	دينفر	PROPN	
denver	دنفر	denver	دُنفَر	PROPN	
montgomery	مونتغمري	montgomery	مونتغمري	N;MASC;SG	
positivas	ايجابي	positivo	إِيجَابِيّ	ADJ;FEM;PL	ADJ;NOM;INDF;MASC;SG
positivas	الايجابي	positivo	إِيجَابِيّ	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
positivas	ايجابية	positivo	إِيجَابِيّ	ADJ;FEM;PL	ADJ;NOM;INDF;FEM;SG
positivas	الايجابية	positivo	إِيجَابِيّ	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
positivas	موجب	positivo	مُوجِب	ADJ;FEM;PL	N;NOM;INDF;SG
atraer	جذب	atraer	جَذب	V;NFIN	N;NOM;INDF;SG
atraer	اجتذاب	atraer	اِجتِذَاب	V;NFIN	N;NOM;INDF;SG
atraer	جذب	atraer	جَذب	V;NFIN	N;NOM;INDF;SG
champions	الابطال	championso	بَطَل	N;FEM;SG	N;NOM;DEF;PL
champions	ابطال	championso	بَطَل	N;FEM;SG	N;NOM;INDF;PL
maximiliano	ماكسيميليان	maximiliano	ماكسيميليان	N;MASC;SG	
pato	بط	pato	بَطّ	N;MASC;SG	
pato	داك	pato	دَاك	N;MASC;SG	
pato	بطة	pato	بَطَّة	N;MASC;SG	
rescatar	الانقاذ	rescatar	إِنقَاذ	V;NFIN	N;NOM;DEF;SG
rescatar	انقاذ	rescatar	إِنقَاذ	V;NFIN	N;NOM;INDF;SG
cantones	الكانتونية	cantón	كَانتُونِيّ	N;MASC;PL	
santísimo	المقدسة	santísimo	مُقَدَّس	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
santísimo	مقدس	santísimo	مَقدَس	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
francos	فرنك	franco	فرنك	N;MASC;PL	N;NOM;INDF;SG
francos	الفرنك	franco	فَرَنك	N;MASC;PL	N;NOM;DEF;SG
francos	فرنك	franco	فرنك	N;MASC;PL	N;NOM;INDF;SG
francos	فرانك	franco	فرانك	N;MASC;PL	
lucy	لوسى	lucy	لوسى	N;FEM;SG	
lucy	لوسي	lucy	لوسي	N;FEM;SG	
rumanía	رومانيا	rumanía	رُومَانِيَا	N;FEM;SG	
holmes	هولمز	holme	هولمز	N;MASC;SG	
honorario	فخري	honorario	فَخرِيّ	ADJ;MASC;SG	
establecidos	انشئت	establecido	أَنشَأ	ADJ;MASC;PL;V.PTCP	V;PFV;FEM;SG;3;PASS
establecidos	انشئ	establecido	أَنشَأ	ADJ;MASC;PL;V.PTCP	
establecidos	انشا	establecido	إِنشَا	ADJ;MASC;PL;V.PTCP	
entrando	الدخول	entrar	دُخُول	V;V.MSDR	N;NOM;DEF;SG
entrando	دخول	entrar	دُخُول	V;V.MSDR	N;NOM;INDF;SG
sydney	سيدنى	sydney	سِيدنِي	N;MASC;SG	
sydney	سدني	sydney	سدني	N;MASC;SG	
sydney	سيدني	sydney	سِيدنِي	N;MASC;SG	
murphy	ميرفي	murphy	ميرفي	PROPN	
joel	جويل	joel	جويل	PROPN	
joel	جول	joel	جول	PROPN	
queensland	كوينزلاند	queensland	كوينزلاند	N;MASC;SG	
cardenales	الكرادلة	cardenal	كُردِلّ	N;MASC;PL	
pesada	الثقيل	pesado	ثَقِيل	ADJ;FEM;SG;V.PTCP	
pesada	الثقيلة	pesado	ثَقِيل	ADJ;FEM;SG;V.PTCP	N;NOM;DEF;SG
diamante	ماسة	diamante	مَاسَّة	N;MASC;SG	
diamante	دايموند	diamante	دايموند	N;MASC;SG	
creadores	المبدعين	creador	مُبدِع	N;MASC;PL	ADJ;NOM;DEF;MASC;PL
acercarse	يقترب	acercarse	اِقتَرَب	V;SBJV;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
acercarse	اقتراب	acercarse	اِقتِرَاب	V;SBJV;SG;3;PRS;FIN	N;NOM;INDF;SG
paralela	مواز	paralelo	مَازّ	ADJ;FEM;SG	N;NOM;INDF;SG
paralela	بالتوازي	paralelo	بالتوازي	ADJ;FEM;SG	N;NOM;DEF;SG
paralela	الموازي	paralelo	مَوزِي	ADJ;FEM;SG	N;NOM;DEF;SG
distribuido	عمم	distribuir	عَمَّم	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
distribuido	توزع	distribuir	توزع	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
ideales	المثالي	ideal	مِثَالِي	ADJ;PL	ADJ;NOM;DEF;MASC;SG
ideales	ديال	ideal	ديال	ADJ;PL	
deutsche	d	deutsche	!	ADJ;SG	
embarcaciones	الحرفية	embarcación	حِرَفِيّ	N;FEM;PL	N;NOM;DEF;SG
embarcaciones	الاوعية	embarcación	وِعَاء	N;FEM;PL	
embarcaciones	اوعية	embarcación	وِعِّيّ	N;FEM;PL	N;NOM;INDF;SG
cal	لايم	cal	لايم	N;FEM;SG	
cal	كال	cal	كَال	N;FEM;SG	
corrió	ركض	correr	ركض	V;IND;SG;3;PST;FIN	
corrió	جريت	correr	جَرِّي	V;IND;SG;3;PST;FIN	
refuerzos	الدعم	refuerzo	دَعم	N;MASC;PL	N;NOM;DEF;SG
refuerzos	دعم	refuerzo	دَعم	N;MASC;PL	N;NOM;INDF;SG
refuerzos	اسناد	refuerzo	إِسنَاد	N;MASC;PL	N;NOM;INDF;SG
refuerzos	الاحتياطي	refuerzo	اِحتِيَاطِيّ	N;MASC;PL	N;NOM;DEF;SG
refuerzos	احتياطي	refuerzo	اِحتِيَاطِيّ	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
refuerzos	تعزيز	refuerzo	تَعزِيز	N;MASC;PL	N;NOM;INDF;SG
refuerzos	تقوية	refuerzo	تَقوِيَة	N;MASC;PL	N;NOM;INDF;SG
refuerzos	التعزيز	refuerzo	تَعزِيز	N;MASC;PL	N;NOM;DEF;SG
aaron	هارون	aaron	هارون	PROPN	
aaron	ارون	aaron	أَرُون	PROPN	
aaron	ايرون	aaron	إِيرُون	PROPN	
capturados	اسر	capturado	أُسرَة	ADJ;MASC;PL;V.PTCP	
durango	دورانغو	durango	دُورَانغُو	N;MASC;SG	
rechazado	رفض	rechazado	رَفَض	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
rechazado	رفض	rechazado	رَفَض	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
schmidt	شميدت	schmidt	شميدت	PROPN	
schmidt	شميت	schmidt	شَمِي	PROPN	
rendición	استسلم	rendición	اِستَسلَم	N;FEM;SG	V;PFV;MASC;SG;3;ACT
jung	جونغ	jung	جُونغ	N	
jung	جونج	jung	جونج	N	
jung	جيونغ	jung	جِيُونغ	N	
segmentos	الجزء	segmento	جُزء	N;MASC;PL	N;NOM;DEF;SG
segmentos	القطعة	segmento	قُطعَة	N;MASC;PL	N;NOM;DEF;SG
segmentos	شريحة	segmento	شَرِيحَة	N;MASC;PL	N;NOM;INDF;SG
segmentos	الشريحة	segmento	شَرِيح	N;MASC;PL	N;NOM;DEF;SG
flecha	ارو	flecha	ارو	N;FEM;SG	
fabricado	المصنعة	fabricado	مُصَنَّع	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
practicar	التدريب	practicar	تَدرِيب	V;NFIN	N;NOM;DEF;SG
practicar	ممارسة	practicar	مُمَارَسَة	V;NFIN	N;NOM;INDF;SG
practicar	الممارسة	practicar	مُمَارَسَة	V;NFIN	N;NOM;DEF;SG
practicar	التمرين	practicar	تَمرِين	V;NFIN	N;NOM;DEF;SG
practicar	تدريب	practicar	تَدرِيب	V;NFIN	N;NOM;INDF;SG
helicópteros	المروحيات	helicóptero	مِروَحِيّ	N;MASC;PL	ADJ;NOM;DEF;FEM;PL
helicópteros	مروحيات	helicóptero	مِروَحِيّ	N;MASC;PL	ADJ;NOM;INDF;FEM;PL
helicópteros	المروحية	helicóptero	المروحية	N;MASC;PL	N;NOM;DEF;SG
helicópteros	مروحية	helicóptero	مِروَحِيَّة	N;MASC;PL	N;NOM;INDF;SG
helicópteros	هليكوبتر	helicóptero	هليكوبتر	N;MASC;PL	
milan	ميلان	milar	ميلان	N;MASC;SG	
milan	ميلانو	milar	مِيلَانُو	N;MASC;SG	
nubes	سحاب	nube	سَحَّاب	N;FEM;PL	N;NOM;INDF;SG
nubes	السحب	nube	سَحب	N;FEM;PL	N;NOM;DEF;SG
nubes	غيوم	nube	غِيَوم	N;FEM;PL	
nubes	سحب	nube	سَحب	N;FEM;PL	N;NOM;INDF;SG
nubes	السحاب	nube	سَحَّاب	N;FEM;PL	N;NOM;DEF;SG
nubes	سحاب	nube	سَحَّاب	N;FEM;PL	N;NOM;INDF;SG
nubes	غيمة	nube	غِيمَة	N;FEM;PL	N;NOM;INDF;SG
nubes	سحابة	nube	سِحَابَة	N;FEM;PL	N;NOM;INDF;SG
bielorrusia	بيلاروس	bielorrusia	بِيلَارُوس	N;FEM;SG	
bielorrusia	بيلاروسية	bielorrusia	بيلاروسية	N;FEM;SG	
bielorrusia	البيلاروسي	bielorrusia	البيلاروسي	N;FEM;SG	
reich	الرايخ	reich	رَايِخ	N;MASC;SG	
hierbas	هيرب	hierba	هَيرَب	N;FEM;PL	
hierbas	عشبة	hierba	عَشَبَة	N;FEM;PL	N;NOM;INDF;SG
sellos	الطابع	sello	طَابِع	N;MASC;PL	N;NOM;DEF;SG
sellos	ختم	sello	خَتَم	N;MASC;PL	V;PFV;MASC;SG;3;ACT
sellos	طابع	sello	طَابِع	N;MASC;PL	N;NOM;INDF;SG
inmediaciones	الجوار	inmediaciones	جِوَار	N;FEM;PL	N;NOM;DEF;SG
prioridad	اولويات	prioridad	أَولَوِيَّة	N;FEM;SG	N;NOM;INDF;PL
botón	زر	botón	زر	N;MASC;SG	
observado	لوحظ	observar	لَاحَظ	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;PASS
observado	شاهدت	observar	شَاهَد	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
