кама	kama	кам	kams	N;INAN;NOM;FEM;SG	
поставки	apgāde	поставка	apgāde	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
грудь	krūtīs	грудь	krūts	N;INAN;NOM;FEM;SG	N;ESS;FEM;PL
грудь	krūšu	грудь	krūts	N;INAN;NOM;FEM;SG	N;GEN;FEM;PL
грудь	krūtis	грудь	krūts	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
грудь	krūtīm	грудь	krūts	N;INAN;NOM;FEM;SG	N;DAT;FEM;PL
грудь	krūšu	грудь	krūts	N;INAN;NOM;FEM;SG	N;GEN;FEM;PL
новиков	novikovs	новик	novikovs	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
интересует	ieinteresēts	интересовать	ieinteresēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
интересует	interesenti	интересовать	interesents	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
интересует	ieinteresēti	интересовать	ieinteresēti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
интересует	ieinteresēta	интересовать	ieinteresēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
бросил	pamesti	бросить	pamest	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
бросил	pamestas	бросить	pamest	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
самолет	lidmašīnas	самолет	lidmašīna	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
самолет	lidaparāti	самолет	lidaparāts	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
самолет	plaknes	самолет	plakne	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
картер	kārters	картер	kārters	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
противостояние	konfrontāciju	противостояние	konfrontācija	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
противостояние	opozīcijas	противостояние	opozīcija	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
противостояние	iebildumi	противостояние	iebildums	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
изабелла	izabella	изабелла	izabells	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
изабелла	izabella	изабелла	izabells	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
союзники	sabiedrotajiem	союзник	sabiedrot	N;ANIM;NOM;MASC;PL	V;PFV;DAT;DEF;MASC;PL;PST;V.PTCP
союзники	sabiedrotie	союзник	sabiedrot	N;ANIM;NOM;MASC;PL	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
заговора	sazvērestības	заговор	sazvērestība	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
противники	pretiniekiem	противник	pretinieks	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
тула	tulas	туло	tulēties	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
грузинская	gruzijas	грузинский	gruzija	ADJ;NOM;FEM;SG	PROPN;NOM;FEM;SG
расчёт	aprēķini	расчет	aprēķināt	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
расчёт	aprēķina	расчет	aprēķināt	N;INAN;NOM;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
расчёт	aprēķināt	расчет	aprēķināt	N;INAN;NOM;MASC;SG	V;POS;NFIN
чудо	marvel	чудо	marvel	N;INAN;NOM;NEUT;SG	
чудо	brīnos	чудо	brīnīties	N;INAN;NOM;NEUT;SG	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
четвёртая	ceturtajā	четвертый	ceturtais	ADJ;NOM;FEM;SG	ADJ;ESS;DEF;FEM;SG
редкие	reti	редкий	reti	ADJ;NOM;PL	ADV
доходы	ienākumus	доход	ienākums	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
доходы	ienākums	доход	ienākums	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
доходы	ienākuma	доход	ienākums	N;INAN;NOM;MASC;PL	N;GEN;MASC;SG
миссури	misūri	миссури	misūri	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
алматы	almati	алмат	almats	N;INAN;NOM;FEM;PL	PROPN;SG
первоначальный	sākotnējā	первоначальный	sākotnēja	ADJ;NOM;MASC;SG	ADJ;ESS;FEM;SG
поддерживается	atbalstīti	поддерживать	atbalstīt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
поддерживается	atbalstīta	поддерживать	atbalstīt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
поддерживается	atbalstītie	поддерживать	atbalstīt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
поддерживается	atbalstīts	поддерживать	atbalstīt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
поддерживается	balsti	поддерживать	balsts	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;MASC;PL
поддерживается	atbalsta	поддерживать	atbalstīt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
потребления	patēriņš	потребление	patēriņš	N;INAN;GEN;NEUT;SG	N;NOM;MASC;SG
женское	sieviete	женский	sieviete	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
женское	sievietes	женский	sieviete	ADJ;NOM;NEUT;SG	N;NOM;FEM;PL
женское	sieviešu	женский	sieviete	ADJ;NOM;NEUT;SG	N;GEN;FEM;PL
привлечения	iesaistās	привлечение	iesaistīties	N;INAN;NOM;NEUT;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
привлечения	piesaista	привлечение	piesaistīt	N;INAN;NOM;NEUT;SG	V;FH;IND;3;POS;PRS;FIN;ACT
привлечения	piesaistītu	привлечение	piesaistīt	N;INAN;NOM;NEUT;SG	V;COND;POS;FIN;ACT
привлечения	piesaistīt	привлечение	piesaistīt	N;INAN;NOM;NEUT;SG	V;POS;NFIN
привлечения	piesaistot	привлечение	piesaistīt	N;INAN;NOM;NEUT;SG	V;V.CVB
венесуэла	venecuēlas	венесуэла	venecuēla	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;PL
заговор	sazvērestības	заговор	sazvērestība	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
добавлен	pievienoti	добавить	pievienot	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
монтаж	montāžā	монтаж	montāža	N;INAN;NOM;MASC;SG	N;ESS;FEM;SG
программирование	plānošanas	программирование	plānošana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
программирование	programmēšanas	программирование	programmēšana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
торжественно	svinīgo	торжественно	svinīga	ADV	ADJ;ACC;MASC;SG
священников	mācītājiem	священник	mācītājs	N;ANIM;ACC;MASC;PL	N;DAT;MASC;PL
панели	paneļu	панель	panelis	N;INAN;NOM;FEM;PL	N;GEN;MASC;PL
панели	paneļus	панель	panelis	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
панели	panelis	панель	panelis	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
панели	paneļa	панель	panelis	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
панели	panelis	панель	panelis	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
панели	žūrija	панель	žūrija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
панели	paneļa	панель	panelis	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
резерва	rezervē	резерв	rezerve	N;INAN;GEN;MASC;SG	V;FH;IND;SG;2;POS;PRS;FIN;ACT
резерва	rezerves	резерв	rezerve	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
резерва	rezerve	резерв	rezerve	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
зимние	ziemā	зимний	ziema	ADJ;NOM;PL	N;ESS;FEM;SG
зимние	ziema	зимний	ziema	ADJ;NOM;PL	N;NOM;FEM;SG
зимние	ziemai	зимний	ziema	ADJ;NOM;PL	N;DAT;FEM;SG
бич	dižskābaržu	бич	dižskābaržs	N;INAN;NOM;MASC;SG	N;GEN;MASC;PL
бич	pludmales	бич	pludmale	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
бич	beach	бич	beach	N;INAN;NOM;MASC;SG	
оливер	olivers	оливер	olivers	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
слышал	dzirdēts	слышать	dzirdēt	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
макаров	makarovs	макар	makarovs	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
сун	saule	сун	saule	PART	N;NOM;FEM;SG
сун	sun	сун	suns	PART	
сун	saulē	сун	saule	PART	N;ESS;FEM;SG
сун	saules	сун	saule	PART	N;NOM;FEM;PL
горький	gorkijs	горький	gorkijs	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
удобно	izdevīgi	удобный	izdevīgi	ADJ;NEUT;SG	ADV
удобно	ērti	удобный	ērti	ADJ;NEUT;SG	ADV
удобно	ērtas	удобный	ērta	ADJ;NEUT;SG	ADJ;NOM;FEM;PL
удобно	ērti	удобный	ērti	ADJ;NEUT;SG	ADV
удобно	noder	удобный	noderēt	ADJ;NEUT;SG	V;FH;IND;3;POS;PRS;FIN;ACT
удобно	rokai	удобный	roka	ADJ;NEUT;SG	N;DAT;FEM;SG
лёгкие	plaušas	люгкий	plausa	ADJ;NOM;PL	N;NOM;FEM;PL
лёгкие	plaušu	люгкий	plaušas	ADJ;NOM;PL	N;ACC;FEM;SG
лёгкие	plaušas	люгкий	plausa	ADJ;NOM;PL	N;NOM;FEM;PL
послание	ziņu	послание	ziņa	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
произведено	ražoti	произвести	ražot	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
произведено	ražotas	произвести	ražot	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
океании	okeānijā	океание	okeānija	N;INAN;NOM;NEUT;PL	N;ESS;FEM;SG
молекулы	molekulā	молекула	molekula	N;INAN;NOM;FEM;PL	N;ESS;MASC;SG
молекулы	molekulu	молекула	molekula	N;INAN;NOM;FEM;PL	N;ACC;MASC;SG
азербайджанская	azerbaidžānas	азербайджанский	azerbaidžāna	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
допускается	atļauti	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
допускается	atļauta	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
допускается	atļauts	допускать	atļauts	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
допускается	atļautas	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
допускается	atļautais	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
допускается	atļauta	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
допускается	atļauts	допускать	atļauts	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
допускается	atļautas	допускать	atļaut	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
формах	formas	форма	forma	N;INAN;ESS;FEM;PL	N;NOM;FEM;PL
формах	veidlapas	форма	veidlapa	N;INAN;ESS;FEM;PL	N;NOM;FEM;PL
собраний	kompleksi	собрание	komplekss	N;INAN;GEN;NEUT;PL	N;NOM;MASC;PL
померания	pomerānijas	померание	pomerānija	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
сложнее	stiprāk	сложный	stiprie	ADJ;CMPR	ADV;CMPR
сложнее	grūtāk	сложный	grūt	ADJ;CMPR	ADV;CMPR
монреаль	monreālas	монреаль	monreāla	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
вены	vēnās	вена	vēnīties	N;INAN;NOM;FEM;PL	N;ESS;FEM;PL
вены	vīne	вена	vīne	N;INAN;NOM;FEM;PL	PROPN;NOM;FEM;SG
бонус	bonus	бонус	bons	N;INAN;NOM;MASC;SG	N;ACC;MASC;PL
бонус	bonusu	бонус	bonuss	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
ирак	irākā	ирак	irāka	N;INAN;NOM;MASC;SG	N;ESS;FEM;SG
ирак	irāku	ирак	irāka	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
стамбул	stambulas	стамбул	stambula	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;PL
стамбул	stambulā	стамбул	stambuls	N;INAN;NOM;MASC;SG	N;ESS;MASC;SG
изобретения	izgudrojumu	изобретение	izgudrojums	N;INAN;NOM;NEUT;PL	N;ACC;MASC;SG
гнездо	nest	гнездо	nest	N;INAN;NOM;NEUT;SG	V;POS;NFIN
индию	indija	индия	indija	N;INAN;ACC;FEM;SG	PROPN;NOM;FEM;SG
индию	indijā	индия	indija	N;INAN;ACC;FEM;SG	PROPN;ESS;FEM;SG
индию	indijas	индия	indija	N;INAN;ACC;FEM;SG	PROPN;NOM;FEM;PL
специальность	speciālie	специальность	speciāls	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;PL
парламентские	parlamentārā	парламентский	parlamentāra	ADJ;NOM;PL	ADJ;NOM;FEM;SG
важная	svarīgas	важный	svarīga	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
важная	svarīgi	важный	svarīgi	ADJ;NOM;FEM;SG	ADV
массе	masas	масса	masa	N;INAN;DAT;FEM;SG	N;NOM;FEM;PL
массе	masa	масса	masa	N;INAN;DAT;FEM;SG	N;NOM;FEM;SG
представительство	pārstāvību	представительство	pārstāvība	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
местная	vietējie	местный	vietējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
порты	ostām	порт	osta	N;INAN;NOM;MASC;PL	N;DAT;FEM;PL
сообщили	ziņots	сообщить	ziņot	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
перес	peresa	перес	peresa	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
перес	pérez	перес	plrez	N;ANIM;NOM;MASC;SG	
маркус	markus	маркус	marks	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
маркус	markus	маркус	marks	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
энрике	enrique	энрика	enrique	N;ANIM;NOM;MASC;SG	
уничтожен	iznīcināti	уничтожить	iznīcināt	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
уничтожен	iznīcina	уничтожить	iznīcināt	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
национальностей	tautību	национальность	tautība	N;INAN;GEN;FEM;PL	N;ACC;FEM;SG
батарей	baterijas	батарея	baterija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
батарей	akumulatori	батарея	akumulators	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
визит	apmeklējuma	визит	apmeklējums	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
визит	apmeklēt	визит	apmeklēt	N;INAN;NOM;MASC;SG	V;POS;NFIN
уругвай	urugvaja	уругвай	urugva	N;INAN;NOM;MASC;SG	
уругвай	urugvajas	уругвай	urugva	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
готова	gatavi	готовый	gatavs	ADJ;FEM;SG	ADJ;NOM;MASC;PL
готова	gatavas	готовый	gatava	ADJ;FEM;SG	ADJ;NOM;FEM;PL
индиана	indiana	индиан	indiana	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
зайцев	zaicevs	заяц	zaicevs	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG
пабло	pablo	пабнуть	pabla	N;INAN;NOM;MASC;SG	PROPN
цветной	krāsaino	цветной	krāsaina	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
самолета	lidmašīnas	самолет	lidmašīna	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
самолета	lidaparāti	самолет	lidaparāts	N;INAN;GEN;MASC;SG	N;NOM;MASC;PL
конференций	konferencēm	конференция	konference	N;INAN;GEN;FEM;PL	N;DAT;FEM;PL
конференций	konferencēs	конференция	konference	N;INAN;GEN;FEM;PL	N;ESS;FEM;PL
конференций	konferences	конференция	konference	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
разрушение	nojaukšanas	разрушение	nojaukšana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
дина	dina	дина	dina	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
обновления	atjauninājumus	обновление	atjauninājums	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL
обновления	atjaunināt	обновление	atjaunināt	N;INAN;NOM;NEUT;PL	V;POS;NFIN
обновления	atjauninājums	обновление	atjauninājums	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
обновления	atjaunot	обновление	atjaunot	N;INAN;NOM;NEUT;PL	V;POS;NFIN
обновления	update	обновление	update	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
обновления	atjaunināšana	обновление	atjaunināšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
колонна	slejā	колонна	sleja	N;INAN;NOM;FEM;SG	N;ESS;FEM;SG
колонна	kolonnu	колонна	kolonna	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
ахмад	ahmad	ахмад	ahmad	N;ANIM;NOM;MASC;SG	
персидского	persiešu	персидский	persietas	ADJ;GEN;MASC;SG	N;GEN;MASC;PL
персидского	persijas	персидский	persija	ADJ;GEN;MASC;SG	N;NOM;FEM;PL
предположения	pieņēmums	предположение	pieņēmums	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
живет	dzīvības	жить	dzīvība	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
спасает	saglabā	спасать	saglabāt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
полости	dobumā	полость	dobums	N;INAN;NOM;FEM;PL	N;ESS;MASC;SG
монголия	mongolijas	монголия	mongolija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
перемещения	pārvietojums	перемещение	pārvietojums	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
ссылаясь	atgādinu	ссылаться	atgādināt	V;IPFV;PRS;V.CVB;MID	V;FH;IND;SG;1;POS;PRS;FIN;ACT
профсоюзов	arodbiedrības	профсоюз	arodbiedrība	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
забыл	aizmirsuši	забыть	aizmirst	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
забыл	aizmirsts	забыть	aizmirst	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;SG
забыл	aizmirsti	забыть	aizmirst	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IMP;PL;2;POS;FIN;ACT
забыл	aizmirsu	забыть	aizmirst	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FH;IND;SG;1;POS;PRS;FIN;ACT
полос	joslas	полоса	josla	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
методики	metodika	методика	metodika	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
тропических	tropu	тропический	tropa	ADJ;GEN;PL	N;ACC;MASC;SG
изменилась	mainījies	измениться	mainīties	V;PFV;FEM;IND;SG;PST;FIN;MID	V;FH;IND;SG;2;POS;REFL;PST;FIN;ACT
изменилась	mainītas	измениться	mainīt	V;PFV;FEM;IND;SG;PST;FIN;MID	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
долг	maksājuma	долг	maksājums	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
долг	parādu	долг	parādīt	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
ален	alens	ален	alens	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ален	alain	ален	alain	N;ANIM;NOM;MASC;SG	
колебаний	vilcināšanās	колебание	vilcināšanās	N;INAN;GEN;NEUT;PL	N;NOM;FEM;SG
бернар	bernard	бернар	bernard	N;ANIM;NOM;MASC;SG	
беременности	grūtniecības	беременность	grūtniecība	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
полезные	lietderīga	полезный	lietderīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
полезные	noderīgs	полезный	noderīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
полезные	noderīga	полезный	noderīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
полезные	noderīgi	полезный	noderīgs	ADJ;NOM;PL	ADV
полезные	noderīga	полезный	noderīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
полезные	noderīgi	полезный	noderīgs	ADJ;NOM;PL	ADV
совместное	locītavu	совместный	locītava	ADJ;NOM;NEUT;SG	N;ACC;FEM;SG
лонг	ilgi	лонг	ilgi		ADV
лонг	garais	лонг	garais		ADJ;NOM;MASC;SG
лонг	gara	лонг	garš		ADJ;NOM;FEM;SG
лонг	garas	лонг	gara		ADJ;NOM;FEM;PL
лонг	garš	лонг	garš		ADJ;NOM;MASC;SG
полезно	noderīgas	полезный	noderīga	ADJ;NEUT;SG	ADJ;NOM;FEM;PL
полезно	noderīgi	полезный	noderīgs	ADJ;NEUT;SG	ADV
полезно	noderīgi	полезный	noderīgs	ADJ;NEUT;SG	ADV
санчес	sanchez	санчес	sanchezt	N;ANIM;NOM;MASC;SG	
санчес	sánchez	санчес	slnchez	N;ANIM;NOM;MASC;SG	
инфраструктура	infrastruktūras	инфраструктура	infrastruktūra	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
металл	metāla	металл	metāls	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
уход	rūpes	уход	rūpes	N;INAN;NOM;MASC;SG	N;NOM;FEM
уход	aprūpē	уход	aprūpe	N;INAN;NOM;MASC;SG	N;ESS;FEM;SG
уход	aprūpi	уход	aprūpe	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
шире	plašāk	широкий	plaši	ADJ;CMPR	ADV;CMPR
неизвестен	nezināma	неизвестный	nezināt	ADJ;MASC;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
неизвестен	nezināms	неизвестный	nezināt	ADJ;MASC;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
домашний	mājās	домашний	māja	ADJ;NOM;MASC;SG	N;ESS;FEM;PL
домашний	home	домашний	home	ADJ;NOM;MASC;SG	
домашний	mājas	домашний	māja	ADJ;NOM;MASC;SG	N;NOM;FEM;PL
домашний	majas	домашний	maja	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
комиссара	komisārs	комиссар	komisārs	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
оскорбление	aizvainojoši	оскорбление	aizvainot	N;INAN;NOM;NEUT;SG	ADV
марс	mars	марс	mars	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
перечислены	uzskaitīts	перечислить	uzskaitīt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
моды	fashion	мода	fashion	N;INAN;NOM;FEM;PL	
моды	mode	мода	mode	N;INAN;NOM;FEM;PL	
моды	mods	мода	mods	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
башкирская	baškīru	башкирский	baškīrs	ADJ;NOM;FEM;SG	N;ACC;MASC;SG
преподавания	mācīšana	преподавание	mācīšana	N;INAN;GEN;NEUT;SG	N;NOM;FEM;SG
преподавания	mācību	преподавание	mācība	N;INAN;GEN;NEUT;SG	N;ACC;FEM;PL
сервера	serveru	сервер	servera	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
сервера	serveri	сервер	serveris	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
сервера	serveriem	сервер	serveris	N;INAN;NOM;MASC;SG	N;DAT;MASC;PL
сервера	servera	сервер	servera	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
сервера	serveri	сервер	serveris	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
зарегистрировано	reģistrētie	регистрировать	reģistrēt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
зарегистрировано	reģistrētas	регистрировать	reģistrēt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
зарегистрировано	reģistrēti	регистрировать	reģistrēt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
единое	vienoti	единый	vienots	ADJ;NOM;NEUT;SG	ADV
этнографии	etnogrāfija	этнография	etnogrāfija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
