hovards	howard	hovards	howard	PROPN;NOM;MASC;SG	PROPN
viltus	farsante	vilti	farsante	N;ACC;MASC;PL	N;SG
viltus	falsos	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;PL
viltus	falso	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;SG
maisījums	mezcle	maisījums	mezcle	N;NOM;MASC;SG	V;SBJV;SG;3;FIN
maisījums	mezclar	maisījums	mezclar	N;NOM;MASC;SG	V;NFIN
dalīšanās	compartir	dalīšanās	compartir	N;NOM;FEM;SG	V;NFIN
dalīšanās	compartiendo	dalīšanās	compartir	N;NOM;FEM;SG	V;V.MSDR
automašīna	coches	automašīna	coche	N;NOM;FEM;SG	N;MASC;PL
pievienojies	únete	pievienoties	únete	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;IND;SG;2;PRS;FIN
pievienojies	unirse	pievienoties	unir	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	PROPN
extra	extra	extra	extra		
lēna	lena	lēna	lena	ADJ;NOM;FEM;SG	N;FEM;SG
lēna	despacito	lēna	despacito	ADJ;NOM;FEM;SG	INTJ
lēna	lentitud	lēna	lentitud	ADJ;NOM;FEM;SG	N;FEM;SG
lēna	lentos	lēna	lento	ADJ;NOM;FEM;SG	ADJ;MASC;PL
aizstāvji	defensoras	aizstāvis	defensora	N;NOM;MASC;PL	ADJ;FEM;PL
amsterdamā	ámsterdam	amstert	ámsterdam	V;NOM;FEM;SG;V.CVB	N;MASC;SG
amsterdamā	amsterdam	amstert	amsterdam	V;NOM;FEM;SG;V.CVB	N;MASC;SG
sīrija	siria	sīrija	sirio	N;NOM;FEM;SG	ADJ;FEM;SG
jaunieši	juventud	jaunietis	juventud	N;NOM;MASC;PL	N;FEM;SG
milzīgs	enormes	milzīgs	enorme	ADJ;NOM;MASC;SG	ADJ;PL
milzīgs	tremendos	milzīgs	tremendo	ADJ;NOM;MASC;SG	ADJ;MASC;PL
milzīgs	tremendas	milzīgs	tremendo	ADJ;NOM;MASC;SG	ADJ;FEM;PL
adatas	aguja	adata	agujar	N;NOM;FEM;PL	N;FEM;SG
intensitāte	intensidades	intensitāte	intensidad	N;NOM;FEM;SG	N;FEM;PL
tulkojumi	traducción	tulkojums	traducción	N;NOM;MASC;PL	N;FEM;SG
sajūta	sintiendo	sajūta	sentir	N;NOM;FEM;SG	V;V.MSDR
aizdomas	sospechar	aizdomas	sospechar	N;NOM;FEM	V;NFIN
aizdomas	sospechosa	aizdomas	sospechoso	N;NOM;FEM	ADJ;FEM;SG
aizdomas	sospechoso	aizdomas	sospechoso	N;NOM;FEM	ADJ;MASC;SG
aizdomas	sospecha	aizdomas	sospecha	N;NOM;FEM	N;FEM;SG
aizdomas	sospechas	aizdomas	sospecha	N;NOM;FEM	N;FEM;PL
aizdomas	sospecha	aizdomas	sospecha	N;NOM;FEM	N;FEM;SG
aizdomas	sospechas	aizdomas	sospecha	N;NOM;FEM	N;FEM;PL
unikāls	únicos	unikāls	único	ADJ;NOM;MASC;SG	ADJ;MASC;PL
unikāls	unica	unikāls	unico	ADJ;NOM;MASC;SG	N;FEM;SG
unikāls	únicas	unikāls	único	ADJ;NOM;MASC;SG	ADJ;FEM;PL
tic	tic	ticēt	tic	INTJ	N;FEM
daina	daina	daina	daina	PROPN;NOM;FEM;SG	
domāja	pensamiento	domāt	pensamiento	V;FH;IND;3;POS;PST;FIN;ACT	N;MASC;SG
pretinieki	enemigas	pretinieks	enemiga	N;NOM;MASC;PL	ADJ;FEM;PL
alba	alba	alba	alba		N;FEM;SG
garsija	garcia	garsija	garcia	PROPN;NOM;FEM;SG	PROPN
garsija	garcía	garsija	garcía	PROPN;NOM;FEM;SG	PROPN
indes	envenena	inde	envenenar	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
indes	venenos	inde	veneno	N;NOM;FEM;SG	N;MASC;PL
pieaugušiem	adultos	pieaugt	adulto	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP	N;MASC;PL
vienkāršā	simples	vienkārša	simple	ADJ;NOM;FEM;SG	ADJ;PL
vienkāršā	elementales	vienkārša	elemental	ADJ;NOM;FEM;SG	ADJ;PL
vienkāršā	primaria	vienkārša	primario	ADJ;NOM;FEM;SG	N;FEM;SG
drēzdenes	dresde	drēzdene	dresde	PROPN;NOM;FEM;SG	N;FEM;SG
drēzdenes	dresden	drēzdene	dresden	PROPN;NOM;FEM;SG	N;MASC;SG
cieš	sufrimientos	ciest	sufrimiento	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;PL
cieš	sufrimiento	ciest	sufrimiento	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;SG
pasliktinājās	empeorado	pasliktināties	empeorado	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
pasliktinājās	deteriorada	pasliktināties	deteriorado	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
pasliktinājās	deteriorado	pasliktināties	deteriorar	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
pasliktinājās	empeorado	pasliktināties	empeorado	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
adrijas	adriático	adrija	adriático	PROPN;NOM;FEM;SG	N;MASC;SG
zemāks	bajar	zems	bajar	ADJ;NOM;CMPR;MASC;SG	V;NFIN
stratēģiski	estratégico	stratēģiski	estratégico	ADV	ADJ;MASC;SG
stratēģiski	estratégica	stratēģiski	estratégico	ADV	ADJ;FEM;SG
stratēģiski	estratégicos	stratēģiski	estratégico	ADV	ADJ;MASC;PL
stratēģiski	estratégicas	stratēģiski	estratégico	ADV	ADJ;FEM;PL
haizivs	tiburones	haizivs	tiburón	N;NOM;FEM;SG	N;MASC;PL
kabeļu	telegrama	kabelis	telegrama	N;ACC;MASC;PL	N;MASC;SG
kabeļu	cable	kabelis	cable	N;ACC;MASC;PL	N;MASC;SG
interjera	interiores	interjers	interior	N;GEN;MASC;SG	ADJ;PL
linga	linga	linga	linga	PROPN;NOM;FEM;SG	
apmatojums	cabellos	apmatojums	cabello	N;NOM;MASC;SG	N;MASC;PL
apmatojums	peinado	apmatojums	peinado	N;NOM;MASC;SG	ADJ;MASC;SG;V.PTCP
sadalīšanās	particionado	sadalīšanās	particionado	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
hornets	avispas	hornets	avispo	N;NOM;MASC;SG	N;FEM;PL
hornets	hornets	hornets	hornet	N;NOM;MASC;SG	N;MASC;PL
lūdz	ora	lūgt	ora	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;SG
apsūdzības	acusación	apsūdzība	acusación	N;NOM;FEM;PL	N;FEM;SG
lexikon	lexikon	lexikon	lexikon		N;MASC;SG
lokomotīvju	locomotora	lokomotīve	locomotora	N;ACC;FEM;PL	N;FEM;SG
komunisti	comunista	komunists	comunista	N;NOM;MASC;PL	ADJ;SG
komunisti	comunismo	komunists	comunismo	N;NOM;MASC;PL	N;MASC;SG
ģeogrāfisko	geográficos	ģeogrāfiska	geográfico	ADJ;ACC;MASC;SG	ADJ;MASC;PL
ģeogrāfisko	geográficas	ģeogrāfiska	geográfico	ADJ;ACC;MASC;SG	ADJ;FEM;PL
gruzija	georgia	gruzija	georgia	PROPN;NOM;FEM;SG	ADJ;FEM;SG
veģetācijas	vegetación	veģetācija	vegetación	N;NOM;FEM;PL	N;FEM;SG
imdb	imdb	imdb	imdb		N;FEM;SG
degviela	combustibles	degviela	combustible	N;NOM;FEM;SG	N;MASC;PL
piedāvājums	tierno	piedāvājums	tierno	N;NOM;MASC;SG	ADJ;MASC;SG
piedāvājums	tierna	piedāvājums	tierna	N;NOM;MASC;SG	ADJ;FEM;SG
piedāvājums	tiernos	piedāvājums	tierno	N;NOM;MASC;SG	ADJ;MASC;PL
piedāvājums	tender	piedāvājums	tender	N;NOM;MASC;SG	V;NFIN
piedāvājums	pujar	piedāvājums	pujar	N;NOM;MASC;SG	V;NFIN
piedāvājums	ofertas	piedāvājums	oferta	N;NOM;MASC;SG	N;FEM;PL
piedāvājums	ofrece	piedāvājums	ofrecer	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
piedāvājums	ofrezcan	piedāvājums	ofrecer	N;NOM;MASC;SG	V;IMP;PL;3;FIN
duets	duetos	duets	dueto	N;NOM;MASC;SG	N;MASC;PL
rīkoties	ley	rīkoties	ley	V;POS;REFL;NFIN	N;FEM;SG
rīkoties	acta	rīkoties	acta	V;POS;REFL;NFIN	N;FEM;SG
rīkoties	acto	rīkoties	acto	V;POS;REFL;NFIN	N;MASC;SG
rīkoties	act	rīkoties	act	V;POS;REFL;NFIN	PROPN
timberwolves	timberwolves	timbervolve	timberwolve		N;PL
aprakstītas	descrito	aprakstīt	descrito	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
aprakstītas	descrita	aprakstīt	descrito	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
aprakstītas	descritos	aprakstīt	descrito	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
aizmugurējā	trasero	aizmugurējs	trasero	ADJ;ESS;FEM;SG	N;MASC;SG
aizmugurējā	retaguardia	aizmugurējs	retaguardia	ADJ;ESS;FEM;SG	N;FEM;SG
aizmugurējā	traseros	aizmugurējs	trasero	ADJ;ESS;FEM;SG	N;MASC;PL
kritizēja	criticada	kritizēt	criticado	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
kritizēja	criticado	kritizēt	criticar	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
zieds	flores	zieds	flor	N;NOM;MASC;SG	N;FEM;PL
akcija	compartan	akcija	compartir	N;NOM;FEM;SG	V;IMP;PL;3;FIN
akcija	comparte	akcija	compartir	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
akcija	compartir	akcija	compartir	N;NOM;FEM;SG	V;NFIN
akcija	comparta	akcija	compartir	N;NOM;FEM;SG	V;IMP;SG;3;FIN
caurules	tubo	caurule	tubo	N;NOM;FEM;PL	N;MASC;SG
caurules	tubería	caurule	tuber	N;NOM;FEM;PL	N;FEM;SG
caurules	pipa	caurule	pipa	N;NOM;FEM;PL	N;FEM;SG
caurules	tubo	caurule	tubo	N;NOM;FEM;PL	N;MASC;SG
kimi	kimi	kimēt	kimi		PROPN
zobiem	dentadura	zobs	dentadura	N;DAT;MASC;PL	N;FEM;SG
zobiem	diente	zobs	diente	N;DAT;MASC;PL	N;MASC;SG
uzpildes	llenar	uzpilde	llenar	N;NOM;FEM;PL	V;NFIN
uzpildes	llenando	uzpilde	llenar	N;NOM;FEM;PL	V;V.MSDR
uzpildes	relleno	uzpilde	relleno	N;NOM;FEM;PL	N;MASC;SG
uzpildes	llenado	uzpilde	llenado	N;NOM;FEM;PL	ADJ;MASC;SG;V.PTCP
agnese	agnese	agnese	agnese	N;NOM;FEM;SG	PROPN
cēloņi	causa	cēlonis	causa	N;NOM;MASC;PL	N;FEM;SG
dziļa	deep	dziļa	deep	ADJ;NOM;FEM;SG	N
nelaimes	accidente	nelaime	accidente	N;NOM;FEM;PL	N;MASC;SG
egons	egon	egons	egon	N;NOM;MASC;SG	PROPN
garšas	degustar	garša	degustar	N;NOM;FEM;PL	V;NFIN
garšas	sabor	garša	sabor	N;NOM;FEM;PL	N;MASC;SG
garšas	gusto	garša	gusto	N;NOM;FEM;PL	N;MASC;SG
garšas	sabor	garša	sabor	N;NOM;FEM;PL	N;MASC;SG
afgāņu	afganistán	afgāns	afganistán	N;GEN;MASC;PL	N;MASC;SG
afgāņu	afgana	afgāns	afganar	N;GEN;MASC;PL	ADJ;FEM;SG
afgāņu	afganas	afgāns	afganar	N;GEN;MASC;PL	ADJ;FEM;PL
afgāņu	afgano	afgāns	afgano	N;GEN;MASC;PL	N;MASC;SG
bioloģisko	biológicas	bioloģiska	biológico	ADJ;ACC;MASC;SG	ADJ;FEM;PL
bioloģisko	biológicos	bioloģiska	biológico	ADJ;ACC;MASC;SG	ADJ;MASC;PL
lašu	salmones	lasis	salmón	N;ACC;MASC;SG	N;MASC;PL
rīts	mañana	rīts	mañana	N;NOM;MASC;SG	ADV
rīts	mañanas	rīts	mañana	N;NOM;MASC;SG	N;FEM;PL
magazine	cargador	magazine	cargador		N;MASC;SG
magazine	magazine	magazine	magazine		N;SG
magazine	revista	magazine	revista		N;FEM;SG
magazine	revistas	magazine	revista		N;FEM;PL
mākonis	nubes	mākonis	nube	N;NOM;MASC;SG	N;FEM;PL
denijs	dany	denijs	dany	N;NOM;MASC;SG	PROPN
pulkstenis	mirar	pulkstenis	mirar	N;NOM;MASC;SG	V;NFIN
pulkstenis	mira	pulkstenis	mirar	N;NOM;MASC;SG	V;IMP;SG;2;FIN
lēcas	cristalino	lēkties	cristalino	N;NOM;FEM;PL	ADJ;MASC;SG
lēcas	lente	lēkties	lente	N;NOM;FEM;PL	N;FEM;SG
pārvadājumi	carruaje	pārvadājums	carruaje	N;NOM;MASC;PL	N;MASC;SG
pārvadājumi	carroza	pārvadājums	carroza	N;NOM;MASC;PL	N;FEM;SG
pārvadājumi	transporte	pārvadājums	transporte	N;NOM;MASC;PL	N;MASC;SG
gviānas	guayana	gviāna	guayana	N;NOM;FEM;PL	ADJ;FEM;SG
gviānas	guyana	gviāna	guyana	N;NOM;FEM;PL	N;FEM;SG
beznoteces	endorreica	beznotece	endorreico	N;NOM;FEM;PL	ADJ;FEM;SG
tavs	tuya	tavs	tuyo	PRO;NOM;MASC;SG;3	DET;FEM;SG;1
tavs	tuyo	tavs	tuyo	PRO;NOM;MASC;SG;3	PRO;MASC;SG;2
tavs	tuyos	tavs	tuyo	PRO;NOM;MASC;SG;3	PRO;MASC;SG;2
tavs	suya	tavs	suyo	PRO;NOM;MASC;SG;3	DET;FEM;SG;3
tavs	tuyas	tavs	tuyo	PRO;NOM;MASC;SG;3	DET;FEM;PL;1
tavs	suyo	tavs	suyo	PRO;NOM;MASC;SG;3	DET;MASC;SG;3
tavs	tus	tavs	tu	PRO;NOM;MASC;SG;3	PRO;SG;2
tavs	tu	tavs	tu	PRO;NOM;MASC;SG;3	DET;SG;2
tavs	sus	tavs	su	PRO;NOM;MASC;SG;3	DET;PL;3
tavs	su	tavs	su	PRO;NOM;MASC;SG;3	DET;SG;3
saņemts	recibidas	saņemt	recibido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
saņemts	recibida	saņemt	recibido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
saņemts	recibidos	saņemt	recibido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
saņemts	recibido	saņemt	recibido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
grafika	gráfica	grafika	gráfico	N;NOM;MASC;SG	ADJ;FEM;SG
grafika	gráfico	grafika	gráfico	N;NOM;MASC;SG	ADJ;MASC;SG
grafika	gráficos	grafika	gráfico	N;NOM;MASC;SG	N;MASC;PL
grafika	gráficas	grafika	gráfico	N;NOM;MASC;SG	ADJ;FEM;PL
stabili	estables	stabilis	estable	ADV	ADJ;PL
stabili	establo	stabilis	establo	ADV	N;MASC;SG
stabili	estable	stabilis	estable	ADV	ADJ;SG
svarīgas	importante	svarīga	importante	ADJ;NOM;FEM;PL	ADJ;SG
pārdod	venda	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
pārdod	venta	pārdot	venta	V;IMP;SG;2;POS;FIN;ACT	N;FEM;SG
pārdod	vende	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
pārdod	vendida	pārdot	vendido	V;IMP;SG;2;POS;FIN;ACT	ADJ;FEM;SG;V.PTCP
pārdod	vendido	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	ADJ;MASC;SG;V.PTCP
pārdod	vendidos	pārdot	vendido	V;IMP;SG;2;POS;FIN;ACT	ADJ;MASC;PL;V.PTCP
pārdod	vendidas	pārdot	vendido	V;IMP;SG;2;POS;FIN;ACT	ADJ;FEM;PL;V.PTCP
līgumi	tratados	līgums	tratado	N;NOM;MASC;PL	ADJ;MASC;PL;V.PTCP
grūtniecības	embarazo	grūtniecība	embarazo	N;NOM;FEM;PL	N;MASC;SG
pārbaude	comprobando	pārbaude	comprobar	N;NOM;FEM;SG	V;V.MSDR
pārbaude	probar	pārbaude	probar	N;NOM;FEM;SG	V;NFIN
pārbaude	inspecciones	pārbaude	inspección	N;NOM;FEM;SG	N;FEM;PL
pārbaude	compruebe	pārbaude	compruebir	N;NOM;FEM;SG	V;IMP;SG;3;FIN
pārbaude	comprobar	pārbaude	comprobar	N;NOM;FEM;SG	V;NFIN
vērtējums	calificar	vērtējums	calificar	N;NOM;MASC;SG	V;NFIN
ārpusē	fuera	ārpuse	fuera	N;ESS;FEM;SG	ADV
ārpusē	afuera	ārpuse	afuera	N;ESS;FEM;SG	
ārpusē	exterior	ārpuse	exterior	N;ESS;FEM;SG	ADJ;SG
zīmējumi	arte	zīmējums	arte	N;NOM;MASC;PL	N;SG
iemācījies	aprendido	iemācīties	aprender	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
minardi	minardi	minarde	minardi	PROPN	V;NFIN
bengālijas	bengala	bengālija	bengala	N;NOM;FEM;PL	N;FEM;SG
fia	fia	fia	fia	PROPN	
telekomunikāciju	telecomunicaciones	telekomunikācija	telecomunicación	N;ACC;FEM;SG	N;FEM;PL
telekomunikāciju	telecomunicaciones	telekomunikācija	telecomunicación	N;ACC;FEM;SG	N;FEM;PL
infrastruktūra	infraestructuras	infrastruktūra	infraestructura	N;NOM;FEM;SG	N;FEM;PL
dzēriens	beber	dzēriens	beber	N;NOM;MASC;SG	V;NFIN
dzēriens	beba	dzēriens	beba	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
navbox	navbox	navbokt	navbox		
relatīvais	pariente	relatīvs	pariente	ADJ;NOM;MASC;SG	N;SG
sagatavot	preparación	sagatavot	preparación	V;POS;NFIN	N;FEM;SG
sagatavot	preparados	sagatavot	preparado	V;POS;NFIN	ADJ;MASC;PL;V.PTCP
džimijs	jimmy	džimijs	jimmy	N;NOM;MASC;SG	PROPN
džimijs	jaime	džimijs	jaime	N;NOM;MASC;SG	PROPN
definēts	definida	definēt	definido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
definēts	definidos	definēt	definido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
definēts	definidas	definēt	definido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
definēts	definido	definēt	definido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
mijiedarbības	interacción	mijiedarbība	interacción	N;NOM;FEM;PL	N;FEM;SG
mijiedarbības	interacción	mijiedarbība	interacción	N;NOM;FEM;PL	N;FEM;SG
asa	asa	ass	asar	N;NOM;FEM;SG	
salīdzinājums	comparaciones	salīdzinājums	comparación	N;NOM;MASC;SG	N;FEM;PL
īres	alquiler	īre	alquiler	N;NOM;FEM;PL	
pierādījumi	comprobante	pierādījums	comprobante	N;NOM;MASC;PL	N;MASC;SG
pierādījumi	prueba	pierādījums	prueba	N;NOM;MASC;PL	N;FEM;SG
pierādījumi	evidencia	pierādījums	evidencia	N;NOM;MASC;PL	N;FEM;SG
karēlijas	karelia	karēlija	karelia	N;NOM;FEM;PL	N;FEM;SG
marokas	marroquíes	maroka	marroquí	PROPN;NOM;FEM;PL	N;PL
marokas	marroquí	maroka	marroquí	PROPN;NOM;FEM;PL	N;SG
anete	annette	anete	annette	PROPN;NOM;FEM;SG	N;FEM;SG
reģistrācija	grabando	reģistrācija	grabar	N;NOM;FEM;SG	V;V.MSDR
reģistrācija	grabar	reģistrācija	grabar	N;NOM;FEM;SG	V;NFIN
reģistrācija	inscripciones	reģistrācija	inscripción	N;NOM;FEM;SG	N;FEM;PL
alekss	alex	alekss	alex	PROPN;NOM;MASC;SG	PROPN
indukcijas	inducción	indukcija	inducción	N;NOM;FEM;PL	N;FEM;SG
sampo	sampo	sampot	sampo	N	
rūzvelts	roosevelt	rūzvelts	roosevelt	PROPN;NOM;MASC;SG	N;SG
tauriņu	mariposas	tauriņš	mariposo	N;ACC;MASC;SG	N;FEM;PL
miruši	muerta	mirt	muerto	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
miruši	muertos	mirt	muerto	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;MASC;PL
miruši	dead	mirt	dead	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N
miruši	muerto	mirt	muerto	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
piedāvāts	ofrecido	piedāvāt	ofrecido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
piedāvāts	ofrecida	piedāvāt	ofrececido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
piedāvāts	ofrecidos	piedāvāt	ofrecido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
ierobežot	límite	ierobežot	límite	V;POS;NFIN	N;MASC;SG
briselē	bruselas	brisele	brusela	N;ESS;FEM;SG	N;FEM;PL
klauss	claus	klauss	clau	PROPN;NOM;MASC;SG	N;MASC;SG
klauss	klaus	klauss	klau	PROPN;NOM;MASC;SG	N;MASC;SG
reālā	reales	reāls	real	ADJ;NOM;FEM;SG	ADJ;PL
imagesize	imagesize	imagesize	imagesizar	N;NOM;FEM;SG	
sasniegta	alcanzada	sasniegt	alcanzar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
sasniegta	alcanzadas	sasniegt	alcanzado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
sasniegta	alcanzados	sasniegt	alcanzado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
sasniegta	alcanzado	sasniegt	alcanzado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
sasniegta	alcanzada	sasniegt	alcanzar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
sasniegta	alcanzados	sasniegt	alcanzado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
sasniegta	logrado	sasniegt	logrado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
sasniegta	alcanzado	sasniegt	alcanzado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
krustā	crucificado	krusts	crucificado	N;ESS;MASC;SG	ADJ;MASC;SG;V.PTCP
degunradzis	rinocerontes	degunradzis	rinoceronte	N;NOM;MASC;SG	N;MASC;PL
degunradzis	rinocerontes	degunradzis	rinoceronte	N;NOM;MASC;SG	N;MASC;PL
nākotni	futura	Nākotne	futuro	N;ACC;FEM;SG	ADJ;FEM;SG
dokuments	documentar	dokuments	documentar	N;NOM;MASC;SG	V;NFIN
siu	siu	sia	siu		
bruņotajiem	armada	bruņots	armado	ADJ;DAT;MASC;PL	ADJ;FEM;SG;V.PTCP
bruņotajiem	armado	bruņots	armado	ADJ;DAT;MASC;PL	ADJ;MASC;SG;V.PTCP
izcils	brillantes	izcils	brillante	ADJ;NOM;MASC;SG	ADJ;PL
izcils	excelentes	izcils	excelente	ADJ;NOM;MASC;SG	ADJ;PL
auduma	tejido	audums	tejido	N;GEN;MASC;SG	ADJ;MASC;SG;V.PTCP
skulptūru	esculturas	skulptūra	escultura	N;ACC;FEM;SG	N;FEM;PL
edu	edu	eda	edu	V;FH;IND;SG;1;POS;PRS;FIN;ACT	PROPN
identitātes	identidad	identitāte	identidad	N;NOM;FEM;PL	N;FEM;SG
identitātes	identidad	identitāte	identidad	N;NOM;FEM;PL	N;FEM;SG
piemin	menciones	pieminēt	mención	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;PL
minimālā	mínimos	minimāls	mínimo	ADJ;NOM;FEM;SG	ADJ;MASC;PL
minimālā	mínimas	minimāls	mínimo	ADJ;NOM;FEM;SG	ADJ;FEM;PL
minimālā	minimo	minimāls	minimo	ADJ;NOM;FEM;SG	N;MASC;SG
jēga	significado	jēga	significado	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
zobens	sabre	zobens	sabre	N;NOM;MASC;SG	INTJ
smith	herrero	smith	herrero		N;MASC;SG
smith	smith	smith	smith		PROPN
desmiti	rte	desmits	rte	NUM;NOM;MASC;PL	N;MASC;SG
desmiti	decenas	desmits	decena	NUM;NOM;MASC;PL	N;FEM;PL
desmiti	docenas	desmits	docena	NUM;NOM;MASC;PL	N;FEM;PL
desmiti	docena	desmits	docena	NUM;NOM;MASC;PL	N;FEM;SG
benz	benz	benz	benz		N;MASC;SG
benz	benzo	benz	benzo		N;MASC;SG
sulas	jugo	sula	jugo	N;NOM;FEM;PL	N;MASC;SG
sulas	zumo	sula	zumo	N;NOM;FEM;PL	N;MASC;SG
klusais	pacifico	kluss	pacifico	ADJ;NOM;MASC;SG	N;MASC;SG
teroristu	terroristas	terorists	terrorista	N;ACC;MASC;SG	N;PL
ciematu	poblado	ciemats	poblado	N;ACC;MASC;SG	ADJ;MASC;SG;V.PTCP
akadēmiskais	académicos	akadēmisks	académico	ADJ;NOM;MASC;SG	N;MASC;PL
akadēmiskais	académicas	akadēmisks	académico	ADJ;NOM;MASC;SG	ADJ;FEM;PL
korupcijas	corrupción	korupcija	corrupción	N;NOM;FEM;PL	N;FEM;SG
krēpes	melena	krēpe	melena	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	horticultura	dārzkopība	horticultura	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	horticultura	dārzkopība	horticultura	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	jardinería	dārzkopība	jardinería	N;NOM;FEM;PL	N;FEM;SG
indiana	indiana	indiana	indiano	PROPN;NOM;FEM;SG	ADJ;FEM;SG
oksīds	óxidos	oksīds	óxido	N;NOM;MASC;SG	N;MASC;PL
atslēga	llaves	atslēgt	llave	N;NOM;FEM;SG	N;FEM;PL
atslēga	claves	atslēgt	clave	N;NOM;FEM;SG	N;FEM;PL
atslēga	key	atslēgt	key	N;NOM;FEM;SG	
skaistas	hermoso	skaista	hermoso	ADJ;NOM;FEM;PL	ADJ;MASC;SG
skaistas	guapa	skaista	guapo	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	hermosa	skaista	hermoso	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	bonita	skaista	bonito	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	guapas	skaista	guapa	ADJ;NOM;FEM;PL	N;FEM;PL
skaistas	pretty	skaista	pretty	ADJ;NOM;FEM;PL	N
skaistas	guapa	skaista	guapo	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	bastante	skaista	bastante	ADJ;NOM;FEM;PL	ADV
