din	vom	din	vom	ADP;ACC	
publicata	veröffentlichte	publicat	veröffentlichen	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN
publicata	erschienen	publicat	erscheinen	ADJ;DEF;FEM;SG	V;V.PTCP
publicata	veröffentlicht	publicat	veröffentlichen	ADJ;DEF;FEM;SG	V;V.PTCP
antrenor	trainer	antrenor	Trainer	N;INDF;MASC;SG	ADJ
antrenor	ausbilder	antrenor	ausbilder	N;INDF;MASC;SG	ADJ
antrenor	trainer	antrenor	Trainer	N;INDF;MASC;SG	ADJ
antrenor	kutsche	antrenor	kutschen	N;INDF;MASC;SG	
antrenor	coach	antrenor	coach	N;INDF;MASC;SG	PROPN
atac	angreifen	atac	angreifen	N;INDF;MASC;SG	V;NFIN
atac	attack	atac	attack	N;INDF;MASC;SG	PROPN
atac	attacke	atac	attacke	N;INDF;MASC;SG	ADJ;NOM;SG
atac	körperverletzung	atac	körperverletzung	N;INDF;MASC;SG	ADJ
atac	überfall	atac	überfall	N;INDF;MASC;SG	ADJ
copil	baby	copil	baby	N;INDF;MASC;SG	
copil	schatz	copil	schatz	N;INDF;MASC;SG	
discuri	scheiben	disc	scheiben	N;INDF;FEM;PL	V;NFIN
discuri	platten	disc	platt	N;INDF;FEM;PL	V;NFIN
discuri	aufzeichnungen	disc	aufzeichnangen	N;INDF;FEM;PL	V;NFIN
discuri	rekorde	disc	rekord	N;INDF;FEM;PL	
discuri	records	disc	records	N;INDF;FEM;PL	PROPN;NOM;SG
discuri	scheiben	disc	scheiben	N;INDF;FEM;PL	V;NFIN
port	seehafen	port	seehafen	N;INDF;MASC;SG	
port	hafen	port	hafen	N;INDF;MASC;SG	
port	backbord	port	backbord	N;INDF;MASC;SG	ADJ
numere	telefonnummern	număr	telefonnummern	N;INDF;FEM;PL	V;NFIN
numere	zahlen	număr	zahlen	N;INDF;FEM;PL	V;NFIN
scrise	schriftlich	scrie	schriftlich	V;IND;SG;3;PST;FIN	ADJ
scrise	schriftliche	scrie	schriftlich	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
scrise	geschriebene	scrie	geschrieben	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
clubul	club	club	club	N;DEF;MASC;SG	N;NOM
clubul	klub	club	klub	N;DEF;MASC;SG	N;NOM;MASC;SG
clubul	verein	club	verein	N;DEF;MASC;SG	
romi	roma	rom	roma	N;INDF;MASC;PL	PROPN
infanterie	infanterie	infanterie	infanterie	N;INDF;FEM;SG	
pierre	pierre	pierre	pier	PROPN	PROPN;NOM;SG
considerata	berücksichtigt	considerat	berücksichtigen	ADJ;DEF;FEM;SG	V;V.PTCP
considerata	betrachtet	considerat	betrachten	ADJ;DEF;FEM;SG	V;V.PTCP
considerata	erwogen	considerat	erwägen	ADJ;DEF;FEM;SG	V;V.PTCP
considerata	berücksichtigt	considerat	berücksichtigen	ADJ;DEF;FEM;SG	V;V.PTCP
considerata	betrachtet	considerat	betrachten	ADJ;DEF;FEM;SG	V;V.PTCP
considerata	erwogen	considerat	erwägen	ADJ;DEF;FEM;SG	V;V.PTCP
xvi	xvi	xvi	xvi		PROPN;NOM;MASC;SG
cineva	irgendjemand	cineva	irgendjemand	PRO;SG;3	ADV
cineva	jemand	cineva	jemand	PRO;SG;3	PRO;NOM;INDF;SG
cineva	jemanden	cineva	jemand	PRO;SG;3	ADV
cineva	jmd	cineva	jmd	PRO;SG;3	
cineva	jemandem	cineva	jemandem	PRO;SG;3	ADV
cineva	irgendjemand	cineva	irgendjemand	PRO;SG;3	ADV
cineva	jemand	cineva	jemand	PRO;SG;3	PRO;NOM;INDF;SG
cineva	jemanden	cineva	jemand	PRO;SG;3	ADV
cineva	irgendwer	cineva	irgendwer	PRO;SG;3	
cineva	jemandem	cineva	jemandem	PRO;SG;3	ADV
olimpice	olympia	olimpic	olympia	ADJ;INDF;FEM;PL	PROPN;NOM;SG
olimpice	olympic	olimpic	olympic	ADJ;INDF;FEM;PL	
europei	europa	europă	europa	PROPN;DEF;FEM;SG	PROPN;NOM;SG
voce	voice	voce	voice	N;INDF;FEM;SG	PROPN;NOM;SG
voce	stimme	voce	stimmen	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
voce	gesang	voce	gesingen	N;INDF;FEM;SG	ADJ
libera	frei	liber	frei	N;DEF;FEM;SG	ADJ
libera	kostenlose	liber	kostenlos	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
libera	kostenlos	liber	kostenlos	N;DEF;FEM;SG	ADJ
libera	free	liber	free	N;DEF;FEM;SG	PROPN
libera	freien	liber	frei	N;DEF;FEM;SG	ADJ;NOM;PL
popescu	popescu	popescu	popescu	PROPN	PROPN
greu	heavy	greu	heavy	ADV	PROPN
greu	schwerer	greu	schwer	ADV	ADJ
greu	schwer	greu	schwer	ADV	ADJ
greu	schweren	greu	schwer	ADV	ADJ;SG
greu	schwere	greu	schwer	ADV	ADJ;NOM;FEM;PL
greu	harten	greu	hart	ADV	ADJ
greu	schwer	greu	schwer	ADV	ADJ
greu	hard	greu	hard	ADV	PROPN
greu	hart	greu	hart	ADV	ADJ
greu	schwierig	greu	schwierig	ADV	ADJ
greu	schwer	greu	schwer	ADV	ADJ
greu	hart	greu	hart	ADV	ADJ
greu	schwierig	greu	schwierig	ADV	ADJ
greu	harte	greu	hart	ADV	ADJ;NOM;FEM;PL
crescut	erwachsene	crescut	erwachsen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
crescut	gewachsen	crescut	wachsen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	angebaut	crescut	anbauen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	angehoben	crescut	anheben	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	großgezogen	crescut	großziehen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	erhöht	crescut	erhöhen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	aufgezogen	crescut	aufziehen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	aufgewachsen	crescut	aufwachsen	ADJ;INDF;MASC;SG	V;V.PTCP
crescut	angesprochen	crescut	ansprechen	ADJ;INDF;MASC;SG	V;V.PTCP
rezolutie	auflösung	rezolutie	auflösung	N;INDF;FEM;SG	N;NOM;FEM;SG
proiectul	projekt	proiect	projekt	N;DEF;MASC;SG	V;FIN
proiectul	projekte	proiect	projekt	N;DEF;MASC;SG	ADJ;NOM;PL
proiectul	vorhaben	proiect	vorhaben	N;DEF;MASC;SG	
olanda	niederlande	olanda	niederlinde	PROPN	PROPN;NOM;FEM;SG
olanda	niederlanden	olanda	niederlinden	PROPN	ADJ
olanda	niederlande	olanda	niederlinde	PROPN	PROPN;NOM;FEM;SG
olanda	holland	olanda	holland	PROPN	
henry	heinrich	henry	heinrich	PROPN	PROPN;NOM;MASC;SG
henry	henry	henry	henry	PROPN	PROPN;NOM;MASC;SG
finala	endgültig	finală	endgültig	N;DEF;FEM;SG	ADJ
finala	finale	finală	final	N;DEF;FEM;SG	N;NOM;NEUT;SG
finala	endgültige	finală	endgültig	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
finala	endgültigen	finală	endgültig	N;DEF;FEM;SG	ADJ
finala	letzte	finală	letzt	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
finala	abschlussprüfung	finală	abschlussprüfung	N;DEF;FEM;SG	N;NOM;FEM;SG
finala	finale	finală	final	N;DEF;FEM;SG	N;NOM;NEUT;SG
finala	endspiel	finală	endspiel	N;DEF;FEM;SG	N;NOM;SG
finala	endgültig	finală	endgültig	N;DEF;FEM;SG	ADJ
finala	finale	finală	final	N;DEF;FEM;SG	N;NOM;NEUT;SG
finala	endgültige	finală	endgültig	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
finala	endgültigen	finală	endgültig	N;DEF;FEM;SG	ADJ
finala	letzte	finală	letzt	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
israel	israel	israel	israel	PROPN	PROPN;NOM;NEUT;SG
intrarea	eintragung	intrare	eintragung	N;DEF;FEM;SG	ADJ
intrarea	einreise	intrare	einreise	N;DEF;FEM;SG	
intrarea	eintritt	intrare	eintreten	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
intrarea	zufahrt	intrare	zufahren	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
intrarea	einfahrt	intrare	einfahren	N;DEF;FEM;SG	ADJ
intrarea	eintritt	intrare	eintreten	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
vara	sommerferien	vară	sommerferien	N;DEF;FEM;SG	ADJ
vara	sommer	vară	sommer	N;DEF;FEM;SG	ADV
vara	sommerurlaub	vară	sommerurlaub	N;DEF;FEM;SG	
vara	sommerzeit	vară	sommerzeit	N;DEF;FEM;SG	ADV
vara	sommerferien	vară	sommerferien	N;DEF;FEM;SG	ADJ
vara	sommer	vară	sommer	N;DEF;FEM;SG	ADV
vara	sommerurlaub	vară	sommerurlaub	N;DEF;FEM;SG	
vara	sommerzeit	vară	sommerzeit	N;DEF;FEM;SG	ADV
compozitor	komponistin	compozitor	komponistin	N;INDF;MASC;SG	ADJ
compozitor	komponist	compozitor	komponist	N;INDF;MASC;SG	ADJ
compozitor	komponisten	compozitor	komponist	N;INDF;MASC;SG	ADJ
versiunea	fassung	versiune	fassung	N;DEF;FEM;SG	PROPN
versiunea	version	versiune	version	N;DEF;FEM;SG	N;NOM;FEM;SG
prezenta	vorhandensein	prezent	vorhandensein	ADJ;DEF;FEM;SG	ADV
prezenta	gegenwart	prezent	gegenwart	ADJ;DEF;FEM;SG	
prezenta	vorliegenden	prezent	vorliegend	ADJ;DEF;FEM;SG	V;NFIN
prezenta	gegenwart	prezent	gegenwart	ADJ;DEF;FEM;SG	
prezenta	präsentieren	prezent	präsentieren	ADJ;DEF;FEM;SG	V;NFIN
prezenta	teilnahme	prezent	teilnahme	ADJ;DEF;FEM;SG	ADV
prezenta	besucherzahlen	prezent	besucherzahlen	ADJ;DEF;FEM;SG	V;NFIN
prezenta	vorhandensein	prezent	vorhandensein	ADJ;DEF;FEM;SG	ADV
prezenta	gegenwart	prezent	gegenwart	ADJ;DEF;FEM;SG	
prezenta	vorhandensein	prezent	vorhandensein	ADJ;DEF;FEM;SG	ADV
prezenta	gegenwart	prezent	gegenwart	ADJ;DEF;FEM;SG	
vladimir	wladimir	vladimir	wladimir	PROPN	PROPN;NOM;MASC;SG
vladimir	vladimir	vladimir	vladimir	PROPN	PROPN;NOM;SG
motiv	motive	motiv	motiv	N;INDF;MASC;SG	ADJ;NOM;PL
motiv	motiv	motiv	motiv	N;INDF;MASC;SG	ADJ
motiv	grund	motiv	grund	N;INDF;MASC;SG	ADV
motiv	vernunft	motiv	vernunft	N;INDF;MASC;SG	
neagra	schwarze	negru	schwarz	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
neagra	black	negru	black	ADJ;DEF;FEM;SG	PROPN
neagra	schwarze	negru	schwarz	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
neagra	black	negru	black	ADJ;DEF;FEM;SG	PROPN
bihor	bihor	bihor	bihor	PROPN	PROPN
uefa	uefa	uefa	uefa	PROPN	PROPN;NOM;SG
popular	populäre	popular	populär	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
popular	beliebte	popular	beliebt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
existenta	existieren	existent	existieren	N;DEF;FEM;SG	V;NFIN
existenta	bestehen	existent	bestehen	N;DEF;FEM;SG	V;NFIN
existenta	dasein	existent	dasein	N;DEF;FEM;SG	N;NOM;NEUT;SG
existenta	existenz	existent	existenz	N;DEF;FEM;SG	ADJ
existenta	vorhandensein	existent	vorhandensein	N;DEF;FEM;SG	ADV
existenta	existieren	existent	existieren	N;DEF;FEM;SG	V;NFIN
existenta	bestehen	existent	bestehen	N;DEF;FEM;SG	V;NFIN
existenta	dasein	existent	dasein	N;DEF;FEM;SG	N;NOM;NEUT;SG
existenta	existenz	existent	existenz	N;DEF;FEM;SG	ADJ
existenta	vorhandensein	existent	vorhandensein	N;DEF;FEM;SG	ADV
existenta	vorhandenen	existent	vorhanden	N;DEF;FEM;SG	ADJ;PL
existenta	bestehenden	existent	bestehend	N;DEF;FEM;SG	ADJ
existenta	vorhandene	existent	vorhanden	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
existenta	bestehende	existent	bestehend	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
existenta	existieren	existent	existieren	N;DEF;FEM;SG	V;NFIN
existenta	bestehen	existent	bestehen	N;DEF;FEM;SG	V;NFIN
existenta	dasein	existent	dasein	N;DEF;FEM;SG	N;NOM;NEUT;SG
existenta	existenz	existent	existenz	N;DEF;FEM;SG	ADJ
existenta	vorhandensein	existent	vorhandensein	N;DEF;FEM;SG	ADV
justificare	begründung	justificare	begründung	N;INDF;FEM;SG	
justificare	berechtigung	justificare	berechtigung	N;INDF;FEM;SG	ADJ
justificare	rechtfertigung	justificare	rechtfertigung	N;INDF;FEM;SG	ADJ
papa	papa	papă	papa		PROPN;NOM;SG
papa	pope	papă	pope		PROPN;NOM;SG
papa	papst	papă	papst		N;NOM;MASC;SG
papa	pope	papă	pope		PROPN;NOM;SG
papa	papst	papă	papst		N;NOM;MASC;SG
cernigau	tschernihiw	cerniga	tschernihiw	V;IND;PL;3;IPFV;FIN	PROPN
sport	sportarten	sport	sportarten	N;INDF;MASC;SG	V;NFIN
sport	sport	sport	sporen	N;INDF;MASC;SG	PROPN;SG
sport	freizeit	sport	freizeit	N;INDF;MASC;SG	
sport	sportarten	sport	sportarten	N;INDF;MASC;SG	V;NFIN
sport	sport	sport	sporen	N;INDF;MASC;SG	PROPN;SG
ministrul	minister	ministru	minister	N;DEF;MASC;SG	
ministrul	ministerin	ministru	ministerin	N;DEF;MASC;SG	
poloniei	polen	polonie	polen	PROPN;DEF;FEM;SG	
cresterea	wachstumsrate	crestere	wachstumsrate	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
cresterea	wachstum	crestere	wachstum	N;DEF;FEM;SG	N;NOM;NEUT;SG
cresterea	zuwachs	crestere	zuwachs	N;DEF;FEM;SG	
cresterea	wachstumsrate	crestere	wachstumsrate	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
cresterea	wachstum	crestere	wachstum	N;DEF;FEM;SG	N;NOM;NEUT;SG
cresterea	zuwachs	crestere	zuwachs	N;DEF;FEM;SG	
studiat	untersucht	studiat	untersuchen	ADJ;INDF;MASC;SG	V;V.PTCP
studiat	studierte	studiat	studieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
studiat	studiert	studiat	studieren	ADJ;INDF;MASC;SG	V;V.PTCP
plasa	net	plasa	Net	N;DEF;FEM;SG	
plasa	netz	plasa	netz	N;DEF;FEM;SG	
plasa	netto	plasa	netto	N;DEF;FEM;SG	
plasa	net	plasa	Net	N;DEF;FEM;SG	
plasa	netz	plasa	netz	N;DEF;FEM;SG	
plasa	netto	plasa	netto	N;DEF;FEM;SG	
plasa	masche	plasa	maschen	N;DEF;FEM;SG	PROPN;NOM;SG
plasa	mesh	plasa	mesh	N;DEF;FEM;SG	
plasa	maschen	plasa	maschen	N;DEF;FEM;SG	V;NFIN
plasa	gitter	plasa	gitter	N;DEF;FEM;SG	
mutat	verschoben	muta	verschieben	ADJ;INDF;MASC;SG	V;V.PTCP
mutat	zog	muta	ziehen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
mutat	bewegte	muta	bewegt	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
mutat	bewegt	muta	bewegen	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
mutat	umgezogen	muta	umziehen	ADJ;INDF;MASC;SG	V;V.PTCP
scrisa	schriftliche	scrisa	schriftlich	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
scrisa	geschrieben	scrisa	schreiben	ADJ;DEF;FEM;SG	V;V.PTCP
scrisa	geschriebene	scrisa	geschrieben	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
scrisa	schriftliche	scrisa	schriftlich	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
scrisa	geschrieben	scrisa	schreiben	ADJ;DEF;FEM;SG	V;V.PTCP
scrisa	geschriebene	scrisa	geschrieben	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
noastre	unser	meu	unser	DET;FEM;PL;1	PRO;NOM;MASC;SG
noastre	unserer	meu	unser	DET;FEM;PL;1	PRO;NOM;MASC;SG
noastre	unsere	meu	unser	DET;FEM;PL;1	PRO;NOM;FEM;SG
noastre	unseren	meu	unser	DET;FEM;PL;1	PRO;ACC;MASC;SG
generale	allgemeines	general	allgemein	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
filip	philip	filip	philip	PROPN	PROPN;NOM;MASC;SG
filip	philipp	filip	philipp	PROPN	PROPN;NOM;MASC;SG
filip	filip	filip	filip	PROPN	PROPN;NOM;SG
subiect	themenbereich	subiect	themenbereich	N;INDF;MASC;SG	
subiect	gegenstand	subiect	gegenstehen	N;INDF;MASC;SG	ADJ
subiect	betreff	subiect	betreffen	N;INDF;MASC;SG	
subiect	betrifft	subiect	betreffen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
comitate	bezirke	comitate	bezirken	N;INDF;FEM;PL	
comitate	grafschaften	comitate	grafschaften	N;INDF;FEM;PL	ADJ
comitate	kreise	comitate	kreis	N;INDF;FEM;PL	
comitate	landkreise	comitate	landkreise	N;INDF;FEM;PL	PROPN
comitate	countys	comitate	countys	N;INDF;FEM;PL	ADV
zece	ten	zece	ten	NUM;PL	PROPN;NOM;SG
insulele	inseln	insulă	inseln	N;DEF;FEM;PL	N;NOM;FEM;PL
insulele	inselgruppe	insulă	inselgruppe	N;DEF;FEM;PL	N;NOM;FEM;SG
park	freizeitpark	park	freizeitpark	N;INDF;MASC;SG	PROPN
park	park	park	park	N;INDF;MASC;SG	PROPN;NOM;SG
park	naturpark	park	naturpark	N;INDF;MASC;SG	PROPN
park	nationalpark	park	nationalpark	N;INDF;MASC;SG	ADJ
pictor	maler	pictor	maler	N;INDF;MASC;SG	ADJ
pictor	malerin	pictor	malerin	N;INDF;MASC;SG	ADJ;NOM;FEM
gradul	grad	grad	grad	N;DEF;MASC;SG	
gradul	dienstgrad	grad	dienstgrad	N;DEF;MASC;SG	ADJ
gradul	rangfolge	grad	rangfolge	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
gradul	rangliste	grad	ranglist	N;DEF;MASC;SG	N;NOM;FEM;SG
autorul	autor	autor	autor	N;DEF;MASC;SG	N;NOM;MASC;SG
autorul	schriftsteller	autor	schriftsteller	N;DEF;MASC;SG	ADJ
autorul	verfasser	autor	verfasser	N;DEF;MASC;SG	
autorul	autorin	autor	autorin	N;DEF;MASC;SG	PROPN
autorul	autoren	autor	autor	N;DEF;MASC;SG	
ora	ora	oră	ora	N;DEF;FEM;SG	PROPN
ora	uhrzeit	oră	uhrzeit	N;DEF;FEM;SG	ADJ
ora	stunden	oră	stehen	N;DEF;FEM;SG	V;NFIN
ora	stunde	oră	stund	N;DEF;FEM;SG	ADV
ora	zeit	oră	zeit	N;DEF;FEM;SG	ADJ
ora	uhrzeit	oră	uhrzeit	N;DEF;FEM;SG	ADJ
ora	zeiten	oră	zeiten	N;DEF;FEM;SG	V;NFIN
ora	zeitraum	oră	zeitraum	N;DEF;FEM;SG	ADV
ora	zeitpunkt	oră	zeitpunkt	N;DEF;FEM;SG	ADJ
ora	uhrzeit	oră	uhrzeit	N;DEF;FEM;SG	ADJ
ora	stunden	oră	stehen	N;DEF;FEM;SG	V;NFIN
ora	stunde	oră	stund	N;DEF;FEM;SG	ADV
posibil	evtl	posibil	evtl	ADV	
posibil	möglichen	posibil	möglich	ADV	ADJ
posibil	möglicher	posibil	möglich	ADV	ADJ
posibil	mögliche	posibil	möglich	ADV	ADJ;NOM;FEM;PL
posibil	möglich	posibil	möglich	ADV	ADJ
onoare	ehren	onoare	ehr	N;INDF;FEM;SG	
onoare	ehre	onoare	ehr	N;INDF;FEM;SG	
onoare	ehren	onoare	ehr	N;INDF;FEM;SG	
onoare	ehre	onoare	ehr	N;INDF;FEM;SG	
onoare	honor	onoare	honor	N;INDF;FEM;SG	
mii	thousand	mie	thousand	NUM;INDF;FEM;PL	PROPN
mii	tausender	mie	tausender	NUM;INDF;FEM;PL	ADJ
mii	tausende	mie	tausende	NUM;INDF;FEM;PL	N;NOM;FEM;PL
mii	tausenden	mie	tausenden	NUM;INDF;FEM;PL	ADJ;PL
sumi	sumy	sumă	sumy	PROPN	ADJ
sumi	sumi	sumă	sumi	PROPN	
joaca	spiel	joacă	spielen	N;DEF;FEM;SG	N;NOM;NEUT;SG
joaca	stück	joacă	stück	N;DEF;FEM;SG	ADJ
joaca	abspielen	joacă	abspielen	N;DEF;FEM;SG	V;NFIN
joaca	spiele	joacă	spiel	N;DEF;FEM;SG	N;NOM;NEUT;PL
joaca	spielen	joacă	spielen	N;DEF;FEM;SG	V;NFIN
joaca	spiel	joacă	spielen	N;DEF;FEM;SG	N;NOM;NEUT;SG
joaca	stück	joacă	stück	N;DEF;FEM;SG	ADJ
joaca	abspielen	joacă	abspielen	N;DEF;FEM;SG	V;NFIN
joaca	spiele	joacă	spiel	N;DEF;FEM;SG	N;NOM;NEUT;PL
joaca	spielen	joacă	spielen	N;DEF;FEM;SG	V;NFIN
tom	tom	tom	tom	PROPN	PROPN;NOM;MASC;SG
continuare	fortführung	continuare	fortführung	N;INDF;FEM;SG	ADJ
continuare	weiterführung	continuare	weiterführung	N;INDF;FEM;SG	ADJ
continuare	fortsetzung	continuare	fortsetzung	N;INDF;FEM;SG	
continuare	anhalten	continuare	anhalten	N;INDF;FEM;SG	V;NFIN
continuare	fortsetzung	continuare	fortsetzung	N;INDF;FEM;SG	
ore	öffnungszeiten	oră	öffnungszeit	N;INDF;FEM;PL	V;NFIN
ore	stunden	oră	stehen	N;INDF;FEM;PL	V;NFIN
ore	arbeitszeit	oră	arbeitszeit	N;INDF;FEM;PL	
ore	betriebszeiten	oră	betriebszeiten	N;INDF;FEM;PL	V;NFIN
moarte	todes	moarte	tod	N;INDF;FEM;SG	
moarte	tode	moarte	toden	N;INDF;FEM;SG	ADV
moarte	tod	moarte	tod	N;INDF;FEM;SG	
moarte	todesstrafe	moarte	todesstraf	N;INDF;FEM;SG	N;NOM;FEM;SG
vremea	temperaturen	vreme	temperatur	N;DEF;FEM;SG	V;NFIN
vremea	wetter	vreme	wetter	N;DEF;FEM;SG	
vremea	wetterbericht	vreme	wetterbericht	N;DEF;FEM;SG	ADJ
monumentul	sehenswürdigkeit	monument	sehenswürdigkeit	N;DEF;MASC;SG	N;NOM;FEM;SG
monumentul	denkmalschutz	monument	denkmalschutz	N;DEF;MASC;SG	ADJ
monumentul	denkmal	monument	denkmal	N;DEF;MASC;SG	N;NOM;NEUT;SG
monumentul	monument	monument	monument	N;DEF;MASC;SG	
forme	formen	formă	formen	N;INDF;FEM;PL	V;NFIN
forme	formulare	formă	formular	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
forme	formen	formă	formen	N;INDF;FEM;PL	V;NFIN
program	programm	program	programm	N;INDF;MASC;SG	ADJ
program	programmieren	program	programmieren	N;INDF;MASC;SG	V;NFIN
program	rahmenprogramm	program	rahmenprogramm	N;INDF;MASC;SG	ADJ
program	programm	program	programm	N;INDF;MASC;SG	ADJ
program	arbeitsprogramm	program	arbeitsprogramm	N;INDF;MASC;SG	ADJ
program	terminplan	program	terminplan	N;INDF;MASC;SG	ADJ
program	terminkalender	program	terminkalender	N;INDF;MASC;SG	ADJ
program	fahrplan	program	fahrplan	N;INDF;MASC;SG	
program	zeitplan	program	zeitplan	N;INDF;MASC;SG	ADJ
program	flugplan	program	flugplan	N;INDF;MASC;SG	ADJ
sustinut	gefördert	sustinut	fördern	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	unterstützte	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
sustinut	unterstützt	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	unterstützten	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
sustinut	stattgegeben	sustinut	stattgeben	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	stattgegeben	sustinut	stattgeben	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	gefördert	sustinut	fördern	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	unterstützte	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
sustinut	unterstützt	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;V.PTCP
sustinut	unterstützten	sustinut	unterstützen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
alegerile	neuwahlen	alegere	neuwahlen	N;DEF;FEM;PL	V;NFIN
alegerile	wahlen	alegere	wahlen	N;DEF;FEM;PL	V;NFIN
linie	linien	linie	Linie	N;INDF;FEM;SG	
linie	zeile	linie	zeilen	N;INDF;FEM;SG	
lunga	lange	lung	lange	ADJ;DEF;FEM;SG	ADV
lunga	long	lung	long	ADJ;DEF;FEM;SG	PROPN
productie	fertigung	productie	Fertigung	N;INDF;FEM;SG	N;NOM;FEM;SG
productie	produktion	productie	produktion	N;INDF;FEM;SG	
productie	herstellung	productie	herstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
productie	fertigung	productie	Fertigung	N;INDF;FEM;SG	N;NOM;FEM;SG
productie	produktion	productie	produktion	N;INDF;FEM;SG	
productie	herstellung	productie	herstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
urban	urban	urban	urban	ADJ;INDF;MASC;SG	
urban	stadtplanung	urban	stadtplanung	ADJ;INDF;MASC;SG	PROPN;SG
urban	urbane	urban	urban	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
urban	städtischen	urban	städtisch	ADJ;INDF;MASC;SG	ADJ;NOM;PL
strada	strassen	stradă	strassen	N;DEF;FEM;SG	V;NFIN
strada	strasse	stradă	straß	N;DEF;FEM;SG	
strada	street	stradă	streen	N;DEF;FEM;SG	PROPN
strada	straße	stradă	straß	N;DEF;FEM;SG	ADJ
strada	straßen	stradă	straß	N;DEF;FEM;SG	N;NOM;PL
strada	strassen	stradă	strassen	N;DEF;FEM;SG	V;NFIN
strada	strasse	stradă	straß	N;DEF;FEM;SG	
strada	street	stradă	streen	N;DEF;FEM;SG	PROPN
strada	straße	stradă	straß	N;DEF;FEM;SG	ADJ
strada	straßen	stradă	straß	N;DEF;FEM;SG	N;NOM;PL
viii	viii	viu	viii	N;DEF;FEM;SG	
drum	strasse	drum	straß	N;INDF;MASC;SG	
drum	straßenverkehr	drum	straßenverkehr	N;INDF;MASC;SG	ADJ
drum	straße	drum	straß	N;INDF;MASC;SG	ADJ
lung	lunge	lung	lunge	ADJ;INDF;MASC;SG	
lung	lung	lung	lung	ADJ;INDF;MASC;SG	
lung	lungen	lung	lang	ADJ;INDF;MASC;SG	V;NFIN
lung	lange	lung	lange	ADJ;INDF;MASC;SG	ADV
lung	long	lung	long	ADJ;INDF;MASC;SG	PROPN
festivalul	festival	festival	festival	N;DEF;MASC;SG	PROPN;NOM;NEUT;SG
festivalul	volksfest	festival	volksfest	N;DEF;MASC;SG	N;NOM;NEUT;SG
festivalul	festspiele	festival	festspiel	N;DEF;MASC;SG	
alta	alta	altul	alta	PRO;FEM;SG;3	PROPN
zonele	bereiche	zonă	bereich	N;DEF;FEM;PL	
zonele	bereichen	zonă	bereichen	N;DEF;FEM;PL	V;NFIN
zonele	flächen	zonă	flächen	N;DEF;FEM;PL	V;NFIN
