aires	айресе	aires	айрес	PROPN	N;INAN;NOM;MASC;SG
anulat	отменена	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
anulat	отменено	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
anulat	отменен	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
anulat	отменены	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
anulat	отменена	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
anulat	отменил	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
anulat	отменено	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
anulat	отменен	anula	отменить	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
precizeaza	укажите	precizează	указать	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;FIN;ACT
evaluare	рейтинг	evaluare	рейтинг	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
evaluare	оценка	evaluare	оценка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
evaluare	оценка	evaluare	оценка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
evaluare	оценка	evaluare	оценка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
evaluare	оценка	evaluare	оценка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
asediu	осады	asediu	осада	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
divizat	разделились	diviza	разделиться	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;MID
divizat	сплит	diviza	сплить	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
divizat	раскол	diviza	раскол	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
divizat	разделить	diviza	разделить	ADJ;INDF;MASC;SG	V;PFV;NFIN;ACT
bergamo	бергамо	bergamo	бергамо	PROPN	N;INAN;NOM;MASC;SG
novo	ново	novo	новый	N;INDF;MASC;SG	ADJ;NEUT;SG
incurajat	поощряется	incuraja	поощрять	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
incurajat	поощряли	incuraja	поощрять	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
incurajat	поощряется	incuraja	поощрять	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
incurajat	поощряли	incuraja	поощрять	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
enterprise	предприятие	enterpri	предприятие		N;INAN;NOM;NEUT;SG
enterprise	предпринимательства	enterpri	предпринимательство		N;INAN;NOM;NEUT;SG
enterprise	энтерпрайз	enterpri	энтерпрайз		N;INAN;NOM;MASC;SG
enterprise	предпринимательство	enterpri	предпринимательство		N;INAN;NOM;NEUT;SG
inamic	враги	inamic	враг	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
botanica	ботаника	botanică	ботаник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
botanica	ботанический	botanică	ботанический	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
botanica	ботаника	botanică	ботаник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
botanica	ботанический	botanică	ботанический	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
diferentele	расхождения	diferent	расхождение	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
diferentele	отличия	diferent	отличие	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
diferentele	разногласия	diferent	разногласие	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
diferentele	различия	diferent	различие	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
hanul	инн	han	инн	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
hanul	inn	han	inn	N;DEF;MASC;SG	PROPN
presupus	предположительно	presupune	предположительно	ADJ;INDF;MASC;SG	ADV
presupus	предполагаемая	presupune	предполагать	ADJ;INDF;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
presupus	предполагаемых	presupune	предполагать	ADJ;INDF;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
presupus	предполагаемый	presupune	предполагать	ADJ;INDF;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
presupus	предполагаемые	presupune	предполагать	ADJ;INDF;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
nagy	надь	nagy	надь	PROPN	N;INAN;NOM;FEM;SG
musulmane	мусульманин	musulman	мусульманин	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
musulmane	мусульмане	musulman	мусульманин	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
modificata	измененный	modificat	изменить	N;DEF;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
modificata	измененные	modificat	изменить	N;DEF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
modificata	изменена	modificat	изменить	N;DEF;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
modificata	изменено	modificat	изменить	N;DEF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
definitiva	окончательного	definitivă	окончательный	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
definitiva	окончательно	definitivă	окончательно	ADJ;DEF;FEM;SG	ADV
definitiva	окончательная	definitivă	окончательный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
restaurarea	восстановление	restaurare	восстановление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
restaurarea	восстановления	restaurare	восстановление	N;DEF;FEM;SG	N;INAN;GEN;NEUT;SG
cafenea	кафе	cafene	кафе	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
cafenea	кафе	cafene	кафе	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
permanente	постоянная	permanent	постоянный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
permanente	постоянное	permanent	постоянный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
permanente	постоянный	permanent	постоянный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
vizibila	видны	vizibil	видный	ADJ;DEF;FEM;SG	ADJ;PL
vizibila	видимые	vizibil	видимый	ADJ;DEF;FEM;SG	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
vizibila	видимых	vizibil	видимый	ADJ;DEF;FEM;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
asociatie	ассоциация	asociatie	ассоциация	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
asociatie	ассоциации	asociatie	ассоциация	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
index	индекс	index	индекс		N;INAN;NOM;MASC;SG
index	указатель	index	указатель		N;INAN;NOM;MASC;SG
obisnuita	обычных	obisnuit	обычный	ADJ;DEF;FEM;SG	ADJ;GEN;PL
obisnuita	обычный	obisnuit	обычный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
obisnuita	обычная	obisnuit	обычный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
obisnuita	обычные	obisnuit	обычный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
moral	морально	moral	морально	ADJ;INDF;MASC;SG	ADV
moral	мораль	moral	мораль	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
kenneth	кеннет	kenneth	кеннуть	PROPN	N;ANIM;NOM;MASC;SG
asigurari	страховка	asigurar	страховка	N;INDF;MASC;PL	N;INAN;NOM;FEM;SG
asigurari	страхование	asigurar	страхование	N;INDF;MASC;PL	N;INAN;NOM;NEUT;SG
asigurari	страховка	asigurar	страховка	N;INDF;MASC;PL	N;INAN;NOM;FEM;SG
asigurari	страхование	asigurar	страхование	N;INDF;MASC;PL	N;INAN;NOM;NEUT;SG
portughez	португалии	portughez	португалия	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
haiti	гаити	haiti	гаить	PROPN	N;INAN;NOM;FEM;SG
sindromul	синдром	sindrom	синдром	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
locatie	местоположение	locatie	местоположение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
locatie	расположение	locatie	расположение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
locatie	местонахождение	locatie	местонахождение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
locatie	место	locatie	место	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
eugene	евгений	eugen	евгений	PROPN	N;ANIM;NOM;MASC;SG
eugene	юджин	eugen	юджин	PROPN	N;ANIM;NOM;MASC;SG
imbunatatit	улучшилась	imbunatatit	улучшиться	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;MID
imbunatatit	улучшилось	imbunatatit	улучшиться	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;MID
imbunatatit	улучшение	imbunatatit	улучшение	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
vinde	продажа	vinde	продажа	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
atlantique	atlantique	atlantique	atlantique		PROPN
logic	логическое	logic	логический	ADV	ADJ;NOM;NEUT;SG
logic	логично	logic	логичный	ADV	ADJ;NEUT;SG
logic	логика	logic	логика	ADV	N;INAN;NOM;FEM;SG
precizie	точности	precizie	точность	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
precizie	точность	precizie	точность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
precizie	точности	precizie	точность	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
precizie	точность	precizie	точность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
meyer	майер	meyer	майер	PROPN	N;ANIM;NOM;FEM;SG
meyer	мейер	meyer	мейер	PROPN	N;ANIM;NOM;MASC;SG
masoara	измерить	masoară	измерить	N;DEF;FEM;SG	V;PFV;NFIN;ACT
masoara	мера	masoară	мера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
masoara	меру	masoară	мера	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
dom	купола	dom	купол	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
fame	славы	famă	слава	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
controlat	контролируемых	controla	контролировать	ADJ;INDF;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
controlat	управляемый	controla	управлять	ADJ;INDF;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
controlat	контролируемые	controla	контролировать	ADJ;INDF;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
controlat	контролируется	controla	контролировать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
actionat	действовал	actiona	действовать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
actionat	действовала	actiona	действовать	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
actionat	действовали	actiona	действовать	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
actionat	действовало	actiona	действовать	ADJ;INDF;MASC;SG	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
express	express	express	express	N;INDF;MASC;SG	PROPN
express	выразить	express	выразить	N;INDF;MASC;SG	V;PFV;NFIN;ACT
amt	amt	amt	amt		PROPN
nel	нель	nel	нель	N;INDF;MASC;SG	
baltice	балтийского	baltic	балтийский	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;SG
mustafa	мустафа	mustafa	мустаф	PROPN	N;ANIM;NOM;MASC;SG
ardere	сжигания	ardere	сжигание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
ardere	сжигание	ardere	сжигание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
ardere	горит	ardere	гореть	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
ardere	сжигание	ardere	сжигание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
cost	затраты	cost	затрата	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
boeing	boeing	boeing	boeing	N;INDF;MASC;SG	PROPN;NOM;SG
intoarcere	возвращения	intoarcere	возвращение	N;INDF;FEM;SG	N;INAN;GEN;NEUT;SG
intoarcere	возврат	intoarcere	возврат	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
intoarcere	вернуть	intoarcere	вернуть	N;INDF;FEM;SG	V;PFV;NFIN;ACT
intoarcere	вернуться	intoarcere	вернуться	N;INDF;FEM;SG	V;PFV;NFIN;MID
intoarcere	возвращение	intoarcere	возвращение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
cercetatorii	исследователи	cercetatoriu	исследователь	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
pestera	пещера	pestera	пещера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pestera	пещере	pestera	пещера	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
pestera	пещера	pestera	пещера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pestera	пещере	pestera	пещера	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
pestera	пещера	pestera	пещера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pestera	пещере	pestera	пещера	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
pestera	пещера	pestera	пещера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pestera	пещере	pestera	пещера	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
gay	геев	gay	гей	N;INDF;MASC;SG	N;ANIM;GEN;MASC;PL
gay	геи	gay	гея	N;INDF;MASC;SG	N;ANIM;NOM;FEM;PL
gay	gay	gay	gay	N;INDF;MASC;SG	PROPN
gay	геи	gay	гея	N;INDF;MASC;SG	N;ANIM;NOM;FEM;PL
creta	крит	creta	крит	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
creta	мел	creta	мел	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
creta	мел	creta	мел	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
creta	крит	creta	крит	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
ming	мин	ming	минута	PROPN	N;INAN;NOM;FEM;SG
ming	минг	ming	минг	PROPN	
montgomery	монтгомери	montgomery	монтгомерь	PROPN	N;ANIM;NOM;MASC;PL
egiptean	египта	egiptean	египет	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
variabile	переменная	variabilă	переменный	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
variabile	переменные	variabilă	переменная	N;INDF;FEM;PL	ADJ;NOM;PL
variabile	переменной	variabilă	переменный	N;INDF;FEM;PL	ADJ;INS;FEM;SG
variabile	переменных	variabilă	переменный	N;INDF;FEM;PL	ADJ;GEN;PL
variabile	переменные	variabilă	переменная	N;INDF;FEM;PL	ADJ;NOM;PL
mediterana	средиземноморья	mediteran	средиземноморья	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
mediterana	средиземноморье	mediteran	средиземноморье	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
mediterana	средиземноморья	mediteran	средиземноморья	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
mediterana	средиземноморье	mediteran	средиземноморье	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
metale	металла	metal	металл	N;INDF;FEM;PL	N;INAN;GEN;MASC;SG
metale	метал	metal	метал	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
metale	metal	metal	metal	N;INDF;FEM;PL	PROPN
metale	металлические	metal	металлический	N;INDF;FEM;PL	ADJ;NOM;PL
metale	металл	metal	металл	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
bush	буш	bush	буш	PROPN	N;ANIM;NOM;MASC;SG
bush	буша	bush	буш	PROPN	N;ANIM;ACC;MASC;SG
standardele	нормы	standard	норма	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
standardele	стандарты	standard	стандарт	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
daneza	дании	daneza	дания	ADJ;DEF;FEM;SG	N;INAN;ESS;NEUT;SG
daneza	датский	daneza	датский	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
verticala	вертикальные	verticală	вертикальный	N;DEF;FEM;SG	ADJ;NOM;PL
verticala	вертикальной	verticală	вертикальный	N;DEF;FEM;SG	ADJ;INS;FEM;SG
verticala	вертикально	verticală	вертикально	N;DEF;FEM;SG	ADV
verticala	вертикали	verticală	вертикаль	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
renunta	отмена	renunta	отмена	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;FEM;SG
niveluri	уровень	nivel	уровень	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
mitchell	митчел	mitchell	митчел	PROPN	N;ANIM;NOM;MASC;SG
mitchell	митчелл	mitchell	митчелл	PROPN	N;ANIM;NOM;MASC;SG
notat	отметило	nota	отметить	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;ACT
notat	отметила	nota	отметить	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
strategica	стратегическое	strategica	стратегический	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
strategica	стратегическая	strategica	стратегический	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
cambodgia	камбоджи	cambodgie	камбодж	PROPN	N;INAN;NOM;MASC;SG
cambodgia	камбодже	cambodgie	камбодже	PROPN	N;INAN;NOM;MASC;SG
cambodgia	камбоджи	cambodgie	камбодж	PROPN	N;INAN;NOM;MASC;SG
cambodgia	камбоджа	cambodgie	камбодж	PROPN	N;INAN;NOM;FEM;SG
pablo	пабло	pablo	пабнуть	PROPN	N;INAN;NOM;MASC;SG
morris	моррис	morri	моррис	PROPN	N;ANIM;NOM;MASC;SG
lent	медленные	lent	медленный	ADV	ADJ;NOM;PL
lent	медленный	lent	медленный	ADV	ADJ;NOM;MASC;SG
ice	лед	ice	лед		N;INAN;NOM;MASC;SG
ice	льда	ice	лед		N;INAN;GEN;MASC;SG
ice	ice	ice	ice		PROPN
ice	лёд	ice	лёд		N;INAN;NOM;MASC;SG
kate	кейт	kate	кейт		N;ANIM;NOM;FEM;SG
aurora	аврора	aurora	аврора	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rou	rou	rou	rou	N;INDF;MASC;SG	PROPN
oregon	орегон	oregon	орегон	PROPN	N;INAN;NOM;MASC;SG
banci	бэнкс	bancă	бэнкс	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
banci	бэнкс	bancă	бэнкс	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
afectate	затронутые	afectat	затронуть	ADJ;INDF;FEM;PL	V;PFV;NOM;PL;PST;V.PTCP;PASS
pavia	павии	pavia	павия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
structurile	структуры	structură	структура	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
structurile	структур	structură	структура	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
silezia	силезии	silezie	силезия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
urias	гигант	urias	гигант	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
urias	гигантские	urias	гигантский	ADJ;INDF;MASC;SG	ADJ;NOM;PL
alma	алма	alm	алма	PROPN	ADV
alma	альма	alm	альма	PROPN	N;ANIM;NOM;FEM;SG
kentucky	кентукки	kentucky	кентукка	PROPN	N;INAN;NOM;MASC;PL
marfuri	груз	marfă	груз	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
grau	пшеницы	grau	пшеница		N;INAN;NOM;FEM;SG
grau	пшеницы	grau	пшеница		N;INAN;NOM;FEM;SG
cuantica	квантовой	cuantică	квантовый	N;DEF;FEM;SG	ADJ;INS;FEM;SG
vazute	видел	vazut	видеть	ADJ;INDF;FEM;PL	V;IPFV;MASC;IND;SG;PST;FIN;ACT
vazute	видели	vazut	видеть	ADJ;INDF;FEM;PL	V;IPFV;IND;PL;PST;FIN;ACT
vazute	посмотрели	vazut	смотреть	ADJ;INDF;FEM;PL	V;PFV;IND;PL;PST;FIN;ACT
walt	уолт	walt	уолт	PROPN	N;ANIM;NOM;MASC;SG
dublin	дублине	dublin	дублина	PROPN	N;INAN;DAT;MASC;SG
dublin	дублин	dublin	дублин	PROPN	N;INAN;NOM;MASC;SG
ball	бал	ball	бал	PROPN	N;INAN;NOM;MASC;SG
ball	шар	ball	шар	PROPN	N;INAN;NOM;MASC;SG
ball	мяч	ball	мяч	PROPN	N;INAN;NOM;MASC;SG
rusesc	русская	rusesc	русский	ADV	ADJ;NOM;FEM;SG
rusesc	русские	rusesc	русский	ADV	N;ANIM;NOM;MASC;PL
rusesc	российская	rusesc	российский	ADV	ADJ;NOM;FEM;SG
rusesc	русский	rusesc	русский	ADV	ADJ;NOM;MASC;SG
padova	падуя	padova	падуя	PROPN	V;IPFV;PRS;V.CVB;ACT
echivalentul	эквивалент	echivalent	эквивалент	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
echivalentul	эквивалентные	echivalent	эквивалентный	N;DEF;MASC;SG	ADJ;NOM;PL
afirmand	подтверждая	afirma	подтверждать	N;INDF;MASC;SG	V;IPFV;PRS;V.CVB;ACT
postum	посмертно	postum	посмертно	N;INDF;MASC;SG	ADV
postum	посмертно	postum	посмертно	N;INDF;MASC;SG	ADV
plovdiv	пловдив	plovdiv	пловдить	PROPN	N;INAN;NOM;MASC;SG
participantii	участников	participant	участник	N;DEF;MASC;PL	N;ANIM;GEN;MASC;PL
participantii	участники	participant	участник	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
potentialul	потенциал	potential	потенциал	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
potentialul	потенциальная	potential	потенциальный	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
exacta	точная	exacta	точный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
exacta	точный	exacta	точный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
exacta	точная	exacta	точный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
exacta	точный	exacta	точный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
horror	ужасы	horror	ужас	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
vizibile	видна	vizibil	видный	ADJ;INDF;FEM;PL	ADJ;FEM;SG
vizibile	виден	vizibil	видный	ADJ;INDF;FEM;PL	ADJ;MASC;SG
vizibile	видимые	vizibil	видимый	ADJ;INDF;FEM;PL	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
vizibile	видимых	vizibil	видимый	ADJ;INDF;FEM;PL	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
uss	uss	uss	uss	PROPN	PROPN
flash	flash	flash	flash	N;INDF;MASC;SG	PROPN
srl	srl	srl	srl		PROPN
srl	ltd	srl	ltd		PROPN
materia	материя	materie	материя	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
persia	персии	persie	персия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
elementare	начальной	elementar	начальный	ADJ;INDF;FEM;PL	ADJ;INS;FEM;SG
elementare	начальная	elementar	начальный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
christina	кристина	christina	кристина	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
arhipelagul	архипелаг	arhipelag	архипелаг	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
succesiunea	наследование	succesiune	наследование	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
succesiunea	преемственность	succesiune	преемственность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
update	обновлять	upda	обновлять	N;INDF;FEM;PL	V;IPFV;NFIN;ACT
update	обновление	upda	обновление	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
