улицата	street	улица	street	N;DEF;FEM;SG	N;INDF;MASC;SG
кръгла	runda	кръгъл	runda	N;INDF;FEM;SG	N;DEF;FEM;SG
ритуали	ritualurile	ритуал	ritual	N;INDF;MASC;PL	N;DEF;FEM;PL
паунда	kilograme	паунда	kilogram	N;DEF;MASC;SG	N;INDF;FEM;PL
изградено	construite	изградя	construit	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
изградено	construita	изградя	construita	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;DEF;FEM;SG
гугъл	google	гугъл	google	N;INDF;MASC;SG	
магия	magice	магия	magic	N;INDF;FEM;SG	ADJ;INDF;FEM;PL
магия	magic	магия	magic	N;INDF;FEM;SG	ADJ;INDF;MASC;SG
магия	magica	магия	magică	N;INDF;FEM;SG	ADJ;DEF;FEM;SG
магия	magia	магия	magie	N;INDF;FEM;SG	N;DEF;FEM;SG
палуба	puntea	палуб	puntea	N;INDF;FEM;SG	N;DEF;FEM;SG
ранд	rand	ранд	rand	N;INDF;FEM;SG	
включване	include	включване	include	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
включване	includ	включване	include	N;INDF;NEUT;SG	V;IND;PL;3;PRS;FIN
включване	activeaza	включване	activează	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
включване	incluziunea	включване	incluziune	N;INDF;NEUT;SG	N;DEF;FEM;SG
включване	includerea	включване	includere	N;INDF;NEUT;SG	N;DEF;FEM;SG
остри	sharp	остър	sharp	ADJ;INDF;PL	N;INDF;MASC;SG
експерт	expertul	експерт	expert	N;INDF;MASC;SG	N;DEF;MASC;SG
експерт	experta	експерт	experta	N;INDF;MASC;SG	N;DEF;FEM;SG
въведени	introdusa	въведа	introdus	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
въведени	introdus	въведа	introduce	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
регионално	regional	регионален	regional	ADV	ADJ;INDF;MASC;SG
регионално	regionala	регионален	regional	ADV	N;DEF;FEM;SG
регионално	regionale	регионален	regional	ADV	ADJ;INDF;FEM;PL
влакове	trenurile	влак	tren	N;INDF;MASC;PL	N;DEF;FEM;PL
алесандро	alessandro	алесандро	alessandro	PROPN;INDF;MASC;SG	PROPN
продаден	vandut	продам	vandut	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
продаден	vandute	продам	vandut	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
продаден	vanduta	продам	vanduta	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
продаден	vandut	продам	vandut	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
уикимедия	wikimedia	уикимедия	wikimedia	N;INDF;FEM;SG	
равновесие	balanta	равновесие	balantă	N;INDF;NEUT;SG	N;DEF;FEM;SG
равновесие	soldul	равновесие	sold	N;INDF;NEUT;SG	N;DEF;MASC;SG
подробна	detaliata	подробен	detaliat	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
подробна	detaliate	подробен	detalia	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
процедури	procedurile	процедура	procedură	N;INDF;FEM;PL	N;DEF;FEM;PL
служителите	angajati	служител	angaja	N;DEF;MASC;PL	ADJ;INDF;MASC;PL
служителите	angajati	служител	angaja	N;DEF;MASC;PL	ADJ;INDF;MASC;PL
съюзи	sindicatelor	съюз	sindicat	N;INDF;MASC;PL	N;DEF;FEM;PL
съюзи	sindicatele	съюз	sindicat	N;INDF;MASC;PL	N;DEF;FEM;PL
индивидуално	individual	индивидуално	individual	ADV	ADJ;INDF;MASC;SG
индивидуално	individuala	индивидуално	individual	ADV	N;DEF;FEM;SG
индивидуално	individ	индивидуално	individ	ADV	N;INDF;MASC;SG
индивидуално	individual	индивидуално	individual	ADV	ADJ;INDF;MASC;SG
индивидуално	individuale	индивидуално	individual	ADV	ADJ;INDF;FEM;PL
изразен	exprimat	изразя-(се)	exprima	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
изразен	exprimata	изразя-(се)	exprima	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
изразен	exprimate	изразя-(се)	exprima	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
пери	peri	пери	peri	PROPN;INDF;MASC;SG	
пери	perry	пери	perry	PROPN;INDF;MASC;SG	PROPN
пери	parry	пери	parry	PROPN;INDF;MASC;SG	PROPN
групова	grupa	групов	grupă	ADJ;INDF;FEM;SG	N;DEF;FEM;SG
групова	grup	групов	grup	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
групова	grupul	групов	grup	ADJ;INDF;FEM;SG	N;DEF;MASC;SG
групова	grupa	групов	grupă	ADJ;INDF;FEM;SG	N;DEF;FEM;SG
трансилвания	transilvania	трансилван	transilvania	N;INDF;FEM;SG	PROPN
зрителите	telespectatori	зрител	telespectator	N;DEF;MASC;PL	N;INDF;MASC;PL
зрителите	spectatori	зрител	spectator	N;DEF;MASC;PL	N;INDF;MASC;PL
барабанист	bateristul	барабанист	baterist	N;INDF;MASC;SG	N;DEF;MASC;SG
червеи	viermii	червей	viarmă	N;INDF;FEM;PL	N;DEF;MASC;PL
червеи	viermele	червей	viermă	N;INDF;FEM;PL	N;DEF;MASC;SG
червеи	vierme	червей	viermă	N;INDF;FEM;PL	N;INDF;MASC;SG
положителни	pozitiv	положителен	pozitiv	ADJ;INDF;PL	ADJ;INDF;MASC;SG
положителни	pozitiva	положителен	pozitivă	ADJ;INDF;PL	ADJ;DEF;FEM;SG
отбелязано	notat	отбележа	nota	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
отбелязано	remarcat	отбележа	remarca	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
чака	chaka	чакам	chaka	V;IPFV;IND;SG;3;PRS;FIN;ACT	
буквите	scrisori	буква	scrisoare	N;DEF;FEM;PL	N;INDF;FEM;PL
буквите	litere	буква	literă	N;DEF;FEM;PL	N;INDF;FEM;PL
кирибати	kiribati	кирибат	kiribat	N;INDF;MASC;PL	N;INDF;MASC;SG
анатолий	anatoli	анатолий	anatol	N;INDF;MASC;SG	PROPN
дебели	grasa	дебел	grasă	ADJ;INDF;PL	N;DEF;FEM;SG
дебели	grasa	дебел	grasă	ADJ;INDF;PL	N;DEF;FEM;SG
дебели	grasime	дебел	grasime	ADJ;INDF;PL	N;INDF;FEM;SG
дебели	gras	дебел	gras	ADJ;INDF;PL	N;INDF;MASC;SG
баница	placinta	баница	placint	N;INDF;FEM;SG	N;DEF;FEM;SG
баница	placinta	баница	placint	N;INDF;FEM;SG	N;DEF;FEM;SG
баница	pie	баница	pie	N;INDF;FEM;SG	
атентат	asasinatul	атентат	asasinat	N;INDF;MASC;SG	N;DEF;MASC;SG
атентат	asasinarea	атентат	asasinare	N;INDF;MASC;SG	N;DEF;FEM;SG
атентат	asasinate	атентат	asasina	N;INDF;MASC;SG	N;INDF;FEM;PL
атентат	asasinat	атентат	asasina	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
атентат	bombardamente	атентат	bombardament	N;INDF;MASC;SG	N;INDF;FEM;PL
атентат	bombardarea	атентат	bombardare	N;INDF;MASC;SG	N;DEF;FEM;SG
пейзажи	peisajele	пейзаж	peisaj	N;INDF;MASC;PL	N;DEF;FEM;PL
възрастен	adulti	възрастен	adult	ADJ;INDF;MASC;SG	
възрастен	adult	възрастен	adult	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
възрастен	adulta	възрастен	adulta	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
соли	sarurile	сола	sar	N;INDF;FEM;PL	N;DEF;FEM;PL
водачи	liderii	водач	lider	N;INDF;MASC;PL	N;DEF;MASC;PL
бягане	rularea	бягане	rulare	N;INDF;NEUT;SG	N;DEF;FEM;SG
бягане	ruleaza	бягане	rulează	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
колин	collin	колин	collin	PROPN;INDF;MASC;SG	PROPN
колин	colin	колин	colin	PROPN;INDF;MASC;SG	PROPN
преден	front	преден	front	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
преден	fata	преден	fată	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
комунист	comunist	комунист	comunist	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
комунист	comunista	комунист	comunista	N;INDF;MASC;SG	ADJ;DEF;FEM;SG
комунист	comuniste	комунист	comunist	N;INDF;MASC;SG	ADJ;INDF;FEM;PL
изгонен	evacuata	изгоня	evacuat	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
изгонен	evacuat	изгоня	evacua	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
шампиона	campion	шампион	campion	N;DEF;MASC;SG	N;INDF;MASC;SG
мине	trece	мина-(се)	trece	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
мине	pass	мина-(се)	pass	V;PFV;IND;SG;3;PST;FIN;ACT	N;INDF;MASC;SG
мине	pasa	мина-(се)	pasă	V;PFV;IND;SG;3;PST;FIN;ACT	N;DEF;FEM;SG
мине	pasa	мина-(се)	pasă	V;PFV;IND;SG;3;PST;FIN;ACT	N;DEF;FEM;SG
крилото	wing	крило	wing	N;DEF;NEUT;SG	PROPN
учил	studiata	уча-(се)	studiat	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	N;DEF;FEM;SG
учил	studiat	уча-(се)	studiat	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
преработка	procesarea	преработка	procesare	N;INDF;FEM;SG	N;DEF;FEM;SG
преработка	prelucrarea	преработка	prelucrare	N;INDF;FEM;SG	N;DEF;FEM;SG
преработка	revizuirea	преработка	revizuire	N;INDF;FEM;SG	N;DEF;FEM;SG
фриц	fritz	фриц	fritz	PROPN;INDF;MASC;SG	PROPN
озаглавена	intitulat	озаглавя	intitulat	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
озаглавена	intitulata	озаглавя	intitulat	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
озаглавена	intitulat	озаглавя	intitulat	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
молитва	rugaciuni	молитва	rugaciune	N;INDF;FEM;SG	N;INDF;FEM;PL
молитва	rugaciunile	молитва	rugaciune	N;INDF;FEM;SG	N;DEF;FEM;PL
молитва	rugaciunea	молитва	rugaciune	N;INDF;FEM;SG	N;DEF;FEM;SG
молитва	rugaciunea	молитва	rugaciune	N;INDF;FEM;SG	N;DEF;FEM;SG
дълбок	adanc	дълбок	adanc	ADJ;INDF;MASC;SG	
дълбок	profund	дълбок	profund	ADJ;INDF;MASC;SG	ADV
дълбок	adanca	дълбок	adanca	ADJ;INDF;MASC;SG	ADJ;DEF;FEM;SG
дълбок	adanc	дълбок	adanc	ADJ;INDF;MASC;SG	
небе	cerul	небе	cer	N;INDF;NEUT;SG	N;DEF;MASC;SG
небе	cer	небе	cere	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
небе	ceruri	небе	cer	N;INDF;NEUT;SG	N;INDF;FEM;PL
канцлер	cancelarul	канцлер	cancelar	N;INDF;MASC;SG	N;DEF;MASC;SG
силезия	silezia	силезия	silezie	N;INDF;FEM;SG	N;DEF;FEM;SG
случаят	case	случай	casă	N;DEF;MASC;SG	N;INDF;FEM;PL
случаят	caz	случай	caz	N;DEF;MASC;SG	N;INDF;MASC;SG
домейн	domeniul	домейн	domeniu	N;INDF;MASC;SG	N;DEF;MASC;SG
елиът	elliott	ели	elliott	N;DEF;MASC;SG	PROPN
елиът	eliot	ели	eliot	N;DEF;MASC;SG	PROPN
елиът	elliot	ели	elliot	N;DEF;MASC;SG	PROPN
мейн	maine	мейн	maină	PROPN;INDF;MASC;SG	
сложно	complicata	сложен	complicat	ADV	ADJ;DEF;FEM;SG
сложно	complicate	сложен	complicat	ADV	ADJ;INDF;FEM;PL
сложно	complicat	сложен	complica	ADV	ADJ;INDF;MASC;SG
сложно	complicata	сложен	complicat	ADV	ADJ;DEF;FEM;SG
съдействие	cooperarea	съдействие	cooperare	N;INDF;NEUT;SG	N;DEF;FEM;SG
каринтия	carintia	каринтия	carintie	N;INDF;FEM;SG	PROPN
плат	carpa	плат	carpa	N;INDF;MASC;SG	N;DEF;FEM;SG
точни	precisa	точен	precisa	ADJ;INDF;PL	ADJ;DEF;FEM;SG
съливан	sullivan	съливам	sullivan	PROPN;INDF;MASC;SG	PROPN
разум	simt	разум	simți	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN
служил	servit	служа	servi	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
служил	servita	служа	servita	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	N;DEF;FEM;SG
телата	organisme	тяло	organism	N;DEF;NEUT;PL	N;INDF;FEM;PL
телата	corpuri	тяло	corp	N;DEF;NEUT;PL	N;INDF;FEM;PL
телата	trupuri	тяло	trup	N;DEF;NEUT;PL	N;INDF;FEM;PL
телата	cadavre	тяло	cadavre	N;DEF;NEUT;PL	N;INDF;FEM;PL
отсъствие	absent	отсъствие	absent	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
отсъствие	absenta	отсъствие	absenta	N;INDF;NEUT;SG	N;DEF;FEM;SG
отсъствие	absenta	отсъствие	absenta	N;INDF;NEUT;SG	N;DEF;FEM;SG
отсъствие	absenta	отсъствие	absenta	N;INDF;NEUT;SG	N;DEF;FEM;SG
райт	wright	райт	wright	PROPN;INDF;MASC;SG	PROPN
забранени	interzis	забраня	interzice	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
забранени	interzisa	забраня	interzisa	V;PFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
забранени	interzise	забраня	interzice	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;SG;3;PST;FIN
забранени	interzis	забраня	interzice	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
забранени	interzisa	забраня	interzisa	V;PFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
забранени	interzise	забраня	interzice	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;SG;3;PST;FIN
забранени	interzis	забраня	interzice	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
ферара	ferrara	ферар	ferrara	N;INDF;FEM;SG	PROPN
нанси	nancy	нанса	nancy	PROPN;INDF;FEM;SG	PROPN
бокса	box	бокса	box	N;DEF;MASC;SG	N;INDF;MASC;SG
шанхай	shanghai	шанхай	shangha	N;INDF;MASC;SG	PROPN
технологичен	tehnologica	технологичен	tehnologică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
технологичен	tehnologic	технологичен	tehnologic	ADJ;INDF;MASC;SG	ADV
духовни	spirituala	духовен	spiritual	ADJ;INDF;PL	ADJ;DEF;FEM;SG
духовни	spiritual	духовен	spiritual	ADJ;INDF;PL	ADJ;INDF;MASC;SG
духовни	spirituala	духовен	spiritual	ADJ;INDF;PL	ADJ;DEF;FEM;SG
душан	dusan	душан	dusan	PROPN;INDF;MASC;SG	PROPN
съвместна	comune	съвместен	comun	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
съвместна	joint	съвместен	joint	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
съседи	vecinilor	съсед	vecin	N;INDF;MASC;PL	N;DEF;MASC;PL
съседи	vecinii	съсед	vecin	N;INDF;MASC;PL	N;DEF;MASC;PL
съседи	vecinii	съсед	vecin	N;INDF;MASC;PL	N;DEF;MASC;PL
въртене	invarte	въртене	invartă	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
сул	sul	сул	sul	PROPN	N;INDF;MASC;SG
атоми	atomii	атом	atom	N;INDF;MASC;PL	N;DEF;MASC;PL
облак	cloud	облак	cloud	N;INDF;MASC;SG	
хищници	pradatori	хищница	pradator	N;INDF;FEM;PL	ADJ;INDF;MASC;PL
хищници	pradatorii	хищница	pradator	N;INDF;FEM;PL	N;DEF;MASC;PL
съмнения	indoiala	съмнение	indoială	N;INDF;NEUT;PL	ADJ;DEF;FEM;SG
съмнения	indoiala	съмнение	indoială	N;INDF;NEUT;PL	ADJ;DEF;FEM;SG
съмнения	indoiala	съмнение	indoială	N;INDF;NEUT;PL	ADJ;DEF;FEM;SG
съмнения	indoieli	съмнение	indoieală	N;INDF;NEUT;PL	
съмнения	indoielile	съмнение	indoieală	N;INDF;NEUT;PL	N;DEF;FEM;PL
възможна	posibile	възможен	posibil	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
възможна	posibil	възможен	posibil	ADJ;INDF;FEM;SG	ADV
възможна	posibila	възможен	posibil	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
възможна	posibila	възможен	posibil	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
ерани	errani	еран	erran	N;INDF;FEM;SG	N;INDF;MASC;PL
джоан	joan	джоан	joan	N;INDF;FEM;SG	PROPN
джоан	ioana	джоан	ioană	N;INDF;FEM;SG	N;DEF;FEM;SG
румънска	roman	румънски	roman	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
румънска	romani	румънски	roman	ADJ;INDF;FEM;SG	N;INDF;MASC;PL
румънска	romana	румънски	romană	ADJ;INDF;FEM;SG	N;DEF;FEM;SG
легендите	legende	легенд	legendă	N;DEF;MASC;PL	N;INDF;FEM;PL
неколкократно	repetat	неколкократно	repetat	ADV	ADJ;INDF;MASC;SG
енрике	enrique	енрике	enriguu	PROPN;INDF;MASC;SG	PROPN
синоним	sinonim	синоним	sinonim	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
мрамор	marmura	мрамор	marmura	N;INDF;MASC;SG	N;DEF;FEM;SG
мрамор	marmura	мрамор	marmura	N;INDF;MASC;SG	N;DEF;FEM;SG
водопад	cascada	водопад	cascada	N;INDF;MASC;SG	N;DEF;FEM;SG
водопад	cascada	водопад	cascada	N;INDF;MASC;SG	N;DEF;FEM;SG
притежание	posesia	притежание	posesie	N;INDF;NEUT;SG	N;DEF;FEM;SG
притежание	proprietatea	притежание	proprietate	N;INDF;NEUT;SG	N;DEF;FEM;SG
отказа	refuzata	откажа-(се)	refuzată	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;DEF;FEM;SG
отказа	refuzat	откажа-(се)	refuza	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;INDF;MASC;SG
обединено	unita	обединя-(се)	unita	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
обединено	united	обединя-(се)	united	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;INDF;MASC;SG
обединено	unite	обединя-(се)	unit	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
обединено	unit	обединя-(се)	unit	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
послание	mesajul	послание	mesaj	N;INDF;NEUT;SG	N;DEF;MASC;SG
пясък	nisipul	пясък	nisip	N;INDF;MASC;SG	N;DEF;MASC;SG
пясък	nisipuri	пясък	nisip	N;INDF;MASC;SG	N;INDF;FEM;PL
пясък	nisipurile	пясък	nisip	N;INDF;MASC;SG	N;DEF;FEM;PL
вердер	werder	вердер	werder	N;INDF;MASC;SG	PROPN
разлог	razlog	разлог	razlog	PROPN;INDF;MASC;SG	
вселена	universul	вселя	univers	N;INDF;FEM;SG	N;DEF;MASC;SG
горещо	cald	горещо	cald	ADV	ADJ;INDF;MASC;SG
горещо	fierbinte	горещо	fierbinte	ADV	
океания	oceania	океание	oceania	N;INDF;FEM;SG	PROPN
споразумения	aranjamentele	споразумение	aranjament	N;INDF;NEUT;PL	N;DEF;FEM;PL
споразумения	acordurile	споразумение	acord	N;INDF;NEUT;PL	N;DEF;FEM;PL
смесен	amestecate	смесен	amestecat	ADJ;INDF;MASC;SG	ADJ;INDF;FEM;PL
смесен	mixta	смесен	mixta	ADJ;INDF;MASC;SG	ADJ;DEF;FEM;SG
съществени	substantial	съществен	substantial	ADJ;INDF;PL	ADJ;INDF;MASC;SG
съществени	esentiala	съществен	esentială	ADJ;INDF;PL	ADJ;DEF;FEM;SG
съществени	esential	съществен	esential	ADJ;INDF;PL	ADJ;INDF;MASC;SG
съществени	esential	съществен	esential	ADJ;INDF;PL	ADJ;INDF;MASC;SG
надеждата	sper	надежда	spera	N;DEF;FEM;SG	V;IND;SG;1;PRS;FIN
надя	nadja	надя	nadjă	PROPN;INDF;FEM;SG	
надя	nadia	надя	nadia	PROPN;INDF;FEM;SG	N;DEF;FEM;SG
устав	statutul	устав	statut	N;INDF;MASC;SG	N;DEF;MASC;SG
победители	invingatori	победител	invingator	N;INDF;MASC;PL	ADJ;INDF;MASC;PL
гимнастика	gimnastica	гимнастика	gimnastică	N;INDF;FEM;SG	N;DEF;FEM;SG
гимнастика	gimnastica	гимнастика	gimnastică	N;INDF;FEM;SG	N;DEF;FEM;SG
предградие	suburbia	предградие	suburbia	N;INDF;NEUT;SG	N;DEF;FEM;SG
предградие	suburbii	предградие	suburbie	N;INDF;NEUT;SG	N;INDF;FEM;PL
предградие	suburbiile	предградие	suburbie	N;INDF;NEUT;SG	N;DEF;FEM;PL
нестор	nestor	нестор	nestor	N;INDF;MASC;SG	PROPN
тенденции	trend	тенденция	trend	N;INDF;FEM;PL	N;INDF;MASC;SG
тенденции	tendinta	тенденция	tendintă	N;INDF;FEM;PL	N;DEF;FEM;SG
тенденции	tendintele	тенденция	tendinte	N;INDF;FEM;PL	N;DEF;FEM;PL
кратер	craterul	кратер	crater	N;INDF;MASC;SG	N;DEF;MASC;SG
въглероден	carbonul	въглероден	carbon	N;INDF;MASC;SG	N;DEF;MASC;SG
залцбург	salzburg	залцбург	salzburg	PROPN;INDF;MASC;SG	PROPN
мак	mac	мак	mac	N;INDF;MASC;SG	
мак	mack	мак	mack	N;INDF;MASC;SG	PROPN
уникални	unicat	уникален	unica	ADJ;INDF;PL	ADJ;INDF;MASC;SG
уникални	unic	уникален	unic	ADJ;INDF;PL	ADJ;INDF;MASC;SG
уникални	unica	уникален	unică	ADJ;INDF;PL	ADJ;DEF;FEM;SG
съществували	existat	съществувам	exista	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;MASC;SG;V.PTCP
осветена	aprinsa	осветя	aprinsa	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
осветена	aprins	осветя	aprins	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
лауда	lauda	лауда	laudă	N;INDF;FEM;SG	V;IND;SG;3;IPFV;FIN
паркър	parker	паркър	parker	N;INDF;MASC;SG	PROPN
логото	logo	лого	logo	N;DEF;NEUT;SG	N;INDF;MASC;SG
унищожаване	distruge	унищожаване	distruge	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
унищожаване	eliminarea	унищожаване	eliminare	N;INDF;NEUT;SG	N;DEF;FEM;SG
унищожаване	eradicarea	унищожаване	eradicare	N;INDF;NEUT;SG	N;DEF;FEM;SG
унищожаване	distrugerea	унищожаване	distrugere	N;INDF;NEUT;SG	N;DEF;FEM;SG
унищожаване	distrugeri	унищожаване	distrugere	N;INDF;NEUT;SG	N;INDF;FEM;PL
изчисления	calculele	изчисление	calcul	N;INDF;NEUT;PL	N;DEF;FEM;PL
алис	alice	алис	alica	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
консултант	consultantul	консултант	consultant	N;INDF;MASC;SG	N;DEF;MASC;SG
