char	char	char	char	N;MASC;SG	
albanie	albanie	albanie	albanie	N;FEM;SG	
unit	μονάδα	unir	μονάδα	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
enregistrés	καταγράφονται	enregistrer	καταγράφω	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
enregistrés	καταγράφεται	enregistrer	καταγράφω	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
enregistrés	καταγεγραμμένη	enregistrer	καταγεγράμμενος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
enregistrés	καταγράφηκε	enregistrer	καταγράφω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
enregistrés	εγγεγραμμένος	enregistrer	εγγεγραμμένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
enregistrés	καταχωρημένο	enregistrer	καταχωρημένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
enregistrés	αποθηκεύτηκε	enregistrer	αποθηκώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
enregistrés	σώθηκε	enregistrer	σώνω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
enregistrés	έσωσε	enregistrer	σώνω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
connexion	συνδεθείτε	connexion	συνδέω	N;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
connexion	συνδεθείτε	connexion	συνδέω	N;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
briques	τούβλο	brique	τούβλο	N;FEM;PL	N;NOM;NEUT;SG
briques	μπρικ	brique	μπρικ	N;FEM;PL	
distribué	διανέμεται	distribuer	διανέμω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
distribué	διανέμονται	distribuer	διανέμω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
tranche	φέτες	tranche	φέτος	N;FEM;SG	N;NOM;FEM;PL
brothers	αδέλφια	brother	αδέρφι	PROPN	N;NOM;NEUT;PL
brothers	αδέρφια	brother	αδέρφι	PROPN	N;NOM;NEUT;PL
brothers	αδελφοί	brother	αδελφός	PROPN	N;NOM;MASC;PL
sul	sul	sul	sul	PROPN	
partisan	κομματική	partisan	κομματικός	V;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
partisan	υποστηρικτής	partisan	υποστηρικτής	V;MASC;SG;PST;V.PTCP	N;NOM;MASC;SG
dumas	dumas	duma	dumas	PROPN	
boutique	shop	boutique	shop	N;FEM;SG	
boutique	μπουτίκ	boutique	μπουτίκ	N;FEM;SG	N;NOM;NEUT;PL
knight	νάιτ	knight	νάιτ	PROPN	
knight	ιππότης	knight	ιππότης	PROPN	N;NOM;MASC;SG
knight	ιππότη	knight	ιππότης	PROPN	N;NOM;MASC;SG
suspendu	εναιώρημα	suspendre	εναιώρημα	V;MASC;SG;PST;V.PTCP	N;NOM;NEUT;SG
suspendu	ανάρτηση	suspendre	ανάρτηση	V;MASC;SG;PST;V.PTCP	N;ACC;FEM;SG
suspendu	αναστολή	suspendre	αναστολή	V;MASC;SG;PST;V.PTCP	N;ACC;FEM;SG
suspendu	αναστέλλεται	suspendre	αναστέλλω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
suspendu	αναστολή	suspendre	αναστολή	V;MASC;SG;PST;V.PTCP	N;ACC;FEM;SG
felix	φέλιξ	felix	φέλι	PROPN	
felix	felix	felix	felix	PROPN	
felix	φήλιξ	felix	φήλιξ	PROPN	N
under	υπό	under	υπό	PROPN	ADP
diffuse	διάχυτο	diffuser	διάχυτος	V;IND;SG;3;PRS;FIN	ADJ;NOM;NEUT;SG
diffuse	διάχυτη	diffuser	διάχυτος	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;SG
homonyme	συνονόματό	homonyme	σύνονομα	ADJ;MASC;SG	N;NOM;NEUT;SG
castro	κάστρο	castro	κάστρο	PROPN	PROPN;NOM;NEUT;SG
sidney	σίντνεϊ	sidney	σίντνεϊ	PROPN	PROPN;NOM;FEM;SG
ténor	τενόρος	ténor	τενόρος	N;MASC;SG	PROPN;NOM;MASC;SG
aveugle	τυφλοί	aveugle	τυφλός	ADJ;MASC;SG	ADJ;NOM;MASC;PL
aveugle	τυφλά	aveugle	τυφλά	ADJ;MASC;SG	ADV
vies	ζει	vie	ζω	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
roulant	κύλισης	roulant	κύλιση	V;PRS;V.PTCP	N;GEN;FEM;SG
tabac	καπνά	tabac	καπνά	N;MASC;SG	N;NOM;NEUT;PL
scalemajor	scalemajor	scalemajor	scalemajor	PROPN	
palace	ανάκτορα	palace	ανάκτορα	N;MASC;SG	N;NOM;NEUT;PL
palace	palace	palace	palace	N;MASC;SG	
timeaxis	timeaxis	timeaxis	timeaxis	PROPN	
nbc	nbc	nbc	nbc	PROPN	
butler	μπάτλερ	butler	μπάτλερ	PROPN	
tissus	ύφασμα	tissu	ύφασμα	N;MASC;PL	N;NOM;NEUT;SG
suffisante	επαρκείς	suffisant	επαρκής	ADJ;FEM;SG	ADJ;NOM;FEM;PL
suffisante	επαρκές	suffisant	επαρκής	ADJ;FEM;SG	N;NOM;NEUT;SG
suffisante	επαρκής	suffisant	επαρκής	ADJ;FEM;SG	N;NOM;MASC;SG
suffisante	επαρκή	suffisant	επαρκής	ADJ;FEM;SG	ADV
spencer	σπένσερ	spencer	σπένσερ	PROPN	N;NOM
spencer	spencer	spencer	spencer	PROPN	
connecticut	κονέκτικατ	connecticut	κονέκτικα	PROPN	ADV
afficher	εμφάνιση	afficher	εμφάνιση	V;NFIN	N;ACC;FEM;SG
afficher	show	afficher	show	V;NFIN	
afficher	παράσταση	afficher	παράσταση	V;NFIN	N;ACC;FEM;SG
afficher	εμφάνιση	afficher	εμφάνιση	V;NFIN	N;ACC;FEM;SG
afficher	προβολή	afficher	προβολή	V;NFIN	N;NOM;FEM;SG
afficher	απεικόνιση	afficher	απεικόνιση	V;NFIN	N;NOM;FEM;SG
afficher	θεα	afficher	θεα	V;NFIN	N;NOM;FEM;SG
afficher	θέα	afficher	θέα	V;NFIN	N;NOM;FEM;SG
afficher	όψη	afficher	όψο	V;NFIN	N;NOM;FEM;SG
afficher	προβολή	afficher	προβολή	V;NFIN	N;NOM;FEM;SG
afficher	view	afficher	view	V;NFIN	
dominante	κυρίαρχο	dominant	κυρίαρχος	ADJ;FEM;SG	N;NOM;NEUT;SG
dominante	κυρίαρχη	dominant	κυρίαρχη	ADJ;FEM;SG	N;NOM;FEM;SG
dominante	υπεροχή	dominant	υπεροχή	ADJ;FEM;SG	N;ACC;FEM;SG
dominante	κυριαρχία	dominant	κυριαρχία	ADJ;FEM;SG	N;ACC;FEM;SG
sélectionnés	επιλεγμένη	sélectionner	επιλέγω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
sélectionnés	επιλεγμένο	sélectionner	επιλέγω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
sélectionnés	επιλέχθηκε	sélectionner	επιλέχομαι	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
pensez	σκέψου	penser	σκέψο	V;IMP;PL;2;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
hercule	ηρακλής	hercule	ηρακλής	N;MASC;SG	PROPN;NOM;MASC;SG
hercule	ηρακλή	hercule	ηρακλή	N;MASC;SG	PROPN;NOM;MASC;SG
forcé	αναγκαστική	forcer	αναγκαστικός	V;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
zur	zur	zur	zur	PROPN	
solde	υπόλοιπο	solde	υπόλοιπος	N;MASC;SG	ADJ;NOM;NEUT;SG
gustav	γκούσταβ	gustav	γκούσταβ	PROPN	
oregon	όρεγκον	oregon	όρεγκον	PROPN	
cape	κέιπ	cape	κέιπ	N;FEM;SG	
diff	diff	diff	diff		
infos	info	info	info	N;FEM;PL	
infos	πληροφορία	info	πληροφορία	N;FEM;PL	N;ACC;FEM;SG
infos	πληροφόρηση	info	πληροφόρηση	N;FEM;PL	N;ACC;FEM;SG
artificielle	τεχνητά	artificiel	τεχνητός	ADJ;FEM;SG	ADV
artificielle	τεχνητές	artificiel	τεχνητής	ADJ;FEM;SG	ADJ;NOM;FEM;PL
jésuite	ιησουίτες	jésuite	ιησουίτης	N;MASC;SG	ADJ;NOM;MASC;PL
voyageur	επιβατών	voyageur	επιβάτης	N;MASC;SG	N;GEN;MASC;PL
leslie	λέσλι	leqlie	λέσλι	PROPN	
serpents	φίδι	serpent	φίδι	N;MASC;PL	N;NOM;NEUT;SG
cuir	δερμάτινα	cuir	δερματίνω	N;MASC;SG	N;NOM;NEUT;PL
cuir	δέρματα	cuir	δέρμα	N;MASC;SG	N;NOM;NEUT;PL
reporter	δημοσιογράφος	reporter	δημοσιογράφος	V;NFIN	N;NOM;MASC;SG
reporter	ρεπόρτερ	reporter	ρεπόρτερ	V;NFIN	N;NOM;FEM;SG
imagesize	imagesize	imagesize	imagesize	PROPN	
utah	γιούτα	utah	γιούτα	PROPN	
condamnés	καταδικάστηκε	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamnés	καταδικασμένος	condamner	καταδικασμένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
condamnés	καταδίκασε	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
condamnés	καταδικάστηκε	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamnés	καταδικάζεται	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
condamnés	καταδικασμένη	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
condamnés	καταδικάστηκε	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
condamnés	καταδικασμένος	condamner	καταδικασμένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
condamnés	καταδίκασε	condamner	καταδικάζω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
condamnés	κατάδικοι	condamner	κατάδικος	V;MASC;PL;PST;V.PTCP	ADJ;NOM;MASC;PL
cacher	απόκρυψη	cacher	απόκρυψη	V;NFIN	N;ACC;FEM;SG
neuilly	neuilly	neuilly	neuilly	PROPN	
plotarea	plotarea	plotarea	plotarea	PROPN	
kentucky	κεντάκι	kentucky	κεντάκι	PROPN	
schneider	σνάιντερ	schneider	σνάιντερ	PROPN	
ned	νεντ	ned	νεντ	PROPN	
probabilité	πιθανότητες	probabilité	πιθανότητα	N;FEM;SG	N;NOM;FEM;PL
académique	ακαδημαϊκά	académique	ακαδημαϊκός	ADJ;MASC;SG	ADV
académique	ακαδημαϊκό	académique	ακαδημαϊκός	ADJ;MASC;SG	N;NOM;NEUT;SG
roll	roll	roll	roll	PROPN	
roll	ρολό	roll	ρολός	PROPN	N;NOM;NEUT;SG
responsabilités	ευθύνη	responsabilité	ευθύνη	N;FEM;PL	N;ACC;FEM;SG
responsabilités	υπευθυνότητα	responsabilité	υπευθυνότητα	N;FEM;PL	N;ACC;FEM;SG
lyrique	στίχοι	lyrique	στίχος	ADJ;MASC;SG	N;NOM;MASC;PL
lyrique	στίχους	lyrique	στίχος	ADJ;MASC;SG	N;ACC;MASC;PL
minimale	ελάχιστα	minimal	λίγο	ADJ;FEM;SG	ADV;CMPR
minimale	ελάχιστες	minimal	ελάχιστος	ADJ;FEM;SG	ADJ;NOM;CMPR;FEM;PL
minimale	ελάχιστα	minimal	λίγο	ADJ;FEM;SG	ADV;CMPR
composant	συστατικό	composer	συστατικό	V;PRS;V.PTCP	N;NOM;NEUT;SG
composant	συνιστώσα	composer	συνιστώνω	V;PRS;V.PTCP	N;NOM;FEM;SG
composant	εξάρτημα	composer	εξάρτημα	V;PRS;V.PTCP	N;NOM;NEUT;SG
noté	ονομαστική	noter	ονομαστικός	V;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
nina	νίνα	nina	νίνα	PROPN	PROPN;NOM;FEM;SG
doigts	δάχτυλό	doigt	δάχτυλος	N;MASC;PL	N;NOM;NEUT;SG
doigts	δάχτυλο	doigt	δάχτυλος	N;MASC;PL	N;NOM;NEUT;SG
doigts	δάκτυλο	doigt	δάκτυλος	N;MASC;PL	N;NOM;NEUT;SG
détruits	καταστράφηκε	détruire	καταστρέφω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
détruits	κατεστραμμένο	détruire	κατεστρέφω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
progressiste	προοδευτικά	progressiste	προοδευτικά	ADJ;MASC;SG	ADV
technologique	τεχνολογία	technologique	τεχνολογία	ADJ;MASC;SG	N;NOM;FEM;SG
souffre	υποφέρουν	souffre	υποφέρω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
souffre	υποφέρω	souffre	υποφέρω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
arche	arche	arche	arche	N;FEM;SG	
collaborateurs	υπάλληλοι	collaborateur	υπάλληλος	N;MASC;PL	ADJ;NOM;MASC;PL
collaborateurs	μισθωτοί	collaborateur	μισθωτός	N;MASC;PL	ADJ;NOM;MASC;PL
gravures	χάραξη	gravure	χάραξη	N;FEM;PL	N;ACC;FEM;SG
gravures	χάραξης	gravure	χάραξη	N;FEM;PL	N;GEN;FEM;SG
gratuit	δωρεάν	gratuit	δωρεάν	ADJ;MASC;SG	
gratuit	free	gratuit	free	ADJ;MASC;SG	
préférence	προτιμούσε	préférence	προτιμώ	N;FEM;SG	V;IPFV;IND;SG;3;PST;FIN;ACT
alabama	αλαμπάμα	alabama	αλαμπάμα	PROPN	
stan	stan	stan	stan	PROPN	
stan	σταν	stan	σταν	PROPN	
queensland	κουίνσλαντ	queensland	κουίνσλαντ	PROPN	PROPN;NOM;FEM;SG
holstein	holstein	holstein	holstein	N;MASC;SG	
escalade	escalade	escalade	escalade	N;FEM;SG	
claudia	κλαούντια	claudia	κλαούντια	PROPN	N;NOM;FEM;SG
claudia	κλόντια	claudia	κλόντια	PROPN	ADV
claudia	κλώντια	claudia	κλώντια	PROPN	ADV
alla	alla	aller	alla	V;IND;SG;3;PST;FIN	
oslo	όσλο	oslo	όσλο	PROPN	PROPN;ACC;NEUT;SG
bombardements	βομβαρδισμό	bombardement	βομβαρδισμός	N;MASC;PL	N;ACC;MASC;SG
bombardements	βομβαρδισμός	bombardement	βομβαρδισμός	N;MASC;PL	N;NOM;MASC;SG
bombardements	βομβαρδισμό	bombardement	βομβαρδισμός	N;MASC;PL	N;ACC;MASC;SG
bombardements	βομβαρδισμός	bombardement	βομβαρδισμός	N;MASC;PL	N;NOM;MASC;SG
rennais	ρενναί	renner	ρεννώ	N;MASC;SG	
ice	πάγο	ice	πάγος	N;MASC;SG	ADV
ice	ice	ice	ice	N;MASC;SG	
suffisant	επαρκείς	suffisant	επαρκής	ADJ;MASC;SG	ADJ;NOM;FEM;PL
suffisant	επαρκές	suffisant	επαρκής	ADJ;MASC;SG	N;NOM;NEUT;SG
suffisant	επαρκής	suffisant	επαρκής	ADJ;MASC;SG	N;NOM;MASC;SG
suffisant	επαρκή	suffisant	επαρκής	ADJ;MASC;SG	ADV
foncé	dark	foncé	dark	ADJ;MASC;SG	
foncé	σκοτεινά	foncé	σκοτεινά	ADJ;MASC;SG	N;NOM;NEUT;PL
foncé	σκοτάδι	foncé	σκοτάδι	ADJ;MASC;SG	N;NOM;NEUT;SG
foncé	σκούρο	foncé	σκούρος	ADJ;MASC;SG	N;NOM;NEUT;SG
foncé	σκοτεινό	foncé	σκοτεινός	ADJ;MASC;SG	N;NOM;NEUT;SG
wendy	γουέντυ	wendy	γουέντυ	PROPN	N
wendy	wendy	wendy	wendy	PROPN	
wendy	γουέντι	wendy	γουέντι	PROPN	
hôtes	φιλοξενεί	hôte	φιλοξενώ	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
hôtes	προσκεκλημένοι	hôte	προσκεκλημένος	N;MASC;PL	V;PFV;NOM;MASC;PL;V.PTCP;PASS
hôtes	καλεσμένους	hôte	καλώ	N;MASC;PL	ADJ;NOM;MASC;PL
hôtes	καλεσμένοι	hôte	καλώ	N;MASC;PL	V;PFV;NOM;MASC;PL;V.PTCP;PASS
hôtes	φιλοξενούμενοι	hôte	φιλοξενούμενος	N;MASC;PL	ADJ;NOM;MASC;PL
ricardo	ρικάρντο	ricardo	ρικάρντος	PROPN	
rhodes	ρόδο	rhode	ρόδος	PROPN	PROPN;ACC;FEM;SG
rhodes	ρόδος	rhode	ρόδος	PROPN	PROPN;NOM;FEM;SG
rhodes	ρόουντς	rhode	ρόουντς	PROPN	PROPN;NOM;MASC;PL
caché	κρυμμένο	cacher	κρυμμένο	V;MASC;SG;PST;V.PTCP	N;NOM;NEUT;SG
caché	κρυμμένα	cacher	κρύμμενος	V;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;PL
klein	κλάιν	klein	κλάιν	PROPN	
oscars	όσκαρ	oscars	όσκαρ	N;MASC;PL	
renommer	μετονομασία	renommer	μετονομασία	V;NFIN	N;NOM;FEM;SG
cincinnati	σινσινάτι	cincinnatir	σινσινάτι	PROPN	
ltd	ltd	ltd	ltd	PROPN	
cyril	σύριλ	cyril	σύριλ	PROPN	
cyril	σίριλ	cyril	σίριλ	PROPN	
judith	τζούντιθ	judith	τζούντιθ	PROPN	
cie	cie	cie	cie	PROPN	
carol	κάρολ	carol	κάρολ	PROPN	
carol	carol	carol	carol	PROPN	
promenade	promenade	promenade	promenade	N;FEM;SG	
promenade	περίπατος	promenade	περίπατος	N;FEM;SG	ADJ;NOM;MASC;SG
promenade	περίπατος	promenade	περίπατος	N;FEM;SG	ADJ;NOM;MASC;SG
promenade	περίπατος	promenade	περίπατος	N;FEM;SG	ADJ;NOM;MASC;SG
rita	ρίτα	riter	ρίτα	PROPN	PROPN;NOM;FEM;SG
établis	εγκατεστημένος	établir	εγκατεστημένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
dupont	dupont	dupont	dupont	PROPN	
séparer	χωριστή	séparer	χωριστής	V;NFIN	ADJ;NOM;FEM;SG
séparer	ξεχωριστά	séparer	ξεχωριστώ	V;NFIN	ADV
séparer	χωριστά	séparer	χωριστώ	V;NFIN	ADV
online	διαδικτυακή	online	διαδικτυακός	N;MASC;SG	ADJ;NOM;FEM;SG
online	διαδικτυακά	online	διαδικτυακός	N;MASC;SG	N;NOM;NEUT;PL
online	online	online	online	N;MASC;SG	
albanais	αλβανοί	albanais	αλβανός	ADJ;MASC;SG	PROPN;NOM;MASC;PL
albanais	αλβανικά	albanais	αλβανικά	ADJ;MASC;SG	ADV
albanais	αλβανών	albanais	αλβανός	ADJ;MASC;SG	PROPN;GEN;MASC;PL
albanais	αλβανούς	albanais	αλβανός	ADJ;MASC;SG	PROPN;ACC;MASC;PL
albanais	αλβανοί	albanais	αλβανός	ADJ;MASC;SG	PROPN;NOM;MASC;PL
head	κεφαλής	head	κεφαλής	PROPN	N;GEN;FEM;SG
head	κεφαλή	head	κεφαλή	PROPN	N;ACC;FEM;SG
head	κεφάλι	head	κεφάλι	PROPN	N;NOM;NEUT;SG
portland	πόρτλαντ	portland	πόρτλαντ	PROPN	
antérieure	πρόσθια	antérieur	πρόσθιος	ADJ;FEM;SG	ADV
antérieure	πρόσθιο	antérieur	πρόσθιο	ADJ;FEM;SG	N;NOM;NEUT;SG
acceptée	αποδοχή	accepter	αποδοχή	V;FEM;SG;PST;V.PTCP	N;ACC;FEM;SG
acceptée	δεκτό	accepter	δεκτός	V;FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
acceptée	αποδεκτή	accepter	αποδεκτός	V;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
acceptée	δεκτή	accepter	δεκτός	V;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
acceptée	δεκτός	accepter	δεκτός	V;FEM;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
julius	τζούλιους	julius	τζούλιος	PROPN	PROPN;NOM;MASC;SG
mitterrand	mitterrand	mitterrand	mitterrand	N;MASC;SG	
sacrifice	θυσίες	sacrifice	θυσία	N;MASC;SG	N;NOM;FEM;PL
adrian	άντριαν	adrian	άντριαν	PROPN	
dialecte	διαλέκτους	dialecte	διάλεκτος	N;MASC;SG	N;NOM;MASC;PL
juventus	γιουβέντους	juventu	γιούβω	N;FEM;SG	PROPN;NOM;MASC;PL
guerriers	μαχητές	guerrier	μαχητός	N;MASC;PL	ADJ;NOM;MASC;PL
réservée	προορίζεται	réserver	προορίζω	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
sabre	sabre	sabre	sabre	N;MASC;SG	
offert	προσφέρθηκαν	offrir	προσφέρω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
offert	προσφέρεται	offrir	προσφέρω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
offert	προσφέρονται	offrir	προσφέρω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
loups	λύκος	loup	λύκος	N;MASC;PL	N;NOM;MASC;SG
loups	γουλφ	loup	γουλφ	N;MASC;PL	
loups	wolf	loup	wolf	N;MASC;PL	
loups	loups	loup	loups	N;MASC;PL	
restaurée	επαναφορά	restaurer	επαναφορά	V;FEM;SG;PST;V.PTCP	N;NOM;FEM;SG
damien	ντέμιαν	damien	ντέμιαν	PROPN	
damien	ντάμιεν	damien	ντάμιεν	PROPN	
damien	ντέμιαν	damien	ντέμιαν	PROPN	
frise	friesland	frise	friesland	N;FEM;SG	
itinéraire	κατευθύνσεις	itinéraire	κατεύθυνση	N;MASC;SG	N;NOM;FEM;PL
zhang	ζανγκ	zhang	ζανγκ	PROPN	
rechercher	αναζήτηση	rechercher	αναζήτηση	V;NFIN	N;NOM;FEM;SG
fondations	ίδρυμα	fondation	ίδρυμα	N;FEM;PL	N;NOM;NEUT;SG
fondations	ιδρυμα	fondation	ιδρυμα	N;FEM;PL	N;NOM;NEUT;SG
béatrice	μπεατρίς	béatrice	μπεατρίς	N;FEM;SG	PROPN;NOM;MASC;SG
jonas	jonas	jonas	jonas	PROPN	
jonas	τζόνας	jonas	τζόνα	PROPN	PROPN;NOM;MASC;SG
jonas	τζόνα	jonas	τζόνα	PROPN	
natal	νατάλ	natal	νατάλ	ADJ;MASC;SG	
préside	προεδρεύων	présider	προεδρεύο	V;IND;SG;3;PRS;FIN	N;GEN;NEUT;PL
enjeux	παλούκια	enjeu	παλώνκι	N;MASC;PL	ADV
hector	έκτωρ	hector	έκτωρ	N;MASC;SG	PROPN;NOM;MASC;SG
hector	έκτορ	hector	έκτορ	N;MASC;SG	
bienvenue	καλωσόρισες	bienvenue	καλωσόριση	ADJ;FEM;SG	N;NOM;FEM;PL
exacte	ακριβές	exact	ακριβής	ADJ;FEM;SG	ADV
exacte	ακριβή	exact	ακριβός	ADJ;FEM;SG	ADV
exacte	ακριβείς	exact	ακριβής	ADJ;FEM;SG	N;NOM;FEM;PL
exacte	ακριβές	exact	ακριβής	ADJ;FEM;SG	ADV
casa	casa	casa	casa	PROPN	
shaw	σω	shaw	σε	PROPN	N;NOM;MASC;SG
shaw	σο	shaw	σο	PROPN	
accompagner	συνοδευτικά	accompagner	συνοδευτικά	V;NFIN	ADV
accompagner	συνοδευτικό	accompagner	συνοδευτικός	V;NFIN	ADJ;NOM;NEUT;SG
papiers	χαρτί	papier	χαρτί	N;MASC;PL	N;NOM;NEUT;SG
papiers	χαρτιά	papier	χαρτιά	N;MASC;PL	ADV
pêcheurs	ψαράς	pêcheur	ψαράς	N;MASC;PL	N;NOM;MASC;SG
pêcheurs	ψαρά	pêcheur	ψαρά	N;MASC;PL	N;NOM;NEUT;SG
villers	villers	viller	villers	N;MASC;SG	
créent	δημιουργήστε	créer	δημιουργώ	V;IND;PL;3;PRS;FIN	V;PFV;IMP;PL;2;FIN;ACT
créent	δημιουργία	créer	δημιουργία	V;IND;PL;3;PRS;FIN	N;ACC;FEM;SG
grange	γκρέιντζ	grange	γκρέιντζ	N;FEM;SG	
break	σπάσε	break	σπάω	N;MASC;SG	V;IPFV;IND;SG;1;PST;FIN;ACT
choisis	εκλεκτός	choisir	εκλεκτός	V;MASC;PL;PST;V.PTCP	N;NOM;MASC;SG
choisis	επιλέξει	choisir	επιλέγω	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;FIN;ACT
choisis	επιλέχθηκε	choisir	επιλέχομαι	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
choisis	διάλεξε	choisir	διαλώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
choisis	διαλέξτε	choisir	διαλώ	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;PL;2;PRS;FIN;ACT
choisis	επιλογή	choisir	επιλογή	V;MASC;PL;PST;V.PTCP	N;NOM;FEM;SG
statuts	καταστατικό	statut	καταστατικό	N;MASC;PL	N;NOM;NEUT;SG
statuts	καταστατικά	statut	καταστατικά	N;MASC;PL	ADV
statuts	καταστατικό	statut	καταστατικό	N;MASC;PL	N;NOM;NEUT;SG
malcolm	μάλκολμ	malcolm	μάλκολμ	PROPN	
malcolm	μάλκομ	malcolm	μάλκομ	PROPN	N;NOM;NEUT;SG
fonda	φόντα	fonder	φόντας	V;IND;SG;3;PST;FIN	N;VOC;MASC;SG
dommage	κρίμα	dommage	κρίμα	INTJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
dommage	οίκτο	dommage	οίκτος	INTJ	N;ACC;FEM;SG
dommage	κρίμα	dommage	κρίμα	INTJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
dommage	ντροπή	dommage	ντροπή	INTJ	N;NOM;FEM;SG
dommage	ζημία	dommage	ζημία	INTJ	N;ACC;FEM;SG
dommage	βλάβη	dommage	βλάβη	INTJ	N;ACC;FEM;SG
dommage	ζημίες	dommage	ζημία	INTJ	N;NOM;FEM;PL
dommage	ζημιές	dommage	ζημιά	INTJ	N;NOM;FEM;PL
dommage	ζημιά	dommage	ζημιά	INTJ	N;ACC;FEM;SG
moldavie	μολδαβίας	moldavie	μολδαβία	PROPN	N;GEN;FEM;SG
moldavie	μολδαβία	moldavie	μολδαβία	PROPN	PROPN;ACC;FEM;SG
nationalistes	εθνικιστική	nationaliste	εθνικιστικός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
nationalistes	εθνικιστική	nationaliste	εθνικιστικός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
nationalistes	εθνικιστές	nationaliste	εθνικιστής	ADJ;MASC;PL	N;NOM;MASC;PL
armés	οπλισμένη	armer	οπλίσκω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
