日	dia	日	dia	PROPN	N;MASC;SG
汗	suada	汗	suar	N	V;FEM;SG;V.PTCP
南極	antártica	南極	antártico	PROPN	N;FEM;SG
南極	antártida	南極	antártido	PROPN	N;FEM;SG
南極	antártico	南極	antártico	PROPN	N;MASC;SG
南極	antárctica	南極	antárctico	PROPN	N;FEM;SG
南極	antárctida	南極	antárctido	PROPN	N;FEM;SG
南極	antártica	南極	antártico	PROPN	N;FEM;SG
南極	antártida	南極	antártido	PROPN	N;FEM;SG
南極	antárctica	南極	antárctico	PROPN	N;FEM;SG
南極	antárctida	南極	antárctido	PROPN	N;FEM;SG
綜合	síntese	綜合	síntese	V	N;FEM;SG
比例	proporcional	比例	proporcional	N	ADJ;MASC;SG
比例	proporcionais	比例	proporcional	N	ADJ;MASC;PL
怡	jardine	怡	jardine	PROPN	N;MASC;SG
鍾	relógio	鍾	relógio	PROPN	N;MASC;SG
廖	liao	廖	liao	PROPN	N;MASC;SG
飛行	flying	飛行	flying	V	N;MASC;SG
飛行	voo	飛行	voo	V	N;MASC;SG
飛行	vôo	飛行	vôo	V	N;MASC;SG
統一	unidade	統一	unidade	V	N;FEM;SG
統一	unity	統一	unity	V	N;MASC;SG
統一	reunificação	統一	reunificação	V	N;FEM;SG
統一	reagrupamento	統一	reagrupamento	V	N;MASC;SG
統一	unificação	統一	unificação	V	N;FEM;SG
統一	harmonização	統一	harmonização	V	N;FEM;SG
恢復	restauro	恢復	restauro	V	N;MASC;SG
恢復	restauro	恢復	restauro	V	N;MASC;SG
恢復	restauração	恢復	restauração	V	N;FEM;SG
恢復	recuperação	恢復	recuperação	V	N;FEM;SG
恢復	valorização	恢復	valorização	V	N;FEM;SG
恢復	cobrança	恢復	cobrança	V	N;FEM;SG
恢復	currículo	恢復	currículo	V	N;MASC;SG
綠	verde	綠	verde	N	ADJ;MASC;SG
退役	desactivação	退役	desactivação	V	N;FEM;SG
退役	desativação	退役	desativação	V	N;FEM;SG
退役	desmantelamento	退役	desmantelamento	V	N;MASC;SG
退役	aposentados	退役	aposentado	V	N;MASC;PL
伊朗	irã	伊朗	irã	PROPN	N;MASC;SG
伊朗	irão	伊朗	ir	PROPN	V;IND;PL;3;FUT;FIN
伊朗	iraniana	伊朗	iraniano	PROPN	N;FEM;SG
伊朗	iranianos	伊朗	iraniano	PROPN	N;MASC;PL
伊朗	iraniano	伊朗	iraniano	PROPN	N;MASC;SG
莊	banqueiro	莊	banqueiro	PROPN	N;MASC;SG
莊	zhuang	莊	zhuang	PROPN	N;MASC;SG
混合	híbrida	混合	híbrida	V	ADJ;FEM;SG
混合	híbrido	混合	híbrido	V	ADJ;MASC;SG
混合	híbridos	混合	híbrido	V	N;MASC;PL
混合	mistura	混合	mistura	V	N;FEM;SG
混合	mix	混合	mix	V	N;MASC;SG
混合	mixagem	混合	mixagem	V	N;FEM;SG
混合	mistura	混合	mistura	V	N;FEM;SG
混合	mistura	混合	mistura	V	N;FEM;SG
混合	mistura	混合	mistura	V	N;FEM;SG
混合	mixagem	混合	mixagem	V	N;FEM;SG
殺	kill	殺	kill	V	N;MASC;SG
殺	mata	殺	matar	V	N;FEM;SG
上海	shanghai	上海	shanghai	PROPN	N;MASC;SG
上海	xangai	上海	xangai	PROPN	N;MASC;SG
莫斯科	moscou	莫斯科	moscar	PROPN	N;MASC;SG
莫斯科	moscovo	莫斯科	moscovo	PROPN	N;MASC;SG
希臘	grega	希臘	grego	PROPN	N;FEM;SG
希臘	grécia	希臘	grécia	PROPN	N;FEM;SG
希臘	gregos	希臘	grego	PROPN	N;MASC;PL
希臘	grego	希臘	grego	PROPN	N;MASC;SG
希臘	grécia	希臘	grécia	PROPN	N;FEM;SG
高雄	kaohsiung	高雄	kaohsiung	PROPN	N;MASC;SG
法案	bill	法案	bill	N	PROPN;MASC;SG
有限	limitado	有限	limitar	ADJ	V;MASC;SG;V.PTCP
有限	limitados	有限	limitar	ADJ	V;MASC;PL;V.PTCP
有限	limitadas	有限	limitar	ADJ	V;FEM;PL;V.PTCP
有限	limited	有限	limited	ADJ	N;MASC;SG
有限	limitada	有限	limitar	ADJ	V;FEM;SG;V.PTCP
有限	finitos	有限	finito	ADJ	N;MASC;PL
有限	finito	有限	finito	ADJ	N;MASC;SG
湖北	hubei	湖北	hubei	PROPN	N;MASC;SG
合成	sintética	合成	sintético	N	ADJ;FEM;SG
合成	sintético	合成	sintético	N	ADJ;MASC;SG
合成	composto	合成	compor	N	V;MASC;SG;V.PTCP
四十	forty	四十	forty	NUM	N;MASC;SG
罪	pecar	罪	pecar	N	V;NFIN
展示	vitrine	展示	vitrine	V	N;FEM;SG
展示	espetáculo	展示	espetáculo	V	N;MASC;SG
展示	show	展示	show	V	N;MASC;SG
展示	visualização	展示	visualização	V	N;FEM;SG
展示	exibição	展示	exibição	V	N;FEM;SG
湘	xiang	湘	xiang	PROPN	N;MASC;SG
錦	kam	錦	kam		N;MASC;SG
只要	só	只要	só	ADP	ADV
只要	apenas	只要	apenas	ADP	ADV
義大利	itália	義大利	itália	PROPN	N;FEM;SG
義大利	italiana	義大利	italiana	PROPN	N;FEM;SG
義大利	italianos	義大利	italiano	PROPN	N;MASC;PL
義大利	italiano	義大利	italiano	PROPN	N;MASC;SG
讀	leitura	讀	leitura	V	N;FEM;SG
成都	chengdu	成都	chengder	PROPN	N;MASC;SG
追	perseguição	追	perseguição	V	N;FEM;SG
追	chase	追	chase	V	N;MASC;SG
厚	espesso	厚	espesso	PART	ADJ;MASC;SG
厚	grossa	厚	grosso	PART	N;FEM;SG
厚	grosso	厚	grosso	PART	N;MASC;SG
厚	espessa	厚	espesso	PART	ADJ;FEM;SG
統治	reinado	統治	reinado	V	N;MASC;SG
藩	domínio	藩	domínio	PROPN	N;MASC;SG
藩	dominio	藩	dominio	PROPN	N;MASC;SG
圓	círculo	圓	círculo		N;MASC;SG
圓	circle	圓	circle		N;MASC;SG
圓	circulo	圓	circulo		N;MASC;SG
圓	redonda	圓	redonda		N;FEM;SG
圓	redondo	圓	redonder		N;MASC;SG
圓	ronda	圓	ronda		N;FEM;SG
圓	round	圓	round		N;MASC;SG
圓	rodada	圓	rodada		N;FEM;SG
幫助	socorro	幫助	socorro	V	N;MASC;SG
幫助	ajuda	幫助	ajuda	V	N;FEM;SG
連結	conexão	連結	conexão	V	N;FEM;SG
連結	link	連結	link	V	N;MASC;SG
連結	ligação	連結	ligação	V	N;FEM;SG
連結	conexão	連結	conexão	V	N;FEM;SG
設定	conjunto	設定	conjunto	V	N;MASC;SG
設定	set	設定	set	V	N;MASC;SG
設定	configuração	設定	configuração	V	N;FEM;SG
設定	configurações	設定	configuração	V	N;FEM;PL
設定	configuração	設定	configuração	V	N;FEM;SG
設定	definições	設定	definição	V	N;FEM;PL
鳳	fénix	鳳	fénix	PROPN	N;FEM;SG
鳳	fênix	鳳	fênix	PROPN	N;FEM;SG
鳳	phoenix	鳳	phoenix	PROPN	N;MASC;SG
假	falsa	假	falso	N	ADJ;FEM;SG
假	falsas	假	falso	N	ADJ;FEM;PL
假	falso	假	falso	N	ADJ;MASC;SG
假	falsa	假	falso	N	ADJ;FEM;SG
假	falso	假	falso	N	ADJ;MASC;SG
留下	stay	留下	stay	V	N;MASC;SG
方便	convenientes	方便	conveniente	V	ADJ;MASC;PL
方便	conveniente	方便	conveniente	V	ADJ;MASC;SG
領	colarinho	領	colarinho		N;MASC;SG
領	gola	領	gola		N;FEM;SG
領	coleira	領	coleira		N;FEM;SG
領	colar	領	colar		N;MASC;SG
程式	programar	程式	programar	N	V;NFIN
校長	principal	校長	principal	N	ADJ;MASC;SG
合理	razoável	合理	razoável	N	ADJ;MASC;SG
合理	razoáveis	合理	razoável	N	ADJ;MASC;PL
挪威	noruegueses	挪威	norueguês	PROPN	N;MASC;PL
挪威	norueguesa	挪威	norueguês	PROPN	N;FEM;SG
挪威	norueguês	挪威	norueguês	PROPN	N;MASC;SG
挪威	noruega	挪威	noruega	PROPN	N;FEM;SG
所	localização	所	localização	ADV	N;FEM;SG
解釋	explicações	解釋	explicação	V	N;FEM;PL
解釋	explicações	解釋	explicação	V	N;FEM;PL
解釋	explicação	解釋	explicação	V	N;FEM;SG
十九	nineteen	十九	nineteen	NUM	N;MASC;SG
批評	críticas	批評	crítica	V	N;FEM;PL
批評	crítica	批評	crítico	V	N;FEM;SG
批評	críticas	批評	crítica	V	N;FEM;PL
檔案	arquivar	檔案	arquivar	N	V;NFIN
富士	fuji	富士	fuji	PROPN	N;MASC;SG
阿根廷	argentina	阿根廷	argentino	PROPN	N;FEM;SG
創	tron	創	tron		N;MASC;SG
計算	calculista	計算	calculista	V	ADJ;MASC;SG
計算	computação	計算	computação	V	N;FEM;SG
計算	informática	計算	informática	V	N;FEM;SG
計算	cálculos	計算	cálculo	V	N;MASC;PL
計算	cálculo	計算	cálculo	V	N;MASC;SG
計算	cálculos	計算	cálculo	V	N;MASC;PL
碧	bea	碧	bea	PROPN	N;MASC;SG
一	dia	一	dia	NUM	N;MASC;SG
廣州	cantão	廣州	cantão	PROPN	N;MASC;SG
廣州	guangzhou	廣州	guangzhar	PROPN	V;IND;SG;3;PST;FIN
食用	comestível	食用	comestível	V	N;MASC;SG
食用	comestíveis	食用	comestível	V	N;MASC;PL
晉	jin	晉	jin	PROPN	N;MASC;SG
晉	gênios	晉	gênio	PROPN	N;MASC;PL
廣東	guangdong	廣東	guangdong	PROPN	N;MASC;SG
廣東	cantonês	廣東	cantonês	PROPN	N;MASC;SG
中立	neutro	中立	neutro	N	ADJ;MASC;SG
中立	neutra	中立	neutro	N	ADJ;FEM;SG
持有	posse	持有	posse	V	N;FEM;SG
持有	possessão	持有	possessão	V	N;FEM;SG
持有	holdings	持有	holdings	V	N;FEM;SG
持有	explorações	持有	exploração	V	N;FEM;PL
持有	holding	持有	holding	V	N;MASC;SG
理解	entendimento	理解	entendimento	V	N;MASC;SG
理解	compreensão	理解	compreensão	V	N;FEM;SG
波蘭	polônia	波蘭	polônia	PROPN	N;FEM;SG
波蘭	polónia	波蘭	polónia	PROPN	N;FEM;SG
美洲	america	美洲	americar	PROPN	N;MASC;SG
美洲	américa	美洲	américo	PROPN	N;FEM;SG
美洲	américas	美洲	américo	PROPN	N;FEM;PL
淑	sook	淑	sook	PROPN	N;MASC;SG
挑戰	desafios	挑戰	desafio	V	N;MASC;PL
挑戰	desafio	挑戰	desafio	V	N;MASC;SG
挑戰	challenge	挑戰	challenge	V	N;MASC;SG
挑戰	desafiante	挑戰	desafiante	V	ADJ;MASC;SG
挑戰	desafiador	挑戰	desafiador	V	ADJ;MASC;SG
東方	oriental	東方	oriental	N	ADJ;MASC;SG
東方	oriental	東方	oriental	N	ADJ;MASC;SG
賈	jia	賈	jia	PROPN	N;MASC;SG
阿拉	allah	阿拉	allah	PROPN	N;MASC;SG
阿拉	alá	阿拉	alá	PROPN	N;MASC;SG
玲	ling	玲	ling	PROPN	N;MASC;SG
杭州	hangzhou	杭州	hangzhar	PROPN	V;IND;SG;3;PST;FIN
結婚	casamento	結婚	casamento	V	N;MASC;SG
結婚	matrimônio	結婚	matrimônio	V	N;MASC;SG
岳	yue	岳	yue	PROPN	N;MASC;SG
引用	citação	引用	citação	V	N;FEM;SG
引用	cotações	引用	cotação	V	N;FEM;PL
引用	citações	引用	citação	V	N;FEM;PL
引用	aspas	引用	aspa	V	N;FEM;PL
請求	solicitações	請求	solicitação	V	N;FEM;PL
請求	requisições	請求	requisição	V	N;FEM;PL
請求	pedidos	請求	pedido	V	N;MASC;PL
請求	solicitação	請求	solicitação	V	N;FEM;SG
請求	pedido	請求	pedido	V	N;MASC;SG
殖民	colônias	殖民	colônia	V	N;FEM;PL
殖民	colónias	殖民	colónia	V	N;FEM;PL
殖民	colônia	殖民	colônia	V	N;FEM;SG
殖民	colónia	殖民	colónia	V	N;FEM;SG
菲律賓	filipinas	菲律賓	filipina	PROPN	N;FEM;PL
進攻	attack	進攻	attack	V	N;MASC;SG
進攻	ataque	進攻	ataque	V	N;MASC;SG
珊	sun	珊	sun	PROPN	N;MASC;SG
珊	sol	珊	sol	PROPN	N;MASC;SG
吸引	atracção	吸引	atracção	V	N;FEM;SG
吸引	atração	吸引	atração	V	N;FEM;SG
測試	testar	測試	testar	N	V;NFIN
測試	testando	測試	testar	N	V;V.MSDR
旅遊	viajar	旅遊	viajar	N	V;NFIN
旅遊	viaje	旅遊	viaje	N	V;SBJV;SG;3;PRS;FIN
旅遊	viajando	旅遊	viajar	N	V;V.MSDR
旅遊	viajar	旅遊	viajar	N	V;NFIN
浪	ondas	浪	ondas		N;FEM;PL
浪	onda	浪	onda		N;FEM;SG
浪	acenar	浪	acenar		V;NFIN
浪	wave	浪	wave		N;MASC;SG
需求	preciso	需求	preciso	N	ADJ;MASC;SG
需求	precisa	需求	precisar	N	V;IND;SG;3;PRS;FIN
需求	precisa	需求	precisar	N	V;IND;SG;3;PRS;FIN
需求	necessita	需求	necessitar	N	V;IND;SG;3;PRS;FIN
需求	exigir	需求	exigir	N	V;NFIN
內部	dentro	內部	dentro	N	ADV
內部	interno	內部	interno	N	ADJ;MASC;SG
內部	interna	內部	interno	N	ADJ;FEM;SG
內部	internamente	內部	internamente	N	ADV
失	lost	失	lost	V	N;MASC;SG
集合	reunir	集合	reunir	N	V;NFIN
特里	terry	特里	terry	PROPN	N;MASC;SG
君主	soberana	君主	soberana	N	ADJ;FEM;SG
降低	diminuição	降低	diminuição	V	N;FEM;SG
私人	private	私人	private	ADJ	N;MASC;SG
每日	quotidiana	每日	quotidiano	N	ADJ;FEM;SG
每日	diariamente	每日	diariamente	N	ADV
每日	diários	每日	diário	N	ADJ;MASC;PL
拒絕	declínio	拒絕	declínio	V	N;MASC;SG
拒絕	negação	拒絕	negação	V	N;FEM;SG
拒絕	rejeição	拒絕	rejeição	V	N;FEM;SG
原始	primitivo	原始	primitivo	N	ADJ;MASC;SG
原始	primitivos	原始	primitivo	N	ADJ;MASC;PL
原始	primitivas	原始	primitivo	N	ADJ;FEM;PL
原始	original	原始	original	N	ADJ;MASC;SG
尖	pontiagudo	尖	pontiagudo	PART	N;MASC;SG
潭	tam	潭	tam	PROPN	N;MASC;SG
敗	derrotar	敗	derrotar	N	V;NFIN
減少	declínio	減少	declínio	V	N;MASC;SG
減少	redução	減少	redução	V	N;FEM;SG
減少	diminuição	減少	diminuição	V	N;FEM;SG
減少	diminuição	減少	diminuição	V	N;FEM;SG
減少	redução	減少	redução	V	N;FEM;SG
減少	redutores	減少	redutor	V	N;MASC;PL
減少	redutor	減少	redutor	V	N;MASC;SG
知名	visibilidade	知名	visibilidade	ADJ	N;FEM;SG
硬	duro	硬	duro	PART	ADJ;MASC;SG
硬	hard	硬	hard	PART	N;MASC;SG
硬	difícil	硬	difícil	PART	ADJ;MASC;SG
硬	dura	硬	durar	PART	V;IND;SG;3;PRS;FIN
邱	qiu	邱	qiere	PROPN	PROPN;MASC;SG
生	born	生	born	V	N;MASC;SG
這裡	aqui	這裡	aqui	PRO	ADV
勝利	ganhe	勝利	ganhar	N	V;SBJV;SG;3;PRS;FIN
勝利	ganhar	勝利	ganhar	N	V;NFIN
勝利	vencer	勝利	vencer	N	V;NFIN
勝利	triunfar	勝利	triunfar	N	V;NFIN
蒙特	mont	蒙特	mont	PROPN	N;MASC;SG
每天	quotidiana	每天	quotidiano	DET	ADJ;FEM;SG
邀請	convite	邀請	convite	V	N;MASC;SG
邀請	convidados	邀請	convidado	V	N;MASC;PL
邀請	convites	邀請	convite	V	N;MASC;PL
邀請	convite	邀請	convite	V	N;MASC;SG
邀請	convites	邀請	convite	V	N;MASC;PL
傳說	legend	傳說	legend	V	N;MASC;SG
傳說	lenda	傳說	lenda	V	N;FEM;SG
傳說	legenda	傳說	legenda	V	N;FEM;SG
傳說	legends	傳說	legends	V	N;MASC;SG
傳說	lendas	傳說	lenda	V	N;FEM;PL
變化	mudanças	變化	mudança	V	N;FEM;PL
變化	alterações	變化	alteração	V	N;FEM;PL
變化	modificações	變化	modificação	V	N;FEM;PL
延伸	alongamento	延伸	alongamento	V	N;MASC;SG
延伸	prolongamento	延伸	prolongamento	V	N;MASC;SG
延伸	extensão	延伸	extensão	V	N;FEM;SG
延伸	prorrogação	延伸	prorrogação	V	N;FEM;SG
廠	plantar	廠	plantar	N	V;NFIN
推	push	推	push		N;MASC;SG
推	empurra	推	empurrar		V;IND;SG;3;PRS;FIN
推	empurrar	推	empurrar		V;NFIN
收費	cobrar	收費	cobrar	N	V;NFIN
翔	xiang	翔	xiang	PROPN	N;MASC;SG
翔	shang	翔	shang	PROPN	N;MASC;SG
翔	sho	翔	sho	PROPN	N;MASC;SG
突破	avanço	突破	avanço	V	N;MASC;SG
突破	breaking	突破	breaking	V	N;MASC;SG
通用	genérica	通用	genérico	N	ADJ;FEM;SG
通用	genéricas	通用	genérico	N	ADJ;FEM;PL
通用	genérico	通用	genérico	N	ADJ;MASC;SG
通用	comum	通用	comum	N	ADJ;MASC;SG
通用	frequentes	通用	frequente	N	ADJ;MASC;PL
通用	frequente	通用	frequente	N	ADJ;MASC;SG
修正	alteração	修正	alteração	V	N;FEM;SG
修正	emenda	修正	emenda	V	N;FEM;SG
修正	emendas	修正	emenda	V	N;FEM;PL
修正	alterações	修正	alteração	V	N;FEM;PL
天文	astronômico	天文	astronômico	N	ADJ;MASC;SG
原創	original	原創	original	N	ADJ;MASC;SG
先後	sucessivas	先後	sucessivo	ADV	ADJ;FEM;PL
先後	sucessivos	先後	sucessivo	ADV	ADJ;MASC;PL
玄	xuan	玄	xuan	PROPN	N;MASC;SG
玄	hyun	玄	hyun	PROPN	N;MASC;SG
實驗	experimental	實驗	experimental	N	ADJ;MASC;SG
估計	estimativa	估計	estimativa	V	N;FEM;SG
估計	estimativas	估計	estimativa	V	N;FEM;PL
估計	estimativa	估計	estimativa	V	N;FEM;SG
估計	estimação	估計	estimação	V	N;FEM;SG
估計	estimativa	估計	estimativa	V	N;FEM;SG
規劃	planejamento	規劃	planejamento	V	N;MASC;SG
規劃	planeamento	規劃	planeamento	V	N;MASC;SG
規劃	planificação	規劃	planificação	V	N;FEM;SG
伏	volts	伏	voltar	PROPN	N;MASC;SG
配置	configurar	配置	configurar	N	V;NFIN
配置	configure	配置	configurar	N	V;SBJV;SG;3;PRS;FIN
後衛	defender	後衛	defender	N	V;NFIN
國內	internamente	國內	internamente	N	ADV
國內	doméstico	國內	doméstico	N	ADJ;MASC;SG
國內	interno	國內	interno	N	ADJ;MASC;SG
海南	hainan	海南	hainan	PROPN	N;FEM;SG
津	tsu	津	tsu	PROPN	N;MASC;SG
反應	reagir	反應	reagir	N	V;NFIN
反應	reaja	反應	reajar	N	V;SBJV;SG;3;PRS;FIN
反應	reage	反應	reagir	N	V;IND;SG;3;PRS;FIN
賞	recompensar	賞	recompensar	N	V;NFIN
安徽	anhui	安徽	anhuir	PROPN	N;MASC;SG
本地	localmente	本地	localmente	N	ADV
銷售	sales	銷售	sale	V	N;MASC;SG
銷售	vendas	銷售	venda	V	N;FEM;PL
銷售	venda	銷售	venda	V	N;FEM;SG
旅行	viajar	旅行	viajar	N	V;NFIN
旅行	viaje	旅行	viaje	N	V;SBJV;SG;3;PRS;FIN
旅行	viajando	旅行	viajar	N	V;V.MSDR
旅行	viajar	旅行	viajar	N	V;NFIN
旅行	viajando	旅行	viajar	N	V;V.MSDR
旅行	viajar	旅行	viajar	N	V;NFIN
小	saudades	小	saudade	PART	N;FEM;PL
小	menina	小	menina	PART	N;FEM;SG
小	saudade	小	saudade	PART	N;FEM;SG
多	múltiplas	多	múltiplo	NUM	ADJ;FEM;PL
多	múltiplos	多	múltiplo	NUM	ADJ;MASC;PL
多	múltipla	多	múltiplo	NUM	N;FEM;SG
多	múltiplo	多	múltiplo	NUM	N;MASC;SG
靖	jing	靖	jing	PROPN	N;MASC;SG
波斯	persa	波斯	persa	PROPN	N;MASC;SG
波斯	persas	波斯	persa	PROPN	N;MASC;PL
退休	aposentadoria	退休	aposentadoria	V	N;FEM;SG
退休	reforma	退休	reforma	V	N;FEM;SG
退休	aposentados	退休	aposentado	V	N;MASC;PL
路易	luiz	路易	luiz	PROPN	PROPN;MASC;SG
路易	luis	路易	lui	PROPN	N;MASC;SG
路易	luís	路易	luís	PROPN	N;MASC;SG
路易	louis	路易	loul	PROPN	N;MASC;SG
棋	xadrez	棋	xadrez	PROPN	N;MASC;SG
棋	chess	棋	ches	PROPN	N;MASC;SG
棋	shogi	棋	shogi	PROPN	N;MASC;SG
久	longa	久	longo	N	ADJ;FEM;SG
久	longos	久	longo	N	ADJ;MASC;PL
久	longo	久	longo	N	ADV
逮捕	prisão	逮捕	prisão	V	N;FEM;SG
逮捕	detenção	逮捕	detenção	V	N;FEM;SG
逮捕	detenções	逮捕	detenção	V	N;FEM;PL
逮捕	prisões	逮捕	prisão	V	N;FEM;PL
心理	psicológico	心理	psicológico	N	ADJ;MASC;SG
心理	psicológica	心理	psicológico	N	ADJ;FEM;SG
失敗	falha	失敗	falha		N;FEM;SG
失敗	reprovado	失敗	reprovar		V;MASC;SG;V.PTCP
失敗	fracasso	失敗	fracasso		N;MASC;SG
失敗	falhar	失敗	falhar		V;NFIN
失敗	falhado	失敗	falhado		V;MASC;SG;V.PTCP
失敗	falha	失敗	falha		N;FEM;SG
失敗	falhou	失敗	falhar		V;IND;SG;3;PST;FIN
失敗	falha	失敗	falha		N;FEM;SG
失敗	insucesso	失敗	insucesso		N;MASC;SG
失敗	falhanço	失敗	falhanço		N;MASC;SG
失敗	fracasso	失敗	fracasso		N;MASC;SG
捷克	tcheca	捷克	tcheca	PROPN	N;FEM;SG
捷克	checo	捷克	checo	PROPN	N;MASC;SG
捷克	tcheco	捷克	tcheco	PROPN	N;MASC;SG
捷克	checa	捷克	checa	PROPN	N;FEM;SG
馬來西亞	malásia	馬來西亞	malásia	PROPN	N;FEM;SG
投降	rendição	投降	rendição	V	N;FEM;SG
蕾	lei	蕾	lei	PROPN	N;FEM;SG
蕾	ree	蕾	ree	PROPN	N;MASC;SG
四	april	四	april	NUM	N;FEM;SG
四	abril	四	abril	NUM	N;MASC;SG
條件	condicional	條件	condicional	N	ADJ;MASC;SG
條件	condicionais	條件	condicional	N	ADJ;MASC;PL
蘇格蘭	escócia	蘇格蘭	escócia	PROPN	N;FEM;SG
印尼	indonésios	印尼	indonésio	PROPN	N;MASC;PL
印尼	indonésio	印尼	indonésio	PROPN	N;MASC;SG
印尼	indonésia	印尼	indonésio	PROPN	N;MASC;SG
下降	declínio	下降	declínio	V	N;MASC;SG
下降	drop	下降	drop	V	N;MASC;SG
下降	gota	下降	gota	V	N;FEM;SG
名單	listar	名單	listar	N	V;NFIN
霸	bak	霸	bak	PROPN	N;MASC;SG
創建	criação	創建	criação	V	N;FEM;SG
創建	criação	創建	criação	V	N;FEM;SG
吃	coma	吃	coma	V	N;MASC;SG
可	fiáveis	可	fiável	V	ADJ;MASC;PL
可	confiável	可	confiável	V	ADJ;MASC;SG
可	confiáveis	可	confiável	V	ADJ;MASC;PL
可	fiável	可	fiável	V	ADJ;MASC;SG
強烈	strong	強烈	strong	ADJ	N;MASC;SG
芝加哥	chicago	芝加哥	chicago	PROPN	N;MASC;SG
運作	funcionamento	運作	funcionamento	V	N;MASC;SG
滕	teng	滕	teng	PROPN	N;MASC;SG
華	chineses	華	chinês	PROPN	N;MASC;PL
華	chinesa	華	chinês	PROPN	N;FEM;SG
華	chinês	華	chinês	PROPN	N;MASC;SG
繼承	sucessão	繼承	sucessão	V	N;FEM;SG
繼承	herança	繼承	herança	V	N;FEM;SG
乾	secar	乾	secar	N	V;NFIN
乾	seco	乾	seco	N	ADJ;MASC;SG
蔣	chiang	蔣	chiang	PROPN	N;MASC;SG
五十	fifty	五十	fifty	NUM	N;MASC;SG
堅	caine	堅	caine	ADP	N;MASC;SG
刻	gravado	刻	gravar	N	V;MASC;SG;V.PTCP
刻	gravados	刻	gravado	N	V;MASC;PL;V.PTCP
平原	simples	平原	simples	N	ADJ;MASC;SG
證明	prova	證明	prova	V	N;FEM;SG
證明	provas	證明	prova	V	N;FEM;PL
佔領	ocupação	佔領	ocupação	V	N;FEM;SG
佔領	profissão	佔領	profissão	V	N;FEM;SG
領導	liderança	領導	liderança	V	N;FEM;SG
蓮	lotus	蓮	lotus	PROPN	N;MASC;SG
蓮	lótus	蓮	lótu	PROPN	N;FEM;SG
蓮	lian	蓮	lian	PROPN	N;MASC;SG
蓮	liang	蓮	liang	PROPN	N;MASC;SG
幸福	feliz	幸福	feliz	N	ADJ;MASC;SG
幸福	felizes	幸福	feliz	N	ADJ;MASC;PL
引入	introdução	引入	introdução	V	N;FEM;SG
貝爾	campainha	貝爾	campainha	PROPN	N;FEM;SG
貝爾	bell	貝爾	bell	PROPN	N;MASC;SG
貝爾	sininho	貝爾	sininho	PROPN	N;FEM;SG
貝爾	sino	貝爾	sino	PROPN	N;MASC;SG
奧運	olympic	奧運	olympic	PROPN	N;MASC;SG
奧運	olímpico	奧運	olímpico	PROPN	N;MASC;SG
奧運	olímpica	奧運	olímpico	PROPN	N;FEM;SG
奧運	olímpicos	奧運	olímpico	PROPN	N;MASC;PL
奧運	olimpíadas	奧運	olimpíar	PROPN	N;FEM;PL
奧運	olimpíada	奧運	olimpíado	PROPN	N;FEM;SG
泰國	tailândia	泰國	tailândia	PROPN	N;FEM;SG
凌	ling	凌	ling	PROPN	N;MASC;SG
凌	ram	凌	ram	PROPN	N;MASC;SG
凌	carneiro	凌	carneiro	PROPN	N;MASC;SG
阿拉伯	arábia	阿拉伯	arábia	PROPN	N;FEM;SG
阿拉伯	árabe	阿拉伯	árabe	PROPN	N;MASC;SG
阿拉伯	árabes	阿拉伯	árabe	PROPN	N;MASC;PL
生存	sobrevivência	生存	sobrevivência	V	N;FEM;SG
棒	ótima	棒	bom	N	ADJ;FEM;SG
棒	grande	棒	grande	N	ADJ;MASC;SG
棒	ótimo	棒	bom	N	ADJ;MASC;SG
年輕	young	年輕	young	ADJ	N;MASC;SG
年輕	jovens	年輕	jovem	ADJ	N;MASC;PL
藤	videira	藤	videira	PROPN	N;FEM;SG
評論	comentário	評論	comentário	V	N;MASC;SG
評論	comentário	評論	comentário	V	N;MASC;SG
評論	comentários	評論	comentário	V	N;MASC;PL
評論	observações	評論	observação	V	N;FEM;PL
放棄	devoluções	放棄	devolução	V	N;FEM;PL
承認	reconhecimento	承認	reconhecimento	V	N;MASC;SG
汀	ting	汀	ting	PROPN	N;MASC;SG
廣泛	difundido	廣泛	difundir	ADV	V;MASC;SG;V.PTCP
廣泛	difundida	廣泛	difundir	ADV	V;FEM;SG;V.PTCP
廣泛	generalizada	廣泛	generalizado	ADV	V;FEM;SG;V.PTCP
廣泛	extensa	廣泛	extenso	ADV	ADJ;FEM;SG
廣泛	extenso	廣泛	extenso	ADV	ADJ;MASC;SG
廣泛	extensas	廣泛	extenso	ADV	ADJ;FEM;PL
廣泛	extensiva	廣泛	extensivo	ADV	ADJ;FEM;SG
更	modificar	更	modificar	ADV	V;NFIN
更	modifica	更	modificar	ADV	V;IND;SG;3;PRS;FIN
更	mudanças	更	mudança	ADV	N;FEM;PL
更	alterações	更	alteração	ADV	N;FEM;PL
更	modificações	更	modificação	ADV	N;FEM;PL
更	mudar	更	mudar	ADV	V;NFIN
更	mudança	更	mudança	ADV	N;FEM;SG
更	mudanças	更	mudança	ADV	N;FEM;PL
更	troco	更	troco	ADV	N;MASC;SG
派遣	expedição	派遣	expedição	V	N;FEM;SG
派遣	despacho	派遣	despacho	V	N;MASC;SG
葵	kwai	葵	kwai	PROPN	N;MASC;SG
葵	aoi	葵	aoi	PROPN	N;MASC;SG
研究	licenciatura	研究	licenciatura	V	N;FEM;SG
