پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوسنا	achterhoede	پوسنا	achterhoede	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوسنا	achterzijde	پوسنا	achterzijde	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوسنا	fokken	پوسنا	fokken	PROPN;NOM;MASC;SG;3	V;NFIN
پوسنا	voortplanten	پوسنا	voortplant	PROPN;NOM;MASC;SG;3	V;NFIN
پوسنا	ras	پوسنا	ras	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوسنا	temmen	پوسنا	temmen	PROPN;NOM;MASC;SG;3	V;NFIN
پوسنا	tamme	پوسنا	tam	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوسنا	tem	پوسنا	tem	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوش	bedekking	پوش	bedekking		N;MASC+FEM;SG
پوش	dragend	پوش	dragen		V;V.PTCP
پوش	dragen	پوش	dragen		V;NFIN
پوشاک	kleding	پوشاک	kleding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	kleren	پوشاک	kleren	PROPN;NOM;MASC;SG;3	N;PL
پوشاک	kledij	پوشاک	kledij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	aankleden	پوشاک	aankleden	PROPN;NOM;MASC;SG;3	V;NFIN
پوشاک	jurk	پوشاک	jurk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	jurkje	پوشاک	jurkje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشاک	kledingstuk	پوشاک	kledingstuk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشاک	kleding	پوشاک	kleding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	kleren	پوشاک	kleren	PROPN;NOM;MASC;SG;3	N;PL
پوشاک	kledij	پوشاک	kledij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	aankleden	پوشاک	aankleden	PROPN;NOM;MASC;SG;3	V;NFIN
پوشاک	jurk	پوشاک	jurk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشاک	jurkje	پوشاک	jurkje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشاک	kledingstuk	پوشاک	kledingstuk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشِش	deken	پوشِش	deken	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشِش	kledingstuk	پوشِش	kledingstuk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشِش	laken	پوشِش	laak	PROPN;NOM;MASC;SG;3	V;NFIN
پوشِش	vel	پوشِش	vel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشِش	kleding	پوشِش	kleding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشِش	kleren	پوشِش	kleren	PROPN;NOM;MASC;SG;3	N;PL
پوشِش	kledij	پوشِش	kledij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشِش	bedekking	پوشِش	bedekking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشِش	aankleden	پوشِش	aankleden	PROPN;NOM;MASC;SG;3	V;NFIN
پوشِش	jurk	پوشِش	jurk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشِش	jurkje	پوشِش	jurkje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوشیدگی	dubbelzinnigheid	پوشیدگی	dubbelzinnigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدگی	geheimhouding	پوشیدگی	geheimhouding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدگی	geheimzinnigheid	پوشیدگی	geheimzinnigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدگی	dubbelzinnigheid	پوشیدگی	dubbelzinnigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدگی	geheimhouding	پوشیدگی	geheimhouding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدگی	geheimzinnigheid	پوشیدگی	geheimzinnigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوشیدنی	kleding	پوشیدنی	kleding	ADJ;NOM	N;MASC+FEM;SG
پوشیدنی	kledij	پوشیدنی	kledij	ADJ;NOM	N;MASC+FEM;SG
پوشیدنی	aankleden	پوشیدنی	aankleden	ADJ;NOM	V;NFIN
پوشیدنی	jurk	پوشیدنی	jurk	ADJ;NOM	N;MASC+FEM;SG
پوشیدنی	jurkje	پوشیدنی	jurkje	ADJ;NOM	N;NEUT;SG
پوشیدہ	bestreken	پوشیدہ	bestreken	ADJ	V;V.PTCP
پوشیدہ	gedekt	پوشیدہ	dekken	ADJ	V;V.PTCP
پوشیدہ	bedekt	پوشیدہ	bedekken	ADJ	V;V.PTCP
پوشیدہ	overdekt	پوشیدہ	overdekken	ADJ	V;V.PTCP
پوشیدہ	gesluierde	پوشیدہ	sluireren	ADJ	V;V.PTCP
پوشیدہ	verstopt	پوشیدہ	verstoppen	ADJ	V;V.PTCP
پوشیدہ	verborgen	پوشیدہ	verbergen	ADJ	V;V.PTCP
پوشیدہ	bestreken	پوشیدہ	bestreken	ADJ	V;V.PTCP
پوشیدہ	gedekt	پوشیدہ	dekken	ADJ	V;V.PTCP
پوشیدہ	bedekt	پوشیدہ	bedekken	ADJ	V;V.PTCP
پوشیدہ	overdekt	پوشیدہ	overdekken	ADJ	V;V.PTCP
پوشیدہ	gesluierde	پوشیدہ	sluireren	ADJ	V;V.PTCP
پوشیدہ	secret	پوشیدہ	secret	ADJ	
پوشیدہ	verstopt	پوشیدہ	verstoppen	ADJ	V;V.PTCP
پوشیدہ	verborgen	پوشیدہ	verbergen	ADJ	V;V.PTCP
پوکھر	tank	پوکھر	tank	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوکھر	vijver	پوکھر	vijver	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوکھر	pool	پوکھر	pool	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوکھر	zwembad	پوکھر	zwembad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُول	geld	پُول	geld	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُول	cash	پُول	cash	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُول	pool	پُول	pool	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُول	zwembad	پُول	zwembad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُول	munt	پُول	munt	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُول	munten	پُول	munt	PROPN;NOM;MASC;SG;3	N;PL
پُول	vijver	پُول	vijver	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پول	geheim	پول	geheim	N;NOM;MASC;SG;3	ADJ
پول	secret	پول	secret	N;NOM;MASC;SG;3	
پولا	sponsachtig	پولا	sponsachtig	PROPN;NOM;MASC;SG;3	ADJ
پولا	dwaas	پولا	dwaas	PROPN;NOM;MASC;SG;3	ADJ
پولا	leeg	پولا	leeg	PROPN;NOM;MASC;SG;3	ADJ
پولا	leegmaken	پولا	leegmaken	PROPN;NOM;MASC;SG;3	V;NFIN
پولا	lege	پولا	leeg	PROPN;NOM;MASC;SG;3	ADJ
پولا	ledig	پولا	ledig	PROPN;NOM;MASC;SG;3	ADV
پولا	soft	پولا	soft	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پولا	zachte	پولا	zacht	PROPN;NOM;MASC;SG;3	ADJ
پولا	zacht	پولا	zacht	PROPN;NOM;MASC;SG;3	ADJ
پولاد	sterk	پولاد	sterk	PROPN;NOM;MASC;SG;3	ADJ
پولاد	sterke	پولاد	sterk	PROPN;NOM;MASC;SG;3	ADJ
پولاد	sterken	پولاد	sterken	PROPN;NOM;MASC;SG;3	V;NFIN
پولاد	bepaald	پولاد	bepaald	PROPN;NOM;MASC;SG;3	ADJ
پولاد	vastberaden	پولاد	vastberaden	PROPN;NOM;MASC;SG;3	ADJ
پولاد	vastbesloten	پولاد	vastbesloten	PROPN;NOM;MASC;SG;3	V;V.PTCP
پولاد	stijve	پولاد	stijve	PROPN;NOM;MASC;SG;3	ADJ
پولاد	stijf	پولاد	stijf	PROPN;NOM;MASC;SG;3	ADJ
پَولی	entree	پَولی	entree	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَولی	ingang	پَولی	ingang	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَولی	voetafdruk	پَولی	voetafdruk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَولی	deur	پَولی	deur	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَولی	drempel	پَولی	drempel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَولی	drempelwaarde	پَولی	drempelwaard	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُولی	rietje	پُولی	rietje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُولی	stro	پُولی	stro	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُولی	gras	پُولی	gras	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُولی	grass	پُولی	grass	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوَن	lucht	پوَن	lucht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوَن	wind	پوَن	wind	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوَن	zuivering	پوَن	zuivering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوَن	adem	پوَن	adem	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَون	charme	پَون	charme		N;MASC+FEM;SG
پَون	charmes	پَون	charme		N;PL
پونا	fry	پونا	fry	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پونا	kook	پونا	kook	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پونا	koken	پونا	koken	PROPN;NOM;MASC;SG;3	V;NFIN
پونا	kok	پونا	kok	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پونا	cook	پونا	cook	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجا	bundel	پُونجا	bundel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجا	stapelen	پُونجا	stapelen	PROPN;NOM;MASC;SG;3	V;NFIN
پُونجا	opstapelen	پُونجا	opstapelen	PROPN;NOM;MASC;SG;3	V;NFIN
پُونجا	stapel	پُونجا	stapel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجا	stack	پُونجا	stack	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	macht	پُونجی	macht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	kracht	پُونجی	kracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	power	پُونجی	power	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	vermogen	پُونجی	vermogen	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُونجی	voorraad	پُونجی	voorraad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	stock	پُونجی	stock	PROPN;NOM;MASC;SG;3	
پُونجی	moed	پُونجی	moed	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	rijkdom	پُونجی	rijkdom	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	eigenschap	پُونجی	eigenschap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	eigendom	پُونجی	eigendom	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُونجی	vastgoed	پُونجی	vastgoed	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُونجی	capaciteit	پُونجی	capaciteit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	kapitaal	پُونجی	kapitaal	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُونجی	hoofdstad	پُونجی	hoofdstad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونجی	hoofdletter	پُونجی	hoofdletter	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پونچنا	schoon	پونچنا	schoon	V;SG;NFIN;ACT	ADJ
پونچنا	proper	پونچنا	proper	V;SG;NFIN;ACT	ADJ
پونچنا	clean	پونچنا	clean	V;SG;NFIN;ACT	ADJ
پُونچھ	staart	پُونچھ	staart	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونچھ	parasiet	پُونچھ	parasiet	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پونچھن	weigeren	پونچھن	weigeren	PROPN;NOM;MASC;SG;3	V;NFIN
پونچھن	weiger	پونچھن	weiger	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پونچھن	vuilnis	پونچھن	vuilnis	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پونچھنا	stof	پونچھنا	stof	V;SG;NFIN;ACT	N;MASC+FEM;SG
پونچھنا	schoon	پونچھنا	schoon	V;SG;NFIN;ACT	ADJ
پونچھنا	proper	پونچھنا	proper	V;SG;NFIN;ACT	ADJ
پونچھنا	clean	پونچھنا	clean	V;SG;NFIN;ACT	ADJ
پونگا	leeg	پونگا	leeg	PROPN;NOM;MASC;SG;3	ADJ
پونگا	leegmaken	پونگا	leegmaken	PROPN;NOM;MASC;SG;3	V;NFIN
پونگا	lege	پونگا	leeg	PROPN;NOM;MASC;SG;3	ADJ
پونگا	ledig	پونگا	ledig	PROPN;NOM;MASC;SG;3	ADV
پونگا	hol	پونگا	hol	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پونگا	holle	پونگا	hol	PROPN;NOM;MASC;SG;3	ADJ
پونگا	hollow	پونگا	hollow	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونگڑا	boy	پُونگڑا	boy	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونگڑا	jongen	پُونگڑا	jongen	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونگڑا	zoon	پُونگڑا	zoon	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُونگڑا	son	پُونگڑا	son	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پوہا	runderen	پوہا	rund	PROPN;NOM;MASC;SG;3	N;PL
پوہا	vee	پوہا	vee	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پوہا	rundvee	پوہا	rundvee	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پویا	rennen	پویا	rennen	PROPN;NOM;MASC;SG;3	V;NFIN
پویا	hardlopen	پویا	hardlopen	PROPN;NOM;MASC;SG;3	V;NFIN
پویا	running	پویا	running	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پویا	going	پویا	going	PROPN;NOM;MASC;SG;3	
پویا	gaan	پویا	gaan	PROPN;NOM;MASC;SG;3	V;PRS;NFIN
پویریا	zaaier	پویریا	zaaier	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پویہ	canter	پویہ	canter	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہ	maar	پہ	maar		CONJ
پہ	till	پہ	till		N;MASC+FEM;SG
پہ	toch	پہ	toch		ADV
پہاڑ	reusachtig	پہاڑ	reusachtig	N;NOM;MASC;SG;3	ADJ
پہاڑ	enorm	پہاڑ	enorm	N;NOM;MASC;SG;3	ADJ
پہاڑ	enorme	پہاڑ	enorm	N;NOM;MASC;SG;3	ADJ
پہاڑ	gigantisch	پہاڑ	gigantisch	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterk	پہاڑ	sterk	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterke	پہاڑ	sterk	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterken	پہاڑ	sterken	N;NOM;MASC;SG;3	V;NFIN
پہاڑ	belastend	پہاڑ	belasten	N;NOM;MASC;SG;3	V;V.PTCP
پہاڑ	omslachtig	پہاڑ	omslachtig	N;NOM;MASC;SG;3	ADJ
پہاڑ	reusachtig	پہاڑ	reusachtig	N;NOM;MASC;SG;3	ADJ
پہاڑ	enorm	پہاڑ	enorm	N;NOM;MASC;SG;3	ADJ
پہاڑ	enorme	پہاڑ	enorm	N;NOM;MASC;SG;3	ADJ
پہاڑ	gigantisch	پہاڑ	gigantisch	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterk	پہاڑ	sterk	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterke	پہاڑ	sterk	N;NOM;MASC;SG;3	ADJ
پہاڑ	sterken	پہاڑ	sterken	N;NOM;MASC;SG;3	V;NFIN
پہاڑ	belastend	پہاڑ	belasten	N;NOM;MASC;SG;3	V;V.PTCP
پہاڑ	omslachtig	پہاڑ	omslachtig	N;NOM;MASC;SG;3	ADJ
پہپٹ	fraude	پہپٹ	fraude		N;MASC+FEM;SG
پہپٹ	lawaai	پہپٹ	lawaai		N;NEUT;SG
پہپٹ	geluid	پہپٹ	geluid		N;NEUT;SG
پہپٹ	geluidshinder	پہپٹ	geluidshinder		N;MASC+FEM;SG
پہپٹ	ruis	پہپٹ	ruis		N;MASC+FEM;SG
پہپٹ	bedrog	پہپٹ	bedrog		N;NEUT;SG
پہپٹ	misleiding	پہپٹ	misleiding		N;MASC+FEM;SG
پہپٹ	verstoring	پہپٹ	verstoring		N;MASC+FEM;SG
پہپٹ	verraad	پہپٹ	verraad		N;NEUT;SG
پہچنا	bereik	پہچ	bereik	V;MASC;SG;V.PTCP;ACT	N;NEUT;SG
پہچنا	reach	پہچ	reach	V;MASC;SG;V.PTCP;ACT	
پہرا	tijd	پہرا	tijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	opsluiting	پہرا	opsluiting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	arrestatie	پہرا	arrestatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	arresteren	پہرا	arresteren	PROPN;NOM;MASC;SG;3	V;NFIN
پہرا	aanhouding	پہرا	aanhouding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	sentinel	پہرا	sentinel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	kijken	پہرا	kijken	PROPN;NOM;MASC;SG;3	V;NFIN
پہرا	tijdvak	پہرا	tijdvak	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہرا	periode	پہرا	periode	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	voogdij	پہرا	voogdij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	hechtenis	پہرا	hechtenis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	bewaring	پہرا	bewaring	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	seizoen	پہرا	seizoen	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہرا	bescherming	پہرا	bescherming	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	garde	پہرا	gard	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرا	bewaker	پہرا	bewaker	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرائو	kleding	پہرائو	kleding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرائو	kledij	پہرائو	kledij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرائو	aankleden	پہرائو	aankleden	PROPN;NOM;MASC;SG;3	V;NFIN
پہرائو	jurk	پہرائو	jurk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہرائو	jurkje	پہرائو	jurkje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہَل	vleugel	پہَل	vleugel		N;MASC+FEM;SG
پہَل	wing	پہَل	wingen		N;MASC+FEM;SG
پہَل	flank	پہَل	flank		N;MASC+FEM;SG
پہَل	flanken	پہَل	flank		N;PL
پہَل	kant	پہَل	kant		N;MASC+FEM;SG
پہَل	zijde	پہَل	zijde		N;MASC+FEM;SG
پہَل	side	پہَل	side		
پہَل	zijkant	پہَل	zijkant		N;MASC+FEM;SG
پہل	begin	پہل	begin		N;NEUT;SG
پہل	eerste	پہل	één		ADJ
پہل	eerst	پہل	eerst		ADV
پہل	initiatief	پہل	initiatief		N;NEUT;SG
پہل	initiative	پہل	initiative		
پہل	eerder	پہل	eerder		ADV
پہل	voordien	پہل	voordien		ADV
پہل	vroeger	پہل	vroeger		ADJ;CMPR
پہل	voorheen	پہل	voorheen		ADV
پہل	vroeger	پہل	vroeger		ADJ;CMPR
پہل	voorheen	پہل	voorheen		ADV
پہلا	main	پہلا	main	ADJ;NOM;MASC;SG	N;MASC+FEM;SG
پہلا	chef	پہلا	chef	ADJ;NOM;MASC;SG	N;MASC+FEM;SG
پہلا	chief	پہلا	chief	ADJ;NOM;MASC;SG	N;MASC+FEM;SG
پہلا	opperhoofd	پہلا	opperhoofd	ADJ;NOM;MASC;SG	N;NEUT;SG
پہلا	voorgaande	پہلا	voorgaan	ADJ;NOM;MASC;SG	V;V.PTCP
پہلا	eerdere	پہلا	eerder	ADJ;NOM;MASC;SG	PRO
پہلا	prior	پہلا	prior	ADJ;NOM;MASC;SG	N;MASC+FEM;SG
پہلا	voorafgaande	پہلا	voorafgaan	ADJ;NOM;MASC;SG	V;V.PTCP
پہلا	eerst	پہلا	eerst	ADJ;NOM;MASC;SG	ADV
پہلَو	held	پہلَو	held	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلَو	hero	پہلَو	hero	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلَو	worstelaar	پہلَو	worstelaar	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلَو	perzen	پہلَو	pers	PROPN;NOM;MASC;SG;3	N;PL
پہلُو	kant	پہلُو	kant	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	zijde	پہلُو	zijde	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	side	پہلُو	side	PROPN;NOM;MASC;SG;3	
پہلُو	zijkant	پہلُو	zijkant	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	rib	پہلُو	rib	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	modus	پہلُو	modus	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	mode	پہلُو	mode	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	voorwendsel	پہلُو	voorwendsel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہلُو	flank	پہلُو	flank	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	flanken	پہلُو	flank	PROPN;NOM;MASC;SG;3	N;PL
پہلُو	topic	پہلُو	topic	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہلُو	onderwerp	پہلُو	onderwerp	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہلُو	vleugel	پہلُو	vleugel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	wing	پہلُو	wingen	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	onderwerp	پہلُو	onderwerp	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہلُو	proefpersoon	پہلُو	proefpersoon	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	subject	پہلُو	subject	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پہلُو	ondersteuning	پہلُو	ondersteuning	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	steun	پہلُو	steun	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	support	پہلُو	support	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلُو	ondersteunen	پہلُو	ondersteunen	PROPN;NOM;MASC;SG;3	V;NFIN
پہلوبچانا	ontwijken	پہلوبچانا	ontwijken	PROPN;NOM;MASC;SG;3	V;NFIN
پہلوبچانا	vermijd	پہلوبچانا	vermijden	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پہلوبچانا	voorkom	پہلوبچانا	voorkom	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پہلوبچانا	vermijdt	پہلوبچانا	vermijden	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پہلوبچانا	vermijden	پہلوبچانا	vermijden	PROPN;NOM;MASC;SG;3	V;NFIN
پہلودار	dubbelzinnige	پہلودار	dubbelzinnig	PROPN;NOM;MASC;SG;3	ADJ
پہلودار	dubbelzinnig	پہلودار	dubbelzinnig	PROPN;NOM;MASC;SG;3	ADJ
پہلودار	dubbelzinnige	پہلودار	dubbelzinnig	PROPN;NOM;MASC;SG;3	ADJ
پہلودار	dubbelzinnig	پہلودار	dubbelzinnig	PROPN;NOM;MASC;SG;3	ADJ
پہلودبانا	overmeesteren	پہلودبانا	overmeesteren	PROPN;NOM;MASC;SG;3	V;NFIN
پہلوان	moedig	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	dapper	پہلوان	dapper	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	dappere	پہلوان	dapper	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	deskundige	پہلوان	deskundig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	expert	پہلوان	expert	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلوان	behaald	پہلوان	behalen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پہلوان	volbracht	پہلوان	volbrengen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پہلوان	perfect	پہلوان	perfect	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	perfecte	پہلوان	perfect	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	moedig	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	moedige	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	worstelaar	پہلوان	worstelaar	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلوان	moedig	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	dapper	پہلوان	dapper	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	dappere	پہلوان	dapper	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	deskundige	پہلوان	deskundig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	expert	پہلوان	expert	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلوان	behaald	پہلوان	behalen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پہلوان	volbracht	پہلوان	volbrengen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پہلوان	perfect	پہلوان	perfect	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	perfecte	پہلوان	perfect	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	moedig	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوان	moedige	پہلوان	moedig	PROPN;NOM;MASC;SG;3	ADJ
پہلوانی	worstel	پہلوانی	worstel	ADJ	V;SG;PRS;FIN
پہلوانی	worstelen	پہلوانی	worstelen	ADJ	V;NFIN
پہلوانی	heldendom	پہلوانی	heldendom	ADJ	N;NEUT;SG
پہلوتہی	krimpen	پہلوتہی	krimpen	PROPN;NOM;MASC;SG;3	V;NFIN
پہلوتہی	krimp	پہلوتہی	krimp	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پہلوتہی	ontduiken	پہلوتہی	ontduiken	PROPN;NOM;MASC;SG;3	V;NFIN
