van	uzvārds	van	uzvārds		N;NOM;MASC;SG
onderneem	solīja	onderneem	solīt	V;PRS	V;FH;IND;3;POS;PST;FIN;ACT
onderneem	apņēmās	onderneem	apņemties	V;PRS	V;FH;IND;3;POS;REFL;PST;FIN;ACT
weermag	armijas	weermag	armija	N;SG	N;NOM;FEM;PL
metropolitaanse	lielpilsētu	metropolitaans	lielpilsēta	ADJ;NOM	N;ACC;FEM;SG
town	pilsēta	town	pilsēta		N;NOM;FEM;SG
kos	izmaksas	kos	izmaksa	N;SG	N;NOM;FEM;PL
smuts	smetss	smuts	smess	N;SG	PROPN;NOM;MASC;SG
duur	ilgums	duur	ilgums	V;PRS	N;NOM;MASC;SG
switserland	šveice	switserland	šveice		
switserland	šveicē	switserland	šveice		PROPN;ESS;FEM;SG
heeltemal	pilnīgi	heeltemal	pilnīgi		ADV
verminder	samazinājums	verminder	samazinājums	V;PRS	N;NOM;MASC;SG
terugkeer	atgriežas	terugkeer	atgriezties	N;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
blyk	šķiet	blyk	šķist		V;FH;IND;3;POS;PRS;FIN;ACT
atmosfeer	atmosfēras	atmosfeer	atmosfēra	N;SG	N;NOM;FEM;PL
begrawe	aprakts	begrawe	aprakts	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
edward	edvard	edward	edvard	PROPN;SG	
edward	edvards	edward	edvards	PROPN;SG	PROPN;NOM;MASC;SG
google	google	goog	google		
terrein	laukā	terrein	laukā	N;SG	ADV
winter	ziemā	winter	ziema	V;PRS	N;ESS;FEM;SG
winter	ziema	winter	ziema	V;PRS	N;NOM;FEM;SG
winter	ziemai	winter	ziema	V;PRS	N;DAT;FEM;SG
noem	pieminēts	noem	pieminēt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
behandel	ārstēti	behandel	ārstēt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
behandel	apstrādāta	behandel	apstrādāt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
behandel	apstrādāts	behandel	apstrādāt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
behandel	apstrādāti	behandel	apstrādāt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
verleen	laipni	verleen	laipni	V;PRS	ADV
israel	izraēla	israel	izraēlīt		PROPN;NOM;FEM;SG
etiket	tagus	etiket	tags		N;ACC;MASC;PL
etiket	tag	etiket	tag		
etiket	etiķetes	etiket	etiķete		N;NOM;FEM;PL
etiket	marķējums	etiket	marķējums		N;NOM;MASC;SG
etiket	etiķete	etiket	etiķete		N;NOM;FEM;SG
belangrik	svarīgs	belangrik	svarīgs	ADV	ADJ;NOM;MASC;SG
belangrik	svarīga	belangrik	svarīga	ADV	ADJ;NOM;FEM;SG
belangrik	svarīgas	belangrik	svarīga	ADV	ADJ;NOM;FEM;PL
belangrik	nozīmīgs	belangrik	nozīmīgs	ADV	ADJ;NOM;MASC;SG
org	org	org	org		N
somer	vasarai	somer	vasara		N;DAT;FEM;SG
somer	vasara	somer	vasara		N;NOM;FEM;SG
somer	vasarā	somer	vasara		N;ESS;FEM;SG
deense	dāņu	deens	dāna	ADJ;NOM	N;GEN;MASC;PL
deense	dānijas	deens	dānija	ADJ;NOM	PROPN;NOM;FEM;SG
sanger	dziedātāja	sank	dziedātāja	ADV	N;NOM;FEM;SG
sanger	dziedātājs	sank	dziedātājs	ADV	N;NOM;MASC;SG
sanger	sendžers	sank	sendžers	ADV	N;NOM;MASC;SG
veld	laukā	veld	laukā	N;SG	ADV
moeilik	cieto	moeilik	cietot	ADV	ADJ;ACC;MASC;SG
moeilik	cietās	moeilik	cieta	ADV	ADJ;NOM;FEM;PL
moeilik	cietais	moeilik	ciets	ADV	ADJ;NOM;MASC;SG
moeilik	grūta	moeilik	grūta	ADV	ADJ;NOM;FEM;SG
moeilik	sarežģīta	moeilik	sarežģīta	ADV	ADJ;NOM;FEM;SG
moeilik	apgrūtināta	moeilik	apgrūtināt	ADV	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
vra	ask	vra	ask	V;PRS	N
sweedse	šveices	sweeds	šveice	N;SG	PROPN;NOM;FEM;SG
sweedse	zviedrijas	sweeds	zviedrija	N;SG	PROPN;NOM;FEM;SG
heel	papēdis	heel	papēdis		N;NOM;MASC;SG
vierkante	laukumos	vierkant	laukums	ADJ;NOM	N;ESS;MASC;PL
vierkante	laukumi	vierkant	laukums	ADJ;NOM	N;NOM;MASC;PL
erasmus	erasmus	erasmus	erasms	PRO;NOM;SG;3	N;ACC;MASC;PL
hart	heart	hart	heart	N;SG	
ernstige	nopietni	ernstig	nopietni	ADJ;NOM	ADV
besonder	īpaši	besonder	īpaši		ADV
chris	kriss	chris	kriss	PROPN;SG	PROPN;NOM;MASC;SG
clemens	klementa	clemens	klements		N;NOM;MASC;SG
getalle	numuru	getal	numurs	N;PL	N;ACC;MASC;SG
getalle	numurs	getal	numurs	N;PL	N;NOM;MASC;SG
getalle	skaitlis	getal	skaitlis	N;PL	N;NOM;MASC;SG
getalle	skaits	getal	skaits	N;PL	N;NOM;MASC;SG
vii	vii	vii	vii		ADJ
klooster	klostera	klooster	klosteris		N;GEN;MASC;SG
kern	kodola	kern	kodols		N;GEN;MASC;SG
kern	kodols	kern	kodols		N;NOM;MASC;SG
joseph	džozefs	joseph	džozefs		PROPN;NOM;MASC;SG
joseph	joseph	joseph	joseph		
verdrag	līgums	verdrag	līgums	V;PRS	N;NOM;MASC;SG
somerset	somerset	somerset	somerset		N;NOM;MASC;SG
brand	ugunsgrēks	brand	ugunsgrēks		N;NOM;MASC;SG
brand	uguns	brand	uguns		N;NOM;FEM;SG
brand	uguni	brand	uguns		N;ACC;FEM;SG
wêreldwyd	vispasaules	wêreldwyd	vispasaule	ADV	N;NOM;FEM;PL
wêreldwyd	pasaulē	wêreldwyd	pasaule	ADV	N;ESS;FEM;SG
wêreldwyd	globālā	wêreldwyd	globāls	ADV	ADJ;NOM;FEM;SG
wêreldwyd	globālie	wêreldwyd	globāls	ADV	ADJ;NOM;MASC;PL
wêreldwyd	globālais	wêreldwyd	globāls	ADV	ADJ;NOM;MASC;SG
wêreldwyd	globāla	wêreldwyd	globāls	ADV	ADJ;NOM;FEM;SG
australiese	austrālijas	australies	austrālija	ADJ;NOM	PROPN;NOM;FEM;SG
wiki	wiki	wiki	wiks		N
volume	apjoms	volume	apjoms		N;NOM;MASC;SG
volume	tilpums	volume	tilpums		N;NOM;MASC;SG
tipiese	tipiska	tipies	tipiska	N;SG	ADJ;NOM;FEM;SG
tipiese	raksturīgi	tipies	raksturīgi	N;SG	ADV
tipiese	tipiski	tipies	tipiski	N;SG	ADV
tipiese	raksturīgs	tipies	raksturīgs	N;SG	ADJ;NOM;MASC;SG
tipiese	tipiskas	tipies	tipiska	N;SG	ADJ;NOM;FEM;PL
tipiese	tipisks	tipies	tipisks	N;SG	ADJ;NOM;MASC;SG
relatief	relatīvais	relatief	relatīvs		ADJ;NOM;MASC;SG
relatief	radinieks	relatief	radinieks		N;NOM;MASC;SG
relatief	relatīvi	relatief	relatīvi		ADV
relatief	relatīvā	relatief	relatīva		ADJ;NOM;FEM;SG
filosofie	filozofijas	filosofie	filozofija	N;SG	N;NOM;FEM;PL
godsdienstige	reliģisko	godsdienstig	reliģiska	ADJ;NOM	ADJ;ACC;MASC;SG
pers	purpura	pers	purpurs	N;PL	N;NOM;MASC;SG
pers	lillā	pers	lilla	N;PL	ADJ;NOM;FEM;SG
pers	spied	pers	spiest	N;PL	INTJ
pers	nospiest	pers	nospiest	N;PL	V;POS;NFIN
pers	nospied	pers	nospiedēt	N;PL	INTJ
pers	prese	pers	prese	N;PL	N;NOM;FEM;SG
pers	violeta	pers	violets	N;PL	ADJ;NOM;FEM;SG
tydskrif	magazine	tydskrif	magazine	N;SG	
kruis	krustu	kruis	krustu		N;ACC;MASC;SG
kruis	krusta	kruis	krusts		N;NOM;MASC;SG
kruis	krusts	kruis	krusts		N;NOM;MASC;SG
villiers	villiers	villiers	villiers		N;NOM;MASC;SG
martin	martin	martin	martin		
martin	mārtiņš	martin	mārtiņš		PROPN;NOM;MASC;SG
martin	martins	martin	martins		PROPN;NOM;MASC;SG
vele	daudziem	vele	daudzi		PRO;DAT;MASC;PL
vele	daudz	vele	daudz		ADV
vele	daudzi	vele	daudzi		PRO;NOM;MASC;PL
vele	daudzus	vele	daudzi		PRO;ACC;MASC;PL
vele	daudzas	vele	daudzas		PRO;NOM;FEM;PL
literêre	literatūras	literêre	literatūra	ADJ;NOM	N;NOM;FEM;PL
verhuis	pārcelts	verhuis	pārcelt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
verhuis	pārcelta	verhuis	pārcelt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
verhuis	pārcelti	verhuis	pārcelt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
verhuis	pārvietots	verhuis	pārvietot	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
litaue	lietuvā	litau	lietuva	ADJ;NOM	PROPN;ESS;FEM;SG
litaue	lietuvu	litau	lietuva	ADJ;NOM	PROPN;ACC;FEM;SG
litaue	lietuva	litau	lietuva	ADJ;NOM	PROPN;NOM;FEM;SG
rand	malas	rand	mala		N;NOM;FEM;PL
rand	malu	rand	mala		N;ACC;FEM;SG
rand	mala	rand	mala		N;NOM;FEM;SG
gelyk	vienlīdzīga	gelyk	vienlīdzīga		ADJ;NOM;FEM;SG
gelyk	vienlīdzīgi	gelyk	vienlīdzīgi		ADV
gelyk	līdzvērtīgs	gelyk	līdzvērtīgs		ADJ;NOM;MASC;SG
gelyk	vienāda	gelyk	vienāda		ADJ;NOM;FEM;SG
gelyk	vienāds	gelyk	vienāds		ADJ;NOM;MASC;SG
silwer	litru	silwer	litrs		N;ACC;MASC;SG
silwer	filtrēšanas	silwer	filtrēšana		N;NOM;FEM;PL
silwer	sudrabs	silwer	sudrabs		N;NOM;MASC;SG
silwer	sudraba	silwer	sudrabs		N;NOM;FEM;SG
silwer	silver	silwer	silvēr		
silwer	aizpildīt	silwer	aizpildīt		V;POS;NFIN
voorwerp	iebilst	voorwerp	iebilst	N;SG	V;FH;IND;3;POS;PRS;FIN;ACT
stille	kluss	stille	kluss	N;SG	ADJ;NOM;MASC;SG
stille	klusa	stille	klusa	N;SG	ADJ;NOM;FEM;SG
stille	klusi	stille	klusi	N;SG	ADV
westerse	rietumu	westers	rietumi		N;ACC;MASC;SG
westerse	western	westers	westerne		
seker	drošs	seker	drošs	ADV	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
seker	pārliecināts	seker	pārliecināt	ADV	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
eintlik	patiesībā	eintlik	patiesība		N;ESS;FEM;SG
eintlik	faktiski	eintlik	faktiski		ADV
eintlik	īstenībā	eintlik	īstenība		N;ESS;FEM;SG
belangstelling	procentiem	belangstelling	procents	N;SG	N;DAT;MASC;PL
belangstelling	procentus	belangstelling	procents	N;SG	N;ACC;MASC;PL
belangstelling	procenti	belangstelling	procents	N;SG	N;NOM;MASC;PL
ware	faktiskās	waar	faktiska	N;SG	ADJ;NOM;FEM;PL
ware	faktiskie	waar	faktisks	N;SG	ADJ;NOM;MASC;PL
ware	faktiskais	waar	faktisks	N;SG	ADJ;NOM;MASC;SG
ware	faktiskā	waar	faktiska	N;SG	ADJ;NOM;FEM;SG
bedank	iziet	bedank	iziet	V;PRS	
iran	irāna	iran	irāns		N;NOM;FEM;SG
vrugte	augļi	vrug	auglis	N;SG	N;NOM;MASC;PL
gas	gāzes	gas	gāze	N;SG	N;NOM;FEM;PL
gas	viesu	gas	viesis	N;SG	N;GEN;MASC;PL
stigter	radītāju	stigter	radītājs		N;ACC;MASC;SG
stigter	radītājs	stigter	radītājs		N;NOM;MASC;SG
stigter	radītāja	stigter	radītāja		N;NOM;FEM;SG
stam	saknes	stam	sakne	N;SG	N;NOM;FEM;PL
verlede	pagātnes	verlede	pagātne	N;SG	N;NOM;FEM;PL
akademie	akadēmijas	akademie	akadēmija	N;SG	N;NOM;FEM;PL
akademie	academy	akademie	academy	N;SG	
eenvoudige	vienkārši	eenvoudig	vienkārši	ADJ;NOM	ADV
portugese	portugāles	portugees	portugāle	ADJ;NOM	N;NOM;FEM;PL
portugese	portugāļu	portugees	portugālis	ADJ;NOM	N;GEN;MASC;PL
tradisie	tradīcijas	tradisie	tradīcija	N;SG	N;NOM;FEM;PL
here	pavēlnieks	heer	pavēlnieks		N;NOM;MASC;SG
here	kungs	heer	kungs		N;NOM;MASC;SG
kalifornië	kalifornijas	kalifornië	kalifornija	N;SG	N;NOM;FEM;PL
royal	royal	royal	royal		
royal	karaļa	royal	karalis		N;NOM;MASC;SG
egiptiese	ēģiptes	egipties	Ēģipte		PROPN;NOM;FEM;SG
egiptiese	ēģiptiešu	egipties	ēģiptietis		N;GEN;MASC;PL
gou	drīzumā	gou	drīzums	ADV	N;ESS;MASC;SG
baan	trases	baan	trase	N;SG	N;NOM;FEM;PL
anglo	anglo	anglo	anglo		
anc	ans	anc	ans	PROPN;SG	
last	pēdējo	last	pēdējais		ADJ;ACC;MASC;SG
last	pēdējais	last	pēdējs		ADJ;NOM;MASC;SG
last	pēdējā	last	pēdējā		ADJ;NOM;FEM;SG
last	pēdējās	last	pēdējā		ADJ;NOM;FEM;PL
last	pēdējoreiz	last	pēdējoreiz		N;NOM;MASC;SG
slawiese	slāvu	slawies	slāva	ADJ;NOM	N;ACC;MASC;SG
samewerking	sadarbības	samewerking	sadarbība	N;SG	N;NOM;FEM;PL
argentinië	argentīna	argentinië	argentīns	N;SG	PROPN;NOM;FEM;SG
skilder	gleznu	skilder	glezna		N;ACC;FEM;SG
skilder	krāsošana	skilder	krāsošana		N;NOM;FEM;SG
skilder	zīmēšana	skilder	zīmēšana		N;NOM;FEM;SG
skilder	glezna	skilder	glezna		N;NOM;FEM;SG
stedelike	urban	stedelik	urban	ADJ;NOM	
stedelike	pilsētu	stedelik	pilsēta	ADJ;NOM	N;ACC;FEM;SG
stedelike	pilsētas	stedelik	pilsēta	ADJ;NOM	N;NOM;FEM;PL
sondag	svētdien	sondag	svētdien		ADV
sondag	svētdienā	sondag	svētdiena		N;ESS;FEM;SG
sondag	svētdienu	sondag	svētdiena		N;ACC;FEM;SG
sondag	sunday	sondag	sunday		
sondag	svētdiena	sondag	svētdiena		N;NOM;FEM;SG
prix	prix	prix	prix		
geheel	vesels	geheel	vesels	ADV	ADJ;NOM;MASC;SG
geheel	veseli	geheel	vesels	ADV	ADJ;NOM;MASC;PL
geheel	veselas	geheel	vesela	ADV	ADJ;NOM;FEM;PL
geheel	vesela	geheel	vesela	ADV	ADJ;NOM;FEM;SG
viii	viii	viii	viis		ADJ
ton	tonnas	ton	tonna	N;SG	N;NOM;FEM;PL
ton	tonnas	ton	tonna	N;SG	N;NOM;FEM;PL
nes	ligzda	nes	ligzda		N;NOM;FEM;SG
nes	nest	nes	nest		V;POS;NFIN
spaans	spāņu	spaans	spānis		N;GEN;MASC;PL
spaans	spānijas	spaans	spānija		PROPN;NOM;FEM;SG
samelewing	kopienas	samelewing	kopiena	N;SG	N;NOM;FEM;PL
pierre	pierre	pierre	pierre		
midde	vidū	midde	vidus	N;SG	N;ESS;MASC
midde	tuvie	midde	tuvs	N;SG	N;NOM;MASC;PL
midde	vidējie	midde	vidējs	N;SG	ADJ;NOM;MASC;PL
publiek	publiski	publiek	publiski	N;SG	ADV
publiek	publiskais	publiek	publisks	N;SG	ADJ;NOM;MASC;SG
publiek	publiska	publiek	publiska	N;SG	ADJ;NOM;FEM;SG
turkye	turciju	turky	turcija		PROPN;ACC;FEM;SG
turkye	turcijā	turky	turcija		PROPN;ESS;FEM;SG
turkye	tītara	turky	tītars		N;GEN;MASC;SG
turkye	turcija	turky	turcija		PROPN;NOM;FEM;SG
turkye	turcijas	turky	turcija		PROPN;NOM;FEM;SG
era	era	era	era	N;SG	
natuurlik	kursa	natuurlik	kurss		N;GEN;MASC;SG
natuurlik	kursu	natuurlik	kurss		N;ACC;MASC;SG
natuurlik	kurss	natuurlik	kurss		N;NOM;MASC;SG
natuurlik	kursā	natuurlik	kurss		N;ESS;MASC;SG
omstandighede	apstāklis	omstandigheid	apstāklis	N;PL	N;NOM;MASC;SG
mooi	skaists	mooi	skaists		ADJ;NOM;MASC;SG
mooi	skaistas	mooi	skaista		ADJ;NOM;FEM;PL
mooi	skaista	mooi	skaista		ADJ;NOM;FEM;SG
mooi	skaisti	mooi	skaisti		ADV
mooi	skaistā	mooi	skaista		ADJ;NOM;FEM;SG
mooi	diezgan	mooi	diezgan		ADV
mooi	smuka	mooi	smuka		ADJ;NOM;FEM;SG
mooi	skaistas	mooi	skaista		ADJ;NOM;FEM;PL
geboorte	dzemdības	geboorte	dzemdība	N;SG	N;NOM;FEM;PL
direk	tiešā	direk	tieša		ADJ;NOM;FEM;SG
direk	tiešs	direk	tiešs		ADJ;NOM;MASC;SG
direk	tiešais	direk	tiešais		ADJ;NOM;MASC;SG
direk	direct	direk	direct		
direk	tieša	direk	tieša		ADJ;NOM;FEM;SG
verwant	saistīts	verwant	saistīt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gregorius	gregorijs	gregorius	gregorijs		N;NOM;MASC;SG
wilhelm	vilhelms	wilhelm	vilhelms		N;NOM;MASC;SG
bietjie	maz	bietjie	maz	DET	ADV
bietjie	maza	bietjie	maza	DET	ADJ;NOM;FEM;SG
bietjie	mazais	bietjie	mazs	DET	ADJ;NOM;MASC;SG
amsterdam	amsterdamā	amsterdam	amstert		V;NOM;FEM;SG;V.CVB
amsterdam	amsterdamas	amsterdam	amstert		V;NOM;FEM;V.CVB
siekte	slimības	siekte	slimība	N;SG	N;NOM;FEM;PL
siekte	slimības	siekte	slimība	N;SG	N;NOM;FEM;PL
professionele	profesionāli	professioneel	profesionāli	ADJ;NOM	ADV
professionele	speciālists	professioneel	speciālists	ADJ;NOM	N;NOM;MASC;SG
mediese	medicīnas	medies	medicīna	ADJ;NOM	N;NOM;FEM;PL
uitvoerende	izpildvaras	uitvoer	izpildvara	ADJ;NOM	N;NOM;FEM;PL
uitvoerende	izpildu	uitvoer	izpilde	ADJ;NOM	N;ACC;FEM;SG
getrou	precējusies	trou	precēties	ADV	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
getrou	precējies	trou	precēties	ADV	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
toegang	piekļūt	toegang	piekļūt	N;SG	V;POS;NFIN
suidoos	dienvidaustrumu	suidoos	dienvidaustrumi		N;ACC;MASC
phil	fils	phil	fils		PROPN;NOM;MASC;SG
phil	fil	phil	fil		
teken	zīme	teken	zīme	V;PRS	N;NOM;FEM;SG
skaars	knapi	skaars	knapi	V;PRS	ADV
skaars	reti	skaars	reti	V;PRS	ADV
skaars	retas	skaars	retas	V;PRS	ADJ;NOM;FEM;PL
ooit	ever	ooit	evērt	ADV	
ooit	jebkad	ooit	jebkad	ADV	
ierse	īrijas	ierse	Īrija	DET;DEF	PROPN;NOM;FEM;SG
ierse	īru	ierse	īrs	DET;DEF	N;NOM;MASC;SG
suster	māsa	suster	māsa		N;NOM;FEM;SG
andré	andrē	andré	andre	N;SG	PROPN
myl	jūdzes	myl	jūdze	N;SG	N;NOM;FEM;PL
eens	reizi	eens	reize	ADV	N;ACC;FEM;SG
tegnologie	tehnoloģija	tegnologie	tehnoloģija		N;NOM;FEM;SG
tegnologie	tehnoloģiju	tegnologie	tehnoloģija		N;ACC;FEM;SG
tegnologie	tehnoloģijas	tegnologie	tehnoloģija		N;NOM;FEM;PL
verby	pagājuši	verby	paiet	ADP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
christus	kristus	christus	krists		N;ACC;MASC;SG
christus	kristu	christus	krist		N;ACC;MASC;SG
portugal	portugālē	portugal	portugāle		N;ESS;MASC;SG
portugal	portugāle	portugal	portugāle		N;NOM;FEM;SG
toekenning	piešķiršanas	toekenning	piešķiršana	N;SG	N;NOM;FEM;PL
afsonderlike	atsevišķu	afsonderlik	atsevišķs	ADJ;NOM	ADJ;ACC;MASC;SG
afsonderlike	atsevišķi	afsonderlik	atsevišķi	ADJ;NOM	ADV
vliegtuig	plaknes	vliegtuig	plakne	N;SG	N;NOM;FEM;PL
vliegtuig	lidmašīnas	vliegtuig	lidmašīna	N;SG	N;NOM;FEM;PL
vliegtuig	lidaparāti	vliegtuig	lidaparāts	N;SG	N;NOM;MASC;PL
gauteng	hautena	gauteng	hautena		N;NOM;FEM;SG
minste	vismazāk	minste	maz	N;SG	ADV;RL
frederik	frīdrihs	frederik	frīdrihs	N;SG	PROPN;NOM;MASC;SG
genaamd	nosaukta	genaamd	nosaukt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
genaamd	nosaukts	genaamd	nosaukt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
onderkant	apakšējais	onderkant	apakšējs		ADJ;NOM;MASC;SG
onderkant	apakšējā	onderkant	apakšēja		ADJ;NOM;FEM;SG
onderkant	dibens	onderkant	dibens		N;NOM;MASC;SG
onderkant	grunts	onderkant	grunts		N;NOM;MASC;SG
onderkant	lejas	onderkant	leja		N;NOM;FEM;PL
onderkant	apakšā	onderkant	apakšā		N;ESS;FEM;SG
vas	firma	vas	firma	ADV	N;NOM;FEM;SG
manlike	vīrietis	manlik	vīrietis	ADJ;NOM	N;NOM;MASC;SG
manlike	vīriešu	manlik	vīrietis	ADJ;NOM	N;GEN;MASC;PL
manlike	tēviņi	manlik	tēviņš	ADJ;NOM	N;NOM;MASC;PL
manlike	vīrieši	manlik	vīrietis	ADJ;NOM	N;NOM;MASC;PL
mars	mars	mars	mars		PROPN;NOM;MASC;SG
beaufort	beaufort	beaufort	beaufort	PROPN;SG	
privaat	private	privaat	private	ADJ;NOM	
aktief	īpašvārds	aktief	īpašvārds	ADV	N;NOM;MASC;SG
aktief	aktīvais	aktief	aktīvs	ADV	ADJ;NOM;MASC;SG
aktief	aktīvs	aktief	aktīvs	ADV	ADJ;NOM;MASC;SG
aktief	aktīva	aktief	aktīva	ADV	ADJ;NOM;FEM;SG
aktief	aktīvā	aktief	aktīva	ADV	ADJ;NOM;FEM;SG
aktief	akuzatīvs	aktief	akuzatīvs	ADV	ADJ;NOM;MASC;SG
aktief	darbības	aktief	darbība	ADV	N;NOM;FEM;PL
aktief	aktivitātes	aktief	aktivitāte	ADV	N;NOM;FEM;PL
benedictus	benedikts	benedictus	benedikts		N;NOM;MASC;SG
eindig	noslēdzas	eindig	noslēgties		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
eindig	galus	eindig	gals		N;ACC;MASC;PL
eindig	beidzas	eindig	beigties		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
eindig	beidzas	eindig	beigties		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
nag	nakts	nag	nakts	V;PRS	N;NOM;FEM;SG
nag	naktī	nag	nakts	V;PRS	N;ESS;FEM;SG
nag	nakti	nag	nakts	V;PRS	N;ACC;FEM;SG
hans	hans	hans	hans		
hans	hanss	hans	hanss		PROPN;NOM;MASC;SG
bedek	pārklāti	bedek	pārklāti	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
bedek	pārklāts	bedek	pārklāt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bedek	vāki	bedek	vāks	V;PRS	N;NOM;MASC;PL
koue	saaukstēšanās	koud	saaukstēšanās	V;PRS	N;NOM;FEM;SG
koue	auksts	koud	auksts	V;PRS	ADJ;NOM;MASC;SG
koue	auksti	koud	auksti	V;PRS	ADV
koue	aukstā	koud	auksts	V;PRS	ADJ;NOM;FEM;SG
koue	aukstums	koud	aukstums	V;PRS	N;NOM;MASC;SG
graaf	graf	graaf	graf	N;SG	
via	via	via	via	ADP	
frank	frenks	frank	frenks	N;SG	PROPN;NOM;MASC;SG
bespreek	grāmata	bespreek	grāmata	V;PRS	N;NOM;FEM;SG
bespreek	grāmatiņa	bespreek	grāmatiņš	V;PRS	N;NOM;FEM;SG
bespreek	grāmatu	bespreek	grāmata	V;PRS	N;ACC;FEM;SG
bespreek	rezerves	bespreek	rezerve	V;PRS	N;NOM;FEM;PL
bespreek	rezerve	bespreek	rezerve	V;PRS	N;NOM;FEM;SG
ben	bens	ben	bens		PROPN;NOM;MASC;SG
ben	ben	ben	ben		
redes	pamatojums	rede	pamatojums	N;PL	N;NOM;MASC;SG
droë	sausa	droog	sausa	V;PRS	ADJ;NOM;FEM;SG
droë	sausā	droog	sausa	V;PRS	ADJ;NOM;FEM;SG
droë	sauss	droog	sauss	V;PRS	ADJ;NOM;MASC;SG
droë	sausi	droog	sausi	V;PRS	ADV
droë	sausais	droog	sauss	V;PRS	ADJ;NOM;MASC;SG
bestudeer	pētījums	bestudeer	pētījums	V;PRS	N;NOM;MASC;SG
bestudeer	izpēte	bestudeer	izpēte	V;PRS	N;NOM;FEM;SG
bestudeer	pētījuma	bestudeer	pētījums	V;PRS	N;GEN;MASC;SG
beset	aizņemtas	beset	aizņemt	V;PRS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
olie	eļļas	olie	eļļa	N;SG	N;NOM;FEM;PL
federasie	federācijas	federasie	federācija	N;SG	N;NOM;FEM;PL
stof	putekļu	stof	puteklis	N;SG	N;GEN;MASC;PL
stof	putekļi	stof	puteklis	N;SG	N;NOM;MASC;PL
stof	putekļiem	stof	puteklis	N;SG	N;DAT;MASC;PL
kommersiële	komerciāli	kommersieel	komerciāli	ADJ;NOM	ADV
jode	ebreji	jode	ebreji	N;SG	N;NOM;MASC;PL
jode	ebrejiem	jode	ebrejs	N;SG	N;DAT;MASC;PL
persiese	persiešu	persies	persietas	ADJ;NOM	N;GEN;MASC;PL
persiese	persijas	persies	persija	ADJ;NOM	N;NOM;FEM;PL
helder	koši	helder	kosis		ADV
helder	spilgti	helder	spilgti		ADV
helder	gaišs	helder	gaišs		ADJ;NOM;MASC;SG
rio	rio	rio	riot	PROPN;SG	
dam	dam	dam	ds	N;SG	
toekoms	nākotnes	toekoms	nākotne	N;SG	N;NOM;FEM;PL
boonste	augšējo	boonste	augšējs		ADJ;ACC;MASC;SG
boonste	augstākie	boonste	augsts		ADJ;NOM;CMPR;MASC;PL
boonste	augšējā	boonste	augšēja		ADJ;NOM;FEM;SG
boonste	augstākais	boonste	augsts		ADJ;NOM;CMPR;MASC;SG
boonste	augšējais	boonste	augšējs		ADJ;NOM;MASC;SG
duisende	tūkstoši	duisende	tūkstoši	PRO	NUM;NOM;MASC;PL
duisende	tūkstošos	duisende	tūkstoši	PRO	NUM;ESS;MASC;PL
duisende	tūkstošiem	duisende	tūkstoši	PRO	NUM;DAT;MASC;PL
polisie	policijas	polisie	policija	N;SG	N;NOM;FEM;PL
air	gaiss	air	gaiss		N;NOM;MASC;SG
item	postenis	item	postenis		N;NOM;MASC;SG
volwasse	nobriedušu	volwasse	nobriest	ADJ;NOM	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
korea	koreja	korea	koreja	PROPN;SG	N;NOM;FEM;SG
korea	korejā	korea	koreja	PROPN;SG	N;ESS;MASC;SG
korea	korejas	korea	koreja	PROPN;SG	PROPN;NOM;FEM;SG
basiese	pamati	basies	pamats	ADJ;NOM	N;NOM;MASC;PL
basiese	pamata	basies	pamats	ADJ;NOM	N;NOM;MASC;SG
benodig	vajadzība	benodig	vajadzība	V;PRS	N;NOM;FEM;SG
