kate	kate	kate	kate	PROPN;NOM	
läger	lagar	läga	lagar	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
läger	tabara	läga	tabară	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
läger	lagare	läga	lagare	N;NOM;INDF;MASC+FEM;PL	N;INDF;FEM;PL
generationen	generatie	generation	generatie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
generationen	generatie	generation	generatie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
generationen	generarea	generation	generare	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
generationen	generatie	generation	generatie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
krona	capete	krona	cap	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
krona	capetele	krona	cap	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;PL
krona	coroana	krona	coroană	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
krona	coroana	krona	coroană	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
krona	crown	krona	crown	N;NOM;INDF;MASC+FEM;SG	PROPN
delaware	delaware	delaware	delaware	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
dall	dall	dall	dall	N;NOM;INDF;MASC+FEM;SG	
erkännande	atribuirea	erkännande	atribuire	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
erkännande	atribuire	erkännande	atribuire	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
erkännande	recunoasterea	erkännande	recunoastere	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
erkännande	recunoastere	erkännande	recunoastere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
erkännande	recunoastere	erkännande	recunoastere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
sjuk	bolnava	sjuk	bolnavă	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
sjuk	bolnavi	sjuk	bolnav	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
sjuk	bolnava	sjuk	bolnavă	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
hämta	descarca	hämta	descarca	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
hämta	descarcare	hämta	descarcare	V;IMP;FIN;ACT	N;INDF;FEM;SG
hämta	descarca	hämta	descarca	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
hämta	descarcarea	hämta	descarcare	V;IMP;FIN;ACT	N;DEF;FEM;SG
hämta	aport	hämta	aport	V;IMP;FIN;ACT	N;INDF;MASC;SG
hämta	ia	hämta	lua	V;IMP;FIN;ACT	
hämta	obtine	hämta	obtin	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
träning	antrenamente	träning	antrenament	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
träning	pregatire	träning	pregatire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
träning	formare	träning	formare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
träning	antrenamente	träning	antrenament	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
regn	ploaie	regn	ploaie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
regn	ploua	regn	ploua	N;NOM;INDF;NEUT;SG	
regn	ploi	regn	ploaie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
regn	rain	regn	rain	N;NOM;INDF;NEUT;SG	
uri	uri	uri	uri	N;NOM;INDF;MASC+FEM;SG	
utvecklar	dezvolta	utveckla	dezvolta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
utvecklar	dezvolta	utveckla	dezvolta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
utvecklar	dezvolta	utveckla	dezvolta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
utvecklar	dezvoltarea	utveckla	dezvoltare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
duke	duce	duke	duce	PROPN;NOM	V;IND;SG;3;PRS;FIN
duke	ducele	duke	duce	PROPN;NOM	N;DEF;MASC;SG
duke	duke	duke	duke	PROPN;NOM	PROPN
rupert	rupert	rupert	rupert	PROPN;NOM	PROPN
liège	liège	liège	liège	PROPN;NOM	PROPN
prov	esantionul	prov	esantion	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
prov	mostra	prov	mostra	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
prov	proba	prov	proba	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
prov	proba	prov	proba	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
prov	probe	prov	probă	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
prov	mostre	prov	mostru	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
prov	esantioane	prov	esantion	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
kungsbacka	kungsbacka	kungsbacka	kungsbacka	PROPN;NOM	N;INDF;MASC;SG
årsjubileum	aniversarea	årsjubileum	aniversare	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
årsjubileum	aniversare	årsjubileum	aniversare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
queens	reginele	Pueens	regină	PROPN;NOM	N;DEF;FEM;PL
queens	regine	Pueens	regine	PROPN;NOM	N;INDF;FEM;PL
queens	queens	Pueens	queens	PROPN;NOM	N;INDF;MASC;SG
hörn	colturi	hörn	colt	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
hörn	coltul	hörn	colt	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
hanar	masculii	hane	mascul	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
hanar	masculi	hane	mascul	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
ansiktet	fata	ansikt	fată	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
ansiktet	fata	ansikt	fată	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
ansiktet	fata	ansikt	fată	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
ansiktet	fata	ansikt	fată	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
ansiktet	fata	ansikt	fată	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
degerfors	degerfors	degerfor	degerfors	PROPN;NOM	
rey	rey	rey	rey	N;NOM;INDF;NEUT;SG	PROPN
money	banii	money	ban	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;PL
money	bani	money	ban	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
huang	huang	huang	huang	PROPN;NOM	N;INDF;MASC;SG
nordic	nordice	nordic	nordic	PROPN;NOM	ADJ;INDF;FEM;PL
nordic	nordic	nordic	nordic	PROPN;NOM	ADJ;INDF;MASC;SG
nordic	nordica	nordic	nordica	PROPN;NOM	ADJ;DEF;FEM;SG
hautes	hautes	haute	hautes	N;NOM;INDF;MASC+FEM;SG	PROPN
hoppa	sari	hoppa	sare	V;IMP;FIN;ACT	
hoppa	salt	hoppa	salt	V;IMP;FIN;ACT	N;INDF;MASC;SG
pressen	presa	press	presă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
pressen	press	press	press	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
pressen	apasa	press	apasa	N;NOM;DEF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
pressen	apasati	press	apasa	N;NOM;DEF;MASC+FEM;SG	V;IND;SG;2;FIN
pressen	apasa	press	apasa	N;NOM;DEF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
teckning	desenul	teckning	desen	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
teckning	desenez	teckning	deseni	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
rak	drepte	rak	drept	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
rak	direct	rak	direct	ADJ;NOM;INDF;MASC+FEM;SG	ADV
rak	drept	rak	drept	ADJ;NOM;INDF;MASC+FEM;SG	
basist	basistul	basist	basist	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
regina	regina	regin	regină	PROPN;NOM	N;DEF;FEM;SG
blanchard	blanchard	blanchard	blanchard	N;NOM;INDF;MASC+FEM;SG	PROPN
tomentosa	tomentosa	tomentos	tomentosă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
player	player	play	player	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
player	jucator	play	jucator	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
player	jucatorul	play	jucator	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
player	jucator	play	jucator	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
förvärvade	dobandite	förvärva	dobandi	V;NOM;PL;PST;V.PTCP;ACT	ADJ;INDF;FEM;PL
förvärvade	dobandita	förvärva	dobandita	V;NOM;PL;PST;V.PTCP;ACT	ADJ;DEF;FEM;SG
förvärvade	dobandit	förvärva	dobandi	V;NOM;PL;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
förvärvade	achizitionat	förvärva	achizitiona	V;NOM;PL;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
alpha	alpha	alpha	alpha	PROPN;NOM	
alpha	alfa	alpha	alfa	PROPN;NOM	N;INDF;MASC
decennier	decade	decennium	decade	N;NOM;INDF;NEUT;PL	
sheffield	sheffield	sheffield	sheffield	PROPN;NOM	N;INDF;MASC;SG
observera	nota	observera	notă	V;IMP;FIN;ACT	N;DEF;FEM;SG
observera	nota	observera	notă	V;IMP;FIN;ACT	N;DEF;FEM;SG
observera	observa	observera	observa	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
observera	observa	observera	observa	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
observera	observare	observera	observare	V;IMP;FIN;ACT	N;INDF;FEM;SG
observera	observarea	observera	observare	V;IMP;FIN;ACT	N;DEF;FEM;SG
läkaren	doctore	läkare	doctore	N;NOM;DEF;MASC+FEM;SG	
läkaren	doctor	läkare	doctor	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
machine	masina	machine	masină	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
florence	florenta	florence	florent	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
florence	florenta	florence	florent	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
florence	florence	florence	florenc	N;NOM;INDF;NEUT;SG	PROPN
florence	florenta	florence	florent	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
temple	templul	temple	templu	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
temple	temple	temple	templu	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
chubut	chubut	chubut	chubut	N;NOM;DEF;MASC+FEM;SG	
förvaras	magazin	förvara	magazin	V;IND;PRS;FIN;PASS	N;INDF;MASC;SG
förvaras	magazinul	förvara	magazin	V;IND;PRS;FIN;PASS	N;DEF;MASC;SG
förvaras	store	förvara	stură	V;IND;PRS;FIN;PASS	
förvaras	stocheaza	förvara	stochează	V;IND;PRS;FIN;PASS	V;IND;SG;3;IPFV;FIN
recension	recenzie	recension	recenzie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
recension	revizuirea	recension	revizuire	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
recension	revizuire	recension	revizuire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kritiska	critica	kritisk	critică	ADJ;NOM;PL	N;DEF;FEM;SG
kritiska	critic	kritisk	critic	ADJ;NOM;PL	ADJ;INDF;MASC;SG
kritiska	critica	kritisk	critică	ADJ;NOM;PL	N;DEF;FEM;SG
neville	neville	neville	neville	PROPN;NOM	PROPN
gymnastik	gimnastica	gymnastik	gimnastică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gymnastik	gimnastica	gymnastik	gimnastică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fröken	dor	fröka	dor	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fröken	domnisoara	fröka	domnisoara	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
fröken	domnisoara	fröka	domnisoara	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
betty	betty	betty	betty	PROPN;NOM	N;INDF;MASC;SG
emilia	emilia	emili	emilie	PROPN;NOM	N;DEF;FEM;SG
patent	brevetul	patent	brevet	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
patent	brevete	patent	brevet	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
alonso	alonso	alonso	alonso	PROPN;NOM	PROPN
öga	ochiul	öga	ochi	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
öga	eye	öga	ey	N;NOM;INDF;NEUT;SG	
birgit	birgit	bir	birgit	PROPN;NOM	PROPN
ramen	cadru	ram	cadru	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
ramen	rama	ram	ramă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
ramen	rama	ram	ramă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
maskin	masina	maskin	masină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
maskin	inginerie	maskin	inginerie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
maskin	ingineria	maskin	inginerie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
clair	clair	clair	clair	N;NOM;INDF;MASC+FEM;SG	PROPN
superettan	superettan	superettan	superettan	N;NOM;DEF;MASC+FEM;SG	
barra	barra	barra	barră	N;NOM;INDF;MASC+FEM;SG	PROPN
cristóbal	cristóbal	cristóbal	cristóbal	PROPN;NOM	N;INDF;MASC;SG
frön	seminte	frö	semânt	N;NOM;INDF;NEUT;PL	
frön	seminte	frö	semânt	N;NOM;INDF;NEUT;PL	
humor	umorul	huma	umor	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
humor	umorul	huma	umor	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
blackburn	blackburn	blackburn	blackburn	PROPN;NOM	PROPN
dagarna	zilele	dag	zi	N;NOM;DEF;MASC+FEM;PL	N;DEF;FEM;PL
dagarna	zile	dag	zi	N;NOM;DEF;MASC+FEM;PL	N;INDF;FEM;PL
schmid	schmid	schmid	schmid	N;NOM;INDF;MASC+FEM;SG	PROPN
rhode	rhode	rhode	rhod	PROPN;NOM	N;INDF;MASC;SG
dale	dale	dal	dale	PROPN;NOM	
stipa	stipa	stipa	stipa	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anti	anti	anti	an	V;IMP;FIN;ACT	
schneider	schneider	schneider	schneider	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
tillåtet	permis	tillåtet	permite	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;SG
tillåtet	permise	tillåtet	permite	ADJ;NOM;INDF;NEUT;SG	V;IND;SG;3;PST;FIN
tillåtet	permisa	tillåtet	permisa	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
tillåtet	permis	tillåtet	permite	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;SG
tillåtet	permise	tillåtet	permite	ADJ;NOM;INDF;NEUT;SG	V;IND;SG;3;PST;FIN
tillåtet	permisa	tillåtet	permisa	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
distans	distanta	distans	distantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distans	distanta	distans	distantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distans	distanta	distans	distantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distans	distanta	distans	distantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
discovery	descoperire	discovery	descoperire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
discovery	descoperiri	discovery	descoperire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
discovery	descoperirea	discovery	descoperire	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	fecioara	jungfru	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	fecioara	jungfru	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	fecioara	jungfru	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	virgina	jungfru	virgină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	fecioara	jungfru	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	virgina	jungfru	virgină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	fecioara	jungfru	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	maiden	jungfru	maiden	N;NOM;INDF;MASC+FEM;SG	PROPN
jungfru	camerista	jungfru	camerista	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	menajera	jungfru	menajera	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	menajera	jungfru	menajera	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jungfru	servitoare	jungfru	servitor	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM
sussex	sussex	sussex	sussex	PROPN;NOM	N;INDF;MASC;SG
arrow	sageata	arrow	sageat	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
arrow	sageata	arrow	sageat	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
arrow	sageata	arrow	sageat	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
atlantic	atlantic	atlantic	atlantic	PROPN;NOM	ADV
atlantic	atlanticul	atlantic	atlantic	PROPN;NOM	N;DEF;MASC;SG
atlantic	atlanticului	atlantic	atlantic	PROPN;NOM	N;DEF;MASC;SG
konstruerade	construita	konstruerad	construita	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
colorada	colorada	colorad	coloradă	V;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
mao	mao	mao	mao	N;NOM;INDF;MASC+FEM;SG	PROPN
netto	plasa	netto	plasa	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
netto	neta	netto	neta	N;NOM;INDF;MASC+FEM;SG	
netto	plasa	netto	plasa	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
verksamheter	activitatile	verksamhet	activitate	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tillfälliga	temporara	tillfällig	temporar	ADJ;NOM;PL	N;DEF;FEM;SG
tillfälliga	temporar	tillfällig	temporar	ADJ;NOM;PL	ADV
tillfälliga	temporara	tillfällig	temporar	ADJ;NOM;PL	N;DEF;FEM;SG
tillfälliga	lejer	tillfällig	lejer	ADJ;NOM;PL	ADV
tillfälliga	casual	tillfällig	casual	ADJ;NOM;PL	N;INDF;MASC;SG
förekomst	aparitie	förekomst	aparitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
förekomst	incidenta	förekomst	incident	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förekomst	prezenta	förekomst	prezent	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
förekomst	prezenta	förekomst	prezent	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
förekomst	prezenta	förekomst	prezent	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
förekomst	existenta	förekomst	existent	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förekomst	existenta	förekomst	existent	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förekomst	existenta	förekomst	existent	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
niels	niels	niels	niels	PROPN;NOM	PROPN
reynolds	reynolds	reynold	reynolds	PROPN;NOM	PROPN
sasa	sasa	sasa	sasă	PROPN;NOM	N;DEF;FEM;SG
budskap	versuri	budskap	vers	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
budskap	mesajul	budskap	mesaj	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
budskap	mesaje	budskap	mesaj	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
budskap	mesajele	budskap	mesaj	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
express	exprim	express	exprima	PROPN;NOM	V;IND;SG;1;PRS;FIN
express	expres	express	expres	PROPN;NOM	ADV
express	express	express	express	PROPN;NOM	N;INDF;MASC;SG
express	exprima	express	exprima	PROPN;NOM	V;IND;SG;3;IPFV;FIN
express	exprima	express	exprima	PROPN;NOM	V;IND;SG;3;IPFV;FIN
vinter	iarna	vinter	iarnă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vinter	iarna	vinter	iarnă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
legenden	legenda	legende	legendă	N;NOM;INDF;NEUT;PL	N;DEF;FEM;SG
legenden	legenda	legende	legendă	N;NOM;INDF;NEUT;PL	N;DEF;FEM;SG
sergej	serghei	sergej	serghea	PROPN;NOM	PROPN
sergej	sergei	sergej	serge	PROPN;NOM	PROPN
sergej	serghei	sergej	serghea	PROPN;NOM	PROPN
botaniker	botanist	botanik	botanist	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
översatta	tradus	översätta	traduce	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
lucia	lucia	lucia	luciu	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
seymour	seymour	seymour	seymour	PROPN;NOM	PROPN
pearl	pearl	pearl	pearl	N;NOM;INDF;NEUT;SG	PROPN
pearl	perla	pearl	perlă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
pearl	perla	pearl	perlă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
lea	lea	lea	lea	PROPN;NOM	
auf	auf	auf	auf	V;IMP;FIN;ACT	N;INDF;MASC;SG
lange	lange	lange	lange	PROPN;NOM	PROPN
rader	liniile	rad	linie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
joniska	ionica	jonisk	ionică	ADJ;NOM;PL	N;DEF;FEM;SG
joniska	ionica	jonisk	ionică	ADJ;NOM;PL	N;DEF;FEM;SG
shadow	umbra	shado	umbră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
shadow	umbra	shado	umbră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
brien	brien	brien	brien	PROPN;NOM	
territoriet	teritoriu	territorium	teritoriu	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
territoriet	teritoriul	territorium	teritoriu	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
västervik	västervik	västervik	västervik	PROPN;NOM	N;INDF;MASC;SG
malabo	malabo	malabo	malabo	N;NOM;INDF;MASC+FEM;SG	
förlorar	pierzand	förlora	pierzand	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
valda	aleasa	välja	ales	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
valda	ales	välja	ales	ADJ;NOM;PL;PST;V.PTCP	ADV
valda	selectata	välja	selectat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
valda	selectat	välja	selectat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
dubbelt	dubla	dubbel	dublu	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
dubbelt	dubla	dubbel	dublu	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
dubbelt	duble	dubbel	dublu	ADJ;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
boulenger	boulenger	bouleng	boulenger	N;NOM;INDF;MASC+FEM;SG	PROPN
waddington	waddington	waddington	waddington	PROPN;NOM	PROPN
oxenstierna	oxenstierna	oxensti	oxenstierna	N;NOM;DEF;MASC+FEM;PL	N;DEF;FEM;SG
författarna	autori	författare	autor	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC;PL
författarna	autorilor	författare	autor	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC;PL
författarna	autorii	författare	autor	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC;PL
vetenskapen	stiinte	vetenskap	stiinte	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
vetenskapen	stiinta	vetenskap	stiintă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
vetenskapen	stiinta	vetenskap	stiintă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
floder	raurilor	flod	raură	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
floder	rivers	flod	rivers	N;NOM;INDF;MASC+FEM;PL	PROPN
floder	raurile	flod	raură	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
latifolia	latifolia	latifoli	latifolie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
burke	burke	burke	burke	PROPN;NOM	PROPN
trollhättan	trollhättan	trollhätta	trollhättan	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
aurora	aurora	auror	aurora	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
bradley	bradley	bradley	bradley	PROPN;NOM	PROPN
finn	finn	finna	finn	N;NOM;INDF;MASC+FEM;SG	
hadena	hadena	haden	hadenă	N;NOM;INDF;MASC+FEM;SG	
buss	autobuzul	buss	autobuz	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kolonin	colonia	koloni	colonie	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
kolonin	colonie	koloni	colonie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
grovt	aproximativ	grov	aproximativ	ADJ;NOM;INDF;NEUT;SG	ADV
märta	marta	märta	martă	PROPN;NOM	N;DEF;FEM;SG
märta	martha	märta	martha	PROPN;NOM	N;DEF;FEM;SG
calvados	calvados	calvados	calvados	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
vetenskapligt	stiintifica	vetenskaplig	stiintifica	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
albany	albany	albany	albany	PROPN;NOM	N;INDF;MASC;SG
atlantis	atlantida	atlantis	atlantidă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
styrman	colega	styrma	colegă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
styrman	mate	styrma	mate	N;NOM;INDF;MASC+FEM;SG	
styrman	carmaci	styrma	carmac	N;NOM;INDF;MASC+FEM;SG	PROPN
face	fata	face	fată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
face	fata	face	fată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
face	fata	face	fată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
face	fata	face	fată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
face	fata	face	fată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flygande	zburand	flyga	zbura	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC;SG
flygande	zbor	flyga	zbor	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC;SG
freeman	freeman	freman	freeman	PROPN;NOM	PROPN
körs	ruleaza	köra	rulează	V;IND;PRS;FIN;PASS	V;IND;SG;3;IPFV;FIN
