van	vom	van	vom	ADP	
george	georg	georg	georgen	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
george	george	georg	george	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
auto	mietwagen	auto	mietwagen	N;MASC+FEM;SG	V;NFIN
auto	wagen	auto	wagen	N;MASC+FEM;SG	
auto	pkw	auto	pkw	N;MASC+FEM;SG	
bestond	existierten	bestaan	existieren	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
bestond	existiert	bestaan	existieren	V;SG;PST;FIN	V;IND;SG;3;PRS;FIN
vlaamse	flandern	vlaams	flandern	ADJ	N;NOM;FEM;PL
amerika	amerika	amerika	amerika	PROPN;NEUT;SG	
amerika	mittelamerika	amerika	mittelamerika	PROPN;NEUT;SG	ADJ
amerika	amerika	amerika	amerika	PROPN;NEUT;SG	
amerika	nordamerika	amerika	nordamerika	PROPN;NEUT;SG	ADJ
nationaal	landesweit	nationaal	landesweit	ADJ	ADV
wist	wussten	weten	wissen	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
res	res	res	res	N;MASC+FEM;SG	
voorbeeld	preview	voorbeeld	preview	N;NEUT;SG	
voorbeeld	vorschau	voorbeeld	vorschau	N;NEUT;SG	
voorbeeld	beispiel	voorbeeld	beispiel	N;NEUT;SG	ADV
eigenlijk	eigentlich	eigenlijk	eigentlich	ADJ	ADV
richting	richtung	richting	richtung	N;MASC+FEM;SG	V;V.PTCP
java	java	java	java	N;MASC+FEM;SG	
gedurende	während	gedurende	während	ADP	CONJ
voorkomen	verhinderung	voorkomen	verhinderung	V;NFIN	N;NOM;FEM;SG
voorkomen	verhinderung	voorkomen	verhinderung	V;NFIN	N;NOM;FEM;SG
discussie	diskussionen	discussie	diskussion	N;MASC+FEM;SG	V;NFIN
discussie	aussprache	discussie	aussprechen	N;MASC+FEM;SG	
discussie	debatte	discussie	debatt	N;MASC+FEM;SG	ADJ;NOM;SG
charles	charles	charles	charles	N;PL	PROPN;NOM;MASC;SG
charles	karl	charles	karlen	N;PL	PROPN;NOM;MASC;SG
prijs	preisliste	prijs	preislist	N;MASC+FEM;SG	
prijs	preis	prijs	preis	N;MASC+FEM;SG	PROPN
doel	zielsetzung	doel	zielsetzung	N;NEUT;SG	ADJ
doel	zweck	doel	zweck	N;NEUT;SG	
doel	verwendungszweck	doel	verwendungszweck	N;NEUT;SG	ADJ
doel	zielvorgabe	doel	zielvorgabe	N;NEUT;SG	ADJ
doel	zielgruppe	doel	zielgruppe	N;NEUT;SG	ADJ
doel	target	doel	targen	N;NEUT;SG	
blijft	überreste	blijven	überrest	V;SG;PRS;FIN	ADJ
blijft	aufenthalte	blijven	aufenthalt	V;SG;PRS;FIN	ADJ
componist	komponistin	componist	komponistin	N;MASC+FEM;SG	ADJ
componist	komponist	componist	komponist	N;MASC+FEM;SG	ADJ
componist	komponisten	componist	komponist	N;MASC+FEM;SG	ADJ
grond	gemahlen	grond	mahlen	N;MASC+FEM;SG	V;V.PTCP
grond	erdgeschoss	grond	erdschießen	N;MASC+FEM;SG	ADJ
grond	boden	grond	boden	N;MASC+FEM;SG	ADV
grond	erdboden	grond	erdboden	N;MASC+FEM;SG	V;V.PTCP
grond	erde	grond	erde	N;MASC+FEM;SG	
grond	böden	grond	böden	N;MASC+FEM;SG	
grond	bodens	grond	bodens	N;MASC+FEM;SG	
grond	boden	grond	boden	N;MASC+FEM;SG	ADV
grond	erdboden	grond	erdboden	N;MASC+FEM;SG	V;V.PTCP
grond	grundstück	grond	grundstücken	N;MASC+FEM;SG	
grond	land	grond	land	N;MASC+FEM;SG	
grond	grundstücke	grond	grundstück	N;MASC+FEM;SG	ADJ;NOM;PL
weten	weiss	weten	wissen	V;NFIN	
kampioenschap	meisterschaften	kampioenschap	meisterschaften	N;NEUT;SG	V;NFIN
kampioenschap	championship	kampioenschap	championship	N;NEUT;SG	PROPN
china	porzellan	china	porzellan	PROPN;NEUT;SG	
china	china	china	china	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
westen	west	westen	west	N;NEUT;SG	
westen	westen	westen	westen	N;NEUT;SG	ADV
westen	westliche	westen	westlich	N;NEUT;SG	ADJ;NOM;FEM;PL
westen	westen	westen	westen	N;NEUT;SG	ADV
best	best	best	best	ADJ;RL	PROPN
groningen	groningen	groning	groningen	PROPN;NEUT;SG	PROPN
project	projekt	project	projekt	N;NEUT;SG	V;FIN
project	projekte	project	projekt	N;NEUT;SG	ADJ;NOM;PL
project	vorhaben	project	vorhaben	N;NEUT;SG	
lat	lat	lat	lat	N;MASC+FEM;SG	
michael	michael	michael	michael	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gevolg	konsequenz	gevolg	konsequenz	N;NEUT;SG	ADV
gevolg	gefolge	gevolg	gefolge	N;NEUT;SG	V;V.PTCP
tien	tien	tien	tien	NUM	
tien	ten	tien	ten	NUM	PROPN;NOM;SG
gouden	golden	gouden	golden	ADJ	
stijl	stil	stijl	stil	N;MASC+FEM;SG	ADJ
stijl	style	stijl	stylen	N;MASC+FEM;SG	
actrice	schauspielerin	actrice	schauspielerin	N;MASC+FEM;SG	ADJ
actrice	schauspielerinnen	actrice	schauspielerinnen	N;MASC+FEM;SG	N;NOM;FEM;PL
bracht	brachten	brengen	bringen	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
unie	union	unie	union	N;MASC+FEM;SG	PROPN;NOM;SG
unie	gewerkschaft	unie	gewerkschaft	N;MASC+FEM;SG	ADJ
witte	weiß	wit	wissen	ADJ	V;IND;SG;3;PRS;FIN
witte	weisse	wit	wissen	ADJ	N;NOM;FEM;PL
witte	weiss	wit	wissen	ADJ	
witte	white	wit	white	ADJ	PROPN;NOM;SG
orkest	orchester	orkest	orchester	N;NEUT;SG	ADJ
orkest	orchestra	orkest	orchestra	N;NEUT;SG	PROPN;NOM;SG
genoeg	reicht	genoeg	reichen	ADV	V;IND;SG;3;PRS;FIN
zeven	seven	zeven	seven	NUM	PROPN;NOM;SG
zeven	zeven	zeven	zeven	NUM	PROPN;NOM;NEUT;SG
gewonnen	won	winnen	won	V;V.PTCP	
gewonnen	gewonnene	winnen	gewonnen	V;V.PTCP	ADJ;NOM;FEM;SG
raad	council	raad	council	N;MASC+FEM;SG	PROPN
schrijven	schriftlich	schrijven	schriftlich	V;NFIN	ADJ
zin	satz	zin	satz	N;MASC+FEM;SG	
zin	strafmaß	zin	strafmaß	N;MASC+FEM;SG	ADJ
zin	strafe	zin	strafen	N;MASC+FEM;SG	
zin	zin	zin	zin	N;MASC+FEM;SG	
zin	phrase	zin	phrase	N;MASC+FEM;SG	
zin	satz	zin	satz	N;MASC+FEM;SG	
holland	niederlande	holland	niederlinde	N;NEUT;SG	PROPN;NOM;FEM;SG
holland	holland	holland	holland	N;NEUT;SG	
brengen	bring	brengen	breigen	V;NFIN	PROPN
medaille	medaillen	medaille	medaill	N;MASC+FEM;SG	V;NFIN
medaille	medal	medaille	medal	N;MASC+FEM;SG	PROPN
dieren	tieren	dier	tier	N;PL	V;NFIN
gekozen	gewählte	kiezen	gewählt	V;V.PTCP	ADJ;NOM;FEM;SG
gekozen	gewählten	kiezen	gewählt	V;V.PTCP	ADJ;PL
gekozen	gewählter	kiezen	gewählter	V;V.PTCP	ADJ
gekozen	ausgewählte	kiezen	ausgewählt	V;V.PTCP	ADJ;NOM;FEM;PL
william	william	william	william	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
william	wilhelm	william	wilhelm	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
vereniging	verein	vereniging	verein	N;MASC+FEM;SG	
vereniging	verband	vereniging	verbinden	N;MASC+FEM;SG	
vereniging	association	vereniging	association	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
james	jakob	jame	jakob	N;PL	PROPN;NOM;MASC;SG
james	james	jame	james	N;PL	PROPN;NOM;MASC;SG
lon	lon	lon	lon	N;MASC+FEM;SG	;SG
thomas	thomas	thomas	thomas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
juist	rechte	juist	recht	ADV	ADJ;NOM;FEM;PL
juist	stimmt	juist	stimmen	ADV	V;IND;SG;3;PRS;FIN
league	league	league	league	N;MASC+FEM;SG	PROPN;SG
sjabloon	vorlagen	sjabloon	vorliegen	N;NEUT;SG	V;NFIN
sjabloon	template	sjabloon	templat	N;NEUT;SG	PROPN;SG
sjabloon	schablone	sjabloon	schablone	N;NEUT;SG	ADJ;NOM;FEM;PL
sjabloon	vorlage	sjabloon	vorlagen	N;NEUT;SG	
hendrik	hendrik	hendrik	hendrik	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hendrik	henri	hendrik	henri	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hendrik	heinrich	hendrik	heinrich	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hendrik	henry	hendrik	henry	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
graaf	zählen	graaf	zählen	N;MASC+FEM;SG	V;NFIN
graaf	graf	graaf	graf	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
graaf	earl	graaf	earl	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
graaf	earls	graaf	earls	N;MASC+FEM;SG	PROPN;NOM;SG
graaf	dig	graaf	dig	N;MASC+FEM;SG	
graaf	graben	graaf	graben	N;MASC+FEM;SG	V;NFIN
graaf	grabe	graaf	graben	N;MASC+FEM;SG	
los	los	los	los	ADJ	ADV
los	losen	los	los	ADJ	
los	verlieren	los	verlieren	ADJ	V;NFIN
afstand	abstand	afstand	abstehen	N;MASC+FEM;SG	
afstand	entfernung	afstand	entfernung	N;MASC+FEM;SG	ADJ
afstand	distanz	afstand	distanz	N;MASC+FEM;SG	
afstand	entfernungen	afstand	entfernung	N;MASC+FEM;SG	V;V.PTCP
recht	gerade	recht	gerade	ADJ	ADV
recht	stimmt	recht	stimmen	ADJ	V;IND;SG;3;PRS;FIN
recht	recht	recht	recht	ADJ	ADV
recht	richtig	recht	richtig	ADJ	ADV
recht	rechts	recht	rechts	ADJ	ADV
gebruikers	verwender	gebruiker	verwender	N;PL	
gebruikers	anwender	gebruiker	anwender	N;PL	ADJ
gebruikers	nutzer	gebruiker	nutzer	N;PL	
gebruikers	benutzer	gebruiker	benutzer	N;PL	ADJ
organisatie	organisation	organisatie	organisation	N;MASC+FEM;SG	
organisatie	organisation	organisatie	organisation	N;MASC+FEM;SG	
web	web	webben	web	N;NEUT;SG	
web	netz	webben	netz	N;NEUT;SG	
web	webseite	webben	webseite	N;NEUT;SG	
web	webseiten	webben	webseiten	N;NEUT;SG	V;NFIN
japan	japan	japan	japan	PROPN;NEUT;SG	PROPN;NOM;NEUT;SG
rusland	rußland	rusland	rußland	PROPN;NEUT;SG	
rusland	russland	rusland	rußland	PROPN;NEUT;SG	PROPN;NOM;NEUT;SG
verloren	verlorene	verliezen	verloren	V;V.PTCP	ADJ;NOM;FEM;SG
verloren	lost	verliezen	lossen	V;V.PTCP	PROPN
onderwerp	themenbereich	onderwerp	themenbereich	N;NEUT;SG	
onderwerp	gegenstand	onderwerp	gegenstehen	N;NEUT;SG	ADJ
onderwerp	betreff	onderwerp	betreffen	N;NEUT;SG	
onderwerp	betrifft	onderwerp	betreffen	N;NEUT;SG	V;IND;SG;3;PRS;FIN
stuk	stück	stuk	stück	N;NEUT;SG	ADJ
auteur	schriftsteller	auteur	schriftsteller	N;MASC+FEM;SG	ADJ
auteur	verfasser	auteur	verfasser	N;MASC+FEM;SG	
auteur	autorin	auteur	autorin	N;MASC+FEM;SG	PROPN
auteur	autoren	auteur	autor	N;MASC+FEM;SG	
iedereen	jedermann	iedereen	jedermann	PRO;3	ADV
iedereen	irgendwer	iedereen	irgendwer	PRO;3	
iedereen	jedermann	iedereen	jedermann	PRO;3	ADV
iedereen	irgendjemand	iedereen	irgendjemand	PRO;3	ADV
iedereen	jmd	iedereen	jmd	PRO;3	
iedereen	jedermann	iedereen	jedermann	PRO;3	ADV
hoog	high	hoog	high	ADJ	PROPN
ooit	ever	ooit	ever	ADV	
heilige	saint	heilige	sainen	ADJ	PROPN;NOM;SG
heilige	st	heilige	st	ADJ	;SG
heilige	holy	heilige	holy	ADJ	PROPN
martin	martin	martin	martin	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gelijk	gleich	gelijk	gleich	ADJ	ADV
gelijk	equal	gelijk	equal	ADJ	PROPN
acht	eight	acht	eighen	NUM	ADJ
handen	händen	hand	händen	N;PL	V;NFIN
films	filmen	film	filmen	N;PL	V;NFIN
films	filme	film	filmen	N;PL	
films	kino	film	kino	N;PL	N;NOM;NEUT;SG
films	filme	film	filmen	N;PL	
films	kinos	film	kinos	N;PL	
steden	stadt	stad	staden	N;PL	
prins	fürst	prins	fürsen	N;MASC+FEM;SG	PROPN;NOM;SG
prins	prince	prins	prince	N;MASC+FEM;SG	PROPN;NOM;SG
prins	prinzen	prins	prinzen	N;MASC+FEM;SG	
voetbal	fußballspiel	voetbal	fußballspiel	N;NEUT;SG	ADV
voetbal	fußball	voetbal	fußball	N;NEUT;SG	ADJ
voetbal	fussball	voetbal	fussball	N;NEUT;SG	
voetbal	soccer	voetbal	soccer	N;NEUT;SG	PROPN
voetbal	football	voetbal	football	N;NEUT;SG	ADJ
voetbal	fußballspiel	voetbal	fußballspiel	N;NEUT;SG	ADV
voetbal	fußball	voetbal	fußball	N;NEUT;SG	ADJ
voetbal	fussball	voetbal	fussball	N;NEUT;SG	
invloed	beeinflussen	invloed	beeinflussen	N;MASC+FEM;SG	V;NFIN
invloed	einfluss	invloed	einfluß	N;MASC+FEM;SG	ADJ
invloed	einflussnahme	invloed	einflussnahm	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
reeks	reihe	reeks	reih	N;MASC+FEM;SG	;SG
reeks	zeitreihen	reeks	zeitreihen	N;MASC+FEM;SG	V;NFIN
reeks	baureihe	reeks	baureihe	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
reeks	reihen	reeks	reih	N;MASC+FEM;SG	V;NFIN
kent	kent	kennen	kent	V;SG;PRS;FIN	PROPN
stichting	gründung	stichting	gründung	N;MASC+FEM;SG	ADJ
stichting	foundation	stichting	foundation	N;MASC+FEM;SG	PROPN;NOM;SG
stichting	grundlage	stichting	grundlage	N;MASC+FEM;SG	ADJ;NOM;SG
graag	gern	graag	gern	ADV	
nabijgelegen	nahe	nabijgelegen	nahe	ADV	
nabijgelegen	nähe	nabijgelegen	nähe	ADV	N;NOM;FEM;SG
helft	hälfte	helft	Hälfte	N;MASC+FEM;SG	ADJ
helft	half	helft	helfen	N;MASC+FEM;SG	V;IND;SG;3;PST;FIN
helft	halb	helft	halb	N;MASC+FEM;SG	ADJ
helft	halbe	helft	halb	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
karel	karel	karel	karel	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
karel	charles	karel	charles	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
karel	karl	karel	karlen	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
zit	sit	zitten	sit	V;SG;PRS;FIN	
bouw	bauwesen	bouw	bauwesen	N;MASC+FEM;SG	
bouw	baumaschinen	bouw	baumaschinen	N;MASC+FEM;SG	V;NFIN
bouw	baugewerbe	bouw	baugewerbe	N;MASC+FEM;SG	
bouw	bauindustrie	bouw	bauindustrie	N;MASC+FEM;SG	ADJ
winnaar	sieger	winnaar	sieger	N;MASC+FEM;SG	
winnaar	preisträger	winnaar	preisträg	N;MASC+FEM;SG	ADJ
winnaar	gewinner	winnaar	gewinner	N;MASC+FEM;SG	
winnaar	gewinnerin	winnaar	gewinnerin	N;MASC+FEM;SG	ADJ
zwarte	black	zwart	black	ADJ	PROPN
afbeelding	abbildung	afbeelding	abbildung	N;MASC+FEM;SG	
afbeelding	bild	afbeelding	bild	N;MASC+FEM;SG	
afbeelding	abbild	afbeelding	abbild	N;MASC+FEM;SG	
wiki	wiki	wiki	wiki	N;MASC+FEM;SG	
simon	simon	simon	simon	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
grand	riesen	grand	riesen		
grand	grand	grand	grand		
problemen	ärger	probleem	ärger	N;PL	ADJ
problemen	probleme	probleem	probleme	N;PL	ADJ;PL
problemen	problem	probleem	probel	N;PL	N;NOM;SG
problemen	probleme	probleem	probleme	N;PL	ADJ;PL
problemen	problemen	probleem	problem	N;PL	V;NFIN
boeken	buch	boek	bachen	N;PL	ADV
feit	tatsache	feit	tatsach	N;NEUT;SG	ADV
feit	fakt	feit	fakt	N;NEUT;SG	ADJ
speler	player	speler	player	N;MASC+FEM;SG	PROPN
speler	spieler	speler	spieler	N;MASC+FEM;SG	ADJ
hoofd	head	hoofd	head	N;NEUT;SG	PROPN;NOM;SG
hoofd	kopf	hoofd	kopfen	N;NEUT;SG	
hoofd	leiter	hoofd	leiter	N;NEUT;SG	ADJ
hoofd	haupt	hoofd	haupen	N;NEUT;SG	
bleek	bleichen	blijken	bleich	V;SG;PST;FIN	V;NFIN
bleek	blass	blijken	blaß	V;SG;PST;FIN	ADJ
bleek	bleichmittel	blijken	bleichmittel	V;SG;PST;FIN	
bleek	bleichen	blijken	bleich	V;SG;PST;FIN	V;NFIN
idee	vorstellung	idee	vorstellung	N;NEUT;SG	ADJ;SG
heer	fürst	heer	fürsen	N;MASC+FEM;SG	PROPN;NOM;SG
heer	lord	heer	lord	N;MASC+FEM;SG	PROPN;NOM;SG
schepen	schiffen	schip	schiffen	N;PL	
volgt	folge	volgen	folge	V;SG;PRS;FIN	N;NOM;FEM;SG
louis	louis	louis	louis	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
louis	ludwig	louis	ludwig	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aanwezig	vorliegenden	aanwezig	vorliegend	ADJ	V;NFIN
aanwezig	gegenwart	aanwezig	gegenwart	ADJ	
aanwezig	präsentieren	aanwezig	präsentieren	ADJ	V;NFIN
macht	macht	macht	machen	N;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
macht	kraft	macht	krafen	N;MASC+FEM;SG	
macht	energie	macht	energie	N;MASC+FEM;SG	
denk	denk	denken	denk	V;SG;PRS;FIN	
denk	denke	denken	denken	V;SG;PRS;FIN	
marathon	marathon	marathon	marathon	N;MASC+FEM;SG	PROPN
portaal	pforte	portaal	pforen	N;NEUT;SG	
portaal	portal	portaal	portal	N;NEUT;SG	
richard	richard	richard	richard	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
wit	weiß	wit	wissen	ADJ	V;IND;SG;3;PRS;FIN
wit	weisse	wit	wissen	ADJ	N;NOM;FEM;PL
wit	weiss	wit	wissen	ADJ	
wit	white	wit	white	ADJ	PROPN;NOM;SG
kant	kant	kant	kant	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
kant	spitzen	kant	spitz	N;MASC+FEM;SG	V;NFIN
kant	schnürsenkel	kant	schnürsenkel	N;MASC+FEM;SG	ADJ
kant	spitze	kant	spitz	N;MASC+FEM;SG	ADJ
kant	seitlich	kant	seitlich	N;MASC+FEM;SG	ADJ
kant	side	kant	side	N;MASC+FEM;SG	
voorzien	vorgesehene	voorzien	vorgesehen	V;V.PTCP	ADJ;NOM;FEM;PL
rome	rom	rome	rom	PROPN;NEUT;SG	PROPN;NOM;NEUT;SG
beeld	abbildung	beeld	abbildung	N;NEUT;SG	
beeld	bild	beeld	bild	N;NEUT;SG	
beeld	abbild	beeld	abbild	N;NEUT;SG	
beeld	skulptur	beeld	skulptur	N;NEUT;SG	
beeld	skulpturen	beeld	skulptur	N;NEUT;SG	N;NOM;PL
beeld	bildhauerei	beeld	bildhauerei	N;NEUT;SG	ADJ;NOM;FEM;SG
beeld	plastik	beeld	plastik	N;NEUT;SG	ADJ
romeinse	römer	romeins	rom	ADJ	
romeinse	roman	romeins	roman	ADJ	N;NOM;MASC;SG
week	wochen	week	wech	N;MASC+FEM;SG	ADV
week	woche	week	woch	N;MASC+FEM;SG	ADV
week	wochentag	week	wochentag	N;MASC+FEM;SG	ADJ
universal	universell	universal	universell	N;MASC+FEM;SG	ADJ
universal	universellen	universal	universellen	N;MASC+FEM;SG	ADJ
universal	universal	universal	universal	N;MASC+FEM;SG	ADJ
universal	allgemein	universal	allgemein	N;MASC+FEM;SG	ADJ
universal	universalität	universal	universalität	N;MASC+FEM;SG	ADJ
weken	wochen	week	wech	N;PL	ADV
weken	woche	week	woch	N;PL	ADV
gent	gent	gent	gent	N;NEUT;SG	PROPN;SG
gent	gent	gent	gent	N;NEUT;SG	PROPN;SG
huwelijk	heirat	huwelijk	heirat	N;NEUT;SG	
huwelijk	ehe	huwelijk	ehe	N;NEUT;SG	
huwelijk	eheschließung	huwelijk	eheschließung	N;NEUT;SG	ADJ
huwelijk	heiraten	huwelijk	heiraten	N;NEUT;SG	V;NFIN
huwelijk	heirat	huwelijk	heirat	N;NEUT;SG	
huwelijk	hochzeiten	huwelijk	hochzeiten	N;NEUT;SG	ADJ
huwelijk	heiraten	huwelijk	heiraten	N;NEUT;SG	V;NFIN
uitgevoerd	ausgeführte	uitvoeren	ausgeführt	V;V.PTCP	ADJ;NOM;SG
uitgevoerd	ausgeführte	uitvoeren	ausgeführt	V;V.PTCP	ADJ;NOM;SG
uitgevoerd	ausfuhr	uitvoeren	ausfahren	V;V.PTCP	N;NOM;SG
johan	johan	johan	johan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aanvankelijk	anfangs	aanvankelijk	anfangs	ADJ	ADV
bewerkingen	betrieb	bewerking	betreiben	N;PL	V;IND;SG;3;PST;FIN
bewerkingen	operationen	bewerking	operation	N;PL	V;NFIN
bewerkingen	änderungen	bewerking	änderung	N;PL	V;NFIN
werkt	bauleistungen	werken	bauleistung	V;SG;PRS;FIN	N;NOM;FEM;PL
werkt	werke	werken	werk	V;SG;PRS;FIN	N;NOM;NEUT;PL
waarde	wert	waarde	wert	N;MASC+FEM;SG	ADJ
worm	würmer	worm	würm	N;MASC+FEM;SG	
worm	wurm	worm	wurm	N;MASC+FEM;SG	
zullen	will	zullen	wollen	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN
zullen	wird	zullen	werden	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN;PASS
zullen	wille	zullen	willen	V;PL;PRS;FIN	
zullen	werde	zullen	werden	V;PL;PRS;FIN	V;SBJV;SG;3;PRS;FIN
brugge	brügge	brug	brügge	N;NEUT;SG	
brugge	brügge	brug	brügge	N;NEUT;SG	
records	platten	record	platt	N;PL	V;NFIN
records	aufzeichnungen	record	aufzeichnangen	N;PL	V;NFIN
records	rekorde	record	rekord	N;PL	
records	records	record	records	N;PL	PROPN;NOM;SG
love	love	love	love		PROPN
love	lieben	love	lieben		V;FIN
love	liebe	love	lieb		PROPN;NOM;SG
love	liebes	love	lieb		;NOM;SG
love	liebste	love	lieb		ADJ
sur	sur	sur	sur	N;MASC+FEM;SG	PROPN
beroep	rechtsmittel	beroep	rechtsmittel	N;NEUT;SG	ADJ
beroep	rechtsbehelf	beroep	rechtsbehelf	N;NEUT;SG	ADJ
beroep	berufe	beroep	berufen	N;NEUT;SG	N;NOM;PL
beroep	belegung	beroep	belegung	N;NEUT;SG	ADJ
hans	hans	hans	hans	PROPN;MASC+FEM;SG	PROPN;NOM;MASC;SG
belang	wichtigkeit	belang	wichtigkeit	N;NEUT;SG	ADJ
belang	bedeutung	belang	bedeutung	N;NEUT;SG	ADJ
belang	zinsen	belang	zinsen	N;NEUT;SG	
belang	interessen	belang	interesse	N;NEUT;SG	N;NOM;PL
belang	zins	belang	zins	N;NEUT;SG	
belang	interesse	belang	interesse	N;NEUT;SG	
koninklijke	royal	koninklijk	royal	ADJ	PROPN;NOM;MASC;SG
productie	produktion	productie	produktion	N;MASC+FEM;SG	
stellen	paaren	stellen	paaren	V;NFIN	N;NOM;PL
stellen	paare	stellen	paaren	V;NFIN	
stellen	pärchen	stellen	pärchen	V;NFIN	
editie	edition	editie	edition	N;MASC+FEM;SG	PROPN
editie	auflage	editie	auflage	N;MASC+FEM;SG	ADJ
https	https	http	https	N;MASC+FEM;SG	
viel	fell	vallen	fell	V;SG;PST;FIN	
viel	fielen	vallen	fallen	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
licht	leichter	licht	leicht	N;NEUT;SG	ADJ
licht	leichte	licht	leicht	N;NEUT;SG	ADJ;NOM;FEM;PL
licht	light	licht	light	N;NEUT;SG	PROPN
licht	licht	licht	licht	N;NEUT;SG	PROPN
licht	leicht	licht	leicht	N;NEUT;SG	ADJ
licht	scheinwerfer	licht	scheinwerfer	N;NEUT;SG	ADJ
licht	leuchten	licht	leucht	N;NEUT;SG	V;NFIN
licht	licht	licht	licht	N;NEUT;SG	PROPN
licht	lichter	licht	lichter	N;NEUT;SG	ADJ
licht	lampen	licht	lampen	N;NEUT;SG	N;PL
stadion	stadium	stadion	stadium	N;NEUT;SG	ADJ
contract	arbeitsvertrag	contract	arbeitsvertrag	N;NEUT;SG	ADJ
contract	vertrag	contract	vertragen	N;NEUT;SG	V;IND;SG;3;PST;FIN
russisch	russen	russisch	russen	ADJ	
grens	grenze	grens	grenze	N;MASC+FEM;SG	ADJ
grens	border	grens	border	N;MASC+FEM;SG	
grens	grenze	grens	grenze	N;MASC+FEM;SG	ADJ
grens	umrandung	grens	umrandung	N;MASC+FEM;SG	ADJ
grens	grenzgebiet	grens	grenzgebieten	N;MASC+FEM;SG	ADJ
grens	grenze	grens	grenze	N;MASC+FEM;SG	ADJ
grens	grenzgänger	grens	grenzgäng	N;MASC+FEM;SG	ADJ
grens	grenzgebiet	grens	grenzgebieten	N;MASC+FEM;SG	ADJ
minuten	minuten	minuut	minuten	N;PL	V;NFIN
minuten	protokolle	minuut	protokoll	N;PL	ADJ;NOM;FEM;PL
minuten	niederschrift	minuut	niederschreifen	N;PL	ADJ
minuten	protokoll	minuut	protokoll	N;PL	ADJ
kamer	raum	kamer	raum	N;MASC+FEM;SG	ADV
kamer	hotelzimmer	kamer	hotelzimmer	N;MASC+FEM;SG	
allemaal	alle	allemaal	alle	ADV	PRO;NOM;INDF;PL
allemaal	alles	allemaal	alle	ADV	PRO;NOM;INDF;NEUT;SG
june	juni	june	juni	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
june	june	june	jun	N;MASC+FEM;SG	PROPN
joseph	yusuf	joseph	yusuf	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
joseph	joseph	joseph	joseph	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
joseph	josef	joseph	josef	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aflevering	episode	aflevering	episod	N;MASC+FEM;SG	
aflevering	episoden	aflevering	episod	N;MASC+FEM;SG	N;NOM;FEM;PL
wet	gesetze	wet	gesetzen	N;MASC+FEM;SG	
wet	recht	wet	recht	N;MASC+FEM;SG	ADV
wet	rechtswissenschaften	wet	rechtswissenschaft	N;MASC+FEM;SG	ADJ
wet	rechtswissenschaft	wet	rechtswissenschaft	N;MASC+FEM;SG	ADJ
opdracht	abtretung	opdracht	abtretung	N;MASC+FEM;SG	ADJ
opdracht	zuordnung	opdracht	zuordnung	N;MASC+FEM;SG	ADJ
opdracht	kommandos	opdracht	kommandos	N;MASC+FEM;SG	
opdracht	befehle	opdracht	befehlen	N;MASC+FEM;SG	
opdracht	befehlen	opdracht	befehlen	N;MASC+FEM;SG	V;NFIN
johannes	johannes	johanne	johannes	N;PL	PROPN;NOM;MASC;SG
johannes	johannes	johanne	johannes	N;PL	PROPN;NOM;MASC;SG
johannes	johann	johanne	johann	N;PL	PROPN;NOM;MASC;SG
johannes	john	johanne	john	N;PL	PROPN;NOM;MASC;SG
politiek	politik	politiek	politik	N;MASC+FEM;SG	ADJ
