culturas	κουλτούρες	cultura	κουλτούρα	N	ADJ;NOM;FEM;PL
regresou	πίσω	regresar	πίσω	V	ADV
mate	σκοτώσει	mate	σκοτώνω	N	V;PFV;NFIN;ACT
mate	σκότωσε	mate	σκοτώνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
desgraciado	δυστυχής	desgraciar	δυστυχής	V	ADJ;NOM;MASC;SG
beiras	μπανκς	beira	μπανκς	N	PROPN;NOM;MASC;SG
fartos	είχε	facer	έχω	N	V;IPFV;IND;SG;3;PST;FIN;ACT
fartos	αρκετά	facer	αρκετά	N	ADV
fartos	με	facer	με	N	ADP
berro	κλαις	berro	κλαις	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
berro	κλαίω	berro	κλαίω	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
berro	φώναξε	berro	φωνάζω	N	V;PFV;IND;SG;3;PST;FIN;ACT
karl	κάρλ	karl	κάρλ	PROPN	
karl	καρλ	karl	καρλ	PROPN	N
karl	karl	karl	karl	PROPN	
perfume	κολωνία	perfumir	κολωνία	N	PROPN;ACC;FEM;SG
direicho	πες	direicho	πες	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
direicho	εσύ	direicho	εσύ	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
direicho	εσείς	direicho	εγώ	ADJ	PRO;NOM;MASC;PL;2
direicho	εσυ	direicho	εσυ	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
roxa	κόκκινη	roxa	κόκκινος	N	ADJ;NOM;FEM;SG
roxa	κόκκινα	roxa	κόκκινος	N	ADJ;NOM;NEUT;PL
roxa	κόκκινος	roxa	κόκκινος	N	ADJ;NOM;MASC;SG
saiamos	έξω	saiar	έξω	V	ADV
saiamos	out	saiar	out	V	
saiamos	εξω	saiar	εξω	V	ADV
téxtil	μύλο	téxtil	μύλο	ADJ	N;ACC;NEUT;SG
téxtil	μιλ	téxtil	ένλς	ADJ	
castrón	γιε	castrón	για	N	
fascistas	φασιστική	fascista	φασιστικός	N	ADJ;NOM;FEM;SG
lenin	λένιν	lenin	λένω	PROPN	PROPN;NOM;MASC;SG
tócache	στροφή	tócache	στροφή	PROPN	N;ACC;FEM;SG
arranxalo	φτιάξε	arranxalo	φτιάχνω	N	V;PFV;IND;SG;1;PST;FIN;ACT
arranxalo	φτιάξω	arranxalo	φτιάχω	N	V;PFV;IND;SG;1;FIN;ACT
dicídelle	πες	dicídelle	πες	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
dicídelle	αυτόν	dicídelle	αυτός	PROPN	PRO;ACC;MASC;SG;3
caralludo	ωραία	caralludo	ωραίος	V	ADJ;NOM;FEM;SG
caralludo	ωραίο	caralludo	ωραίος	V	ADJ;NOM;NEUT;SG
mami	μαμά	mami	μαμά	PROPN	N;NOM;FEM;SG
mami	μαμά	mami	μαμά	PROPN	N;NOM;FEM;SG
mami	μανούλα	mami	μανούλα	PROPN	N;NOM;FEM;SG
cruza	σταυρούς	cruzar	σταυρός	V	N;NOM;MASC;PL
lémbraste	θυμάσαι	lémbraste	θυμάμαι	PROPN	V;PFV;IND;SG;1;PST;FIN;ACT
lémbraste	θυμήσου	lémbraste	θύμησος	PROPN	V;PFV;IND;SG;1;PRS;FIN;ACT
lémbraste	θυμηθείτε	lémbraste	θυμώ	PROPN	V;PFV;IND;PL;2;FIN;PASS
lémbraste	εσύ	lémbraste	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
lémbraste	εσείς	lémbraste	εγώ	PROPN	PRO;NOM;MASC;PL;2
lémbraste	εσυ	lémbraste	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
cómoda	άνετα	cómodar	άνετα	ADJ	ADV
cartuchos	πυρομαχικά	cartuchos	πυρομαχικά	N	ADV
tomaches	εσύ	tomache	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
tomaches	εσείς	tomache	εγώ	N	PRO;NOM;MASC;PL;2
tomaches	εσυ	tomache	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
voltamos	πλάτη	voltar	πλάτος	V	N;NOM;FEM;SG
voltamos	πισω	voltar	πισω	V	ADV
voltamos	πίσω	voltar	πίσω	V	ADV
dispararlle	ρίξε	dispararlle	ρίχνω	N	V;PFV;IND;SG;1;PST;FIN;ACT
mato	σκότωσε	mato	σκοτώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
mato	σκοτώθηκε	mato	σκοτώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;PASS
mato	σκοτώθηκαν	mato	σκοτώνω	PROPN	V;PFV;IND;PL;3;PST;FIN;PASS
mato	σκοτώσει	mato	σκοτώνω	PROPN	V;PFV;NFIN;ACT
mato	σκότωσε	mato	σκοτώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
mato	σκοτώστε	mato	σκοτώνω	PROPN	N
baleiros	άδειο	baleiro	άδειο	ADJ	N;NOM;NEUT;SG
baleiros	κενό	baleiro	κενό	ADJ	N;NOM;NEUT;SG
baleiros	άδεια	baleiro	άδεια	ADJ	N;NOM;FEM;SG
colliches	εσύ	colliches	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
colliches	εσείς	colliches	εγώ	N	PRO;NOM;MASC;PL;2
colliches	εσυ	colliches	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
sid	sid	sid	sid	PROPN	
sid	σιντ	sid	σιντ	PROPN	
enxeñeiro	μηχανικός	enxeñeiro	μηχανικός	N	ADJ;NOM;MASC;SG
enxeñeiro	μηχανικό	enxeñeiro	μηχανικός	N	ADJ;NOM;NEUT;SG
díganos	πες	dígano	πες	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
louie	λούι	louie	λούς	PROPN	PROPN;NOM;MASC;SG
séntate	κάτσε	séntate	κάτσε	PROPN	V;PFV;IND;SG;1;PST;FIN;ACT
séntate	down	séntate	down	PROPN	
séntate	κάτω	séntate	κάτω	PROPN	ADV
séntate	κατω	séntate	κατω	PROPN	ADV
puideses	εσείς	poder	εγώ	V	PRO;NOM;MASC;PL;2
arrestar	σύλληψη	arrestar	σύλληψη	V	N;ACC;FEM;SG
eddie	eddie	eddie	eddie	PROPN	
eddie	έντι	eddie	έντι	PROPN	
eddie	έντυ	eddie	έντυ	PROPN	N
confirmar	επιβεβαίωση	confirmar	επιβεβαίωση	V	N;NOM;FEM;SG
bañeira	μπανιέρα	bañeira	μπανιέρα	N	PROPN;NOM;FEM;SG
bentley	μπέντλεϊ	bentley	μπέντλεϊ	PROPN	V;IPFV;IND;SG;1;PST;FIN;ACT
coñecerte	εσείς	coñecerter	εγώ	V	PRO;NOM;MASC;PL;2
coñecerte	συνάντηση	coñecerter	συνάντηση	V	N;ACC;FEM;SG
chegarás	εσείς	chegar	εγώ	V	PRO;NOM;MASC;PL;2
chegarás	γουίλ	chegar	γουίλ	V	
chegarás	will	chegar	will	V	
chegarás	θα	chegar	θα	V	PART
dormes	ύπνος	dorme	ύπνος	PROPN	N;NOM;MASC;SG
dormes	ύπνο	dorme	ύπνο	PROPN	N;ACC;MASC;SG
dormes	κοιμήσου	dorme	κόιμησος	PROPN	V;PFV;IND;SG;1;PST;FIN;ACT
dormes	εσύ	dorme	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
dormes	εσείς	dorme	εγώ	PROPN	PRO;NOM;MASC;PL;2
dormes	εσυ	dorme	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ruliña	αγαπη	ruliña	αγαπη	PROPN	N;NOM;FEM;SG
ruliña	έρωτας	ruliña	έρωτο	PROPN	N;NOM;MASC;SG
ruliña	αγάπη	ruliña	αγάπη	PROPN	N;NOM;FEM;SG
ruliña	μικρή	ruliña	μικρός	PROPN	ADJ;NOM;FEM;SG
ruliña	little	ruliña	little	PROPN	
ruliña	μικρό	ruliña	μικρός	PROPN	ADJ;NOM;NEUT;SG
ruliña	περιστέρι	ruliña	περιστέρι	PROPN	N;NOM;NEUT;SG
envíe	αλληλογραφία	enviar	αλληλογραφία	V	N;NOM;FEM;SG
envíe	ταχυδρομείο	enviar	ταχυδρομείο	V	N;NOM;NEUT;SG
envíe	mail	enviar	mail	V	
citas	εισαγωγικά	cita	εισαγωγικά	N	ADV
dourado	χρυσός	dourar	χρυσός	V	N;NOM;MASC;SG
dourado	χρυσό	dourar	χρυσός	V	
dourado	χρυσή	dourar	χρυσός	V	N;NOM;FEM;SG
dourado	golden	dourar	golden	V	
dourado	χρυσά	dourar	χρυσάς	V	N;NOM;NEUT;PL
telegrama	τηλεγράφημα	telegrama	τηλεγράφημα	PROPN	N;NOM;NEUT;SG
remataches	εσύ	remataches	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
remataches	εσείς	remataches	εγώ	N	PRO;NOM;MASC;PL;2
remataches	εσυ	remataches	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
remataches	τελειώσει	remataches	τελειώνω	N	V;PFV;NFIN;ACT
remataches	τελείωσα	remataches	τελειώνω	N	V;PFV;IND;SG;1;PST;FIN;ACT
mova	μετακίνηση	movo	μετακίνηση	V	N;ACC;FEM;SG
mova	κίνηση	movo	κίνηση	V	N;ACC;FEM;SG
cruce	διέλευση	crucir	διέλευση	PROPN	N;ACC;FEM;SG
cruce	διάβαση	crucir	διάβαση	PROPN	N;ACC;FEM;SG
cruce	διασχίζοντας	crucir	διασχίζω	PROPN	V;IPFV;V.CVB;ACT
heiche	εσείς	heiche	εγώ	V	PRO;NOM;MASC;PL;2
negrata	αράπη	negrata	αράπη	PROPN	N;NOM;MASC;SG
negrata	αράπης	negrata	αράπη	PROPN	N;NOM;MASC;SG
negrata	νέγρος	negrata	νέγρος	PROPN	
guindar	πέτα	guindar	πέτα	V	N
explorador	ρέιντζερ	explorador	ρέιντζερ	N	
derrubar	down	derrubar	down	V	
derrubar	κάτω	derrubar	κάτω	V	ADV
derrubar	κατω	derrubar	κατω	V	ADV
prometido	αρραβωνιαστικό	prometer	αρραβωνιαστικός	V	N;NOM;FEM;SG
prometido	μνηστήρας	prometer	μνηστήρας	V	N;NOM;MASC;SG
prometido	αρραβωνιαστικός	prometer	αρραβωνιαστικός	V	ADJ;NOM;MASC;SG
oliva	oliva	oliva	oliva	N	
cadaquén	ολοι	cadaquén	ολος	N	PRO;NOM;MASC;PL;3
cadaquén	όλοι	cadaquén	όλος	N	ADJ;NOM;MASC;PL
cadaquén	κάθε	cadaquén	κάθε	N	PRO;ACC;FEM;SG;3
banal	συνηθισμένο	banal	συνηθίζω	ADJ	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
banal	συνηθισμένος	banal	συνηθισμένος	ADJ	V;PFV;NOM;MASC;SG;V.PTCP;PASS
castro	κάστρο	castro	κάστρο	N	PROPN;NOM;NEUT;SG
benny	benny	benny	benny	PROPN	
benny	μπένι	benny	μπένι	PROPN	
barret	μπάρετ	barret	μπάρετ	PROPN	
nomeado	ονόματι	nomear	ονόματι	V	N;SG
bombardear	βόμβα	bombardear	βόμβα	V	N;NOM;FEM;SG
bombardear	βομβαρδισμό	bombardear	βομβαρδισμός	V	N;ACC;MASC;SG
bombardear	βομβαρδισμοί	bombardear	βομβαρδισμός	V	N;NOM;MASC;PL
bombardear	βομβαρδισμός	bombardear	βομβαρδισμός	V	N;NOM;MASC;SG
bombardear	βομβαρδισμό	bombardear	βομβαρδισμός	V	N;ACC;MASC;SG
preguntarche	εσείς	preguntarche	εγώ	V	PRO;NOM;MASC;PL;2
americanas	αμερικάνικα	americano	αμερικάνικος	ADJ	ADV
americanas	αμερικανοί	americano	Αμερικανός	ADJ	PROPN;NOM;MASC;PL
americanas	αμερικάνοι	americano	Αμερικάνος	ADJ	PROPN;NOM;MASC;PL
americanas	αμερικανοί	americano	Αμερικανός	ADJ	PROPN;NOM;MASC;PL
serpentes	φίδια	serpente	φίδι	ADJ	N;NOM;NEUT;PL
donovan	ντόνοβαν	donovar	ντόνοβαι	V	N
crente	πιστός	crente	πιστός	N	ADJ;NOM;MASC;SG
enganado	λάθος	enganar	λάθος	V	N;NOM;NEUT;SG
dong	ντονγκ	dong	ντονγκ	PROPN	
gatiño	κίτι	gatiño	κίτι	N	
empezas	εσύ	empeza	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
empezas	εσείς	empeza	εγώ	N	PRO;NOM;MASC;PL;2
empezas	εσυ	empeza	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
empezas	ξεκινήστε	empeza	ξεκινώ	N	V;PFV;IND;PL;2;FIN;ACT
empezas	ξεκίνα	empeza	ξεκίνα	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
lyon	λάιονς	lyon	λάιονς	PROPN	N;NOM;SG
lyon	λυών	lyon	λύος	PROPN	PROPN;ACC;FEM;SG
lyon	λάιον	lyon	λάιον	PROPN	N
lyon	λυών	lyon	λύος	PROPN	PROPN;ACC;FEM;SG
esgotado	έξω	esgotar	έξω	V	ADV
esgotado	out	esgotar	out	V	
esgotado	εξω	esgotar	εξω	V	ADV
dezaoito	δεκαοκτώ	dezaoito	δεκαοκτώ	N	NUM;NOM;NEUT;PL
dezaoito	eighteen	dezaoito	eighteen	N	
dezaoito	δεκαοχτώ	dezaoito	δεκαίντω	N	NUM;NOM;NEUT;PL
lewis	λουις	lewir	λουις	PROPN	N
lewis	le	lewir	le	PROPN	
lewis	λούις	lewir	λούις	PROPN	PROPN;NOM;MASC;SG
lewis	λιούις	lewir	λιούι	PROPN	PROPN;NOM;MASC;SG
narigudo	μεγάλη	narigudo	μεγάλος	V	ADJ;NOM;FEM;SG
narigudo	μεγάλα	narigudo	μεγάλος	V	ADJ;NOM;NEUT;PL
narigudo	μεγάλος	narigudo	μεγάλος	V	ADJ;NOM;MASC;SG
narigudo	μεγάλο	narigudo	μεγάλος	V	ADJ;NOM;NEUT;SG
narigudo	μύτη	narigudo	μύτος	V	N;NOM;FEM;SG
crego	παπά	crego	παπά	N	PROPN;NOM;MASC;SG
electos	εκλεγμένος	electo	εκλέγω	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
electos	εκλεγεί	electo	εκλέγω	N	V;PFV;NFIN;ACT
electos	εκλέγεται	electo	εκλέγω	N	V;IPFV;IND;SG;3;PRS;FIN;PASS
electos	εξελέγη	electo	εκλέγω	N	V;PFV;IND;SG;3;PST;FIN;PASS
