com	com	com	com	ADP	
metade	חצי	metade	חץ	N;FEM;SG	N;PSSD;MASC;PL
veio	באו	vir	בא	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
cristo	ישו	cristo	ישו	N;MASC;SG	
cristo	המשיח	cristo	המשיח	N;MASC;SG	V;MASC;SG;3;PST;ACT
cristo	קריסטו	cristo	קריסטו	N;MASC;SG	PROPN
análise	ניתוחים	análise	ניתוח	N;FEM;SG	N;MASC;PL
festa	מסיבה	festa	מסיבה	N;FEM;SG	
festa	המפלגה	festa	המפלג	N;FEM;SG	PROPN
festa	משתה	festa	השתה	N;FEM;SG	
cena	סינה	cena	סינה	N;FEM;SG	PROPN
cena	זירת	cena	זירה	N;FEM;SG	ADV
médico	רופאה	médico	רופא	N;MASC;SG	PROPN
médico	חובשת	médico	חובשה	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
médico	חובש	médico	חובש	N;MASC;SG	PROPN
médico	דוקטור	médico	None	N;MASC;SG	PROPN
ligação	החיבור	ligação	החיבור	N;FEM;SG	PROPN
ligação	קישור	ligação	קישור	N;FEM;SG	
ligação	לינק	ligação	לינק	N;FEM;SG	PROPN
resposta	תענה	resposta	תענה	N;FEM;SG	V;FEM;SG;3;FUT
resposta	ענה	resposta	ענה	N;FEM;SG	V;MASC;SG;3;PST;ACT
resposta	התשובה	resposta	התשובה	N;FEM;SG	V;MASC;SG;3;PST
resposta	השב	resposta	השב	N;FEM;SG	
comandante	קומנדר	comandante	קומנדר	N;MASC;SG	PROPN
edifício	בונה	edifício	בנה	N;MASC;SG	
pedra	סטון	pedra	סטון	N;FEM;SG	PROPN
pedra	אבן	pedra	אבן	N;FEM;SG	
pedra	רוק	pedra	רוק	N;FEM;SG	PROPN
pedra	סלע	pedra	סלע	N;FEM;SG	
planeta	פלנטה	planeta	פלנטה	N;MASC;SG	
planeta	פלאנט	planeta	פלאנט	N;MASC;SG	PROPN
comprimento	אורך	comprimento	אורך	N;MASC;SG	
comprimento	האורך	comprimento	האורך	N;MASC;SG	PROPN
índia	הודית	índia	הודי	N;FEM;SG	ADV
índia	אינדיאני	índia	אינדיאני	N;FEM;SG	PROPN
índia	הודי	índia	הודי	N;FEM;SG	
índia	הודו	índia	הודו	N;FEM;SG	PROPN
índia	אינדיה	índia	אינדיה	N;FEM;SG	PROPN
jovens	נוער	jovem	נוער	N;MASC;PL	N;MASC;SG
jovens	הנוער	jovem	הנוער	N;MASC;PL	
jovens	צעירה	jovem	צעיר	N;MASC;PL	N;FEM;SG
jovens	יאנג	jovem	אנג	N;MASC;PL	PROPN
jovens	צעיר	jovem	צעיר	N;MASC;PL	N;MASC;SG
leão	אריה	leão	אריה	N;MASC;SG	PROPN
leão	האריה	leão	האריה	N;MASC;SG	PROPN
leão	לאו	leão	None	N;MASC;SG	
leão	ליאו	leão	ליאו	N;MASC;SG	PROPN
disc	דיסק	disc	דיסק	N;MASC;SG	PROPN
operação	המבצע	operação	המבצע	N;FEM;SG	PROPN
sei	דע	saber	דע	V;IND;SG;1;PRS;FIN	V;MASC;SG;1;PST;ACT
sei	מכירה	saber	מכירה	V;IND;SG;1;PRS;FIN	N;FEM;SG
sei	יודעת	saber	ידע	V;IND;SG;1;PRS;FIN	V;FEM;SG;V.PTCP;ACT
sei	יודע	saber	ידע	V;IND;SG;1;PRS;FIN	V;MASC;SG;V.PTCP;ACT
certo	ימין	certo	ימין	ADJ;MASC;SG	N;MASC;SG
certo	צודק	certo	צדק	ADJ;MASC;SG	V;MASC;SG;V.PTCP;ACT
avenida	שדרות	avenida	שדרה	N;FEM;SG	N;FEM;PL
avenida	שדרות	avenida	שדרה	N;FEM;SG	N;FEM;PL
avenida	אבניו	avenida	אבניו	N;FEM;SG	
augusto	אוגוסטו	augusto	אוגוסטו	N;MASC;SG	PROPN
augusto	אוגוסט	augusto	אוגוסט	N;MASC;SG	PROPN
augusto	אוגוסטוס	augusto	אוגוסטוס	N;MASC;SG	PROPN
formado	נוצרו	formar	נוצר	V;MASC;SG;V.PTCP	V;PL;3;PST;MID
russo	רוסייה	russo	רוסייה	N;MASC;SG	PROPN
russo	רוסית	russo	רוסית	N;MASC;SG	PROPN
russo	רוסו	russo	רוסו	N;MASC;SG	PROPN
veja	ראי	ver	ראי	V;SBJV;SG;3;PRS;FIN	
veja	רואה	ver	ראה	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
veja	ראה	ver	ראה	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;3;PST;ACT
liberdade	החופש	liberdade	החופש	N;FEM;SG	ADV
liberdade	ליברטי	liberdade	ליברטי	N;FEM;SG	PROPN
anteriores	קודמת	anterior	קודם	ADJ;MASC;PL	ADJ;FEM;SG
anteriores	הקודמת	anterior	הקודם	ADJ;MASC;PL	N;FEM;SG
anteriores	הקודם	anterior	הקודם	ADJ;MASC;PL	PROPN
anteriores	קודמים	anterior	קדם	ADJ;MASC;PL	V;MASC;PL;V.PTCP;ACT
torre	טורה	torre	טורה	N;FEM;SG	PROPN
torre	מגדל	torre	מגדל	N;FEM;SG	PROPN
torre	המגדל	torre	המגדל	N;FEM;SG	PROPN
dela	שלה	dela	של	N;MASC;SG	
dela	שלה	dela	של	N;MASC;SG	
dela	בה	dela	ב	N;MASC;SG	
dela	לה	dela	ל	N;MASC;SG	
dela	עליה	dela	על	N;MASC;SG	
dela	אותה	dela	None	N;MASC;SG	PRO;ACC;FEM;SG;3
pós	פוסט	pós	פוסט	N;MASC;SG	PROPN
pós	פרסם	pós	פרסם	N;MASC;SG	V;MASC;SG;3;PST;ACT
pós	אבקות	pós	אבקה	N;MASC;SG	N;FEM;PL
alexandre	אלכסנדר	alexandre	אלכסנדר	N;MASC;SG	PROPN
musicais	מחזמר	musical	החזמר	N;MASC;PL	N;MASC;SG
musicais	מוזיקלי	musical	מוזיקלי	N;MASC;PL	ADJ;MASC;SG
musicais	מוסיקלי	musical	מוזיקלי	N;MASC;PL	ADJ;MASC;SG
feira	הוגן	feira	הוגן	N;FEM;SG	ADJ;MASC;SG
feira	הוגנת	feira	הוגן	N;FEM;SG	ADV
feira	יריד	feira	יריד	N;FEM;SG	
rodada	עגול	rodada	עגול	N;FEM;SG	
chegar	הגעה	chegar	הגעה	V;NFIN	N;FEM;SG
chegar	ההגעה	chegar	ההגעה	V;NFIN	N;FEM;SG
times	הטיימס	time	הטיימס	N;MASC;PL	PROPN
times	טיימס	time	טיימס	N;MASC;PL	PROPN
marinha	ימית	marinho	ימית	N;FEM;SG	PROPN
marinha	נחת	marinho	נחת	N;FEM;SG	
composto	מורכבים	compor	מורכב	V;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
composto	קומפוסט	compor	קומפוסט	V;MASC;SG;V.PTCP	PROPN
composto	דשן	compor	דשן	V;MASC;SG;V.PTCP	PROPN
composto	המתחם	compor	המתחם	V;MASC;SG;V.PTCP	N;MASC;SG
composto	מתחם	compor	מתחם	V;MASC;SG;V.PTCP	PROPN
composto	תרכובת	compor	תרכובת	V;MASC;SG;V.PTCP	N;FEM;SG
princesa	הנסיכה	princesa	הנסיכה	N;FEM;SG	V;FEM;SG;3;PST;ACT
princesa	נסיכה	princesa	נסיכה	N;FEM;SG	PROPN
açores	האזוריים	açor	האזורי	N;MASC;PL	ADJ;MASC;PL
ribeiro	ריביירו	ribeiro	ריביירו	N;MASC;SG	PROPN
ribeiro	ברוק	ribeiro	ברוק	N;MASC;SG	PROPN
don	דון	don	דון	PROPN;MASC;SG	PROPN
pertence	שייך	pertencer	שייך	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
pertence	שייכת	pertencer	שייך	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
www	www	www	www	N;MASC;SG	PROPN
antigos	עתיקים	antigo	עתיק	ADJ;MASC;PL	N;MASC;PL
antigos	עתיקה	antigo	עתיק	ADJ;MASC;PL	N;FEM;SG
antigos	עתיקות	antigo	עתיקות	ADJ;MASC;PL	
antigos	עתיק	antigo	עתיק	ADJ;MASC;PL	
antigos	העתיקה	antigo	העתיק	ADJ;MASC;PL	V;FEM;SG;3;PST;ACT
viagem	נסיעות	viagem	נסיעה	N;FEM;SG	N;FEM;PL
viagem	המסע	viagem	המסע	N;FEM;SG	
viagem	טריפ	viagem	טריפ	N;FEM;SG	PROPN
sousa	סוזה	sousa	סוזה	N;FEM;SG	PROPN
construído	בנויה	construir	בנה	V;MASC;SG;V.PTCP	ADJ;FEM;SG
construído	בנה	construir	בנה	V;MASC;SG;V.PTCP	
construído	בנויה	construir	בנה	V;MASC;SG;V.PTCP	ADJ;FEM;SG
esquerda	שמאלה	esquerda	שמאלה	N;FEM;SG	ADV
esquerda	משמאל	esquerda	משמאל	N;FEM;SG	PROPN
leandro	לאנדרו	leandro	לאנדרו	N;MASC;SG	PROPN
martin	מרטן	martin	מרטן	N;MASC;SG	PROPN
martin	מרטין	martin	מרטין	N;MASC;SG	PROPN
castro	קסטרו	castro	קסטרו	N;MASC;SG	PROPN
seção	מקטע	seção	מקטע	N;FEM;SG	
europeia	אירופאית	europeu	אירופאי	N;FEM;SG	ADV
europeia	אירופה	europeu	אירופה	N;FEM;SG	PROPN
europeia	אירופאי	europeu	אירופאי	N;FEM;SG	ADJ;MASC;SG
europeia	אירופי	europeu	אירופי	N;FEM;SG	PROPN
coração	הלב	coração	הלב	N;MASC;SG	
coração	לב	coração	לב	N;MASC;SG	PROPN
ricardo	ריקרדו	ricardo	ריקרדו	N;MASC;SG	PROPN
tradicional	מסורתית	tradicional	מסורתי	ADJ;MASC;SG	ADV
tradicional	מסורתיים	tradicional	מסורתי	ADJ;MASC;SG	ADJ;MASC;PL
american	אמריקאים	american	אמריקני	N;MASC;SG	N;MASC;PL
american	אמריקני	american	אמריקני	N;MASC;SG	PROPN
american	אמריקאית	american	אמריקני	N;MASC;SG	ADV
american	אמריקאי	american	אמריקני	N;MASC;SG	ADJ;MASC;SG
colégio	המכללה	colégio	המכללה	N;MASC;SG	
guarda	שומר	guarda	שומר	N;FEM;SG	
guarda	המשמר	guarda	המשמר	N;FEM;SG	PROPN
belo	ניס	belo	ניס	N;MASC;SG	PROPN
belo	נחמד	belo	נחמד	N;MASC;SG	ADJ;MASC;SG
desempenho	ביצועי	desempenho	ביצוע	N;MASC;SG	N;MASC;PL
desempenho	ביצועים	desempenho	ביצוע	N;MASC;SG	N;MASC;PL
desempenho	הביצועים	desempenho	הביצוע	N;MASC;SG	N;MASC;PL
colspan	colspan	colspan	colspan	N;MASC;SG	PRO;MASC;SG;3
visão	חזון	visão	חזון	N;FEM;SG	
especiais	ספיישל	especial	ספיישל	ADJ;MASC;PL	PROPN
especiais	ספיישל	especial	ספיישל	ADJ;MASC;PL	PROPN
especiais	מיוחדת	especial	מיוחד	ADJ;MASC;PL	ADJ;FEM;SG
especiais	מיוחד	especial	מיוחד	ADJ;MASC;PL	ADJ;MASC;SG
cores	צבע	cor	צבע	N;FEM;PL	N;MASC;SG
cores	הצבע	cor	הצבע	N;FEM;PL	
cores	צבע	cor	צבע	N;FEM;PL	N;MASC;SG
guilherme	ויליאם	guilherme	ויליאם	N;MASC;SG	PROPN
guilherme	וויליאם	guilherme	ויליאם	N;MASC;SG	PROPN
guilherme	וילהלם	guilherme	וילהלם	N;MASC;SG	PROPN
ajudar	עוזרת	ajudar	עוזר	V;NFIN	ADJ;FEM;SG
ajudar	עוזר	ajudar	עוזר	V;NFIN	N;MASC;SG
ajudar	עזרה	ajudar	עזרה	V;NFIN	N;FEM;SG
ajudar	עזור	ajudar	עזור	V;NFIN	PROPN
ajudar	עזרי	ajudar	עזר	V;NFIN	PROPN
humano	אנוש	humano	אנוש	ADJ;MASC;SG	
humano	אדם	humano	אדם	ADJ;MASC;SG	N;MASC;SG
sítio	המקום	sítio	המקום	N;MASC;SG	
conflito	הסכסוך	conflito	הסכסוך	N;MASC;SG	PROPN
dinheiro	קאש	dinheiro	קאש	N;MASC;SG	
dinheiro	מזומן	dinheiro	זומן	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
dinheiro	מזומנים	dinheiro	מזומן	N;MASC;SG	V;MASC;PL;V.PTCP;PASS
dinheiro	במזומן	dinheiro	במזומן	N;MASC;SG	ADV
dvd	dvd	dvd	dvd	N;MASC;SG	
finais	גמר	final	גמר	N;MASC;PL	N;MASC;SG
finais	סופית	final	סופית	N;MASC;PL	ADV
finais	סופי	final	סופי	N;MASC;PL	
finais	גמר	final	גמר	N;MASC;PL	N;MASC;SG
inicial	הראשונית	inicial	הראשונית	ADJ;MASC;SG	ADV
fundado	ייסד	fundar	ייסד	V;MASC;SG;V.PTCP	N;MASC;SG
porta	הדלת	porta	הדלה	N;FEM;SG	PROPN
porta	פורטה	porta	פורטה	N;FEM;SG	PROPN
lugares	למקומות	lugar	למקום	N;MASC;PL	
lugares	מושבי	lugar	מושב	N;MASC;PL	ADJ;MASC;PL
lugares	מושב	lugar	מושב	N;MASC;PL	
relacionados	קשור	relacionar	קשר	V;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;ACT
relacionados	קשורה	relacionar	קשר	V;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP;ACT
marco	מרקו	marco	מרק	N;MASC;SG	PROPN
leva	לוקח	levar	לקח	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
superfície	משטח	superfície	משטח	N;FEM;SG	
comentário	הערה	comentário	הערה	N;MASC;SG	ADV
comentário	התגובות	comentário	התגובות	N;MASC;SG	N;FEM;PL
comentário	תגובות	comentário	תגובה	N;MASC;SG	N;FEM;PL
comentário	הערות	comentário	הערה	N;MASC;SG	N;FEM;PL
medida	נמדד	medida	נמדד	N;FEM;SG	V;MASC;SG;PST;MID
branca	לבן	branco	לבן	N;FEM;SG	
branca	לבנה	branco	לבן	N;FEM;SG	
national	לאומי	national	לאומי	N;MASC;SG	PROPN
national	לאומית	national	לאומי	N;MASC;SG	ADV
oriental	מזרחי	oriental	מזרחי	ADJ;MASC;SG	PROPN
oriental	המזרחי	oriental	המזרח	ADJ;MASC;SG	PROPN
oriental	מזרח	oriental	מזרח	ADJ;MASC;SG	N;MASC;SG
decidiu	החלטת	decidir	החלטה	V;IND;SG;3;PST;FIN	N;PSSD;FEM;SG
decidiu	החליטו	decidir	החליט	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
decidiu	החלטתי	decidir	החלטתי	V;IND;SG;3;PST;FIN	V;SG;1;PST;ACT
constituição	החוקה	constituição	החוקה	N;FEM;SG	ADV
auto	אוטומטי	auto	אוטומטי	N;MASC;SG	ADJ;MASC;SG
auto	אוטו	auto	אוטו	N;MASC;SG	PROPN
auto	סלף	auto	סלף	N;MASC;SG	PROPN
auto	עצמי	auto	עצמו	N;MASC;SG	PRO;SG;1;REFL
memória	הזיכרון	memória	הזיכרון	N;FEM;SG	PROPN
memória	זכרון	memória	זיכרון	N;FEM;SG	PROPN
biblioteca	הספרייה	biblioteca	הספרייה	N;FEM;SG	PROPN
medicina	רפואי	medicina	רפואי	N;FEM;SG	ADJ;MASC;SG
precisa	צורך	precisar	צורך	V;IND;SG;3;PRS;FIN	N;MASC;SG
precisa	זקוקה	precisar	זקוק	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
precisa	צריך	precisar	צריך	V;IND;SG;3;PRS;FIN	V;MASC;SG
precisa	צריכה	precisar	צריך	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
precisa	זקוק	precisar	None	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
precisa	צרכי	precisar	צורך	V;IND;SG;3;PRS;FIN	
precisa	צרכים	precisar	צרכים	V;IND;SG;3;PRS;FIN	N;MASC;SG
precisa	הצרכים	precisar	הצרכים	V;IND;SG;3;PRS;FIN	N;MASC;PL
semanas	וויקס	semana	וויקס	N;FEM;PL	PROPN
propriedade	בבעלות	propriedade	בבעלות	N;FEM;SG	
propriedade	בבעלותו	propriedade	בבעלותו	N;FEM;SG	ADV
propriedade	הבעלות	propriedade	הבעלה	N;FEM;SG	N;FEM;PL
fundador	המייסד	fundador	המייסד	N;MASC;SG	PROPN
fundador	מייסד	fundador	ייסד	N;MASC;SG	PROPN
regra	כלל	regra	כלל	N;FEM;SG	ADV
regra	הכלל	regra	הכלל	N;FEM;SG	PROPN
europeu	אירופאית	europeu	אירופאי	N;MASC;SG	ADV
europeu	אירופה	europeu	אירופה	N;MASC;SG	PROPN
europeu	אירופאי	europeu	אירופאי	N;MASC;SG	ADJ;MASC;SG
europeu	אירופי	europeu	אירופי	N;MASC;SG	PROPN
google	גוגל	google	גוגל	N;MASC;SG	PROPN
google	google	google	google	N;MASC;SG	
passando	חולף	passar	חלף	V;V.MSDR	PROPN
passando	חולפת	passar	חולף	V;V.MSDR	ADJ;FEM;SG
rodrigues	רודריגז	rodrigues	רודריגז	N;MASC;SG	PROPN
perdeu	אבדה	perder	אבדה	V;IND;SG;3;PST;FIN	N;FEM;SG
perdeu	אבודה	perder	אבודה	V;IND;SG;3;PST;FIN	N;FEM;SG
perdeu	אבודים	perder	אבוד	V;IND;SG;3;PST;FIN	N;MASC;PL
perdeu	אבוד	perder	אבוד	V;IND;SG;3;PST;FIN	
aberto	פתח	abrir	פתח	V;MASC;SG;V.PTCP	PROPN
aberto	פתוחים	abrir	פתוח	V;MASC;SG;V.PTCP	ADJ;MASC;PL
aberto	פתחי	abrir	פתח	V;MASC;SG;V.PTCP	N;PSSD;MASC;PL
aberto	פתוחה	abrir	פתוח	V;MASC;SG;V.PTCP	ADJ;FEM;SG
aberto	פתוח	abrir	פתוח	V;MASC;SG;V.PTCP	ADJ;MASC;SG
passagem	מעבר	passagem	מעבר	N;FEM;SG	
novela	רומן	novela	רומן	N;FEM;SG	PROPN
falar	דבר	falar	דבר	V;NFIN	N;MASC;SG
falar	דברי	falar	דבר	V;NFIN	N;PSSD;MASC;PL
falar	דבר	falar	דבר	V;NFIN	N;MASC;SG
falar	דברי	falar	דבר	V;NFIN	N;PSSD;MASC;PL
carta	אות	carta	אות	N;FEM;SG	
dando	הנתינה	dar	הנתין	V;V.MSDR	N;FEM;SG
dando	מתן	dar	מתן	V;V.MSDR	N;MASC;SG
dando	נתינה	dar	נתינה	V;V.MSDR	N;FEM;SG
proteção	מגן	proteção	מגן	N;FEM;SG	PROPN
proteção	מגינה	proteção	הגין	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
proteção	מגנה	proteção	גינה	N;FEM;SG	
proteção	מגונן	proteção	הגונן	N;FEM;SG	PROPN
alemã	גרמנית	alemã	גרמנית	N;FEM;SG	PROPN
alemã	גרמנים	alemã	גרמני	N;FEM;SG	N;MASC;PL
alemã	גרמניה	alemã	גרמניה	N;FEM;SG	PROPN
sonora	סונורה	sonoro	סונורה	N;FEM;SG	PROPN
max	מקס	max	המקס	N;MASC;SG	PROPN
japonês	יפני	japonês	יפני	N;MASC;SG	PROPN
japonês	יפנית	japonês	יפני	N;MASC;SG	PROPN
japonês	יפנים	japonês	יפנים	N;MASC;SG	N;MASC;PL
geração	דור	geração	דור	N;FEM;SG	
necessidade	זקוקה	necessidade	זקוק	N;FEM;SG	ADJ;FEM;SG
necessidade	צריך	necessidade	צריך	N;FEM;SG	V;MASC;SG
necessidade	צריכה	necessidade	צריך	N;FEM;SG	ADJ;FEM;SG
necessidade	זקוק	necessidade	None	N;FEM;SG	ADJ;MASC;SG
necessidade	הכרח	necessidade	הכרח	N;FEM;SG	
fortaleza	מבצר	fortaleza	מבצר	N;FEM;SG	PROPN
fortaleza	מבצר	fortaleza	מבצר	N;FEM;SG	PROPN
fortaleza	פורט	fortaleza	פורט	N;FEM;SG	PROPN
solicitação	בקשי	solicitação	בקש	N;FEM;SG	PROPN
solicitação	בקש	solicitação	בקש	N;FEM;SG	PROPN
taça	ספל	taça	ספל	N;FEM;SG	PROPN
taça	כוס	taça	כוס	N;FEM;SG	
internacionais	international	internacional	קגקגק	ADJ;MASC;PL	PROPN
internacionais	בינלאומית	internacional	בינלאומית	ADJ;MASC;PL	PROPN
internacionais	בינלאומי	internacional	בינלאומי	ADJ;MASC;PL	PROPN
internacionais	הבינלאומי	internacional	הבינלאומי	ADJ;MASC;PL	PROPN
bronze	פליז	bronze	פליז	N;MASC;SG	
bronze	בראס	bronze	בראס	N;MASC;SG	PROPN
bronze	ארד	bronze	ארד	N;MASC;SG	PROPN
bronze	הארד	bronze	ה"הארד	N;MASC;SG	PROPN
romana	רומן	romano	רומן	N;FEM;SG	PROPN
romana	רומי	romano	רומי	N;FEM;SG	PROPN
romana	רומנה	romano	רומנה	N;FEM;SG	PROPN
áustria	אוסטרי	áustria	אוסטרי	N;FEM;SG	PROPN
áustria	אוסטריה	áustria	אוסטריה	N;FEM;SG	PROPN
incluem	כלול	incluir	כלול	V;IND;PL;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
descoberta	התגלתה	descoberta	התגלה	N;FEM;SG	V;FEM;SG;3;PST
descoberta	שהתגלה	descoberta	שהגלל	N;FEM;SG	V;MASC;SG;3;PST
descoberta	גילו	descoberta	גילה	N;FEM;SG	V;PL;3;PST;ACT
descoberta	גילה	descoberta	גילה	N;FEM;SG	V;MASC;SG;3;PST;ACT
descoberta	התגלה	descoberta	התגלה	N;FEM;SG	V;MASC;SG;3;PST
descoberta	דיסקברי	descoberta	דיסקברי	N;FEM;SG	PROPN
descoberta	התגלית	descoberta	התגלית	N;FEM;SG	
rowspan	rowspan	rowspan	rowspan	N;MASC;SG	PRO;MASC;SG;3
satélite	לוויין	satélite	None	N;MASC;SG	PROPN
satélite	לווין	satélite	לווין	N;MASC;SG	PROPN
svg	svg	svg	svg	N;MASC;SG	PROPN
participar	הצטרפות	participar	הצטרפות	V;NFIN	N;FEM;SG
botânico	הבוטניים	botânico	הבוטניים	N;MASC;SG	N;MASC;DU
botânico	בוטנאי	botânico	בוטנאי	N;MASC;SG	PROPN
nacionais	הארצית	nacional	הארצי	N;MASC;PL	ADV
nacionais	לאומי	nacional	לאומי	N;MASC;PL	PROPN
nacionais	לאומית	nacional	לאומי	N;MASC;PL	ADV
mata	להרוג	matar	הרג	N;FEM;SG	V;NFIN;ACT
mata	הרוג	matar	הרוג	N;FEM;SG	
mata	הריגות	matar	הריגה	N;FEM;SG	N;FEM;PL
mata	הורגת	matar	הרגה	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
mata	הורג	matar	הרג	N;FEM;SG	PROPN
mata	מאטה	matar	מאטה	N;FEM;SG	PROPN
imperial	קיסרי	imperial	קיסרי	N;MASC;SG	PROPN
imperial	הקיסרי	imperial	הקיסרי	N;MASC;SG	PROPN
negro	השחור	negro	השחור	ADJ;MASC;SG	
negro	black	negro	black	ADJ;MASC;SG	
negro	כושי	negro	כושי	ADJ;MASC;SG	
negro	כושית	negro	כושית	ADJ;MASC;SG	
trilha	שובל	trilha	שובל	N;FEM;SG	PROPN
marcos	מארקס	marco	מארקס	N;MASC;PL	PROPN
marcos	מרקס	marco	מרקס	N;MASC;PL	PROPN
marcos	מרקו	marco	מרק	N;MASC;PL	PROPN
marcos	סמני	marco	סמני	N;MASC;PL	PROPN
marcos	מארק	marco	מארק	N;MASC;PL	PROPN
marcos	מרק	marco	מרק	N;MASC;PL	
marcos	סמן	marco	סמן	N;MASC;PL	
marcos	מרקוס	marco	מרקוס	N;MASC;PL	PROPN
luis	לואי	lui	לואי	N;MASC;SG	PROPN
luis	לואיס	lui	לואיס	N;MASC;SG	PROPN
lago	לאגו	lago	לאגו	N;MASC;SG	PROPN
lago	אגם	lago	אגם	N;MASC;SG	PROPN
lago	לייק	lago	לייק	N;MASC;SG	PROPN
dupla	מכפיל	dupla	הכפיל	N;FEM;SG	
dupla	כפול	dupla	כפול	N;FEM;SG	
dupla	דאבל	dupla	דאבל	N;FEM;SG	PROPN
dupla	זוגי	dupla	זוג	N;FEM;SG	
arena	ארנה	arena	ארנה	N;FEM;SG	PROPN
relevante	רלוונטיים	relevante	רלוונטיים	ADJ;MASC;SG	ADJ;MASC;PL
relevante	רלוונטיות	relevante	רלוונטיה	ADJ;MASC;SG	N;FEM;SG
pequenas	קטן	pequeno	קטן	ADJ;FEM;PL	ADJ;MASC;SG
pequenas	קטנה	pequeno	קטן	ADJ;FEM;PL	ADJ;FEM;SG
pequenas	סמול	pequeno	סמול	ADJ;FEM;PL	
sala	החדר	sala	החדר	N;FEM;SG	
sala	חדרה	sala	חדרה	N;FEM;SG	PROPN
extensão	שלוחה	extensão	שלוחה	N;FEM;SG	ADV
smith	סמית	smith	סמית	N;MASC;SG	PROPN
direita	ימני	direita	ימני	N;FEM;SG	ADJ;MASC;SG
direita	צודק	direita	צדק	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
direita	נכון	direita	נכון	N;FEM;SG	ADJ;MASC;SG
isabel	איזבל	isabel	איזבל	N;FEM;SG	PROPN
isabel	אליזבט	isabel	אליזבט	N;FEM;SG	PROPN
isabel	אליזבת	isabel	אליזבת	N;FEM;SG	PROPN
formada	נוצרו	formar	נוצר	V;FEM;SG;V.PTCP	V;PL;3;PST;MID
anteriormente	בעבר	anteriormente	בעבר	ADV	
candidato	המועמד	candidato	המועמד	N;MASC;SG	PROPN
morto	נהרגו	morrer	נהרג	V;MASC;SG;V.PTCP	V;PL;3;PST;MID
morto	הרג	morrer	הרג	V;MASC;SG;V.PTCP	N;MASC;SG
morto	מת	morrer	מת	V;MASC;SG;V.PTCP	ADJ;MASC;SG
morto	מתים	morrer	מת	V;MASC;SG;V.PTCP	N;MASC;PL
morto	מתה	morrer	מת	V;MASC;SG;V.PTCP	PROPN
padre	הכהן	padre	הכהן	N;MASC;SG	PROPN
padre	כומר	padre	כומר	N;MASC;SG	PROPN
padre	אבא	padre	אבא	N;MASC;SG	
padre	אבי	padre	אבי	N;MASC;SG	PROPN
evitar	הימנעות	evitar	הימנעות	V;NFIN	N;FEM;SG
evitar	הימנעות	evitar	הימנעות	V;NFIN	N;FEM;SG
evitar	תמנע	evitar	מנע	V;NFIN	PROPN
evitar	מנע	evitar	מנע	V;NFIN	PROPN
rocha	רושה	rocha	רושה	N;FEM;SG	PROPN
rocha	רוק	rocha	רוק	N;FEM;SG	PROPN
rocha	סלע	rocha	סלע	N;FEM;SG	
objeto	האובייקט	objeto	האובייקט	N;MASC;SG	PROPN
king	המלך	king	המלך	N;MASC;SG	
king	קינג	king	קינג	N;MASC;SG	PROPN
madrid	מדריד	madrid	מדריד	N;MASC;SG	PROPN
alberto	אלברט	alberto	אלברט	N;MASC;SG	PROPN
alberto	אלבר	alberto	אלבר	N;MASC;SG	PROPN
alberto	אלברטו	alberto	אלברטו	N;MASC;SG	PROPN
difícil	קשה	difícil	קשה	ADJ;MASC;SG	ADV
difícil	קשיח	difícil	קשיח	ADJ;MASC;SG	
difícil	קשה	difícil	קשה	ADJ;MASC;SG	ADV
difícil	קשוחים	difícil	קשוח	ADJ;MASC;SG	ADJ;MASC;PL
difícil	קשה	difícil	קשה	ADJ;MASC;SG	ADV
difícil	קשים	difícil	קשה	ADJ;MASC;SG	ADJ;MASC;PL
césar	קיסר	césar	קיסר	N;MASC;SG	PROPN
césar	סזאר	césar	סזאר	N;MASC;SG	PROPN
césar	סזאר	césar	סזאר	N;MASC;SG	PROPN
utilizada	בשימוש	utilizar	בשימוש	V;FEM;SG;V.PTCP	PROPN
portugueses	פורטוגזית	português	פורטוגזי	N;MASC;PL	PROPN
portugueses	בפורטוגזית	português	בפורטוגזית	N;MASC;PL	PROPN
gomes	גומס	gome	גומס	N;MASC;SG	PROPN
gomes	גומז	gome	גומז	N;MASC;SG	PROPN
mudanças	משתנה	mudança	השתנה	N;FEM;PL	V;MASC;SG;V.PTCP
