категория	kategórie	категория	kategória	N;INDF;FEM;SG	N;NOM;FEM;PL
научно	vedecký	научно	vedecký	ADV	ADJ;INAN;NOM;MASC;SG
научно	vedecká	научно	vedecký	ADV	ADJ;NOM;FEM;SG
научно	vedecké	научно	vedecký	ADV	ADJ;NOM;NEUT;SG
приблизително	cca	приблизително	cca	ADV	
приблизително	približné	приблизително	približný	ADV	ADJ;NOM;NEUT;SG
приблизително	približný	приблизително	približný	ADV	ADJ;INAN;NOM;MASC;SG
централен	centrálne	централен	centrálne	ADJ;INDF;MASC;SG	ADV
централен	central	централен	centrať	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG
бяха	boli	съм	byť	V;IPFV;IND;PL;3;PST;FIN;ACT	V;IPFV;MASC;PL;POS;PST;V.PTCP
дел	del	дел	del	PROPN	PROPN;ANIM;NOM;MASC;SG
дел	dell	дел	dell	PROPN	
австрийски	rakúska	австрийски	rakúska	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
австрийски	rakúsky	австрийски	rakúska	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
австрийски	rakúske	австрийски	rakúska	PROPN;INDF;MASC;SG	N;NOM;FEM;PL
австрийски	austrian	австрийски	austrian	PROPN;INDF;MASC;SG	INTJ
санта	santa	санта	santa	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
важен	dôležití	важен	dôležitý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;PL
важен	dolezite	важен	dolezit	ADJ;INDF;MASC;SG	
избира	vyberie	избирам	vybrať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
избира	vyberie	избирам	vybrať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
ернст	ernst	ернст	ernst	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
насау	nassau	насау	nassa	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
марко	marko	марко	marko	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
марко	marco	марко	marco	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
бозайник	cicavcov	бозайник	cicavec	N;INDF;MASC;SG	N;ANIM;ACC;MASC;PL
бозайник	cicavce	бозайник	cicavec	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
необходимо	potrebná	необходимо	potrebný	ADV	ADJ;NOM;FEM;SG
необходимо	nevyhnutná	необходимо	nevyhnutný	ADV	ADJ;NOM;FEM;SG
необходимо	nutné	необходимо	nutný	ADV	ADJ;NOM;NEUT;SG
необходимо	nevyhnutné	необходимо	nevyhnutný	ADV	ADJ;NOM;NEUT;SG
необходимо	potrebné	необходимо	potrebný	ADV	ADJ;NOM;NEUT;SG
необходимо	nutná	необходимо	nutný	ADV	ADJ;NOM;FEM;SG
сваляне	stiahnuť	сваляне	stiahnuť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
сваляне	sťahujem	сваляне	sťahovať	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN
агенция	agentúry	агенция	agentúra	N;INDF;FEM;SG	N;NOM;FEM;PL
лицето	face	лице	faca	N;DEF;NEUT;SG	
киселина	kyseliny	киселина	kyselina	N;INDF;FEM;SG	N;NOM;FEM;PL
киселина	kyslý	киселина	kyslý	N;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
оставя	listy	оставям-(се)	list	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
оставя	listov	оставям-(се)	list	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;GEN;MASC;PL
традиция	tradície	традиция	tradícia	N;INDF;FEM;SG	N;NOM;FEM;PL
слабо	slabý	слабо	slabý	ADV	ADJ;ANIM;NOM;MASC;SG
слабо	slabá	слабо	slabý	ADV	ADJ;NOM;FEM;SG
слабо	slabé	слабо	slabý	ADV	ADJ;NOM;NEUT;SG
слабо	slabí	слабо	slabý	ADV	ADJ;ANIM;NOM;MASC;PL
свързан	súvisiace	свържа	súvisiaci	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
свързан	pridružené	свържа	pridružený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
свързан	súvisiace	свържа	súvisiaci	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
свързан	súvisiaci	свържа	súvisiaci	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
свързан	príbuzné	свържа	príbuzný	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL
свързан	pripojený	свържа	pripojený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
свързан	pripojené	свържа	pripojený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
северозапад	severozápadnom	северозапад	severozápadný	N;INDF;MASC;SG	ADJ;GEN;NEUT;SG
летище	letiskové	летище	letiskový	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
летище	letiska	летище	letisko	N;INDF;NEUT;SG	N;NOM;NEUT;PL
мисията	misie	мисия	misia	N;DEF;FEM;SG	N;NOM;FEM;PL
събитие	udalosti	събитие	udalosť	N;INDF;NEUT;SG	N;NOM;FEM;PL
финландия	fínska	финландия	fínsky	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
финландия	fínsko	финландия	fínsko	PROPN;INDF;FEM;SG	ADV
франц	franz	франц	franz	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
монтана	montana	монтана	montana	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
милано	milan	милано	milan	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
милано	miláno	милано	miláno	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
милано	milano	милано	milano	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
милано	miláno	милано	miláno	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
шарл	charles	шарл	charles	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
сръбска	srb	сръбски	srb	ADJ;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
увеличава	zvýšenia	увеличавам-(се)	zvýšenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
тежки	ťažká	тежък	ťažký	ADJ;INDF;PL	ADJ;NOM;FEM;SG
тежки	ťažký	тежък	ťažký	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
тежки	ťažké	тежък	ťažký	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
тежки	ťažká	тежък	ťažký	ADJ;INDF;PL	ADJ;NOM;FEM;SG
тежки	závažné	тежък	závažný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
тежки	závažná	тежък	závažný	ADJ;INDF;PL	ADJ;NOM;FEM;SG
тежки	vážna	тежък	vážna	ADJ;INDF;PL	ADJ;NOM;FEM;SG
международна	international	международен	internationať	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
международна	medzinárodných	международен	medzinárodný	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
горно	gorno	горен	gorno	ADV	
нобелова	nobelovej	нобелова	nobelový	PROPN;INDF;FEM;SG	ADJ;GEN;FEM;SG
нобелова	nobel	нобелова	nobel	PROPN;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
прага	prague	праг	pragu	N;DEF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
прага	praha	праг	praha	N;DEF;MASC;SG	PROPN;NOM;FEM;SG
прага	prahy	праг	prah	N;DEF;MASC;SG	N;NOM;FEM;PL
британска	briti	британски	brit	ADJ;INDF;FEM;SG	N;ANIM;NOM;MASC;PL
британска	british	британски	britis	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
черни	čierne	черен	čierny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
черни	čiernu	черен	čierny	ADJ;INDF;PL	N;ACC;FEM;SG
черни	black	черен	black	ADJ;INDF;PL	PROPN;ANIM;NOM;MASC;SG
черни	čierny	черен	čierny	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
черни	čierna	черен	čierny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
черни	černosi	черен	černosi	ADJ;INDF;PL	N;ANIM;NOM;MASC;PL
картата	mapy	карта	mapy	N;DEF;FEM;SG	N;NOM;FEM;PL
търсене	hľadať	търсене	hľadať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
търсене	vyhľadať	търсене	vyhľadať	N;INDF;NEUT;SG	V;PFV;POS;NFIN
предложение	ponúknuť	предложение	ponúknuť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
директно	priame	директно	priamy	ADV	ADJ;NOM;NEUT;SG
директно	priama	директно	priama	ADV	N;NOM;FEM;SG
директно	priamy	директно	priamy	ADV	ADJ;INAN;NOM;MASC;SG
директно	direct	директно	direct	ADV	
затвора	väzenia	затвор	väzenie	N;DEF;MASC;SG	N;NOM;NEUT;PL
конкурс	súťaže	конкурс	súťaž	N;INDF;MASC;SG	N;NOM;FEM;PL
конкурс	sutaz	конкурс	sutaz	N;INDF;MASC;SG	INTJ
личен	personal	личен	personať	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
личен	vojak	личен	vojak	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
рудолф	rudolph	рудолф	rudol	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
рудолф	rudolf	рудолф	rudolf	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
рудолф	rudolf	рудолф	rudolf	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
разстояние	vzdialenosti	разстояние	vzdialenosť	N;INDF;NEUT;SG	N;NOM;FEM;PL
червено	červenú	червено	červený	ADV	N;ACC;FEM;SG
червено	červené	червено	červený	ADV	ADJ;NOM;NEUT;SG
червено	červená	червено	červený	ADV	ADJ;NOM;FEM;SG
червено	červenej	червено	červený	ADV	ADJ;GEN;FEM;SG
червено	červený	червено	červený	ADV	ADJ;ANIM;NOM;MASC;SG
операции	prevádzka	операция	prevádzka	N;INDF;FEM;PL	N;NOM;FEM;SG
удар	vyhodiť	удар	vyhodiť	N;INDF;MASC;SG	V;PFV;POS;NFIN
удар	odpáliť	удар	odpáliť	N;INDF;MASC;SG	V;PFV;POS;NFIN
приложение	aplikácie	приложение	aplikácia	N;INDF;NEUT;SG	N;NOM;FEM;PL
приложение	app	приложение	app	N;INDF;NEUT;SG	
приложение	aplikácie	приложение	aplikácia	N;INDF;NEUT;SG	N;NOM;FEM;PL
представяне	prezentácie	представяне	prezentácia	N;INDF;NEUT;SG	N;NOM;FEM;PL
демократична	demokratických	демократичен	demokratický	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
херман	hermann	херман	hermann	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
херман	herman	херман	herman	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
херман	herrmann	херман	herrmaný	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
климат	klímy	климат	klíma	N;INDF;MASC;SG	N;NOM;FEM;PL
останки	ostáva	останка	ostávať	N;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
останки	zostáva	останка	zostávať	N;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
останки	vrak	останка	vrak	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
пълна	plnú	пълен	plný	ADJ;INDF;FEM;SG	N;ACC;FEM;SG
пълна	full	пълен	full	ADJ;INDF;FEM;SG	
пълна	plný	пълен	plný	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
пълна	vyplniť	пълен	vyplniť	ADJ;INDF;FEM;SG	V;PFV;POS;NFIN
пълна	dokončiť	пълен	dokončiť	ADJ;INDF;FEM;SG	V;PFV;POS;NFIN
различен	iný	различен	iný	ADJ;INDF;MASC;SG	DET;ANIM;NOM;MASC;SG
различен	rozdielne	различен	rozdielny	ADJ;INDF;MASC;SG	ADV
различен	iná	различен	iný	ADJ;INDF;MASC;SG	DET;NOM;FEM;SG
теодор	theodore	теодор	theodor	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
теодор	theodor	теодор	theodor	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
осъден	odsúdený	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
осъден	odsúdená	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
осъден	odsúdený	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
осъден	odsúdená	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
осъден	odsúdené	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
осъден	odsúdený	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
осъден	odsúdená	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
осъден	odsúdili	осъдя	odsúdiť	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
осъден	odsúdené	осъдя	odsúdený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
осъден	odsúdení	осъдя	odsúdenie	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
уязвим	zraniteľných	уязвя	zraniteľný	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
съдове	riad	съд	riad	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
иначе	ináč	така	ináč	ADV	ADV
иначе	inak	така	inak	ADV	ADV
спечели	výhra	спечеля	výhra	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;FEM;SG
спечели	vyhrali	спечеля	vyhrať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
спечели	won	спечеля	won	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN;ANIM;NOM;MASC;SG
годишно	ročné	годишно	ročný	ADV	ADJ;NOM;NEUT;SG
годишно	ročný	годишно	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
годишно	každoročné	годишно	každoročný	ADV	ADJ;NOM;NEUT;SG
годишно	ročný	годишно	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
годишно	ročná	годишно	ročný	ADV	ADJ;NOM;FEM;SG
годишно	ročné	годишно	ročný	ADV	ADJ;NOM;NEUT;SG
дела	della	дело	della	N;INDF;NEUT;PL	PROPN;ANIM;NOM;MASC;SG
услуги	obsluha	услуга	obsluha	N;INDF;FEM;PL	N;NOM;FEM;SG
услуги	služba	услуга	služba	N;INDF;FEM;PL	N;NOM;FEM;SG
услуги	servis	услуга	servis	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
услуги	doručovanie	услуга	doručovanie	N;INDF;FEM;PL	N;NOM;NEUT;SG
направен	made	направя-(се)	made	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;FEM;SG
направен	vyrobený	направя-(се)	vyrobený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
направен	vyrobené	направя-(се)	vyrobený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
направен	vyrobená	направя-(се)	vyrobený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
качеството	kvalitné	качество	kvalitný	N;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
качеството	kvality	качество	kvalita	N;DEF;NEUT;SG	N;NOM;FEM;PL
жертви	obeť	жертва	obeť	N;INDF;FEM;PL	N;NOM;FEM;SG
жертви	obeťou	жертва	obeť	N;INDF;FEM;PL	N;INS;FEM;SG
пада	pripadne	падам-(се)	pripadnúť	V;IPFV;IND;SG;3;PRS;FIN;ACT	
пада	vodopády	падам-(се)	vodopáda	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
пада	spadne	падам-(се)	spadnúť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
пада	falls	падам-(се)	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;ANIM;NOM;MASC;SG
стивън	stephen	стивън	stephen	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
стивън	štefan	стивън	štefan	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
стивън	steven	стивън	steven	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
любовта	love	любов	lov	N;DEF;FEM;SG	
любовта	lásky	любов	láska	N;DEF;FEM;SG	N;NOM;FEM;PL
любовта	milovať	любов	milovať	N;DEF;FEM;SG	V;IPFV;POS;NFIN
местен	lokálny	местя-(се)	lokálny	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
местен	miestna	местя-(се)	miestny	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
местен	miestne	местя-(се)	miestne	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADV
местен	lokálna	местя-(се)	lokálny	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
местен	miestny	местя-(се)	miestny	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
местен	lokálne	местя-(се)	lokálny	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
нужда	treba	нужда	treba	N;INDF;FEM;SG	ADV
нужда	potrebné	нужда	potrebný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
нужда	potrebovať	нужда	potrebovať	N;INDF;FEM;SG	V;IPFV;POS;NFIN
перник	pernik	перник	pernik	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
махала	okolia	махала	okolie	N;INDF;FEM;SG	N;NOM;NEUT;PL
музикална	muzikál	музикален	muzikál	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
музикална	musical	музикален	musicať	ADJ;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
североизточна	severovýchod	североизточен	severovýchod	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
барабани	bubon	барабам	bubon	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
барабани	bicie	барабам	bicia	N;INDF;MASC;PL	N;NOM;MASC;SG
барабани	bubna	барабам	bubna	N;INDF;MASC;PL	N;NOM;NEUT;SG
барабани	bicie	барабам	bicia	N;INDF;MASC;PL	N;NOM;MASC;SG
определят	vymedziť	определям-(се)	vymedziť	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;POS;NFIN
определят	definovanie	определям-(се)	definovanie	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG
определят	vymedzenie	определям-(се)	vymedzenie	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG
желание	túžby	желание	túžba	N;INDF;NEUT;SG	N;NOM;FEM;PL
желание	prajem	желание	priať	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN
желание	želám	желание	želať	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN
желание	wish	желание	wish	N;INDF;NEUT;SG	
мъж	mužské	мъж	mužský	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
мъж	mužský	мъж	mužský	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
мъж	clovek	мъж	clovek	N;INDF;MASC;SG	INTJ
мъж	muz	мъж	muz	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
мъж	man	мъж	man	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
въоръжена	ozbrojená	въоръжа	ozbrojený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
въоръжена	ozbrojený	въоръжа	ozbrojený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
въоръжена	ozbrojených	въоръжа	ozbrojený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
въоръжена	ozbrojení	въоръжа	ozbrojenie	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
въоръжена	ozbrojené	въоръжа	ozbrojený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
наши	naše	наш	náš	DET;INDF;PL;1	DET;NOM;NEUT;SG;1
наши	náš	наш	náš	DET;INDF;PL;1	DET;INAN;NOM;MASC;SG;1
наши	naša	наш	náš	DET;INDF;PL;1	DET;NOM;FEM;SG;1
наши	nase	наш	nas	DET;INDF;PL;1	PROPN;ANIM;NOM;MASC;SG
баден	baden	баден	baden	PROPN;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
казахстан	kazachstane	казахстан	kazachstane	PROPN;INDF;MASC;SG	N;DAT;FEM;SG
казахстан	kazachstan	казахстан	kazachstan	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
казахстан	kazachstanu	казахстан	kazachstan	PROPN;INDF;MASC;SG	N;INAN;GEN;MASC;SG
трима	three	трима	three	NUM;INDF;PL	
реал	real	реал	real	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
реал	reálny	реал	reálny	PROPN;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
реал	skutočné	реал	skutočný	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
реал	skutočná	реал	skutočný	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;SG
реал	reálne	реал	reálne	PROPN;INDF;MASC;SG	ADV
избрани	zvolené	избера	zvolený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
избрани	vybratý	избера	vybratý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
избрани	zvolená	избера	zvolený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
избрани	vybraný	избера	vybraný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
избрани	vybraté	избера	vybratý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
избрани	zvolený	избера	zvolený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
избрани	vybrané	избера	vybraný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
избрани	vybratý	избера	vybratý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
избрани	zvolená	избера	zvolený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
избрани	vybraná	избера	vybraný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
избрани	vybraný	избера	vybraný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
избрани	vybraté	избера	vybratý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
шотландия	škótsko	шотландия	škótsko	N;INDF;FEM;SG	ADV
шотландия	škótsku	шотландия	škótsky	N;INDF;FEM;SG	ADV
смит	smitha	смит	smitha	PROPN;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
смит	smith	смит	smith	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
освободен	prepustená	освободя-(се)	prepustený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
освободен	uvoľnená	освободя-(се)	uvoľnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
освободен	uvoľnené	освободя-(се)	uvoľnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
освободен	prepustený	освободя-(се)	prepustený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
освободен	oslobodený	освободя-(се)	oslobodený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
освободен	oslobodené	освободя-(се)	oslobodený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
освободен	oslobodená	освободя-(се)	oslobodený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
допълнително	ďalšie	допълнително	ďalší	ADV	ADJ;NOM;NEUT;SG
допълнително	dodatočné	допълнително	dodatočný	ADV	ADJ;NOM;NEUT;SG
допълнително	doplňujúce	допълнително	doplňujúci	ADV	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
допълнително	ďalšie	допълнително	ďalší	ADV	ADJ;NOM;NEUT;SG
допълнително	doplnkové	допълнително	doplnkový	ADV	ADJ;NOM;NEUT;SG
допълнително	navyše	допълнително	navyše	ADV	PART
допълнително	extra	допълнително	extra	ADV	N;INAN;NOM;MASC;SG
наем	nájomné	наем	nájomný	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
наем	prenajať	наем	prenajať	N;INDF;MASC;SG	V;IPFV;POS;NFIN
наем	nájomné	наем	nájomný	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
запазва	konzervy	запазвам-(се)	konzerva	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
запазва	zachová	запазвам-(се)	zachovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
запазва	ponechá	запазвам-(се)	ponechý	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
състезание	preteky	състезание	preteky	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
състезание	rasy	състезание	rasa	N;INDF;NEUT;SG	N;NOM;FEM;PL
