din	from	din	from	ADP;ACC	PROPN
organizat	организованное	organiza	организовывать	ADJ;INDF;MASC;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
organizat	организованный	organiza	организовывать	ADJ;INDF;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
organizat	организованные	organiza	организовывать	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
organizat	организован	organiza	организовывать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
organizat	организованной	organiza	организовывать	ADJ;INDF;MASC;SG	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS
vărsare	пролить	vărsare	пролить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
literar	литературных	literar	литературный	ADJ;INDF;MASC;SG	ADJ;GEN;PL
situl	сайт	sit	сайт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
publicată	опубликован	publicat	опубликовать	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
publicată	опубликованный	publicat	опубликовать	ADJ;INDF;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
publicată	опубликовано	publicat	опубликовать	ADJ;INDF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
publicată	опубликована	publicat	опубликовать	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
publicată	опубликованные	publicat	опубликовать	ADJ;INDF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
atac	атаковать	atac	атаковать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
copil	baby	copil	baby	N;INDF;MASC;SG	PROPN
copil	детский	copil	детский	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
discuri	records	disc	records	N;INDF;FEM;PL	PROPN
numere	числа	număr	число	N;INDF;FEM;PL	N;INAN;GEN;NEUT;SG
scrise	письменные	scrie	письменный	V;IND;SG;3;PST;FIN	ADJ;NOM;PL
scrise	письменное	scrie	письменный	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG
scrise	письменный	scrie	письменный	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;SG
clubul	club	club	club	N;DEF;MASC;SG	PROPN
clubul	клуб	club	клуб	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
romi	рома	rom	ром	N;INDF;MASC;PL	
romi	роми	rom	ромь	N;INDF;MASC;PL	N;INAN;NOM;FEM;SG
infanterie	пехотный	infanterie	пехотный	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
infanterie	пехоты	infanterie	пехота	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
pierre	пьер	pierre	пьер	PROPN	N;ANIM;NOM;MASC;SG
pagină	страница	pagină	страница	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
pagină	страницу	pagină	страница	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
pagină	page	pagină	page	N;INDF;FEM;SG	PROPN
pagină	страницы	pagină	страница	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
considerată	рассмотрел	considerat	рассмотреть	ADJ;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
xvi	xvi	xvi	xvi		NUM
olimpice	олимпийский	olimpic	олимпийский	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
europei	europe	europă	europe	PROPN;DEF;FEM;SG	PROPN
europei	европу	europă	европа	PROPN;DEF;FEM;SG	N;INAN;ACC;FEM;SG
europei	европа	europă	европа	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
europei	европы	europă	европа	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
voce	голос	voce	голос	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
liberă	свободно	liber	свободно	ADJ;INDF;FEM;SG	ADV
liberă	бесплатно	liber	бесплатно	ADJ;INDF;FEM;SG	ADV
liberă	свободный	liber	свободный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
liberă	свободной	liber	свободный	ADJ;INDF;FEM;SG	ADJ;INS;FEM;SG
liberă	бесплатный	liber	бесплатный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
liberă	бесплатные	liber	бесплатный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
popescu	попеску	popescu	попеск	PROPN	N;INAN;ACC;FEM;SG
greu	тяжелых	greu	тяжелый	ADV	ADJ;GEN;PL
greu	тяжелая	greu	тяжелый	ADV	ADJ;NOM;FEM;SG
greu	тяжелые	greu	тяжелый	ADV	ADJ;NOM;PL
greu	тяжёлая	greu	тяжелый	ADV	ADJ;NOM;FEM;SG
greu	тяжелый	greu	тяжелый	ADV	ADJ;NOM;MASC;SG
greu	тяжёлый	greu	тяжёлый	ADV	ADJ;NOM;MASC;SG
greu	трудно	greu	трудный	ADV	ADJ;NEUT;SG
greu	жёсткий	greu	жёсткий	ADV	ADJ;NOM;MASC;SG
greu	сложно	greu	сложный	ADV	ADJ;NEUT;SG
greu	тяжело	greu	тяжелый	ADV	ADJ;NEUT;SG
greu	крутой	greu	крутой	ADV	ADJ;NOM;MASC;SG
greu	жесткий	greu	жесткий	ADV	ADJ;NOM;MASC;SG
greu	жесткая	greu	жесткий	ADV	ADJ;NOM;FEM;SG
crescut	вырос	crescut	вырасти	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
crescut	подняли	crescut	поднять	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
crescut	поднял	crescut	поднять	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
crescut	поднятые	crescut	поднять	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
crescut	поднят	crescut	поднять	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
rezoluție	разрешение	rezoluție	разрешение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
rezoluție	резолюция	rezoluție	резолюция	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
proiectul	project	proiect	project	N;DEF;MASC;SG	PROPN
proiectul	проекта	proiect	проект	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
proiectul	проект	proiect	проект	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
olanda	нидерланды	olanda	нидерланд	PROPN	N;INAN;NOM;MASC;PL
olanda	нидерландов	olanda	нидерланд	PROPN	N;INAN;GEN;MASC;PL
olanda	холланд	olanda	холланд	PROPN	N;ANIM;NOM;MASC;SG
henry	генрих	henry	генрих	PROPN	N;ANIM;NOM;MASC;SG
henry	анри	henry	анри	PROPN	N;ANIM;NOM;MASC;SG
henry	генри	henry	генри	PROPN	N;ANIM;NOM;MASC;SG
finală	окончательный	finală	окончательный	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
finală	окончательного	finală	окончательный	N;INDF;FEM;SG	ADJ;GEN;MASC;SG
finală	заключительный	finală	заключительный	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
finală	заключительные	finală	заключительный	N;INDF;FEM;SG	ADJ;NOM;PL
israel	израиль	israel	израиль	PROPN	N;INAN;NOM;MASC;SG
intrarea	въезд	intrare	въезд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
intrarea	въезда	intrare	въезд	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
intrarea	вход	intrare	вход	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
vară	лето	vară	лето	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
vară	summer	vară	summer	N;INDF;FEM;SG	PROPN
vară	саммер	vară	саммер	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
vară	летний	vară	летний	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
versiunea	версии	versiune	версия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
versiunea	версия	versiune	версия	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prezența	присутствие	prezență	присутствие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
vladimir	владимир	vladimir	владимир	PROPN	N;ANIM;NOM;MASC;SG
neagră	чёрное	negru	черный	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
neagră	черный	negru	черный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
neagră	black	negru	black	ADJ;INDF;FEM;SG	PROPN
neagră	чёрные	negru	черный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
neagră	чёрный	negru	чёрный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
uefa	уефа	uefa	уефа	PROPN	N;INAN;GEN;MASC;SG
popular	популярных	popular	популярный	ADJ;INDF;MASC;SG	ADJ;GEN;PL
popular	популярные	popular	популярный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
existența	существование	existență	существование	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
existența	бытие	existență	бытие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
justificare	оправдание	justificare	оправдание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
justificare	обоснование	justificare	обоснование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
papa	папа	papă	папа		N;ANIM;NOM;MASC;SG
papa	поуп	papă	поупа		N;ANIM;NOM;MASC;SG
cernigău	чернигов	cernigău	чернига	N;INDF;FEM;SG	ADV
sport	sport	sport	sport	N;INDF;MASC;SG	PROPN
sport	спортивные	sport	спортивный	N;INDF;MASC;SG	ADJ;NOM;PL
sport	спортивная	sport	спортивный	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
sport	sports	sport	sports	N;INDF;MASC;SG	PROPN
ministrul	министр	ministru	министр	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
ministrul	министра	ministru	министр	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
poloniei	польши	polonie	польша	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
poloniei	польша	polonie	польша	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
poloniei	польшу	polonie	польша	PROPN;DEF;FEM;SG	N;INAN;ACC;FEM;SG
creșterea	роста	creștere	рост	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
creșterea	рост	creștere	рост	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
studiat	изучал	studiat	изучать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
studiat	изучил	studiat	изучить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
studiat	учился	studiat	учиться	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;MID
studiat	изучен	studiat	изучить	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
studiat	училась	studiat	учиться	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN;MID
plasa	нетто	plasa	нетто	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
plasa	net	plasa	net	N;DEF;FEM;SG	PROPN
plasa	чистый	plasa	чистый	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
mutat	переехал	muta	переехать	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
mutat	перенесено	muta	перенести	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
scrisă	написано	scris	писать	ADJ;INDF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
scrisă	письменные	scris	письменный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
scrisă	письменное	scris	письменный	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
scrisă	письменный	scris	письменный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
noastre	наше	meu	наш	DET;FEM;PL;1	DET;NOM;NEUT;SG
noastre	наш	meu	наш	DET;FEM;PL;1	DET;NOM;MASC;SG
noastre	наша	meu	наш	DET;FEM;PL;1	DET;NOM;FEM;SG
generale	генерал	general	генерал	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
filip	филипп	filip	филипп	PROPN	N;ANIM;NOM;MASC;SG
filip	филип	filip	филип	PROPN	N;ANIM;NOM;MASC;SG
filip	филлип	filip	филлип	PROPN	N;ANIM;NOM;MASC;SG
filip	филип	filip	филип	PROPN	N;ANIM;NOM;MASC;SG
politica	политика	politică	политика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
politica	политики	politică	политика	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
politica	политика	politică	политика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
comitate	округа	comitate	округ	N;INDF;FEM;PL	N;INAN;GEN;MASC;SG
zece	десятка	zece	десяток	NUM;PL	N;INAN;NOM;MASC;SG
zece	ten	zece	ten	NUM;PL	PROPN
insulele	острова	insulă	остров	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
insulele	островов	insulă	остров	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
park	park	park	park	N;INDF;MASC;SG	PROPN
arta	арт	artă	арт	N;DEF;FEM;SG	ADV
arta	art	artă	art	N;DEF;FEM;SG	PROPN
arta	искусство	artă	искусство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
bgcolor	bgcolor	bgcolor	bgcolor		PROPN
gradul	степень	grad	степень	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
gradul	степени	grad	степень	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
gradul	ранг	grad	ранг	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
gradul	звание	grad	звание	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
gradul	ранга	grad	ранг	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
autorul	автор	autor	автор	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
ora	ора	oră	ора	N;DEF;FEM;SG	
ora	час	oră	час	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
ora	время	oră	время	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
ora	времени	oră	время	N;DEF;FEM;SG	N;INAN;GEN;NEUT;SG
ora	тайм	oră	тайма	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
ora	time	oră	time	N;DEF;FEM;SG	PROPN
posibil	возможно	posibil	возможный	ADV	ADJ;NEUT;SG
posibil	возможная	posibil	возможный	ADV	ADJ;NOM;FEM;SG
posibil	возможна	posibil	возможный	ADV	ADJ;FEM;SG
posibil	возможно	posibil	возможный	ADV	ADJ;NEUT;SG
posibil	возможен	posibil	возможный	ADV	ADJ;MASC;SG
onoare	честь	onoare	честь	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
onoare	честь	onoare	честь	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
înalt	высокие	înalt	высокий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
mii	тысячи	mie	тысяча	NUM;INDF;FEM;PL	N;INAN;NOM;FEM;PL
mii	тысяча	mie	тысяча	NUM;INDF;FEM;PL	N;INAN;NOM;FEM;SG
mii	тысяч	mie	тысяча	NUM;INDF;FEM;PL	N;INAN;GEN;FEM;PL
mii	тысячи	mie	тысяча	NUM;INDF;FEM;PL	N;INAN;NOM;FEM;PL
sumî	сумы	sumâ	сум	N;INDF;MASC;SG	ADV
joacă	play	juca	play	V;IND;3;PRS;FIN	PROPN
joacă	играйте	juca	играть	V;IND;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
joacă	играй	juca	играть	V;IND;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
cernăuți	черновцы	cernăuță	черновец	V;IND;PL;2;PRS;FIN	N;INAN;NOM;MASC;PL
culturale	культурный	cultural	культурный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
tom	том	tom	то	PROPN	PRO;INAN;NOM;NEUT;SG
continuare	продолжение	continuare	продолжение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
moarte	death	moarte	death	N;INDF;FEM;SG	PROPN
moarte	смерть	moarte	смерть	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
vremea	погода	vreme	погода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
monumentul	памятник	monument	памятник	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
susținut	поддерживаемые	susține	поддерживать	ADJ;INDF;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
susținut	поддерживается	susține	поддерживать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
susținut	поддержал	susține	поддержать	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
susținut	поддерживаются	susține	поддерживать	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN;PASS
alegerile	выборы	alegere	выборы	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
linie	линии	linie	линия	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
linie	строка	linie	строка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
linie	линия	linie	линия	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
linie	line	linie	line	N;INDF;FEM;SG	PROPN
lungă	длинный	lung	длинный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
lungă	длинная	lung	длинный	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
lungă	длинные	lung	длинный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
lungă	долго	lung	долго	ADJ;INDF;FEM;SG	ADV
lungă	лонг	lung	лонг	ADJ;INDF;FEM;SG	
producție	производство	producție	производство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
producție	производства	producție	производство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
urban	городские	urban	городской	ADJ;INDF;MASC;SG	ADJ;NOM;PL
urban	городских	urban	городской	ADJ;INDF;MASC;SG	ADJ;GEN;PL
strada	улица	stradă	улица	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
strada	street	stradă	street	N;DEF;FEM;SG	PROPN
viii	viii	viu	viii	N;DEF;FEM;SG	NUM
drum	дорожной	drum	дорожный	N;INDF;MASC;SG	ADJ;INS;FEM;SG
drum	road	drum	road	N;INDF;MASC;SG	PROPN
lung	лёгкие	lung	люгкий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
lung	легкие	lung	легкий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
lung	легких	lung	легкое	ADJ;INDF;MASC;SG	N;INAN;GEN;NEUT;PL
lung	длинные	lung	длинный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
lung	долго	lung	долго	ADJ;INDF;MASC;SG	ADV
lung	лонг	lung	лонг	ADJ;INDF;MASC;SG	
festivalul	festival	festival	festival	N;DEF;MASC;SG	PROPN
festivalul	фестиваль	festival	фестиваль	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
alta	альта	altul	альта	PRO;FEM;SG;3	N;INAN;NOM;MASC;SG
zonele	районы	zonă	район	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
zonele	области	zonă	область	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
primii	первый	prim	первый	NUM;DEF;MASC;PL	ADJ;NOM;MASC;SG
primii	сначала	prim	сначала	NUM;DEF;MASC;PL	ADV
primii	первое	prim	первый	NUM;DEF;MASC;PL	ADJ;NOM;NEUT;SG
primii	первая	prim	первый	NUM;DEF;MASC;PL	ADJ;NOM;FEM;SG
primii	first	prim	first	NUM;DEF;MASC;PL	PROPN
steaua	star	stea	star	N;DEF;FEM;SG	PROPN
steaua	звезда	stea	звезда	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
steaua	стар	stea	стар	N;DEF;FEM;SG	
steaua	стяуа	stea	стяуы	N;DEF;FEM;SG	
sursa	источник	sursă	источник	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
christian	кристиан	christian	кристианин	PROPN	N;ANIM;NOM;MASC;SG
christian	христианин	christian	христианин	PROPN	N;ANIM;NOM;MASC;SG
christian	христиане	christian	христианин	PROPN	N;ANIM;NOM;MASC;PL
christian	христианство	christian	христианство	PROPN	N;INAN;NOM;NEUT;SG
christian	христиан	christian	христианин	PROPN	N;ANIM;GEN;MASC;PL
west	запад	west	запад	PROPN	N;INAN;NOM;MASC;SG
west	уэст	west	уэст	PROPN	PART
west	западная	west	западный	PROPN	ADJ;NOM;FEM;SG
west	западный	west	западный	PROPN	ADJ;NOM;MASC;SG
west	вест	west	вест	PROPN	N;INAN;NOM;MASC;SG
distanță	расстояние	distanță	расстояние	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
distanță	дистанционное	distanță	дистанционнный	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
distanță	дистанционного	distanță	дистанционный	N;INDF;FEM;SG	ADJ;GEN;MASC;SG
distanță	пульт	distanță	пульт	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
clădirea	строительство	clădire	строительство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
clădirea	здание	clădire	здание	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
biblioteca	библиотеки	bibliotecă	библиотека	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
biblioteca	библиотека	bibliotecă	библиотека	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
formate	сформированных	forma	сформировать	ADJ;INDF;FEM;PL	V;PFV;GEN;PL;PST;V.PTCP;PASS
formate	сформирован	forma	сформировать	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;PST;V.PTCP;PASS
formate	сформировали	forma	сформировать	ADJ;INDF;FEM;PL	V;PFV;IND;PL;PST;FIN;ACT
formate	сформированные	forma	сформировать	ADJ;INDF;FEM;PL	V;PFV;NOM;PL;PST;V.PTCP;PASS
formate	сформирована	forma	сформировать	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;PST;V.PTCP;PASS
formate	форматы	forma	формат	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
piatra	камень	piatră	камень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	стоун	piatră	стоун	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	PROPN
piatra	скала	piatră	скала	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
piatra	камень	piatră	камень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	рок	piatră	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	rock	piatră	rock	N;DEF;FEM;SG	PROPN
valoarea	ценность	valoare	ценность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
valoarea	значение	valoare	значение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
valoarea	величина	valoare	величина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
valoarea	стоимость	valoare	стоимость	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
miniatura	миниатюра	miniatură	миниатюра	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
miniatura	миниатюру	miniatură	миниатюра	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
don	дон	don	дон	PROPN	N;INAN;NOM;MASC;SG
don	don	don	don	PROPN	PROPN
don	дона	don	дон	PROPN	N;INAN;NOM;MASC;SG
don	дону	don	дон	PROPN	N;INAN;DAT;MASC;SG
religioase	религиозное	religios	религиозный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
religioase	религиозный	religios	религиозный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
religioase	религиозная	religios	религиозный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
calais	кале	calais	кала	PROPN	N;INAN;NOM;MASC;SG
rio	рио	ruo	рио	N;INDF;MASC;SG	
alpi	альпы	alp	альпы	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
drepturile	права	drept	право	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
