kategória	kategori	kategória	kategori	N;NOM;FEM;SG	
tvorbe	düzeni	tvorba	düzen	N;DAT;FEM;SG	N;NOM;SG;3
veda	fen	veda	fen	N;NOM;FEM;SG	
veda	bilimsel	veda	bilimsel	N;NOM;FEM;SG	ADJ
dlho	uzun	dlho	uzun	ADV	ADJ
dlho	long	dlho	long	ADV	
posádky	crews	posádka	crews	N;NOM;FEM;PL	
posádky	mürettebat	posádka	mürettebat	N;NOM;FEM;PL	N;NOM;SG;3
posádky	tayfa	posádka	tayfa	N;NOM;FEM;PL	
posádky	ekip	posádka	ekip	N;NOM;FEM;PL	
pavla	paul	pavnúť	paul	PROPN;ANIM;ACC;MASC;SG	
kalifornia	kaliforniya	kalifornie	kaliforniya	N;NOM;FEM;SG	N;ACC;SG;3
kalifornia	california	kalifornie	california	N;NOM;FEM;SG	
snp	snp	snp	snp		
metal	metal	metať	metal	N;INAN;NOM;MASC;SG	
patril	aitti	patriť	ait	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
sedem	seven	sedem	sev	NUM;NOM;NEUT;SG	
sedem	yedi	sedem	yedi	NUM;NOM;NEUT;SG	
kilometrov	kilometre	kilometer	kilometre	N;INAN;GEN;MASC;PL	
kilometrov	kilometre	kilometer	kilometre	N;INAN;GEN;MASC;PL	
jura	jura	jura	jura	PROPN;ANIM;NOM;MASC;SG	
remix	remix	remix	remix	PROPN;ANIM;NOM;MASC;SG	
space	boşluk	space	boşluk	PROPN;ANIM;NOM;MASC;SG	
space	space	space	space	PROPN;ANIM;NOM;MASC;SG	
space	uzayı	space	uza	PROPN;ANIM;NOM;MASC;SG	
space	uzay	space	uzay	PROPN;ANIM;NOM;MASC;SG	
ocenenia	ödül	ocenenie	ödül	N;NOM;NEUT;PL	
ocenenia	ödül	ocenenie	ödül	N;NOM;NEUT;PL	
ardenne	ardenne	ardenne	ardenn	ADV	PROPN;NOM;SG;3
tvorba	yaratma	tvorba	yarat	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
tvorba	oluşturma	tvorba	oluş	N;NOM;FEM;SG	V;PFV;IND;SG;2;POS;PRS;CAUS
tvorba	düzen	tvorba	düz	N;NOM;FEM;SG	
tvorba	oluşumu	tvorba	oluş	N;NOM;FEM;SG	N;ACC;SG;3
tvorba	oluşum	tvorba	oluş	N;NOM;FEM;SG	
názory	görüntüleme	názor	görüntüleme	N;INAN;NOM;MASC;PL	
republike	cumhuriyet	republika	cumhuriyet	N;DAT;FEM;SG	
septembri	eylül	september	eylül	N;INAN;NOM;MASC;SG	
poľský	polonyalı	poľský	polonyalı	ADJ;ANIM;NOM;MASC;SG	
poľský	lehçe	poľský	lehçe	ADJ;ANIM;NOM;MASC;SG	
kultúrne	kültür	kultúrny	kültür	ADJ;NOM;NEUT;SG	
lietadla	uçak	lietadlo	uçak	N;NOM;NEUT;PL	N;NOM;SG;3
pro	pro	pro	pro	PROPN;ANIM;NOM;MASC;SG	
pro	profesyonel	pro	profesyonel	PROPN;ANIM;NOM;MASC;SG	
januári	ocak	január	ocak	N;INAN;ESS;MASC;SG	
rodine	ailesi	rodina	aile	N;DAT;FEM;SG	N;NOM;SG;3
rodine	family	rodina	family	N;DAT;FEM;SG	
rodine	aile	rodina	aile	N;DAT;FEM;SG	
eva	eva	eva	eva	PROPN;NOM;FEM;SG	
dynastie	hanedanı	dynastie	hanedan	N;NOM;FEM;PL	N;INS;SG;3
majster	usta	majster	us	N;ANIM;NOM;MASC;SG	
majster	üstad	majster	üstad	N;ANIM;NOM;MASC;SG	
priemer	ortalama	priemer	ortalama	N;INAN;NOM;MASC;SG	
dolina	vadi	dolina	vadi	N;NOM;FEM;SG	
dolina	valley	dolina	valley	N;NOM;FEM;SG	PROPN;NOM;SG;3
dolina	vadisi	dolina	vadi	N;NOM;FEM;SG	
rakety	füzeleri	raketa	füze	N;NOM;FEM;PL	N;ACC;PL;3
rakety	füze	raketa	füz	N;NOM;FEM;PL	
rakety	roket	raketa	roket	N;NOM;FEM;PL	
rakety	raketleri	raketa	raket	N;NOM;FEM;PL	N;ACC;PL;3
united	birleşik	united	birleşik	PROPN;ANIM;NOM;MASC;SG	
united	birlik	united	birlik	PROPN;ANIM;NOM;MASC;SG	
united	united	united	united	PROPN;ANIM;NOM;MASC;SG	
united	birleşmiş	united	birleş	PROPN;ANIM;NOM;MASC;SG	
hora	hora	hora	hora	N;NOM;FEM;SG	
hora	dağ	hora	dağ	N;NOM;FEM;SG	
práv	hakları	právo	hak	N;GEN;NEUT;PL	N;ACC;PL;3
práv	haklar	právo	hak	N;GEN;NEUT;PL	N;NOM;PL;3
práv	hak	právo	hak	N;GEN;NEUT;PL	
súvisiace	ilişkili	súvisiaci	ilişkili	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	
súvisiace	bağlantılı	súvisiaci	bağlantılı	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	
súvisiace	akraba	súvisiaci	akraba	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	
súvisiace	ilişkili	súvisiaci	ilişkili	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	
súvisiace	alakalı	súvisiaci	alakalı	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	
každá	herbiri	každý	herbiri	DET;NOM;FEM;SG	PRO;NOM;SG;3
auguste	auguste	augusta	auguste	N;INAN;NOM;MASC;SG	
auguste	ağustos	augusta	ağustos	N;INAN;NOM;MASC;SG	
auguste	august	augusta	august	N;INAN;NOM;MASC;SG	
zľava	indirimi	zľava	indirim		N;NOM;SG;3
zľava	indirimli	zľava	indirimli		
zľava	indirim	zľava	indirim		N;NOM;SG;3
konkrétne	spesifik	konkrétny	spesifik	ADJ;NOM;NEUT;SG	
konkrétne	belirli	konkrétny	belirli	ADJ;NOM;NEUT;SG	
konkrétne	somut	konkrétny	somut	ADJ;NOM;NEUT;SG	
konkrétne	beton	konkrétny	beton	ADJ;NOM;NEUT;SG	
konkrétne	özellikle	konkrétny	özellikle	ADJ;NOM;NEUT;SG	
hory	dağ	hory	dağ	N;NOM;FEM;PL	
hory	dağlara	hory	dağ	N;NOM;FEM;PL	N;DAT;PL;3
hory	mountain	hory	mountain	N;NOM;FEM;PL	N;NOM;SG;3
hory	dağ	hory	dağ	N;NOM;FEM;PL	
nemecká	alman	nemecko	al	ADJ;NOM;FEM;SG	
nemecká	almanca	nemecko	al	ADJ;NOM;FEM;SG	ADV
trón	taht	trón	taht	N;INAN;NOM;MASC;SG	
cher	cher	cher	cher	PROPN;NOM;FEM;SG	
link	bağ	link	bağ	N;INAN;NOM;MASC;SG	
link	link	link	link	N;INAN;NOM;MASC;SG	
link	bağlantı	link	bağlantı	N;INAN;NOM;MASC;SG	
anglicko	ingiltere	anglicko	ingiltere	ADV	PROPN;NOM;SG;3
londýne	londra	londýn	lon	ADV	PROPN;NOM;SG;3
londýne	london	londýn	lon	ADV	PROPN;NOM;SG;3
ochranu	koruma	ochrana	koru	N;ACC;FEM;SG	
ochranu	korunmak	ochrana	korun	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ochranu	korunma	ochrana	korun	N;ACC;FEM;SG	
pôvodný	orijinal	pôvodný	orijinal	ADJ;INAN;NOM;MASC;SG	
pôvodný	özgün	pôvodný	özgün	ADJ;INAN;NOM;MASC;SG	
pôvodný	orjinal	pôvodný	orjinal	ADJ;INAN;NOM;MASC;SG	
pôvodný	aslı	pôvodný	aslı	ADJ;INAN;NOM;MASC;SG	
vojsk	birlikler	vojsko	birlik	N;GEN;FEM;PL	N;NOM;PL;3
vojsk	askerler	vojsko	asker	N;GEN;FEM;PL	N;NOM;PL;3
sonda	sonda	sonda	son	N;NOM;FEM;SG	
objavili	keşfetmiş	objaviť	keşfet	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NFH;IND;SG;3;POS;PST
objavili	keşfetti	objaviť	keşfet	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
objavili	keşfedildi	objaviť	keşfet	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST;PASS
divízie	tümen	divízia	tümen	N;NOM;FEM;PL	
symbol	simge	symbol	simge	N;INAN;NOM;MASC;SG	
symbol	sembolü	symbol	sembolü	N;INAN;NOM;MASC;SG	N;ACC;SG;3
symbol	sembol	symbol	sembol	N;INAN;NOM;MASC;SG	
jazykov	dil	jazyk	dil	N;INAN;GEN;MASC;PL	
jazykov	diller	jazyk	dil	N;INAN;GEN;MASC;PL	N;NOM;PL;3
jazykov	dilleri	jazyk	dil	N;INAN;GEN;MASC;PL	N;NOM;PL;3
svetová	world	svetový	world	ADJ;NOM;FEM;SG	
svetová	dünya	svetový	dünya	ADJ;NOM;FEM;SG	
svetová	dunya	svetový	dunya	ADJ;NOM;FEM;SG	
prof	prof	prof	prof		
kobayashi	kobayashi	kobayas	kobayashi	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
posádka	tayfa	posádka	tayfa	N;NOM;FEM;SG	
posádka	ekip	posádka	ekip	N;NOM;FEM;SG	
materiál	materyal	materiál	materyal	N;INAN;NOM;MASC;SG	
materiál	malzeme	materiál	malzem	N;INAN;NOM;MASC;SG	
materiál	malzeme	materiál	malzem	N;INAN;NOM;MASC;SG	
materiál	malzemeler	materiál	malzeme	N;INAN;NOM;MASC;SG	N;NOM;PL;3
amerike	amerika	amerika	amerik	N;DAT;FEM;SG	
amerike	america	amerika	america	N;DAT;FEM;SG	N;NOM;SG;3
rukou	el	ruka	el	N;INS;FEM;SG	N;NOM;SG;3
rím	rome	rím	rom	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
rím	roma	rím	roma	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
marci	mart	marec	mart	N;INAN;ESS;MASC;SG	
marci	marş	marec	marş	N;INAN;ESS;MASC;SG	
marci	yürüyüş	marec	yürüyüş	N;INAN;ESS;MASC;SG	
marci	marci	marec	marci	N;INAN;ESS;MASC;SG	
forma	formu	forma	formu	N;NOM;FEM;SG	
forma	biçim	forma	biçim	N;NOM;FEM;SG	
forma	form	forma	form	N;NOM;FEM;SG	
kariéra	kariyeri	kariéra	kariyer	N;NOM;FEM;SG	
kariéra	kariyer	kariéra	kariyer	N;NOM;FEM;SG	
kariéra	kariyer	kariéra	kariyer	N;NOM;FEM;SG	
severnom	kuzey	severný	kuzey	ADJ;ESS;NEUT;SG	
slovakia	slovakya	slovakie	slovakya	N;NOM;NEUT;SG	PROPN;NOM;SG;3
joseph	yusuf	joseph	yusuf	PROPN;ANIM;NOM;MASC;SG	
joseph	joseph	joseph	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
dni	günlerden	deň	gün	N;INAN;NOM;MASC;PL	N;AT+ABL;PL;3
dni	günleri	deň	gün	N;INAN;NOM;MASC;PL	N;ACC;PL;3
dni	günlerce	deň	günlerce	N;INAN;NOM;MASC;PL	ADV
sondy	sonda	sonda	son	N;NOM;FEM;PL	
známi	bilinir	známy	bil	N;ANIM;NOM;MASC;PL	V;IPFV;IND;SG;3;POS;PASS
známi	bilinen	známy	bil	N;ANIM;NOM;MASC;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
choroby	hastalık	choroba	hastalık	N;NOM;FEM;PL	N;NOM;SG;3
choroby	hastalık	choroba	hastalık	N;NOM;FEM;PL	N;NOM;SG;3
choroby	hastalık	choroba	hastalık	N;NOM;FEM;PL	N;NOM;SG;3
choroby	hastalıklara	choroba	hastalık	N;NOM;FEM;PL	N;DAT;PL;3
choroby	hastalık	choroba	hastalık	N;NOM;FEM;PL	N;NOM;SG;3
siete	nets	sieť	nets	N;NOM;FEM;PL	PROPN;NOM;SG;3
siete	ağlar	sieť	ağ	N;NOM;FEM;PL	
siete	ağları	sieť	ağ	N;NOM;FEM;PL	N;ACC;PL;3
siete	ağlar	sieť	ağ	N;NOM;FEM;PL	
siete	network	sieť	network	N;NOM;FEM;PL	
siete	ağ	sieť	ağ	N;NOM;FEM;PL	
pop	pop	pop	pop		
pop	babalık	pop	babalık		
pop	pop	pop	pop		
savoie	savoie	savod	savo	N;NOM;FEM;SG	PROPN;NOM;SG;3
jadro	çekirdek	jadro	çek	N;NOM;NEUT;SG	
jadro	çekirdek	jadro	çek	N;NOM;NEUT;SG	
jadro	nucleus	jadro	nucleus	N;NOM;NEUT;SG	
jadro	çekirdek	jadro	çek	N;NOM;NEUT;SG	
zariadenie	cihaz	zariadenie	cihaz	N;NOM;NEUT;SG	
zariadenie	aygıt	zariadenie	aygıt	N;NOM;NEUT;SG	
zariadenie	donatım	zariadenie	donatım	N;NOM;NEUT;SG	
zariadenie	ekipman	zariadenie	ekipman	N;NOM;NEUT;SG	
zariadenie	donanım	zariadenie	don	N;NOM;NEUT;SG	
zariadenie	yükleme	zariadenie	yükle	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
zariadenie	montaj	zariadenie	montaj	N;NOM;NEUT;SG	
zariadenie	tesis	zariadenie	tesis	N;NOM;NEUT;SG	
okruhu	devre	okruh	devre	N;INAN;GEN;MASC;SG	
nezávislosť	bağımsızlığı	nezávislosť	bağımsızlık	N;NOM;FEM;SG	N;ACC;SG;3
manche	manche	mancha	manch		PROPN;NOM;SG;3
výhry	galibiyet	výhra	galibiyet	N;NOM;FEM;PL	N;NOM;SG;3
výhry	kazandı	výhra	kazan	N;NOM;FEM;PL	V;PFV;IND;SG;3;POS;PST
výhry	kazanıyor	výhra	kazan	N;NOM;FEM;PL	V;PROG;IND;SG;3;POS;INFM;PRS
výhry	kazanır	výhra	kazan	N;NOM;FEM;PL	V;IPFV;IND;SG;3;POS
výhry	kazandıklarını	výhra	kazan	N;NOM;FEM;PL	V;PFV;ACC;IND;POS;PST;V.PTCP
federácia	federasyon	federácia	federasyon	N;NOM;FEM;SG	
ciest	yollar	ciesto	yol	N;GEN;FEM;PL	N;NOM;PL;3
prípadoch	vakalar	prípad	vaka	N;INAN;INS;MASC;PL	N;NOM;PL;3
prípadoch	davalar	prípad	dava	N;INAN;INS;MASC;PL	N;NOM;PL;3
decembri	aralık	december	aralık	N;INAN;GEN;MASC;SG	N;NOM;SG;3
voľby	seçenek	voľba	seçenek	N;NOM;FEM;PL	
voľby	seçim	voľba	seçim	N;NOM;FEM;PL	
voľby	seçim	voľba	seçim	N;NOM;FEM;PL	
jozefa	yusuf	jozef	yusuf	PROPN;ANIM;ACC;MASC;SG	
jozefa	joseph	jozef	joseph	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;SG;3
pol	pol	pol	pol	NUM;NOM;NEUT;SG	
možnosti	olasılık	možnosť	olasılık	N;NOM;FEM;PL	N;NOM;SG;3
možnosti	seçenek	možnosť	seçenek	N;NOM;FEM;PL	
online	çevrimiçi	onlina	çevrimiçi	N;NOM;FEM;PL	N;NOM;SG;3
online	internette	onlina	internet	N;NOM;FEM;PL	N;ESS;SG;3
online	online	onlina	o	N;NOM;FEM;PL	
man	insan	man	insan	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
man	man	man	man	PROPN;ANIM;NOM;MASC;SG	
man	erkek	man	erkek	PROPN;ANIM;NOM;MASC;SG	
man	adam	man	adam	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
man	adamım	man	adam	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
prečo	neden	prečo	ne	ADV	
prečo	niçin	prečo	niçin	ADV	
medzinárodných	international	medzinárodný	international	ADJ;GEN;MASC;PL	N;NOM;SG;3
medzinárodných	yurtdışı	medzinárodný	yurtdışı	ADJ;GEN;MASC;PL	
medzinárodných	uluslararası	medzinárodný	uluslararası	ADJ;GEN;MASC;PL	
zápis	alarm	zápis	al	N;INAN;NOM;MASC;SG	
zápis	uyarı	zápis	uyar	N;INAN;NOM;MASC;SG	
filmov	filmleri	film	film	N;INAN;GEN;MASC;PL	N;ACC;PL;3
filmov	filmler	film	film	N;INAN;GEN;MASC;PL	N;NOM;PL;3
filmov	film	film	film	N;INAN;GEN;MASC;PL	
obyvateľstvo	nüfusu	obyvateľstvo	nüfus	N;NOM;NEUT;SG	N;ACC;SG;3
obyvateľstvo	nüfus	obyvateľstvo	nüfus	N;NOM;NEUT;SG	
obyvateľstvo	nüfusu	obyvateľstvo	nüfus	N;NOM;NEUT;SG	N;ACC;SG;3
obyvateľstvo	nüfus	obyvateľstvo	nüfus	N;NOM;NEUT;SG	
riaditeľ	müdür	riaditeľ	müdür	N;ANIM;NOM;MASC;SG	
riaditeľ	yönetmen	riaditeľ	yönetmen	N;ANIM;NOM;MASC;SG	
riaditeľ	yönetici	riaditeľ	yönetici	N;ANIM;NOM;MASC;SG	
riaditeľ	müdire	riaditeľ	müdire	N;ANIM;NOM;MASC;SG	
riaditeľ	müdür	riaditeľ	müdür	N;ANIM;NOM;MASC;SG	
sieť	net	sieť	net	N;NOM;FEM;SG	
sieť	ağ	sieť	ağ	N;NOM;FEM;SG	
sieť	şebeke	sieť	şebek	N;NOM;FEM;SG	
sieť	network	sieť	network	N;NOM;FEM;SG	
sieť	ağ	sieť	ağ	N;NOM;FEM;SG	
zakladateľ	kurucu	zakladateľ	kurucu	N;ANIM;NOM;MASC;SG	
rastliny	bitki	rastlina	bitki	N;NOM;FEM;PL	
rastliny	bitkileri	rastlina	bitki	N;NOM;FEM;PL	N;ACC;PL;3
rastliny	bitki	rastlina	bitki	N;NOM;FEM;PL	
line	çizgi	lina	çizgi	N;NOM;FEM;SG	
line	hattı	lina	hat	N;NOM;FEM;SG	
line	satır	lina	satır	N;NOM;FEM;SG	
line	line	lina	line	N;NOM;FEM;SG	
line	hat	lina	hat	N;NOM;FEM;SG	
viaceré	çoklu	viacero	çoklu	ADJ;NOM;NEUT;SG	
moskva	moskova	moskvo	moskova	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
zhruba	kabaca	zhruba	kaba	PART	
afriky	afrika	afrika	afrika	N;NOM;FEM;PL	
pozície	pozisyon	pozícia	pozisyon	N;NOM;FEM;PL	
japonsku	japonya	japonsko	japonya	ADV	PROPN;NOM;SG;3
vety	hüküm	veta	hüküm	N;NOM;FEM;PL	
vety	cümle	veta	cümle	N;NOM;FEM;PL	
vety	ceza	veta	ceza	N;NOM;FEM;PL	N;NOM;SG;3
vety	cümleleri	veta	cümle	N;NOM;FEM;PL	N;ACC;PL;3
vety	cümle	veta	cümle	N;NOM;FEM;PL	
veže	kuleleri	veža	kule	N;NOM;FEM;PL	N;ACC;PL;3
novembri	kasım	november	kasım	N;INAN;NOM;MASC;SG	
kusov	parçaları	kus	parça	N;INAN;GEN;MASC;PL	N;ACC;PL;3
ríme	rome	rím	rom	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
ríme	roma	rím	roma	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
hlasov	oylar	hlas	oy	N;INAN;GEN;MASC;PL	N;NOM;PL;3
hlasov	oya	hlas	oya	N;INAN;GEN;MASC;PL	
hlasov	oy	hlas	oy	N;INAN;GEN;MASC;PL	N;NOM;SG;3
hlasov	sesleri	hlas	ses	N;INAN;GEN;MASC;PL	N;NOM;PL;3
hlasov	sesler	hlas	ses	N;INAN;GEN;MASC;PL	N;NOM;PL;3
olympijské	olimpiyat	olympijský	olimpiyat	ADJ;NOM;NEUT;SG	N;NOM;SG;3
olympijské	olimpik	olympijský	ol	ADJ;NOM;NEUT;SG	N;NOM;SG;3
manželky	eşleri	manželka	eş	N;NOM;FEM;PL	ADJ;ACC;PL;3
manželky	eşler	manželka	eş	N;NOM;FEM;PL	ADJ;NOM;PL;3
firma	şirket	firm	şirket	N;NOM;FEM;SG	
firma	bölük	firm	bölük	N;NOM;FEM;SG	
bas	bas	bas	bas	PROPN;ANIM;NOM;MASC;SG	
štart	başlayın	štart	başla	N;INAN;NOM;MASC;SG	V;PFV;IMP;PL;2;POS;PRS
štart	başla	štart	başla	N;INAN;NOM;MASC;SG	
štart	başlangıç	štart	başlangıç	N;INAN;NOM;MASC;SG	
štart	başlat	štart	başlat	N;INAN;NOM;MASC;SG	
štart	başlangıç	štart	başlangıç	N;INAN;NOM;MASC;SG	
štart	fırlatma	štart	fırlatma	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
štart	başlat	štart	başlat	N;INAN;NOM;MASC;SG	
japonsko	japonya	japonsko	japonya		PROPN;NOM;SG;3
time	zaman	tima	zaman		N;NOM;SG;3
time	vakit	tima	vakit		
time	süre	tima	süre		N;NOM;SG;3
time	time	tima	tim		
maria	maria	mariť	maria	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
stanici	karakol	stanica	karakol	N;DAT;FEM;SG	
stanici	station	stanica	station	N;DAT;FEM;SG	N;NOM;SG;3
stanici	istasyonu	stanica	ista	N;DAT;FEM;SG	N;ACC;SG;3
stanici	istasyon	stanica	istasyon	N;DAT;FEM;SG	
časopisu	dergi	časopis	dergi	N;INAN;GEN;MASC;SG	
časopisu	magazin	časopis	magazin	N;INAN;GEN;MASC;SG	
socha	heykel	socha	heykel	N;NOM;FEM;SG	
socha	heykel	socha	heykel	N;NOM;FEM;SG	
socha	heykeli	socha	heykeli	N;NOM;FEM;SG	
hudbu	music	hudba	music	N;ACC;FEM;SG	
hudbu	müzik	hudba	müzik	N;ACC;FEM;SG	
festival	festival	festival	festival	N;INAN;NOM;MASC;SG	
festival	festivali	festival	festivali	N;INAN;NOM;MASC;SG	N;ACC;SG;3
festival	festivalde	festival	festival	N;INAN;NOM;MASC;SG	N;ESS;SG;3
nato	nato	nato	nato		
úsek	stretch	úsek	stretch	N;INAN;NOM;MASC;SG	
úsek	gerilme	úsek	ger	N;INAN;NOM;MASC;SG	V;PFV;NOM;IMP;SG;POS;PRS
úsek	bölüm	úsek	bölüm	N;INAN;NOM;MASC;SG	
úsek	kısım	úsek	kısım	N;INAN;NOM;MASC;SG	
úsek	bölme	úsek	böl	N;INAN;NOM;MASC;SG	
severne	kuzey	severne	kuzey	N;NOM;FEM;PL	
severne	kuzeyde	severne	kuzeyde	N;NOM;FEM;PL	N;ESS;SG;3
severne	north	severne	north	N;NOM;FEM;PL	PROPN;NOM;SG;3
severne	kuzeye	severne	kuze	N;NOM;FEM;PL	N;DAT;SG;3
noviny	gazete	noviny	gazet	N;NOM;FEM;PL	
noviny	gazete	noviny	gazet	N;NOM;FEM;PL	
stáva	olmak	stávať	ol	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
skoro	nerdeyse	skoro	nerdeyse	PART	
skoro	neredeyse	skoro	neredeyse	PART	
skoro	erken	skoro	erken	PART	
skoro	erkenden	skoro	erken	PART	ADJ;AT+ABL;SG;3
objekt	cisim	objekt	cisim	N;INAN;NOM;MASC;SG	
objekt	obje	objekt	obje	N;INAN;NOM;MASC;SG	
objekt	nesne	objekt	nesne	N;INAN;NOM;MASC;SG	
objekt	itiraz	objekt	itiraz	N;INAN;NOM;MASC;SG	
apollo	apollo	apollo	apollo	N;ANIM;NOM;MASC;SG	
slnko	güneşe	slnko	güneş	N;NOM;NEUT;SG	N;DAT;SG;3
slnko	sun	slnko	sun	N;NOM;NEUT;SG	
slnko	güneş	slnko	güneş	N;NOM;NEUT;SG	
slnko	günes	slnko	günes	N;NOM;NEUT;SG	
lodí	gemiler	loď	gemi	N;GEN;FEM;PL	N;NOM;PL;3
lodí	gemileri	loď	gemi	N;GEN;FEM;PL	N;ACC;PL;3
mapy	harita	mapy	harit	N;NOM;FEM;PL	N;NOM;SG;3
mapy	harita	mapy	harit	N;NOM;FEM;PL	N;NOM;SG;3
mapy	haritası	mapy	harita	N;NOM;FEM;PL	N;NOM;SG;3
autorov	yazarlar	autor	yazar	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
znova	tekrar	znova	tekrar	ADV	
politika	ilke	politika	ilke	N;NOM;FEM;SG	
politika	politika	politika	politika	N;NOM;FEM;SG	
politika	poliçe	politika	poliçe	N;NOM;FEM;SG	
politika	politika	politika	politika	N;NOM;FEM;SG	
politika	siyaset	politika	siyaset	N;NOM;FEM;SG	
špeciálne	ozel	špeciálne	ozel	ADV	
špeciálne	özeldir	špeciálne	özel	ADV	
špeciálne	özel	špeciálne	özel	ADV	ADJ
poskytuje	sağlar	poskytovať	sağ	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS
učiteľ	öğretmen	učiteľ	öğretmen	N;ANIM;NOM;MASC;SG	
učiteľ	hoca	učiteľ	hoca	N;ANIM;NOM;MASC;SG	
zlatá	şirin	zlatý	şirin	ADJ;NOM;FEM;SG	
zlatá	tatlı	zlatý	tatlı	ADJ;NOM;FEM;SG	
zlatá	sevimli	zlatý	sevimli	ADJ;NOM;FEM;SG	
zlatá	tatli	zlatý	tatli	ADJ;NOM;FEM;SG	
zlatá	altınlar	zlatý	altın	ADJ;NOM;FEM;SG	ADJ;NOM;PL;3
zlatá	altın	zlatý	altın	ADJ;NOM;FEM;SG	
zlatá	gold	zlatý	gold	ADJ;NOM;FEM;SG	
zlatá	altin	zlatý	altin	ADJ;NOM;FEM;SG	
zlatá	golden	zlatý	gol	ADJ;NOM;FEM;SG	N;AT+ABL;SG;3
zlatá	altın	zlatý	altın	ADJ;NOM;FEM;SG	
zlatá	altin	zlatý	altin	ADJ;NOM;FEM;SG	
národov	ülkeler	národ	ülke	N;INAN;GEN;MASC;PL	N;NOM;PL;3
národov	uluslar	národ	ulus	N;INAN;GEN;MASC;PL	
národov	milletler	národ	millet	N;INAN;GEN;MASC;PL	N;NOM;PL;3
národov	halkları	národ	halk	N;INAN;GEN;MASC;PL	N;ACC;PL;3
národov	halk	národ	halk	N;INAN;GEN;MASC;PL	
dôvodov	sebepleri	dôvod	sebep	N;INAN;GEN;MASC;PL	N;NOM;PL;3
dôvodov	nedenler	dôvod	neden	N;INAN;GEN;MASC;PL	N;NOM;PL;3
dôvodov	sebepler	dôvod	sebep	N;INAN;GEN;MASC;PL	N;NOM;PL;3
dôvodov	nedenleri	dôvod	neden	N;INAN;GEN;MASC;PL	N;ACC;PL;3
hlas	sesli	hlas	sesli	N;INAN;NOM;MASC;SG	
hodnota	değeri	hodnota	değer	N;NOM;FEM;SG	N;ACC;SG;3
hodnota	değerli	hodnota	değerli	N;NOM;FEM;SG	
hodnota	değer	hodnota	değer	N;NOM;FEM;SG	
hodnota	deger	hodnota	deger	N;NOM;FEM;SG	
kmeň	kabile	kmeň	kabile	N;INAN;NOM;MASC;SG	
automaticky	auto	automaticky	auto	ADV	
automaticky	otomobil	automaticky	otomobil	ADV	N;NOM;SG;3
automaticky	otomatik	automaticky	otomatik	ADV	
automaticky	oto	automaticky	oto	ADV	
automaticky	otomatik	automaticky	otomatik	ADV	
automaticky	otomatik	automaticky	otomatik	ADV	
vlastne	aslinda	vlastne	aslinda	PART	ADV
vlastne	aslında	vlastne	aslında	PART	ADV
herečky	aktrisler	herečka	aktris	N;NOM;FEM;PL	
iso	iso	iso	iso		
stretnutia	seans	stretnutie	seans	N;NOM;NEUT;PL	
stretnutia	karşılaşma	stretnutie	karşılaşma	N;NOM;NEUT;PL	
stretnutia	encounters	stretnutie	encounters	N;NOM;NEUT;PL	N;NOM;SG;3
stretnutia	toplantı	stretnutie	toplantı	N;NOM;NEUT;PL	N;NOM;SG;3
stretnutia	buluşmak	stretnutie	buluş	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
