категория	luokan	категория	luokka	N;INAN;NOM;FEM;SG	N;GEN;SG
герцог	herzog	герцог	herzog	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
смысл	tarkoittaen	смысл	tarkoittaa	N;INAN;NOM;MASC;SG	V;INS;SG;NFIN;ACT
сент	saint	сент	saada	N;INAN;NOM;MASC;SG	
крайне	äärimmäisen	крайне	äärimmäinen	ADV	ADJ;GEN;SG
ассоциации	yhdistysten	ассоциация	yhdistys	N;INAN;NOM;FEM;PL	N;GEN;PL
ассоциации	association	ассоциация	association	N;INAN;NOM;FEM;PL	N;GEN;SG
ассоциации	yhdistys	ассоциация	yhdistys	N;INAN;NOM;FEM;PL	N;NOM;SG
доктора	lääkäreitä	доктор	lääkäri	N;ANIM;NOM;MASC;PL	N;PRT;PL
внутренних	sisustus	внутренний	sisustus	ADJ;GEN;PL	N;NOM;SG
конференции	kokous	конференция	kokous	N;INAN;NOM;FEM;PL	N;NOM;SG
конференции	konferenssi	конференция	konferenssi	N;INAN;NOM;FEM;PL	N;NOM;SG
конференции	konferenssin	конференция	konferenssi	N;INAN;NOM;FEM;PL	N;GEN;SG
конференции	konferensseja	конференция	konferenssi	N;INAN;NOM;FEM;PL	N;PRT;PL
елена	elenan	елена	elen#an	N;ANIM;NOM;FEM;SG	N;GEN;SG
открыт	avasi	открыть	avata	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
украинский	ukraina	украинский	ukraina	ADJ;NOM;MASC;SG	N;NOM;SG
украинский	ukrainan	украинский	ukraina	ADJ;NOM;MASC;SG	N;GEN;SG
особенности	ominaisuuksia	особенность	ominaisuus	N;INAN;NOM;FEM;PL	N;PRT;PL
рост	kasvuun	рост	kasvu	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
рост	kasvua	рост	kasvu	N;INAN;NOM;MASC;SG	N;PRT;SG
рост	korkeuden	рост	korkeus	N;INAN;NOM;MASC;SG	N;GEN;SG
аэропорт	lentokentälle	аэропорт	lento#kenttä	N;INAN;NOM;MASC;SG	N;AT+ALL;SG
публикации	virkaa	публикация	virka	N;INAN;NOM;FEM;PL	N;PRT;SG
публикации	julkaisuja	публикация	julkaisu	N;INAN;NOM;FEM;PL	N;PRT;PL
публикации	julkaisujen	публикация	julkaisu	N;INAN;NOM;FEM;PL	N;GEN;PL
публикации	julkaisuja	публикация	julkaisu	N;INAN;NOM;FEM;PL	N;PRT;PL
отношение	asenteella	отношение	asenne	N;INAN;NOM;NEUT;SG	N;AT+ESS
;SG
отношение	asennetta	отношение	asenne	N;INAN;NOM;NEUT;SG	N;PRT;SG
отношение	asenteet	отношение	asenne	N;INAN;NOM;NEUT;SG	N;NOM;PL
отношение	asenteita	отношение	asenne	N;INAN;NOM;NEUT;SG	N;PRT;PL
австрии	itävaltalainen	австрия	itä#valtalainen	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
австрии	itävallan	австрия	itä#valta	N;INAN;NOM;FEM;SG	N;GEN;SG
австрии	itävallassa	австрия	itä#valta	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
австрии	itävallan	австрия	itä#valta	N;INAN;NOM;FEM;SG	N;GEN;SG
греции	kreikka	греция	kreikka	N;INAN;NOM;FEM;PL	N;NOM;SG
соревнования	kilpailuihin	соревнование	kilpailu	N;INAN;NOM;NEUT;PL	N;IN+ALL;PL
соревнования	kilpailuja	соревнование	kilpailu	N;INAN;NOM;NEUT;PL	N;PRT;PL
соревнования	kilpailun	соревнование	kilpailu	N;INAN;NOM;NEUT;PL	N;GEN;SG
соревнования	kilpailu	соревнование	kilpailu	N;INAN;NOM;NEUT;PL	N;NOM;SG
руководство	ohjeita	руководство	ohje	N;INAN;NOM;NEUT;SG	N;PRT;PL
руководство	opastusta	руководство	opastus	N;INAN;NOM;NEUT;SG	N;PRT;SG
руководство	käsikirjan	руководство	käsi#kirja	N;INAN;NOM;NEUT;SG	N;GEN;SG
руководство	manuaalinen	руководство	manuaalinen	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
руководство	johtajuutta	руководство	johtajuus	N;INAN;NOM;NEUT;SG	N;PRT;SG
руководство	käsikirjan	руководство	käsi#kirja	N;INAN;NOM;NEUT;SG	N;GEN;SG
руководство	oppaan	руководство	opas	N;INAN;NOM;NEUT;SG	N;GEN;SG
характер	luonnetta	характер	luonne	N;INAN;NOM;MASC;SG	N;PRT;SG
характер	luonnosta	характер	luonnos	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
характер	luontoa	характер	luonto	N;INAN;NOM;MASC;SG	N;PRT;SG
исключительно	poikkeuksellisen	исключительно	poikkeuksellinen	ADV	ADJ;GEN;SG
официальная	virkamies	официальный	virka#mies	ADJ;NOM;FEM;SG	N;NOM;SG
официальная	viralliset	официальный	virallinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
островов	saaret	остров	saari	N;INAN;GEN;MASC;PL	N;NOM;PL
лиц	henkilöitä	лицо	henkilö	N;ANIM;GEN;NEUT;PL	N;PRT;PL
лиц	henkilöt	лицо	henkilö	N;ANIM;GEN;NEUT;PL	N;NOM;PL
лиц	yksilöitä	лицо	yksilö	N;ANIM;GEN;NEUT;PL	N;PRT;PL
лиц	yksilöt	лицо	yksilö	N;ANIM;GEN;NEUT;PL	N;NOM;PL
полное	täyden	полный	täysi	ADJ;NOM;NEUT;SG	ADJ;GEN;SG
полное	täys	полный	täys	ADJ;NOM;NEUT;SG	INTJ
полное	täydet	полный	täysi	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
полное	täynnä	полный	täynnä	ADJ;NOM;NEUT;SG	ADV
библиотека	kirjastosta	библиотека	kirjasto	N;INAN;NOM;FEM;SG	N;IN+ABL;SG
библиотека	kirjastossa	библиотека	kirjasto	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
библиотека	kirjastoon	библиотека	kirjasto	N;INAN;NOM;FEM;SG	N;IN+ALL;SG
библиотека	kirjaston	библиотека	kirjasto	N;INAN;NOM;FEM;SG	N;GEN;SG
вступил	syötetty	вступить	syöttää	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
литература	kirjallisuuden	литература	kirjallisuus	N;INAN;NOM;FEM;SG	N;GEN;SG
литература	kirjallisuutta	литература	kirjallisuus	N;INAN;NOM;FEM;SG	N;PRT;SG
победитель	voittajan	победитель	voittaja	N;ANIM;NOM;MASC;SG	N;GEN;SG
правда	true	правда	true	ADV	N;NOM;SG
правда	totta	правда	tosi	ADV	ADJ;PRT;SG
правда	totuuden	правда	totuus	ADV	N;GEN;SG
правда	totuutta	правда	totuus	ADV	N;PRT;SG
правда	totuus	правда	totuus	ADV	N;NOM;SG
месяца	kuukaudet	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;NOM;PL
месяца	kuukautta	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;PRT;SG
месяца	kuukausia	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;PRT;PL
месяца	kuukaudessa	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;IN+ESS;SG
месяца	kuukausi	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;NOM;SG
месяца	kuukautta	месяц	kuu#kausi	N;INAN;GEN;MASC;SG	N;PRT;SG
погиб	kuolivat	погибнуть	kuolla	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PL;3;PST;FIN;ACT
армении	armenian	армение	armenia	N;INAN;NOM;NEUT;PL	N;GEN;SG
шесть	kuudes	шесть	kuudes	NUM;NOM	ADJ;NOM;SG
адрес	osoitteen	адрес	osoite	N;INAN;NOM;MASC;SG	N;GEN;SG
результат	tuloksena	результат	tulos	N;INAN;NOM;MASC;SG	N;FRML;SG
результат	tuloksen	результат	tulos	N;INAN;NOM;MASC;SG	N;GEN;SG
результат	tulosta	результат	tulos	N;INAN;NOM;MASC;SG	N;PRT;SG
результат	tulosten	результат	tulos	N;INAN;NOM;MASC;SG	N;GEN;PL
результат	tuloksia	результат	tulos	N;INAN;NOM;MASC;SG	N;PRT;PL
результат	tulokset	результат	tulos	N;INAN;NOM;MASC;SG	N;NOM;PL
поверхности	pintaan	поверхность	pinta	N;INAN;NOM;FEM;PL	N;IN+ALL;SG
поверхности	pinnalle	поверхность	pinta	N;INAN;NOM;FEM;PL	N;AT+ALL;SG
поверхности	pinta	поверхность	pinta	N;INAN;NOM;FEM;PL	N;NOM;SG
поверхности	pintaa	поверхность	pinta	N;INAN;NOM;FEM;PL	N;PRT;SG
оружие	käsivarret	оружие	käsi#varsi	N;INAN;NOM;NEUT;SG	N;NOM;PL
оружие	aseiden	оружие	ase	N;INAN;NOM;NEUT;SG	N;GEN;PL
оружие	kädet	оружие	käsi	N;INAN;NOM;NEUT;SG	N;NOM;PL
оружие	aseet	оружие	ase	N;INAN;NOM;NEUT;SG	N;NOM;PL
оружие	aseita	оружие	ase	N;INAN;NOM;NEUT;SG	N;PRT;PL
оружие	aseet	оружие	ase	N;INAN;NOM;NEUT;SG	N;NOM;PL
оружие	aseita	оружие	ase	N;INAN;NOM;NEUT;SG	N;PRT;PL
оружие	tykit	оружие	tykki	N;INAN;NOM;NEUT;SG	N;NOM;PL
оружие	aseet	оружие	ase	N;INAN;NOM;NEUT;SG	N;NOM;PL
столица	pääoman	столица	pää#oma	N;INAN;NOM;FEM;SG	N;GEN;SG
любовь	rakasta	любовь	rakas	N;INAN;NOM;FEM;SG	N;PRT;SG
любовь	rakkautta	любовь	rakkaus	N;INAN;NOM;FEM;SG	N;PRT;SG
любовь	rakastaa	любовь	rakastaa	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
любовь	love	любовь	love	N;INAN;NOM;FEM;SG	
младший	nuorin	младший	nuori	ADJ;NOM;MASC;SG	ADJ;NOM;RL;SG
младший	nuorempi	младший	nuori	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
младший	junior	младший	junior	ADJ;NOM;MASC;SG	N;NOM;SG
младший	juniori	младший	juniori	ADJ;NOM;MASC;SG	N;NOM;SG
студии	studios	студия	studios	N;INAN;NOM;FEM;PL	N;NOM;SG
студии	studio	студия	studio	N;INAN;NOM;FEM;PL	N;NOM;SG
студии	studion	студия	studio	N;INAN;NOM;FEM;PL	N;GEN;SG
авторов	laatijat	автор	laatija	N;ANIM;GEN;MASC;PL	N;NOM;PL
авторов	tekijät	автор	tekijä	N;ANIM;GEN;MASC;PL	N;NOM;PL
поля	fields	поле	fields	N;INAN;NOM;NEUT;PL	N;NOM;SG
поля	kenttiä	поле	kentti	N;INAN;NOM;NEUT;PL	N;PRT;PL
поля	kenttä	поле	kenttä	N;INAN;NOM;NEUT;PL	N;NOM;SG
поля	kenttää	поле	kenttä	N;INAN;NOM;NEUT;PL	N;PRT;SG
поля	kentän	поле	kenttä	N;INAN;NOM;NEUT;PL	N;GEN;SG
фотографии	valokuvien	фотография	valo#kuva	N;INAN;NOM;FEM;PL	N;GEN;PL
фотографии	valokuvia	фотография	valo#kuva	N;INAN;NOM;FEM;PL	N;PRT;PL
фотографии	valokuvaus	фотография	valo#kuvaus	N;INAN;NOM;FEM;PL	N;NOM;SG
фотографии	kuvia	фотография	kuva	N;INAN;NOM;FEM;PL	N;PRT;PL
фотографии	valokuvia	фотография	valo#kuva	N;INAN;NOM;FEM;PL	N;PRT;PL
фотографии	kuvien	фотография	kuva	N;INAN;NOM;FEM;PL	N;GEN;PL
фотографии	kuvia	фотография	kuva	N;INAN;NOM;FEM;PL	N;PRT;PL
фотографии	valokuvia	фотография	valo#kuva	N;INAN;NOM;FEM;PL	N;PRT;PL
дал	dal	дать	dal	V;PFV;MASC;IND;SG;PST;FIN;ACT	INTJ
дал	dahl	дать	dahl	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN;NOM;SG
запад	west	запад	west	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
запад	lännessä	запад	länsi	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
запад	läntinen	запад	läntinen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
швеции	ruotsiksi	швеция	ruotsi	N;INAN;NOM;FEM;SG	N;TRANS;SG
швеции	ruotsalainen	швеция	ruotsalainen	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
швеции	ruotsin	швеция	ruotsi	N;INAN;NOM;FEM;SG	N;GEN;SG
швеции	ruotsissa	швеция	ruotsi	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
появляется	ilmestyvät	появляться	ilmestyä	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;PL;3;PRS;FIN;ACT
появляется	ilmestyy	появляться	ilmestyä	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
случай	tapauksessa	случай	tapaus	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
джеймс	james	джеймс	james	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
джеймс	jamesin	джеймс	jameta	N;ANIM;NOM;MASC;SG	V;IND;SG;1;PST;FIN;ACT
джеймс	jamesia	джеймс	jamenen	N;ANIM;NOM;MASC;SG	N;PRT;PL
появилась	ilmestyi	появиться	ilmestyä	V;PFV;FEM;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
появилась	ilmestynyt	появиться	ilmestyä	V;PFV;FEM;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
очевидно	nähtävästi	очевидный	nähtävästi	ADJ;NEUT;SG	ADV
очевидно	ilmeisesti	очевидный	ilmeisesti	ADJ;NEUT;SG	ADV
очевидно	ilmiselvästi	очевидный	ilmiselvästi	ADJ;NEUT;SG	ADV
очевидно	selvästi	очевидный	selvästi	ADJ;NEUT;SG	ADV
очевидно	ilmeisesti	очевидный	ilmeisesti	ADJ;NEUT;SG	ADV
философии	filosofiaa	философия	filosofia	N;INAN;NOM;FEM;SG	N;PRT;SG
философии	filosofian	философия	filosofia	N;INAN;NOM;FEM;SG	N;GEN;SG
философии	filosofia	философия	filosofi	N;INAN;NOM;FEM;SG	N;PRT;SG
достижения	saavutuksia	достижение	saavutus	N;INAN;NOM;NEUT;PL	N;PRT;PL
достижения	saavutuksia	достижение	saavutus	N;INAN;NOM;NEUT;PL	N;PRT;PL
достижения	saavutus	достижение	saavutus	N;INAN;NOM;NEUT;PL	N;NOM;SG
достижения	saavuttaminen	достижение	saavuttaa	N;INAN;NOM;NEUT;PL	N;NOM;SG
эпизод	jakson	эпизод	jakso	N;INAN;NOM;MASC;SG	N;GEN;SG
стихи	säkeitä	стихи	säkeä	N;INAN;NOM;MASC;PL	N;PRT;PL
стихи	runoja	стихи	runo	N;INAN;NOM;MASC;PL	N;PRT;PL
стихи	runoutta	стихи	runous	N;INAN;NOM;MASC;PL	N;PRT;SG
стихи	runoja	стихи	runo	N;INAN;NOM;MASC;PL	N;PRT;PL
фронт	edessä	фронт	edessä	N;INAN;NOM;MASC;SG	ADV
фронт	edestä	фронт	edestä	N;INAN;NOM;MASC;SG	ADV
прямо	hetero	прямо	hetero	ADV	N;NOM;SG
прямо	suorat	прямо	suora	ADV	ADJ;NOM;PL
прямо	suora	прямо	suora	ADV	ADJ;NOM;SG
лос	los	лос	los		PROPN;NOM;SG
лос	voc	лос	voc		N;NOM;SG
лос	voc	лос	voc		N;NOM;SG
американская	amerikan	американский	amerikka	ADJ;NOM;FEM;SG	N;GEN;SG
американская	amerikkalaiset	американский	amerikkalainen	ADJ;NOM;FEM;SG	N;NOM;PL
американская	american	американский	america	ADJ;NOM;FEM;SG	
млн	miljoona	миллион	miljoona	N;INAN;NOM;MASC;SG	NUM;NOM;SG
млн	miljoonaa	миллион	miljoona	N;INAN;NOM;MASC;SG	NUM;PRT;SG
депутатов	mps	депутат	mps	N;ANIM;GEN;MASC;PL	N;NOM;SG
китай	kiinassa	китай	kiina	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
китай	kiinan	китай	kiina	N;INAN;NOM;MASC;SG	N;GEN;SG
китай	kiinasta	китай	kiina	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
отчёт	mietinnön	отчёт	mietintö	N;INAN;NOM;MASC;SG	N;GEN;SG
отчёт	raportin	отчёт	raportti	N;INAN;NOM;MASC;SG	N;GEN;SG
учёный	oppinut	учёный	oppia	N;ANIM;NOM;MASC;SG	V;NOM;SG;V.PTCP;ACT
появился	ilmestyi	появиться	ilmestyä	V;PFV;MASC;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
появился	ilmestynyt	появиться	ilmestyä	V;PFV;MASC;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
григорий	gregory	григорий	gregory	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
пол	paul	пол	paul	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
париже	pariisiin	париж	pariisi	N;INAN;ESS;MASC;SG	N;IN+ALL;SG
париже	pariisi	париж	pariisi	N;INAN;ESS;MASC;SG	N;NOM;SG
париже	pariisin	париж	pariisi	N;INAN;ESS;MASC;SG	N;GEN;SG
дворец	palace	дворец	palace	N;INAN;NOM;MASC;SG	
частично	osittainen	частично	osittainen	ADV	ADJ;NOM;SG
частично	osittaista	частично	osittainen	ADV	ADJ;PRT;SG
частично	osa	частично	osa	ADV	N;NOM;SG
частично	osaa	частично	osata	ADV	V;IMP;SG;2;FIN;ACT
частично	osaksi	частично	osa	ADV	N;TRANS;SG
судья	tuomarina	судья	tuomari	N;ANIM;NOM;MASC;SG	N;FRML;SG
обновление	päivittää	обновление	päivittää	N;INAN;NOM;NEUT;SG	V;SG;NFIN;ACT
обновление	päivitä	обновление	päivä	N;INAN;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
обновление	päivitystä	обновление	päivitys	N;INAN;NOM;NEUT;SG	N;PRT;SG
обновление	päivitetään	обновление	päivittää	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN;PASS
бас	als	бас	als	N;ANIM;NOM;MASC;SG	INTJ
бас	bass	бас	bass	N;ANIM;NOM;MASC;SG	
бас	bas	бас	bas	N;ANIM;NOM;MASC;SG	INTJ
местности	maastossa	местность	maasto	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
местности	maasto	местность	maasto	N;INAN;NOM;FEM;PL	N;NOM;SG
последнее	last	последний	last	ADJ;NOM;NEUT;SG	
последнее	viimeisenä	последний	viimeinen	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
последнее	viimeksi	последний	viimeksi	ADJ;NOM;NEUT;SG	ADV
последнее	viimeisin	последний	viimeinen	ADJ;NOM;NEUT;SG	ADJ;NOM;RL;SG
организаций	organisaatiot	организация	organisaatio	N;INAN;GEN;FEM;PL	N;NOM;PL
организаций	järjestöt	организация	järjestö	N;INAN;GEN;FEM;PL	N;NOM;PL
организаций	yhdistykset	организация	yhdistys	N;INAN;GEN;FEM;PL	N;NOM;PL
организаций	organisaatioita	организация	organisaatio	N;INAN;GEN;FEM;PL	N;PRT;PL
китая	kiinalainen	китай	kiina#lainen	N;INAN;GEN;MASC;SG	ADJ;NOM;SG
китая	kiinalaiset	китай	kiina#lainen	N;INAN;GEN;MASC;SG	N;NOM;PL
китая	kiina	китай	kiina	N;INAN;GEN;MASC;SG	N;NOM;SG
китая	kiinalaista	китай	kiinalainen	N;INAN;GEN;MASC;SG	N;PRT;SG
поддержку	tuen	поддержка	tuki	N;INAN;ACC;FEM;SG	N;GEN;SG
поддержку	tukea	поддержка	tuki	N;INAN;ACC;FEM;SG	N;PRT;SG
поддержку	tuki	поддержка	tuki	N;INAN;ACC;FEM;SG	N;NOM;SG
поддержку	tue	поддержка	tukea	N;INAN;ACC;FEM;SG	V;IMP;SG;2;FIN;ACT
искусство	taidetta	искусство	taide	N;INAN;NOM;NEUT;SG	N;PRT;SG
современных	moderni	современный	moderni	ADJ;GEN;PL	ADJ;NOM;SG
современных	modernia	современный	moderni	ADJ;GEN;PL	ADJ;PRT;SG
современных	modernit	современный	moderni	ADJ;GEN;PL	ADJ;NOM;PL
современных	nykyaikainen	современный	nykyaikainen	ADJ;GEN;PL	ADJ;NOM;SG
современных	nykyaikainen	современный	nykyaikainen	ADJ;GEN;PL	ADJ;NOM;SG
венгрии	unkari	венгрия	unkari	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
венгрии	unkarin	венгрия	unkari	N;INAN;NOM;FEM;SG	N;GEN;SG
венгрии	unkarilaiset	венгрия	unkarilainen	N;INAN;NOM;FEM;SG	N;NOM;PL
венгрии	unkaria	венгрия	unkari	N;INAN;NOM;FEM;SG	N;PRT;SG
венгрии	unkari	венгрия	unkari	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
венгрии	unkarin	венгрия	unkari	N;INAN;NOM;FEM;SG	N;GEN;SG
очков	pisteet	очко	piste	N;INAN;GEN;NEUT;PL	N;NOM;PL
очков	pisteitä	очко	piste	N;INAN;GEN;NEUT;PL	N;PRT;PL
очков	pistettä	очко	piste	N;INAN;GEN;NEUT;PL	N;PRT;SG
очков	kohdat	очко	kohta	N;INAN;GEN;NEUT;PL	N;NOM;PL
верхняя	ylä	верхний	ylä	ADJ;NOM;FEM;SG	N;NOM;SG
верхняя	haute	верхний	haute	ADJ;NOM;FEM;SG	INTJ
картины	maalauksia	картина	maalaus	N;INAN;NOM;FEM;PL	N;PRT;PL
картины	tauluja	картина	taulu	N;INAN;NOM;FEM;PL	N;PRT;PL
тома	thomas	том	thomas	N;INAN;NOM;MASC;PL	N;NOM;SG
тома	tuomas	том	tuomas	N;INAN;NOM;MASC;PL	N;NOM;SG
царь	king	царь	king	N;ANIM;NOM;MASC;SG	
деньги	raha	деньги	raha	N;INAN;NOM;FEM;PL	N;NOM;SG
деньги	rahaa	деньги	raha	N;INAN;NOM;FEM;PL	N;PRT;SG
южная	etelä	южный	etelä	ADJ;NOM;FEM;SG	N;NOM;SG
южная	etelän	южный	etelä	ADJ;NOM;FEM;SG	N;GEN;SG
южная	etelä	южный	etelä	ADJ;NOM;FEM;SG	N;NOM;SG
южная	etelään	южный	etelä	ADJ;NOM;FEM;SG	N;IN+ALL;SG
канады	kanadan	канада	kanada	N;INAN;NOM;FEM;PL	N;GEN;SG
канады	kanadalainen	канада	kanadalainen	N;INAN;NOM;FEM;PL	ADJ;NOM;SG
ночь	öitä	ночь	yö	N;INAN;NOM;FEM;SG	N;PRT;PL
ночь	yötä	ночь	yö	N;INAN;NOM;FEM;SG	N;PRT;SG
ночь	night	ночь	nightä	N;INAN;NOM;FEM;SG	
пер	per	перо	per	N;INAN;NOM;MASC;SG	ADV
устройство	laitetta	устройство	laite	N;INAN;NOM;NEUT;SG	N;PRT;SG
устройство	laitteen	устройство	laite	N;INAN;NOM;NEUT;SG	N;GEN;SG
началось	alkanut	начаться	alkaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
началось	alkoi	начаться	alkaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
началось	aloitti	начаться	aloittaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
началось	aloitettu	начаться	aloittaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;PASS
началось	alkanut	начаться	alkaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
началось	alkoi	начаться	alkaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
началось	aloitti	начаться	aloittaa	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
городское	urban	городской	urba	ADJ;NOM;NEUT;SG	N;NOM;SG
городское	kaupunkien	городской	kaupunki	ADJ;NOM;NEUT;SG	N;GEN;PL
ролях	roolit	роль	rooli	N;INAN;ESS;FEM;PL	N;NOM;PL
ролях	rooleja	роль	rooli	N;INAN;ESS;FEM;PL	N;PRT;PL
финляндии	suomi	финляндия	suomi	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
финляндии	suomea	финляндия	suomi	N;INAN;NOM;FEM;SG	N;PRT;SG
финляндии	suomeksi	финляндия	suomi	N;INAN;NOM;FEM;SG	N;TRANS;SG
финляндии	suomalainen	финляндия	suomalainen	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
финляндии	suomen	финляндия	suomi	N;INAN;NOM;FEM;SG	N;GEN;SG
финляндии	suomalaista	финляндия	suomalainen	N;INAN;NOM;FEM;SG	N;PRT;SG
доказательств	näyttö	доказательство	näyttö	N;INAN;GEN;NEUT;PL	N;NOM;SG
доказательств	todisteet	доказательство	todiste	N;INAN;GEN;NEUT;PL	N;NOM;PL
доказательств	todistusaineisto	доказательство	todistus#aineisto	N;INAN;GEN;NEUT;PL	N;NOM;SG
доказательств	todisteita	доказательство	todiste	N;INAN;GEN;NEUT;PL	N;PRT;PL
голосов	ääniä	голос	ääni	N;INAN;GEN;MASC;PL	N;PRT;PL
голосов	äänestykset	голос	äänestys	N;INAN;GEN;MASC;PL	N;NOM;PL
голосов	äänet	голос	ääni	N;INAN;GEN;MASC;PL	N;NOM;PL
кораблей	alukset	корабль	alus	N;INAN;GEN;MASC;PL	N;NOM;PL
кораблей	aluksia	корабль	alus	N;INAN;GEN;MASC;PL	N;PRT;PL
