το	do	ο	do	DET;NOM;DEF;NEUT;SG	PROPN
γενιά	da	γενιά	da	N;NOM;FEM;SG	V
κατανομή	de	κατανομή	de	N;NOM;FEM;SG	ADP
κλειστό	pechada	κλειστός	pechada	N;NOM;NEUT;SG	V
κλειστό	pechou	κλειστός	pechar	N;NOM;NEUT;SG	V
κλειστό	pechados	κλειστός	pechar	N;NOM;NEUT;SG	V
εξαρτάται	das	εξαρτώ	das	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
δικαιοσύνης	justice	δικαιοσύνη	justice	N;GEN;FEM;SG	PROPN
δικαιοσύνης	a	δικαιοσύνη	o	N;GEN;FEM;SG	DET
δικαιοσύνης	da	δικαιοσύνη	da	N;GEN;FEM;SG	V
δικαιοσύνης	aos	δικαιοσύνη	aos	N;GEN;FEM;SG	PROPN
δικαιοσύνης	con	δικαιοσύνη	con	N;GEN;FEM;SG	ADP
μεξικό	méxico	μεξικό	méxico	PROPN;NOM;NEUT;SG	PROPN
φυσικός	a	φυσικός	o	ADJ;NOM;MASC;SG	DET
στατιστικά	estatísticas	στατιστικός	estatística	ADV	N
βασικές	as	βασικός	o	ADJ;NOM;FEM;PL	DET
τοπικές	local	τοπικός	local	ADJ;NOM;FEM;PL	N
τοπικές	locais	τοπικός	local	ADJ;NOM;FEM;PL	N
τοπικές	o	τοπικός	o	ADJ;NOM;FEM;PL	DET
τοπικές	de	τοπικός	de	ADJ;NOM;FEM;PL	ADP
ρεάλ	real	ρεάλ	real		ADJ
ρεάλ	de	ρεάλ	de		ADP
ρεάλ	verdade	ρεάλ	verdade		N
βοήθησε	a	βοηθώ	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
βοήθησε	axuda	βοηθώ	axuda	V;PFV;IND;SG;3;PST;FIN;ACT	N
βοήθησε	axudounos	βοηθώ	axudounos	V;PFV;IND;SG;3;PST;FIN;ACT	N
κρατών	unidos	κράτος	unir	N;GEN;NEUT;PL	V
κρατών	ee	κράτος	ee	N;GEN;NEUT;PL	PROPN
κρατών	uu	κράτος	uu	N;GEN;NEUT;PL	PROPN
κρατών	eua	κράτος	eua	N;GEN;NEUT;PL	PROPN
γράφτηκε	escrito	γράφτω	escrito	V;PFV;IND;SG;3;PST;FIN;PASS	N
γράφτηκε	o	γράφτω	o	V;PFV;IND;SG;3;PST;FIN;PASS	DET
βοηθός	asistente	βοηθός	asistente	N;NOM;MASC;SG	ADJ
βοηθός	de	βοηθός	de	N;NOM;MASC;SG	ADP
αναζήτηση	buscar	αναζήτηση	buscar	N;NOM;FEM;SG	V
αναζήτηση	busca	αναζήτηση	buscar	N;NOM;FEM;SG	V
καλλιτεχνικό	artística	καλλιτεχνικός	artístico	ADJ;NOM;NEUT;SG	N
εσύ	que	εσύ	que	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO
μπάσκετ	baloncesto	μπάσκετ	baloncesto		N
μπάσκετ	básquet	μπάσκετ	básquet		PROPN
μουσικοί	músicos	μουσικός	músico	ADJ;NOM;MASC;PL	N
κοιλάδα	da	κοιλάδα	da	N;ACC;FEM;SG	V
κοιλάδα	valley	κοιλάδα	valley	N;ACC;FEM;SG	PROPN
εμπειρία	experimentar	εμπειρία	experimentar	N;ACC;FEM;SG	V
εμπειρία	experimentan	εμπειρία	experimentar	N;ACC;FEM;SG	V
αθλητικά	deportes	αθλητικά	deporte	ADV	N
αθλητικά	deporte	αθλητικά	deporte	ADV	N
χρυσός	de	χρυσός	de	N;NOM;MASC;SG	ADP
χρυσός	de	χρυσός	de	N;NOM;MASC;SG	ADP
τρίτος	terceira	τρίτος	terceiro	NUM;NOM;MASC;SG	ADJ
τρίτος	terceiro	τρίτος	terceiro	NUM;NOM;MASC;SG	ADJ
τρίτος	terzo	τρίτος	terzo	NUM;NOM;MASC;SG	N
επιστήμονες	científicos	επιστήμονας	científico	N;NOM;MASC;PL	ADJ
επιστήμονες	os	επιστήμονας	o	N;NOM;MASC;PL	DET
δώδεκα	doce	δώδεκα	doce	NUM;NOM;MASC;PL	N
δικηγόρος	fiscal	δικηγόρος	fiscal	N;NOM;MASC;SG	ADJ
δικηγόρος	avogadiño	δικηγόρος	avogadiño	N;NOM;MASC;SG	PROPN
διεξαγωγή	que	διεξαγωγή	que	N;ACC;FEM;SG	PRO
πρίγκιπας	o	πρίγκιπας	o	N;NOM;MASC;SG	DET
οδηγός	de	οδηγός	de	N;NOM;MASC;SG	ADP
οδηγός	o	οδηγός	o	N;NOM;MASC;SG	DET
δρόμος	street	δρόμος	street	N;NOM;MASC;SG	PROPN
τελικός	final	τελικός	final	ADJ;NOM;MASC;SG	N
τελικός	axuntémonos	τελικός	axuntémonos	ADJ;NOM;MASC;SG	V
τελικός	todos	τελικός	todo	ADJ;NOM;MASC;SG	DET
πιστεύεται	que	πιστεύεται	que	V;IPFV;IND;SG;3;PRS;FIN;PASS	PRO
συνέβη	lle	συμβαίνω	lle	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
συνέβη	que	συμβαίνω	que	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
τοπικά	local	τοπικά	local	ADV	N
τοπικά	locais	τοπικά	local	ADV	N
τοπικά	o	τοπικά	o	ADV	DET
τοπικά	de	τοπικά	de	ADV	ADP
πίστη	confiar	πίστα	confiar	N;NOM;FEM;SG	V
παραδοσιακά	tradicional	παραδοσιακός	tradicional	ADV	ADJ
παραδοσιακά	tradicionais	παραδοσιακός	tradicional	ADV	ADJ
διαχείριση	se	διαχείριση	se	N;NOM;FEM;SG	CONJ
διαχείριση	de	διαχείριση	de	N;NOM;FEM;SG	ADP
διαχείριση	a	διαχείριση	o	N;NOM;FEM;SG	DET
σταδιοδρομία	súa	σταδιοδρομία	seu	N;NOM;FEM;SG	DET
ιράν	irán	ιράν	ir		PROPN
πιθανό	que	πιθανός	que	ADJ;NOM;NEUT;SG	PRO
πιθανό	probablemente	πιθανός	probable	ADJ;NOM;NEUT;SG	ADV
πιθανό	risco	πιθανός	risco	ADJ;NOM;NEUT;SG	N
πιθανό	sexa	πιθανός	ser	ADJ;NOM;NEUT;SG	V
τζορτζ	george	τζορτζ	george		PROPN
τζορτζ	xurxo	τζορτζ	xurxo		N
αίμα	o	αίμα	o	N;NOM;NEUT;SG	DET
ζωγραφική	cadro	ζωγραφικός	cadro	ADJ;NOM;FEM;SG	N
ζωγραφική	pintura	ζωγραφικός	pintura	ADJ;NOM;FEM;SG	N
βελτίωση	mellorar	βελτίωση	mellorar	N;ACC;FEM;SG	V
βελτίωση	a	βελτίωση	o	N;ACC;FEM;SG	DET
βελτίωση	mellora	βελτίωση	mellorar	N;ACC;FEM;SG	V
βελτίωση	mellor	βελτίωση	mellor	N;ACC;FEM;SG	ADJ
κτήριο	construír	κτήριο	construír	N;NOM;NEUT;SG	V
επιμέλεια	baixo	επιμέλεια	baixo	N;NOM;FEM;SG	ADP
καρκίνο	o	καρκίνος	o	N;ACC;MASC;SG	DET
καρκίνο	cáncer	καρκίνος	cáncer	N;ACC;MASC;SG	PROPN
απευθείας	directa	απευθείας	directo	ADV	ADJ
ρωσικά	rusa	ρωσικός	rusa	ADV	ADJ
ρωσικά	ruso	ρωσικός	ruso	ADV	N
πρίγκιπα	o	πρίγκιπας	o	N;ACC;MASC;SG	DET
φυλή	clan	φυλή	clan	N;NOM;FEM;SG	PROPN
φυλή	do	φυλή	do	N;NOM;FEM;SG	PROPN
φυλή	dos	φυλή	dos	N;NOM;FEM;SG	PROPN
φυλή	a	φυλή	o	N;NOM;FEM;SG	DET
φυλή	internacional	φυλή	internacional	N;NOM;FEM;SG	ADJ
βενετία	venecia	βενετία	venecia	PROPN;NOM;FEM;SG	N
κόστος	custan	κόστος	custar	N;NOM;NEUT;SG	V
κόστος	custa	κόστος	custar	N;NOM;NEUT;SG	V
κόστος	custa	κόστος	custar	N;NOM;NEUT;SG	V
κόστος	custar	κόστος	custar	N;NOM;NEUT;SG	V
κόστος	sanitarios	κόστος	sanitario	N;NOM;NEUT;SG	ADJ
σύζυγο	o	σύζυγος	o	N;ACC;FEM;SG	DET
σκωτίας	escocia	σκωτία	escocia	PROPN;GEN;FEM;SG	PROPN
λατινικά	latín	λατινικός	latín	ADV	N
μέτρο	medir	μέτρο	medir	N;NOM;NEUT;SG	V
μέτρο	medimos	μέτρο	medir	N;NOM;NEUT;SG	V
διπλό	o	διπλός	o	NUM;NOM;NEUT;SG	DET
διπλό	dobre	διπλός	dobre	NUM;NOM;NEUT;SG	N
διπλό	double	διπλός	double	NUM;NOM;NEUT;SG	PROPN
μηχανική	enxeñería	μηχανικός	enxeñería	ADJ;NOM;FEM;SG	N
μηχανική	enxeñaría	μηχανικός	enxeñaría	ADJ;NOM;FEM;SG	V
βουνό	montañosa	βουνό	montañoso	N;NOM;NEUT;SG	ADJ
πωλήσεις	de	πώληση	de	N;NOM;FEM;PL	ADP
πωλήσεις	ventas	πώληση	ventar	N;NOM;FEM;PL	V
ερρίκος	henry	ερρίκος	henry	N;NOM;MASC;SG	PROPN
ερρίκος	de	ερρίκος	de	N;NOM;MASC;SG	ADP
άνοιξε	aberta	ανοίγω	aberto	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ
τρόπους	de	τρόπος	de	N;ACC;MASC;PL	ADP
κάποτε	cando	κάποτε	cando	ADV	PRO
κάποτε	unha	κάποτε	un	ADV	DET
κάποτε	vez	κάποτε	vez	ADV	N
νικήτρια	gaña	νικήτριος	gaña	N;NOM;FEM;SG	V
σοβαρά	en	σοβαρά	en	ADV	ADP
σοβαρά	serio	σοβαρά	serio	ADV	N
αφαίρεση	se	αφαίρεση	se	N;ACC;FEM;SG	CONJ
αφαίρεση	e	αφαίρεση	e	N;ACC;FEM;SG	CONJ
αφαίρεση	quitar	αφαίρεση	quitar	N;ACC;FEM;SG	V
αφαίρεση	quitamos	αφαίρεση	quitar	N;ACC;FEM;SG	V
συμπτώματα	os	σύμπτωμα	o	N;NOM;NEUT;PL	DET
προσωρινά	temporal	προσωρινά	temporal	ADV	ADJ
υδρογόνου	de	υδρογόνος	de	N;GEN;NEUT;SG	ADP
άγνωστο	descoñecido	άγνωστος	descoñecido	ADJ;NOM;NEUT;SG	N
εντούτοις	con	εντούτοις	con	ADV	ADP
εντούτοις	todo	εντούτοις	todo	ADV	DET
εντούτοις	sen	εντούτοις	sen	ADV	ADP
εντούτοις	embargo	εντούτοις	embargo	ADV	N
εντούτοις	pero	εντούτοις	pero	ADV	CONJ
κύτταρα	as	κύτταρα	o	N;NOM;NEUT;PL	DET
συνέντευξη	unha	συνέντευξη	un	N;ACC;FEM;SG	DET
συνάντηση	con	συνάντηση	con	N;ACC;FEM;SG	ADP
μετακόμισε	mudeime	μετακομίζω	mudeime	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
μετακόμισε	a	μετακομίζω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
μετακόμισε	se	μετακομίζω	se	V;PFV;IND;SG;3;PST;FIN;ACT	CONJ
λουδοβίκος	luis	λουδοβίκος	luis	N;NOM;MASC;SG	PROPN
λουδοβίκος	louis	λουδοβίκος	loui	N;NOM;MASC;SG	PROPN
αντ	en	αντ	en	N	ADP
αντ	no	αντ	no	N	V
αντ	canto	αντ	canto	N	PRO
αντ	diso	αντ	diso	N	PRO
ενέργειες	as	ενέργεια	o	N;NOM;FEM;PL	DET
σωματείο	do	σωματείο	do	N;NOM;NEUT;SG	PROPN
παρόν	presentar	παρόν	presentar	N;NOM;NEUT;SG	V
παρόν	actual	παρόν	actual	N;NOM;NEUT;SG	ADJ
παρόν	presente	παρόν	presente	N;NOM;NEUT;SG	ADJ
παρόν	presentes	παρόν	presente	N;NOM;NEUT;SG	ADJ
ιησού	por	ιησός	por	N;VOC;MASC;SG	ADP
πρακτικά	práctica	πρακτικά	práctica	ADV	N
ενεργό	a	ενεργός	o	N;NOM;NEUT;SG	DET
ενεργό	activas	ενεργός	activo	N;NOM;NEUT;SG	ADJ
συνελήφθη	o	συνελήφος	o	V;PFV;IND;SG;3;PST;FIN;PASS	DET
βορειοδυτικά	noroeste	βορειοδυτικά	noroeste	ADV	N
άντζελες	ángeles	άντζελος	ángele	PROPN;NOM;FEM;PL	N
άντζελες	angeles	άντζελος	angel	PROPN;NOM;FEM;PL	N
άντζελες	ánxeles	άντζελος	ánxele	PROPN;NOM;FEM;PL	N
μαύρη	negra	μαύρος	negro	ADJ;NOM;FEM;SG	N
μαύρη	negro	μαύρος	negro	ADJ;NOM;FEM;SG	N
μαύρη	negros	μαύρος	negro	ADJ;NOM;FEM;SG	N
αξιωματικός	de	αξιωματικός	de	ADJ;NOM;MASC;SG	ADP
αξιωματικός	policía	αξιωματικός	policía	ADJ;NOM;MASC;SG	N
αξιωματικός	axente	αξιωματικός	axente	ADJ;NOM;MASC;SG	N
καταστράφηκε	con	καταστρέφω	con	V;PFV;IND;SG;3;PST;FIN;PASS	ADP
καταστράφηκε	destruírono	καταστρέφω	destruírono	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN
καθαρά	claro	καθερά	claro	ADV	ADJ
καθαρά	clara	καθερά	claro	ADV	ADJ
καθαρά	claras	καθερά	claro	ADV	ADJ
καθαρά	limpa	καθερά	limpo	ADV	ADJ
καθαρά	limpo	καθερά	limpo	ADV	ADJ
καθαρά	limpar	καθερά	limpar	ADV	V
καθαρά	rede	καθερά	rede	ADV	N
ολοκλήρωση	completa	ολοκλήρωση	completar	N;ACC;FEM;SG	V
ολοκλήρωση	completar	ολοκλήρωση	completar	N;ACC;FEM;SG	V
ολοκλήρωση	completo	ολοκλήρωση	completo	N;ACC;FEM;SG	ADJ
τέταρτο	cuarto	τέταρτος	cuarto	NUM;NOM;NEUT;SG	ADJ
τέταρτο	cuarta	τέταρτος	cuarto	NUM;NOM;NEUT;SG	ADJ
τέταρτο	acto	τέταρτος	acto	NUM;NOM;NEUT;SG	N
τέταρτο	catro	τέταρτος	catro	NUM;NOM;NEUT;SG	N
τέταρτο	infantaría	τέταρτος	infantar	NUM;NOM;NEUT;SG	N
έδειξε	mostrei	δείχνω	mostrar	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
έδειξε	que	δείχνω	que	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
εργαστήριο	no	εργαστήριο	no	N;NOM;NEUT;SG	V
πού	onde	πού	onde	ADV	PRO
ονομασίες	os	ονομασία	o	N;NOM;FEM;PL	DET
παραμονή	eva	παραμονή	eve	N;ACC;FEM;SG	PROPN
παραμονή	noitevella	παραμονή	noitevella	N;ACC;FEM;SG	PROPN
παραμονή	quedar	παραμονή	quedar	N;ACC;FEM;SG	V
παραμονή	ficar	παραμονή	ficar	N;ACC;FEM;SG	V
παραμονή	queda	παραμονή	quedar	N;ACC;FEM;SG	V
μεγάλωσε	a	μεγάλω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
μεγάλωσε	crecín	μεγάλω	crecín	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
νομικά	xudicial	νομικά	xudicial	ADV	ADJ
νομικά	legal	νομικά	legal	ADV	ADJ
νομικά	legais	νομικά	legal	ADV	ADJ
διαχειριστής	director	διαχειριστής	director	N;NOM;MASC;SG	ADJ
υγεία	a	υγεία	o	N;NOM;FEM;SG	DET
υγεία	health	υγεία	health	N;NOM;FEM;SG	PROPN
ιαπωνίας	xapón	ιαπωνία	xapón	PROPN;GEN;FEM;SG	PROPN
υπογραφή	asinado	υπογραφή	asinar	N;ACC;FEM;SG	V
σταμάτησε	de	σταματώ	de	V;PFV;IND;SG;3;PST;FIN;ACT	ADP
μέσος	de	μέσος	de	N;NOM;MASC;SG	ADP
μέσος	estadounidense	μέσος	estadounidense	N;NOM;MASC;SG	ADJ
αριθμοί	os	αριθμός	o	N;NOM;MASC;PL	DET
εμπορίου	o	εμπόριο	o	N;GEN;NEUT;SG	DET
εμπορίου	trocar	εμπόριο	trocar	N;GEN;NEUT;SG	V
εμπορίου	comercial	εμπόριο	comercial	N;GEN;NEUT;SG	ADJ
οπτικά	visuais	οπτικός	visual	ADV	ADJ
οπτικά	dificultades	οπτικός	dificultade	ADV	N
οπτικά	visual	οπτικός	visual	ADV	ADJ
οπτικά	visuais	οπτικός	visual	ADV	ADJ
έληξε	ao	λήγω	ao	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
γάμος	de	γάμος	de	N;NOM;MASC;SG	ADP
πότε	cando	πότε	cando	ADV	PRO
πότε	se	πότε	se	ADV	CONJ
εγχώρια	doméstica	εγχώριο	doméstico	N;NOM;NEUT;PL	ADJ
λεπτομέρειες	roubada	λεπτομέρεια	roubada	N;NOM;FEM;PL	V
λεπτομέρειες	detalle	λεπτομέρεια	detalle	N;NOM;FEM;PL	PROPN
νήσοι	illas	νήσος	illa		N
εργαλεία	as	εργαλείο	o	N;NOM;NEUT;PL	DET
ευθύνη	a	ευθύνη	o	N;ACC;FEM;SG	DET
δίδαξε	ensino	διδάζω	ensino	V;PFV;IND;SG;3;PST;FIN;ACT	N
δίδαξε	ensináronnos	διδάζω	ensináronno	V;PFV;IND;SG;3;PST;FIN;ACT	N
δίδαξε	que	διδάζω	que	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
μα	pero	μα	pero	ADV	CONJ
μα	mais	μα	mais	ADV	CONJ
φοιτητές	os	φοιτητής	o	N;NOM;MASC;PL	DET
φοιτητές	aos	φοιτητής	aos	N;NOM;MASC;PL	PROPN
οδηγήσει	a	οδηγώ	o	V;PFV;NFIN;ACT	DET
οδηγήσει	até	οδηγώ	até	V;PFV;NFIN;ACT	ADV
αποφάσεις	tomar	απόφαση	tomar	N;NOM;FEM;PL	V
νόημα	que	νόημα	que	N;NOM;NEUT;SG	PRO
νόημα	significa	νόημα	significar	N;NOM;NEUT;SG	V
νόημα	explican	νόημα	explicar	N;NOM;NEUT;SG	V
νόημα	o	νόημα	o	N;NOM;NEUT;SG	DET
ψηφοφορία	votamos	ψηφοφορία	votar	N;NOM;FEM;SG	V
ψηφοφορία	votan	ψηφοφορία	votar	N;NOM;FEM;SG	V
ψηφοφορία	votar	ψηφοφορία	votar	N;NOM;FEM;SG	V
ψηφοφορία	voten	ψηφοφορία	votar	N;NOM;FEM;SG	V
βρετανός	a	βρετανός	o	ADJ;NOM;MASC;SG	DET
άμυνα	da	άμυνα	da	N;NOM;FEM;SG	V
σχετικό	parente	σχετικός	parente	ADJ;NOM;NEUT;SG	N
σχετικό	coa	σχετικός	coar	ADJ;NOM;NEUT;SG	V
βράδυ	serán	βράδυ	ser	N;ACC;NEUT;SG	V
ποσό	enorme	ποσό	enorme	N;NOM;NEUT;SG	ADJ
μεθόδους	os	μέθοδος	o	N;NOM;FEM;PL	DET
κόμης	contan	κόμη	contar	N;NOM;MASC;SG	V
κόμης	contar	κόμη	contar	N;NOM;MASC;SG	V
κόμης	conde	κόμη	conder	N;NOM;MASC;SG	PROPN
κόμης	con	κόμη	con	N;NOM;MASC;SG	ADP
συγκέντρωση	de	συγκέντρωση	de	N;ACC;FEM;SG	ADP
ήττες	as	ήττα	o	N;NOM;FEM;PL	DET
ασθενείς	pacientes	ασθενής	paciente	ADJ;NOM;MASC;PL	N
ασθενείς	os	ασθενής	o	ADJ;NOM;MASC;PL	DET
ασθενείς	doentes	ασθενής	doente	ADJ;NOM;MASC;PL	N
δυστυχώς	por	δυστυχώς	por	ADV	ADP
δυστυχώς	desgraza	δυστυχώς	desgraza	ADV	N
δυστυχώς	por	δυστυχώς	por	ADV	ADP
δυστυχώς	desgraza	δυστυχώς	desgraza	ADV	N
νέοι	xuventude	νέος	xuventude	ADJ;NOM;MASC;PL	N
νέοι	mozos	νέος	mozo	ADJ;NOM;MASC;PL	N
νέοι	a	νέος	o	ADJ;NOM;MASC;PL	DET
νέοι	mocidade	νέος	mocidade	ADJ;NOM;MASC;PL	N
νέοι	francia	νέος	francia	ADJ;NOM;MASC;PL	N
νέοι	de	νέος	de	ADJ;NOM;MASC;PL	ADP
πολ	paul	πολ	paul	N	PROPN
κοινά	audiencia	κοινός	audiencia	ADV	N
κοινά	auditorios	κοινός	auditorio	ADV	N
απόπειρα	de	απόπειρα	de	N;NOM;FEM;SG	ADP
απόπειρα	de	απόπειρα	de	N;NOM;FEM;SG	ADP
λεπτό	no	λεπτό	no	N;NOM;NEUT;SG	V
λεπτό	agarda	λεπτό	agarda	N;NOM;NEUT;SG	V
παράγοντας	factor	παράγοντας	factor	V;IPFV;V.CVB;ACT	N
αλλού	outra	αλλού	outro	ADV	DET
εκατοστά	cm	εκατοστά	cm	N;NOM;NEUT;PL	PROPN
άνοιγμα	aberta	άνοιγμα	aberto	N;NOM;NEUT;SG	ADJ
άνοιγμα	abertos	άνοιγμα	aberto	N;NOM;NEUT;SG	V
άνοιγμα	abrir	άνοιγμα	abrir	N;NOM;NEUT;SG	V
άνοιγμα	aberto	άνοιγμα	abrir	N;NOM;NEUT;SG	V
άνοιγμα	abre	άνοιγμα	abre	N;NOM;NEUT;SG	V
άνοιγμα	abra	άνοιγμα	abra	N;NOM;NEUT;SG	V
άνοιγμα	abrir	άνοιγμα	abrir	N;NOM;NEUT;SG	V
ιρλανδία	irlanda	ιρλανδία	irlanda	PROPN;ACC;FEM;SG	PROPN
δεκάδες	ducias	δεκάδα	ducia	NUM;NOM;FEM;PL	N
υγρό	líquida	υγρό	líquida	N;NOM;NEUT;SG	ADJ
ηγέτες	os	ηγέτης	o	N;NOM;MASC;PL	DET
ζευγάρι	uns	ζευγάρι	un	N;NOM;NEUT;SG	DET
ιωσήφ	wilson	ιωσήφ	wilson	N;MASC;SG	PROPN
ιωσήφ	joseph	ιωσήφ	josephr	N;MASC;SG	PROPN
λι	lee	λι	lee		PROPN
σχεδιασμό	deseñar	σχεδιασμός	deseñar	N;ACC;MASC;SG	V
παρόμοιο	similar	παρόμοιος	similar	N;NOM;NEUT;SG	ADJ
παρόμοιο	similares	παρόμοιος	similar	N;NOM;NEUT;SG	ADJ
παρόμοιο	semellantes	παρόμοιος	semellante	N;NOM;NEUT;SG	ADJ
παρόμοιο	semellante	παρόμοιος	semellante	N;NOM;NEUT;SG	ADJ
παρόμοιο	parecidas	παρόμοιος	parecer	N;NOM;NEUT;SG	ADJ
πουλιά	as	πουλί	o	N;NOM;NEUT;PL	DET
σύντομη	pouco	σύντομος	pouco	N;NOM;FEM;SG	ADV
σύντομη	curto	σύντομος	curto	N;NOM;FEM;SG	ADJ
σύντομη	curta	σύντομος	curto	N;NOM;FEM;SG	ADJ
σύντομη	breve	σύντομος	breve	N;NOM;FEM;SG	ADJ
διδασκαλία	ensinar	διδασκαλία	ensinar	N;NOM;FEM;SG	V
ρώσος	rusa	ρώσος	rusa	PROPN;NOM;MASC;SG	ADJ
ρώσος	ruso	ρώσος	ruso	PROPN;NOM;MASC;SG	N
είκοσι	vinte	είκοσι	vinte	NUM;NOM;NEUT;PL	N
άντρες	os	άντρας	o	N;NOM;MASC;PL	DET
ποιητή	o	ποιητής	o	N;ACC;MASC;SG	DET
συνδέονται	con	συνδέω	con	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADP
παλαιό	anos	παλιός	ano	ADJ;NOM;NEUT;SG	N
παλαιό	vellos	παλιός	vello	ADJ;NOM;NEUT;SG	N
παλαιό	vello	παλιός	vello	ADJ;NOM;NEUT;SG	N
παλαιό	vella	παλιός	vella	ADJ;NOM;NEUT;SG	N
διέταξε	que	διατάγω	que	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
διέταξε	atención	διατάγω	atención	V;PFV;IND;SG;3;PST;FIN;ACT	N
ινδίας	india	ινδία	indiar	PROPN;GEN;FEM;SG	PROPN
τείχη	as	τείχος	o	N;NOM;NEUT;PL	DET
σύγχρονο	as	σύγχρονο	o	ADJ;NOM;NEUT;SG	DET
υπεύθυνος	responsable	υπεύθυνος	responsable	ADJ;NOM;MASC;SG	N
υπεύθυνος	responsables	υπεύθυνος	responsable	ADJ;NOM;MASC;SG	N
υπεύθυνος	responsábeis	υπεύθυνος	responsábel	ADJ;NOM;MASC;SG	N
υπεύθυνος	responsábel	υπεύθυνος	responsábel	ADJ;NOM;MASC;SG	N
νοτιοανατολικά	sueste	νοτιοανατολικά	sueste	ADV	N
νοτιοανατολικά	sureste	νοτιοανατολικά	sureste	ADV	PROPN
ρίτσαρντ	richard	ρίτσαρντ	richard	PROPN;NOM;MASC;SG	PROPN
φθινόπωρο	caer	φθινόπωρος	caer	N;NOM;NEUT;SG	V
δύση	occidental	δύση	occidental	N;ACC;FEM;SG	ADJ
δύση	do	δύση	do	N;ACC;FEM;SG	PROPN
δύση	da	δύση	da	N;ACC;FEM;SG	V
δύση	west	δύση	west	N;ACC;FEM;SG	PROPN
ρώσοι	rusos	Ρώσος	ruso	PROPN;NOM;MASC;PL	N
ρώσοι	os	Ρώσος	o	PROPN;NOM;MASC;PL	DET
βασικός	as	βασικός	o	ADJ;NOM;MASC;SG	DET
σκ	♪	σκ	♪		PROPN
σκ	adestrador	σκ	adestrador		N
σκ	fin	σκ	fin		N
σκ	de	σκ	de		ADP
σκ	semana	σκ	semanar		N
κόμη	contan	κόμη	contar	N;ACC;MASC;SG	V
κόμη	contar	κόμη	contar	N;ACC;MASC;SG	V
κόμη	conde	κόμη	conder	N;ACC;MASC;SG	PROPN
κόμη	con	κόμη	con	N;ACC;MASC;SG	ADP
έλεγχος	controlar	έλεγχος	controlar	N;NOM;MASC;SG	V
έλεγχος	comprobalo	έλεγχος	comprobalo	N;NOM;MASC;SG	PROPN
αλλάζει	a	αλλάζω	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
αλλάζει	de	αλλάζω	de	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADP
αλλάζει	cambio	αλλάζω	cambio	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
εκατοντάδες	centos	εκατοντάδα	cento	NUM;NOM;FEM;PL	N
χάρι	harry	χάρι	harry		PROPN
ουγγαρίας	hungría	ουγγαρία	hungría	PROPN;GEN;FEM;SG	N
γεωμετρικά	xeométricas	γεωμετρικός	xeométrico	ADV	ADJ
βαθμός	de	βαθμός	de	N;NOM;MASC;SG	ADP
βαθμός	última	βαθμός	último	N;NOM;MASC;SG	ADJ
ουγγαρία	hungría	ουγγαρία	hungría	PROPN;ACC;FEM;SG	N
γιους	os	γιος	o	N;NOM;MASC;PL	DET
κρίσιμη	crítica	κρίσιμος	crítica	ADJ;NOM;FEM;SG	N
κρίσιμη	cruciais	κρίσιμος	crucial	ADJ;NOM;FEM;SG	N
κωδικός	contrasinal	κωδικός	contrasinal	ADJ;NOM;MASC;SG	N
κωδικός	código	κωδικός	código	ADJ;NOM;MASC;SG	N
