dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
strategice	strategisches	strategic	strategisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
utilizând	mit	utiliza	mit	V;V.MSDR	ADP
numeric	numerisch	numeric	numerisch	ADV	ADJ
numeric	numerischen	numeric	numerisch	ADV	ADJ
numeric	numerischer	numeric	numerisch	ADV	ADJ
numeric	numerische	numeric	numerisch	ADV	ADJ;NOM;FEM;PL
simte	feel	simți	feel	V;IND;SG;3;PRS;FIN	ADJ
simte	gefühl	simți	Gefühl	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
lloyd	lloyd	lloyd	lloyd	PROPN	PROPN;NOM;MASC;SG
robinson	robinson	robinson	robinson	N;INDF;MASC;SG	PROPN;NOM;SG
oldenburg	oldenburg	oldenburg	oldenburg	PROPN	PROPN;NOM;NEUT;SG
controverse	polemik	controversă	polemik	N;INDF;FEM;PL	
controverse	kontroversen	controversă	kontrovers	N;INDF;FEM;PL	ADJ
controverse	kontroverse	controversă	kontroverse	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
controverse	auseinandersetzung	controversă	auseinandersetzen	N;INDF;FEM;PL	
controverse	streit	controversă	streit	N;INDF;FEM;PL	ADJ
lunile	monate	lună	monat	N;DEF;FEM;PL	ADV
lunile	monaten	lună	Monat	N;DEF;FEM;PL	N;DAT;MASC;PL
rase	wettrennen	rasă	wettrennen	N;INDF;FEM;PL	V;NFIN
rase	rennen	rasă	rennen	N;INDF;FEM;PL	V;NFIN
bordeaux	bordeaux	bordeaux	bordeaux	PROPN	PROPN
lecții	unterricht	lecție	unterrichten	N;INDF;FEM;PL	
lecții	lehren	lecție	lehren	N;INDF;FEM;PL	V;NFIN
jay	jay	jay	jays	PROPN	PROPN;NOM;MASC;SG
soră	schwägerin	soră	schwägerin	N;INDF;FEM;SG	ADJ
soră	sister	soră	sister	N;INDF;FEM;SG	PROPN;NOM;SG
soră	schwester	soră	schwester	N;INDF;FEM;SG	ADJ
teste	prüfungen	test	prüfung	N;INDF;FEM;PL	V;NFIN
aventuri	abenteuer	avent	abenteuer	N;INDF;FEM;PL	
aventuri	erlebnisse	avent	erlebnis	N;INDF;FEM;PL	ADJ;NOM;PL
aventuri	abenteuer	avent	abenteuer	N;INDF;FEM;PL	
aventuri	erlebnis	avent	erlebnis	N;INDF;FEM;PL	ADJ
autorități	behörden	autoritate	behörden	N;INDF;FEM;PL	V;NFIN
autorități	gebietskörperschaften	autoritate	gebietskörperschaften	N;INDF;FEM;PL	ADJ
estimare	kostenvoranschlag	estimare	kostenvoranschlag	N;INDF;FEM;SG	ADJ
estimare	schätzung	estimare	schätzung	N;INDF;FEM;SG	N;NOM;FEM;SG
estimare	schätzungen	estimare	schätzen	N;INDF;FEM;SG	V;NFIN
estimare	schätzen	estimare	schätzen	N;INDF;FEM;SG	V;NFIN
estimare	abschätzung	estimare	abschätzung	N;INDF;FEM;SG	N;NOM;FEM;SG
estimare	schätzen	estimare	schätzen	N;INDF;FEM;SG	V;NFIN
estimare	einschätzung	estimare	einschätzung	N;INDF;FEM;SG	ADJ
estimare	schätzung	estimare	schätzung	N;INDF;FEM;SG	N;NOM;FEM;SG
estimare	schätzungen	estimare	schätzen	N;INDF;FEM;SG	V;NFIN
comparativ	vergleichende	comparativ	vergleichend	ADV	ADJ;NOM;FEM;SG
comparativ	verhältnismäßig	comparativ	verhältnismäßig	ADV	ADJ
comparativ	relativ	comparativ	relativ	ADV	ADJ
comparativ	verglich	comparativ	verglich	ADV	V;IND;SG;3;PST;FIN
comparativ	verglichen	comparativ	vergleichen	ADV	V;V.PTCP
islamice	islamisten	islamic	islamist	ADJ;INDF;FEM;PL	PROPN
salt	jump	salt	jump	N;INDF;MASC;SG	ADJ
salt	spring	salt	springen	N;INDF;MASC;SG	PROPN
salt	springen	salt	springen	N;INDF;MASC;SG	V;NFIN
salt	springe	salt	springen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
salt	salzen	salt	salzen	N;INDF;MASC;SG	V;NFIN
salt	salz	salt	salz	N;INDF;MASC;SG	
salt	salt	salt	salt	N;INDF;MASC;SG	PROPN
salt	salze	salt	salz	N;INDF;MASC;SG	
salt	salzwasser	salt	salzwasser	N;INDF;MASC;SG	
tensiune	spannungen	tensiune	spannungen	N;INDF;FEM;SG	V;NFIN
tensiune	spannung	tensiune	spannung	N;INDF;FEM;SG	
tensiune	spannung	tensiune	spannung	N;INDF;FEM;SG	
banda	band	bandă	binden	N;DEF;FEM;SG	
banda	tape	bandă	tape	N;DEF;FEM;SG	
banda	klebeband	bandă	klebeband	N;DEF;FEM;SG	ADJ
banda	kassette	bandă	kassett	N;DEF;FEM;SG	ADJ;SG
batman	batman	batman	batman	N;INDF;MASC;SG	PROPN
pius	pius	pius	pius	PROPN	PROPN;NOM;SG
trăiască	live	trăi	live	V;SBJV;3;PRS;FIN	ADJ
trăiască	lebe	trăi	leben	V;SBJV;3;PRS;FIN	V;IND;SG;3;PRS;FIN
trăiască	lebend	trăi	lebend	V;SBJV;3;PRS;FIN	ADJ
exprimate	gegossen	exprima	gießen	ADJ;INDF;FEM;PL	V;V.PTCP
exprimate	besetzung	exprima	Besetzung	ADJ;INDF;FEM;PL	N;FEM;SG
exprimate	werfen	exprima	werfen	ADJ;INDF;FEM;PL	V;NFIN
exprimate	gips	exprima	geps	ADJ;INDF;FEM;PL	
exprimate	geworfen	exprima	werfen	ADJ;INDF;FEM;PL	V;V.PTCP
exprimate	drückte	exprima	drücken	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
exprimate	ausgedrückt	exprima	ausdrücken	ADJ;INDF;FEM;PL	V;V.PTCP
moneda	bargeld	moneda	bargeld	N;DEF;FEM;SG	ADJ
moneda	währungen	moneda	währung	N;DEF;FEM;SG	N;NOM;PL
moneda	währung	moneda	währung	N;DEF;FEM;SG	N;NOM;SG
moneda	münzen	moneda	münzen	N;DEF;FEM;SG	V;NFIN
moneda	münze	moneda	münze	N;DEF;FEM;SG	
instalații	anlagen	instalație	anlagen	N;INDF;FEM;PL	V;NFIN
instalații	installationen	instalație	installation	N;INDF;FEM;PL	V;NFIN
romeo	romeos	romeo	romeos	PROPN	ADJ
romeo	romeo	romeo	romeo	PROPN	
concomitent	begleitende	concomitent	begleitend	ADV	ADJ;NOM;FEM;PL
aruncă	wirf	arunca	werfen	V;IND;SG;3;PST;FIN	V;IND;SG;2;PRS;FIN
aruncă	wurf	arunca	werfen	V;IND;SG;3;PST;FIN	N;SG
conservare	konservierung	conservare	konservierung	N;INDF;FEM;SG	N;NOM;FEM;SG
conservare	naturschutz	conservare	naturschutz	N;INDF;FEM;SG	ADJ
conservare	umweltschutz	conservare	umweltschutz	N;INDF;FEM;SG	ADJ
conservare	bewahrung	conservare	bewahrung	N;INDF;FEM;SG	
conservare	aufbewahrung	conservare	aufbewahrung	N;INDF;FEM;SG	PROPN
conservare	konservierung	conservare	konservierung	N;INDF;FEM;SG	N;NOM;FEM;SG
matilda	mathilde	matilda	mathild	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
matilda	matilda	matilda	matilda	N;DEF;FEM;SG	PROPN;NOM;SG
recentă	kürzlich	recent	kürzlich	ADJ;INDF;FEM;SG	ADV
recentă	neueste	recent	neu	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
recentă	jüngsten	recent	jung	ADJ;INDF;FEM;SG	ADJ;PL
recentă	aktuelle	recent	aktuell	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
accentul	akzent	accent	akzent	N;DEF;MASC;SG	
trenul	trainieren	tren	trainieren	N;DEF;MASC;SG	V;NFIN
trenul	bahnhof	tren	bahnhof	N;DEF;MASC;SG	N;NOM;MASC;SG
trenul	eisenbahn	tren	eisenbehnen	N;DEF;MASC;SG	
trenul	bahn	tren	bahnen	N;DEF;MASC;SG	
bate	beat	bate	beaten	V;IND;SG;3;PRS;FIN	PROPN;SG
bate	schlag	bate	schlagen	V;IND;SG;3;PRS;FIN	
bate	takt	bate	takt	V;IND;SG;3;PRS;FIN	ADJ
bate	beats	bate	beats	V;IND;SG;3;PRS;FIN	
propuse	vorgeschlagen	propus	vorschlagen	ADJ;INDF;FEM;PL	V;V.PTCP
manuscris	handschrift	manuscris	handschreifen	N;INDF;MASC;SG	ADJ
manuscris	manuskripte	manuscris	manuskript	N;INDF;MASC;SG	N;NOM;FEM;PL
tanc	behälter	tanc	behälter	N;INDF;MASC;SG	ADJ
tanc	tank	tanc	tank	N;INDF;MASC;SG	PROPN;NOM;SG
tanc	panzer	tanc	panzer	N;INDF;MASC;SG	ADJ
tanc	tanks	tanc	tanks	N;INDF;MASC;SG	
zguduit	geschüttelt	zguduit	schütteln	ADJ;INDF;MASC;SG	V;V.PTCP
zguduit	erschüttert	zguduit	erschüttern	ADJ;INDF;MASC;SG	V;V.PTCP
zguduit	aufgewühlt	zguduit	aufwühlen	ADJ;INDF;MASC;SG	V;V.PTCP
zguduit	erschüttert	zguduit	erschüttern	ADJ;INDF;MASC;SG	V;V.PTCP
zguduit	geschüttelt	zguduit	schütteln	ADJ;INDF;MASC;SG	V;V.PTCP
zguduit	erschüttert	zguduit	erschüttern	ADJ;INDF;MASC;SG	V;V.PTCP
bolnav	kranke	bolnav	krank	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
bolnav	kranken	bolnav	krank	ADJ;INDF;MASC;SG	V;NFIN
prix	prix	prix	prix	N;INDF;MASC;SG	PROPN
nguyen	nguyen	nguyen	nguy	PROPN	PROPN;NOM;SG
fiice	töchtern	fi	töcht	N;INDF;FEM;PL	V;PL;FIN
fiice	töchter	fi	tocht	N;INDF;FEM;PL	ADJ;NOM;PL
nigeria	nigeria	nigerie	nigeria	PROPN	PROPN;NOM;NEUT;SG
gust	probieren	gust	probieren	N;INDF;MASC;SG	V;NFIN
gust	schmecken	gust	schmecken	N;INDF;MASC;SG	V;NFIN
gust	geschmack	gust	geschmack	N;INDF;MASC;SG	ADJ
gilbert	gilbert	gilbert	gilbern	N;INDF;MASC;SG	PROPN
minnesota	minnesota	minnesotă	minnesota	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
allah	allah	allah	allah		PROPN;NOM;SG
joan	johanna	joan	johanna	PROPN	PROPN;NOM;FEM;SG
joan	joan	joan	joan	PROPN	PROPN;NOM;MASC;SG
latina	lateinamerika	latină	lateinamerika	N;DEF;FEM;SG	PROPN;NOM;SG
latina	latin	latină	latin	N;DEF;FEM;SG	PROPN
latina	lateinische	latină	lateinisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
latina	lateinisch	latină	lateinisch	N;DEF;FEM;SG	ADJ
latina	latein	latină	latein	N;DEF;FEM;SG	ADJ
latina	latina	latină	latina	N;DEF;FEM;SG	PROPN;NOM;SG
vila	vila	vilă	vila	N;DEF;FEM;SG	PROPN;NOM;SG
vila	villa	vilă	villa	N;DEF;FEM;SG	
vila	landhaus	vilă	landhaus	N;DEF;FEM;SG	
muncitori	arbeitskräfte	muncitor	arbeitskraft	N;INDF;MASC;PL	ADJ;NOM
muncitori	arbeitnehmer	muncitor	arbeitnehmer	N;INDF;MASC;PL	ADJ
muncitori	arbeiter	muncitor	arbeiter	N;INDF;MASC;PL	
györgy	györgy	györgy	györgy	PROPN	PROPN;NOM;MASC;SG
strategic	strategische	strategic	strategisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
privit	gesehen	privi	sehen	ADJ;INDF;MASC;SG	V;V.PTCP
privit	sah	privi	sehen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
privit	angesehen	privi	ansehen	ADJ;INDF;MASC;SG	V;V.PTCP
privit	beobachtet	privi	beobachten	ADJ;INDF;MASC;SG	V;V.PTCP
privit	beobachtete	privi	beobachtet	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
dennis	dennis	dennis	dennis	PROPN	PROPN;NOM;MASC;SG
geografia	geographie	geografie	geographie	N;DEF;FEM;SG	
miami	miami	miam	miami	PROPN	PROPN;NOM;MASC;SG
lang	lang	lang	lang	PROPN	ADJ
multumesc	danke	multumi	danken	V;IND;SG;3;PRS;FIN	
multumesc	dankes	multumi	dankes	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
multumesc	dank	multumi	dank	V;IND;SG;3;PRS;FIN	ADV
multumesc	dankeschön	multumi	dankeschön	V;IND;SG;3;PRS;FIN	ADJ
bugetul	haushalt	buget	haushalt	N;DEF;MASC;SG	
bugetul	budget	buget	budgen	N;DEF;MASC;SG	
bugetul	haushaltsmittel	buget	haushaltsmittel	N;DEF;MASC;SG	
matthew	matthew	matthew	matthew	PROPN	PROPN
matthew	matthäus	matthew	matthäus	PROPN	PROPN
intervalul	sortiment	interval	sortiment	N;DEF;MASC;SG	ADJ
intervalul	reichweite	interval	reichweit	N;DEF;MASC;SG	ADJ;NOM
intervalul	bereich	interval	bereich	N;DEF;MASC;SG	ADV
intervalul	produktpalette	interval	produktpalette	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
intervalul	abstand	interval	abstehen	N;DEF;MASC;SG	
intervalul	zeitraum	interval	zeitraum	N;DEF;MASC;SG	ADV
intervalul	intervall	interval	intervall	N;DEF;MASC;SG	
intervalul	zeitspanne	interval	zeitspanne	N;DEF;MASC;SG	ADV
wisconsin	wisconsin	wisconsin	wisconsin	PROPN	PROPN;NOM;MASC;SG
străzile	strassen	stradă	strassen	N;DEF;FEM;PL	V;NFIN
străzile	straße	stradă	straß	N;DEF;FEM;PL	ADJ
străzile	gassen	stradă	gassen	N;DEF;FEM;PL	V;NFIN
străzile	straßen	stradă	straß	N;DEF;FEM;PL	N;NOM;PL
sunete	sounds	sunet	sounds	N;INDF;FEM;PL	ADJ
sunete	klingt	sunet	klingen	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
sunete	klänge	sunet	klänge	N;INDF;FEM;PL	
sunete	geräusche	sunet	geräusch	N;INDF;FEM;PL	ADJ;NOM
cablu	kabel	cablu	kabel	N;INDF;MASC;SG	
cablu	kabelfernsehen	cablu	kabelfernsehen	N;INDF;MASC;SG	ADJ
cablu	cable	cablu	cable	N;INDF;MASC;SG	
cablu	seilbahn	cablu	seilbahn	N;INDF;MASC;SG	PROPN;SG
barajul	talsperre	baraj	talsperre	N;DEF;MASC;SG	PROPN;NOM;SG
barajul	damm	baraj	damm	N;DEF;MASC;SG	
barajul	dam	baraj	der	N;DEF;MASC;SG	
autonom	autonome	autonom	autonom	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
lucas	lucas	lucas	lucas	PROPN	PROPN;NOM;MASC;SG
lucas	lukas	lucas	lukas	PROPN	PROPN;NOM;MASC;SG
justin	justin	justin	justin		PROPN;NOM;MASC;SG
laurent	laurent	laurent	laurent	PROPN	PROPN;NOM;SG
lingvistice	sprachkenntnisse	lingvistic	sprachkenntnis	N;INDF;FEM;PL	
lingvistice	sprachlichen	lingvistic	sprachlich	N;INDF;FEM;PL	ADJ
lingvistice	sprachlich	lingvistic	sprachlich	N;INDF;FEM;PL	ADJ
northern	northern	northern	northern	PROPN	PROPN
northern	nordeuropa	northern	nordeuropa	PROPN	ADJ
northern	nördliche	northern	nördlich	PROPN	ADJ;NOM;FEM;PL
northern	nördlichen	northern	nördlich	PROPN	ADJ;NOM;MASC;SG
northern	nordirland	northern	nordirland	PROPN	PROPN
northern	norden	northern	norden	PROPN	V;NFIN
astea	diesen	acesta	dies	PRO;FEM;PL;3	PRO;ACC;MASC;SG
astea	diese	acesta	dies	PRO;FEM;PL;3	PRO;NOM;FEM;SG
procedura	vorgehensweise	procedură	vorgehensweise	N;DEF;FEM;SG	ADV
procedura	verfahren	procedură	verfahren	N;DEF;FEM;SG	V;NFIN
procedura	prozedur	procedură	prozedur	N;DEF;FEM;SG	
marx	marx	marx	marx	PROPN	PROPN;NOM;SG
lector	lecturer	lector	lectur	N;INDF;MASC;SG	ADJ
lector	privatdozent	lector	privatdozent	N;INDF;MASC;SG	ADJ
lector	dozent	lector	dozent	N;INDF;MASC;SG	ADJ
lector	dozenten	lector	dozent	N;INDF;MASC;SG	N;NOM;PL
primăvară	frühling	primăvară	frühling	N;INDF;FEM;SG	ADJ
primăvară	frühjahr	primăvară	frühjahr	N;INDF;FEM;SG	ADV
primăvară	frühlings	primăvară	frühlings	N;INDF;FEM;SG	
primăvară	spring	primăvară	springen	N;INDF;FEM;SG	PROPN
aprox	ungefähr	aprox	ungefähr	N;INDF;MASC;SG	ADV
aprox	ca	aprox	ca	N;INDF;MASC;SG	
aprox	circa	aprox	circa	N;INDF;MASC;SG	
aprox	rund	aprox	rund	N;INDF;MASC;SG	ADV
aprox	etwa	aprox	etwa	N;INDF;MASC;SG	ADV
gândirea	denkweise	gândire	denkweise	N;DEF;FEM;SG	
gândirea	denken	gândire	denken	N;DEF;FEM;SG	V;NFIN
gândirea	denke	gândire	denken	N;DEF;FEM;SG	
gândirea	nachdenken	gândire	nachdenken	N;DEF;FEM;SG	V;NFIN
esențial	wesentliche	esențial	wesentlich	ADV	ADJ;NOM;FEM;PL
esențial	unentbehrlich	esențial	unentbehrlich	ADV	ADJ
esențial	wesentlichen	esențial	wesentlich	ADV	ADJ
esențial	wesentlich	esențial	wesentlich	ADV	ADJ
consecutive	aufeinander	consecutiv	aufeinander	ADJ;INDF;FEM;PL	ADV
navarra	navarra	navarra	navarra	PROPN	PROPN;NOM;SG
asimov	asimov	asimov	asimov	PROPN	PROPN;NOM;MASC;SG
carnivore	fleischfresser	carnivor	fleischfresser	N;INDF;FEM;PL	ADJ
carnivore	fleischfressende	carnivor	fleischfressend	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
repere	highlights	repere	highlights	N;INDF;FEM;PL	PROPN
repere	höhepunkte	repere	höhepunkt	N;INDF;FEM;PL	ADJ;NOM;SG
repere	besonderheiten	repere	besonderheiten	N;INDF;FEM;PL	V;NFIN
repere	schwerpunkte	repere	schwerpunkt	N;INDF;FEM;PL	ADJ;SG
repere	wahrzeichen	repere	wahrzeichen	N;INDF;FEM;PL	ADJ
repere	meilenstein	repere	meilenstein	N;INDF;FEM;PL	
repere	meilensteine	repere	meilensteine	N;INDF;FEM;PL	
repere	etappen	repere	etapp	N;INDF;FEM;PL	V;NFIN
repere	eckdaten	repere	eckdaten	N;INDF;FEM;PL	V;FIN
cifră	ziffer	cifră	ziffern	N;INDF;FEM;SG	
cifră	ziffern	cifră	ziffern	N;INDF;FEM;SG	
singapore	singapur	singapore	singapur	N;INDF;FEM;PL	PROPN;NOM;MASC;SG
interpreta	interpretation	interpreta	interpretation	V;IND;SG;3;IPFV;FIN	ADJ
acoperire	beschichtungen	acoperire	beschichtung	N;INDF;FEM;SG	N;NOM;FEM;PL
acoperire	cover	acoperire	cover	N;INDF;FEM;SG	PROPN
acoperire	umschlag	acoperire	umschlagen	N;INDF;FEM;SG	
acoperire	abdeckung	acoperire	abdeckung	N;INDF;FEM;SG	N;NOM;SG
acoperire	decken	acoperire	decken	N;INDF;FEM;SG	V;NFIN
acoperire	deckung	acoperire	deckung	N;INDF;FEM;SG	ADV
acoperire	erfassung	acoperire	erfassung	N;INDF;FEM;SG	ADJ
acoperire	abdeckung	acoperire	abdeckung	N;INDF;FEM;SG	N;NOM;SG
acoperire	berichterstattung	acoperire	berichterstattung	N;INDF;FEM;SG	N;NOM;FEM;SG
acoperire	geltungsbereich	acoperire	geltungsbereich	N;INDF;FEM;SG	ADJ
wells	brunnen	wells	brunnen	PROPN	ADJ
wells	wells	wells	wells	PROPN	PROPN;NOM;MASC;SG
pasăre	vogelarten	pasăre	vogelart	N;INDF;FEM;SG	V;NFIN
pasăre	vögel	pasăre	vögel	N;INDF;FEM;SG	
pasăre	vogel	pasăre	vogel	N;INDF;FEM;SG	
pasăre	bird	pasăre	bied	N;INDF;FEM;SG	PROPN;SG
ocazional	gelegentliche	ocazional	gelegentlich	ADV	ADJ;NOM;FEM;PL
ocazional	gelegentlichen	ocazional	gelegentlich	ADV	ADJ
ocazional	gelegentlich	ocazional	gelegentlich	ADV	ADJ
ocazional	gelegentlich	ocazional	gelegentlich	ADV	ADJ
dedesubt	darunter	dedesubt	darunter		ADV
dedesubt	unterhalb	dedesubt	unterhalb		ADP
dedesubt	drunter	dedesubt	drunter		ADV
dedesubt	darunter	dedesubt	darunter		ADV
dedesubt	unten	dedesubt	unten		ADV
dedesubt	unterhalb	dedesubt	unterhalb		ADP
fundul	hintern	fund	hintern	N;DEF;MASC;SG	
stadiul	stufe	stadiu	stufen	N;DEF;MASC;SG	ADJ
stadiul	bühnen	stadiu	bühnen	N;DEF;MASC;SG	N;NOM;PL
stadiul	etappe	stadiu	etapp	N;DEF;MASC;SG	N;NOM;FEM;SG
stadiul	stage	stadiu	stage	N;DEF;MASC;SG	
transforma	umwandlung	transforma	umwandlung	V;IND;SG;3;IPFV;FIN	N;SG
transforma	verwandlung	transforma	verwandlung	V;IND;SG;3;IPFV;FIN	N;FEM;SG
transforma	transformation	transforma	transformation	V;IND;SG;3;IPFV;FIN	PROPN
grădină	gartenanlage	grădină	gartenanlage	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
grădină	garten	grădină	garten	N;INDF;FEM;SG	V;NFIN
grădină	gartens	grădină	gartens	N;INDF;FEM;SG	N;NOM;NEUT;SG
springs	federn	springs	federn	N;INDF;MASC;SG	V;NFIN
springs	springs	springs	springs	N;INDF;MASC;SG	PROPN
springs	quellen	springs	quell	N;INDF;MASC;SG	V;NFIN
detaliate	detaillierte	detalia	detaillieren	ADJ;INDF;FEM;PL	ADJ;SG
estimat	schätzungsweise	estima	schätzungsweise	ADJ;INDF;MASC;SG	ADV
estimat	geschätzte	estima	geschätzt	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
estimat	geschätzt	estima	schätzen	ADJ;INDF;MASC;SG	V;V.PTCP
estimat	schätzungen	estima	schätzen	ADJ;INDF;MASC;SG	V;NFIN
estimat	schätzung	estima	schätzung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
derivate	ableitungen	derivat	ableitung	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
derivate	derivaten	derivat	derivat	ADJ;INDF;FEM;PL	V;NFIN
derivate	abgeleiteten	derivat	abgeleitet	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
derivate	abgeleitete	derivat	abgeleiten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
derivate	abgeleitet	derivat	ableiten	ADJ;INDF;FEM;PL	V;V.PTCP
derivate	abgeleitete	derivat	abgeleiten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
derivate	ableitung	derivat	ableitung	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
liban	libanon	liban	libanon	PROPN	PROPN;NOM;SG
scaune	stühlen	scaun	stühlen	N;INDF;FEM;PL	V;NFIN
scaune	stühle	scaun	stühlen	N;INDF;FEM;PL	ADJ
scaune	sessel	scaun	sessel	N;INDF;FEM;PL	
scaune	sitze	scaun	sitzen	N;INDF;FEM;PL	
scaune	sitzplätze	scaun	sitzplatz	N;INDF;FEM;PL	
gov	gov	gov	gov	N;INDF;MASC;SG	
gov	regierung	gov	Regierung	N;INDF;MASC;SG	
béla	béla	bcla	béla	PROPN	PROPN;NOM;MASC;SG
regii	kings	regie	kings	N;INDF;MASC;PL	PROPN;NOM;SG
regii	könige	regie	könig	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
regii	königen	regie	könig	N;INDF;MASC;PL	ADJ
emma	emma	emma	emma	PROPN	PROPN;NOM;SG
persană	persischen	persană	persisch	N;INDF;FEM;SG	ADJ
persană	persische	persană	persisch	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
persană	persisch	persană	persisch	N;INDF;FEM;SG	ADJ
persană	perser	persană	pers	N;INDF;FEM;SG	
doyle	doyle	doylu	doyle	PROPN	PROPN;NOM;MASC;SG
efectuarea	making	efectuare	making	N;DEF;FEM;SG	PROPN;NOM;SG
efectuarea	machen	efectuare	machen	N;DEF;FEM;SG	V;NFIN
efectuarea	durchführen	efectuare	durchfahren|durchführen	N;DEF;FEM;SG	V;NFIN
organe	organe	organ	organ	N;INDF;FEM;PL	
organe	gremien	organ	gremien	N;INDF;FEM;PL	ADJ
organe	organen	organ	orgehen	N;INDF;FEM;PL	V;NFIN
organe	organ	organ	organ	N;INDF;FEM;PL	
organe	orgel	organ	orgel	N;INDF;FEM;PL	
organe	organ	organ	organ	N;INDF;FEM;PL	
surori	sisters	soră	sisters	N;INDF;FEM;PL	PROPN;NOM;SG
goethe	goethe	goethe	goethe	PROPN	
cazimir	casimir	cazimir	casimir	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
aug	august	augi	augusten		PROPN;NOM;MASC;SG
eforturi	anstrengungen	efort	anstrengung	N;INDF;FEM;PL	V;NFIN
eforturi	bemühungen	efort	bemühungen	N;INDF;FEM;PL	V;NFIN
bobby	bobby	bobby	bobby	PROPN	PROPN;NOM;MASC;SG
ring	ring	ring	ringen	N;INDF;MASC;SG	
ring	läuten	ring	lau	N;INDF;MASC;SG	V;NFIN
ring	klingeln	ring	klingeln	N;INDF;MASC;SG	V;NFIN
ring	klingel	ring	klingel	N;INDF;MASC;SG	
sever	schwere	sever	schwer	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sever	abtrennen	sever	abtrennen	ADJ;INDF;MASC;SG	V;NFIN
faze	phase	fază	phase	N;INDF;FEM;PL	
faze	etappen	fază	etapp	N;INDF;FEM;PL	V;NFIN
faze	phasen	fază	phasen	N;INDF;FEM;PL	V;NFIN
pielea	haut	piele	haut	N;DEF;FEM;SG	
pielea	hautfarbe	piele	hautfarbe	N;DEF;FEM;SG	ADJ
pielea	skin	piele	skin	N;DEF;FEM;SG	PROPN;NOM;SG
abordare	vorgehensweise	abordare	vorgehensweise	N;INDF;FEM;SG	ADV
abordare	konzept	abordare	konzept	N;INDF;FEM;SG	N;NOM;NEUT;SG
abordare	vorgehen	abordare	vorgehen	N;INDF;FEM;SG	V;NFIN
vorbind	sprechend	vorbi	sprechend	V;V.MSDR	ADJ
apărat	verteidigt	apăra	verteidigen	ADJ;INDF;MASC;SG	V;V.PTCP
apărat	verteidigte	apăra	verteidigen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
bretagne	bretagne	bretagnu	bretagne	PROPN	PROPN;NOM;FEM;SG
mina	mina	mină	mina	N;DEF;FEM;SG	PROPN;NOM;SG
pactului	pakt	pact	pakt	N;DEF;MASC;SG	PROPN
cameron	cameron	cameron	cameron	PROPN	PROPN;NOM;MASC;SG
revistele	magazin	revistă	magazin	N;DEF;FEM;PL	ADJ
revistele	zeitschriften	revistă	zeitschreifen	N;DEF;FEM;PL	V;NFIN
decisiv	entschlossen	decisiv	entschlossen	ADJ;INDF;MASC;SG	V;V.PTCP
decisiv	entscheidende	decisiv	entscheidend	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sălbatice	wild	sălbatic	wild	ADJ;INDF;FEM;PL	
sălbatice	wildnis	sălbatic	wildnis	ADJ;INDF;FEM;PL	
sălbatice	wilden	sălbatic	wild	ADJ;INDF;FEM;PL	
sălbatice	wilde	sălbatic	wilden	ADJ;INDF;FEM;PL	
sălbatice	wildes	sălbatic	wild	ADJ;INDF;FEM;PL	
noroc	cheers	noroc	cheers	N;INDF;MASC;SG	PROPN;NOM;SG
noroc	prost	noroc	prost	N;INDF;MASC;SG	PROPN;SG
definiția	definition	definiție	definition	N;DEF;FEM;SG	ADJ
definiția	begriffsbestimmungen	definiție	begriffsbestimmung	N;DEF;FEM;SG	N;NOM;FEM;PL
