から	din	から	din	CONJ	ADP;ACC
準備	preparat	準備	prepara	V	N;INDF;MASC;SG
準備	pregatire	準備	pregatire	V	N;INDF;FEM;SG
準備	pregatire	準備	pregatire	V	N;INDF;FEM;SG
準備	pregatirea	準備	pregatire	V	N;DEF;FEM;SG
準備	pregatirea	準備	pregatire	V	N;DEF;FEM;SG
スイス	elvetia	スイス	elvetia	PROPN	N;DEF;FEM;SG
スイス	elvetia	スイス	elvetia	PROPN	N;DEF;FEM;SG
スイス	elvetia	スイス	elvetia	PROPN	N;DEF;FEM;SG
スイス	elvetiana	スイス	elvetian	PROPN	N;DEF;FEM;SG
除去	eliminare	除去	eliminare	V	N;INDF;FEM;SG
除去	eliminarea	除去	eliminare	V	N;DEF;FEM;SG
除去	indepartare	除去	indepartare	V	N;INDF;FEM;SG
除去	indepartarea	除去	indepartare	V	N;DEF;FEM;SG
崩壊	colapsul	崩壊	colaps	V	N;DEF;MASC;SG
崩壊	colaps	崩壊	colaps	V	N;INDF;MASC;SG
崩壊	descompunere	崩壊	descompunere	V	N;INDF;FEM;SG
最新	ultimele	最新	ultim	N	NUM;DEF;FEM;PL
キリスト	crestina	キリスト	crestina	N	ADJ;DEF;FEM;SG
キリスト	christian	キリスト	christian	N	PROPN
交渉	negocieri	交渉	negociere	V	N;INDF;FEM;PL
交渉	negocierea	交渉	negociere	V	N;DEF;FEM;SG
交渉	negociere	交渉	negociere	V	N;INDF;FEM;SG
交渉	negociatorul	交渉	negociator	V	N;DEF;MASC;SG
交渉	negociator	交渉	negociator	V	N;INDF;MASC;SG
交渉	negocieri	交渉	negociere	V	N;INDF;FEM;PL
交渉	negocierile	交渉	negociere	V	N;DEF;FEM;PL
交渉	negocierea	交渉	negociere	V	N;DEF;FEM;SG
普及	difuzarea	普及	difuzare	V	N;DEF;FEM;SG
普及	difuzare	普及	difuzare	V	N;INDF;FEM;SG
普及	diseminarea	普及	diseminare	V	N;DEF;FEM;SG
武田	takeda	武田	takedă	PROPN	
マスター	maestre	マスター	maestru	N	
オール	vasla	オール	vasla	N	
アナ	ana	アナ	ana	PROPN	N;DEF;FEM;SG
アナ	anna	アナ	anna	PROPN	PROPN
最近	recente	最近	recent	N	ADJ;INDF;FEM;PL
最近	recent	最近	recent	N	ADV
最近	recenta	最近	recent	N	ADJ;DEF;FEM;SG
最近	recenta	最近	recent	N	ADJ;DEF;FEM;SG
最近	recent	最近	recent	N	ADV
アウト	afara	アウト	afara	N	ADV
アウト	afara	アウト	afara	N	ADV
アウト	out	アウト	out	N	
付属	grupata	付属	grupat	V	ADJ;DEF;FEM;SG
協定	acordul	協定	acord	V	N;DEF;MASC;SG
協定	acord	協定	acord	V	N;INDF;MASC;SG
協定	acorduri	協定	acord	V	N;INDF;FEM;PL
協定	acordurile	協定	acord	V	N;DEF;FEM;PL
推定	prezumtie	推定	prezumtie	V	N;INDF;FEM;SG
推定	estimat	推定	estima	V	ADJ;INDF;MASC;SG
推定	estimata	推定	estimată	V	ADJ;DEF;FEM;SG
推定	estimate	推定	estimat	V	ADJ;INDF;FEM;PL
推定	presupus	推定	presupune	V	ADJ;INDF;MASC;SG
推定	presupusa	推定	presupus	V	N;DEF;FEM;SG
山崎	yamazaki	山崎	yamaza	PROPN	PROPN
協議	consultarea	協議	consultare	V	N;DEF;FEM;SG
協議	consultare	協議	consultare	V	N;INDF;FEM;SG
吸収	absorbtie	吸収	absorbtie	V	N;INDF;FEM;SG
ダウン	jos	ダウン	jos	PROPN	ADV
前田	maeda	前田	maedă	PROPN	
処分	eliminare	処分	eliminare	V	N;INDF;FEM;SG
処分	eliminarea	処分	eliminare	V	N;DEF;FEM;SG
処分	dispozitie	処分	dispozitie	V	N;INDF;FEM;SG
高松	takamatsu	高松	takamatsu	PROPN	N;INDF;MASC;SG
ケイ	kay	ケイ	kay	PROPN	PROPN
ケイ	kei	ケイ	kei	PROPN	PROPN
中間	intermediare	中間	intermediar	N	ADJ;INDF;FEM;PL
中間	intermediara	中間	intermediară	N	ADJ;DEF;FEM;SG
検証	verificarea	検証	verificare	V	N;DEF;FEM;SG
検証	verificare	検証	verificare	V	N;INDF;FEM;SG
検証	valida	検証	validă	V	N;DEF;FEM;SG
検証	validarea	検証	validare	V	N;DEF;FEM;SG
検証	validare	検証	validare	V	N;INDF;FEM;SG
上野	ueno	上野	ueno	PROPN	N;INDF;MASC;SG
認識	recunoasterea	認識	recunoastere	V	N;DEF;FEM;SG
認識	recunoastere	認識	recunoastere	V	N;INDF;FEM;SG
認識	recunoastere	認識	recunoastere	V	N;INDF;FEM;SG
逮捕	arest	逮捕	arest	V	N;INDF;MASC;SG
逮捕	arestarea	逮捕	arestare	V	N;DEF;FEM;SG
逮捕	arestare	逮捕	arestare	V	N;INDF;FEM;SG
逮捕	arestata	逮捕	aresta	V	N;DEF;FEM;SG
逮捕	arestat	逮捕	aresta	V	ADJ;INDF;MASC;SG
逮捕	arestari	逮捕	arestare	V	N;INDF;MASC;PL
逮捕	arestarile	逮捕	arestare	V	N;DEF;FEM;PL
キャラ	chara	キャラ	char	PROPN	N;DEF;FEM;SG
キャラ	cara	キャラ	cară	PROPN	
キャラ	carei	キャラ	care	PROPN	
金属	metalic	金属	metalic	N	ADJ;INDF;MASC;SG
古墳	kofun	古墳	kofun	N	
トーク	vorbim	トーク	vorbi	N	V;IND;PL;1;PRS;FIN
バラ	rose	バラ	rosă	N	PROPN
松山	matsuyama	松山	matsuyama	PROPN	N;INDF;FEM;SG
拒否	declinul	拒否	declin	V	N;DEF;MASC;SG
拒否	declin	拒否	declin	V	N;INDF;MASC;SG
拒否	refuz	拒否	refuz	V	N;INDF;MASC;SG
拒否	refuzul	拒否	refuz	V	N;DEF;MASC;SG
拒否	refuz	拒否	refuz	V	N;INDF;MASC;SG
拒否	neg	拒否	neg	V	
拒否	negi	拒否	negi	V	
ゴールデン	aurit	ゴールデン	auri	N	ADJ;INDF;MASC;SG
ゴールデン	auriu	ゴールデン	auriu	N	ADJ;INDF;MASC;SG
トル	toru	トル	toru	PROPN	
興行	animatoare	興行	animator	V	N;INDF;FEM;SG
興行	performante	興行	performant	V	N;INDF;FEM;PL
興行	performanta	興行	performant	V	N;DEF;FEM;SG
興行	performanta	興行	performant	V	N;DEF;FEM;SG
興行	performanta	興行	performant	V	N;DEF;FEM;SG
解除	anularea	解除	anulare	V	N;DEF;FEM;SG
解除	anulare	解除	anulare	V	N;INDF;FEM;SG
関数	functie	関数	functie	N	
関数	functie	関数	functie	N	
負傷	ranit	負傷	ranit	V	ADJ;INDF;MASC;SG
負傷	ranita	負傷	ranită	V	ADJ;DEF;FEM;SG
負傷	ranit	負傷	ranit	V	ADJ;INDF;MASC;SG
ルス	luz	ルス	luz	PROPN	PROPN
ソビエト	sovietica	ソビエト	sovietică	PROPN	N;DEF;FEM;SG
ソビエト	sovietici	ソビエト	sovietic	PROPN	ADJ;INDF;MASC;PL
ソビエト	sovietice	ソビエト	sovietic	PROPN	ADJ;INDF;FEM;PL
ソビエト	sovietic	ソビエト	sovietic	PROPN	ADJ;INDF;MASC;SG
中島	nakajima	中島	nakajima	PROPN	PROPN
フランク	frank	フランク	frank	PROPN	PROPN
ハンガリー	ungaria	ハンガリー	ungaria	PROPN	PROPN
職員	angajat	職員	angaja	N	ADJ;INDF;MASC;SG
職員	personal	職員	personal	N	ADV
職員	oficial	職員	oficial	N	ADJ;INDF;MASC;SG
職員	oficiale	職員	oficial	N	ADJ;INDF;FEM;PL
職員	oficiala	職員	oficială	N	ADJ;DEF;FEM;SG
職員	oficiala	職員	oficială	N	ADJ;DEF;FEM;SG
ホワイト	albi	ホワイト	alb	N	
ホワイト	albe	ホワイト	alb	N	ADJ;INDF;FEM;PL
ホワイト	alb	ホワイト	alb	N	ADJ;INDF;MASC;SG
中華人民共和国	rpc	中華人民共和国	rpc	PROPN	N;INDF;MASC
ミックス	amestecate	ミックス	amestecat	N	ADJ;INDF;FEM;PL
ミックス	amestecat	ミックス	amesteca	N	ADJ;INDF;MASC;SG
ミックス	mixt	ミックス	mixt	N	ADJ;INDF;MASC;SG
ミックス	mixta	ミックス	mixta	N	ADJ;DEF;FEM;SG
ミックス	amesteca	ミックス	amesteca	N	V;IND;SG;3;IPFV;FIN
ミックス	amesteca	ミックス	amesteca	N	V;IND;SG;3;IPFV;FIN
質問	intrebare	質問	intrebare	V	N;INDF;FEM;SG
質問	intrebarea	質問	intrebare	V	N;DEF;FEM;SG
質問	intrebare	質問	intrebare	V	N;INDF;FEM;SG
質問	intrebari	質問	intrebare	V	N;INDF;FEM;PL
質問	intrebari	質問	intrebare	V	N;INDF;FEM;PL
閉鎖	inchidere	閉鎖	inchidere	V	N;INDF;FEM;SG
閉鎖	incheiere	閉鎖	incheiere	V	N;INDF;FEM;SG
閉鎖	inchiderea	閉鎖	inchidere	V	N;DEF;FEM;SG
言及	mentionat	言及	mentiona	V	ADJ;INDF;MASC;SG
テイ	tay	テイ	tay	PROPN	
ギリシャ	grecia	ギリシャ	grecie	PROPN	PROPN
金曜日	vineri	金曜日	vineri	N	
ライフ	life	ライフ	life	N	
否定	neg	否定	neg	V	
否定	negi	否定	negi	V	
否定	negare	否定	negar	V	N;INDF;FEM;SG
否定	negarea	否定	negare	V	N;DEF;FEM;SG
ビッグ	mare	ビッグ	mare	N	ADJ;INDF;MASC;SG
ビッグ	mari	ビッグ	mare	N	ADJ;INDF;PL
ヤング	tanara	ヤング	tanară	N	ADJ;DEF;FEM;SG
ヤング	tanar	ヤング	tanar	N	ADJ;INDF;MASC;SG
ヤング	tinere	ヤング	tânăr	N	ADJ;INDF;FEM;PL
ヤング	young	ヤング	young	N	PROPN
テル	teru	テル	teru	N	
ヘンリー	henric	ヘンリー	henric	PROPN	N;INDF;MASC;SG
ヘンリー	henry	ヘンリー	henry	PROPN	PROPN
常に	intotdeauna	常に	intotdeauna	ADV	
常に	intotdeauna	常に	intotdeauna	ADV	
爆発	explozia	爆発	explozie	V	N;DEF;FEM;SG
爆発	explozie	爆発	explozie	V	N;INDF;FEM;SG
爆発	exploziile	爆発	explozie	V	N;DEF;FEM;PL
爆発	explozii	爆発	explodiu	V	N;INDF;FEM;PL
モスクワ	moscova	モスクワ	moscova	PROPN	PROPN
モスクワ	moscovei	モスクワ	moscovă	PROPN	PROPN;DEF;FEM;SG
重	duplicat	重	duplicat	N	ADJ;INDF;MASC;SG
重	suprapune	重	suprapune	N	V;IND;SG;3;PRS;FIN
さくら	sakura	さくら	sakură	PROPN	N;DEF;FEM;SG
橋本	hashimoto	橋本	hashimoto	PROPN	PROPN
裁判	proces	裁判	proces	V	N;INDF;MASC;SG
裁判	procesul	裁判	proces	V	N;DEF;MASC;SG
巨人	giants	巨人	giants	PROPN	N;INDF;MASC;SG
巨人	gigant	巨人	gigant	PROPN	N;INDF;MASC;SG
巨人	urias	巨人	urias	PROPN	ADJ;INDF;MASC;SG
エース	ace	エース	ac	PROPN	
エース	asul	エース	as	PROPN	N;DEF;MASC;SG
アクセス	access	アクセス	access	V	N;INDF;MASC;SG
アクセス	acces	アクセス	acces	V	N;INDF;MASC;SG
アクセス	accesul	アクセス	acces	V	N;DEF;MASC;SG
アクセス	accesate	アクセス	accesa	V	ADJ;INDF;FEM;PL
アクセス	accesat	アクセス	accesa	V	ADJ;INDF;MASC;SG
安定	stabilitate	安定	stabilitate	V	N;INDF;FEM;SG
安定	stabilitatea	安定	stabilitate	V	N;DEF;FEM;SG
安定	stabil	安定	stabil	V	ADJ;INDF;MASC;SG
安定	stabile	安定	stabil	V	ADJ;INDF;FEM;PL
安定	grajd	安定	grajd	V	N;INDF;MASC;SG
安定	stabila	安定	stabila	V	ADJ;DEF;FEM;SG
青山	aoyama	青山	aoyama	PROPN	
調整	ajustari	調整	ajustare	V	N;INDF;FEM;PL
調整	reglare	調整	reglare	V	N;INDF;FEM;SG
調整	ajustarea	調整	ajustare	V	N;DEF;FEM;SG
調整	ajustare	調整	ajustare	V	N;INDF;FEM;SG
調整	coordonare	調整	coordonare	V	N;INDF;FEM;SG
調整	coordonarea	調整	coordonare	V	N;DEF;FEM;SG
中世	medievale	中世	medieval	N	ADJ;INDF;FEM;PL
中世	medieval	中世	medieval	N	ADJ;INDF;MASC;SG
中世	medievala	中世	medieval	N	ADJ;DEF;FEM;SG
不足	lipsa	不足	lipsă	V	N;DEF;FEM;SG
解釈	interpretari	解釈	interpretar	V	N;INDF;FEM;PL
解釈	interpretarea	解釈	interpretare	V	N;DEF;FEM;SG
解釈	interpretare	解釈	interpretare	V	N;INDF;FEM;SG
岡田	okada	岡田	okada	PROPN	PROPN
買収	preluare	買収	preluare	V	N;INDF;FEM;SG
買収	preluarea	買収	preluare	V	N;DEF;FEM;SG
買収	achizitia	買収	achizitie	V	N;DEF;FEM;SG
買収	achizitie	買収	achizitie	V	N;INDF;FEM;SG
募集	recrutari	募集	recrutar	V	ADJ;INDF;MASC;PL
募集	recrutarea	募集	recrutare	V	N;DEF;FEM;SG
募集	recrutare	募集	recrutare	V	N;INDF;FEM;SG
プレイ	joaca	プレイ	joacă	V	N;DEF;FEM;SG
プレイ	joaca	プレイ	joacă	V	N;DEF;FEM;SG
ビット	biti	ビット	biti	N	
注目	recomandate	注目	recomandat	V	ADJ;INDF;FEM;PL
注目	atentie	注目	atentie	V	
注目	atentie	注目	atentie	V	
市川	ichikawa	市川	ichikawa	PROPN	N;DEF;FEM;SG
分布	distributie	分布	distributie	V	N;INDF;FEM;SG
分布	distributia	分布	distributie	V	N;DEF;FEM;SG
分布	distributia	分布	distributie	V	N;DEF;FEM;SG
分布	distribuire	分布	distribuire	V	N;INDF;FEM;SG
分布	distributie	分布	distributie	V	N;INDF;FEM;SG
太田	ota	太田	ota	PROPN	PROPN
太田	ōta	太田	ōta	PROPN	
パス	carare	パス	carare	N	
パス	carari	パス	carar	N	
パス	trece	パス	trece	N	V;IND;SG;3;PRS;FIN
与える	dati	与える	da	V	
与える	da	与える	da	V	ADV
ファイナル	finala	ファイナル	finală	PROPN	N;DEF;FEM;SG
ファイナル	final	ファイナル	final	PROPN	N;INDF;MASC;SG
ファイナル	finala	ファイナル	finală	PROPN	N;DEF;FEM;SG
ファイナル	finala	ファイナル	finală	PROPN	N;DEF;FEM;SG
コモ	como	コモ	como	PROPN	N;INDF;MASC;SG
ポルトガル	portugalia	ポルトガル	portugalia	PROPN	PROPN
ゆき	yuki	ゆき	yuki	PROPN	PROPN
次郎	jiro	次郎	jiro	PROPN	
知識	cunostinte	知識	cunoaște	N	
知識	cunostinte	知識	cunoaște	N	
赤い	rosu	赤い	rosu	ADJ	N;INDF;MASC;SG
赤い	rosu	赤い	rosu	ADJ	N;INDF;MASC;SG
赤い	red	赤い	red	ADJ	N;INDF;MASC;SG
赤い	rosu	赤い	rosu	ADJ	N;INDF;MASC;SG
クリア	clar	クリア	clar	N	ADV
クリア	limpede	クリア	limpede	N	ADV
アリ	furnica	アリ	furnică		N;DEF;FEM;SG
アリ	furnica	アリ	furnică		N;DEF;FEM;SG
アリ	furnicile	アリ	furnică		N;DEF;FEM;PL
アリ	furnici	アリ	furnic		N;INDF;MASC;PL
アリ	ali	アリ	al		PROPN
繰り返し	repetat	繰り返し	repetat	ADV	ADJ;INDF;MASC;SG
繰り返し	repetata	繰り返し	repetata	ADV	ADJ;DEF;FEM;SG
繰り返し	repetate	繰り返し	repetat	ADV	ADJ;INDF;FEM;PL
繰り返し	repet	繰り返し	repeta	ADV	V;IND;SG;1;PRS;FIN
繰り返し	repeta	繰り返し	repeta	ADV	V;IND;SG;3;IPFV;FIN
繰り返し	repeta	繰り返し	repeta	ADV	V;IND;SG;3;IPFV;FIN
繰り返し	repetarea	繰り返し	repetare	ADV	N;DEF;FEM;SG
繰り返し	repetarea	繰り返し	repetare	ADV	N;DEF;FEM;SG
繰り返し	repetare	繰り返し	repetare	ADV	N;INDF;FEM;SG
新規	noi	新規	eu	ADJ	PRO;PL;1
閲覧	navigarea	閲覧	navigare	V	N;DEF;FEM;SG
閲覧	navigare	閲覧	navigare	V	N;INDF;FEM;SG
端末	terminale	端末	terminal	N	ADJ;INDF;FEM;PL
端末	terminale	端末	terminal	N	ADJ;INDF;FEM;PL
トヨタ	toyota	トヨタ	toyotă	PROPN	N;DEF;FEM;SG
ヤン	jan	ヤン	jan	PROPN	PROPN
規制	regulament	規制	regulament	V	N;INDF;MASC;SG
規制	regulamentul	規制	regulament	V	N;DEF;MASC;SG
規制	reglementare	規制	reglementare	V	N;INDF;FEM;SG
規制	reglementarea	規制	reglementare	V	N;DEF;FEM;SG
規制	reglata	規制	reglat	V	N;DEF;FEM;SG
規制	reglementate	規制	reglementat	V	ADJ;INDF;FEM;PL
規制	reglementat	規制	reglementat	V	ADJ;INDF;MASC;SG
規制	reglementata	規制	reglementat	V	ADJ;DEF;FEM;SG
オペラ	opera	オペラ	operă	PROPN	N;DEF;FEM;SG
オペラ	opera	オペラ	operă	PROPN	N;DEF;FEM;SG
オペラ	opere	オペラ	operă	PROPN	N;INDF;FEM;PL
カイ	kai	カイ	kai	PROPN	N;INDF;MASC;SG
みんな	baieti	みんな	baiet	ADV	
みんな	baieti	みんな	baiet	ADV	
ウィー	mititel	ウィー	mititel	PROPN	
ウィー	wee	ウィー	wee	PROPN	PROPN
ディレクター	director	ディレクター	director	PROPN	N;INDF;MASC;SG
ディレクター	regizor	ディレクター	regizor	PROPN	N;INDF;MASC;SG
木曜	joi	木曜	joi	N	
修了	completarea	修了	completare	V	N;DEF;FEM;SG
修了	finalizarea	修了	finalizare	V	N;DEF;FEM;SG
修了	finalizare	修了	finalizare	V	N;INDF;FEM;SG
修了	completare	修了	completare	V	N;INDF;FEM;SG
合成	sintetice	合成	sintetic	V	ADJ;INDF;FEM;PL
合成	sintetic	合成	sintetic	V	ADJ;INDF;MASC;SG
合成	sintetica	合成	sintetică	V	ADJ;DEF;FEM;SG
合成	compozitia	合成	compozitie	V	N;DEF;FEM;SG
合成	compozitia	合成	compozitie	V	N;DEF;FEM;SG
合成	compozitie	合成	compozitie	V	N;INDF;FEM;SG
合成	sinteza	合成	sinteză	V	N;DEF;FEM;SG
合成	sinteza	合成	sinteză	V	N;DEF;FEM;SG
ミン	min	ミン	min	PROPN	
ローズ	rose	ローズ	rosă	N	PROPN
島根	shimane	島根	shiman	PROPN	N;INDF;FEM;PL
提示	prezentat	提示	prezenta	V	ADJ;INDF;MASC;SG
提示	prezentata	提示	prezenta	V	ADJ;DEF;FEM;SG
提示	prezentate	提示	prezentat	V	ADJ;INDF;FEM;PL
上海	shanghai	上海	shangha	PROPN	PROPN
侵攻	invazia	侵攻	invazie	V	N;DEF;FEM;SG
侵攻	invazie	侵攻	invazie	V	N;INDF;FEM;SG
侵攻	invazii	侵攻	invaziu	V	N;INDF;FEM;PL
二	doua	二	doi	NUM	NUM;FEM;SG
二	doua	二	doi	NUM	NUM;FEM;SG
証明	dovezi	証明	dovadă	V	N;INDF;FEM;PL
証明	dovada	証明	dovadă	V	N;DEF;FEM;SG
証明	dovada	証明	dovadă	V	N;DEF;FEM;SG
応援	aplauze	応援	aplauze	V	N;INDF;FEM;PL
ジェームズ	james	ジェームズ	james	PROPN	PROPN
ジェームズ	iacov	ジェームズ	iacov	PROPN	PROPN
ジェームズ	iacob	ジェームズ	iacob	PROPN	PROPN
ゴールド	auriu	ゴールド	auriu	N	ADJ;INDF;MASC;SG
ゴールド	gold	ゴールド	gold	N	
社員	angajat	社員	angaja	N	ADJ;INDF;MASC;SG
社員	angajati	社員	angaja	N	ADJ;INDF;MASC;PL
社員	angajati	社員	angaja	N	ADJ;INDF;MASC;PL
村上	murakami	村上	muramam	PROPN	
エア	aer	エア	aer	PROPN	N;INDF;MASC;SG
エア	aerul	エア	aer	PROPN	N;DEF;MASC;SG
エア	air	エア	air	PROPN	N;INDF;MASC;SG
原子力	nuclear	原子力	nuclear	N	ADJ;INDF;MASC;SG
原子力	nucleare	原子力	nuclear	N	ADJ;INDF;FEM;PL
アイルランド	irlanda	アイルランド	irlanda	PROPN	PROPN
アイルランド	irlandei	アイルランド	irlandă	PROPN	PROPN;DEF;FEM;SG
仏教	budist	仏教	budist	N	ADJ;INDF;MASC;SG
強制	constrangere	強制	constrangere		N;INDF;FEM;SG
強制	obligatoriu	強制	obligatoriu		ADV
強制	obligatorie	強制	obligatoriu		ADJ;INDF;FEM;SG
強制	obligatorii	強制	obligatoriu		ADJ;INDF;PL
ロス	ross	ロス	ross	N	PROPN
ボン	bonn	ボン	bonn	PROPN	PROPN
ベトナム	vietnam	ベトナム	vietnam	PROPN	PROPN
ベトナム	vietnamul	ベトナム	vietnam	PROPN	N;DEF;MASC;SG
衝突	coliziunea	衝突	coliziune	V	N;DEF;FEM;SG
衝突	ciocnire	衝突	ciocnire	V	N;INDF;FEM;SG
衝突	coliziune	衝突	coliziune	V	N;INDF;FEM;SG
ローカル	localnic	ローカル	localnic	ADJ	N;INDF;MASC;SG
体験	experienta	体験	experient	V	N;DEF;FEM;SG
体験	experienta	体験	experient	V	N;DEF;FEM;SG
体験	experienta	体験	experient	V	N;DEF;FEM;SG
区別	distinctie	区別	distinctie	V	N;INDF;FEM;SG
区別	distinctia	区別	distinctie	V	N;DEF;FEM;SG
アメリカン	american	アメリカン	american	N	ADJ;INDF;MASC;SG
スタン	stan	スタン	stan	PROPN	PROPN
解放	eliberare	解放	eliberare	V	N;INDF;FEM;SG
解放	eliberarea	解放	eliberare	V	N;DEF;FEM;SG
リード	reed	リード	reede	N	PROPN
青木	aoki	青木	aoki	PROPN	PROPN
坂本	sakamoto	坂本	sakamoto	PROPN	N;INDF;MASC;SG
組み合わせ	combinatii	組み合わせる	combinat	V	N;INDF;FEM;PL
組み合わせ	combine	組み合わせる	combine	V	N;INDF;FEM;PL
組み合わせ	combinatie	組み合わせる	combinatie	V	N;INDF;FEM;SG
組み合わせ	combinatia	組み合わせる	combinatie	V	N;DEF;FEM;SG
組み合わせ	combinatie	組み合わせる	combinatie	V	N;INDF;FEM;SG
ミュージカル	muzical	ミュージカル	muzical	N	ADJ;INDF;MASC;SG
大野	ohno	大野	ohno	PROPN	PROPN
スリー	trei	スリー	trei	PROPN	NUM;PL
スリー	three	スリー	three	PROPN	N;INDF;MASC;SG
エジプト	egipt	エジプト	egipt	PROPN	PROPN
エジプト	egiptul	エジプト	egipt	PROPN	N;DEF;MASC;SG
プレミアム	prima	プレミアム	prim		NUM;DEF;FEM;SG
近畿	kinki	近畿	kinki	PROPN	
将来	viitorul	将来	viitor		N;DEF;MASC;SG
将来	viitoare	将来	viitor		ADJ;INDF;FEM
将来	viitor	将来	viitor		N;INDF;MASC;SG
推薦	recomandare	推薦	recomandare	V	N;INDF;FEM;SG
推薦	recomandari	推薦	recomandar	V	
推薦	recomandarea	推薦	recomandare	V	N;DEF;FEM;SG
類似	analog	類似	analog	V	N;INDF;MASC;SG
スカ	ska	スカ	ska	PROPN	N;INDF;MASC;SG
ダブルス	dubleaza	ダブルス	dublează	N	V;IND;SG;3;IPFV;FIN
訪問	vizitand	訪問	vizitand	V	
訪問	vizita	訪問	vizita	V	N;DEF;FEM;SG
訪問	vizita	訪問	vizita	V	N;DEF;FEM;SG
訪問	vizita	訪問	vizita	V	N;DEF;FEM;SG
訪問	vizitele	訪問	vizită	V	N;DEF;FEM;PL
訪問	vizite	訪問	vizită	V	N;INDF;FEM;PL
合格	trecand	合格	trecand	V	
合格	trecerea	合格	trecere	V	N;DEF;FEM;SG
合格	trecere	合格	trecere	V	N;INDF;FEM;SG
フランス	franceza	フランス	franceza	PROPN	N;DEF;FEM;SG
フランス	franceza	フランス	franceza	PROPN	N;DEF;FEM;SG
フランス	francezi	フランス	francez	PROPN	ADJ;INDF;MASC;PL
フランス	francez	フランス	francez	PROPN	ADJ;INDF;MASC;SG
レット	lasa	レット	lăsa	N	V;IND;SG;3;IPFV;FIN
トルコ	turcia	トルコ	turcia	PROPN	PROPN
トルコ	curcan	トルコ	curcan	PROPN	N;INDF;MASC;SG
ウクライナ	ucraina	ウクライナ	ucraina	PROPN	PROPN
続き	continuarea	続く	continuare	V	N;DEF;FEM;SG
続き	continuare	続く	continuare	V	N;INDF;FEM;SG
続き	continuat	続く	continua	V	ADJ;INDF;MASC;SG
シカゴ	chicago	シカゴ	chicago	PROPN	PROPN
敗北	infrangere	敗北	infrangere	V	N;INDF;FEM;SG
敗北	infrangerea	敗北	infrangere	V	N;DEF;FEM;SG
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	clasic	クラシック	clasic	N	ADV
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	clasic	クラシック	clasic	N	ADV
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	classic	クラシック	classic	N	PROPN
車線	lane	車線	lană	N	PROPN
キャスター	caster	キャスター	caster	PROPN	
キャスター	ricin	キャスター	ricin	PROPN	N;INDF;MASC;SG
キャスター	castor	キャスター	castor	PROPN	N;INDF;MASC;SG
スカイ	cer	スカイ	cere	N	V;IND;SG;3;PRS;FIN
ドリーム	viseaza	ドリーム	visează	N	V;IND;SG;3;IPFV;FIN
ドリーム	viseaza	ドリーム	visează	N	V;IND;SG;3;IPFV;FIN
ソニー	sony	ソニー	sony	PROPN	N;INDF;MASC;SG
ソニー	sonny	ソニー	sonny	PROPN	N;INDF;MASC;SG
古典	clasici	古典	clasic	N	ADJ;INDF;MASC;PL
古典	clasice	古典	clasic	N	ADJ;INDF;FEM;PL
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	clasic	古典	clasic	N	ADV
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	clasic	古典	clasic	N	ADV
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	classic	古典	classic	N	PROPN
大人	adulti	大人	adult	N	
大人	adulti	大人	adult	N	
大人	adulti	大人	adult	N	
移住	emigrare	移住	emigrare	V	N;INDF;FEM;SG
支部	branch	支部	branch	N	PROPN
どこ	unde	どこ	unde	PRO	ADV
山下	yamashita	山下	yamashita	PROPN	PROPN
挿入	inserarea	挿入	inserare	V	N;DEF;FEM;SG
快速	rapida	快速	rapida	N	ADJ;DEF;FEM;SG
譲渡	transfer	譲渡	transfer	V	N;INDF;MASC;SG
譲渡	transferul	譲渡	transfer	V	N;DEF;MASC;SG
ピン	fixeaza	ピン	fixează	N	V;IND;SG;3;IPFV;FIN
上田	ueda	上田	ueda	PROPN	
両親	parinti	両親	parinti	N	
両親	parinti	両親	parinti	N	
セイ	spune	セイ	spune	PROPN	V;IND;SG;3;PRS;FIN
小川	ogawa	小川	ogawa	PROPN	
小川	brook	小川	brook	PROPN	PROPN
経過	progresul	経過	progres	V	N;DEF;MASC;SG
経過	progres	経過	progres	V	N;INDF;MASC;SG
経過	progresele	経過	progres	V	N;DEF;FEM;PL
経過	progress	経過	progress	V	N;INDF;MASC;SG
経過	progrese	経過	progres	V	N;INDF;FEM;PL
後藤	goto	後藤	goto	PROPN	N;INDF;MASC;SG
疑問	intrebare	疑問	intrebare	ADJ	N;INDF;FEM;SG
疑問	intrebarea	疑問	intrebare	ADJ	N;DEF;FEM;SG
疑問	intrebare	疑問	intrebare	ADJ	N;INDF;FEM;SG
恋人	iubitori	恋人	iubitor	N	ADJ;INDF;MASC;PL
恋人	iubiti	恋人	iubiti	N	
ノース	north	ノース	north	PROPN	PROPN
ノース	nordul	ノース	nord	PROPN	N;DEF;MASC;SG
ノース	nord	ノース	nord	PROPN	N;INDF;MASC;SG
