van	from	van	from	ADP	
lopen	chodzenie	lopen	chodzenie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
lopen	spacery	lopen	spacer	V;NFIN	
lopen	spaceru	lopen	spacer	V;NFIN	N;GEN;MASC;SG
lopen	spacer	lopen	spacer	V;NFIN	N;ACC;MASC;SG
lopen	spacer	lopen	spacer	V;NFIN	N;ACC;MASC;SG
lopen	walk	lopen	walk	V;NFIN	
zaak	case	zaak	cas	N;MASC+FEM;SG	
lodewijk	louis	lodewijk	louis	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
lodewijk	ludwika	lodewijk	ludwik	N;MASC+FEM;SG	
maastricht	maastricht	maastricht	maastricht	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
gegevens	informacja	gegeven	informacja	N;PL	N;NOM;FEM;SG
gegevens	data	gegeven	datać	N;PL	
vol	vol	vol	vol	ADJ	
vol	obj	vol	obj	ADJ	
vol	full	vol	full	ADJ	
vol	pełen	vol	pełen	ADJ	N;NOM;MASC;SG
vol	pełne	vol	pełny	ADJ	
hoop	nadzieje	hoop	nadzieja	N;MASC+FEM;SG	V;IPFV;IND;SG;3;FIN;ACT
hoop	nadziei	hoop	nadzieja	N;MASC+FEM;SG	
hoop	hope	hoop	hopy	N;MASC+FEM;SG	
hoop	oby	hoop	oby	N;MASC+FEM;SG	
premier	premier	premier	premier	N;MASC+FEM;SG	
premier	premierze	premier	premierz	N;MASC+FEM;SG	
aangepast	dostosowany	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	skorygowane	aanpassen	skorygować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	dostosowana	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aangepast	dostosowane	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	dostosowany	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	dostosowane	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	przystosowany	aanpassen	przystosować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	dostosowany	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	dostosowana	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aangepast	przystosowane	aanpassen	przystosować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	dostosowane	aanpassen	dostosować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	zmodyfikowane	aanpassen	zmodyfikować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	zmienione	aanpassen	zmienić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	zmodyfikowany	aanpassen	zmodyfikować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	modyfikowane	aanpassen	modyfikować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangepast	zmieniony	aanpassen	zmienić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangepast	zwyczaj	aanpassen	zwyczaj	V;V.PTCP	N;NOM;MASC;SG
aangepast	niestandardowych	aanpassen	niestandardowy	V;V.PTCP	ADJ;GEN;MASC;PL
aangepast	niestandardowe	aanpassen	upandardowy	V;V.PTCP	ADJ;NOM;NEUT;SG
aangepast	własny	aanpassen	własny	V;V.PTCP	ADJ;NOM;MASC;SG
jeugd	młodzieży	jeugd	młodzież	N;MASC+FEM;SG	
india	indie	india	indie	PROPN;NEUT;SG	
regels	reguły	regel	reguła	N;PL	
goud	złota	goud	złoty	N;NEUT;SG	
goud	złoto	goud	złoto	N;NEUT;SG	
goud	gold	goud	gold	N;NEUT;SG	
goud	złoty	goud	złoty	N;NEUT;SG	
uitgezonden	transmisje	uitzenden	transmisja	V;V.PTCP	N;NOM;FEM;PL
uitgezonden	transmisja	uitzenden	transmisja	V;V.PTCP	N;NOM;FEM;SG
uitgezonden	nadawanie	uitzenden	nadawać	V;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uitgezonden	transmisji	uitzenden	transmisja	V;V.PTCP	N;GEN;FEM;SG
uitgezonden	wyemitowany	uitzenden	wyemitować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
fort	twierdza	fort	twierdzać	N;NEUT;SG	
cultuur	lmfao	cultuur	lmfao	N;MASC+FEM;SG	
dichter	poeta	dichter	poeta	ADJ;CMPR	N;NOM;MASC;SG
dichter	poetą	dichter	poeta	ADJ;CMPR	N;INS;MASC;SG
dichter	bliżej	dichter	blisko	ADJ;CMPR	ADV;CMPR
gevormd	utworzony	vormen	utworzyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
gevormd	utworzona	vormen	utworzyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gevormd	utworzone	vormen	utworzyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
frederik	frederik	frederik	frederik	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
frederik	frederick	frederik	frederick	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
vertaling	tłumacz	vertaling	tłumacz	N;MASC+FEM;SG	V;IPFV;IND;SG;PST;FIN;ACT
vertaling	tłumaczenia	vertaling	tłumaczyć	N;MASC+FEM;SG	N;NOM;NEUT;PL
brabant	brabant	brabant	brabant	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
seizoenen	seasons	seizoen	seasons	N;PL	
genomineerd	nominowany	nomineren	nominować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
online	online	online	onliny	ADJ	
ogen	eyes	oog	eyes	N;PL	
ogen	oczka	oog	oczko	N;PL	N;NOM;NEUT;SG
ster	star	ster	star	N;MASC+FEM;SG	
ster	gwiezdne	ster	gwiezdny	N;MASC+FEM;SG	
ster	gwiazdy	ster	gwiazda	N;MASC+FEM;SG	N;ACC;FEM;PL
verhalen	opowieści	verhaal	opowieść	N;PL	
verhalen	zdarzenia	verhaal	zdarzenie	N;PL	N;NOM;NEUT;SG
verhalen	historie	verhaal	histora	N;PL	N;NOM;FEM;SG
verhalen	opowieści	verhaal	opowieść	N;PL	
overheid	rządowe	overheid	rządowy	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
overheid	rządowy	overheid	rządowy	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
telde	zaliczony	tellen	zaliczyć	V;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
svg	svg	svg	svg	N;MASC+FEM;SG	
relatief	krewni	relatief	krewnić	ADJ	N;NOM;MASC;PL
relatief	krewny	relatief	krewny	ADJ	N;NOM;MASC;SG
relatief	stosunkowo	relatief	stosunkowo	ADJ	ADV
relatief	względnie	relatief	względnie	ADJ	ADV
plant	roślin	plant	roślina	N;MASC+FEM;SG	
plant	rośliny	plant	roślina	N;MASC+FEM;SG	N;ACC;FEM;PL
overige	pozostał	overig	pozostać	ADJ	V;PFV;MASC;IND;SG;PST;FIN;ACT
overige	pozostał	overig	pozostać	ADJ	V;PFV;MASC;IND;SG;PST;FIN;ACT
motor	silniki	motor	silnik	N;MASC+FEM;SG	N;NOM;MASC;PL
motor	motor	motor	motor	N;MASC+FEM;SG	
motor	motocykle	motor	motocykl	N;MASC+FEM;SG	N;NOM;MASC;PL
motor	motor	motor	motor	N;MASC+FEM;SG	
motor	motor	motor	motor	N;MASC+FEM;SG	
denken	myślenia	denken	myślenie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
denken	myślenie	denken	myślenie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kracht	force	kracht	forka	N;MASC+FEM;SG	
kracht	moc	kracht	moc	N;MASC+FEM;SG	
kracht	power	kracht	power	N;MASC+FEM;SG	
gray	gray	gray	grać	N;MASC+FEM;SG	
gray	szary	gray	szary	N;MASC+FEM;SG	
gray	szara	gray	szara	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
gray	szare	gray	szary	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
canada	kanada	canada	kanada	N;NEUT;SG	
canada	kanady	canada	kanada	N;NEUT;SG	
verschil	diff	verschil	diff	N;NEUT;SG	
verschil	różnice	verschil	różnica	N;NEUT;SG	N;NOM;FEM;PL
clubs	trefl	club	trefl	N;PL	
volgen	follow	volgen	follow	V;NFIN	
merk	brand	merk	brand	N;NEUT;SG	
merk	marka	merk	marka	N;NEUT;SG	
zwart	black	zwart	black	ADJ	
zwart	czerń	zwart	czerń	ADJ	
bereiken	dotarcie	bereiken	dotarcie	V;NFIN	
kaart	mapa	kaart	mapa	N;MASC+FEM;SG	
contact	kontakty	contact	kontakt	N;NEUT;SG	N;NOM;MASC;PL
maand	miesiac	maand	miesiac	N;MASC+FEM;SG	V;IPFV;IND;SG;PST;FIN;ACT
aanval	napaści	aanval	napaść	N;MASC+FEM;SG	
walker	walker	walk	walker	N;MASC+FEM;SG	
resultaat	rezultaty	resultaat	rezultat	N;NEUT;SG	N;NOM;MASC;PL
resultaat	wyniki	resultaat	wynik	N;NEUT;SG	N;NOM;MASC;PL
bgcolor	bgcolor	bgcolor	bgcolor	N;MASC+FEM;SG	
reed	reed	rijden	reed	V;SG;PST;FIN	PROPN;NOM;MASC;SG
terecht	słusznie	terecht	słusznie	ADJ	ADV
instituut	institute	instituut	institut	N;NEUT;SG	
beetje	bit	beetje	bit	N;NEUT;SG	
brazilië	brazylia	brazilië	brazyliać	PROPN;NEUT;SG	N;NOM;FEM;SG
king	king	kingen	king	N;MASC+FEM;SG	
king	kinga	kingen	kinga	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
one	jeden	oon	jeden		ADJ;NOM;MASC;SG
one	jedna	oon	jeden		ADJ;NOM;FEM;SG
gesproken	wypowiedziane	spreken	wypowiedziany	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
arts	medyk	arts	medyk	N;MASC+FEM;SG	
arts	doktorze	arts	doktor	N;MASC+FEM;SG	
commissie	prowizji	commissie	prowizja	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
kruis	cross	kruis	cross	N;NEUT;SG	
harry	harrego	harry	harry	PROPN;MASC+FEM;SG	N;ACC;MASC;SG
harry	harry	harry	harr	PROPN;MASC+FEM;SG	N;NOM;MASC;SG
moeilijk	twardy	moeilijk	twardy	ADJ	N;NOM;MASC;SG
moeilijk	hard	moeilijk	hard	ADJ	
moeilijk	ciężko	moeilijk	ciężko	ADJ	ADV
moeilijk	twarde	moeilijk	twardy	ADJ	
moeilijk	twarda	moeilijk	twarda	ADJ	N;NOM;FEM;SG
moeilijk	trudne	moeilijk	trudny	ADJ	
don	don	don	dona	N;MASC+FEM;SG	
prix	prix	prix	prix	N;MASC+FEM;SG	
jij	ciebie	jij	ty	PRO;NOM;2	PRO;GEN;MASC;SG;2
zware	heavy	zwaar	heav	ADJ	
zangeres	singer	zangeres	singer	N;MASC+FEM;SG	
euro	euro	euro	euro	N;MASC+FEM;SG	
euro	eur	euro	eur	N;MASC+FEM;SG	
euro	euro	euro	euro	N;MASC+FEM;SG	
bank	bankowe	bank	bankowy	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
bank	kanapy	bank	kanapa	N;MASC+FEM;SG	N;ACC;FEM;PL
uitgeverij	publikacje	uitgeverij	publikacja	N;MASC+FEM;SG	N;NOM;FEM;PL
uitgeverij	wydawców	uitgeverij	wydawca	N;MASC+FEM;SG	N;ACC;MASC;PL
bergen	gór	bergen	gór	V;NFIN	
bergen	góry	bergen	góra	V;NFIN	N;NOM;FEM;PL
bergen	bergen	bergen	bergen	V;NFIN	PROPN;NOM;MASC;SG
winnen	win	winnen	wina	V;NFIN	
winnen	wygrana	winnen	wygrać	V;NFIN	N;NOM;FEM;SG
winnen	wygraną	winnen	wygrana	V;NFIN	N;ACC;FEM;SG
winnen	wygrana	winnen	wygrać	V;NFIN	N;NOM;FEM;SG
sterke	mocna	sterk	mocny	ADJ	
zwitserland	szwajcarii	zwitserland	szwajcaria	N;NEUT;SG	
optreden	działania	optreden	działanie	V;NFIN	N;NOM;NEUT;SG
optreden	czynność	optreden	czynność	V;NFIN	N;NOM;FEM;SG
optreden	działanie	optreden	działać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
optreden	akcja	optreden	akcja	V;NFIN	N;NOM;FEM;SG
optreden	wykonywanie	optreden	wykonywać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
optreden	wykonywania	optreden	wykonywać	V;NFIN	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
royal	królewska	royal	królewski	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
royal	królewski	royal	królewski	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
royal	królewskie	royal	królewski	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
royal	royal	royal	royal	N;MASC+FEM;SG	
geleden	temu	geleden	to	ADV	PRO;DAT;NEUT;SG
volledige	full	volledig	full	ADJ	
volledige	pełen	volledig	pełen	ADJ	N;NOM;MASC;SG
volledige	pełne	volledig	pełny	ADJ	
bos	lasy	bos	las	N;NEUT;SG	N;NOM;MASC;PL
bos	woods	bos	woods	N;NEUT;SG	
bos	lasy	bos	las	N;NEUT;SG	N;NOM;MASC;PL
bos	leśne	bos	leśny	N;NEUT;SG	ADJ;NOM;NEUT;SG
bos	leśny	bos	leśny	N;NEUT;SG	ADJ;NOM;MASC;SG
zoeken	wyszukiwanie	zoeken	wyszukiwać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
zoeken	wyszukiwarka	zoeken	wyszukiwarka	V;NFIN	N;NOM;FEM;SG
combinatie	kombinacje	combinatie	kombinacja	N;MASC+FEM;SG	N;ACC;FEM;PL
combinatie	combo	combinatie	combo	N;MASC+FEM;SG	
bedrijven	spółki	bedrijf	spółka	N;PL	
bedrijven	przedsiębiorstw	bedrijf	przedsiębiorstwo	N;PL	
bedrijven	przedsiębiorstwa	bedrijf	przedsiębiorstwa	N;PL	N;NOM;NEUT;SG
bedrijven	firm	bedrijf	firma	N;PL	
bedrijven	przedsiębiorstwa	bedrijf	przedsiębiorstwa	N;PL	N;NOM;NEUT;SG
bedrijven	firm	bedrijf	firma	N;PL	
gemiddelde	średnio	gemiddeld	średnio	ADJ	
gemiddelde	średnie	gemiddeld	średnie	ADJ	
gemiddelde	średnia	gemiddeld	średnia	ADJ	N;NOM;FEM;SG
gemiddelde	wredne	gemiddeld	wredny	ADJ	
gemiddelde	średnia	gemiddeld	średnia	ADJ	N;NOM;FEM;SG
verschenen	opublikowane	verschijnen	opublikować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verschenen	opublikowany	verschijnen	opublikować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verschenen	publikacja	verschijnen	publikacja	V;V.PTCP	N;NOM;FEM;SG
verschenen	publikowane	verschijnen	publikować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
lezen	czytania	lezen	czytać	V;NFIN	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
lezen	czytanie	lezen	czytać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
lezen	lektura	lezen	lektura	V;NFIN	N;NOM;FEM;SG
lezen	odczyt	lezen	odczyt	V;NFIN	N;NOM;MASC;SG
spaans	hiszpanie	spaans	hiszpan	ADJ	N;NOM;MASC;PL
haven	port	haven	port	N;MASC+FEM;SG	
haven	haven	haven	haven	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
ngc	ngc	ngc	ngc	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
behouden	zatrzymanych	behouden	zatrzymać	V;V.PTCP	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
behouden	zachowane	behouden	zachować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
behouden	zachowany	behouden	zachować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
behouden	zatrzymana	behouden	zatrzymać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
behouden	zatrzymane	behouden	zatrzymać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
jaarlijks	rocznie	jaarlijks	rocznie	ADJ	ADV
jaarlijks	rocznie	jaarlijks	rocznie	ADJ	ADV
rock	skały	rock	skała	N;MASC+FEM;SG	N;ACC;FEM;PL
rock	rock	rock	rock	N;MASC+FEM;SG	
grenst	granice	grenzen	granica	V;SG;PRS;FIN	N;NOM;FEM;PL
grenst	granic	grenzen	granica	V;SG;PRS;FIN	N;GEN;FEM;PL
verdeeld	podzielona	verdelen	podzielić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
verdeeld	dzielone	verdelen	dzielić	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verdeeld	podzielone	verdelen	podzielić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verdeeld	podzielony	verdelen	podzielić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vroege	wczesna	vroeg	wczesny	ADJ	
vroege	wcześnie	vroeg	wcześnie	ADJ	ADV
vroege	wczesne	vroeg	wczesny	ADJ	
klassieke	klasyka	klassiek	klasyka	ADJ	
klassieke	klasyk	klassiek	klasyk	ADJ	N;NOM;MASC;SG
klassieke	klasyka	klassiek	klasyka	ADJ	
klassieke	classic	klassiek	classicie	ADJ	
tijdschrift	journal	tijdschrift	journal	N;NEUT;SG	
mond	mouth	mond	mouth	N;MASC+FEM;SG	
mond	usta	mond	usta	N;MASC+FEM;SG	N;NOM;NEUT;PL
planten	roślin	plant	roślina	N;PL	
materiaal	materiały	materiaal	materiał	N;NEUT;SG	N;NOM;MASC;PL
materiaal	materiały	materiaal	materiał	N;NEUT;SG	N;NOM;MASC;PL
standaard	domyślnie	standaard	domyślnie	ADJ	ADV
standaard	norma	standaard	norma	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
standaard	standard	standaard	standard	ADJ	
joodse	żyd	joods	żyd	ADJ	N;NOM;MASC;SG
joodse	żydem	joods	żyd	ADJ	N;INS;MASC;SG
joodse	żydzi	joods	żydzić	ADJ	N;NOM;MASC;PL
activiteiten	działania	activiteit	działanie	N;PL	N;NOM;NEUT;SG
activiteiten	działalności	activiteit	działalność	N;PL	N;GEN;FEM;SG
activiteiten	działalność	activiteit	działalność	N;PL	N;NOM;FEM;SG
tegenover	naprzeciw	tegenover	naprzeciw	ADP	
tegenover	przeciwieństwo	tegenover	przeciwieństwo	ADP	N;NOM;NEUT;SG
tegenover	naprzeciwko	tegenover	naprzeciwko	ADP	
allen	allen	al	allen	PRO	PROPN;NOM;MASC;SG
allen	allena	al	allen	PRO	
allen	wszystkie	al	wszystek	PRO	DET;NOM;MASC;PL
allen	wszystko	al	wszystko	PRO	PRO;NOM;NEUT;SG
allen	all	al	all	PRO	
allen	wszyscy	al	wszyscy	PRO	PRO;NOM;MASC;PL
beginnen	start	beginnen	start	V;NFIN	
beginnen	rozpoczęcie	beginnen	rozpocząć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
beginnen	początek	beginnen	początek	V;NFIN	N;NOM;MASC;SG
henry	henryka	henry	henryka	N;MASC+FEM;SG	
henry	henryk	henry	henryk	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
henry	henry	henry	henry	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
limburg	limburg	limburg	limburg	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
steun	pomoc	steun	pomoc	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
denemarken	dania	denemarken	danie	PROPN;NEUT;SG	N;NOM;NEUT;SG
denemarken	danii	denemarken	danie	PROPN;NEUT;SG	
google	google	goog	googl	N;MASC+FEM;SG	
verlaten	opuszczona	verlaten	opuścić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
verlaten	opuszczony	verlaten	opuszczony	V;V.PTCP	ADJ;NOM;MASC;SG
verlaten	opuszczone	verlaten	opuścić	V;V.PTCP	ADJ;NOM;NEUT;SG
verlaten	opuszczony	verlaten	opuszczony	V;V.PTCP	ADJ;NOM;MASC;SG
verlaten	porzucona	verlaten	porzucić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
verlaten	porzucony	verlaten	porzucić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verlaten	porzucone	verlaten	porzucić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verlaten	opuszczona	verlaten	opuścić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
negen	dziewięciu	negen	dziewięć	NUM	
negen	nine	negen	niny	NUM	
negen	dziewięć	negen	dziewięć	NUM	
orgel	narządów	orgel	narząd	N;NEUT;SG	N;GEN;MASC;PL
orgel	narządy	orgel	narząd	N;NEUT;SG	N;NOM;MASC;PL
orgel	organy	orgel	organa	N;NEUT;SG	N;NOM;MASC;PL
life	zycie	life	zyt		V;IPFV;IND;SG;1;FIN;ACT
life	life	life	lifa		
life	życia	life	życie		N;GEN;NEUT;SG
life	dożywocie	life	dożywocie		N;NOM;NEUT;SG
life	życie	life	życie		N;NOM;NEUT;SG
precies	dokładnie	precies	dokładnie	ADJ	ADV
precies	dokładnie	precies	dokładnie	ADJ	ADV
precies	dokladnie	precies	dokladnie	ADJ	
bereikte	osiągnięta	bereiken	osiągnąć	V;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bereikte	osiągnięte	bereiken	osiągnąć	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bereikte	osiągnięty	bereiken	osiągnięty	V;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
bereikte	zrealizowane	bereiken	zrealizować	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bereikte	osiągnięta	bereiken	osiągnąć	V;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bereikte	osiągnięte	bereiken	osiągnąć	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bereikte	osiągnięty	bereiken	osiągnięty	V;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
hogere	wyżej	hoog	wysoko	ADJ;CMPR	ADV;CMPR
luik	liège	luik	liógać	N;NEUT;SG	
breuning	breuning	breuning	breuning	N;MASC+FEM;SG	
christelijke	chrześcijanin	christelijk	chrześcijanin	ADJ	N;NOM;MASC;SG
christelijke	christian	christelijk	christianin	ADJ	N;NOM;MASC;SG
christelijke	chrześcijanie	christelijk	chrześcijanin	ADJ	N;NOM;MASC;PL
christelijke	krystian	christelijk	krystianin	ADJ	PROPN;NOM;MASC;SG
zang	śpiewać	zang	śpiewać	N;MASC+FEM;SG	V;IPFV;NFIN;ACT
zang	śpiewa	zang	śpiewać	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
zang	śpiewam	zang	śpiewać	N;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
zang	piosenki	zang	piosenka	N;MASC+FEM;SG	N;ACC;FEM;PL
zang	pieśń	zang	pieśń	N;MASC+FEM;SG	
zang	song	zang	song	N;MASC+FEM;SG	
verbinding	połączenia	verbinding	połączenie	N;MASC+FEM;SG	N;NOM;NEUT;PL
jack	jacek	jack	jacek	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jack	jack	jack	jack	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
dragen	noszenia	dragen	nosienie	V;NFIN	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
dragen	noszenie	dragen	nosić	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
getrouwd	zamężna	trouwen	zamężny	V;V.PTCP	N;NOM;FEM;SG
getrouwd	żonaty	trouwen	żonaty	V;V.PTCP	ADJ;NOM;MASC;SG
kritiek	krytyczne	kritiek	krytyczny	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
kritiek	krytyczna	kritiek	krytyczny	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
kritiek	krytyczny	kritiek	krytyczny	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
kritiek	krytycznych	kritiek	krytyczny	N;MASC+FEM;SG	ADJ;GEN;MASC;PL
kritiek	krytykować	kritiek	krytykować	N;MASC+FEM;SG	V;IPFV;NFIN;ACT
oorsprong	początki	oorsprong	początek	N;MASC+FEM;SG	N;NOM;MASC;PL
divisie	podział	divisie	podziać	N;MASC+FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
geproduceerd	wyprodukowane	produceren	wyprodukować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geproduceerd	wyprodukowany	produceren	wyprodukować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geproduceerd	produkowane	produceren	produkować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geproduceerd	wyprodukowane	produceren	wyprodukować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geproduceerd	wytworzone	produceren	wytworzyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geproduceerd	wyprodukowany	produceren	wyprodukować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geproduceerd	produkowane	produceren	produkować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
jacob	jakuba	jacob	jakub	N;MASC+FEM;SG	
jacob	jakub	jacob	jakub	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hieronder	niżej	hieronder	nisko	N;MASC+FEM;SG	ADV;CMPR
hieronder	poniżej	hieronder	poniżej	N;MASC+FEM;SG	
zwaar	heavy	zwaar	heav	ADJ	
lage	lage	laag	laga	ADJ	V;IPFV;IND;SG;2;PRS;FIN;ACT
lage	niska	laag	niska	ADJ	
lage	low	laag	low	ADJ	
lage	nisko	laag	nisko	ADJ	ADV
kunt	można	kunnen	można	V;SG;PRS;FIN	V;IND;PRS;FIN
kunt	can	kunnen	can	V;SG;PRS;FIN	
half	pół	half	pół	ADJ	
half	połowa	half	połowy	ADJ	
kijken	zegarek	kijken	zegarek	V;NFIN	N;ACC;MASC;SG
kijken	oglądanie	kijken	oglądać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
opera	opera	opera	opera	N;MASC+FEM;SG	
opera	opery	opera	opera	N;MASC+FEM;SG	
