den	de	den	de	PRO;DEF;MASC+FEM;SG	PRO;NOM;PL;3
scalemajor	scalemajor	scalemajo	scalemajor	N;NOM;INDF;MASC+FEM;PL	
starkt	stærke	stark	stærk	ADV	ADJ;PL
starkt	kraftig	stark	kraftig	ADV	ADJ;INDF;MASC+FEM;SG
starkt	strong	stark	strong	ADV	
starkt	stærk	stark	stærk	ADV	ADJ;INDF;MASC+FEM;SG
johann	johann	johan	johann	PROPN;NOM	
insee	insee	insee	inse	V;IMP;FIN;ACT	
dateformat	dateformat	dateformat	dateformat	N;NOM;INDF;MASC+FEM;SG	
textcolor	textcolor	textcola	textcolor	N;NOM;INDF;MASC+FEM;PL	
alignbars	alignbars	alignbar	alignbar	N;NOM;INDF;MASC+FEM;SG	
josé	josé	josé	josé	PROPN;NOM	
finska	finske	finsk	finsk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
finska	finsk	finsk	finsk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
köpenhamn	copenhagen	köpenhamn	copenhagen	PROPN;NOM	N;DEF;MASC+FEM;SG
köpenhamn	københavn	köpenhamn	københavn	PROPN;NOM	PROPN
skapa	opretter	skapa	oprette	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
skapa	opretter	skapa	oprette	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
musiker	musiker	musik	musiker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
sångare	sangere	sång	sangere	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
mont	mont	mont	mont	N;NOM;INDF;NEUT;SG	
hem	hjem	hem	hjem	N;NOM;INDF;NEUT;SG	ADV
hem	hjemme	hem	hjemme	N;NOM;INDF;NEUT;SG	ADV
hem	hjemad	hem	hjemad	N;NOM;INDF;NEUT;SG	ADV
hem	home	hem	home	N;NOM;INDF;NEUT;SG	
vet	kend	veta	kend	V;IND;PRS;FIN;ACT	V;IMP
republika	republika	republik	republika	PROPN;NOM	
polen	polen	pol	pole	PROPN;NOM	PROPN
polen	polens	pol	polen	PROPN;NOM	N;GEN;DEF;MASC+FEM;SG
håller	enige	hålla	enig	V;IND;PRS;FIN;ACT	ADJ;PL
håller	enig	hålla	enig	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC+FEM;SG
håller	bedriften	hålla	bedriften	V;IND;PRS;FIN;ACT	N;DEF;MASC+FEM;SG
håller	holding	hålla	holding	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
håller	bedrift	hålla	bedrift	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
bulgarien	bulgarien	bulgarien	bulgarie	N;NOM;DEF;MASC+FEM;SG	PROPN
ordning	order	ordning	orde	N;NOM;INDF;MASC+FEM;SG	
ordning	bestil	ordning	bestil	N;NOM;INDF;MASC+FEM;SG	V;IMP
srpska	srpska	srpska	srpska	NUM;NOM	
förslag	forslaget	förslag	forslag	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;SG
förlag	udgiver	förlag	udgive	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
förlag	offentliggør	förlag	offentliggøre	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
förlag	udgiver	förlag	udgive	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
förlag	udgivere	förlag	udgiver	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
förlag	forlæggere	förlag	forlægger	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
parti	party	parti	party	N;NOM;INDF;NEUT;SG	
parti	sendingen	parti	sending	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
parti	batch	parti	batch	N;NOM;INDF;NEUT;SG	
parti	lot	parti	lot	N;NOM;INDF;NEUT;SG	
singel	enkelt	singel	enkelt	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
singel	enlige	singel	enlig	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
singel	enlig	singel	enlig	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
behöver	behov	behöva	behov	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
behöver	behov	behöva	behov	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
alfred	alfred	alfred	alfred	PROPN;NOM	N;INDF;MASC+FEM;SG
icke	non	icke	non	PART;NEG	
danska	danish	dansk	danish	N;NOM;INDF;MASC+FEM;SG	
danska	danske	dansk	dansk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
danska	dansk	dansk	dansk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
colorado	colorado	colorado	colorado	N;NOM;INDF;MASC+FEM;SG	
kali	kali	kali	kali	N	
procent	procenter	procent	procent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
procent	procentsatser	procent	procentsatse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
procent	procent	procent	procent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
procent	procent	procent	procent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
procent	procenter	procent	procent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
ernst	ernst	ernst	ernst	PROPN;NOM	N;INDF;MASC+FEM;SG
live	bor	live	bo	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
live	live	live	live	N;NOM;INDF;NEUT;SG	
live	leve	live	leve	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
live	levende	live	levende	N;NOM;INDF;NEUT;SG	ADJ
sul	sul	sul	sul	V;IMP;FIN;ACT	
vägen	vej	väg	vej	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
vägen	landevej	väg	landevej	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
gammal	old	gammal	old	ADJ;NOM;INDF;MASC+FEM;SG	
gammal	gamle	gammal	gammel	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
tryckta	printet	trycka	print	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
tryckta	trykte	trycka	trykte	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
tryckta	trykt	trycka	trykke	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
modern	moderne	mor	moderne	N;NOM;DEF;MASC+FEM;SG	ADJ
centrum	downtown	centrum	downtown	N;NOM;INDF;NEUT;SG	
centrum	midten	centrum	midte	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
centrum	centreret	centrum	centerere	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
centrum	centret	centrum	center	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
centrum	centreret	centrum	centerere	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
hemsida	hjemmesiden	hemsida	hjemmeside	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
sådana	sådan	sån	sådan	PRO;INDF;PL	ADV
studier	undersøgelse	studie	undersøgelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
studier	studie	studie	studie	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
byn	village	byn	villag	N;NOM;DEF;MASC+FEM;SG	
byn	landsby	byn	landsby	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ribeirão	ribeirão	ribeirão	ribeirão	N;NOM;INDF;NEUT;SG	
ben	bones	ben	bone	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
ben	benene	ben	ben	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;PL
ben	legs	ben	legs	N;NOM;INDF;NEUT;PL	
ben	bone	ben	bone	N;NOM;INDF;NEUT;PL	
ben	knogle	ben	knogle	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
ben	benet	ben	ben	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;SG
ben	lår	ben	lår	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
montana	montana	montan	montana	N;NOM;INDF;MASC+FEM;SG	
fylke	herredet	fylka	herredet	PROPN;NOM	N;DEF;NEUT;SG
roller	rulle	roll	rulle	N;NOM;INDF;MASC+FEM;PL	V;NFIN;ACT
roller	rollerne	roll	rolle	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
skopje	skopje	skopje	skopje	PROPN;NOM	
uppdrag	missioner	uppdrag	mission	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
uppdrag	repræsentationer	uppdrag	repræsentation	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
uppdrag	missionen	uppdrag	mission	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
francis	frans	francis	frans	PROPN;NOM	N;INDF;MASC+FEM;SG
francis	francis	francis	francis	PROPN;NOM	
vita	hvid	vit	hvid	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
vita	white	vit	white	ADJ;NOM;PL	
vita	hvidt	vit	hvid	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
vita	vita	vit	vita	ADJ;NOM;PL	
kanal	kanalen	kanal	kanal	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
kanal	channel	kanal	channel	N;NOM;INDF;MASC+FEM;SG	
kanal	kanalen	kanal	kanal	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
ålder	alderen	ålder	alder	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
emot	mod	emot	mod	ADV	N;INDF;NEUT;SG
club	klubben	club	klub	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
flertal	adskillige	flertal	adskillig	N;NOM;INDF;NEUT;SG	ADJ;PL
flertal	flere	flertal	mange	N;NOM;INDF;NEUT;SG	ADJ;CMPR;PL
borde	sku	böra	sku	V;IND;PST;FIN;ACT	ADV
borde	bør	böra	burde	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
borde	skal	böra	skulle	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
tidigt	tidlig	tidig	tidlig	ADV	ADJ;INDF;MASC+FEM;SG
konstnär	maleren	konstnär	maler	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
stil	style	stil	style	N;NOM;INDF;MASC+FEM;SG	
troligen	sandsynlig	troligen	sandsynlig	ADV	ADJ;INDF;MASC+FEM;SG
troligen	sandsynligt	troligen	sandsynlig	ADV	ADJ;INDF;NEUT;SG
troligen	sandsynlige	troligen	sandsynlig	ADV	ADJ;PL
senaste	nylige	sen	nylig	ADJ;NOM;DEF;RL	ADJ;PL
senaste	nyligt	sen	nyligt	ADJ;NOM;DEF;RL	ADV
senaste	sidste	sen	sidste	ADJ;NOM;DEF;RL	ADJ
senaste	sidst	sen	sidst	ADJ;NOM;DEF;RL	ADV
senaste	senest	sen	senest	ADJ;NOM;DEF;RL	ADV;RL
sådan	sådan	sån	sådan	ADJ;NOM;INDF;MASC+FEM;SG	ADV
kastilien	castilien	kastilien	castilie	PROPN;NOM	N;DEF;MASC+FEM;SG
kastilien	castilla	kastilien	castilla	PROPN;NOM	
kastilien	castilla	kastilien	castilla	PROPN;NOM	
die	die	du	die	N;NOM;INDF;NEUT;SG	
die	dør	du	dø	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
die	dø	du	dø	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
tidningen	avispapir	tidning	avispapir	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
tidningen	avis	tidning	avis	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tidningen	tidsskrift	tidning	tidsskrift	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
tidningen	blad	tidning	blad	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
tidningen	magasin	tidning	magasin	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
isla	isla	isla	isla	N;NOM;INDF;MASC+FEM;SG	
oued	oued	oued	oued	N	
juan	juan	juan	juan	PROPN;NOM	
gräs	pot	gräs	pot	N;NOM;INDF;NEUT;SG	
gräs	pot	gräs	pot	N;NOM;INDF;NEUT;SG	
port	havne	port	havne	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
port	port	port	port	N;NOM;INDF;NEUT;SG	
mine	mit	man	min	N;NOM;INDF;NEUT;SG	DET;NEUT;SG;1
mine	min	man	min	N;NOM;INDF;NEUT;SG	DET;MASC+FEM;SG;1
beirut	beirut	beirut	beirut	PROPN;NOM	
ledare	leader	ledare	leade	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ledare	leder	ledare	leder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ledare	redaktionelle	ledare	redaktionel	N;NOM;INDF;MASC+FEM;PL	ADJ;PL
ledare	redaktionel	ledare	redaktionel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ledare	redaktionen	ledare	redaktion	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
ledare	leder	ledare	leder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
ledare	lederne	ledare	leder	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
dalarna	dalarna	dal	dalarna	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
mst	mst	mst	mst	N;NOM;INDF;NEUT;SG	
material	materialer	material	materiale	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
don	don	don	don	N;NOM;INDF;MASC+FEM;SG	
norska	norges	norska	norgen	N;NOM;INDF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;SG
norska	norske	norska	norsk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
folk	people	folk	peopl	N;NOM;INDF;NEUT;PL	
skogar	skov	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
skogar	woods	skoga	woods	N;NOM;INDF;MASC+FEM;PL	
skogar	skoven	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
skogar	skov	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
skogar	skovene	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
monte	monte	monte	monte	N;NOM;INDF;NEUT;SG	
cup	pokalen	cup	pokal	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
cup	bæger	cup	bæge	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
skottland	scotland	skottland	scotland	PROPN;NOM	N;INDF;MASC+FEM;SG
skottland	skotland	skottland	skotland	PROPN;NOM	PROPN
norte	norte	norte	nort	N;NOM;INDF;MASC+FEM;SG	
historiska	historisk	historisk	historisk	ADJ;NOM;PL	ADJ;INDF;SG
historiska	historisk	historisk	historisk	ADJ;NOM;PL	ADJ;INDF;SG
norsk	norsk	norsk	norsk	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
norsk	norges	norsk	norgen	ADJ;NOM;INDF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;SG
norsk	norske	norsk	norsk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
norsk	norsk	norsk	norsk	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
längd	længden	längd	længde	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
längd	højden	längd	højde	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
brown	brun	brown	brun	PROPN;NOM	ADJ;INDF;MASC+FEM;SG
brown	brune	brown	brune	PROPN;NOM	ADJ;PL
brown	brunt	brown	brun	PROPN;NOM	ADJ;INDF;NEUT;SG
brown	brown	brown	brown	PROPN;NOM	
kungen	konge	kung	konge	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kungen	kongens	kung	konge	N;NOM;DEF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
kungen	kong	kung	kong	N;NOM;DEF;MASC+FEM;SG	
kungen	king	kung	king	N;NOM;DEF;MASC+FEM;SG	
petit	petit	petit	petit	N;NOM;INDF;MASC+FEM;SG	
bgcolor	bgcolor	bgcola	bgcolor	N;NOM;INDF;MASC+FEM;PL	
skåne	skåne	skåne	skåne	PROPN;NOM	
skåne	scania	skåne	scania	PROPN;NOM	
omfattande	udtømmende	omfattande	udtømme	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
omfattande	dækkende	omfattande	dække	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
omfattande	ekstensivt	omfattande	ekstensivt	ADJ;NOM;PRS;V.PTCP	N;INDF;NEUT;SG
karta	kort	karta	kort	N;NOM;INDF;NEUT;SG	ADJ;INDF;SG
insekter	kryb	insekt	kryb	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
insekter	snurre	insekt	snurke	N;NOM;INDF;MASC+FEM;PL	V;NFIN;ACT
möjligt	mulige	möjlig	mulig	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
grekiska	græsk	grekisk	græsk	ADJ;NOM;PL	ADJ;INDF;SG
grekiska	græker	grekisk	græker	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
snabbt	hurtig	snabb	hurtig	ADV	ADJ;INDF;MASC+FEM;SG
snabbt	hurtige	snabb	hurtig	ADV	ADJ;PL
snabbt	hurtig	snabb	hurtig	ADV	ADJ;INDF;MASC+FEM;SG
snabbt	hurtige	snabb	hurtig	ADV	ADJ;PL
snabbt	hurtig	snabb	hurtig	ADV	ADJ;INDF;MASC+FEM;SG
armén	hær	arm	hær	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
armén	hærens	arm	hær	N;NOM;DEF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
armén	army	arm	army	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
program	programmer	program	program	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
program	programmet	program	program	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
program	programmer	program	program	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
program	programmerne	program	program	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
und	und	und	und	V;IMP;FIN;ACT	
programmet	program	program	program	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
programmet	program	program	program	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
programmet	arbejdsprogram	program	arbejdsprogram	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
venezuela	venezuela	venezuel	venezuela	PROPN;NOM	
visade	vises	visa	vise	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;PASS
rica	rica	ric	rica	PROPN;NOM	
gud	gud	gud	gud	PROPN;NOM	N;INDF;MASC+FEM;SG
sommaren	summer	sommar	summe	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
sommaren	sommer	sommar	sommer	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sommaren	sommerferie	sommar	sommerferie	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
svårt	hårde	svår	hård	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
svårt	hard	svår	hard	ADJ;NOM;INDF;NEUT;SG	
svårt	svære	svår	svær	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
mera	mera	mycket	mera	ADV;CMPR	
mera	flere	mycket	mange	ADV;CMPR	ADJ;CMPR;PL
larsson	larsson	larsson	larsson	PROPN;NOM	
star	star	star	star	N;NOM;INDF;MASC+FEM;SG	
star	stjernen	star	stjerne	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
alaska	alaska	alaska	alaska	PROPN;NOM	N;INDF;MASC+FEM;SG
green	green	gre	gre	N;NOM;INDF;NEUT;SG	
green	grønt	gre	grøn	N;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
green	grønne	gre	grøn	N;NOM;INDF;NEUT;SG	ADJ;PL
green	grøn	gre	grøn	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
klippa	cut	klippa	cut	V;IMP;FIN;ACT	
klippa	klippet	klippa	klippe	V;IMP;FIN;ACT	N;DEF;NEUT;SG
klippa	snit	klippa	snit	V;IMP;FIN;ACT	N;INDF;NEUT;SG
klippa	klip	klippa	klip	V;IMP;FIN;ACT	N;INDF;NEUT;SG
klippa	klint	klippa	klint	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
klippa	cliff	klippa	cliff	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
klippa	sten	klippa	sten	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
klippa	rock	klippa	rock	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
röda	rødt	röd	rød	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
röda	rød	röd	rød	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
röda	red	röd	red	ADJ;NOM;PL	
king	kongens	king	konge	N;NOM;INDF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
king	kong	king	kong	N;NOM;INDF;MASC+FEM;SG	
king	kongen	king	konge	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
king	king	king	king	N;NOM;INDF;MASC+FEM;SG	
one	et	one	en	N;NOM;INDF;MASC+FEM;SG	PRO;NEUT;SG
one	en	one	en	N;NOM;INDF;MASC+FEM;SG	PRO;MASC+FEM;SG
one	én	one	en	N;NOM;INDF;MASC+FEM;SG	PRO;MASC+FEM;SG
williams	williams	Pilliam	william	PROPN;NOM	
beach	stranden	beach	strand	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
beach	beach	beach	beach	N;NOM;INDF;NEUT;SG	
aktiva	aktivt	aktiv	aktiv	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
aktiva	aktiv	aktiv	aktiv	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
max	maks	max	maks	N;NOM;INDF;MASC+FEM;SG	
list	snu	list	snu	N;NOM;INDF;MASC+FEM;SG	ADJ
hösten	efterår	höst	efterår	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
hösten	falder	höst	falde	N;NOM;DEF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
hösten	falde	höst	falde	N;NOM;DEF;MASC+FEM;SG	V;NFIN;ACT
hösten	efterår	höst	efterår	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
hösten	fald	höst	fald	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
lärare	læreren	lärare	lærer	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
lärare	lærer	lärare	lære	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
lärare	lærerne	lärare	lærer	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
samhället	society	samhälle	society	N;NOM;DEF;NEUT;SG	
samhället	samfund	samhälle	samfund	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
oregon	oregon	oregon	oregon	PROPN;NOM	
goals	målsætninger	goal	målsætning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
goals	goals	goal	goals	N;NOM;INDF;MASC+FEM;SG	
mary	mary	mary	mary	PROPN;NOM	N;INDF;MASC+FEM;SG
mary	maria	mary	maria	PROPN;NOM	
skrivit	skrevet	skriva	skrive	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
skrivit	skrev	skriva	skrive	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
känt	vidst	känd	vidst	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADV
känt	kendte	känd	kende	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
lagen	jura	lag	jura	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lagen	lovgivning	lag	lovgivning	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
svart	black	svart	black	ADJ;NOM;INDF;MASC+FEM;SG	
svart	sorte	svart	sort	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
bot	bot	bot	bot	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
bot	robot	bot	robot	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
vapen	våben	vapen	våben	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
vapen	armene	vapen	arm	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
vapen	arme	vapen	arm	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
vapen	våben	vapen	våben	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
vapen	våben	vapen	våben	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
vapen	geværer	vapen	gevære	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
vapen	våben	vapen	våben	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
vapen	pistoler	vapen	pistol	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
vapen	skydevåben	vapen	skydevåben	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
vapen	kanoner	vapen	kanon	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
städer	byerne	stad	by	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
ford	ford	ford	ford	PROPN;NOM	PROPN
val	hvaler	val	hvale	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
val	hvalen	val	hvale	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
simon	simon	simon	simon	N;NOM;INDF;MASC+FEM;SG	
cruz	cruz	cruz	cruz	PROPN;NOM	
inre	indvendigt	inre	indvendig	ADJ;NOM;CMPR	ADV
inre	indvendige	inre	indvendig	ADJ;NOM;CMPR	ADJ;PL
inre	indvendig	inre	indvendig	ADJ;NOM;CMPR	ADJ;INDF;MASC+FEM;SG
inre	interiør	inre	interiør	ADJ;NOM;CMPR	N;INDF;NEUT;SG
inre	intern	inre	intern	ADJ;NOM;CMPR	ADJ;INDF;MASC+FEM;SG
inre	interne	inre	interne	ADJ;NOM;CMPR	ADJ;PL
inre	internt	inre	internt	ADJ;NOM;CMPR	ADV
inre	inderste	inre	inderste	ADJ;NOM;CMPR	ADJ;PL
inre	indre	inre	indre	ADJ;NOM;CMPR	ADJ
inre	inder	inre	inder	ADJ;NOM;CMPR	ADJ;INDF;MASC+FEM;SG
inre	indvendig	inre	indvendig	ADJ;NOM;CMPR	ADJ;INDF;MASC+FEM;SG
harry	harry	harry	harry	N;NOM;INDF;MASC+FEM;SG	
sten	stone	sten	stone	N;NOM;INDF;MASC+FEM;SG	
sten	klippe	sten	klippe	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
sten	rokke	sten	rokke	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
nederländerna	holland	nederland	holland	N;NOM;DEF;MASC+FEM;PL	
nhl	nhl	nhl	nhl	PROPN;NOM	N;INDF;MASC+FEM;SG
tom	tomme	tom	tom	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
