conferit	svěřených	conferi	svěřený	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL;POS
blois	blois	blois	blois	PROPN	PROPN;NOM;MASC;SG;POS
abur	páry	abur	pár	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
abur	parní	abur	parní	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
oleg	oleg	oleg	oleg	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
respectarea	soulad	respectare	soulad	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
respectarea	dodržování	respectare	dodržování	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
vama	celní	vamă	celní	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
vama	celní	vamă	celní	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
interimar	prozatímní	interimar	prozatímní	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
adult	dospělých	adult	dospělý	N;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;PL;POS
adult	dospělé	adult	dospělý	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
adult	dospělá	adult	dospělý	N;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
adult	dospělí	adult	dospělý	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
adult	dospělý	adult	dospělý	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
imparte	split	imparte	split	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG;POS
dir	dir	dir	dir		PROPN;NOM;MASC;SG;POS
helsinki	helsinkách	helsinki	helsinka	PROPN	N;DAT;FEM;PL;POS
julia	julie	julie	julie	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
julia	julii	julie	julie	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
julia	julia	julie	julium	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
mussolini	mussolini	mussolină	mussolin	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG;POS
scooby	scooby	scooby	scooba	N;INDF;MASC;SG	N;NOM;MASC;PL;POS
faimos	slavní	faimos	slavný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
magdalena	magdalena	magdalenă	magdalen	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
anastasia	anastasia	anastasie	anastasium	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
studiourile	studia	studio	studium	N;DEF;FEM;PL	N;NOM;NEUT;PL;POS
bat	bat	bate	bat	V;IND;PL;3;PRS;FIN	PROPN;NOM;MASC;SG;POS
bat	pálka	bate	pálka	V;IND;PL;3;PRS;FIN	N;NOM;FEM;SG;POS
bat	netopýr	bate	netopýr	V;IND;PL;3;PRS;FIN	N;ANIM;NOM;MASC;SG;POS
apr	apr	apr	apr		PROPN;MASC;SG;POS
apr	duben	apr	duben		N;INAN;NOM;MASC;SG;POS
mintea	mysl	minte	mysl	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
dmitri	dmitrij	dmitru	dmitrij	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
dmitri	dmitri	dmitru	dmitr	PROPN	N;ANIM;NOM;MASC;SG;POS
americanii	američané	american	američan	N;DEF;MASC;PL	PROPN;ANIM;NOM;MASC;PL;POS
americanii	američani	american	američan	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
americanii	američany	american	američan	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL;POS
sarb	srbské	sarb	srbský	PROPN	ADJ;NOM;FEM;SG;POS
sarb	srbské	sarb	srbský	PROPN	ADJ;NOM;FEM;SG;POS
documentul	dokument	document	dokument	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
documentul	dokumentu	document	dokument	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
documentul	doklad	document	doklad	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
baba	baba	babă	baba	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
baba	baba	babă	baba	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
preocupat	dotčené	preocupa	dotčený	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
brusc	náhlá	brusc	náhlý	ADV	ADJ;NOM;FEM;SG;POS
brusc	náhlý	brusc	náhlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
brusc	náhlé	brusc	náhlý	ADV	ADJ;NOM;NEUT;SG;POS
debehogne	debehogne	debehogne	debehogne		N;NOM;FEM;SG;POS
japonezi	japonské	japonez	japonský	N;INDF;MASC;PL	ADJ;NOM;MASC;PL;POS
japonezi	japonská	japonez	japonský	N;INDF;MASC;PL	ADJ;NOM;FEM;SG;POS
japonezi	japonský	japonez	japonský	N;INDF;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
japonezi	japonec	japonez	japonec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG;POS
inspirata	inspirovala	inspirat	inspirovat	ADJ;DEF;FEM;SG	V;POS;PST;V.PTCP;ACT
inspirata	inspiroval	inspirat	inspirovat	ADJ;DEF;FEM;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
paraguay	paraguaye	paraguay	paraguaye	PROPN	PROPN;NOM;FEM;SG;POS
jennifer	jennifer	jennifer	jennifra	PROPN	PROPN;NOM;FEM;SG;POS
facto	facto	facto	facto		N;NEUT;POS
cantal	cantal	cantal	cantal	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
berg	berg	berg	berg	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
anulat	zrušené	anula	zrušený	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
anulat	zrušena	anula	zrušený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
anulat	zrušené	anula	zrušený	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
anulat	zrušena	anula	zrušený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
precizeaza	uveďte	precizează	uvést	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;POS;FIN
evaluare	hodnocení	evaluare	hodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	rating	evaluare	rating	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
evaluare	vyhodnocení	evaluare	vyhodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	hodnocení	evaluare	hodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	zhodnocení	evaluare	zhodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	posuzování	evaluare	posuzování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	vyhodnocení	evaluare	vyhodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	hodnocení	evaluare	hodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	posouzení	evaluare	posouzení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	zhodnocení	evaluare	zhodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	oceňování	evaluare	oceňování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	ocenění	evaluare	ocenění	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
evaluare	ohodnocení	evaluare	ohodnocení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
divizat	rozdělena	diviza	rozdělený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
divizat	rozdělit	diviza	rozdělit	ADJ;INDF;MASC;SG	V;PFV;POS;NFIN
divizat	split	diviza	split	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG;POS
bergamo	bergamo	bergamo	bergamo	PROPN	PROPN;NOM;FEM;SG;POS
taxe	daní	taxă	daň	N;INDF;FEM;PL	N;INS;FEM;SG;POS
enterprise	podnik	enterpri	podnik		N;INAN;NOM;MASC;SG;POS
enterprise	podnikání	enterpri	podnikání		N;NOM;NEUT;SG;POS
enterprise	enterprise	enterpri	enterpris		N;NOM;MASC;SG;POS
vehicul	vozidla	vehicul	vozidlo	N;INDF;MASC;SG	N;NOM;NEUT;PL;POS
botanica	botaniky	botanică	botanika	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL;POS
botanica	botanické	botanică	botanický	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
botanica	botaniky	botanică	botanika	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL;POS
botanica	botanické	botanică	botanický	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
diferentele	odlišnosti	diferent	odlišnost	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
diferentele	rozdíly	diferent	rozdíl	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
diferentele	neshody	diferent	neshoda	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
diferentele	rozdílů	diferent	rozdíl	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL;POS
hanul	hostinec	han	hostinec	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
hanul	inn	han	Inn	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
presupus	předpokládal	presupune	předpokládat	ADJ;INDF;MASC;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
presupus	předpokládala	presupune	předpokládat	ADJ;INDF;MASC;SG	V;IPFV;POS;PST;V.PTCP;ACT
presupus	údajně	presupune	údajně	ADJ;INDF;MASC;SG	ADV;POS
nagy	nagy	nagy	naga	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
musulmane	muslim	musulman	muslit	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG;POS
modificata	upravený	modificat	upravený	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
modificata	změněno	modificat	změněný	N;DEF;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
modificata	modifikované	modificat	modifikovaný	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
modificata	upraveno	modificat	upravený	N;DEF;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
modificata	upravené	modificat	upravený	N;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
modificata	upravená	modificat	upravený	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
modificata	změněno	modificat	změněný	N;DEF;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
definitiva	definitivní	definitivă	definitivní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
restaurarea	obnovení	restaurare	obnovení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
restaurarea	obnova	restaurare	obnova	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
restaurarea	renovace	restaurare	renovace	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
emerit	emeritní	emeri	emeritní	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
cafenea	kavárny	cafene	kavárna	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
cafenea	kavárna	cafene	kavárna	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
cafenea	cafe	cafene	cafe	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;POS
cafenea	café	cafene	café	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;POS
cafenea	kavárny	cafene	kavárna	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
cafenea	kavárna	cafene	kavárna	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
cafenea	café	cafene	café	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;POS
permanente	trvalý	permanent	trvalý	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
permanente	trvalá	permanent	trvalý	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
permanente	permanentní	permanent	permanentní	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
permanente	trvalé	permanent	trvalý	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
permanente	stálá	permanent	stálý	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
vizibila	viditelný	vizibil	viditelný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
vizibila	viditelná	vizibil	viditelný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
vizibila	viditelné	vizibil	viditelný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
asociatie	asociace	asociatie	asociace	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
asociatie	sdružování	asociatie	sdružování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
asociatie	sdružení	asociatie	sdružení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
asociatie	přidružení	asociatie	přidružení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
index	index	index	index		N;INAN;NOM;MASC;SG;POS
index	rejstřík	index	rejstřík		N;INAN;NOM;MASC;SG;POS
obisnuita	obyčejné	obisnuit	obyčejný	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
obisnuita	obyčejná	obisnuit	obyčejný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
obisnuita	obyčejný	obisnuit	obyčejný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
moral	morálně	moral	morálně	ADJ;INDF;MASC;SG	ADV;POS
kenneth	kenneth	kenneth	kennetha	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
asigurari	pojistka	asigurar	pojistka	N;INDF;MASC;PL	N;NOM;FEM;SG;POS
asigurari	pojištění	asigurar	pojištění	N;INDF;MASC;PL	N;NOM;NEUT;SG;POS
asigurari	pojišťovací	asigurar	pojišťovací	N;INDF;MASC;PL	ADJ;NOM;MASC;SG;POS
asigurari	pojišťovnictví	asigurar	pojišťovnictví	N;INDF;MASC;PL	N;NOM;NEUT;SG;POS
asigurari	pojistka	asigurar	pojistka	N;INDF;MASC;PL	N;NOM;FEM;SG;POS
asigurari	pojištění	asigurar	pojištění	N;INDF;MASC;PL	N;NOM;NEUT;SG;POS
asigurari	pojišťovací	asigurar	pojišťovací	N;INDF;MASC;PL	ADJ;NOM;MASC;SG;POS
asigurari	pojišťovnictví	asigurar	pojišťovnictví	N;INDF;MASC;PL	N;NOM;NEUT;SG;POS
haiti	haiti	haiti	hait	PROPN	PROPN;NEUT;POS
sindromul	syndromu	sindrom	syndrom	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
sindromul	syndrom	sindrom	syndrom	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
locatie	lokace	locatie	lokace	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
locatie	místo	locatie	místo	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
locatie	poloha	locatie	poloha	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
locatie	umístění	locatie	umístění	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
locatie	lokalita	locatie	lokalita	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
eugene	eugene	eugen	eugene	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
candva	někdy	candva	někdy		ADV
candva	někdy	candva	někdy		ADV
imbunatatit	zlepšila	imbunatatit	zlepšit	ADJ;INDF;MASC;SG	V;PFV;POS;PST;V.PTCP;ACT
imbunatatit	posílené	imbunatatit	posílený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;PL;POS
vinde	prodej	vinde	prodej	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG;POS
atlantique	atlantique	atlantique	atlantique		PROPN;NOM;MASC;SG;POS
logic	logické	logic	logický	ADV	ADJ;NOM;NEUT;SG;POS
logic	logický	logic	logický	ADV	ADJ;INAN;NOM;MASC;SG;POS
logic	logická	logic	logický	ADV	ADJ;NOM;FEM;SG;POS
logic	logika	logic	logika	ADV	N;NOM;FEM;SG;POS
logic	logická	logic	logický	ADV	ADJ;NOM;FEM;SG;POS
logic	logiku	logic	logika	ADV	N;ACC;FEM;SG;POS
logic	logický	logic	logický	ADV	ADJ;INAN;NOM;MASC;SG;POS
logic	logické	logic	logický	ADV	ADJ;NOM;NEUT;SG;POS
precizie	precizní	precizie	precizní	N;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
precizie	přesnost	precizie	přesnost	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
precizie	správnost	precizie	správnost	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
precizie	přesnost	precizie	přesnost	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
precizie	přesnosti	precizie	přesnost	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
meyer	meyer	meyer	meyer	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
masoara	opatření	masoară	opatření	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
masoara	změřit	masoară	změřit	N;DEF;FEM;SG	V;PFV;POS;NFIN
dom	dome	dom	dome	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
dom	dome	dom	dome	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
dom	dom	dom	dom	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
fame	slávy	famă	sláva	N;INDF;MASC;SG	N;NOM;FEM;PL;POS
controlat	ovládané	controla	ovládaný	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
controlat	kontrolovaných	controla	kontrolovaný	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL;POS
actionat	jednala	actiona	jednat	ADJ;INDF;MASC;SG	V;IPFV;POS;PST;V.PTCP;ACT
actionat	jednal	actiona	jednat	ADJ;INDF;MASC;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
express	express	express	express	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
express	vyjádřit	express	vyjádřit	N;INDF;MASC;SG	V;PFV;POS;NFIN
express	expresní	express	expresní	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
amt	amt	amt	amt		PROPN;INAN;NOM;MASC;SG;POS
nel	nel	nel	nel	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
baltice	baltského	baltic	baltský	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;SG;POS
mustafa	mustafa	mustafa	mustaf	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ardere	spalování	ardere	spalování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
ardere	spalovací	ardere	spalovací	N;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
ardere	pálení	ardere	pálení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
ardere	hořící	ardere	hořící	N;INDF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
ardere	hoří	ardere	hořet	N;INDF;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cost	nákladů	cost	náklad	N;INDF;MASC;SG	N;INAN;GEN;MASC;PL;POS
cost	náklady	cost	náklad	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
intoarcere	návrat	intoarcere	návrat	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
cercetatorii	výzkumných	cercetatoriu	výzkumný	N;DEF;MASC;PL	ADJ;GEN;MASC;PL;POS
pestera	jeskyně	pestera	jeskyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pestera	jeskyni	pestera	jeskyně	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
pestera	jeskyně	pestera	jeskyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pestera	jeskyni	pestera	jeskyně	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
pestera	jeskyně	pestera	jeskyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pestera	jeskyni	pestera	jeskyně	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
pestera	jeskyně	pestera	jeskyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pestera	jeskyni	pestera	jeskyně	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
gay	gayů	gay	gay	N;INDF;MASC;SG	N;ANIM;GEN;MASC;PL;POS
gay	gayové	gay	gayový	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL;POS
gay	teplá	gay	teplý	N;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
gay	gayové	gay	gayový	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL;POS
gay	gay	gay	gay	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
gay	teplý	gay	teplý	N;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
creta	kréta	creta	krét	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
creta	křída	creta	křída	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
creta	křída	creta	křída	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
creta	kréta	creta	krét	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
ming	ming	ming	ming	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
montgomery	montgomery	montgomery	montgomera	PROPN	N;ANIM;NOM;MASC;SG;POS
egiptean	egyptské	egiptean	egyptský	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
variabile	proměnnou	variabilă	proměnnout	N;INDF;FEM;PL	ADJ;ACC;FEM;SG;POS
variabile	proměnná	variabilă	proměnný	N;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
variabile	proměnné	variabilă	proměnný	N;INDF;FEM;PL	ADJ;NOM;MASC;PL;POS
variabile	proměnných	variabilă	proměnná	N;INDF;FEM;PL	ADJ;GEN;MASC;PL;POS
variabile	proměnné	variabilă	proměnný	N;INDF;FEM;PL	ADJ;NOM;MASC;PL;POS
mediterana	středomoří	mediteran	středomoří	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
mediterana	středomořské	mediteran	středomořský	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
mediterana	středozemí	mediteran	středozemí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
mediterana	středomoří	mediteran	středomoří	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
mediterana	středomořské	mediteran	středomořský	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
mediterana	středozemí	mediteran	středozemí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
metale	metal	metal	metal	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG;POS
metale	kov	metal	kov	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG;POS
bush	křoví	bush	křoví	PROPN	N;NOM;NEUT;SG;POS
bush	bush	bush	bush	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
bush	bushe	bush	být	PROPN	N;ANIM;ACC;MASC;SG;POS
bush	keř	bush	keř	PROPN	N;INAN;NOM;MASC;SG;POS
bush	bushova	bush	bushový	PROPN	N;NOM;FEM;SG;POS
standardele	normy	standard	norma	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
standardele	standardy	standard	standard	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
standardele	norem	standard	norma	N;DEF;FEM;PL	N;GEN;FEM;PL;POS
daneza	dánský	daneza	dánský	ADJ;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
daneza	dánská	daneza	dánský	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
daneza	dánské	daneza	dánský	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
verticala	vertikální	verticală	vertikální	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
verticala	svislé	verticală	svislý	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
verticala	vertikálně	verticală	vertikálně	N;DEF;FEM;SG	ADV;POS
azerbaidjan	ázerbájdžánu	azerbaidjan	Ázerbájdžán	N;INDF;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
niveluri	úrovně	nivel	úroveň	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
mitchell	mitchell	mitchell	mitchell	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
mantova	mantova	mantova	mantov	PROPN	PROPN;NOM;FEM;SG;POS
notat	poznamenal	nota	poznamenat	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
notat	zaznamenána	nota	zaznamenaný	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
strategica	strategické	strategica	strategický	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
strategica	strategický	strategica	strategický	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
strategica	strategická	strategica	strategický	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
cambodgia	kambodžské	cambodgie	kambodžský	PROPN	ADJ;NOM;MASC;SG;POS
cambodgia	kambodži	cambodgie	kambodž	PROPN	N;DAT;FEM;SG;POS
pablo	pablo	pablo	pabnout	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
morris	morris	morri	morris	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
morris	morrise	morri	morrise	PROPN	N;ANIM;ACC;MASC;SG;POS
lent	pomalá	lent	pomalý	ADV	ADJ;NOM;FEM;SG;POS
lent	pomalé	lent	pomalý	ADV	ADJ;NOM;NEUT;SG;POS
lent	pomalý	lent	pomalý	ADV	ADJ;INAN;NOM;MASC;SG;POS
academice	akademické	academic	akademický	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
academice	akademický	academic	akademický	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
ice	ledu	ice	led		N;INAN;GEN;MASC;SG;POS
ice	led	ice	led		N;INAN;NOM;MASC;SG;POS
ice	ice	ice	ice		PROPN;INAN;NOM;MASC;SG;POS
kate	kate	kate	kate		PROPN;NOM;FEM;SG;POS
aurora	aurora	aurora	auror	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
maría	maría	marga	maría	PROPN	PROPN;NOM;FEM;SG;POS
oregon	oregonu	oregon	oregon	PROPN	PROPN;INAN;DAT;MASC;SG;POS
banci	banks	bancă	banks	N;INDF;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
banci	lavice	bancă	lavice	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
banci	banks	bancă	banks	N;INDF;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
banci	lavice	bancă	lavice	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
afectate	ovlivněn	afectat	ovlivněný	ADJ;INDF;FEM;PL	ADJ;MASC;SG;POS;V.PTCP;PASS
pavia	pavia	pavia	pavie	N;DEF;FEM;SG	PROPN;NOM;FEM;SG;POS
structurile	struktury	structură	struktura	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
structurile	stavby	structură	stavba	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
structurile	konstrukce	structură	konstrukce	N;DEF;FEM;PL	N;NOM;FEM;SG;POS
silezia	slezské	silezie	slezský	N;DEF;FEM;SG	ADJ;NOM;FEM;PL;POS
silezia	slezsko	silezie	slezský	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG;POS
urias	obr	urias	obrázek	ADJ;INDF;MASC;SG	N;INAN;MASC;POS
alma	alma	alm	alma	PROPN	PROPN;NOM;FEM;SG;POS
kentucky	kentucky	kentucky	kentucky	PROPN	PROPN;NOM;FEM;SG;POS
indicat	uvedené	indica	uvedený	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
marfuri	náklad	marfă	náklad	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG;POS
