در	vrata	در	vrata	ADP	N;NOM;NEUT;PL
پیوست	pritrjen	پیوست	pritrjen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
پیوست	pritrjeno	پیوست	pritrjen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
پیوست	priloženo	پیوست	priložen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
پیوست	pritrjena	پیوست	pritrjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
پیوست	priloženi	پیوست	priložen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
پای	nogi	پا	noga	N;SG	N;NOM;FEM;DU
پیکچرز	slike	پیکچرز	slika	N;SG	N;NOM;FEM;PL
پیکچرز	slik	پیکچرز	slika	N;SG	N;GEN;FEM;PL
مثبت	pozitivno	مثبت	pozitiven	ADJ	ADV
مثبت	pozitivnost	مثبت	pozitivnost	ADJ	N;NOM;FEM;SG
ارتباطات	komuniciranje	ارتباط	komuniciranje	N;PL	N;NOM;NEUT;SG
ارتباطات	obveščanje	ارتباط	obveščanje	N;PL	N;NOM;NEUT;SG
ارتباطات	komunikacija	ارتباط	komunikacija	N;PL	N;NOM;FEM;SG
ارتباطات	komuniciranje	ارتباط	komuniciranje	N;PL	N;NOM;NEUT;SG
ارتباطات	sporazumevanje	ارتباط	sporazumevanje	N;PL	N;NOM;NEUT;SG
ارتباطات	sporočanje	ارتباط	sporočanje	N;PL	N;NOM;NEUT;SG
فراوانی	obilne	فراوان	obilen	N;SG	ADJ;NOM;FEM;PL
فراوانی	obilno	فراوان	obilno	N;SG	ADV
جراحی	kirurški	جراحی	kirurški	N;SG	ADJ;NOM;MASC;SG
جراحی	kirurško	جراحی	kirurški	N;SG	ADJ;NOM;NEUT;SG
مدافع	branilec	مدفعه	branilec	N;PL	N;NOM;MASC;SG
مدافع	tekmovalec	مدفعه	tekmovalec	N;PL	N;NOM;MASC;SG
رستم	rustam	رستم	rustam	N;SG	N;DAT;FEM;PL
مس	bakrene	مس	bakren	N;SG	ADJ;NOM;FEM;PL
مس	brass	مس	brass	N;SG	
قلب	srčna	قلب	srčen	N;SG	ADJ;NOM;FEM;SG
قلب	srčno	قلب	srčno	N;SG	ADV
دارایی	nepremičnine	دارایی	nepremičnina	N;SG	N;NOM;FEM;PL
دارایی	sredstva	دارایی	sredstvo	N;SG	N;NOM;NEUT;PL
بهداشت	sanitarne	بهداشت	sanitaren	N;SG	ADJ;NOM;FEM;PL
بهداشت	higiene	بهداشت	higiena	N;SG	N;NOM;FEM;PL
شبه	psevdo	شبه	psevdo		N;NOM;MASC;SG
نشست	sedeli	نشست	sedeti	N;SG	V;IPFV;MASC;PL;V.PTCP
نشست	sedela	نشست	sedeti	N;SG	V;IPFV;FEM;SG;V.PTCP
نشست	sedel	نشست	sedeti	N;SG	V;IPFV;MASC;SG;V.PTCP
آلن	allen	آلن	allen	N;SG	
آلن	alan	آلن	alan	N;SG	PROPN;NOM;MASC;SG
متال	kovinska	متال	kovinski	N;SG	ADJ;NOM;FEM;SG
متال	kovine	متال	kovina	N;SG	N;NOM;FEM;PL
متال	kovinsko	متال	kovinski	N;SG	ADJ;NOM;NEUT;SG
متال	kovinski	متال	kovinski	N;SG	ADJ;NOM;MASC;SG
متال	kovin	متال	kovina	N;SG	N;NOM;FEM;PL
مسکو	moskvi	None	moskv	N;SG	PROPN;NOM;FEM;SG
مسکو	moskva	None	moskva	N;SG	PROPN;NOM;FEM;SG
رومی	rimska	رومی	rimski	N;SG	ADJ;NOM;FEM;SG
رومی	rimske	رومی	rimski	N;SG	ADJ;NOM;FEM;PL
سرویس	storitve	سرویس	storitev	N;SG	N;NOM;FEM;PL
شاهزاده	prince	شاهزاده	prince	N;SG	
یو	yoo	None	yoo	N;SG	PROPN;NOM;MASC;SG
معمول	običajno	معمول	običajno	ADJ	ADV
ملک	nepremičnine	ملک	nepremičnina	N;SG	N;NOM;FEM;PL
احترام	spoštovati	احترام	spoštovati	N;SG	V;IPFV;NFIN
احترام	spoštuj	احترام	spoštuj	N;SG	V;IPFV;IND;SG;3;PRS;FIN
الکترونیک	elektronsko	None	elektronsko	N;SG	ADV
الکترونیک	elektronska	None	elektronski	N;SG	ADJ;NOM;FEM;SG
رقابت	tekmovati	رقابت	tekmovati	N;SG	V;IPFV;NFIN
رقابت	tekmovalni	رقابت	tekmovalen	N;SG	ADJ;NOM;MASC;SG
رقابت	konkurenčni	رقابت	konkurenčen	N;SG	ADJ;NOM;MASC;SG
رقابت	konkurenčna	رقابت	konkurenčen	N;SG	ADJ;NOM;FEM;SG
رقابت	konkurenčne	رقابت	konkurenčen	N;SG	ADJ;NOM;FEM;PL
کلید	ključe	None	ključ	N;SG	N;ACC;MASC;PL
کلید	tipke	None	tipek	N;SG	N;NOM;FEM;PL
کلید	ključi	None	ključ	N;SG	N;NOM;MASC;PL
کلید	ključno	None	ključen	N;SG	ADJ;NOM;NEUT;SG
کهن	starodavni	کهن	starodaven	N;SG	ADJ;NOM;MASC;SG
کهن	starodavnih	کهن	starodaven	N;SG	ADJ;GEN;MASC;PL
کهن	starodavna	کهن	starodaven	N;SG	ADJ;NOM;FEM;SG
کهن	starodavne	کهن	starodaven	N;SG	ADJ;NOM;FEM;PL
کهن	starodavno	کهن	starodaven	N;SG	ADJ;NOM;NEUT;SG
نیم	pol	نیم	pol	N;SG	DET
نیم	nim	نیم	imeti	N;SG	PROPN;NOM;MASC;SG
شیرین	sladkih	شیرین	sladek	N;SG	ADJ;GEN;MASC;PL
شیرین	sladko	شیرین	sladko	N;SG	ADV
شیرین	sladki	شیرین	sladek	N;SG	ADJ;NOM;DEF;MASC;SG
شیرین	sladka	شیرین	sladka	N;SG	ADJ;NOM;FEM;SG
شیرین	širin	شیرین	širina	N;SG	N;GEN;FEM;PL
بد	hudo	بد	hudo	ADJ	ADV
بد	slabo	بد	slabo	ADJ	ADV
بد	bad	بد	bada	ADJ	PROPN;NOM;MASC;SG
بد	zlo	بد	zlo	ADJ	
صرف	porabljen	صرف	porabljen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
صرف	prebil	صرف	prebiti	N;SG	V;PFV;MASC;SG;V.PTCP
سان	sonca	سان	sonce		N;GEN;NEUT;SG
سان	soncem	سان	sonce		N;DAT;NEUT;PL
سان	sonce	سان	sonce		N;NOM;NEUT;SG
سان	soncu	سان	sonce		N;DAT;NEUT;SG
سان	san	سان	san		PROPN;NOM;MASC;SG
شاخص	kazalo	شاخص	kazati	N;SG	V;IPFV;NEUT;SG;V.PTCP
بگیرد	fro	گرفت#گیر	fro	V;SBJV;SG;3;PRS	
بگیرد	vzemite	گرفت#گیر	vzeti	V;SBJV;SG;3;PRS	V;PFV;IMP;PL;2;FIN
بگیرد	vzemi	گرفت#گیر	vzeme	V;SBJV;SG;3;PRS	V;PFV;IMP;SG;2;FIN
خواندن	preberite	خواندن	prebrati	N;SG	V;PFV;IMP;PL;2;FIN
اسب	konje	اسب	konj	N;SG	N;ACC;MASC;PL
اسب	konjev	اسب	konj	N;SG	N;GEN;MASC;PL
اسب	konji	اسب	konj	N;SG	N;NOM;MASC;PL
اسب	konjsko	اسب	konjski	N;SG	ADV
زیبایی	lepotice	زیبایی	lepotica	N;SG	N;NOM;FEM;PL
زیبایی	lepote	زیبایی	lepota	N;SG	N;NOM;FEM;PL
حافظه	spomine	حافظه	spomin	N;SG	N;ACC;MASC;PL
حافظه	spominov	حافظه	spomin	N;SG	N;GEN;MASC;PL
حافظه	spomini	حافظه	spomin	N;SG	N;NOM;MASC;PL
حافظه	spomini	حافظه	spomin	N;SG	N;NOM;MASC;PL
مکتب	šole	مکتب	šola	N;SG	N;NOM;FEM;PL
مارک	označi	مارک	označiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
مارک	mark	مارک	marka	N;SG	N;GEN;FEM;PL
معمولی	pogosto	معمولی	pogosto	ADJ	ADV
معمولی	običajno	معمولی	običajno	ADJ	ADV
درد	bolečine	درد	bolečina	N;SG	N;NOM;FEM;PL
کارکنان	osebje	کارکن	osebje	N;PL	N;NOM;NEUT;SG
کارکنان	zaposleni	کارکن	zaposlen	N;PL	ADJ;NOM;MASC;PL;V.PTCP
کارکنان	zaposlene	کارکن	zaposlen	N;PL	ADJ;NOM;FEM;PL;V.PTCP
فتح	osvajanja	فتح	osvajanje	N;SG	N;NOM;NEUT;PL
فتح	osvojil	فتح	osvojiti	N;SG	V;PFV;MASC;SG;V.PTCP
فتح	zmage	فتح	zmaga	N;SG	N;NOM;FEM;PL
هواپیمای	zrakoplovi	هواپیما	zrakoplov	N;SG	N;NOM;MASC;PL
هواپیمای	letala	هواپیما	letalo	N;SG	N;NOM;NEUT;PL
تربیت	cenjeni	تربیت	cenjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
ریز	drobna	ریز	droben	N;SG	ADJ;NOM;FEM;SG
ریز	drobni	ریز	droben	N;SG	ADJ;NOM;MASC;PL
ریز	droben	ریز	droben	N;SG	ADJ;NOM;INDF;MASC;SG
درمانی	terapije	درمان	terapija	N;SG	N;NOM;FEM;PL
درمانی	terapevtsko	درمان	terapevtsko	N;SG	ADJ;NOM;NEUT;SG
درمانی	terapevtske	درمان	terapaptski	N;SG	ADJ;NOM;FEM;PL
درمانی	terapevtski	درمان	terapevtski	N;SG	ADJ;NOM;MASC;PL
خودکار	samodejno	خودکار	samodejno	N;SG	ADV
خودکار	samodejna	خودکار	samodejen	N;SG	ADJ;NOM;FEM;SG
خودکار	samodejno	خودکار	samodejno	N;SG	ADV
خودکار	avtomatsko	خودکار	avtomatsko	N;SG	ADV
خودکار	samodejni	خودکار	samodejen	N;SG	ADJ;NOM;MASC;SG
خودکار	samodejna	خودکار	samodejen	N;SG	ADJ;NOM;FEM;SG
مغز	možgani	مغز	možgani	N;SG	N;NOM;MASC;PL
مغز	možgansko	مغز	možganski	N;SG	ADJ;NOM;NEUT;SG
مغز	možganski	مغز	možganski	N;SG	ADJ;NOM;MASC;PL
مغز	možgane	مغز	možgani	N;SG	N;ACC;MASC;PL
مغز	možganska	مغز	možganski	N;SG	ADJ;NOM;FEM;SG
اطلاع	obvestite	اطلاع	obvestiti	N;SG	V;PFV;IMP;PL;2;FIN
اطلاع	obvesti	اطلاع	obvesti	N;SG	V;PFV;IND;SG;3;PRS;FIN
ظاهری	navidezni	ظاهری	navidezen	N;SG	ADJ;NOM;DEF;MASC;SG
ظاهری	očitna	ظاهری	očiten	N;SG	ADJ;NOM;FEM;SG
ظاهری	navzven	ظاهری	navzven	N;SG	ADV
خانم	gospodična	خانم	gospodičen	N;SG	ADJ;NOM;FEM;SG
انتظار	čakam	انتظار	čakati	N;SG	V;IPFV;IND;SG;1;PRS;FIN
انتظار	pričakuje	انتظار	pričakovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
انتظار	pričakujemo	انتظار	pričakovati	N;SG	V;IPFV;IND;PL;1;PRS;FIN
انتظار	pričakovali	انتظار	pričakovati	N;SG	V;IPFV;MASC;PL;V.PTCP
یافتن	poišči	یافتن	poiskati	N;SG	V;PFV;IMP;SG;2;FIN
یافتن	najdi	یافتن	najdi	N;SG	V;PFV;IMP;SG;2;FIN
آلاسکا	aljaske	آلاسکا	aljaski	N;SG	N;NOM;FEM;PL
پیر	stare	پیر	star	N;SG	ADJ;NOM;FEM;PL
پیر	staro	پیر	star	N;SG	ADJ;NOM;NEUT;SG
پیر	stara	پیر	star	N;SG	ADJ;NOM;FEM;SG
پیر	stari	پیر	star	N;SG	ADJ;NOM;MASC;PL
پیر	pierre	پیر	pirra	N;SG	PROPN;NOM;MASC;SG
ناصر	nasir	ناصر	nasir	N;SG	
بتن	konkretno	بتن	konkretno	N;SG	ADV
بتن	konkretne	بتن	konkreten	N;SG	ADJ;NOM;FEM;PL
بتن	konkreten	بتن	konkreten	N;SG	ADJ;NOM;INDF;MASC;SG
پستی	poštno	پستی	pošten	N;SG	ADJ;NOM;NEUT;SG
پستی	poštna	پستی	pošten	N;SG	ADJ;NOM;FEM;SG
پستی	poštnih	پستی	pošten	N;SG	ADJ;GEN;MASC;PL
تاج	taj	تاج	taj	N;SG	
افتخار	ponosna	افتخار	ponosen	N;SG	ADJ;NOM;FEM;SG
افتخار	ponosen	افتخار	ponosen	N;SG	ADJ;NOM;INDF;MASC;SG
افتخار	ponosni	افتخار	ponosen	N;SG	ADJ;NOM;MASC;PL
افتخار	častno	افتخار	časten	N;SG	ADJ;NOM;NEUT;SG
افتخار	časti	افتخار	čast	N;SG	N;NOM;FEM;PL
افتخار	častna	افتخار	časten	N;SG	ADJ;NOM;FEM;SG
فلسطین	palestini	فلسطین	palestina	N;PL	N;DAT;FEM;SG
فلسطین	palestinskih	فلسطین	palestinski	N;PL	ADJ;GEN;MASC;PL
غار	jame	غار	jama	N;SG	N;NOM;FEM;PL
غار	votline	غار	votlina	N;SG	N;NOM;FEM;PL
فیزیکی	fizično	None	fizično	N;SG	ADV
فیزیکی	fizični	None	fizičen	N;SG	ADJ;NOM;MASC;SG
فیزیکی	fizična	None	fizičen	N;SG	ADJ;NOM;FEM;SG
موافقت	dogovorjena	موافقت	dogovorjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
موافقت	dogovorjeni	موافقت	dogovorjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
موافقت	dogovorjeno	موافقت	dogovorjen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
گرجستان	gruzijski	گرجستان	gruzijski	N;SG	ADJ;NOM;MASC;SG
گرجستان	georgia	گرجستان	georgia	N;SG	PROPN;NOM;MASC;SG
پاک	pak	پاک	pak	ADJ	
پاک	cist	پاک	cist	ADJ	
پاک	čist	پاک	čist	ADJ	
پاک	čist	پاک	čist	ADJ	
نیروگاه	rastline	نیروگاه	rastlina	N;SG	N;NOM;FEM;PL
آمدن	prihaja	آمدن	prihajati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
لایه	plasti	لایه	plast	N;SG	N;NOM;FEM;PL
پردازش	predelana	پردازش	predelan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
پردازش	predelane	پردازش	predelan	N;SG	ADJ;NOM;FEM;PL;V.PTCP
پردازش	predelani	پردازش	predelan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
پردازش	predelan	پردازش	predelan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
پردازش	obdelana	پردازش	obdelan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
پردازش	predelano	پردازش	predelan	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
کامپیوتر	računalniško	کامپیو	računalniški	N;SG	ADJ;NOM;NEUT;SG
کامپیوتر	računalniška	کامپیو	računalniški	N;SG	ADJ;NOM;FEM;SG
کامپیوتر	računalniki	کامپیو	računalnik	N;SG	N;NOM;MASC;PL
کامپیوتر	računalnike	کامپیو	računalnik	N;SG	N;ACC;MASC;PL
ویژگی	nepremičnine	ویژگی	nepremičnina	N;SG	N;NOM;FEM;PL
وسایل	opremo	وسیله	oprema	N;PL	N;ACC;FEM;SG
وسایل	oprema	وسیله	oprema	N;PL	N;NOM;FEM;SG
قرضی	dolga	قرضی	dolg	N;SG	ADJ;NOM;FEM;SG
قرضی	dolg	قرضی	dolg	N;SG	ADJ;NOM;INDF;MASC;SG
ساختن	ustvari	ساختن	ustvariti	N;SG	V;PFV;IND;SG;3;PRS;FIN
ساختن	zgradi	ساختن	zgraditi	N;SG	V;PFV;IND;SG;3;PRS;FIN
ساختن	zgraditi	ساختن	zgraditi	N;SG	V;PFV;NFIN
ساختن	zgradil	ساختن	zgraditi	N;SG	V;PFV;MASC;SG;V.PTCP
غیره	etc	غیره	etc	N;SG	
غیره	itd	غیره	itd	N;SG	
غیره	drugi	غیره	drug	N;SG	ADJ;NOM;MASC;SG
غیره	drugo	غیره	drug	N;SG	ADJ;NOM;NEUT;SG
غیره	druga	غیره	drug	N;SG	ADJ;NOM;FEM;SG
غیره	druge	غیره	drug	N;SG	ADJ;NOM;FEM;PL
قوی	močno	قوی	močno	ADJ	ADV
خالی	prazno	خالی	prazen	N;SG	ADJ;NOM;NEUT;SG
خالی	izprazni	خالی	izprazen	N;SG	V;PFV;IND;SG;3;PRS;FIN
خالی	prazni	خالی	prazen	N;SG	ADJ;NOM;MASC;PL
خالی	prazna	خالی	prazen	N;SG	ADJ;NOM;FEM;SG
خالی	prazen	خالی	prazen	N;SG	ADJ;NOM;INDF;MASC;SG
خالی	prazen	خالی	prazen	N;SG	ADJ;NOM;INDF;MASC;SG
خالی	prazno	خالی	prazen	N;SG	ADJ;NOM;NEUT;SG
ساسانی	sasanidsko	ساسانی	sasanidsko	N;SG	ADJ;NOM;NEUT;SG
اعتراض	protesti	اعتراض	protest	N;SG	N;NOM;MASC;PL
رسانه	medijev	رسانه	medij	N;SG	N;GEN;MASC;PL
رسانه	mediji	رسانه	medij	N;SG	N;NOM;MASC;PL
میلان	milan	None	milan	N;SG	PROPN;NOM;MASC;SG
میلان	milano	None	milan	N;SG	PROPN;NOM;MASC;SG
صربستان	srbije	صربستان	srbeti	N;SG	N;NOM;FEM;PL
تکرار	ponavlja	تکرار	ponavljati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
تکرار	ponavljamo	تکرار	ponavljati	N;SG	V;IPFV;IND;PL;1;PRS;FIN
تکرار	ponovi	تکرار	ponoviti	N;SG	V;PFV;IND;SG;3;PRS;FIN
پرو	perujski	پرو	perujski	N;SG	ADJ;NOM;DEF;MASC;SG
پرو	peru	پرو	peru	N;SG	PROPN;NOM;MASC;SG
اعتبار	zasluge	اعتبار	zasluga	N;SG	N;NOM;FEM;PL
اعتبار	kreditne	اعتبار	krediten	N;SG	ADJ;NOM;FEM;PL
اعتبار	kreditno	اعتبار	krediten	N;SG	ADJ;NOM;NEUT;SG
مسئول	odgovorno	مسئول	odgovoren	N;SG	ADJ;NOM;NEUT;SG
مسئول	odgovornega	مسئول	odgovoren	N;SG	ADJ;GEN;NEUT;SG
مسئول	odgovoren	مسئول	odgovoren	N;SG	ADJ;NOM;INDF;MASC;SG
مسئول	odgovorni	مسئول	odgovoren	N;SG	ADJ;NOM;MASC;PL
مسئول	odgovorna	مسئول	odgovoren	N;SG	ADJ;NOM;FEM;SG
خودکشی	samomorilsko	خودکشی	samomorilsko	N;SG	ADV
خودکشی	samomorilska	خودکشی	samomorilski	N;SG	ADJ;NOM;FEM;SG
امروزی	moderna	امروزی	moderen	N;SG	ADJ;NOM;FEM;SG
امروزی	sodobno	امروزی	sodoben	N;SG	ADJ;NOM;NEUT;SG
امروزی	sodobna	امروزی	sodoben	N;SG	ADJ;NOM;FEM;SG
امروزی	sodobni	امروزی	sodoben	N;SG	ADJ;NOM;MASC;SG
امروزی	moderno	امروزی	moderno	N;SG	ADV
اکشن	dejanja	اکشن	dejanje	N;SG	N;NOM;NEUT;PL
مرغ	piščanci	مرغ	piščanec	N;SG	N;NOM;MASC;PL
مرغ	piščančji	مرغ	piščančji	N;SG	N;NOM;MASC;PL
بخار	pare	بخار	para	N;SG	N;NOM;FEM;PL
برداشت	vzemite	برداشت	vzeti	N;SG	V;PFV;IMP;PL;2;FIN
برداشت	vzemi	برداشت	vzeme	N;SG	V;PFV;IMP;SG;2;FIN
سنی	sunitov	سنی	sunit	N;SG	N;GEN;MASC;PL
پژوهش	raziskave	پژوهش	raziskava	N;SG	N;NOM;FEM;PL
زمستان	zimska	زمستان	zimski	N;SG	ADJ;NOM;FEM;SG
زمستان	zimsko	زمستان	zimski	N;SG	ADJ;NOM;NEUT;SG
حقوقی	zakonito	حقوقی	zakonit	N;PL	ADV
حقوقی	pravna	حقوقی	praven	N;PL	ADJ;NOM;FEM;SG
حقوقی	pravno	حقوقی	praven	N;PL	ADJ;NOM;NEUT;SG
حقوقی	pravne	حقوقی	praven	N;PL	ADJ;NOM;FEM;PL
محاسبه	izračunati	None	izračunati	N;SG	V;PFV;NFIN
ویتنام	vietnam	ویتنام	vieten	N;SG	ADJ;NOM;NEUT;SG
سپاس	hvaležen	سپاس	hvaležen	N;SG	ADJ;NOM;INDF;MASC;SG
سپاس	hvaležna	سپاس	hvaležen	N;SG	ADJ;NOM;FEM;SG
سپاس	hvaležni	سپاس	hvaležen	N;SG	ADJ;NOM;MASC;PL
سپاس	pohvale	سپاس	pohvalati	N;SG	N;NOM;FEM;PL
بازداشت	aretacije	بازداشت	aretacija	N;SG	N;NOM;FEM;PL
بازداشت	aretiran	بازداشت	aretiran	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
بازداشت	pridržani	بازداشت	pridržan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
بایرن	bavarska	بایرن	bavarski	N;SG	ADJ;NOM;FEM;SG
آسمان	sky	آسمان	sky	N;SG	
جنگل	gozdni	جنگل	gozden	N;SG	ADJ;NOM;MASC;SG
جنگل	gozdovi	جنگل	gozd	N;SG	N;NOM;MASC;PL
جنگل	džungle	جنگل	džungel	N;SG	N;NOM;FEM;PL
عادی	običajno	عادی	običajno	ADJ	ADV
منتقدان	kritiki	منتقد	kritika	N;PL	N;NOM;FEM;SG
برادران	brata	برادر	brat	N;PL	N;NOM;MASC;DU
حاوی	vsebuje	حاوی	vsebovati	ADJ	V;IPFV;IND;SG;3;PRS;FIN
حاوی	vsebujejo	حاوی	vsebovati	ADJ	V;IPFV;IND;PL;3;PRS;FIN
حاوی	vsebovati	حاوی	vsebovati	ADJ	V;IPFV;NFIN
حاوی	vsebuje	حاوی	vsebovati	ADJ	V;IPFV;IND;SG;3;PRS;FIN
وین	wayne	وین	wayen	N;SG	PROPN;NOM;MASC;SG
وین	vin	وین	vin	N;SG	N;GEN;FEM;PL
وین	dunajski	وین	dunajski	N;SG	ADJ;NOM;MASC;SG
استونی	estonski	استونی	estonski	N;SG	ADJ;NOM;MASC;SG
تأیید	potrdi	تأیید	potrd	N;SG	V;PFV;IND;SG;3;PRS;FIN
تأیید	preveri	تأیید	preveriti	N;SG	V;PFV;IND;SG;3;PRS;FIN
تأیید	potrdi	تأیید	potrd	N;SG	V;PFV;IND;SG;3;PRS;FIN
تأیید	odobrena	تأیید	odobren	N;SG	ADJ;NOM;FEM;SG;V.PTCP
تأیید	odobrene	تأیید	odobren	N;SG	ADJ;NOM;FEM;PL;V.PTCP
تأیید	odobreni	تأیید	odobren	N;SG	ADJ;NOM;MASC;PL
تأیید	odobreno	تأیید	odobreno	N;SG	ADJ;NOM;NEUT;SG
تأیید	odobren	تأیید	odobren	N;SG	ADJ;NOM;INDF;MASC;SG
گری	sive	گری	siv		ADJ;NOM;FEM;PL
گری	sivo	گری	siv		ADJ;NOM;NEUT;SG
گری	sivi	گری	siv		ADJ;NOM;DEF;MASC;SG
گری	grey	گری	grey		
گری	siva	گری	siv		ADJ;NOM;FEM;SG
جواب	odgovori	جواب	odgovor	N;SG	N;NOM;MASC;PL
احداث	formacije	احداث	formacija	N;SG	N;NOM;FEM;PL
خسرو	kozrav	خسرو	kozrav	N;SG	
دیدن	glej	دیدن	gledati	N;SG	V;IPFV;IMP;SG;2;FIN
دیدن	glejte	دیدن	gledati	N;SG	V;IPFV;IMP;PL;2;FIN
آریزونا	arizona	آریزونا	arizon	N;SG	PROPN;NOM;MASC;SG
کلیه	ledvice	کلیه	ledvica	N;SG	N;NOM;FEM;PL
کلیه	ledvična	کلیه	ledvičen	N;SG	ADJ;NOM;FEM;SG
کلیه	ledvice	کلیه	ledvica	N;SG	N;NOM;FEM;PL
کلیه	ledvice	کلیه	ledvica	N;SG	N;NOM;FEM;PL
کلیه	ledvic	کلیه	ledvica	N;SG	N;GEN;FEM;PL
جعفر	jafar	None	jafar	N;SG	
میر	meir	میر	meir	N;SG	PROPN;NOM;MASC;SG
میر	meyer	میر	meyero	N;SG	
فیلیپین	filipini	None	filipina	N;SG	N;NOM;MASC;PL
مردمان	ljudstvo	مردم	ljudstvo	N;PL	N;NOM;NEUT;SG
محکوم	obsodil	محکوم	obsoditi	ADJ	V;PFV;MASC;SG;V.PTCP
محکوم	zapornik	محکوم	zapornik	ADJ	N;NOM;MASC;SG
محکوم	kaznjenec	محکوم	kaznjenec	ADJ	N;NOM;MASC;SG
گرد	gerd	گرد	gerd	N;SG	PROPN;NOM;MASC;SG
خالص	iskreno	خالص	iskreno	N;SG	ADV
خالص	iskrena	خالص	iskren	N;SG	ADJ;NOM;FEM;SG
خالص	iskrene	خالص	iskren	N;SG	ADJ;NOM;FEM;PL
خالص	iskreni	خالص	iskren	N;SG	ADJ;NOM;MASC;PL
خالص	iskren	خالص	iskren	N;SG	ADJ;NOM;INDF;MASC;SG
خالص	čisti	خالص	čist	N;SG	ADJ;NOM;DEF;MASC;SG
خالص	čist	خالص	čist	N;SG	
خالص	čista	خالص	čist	N;SG	ADJ;NOM;FEM;SG
خالص	izključno	خالص	izključno	N;SG	ADV
خالص	izključna	خالص	izključen	N;SG	ADJ;NOM;FEM;SG
خالص	ekskluzivno	خالص	ekskluzivno	N;SG	ADV
هنگ	hong	هنگ	hong	N;SG	PROPN;NOM;MASC;SG
وسط	sredina	وسط	sredina	ADP	N;NOM;FEM;SG
وسط	srednji	وسط	srednji	ADP	ADJ;NOM;DEF;MASC;SG
وسط	srednja	وسط	srednji	ADP	ADJ;NOM;FEM;SG
کرواسی	hrvaška	None	hrvaški	N;SG	ADJ;NOM;FEM;SG
کرواسی	hrvaško	None	hrvaški	N;SG	ADJ;NOM;NEUT;SG
کرواسی	hrvaške	None	hrvaški	N;SG	ADJ;NOM;FEM;PL
کرواسی	hrvaški	None	hrvaški	N;SG	ADJ;NOM;DEF;MASC;SG
متغیر	spremenljivo	متغیر	spremenljivo	N;SG	ADJ;NOM;NEUT;SG
متغیر	spremenljiva	متغیر	spremenljiv	N;SG	ADJ;NOM;FEM;SG
متغیر	spremenljivke	متغیر	spremenljivka	N;SG	N;NOM;FEM;PL
مدرس	učiteljev	مدرس	učitelj	N;SG	N;GEN;MASC;PL
مدرس	učitelji	مدرس	učitelj	N;SG	N;NOM;MASC;PL
مدرس	učiteljice	مدرس	učiteljica	N;SG	N;NOM;FEM;PL
مدرس	učitelje	مدرس	učitelj	N;SG	N;ACC;MASC;PL
مدرس	profesorji	مدرس	profesor	N;SG	N;NOM;MASC;PL
مراکش	marakeš	مراکش	marak	N;SG	V;IPFV;IND;SG;2;PRS;FIN
رأی	glasov	رأی	glas	N;SG	N;GEN;MASC;PL
رأی	glasovi	رأی	glas	N;SG	N;NOM;MASC;PL
رأی	glasovalo	رأی	glasovati	N;SG	V;NEUT;SG;V.PTCP
رأی	glasoval	رأی	glasovati	N;SG	V;MASC;SG;V.PTCP
رأی	glasovali	رأی	glasovati	N;SG	V;MASC;PL;V.PTCP
شنای	plavati	شنا	plavati	N;PL	V;IPFV;NFIN
شنای	plava	شنا	plavati	N;PL	V;IPFV;IND;SG;3;PRS;FIN
شنای	plavanje	شنا	plavanje	N;PL	N;NOM;NEUT;SG
شنای	plavanja	شنا	plavanje	N;PL	N;GEN;NEUT;SG
پرتاب	met	None	met	N;SG	
پرتاب	vrzi	None	vrz	N;SG	V;PFV;IND;SG;3;PRS;FIN
دستگیر	aretacije	دستگیر	aretacija	ADJ	N;NOM;FEM;PL
دستگیر	aretacija	دستگیر	aretacija	ADJ	N;NOM;FEM;SG
دستگیر	prijetje	دستگیر	prijetje	ADJ	N;NOM;NEUT;SG
دستگیر	ujeli	دستگیر	ujeti	ADJ	V;PFV;MASC;PL;V.PTCP
دستگیر	zajeti	دستگیر	zajeti	ADJ	V;PFV;NFIN
دستگیر	zajetje	دستگیر	zajetje	ADJ	N;NOM;NEUT;SG
دستگیر	zajeti	دستگیر	zajeti	ADJ	V;PFV;NFIN
