den	os	den	o	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC;PL;3
fungerar	obras	fungera	obra	V;IND;PRS;FIN;ACT	N;FEM;PL
fungerar	trabalhos	fungera	trabalho	V;IND;PRS;FIN;ACT	N;MASC;PL
fungerar	works	fungera	work	V;IND;PRS;FIN;ACT	N;MASC;SG
läkare	médico	läkare	médico	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
läkare	doutor	läkare	doutor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
läkare	médica	läkare	médico	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
läkare	doutora	läkare	doutora	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
läkare	doctor	läkare	doctor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
läkare	médico	läkare	médico	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
vunnit	won	vinna	won	V;V.CVB;ACT	N;MASC;SG
warren	warren	farr	warren	PROPN;NOM	N;MASC;SG
hot	ameaças	hot	ameaça	N;NOM;INDF;NEUT;SG	N;FEM;PL
hot	gostosas	hot	gostoso	N;NOM;INDF;NEUT;SG	ADJ;FEM;PL
hot	ameaças	hot	ameaça	N;NOM;INDF;NEUT;SG	N;FEM;PL
försöker	tentativas	försöka	tentativa	V;IND;PRS;FIN;ACT	N;FEM;PL
fartyg	navios	fartyg	navio	N;NOM;INDF;NEUT;SG	N;MASC;PL
fartyg	naves	fartyg	nave	N;NOM;INDF;NEUT;SG	N;FEM;PL
fartyg	navios	fartyg	navio	N;NOM;INDF;NEUT;SG	N;MASC;PL
fartyg	embarcações	fartyg	embarcação	N;NOM;INDF;NEUT;SG	N;FEM;PL
västerås	västerås	västerås	vester	PROPN;NOM	N;MASC;SG
japanska	japoneses	japansk	japonês	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
västergötland	västergötland	västergötland	västergötland	PROPN;NOM	N;MASC;SG
svt	svt	svt	svt	PROPN;NOM	N;MASC;SG
cape	cape	cape	cape	PROPN;NOM	N;MASC;SG
cape	cabo	cape	cabo	PROPN;NOM	N;MASC;SG
cape	capa	cape	capa	PROPN;NOM	N;FEM;SG
arbetar	obras	arbeta	obra	V;IND;PRS;FIN;ACT	N;FEM;PL
arbetar	trabalhos	arbeta	trabalho	V;IND;PRS;FIN;ACT	N;MASC;PL
arbetar	works	arbeta	work	V;IND;PRS;FIN;ACT	N;MASC;SG
motsvarande	correspondendo	motsvarande	corresponder	ADJ;NOM;PRS;V.PTCP	V;V.MSDR
rapids	rápidos	rapid	rápido	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
euphorbia	euphorbia	euphorbia	euphorbia	V;IMP;FIN;ACT	N;FEM;SG
saknas	ausente	sakna	ausente	V;NFIN;PASS	ADJ;MASC;SG
saknas	falta	sakna	falta	V;NFIN;PASS	N;FEM;SG
herrar	masters	herre	master	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
herrar	mestrado	herre	mestrado	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
françois	françois	françois	françol	PROPN;NOM	N;MASC;SG
françois	françois	françois	françol	PROPN;NOM	N;MASC;SG
antonio	antónio	antonio	antónio	PROPN;NOM	N;MASC;SG
antonio	antônio	antonio	antônio	PROPN;NOM	N;MASC;SG
antonio	antonio	antonio	antonio	PROPN;NOM	N;MASC;SG
politisk	politico	politisk	politico	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
politisk	político	politisk	político	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
speciellt	especial	speciell	especial	ADV	ADJ;MASC;SG
speciellt	special	speciell	special	ADV	N;MASC;SG
speciellt	especiais	speciell	especial	ADV	ADJ;MASC;PL
ghana	gana	ghan	gana	PROPN;NOM	N;FEM;SG
bad	rezou	be	rezar	V;IMP;FIN;ACT	V;IND;SG;3;PST;FIN
bad	ruim	be	ruim	V;IMP;FIN;ACT	ADJ;MASC;SG
bad	bad	be	bad	V;IMP;FIN;ACT	N;MASC;SG
bad	mau	be	mau	V;IMP;FIN;ACT	ADJ;MASC;SG
bad	má	be	má	V;IMP;FIN;ACT	ADJ;FEM;SG
bad	banheira	be	banheira	V;IMP;FIN;ACT	N;FEM;SG
bad	banho	be	banho	V;IMP;FIN;ACT	N;MASC;SG
bad	bath	be	bath	V;IMP;FIN;ACT	N;MASC;SG
media	media	media	media	N;NOM;INDF;NEUT;SG	N;MASC;PL
damaskus	damasco	damaskus	damasco	PROPN;NOM	N;MASC;SG
paulo	paulo	paulo	paulo	PROPN;NOM	N;MASC;SG
manus	guiões	manus	guião	N;NOM;INDF;NEUT;SG	N;MASC;PL
manus	roteiros	manus	roteiro	N;NOM;INDF;NEUT;SG	N;MASC;PL
manus	scripts	manus	script	N;NOM;INDF;NEUT;SG	N;MASC;PL
pass	passaportes	pass	passaporte	N;NOM;INDF;NEUT;SG	N;MASC;PL
gått	gone	gå	gone	V;V.CVB;ACT	N;MASC;SG
press	pressione	press	pressionar	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
tränare	treinadores	tränare	treinador	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
tränare	carruagens	tränare	carruagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
blå	blue	blå	blue	ADJ;NOM;PL	N;MASC;SG
blå	azul	blå	azul	ADJ;NOM;PL	N;MASC;SG
blå	azuis	blå	azul	ADJ;NOM;PL	N;MASC;PL
intresse	juros	intresse	juro	N;NOM;INDF;NEUT;SG	N;MASC;PL
karelen	carélia	karel	carélia	PROPN;NOM	N;FEM;SG
walter	walter	walter	walter	PROPN;NOM	N;MASC;SG
lägre	lower	låg	lower	ADJ;NOM;CMPR	N;MASC;SG
inklusive	incluindo	inklusive	incluir	ADP	V;V.MSDR
inklusive	inclusive	inklusive	inclusive	ADP	ADV
omgivningen	envolvente	omgivning	envolvente	N;NOM;DEF;MASC+FEM;SG	ADJ;MASC;SG
omgivningen	arredores	omgivning	arredores	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
bestående	consistindo	bestående	consistir	ADJ;NOM;PRS;V.PTCP	V;V.MSDR
bestående	duradouras	bestående	duradoura	ADJ;NOM;PRS;V.PTCP	N;FEM;PL
kvinna	feminino	kvinna	feminino	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
outaouais	outaouais	outaouai	outaoual	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
andreas	andreas	andrea	andrea	PROPN;NOM	N;MASC;PL
andreas	andré	andrea	andré	PROPN;NOM	N;MASC;SG
andreas	andrew	andrea	andrew	PROPN;NOM	N;MASC;SG
témiscamingue	témiscamingue	témiscamingue	témiscamingue	N;NOM;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
nunavut	nunavut	nunavut	nunavut	PROPN;NOM	N;MASC;SG
victor	vítor	victa	vítor	PROPN;NOM	N;MASC;SG
victor	victor	victa	victor	PROPN;NOM	N;MASC;SG
victor	vitor	victa	vitor	PROPN;NOM	N;MASC;SG
persiska	persas	persisk	persa	N;NOM;INDF;NEUT;SG	N;MASC;PL
översatt	traduzida	översätta	traduzido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
översatt	traduzidas	översätta	traduzir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
översatt	traduzido	översätta	traduzir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
baker	baker	bak	baker	PROPN;NOM	N;MASC;SG
baker	padeiro	bak	padeiro	PROPN;NOM	N;MASC;SG
georgia	georgia	georgi	georgia	PROPN;NOM	N;FEM;SG
georgia	geórgia	georgi	geórgia	PROPN;NOM	N;FEM;SG
döda	mate	död	mate	ADJ;NOM;PL	V;SBJV;SG;3;PRS;FIN
döda	kill	död	kill	ADJ;NOM;PL	N;MASC;SG
döda	matem	död	matar	ADJ;NOM;PL	V;SBJV;PL;3;PRS;FIN
döda	matar	död	matar	ADJ;NOM;PL	V;NFIN
döda	mata	död	matar	ADJ;NOM;PL	N;FEM;SG
döda	morta	död	morto	ADJ;NOM;PL	N;FEM;SG
döda	morto	död	morrer	ADJ;NOM;PL	V;MASC;SG;V.PTCP
döda	mortos	död	morto	ADJ;NOM;PL	N;MASC;PL
döda	dead	död	dead	ADJ;NOM;PL	N;MASC;SG
döda	matança	död	matança	ADJ;NOM;PL	N;FEM;SG
döda	matando	död	matar	ADJ;NOM;PL	V;V.MSDR
döda	matar	död	matar	ADJ;NOM;PL	V;NFIN
samuel	samuel	samuel	samuel	PROPN;NOM	N;MASC;SG
kvinnliga	mulher	kvinnlig	mulher	ADJ;NOM;PL	N;FEM;SG
kvinnliga	fêmea	kvinnlig	fêmea	ADJ;NOM;PL	N;FEM;SG
kvinnliga	feminino	kvinnlig	feminino	ADJ;NOM;PL	ADJ;MASC;SG
hamilton	hamilton	hamilton	hamilton	PROPN;NOM	N;MASC;SG
aik	aik	aik	aik	PROPN;NOM	N;MASC;SG
anne	anne	anne	anne	PROPN;NOM	N;FEM;SG
anne	ana	anne	ana	PROPN;NOM	PROPN;FEM;SG
östergötland	östergötland	östergötland	östergötland	PROPN;NOM	N;MASC;SG
resa	viajar	resa	viajar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
resa	viaje	resa	viaje	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
resa	viagens	resa	viagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
resa	viajando	resa	viajar	N;NOM;INDF;MASC+FEM;SG	V;V.MSDR
resa	viajar	resa	viajar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
resa	viajando	resa	viajar	N;NOM;INDF;MASC+FEM;SG	V;V.MSDR
resa	viajar	resa	viajar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
moore	moore	moore	moore	PROPN;NOM	N;MASC;SG
öppen	abre	öppen	abrir	ADJ;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
öppen	aberto	öppen	abrir	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP
öppen	abra	öppen	abrir	ADJ;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
öppen	abrir	öppen	abrir	ADJ;NOM;INDF;MASC+FEM;SG	V;NFIN
öppen	aberta	öppen	abrir	ADJ;NOM;INDF;MASC+FEM;SG	V;FEM;SG;V.PTCP
öppen	open	öppen	open	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
deltagare	participante	deltagare	participante	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
gruva	meu	gruva	meu	N;NOM;INDF;MASC+FEM;SG	DET;MASC;SG
gruva	minha	gruva	meu	N;NOM;INDF;MASC+FEM;SG	DET;FEM;SG
gruva	minas	gruva	mina	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
lämna	deixe	lämna	deixar	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
illinois	illinois	illinois	illinol	PROPN;NOM	N;MASC;SG
pengar	dinheiro	pengar	dinheiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
pengar	money	pengar	money	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
pengar	grana	pengar	grana	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
julius	julius	julius	juliu	PROPN;NOM	N;MASC;SG
julius	júlio	julius	júlio	PROPN;NOM	N;MASC;SG
din	din	du	din	PRO;DEF;MASC+FEM;SG	N;MASC;SG
din	seu	du	seu	PRO;DEF;MASC+FEM;SG	DET;MASC;SG
din	sua	du	seu	PRO;DEF;MASC+FEM;SG	DET;FEM;SG
din	seu	du	seu	PRO;DEF;MASC+FEM;SG	DET;MASC;SG
din	sua	du	seu	PRO;DEF;MASC+FEM;SG	DET;FEM;SG
slag	socos	slag	soco	N;NOM;INDF;NEUT;SG	N;MASC;PL
slag	murros	slag	murro	N;NOM;INDF;NEUT;SG	N;MASC;PL
slag	batalhas	slag	batalha	N;NOM;INDF;NEUT;SG	N;FEM;PL
persson	persson	persson	persson	PROPN;NOM	N;MASC;SG
alfabetisk	alfabético	alfabetisk	alfabético	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ägare	dona	gg	dona	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
ägare	proprietária	gg	proprietária	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
ägare	dono	gg	dono	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
ägare	proprietário	gg	proprietário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
ägare	apropriação	gg	apropriação	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
ägare	propriedade	gg	propriedade	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
ägare	posse	gg	posse	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
azerbajdzjan	azerbaijão	azerbajdzjan	azerbaijão	PROPN;NOM	N;MASC;SG
taylor	taylor	tayla	taylor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
museet	museus	museet	museu	N;NOM;DEF;NEUT;SG	N;MASC;PL
vänster	partiu	vänster	partir	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
grad	graus	grad	grau	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
oslo	oslo	oslo	oslo	PROPN;NOM	N;MASC;SG
lån	empréstimo	lån	empréstimo	N;NOM;INDF;NEUT;PL	N;MASC;SG
lån	empréstimo	lån	empréstimo	N;NOM;INDF;NEUT;PL	N;MASC;SG
extra	figurante	extra	figurante	ADJ;NOM	N;MASC;SG
extra	extra	extra	extra	ADJ;NOM	N;MASC;SG
valley	vale	valley	valer	N;NOM;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
levde	morava	leva	morar	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
levde	vivia	leva	viver	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
rid	livrar	rid	livrar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
delta	participe	delta	participe	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
delta	participa	delta	participar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
delta	participem	delta	participar	V;IMP;FIN;ACT	V;SBJV;PL;3;PRS;FIN
delta	delta	delta	delta	V;IMP;FIN;ACT	N;MASC;SG
göran	göran	göran	göran	PROPN;NOM	N;MASC;SG
göran	goran	göran	goran	PROPN;NOM	N;MASC;SG
kör	execute	köra	executar	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
kör	executem	köra	executar	V;IMP;FIN;ACT	V;SBJV;PL;3;PRS;FIN
kör	corra	köra	corra	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
kör	run	köra	run	V;IMP;FIN;ACT	N;MASC;SG
kör	corre	köra	correr	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
kör	condução	köra	condução	V;IMP;FIN;ACT	N;FEM;SG
kör	conduza	köra	conduzir	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
kör	conduz	köra	conduzir	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
kör	drive	köra	drive	V;IMP;FIN;ACT	N;MASC;SG
kör	running	köra	running	V;IMP;FIN;ACT	N;MASC;SG
albanien	albânia	albanie	albânia	PROPN;NOM	N;FEM;SG
kritik	críticas	kritik	crítica	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
kritik	críticas	kritik	crítica	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
maja	maja	maja	maja	PROPN;NOM	N;FEM;SG
högt	alto	hög	alto	ADJ;NOM;INDF;NEUT;SG	ADV
högt	high	hög	high	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
högt	altos	hög	alto	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
högt	altas	hög	alto	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;PL
högt	alta	hög	alta	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
högt	alto	hög	alto	ADJ;NOM;INDF;NEUT;SG	ADV
åke	åke	åke	åke	PROPN;NOM	N;MASC;SG
åke	ake	åke	ake	PROPN;NOM	N;MASC;SG
stark	strong	stark	strong	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stark	fortes	stark	forte	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
stark	stark	stark	stark	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
katolska	católico	katolsk	católico	ADJ;NOM;PL	N;MASC;SG
katolska	católicas	katolsk	católico	ADJ;NOM;PL	N;FEM;PL
katolska	católicos	katolsk	católico	ADJ;NOM;PL	N;MASC;PL
katolska	catolicismo	katolsk	catolicismo	ADJ;NOM;PL	N;MASC;SG
katolska	católica	katolsk	católico	ADJ;NOM;PL	N;FEM;SG
minas	minas	mina	mina	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
militära	militares	militär	militar	ADJ;NOM;PL	N;MASC;PL
militära	militar	militär	militar	ADJ;NOM;PL	N;MASC;SG
bangladesh	brazil	bangladesh	brazil	V;IND;PST;FIN;PASS	N;MASC;SG
bangladesh	bangladeche	bangladesh	bangladeche	V;IND;PST;FIN;PASS	N;FEM;SG
bangladesh	bangladesh	bangladesh	bangladesh	V;IND;PST;FIN;PASS	N;FEM;PL
bulbophyllum	bulbophyllum	bulbophyllum	bulbophyllum	V;IMP;FIN;ACT	N;MASC;SG
kristna	christian	kristen	christian	ADJ;NOM;PL	N;MASC;SG
kristna	cristã	kristen	cristã	ADJ;NOM;PL	N;FEM;SG
kristna	cristiano	kristen	cristiano	ADJ;NOM;PL	N;MASC;SG
kristna	cristão	kristen	cristão	ADJ;NOM;PL	N;MASC;SG
kristna	cristãos	kristen	cristão	ADJ;NOM;PL	N;MASC;PL
kristna	cristãos	kristen	cristão	ADJ;NOM;PL	N;MASC;PL
douglas	douglas	dougla	dougla	PROPN;NOM	N;FEM;PL
vitryssland	bielorússia	vitryssland	bielorússia	PROPN;NOM	N;FEM;SG
vitryssland	bielorrusso	vitryssland	bielorrusso	PROPN;NOM	N;MASC;SG
vitryssland	bielorrússia	vitryssland	bielorrússia	PROPN;NOM	N;FEM;SG
vitryssland	bielorrussa	vitryssland	bielorrussa	PROPN;NOM	N;FEM;SG
vitryssland	bielorrusso	vitryssland	bielorrusso	PROPN;NOM	N;MASC;SG
okänt	desconhecida	okän	desconhecer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
okänt	desconhecidos	okän	desconhecer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
okänt	desconhecidas	okän	desconhecer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
okänt	desconhecido	okän	desconhecer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
lewis	lewis	lewis	lewl	PROPN;NOM	N;MASC;SG
romersk	romana	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
romersk	romanas	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;PL
romersk	roman	romersk	roman	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
romersk	romano	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
romersk	romanos	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
münchen	münchen	münchen	münchen	PROPN;NOM	N;MASC;SG
münchen	munique	münchen	munique	PROPN;NOM	N;MASC;SG
ludvig	ludvig	ludvig	ludvig	PROPN;NOM	N;MASC;SG
ludvig	luiz	ludvig	luiz	PROPN;NOM	PROPN;MASC;SG
ludvig	luis	ludvig	lui	PROPN;NOM	N;MASC;SG
ludvig	luís	ludvig	luís	PROPN;NOM	N;MASC;SG
ludvig	louis	ludvig	loul	PROPN;NOM	N;MASC;SG
enkelt	simple	enkel	simple	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
enkelt	facilmente	enkel	facilmente	ADJ;NOM;INDF;NEUT;SG	ADV
enkelt	easy	enkel	easy	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
enkelt	calma	enkel	calma	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
young	jovem	young	jovem	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
young	jovens	young	jovem	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
not	note	not	note	N;NOM;INDF;MASC+FEM;SG	INTJ
vit	brancos	vit	branco	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
vit	branco	vit	branco	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vit	white	vit	white	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vit	brancas	vit	branco	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;PL
vit	branca	vit	branco	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
arbeta	trabalhos	arbeta	trabalho	V;IMP;FIN;ACT	N;MASC;PL
arbeta	trabalho	arbeta	trabalho	V;IMP;FIN;ACT	N;MASC;SG
arbeta	trabalhe	arbeta	trabalher	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
andré	andre	annan	andre	PROPN;NOM	N;MASC;SG
andré	andré	annan	andré	PROPN;NOM	N;MASC;SG
andré	andré	annan	andré	PROPN;NOM	N;MASC;SG
slätt	plain	slätta	plain	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
slätt	planície	slätta	planície	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
slätt	suaves	slätta	suave	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
slätt	liso	slätta	liso	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
framgång	sucessos	framgång	sucesso	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
exemplar	espécimes	exempel	espécime	N;NOM;INDF;NEUT;SG	N;MASC;PL
exemplar	espécimes	exempel	espécime	N;NOM;INDF;NEUT;SG	N;MASC;PL
exemplar	exemplares	exempel	exemplar	N;NOM;INDF;NEUT;SG	N;MASC;PL
exemplar	cópias	exempel	cópia	N;NOM;INDF;NEUT;SG	N;FEM;PL
college	faculdade	college	faculdade	PROPN;NOM	N;FEM;SG
college	colégio	college	colégio	PROPN;NOM	N;MASC;SG
college	college	college	college	PROPN;NOM	N;MASC;SG
college	universidade	college	universidade	PROPN;NOM	N;FEM;SG
ash	ash	ash	ash	PROPN;NOM	N;MASC;SG
ash	cinza	ash	cinza	PROPN;NOM	N;FEM;SG
ash	cinzas	ash	cinza	PROPN;NOM	N;FEM;PL
wisconsin	wisconsin	wisconsin	wisconsin	PROPN;NOM	N;MASC;SG
jacob	jacob	jacob	jacob	PROPN;NOM	N;MASC;SG
jacob	jacó	jacob	jacó	PROPN;NOM	N;MASC;SG
davis	davis	davis	davi	PROPN;NOM	N;MASC;SG
officiellt	funcionário	officiell	funcionário	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
officiellt	official	officiell	official	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
officiellt	oficiais	officiell	oficial	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
officiellt	oficialmente	officiell	oficialmente	ADJ;NOM;INDF;NEUT;SG	ADV
afrika	áfrica	afrika	áfrico	PROPN;NOM	N;FEM;SG
bank	bancários	bank	bancário	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
drog	puxou	drog	puxar	V;IMP;PST;FIN;ACT	V;IND;SG;3;PST;FIN
drog	fármaco	drog	fármaco	V;IMP;PST;FIN;ACT	N;MASC;SG
drog	droga	drog	droga	V;IMP;PST;FIN;ACT	N;FEM;SG
eau	eau	eau	eau	V;IMP;FIN;ACT	N;MASC;SG
professionell	profissionais	professionell	profissional	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
femte	quinta	fem	quinta	ADJ;NOM	N;FEM;SG
anton	anton	anton	anton	PROPN;NOM	N;MASC;SG
ung	young	ung	young	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ung	jovens	ung	jovem	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
nicaragua	nicarágua	nicaraguum	nicarágua	PROPN;NOM	V;IND;SG;3;FUT;FIN
ton	toneladas	ton	tonelada	N;NOM;INDF;NEUT;SG	N;FEM;PL
ton	toneladas	ton	tonelada	N;NOM;INDF;NEUT;SG	N;FEM;PL
ton	tons	ton	tom	N;NOM;INDF;NEUT;SG	N;MASC;PL
ton	toneladas	ton	tonelada	N;NOM;INDF;NEUT;SG	N;FEM;PL
arida	arida	arida	arida	ADJ;NOM;SG	N;MASC;SG
mats	mats	mats	mat	PROPN;NOM	N;MASC;SG
mats	tapetes	mats	tapete	PROPN;NOM	N;MASC;PL
inflytande	influencia	inflytande	influencia	N;NOM;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
inflytande	influências	inflytande	influência	N;NOM;INDF;NEUT;SG	N;FEM;PL
inflytande	influenciar	inflytande	influenciar	N;NOM;INDF;NEUT;SG	V;NFIN
gabriel	gabriel	gabriel	gabriel	PROPN;NOM	N;MASC;SG
fria	livre	fri	livre	ADJ;NOM;PL	ADJ;MASC;SG
fria	grátis	fri	grátis	ADJ;NOM;PL	N;MASC;SG
fria	free	fri	free	ADJ;NOM;PL	N;MASC;SG
fria	gratuito	fri	gratuito	ADJ;NOM;PL	ADJ;MASC;SG
fri	grátis	fri	grátis	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fri	free	fri	free	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
serier	comics	serie	comics	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
serier	série	serie	série	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
bakgrund	antecedentes	bakgrund	antecedentes	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
höger	certo	höger	certo	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
mina	mina	jag	mina	PRO;DEF;PL	N;FEM;SG
mina	meu	jag	meu	PRO;DEF;PL	DET;MASC;SG
mina	mina	jag	mina	PRO;DEF;PL	N;FEM;SG
mina	minha	jag	meu	PRO;DEF;PL	DET;FEM;SG
plan	planejar	plan	planejar	N;NOM;INDF;NEUT;SG	V;NFIN
plan	aviões	plan	avião	N;NOM;INDF;NEUT;SG	N;MASC;PL
litet	small	litet	small	ADV	N;MASC;SG
litet	pequenos	litet	pequeno	ADV	ADJ;MASC;PL
litet	pequeno	litet	pequeno	ADV	ADJ;MASC;SG
litet	pequena	litet	pequeno	ADV	ADJ;FEM;SG
litet	pequenas	litet	pequeno	ADV	ADJ;FEM;PL
litet	pequeno	litet	pequeno	ADV	ADJ;MASC;SG
litet	pequena	litet	pequeno	ADV	ADJ;FEM;SG
litet	little	litet	little	ADV	N;MASC;SG
gott	boa	god	bom	ADV	ADJ;FEM;SG
gott	bom	god	bom	ADV	ADJ;MASC;SG
gott	saboroso	god	saboroso	ADV	ADJ;MASC;SG
gott	gostoso	god	gostoso	ADV	ADJ;MASC;SG
gott	saborosa	god	saboroso	ADV	ADJ;FEM;SG
gott	gott	god	gott	ADV	N;MASC;SG
data	data	data	data	N;NOM;INDF;NEUT;PL	N;FEM;SG
adam	adão	adam	adão	PROPN;NOM	N;MASC;SG
adam	adam	adam	adar	PROPN;NOM	N;MASC;SG
steg	degraus	steg	degrau	N;NOM;INDF;NEUT;SG	N;MASC;PL
steg	etapas	steg	etapa	N;NOM;INDF;NEUT;SG	N;FEM;PL
