del	del	del	del	ADP;MASC;SG	
griego	그리스	griego	그리스	N;MASC;SG	PROPN
thomas	토머스	thoma	토머스	PROPN	PROPN
thomas	토마스	thoma	토마스	PROPN	
all	모두	all	모두	N	ADV
habla	talk	hablar	talk	V;IND;SG;3;PRS;FIN	
orquesta	오케스트라	orquesta	오케스트라	N;FEM;SG	
creó	생성	crear	생성	V;IND;SG;3;PST;FIN	N
montaña	산맥	montaña	산맥	N;FEM;SG	
mantener	유지	mantener	유지	V;NFIN	N
austria	오스트리아	austria	오스트리아	N;MASC;SG	PROPN
martin	마르틴	martin	마르틴	PROPN	PROPN
martin	마틴	martin	마틴	PROPN	PROPN
berlín	베를린	berlín	베를린	N;MASC;SG	PROPN
llama	불꽃	llamar	불꽃	V;IND;SG;3;PRS;FIN	
llama	통화	llamar	통화	V;IND;SG;3;PRS;FIN	N
llama	전화	llamar	전화	V;IND;SG;3;PRS;FIN	N
llama	호출	llamar	호출	V;IND;SG;3;PRS;FIN	N
directamente	똑바로	directamente	똑바로	ADV	
directamente	스트레이트	directamente	스트레이트	ADV	
directamente	직접	directamente	직접	ADV	
directamente	직통	directamente	직통	ADV	N
directamente	direct	directamente	direct	ADV	
directamente	다이렉트	directamente	다이렉트	ADV	N
lanzamiento	릴리즈	lanzamiento	릴리즈	N;MASC;SG	
lanzamiento	런칭	lanzamiento	런칭	N;MASC;SG	
lanzamiento	런칭	lanzamiento	런칭	N;MASC;SG	
capilla	채플	capilla	채플	N;FEM;SG	
probablemente	가능성	probablemente	가능성	ADV	N
bolivia	볼리비아	bolivia	볼리비아	N;FEM;SG	PROPN
tradición	전통	tradición	전통	N;FEM;SG	
autónoma	자치구	autónomo	자치구	ADJ;FEM;SG	N
hojas	잎새	hoja	잎새	N;FEM;PL	
hojas	리프	hoja	리프	N;FEM;PL	
hojas	블레이즈	hoja	블레이즈	N;FEM;PL	
ricardo	리차드	ricardo	리차드	N;MASC;SG	
ricardo	리처드	ricardo	리처드	N;MASC;SG	PROPN
ricardo	히카르도	ricardo	히카르+도	N;MASC;SG	
ricardo	리카르도	ricardo	리카르+도	N;MASC;SG	PROPN
ricardo	히카르두	ricardo	히카르두	N;MASC;SG	
soviética	소련	soviético	소련	ADJ;FEM;SG	PROPN
tomar	take	tomar	take	V;NFIN	
periodista	기자	periodista	기자	N;SG	
periodista	저널리스트	periodista	저널리스트	N;SG	
periodista	기자	periodista	기자	N;SG	
periodista	리포터	periodista	리포터	N;SG	
texas	텍사스	texa	텍사스	N;FEM;PL	PROPN
jugar	놀기	jugar	놀+기	V;NFIN	ADJ
jugar	재생	jugar	재생	V;NFIN	N
jugar	연주	jugar	연주	V;NFIN	N
jugar	플레이	jugar	플레이	V;NFIN	
papa	아빠	papa	아빠	N;MASC;SG	
papa	감자	papa	감자	N;MASC;SG	
latinos	라틴	latino	라틴	N;MASC;PL	
latinos	라틴계	latino	라틴계	N;MASC;PL	
firma	사인	firma	사인	N;FEM;SG	
firma	사인	firma	사인	N;FEM;SG	
hermana	언니	hermana	언니	N;FEM;SG	
hermana	누나	hermana	누나+아	N;FEM;SG	
decide	결심	decidir	결심	V;IND;SG;3;PRS;FIN	
decide	결정	decidir	결정	V;IND;SG;3;PRS;FIN	N
alianza	얼라이언스	alianza	얼라이언스	N;FEM;SG	
respuesta	대답해	respuesta	대답+하+어	N;FEM;SG	V
respuesta	답장	respuesta	답장	N;FEM;SG	
respuesta	답글	respuesta	답글	N;FEM;SG	
google	구글	google	구글	N;MASC;SG	
richard	리차드	richard	리차드	PROPN	
richard	리처드	richard	리처드	PROPN	PROPN
médico	의사	médico	의사	N;MASC;SG	
médico	닥터	médico	닥터	N;MASC;SG	
metro	메트로	metro	메트+로	N;MASC;SG	
marina	마리나	marina	마리+나	N;FEM;SG	
marina	네이비	marina	네이비	N;FEM;SG	
marina	마린	marina	마리+ㄴ	N;FEM;SG	
exterior	실외	exterior	실외	ADJ;SG	
exterior	야외	exterior	야외	ADJ;SG	N
exterior	밖에서	exterior	밖+에서	ADJ;SG	ADV
exterior	외부	exterior	외부	ADJ;SG	
exterior	바깥	exterior	바깥	ADJ;SG	N
exterior	외부	exterior	외부	ADJ;SG	
exterior	외부	exterior	외부	ADJ;SG	
británica	브리티시	británico	브리티시	ADJ;FEM;SG	PROPN
británica	영국인	británico	영국인	ADJ;FEM;SG	N
británica	영국	británico	영국	ADJ;FEM;SG	PROPN
visto	조회	visto	조회	ADJ;MASC;SG;V.PTCP	
visto	읽음	visto	읽+ㅁ	ADJ;MASC;SG;V.PTCP	
suiza	스위스	suiza	스위스	N;FEM;SG	PROPN
suiza	스위스	suiza	스위스	N;FEM;SG	PROPN
física	물리학	físico	물리학	ADJ;FEM;SG	N
física	물리	físico	물리	ADJ;FEM;SG	N
física	물리적	físico	물리+적	ADJ;FEM;SG	N
física	물리	físico	물리	ADJ;FEM;SG	N
anteriormente	아까	anteriormente	아까	ADV	
grecia	그리스	grecia	그리스	N;FEM;SG	PROPN
exposición	전람회	exposición	전람회	N;FEM;SG	
industrial	공업	industrial	공업	ADJ;SG	N
industrial	산업	industrial	산업	ADJ;SG	N
asiáticos	아시아	asiático	아시아	ADJ;MASC;PL	PROPN
asiáticos	아시아인	asiático	아시아인	ADJ;MASC;PL	
cuadro	탁자	cuadro	탁자	N;MASC;SG	
cuadro	식탁	cuadro	식탁	N;MASC;SG	
cuadro	테이블	cuadro	테이블	N;MASC;SG	
fundada	설립	fundado	설립	ADJ;FEM;SG;V.PTCP	N
nba	nba	nba	nba	N;FEM;SG	
colonia	쾰른	colonia	쾰른	N;FEM;SG	PROPN
colonia	콜로니아	colonia	콜로니아	N;FEM;SG	
díaz	디아스	díaz	디아스	PROPN	PROPN
díaz	웨인	díaz	웨인	PROPN	
díaz	wayne	díaz	wayne	PROPN	
díaz	디아즈	díaz	디아즈	PROPN	
díaz	디아스	díaz	디아스	PROPN	PROPN
pequeñas	작아	pequeño	작+아	ADJ;FEM;PL	
pequeñas	소작	pequeño	소작	ADJ;FEM;PL	
nación	네이션	nación	네이션	N;FEM;SG	
show	표시	show	표시	N;MASC;SG	
show	보이기	show	보이+기	N;MASC;SG	V
national	국립	national	국립	ADJ;SG	N
national	내셔널	national	내+시+어+요+ㄴ	ADJ;SG	
national	국민	national	국민	ADJ;SG	N
anunció	발표	anunciar	발표	V;IND;SG;3;PST;FIN	N
régimen	스킴	régimen	스킴	N;MASC;SG	
dinero	머니	dinero	머니	N;MASC;SG	
dinero	cash	dinero	cash	N;MASC;SG	
ahí	거기	ahí	거기	ADV	
suelo	바닥	suelo	바닥	N;MASC;SG	
concepto	concept	concepto	concept	N;MASC;SG	
concepto	컨셉	concepto	컨셉	N;MASC;SG	
calles	길거리	calle	길거리	N;FEM;PL	
calles	스트리트	calle	스트리트	N;FEM;PL	
calles	길거리	calle	길거리	N;FEM;PL	
hechos	팩트	hecho	팩트	N;MASC;PL	
ambiente	분위기	ambiente	분위기	N;MASC;SG	
ambiente	분위기	ambiente	분위기	N;MASC;SG	
salida	나가기	salida	나가+기	N;FEM;SG	
salida	exit	salida	exit	N;FEM;SG	
salida	끝내기	salida	끝내+기	N;FEM;SG	V
capítulo	chapter	capítulo	chapter	N;MASC;SG	
capítulo	챕터	capítulo	챕터	N;MASC;SG	
italiana	이탈리아	italiano	이탈리아	ADJ;FEM;SG	PROPN
italiana	이탈리아인	italiano	이탈리아인	ADJ;FEM;SG	V
italiana	이탈리아어	italiano	이탈리아지+어	ADJ;FEM;SG	
acciones	재고	acción	재고	N;FEM;PL	
cristo	그리스도	cristo	그리스도	N;MASC;SG	PROPN
cristo	크라이스트	cristo	크라이스트	N;MASC;SG	PROPN
evolución	에볼루션	evolución	에볼루션	N;FEM;SG	
alcanzó	도달	alcanzar	도달	V;IND;SG;3;PST;FIN	
venta	판매하기	venta	판매+하+기	N;FEM;SG	V
venta	팔아	venta	팔+아	N;FEM;SG	
venta	세일	venta	세일	N;FEM;SG	
fundador	창시자	fundador	창시자	N;MASC;SG	
fundador	창립자	fundador	창립자	N;MASC;SG	
piano	피아노	piano	피아노	N;MASC;SG	
procedencia	소스	procedencia	소스	N;FEM;SG	
procedencia	원본	procedencia	원본	N;FEM;SG	
roberto	로버트	roberto	로버트	N;MASC;SG	PROPN
ganar	win	ganar	win	V;NFIN	
ganar	승리	ganar	승리	V;NFIN	N
ganar	우승	ganar	우승	V;NFIN	N
ganar	승리	ganar	승리	V;NFIN	N
campeonatos	챔피언십	campeonato	後피+언감	N;MASC;PL	
campeonatos	챔피언쉽	campeonato	後피언+들	N;MASC;PL	
alemana	독일	alemán	독일	ADJ;FEM;SG	PROPN
alemana	독일인	alemán	독일인	ADJ;FEM;SG	N
alemana	독일어	alemán	독일어	ADJ;FEM;SG	
rosario	묵주	rosario	묵주	N;MASC;SG	
rosario	로사리오	rosario	로사리오	N;MASC;SG	PROPN
menores	미성년자	menor	미성년자	ADJ;PL	
menores	미성년자	menor	미성년자	ADJ;PL	
solamente	단발	solamente	단발	ADV	
conocer	만나	conocer	만나+아	V;NFIN	
debajo	아래쪽	debajo	아래+쪽	ADV	N
debajo	아래	debajo	아래	ADV	N
generación	세대	generación	세대	N;FEM;SG	
generación	세대	generación	세대	N;FEM;SG	
bronce	브라스	bronce	브라스	N;MASC;SG	
bronce	청동	bronce	청동	N;MASC;SG	
tabla	탁자	tabla	탁자	N;FEM;SG	
tabla	식탁	tabla	식탁	N;FEM;SG	
tabla	테이블	tabla	테이블	N;FEM;SG	
vio	쏘우	ver	쏘우	V;IND;SG;3;PST;FIN	
armada	해군	armado	해군	ADJ;FEM;SG;V.PTCP	N
armada	네이비	armado	네이비	ADJ;FEM;SG;V.PTCP	
armada	무장	armado	무장	ADJ;FEM;SG;V.PTCP	N
armada	육군	armado	육군	ADJ;FEM;SG;V.PTCP	N
armada	군대	armado	군대	ADJ;FEM;SG;V.PTCP	N
pareja	파트너	pareja	파트너	N;FEM;SG	
ingeniero	엔지니어	ingeniero	엔지니+어	N;MASC;SG	
península	반도	península	반도	N;FEM;SG	
escrita	서면	escrito	서+면	ADJ;FEM;SG;V.PTCP	
bahía	베이	bahía	베이	N;FEM;SG	
adelante	전진	adelante	전진	ADV	
adelante	전달	adelante	전달	ADV	N
cerro	언덕	cerro	언덕	N;MASC;SG	
enlace	링크	enlace	링크	N;MASC;SG	
traducción	번역	traducción	번역	N;FEM;SG	
traducción	번역	traducción	번역	N;FEM;SG	
máxima	최대	máximo	최대	ADJ;FEM;SG	N
fundado	설립	fundado	설립	ADJ;MASC;SG;V.PTCP	N
paraguay	파라과이	paraguay	파라과+이	N;MASC;SG	PROPN
alguien	아무나	alguien	아무나	PRO;SG	
alguien	누구나	alguien	누구+나	PRO;SG	ADV
alguien	누군가	alguien	누구+이+ㄴ가	PRO;SG	
alguien	누군가	alguien	누구+이+ㄴ가	PRO;SG	
ganador	승리자	ganador	승리자	N;MASC;SG	
ganador	winner	ganador	winner	N;MASC;SG	
estrellas	스타	estrella	스타	N;PL	
sangre	피피	sangre	피피	N;FEM;SG	
sangre	블러드	sangre	블러드	N;FEM;SG	
continuación	계속	continuación	계속	N;FEM;SG	
xxi	xxi	xxi	xxi	N	
aérea	공중	aéreo	공중	ADJ;FEM;SG	N
aérea	항공기	aéreo	항공기	ADJ;FEM;SG	N
técnico	테크니컬	técnico	테크니+들	N;MASC;SG	
técnico	테크	técnico	테크	N;MASC;SG	
humano	인간	humano	인간	ADJ;MASC;SG	N
humano	인체	humano	인체	ADJ;MASC;SG	N
humano	인간인	humano	인간인	ADJ;MASC;SG	V
dirigido	감독	dirigido	감독	ADJ;MASC;SG;V.PTCP	N
aparecen	나타납니다	aparecer	나타나+ㅂ니다	V;IND;PL;3;PRS;FIN	
colores	색상	color	색상	N;MASC;PL	
colores	색상	color	색상	N;MASC;PL	
materiales	소재	material	소재	N;MASC;PL	
centros	센터	centro	센터	N;MASC;PL	
fiestas	페스티발	fiesta	페스티발	N;FEM;PL	
fiestas	페스티벌	fiesta	페스티벌	N;FEM;PL	
simplemente	단순하게	simplemente	단순+하+게	ADV	CONJ
japonés	일본어	japonés	일본+어	N;MASC;SG	
japonés	일본	japonés	일본	N;MASC;SG	PROPN
japonés	일본인	japonés	일본인	N;MASC;SG	
franco	프랑크	franco	프랑크		PROPN
franco	프랑코	franco	프랑코		PROPN
franco	프랑	franco	프랑		PROPN
temperatura	기온	temperatura	기온	N;FEM;SG	
temperatura	체온	temperatura	체온	N;FEM;SG	
concepción	디자인	concepción	디자+이+ㄴ	N;FEM;SG	
concepción	콘셉시온	concepción	콘론+시온	N;FEM;SG	
carolina	캐럴라인	carolina	캐숙라인	N;FEM;SG	
carolina	캐롤라인	carolina	캐롤라인	N;FEM;SG	
carolina	카롤리나	carolina	카롤리+나	N;FEM;SG	
carolina	캐롤라이나	carolina	캐롤라이나	N;FEM;SG	
editor	퍼블리셔	editor	퍼블리지+어	N;MASC;SG	
editor	에디터	editor	에디터	N;MASC;SG	
polonia	폴란드어	polonia	폴란드어	PROPN	
polonia	폴란드	polonia	폴란드	PROPN	PROPN
polonia	폴란드	polonia	폴란드	PROPN	PROPN
hogar	집안	hogar	집안	N;MASC;SG	
hogar	집에	hogar	집+에	N;MASC;SG	ADV
hogar	고향	hogar	고향	N;MASC;SG	
hogar	집으로	hogar	집+으로	N;MASC;SG	ADV
hogar	가정	hogar	가정	N;MASC;SG	
abierto	오픈	abierto	오프+ㄴ	ADJ;MASC;SG;V.PTCP	
abierto	열기	abierto	열+기	ADJ;MASC;SG;V.PTCP	
noroeste	노스웨스턴	noroeste	노스웨스턴	N;SG	PROPN
noroeste	북서	noroeste	북서	N;SG	
noroeste	북서부	noroeste	북서부	N;SG	
noroeste	노스웨스트	noroeste	노스웨스트	N;SG	PROPN
noroeste	북서부	noroeste	북서부	N;SG	
noroeste	북서	noroeste	북서	N;SG	
castro	카스트로	castro	카스트+로	PROPN	
suecia	스웨덴어	suecia	스웨덴어	N;FEM;SG	
suecia	스웨덴	suecia	스웨덴	N;FEM;SG	PROPN
suecia	스웨덴인	suecia	스웨붙이+ㄴ	N;FEM;SG	
suecia	스웨덴	suecia	스웨덴	N;FEM;SG	PROPN
nota	노트	nota	노트	N;FEM;SG	
nota	참고	nota	참+고	N;FEM;SG	
concurso	콘테스트	concurso	콘테스트	N;MASC;SG	
seguir	팔로우	seguir	팔로우	V;NFIN	
altitud	고도	altitud	고도	N;FEM;SG	
altitud	고도	altitud	고도	N;FEM;SG	
actuación	성과	actuación	성과	N;FEM;SG	
peces	피쉬	pez	피쉬	N;MASC;PL	
peces	피시	pez	피시	N;MASC;PL	
peces	생선	pez	생선	N;MASC;PL	
ascenso	프로모션	ascenso	프로모션	N;MASC;SG	
ascenso	오르기	ascenso	오르+기	N;MASC;SG	V
planeta	플래닛	planeta	플래닛	N;MASC;SG	
monumento	메모리얼	monumento	메모리얼	N;MASC;SG	
monumento	기념탑	monumento	기념탑	N;MASC;SG	
monumento	모뉴먼트	monumento	모뉴먼트	N;MASC;SG	
israel	이스라엘	israel	이스라엘	N;SG	PROPN
marcha	행진곡	marcha	행진곡	N;FEM;SG	
publicaciones	게시글	publicación	게시글	N;FEM;PL	
ingeniería	엔지니어링	ingeniería	엔지니어링	N;FEM;SG	
basado	기반	basado	기반	ADJ;MASC;SG;V.PTCP	N
basado	기반으로	basado	기반+으로	ADJ;MASC;SG;V.PTCP	ADV
utilizar	사용	utilizar	사용	V;NFIN	N
utilizar	이용	utilizar	이용	V;NFIN	N
utilizar	사용하다	utilizar	사용+하+다	V;NFIN	
corea	한국인	corear	한국인	N;SG	
corea	한국	corear	한국	N;SG	PROPN
corea	한국어	corear	한국어	N;SG	
corea	한국	corear	한국	N;SG	PROPN
corea	코리아	corear	코리아	N;SG	
borrado	삭제됨	borrado	삭제되+ㄴ	ADJ;MASC;SG;V.PTCP	V
borrado	삭제함	borrado	삭제+하+ㅁ	ADJ;MASC;SG;V.PTCP	V
borrado	삭제되었습니다	borrado	삭제+되+었+습니다	ADJ;MASC;SG;V.PTCP	V
carmen	카르멘	carmen	카르멘	N;MASC;SG	
carmen	카멜	carmen	카멜	N;MASC;SG	
carmen	카르멜	carmen	카르멜	N;MASC;SG	
creada	생성	creado	생성	ADJ;FEM;SG;V.PTCP	N
creada	만들었습니다	creado	만들+었+습니다	ADJ;FEM;SG;V.PTCP	V
estaciones	시즌	estación	시즌	N;FEM;PL	
estaciones	스테이션	estación	스테이션	N;FEM;PL	
vuelo	flying	vuelo	flying	N;MASC;SG	
vuelo	플라잉	vuelo	플라잉	N;MASC;SG	
vuelo	날아라	vuelo	날+아라	N;MASC;SG	
xiii	xiii	xiii	xiii	N	NUM
titular	헤드라인	titular	헤드라인	N;MASC;SG	
florida	플로리다	florida	플로리다	N;FEM;SG	PROPN
económico	경제학	económico	경제학	ADJ;MASC;SG	N
económico	경제	económico	경제	ADJ;MASC;SG	N
rápidamente	빠르게	rápidamente	빠르+게	ADV	CONJ
destaca	하이라이트	destacar	하이라이트	V;IND;SG;3;PRS;FIN	
html	html	html	html	N;MASC;SG	
anderson	앤더슨	anderson	앤더슨	N;MASC;SG	
directo	똑바로	directo	똑바로	ADJ;MASC;SG	
directo	스트레이트	directo	스트레이트	ADJ;MASC;SG	
directo	직접	directo	직접	ADJ;MASC;SG	
directo	직통	directo	직통	ADJ;MASC;SG	N
directo	direct	directo	direct	ADJ;MASC;SG	
directo	다이렉트	directo	다이렉트	ADJ;MASC;SG	N
usado	사용함	usado	사용+하+ㅁ	ADJ;MASC;SG;V.PTCP	V
usado	사용됨	usado	사용+되+ㄴ	ADJ;MASC;SG;V.PTCP	V
usado	사용	usado	사용	ADJ;MASC;SG;V.PTCP	N
sucesor	후임	sucesor	후임	N;MASC;SG	
contrario	반대편	contrario	반대편	ADJ;MASC;SG	
contrario	반대로	contrario	반대+로	ADJ;MASC;SG	ADV
contrario	반대	contrario	반대	ADJ;MASC;SG	N
andalucía	안달루시아	andalucía	안달루시아	N;FEM;SG	PROPN
oficialmente	officially	oficialmente	officially	ADV	
volver	다시	volver	다시	V;NFIN	ADV
volver	뒤로	volver	뒤+로	V;NFIN	ADV
pista	활주로	pista	활주+로	N;FEM;SG	ADV
pista	런웨이	pista	런웨+이	N;FEM;SG	
cuarta	넷째	cuarto	넷째	ADJ;FEM;SG	NUM
cuarta	네번째	cuarto	네+번+째	ADJ;FEM;SG	N
agricultura	농사	agricultura	농사	N;FEM;SG	
viejo	늙은	viejo	늙+ㄴ	ADJ;MASC;SG	
viejo	오래된	viejo	오래+되+ㄴ	ADJ;MASC;SG	V
especiales	스페셜	especial	스페셜	ADJ;PL	
especiales	특수	especial	특수	ADJ;PL	
especiales	특별한	especial	특별+하+ㄴ	ADJ;PL	V
especiales	스페셜	especial	스페셜	ADJ;PL	
especiales	특별	especial	특별	ADJ;PL	
nueve	아홉	nueve	아홉	NUM;PL	
bosque	우즈	bosque	우즈	N;MASC;SG	
ganado	획득	ganado	획득	ADJ;MASC;SG;V.PTCP	N
ganado	획득한	ganado	획득+하+ㄴ	ADJ;MASC;SG;V.PTCP	V
ganado	가축	ganado	가축	ADJ;MASC;SG;V.PTCP	N
ganado	가축	ganado	가축	ADJ;MASC;SG;V.PTCP	N
carga	로드	carga	로드	N;FEM;SG	
carga	전하	carga	전하	N;FEM;SG	
carga	부하	carga	부하	N;FEM;SG	
letra	노랫말	letra	노랫말	N;FEM;SG	
letra	글씨	letra	글씨	N;FEM;SG	
debutó	데뷔	debutar	데뷔	V;IND;SG;3;PST;FIN	N
dejar	떠나	dejar	떠나+아	V;NFIN	CONJ
regreso	리턴	regreso	리턴	N;MASC;SG	
regreso	다시	regreso	다시	N;MASC;SG	ADV
regreso	뒤로	regreso	뒤+로	N;MASC;SG	ADV
complejo	콤플렉스	complejo	콤플렉스	ADJ;MASC;SG	
complejo	복합체	complejo	복합체	ADJ;MASC;SG	N
acto	act	acto	act	N;MASC;SG	
life	라이프	life	라이프	N	
indica	나타냅니다	indicar	나타내+ㅂ니다	V;IND;SG;3;PRS;FIN	
fundó	설립	fundar	설립	V;IND;SG;3;PST;FIN	N
bandas	갱스	banda	갱스	N;FEM;PL	
nicolás	니컬러스	nicolás	니컬러스	N;MASC;SG	PROPN
nicolás	니콜라스	nicolás	니콜라스	N;MASC;SG	PROPN
nicolás	니콜라우스	nicolás	니콜라우스	N;MASC;SG	PROPN
perdió	분실	perder	분실	V;IND;SG;3;PST;FIN	N
perdió	로스트	perder	로스트	V;IND;SG;3;PST;FIN	
perdió	잃어버린	perder	잃+어+버리+ㄴ	V;IND;SG;3;PST;FIN	V
playa	바닷가	playa	바닷가	N;FEM;SG	
playa	비치	playa	비치	N;FEM;SG	
playa	바닷가	playa	바닷가	N;FEM;SG	
arriba	인기	arriba	인기	ADV	N
arriba	top	arriba	top	ADV	
arriba	윗층	arriba	윗층	ADV	
arriba	위층	arriba	위층	ADV	
latina	라틴	latino	라틴	ADJ;FEM;SG	
latina	라틴어	latino	라틴어	ADJ;FEM;SG	PROPN
latina	라티나	latino	라티나	ADJ;FEM;SG	
conseguir	get	conseguir	get	V;NFIN	
femenino	암컷	femenino	암컷	ADJ;MASC;SG	
femenino	여성	femenino	여성	ADJ;MASC;SG	N
femenino	여자들	femenino	여자+들	ADJ;MASC;SG	N
femenino	여자	femenino	여자	ADJ;MASC;SG	N
femenino	여성	femenino	여성	ADJ;MASC;SG	N
vive	생방송	vivir	생방송	V;IND;SG;3;PRS;FIN	N
vive	라이브	vivir	라이브	V;IND;SG;3;PRS;FIN	
vive	생명	vivir	생명	V;IND;SG;3;PRS;FIN	N
sola	홀로	solo	홀로	ADJ;FEM;SG	ADV
sola	혼자	solo	혼자	ADJ;FEM;SG	ADV
basada	기반	basado	기반	ADJ;FEM;SG;V.PTCP	N
basada	기반으로	basado	기반+으로	ADJ;FEM;SG;V.PTCP	ADV
césar	카이사르	césar	카이사르	PROPN	
césar	시저	césar	시저	PROPN	
castellano	카스티야	castellano	카스티야	N;MASC;SG	PROPN
castellano	스페인어	castellano	스페인어	N;MASC;SG	
urbano	도시	urbano	도시	ADJ;MASC;SG	N
international	국제	international	국제	ADJ;SG	
international	인터내셔널	international	인터+내러텔	ADJ;SG	
oriente	이스트	oriente	이스트	N;MASC;SG	
oriente	동쪽	oriente	동+쪽	N;MASC;SG	
oriente	오리엔트	oriente	오리엔트	N;MASC;SG	
campeones	챔피언스	campeón	後피언스	N;MASC;PL	
niveles	레벨	nivel	레벨	N;MASC;PL	
niveles	수준	nivel	수준	N;MASC;PL	
arco	아크	arco	아크	N;MASC;SG	
arco	arc	arco	arc	N;MASC;SG	
arco	아치	arco	아치	N;MASC;SG	
justo	공정	justo	공정	ADV	N
justo	박람회	justo	박람회	ADV	N
justo	페어	justo	페+어	ADV	
ficción	허구	ficción	허구	N;FEM;SG	
administrativa	행정	administrativo	행정	ADJ;FEM;SG	N
difícil	열심히	difícil	열심히	ADJ;SG	ADV
difícil	하드	difícil	하드	ADJ;SG	
difícil	어려워	difícil	어렵+어	ADJ;SG	
difícil	어려움	difícil	어렵+ㅁ	ADJ;SG	V
difícil	어려워	difícil	어렵+어	ADJ;SG	
one	하나	one	하나	N	
conocidos	알려진	conocido	알리+어+지+ㄴ	ADJ;MASC;PL;V.PTCP	V
simple	단순	simple	단순	ADJ;SG	
simple	간단	simple	간단	ADJ;SG	
simple	심플	simple	심플	ADJ;SG	
simple	단순한	simple	단순+하+ㄴ	ADJ;SG	V
simple	간단하다	simple	간단+하+다	ADJ;SG	V
simple	간단한	simple	간단+하+ㄴ	ADJ;SG	V
listas	준비	lista	준비	N;FEM;PL	
listas	리스트	lista	리스트	N;FEM;PL	
histórica	사적	histórico	사+적	ADJ;FEM;SG	N
histórica	역사	histórico	역사	ADJ;FEM;SG	N
ideas	아이디어	idea	아이디어	N;FEM;PL	
vasco	바스크어	vasco	바스크어	N;MASC;SG	
vasco	바스크	vasco	바스크	N;MASC;SG	PROPN
contacto	문의	contacto	문+의	N;MASC;SG	
contacto	연락	contacto	연락	N;MASC;SG	
carreras	달리기	carrera	달리+기	N;FEM;PL	
carreras	러닝	carrera	러닝	N;FEM;PL	
carreras	경주	carrera	경주	N;FEM;PL	PROPN
carreras	경주	carrera	경주	N;FEM;PL	PROPN
carreras	레이싱	carrera	레이싱	N;FEM;PL	
carreras	커리어	carrera	커리어	N;FEM;PL	
single	싱글	single	싱글	N;MASC;SG	
single	단일	single	단일	N;MASC;SG	
invierno	윈터	invierno	윈터	N;MASC;SG	
nadie	아무도	nadie	아무+도	PRO;SG	ADV
diferente	달라	diferente	달+라	ADJ;SG	
diferente	다름	diferente	다르+ㅁ	ADJ;SG	
park	파크	park	파크	PROPN	
park	공원	park	공원	PROPN	N
romana	로만	romano	로만	ADJ;FEM;SG	
romana	로마	romano	로마	ADJ;FEM;SG	PROPN
barrios	동네	barrio	동네	N;MASC;PL	
ofrece	쿠폰	ofrecer	쿠폰	V;IND;SG;3;PRS;FIN	N
ancho	넓은	ancho	넓+ㄴ	N;MASC;SG	ADJ
ancho	와이드	ancho	와이드	N;MASC;SG	
ancho	넓이	ancho	넓이	N;MASC;SG	
panamá	파나마	panamá	파나마	N;MASC;SG	PROPN
panamá	파나마	panamá	파나마	N;MASC;SG	PROPN
completa	완료	completo	완료	ADJ;FEM;SG	N
completa	완성	completo	완성	ADJ;FEM;SG	N
producido	제작	producido	제작	ADJ;MASC;SG;V.PTCP	N
negra	검은색	negro	검은색	ADJ;FEM;SG	
negra	검정	negro	검정	ADJ;FEM;SG	
negra	검정색	negro	검정색	ADJ;FEM;SG	
negra	블랙	negro	블랙	ADJ;FEM;SG	
variedad	버라이어티	variedad	버라이어티	N;FEM;SG	
dominio	자치령	dominio	자치령	N;MASC;SG	
propios	소유	propio	소유	ADJ;MASC;PL	
mas	기타	mas	기타	ADV	N
movimientos	움직임	movimiento	움직이+ㅁ	N;MASC;PL	
