ogas	bär	oga	bära	N;NOM;FEM;PL	V;IMP;FIN;ACT
veikalā	handla	veikals	handla	N;ESS;MASC;SG	V;IMP;FIN;ACT
veikalā	butiken	veikals	butik	N;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
veikalā	butik	veikals	butik	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pašreizējie	aktuell	pašreizējs	aktuell	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
pašreizējie	aktuellt	pašreizējs	aktuell	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;NEUT;SG
atlikušās	kvarvarande	atlikt	kvarvarande	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM
atlikušās	återstår	atlikt	återstå	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;PRS;FIN;ACT
atlikušās	återstående	atlikt	återstående	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM
atlikušās	resterande	atlikt	resterande	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PRS;V.PTCP
tuberkulozes	tuberkulos	tuberkuloze	tuberkulos	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ulrihs	ullrich	ulrihs	ullrich	PROPN;NOM;MASC;SG	PROPN;NOM
porsche	porsche	porsche	porsche		N;NOM;INDF;MASC+FEM;SG
zināt	know	zināt	know	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
dala	uppdelad	dala	uppdela	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dala	uppdelat	dala	uppdela	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dala	delat	dala	delad	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dala	delad	dala	delad	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izcili	strålande	izcils	strålande	ADV	ADJ;NOM;PRS;V.PTCP
izcili	briljant	izcils	briljant	ADV	ADJ;NOM;INDF;MASC+FEM;SG
izcili	lysande	izcils	lysa	ADV	ADJ;NOM;PRS;V.PTCP
izcili	utestående	izcils	utestående	ADV	ADJ;NOM;PRS;V.PTCP
izcili	enastående	izcils	enastående	ADV	ADJ;NOM
izcili	förträffligt	izcils	förträfflig	ADV	ADJ;NOM;INDF;NEUT;SG
izcili	utmärkt	izcils	utmärkt	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
apvienotais	sammanslagna	apvienot	sammanslagen	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
joahims	joachim	joahims	joachim	PROPN;NOM;MASC;SG	PROPN;NOM
konfederāciju	edsförbundet	konfederācija	edsförbund	N;ACC;FEM;SG	N;NOM;DEF;NEUT;SG
rex	rex	rex	rex		N;NOM;INDF;MASC+FEM;SG
romans	roman	romans	roman	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
romans	romerska	romans	romersk	PROPN;NOM;MASC;SG	ADJ;NOM;PL
romans	romersk	romans	romersk	PROPN;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pārklājas	överlappning	pārklāties	överlappning	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
pārklājas	överlappning	pārklāties	överlappning	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
pārklājas	överlappande	pārklāties	överlappande	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
elektriskais	electric	elektrisks	electric	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
elektriskais	elektriska	elektrisks	elektrisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
ieee	ieee	ieee	ieee	N	PROPN;NOM
made	made	made	made		N;NOM;INDF;MASC+FEM;SG
made	tillverkad	made	tillverkad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
made	tillverkade	made	tillverkad		ADJ;NOM;PL;PST;V.PTCP
made	tillverkat	made	tillverkad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
made	gjorda	made	göra		ADJ;NOM;PL;PST;V.PTCP
uzrakstīts	skriftliga	uzrakstīt	skriftlig	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL
uzrakstīts	skrivet	uzrakstīt	skriva	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uzrakstīts	skrivit	uzrakstīt	skriva	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uzrakstīts	skriftligt	uzrakstīt	skriftlig	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG
uzrakstīts	skrivna	uzrakstīt	skrivna	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
taisnstūra	rektangulära	taisnstūris	rektangulär	N;NOM;MASC;SG	ADJ;NOM;PL
taisnstūra	rektangulär	taisnstūris	rektangulär	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
lubušas	lubusz	lubuša	lubusz	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	PROPN;NOM
ita}	ita}	itas	ita}		V;IMP;FIN;ACT
intensīva	intensivt	intensīva	intensiv	ADJ;NOM;FEM;SG	ADV
intensīva	intensiva	intensīva	intensiv	ADJ;NOM;FEM;SG	ADJ;NOM;PL
intensīva	intensivt	intensīva	intensiv	ADJ;NOM;FEM;SG	ADV
intensīva	intensiva	intensīva	intensiv	ADJ;NOM;FEM;SG	ADJ;NOM;PL
maņu	sensoriska	maņa	sensorisk	N;ACC;FEM;SG	ADJ;NOM;PL
pēcnācējiem	avkomman	pēcnācējs	avkomma	N;DAT;MASC;PL	N;NOM;DEF;MASC+FEM;SG
pēcnācējiem	avkomma	pēcnācējs	avkomma	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pēcnācējiem	avkommor	pēcnācējs	avkomma	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ieslodzījuma	fängelsestraff	ieslodzījums	fängelsestraff	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
ieslodzījuma	fängslande	ieslodzījums	fängslande	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
ieslodzījuma	fängelse	ieslodzījums	fängelse	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
ērti	bekvämt	ērti	bekvämt	ADV	ADJ;NOM;INDF;NEUT;SG
ērti	bekväm	ērti	bekväm	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ērti	bekvämt	ērti	bekvämt	ADV	ADJ;NOM;INDF;NEUT;SG
ērti	behagligt	ērti	behaglig	ADV	ADJ;NOM;INDF;NEUT;SG
ērti	bekväma	ērti	bekväma	ADV	ADJ;NOM;PL
ērti	bekväm	ērti	bekväm	ADV	ADJ;NOM;INDF;MASC+FEM;SG
amsterdamas	amsterdam	amstert	amsterdam	V;NOM;FEM;V.CVB	PROPN;NOM
amsterdamas	amsterdams	amstert	amsterdam	V;NOM;FEM;V.CVB	N;GEN;INDF;MASC+FEM;SG
gudrības	visdom	gudrība	visdom	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
gudrības	klokhet	gudrība	klokhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
gudrības	vishet	gudrība	vishet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ziemeļi	norr	ziemelis	norr	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ziemeļi	norra	ziemelis	norra	N;NOM;MASC;PL	ADJ;NOM;DEF;SG
ziemeļi	norrut	ziemelis	norrut	N;NOM;MASC;PL	ADV
ziemeļi	nord	ziemelis	nord	N;NOM;MASC;PL	PROPN;NOM
sarkani	rött	sarkans	rött	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;NEUT;SG
sarkani	röd	sarkans	röd	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
optisko	optiska	optiska	optisk	ADJ;ACC;MASC;SG	ADJ;NOM;PL
optisko	optisk	optiska	optisk	ADJ;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
optisko	optiskt	optiska	optisk	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;NEUT;SG
sauss	torka	sauss	torka	ADJ;NOM;MASC;SG	V;IMP;FIN;ACT
sauss	torra	sauss	torr	ADJ;NOM;MASC;SG	ADJ;NOM;PL
noliktava	lager	noliktava	lag	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
sazināties	kontakt	sazināties	kontakt	V;POS;REFL;NFIN	N;NOM;INDF;MASC+FEM;SG
praksi	övning	prakse	övning	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
praksi	praktik	prakse	praktik	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
praksi	öva	prakse	öva	N;ACC;FEM;SG	V;IMP;FIN;ACT
praksi	praxis	prakse	praxis	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nodoklis	beskatta	nodoklis	beskatta	N;NOM;MASC;SG	V;IMP;FIN;ACT
kandidatūru	kandidera	kandidatūra	kandidera	N;ACC;FEM;SG	V;IMP;FIN;ACT
kandidatūru	kandidatur	kandidatūra	kandidatur	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kandidatūru	kandidatur	kandidatūra	kandidatur	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
hop	hop	hop	hop		N;NOM;INDF;MASC+FEM;SG
solis	kliv	solis	kliv	N;NOM;MASC;SG	V;IMP;FIN;ACT
iedzīvotājs	hemmahörande	iedzīvotājs	hemmahörande	N;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
iedzīvotājs	bosatta	iedzīvotājs	bosatt	N;NOM;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
iedzīvotājs	bosatt	iedzīvotājs	bosatt	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vērts	worth	vērts	worth	ADJ;NOM;MASC;SG	PROPN;NOM
vērts	värdiga	vērts	värdig	ADJ;NOM;MASC;SG	ADJ;NOM;PL
kuģniecības	frakt	kuģniecība	frakt	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
kuģniecības	sjöfart	kuģniecība	sjöfart	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kuģniecības	sjöfarten	kuģniecība	sjöfart	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
hipotēzi	hypotes	hipotēze	hypotes	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
hipotēzi	hypotesen	hipotēze	hypotes	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
hipotēzi	hypoteser	hipotēze	hypotes	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
apvienojas	sammanfoga	apvienoties	sammanfoga	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
apvienojas	sammanfogning	apvienoties	sammanfogning	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
apvienojas	sammanfoga	apvienoties	sammanfoga	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
apvienojas	samgående	apvienoties	samgående	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;NEUT;SG
apvienojas	sammanfogning	apvienoties	sammanfogning	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
apvienojas	sammanslagning	apvienoties	sammanslagning	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
palikusi	kvar	palikt	kvar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADV
palikusi	left	palikt	lefa	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
palikusi	vänstra	palikt	vänster	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;DEF;SG
palikusi	vänstern	palikt	vänster	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;NOM;DEF;MASC+FEM;SG
palikusi	vänster	palikt	vänster	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
apsūdzēja	anklagades	apsūdzēt	anklaga	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;PST;FIN;PASS
apsūdzēja	anklagad	apsūdzēt	läkla_av	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apsūdzēja	anklagas	apsūdzēt	anklaga	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;FIN;PASS
apsūdzēja	anklagade	apsūdzēt	anklaga	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
apsūdzēja	åtalad	apsūdzēt	åtala	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
florida	florida	floridāt	florid	PROPN;NOM;FEM;SG	PROPN;NOM
matricas	matrisen	matrica	matris	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
matricas	matrix	matrica	matrix	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
matricas	matris	matrica	matris	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kopenhāgenā	copenhagen	kopenhāgens	copenhagen	N;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
kopenhāgenā	köpenhamn	kopenhāgens	köpenhamn	N;ESS;MASC;SG	PROPN;NOM
kopenhāgenā	köpenhamns	kopenhāgens	köpenhamn	N;ESS;MASC;SG	PROPN;GEN
visilgāk	längsta	lgt	lång	ADV;RL	ADJ;NOM;DEF;RL
luhanskas	luhansk	luhanska	luhansk	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izīrēts	hyrd	izīrēt	hyrd	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
izīrēts	hyrs	izīrēt	hyra	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
finansiāli	ekonomiskt	finansiāli	ekonomisk	ADV	ADJ;NOM;INDF;NEUT;SG
finansiāli	finansiellt	finansiāli	finansiell	ADV	ADJ;NOM;INDF;NEUT;SG
kaķiem	cats	kaķis	cats	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;SG
kaķiem	katterna	kaķis	katt	N;DAT;MASC;PL	N;NOM;DEF;MASC+FEM;PL
kaķiem	katter	kaķis	katt	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kaķiem	katt	kaķis	katt	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;SG
sasniegumu	prestation	sasniegums	prestation	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gaz	gaz	gaz	ga	N	V;IMP;FIN;ACT
uzskaitītas	uppräknade	uzskaitīt	uppräknad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
uzskaitītas	listade	uzskaitīt	lisa	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
uzskaitītas	börsnoterade	uzskaitīt	börsnotera	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nigērijas	nigerianska	nigērija	nigeriansk	PROPN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
muti	mun	mute	mun	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
muti	munnen	mute	mun	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
gmbh	gmbh	gmbh	gmbh		PROPN;NOM
agrākā	tidigast	agra	tidig	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;INDF;RL
agrākā	tidigaste	agra	tidig	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;DEF;RL
redakcijas	redaktionella	redakcija	redaktionell	N;NOM;FEM;PL	ADJ;NOM;PL
redakcijas	redaktionen	redakcija	redaktion	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
copa	copa	copa	copa		PROPN;NOM
obama	obamas	obama	obama	PROPN;NOM;FEM;SG	N;GEN;INDF;MASC+FEM;SG
obama	obama	obama	obama	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
apdares	avslutar	apdare	avsluta	N;NOM;FEM;PL	V;IND;PRS;FIN;ACT
organizētas	organiserade	organizēt	organiserad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
organizētas	organiserat	organizēt	organiserad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
organizētas	organiserad	organizēt	organiserad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
organizētas	anordnat	organizēt	anordna	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
marie	marie	mars	marie		PROPN;NOM
lībekas	lübeck	lībeka	lübeck	PROPN;NOM;FEM;SG	PROPN;NOM
īzaks	isaac	īzaks	isaac	N;NOM;MASC;SG	PROPN;NOM
īzaks	isak	īzaks	isak	N;NOM;MASC;SG	PROPN;NOM
dārzos	trädgårdarna	dārzs	trädgård	N;ESS;MASC;PL	N;NOM;DEF;MASC+FEM;PL
dārzos	trädgårdar	dārzs	trädgård	N;ESS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dārzos	gardens	dārzs	gard	N;ESS;MASC;PL	N;GEN;DEF;MASC+FEM;SG
veicinātu	foster	veicināt	fost	V;COND;POS;FIN;ACT	N;NOM;INDF;NEUT;SG
veicinātu	marknadsför	veicināt	marknadsför	V;COND;POS;FIN;ACT	V;IND;FIN;PASS
veicinātu	främja	veicināt	främja	V;COND;POS;FIN;ACT	V;IMP;FIN;ACT
veicinātu	marknadsföra	veicināt	marknadsföra	V;COND;POS;FIN;ACT	V;IMP;FIN;ACT
pelēkas	grå	pelēka	grå	ADJ;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pelēkas	grått	pelēka	gråda	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
sabruka	kollapsat	sabrukt	kollapsat	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dejotāja	dansare	dejotājs	dansare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
olimpiskajā	olympic	olimpiska	olympic	ADJ;ESS;FEM;SG	N;NOM;INDF;NEUT;SG
olimpiskajā	olympiska	olimpiska	olympisk	ADJ;ESS;FEM;SG	ADJ;NOM;PL
luters	luther	luters	luther	PROPN;NOM;MASC;SG	PROPN;NOM
vāgners	wagner	vāgners	wagner	N;NOM;MASC;SG	PROPN;NOM
kursos	banor	kurss	bana	N;ESS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kursos	kurser	kurss	kurs	N;ESS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
tuksnesis	öknen	tuksnesis	ökn	N;NOM;MASC;SG	N;NOM;DEF;NEUT;PL
atzīti	erkänd	atzīt	erkänd	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atzīti	erkänt	atzīt	erkända	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atzīti	erkända	atzīt	erkända	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
atzīti	erkänd	atzīt	erkänd	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atzīti	erkänt	atzīt	erkända	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atzīti	erkända	atzīt	erkända	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
atzīti	igenkänd	atzīt	igenkänd	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
teritoriālais	territoriella	teritoriāls	territoriell	ADJ;NOM;MASC;SG	ADJ;NOM;PL
dziļš	djup	dziļš	djup	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dziļš	djupa	dziļš	djup	ADJ;NOM;MASC;SG	ADJ;NOM;PL
dziļš	deep	dziļš	deep	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
dziļš	djupt	dziļš	djup	ADJ;NOM;MASC;SG	ADV
piesaista	locka	piesaistīt	locka	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
piesaista	attrahera	piesaistīt	attrahera	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;NFIN;ACT
žaunu	gill	žauna	gill	N;NOM;MASC;SG	PROPN;NOM
dana	dana	dans	dana	PROPN;NOM;FEM;SG	PROPN;NOM
silvija	sylvia	silvija	sylvia	N;NOM;FEM;SG	PROPN;NOM
silvija	silvia	silvija	silvi	N;NOM;FEM;SG	PROPN;NOM
pavlovs	pavlov	pavlovs	pavlov	PROPN;NOM;MASC;SG	PROPN;NOM
sausā	torka	sausa	torka	ADJ;NOM;FEM;SG	V;IMP;FIN;ACT
sausā	torra	sausa	torr	ADJ;NOM;FEM;SG	ADJ;NOM;PL
sausā	dri	sausa	dri	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
pacientiem	patienterna	pacients	patient	N;DAT;MASC;PL	N;NOM;DEF;MASC+FEM;PL
pacientiem	patienter	pacients	patient	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vienādu	enhetlig	vienāda	enhetlig	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
vienādu	enhetligt	vienāda	enhetlig	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;NEUT;SG
vienādu	uniform	vienāda	uniform	ADJ;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vienādu	enhetliga	vienāda	enhetlig	ADJ;ACC;MASC;SG	ADJ;NOM;PL
avārijā	infart	avārija	infart	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vadims	vadim	vadims	vadim	N;NOM;MASC;SG	PROPN;NOM
mini	mini	mīt	mini		N;NOM;INDF;MASC+FEM;SG
adams	adams	adams	adams	PROPN;NOM;MASC;SG	PROPN;NOM
digitālā	digitala	digitāls	digital	ADJ;NOM;FEM;SG	ADJ;NOM;PL
digitālā	digitalt	digitāls	digital	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
digitālā	digital	digitāls	digital	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gāzts	störtat	gāzt	störta	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bahs	bach	bahs	bach	PROPN;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
palīgā	hjälp	palīgs	hjälp	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fiksēts	fixerad	fiksēt	fixerad	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fiksēts	fasta	fiksēt	fast	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL
fiksēts	åtgärdat	fiksēt	åtgärda	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fiksēts	fast	fiksēt	fast	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADV
fiksēts	fixat	fiksēt	fixat	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG
mākslīgais	konstgjorda	mākslīgs	konstgjord	ADJ;NOM;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
mākslīgais	konstgjort	mākslīgs	konstgjor	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
mākslīgais	artificiell	mākslīgs	artificiell	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lādiņu	projektil	lādiņš	projektil	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cieņu	värdighet	cieņa	värdighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
paplašināta	utvidgat	paplašināt	utvidga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paplašināta	utökad	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
paplašināta	utvidgade	paplašināt	utvidga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	förlängt	paplašināt	förlänga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paplašināta	utökade	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	utökat	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paplašināta	utvidgat	paplašināt	utvidga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paplašināta	utvidgade	paplašināt	utvidga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	förstorade	paplašināt	förstora	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	utökad	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
paplašināta	utvidgade	paplašināt	utvidga	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	utökade	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
paplašināta	utökat	paplašināt	utöka	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paplašināta	expanderade	paplašināt	expandera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
veselas	hel	vesela	hel	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
veselas	hela	vesela	hel	ADJ;NOM;FEM;PL	ADJ;NOM;DEF;SG
falco	falco	falko	falco	N	PROPN;NOM
