que	che	que	che	PRO	DET
terán	testamento	ter	testamento	V	N;MASC;SG
terán	volontà	ter	volontà	V	N;FEM
terán	loro	ter	loro	V	PRO;PL;3
terán	won	ter	won	V	N;SG
estudar	studio	estudar	studio	V	N;MASC;SG
permitir	let	permitir	let	V	
descubrir	figura	descubrir	figura	V	N;FEM;SG
descubrir	fuori	descubrir	fuori	V	ADV
descubrir	out	descubrir	out	V	N;MASC
descubrir	how	descubrir	how	V	N
descubrir	come	descubrir	come	V	ADV
volvín	schiena	volvín	schiena	V	N;FEM;SG
volvín	ritorno	volvín	ritorno	V	N;MASC;SG
volvín	back	volvín	back	V	N
volvín	indietro	volvín	indietro	V	ADV
volvín	again	volvín	again	V	
volvín	ancora	volvín	ancora	V	ADV
volvín	got	volvín	got	V	
sufrimento	sofferente	sufrimento	sofferente	N	ADJ;SG
cita	data	cita	dare	N	V;FEM;SG;PST;V.PTCP
cita	preventivo	cita	preventivo	N	ADJ;MASC;SG
cita	nomina	cita	nominare	N	V;IND;SG;3;PRS;FIN
malos	cattiva	malo	cattivo	N	ADJ;FEM;SG
malos	pessimo	malo	pessimo	N	ADJ;MASC;SG
malos	cattivi	malo	cattivo	N	ADJ;MASC;PL
malos	male	malo	male	N	ADV
malos	cattivo	malo	cattivo	N	ADJ;MASC;SG
malos	tutto	malo	tutto	N	PRO;MASC;SG
malos	tutte	malo	tutto	N	DET;FEM;PL
malos	tutti	malo	tutto	N	PRO;MASC;PL
300	three	300	tareo	NUM	N
300	hundred	300	hundred	NUM	N;MASC
bosque	il	bosque	il	N	DET;DEF;MASC;SG
bosque	la	bosque	il	N	DET;DEF;FEM;SG
bosque	attraverso	bosque	attraverso	N	ADP
bosque	through	bosque	through	N	
conversa	parlare	converso	parlare	N	V;NFIN
conversa	parla	converso	parlare	N	V;IND;SG;3;PRS;FIN
perdín	lost	perder	lost	V	N
perdín	perduti	perder	perduto	V	ADJ;MASC;PL
perdín	persi	perder	perso	V	ADJ;MASC;PL
estean	sono	estear	essere	V	V;IND;PL;3;PRS;FIN
estean	loro	estear	loro	V	PRO;PL;3
estean	loro	estear	loro	V	PRO;PL;3
estean	te	estear	te	V	PRO;SG;2
estean	tu	estear	tu	V	PRO;SG;2
estean	voi	estear	voi	V	PRO;PL;2
biblioteca	nationale	biblioteca	nationale	N	ADJ;SG
biblioteca	il	biblioteca	il	N	DET;DEF;MASC;SG
biblioteca	la	biblioteca	il	N	DET;DEF;FEM;SG
pouca	piccolo	pouco	piccolo	DET	ADJ;MASC;SG
pouca	piccola	pouco	piccolo	DET	ADJ;FEM;SG
pouca	little	pouco	littla	DET	N
pouca	some	pouco	some	DET	
pouca	alcuni	pouco	alcuno	DET	PRO;MASC;PL
pouca	bit	pouco	bit	DET	N;MASC
chámome	denominazione	chámome	denominazione	V	N;FEM;SG
chámome	nome	chámome	nome	V	N;MASC;SG
tome	qui	tomar	qui	V	ADV
tome	here	tomar	vero	V	
tome	sedile	tomar	sedile	V	N;MASC;SG
tome	seat	tomar	seat	V	N
tome	make	tomar	make	V	N
tome	te	tomar	te	V	PRO;SG;2
tome	tu	tomar	tu	V	PRO;SG;2
tome	voi	tomar	voi	V	PRO;PL;2
fada	buona	fada	buono	N	ADJ;FEM;SG
fada	brava	fada	bravo	N	ADJ;FEM;SG
fada	bravo	fada	bravo	N	ADJ;MASC;SG
fada	buono	fada	buono	N	ADJ;MASC;SG
fada	bravi	fada	bravo	N	ADJ;MASC;PL
fada	bene	fada	bene	N	ADV
baile	ballare	baile	ballare	N	V;NFIN
baile	ballare	baile	ballare	N	V;NFIN
dedo	scegli	dedo	scegliere	N	V;IMP;SG;2;PRS;FIN
vedes	te	vede	te	V	PRO;SG;2
vedes	tu	vede	tu	V	PRO;SG;2
vedes	voi	vede	voi	V	PRO;PL;2
permite	may	permitir	may	V	N
permite	maggio	permitir	maggio	V	N;MASC;SG
permite	può	permitir	potere	V	V;IND;SG;3;PRS;FIN
precisamente	era	precisamente	essere	ADV	V;IND;SG;3;IPFV;FIN
precisamente	fu	precisamente	essere	ADV	V;IND;SG;3;PST;FIN
pasamos	attraverso	pasar	attraverso	V	ADP
pasamos	through	pasar	through	V	
pasamos	let	pasar	let	V	
pasamos	muoversi	pasar	muoverso	V	
momentos	moments	momento	moments	N	
semellante	come	semellante	come	ADJ	ADV
semellante	like	semellante	like	ADJ	
semellante	this	semellante	this	ADJ	
semellante	questo	semellante	questo	ADJ	DET;MASC;SG
semellante	questa	semellante	questo	ADJ	DET;FEM;SG
estase	essendo	estase	essere	N	V;V.MSDR
estase	essere	estase	essere	N	V;NFIN
estase	lei	estase	lei	N	PRO;SG;3
estase	she	estase	she	N	
contento	contento	contento	contento	ADV	ADJ;MASC;SG
contento	felici	contento	felice	ADV	ADJ;PL
contento	felice	contento	felice	ADV	ADJ;SG
contento	happy	contento	happy	ADV	N
contento	infelice	contento	infelice	ADV	ADJ;SG
contento	infelici	contento	infelice	ADV	ADJ;PL
contento	lieto	contento	lieto	ADV	ADJ;MASC;SG
demos	il	dar	il	N	DET;DEF;MASC;SG
demos	la	dar	il	N	DET;DEF;FEM;SG
precisan	loro	precisar	loro	V	PRO;PL;3
precisan	bisogno	precisar	bisogno	V	N;MASC;SG
precisan	necessità	precisar	necessità	V	N;FEM
precisan	bisogni	precisar	bisogno	V	N;MASC;PL
precisan	esigenze	precisar	esigenza	V	N;FEM;PL
apartamento	per	apartamento	per	N	ADP
libres	gratis	libre	gratis	ADJ	N
libres	free	libre	frendere	ADJ	N
libres	spenta	libre	spengere	ADJ	V;FEM;SG;PST;V.PTCP
meter	into	meter	into	V	
meter	schiena	meter	schiena	V	N;FEM;SG
meter	ritorno	meter	ritorno	V	N;MASC;SG
meter	back	meter	back	V	N
meter	indietro	meter	indietro	V	ADV
cargo	oltre	cargo	oltre	N	ADV
cargo	giurato	cargo	giurare	N	V;MASC;SG;PST;V.PTCP
vino	lui	ver	lui	N	PRO;MASC;SG;3
vino	visto	ver	vedere	N	V;MASC;SG;PST;V.PTCP
dado	perchè	dar	perché	V	ADV
dado	perché	dar	perché	V	ADV
atopou	lei	atopar	lei	V	PRO;SG;3
atopou	she	atopar	she	V	
preocupado	preoccupata	preocupar	preoccupato	V	ADJ;FEM;SG
preocupado	preoccupato	preocupar	preoccupato	V	ADJ;MASC;SG
preocupado	preoccupati	preocupar	preoccupato	V	ADJ;MASC;PL
preocupado	circa	preocupar	circa	V	ADV
preocupado	preoccupato	preocupar	preoccupato	V	ADJ;MASC;SG
preocupado	interessato	preocupar	interessato	V	ADJ;MASC;SG
preocupado	interessati	preocupar	interessato	V	ADJ;MASC;PL
preocupe	preoccupati	preocupir	preoccupato	V	ADJ;MASC;PL
preocupe	circa	preocupir	circa	V	ADV
encol	bonnie	encol	bonnia	V	N;FEM;SG
encol	over	encol	over	V	N
encol	oltre	encol	oltre	V	ADV
encol	schiena	encol	schiena	V	N;FEM;SG
encol	ritorno	encol	ritorno	V	N;MASC;SG
encol	back	encol	back	V	N
encol	indietro	encol	indietro	V	ADV
foder	posato	foder	posare	PROPN	V;MASC;SG;PST;V.PTCP
foder	cazzo	foder	cazzo	PROPN	N;MASC;SG
foder	vite	foder	vite	PROPN	N;FEM;PL
foder	fanculo	foder	fanculo	PROPN	V;IND;SG;1;PRS;FIN
foder	cazzo	foder	cazzo	PROPN	N;MASC;SG
desembarco	atterrare	desembarco	atterrare	N	V;NFIN
vivos	alive	vivo	alivo	ADJ	N
vivos	living	vivo	living	ADJ	N
vivos	vivere	vivo	vivere	ADJ	V;NFIN
noticias	dal	noticia	dal	N	ADJ;SG
noticias	dalla	noticia	dalla	N	ADJ;SG
noticias	from	noticia	from	N	
noticias	da	noticia	da	N	ADP
quedou	era	quedar	essere	V	V;IND;SG;3;IPFV;FIN
quedou	fu	quedar	essere	V	V;IND;SG;3;PST;FIN
tendo	con	ter	con	V	ADP
tendo	avendo	ter	avere	V	V;V.MSDR
tendo	end	ter	end	V	N;MASC
tendo	fine	ter	fine	V	N;FEM;SG
tendo	e	ter	e	V	CONJ
enteiro	intero	enteiro	intero	N	ADJ;MASC;SG
enteiro	interi	enteiro	intero	N	ADJ;MASC;PL
enteiro	intera	enteiro	intero	N	ADJ;FEM;SG
enteiro	intero	enteiro	intero	N	ADJ;MASC;SG
enteiro	piena	enteiro	pieno	N	ADJ;FEM;SG
enteiro	pieno	enteiro	pieno	N	ADJ;MASC;SG
enteiro	tutto	enteiro	tutto	N	PRO;MASC;SG
enteiro	tutte	enteiro	tutto	N	DET;FEM;PL
enteiro	tutti	enteiro	tutto	N	PRO;MASC;PL
martin	martino	martin	martino	PROPN	N;MASC;SG
martin	martina	martin	martina	PROPN	N;FEM;SG
martin	martin	martin	martin	PROPN	N;SG
deixádeme	let	deixádeme	let	ADV	
deixádeme	lasciare	deixádeme	lasciare	ADV	V;NFIN
deixádeme	lascia	deixádeme	lasciare	ADV	V;IND;SG;2;PRS;FIN
deixádeme	lasciate	deixádeme	lasciare	ADV	V;IMP;PL;2;PRS;FIN
cadros	e	cadro	e	N	CONJ
antiga	old	antigo	old	ADJ	N
liñas	il	liña	il	N	DET;DEF;MASC;SG
liñas	la	liña	il	N	DET;DEF;FEM;SG
relixión	religiosa	relixión	religioso	N	ADJ;FEM;SG
relixión	religioso	relixión	religioso	N	ADJ;MASC;SG
relixión	religiosi	relixión	religioso	N	ADJ;MASC;PL
quérote	love	quérote	love	PROPN	N
quérote	amore	quérote	amore	PROPN	N;MASC;SG
quérote	te	quérote	te	PROPN	PRO;SG;2
quérote	tu	quérote	tu	PROPN	PRO;SG;2
quérote	voi	quérote	voi	PROPN	PRO;PL;2
quérote	vuoi	quérote	volere	PROPN	V;IMP;SG;2;PRS;FIN
quérote	volere	quérote	volere	PROPN	V;NFIN
saia	fuori	saia	fuori	V	ADV
saia	out	saia	out	V	N;MASC
saia	gonna	saia	gonna	V	N;FEM;SG
saia	spento	saia	spento	V	ADJ;MASC;SG
saia	off	saia	off	V	ADJ;SG
procura	guardando	procura	guardare	N	V;V.MSDR
procura	per	procura	per	N	ADP
procura	cercare	procura	cercare	N	V;NFIN
procura	cerca	procura	cercare	N	V;IMP;SG;2;PRS;FIN
dacordo	ok	dacordo	ok	N	V;IND;SG;2;PRS;FIN
dacordo	concordare	dacordo	concordare	N	V;NFIN
dacordo	tutto	dacordo	tutto	N	PRO;MASC;SG
dacordo	tutte	dacordo	tutto	N	DET;FEM;PL
dacordo	tutti	dacordo	tutto	N	PRO;MASC;PL
dacordo	right	dacordo	right	N	
dacordo	giusto	dacordo	giusto	N	ADJ;MASC;SG
alemaña	germania	alemaña	germania	PROPN	N;FEM;SG
alemaña	tedeschi	alemaña	tedesco	PROPN	N;MASC;PL
alemaña	tedesco	alemaña	tedesco	PROPN	ADJ;MASC;SG
pasada	passati	pasado	passare	ADJ	V;MASC;PL;PST;V.PTCP
pasada	passato	pasado	passato	ADJ	N;MASC;SG
irá	will	ir	will	V	
irá	testamento	ir	testamento	V	N;MASC;SG
irá	volontà	ir	volontà	V	N;FEM
irá	non	ir	non	V	ADV
tele	impostare	telar	impostare	N	V;NFIN
parque	il	parque	il	N	DET;DEF;MASC;SG
parque	la	parque	il	N	DET;DEF;FEM;SG
fortes	strong	forte	strong	ADJ	N
fortes	il	forte	il	ADJ	DET;DEF;MASC;SG
fortes	la	forte	il	ADJ	DET;DEF;FEM;SG
fortes	fortezze	forte	fortezza	ADJ	N;FEM;PL
impresión	aveva	impresión	avere	N	V;IND;SG;3;IPFV;FIN
impresión	avevano	impresión	avere	N	V;IND;PL;3;IPFV;FIN
antigo	antico	antigo	antico	N	ADJ;MASC;SG
antigo	vecchi	antigo	vecchio	N	ADJ;MASC;PL
antigo	vecchio	antigo	vecchio	N	ADJ;MASC;SG
antigo	vecchia	antigo	vecchio	N	ADJ;FEM;SG
antigo	antico	antigo	antico	N	ADJ;MASC;SG
antigo	antiche	antigo	antico	N	ADJ;FEM;PL
antigo	antichi	antigo	antico	N	ADJ;MASC;PL
antigo	antica	antigo	antico	N	ADJ;FEM;SG
antigo	ex	antigo	ex	N	ADJ
manuela	her	manuela	her	N	ADJ;SG
quita	spento	quita	spento	V	ADJ;MASC;SG
quita	off	quita	off	V	ADJ;SG
quita	tifone	quita	tifone	V	N;MASC;SG
caste	gentili	caste	gentile	N	ADJ;PL
caste	gentile	caste	gentile	N	ADJ;SG
caste	come	caste	come	N	ADV
caste	like	caste	like	N	
caste	ordina	caste	ordinare	N	V;IND;SG;3;PRS;FIN
caste	digita	caste	digitare	N	V;IMP;SG;2;PRS;FIN
alégrome	buona	alégrome	buono	V	ADJ;FEM;SG
alégrome	brava	alégrome	bravo	V	ADJ;FEM;SG
alégrome	bravo	alégrome	bravo	V	ADJ;MASC;SG
alégrome	buono	alégrome	buono	V	ADJ;MASC;SG
alégrome	bravi	alégrome	bravo	V	ADJ;MASC;PL
alégrome	bene	alégrome	bene	V	ADV
alégrome	bello	alégrome	bello	V	ADJ;MASC;SG
alégrome	gentile	alégrome	gentile	V	ADJ;SG
alégrome	nizza	alégrome	nizza	V	N;FEM;SG
alégrome	bella	alégrome	bello	V	ADJ;FEM;SG
alégrome	contento	alégrome	contento	V	ADJ;MASC;SG
alégrome	felici	alégrome	felice	V	ADJ;PL
alégrome	felice	alégrome	felice	V	ADJ;SG
alégrome	happy	alégrome	happy	V	N
salvaxes	selvaggi	salvaxe	selvaggio	N	ADJ;MASC;PL
salvaxes	selvatici	salvaxe	selvatico	N	ADJ;MASC;PL
salvaxes	selvaggio	salvaxe	selvaggio	N	ADJ;MASC;SG
salvaxes	selvatico	salvaxe	selvatico	N	ADJ;MASC;SG
salvaxes	selvaggia	salvaxe	selvaggio	N	ADJ;FEM;SG
salvaxes	selvaggi	salvaxe	selvaggio	N	ADJ;MASC;PL
nishi	nishi	nishi	nishio	PROPN	N;MASC;SG
crawley	crawley	crawley	crawley	PROPN	N;MASC
absolutamente	nothing	absolutamente	nothing	ADV	N
absolutamente	nulla	absolutamente	nulla	ADV	PRO;SG
absolutamente	niente	absolutamente	niente	ADV	PRO;SG
pasaba	era	pasar	essere	V	V;IND;SG;3;IPFV;FIN
pasaba	fu	pasar	essere	V	V;IND;SG;3;PST;FIN
pasaba	solo	pasar	solo	V	ADV
pasaba	just	pasar	just	V	
informe	segnala	informe	segnalare	N	V;IND;SG;3;PRS;FIN
informe	breve	informe	breve	N	ADJ;SG
chamamos	call	chamar	call	V	N
chamamos	chiamate	chamar	chiamata	V	N;FEM;PL
redor	intorno	redor	intorno	N	ADV
redor	attorno	redor	attorno	N	ADV
consciencia	conscio	consciencia	conscio	N	ADJ;MASC;SG
consciencia	consci	consciencia	consco	N	ADJ;MASC;PL
consciencia	cosciente	consciencia	cosciente	N	ADJ;SG
consciencia	consapevoli	consciencia	consapevole	N	ADJ;PL
consciencia	coscienti	consciencia	cosciente	N	ADJ;PL
consciencia	consapevole	consciencia	consapevole	N	ADJ;SG
rir	risata	rir	risata	V	N;FEM;SG
rir	risate	rir	risata	V	N;FEM;PL
rir	risate	rir	risata	V	N;FEM;PL
rir	adesso	rir	adesso	V	ADV
rir	ora	rir	ora	V	ADV
seguramente	te	seguramente	te	ADV	PRO;SG;2
seguramente	tu	seguramente	tu	ADV	PRO;SG;2
seguramente	voi	seguramente	voi	ADV	PRO;PL;2
seguramente	chance	seguramente	chance	ADV	N;FEM
seguramente	possibilità	seguramente	possibilità	ADV	N;FEM
usa	uso	usar	uso	V	N;MASC;SG
usa	utilizzo	usar	utilizzo	V	N;MASC;SG
usa	usi	usar	uso	V	N;MASC;PL
dentes	suo	dente	suo	N	DET;MASC;SG
dentes	his	dente	his	N	
dentes	fuori	dente	fuori	N	ADV
esteas	te	estas	te	V	PRO;SG;2
esteas	tu	estas	tu	V	PRO;SG;2
esteas	voi	estas	voi	V	PRO;PL;2
esteas	sono	estas	essere	V	V;IND;PL;3;PRS;FIN
esteas	ovunque	estas	ovunque	V	ADV
escapar	away	escapar	away	V	N
escapar	via	escapar	via	V	ADV
escapar	fuga	escapar	fuga	V	N;FEM;SG
escapar	evasione	escapar	evasione	V	N;FEM;SG
escapar	escape	escapar	escape	V	N
escapar	fuori	escapar	fuori	V	ADV
escapar	out	escapar	out	V	N;MASC
escapar	run	escapar	run	V	N
contado	contanti	contado	contante	ADJ	N;MASC;PL
contado	contante	contado	contante	ADJ	N;MASC;SG
contado	cash	contado	cash	ADJ	N
contado	destro	contado	destro	ADJ	N;MASC;SG
contado	right	contado	right	ADJ	
contado	destra	contado	destra	ADJ	N;FEM;SG
contado	away	contado	away	ADJ	N
contado	via	contado	via	ADJ	ADV
contado	immediatamente	contado	immediatamente	ADJ	ADV
contado	subito	contado	subito	ADJ	ADV
imposíbel	possono	imposíbel	potere	ADJ	V;IND;PL;3;PRS;FIN
imposíbel	can	imposíbel	can	ADJ	
imposíbel	può	imposíbel	potere	ADJ	V;IND;SG;3;PRS;FIN
deixan	loro	deixar	loro	V	PRO;PL;3
deixan	stop	deixar	stop	V	N;MASC
deixan	fermo	deixar	fermo	V	ADJ;MASC;SG
deixan	che	deixar	che	V	DET
deixan	let	deixar	let	V	
deixan	sinistro	deixar	sinistro	V	N;MASC;SG
deixan	sinistra	deixar	sinistra	V	N;FEM;SG
limpar	limpida	limpar	limpida	V	ADJ;FEM;SG
limpar	chiara	limpar	chiaro	V	ADJ;FEM;SG
limpar	chiaro	limpar	chiaro	V	ADJ;MASC;SG
limpar	pulita	limpar	pulito	V	ADJ;FEM;SG
limpar	pulito	limpar	pulito	V	ADJ;MASC;SG
limpar	pulite	limpar	pulito	V	ADJ;FEM;PL
limpar	pulitura	limpar	pulitura	V	N;FEM;SG
limpar	pulizia	limpar	pulizia	V	N;FEM;SG
limpar	pulizie	limpar	pulizia	V	N;FEM;PL
limpar	e	limpar	e	V	CONJ
derradeira	final	derradeiro	final	ADJ	N
descanso	rompere	descanso	rompere	N	V;NFIN
descanso	riposare	descanso	riposare	N	V;NFIN
descanso	riposa	descanso	riposo	N	V;IND;SG;3;PRS;FIN
vaise	will	vaise	will	V	
vaise	testamento	vaise	testamento	V	N;MASC;SG
vaise	volontà	vaise	volontà	V	N;FEM
vaise	te	vaise	te	V	PRO;SG;2
vaise	tu	vaise	tu	V	PRO;SG;2
vaise	voi	vaise	voi	V	PRO;PL;2
vaise	lei	vaise	lei	V	PRO;SG;3
vaise	she	vaise	she	V	
vaise	sono	vaise	essere	V	V;IND;PL;3;PRS;FIN
fareino	will	fareino	will	V	
fareino	testamento	fareino	testamento	V	N;MASC;SG
fareino	volontà	fareino	volontà	V	N;FEM
vémonos	te	vémono	te	V	PRO;SG;2
vémonos	tu	vémono	tu	V	PRO;SG;2
vémonos	voi	vémono	voi	V	PRO;PL;2
vémonos	dopo	vémono	dopo	V	ADV
rock	intorno	rock	intorno	N	ADV
rock	attorno	rock	attorno	N	ADV
eua	usa	eua	usare	PROPN	V;IND;SG;3;PRS;FIN
eua	united	eua	united	PROPN	N;FEM;PL
eua	uniti	eua	unito	PROPN	ADJ;MASC;PL
eua	stati	eua	essere	PROPN	V;MASC;PL;PST;V.PTCP
eua	america	eua	americo	PROPN	ADJ;FEM;SG
andreu	vieni	andrar	venire	N	V;IND;SG;2;PRS;FIN
andreu	venite	andrar	venita	N	V;IND;PL;2;PRS;FIN
praza	quadrato	praza	quadrato	N	ADJ;MASC;SG
souben	era	souber	essere	V	V;IND;SG;3;IPFV;FIN
souben	fu	souber	essere	V	V;IND;SG;3;PST;FIN
traballamos	lavoro	traballar	lavoro	V	N;MASC;SG
traballamos	lavori	traballar	lavoro	V	N;MASC;PL
cambia	cambiamento	cambiar	cambiamento	V	N;MASC;SG
cambia	variazione	cambiar	variazione	V	N;FEM;SG
cambia	modifiche	cambiar	modifica	V	N;FEM;PL
cambia	cambiamenti	cambiar	cambiamento	V	N;MASC;PL
cambia	variazioni	cambiar	variazione	V	N;FEM;PL
cambia	differenze	cambiar	differenza	V	N;FEM;PL
cambia	differenza	cambiar	differenza	V	N;FEM;SG
benvida	benvenuto	benvida	benvenire	N	V;MASC;SG;PST;V.PTCP
benvida	benvenuti	benvida	benvenuto	N	V;MASC;PL;PST;V.PTCP
directamente	into	directamente	into	ADV	
directamente	destro	directamente	destro	ADV	N;MASC;SG
directamente	right	directamente	right	ADV	
directamente	giusto	directamente	giusto	ADV	ADJ;MASC;SG
directamente	destra	directamente	destra	ADV	N;FEM;SG
directamente	etero	directamente	etero	ADV	ADJ;MASC;SG
directamente	dritto	directamente	dritto	ADV	ADJ;MASC;SG
directamente	straight	directamente	straight	ADV	N
fixera	made	facer	made	V	N
entrou	into	entrar	into	V	
seguros	fiduciosa	seguro	fiducioso	N	ADJ;FEM;SG
seguros	fiducioso	seguro	fiducioso	N	ADJ;MASC;SG
seguros	sicuro	seguro	sicuro	N	ADJ;MASC;SG
seguros	fiduciosi	seguro	fiducioso	N	ADJ;MASC;PL
seguros	certo	seguro	certo	N	ADV
seguros	sicuro	seguro	sicuro	N	ADJ;MASC;SG
sentes	te	sente	te	V	PRO;SG;2
sentes	tu	sente	tu	V	PRO;SG;2
sentes	voi	sente	voi	V	PRO;PL;2
sentes	sit	sente	sit	V	N
sentes	sono	sente	essere	V	V;IND;PL;3;PRS;FIN
sentes	scusa	sente	scusa	V	N;FEM;SG
sentado	seduta	sentado	seduta	V	N;FEM;SG
sentado	down	sentado	down	V	N
sentado	giù	sentado	giù	V	ADJ;MASC;SG
sentado	sit	sentado	sit	V	N
sentado	era	sentado	essere	V	V;IND;SG;3;IPFV;FIN
sentado	fu	sentado	essere	V	V;IND;SG;3;PST;FIN
sentado	sat	sentado	sat	V	N
privado	soldato	privado	soldato	ADJ	N;MASC;SG
privado	concilio	privado	concilio	ADJ	N;MASC;SG
privado	consiglio	privado	consiglio	ADJ	N;MASC;SG
faremos	will	facer	will	V	
faremos	testamento	facer	testamento	V	N;MASC;SG
faremos	volontà	facer	volontà	V	N;FEM
faremos	make	facer	make	V	N
vouche	te	vouche	te	V	PRO;SG;2
vouche	tu	vouche	tu	V	PRO;SG;2
vouche	voi	vouche	voi	V	PRO;PL;2
menor	brother	menor	brother	ADJ	N
menor	fratello	menor	fratello	ADJ	N;MASC;SG
seguen	loro	seguir	loro	V	PRO;PL;3
seguen	still	seguir	still	V	
seguen	ancora	seguir	ancora	V	ADV
seguen	follow	seguir	follow	V	N
seguen	sono	seguir	essere	V	V;IND;PL;3;PRS;FIN
comprender	comprensione	comprender	comprensione	V	N;FEM;SG
comprender	comprensiva	comprender	comprensivo	V	ADJ;FEM;SG
comprender	comprensivo	comprender	comprensivo	V	ADJ;MASC;SG
serei	will	ser	will	V	
serei	testamento	ser	testamento	V	N;MASC;SG
serei	volontà	ser	volontà	V	N;FEM
enferma	malata	enferma	malato	N	ADJ;FEM;SG
enferma	malato	enferma	malato	N	ADJ;MASC;SG
enferma	lei	enferma	lei	N	PRO;SG;3
enferma	she	enferma	she	N	
consigo	ottenere	consigo	ottenere	PRO	V;NFIN
consigo	ottieni	consigo	ottenere	PRO	V;IMP;SG;2;PRS;FIN
consigo	ricevi	consigo	ricevere	PRO	V;IMP;SG;2;PRS;FIN
consigo	con	consigo	con	PRO	ADP
consigo	possono	consigo	potere	PRO	V;IND;PL;3;PRS;FIN
consigo	can	consigo	can	PRO	
consigo	può	consigo	potere	PRO	V;IND;SG;3;PRS;FIN
mackie	mackie	mackie	mackia	PROPN	N;MASC
mackie	mack	mackie	mack	PROPN	N;MASC
mackie	te	mackie	te	PROPN	PRO;SG;2
mackie	tu	mackie	tu	PROPN	PRO;SG;2
mackie	voi	mackie	voi	PROPN	PRO;PL;2
mackie	coltello	mackie	coltello	PROPN	N;MASC;SG
debera	dovrebbe	deber	dovere	V	V;COND;SG;3;PRS;FIN
debera	dovrebbero	deber	dovere	V	V;COND;PL;3;PRS;FIN
will	will	will	will	PROPN	
will	testamento	will	testamento	PROPN	N;MASC;SG
will	volontà	will	volontà	PROPN	N;FEM
feridos	ferito	ferido	ferire	N	V;MASC;SG;PST;V.PTCP
feridos	ferito	ferido	ferire	N	V;MASC;SG;PST;V.PTCP
salón	vivente	salón	vivente	N	ADJ;SG
salón	vivere	salón	vivere	N	V;NFIN
salón	disegnare	salón	disegnare	N	V;NFIN
shirin	shirin	shirin	shirin	V	N;FEM
jaime	jaime	jaime	jaima	PROPN	N;SG
obviamente	corso	obviamente	corso	ADV	N;MASC;SG
obviamente	rotta	obviamente	rotta	ADV	N;FEM;SG
recibín	got	recibir	got	V	
recibín	ricevuta	recibir	ricevuta	V	N;FEM;SG
temo	paura	temo	paura	V	N;FEM;SG
temo	timore	temo	timore	V	N;MASC;SG
temo	fear	temo	fear	V	N
temo	paura	temo	paura	V	N;FEM;SG
temo	paure	temo	paura	V	N;FEM;PL
iguais	il	igual	il	ADJ	DET;DEF;MASC;SG
iguais	la	igual	il	ADJ	DET;DEF;FEM;SG
iguais	equal	igual	equale	ADJ	N
iguais	tutto	igual	tutto	ADJ	PRO;MASC;SG
iguais	tutte	igual	tutto	ADJ	DET;FEM;PL
iguais	tutti	igual	tutto	ADJ	PRO;MASC;PL
función	loro	función	loro	N	PRO;PL;3
función	mostra	función	mostrare	N	V;IND;SG;3;PRS;FIN
anxo	divenne	anxo	divenire	N	V;IND;SG;3;PST;FIN
estudo	studia	estudo	studiare	N	V;IND;SG;3;PRS;FIN
estudo	studiare	estudo	studiare	N	V;NFIN
estudo	this	estudo	this	N	
estudo	questo	estudo	questo	N	DET;MASC;SG
estudo	questa	estudo	questo	N	DET;FEM;SG
estudo	studiando	estudo	studiare	N	V;V.MSDR
estudo	studiare	estudo	studiare	N	V;NFIN
mediante	through	mediante	through	ADP	
mediante	il	mediante	il	ADP	DET;DEF;MASC;SG
mediante	la	mediante	il	ADP	DET;DEF;FEM;SG
termos	che	ter	che	N	DET
trátase	circa	trátar	circa	V	ADV
trátase	te	trátar	te	V	PRO;SG;2
trátase	tu	trátar	tu	V	PRO;SG;2
trátase	voi	trátar	voi	V	PRO;PL;2
trátase	this	trátar	this	V	
trátase	questo	trátar	questo	V	DET;MASC;SG
trátase	questa	trátar	questo	V	DET;FEM;SG
produtos	il	produto	il	N	DET;DEF;MASC;SG
produtos	la	produto	il	N	DET;DEF;FEM;SG
agasallo	presenti	agasallo	presente	N	ADJ;PL
agasallo	presente	agasallo	presente	N	ADJ;SG
sucede	il	suceder	il	V	DET;DEF;MASC;SG
sucede	la	suceder	il	V	DET;DEF;FEM;SG
sucede	goes	suceder	goes	V	N
pasan	passo	pasar	passo	V	N;MASC;SG
pasan	pass	pasar	pass	V	N;MASC
pasan	attraverso	pasar	attraverso	V	ADP
pasan	through	pasar	through	V	
morren	morente	morrer	morente	V	N;SG
morren	die	morrer	die	V	N;MASC;SG
morren	loro	morrer	loro	V	PRO;PL;3
morren	sono	morrer	essere	V	V;IND;PL;3;PRS;FIN
recordo	ricordate	recordo	ricordare	N	V;IND;PL;2;PRS;FIN
recordo	ricordati	recordo	ricordare	N	ADJ;MASC;PL
recordo	ricorda	recordo	ricordare	N	V;IND;SG;2;PRS;FIN
leste	orientale	leste	orientale	N	ADJ;SG
leste	oriente	leste	oriente	N	ADJ;SG
leste	orientale	leste	orientale	N	ADJ;SG
ridículo	ridicole	ridículo	ridicolo	N	ADJ;FEM;PL
ridículo	ridicolo	ridículo	ridicolo	N	ADJ;MASC;SG
ridículo	ridicoli	ridículo	ridicole	N	ADJ;MASC;PL
ridículo	ridicola	ridículo	ridicolo	N	ADJ;FEM;SG
ridículo	guarda	ridículo	guardare	N	V;IND;SG;3;PRS;FIN
impostos	loro	imposto	loro	N	PRO;PL;3
ganas	cercasi	gano	cercaso	N	V;IND;SG;2;PRS;FIN
