kategória	kategori	kategória	kategori	N;NOM;FEM;SG	PROPN;SG
tony	ton	ton	ton	PROPN;ANIM;NOM;MASC;SG	N
zvyšok	beristirahat	zvyšok	beristirahat	N;INAN;NOM;MASC;SG	V;SG;ACT
charentes	charentes	charentes	charentes	N;ANIM;NOM;MASC;SG	PROPN
úlohy	tugas	úloha	tugas	N;NOM;FEM;PL	N;SG
úlohy	peran	úloha	peran	N;NOM;FEM;PL	N;SG
úlohy	penetapan	úloha	pentetapan	N;NOM;FEM;PL	N;SG
úlohy	penugasan	úloha	pentugasan	N;NOM;FEM;PL	N;SG
úlohy	tugas	úloha	tugas	N;NOM;FEM;PL	N;SG
úlohy	pr	úloha	pr	N;NOM;FEM;PL	PROPN
klávesy	keys	kláves	keys	N;INAN;NOM;MASC;PL	PROPN
klávesy	kunci	kláves	kunci	N;INAN;NOM;MASC;PL	N;SG
klávesy	key	kláves	key	N;INAN;NOM;MASC;PL	PROPN
klávesy	keyboard	kláves	keyboard	N;INAN;NOM;MASC;PL	PROPN
štvrťfinále	quarterfinals	štvrťfinál	quarterfinals	N;NOM;FEM;PL	PROPN
linky	baris	linka	baris	N;NOM;FEM;PL	N;SG
linky	lines	linka	lines	N;NOM;FEM;PL	PROPN
linky	garis	linka	garis	N;NOM;FEM;PL	PROPN;SG
linky	taut	linka	taut	N;NOM;FEM;PL	N;SG
linky	pranala	linka	pranala	N;NOM;FEM;PL	N;SG
linky	tautan	linka	tautan	N;NOM;FEM;PL	N;SG
linky	links	linka	links	N;NOM;FEM;PL	PROPN
diaľnica	highway	diaľnica	highway	N;NOM;FEM;SG	PROPN
schopný	able	schopný	able	ADJ;ANIM;NOM;MASC;SG	PROPN
schopný	mampu	schopný	mampu	ADJ;ANIM;NOM;MASC;SG	ADV
schopný	mampu	schopný	mampu	ADJ;ANIM;NOM;MASC;SG	ADV
prevádzky	operasi	prevádzka	operasi	N;NOM;FEM;PL	N;SG
prevádzky	pemasangan	prevádzka	penpasangan	N;NOM;FEM;PL	N;SG
prevádzky	instalasi	prevádzka	instalasi	N;NOM;FEM;PL	N;SG
láska	love	láska	love	N;NOM;FEM;SG	PROPN
láska	cintai	láska	cintai	N;NOM;FEM;SG	V;SG;ACT
štruktúry	struktur	štruktúra	struktur	N;NOM;FEM;PL	N;SG
problémov	masalah	problém	masalah	N;INAN;GEN;MASC;PL	N;SG
americké	american	americký	american	ADJ;NOM;NEUT;SG	PROPN
americké	amerika	americký	amerika	ADJ;NOM;NEUT;SG	PROPN;SG
edward	edward	edward	edward	PROPN;ANIM;NOM;MASC;SG	PROPN
rezervácie	pemesanan	rezervácia	penpesanan	N;NOM;FEM;PL	N;SG
rezervácie	reservasi	rezervácia	reservasi	N;NOM;FEM;PL	PROPN
rezervácie	pemesanan	rezervácia	penpesanan	N;NOM;FEM;PL	N;SG
rezervácie	booking	rezervácia	booking	N;NOM;FEM;PL	PROPN
rezervácie	pemesanan	rezervácia	penpesanan	N;NOM;FEM;PL	N;SG
rezervácie	reservasi	rezervácia	reservasi	N;NOM;FEM;PL	PROPN
rezervácie	pemesanan	rezervácia	penpesanan	N;NOM;FEM;PL	N;SG
adam	adam	adam	adam	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
fakulta	fani	fakult	fani	N;NOM;FEM;SG	PROPN
king	raja	king	raja	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
king	king	king	king	PROPN;ANIM;NOM;MASC;SG	PROPN
látok	zat	látok	zat	N;GEN;FEM;PL	N;SG
európsky	eropa	európsky	eropa	ADJ;INAN;NOM;MASC;SG	N;SG
európsky	european	európsky	european	ADJ;INAN;NOM;MASC;SG	PROPN
hmotnosti	berat	hmotnosť	berat	N;NOM;FEM;PL	ADJ;SG
píše	penulisan	písať	pentulisan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
písomná	tertulis	písomný	tertulis	ADJ;NOM;FEM;SG	V;SG;PASS
písomná	ditulis	písomný	ditulis	ADJ;NOM;FEM;SG	V;SG;PASS
vojenský	kemiliteran	vojenský	kemiliteran	ADJ;ANIM;NOM;MASC;SG	N;SG
plán	plan	plán	plan	N;INAN;NOM;MASC;SG	PROPN
plán	rencanakan	plán	rencanakan	N;INAN;NOM;MASC;SG	V;SG;ACT
auvergne	auvergne	auvergne	auvergne	N;NOM;FEM;SG	PROPN
tretia	sepertiga	tretí	sepertiga	ADJ;NOM;FEM;SG	NUM
tretia	ketiga	tretí	ketiga	ADJ;NOM;FEM;SG	NUM
atmosféry	atmosfer	atmosféra	atmosfer	N;NOM;FEM;PL	N;SG
atmosféry	suasana	atmosféra	suasana	N;NOM;FEM;PL	N;SG
atmosféry	atmosfir	atmosféra	atmosfir	N;NOM;FEM;PL	N;SG
osi	osi	osi	osi	N;NOM;FEM;SG	PROPN
osi	axis	osi	axis	N;NOM;FEM;SG	PROPN
mars	mars	mars	mars	PROPN;ANIM;NOM;MASC;SG	PROPN
stredisko	tengah	stredisko	tengah	N;NOM;NEUT;SG	PROPN;SG
stredisko	centre	stredisko	centre	N;NOM;NEUT;SG	PROPN
dĺžky	panjang	dĺžka	panjang	N;NOM;FEM;PL	ADJ;SG
synov	sons	syn	sons	N;ANIM;ACC;MASC;PL	PROPN
milióna	million	milióna	million	NUM;NOM;MASC;SG	PROPN
yonne	yonne	yonne	yonne		PROPN
gers	gers	gers	gers	PROPN;NOM;FEM;SG	PROPN
oceánu	samudera	oceán	samudera	N;INAN;GEN;MASC;SG	PROPN;SG
oceánu	samudra	oceán	samudra	N;INAN;GEN;MASC;SG	PROPN;SG
oceánu	ocean	oceán	ocean	N;INAN;GEN;MASC;SG	PROPN
maine	maine	maina	maine	PROPN;ANIM;NOM;MASC;SG	PROPN
čína	tiongkok	číno	tiongkok	PROPN;ANIM;NOM;MASC;SG	PROPN
čína	china	číno	china	PROPN;ANIM;NOM;MASC;SG	PROPN
čína	jatim	číno	jatim	PROPN;ANIM;NOM;MASC;SG	PROPN
čína	cina	číno	cina	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
osem	eight	osem	eight	NUM;NOM;NEUT;SG	PROPN
postaviť	bina	postaviť	bina	V;PFV;POS;NFIN	PROPN;SG
postaviť	build	postaviť	build	V;PFV;POS;NFIN	PROPN
prišli	tiba	prísť	tiba	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG
prišli	came	prísť	came	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	PROPN
štátne	negara	štátny	negara	ADJ;NOM;NEUT;SG	N;SG
štátne	keadaan	štátny	keadaan	ADJ;NOM;NEUT;SG	N;SG
štátne	state	štátny	state	ADJ;NOM;NEUT;SG	PROPN
dosiahnuť	jangkau	dosiahnuť	jangkau	V;PFV;POS;NFIN	N;SG
dosiahnuť	jangkauan	dosiahnuť	jangkauan	V;PFV;POS;NFIN	N;SG
povedal	said	povedať	said	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	PROPN
povedal	katanya	povedať	kata	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;SG
povedal	kata	povedať	kata	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;SG
škôl	sekolah	škola	sekolah	N;GEN;FEM;PL	N;SG
žiarenia	radiasi	žiarenie	radiasi	N;NOM;NEUT;PL	N;SG
celková	keseluruhan	celkový	keseluruhan	ADJ;NOM;FEM;SG	PRO
každého	semuanya	každý	semua	DET;ANIM;ACC;MASC;SG	PRO
každého	each	každý	each	DET;ANIM;ACC;MASC;SG	PROPN
straty	kerugian	strata	kerugian	N;NOM;FEM;PL	N;SG
straty	kehilangan	strata	kehilangan	N;NOM;FEM;PL	N;SG
straty	rugi	strata	rugi	N;NOM;FEM;PL	N;SG
straty	kerugian	strata	kerugian	N;NOM;FEM;PL	N;SG
straty	korban	strata	korban	N;NOM;FEM;PL	N;SG
pes	dog	pes	dog	N;ANIM;NOM;MASC;SG	PROPN
american	american	american	american	N;NOM;FEM;SG	PROPN
american	amerika	american	amerika	N;NOM;FEM;SG	PROPN;SG
mori	mori	more	mori	N;NOM;NEUT;SG	PROPN
domy	rumah	dom	rumah	N;INAN;NOM;MASC;PL	N;SG
služieb	servis	služba	servis	N;GEN;FEM;PL	PROPN;SG
služieb	pelayanan	služba	penlayanan	N;GEN;FEM;PL	N;SG
služieb	layanan	služba	layanan	N;GEN;FEM;PL	N;SG
služieb	jasa	služba	jasa	N;GEN;FEM;PL	N;SG
polovica	separuh	polovica	separuh	N;NOM;FEM;SG	ADJ;SG
polovica	half	polovica	half	N;NOM;FEM;SG	PROPN
polovica	setengah	polovica	setengah	N;NOM;FEM;SG	ADJ;SG
lety	penerbangan	let	penterbangan	N;INAN;NOM;MASC;PL	N;SG
techniky	teknik	technika	teknik	N;NOM;FEM;PL	N;SG
kariéru	berkarir	kariéra	berkarir	N;ACC;FEM;SG	V;SG;ACT
eduard	edward	eduard	edward	PROPN;ANIM;NOM;MASC;SG	PROPN
eduard	eduard	eduard	eduard	PROPN;ANIM;NOM;MASC;SG	PROPN
prešove	prešov	prešov	prešov	N;INAN;GEN;MASC;SG	PROPN
zlaté	imut	zlatý	imut	ADJ;NOM;NEUT;SG	N
zlaté	cute	zlatý	cute	ADJ;NOM;NEUT;SG	PROPN
zlaté	golden	zlatý	golden	ADJ;NOM;NEUT;SG	PROPN
zlaté	emas	zlatý	emas	ADJ;NOM;NEUT;SG	N;SG
zlaté	keemasan	zlatý	keemasan	ADJ;NOM;NEUT;SG	N;SG
white	white	whit	white	PROPN;ANIM;NOM;MASC;SG	PROPN
white	putih	whit	putih	PROPN;ANIM;NOM;MASC;SG	ADJ;SG
súčasná	kontemporer	súčasný	kontemporer	ADJ;NOM;FEM;SG	N
alexandra	alexandra	alexandra	alexandra	N;NOM;FEM;SG	PROPN
stupňa	instance	stupeň	instance	N;INAN;GEN;MASC;SG	PROPN
wta	wta	wta	wta		PROPN
starší	sesepuh	starý	sesepuh	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	tetua	starý	tetua	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	penatua	starý	penatua	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	sesepuh	starý	sesepuh	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	elder	starý	elder	ADJ;ANIM;NOM;CMPR;MASC;SG	PROPN
starší	ketua	starý	ketua	ADJ;ANIM;NOM;CMPR;MASC;SG	N;SG
starší	tetua	starý	tetua	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	penatua	starý	penatua	ADJ;ANIM;NOM;CMPR;MASC;SG	N
starší	manula	starý	manula	ADJ;ANIM;NOM;CMPR;MASC;SG	N;SG
starší	lansia	starý	lansia	ADJ;ANIM;NOM;CMPR;MASC;SG	PROPN;SG
karty	kartu	karta	kartu	N;NOM;FEM;PL	N;SG
karty	tab	karta	tab	N;NOM;FEM;PL	PROPN
karty	card	karta	card	N;NOM;FEM;PL	PROPN
karty	kartu	karta	kartu	N;NOM;FEM;PL	N;SG
študentov	pelajar	študent	pelajar	N;ANIM;ACC;MASC;PL	N;SG
študentov	santri	študent	santri	N;ANIM;ACC;MASC;PL	N;SG
študentov	mahasiswa	študent	mahasiswa	N;ANIM;ACC;MASC;PL	N;SG
študentov	murid	študent	murid	N;ANIM;ACC;MASC;PL	N;SG
študentov	siswa	študent	siswa	N;ANIM;ACC;MASC;PL	N;SG
mike	mike	mika	mike	PROPN;ANIM;NOM;MASC;SG	PROPN
určený	ditentukan	určený	ditentukan	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
určený	bertekad	určený	bertekad	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;ACT
určený	ditunjuk	určený	ditunjuk	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
frank	frank	frank	frank	PROPN;ANIM;NOM;MASC;SG	PROPN
pomenovanie	term	pomenovanie	term	N;NOM;NEUT;SG	PROPN
minimálne	minimum	minimálne	minimum	ADV	ADJ;SG
minimálne	minimal	minimálne	minimal	ADV	ADJ;SG
minimálne	minimal	minimálne	minimal	ADV	ADJ;SG
minimálne	minim	minimálne	minim	ADV	ADJ;SG
simon	simon	simon	simon	PROPN;ANIM;NOM;MASC;SG	PROPN
dolárov	bucks	dolár	bucks	N;INAN;GEN;MASC;PL	PROPN
dolárov	dolar	dolár	dolar	N;INAN;GEN;MASC;PL	N;SG
dolárov	dollars	dolár	dollars	N;INAN;GEN;MASC;PL	PROPN
dolárov	dollar	dolár	dollar	N;INAN;GEN;MASC;PL	PROPN
dolárov	dolar	dolár	dolar	N;INAN;GEN;MASC;PL	N;SG
metódy	metoda	metóda	metoda	N;NOM;FEM;PL	N;SG
metódy	metode	metóda	metode	N;NOM;FEM;PL	N;SG
podniky	enterprises	podnik	enterprises	N;INAN;NOM;MASC;PL	PROPN
podniky	bisnis	podnik	bisnis	N;INAN;NOM;MASC;PL	N;SG
základ	baseline	základ	baseline	N;INAN;NOM;MASC;SG	PROPN
základ	foundation	základ	foundation	N;INAN;NOM;MASC;SG	PROPN
základ	basis	základ	basis	N;INAN;NOM;MASC;SG	PROPN;SG
základ	dasar	základ	dasar	N;INAN;NOM;MASC;SG	ADJ;SG
základ	basis	základ	basis	N;INAN;NOM;MASC;SG	PROPN;SG
street	jalanan	street	jalanan	PROPN;ANIM;NOM;MASC;SG	N;SG
street	street	street	street	PROPN;ANIM;NOM;MASC;SG	N
radio	radio	radio	radio	N;NOM;NEUT;SG	PROPN;SG
tarn	tarn	tarn	tarn	PROPN;NOM;MASC;SG	PROPN
európske	eropa	európsky	eropa	ADJ;NOM;NEUT;SG	N;SG
európske	european	európsky	european	ADJ;NOM;NEUT;SG	PROPN
rozšírenie	kembangkan	rozšírenie	kembangkan	N;NOM;NEUT;SG	V;SG;ACT
rozšírenie	luaskan	rozšírenie	luaskan	N;NOM;NEUT;SG	V;SG;ACT
rozšírenie	memperluas	rozšírenie	menperluas	N;NOM;NEUT;SG	V;SG;ACT
nemci	jerman	nemec	jerman	N;ANIM;NOM;MASC;PL	PROPN;SG
jazera	danau	jazero	danau	N;NOM;NEUT;PL	N;SG
friedrich	friedrich	friedro	friedrich	PROPN;ANIM;NOM;MASC;SG	PROPN
výstup	exit	výstup	exit	N;INAN;NOM;MASC;SG	PROPN
výstup	keluar	výstup	keluar	N;INAN;NOM;MASC;SG	V;SG;ACT
vozidiel	kendaraan	vozidlieť	kendaraan	N;GEN;NEUT;PL	N;SG
slová	kata	slovo	kata	N;NOM;NEUT;PL	N;SG
vesmíre	universe	vesmír	universe	N;INAN;DAT;MASC;SG	PROPN
vesmíre	cosmos	vesmír	cosmos	N;INAN;DAT;MASC;SG	PROPN
maximálna	max	maximálny	max	ADJ;NOM;FEM;SG	
maximálna	maks	maximálny	maks	ADJ;NOM;FEM;SG	PROPN
maximálna	maximum	maximálny	maximum	ADJ;NOM;FEM;SG	PROPN
obsahujú	mengandung	obsahovať	menkandung	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SG;ACT
obsahujú	berisi	obsahovať	berisi	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SG;ACT
teploty	suhu	teplota	suhu	N;INAN;NOM;MASC;PL	N;SG
teploty	suhu	teplota	suhu	N;INAN;NOM;MASC;PL	N;SG
pravda	benar	pravda	benar	N;NOM;FEM;SG	ADJ;SG
pravda	true	pravda	true	N;NOM;FEM;SG	PROPN
pravda	truth	pravda	truth	N;NOM;FEM;SG	PROPN
vysoko	high	vysoko	high	ADV	PROPN
vysoko	tinggi	vysoko	tinggi	ADV	ADJ;SG
austrália	australia	austráliť	australia	N;NOM;FEM;SG	PROPN;SG
príležitosti	peluang	príležitosť	peluang	N;NOM;FEM;PL	N;SG
príležitosti	kesempatan	príležitosť	kesempatan	N;NOM;FEM;PL	N;SG
príležitosti	peluang	príležitosť	peluang	N;NOM;FEM;PL	N;SG
príležitosti	kesempatan	príležitosť	kesempatan	N;NOM;FEM;PL	N;SG
príležitosti	kesempatan	príležitosť	kesempatan	N;NOM;FEM;PL	N;SG
kráľov	kings	kráľ	kings	N;ANIM;GEN;MASC;PL	PROPN
ťažké	heavy	ťažký	heavy	ADJ;NOM;NEUT;SG	PROPN
ťažké	hard	ťažký	hard	ADJ;NOM;NEUT;SG	PROPN
fakt	fact	fakt	fact	N;INAN;NOM;MASC;SG	PROPN
fakt	sungguh	fakt	sungguh	N;INAN;NOM;MASC;SG	ADV
big	big	big	big		PROPN
big	besar	big	besar		ADJ;SG
doma	home	doma	home	ADV	PROPN
doma	rumah	doma	rumah	ADV	N;SG
doma	pulang	doma	pulang	ADV	V;SG;ACT
doma	beranda	doma	beranda	ADV	
rozdelenie	division	rozdelenie	division	N;NOM;NEUT;SG	PROPN
rozdelenie	belah	rozdelenie	belah	N;NOM;NEUT;SG	
rozdelenie	pecah	rozdelenie	pecah	N;NOM;NEUT;SG	V;SG;ACT
rozdelenie	split	rozdelenie	split	N;NOM;NEUT;SG	PROPN
ďalšia	another	ďalší	another	ADJ;NOM;FEM;SG	PROPN
ďalšia	selanjutnya	ďalší	selanjutnya	ADJ;NOM;FEM;SG	ADV
ďalšia	berikutnya	ďalší	berikutnya	ADJ;NOM;FEM;SG	ADV
ďalšia	next	ďalší	next	ADJ;NOM;FEM;SG	PROPN
metóda	method	metóda	method	N;NOM;FEM;SG	PROPN
cieľ	obyektif	cieľ	obyektif	N;INAN;NOM;MASC;SG	ADJ
cieľ	objektif	cieľ	objektif	N;INAN;NOM;MASC;SG	ADJ
cieľ	aim	cieľ	aim	N;INAN;NOM;MASC;SG	PROPN
cieľ	bidik	cieľ	bidik	N;INAN;NOM;MASC;SG	PROPN;SG
cieľ	destination	cieľ	destination	N;INAN;NOM;MASC;SG	PROPN
cieľ	goal	cieľ	goal	N;INAN;NOM;MASC;SG	PROPN
cieľ	menargetkan	cieľ	mentargetkan	N;INAN;NOM;MASC;SG	V;SG;ACT
juan	juan	juan	juan	PROPN;ANIM;NOM;MASC;SG	PROPN
ročný	tahunan	ročný	tahunan	ADJ;ANIM;NOM;MASC;SG	N;SG
ročný	tahunan	ročný	tahunan	ADJ;ANIM;NOM;MASC;SG	N;SG
mnohí	banyak	mnoho	banyak	ADJ;ANIM;NOM;MASC;PL	ADV
auto	car	auto	car	N;NOM;NEUT;SG	PROPN
auto	truck	auto	truck	N;NOM;NEUT;SG	PROPN
auto	otomatis	auto	otomatis	N;NOM;NEUT;SG	
fáza	stage	fáza	stage	N;NOM;FEM;SG	PROPN
stránku	page	stránka	page	N;ACC;FEM;SG	PROPN
vrstvy	lapis	vrstva	lapis	N;NOM;FEM;PL	N;SG;ACT
vrstvy	lapisan	vrstva	lapisan	N;NOM;FEM;PL	N;SG
definitívne	pasti	definitívne	pasti	ADV	ADJ;SG
definitívne	definitif	definitívne	definitif	ADV	ADJ
definitívne	definitif	definitívne	definitif	ADV	ADJ
známych	kenalan	známy	kenalan	N;ANIM;GEN;MASC;PL	N;SG
vytvorenie	membuat	vytvorenie	menbuat	N;NOM;NEUT;SG	V;SG;ACT
vytvorenie	menciptakan	vytvorenie	menciptakan	N;NOM;NEUT;SG	V;SG;ACT
vytvorenie	berkreasi	vytvorenie	berkreasi	N;NOM;NEUT;SG	V;SG;ACT
ardennes	ardennes	ardennes	ardennes	ADV	PROPN
politiky	polis	politika	polis	N;NOM;FEM;PL	N;SG
politiky	kebijakan	politika	kebijakan	N;NOM;FEM;PL	N;SG
politiky	politik	politika	politik	N;NOM;FEM;PL	N;SG
politiky	kebijakan	politika	kebijakan	N;NOM;FEM;PL	N;SG
porovnaní	dibandingkan	porovnanie	dibandingkan	ADJ;NOM;NEUT;PL;POS;V.PTCP;PASS	V;SG;PASS
funguje	karya	fungovať	karya	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
funguje	works	fungovať	works	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
josé	jose	jos	jose	PROPN;ANIM;NOM;MASC;SG	PROPN
josé	josé	jos	josé	PROPN;ANIM;NOM;MASC;SG	PROPN
josé	josé	jos	josé	PROPN;ANIM;NOM;MASC;SG	PROPN
generácie	generation	generácia	generation	N;NOM;FEM;PL	PROPN
generácie	generasi	generácia	generasi	N;NOM;FEM;PL	N;SG
generácie	generasi	generácia	generasi	N;NOM;FEM;PL	N;SG
generácie	generations	generácia	generations	N;NOM;FEM;PL	PROPN
židov	yahudi	žid	yahudi	N;INAN;GEN;MASC;PL	PROPN;SG
dome	dom	dom	dom	N;INAN;ESS;MASC;SG	PROPN
návrat	comeback	návrat	comeback	N;INAN;NOM;MASC;SG	PROPN
návrat	kembali	návrat	kembali	N;INAN;NOM;MASC;SG	V;SG;ACT
návrat	return	návrat	return	N;INAN;NOM;MASC;SG	PROPN
fínsko	finlandia	fínsko	finlandia	ADV	PROPN;SG
zbor	choir	zbor	choir	N;INAN;NOM;MASC;SG	PROPN
zbor	corps	zbor	corps	N;INAN;NOM;MASC;SG	PROPN
upravené	disunting	upravený	disunting	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
upravené	diedit	upravený	diedit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
upravené	disesuaikan	upravený	disesuaikan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
upravené	disesuaikan	upravený	disesuaikan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
strely	rudal	strela	rudal	N;NOM;FEM;PL	N;SG
strely	roket	strela	roket	N;NOM;FEM;PL	N;SG
strely	misil	strela	misil	N;NOM;FEM;PL	N;SG
strely	tembakan	strela	tembakan	N;NOM;FEM;PL	N;SG
strely	shots	strela	shots	N;NOM;FEM;PL	PROPN
strely	drone	strela	drone	N;NOM;FEM;PL	N;SG
útvary	departemen	útvar	departemen	N;INAN;NOM;MASC;PL	N;SG
poslanec	member	poslanec	menber	N;ANIM;NOM;MASC;SG	
červený	reds	červený	reds	ADJ;ANIM;NOM;MASC;SG	PROPN
červený	red	červený	red	ADJ;ANIM;NOM;MASC;SG	PROPN
blue	blue	blue	blue	PROPN;ANIM;NOM;MASC;SG	PROPN
blue	biru	blue	biru	PROPN;ANIM;NOM;MASC;SG	N;SG
desať	ten	desať	ten	NUM;NOM;NEUT;SG	PROPN
čile	chili	čile	chili	PROPN;NOM;NEUT;SG	PROPN
smith	smith	smith	smith	PROPN;ANIM;NOM;MASC;SG	PROPN
revolúcie	revolution	revolúcia	revolution	N;NOM;FEM;PL	PROPN
revolúcie	revolusi	revolúcia	revolusi	N;NOM;FEM;PL	N;SG
revolúcie	revolusi	revolúcia	revolusi	N;NOM;FEM;PL	N;SG
gold	emas	gold	emas		N;SG
gold	gold	gold	gold		PROPN
league	league	leaga	league	N;INAN;NOM;MASC;SG	PROPN
závislosti	kecanduan	závislosť	kecanduan	N;NOM;FEM;PL	N;SG
závislosti	dependensi	závislosť	dependensi	N;NOM;FEM;PL	N;SG
množstva	kuantitas	množstvo	kuantitas	N;NOM;NEUT;PL	N;SG
množstva	jumlah	množstvo	jumlah	N;NOM;NEUT;PL	N;SG
viktor	victor	viktor	victor	N;ANIM;NOM;MASC;SG	PROPN
viktor	viktor	viktor	viktor	N;ANIM;NOM;MASC;SG	PROPN
hmoty	materi	hmot	materi	N;NOM;FEM;PL	N;SG
úspechy	pencapaian	úspech	pencapaian	N;INAN;NOM;MASC;PL	N;SG
úspechy	prestasi	úspech	prestasi	N;INAN;NOM;MASC;PL	N;SG
úspechy	keberhasilan	úspech	keberhasilan	N;INAN;NOM;MASC;PL	N;SG
bus	bus	bus	bus	N;INAN;NOM;MASC;SG	PROPN;SG
bus	bis	bus	bis	N;INAN;NOM;MASC;SG	PROPN
aube	aube	aub	aube	PROPN;NOM;FEM;SG	PROPN
tvare	shape	tvar	shape	N;INAN;NOM;MASC;SG	PROPN
výšku	tinggi	výška	tinggi	N;ACC;FEM;SG	ADJ;SG
aude	aude	aud	aude	PROPN;NOM;FEM;SG	PROPN
igor	igor	igor	igor	PROPN;ANIM;NOM;MASC;SG	PROPN
rovnaký	sederajat	rovnaký	sederajat	ADJ;ANIM;NOM;MASC;SG	N;SG
rovnaký	same	rovnaký	same	ADJ;ANIM;NOM;MASC;SG	PROPN
dolné	turunkan	dolný	turunkan	ADJ;NOM;NEUT;SG	V;SG;ACT
dolné	lower	dolný	lower	ADJ;NOM;NEUT;SG	PROPN
dolné	rendahkan	dolný	rendahkan	ADJ;NOM;NEUT;SG	V;SG;ACT
mieru	damai	mier	damai	N;ACC;FEM;SG	ADJ;SG
mieru	peace	mier	peace	N;ACC;FEM;SG	PROPN
poslanci	anggota	poslanec	anggota	N;ANIM;NOM;MASC;PL	N;SG
poslanci	mps	poslanec	mps	N;ANIM;NOM;MASC;PL	PROPN
najväčšia	biggest	veľký	biggest	ADJ;NOM;RL;FEM;SG	PROPN
krídla	sayap	krídlo	sayap	N;NOM;NEUT;PL	N;SG
krídla	wings	krídlo	wings	N;NOM;NEUT;PL	PROPN
iní	lain	iný	lain	DET;ANIM;NOM;MASC;PL	ADJ;SG
iní	lainnya	iný	lainnya	DET;ANIM;NOM;MASC;PL	N
jasné	bersihkan	jasný	bersihkan	ADJ;NOM;NEUT;SG	V;SG;ACT
jasné	clear	jasný	clear	ADJ;NOM;NEUT;SG	PROPN
jasné	bening	jasný	bening	ADJ;NOM;NEUT;SG	PROPN;SG
jasné	hapus	jasný	hapus	ADJ;NOM;NEUT;SG	PROPN;SG
horné	upper	horný	upper	ADJ;NOM;NEUT;SG	PROPN
horné	atas	horný	atas	ADJ;NOM;NEUT;SG	ADP;SG
andy	andy	andy	andy	PROPN;ANIM;NOM;MASC;SG	PROPN
pomoci	aid	pomoc	aid	N;GEN;FEM;SG	PROPN
produkcia	production	produkcia	production	N;NOM;FEM;SG	PROPN
literárny	sastra	literárny	sastra	ADJ;ANIM;NOM;MASC;SG	N
existencie	keberadaan	existencia	keberadaan	N;NOM;FEM;PL	N;SG
existencie	keberadaannya	existencia	keberadaan	N;NOM;FEM;PL	N;SG
obchod	shop	obchod	shop	N;INAN;NOM;MASC;SG	PROPN
obchod	berbelanja	obchod	berbelanja	N;INAN;NOM;MASC;SG	V;SG;ACT
obchod	commerce	obchod	commerce	N;INAN;NOM;MASC;SG	PROPN
obchod	dagang	obchod	dagang	N;INAN;NOM;MASC;SG	PROPN;SG;ACT
obchod	barter	obchod	barter	N;INAN;NOM;MASC;SG	PROPN;SG
obchod	dagang	obchod	dagang	N;INAN;NOM;MASC;SG	PROPN;SG;ACT
obchod	berdagang	obchod	berdagang	N;INAN;NOM;MASC;SG	V;SG;ACT
obchod	trade	obchod	trade	N;INAN;NOM;MASC;SG	PROPN
grammy	grammy	gramma	grammy	N;NOM;FEM;SG	PROPN
odvodené	disimpulkan	odvodený	disimpulkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
písmeno	letter	písmeno	letter	N;NOM;NEUT;SG	PROPN
rovnomennej	eponymous	rovnomenný	eponymous	ADJ;GEN;FEM;SG	PROPN
boje	berkelahi	boj	berkelahi	N;INAN;NOM;MASC;PL	V;SG;ACT
boje	perkelahian	boj	perkelahian	N;INAN;NOM;MASC;PL	N;SG
boje	berjuang	boj	berjuang	N;INAN;NOM;MASC;PL	V;SG;ACT
boje	berkelahi	boj	berkelahi	N;INAN;NOM;MASC;PL	V;SG;ACT
boje	fighting	boj	fighting	N;INAN;NOM;MASC;PL	PROPN
boje	bertarung	boj	bertarung	N;INAN;NOM;MASC;PL	V;SG;ACT
boje	pertempuran	boj	pertempuran	N;INAN;NOM;MASC;PL	N;SG
