destinatari	آخذ.	destinatari	آخذ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
vagó	چھکڑا	vagó	چھکڑا	N;MASC;SG	PROPN;NOM;MASC;SG;3
vagó	ارابہ	vagó	ارابہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
endevinar	قیاس	endevinar	قیاس	V;NFIN	N;NOM;MASC;SG;3
endevinar	اندازہ	endevinar	اندازہ	V;NFIN	N;NOM;MASC;SG;3
endevinar	قیاس	endevinar	قیاس	V;NFIN	N;NOM;MASC;SG;3
oví	میش.	oví	میش.	N;MASC;SG	PROPN;NOM;MASC;SG;3
oví	بھیڑ	oví	بھیڑ	N;MASC;SG	
oví	میش.	oví	میش.	N;MASC;SG	PROPN;NOM;MASC;SG;3
arrossega	سفارش.	arrossegar	سفارش.	V;IND;SG;3;PRS;FIN	ADJ
arrossega	دباؤ	arrossegar	دباؤ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
arrossega	کِھسکنا.	arrossegar	کِھسکنا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
arrossega	ٹٹولنا.	arrossegar	ٹٹولنا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
arrossega	اثر	arrossegar	اثر	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
arrossega	drag-net.	arrossegar	drag-net.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
creatius	مخترع	creatiu	مخترع	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
creatius	موجد	creatiu	موجد	ADJ;MASC;PL	N;NOM;MASC;SG;3
creatius	خلاّق.	creatiu	خلاّق.	ADJ;MASC;PL	
falca	کھونٹی.	falca	کھونٹی.		PROPN;NOM;MASC;SG;3
falca	پھانا	falca	پھانا		PROPN;NOM;MASC;SG;3
falca	کھونٹی.	falca	کھونٹی.		PROPN;NOM;MASC;SG;3
falca	پھانا	falca	پھانا		PROPN;NOM;MASC;SG;3
matís	مزاج.	matís	مزاج.	N;MASC;SG	PROPN;NOM;MASC;SG;3
magenta	شوخ	magentar	شوخ	ADJ;SG	N;NOM;MASC;SG;3
violet	بنفشیٔ.	violet	بنفشیٔ.		PROPN;NOM;MASC;SG;3
inaccessible	کھنچا.	inaccessible	کھنچا.	ADJ;SG	
inaccessible	رسوخ	inaccessible	رسوخ	ADJ;SG	N;NOM;MASC;SG;3
virulència	سمیت	virulència	سمیت	N;FEM;SG	
rip	جھپٹنا.	rip	جھپٹنا.		V;NFIN;ACT
rip	اوباش	rip	اوباش		N;NOM;MASC;SG;3
rip	ٹوٹنا	rip	ٹوٹنا		V;NFIN;ACT
saldo	ٹھہرا	saldo	ٹھہر	N;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
ridícul	لغو	ridícul	لغو	ADJ;MASC;SG	
commemoratives	یادگاری	commemoratiu	یادگاری	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
heretge	زاہد	heretge	زاہد	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
heretge	درویش.	heretge	درویش.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
inferència	حاصل.	inferència	حاصل.	N;FEM;SG	PROPN;NOM;MASC;SG;3
analgèsic	مُسکن	analgèsic	مُسکن	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
fink	مخبر	fink	مخبر	PROPN	PROPN;NOM;MASC;SG;3
reglamentació	حکم.	reglamentació	حکم.	N;FEM;SG	PROPN;NOM;MASC;SG;3
positivisme	اثبات	positivisme	اثبات	N;MASC;SG	N;NOM;MASC;PL;3
bústia	letter-box	bústia	letter-box	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
reclòs	تنہائی	reclòs	تنہائی	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
abisme	جہنم.	abisme	جہنم.	N;MASC;SG	PROPN;NOM;MASC;SG;3
bulevard	شاہراہ	bulevard	شاہراہ		N;NOM;MASC;SG;3
bulevard	خیابان	bulevard	خیابان		PROPN;NOM;MASC;SG;3
descarta	رد	descartar	رد	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
descarta	ترک	descartar	ترک	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
pingüí	بطریق.	pingüí	بطریق.	N;MASC;SG	ADP
plagi	خیال	plagi	خیال		N;NOM;MASC;SG;3
cavalleries	آن	cavalleria	وہ	N;FEM;PL	
opac	غبی	opac	غبی	ADJ;MASC;SG	
opac	دُھندلا	opac	دُھندلا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
sole	اکیلا	sole	اکیلا	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
sole	تلوا	sole	تلوا	PROPN	PROPN;NOM;MASC;SG;3
sole	ہل	sole	ہل	PROPN	PROPN;NOM;MASC;SG;3
sole	جوتے	sole	جو	PROPN	V;IPFV;MASC;PL;V.PTCP;ACT
refresc	تفریح	refresc	تفریح		N;NOM;MASC;SG;3
climatologia	موسمیات	climatologia	موسمیات	N;FEM;SG	PROPN;NOM;MASC;PL;3
nupcial	عروسی	nupcial	عروسی	ADJ;SG	N;NOM;MASC;SG;3
garner	کھلیان	garner	کھلیان		PROPN;NOM;MASC;SG;3
garner	گودام.	garner	گودام.		PROPN;NOM;MASC;SG;3
garner	محفوظ	garner	محفوظ		ADJ
custodia	تولیت-	custodia	تولیت-	V;IND;SG;3;PRS;FIN	ADJ;NOM
custodia	حراست	custodia	حراست	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
custodia	قید	custodia	قید	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
terminator	مختتم	terminator	مختتم		N;NOM;MASC;SG;3
terminator	ختم	terminator	ختم		N;NOM;MASC;SG;3
deté	مینح	detenir	مینح	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
deté	کیل	detenir	کیل	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
impermeable	برساتی	impermeable	برساتی	ADJ;SG	V;IPFV;FEM;SG;V.PTCP;ACT
talking	ناطق.	talking	ناطق.	PROPN	ADJ
slim	چھوٹا	slim	چھوٹا		ADJ;NOM;MASC;SG
slim	وزن	slim	وزن		N;NOM;MASC;SG;3
slim	تیز	slim	تیز		ADJ
slim	عّیار.	slim	عّیار.		PROPN;NOM;MASC;SG;3
slim	مختصر	slim	مختصر		ADJ
coordenada	موزوں	coordenat	موزوں	N;FEM;SG	ADJ
coordenada	محدد.	coordenat	محدد.	N;FEM;SG	PROPN;NOM;MASC;SG;3
molest	بگاڑ.	molest	بگاڑ.	ADJ;MASC;SG	
brass	نقدی	bras	نقدی		N;NOM;FEM;SG;3
brass	پیتلی	bras	پیتلی		N;NOM;MASC;SG;3
brass	ترم	bras	ترم		PROPN;NOM;MASC;SG;3
brass	رقم	bras	رقم		N;NOM;MASC;SG;3
digest	انتخاب	digest	انتخاب		PROPN;NOM;MASC;SG;3
digest	مختصر	digest	مختصر		ADJ
amalgama	آمیزہ	amalgama	آمیزہ		PROPN;NOM;MASC;SG;3
amalgama	مرکب	amalgama	مرکب		N;NOM;MASC;SG;3
amalgama	ملغم	amalgama	ملغم		PROPN;NOM;MASC;SG;3
pira	چتا	pirar	چتا		N;NOM;MASC;SG;3
hereta	منصب	hereta	منصب	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
plebeu	امرا	plebeu	امرا	ADJ;MASC;SG	N;NOM;MASC;SG;3
fuet	اچانک	fuet	اچانک		ADV
fuet	چرالینا	fuet	چرالینا		PROPN;NOM;MASC;SG;3
fuet	چابک.	fuet	چابک.		PROPN;NOM;MASC;SG;3
fuet	نگراں	fuet	نگراں		PROPN;NOM;MASC;SG;3
fuet	ترپنا	fuet	ترپنا		PROPN;NOM;MASC;SG;3
fuet	پھنٹائی	fuet	پھنٹائی		PROPN;NOM;MASC;SG;3
fuet	کریم	fuet	کریم		PROPN;NOM;MASC;SG;3
fuet	اچانک	fuet	اچانک		ADV
fuet	چرالینا	fuet	چرالینا		PROPN;NOM;MASC;SG;3
fuet	چابک.	fuet	چابک.		PROPN;NOM;MASC;SG;3
fuet	نگراں	fuet	نگراں		PROPN;NOM;MASC;SG;3
fuet	ترپنا	fuet	ترپنا		PROPN;NOM;MASC;SG;3
fuet	پھنٹائی	fuet	پھنٹائی		PROPN;NOM;MASC;SG;3
fuet	کریم	fuet	کریم		PROPN;NOM;MASC;SG;3
sinuós	پھیرکا	sinuós	پھیرکا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
sinuós	راست	sinuós	راست	ADJ;MASC;SG	
sinuós	ٹیڑھا	sinuós	ٹیڑھا	ADJ;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
sinuós	آوارہ	sinuós	آوارہ	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
emissari	ایلچی	emissari	ایلچی	ADJ;MASC;SG	N;NOM;MASC;SG;3
inspeccionar	پرکھنا.	inspeccionar	پرکھنا.	V;NFIN	PROPN;NOM;MASC;SG;3
complicació	الجھائو	complicació	الجھائو	N;FEM;SG	PROPN;NOM;MASC;SG;3
gratitud	تشکّر	gratitud	تشکّر		PROPN;NOM;MASC;SG;3
gratitud	امتنان	gratitud	امتنان		N;NOM;MASC;SG;3
gratitud	ممنونیت.	gratitud	ممنونیت.		ADJ;NOM
paraigua	تحفظ.	paraigua	تحفظ.		PROPN;NOM;MASC;SG;3
paraigua	چھتری	paraigua	چھتری		PROPN;NOM;MASC;SG;3
paraigua	تحفظ.	paraigua	تحفظ.		PROPN;NOM;MASC;SG;3
paraigua	چھاتا	paraigua	چھا		V;IPFV;MASC;SG;V.PTCP;ACT
sagnat	زنجیرہ	sagnar	زنجیرہ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
colt	نیا	colt	نیا	N;SG	ADJ;NOM;MASC;SG
colt	نیا	colt	نیا	N;SG	ADJ;NOM;MASC;SG
colt	بچھیرا	colt	بچھیرا	N;SG	PROPN;NOM;MASC;SG;3
inverteix	مقام	invertir	مقام	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
inverteix	اوندھانا.	invertir	اوندھانا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
inverteix	تڑاقا	invertir	تڑاقا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
inverteix	چٹاخا.	invertir	چٹاخا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
inverteix	الٹاکرنا.	invertir	الٹاکرنان	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
busto	ٹوٹنا	bustar	ٹوٹنا		V;NFIN;ACT
busto	ٹوٹا	bustar	ٹوٹا		V;PFV;MASC;SG;V.PTCP;ACT
busto	ضرب.	bustar	ضرب.		PROPN;NOM;MASC;SG;3
busto	مُکّا	bustar	مُکلا		PROPN;NOM;MASC;SG;3
busto	ناکامی	bustar	ناکامی		N;NOM;MASC;SG;3
busto	ٹھپ	bustar	ٹھپ		V;ACT
busto	دوالہ.	bustar	دوالہ.		PROPN;NOM;MASC;SG;3
busto	پھوٹنا.	bustar	پھوٹنا.		V;SG;NFIN;ACT
pantanoses	دلدلی	pantanós	دلدلی	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
discòrdia	کرخت	discòrdia	کرخت	N;FEM;SG	PROPN;NOM;MASC;SG;3
discòrdia	ناموافقت	discòrdia	ناموافقت	N;FEM;SG	ADJ
caramel	مٹھائیاں	caramel	مٹھا	N;MASC;SG	N;NOM;MASC;PL;3
tieta	چچی.	tieta	چچی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
ventricle	بُطین.	ventricle	بُطین.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
mean	دبنگ.	mean	دبنگ.		PROPN;NOM;MASC;SG;3
mean	مناسب	mean	مناسب		ADJ
mean	معتدل	mean	معتدل		ADJ
mean	معقول	mean	معقول		ADJ
mean	خوبی	mean	خوبی		N;NOM;MASC;SG;3
mean	وسطی	mean	وسطی		PROPN;NOM;MASC;SG;3
mean	ادنٰی	mean	ادنٰی		PROPN;NOM;MASC;SG;3
mean	استعداد	mean	استعداد		N;NOM;MASC;SG;3
mean	شرمندہ	mean	شرمندہ		ADJ
mean	پست	mean	پست		ADJ
mean	دبنگ.	mean	دبنگ.		PROPN;NOM;MASC;SG;3
mean	مناسب	mean	مناسب		ADJ
mean	معتدل	mean	معتدل		ADJ
mean	درمیانی	mean	درمیانی		ADJ
mean	معقول	mean	معقول		ADJ
mean	گھٹیا	mean	گھٹیا		ADJ
mean	حقیر	mean	حقیر		N;NOM;MASC;SG;3
mean	خوبی	mean	خوبی		N;NOM;MASC;SG;3
mean	وسطی	mean	وسطی		PROPN;NOM;MASC;SG;3
mean	ادنٰی	mean	ادنٰی		PROPN;NOM;MASC;SG;3
mean	استعداد	mean	استعداد		N;NOM;MASC;SG;3
mean	شرمندہ	mean	شرمندہ		ADJ
segmentació	تقطیع	segmentació	تقطیع	N;FEM;SG	
emular	ہمسری	emular	ہمسری	V;NFIN	PROPN;NOM;MASC;SG;3
rotlle	گھمانا	rotlle	گھما		V;MASC;SG;V.PTCP;ACT
rotlle	مرتعش	rotlle	مرتعش		PROPN;NOM;MASC;SG;3
rotlle	along	rotlle	along		PROPN;NOM;MASC;SG;3
rotlle	ٹکور.	rotlle	ٹکور.		PROPN;NOM;MASC;SG;3
rotlle	گھمانا	rotlle	گھما		V;MASC;SG;V.PTCP;ACT
rotlle	فرد	rotlle	فرد		N;NOM;MASC;SG;3
rotlle	دفتر	rotlle	دفتر		N;NOM;MASC;SG;3
rotlle	مرتعش	rotlle	مرتعش		PROPN;NOM;MASC;SG;3
rotlle	along	rotlle	along		PROPN;NOM;MASC;SG;3
rotlle	ٹکور.	rotlle	ٹکور.		PROPN;NOM;MASC;SG;3
dyke	روک	dyke	روک	PROPN	V;ACT
dyke	سنڈاس.	dyke	سنڈاس.	PROPN	PROPN;NOM;MASC;SG;3
subordinació	ماتحتی	subordinació	ماتحتی	N;FEM;SG	PROPN;NOM;MASC;SG;3
dinamita	خطرناک	dinamita	خطرناک		ADJ
despreniment	علاحدگی	despreniment	علاحدگی	N;MASC;SG	ADJ
dilució	تحلیل	dilució	تحلیل	N;FEM;SG	ADJ
transitori	مؤقت	transitori	مؤقت	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
brutalment	ظالمانہ	brutalment	ظالمانہ	ADV	ADJ
environ	گھیرنا	enviró	گھیر	PROPN	
dorm	نیند.	dorm	نیند.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
dorm	نیند.	dorm	نیند.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
dorm	آرام	dorm	آرام	V;IND;SG;3;PRS;FIN	ADJ
hind	ہرنی	hind	ہرنی		N;NOM;FEM;SG;3
hind	بانگڑو.	hind	بانگڑو.		PROPN;NOM;MASC;SG;3
hind	دیہاتی	hind	دیہاتی		ADJ
bale	مصیبت	bale	مصیبت		N;NOM;FEM;SG;3
bale	نحوست	bale	نحوست		PROPN;NOM;MASC;SG;3
bale	مصیبت	bale	مصیبت		N;NOM;FEM;SG;3
bale	نحوست	bale	نحوست		PROPN;NOM;MASC;SG;3
votant	ووٹر.	votant	ووٹر.	V;V.MSDR	PROPN;NOM;MASC;SG;3
educats	نستعلیق	educat	نستعلیق	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
educats	شائستہ	educat	شائستہ	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
fervor	تابش	fervor	تابش		PROPN;NOM;MASC;SG;3
fervor	تپش	fervor	تپش		V;ACT
fervor	سوزش	fervor	سوزش		N;NOM;FEM;SG;3
alàs	ہائے.	alàs	ہائے.	ADJ;MASC;SG	V;PFV;SG;V.PTCP;ACT
alàs	مترادف:افسوس	alàs	مترادف:افسوس	ADJ;MASC;SG	N;NOM;MASC;SG;3
moderato	سبک	moderato	سبک	ADJ;MASC;SG;V.PTCP	
cuneïforme	مخروطی.	cuneïforme	مخروطی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
aplaudiments	ستائش	aplaudiment	ستائش	N;MASC;PL	ADJ
aplaudiments	داد	aplaudiment	داد	N;MASC;PL	N;NOM;MASC;SG;3
aplaudiments	ستائش	aplaudiment	ستائش	N;MASC;PL	ADJ
dictatorial	جابر	dictatorial	جابر	ADJ;SG	PROPN;NOM;MASC;SG;3
nexus	بندھن	nexu	بندھن	PROPN	PROPN;NOM;MASC;SG;3
nexus	حلقہ	nexu	حلقہ	PROPN	N;NOM;MASC;SG;3
nexus	رابطہ	nexu	رابطہ	PROPN	N;NOM;MASC;SG;3
nexus	تعلق.	nexu	تعلق.	PROPN	
funny	دلچسپ	funny	دلچسپ	PROPN	ADJ
funny	انوکھا.	funny	انوکھاؤ	PROPN	PROPN;NOM;MASC;SG;3
funny	مزاحیہ.	funny	مزاحیہ.	PROPN	PROPN;NOM;MASC;SG;3
funny	پُرلطف	funny	پُرلطف	PROPN	ADJ
funny	مذاق.	funny	مذاق.	PROPN	
funny	عجیب	funny	عجیب	PROPN	ADJ
talc	بھوڈل.	talc	بھوڈل.	N;MASC;SG	PROPN;NOM;MASC;SG;3
reticent	متأمّل	reticent	متأمّل	ADJ;SG	PROPN;NOM;MASC;SG;3
reticent	ڈھلمل	reticent	ڈھلمل	ADJ;SG	PROPN;NOM;MASC;SG;3
mancats	تہی	mancat	تہی	ADJ;MASC;PL;V.PTCP	
zip	پھرتی.	zip	پھرتی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mister	جناب	mister	جناب		PART
mister	میاں	mister	میاں		PROPN;NOM;MASC;SG;3
mister	شری	mister	شری		PROPN;NOM;MASC;SG;3
preparador	سدھانے	preparador	سدھا	N;MASC;SG	V;NFIN;ACT
preparador	گھوڑوں	preparador	گھوڑا	N;MASC;SG	N;ACC;MASC;PL;3
tifus	دردسر	tifus	دردسر		N;NOM;MASC;SG;3
refrigerant	مبرد.	refrigerar	مبرد.	N;SG	PROPN;NOM;MASC;SG;3
lúdic	مزاحیہ	lúdic	مزاحیہ	ADJ;MASC;SG	N;NOM;MASC;SG;3
premium	انعام	premium	انعام		N;NOM;MASC;SG;3
premium	عطیہ.	premium	عطیہ.		PROPN;NOM;MASC;SG;3
animades	زندہ.	animat	زندہ.	ADJ;FEM;PL;V.PTCP	PROPN;NOM;MASC;SG;3
animades	توانا.	animat	توانا.	ADJ;FEM;PL;V.PTCP	
motxilla	پٹھو	motxilla	پٹھو	N;FEM;SG	
siberià	ٹانٹا	siberià	ٹانٹا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
siberià	بھوسی	siberià	بھوسی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
armilla	فتوحی	armilla	فتوحی	N;FEM;SG	ADJ
armilla	واسکٹ.	armilla	واسکٹ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
armilla	بنیان.	armilla	بنیان.	N;FEM;SG	PROPN;NOM;MASC;SG;3
armilla	صدری	armilla	صدری	N;FEM;SG	PROPN;NOM;MASC;SG;3
formalisme	رسمیّت	formalisme	رسمیّت	N;MASC;SG	PROPN;NOM;MASC;SG;3
formalisme	صوریت.	formalisme	صوریت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
miraculosa	باکمال.	miraculós	باکمال.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
allegretto	ә	allegrettar	ә		PROPN;NOM;MASC;SG;3
helicoïdal	حلزونی	helicoïdal	حلزونی	ADJ;SG	PROPN;NOM;MASC;SG;3
helicoïdal	بلدار	helicoïdal	بلدار	ADJ;SG	PROPN;NOM;MASC;SG;3
auditor	محاسب	auditor	محاسب		PROPN;NOM;MASC;SG;3
examina	جانچنا.	examinar	جانچناؤ	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
buzz	گنگنانا.	buzz	گنگنانا.		PROPN;NOM;MASC;SG;3
levin	صاعقہ	levir	صاعقہ	PROPN	PROPN;NOM;MASC;SG;3
levin	بجلی.	levir	بجلی.	PROPN	
salaam	خلوص	salaam	خلوص		;MASC
salaam	تسلیم	salaam	تسلیم		N;NOM;MASC;SG;3
esquer	لالچ	esquer	لالچ	N;MASC;SG	
esquer	طعمہ	esquer	طعمہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
esquer	لاسہ	esquer	لاسہ	N;MASC;SG	
esquer	لالچ	esquer	لالچ	N;MASC;SG	
esquer	طعمہ	esquer	طعمہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
esquer	لاسہ	esquer	لاسہ	N;MASC;SG	
serenitat	سکون	serenitat	سکون	N;FEM;SG	
serenitat	شانتی.	serenitat	شانتی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
serenitat	خموشی	serenitat	خموشی	N;FEM;SG	PROPN;NOM;MASC;SG;3
jeroglífic	خفیہ	jeroglífic	خفیہ	ADJ;MASC;SG	N;NOM;MASC;SG;3
rotund	صریح	rotund	صریح	ADJ;MASC;SG	N;NOM;MASC;SG;3
burger	ہیمبرگر	burger	ہیمبرگر		PROPN;NOM;MASC;SG;3
escurçar	اشیا	escurçar	شےء	V;NFIN	N;NOM;MASC;PL;3
escurçar	کوتاہ	escurçar	کوتاہ	V;NFIN	N;NOM;MASC;SG;3
compositiu	الحاقی	compositiu	الحاقی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
luteranisme	لُوتھریت	luteranisme	لُوتھریت	N;MASC;SG	PROPN;NOM;MASC;SG;3
rocker	ہلنے	rocker	ہل	ADJ;MASC;SG	V;NFIN;ACT
rocker	جھولنے	rocker	جھول	ADJ;MASC;SG	V;ACC;NFIN
interruptor	نکیلی	interruptor	نکیلی	N;MASC;SG	PROPN;NOM;MASC;SG;3
interruptor	ہلکی	interruptor	ہلکی	N;MASC;SG	ADJ;FEM
interruptor	مارنا	interruptor	مار	N;MASC;SG	V;MASC;SG;NFIN;ACT
reversió	رجوع.	reversió	رجوع.	N;FEM;SG	PROPN;NOM;MASC;SG;3
reversió	پلٹا	reversió	پلٹا	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
reversió	تقلیب	reversió	تقلیب	N;FEM;SG	PROPN;NOM;MASC;SG;3
enumeració	گنتی	enumeració	گنتی	N;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
encantada	خورسند	encantada	خورسند	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
encantada	خورسند	encantada	خورسند	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
encantada	مسرور	encantada	مسرور	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
encantada	شادمان	encantada	شادمان	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG;3
sacerdotessa	راہبہ.	sacerdotassa	راہبہ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
meló	خربوزہ	meló	خربوزہ		ADJ
meló	تربوز	meló	تربوز		PROPN;NOM;MASC;SG;3
sofisticada	باذوق	sofisticat	باذوق	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
virgo	سنبلہ	virgo	سنبلہ	PROPN	PROPN;NOM;MASC;SG;3
bruts	پھپّس-	bruts	پھپّس-	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	غبی	bruts	غبی	ADJ;MASC;PL	
bruts	گرس.	bruts	گرس.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	ٹھوس.	bruts	ٹھوس.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	گاڑھا	bruts	گاڑھا	ADJ;MASC;PL	V;PFV;MASC;SG;V.PTCP;ACT
bruts	جملہ	bruts	جملہ	ADJ;MASC;PL	N;NOM;MASC;SG;3
bruts	گرز	bruts	گرز	ADJ;MASC;PL	
bruts	کل	bruts	کل	ADJ;MASC;PL	N;NOM;MASC;SG;3
bruts	موٹا	bruts	موٹا	ADJ;MASC;PL	ADJ;NOM;MASC;SG
bruts	پھپّس-	bruts	پھپّس-	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	غبی	bruts	غبی	ADJ;MASC;PL	
bruts	گرس.	bruts	گرس.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	ٹھوس.	bruts	ٹھوس.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bruts	گاڑھا	bruts	گاڑھا	ADJ;MASC;PL	V;PFV;MASC;SG;V.PTCP;ACT
bruts	جملہ	bruts	جملہ	ADJ;MASC;PL	N;NOM;MASC;SG;3
bruts	گرز	bruts	گرز	ADJ;MASC;PL	
bruts	کل	bruts	کل	ADJ;MASC;PL	N;NOM;MASC;SG;3
lepra	جذام	lepra	جذام		PROPN;NOM;MASC;SG;3
lepra	جذام	lepra	جذام		PROPN;NOM;MASC;SG;3
determinisme	جبریت	determinisme	جبریت	N;MASC;SG	PROPN;NOM;MASC;SG;3
spot	ٹھکانا	spot	ٹھکانا		V;MASC;SG;ACT
spot	نشان	spot	نشان		N;NOM;MASC;SG;3
spot	بندکی	spot	بندکی		PROPN;NOM;MASC;SG;3
grange	کھلیان.	grange	کھلیان.	N;SG	PROPN;NOM;MASC;SG;3
grange	کھتّہ	grange	کھتّہ	N;SG	PROPN;NOM;MASC;SG;3
divergent	منفرج.	divergent	منفرج.	ADJ;SG	PROPN;NOM;MASC;SG;3
hipopòtam	دریائوں	hipopòtam	دریائ	N;MASC;SG	N;ACC;MASC;PL;3
maldat	ناخوشگوار	maldar	ناخوشگوار	N;FEM;SG	ADJ
maldat	بد.	maldar	بد.	N;FEM;SG	
maldat	ناپسندیدہ	maldar	ناپسندیدہ	N;FEM;SG	ADJ
maldat	ضرر.	maldar	ضرر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
maldat	قبح.	maldar	قبح.	N;FEM;SG	
maldat	ناخوشگوار	maldar	ناخوشگوار	N;FEM;SG	ADJ
maldat	بد.	maldar	بد.	N;FEM;SG	
maldat	ناپسندیدہ	maldar	ناپسندیدہ	N;FEM;SG	ADJ
maldat	بدی	maldar	بدی	N;FEM;SG	PROPN;NOM;MASC;SG;3
maldat	ضرر.	maldar	ضرر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
maldat	قبح.	maldar	قبح.	N;FEM;SG	
accidentada	بھّدا	accidentat	بھید	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
successiva	بالتوالی	successiu	بالتوالی	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
integer	تکملہ.	integer	تکملہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ass	steamship	ass	steamship		PROPN;NOM;MASC;SG;3
ass	saints	ass	saints		PROPN;NOM;MASC;SG;3
numismàtica	سکّوں	numismàtica	سکل	N;FEM;SG	N;ACC;MASC;PL;3
torpede	خودرو	torpede	خودرو	N;MASC;SG	PROPN;NOM;MASC;SG;3
mosquit	مچھر	mosquit	مچھر	ADJ;MASC;SG	N;NOM;MASC;SG;3
mesozoic	پرندوں	mesozoic	پرند	ADJ;MASC;SG	N;ACC;MASC;PL;3
saludar	رونا-	saludar	رونا-	V;NFIN	PROPN;NOM;MASC;SG;3
glee	شادمانی	glee	شادمانی	PROPN	ADJ
glee	خوشی	glee	خوشی	PROPN	N;NOM;FEM;SG;3
fluorescents	فلوری.	fluorescent	فلوری.	N;PL	PROPN;NOM;MASC;SG;3
confort	ہمدم	confort	ہمدم	N;MASC;SG	
confort	تشفّی	confort	تشفّی	N;MASC;SG	PROPN;NOM;MASC;SG;3
confort	دلاسا	confort	دلاسا	N;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
