پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاہنوز	până	تاہنوز	până	N	ADP;ACC
تاہنوز	inca	تاہنوز	inca	N	
تاہنوز	încă	تاہنوز	încă	N	ADV
تاہنوز	tot	تاہنوز	tot	N	PRO;MASC;SG;3
تاب	caldura	تاب	caldura	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاب	căldură	تاب	căldură	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	căldura	تاب	căldură	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاب	convulsii	تاب	convulsie	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تاب	putere	تاب	putere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	puterea	تاب	putere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاب	strălucire	تاب	strălucire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	luminozitate	تاب	luminozitate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	ard	تاب	arde	N;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تاب	ardere	تاب	ardere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	arzând	تاب	arde	N;NOM;MASC;SG;3	V;V.MSDR
تاب	răsucire	تاب	răsucire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	caldura	تاب	caldura	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاب	căldură	تاب	căldură	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاب	căldura	تاب	căldură	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاب	strălucească	تاب	străluci	N;NOM;MASC;SG;3	V;SBJV;3;PRS;FIN
تاب	pliante	تاب	pliantă	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تاباں	strălucitoare	تاباں	strălucitor		ADJ;INDF;FEM
تاباں	strălucitor	تاباں	strălucitor		ADJ;INDF;MASC;SG
تاباں	strălucind	تاباں	străluci		V;V.MSDR
تاباں	stralucitoare	تاباں	stralucitor		ADJ;INDF;FEM
تاباں	luminos	تاباں	luminos		ADJ;INDF;MASC;SG
تاباں	bright	تاباں	bright		N;INDF;MASC;SG
تابانی	strălucire	تابانی	strălucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابانی	luminozitate	تابانی	luminozitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابانی	strălucire	تابانی	strălucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابانی	luminozitate	تابانی	luminozitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابانی	strălucească	تابانی	străluci	PROPN;NOM;MASC;SG;3	V;SBJV;3;PRS;FIN
تابدان	fereastră	تابدان	fereastră	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابدان	fereastra	تابدان	fereastră	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابدان	geam	تابدان	geam	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابدان	luminator	تابدان	luminator	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابڑتوڑ	succesiv	تابڑتوڑ	succesiv	PROPN;NOM;MASC;SG;3	ADV
تابڑتوڑ	succesive	تابڑتوڑ	succesiv	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابڑتوڑ	repetat	تابڑتوڑ	repetat	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابڑتوڑ	repetată	تابڑتوڑ	repetat	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابڑتوڑ	repetate	تابڑتوڑ	repetat	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابِستان	summer	تابِستان	summer	PROPN;NOM;MASC;SG;3	
تابِستان	vara	تابِستان	vară	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابِستان	vară	تابِستان	vară	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِش	lumină	تابِش	lumină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِش	light	تابِش	light	PROPN;NOM;MASC;SG;3	
تابِش	lumina	تابِش	lumină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابِش	caldura	تابِش	caldura	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابِش	căldură	تابِش	căldură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِش	căldura	تابِش	căldură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابِش	strălucească	تابِش	străluci	PROPN;NOM;MASC;SG;3	V;SBJV;3;PRS;FIN
تابِش	caldura	تابِش	caldura	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابِش	heat	تابِش	heat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابِش	căldură	تابِش	căldură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِش	căldura	تابِش	căldură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تابع	supus	تابع	supus	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	supusă	تابع	supus	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	subordonat	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	subordonate	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابع	subordonată	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	loială	تابع	loială	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	loial	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	loiali	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
تابع	loiale	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابع	ascultător	تابع	ascultător	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	supus	تابع	supus	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	supusă	تابع	supus	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	subordonat	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	subordonate	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابع	subordonată	تابع	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	loială	تابع	loială	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابع	loial	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابع	loiali	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
تابع	loiale	تابع	loial	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابعی	adept	تابعی	adept	ADJ	N;INDF;MASC;SG
تابعی	urmăritori	تابعی	urmăritor	ADJ	N;INDF;MASC;PL
تابکار	radioactive	تابکار	radioactiv	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابکار	radioactivă	تابکار	radioactivă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تابکار	radioactiv	تابکار	radioactiv	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابکار	cald	تابکار	cald	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابکار	fierbinte	تابکار	fierbinte	N;NOM;MASC;SG;3	
تابِندگی	strălucire	تابِندگی	strălucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِندگی	luminozitate	تابِندگی	luminozitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِندگی	splendoare	تابِندگی	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابِندہ	luminoasă	تابِندہ	luminos	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابِندہ	luminos	تابِندہ	luminos	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابِندہ	luminoasa	تابِندہ	luminos	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تابِندہ	luminos	تابِندہ	luminos	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابِندہ	bright	تابِندہ	bright	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابِندہ	spumante	تابِندہ	spumant	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابُوت	bier	تابُوت	bier	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابُوت	sicriu	تابُوت	sicri	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابہ	tigaie	تابہ	tigaie		N;INDF;FEM;SG
تابہ	răsucit	تابہ	răsuci		ADJ;INDF;MASC;SG
تابہ	răsucite	تابہ	răsuci		ADJ;INDF;FEM;PL
تابہ	sucit	تابہ	suci		ADJ;INDF;MASC;SG
تابہ	împletite	تابہ	împleti		ADJ;INDF;FEM;PL
تابی	caldura	تابی	caldura	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تابی	căldură	تابی	căldură	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تابی	căldura	تابی	căldură	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تابی	caldura	تابی	caldura	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تابی	căldură	تابی	căldură	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تابی	căldura	تابی	căldură	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تابیدہ	răsucit	تابیدہ	răsuci	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابیدہ	răsucite	تابیدہ	răsuci	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابیدہ	sucit	تابیدہ	suci	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابیدہ	luminos	تابیدہ	luminos	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابیدہ	bright	تابیدہ	bright	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تابیدہ	complicata	تابیدہ	complicat	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تابیدہ	complicate	تابیدہ	complicat	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تابیدہ	complicat	تابیدہ	complica	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تابیدہ	complicată	تابیدہ	complica	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تابیہ	avertizare	تابیہ	avertizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تابیہ	avertisment	تابیہ	avertisment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاپ	ard	تاپ	arde		V;IND;PL;3;PRS;FIN
تاپ	ardere	تاپ	ardere		N;INDF;FEM;SG
تاپ	arzând	تاپ	arde		V;V.MSDR
تاپ	caldura	تاپ	caldura		N;DEF;FEM;SG
تاپ	căldură	تاپ	căldură		N;INDF;FEM;SG
تاپ	căldura	تاپ	căldură		N;DEF;FEM;SG
تاپ	caldura	تاپ	caldura		N;DEF;FEM;SG
تاپ	heat	تاپ	heat		N;INDF;MASC;SG
تاپ	căldură	تاپ	căldură		N;INDF;FEM;SG
تاپ	căldura	تاپ	căldură		N;DEF;FEM;SG
تاپ	febra	تاپ	febră		N;DEF;FEM;SG
تاپ	febră	تاپ	febră		N;INDF;FEM;SG
تاپاک	entuziasmul	تاپاک	entuziasm	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاپاک	entuziasm	تاپاک	entuziasm	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاپاک	agilitate	تاپاک	agilitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاپس	ascet	تاپس	ascet	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاپس	pustnic	تاپس	pustnic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تات	tata	تات	tată		N;DEF;MASC;SG
تات	dragă	تات	drag		ADJ;INDF;FEM;SG
تات	dragi	تات	drag		ADJ;INDF;MASC;PL
تات	draga	تات	dragă		N;DEF;FEM;SG
تات	onorabil	تات	onorabil		ADJ;INDF;MASC;SG
تات	onorabilă	تات	onorabil		ADJ;INDF;FEM;SG
تاتا	calde	تاتا	cald	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تاتا	cald	تاتا	cald	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاتا	caldă	تاتا	cald	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاتا	încălzită	تاتا	încălzi	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاتا	încălzite	تاتا	încălzit	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تاتا	încălzit	تاتا	încălzi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاتا	cald	تاتا	cald	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاتا	fierbinte	تاتا	fierbinte	PROPN;NOM;MASC;SG;3	
تاتار	tartar	تاتار	tartar		N;INDF;MASC;SG
تاتورہ	datura	تاتورہ	datură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاَثّر	senzație	تاَثّر	senzație	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاَثّر	sentimentul	تاَثّر	sentiment	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاَثّر	sentiment	تاَثّر	sentiment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاَثّر	simt	تاَثّر	simți	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تاَثّر	efect	تاَثّر	efect	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاَثّر	efectul	تاَثّر	efect	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاَثّر	impresie	تاَثّر	impresie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاثیر	eficacitate	تاثیر	eficacitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاثیر	eficacitatea	تاثیر	eficacitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاثیر	atribut	تاثیر	atribut	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاثیر	eficacitate	تاثیر	eficacitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاثیر	eficacitatea	تاثیر	eficacitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاثیر	proprietate	تاثیر	proprietate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاثیر	proprietatea	تاثیر	proprietate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	balconul	تاج	balcon	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاج	balcon	تاج	balcon	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	autoritate	تاج	autoritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاج	autoritatea	تاج	autoritate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	suveranitatea	تاج	suveranitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	suveranitate	تاج	suveranitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	balconul	تاج	balcon	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاج	balcon	تاج	balcon	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاج	coroana	تاج	coroană	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	coroană	تاج	coroană	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاج	crown	تاج	crown	PROPN;NOM;MASC;SG;3	PROPN
تاج	autoritate	تاج	autoritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاج	autoritatea	تاج	autoritate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	suveranitatea	تاج	suveranitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاج	suveranitate	تاج	suveranitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاجِر	afacerist	تاجِر	afacerist	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجِر	comerciant	تاجِر	comerciant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجِر	negustor	تاجِر	negustor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجِر	comerciant	تاجِر	comerciant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجِری	tranzacționare	تاجِری	tranzacționare	ADJ	N;INDF;FEM;SG
تاجِری	business	تاجِری	business	ADJ	N;INDF;MASC;SG
تاجِری	afacere	تاجِری	afacere	ADJ	N;INDF;FEM;SG
تاجِری	afacerea	تاجِری	afacere	ADJ	N;DEF;FEM;SG
تاجِری	afaceri	تاجِری	afacere	ADJ	N;INDF;FEM;PL
تاجِک	tadjic	تاجِک	tadjic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجو	crude	تاجو	crudă		ADJ;INDF;FEM;PL
تاجو	crud	تاجو	crud		ADJ;INDF;MASC;SG
تاجو	crudă	تاجو	crud		ADJ;INDF;FEM;SG
تاجو	vicios	تاجو	vicios		N;INDF;MASC;SG
تاجوَر	suveran	تاجوَر	suveran	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	suverane	تاجوَر	suveran	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تاجوَر	suverană	تاجوَر	suveran	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاجوَر	regele	تاجوَر	rege	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاجوَر	king	تاجوَر	king	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	rege	تاجوَر	rege	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	prințul	تاجوَر	prinț	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاجوَر	prinţul	تاجوَر	pring	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاجوَر	prinţ	تاجوَر	pringe	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	prinț	تاجوَر	prințe	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	print	تاجوَر	print	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجوَر	prince	تاجوَر	prince	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجیل	amânarea	تاجیل	amânare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاجیل	span	تاجیل	span	PROPN;NOM;MASC;SG;3	
تاجیل	termenul	تاجیل	termen	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاجیل	termen	تاجیل	termen	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاجیل	mențiune	تاجیل	mențiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاخت	incursiune	تاخت	incursiune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاخت	invazia	تاخت	invazie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاخت	invazie	تاخت	invazie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاخیر	întârziere	تاخیر	întârziere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاَدُّب	manierele	تاَدُّب	manieră	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
تاَدُّب	maniere	تاَدُّب	manieră	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تاَدُّب	rafinament	تاَدُّب	rafinament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تادیب	disciplina	تادیب	disciplină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تادیب	disciplină	تادیب	disciplină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تادیب	disciplina	تادیب	disciplină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تادیب	disciplină	تادیب	disciplină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تادیبی	disciplinare	تادیبی	disciplinar	ADJ	N;INDF;FEM;PL
تاَذّی	tristete	تاَذّی	tristet	ADJ	N;INDF;FEM;SG
تاَذّی	primejdie	تاَذّی	primejdie	ADJ	N;INDF;FEM;SG
تاذِین	permisiune	تاذِین	permisiune	N;NOM;MASC;PL;3	N;INDF;FEM;SG
تاذِین	permisiunea	تاذِین	permisiune	N;NOM;MASC;PL;3	N;DEF;FEM;SG
تار	coardă	تار	coardă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تار	întuneric	تار	întuneric	N;NOM;MASC;SG;3	ADV
تار	întunecat	تار	întuneca	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تار	linia	تار	linie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تار	line	تار	line	N;NOM;MASC;SG;3	
تار	linie	تار	linie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تار	firul	تار	fir	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تار	continuarea	تار	continuare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تار	continuare	تار	continuare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تار	telegramă	تار	telegramă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تار	telegrama	تار	telegramă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تار	sârmă	تار	sârmă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تار	sarma	تار	sarmă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تار	întunericul	تار	întuneric	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تار	întuneric	تار	întuneric	N;NOM;MASC;SG;3	ADV
تارِنفس	respiratie	تارِنفس	respiratie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تارِنفس	respirând	تارِنفس	respira	N;NOM;MASC;SG;3	V;V.MSDR
تارِنفس	respirație	تارِنفس	respirație	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاروپود	textură	تاروپود	textură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاروپود	textura	تاروپود	textură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاروپود	structură	تاروپود	structură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاروپود	structura	تاروپود	structură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاروپود	structurii	تاروپود	structură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاراج	ruină	تاراج	ruină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تاراج	ruina	تاراج	ruină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تاراجی	devastare	تاراجی	devastare	ADJ	N;INDF;FEM;SG
تارپین	terebentină	تارپین	terebentină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تارتل	ring	تارتل	ring	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تارتل	inelul	تارتل	inel	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تارتل	inel	تارتل	inel	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تارک	top	تارک	top		N;INDF;MASC;SG
تارک	topul	تارک	top		N;DEF;MASC;SG
تارک	colina	تارک	colină		N;DEF;FEM;SG
تارک	dealul	تارک	deal		N;DEF;MASC;SG
تارک	hill	تارک	hill		PROPN
تارک	deal	تارک	deal		N;INDF;MASC;SG
تاری	dark	تاری	dark	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاری	întuneric	تاری	întuneric	PROPN;NOM;MASC;SG;3	ADV
تاری	intuneric	تاری	intuneric	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاری	întunecat	تاری	întuneca	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاری	neagră	تاری	negru	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاری	negru	تاری	negru	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاری	neagra	تاری	negru	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تاری	black	تاری	black	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاریخ	cronica	تاریخ	cronică	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاریخ	data	تاریخ	dată	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاریخ	dată	تاریخ	dată	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاریخ	istoricul	تاریخ	istoric	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تاریخ	istorie	تاریخ	istorie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تاریخ	istoric	تاریخ	istoric	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاریخ	istoria	تاریخ	istorie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تاریدہ	complexe	تاریدہ	complex	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تاریدہ	complex	تاریدہ	complex	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاریدہ	complexul	تاریدہ	complex	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تاریدہ	complexă	تاریدہ	complex	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاریک	întuneric	تاریک	întuneric	N;NOM;MASC;SG;3	ADV
تاریک	întunecat	تاریک	întuneca	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاریک	obscure	تاریک	obscur	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تاریک	obscură	تاریک	obscur	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تاریک	obscur	تاریک	obscur	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تاڑ	înțelegerea	تاڑ	înțelegere		N;DEF;FEM;SG
تاڑ	intelegere	تاڑ	intelegere		N;INDF;FEM;SG
تاڑ	înțelegere	تاڑ	înțelegere		N;INDF;FEM;SG
تاڑن	penalty	تاڑن	penalty		N;INDF;MASC;SG
تاڑن	pedeapsă	تاڑن	pedeapsă		N;INDF;FEM;SG
تاڑن	pedeapsa	تاڑن	pedeapsă		N;DEF;FEM;SG
تاڑن	penalizare	تاڑن	penalizare		N;INDF;FEM;SG
تاڑن	pedeapsă	تاڑن	pedeapsă		N;INDF;FEM;SG
تاڑن	pedeapsa	تاڑن	pedeapsă		N;DEF;FEM;SG
تاڑنا	ogle	تاڑنا	ogle	V;SG;NFIN;ACT	
تاڑنی	biciul	تاڑنی	bici	ADJ	N;DEF;MASC;SG
تاڑنی	whip	تاڑنی	whip	ADJ	N;INDF;MASC;SG
تاڑنی	bici	تاڑنی	bici	ADJ	N;INDF;MASC;SG
تاز	rasa	تاز	rasă		N;DEF;FEM;SG
تاز	cursa	تاز	cursă		N;DEF;FEM;SG
تاز	rasă	تاز	rasă		ADJ;INDF;FEM;SG
تاز	cursă	تاز	cursă		N;INDF;FEM;SG
تاز	rularea	تاز	rulare		N;DEF;FEM;SG
تاز	rulează	تاز	rula		V;IND;3;PRS;FIN
تاز	alergând	تاز	alerga		V;V.MSDR
تاز	atac	تاز	atac		N;INDF;MASC;SG
تاز	asalt	تاز	asalt		N;INDF;MASC;SG
تاز	invazia	تاز	invazie		N;DEF;FEM;SG
