категория	kategorien	категория	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
уровень	niveau	уровень	niveau	N;INAN;NOM;MASC;SG	ADV
русская	russischen	русский	russisch	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
русская	russen	русский	russen	ADJ;NOM;FEM;SG	
бассейн	waschbecken	бассейн	waschbecken	N;INAN;NOM;MASC;SG	V;NFIN
бассейн	schüssel	бассейн	schüssel	N;INAN;NOM;MASC;SG	
бассейн	einzugsgebiet	бассейн	eingsgebieten	N;INAN;NOM;MASC;SG	V;NFIN
бассейн	becken	бассейн	becken	N;INAN;NOM;MASC;SG	V;NFIN
бассейн	freibad	бассейн	freibaden	N;INAN;NOM;MASC;SG	
бассейн	schwimmbad	бассейн	schwimmbad	N;INAN;NOM;MASC;SG	ADJ
бассейн	schwimmbecken	бассейн	schwimmbecken	N;INAN;NOM;MASC;SG	V;NFIN
бассейн	pool	бассейн	pool	N;INAN;NOM;MASC;SG	
игрок	player	игрок	player	N;ANIM;NOM;MASC;SG	PROPN
игрок	spieler	игрок	spieler	N;ANIM;NOM;MASC;SG	ADJ
писатели	schriftsteller	писатель	schriftsteller	N;ANIM;NOM;MASC;PL	ADJ
писатели	autoren	писатель	autor	N;ANIM;NOM;MASC;PL	
лауреат	laureate	лауреат	laureat	N;ANIM;NOM;MASC;SG	ADJ
игорь	igor	игорь	igor	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
оба	sowohl	оба	sowohl	NUM;NOM;MASC	CONJ
оба	beiden	оба	beide	NUM;NOM;MASC	PRO;NOM;INDF;PL
оба	beide	оба	beide	NUM;NOM;MASC	PRO;NOM;INDF;PL
оба	beides	оба	beide	NUM;NOM;MASC	PRO;NOM;INDF;NEUT;SG
оба	beider	оба	beide	NUM;NOM;MASC	PRO;NOM;INDF;PL
значительно	beträchtlich	значительно	beträchtlich	ADV	ADJ
значительно	erheblich	значительно	erheblich	ADV	ADJ
значительно	erheblich	значительно	erheblich	ADV	ADJ
значительно	deutlich	значительно	deutlich	ADV	ADJ
значительно	signifikant	значительно	signifikant	ADV	ADJ
значительно	bedeutend	значительно	bedeutend	ADV	ADJ
средства	fonds	средства	fonds	N;INAN;NOM;NEUT;PL	
средства	mittel	средства	mittel	N;INAN;NOM;NEUT;PL	ADV
украина	ukraine	украина	ukrain	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
материалы	inhalt	материал	inhalt	N;INAN;NOM;MASC;PL	
материалы	inhalten	материал	inhalt	N;INAN;NOM;MASC;PL	V;NFIN
материалы	gehalt	материал	halten	N;INAN;NOM;MASC;PL	
материалы	materialien	материал	materialien	N;INAN;NOM;MASC;PL	V;NFIN
материалы	material	материал	material	N;INAN;NOM;MASC;PL	ADJ
материалы	werkstoffe	материал	werkstoff	N;INAN;NOM;MASC;PL	
материалы	werkstoff	материал	werkstoff	N;INAN;NOM;MASC;PL	
материалы	baustoffe	материал	baustoff	N;INAN;NOM;MASC;PL	
материалы	materialien	материал	materialien	N;INAN;NOM;MASC;PL	V;NFIN
материалы	werkstoffe	материал	werkstoff	N;INAN;NOM;MASC;PL	
контракт	arbeitsvertrag	контракт	arbeitsvertrag	N;INAN;NOM;MASC;SG	ADJ
контракт	vertrag	контракт	vertragen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN
приток	zuflüsse	приток	zuflüssen	N;INAN;NOM;MASC;SG	
приток	zufluss	приток	zuflussen	N;INAN;NOM;MASC;SG	V;IND;SG;FIN
приток	nebenfluss	приток	nebenflussen	N;INAN;NOM;MASC;SG	V;V.PTCP
приток	zufluss	приток	zuflussen	N;INAN;NOM;MASC;SG	V;IND;SG;FIN
объектов	objekten	объект	objekt	N;INAN;GEN;MASC;PL	V;NFIN
объектов	objekte	объект	objeken	N;INAN;GEN;MASC;PL	N;NOM;NEUT;PL
объектов	gegenstände	объект	gegenständ	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
сегодня	tonight	сегодня	tonight	ADV	PROPN
сегодня	heutige	сегодня	heutig	ADV	ADJ;NOM;FEM;PL
сегодня	heutigen	сегодня	heutig	ADV	ADJ;NOM;MASC;PL
солдат	soldaten	солдат	soldat	N;ANIM;NOM;MASC;SG	N;PL
солдат	soldat	солдат	soldat	N;ANIM;NOM;MASC;SG	PROPN
солдат	soldaten	солдат	soldat	N;ANIM;NOM;MASC;SG	N;PL
линия	linien	линия	Linie	N;INAN;NOM;FEM;SG	
линия	zeile	линия	zeilen	N;INAN;NOM;FEM;SG	
официально	förmlich	официально	förmlich	ADV	ADJ
официально	formell	официально	formell	ADV	ADJ
официально	formal	официально	formal	ADV	ADJ
официально	amtlich	официально	amtlich	ADV	ADJ
официально	offiziell	официально	offiziell	ADV	ADJ
программа	programm	программа	programm	N;INAN;NOM;FEM;SG	ADJ
программа	programmieren	программа	programmieren	N;INAN;NOM;FEM;SG	V;NFIN
программа	rahmenprogramm	программа	rahmenprogramm	N;INAN;NOM;FEM;SG	ADJ
программа	programm	программа	programm	N;INAN;NOM;FEM;SG	ADJ
программа	arbeitsprogramm	программа	arbeitsprogramm	N;INAN;NOM;FEM;SG	ADJ
научная	wissenschaftliche	научный	wissenschaftlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
советская	sowjet	советский	sowjet	ADJ;NOM;FEM;SG	PROPN
советская	sowjetunion	советский	sowjetunion	ADJ;NOM;FEM;SG	PROPN;NOM;SG
советская	sowjetische	советский	sowjetisch	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
территория	gebiet	территория	gebieten	N;INAN;NOM;FEM;SG	ADJ
территория	territorium	территория	territorium	N;INAN;NOM;FEM;SG	ADJ
власть	macht	власть	machen	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
власть	kraft	власть	krafen	N;INAN;NOM;FEM;SG	
власть	energie	власть	energie	N;INAN;NOM;FEM;SG	
славы	bekanntheit	слава	bekanntheit	N;INAN;NOM;FEM;PL	ADJ
славы	berühmtheit	слава	berühmtheiten	N;INAN;NOM;FEM;PL	ADJ
славы	ruhm	слава	rühmen	N;INAN;NOM;FEM;PL	
славы	berühmt	слава	berühmt	N;INAN;NOM;FEM;PL	ADJ
славы	fame	слава	fimmen	N;INAN;NOM;FEM;PL	
анна	anne	анна	anne	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
анна	anna	анна	anna	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
анна	anna	анна	anna	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
команд	kommandos	команда	kommandos	N;INAN;GEN;FEM;PL	
команд	befehl	команда	befehl	N;INAN;GEN;FEM;PL	N;ACC;MASC;SG
команд	befehlen	команда	befehlen	N;INAN;GEN;FEM;PL	V;NFIN
команд	befehle	команда	befehlen	N;INAN;GEN;FEM;PL	
умершие	verstorbener	умереть	verstorben	V;PFV;NOM;PL;PST;V.PTCP;ACT	ADJ
умершие	verstorbene	умереть	verstorben	V;PFV;NOM;PL;PST;V.PTCP;ACT	ADJ;NOM;FEM;SG
умершие	todes	умереть	tod	V;PFV;NOM;PL;PST;V.PTCP;ACT	
умершие	sterbefälle	умереть	sterbefäll	V;PFV;NOM;PL;PST;V.PTCP;ACT	ADJ
умершие	todesfälle	умереть	todesfall	V;PFV;NOM;PL;PST;V.PTCP;ACT	N;NOM;FEM;PL
умершие	tode	умереть	toden	V;PFV;NOM;PL;PST;V.PTCP;ACT	ADV
умершие	tod	умереть	tod	V;PFV;NOM;PL;PST;V.PTCP;ACT	
сборник	kompendium	сборник	kompendium	N;INAN;NOM;MASC;SG	PROPN
месяцев	monate	месяц	monat	N;INAN;GEN;MASC;PL	ADV
месяцев	monaten	месяц	Monat	N;INAN;GEN;MASC;PL	N;DAT;MASC;PL
растений	pflanzen	растение	pflanz	N;INAN;GEN;NEUT;PL	V;NFIN
растений	pflanze	растение	pflanz	N;INAN;GEN;NEUT;PL	
слева	linke	слева	linker	ADV	ADJ;NOM;FEM;PL
слева	linker	слева	link	ADV	ADJ
слева	linken	слева	link	ADV	ADJ;MASC;PL
языки	sprachen	язык	sprechen	N;INAN;NOM;MASC;PL	V;FIN
языки	sprache	язык	sprechen	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
раза	raza	раз	raza	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
вокал	gesang	вокал	gesingen	N;INAN;NOM;MASC;SG	ADJ
вокал	gesang	вокал	gesingen	N;INAN;NOM;MASC;SG	ADJ
вокал	vocal	вокал	vocal	N;INAN;NOM;MASC;SG	PROPN
вокал	lautstark	вокал	lautstark	N;INAN;NOM;MASC;SG	ADJ
стать	werden	стать	werden	V;PFV;NFIN;MID	V;NFIN;PASS
стать	werde	стать	werden	V;PFV;NFIN;MID	V;SBJV;SG;3;PRS;FIN
озеро	see	озеро	see	N;INAN;NOM;NEUT;SG	
озеро	lake	озеро	laken	N;INAN;NOM;NEUT;SG	PROPN;SG
комиссии	aufträge	комиссия	aufträg	N;INAN;NOM;FEM;PL	ADJ
комиссии	kommission	комиссия	kommission	N;INAN;NOM;FEM;PL	
дорога	strasse	дорога	straß	N;INAN;NOM;FEM;SG	
дорога	straßenverkehr	дорога	straßenverkehr	N;INAN;NOM;FEM;SG	ADJ
дорога	straße	дорога	straß	N;INAN;NOM;FEM;SG	ADJ
монастырь	kloster	монастырь	kloster	N;INAN;NOM;MASC;SG	ADJ
монастырь	klöster	монастырь	klöst	N;INAN;NOM;MASC;SG	ADJ
монастырь	klosters	монастырь	klosters	N;INAN;NOM;MASC;SG	ADJ
монастырь	kloster	монастырь	kloster	N;INAN;NOM;MASC;SG	ADJ
монастырь	konvent	монастырь	konvent	N;INAN;NOM;MASC;SG	
принято	akzeptierten	принять	akzeptieren	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
принято	angenommene	принять	angenommen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
газеты	zeitungen	газета	zeitungen	N;INAN;NOM;FEM;PL	V;NFIN
газеты	tageszeitung	газета	Tageszeitung	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
газеты	zeitung	газета	zeitung	N;INAN;NOM;FEM;PL	
газеты	zeitungen	газета	zeitungen	N;INAN;NOM;FEM;PL	V;NFIN
газеты	zeitung	газета	zeitung	N;INAN;NOM;FEM;PL	
переулок	lane	переулок	lane	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
переулок	fahrbahn	переулок	fahrbahn	N;INAN;NOM;MASC;SG	ADJ
переулок	gasse	переулок	geß	N;INAN;NOM;MASC;SG	
переулок	allee	переулок	alle	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
написано	schriftlich	писать	schriftlich	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
написано	schriftliche	писать	schriftlich	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
написано	geschriebene	писать	geschrieben	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
немного	geringfügig	немного	geringfügig	ADV	ADJ
немного	leicht	немного	leicht	ADV	ADJ
начали	begann	начать	beginnen	V;PFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;PST;FIN
форме	formgebung	форма	Formgebung	N;INAN;DAT;FEM;SG	ADJ
форме	formular	форма	formular	N;INAN;DAT;FEM;SG	V;SG;FIN
форме	vordruck	форма	vordruck	N;INAN;DAT;FEM;SG	
точно	exakt	точно	exakt	ADV	ADJ
скончался	verstorbener	скончаться	verstorben	V;PFV;MASC;IND;SG;PST;FIN;MID	ADJ
скончался	verstorbenen	скончаться	verstorben	V;PFV;MASC;IND;SG;PST;FIN;MID	V;IND;PL;3;PST;FIN
скончался	verstorbene	скончаться	verstorben	V;PFV;MASC;IND;SG;PST;FIN;MID	ADJ;NOM;FEM;SG
широко	breit	широко	breit	ADV	ADJ
чемпионы	meister	чемпион	meist	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG
чемпионы	champions	чемпион	champions	N;ANIM;NOM;MASC;PL	PROPN;NOM;SG
чемпионы	champs	чемпион	champs	N;ANIM;NOM;MASC;PL	PROPN
упоминается	erwähnte	упоминать	erwähnen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PST;FIN
упоминается	erwähnung	упоминать	Erwähnung	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;FEM;SG
собор	dom	собор	dom	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
собор	kathedrale	собор	kathedrale	N;INAN;NOM;MASC;SG	;NOM
итоги	ergebnis	итог	ergebnis	N;INAN;NOM;MASC;PL	ADJ
итоги	resultate	итог	resultat	N;INAN;NOM;MASC;PL	
итоги	ergebnis	итог	ergebnis	N;INAN;NOM;MASC;PL	ADJ
итоги	ergebnissen	итог	ergebneißen	N;INAN;NOM;MASC;PL	V;NFIN
факт	tatsache	факт	tatsach	N;INAN;NOM;MASC;SG	ADV
факт	fakt	факт	fakt	N;INAN;NOM;MASC;SG	ADJ
карьеры	laufbahn	карьера	laufbahnen	N;INAN;NOM;FEM;PL	V;IND;SG;3;PST;FIN
карьеры	karriere	карьера	karrieren	N;INAN;NOM;FEM;PL	V;IND;SG;3;PST;FIN
карьеры	werdegang	карьера	werdegang	N;INAN;NOM;FEM;PL	
карьеры	laufbahn	карьера	laufbahnen	N;INAN;NOM;FEM;PL	V;IND;SG;3;PST;FIN
карьеры	karriere	карьера	karrieren	N;INAN;NOM;FEM;PL	V;IND;SG;3;PST;FIN
константин	constantin	константин	constantin	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
константин	konstantin	константин	konstantin	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
константин	constantine	константин	constantine	N;ANIM;NOM;MASC;SG	PROPN
константин	constantin	константин	constantin	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
константин	konstantinos	константин	konstantinos	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
константин	konstantin	константин	konstantin	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
суд	hofe	суд	hofen	N;INAN;NOM;MASC;SG	
суд	gerichtshofes	суд	gerichtshofes	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
суд	gerichtshof	суд	gerichtshof	N;INAN;NOM;MASC;SG	PROPN
суд	hof	суд	hof	N;INAN;NOM;MASC;SG	
основных	major	основной	major	ADJ;GEN;PL	PROPN
основных	main	основной	main	ADJ;GEN;PL	PROPN;NOM;MASC;SG
основных	wichtigste	основной	wichtig	ADJ;GEN;PL	ADJ;NOM;FEM;SG
основных	hauptsache	основной	hauptsache	ADJ;GEN;PL	ADV
основных	haupt	основной	haupen	ADJ;GEN;PL	
морской	meeres	морской	meer	ADJ;NOM;MASC;SG	
морской	marine	морской	marin	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
морской	seefahrt	морской	seefahren	ADJ;NOM;MASC;SG	PROPN
морской	seeverkehr	морской	seeverkehr	ADJ;NOM;MASC;SG	
морской	maritime	морской	maritime	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
германия	deutschland	германий	deutschland	N;INAN;NOM;NEUT;SG	PROPN;NOM
восток	wostok	восток	wostok	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
восток	östlich	восток	östlich	N;INAN;NOM;MASC;SG	ADJ
восток	ostseite	восток	ostseite	N;INAN;NOM;MASC;SG	ADJ
восток	osten	восток	osten	N;INAN;NOM;MASC;SG	ADV
срок	frist	срок	fresen	N;INAN;NOM;MASC;SG	ADJ
срок	stichtag	срок	stichtag	N;INAN;NOM;MASC;SG	ADJ
помощь	assistenz	помощь	assistenz	N;INAN;NOM;FEM;SG	
помощь	unterstützung	помощь	unterstützung	N;INAN;NOM;FEM;SG	ADJ
помощь	helfen	помощь	helfen	N;INAN;NOM;FEM;SG	V;NFIN
помощь	hilfen	помощь	halfen	N;INAN;NOM;FEM;SG	V;NFIN
помощь	help	помощь	help	N;INAN;NOM;FEM;SG	PROPN
дважды	twice	дважды	twice	ADV	PROPN
дважды	doppelt	дважды	doppelt	ADV	ADJ
постоянно	laufend	постоянно	laufend	ADV	ADJ
постоянно	fortlaufend	постоянно	fortlaufend	ADV	ADJ
постоянно	kontinuierlich	постоянно	kontinuierlich	ADV	ADJ
постоянно	ständig	постоянно	ständig	ADV	ADJ
постоянно	laufend	постоянно	laufend	ADV	ADJ
постоянно	andauernd	постоянно	andauernd	ADV	ADJ
постоянно	ständig	постоянно	ständig	ADV	ADJ
постоянно	konstante	постоянно	konstant	ADV	ADJ;NOM;FEM;SG
постоянно	beständig	постоянно	beständig	ADV	ADJ
постоянно	konstant	постоянно	konstant	ADV	ADJ
постоянно	ständige	постоянно	ständig	ADV	ADJ;NOM;FEM;PL
постоянно	konstanten	постоянно	konstant	ADV	
постоянно	permanent	постоянно	permanent	ADV	ADJ
постоянно	dauerhaft	постоянно	dauerhaft	ADV	ADJ
издания	ausgaben	издание	ausgeben	N;INAN;NOM;NEUT;PL	V;FIN
издания	ausgabe	издание	ausgeben	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
издания	auflagen	издание	auflagen	N;INAN;NOM;NEUT;PL	V;NFIN
позиция	position	позиция	position	N;INAN;NOM;FEM;SG	
позиция	stellung	позиция	Stellung	N;INAN;NOM;FEM;SG	
стороне	seitlich	сторона	seitlich	N;INAN;DAT;FEM;SG	ADJ
стороне	side	сторона	side	N;INAN;DAT;FEM;SG	
передачи	übertragung	передача	übertragung	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
передачи	übermittlung	передача	übermittlung	N;INAN;NOM;FEM;PL	ADJ
передачи	transmission	передача	transmission	N;INAN;NOM;FEM;PL	PROPN
передачи	weiterleitung	передача	weiterleitung	N;INAN;NOM;FEM;PL	ADJ
передачи	getriebe	передача	getreib	N;INAN;NOM;FEM;PL	
передачи	überweisungen	передача	überweisung	N;INAN;NOM;FEM;PL	V;NFIN
передачи	transfers	передача	transfers	N;INAN;NOM;FEM;PL	ADV
передачи	übertragungen	передача	übertragungen	N;INAN;NOM;FEM;PL	V;NFIN
зависимости	abhängigkeiten	зависимость	abhängigkeit	N;INAN;NOM;FEM;PL	V;NFIN
зависимости	abhängigkeit	зависимость	abhängigkeit	N;INAN;NOM;FEM;PL	V;SG;FIN
зависимости	abhängigkeiten	зависимость	abhängigkeit	N;INAN;NOM;FEM;PL	V;NFIN
закон	gesetze	закон	gesetzen	N;INAN;NOM;MASC;SG	
закон	recht	закон	recht	N;INAN;NOM;MASC;SG	ADV
закон	rechtswissenschaften	закон	rechtswissenschaft	N;INAN;NOM;MASC;SG	ADJ
закон	rechtswissenschaft	закон	rechtswissenschaft	N;INAN;NOM;MASC;SG	ADJ
сми	datenträger	смотреть	datenträger	N;INAN;NOM;NEUT;PL	ADJ
сми	speichermedien	смотреть	speichermedien	N;INAN;NOM;NEUT;PL	
радио	radiosender	радио	radiosender	N;INAN;NOM;NEUT;SG	ADJ
радио	rundfunk	радио	rundfunk	N;INAN;NOM;NEUT;SG	
радио	radio	радио	radio	N;INAN;NOM;NEUT;SG	
радио	hörfunk	радио	hörfunk	N;INAN;NOM;NEUT;SG	ADJ
радио	funkgerät	радио	funkgerät	N;INAN;NOM;NEUT;SG	ADJ
кантон	kantons	кантон	kantons	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
кантон	kantone	кантон	kanton	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
иностранных	außenpolitik	иностранный	außenpolitik	ADJ;GEN;PL	PROPN
иностранных	ausländische	иностранный	ausländisch	ADJ;GEN;PL	ADJ;NOM;FEM;PL
иностранных	ausland	иностранный	auslinden	ADJ;GEN;PL	N;NOM;NEUT;SG
ответ	antworte	ответ	antworte	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
ответ	antworten	ответ	antworten	N;INAN;NOM;MASC;SG	V;NFIN
ответ	antwort	ответ	antworen	N;INAN;NOM;MASC;SG	
ответ	beantwortung	ответ	beantwortung	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
ответ	antworte	ответ	antworte	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
ответ	antworten	ответ	antworten	N;INAN;NOM;MASC;SG	V;NFIN
ответ	antwort	ответ	antworen	N;INAN;NOM;MASC;SG	
ответ	beantwortung	ответ	beantwortung	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
ответ	reaktion	ответ	Reaktion	N;INAN;NOM;MASC;SG	ADJ
ответ	antwort	ответ	antworen	N;INAN;NOM;MASC;SG	
ответ	ansprechen	ответ	ansprechen	N;INAN;NOM;MASC;SG	V;NFIN
ответ	response	ответ	response	N;INAN;NOM;MASC;SG	PROPN
ответ	ans	ответ	ans	N;INAN;NOM;MASC;SG	
цвет	farbe	цвет	farben	N;INAN;NOM;MASC;SG	
цвет	färben	цвет	färben	N;INAN;NOM;MASC;SG	V;NFIN
цвет	farben	цвет	farben	N;INAN;NOM;MASC;SG	V;NFIN
цвет	farbig	цвет	farbig	N;INAN;NOM;MASC;SG	ADJ
цвет	farbe	цвет	farben	N;INAN;NOM;MASC;SG	
цвет	farben	цвет	farben	N;INAN;NOM;MASC;SG	V;NFIN
цвет	farbig	цвет	farbig	N;INAN;NOM;MASC;SG	ADJ
цвет	farbton	цвет	farbton	N;INAN;NOM;MASC;SG	ADJ
списки	listen	список	listen	N;INAN;NOM;MASC;PL	V;NFIN
систем	systemen	система	systemen	N;INAN;GEN;FEM;PL	V;NFIN
систем	systeme	система	system	N;INAN;GEN;FEM;PL	N;NOM
систем	system	система	system	N;INAN;GEN;FEM;PL	N;NOM;NEUT;SG
комитет	ausschüsse	комитет	ausschüssen	N;INAN;NOM;MASC;SG	
комитет	komitee	комитет	komit	N;INAN;NOM;MASC;SG	
комплекс	komplexer	комплекс	komplex	N;INAN;NOM;MASC;SG	ADJ
комплекс	komplexe	комплекс	komplex	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
