nie	не	nie	не	PART;NEG	INTJ;NEG
materiały	материално	materiał	материален	N;NOM;MASC;PL	ADV
navy	флот	navy	флот		N;INDF;MASC;SG
wiedniu	виена	wieśń	виен	PROPN;DAT;MASC;SG	PROPN;INDF;FEM;SG
são	сао	são	сао	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
scott	скот	scott	скот	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
max	макс	max	макс		N;INDF;MASC;SG
kobieta	женско	kobieta	женски	N;NOM;FEM;SG	ADV
kobieta	женски	kobieta	женски	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
kobieta	женска	kobieta	женски	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
wieży	кула	wieża	кула	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
wieży	tower	wieża	tower	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
wieży	кулата	wieża	кула	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;FEM;SG
wieży	тауър	wieża	тауър	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
media	медия	medium	медия	N;NOM;NEUT;PL	N;INDF;FEM;SG
słowacji	словакия	słowacja	словакие	PROPN;GEN;FEM;SG	PROPN;INDF;FEM;SG
windows	windows	windows	windows		N;INDF;MASC;SG
windows	прозорци	windows	прозорец		N;INDF;MASC;PL
windows	прозорците	windows	прозорец		N;DEF;MASC;PL
zwycięzcy	печеливши	zwycięzca	печеливш	N;NOM;MASC;SG	ADJ;INDF;PL
zwycięzcy	победители	zwycięzca	победител	N;NOM;MASC;SG	N;INDF;MASC;PL
zwycięzcy	победителите	zwycięzca	победител	N;NOM;MASC;SG	N;DEF;MASC;PL
zwycięzcy	печелившите	zwycięzca	печеливш	N;NOM;MASC;SG	ADJ;DEF;PL
struktury	структура	struktura	структура	N;ACC;FEM;PL	N;INDF;FEM;SG
struktury	конструкция	struktura	конструкция	N;ACC;FEM;PL	N;INDF;FEM;SG
niektórzy	някои	niektóry	някой	DET;NOM;MASC;PL	PRO;NOM;PL
broń	оръжие	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;SG
broń	оръжия	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;PL
broń	оръжията	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;DEF;NEUT;PL
broń	ръце	broń	ръка	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;FEM;PL
broń	оръжия	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;PL
broń	оръжие	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;SG
broń	оръжие	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;SG
broń	пистолет	broń	пистолет	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;MASC;SG
broń	оръжие	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;SG
broń	пистолети	broń	пистолет	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;MASC;PL
broń	оръжия	broń	оръжие	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;NEUT;PL
broń	пушки	broń	пушка	V;IPFV;IMP;SG;2;FIN;ACT	N;INDF;FEM;PL
carlos	карлос	carlos	карлос	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
złote	златен	złoty	златен		ADJ;INDF;MASC;SG
złote	златни	złoty	златен		ADJ;INDF;PL
złote	златно	złoty	златен		ADV
złote	златна	złoty	златен		ADJ;INDF;FEM;SG
blue	сини	blue	син		ADJ;INDF;PL
blue	блу	blue	блу		N;INDF;MASC;SG
blue	синьо	blue	син		ADV
blue	син	blue	син		N;INDF;MASC;SG
blue	синя	blue	син		ADJ;INDF;FEM;SG
myśli	мислене	myśleć	мислене	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
myśli	мисли	myśleć	мисля	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN
wyborów	изборите	wybory	избор		N;DEF;MASC;PL
wyborów	избори	wybory	избор		N;INDF;MASC;PL
wyborów	избори	wybory	избор		N;INDF;MASC;PL
chciał	издирван	chcieć	издирвам	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
chciał	търсен	chcieć	търсен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
augusta	август	augusta	август		N;INDF;MASC;SG
augusta	аугуст	augusta	аугуст		PROPN;INDF;MASC;SG
augusta	аугуста	augusta	аугуст		N;INDF;FEM;SG
belgii	белгия	belgia	белгия		PROPN;INDF;FEM;SG
zaczyna	започване	zaczynać	започване	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
leon	лион	leon	лион	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
leon	леон	leon	леон	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
pdf	pdf	pdfić	pdf		INTJ
street	улица	street	улица		N;INDF;FEM;SG
street	стрийт	street	стрийт		N;INDF;MASC;SG
street	street	street	street		PROPN;INDF;MASC;SG
street	улицата	street	улица		N;DEF;FEM;SG
france	франция	franka	франция	PROPN;NOM;MASC;SG	PROPN;INDF;FEM;SG
rangi	ранг	ranga	ранг		N;INDF;MASC;SG
wątpliwości	съмнения	wątpliwość	съмнение	N;ACC;FEM;SG	N;INDF;NEUT;PL
wątpliwości	съмнения	wątpliwość	съмнение	N;ACC;FEM;SG	N;INDF;NEUT;PL
chris	крис	chris	крис	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
football	футбол	football	футбол		N;INDF;MASC;SG
football	футболен	football	футболен		ADJ;INDF;MASC;SG
podziemne	подземно	podziemny	подземно	ADJ;NOM;NEUT;SG	ADV
podziemne	подземни	podziemny	подземен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
podziemne	подземни	podziemny	подземен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
joanna	джоан	joanna	джоан	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
joanna	джоун	joanna	джоун	ADJ;NOM;FEM;SG	PROPN;INDF;MASC;SG
joanna	джоана	joanna	джоана	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
joanna	йоана	joanna	йоана	ADJ;NOM;FEM;SG	PROPN;INDF;FEM;SG
kolejno	последователно	kolejno	последователно		ADV
obowiązki	мито	obowiązek	мито	N;NOM;MASC;PL	N;INDF;NEUT;SG
obowiązki	дълг	obowiązek	дълг	N;NOM;MASC;PL	N;INDF;MASC;SG
obowiązki	задължение	obowiązek	задължение	N;NOM;MASC;PL	N;INDF;NEUT;SG
ostatnia	последно	ostatni	последно		ADV
ostatnia	последен	ostatni	последен		ADJ;INDF;MASC;SG
ostatnia	последни	ostatni	последен		ADJ;INDF;PL
ostatnia	последна	ostatni	последен		ADJ;INDF;FEM;SG
ręce	оръжие	ręka	оръжие	N;NOM;FEM;PL	N;INDF;NEUT;SG
big	биг	big	биг		N;INDF;MASC;SG
big	голямо	big	голям		ADV
big	големи	big	голям		ADJ;INDF;PL
big	голям	big	голям		ADJ;INDF;MASC;SG
big	голяма	big	голям		ADJ;INDF;FEM;SG
kary	наказание	kara	наказание	N;ACC;FEM;PL	N;INDF;NEUT;SG
kary	наказанието	kara	наказание	N;ACC;FEM;PL	N;DEF;NEUT;SG
czarny	черни	czarny	черен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
czarny	черно	czarny	черен	ADJ;NOM;MASC;SG	ADV
naukowy	научни	naukowy	научен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
naukowy	научно	naukowy	научно	ADJ;NOM;MASC;SG	ADV
powrót	завръщане	powrót	завръщане		N;INDF;NEUT;SG
powrót	завръщане	powrót	завръщане		N;INDF;NEUT;SG
powrót	връщане	powrót	връщане		N;INDF;NEUT;SG
powrót	завръщане	powrót	завръщане		N;INDF;NEUT;SG
powrót	назад	powrót	назад		ADV
powrót	обратно	powrót	обратно		ADV
powrót	гръб	powrót	гръб		N;INDF;MASC;SG
węgla	въглища	węgiel	въглища		N;INDF;PL
węgla	въглен	węgiel	въглен		N;INDF;MASC;SG
węgla	въглероден	węgiel	въглероден		N;INDF;MASC;SG
węgla	въглерод	węgiel	въглерод		N;INDF;MASC;SG
brytania	британия	brytanie	британие	N;NOM;NEUT;SG	PROPN;INDF;FEM;SG
koła	колела	koło	колело	N;ACC;NEUT;SG	N;INDF;NEUT;PL
koła	колелата	koło	колело	N;ACC;NEUT;SG	N;DEF;NEUT;PL
londyn	london	londyn	london		PROPN;INDF;MASC;SG
londyn	лондон	londyn	лондон		PROPN;INDF;MASC;SG
wysokie	висок	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;MASC;SG
wysokie	висока	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;FEM;SG
wysokie	високи	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;PL
wysokie	високо	wysoki	високо	V;PFV;IND;SG;FIN;ACT	ADV
wysokie	висок	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;MASC;SG
wysokie	висока	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;FEM;SG
wysokie	високи	wysoki	висок	V;PFV;IND;SG;FIN;ACT	ADJ;INDF;PL
techniki	техники	technika	техника	N;ACC;FEM;SG	N;INDF;FEM;PL
zakłady	залагане	zakład	залагане	N;NOM;MASC;PL	N;INDF;NEUT;SG
zdecydowanie	определено	zdecydowanie	определено	ADV	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
biura	офиси	biuro	офис	N;NOM;NEUT;SG	N;INDF;MASC;PL
biura	офисите	biuro	офис	N;NOM;NEUT;SG	N;DEF;MASC;PL
treść	съдържание	treść	съдържание		N;INDF;NEUT;SG
treść	съдържание	treść	съдържание		N;INDF;NEUT;SG
simon	саймън	simon	саймън	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
simon	симон	simon	симон	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
pozdrawiam	поздрави	pozdrawiać	поздравя	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;SG;2;FIN
silniki	двигател	silnik	двигател	N;NOM;MASC;PL	N;INDF;MASC;SG
alexander	александър	alexander	александър	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
miłości	обичам	miłość	обичам	N;GEN;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
nba	нба	nba	нба		PROPN;INDF;MASC;SG
kilometrów	майлс	kilometr	майлс	N;GEN;MASC;PL	PROPN;INDF;MASC;SG
kilometrów	мили	kilometr	мил	N;GEN;MASC;PL	ADJ;INDF;PL
kilometrów	километра	kilometr	километър	N;GEN;MASC;PL	N;DEF;MASC;SG
wyścig	състезателни	wyścig	състезателен	N;NOM;MASC;SG	ADJ;INDF;PL
wyścig	надбягвания	wyścig	надбягване	N;NOM;MASC;SG	N;INDF;NEUT;PL
wyścig	състезания	wyścig	състезание	N;NOM;MASC;SG	N;INDF;NEUT;PL
władcy	лордовете	władka	лорд	N;NOM;MASC;SG	N;DEF;MASC;PL
władcy	лордове	władka	лорд	N;NOM;MASC;SG	N;INDF;MASC;PL
władcy	управници	władka	управник	N;NOM;MASC;SG	N;INDF;MASC;PL
władcy	владетели	władka	владетел	N;NOM;MASC;SG	N;INDF;MASC;PL
światła	светлини	światło	светлина	N;NOM;NEUT;SG	N;INDF;FEM;PL
światła	светло	światło	светло	N;NOM;NEUT;SG	ADV
ton	тонове	ton	тон		N;INDF;MASC;PL
ton	тона	ton	тон		N;DEF;MASC;SG
ton	тонове	ton	тон		N;INDF;MASC;PL
ton	тона	ton	тон		N;DEF;MASC;SG
ton	тон	ton	тон		N;INDF;MASC;SG
ton	тон	ton	тон		N;INDF;MASC;SG
png	png	pogg	png		N;INDF;NEUT;SG
wiktor	виктор	wiktor	виктор	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
wiktor	виктор	wiktor	виктор	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
żołnierz	морски	żołnierz	морски	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
żołnierz	морска	żołnierz	морски	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
lwów	лъвовете	lwów	лъв		N;DEF;MASC;PL
lwów	лъвове	lwów	лъв		N;INDF;MASC;PL
lwów	лвов	lwów	лвов		PROPN;INDF;MASC;SG
marie	мари	mara	мара	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
technologii	технологии	technologia	технология	N;GEN;FEM;SG	N;INDF;FEM;PL
technologii	технологии	technologia	технология	N;GEN;FEM;SG	N;INDF;FEM;PL
głosowanie	гласувайте	głosować	гласувам	N;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;IMP;PL;2;FIN
bob	боб	bob	боб		N;INDF;MASC;SG
pary	двойките	para	двойка		N;DEF;FEM;PL
pary	двойки	para	двойка		N;INDF;FEM;PL
pary	двойка	para	двойка		N;INDF;FEM;SG
pary	чифт	para	чифт		N;INDF;MASC;SG
pary	двойки	para	двойка		N;INDF;FEM;PL
pary	чифта	para	чифт		N;MASC
pary	пара	para	парам-се		N;INDF;FEM;SG
pary	парна	para	парна		N;INDF;FEM;SG
pary	парата	para	пара		N;DEF;FEM;SG
międzynarodowe	международно	międzynarodowy	международно	ADJ;NOM;NEUT;SG	ADV
międzynarodowe	интернешънъл	międzynarodowy	интернешънъл	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
międzynarodowe	международни	międzynarodowy	международен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
terenu	терени	teren	терен	N;GEN;MASC;SG	N;INDF;MASC;PL
rodzin	фамилии	rodzina	фамилия		N;INDF;FEM;PL
rodzin	семейства	rodzina	семейство		N;INDF;NEUT;PL
wiadomości	новина	wiadomość	новина	N;ACC;FEM;PL	N;INDF;FEM;SG
wiadomości	послание	wiadomość	послание	N;ACC;FEM;PL	N;INDF;NEUT;SG
wiadomości	съобщение	wiadomość	съобщение	N;ACC;FEM;PL	N;INDF;NEUT;SG
wiadomości	съобщението	wiadomość	съобщение	N;ACC;FEM;PL	N;DEF;NEUT;SG
małgorzata	маргарет	małgorzata	маргарет	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
małgorzata	małgorzata	małgorzata	małgorzata	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
małgorzata	маргарита	małgorzata	маргарит	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
wybrzeża	брегове	wybrzeże	бряг	N;GEN;NEUT;SG	N;INDF;MASC;PL
wybrzeża	бреговете	wybrzeże	бряг	N;GEN;NEUT;SG	N;DEF;MASC;PL
ustalono	установен	ustalić	установя-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ustalono	установена	ustalić	установя-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ustalono	установени	ustalić	установя-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
ustalono	установено	ustalić	установя-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
witold	витолд	witold	витолд	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
kolonii	кьолн	kolonia	кьолн		PROPN;INDF;MASC;SG
kolonii	колонии	kolonia	колония		N;INDF;FEM;PL
kolonii	колония	kolonia	колония		N;INDF;FEM;SG
kolonii	колонията	kolonia	колония		N;DEF;FEM;SG
kolonii	колонии	kolonia	колония		N;INDF;FEM;PL
polityczne	политически	polityczny	политически	ADJ;NOM;NEUT;SG	ADV
polityczne	политическо	polityczny	политически	ADJ;NOM;NEUT;SG	ADV
podstawowe	основи	podstawowy	основа	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
podstawowe	основни	podstawowy	основен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
podstawowe	първични	podstawowy	първичен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
podstawowe	първично	podstawowy	първичен	ADJ;NOM;NEUT;SG	ADV
podstawowe	основни	podstawowy	основен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
finlandii	финландия	finlandia	финландия	PROPN;GEN;FEM;SG	PROPN;INDF;FEM;SG
poznania	познан	poznanie	познан	N;PFV;GEN;NEUT;SG;POS;V.MSDR	PROPN;INDF;MASC;SG
moje	моите	mój	мой	DET;NOM;NEUT;SG;1	DET;DEF;PL;1
ulic	улиците	ulica	улица		N;DEF;FEM;PL
ulic	улици	ulica	улица		N;INDF;FEM;PL
house	house	housy	house		N;INDF;MASC;SG
house	къща	housy	къща		N;INDF;FEM;SG
house	къщата	housy	къща		N;DEF;FEM;SG
house	хаус	housy	хаус		N;INDF;MASC;SG
metal	метали	metal	метал	N;NOM;MASC;SG	N;INDF;MASC;PL
krótki	кратко	krótki	кратко	ADJ;NOM;MASC;SG	ADV
krótki	късо	krótki	къс	ADJ;NOM;MASC;SG	ADV
krótki	кратко	krótki	кратко	ADJ;NOM;MASC;SG	ADV
series	серия	series	серия		N;INDF;FEM;SG
series	поредица	series	поредица		N;INDF;FEM;SG
series	сериал	series	сериал		N;INDF;MASC;SG
series	серии	series	серия		N;INDF;FEM;PL
wspólnego	джойнт	wspólny	джойнт	ADJ;ACC;MASC;SG	N;INDF;MASC;SG
wspólnego	съвместни	wspólny	съвместен	ADJ;ACC;MASC;SG	ADJ;INDF;PL
wspólnego	съвместно	wspólny	съвместно	ADJ;ACC;MASC;SG	ADV
używa	употреби	używać	употребя	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IMP;SG;2;FIN
iso	iso	iso	iso		PROPN;INDF;FEM;SG
christian	крисчън	christianin	крисчън	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
niewielkie	малки	niewielki	малък	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
potok	торент	potok	торент		N;INDF;MASC;SG
potok	поток	potok	поток		N;INDF;MASC;SG
państwowego	суверен	państwowy	суверен	ADJ;ACC;MASC;SG	N;INDF;MASC;SG
artur	артър	artura	артър	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
artur	артур	artura	артур	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
zadania	задачи	zadanie	задача	N;NOM;NEUT;SG	N;INDF;FEM;PL
zadania	задачи	zadanie	задача	N;NOM;NEUT;SG	N;INDF;FEM;PL
young	млада	young	млад		ADJ;INDF;FEM;SG
young	младо	young	млад		N;INDF;NEUT;SG
young	млади	young	млад		ADJ;INDF;PL
young	йънг	young	йънг		PROPN;INDF;MASC;SG
young	млад	young	млад		ADJ;INDF;MASC;SG
miejski	градско	miejski	градски	ADJ;NOM;MASC;SG	ADV
sydney	сидни	sydney	сиден		PROPN;INDF;MASC;SG
skazany	осъждан	skazać	осъждам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
skazany	осъден	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
skazany	осъдени	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
skazany	осъден	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
skazany	осъди	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
skazany	осъдена	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
skazany	осъден	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
skazany	осъдени	skazać	осъдя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
populacji	популации	populacja	популация	N;GEN;FEM;SG	N;INDF;FEM;PL
materiał	материали	materiał	материал	N;NOM;MASC;SG	N;INDF;MASC;PL
materiał	материално	materiał	материален	N;NOM;MASC;SG	ADV
waga	везни	waga	везен		N;INDF;MASC;PL
waga	тегло	waga	тегло		N;INDF;NEUT;SG
waga	тежест	waga	тежест		N;INDF;FEM;SG
turcji	турция	turcja	турция	PROPN;GEN;FEM;SG	PROPN;INDF;FEM;SG
turcji	пуйка	turcja	пуйка	PROPN;GEN;FEM;SG	N;INDF;FEM;SG
dziecko	мила	dziecko	мил	N;NOM;NEUT;SG	ADJ;INDF;FEM;SG
dziecko	скъпа	dziecko	скъп	N;NOM;NEUT;SG	ADJ;INDF;FEM;SG
zanim	преди	zanim	преди	CONJ	ADP
podstawowa	първична	podstawowy	първичен		ADJ;INDF;FEM;SG
podstawowa	първични	podstawowy	първичен		ADJ;INDF;PL
podstawowa	първичен	podstawowy	първичен		ADJ;INDF;MASC;SG
podstawowa	първично	podstawowy	първичен		ADV
podstawowa	основна	podstawowy	основен		ADJ;INDF;FEM;SG
podstawowa	основни	podstawowy	основен		ADJ;INDF;PL
podstawowa	основен	podstawowy	основен		ADJ;INDF;MASC;SG
rundy	рунда	rund	рунд	N;ACC;FEM;PL	N;DEF;MASC;SG
lake	езерото	raka	езеро	V;IPFV;IND;SG;PRS;FIN;ACT	N;DEF;NEUT;SG
lake	лейк	raka	лейк	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;INDF;MASC;SG
lake	езеро	raka	езеро	V;IPFV;IND;SG;PRS;FIN;ACT	N;INDF;NEUT;SG
dostępne	налично	dostępny	налично	ADJ;NOM;NEUT;SG	ADV
dostępne	налични	dostępny	наличен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
dostępne	достъпни	dostępny	достъпен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
dostępne	достъпно	dostępny	достъпно	ADJ;NOM;NEUT;SG	ADV
przyszłości	бъдещ	przyszłość	бъдещ	N;DAT;FEM;SG	ADJ;INDF;MASC;SG
przyszłości	бъдещи	przyszłość	бъдещ	N;DAT;FEM;SG	ADJ;INDF;PL
przyszłości	бъдеща	przyszłość	бъдещ	N;DAT;FEM;SG	ADJ;INDF;FEM;SG
wolny	свободно	wolny	свободно	ADJ;NOM;MASC;SG	ADV
wolny	свободни	wolny	свободен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
wolny	безплатни	wolny	безплатен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
wolny	безплатно	wolny	безплатно	ADJ;NOM;MASC;SG	ADV
zbudowana	построени	zbudować	построя-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
zbudowana	изградена	zbudować	изградя	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
zbudowana	построена	zbudować	построя-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
zbudowana	построено	zbudować	построя-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
zbudowana	построен	zbudować	построя-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
jakości	качество	jakość	качество		N;INDF;NEUT;SG
jakości	качеството	jakość	качество		N;DEF;NEUT;SG
kop	разкопки	kop	разкопка		N;INDF;FEM;PL
kop	шут	kop	шут		N;INDF;MASC;SG
kop	ритник	kop	ритник		N;INDF;MASC;SG
ben	бен	ben	бен		PROPN;INDF;MASC;SG
jakuba	джейкъб	jakub	джейкъб		PROPN;INDF;MASC;SG
jakuba	якоб	jakub	якоб		PROPN;INDF;MASC;SG
jakuba	яков	jakub	яков		PROPN;INDF;MASC;SG
jakuba	джеймс	jakub	джеймс		PROPN;INDF;MASC;SG
przeszłości	минали	przeszłość	мина-(се)	N;GEN;FEM;SG	V;PFV;INDF;PL;PST;V.PTCP;ACT
