של	shel	של	shel	PART;GEN	
מעמד	statü	מעמד	stat	N;MASC;SG	
מעמד	ders	מעמד	ders	N;MASC;SG	
מעמד	klas	מעמד	klas	N;MASC;SG	
מספיק	yeter	מספיק	yet	ADV	
יהדות	yahudi	יהדות	yahudi	N;FEM;SG	
יהדות	musevi	יהדות	musevi	N;FEM;SG	
יהדות	yahudilik	יהדות	yahudilik	N;FEM;SG	
יהדות	yahudiler	יהדות	yahudi	N;FEM;SG	V;PFV;IND;PL;3;POS;PST
יהדות	yahudi	יהדות	yahudi	N;FEM;SG	
יהדות	yahudileri	יהדות	yahudi	N;FEM;SG	N;ACC;PL;3
יהדות	yahudilere	יהדות	yahudi	N;FEM;SG	N;DAT;PL;3
המועצה	konsey	המועצה	konsey	PROPN	
המועצה	konseyi	המועצה	konse	PROPN	
סופר	yazar	סופר	yazar	N;MASC;SG	
סופר	super	סופר	super	N;MASC;SG	
סופר	süper	סופר	süper	N;MASC;SG	
סופר	yazar	סופר	yazar	N;MASC;SG	
סופר	yazarı	סופר	yazar	N;MASC;SG	
דוגמה	dogma	דוגמה	dogma	N;FEM;SG	
דוגמה	örnek	דוגמה	örnek	N;FEM;SG	
דוגמה	örneğin	דוגמה	örneğin	N;FEM;SG	CONJ
עץ	odun	עץ	odun	N;MASC;SG	
עץ	ağaç	עץ	ağaç	N;MASC;SG	
עץ	tahta	עץ	tahta	N;MASC;SG	
עץ	ağaç	עץ	ağaç	N;MASC;SG	
חזרה	prova	None	prova	ADV	
חזרה	tekrarı	None	tekrarı	ADV	
חזרה	geri	None	geri	ADV	
חזרה	arka	None	arka	ADV	
הציבור	kamu	הציבור	kamu		N;NOM;SG;3
הרפובליקה	cumhuriyet	הרפובליקה	cumhuriyet	N;FEM;SG	
אירועים	etkinlik	אירוע	etkinlik	N;MASC;PL	N;NOM;SG;3
יחידות	birimler	יחידה	birim	N;FEM;PL	
יחידות	birim	יחידה	birim	N;FEM;PL	
אלף	alf	אלף	alf	NUM;MASC;SG	
אלף	bin	אלף	bin	NUM;MASC;SG	
אלף	binlik	אלף	binlik	NUM;MASC;SG	
מנהל	admin	מנהל	admin	N;MASC;SG	
מנהל	yönetici	מנהל	yönetici	N;MASC;SG	
מנהל	müdür	מנהל	müdür	N;MASC;SG	
מנהל	yönetmen	מנהל	yönetmen	N;MASC;SG	
מנהל	yönetici	מנהל	yönetici	N;MASC;SG	
מנהל	menajer	מנהל	menajer	N;MASC;SG	
מנהל	müdür	מנהל	müdür	N;MASC;SG	
מנהל	yönetici	מנהל	yönetici	N;MASC;SG	
מנהל	yürütme	מנהל	yürü	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
מנהל	yönetici	מנהל	yönetici	N;MASC;SG	
מנהל	yönetici	מנהל	yönetici	N;MASC;SG	
בעיה	problem	בעיה	problem	N;FEM;SG	
בעיה	sorun	בעיה	sorun	N;FEM;SG	
נתן	natan	נתן	nat	PROPN	
נתן	nathan	נתן	nathan	PROPN	PROPN;NOM;SG;3
נתן	vermiş	נתן	ver	PROPN	V;PFV;NFH;IND;SG;3;POS;PST
נתן	verdi	נתן	ver	PROPN	V;PFV;IND;SG;3;POS;PST
דמויות	karakter	דמות	karak	N;FEM;PL	
דברים	seyler	דבר	seyle	N;MASC;PL	
להוסיף	ekle	הוסיף	ekil	V;NFIN;ACT	
להוסיף	ekleme	הוסיף	ekle	V;NFIN;ACT	
אריה	aslan	אריה	aslan	PROPN	
אריה	aria	אריה	aria	PROPN	PROPN;NOM;SG;3
בראשית	yaratılış	בראשית	yarat	ADV	N;NOM;SG;3
בראשית	genesis	בראשית	genesis	ADV	
קטנה	ufak	קטן	ufak	ADJ;FEM;SG	
קטנה	kucuk	קטן	kucuk	ADJ;FEM;SG	
קטנה	minik	קטן	minik	ADJ;FEM;SG	
קטנה	az	קטן	az	ADJ;FEM;SG	ADV
סן	san	סן	san	PROPN	
יוני	yoni	יוני	yoni	PROPN	
יוני	june	יוני	ju	PROPN	
יוני	haziran	יוני	haziran	PROPN	
אודות	hakkında	אודות	hak		N;ESS;SG;3
מוזיאון	müzeler	מוזיאון	müze	N;MASC;SG	N;NOM;PL;3
מוזיאון	müze	מוזיאון	müze	N;MASC;SG	
כנסת	knesset	כנסת	knesset	PROPN	
כנסת	sinagogu	כנסת	sinagogu	PROPN	N;NOM;SG;3
יחסי	akraba	יחסים	akraba	N;PSSD;MASC;PL	
יחסי	akrabası	יחסים	akraba	N;PSSD;MASC;PL	N;NOM;SG;3
יחסי	göreceli	יחסים	gör	N;PSSD;MASC;PL	
תורה	tevrat	תורה	tevrat	N;FEM;SG	
הגיעה	vardım	הגיע	var	V;FEM;SG;3;PST;ACT	V;PFV;IND;SG;1;POS;PST
רחוב	street	רחוב	street	N;MASC;SG	PROPN;NOM;SG;3
גברים	erkekler	גבר	erkek	N;MASC;PL	ADJ;NOM;PL;3
גברים	erkekler	גבר	erkek	N;MASC;PL	ADJ;NOM;PL;3
גברים	men	גבר	men	N;MASC;PL	
גברים	erkek	גבר	erkek	N;MASC;PL	
דן	dan	דן	dan	PROPN	
השואה	soykırım	השואה	soykırım	PROPN	
אדום	kirmizi	אדום	kirmiz	ADJ;MASC;SG	
אדום	kızıl	אדום	kızıl	ADJ;MASC;SG	
אדום	red	אדום	red	ADJ;MASC;SG	
קבע	set	קבע	set	N;MASC;SG	
קבע	seti	קבע	set	N;MASC;SG	
חד	keskin	חד	keskin	ADV	
חד	sivri	חד	sivir	ADV	
חד	sharp	חד	sharp	ADV	
ההיסטוריה	tarihi	ההיסטוריה	tarih	N;FEM;SG	
ההיסטוריה	geçmiş	ההיסטוריה	geç	N;FEM;SG	
אומר	diyor	אמר	de	V;MASC;SG;V.PTCP;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
המערכת	sistem	המערך	sistem		N;NOM;SG;3
המערכת	sistemi	המערך	sistem		N;ACC;SG;3
תבניות	şablon	תבנית	şablon	N;FEM;PL	
תבניות	desenleri	תבנית	desen	N;FEM;PL	V;PFV;IND;PL;3;POS;PRS
החליט	karar	החליט	karar	V;MASC;SG;3;PST;ACT	N;NOM;SG;3
עברית	ibranice	עברית	ibranice	PROPN	
כולם	herkese	None	herkes	N;MASC;PL	N;DAT;SG;3
כולם	herkes	None	herkes	N;MASC;PL	N;NOM;SG;3
כולם	herkez	None	herkez	N;MASC;PL	
כולם	all	None	all	N;MASC;PL	
כולם	hepsini	None	hepsi	N;MASC;PL	PRO;ACC;PL;3
כולם	tamamı	None	tamam	N;MASC;PL	
כולם	hepsi	None	hepsi	N;MASC;PL	PRO;NOM;PL;3
כולם	tümü	None	tümü	N;MASC;PL	
כולם	herkeze	None	herkez	N;MASC;PL	N;DAT;SG;3
כולם	herkese	None	herkes	N;MASC;PL	N;DAT;SG;3
כולם	herkes	None	herkes	N;MASC;PL	N;NOM;SG;3
כולם	herkez	None	herkez	N;MASC;PL	
קטנים	ufak	קטן	ufak	ADJ;MASC;PL	
קטנים	kucuk	קטן	kucuk	ADJ;MASC;PL	
אפשרות	seçenek	אפשרות	seçenek	N;FEM;SG	
אפשרות	olasılıklar	אפשרות	olasılık	N;FEM;SG	N;NOM;PL;3
אפשרות	ihtimal	אפשרות	ihtimal	N;FEM;SG	
נוצר	yaratılmış	נוצר	yarat	V;MASC;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נוצר	oluşturuldu	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נוצר	yaratıldı	נוצר	yarat	V;MASC;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נוצר	oluşturulan	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נוצר	oluşturulmuş	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נוצר	oluşturuldu	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נוצר	oluşturulan	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נוצר	oluşturulmuş	נוצר	oluş	V;MASC;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
מקורות	köken	מקור	kök	N;MASC;PL	
מקורות	kökeni	מקור	köken	N;MASC;PL	N;ACC;SG;3
ספרות	sayılar	ספרות	say	N;FEM;SG	N;NOM;PL;3
ספרות	rakam	ספרות	rakam	N;FEM;SG	
ספרות	haneli	ספרות	hanel	N;FEM;SG	
קבוע	daimi	קבוע	daim	ADJ;MASC;SG	
קבוע	kalıcı	קבוע	kalıcı	ADJ;MASC;SG	
קבוע	sabit	קבוע	sabit	ADJ;MASC;SG	
קבוע	düzenli	קבוע	düzenli	ADJ;MASC;SG	
קבוע	normal	קבוע	normal	ADJ;MASC;SG	
קבוע	tamir	קבוע	tamir	ADJ;MASC;SG	
קבוע	sabit	קבוע	sabit	ADJ;MASC;SG	
תפקידים	rol	תפקיד	rol	N;MASC;PL	
תפקידים	roller	תפקיד	rol	N;MASC;PL	
לחלוטין	kesinlikle	לחלוטין	kesinlik	ADV	N;INS;SG;3
לחלוטין	tamamiyle	לחלוטין	tamami	ADV	ADJ;INS;SG;3
לחלוטין	tamamıyla	לחלוטין	tamam	ADV	ADJ;INS;SG;3
לחלוטין	tamamen	לחלוטין	tamamen	ADV	
לחלוטין	tamamıyla	לחלוטין	tamam	ADV	ADJ;INS;SG;3
לחלוטין	kesinlikle	לחלוטין	kesinlik	ADV	N;INS;SG;3
לחלוטין	tamamen	לחלוטין	tamamen	ADV	
לחלוטין	tamamiyle	לחלוטין	tamami	ADV	ADJ;INS;SG;3
עולה	masraflar	עולה	masraf	N;MASC;SG	N;NOM;PL;3
עולה	maliyetleri	עולה	maliyet	N;MASC;SG	N;NOM;PL;3
עולה	yükselen	עולה	yüksel	N;MASC;SG	
עולה	yükseliyor	עולה	yüksel	N;MASC;SG	V;PROG;IND;SG;3;POS;INFM;PRS
עולה	artıyor	עולה	art	N;MASC;SG	V;PROG;IND;SG;3;POS;INFM;PRS
עולה	yükselme	עולה	yüksel	N;MASC;SG	
עולה	artan	עולה	art	N;MASC;SG	
מפלגת	parti	מפלגה	parti	N;FEM;SG	
מפלגת	party	מפלגה	party	N;FEM;SG	
מקרה	case	מקרה	case	N;MASC;SG	
מקרה	vaka	מקרה	vaka	N;MASC;SG	
מקרה	dava	מקרה	dava	N;MASC;SG	
כיצד	nasil	כיצד	nasil	ADV	
כיצד	nası	כיצד	nası	ADV	
כיצד	nasıl	כיצד	nasıl	ADV	
ויליאם	william	ויליאם	william	PROPN	
ברק	yıldırım	ברק	yıldırım	PROPN	
ברק	aydınlatma	ברק	aydınlat	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
ברק	şimşek	ברק	şimşek	PROPN	
ברק	barak	ברק	barak	PROPN	
ברק	yıldırım	ברק	yıldırım	PROPN	
ברק	şimşek	ברק	şimşek	PROPN	
פנים	iç	פנים	iç	N;MASC;PL	
פנים	yüzler	פנים	yüz	N;MASC;PL	
פנים	yüzün	פנים	yüz	N;MASC;PL	N;NOM;SG;3
פנים	yüzünü	פנים	yüz	N;MASC;PL	N;ACC;SG;3
פנים	yüz	פנים	yüz	N;MASC;PL	
פנים	yüzü	פנים	yüz	N;MASC;PL	N;ACC;SG;3
פנים	face	פנים	face	N;MASC;PL	
מגיע	geliyor	הגיע	gel	V;MASC;SG;V.PTCP;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
מגיע	geliyorum	הגיע	gel	V;MASC;SG;V.PTCP;ACT	V;PROG;IND;SG;1;POS;INFM;PRS
כמות	miktar	כמות	miktar	N;FEM;SG	
צבאי	askeriye	צבאי	askeri	ADJ;MASC;SG	N;DAT;SG;3
צבאי	ordu	צבאי	ordu	ADJ;MASC;SG	
צבאי	asker	צבאי	asker	ADJ;MASC;SG	
צבאי	askerlik	צבאי	askerlik	ADJ;MASC;SG	N;NOM;SG;3
צבאי	askeri	צבאי	askeri	ADJ;MASC;SG	
ועדת	kurul	ועדה	kurul	N;FEM;SG	
ועדת	komite	ועדה	komit	N;FEM;SG	
ועדת	heyet	ועדה	heyet	N;FEM;SG	
סין	çin	סין	çin	PROPN	
העיקרי	birincil	העיקר	birincil	PROPN	
תוכניות	plan	תוכנית	plan	N;FEM;PL	
ואז	sonra	ואז	sonra		ADV
אלוף	şampiyon	אלוף	şampiyon	N;MASC;SG	
אלוף	şampiyon	אלוף	şampiyon	N;MASC;SG	
סדר	düzen	סדר	düz	N;MASC;SG	
סדר	emir	סדר	imir	N;MASC;SG	
התרבות	kültürü	התרבות	kültür	N;FEM;SG	
התרבות	kültür	התרבות	kültür	N;FEM;SG	
ניסיון	teşebbüs	ניסיון	teşebbüs	N;MASC;SG	
ניסיון	tecrübe	ניסיון	tecrübe	N;MASC;SG	
ניסיון	deneyim	ניסיון	den	N;MASC;SG	
ישראלית	israilli	ישראלי	israilli	PROPN	
חומר	materyal	חומר	materyal	N;MASC;SG	
חומר	malzeme	חומר	malzem	N;MASC;SG	
חומר	şeyler	חומר	şey	N;MASC;SG	N;NOM;PL;3
חומר	malzeme	חומר	malzem	N;MASC;SG	
חומר	malzemeler	חומר	malzeme	N;MASC;SG	N;NOM;PL;3
גרסה	sürüm	גרסה	sürü	N;FEM;SG	
גרסה	versiyon	גרסה	ver	N;FEM;SG	
פרי	meyveler	פרי	meyve		N;NOM;PL;3
כפר	kfar	כפר	kfar	N;MASC;SG	
כפר	kafr	כפר	kafr	N;MASC;SG	
כפר	köyü	כפר	köy	N;MASC;SG	
כפר	köy	כפר	köy	N;MASC;SG	
רד	kırmızı	רד	kırmızı	PROPN	ADJ
רד	kirmizi	רד	kirmiz	PROPN	
רד	kızıl	רד	kızıl	PROPN	
רד	red	רד	red	PROPN	
ההצבעה	oylama	ההצבעה	oyla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
ההצבעה	oy	ההצבעה	oy	PROPN	N;NOM;SG;3
עניין	ilgi	עניין	ilgi	N;MASC;SG	
עניין	faiz	עניין	faiz	N;MASC;SG	
דם	kan	דם	kan	N;MASC;SG	
דם	blood	דם	blood	N;MASC;SG	
יפן	japonya	יפן	japonya	PROPN	PROPN;NOM;SG;3
נשק	silahları	נשק	silah	N;MASC;SG	N;NOM;PL;3
נשק	silah	נשק	silah	N;MASC;SG	
נשק	silahlar	נשק	silah	N;MASC;SG	N;NOM;PL;3
נשק	silah	נשק	silah	N;MASC;SG	
נשק	silahlar	נשק	silah	N;MASC;SG	N;NOM;PL;3
נשק	kollar	נשק	kol	N;MASC;SG	
נשק	kolları	נשק	kol	N;MASC;SG	N;ACC;PL;3
מיני	cinsellik	מין	cinsellik		N;NOM;SG;3
המשנה	vali	המשנה	vali	ADV	
המועדון	klüp	המועדון	klüp	PROPN	
המועדון	club	המועדון	club	PROPN	
המועדון	kulüp	המועדון	kul	PROPN	
המועדון	kulübü	המועדון	kulüb	PROPN	N;NOM;SG;3
מלבד	dışında	מלבד	dış		ADJ;ESS;SG;3
אמנות	sanat	אמנות	sanat	N;FEM;SG	
אמנות	art	אמנות	art	N;FEM;SG	
הממלכה	krallık	הממלך	krallık	PROPN	N;NOM;SG;3
יפה	güzel	יפה	güzel		ADJ
דיון	tartışma	דיון	tartış	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
דיון	tartışma	דיון	tartış	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
בשימוש	kullanılan	בשימוש	kullan	PROPN	V;PFV;IND;POS;PRS;V.PTCP;PASS
בשימוש	kullanılmış	בשימוש	kullan	PROPN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
בשימוש	kullanıldı	בשימוש	kullan	PROPN	V;PFV;IND;SG;3;POS;PST;PASS
בשימוש	kullanılır	בשימוש	kullan	PROPN	V;IPFV;IND;SG;3;POS;PASS
מרדכי	mordechai	מרדכי	mordechai	PROPN	
מרדכי	mordecai	מרדכי	mordecai	PROPN	
אש	ateşle	אש	ateş	N;FEM;SG	
אש	ateş	אש	ateş	N;FEM;SG	
אש	yangın	אש	yangın	N;FEM;SG	
אש	ates	אש	ates	N;FEM;SG	
אש	kül	אש	kül	N;FEM;SG	
אש	küller	אש	kül	N;FEM;SG	
אש	kul	אש	kul	N;FEM;SG	
אש	ash	אש	ash	N;FEM;SG	
מרכזי	merkezi	מרכזי	merkez	ADJ;MASC;SG	N;ACC;SG;3
מרכזי	merkez	מרכזי	merkez	ADJ;MASC;SG	
מרכזי	merkezleri	מרכזי	merkez	ADJ;MASC;SG	N;ACC;PL;3
עשרות	düzinelerce	עשרות	düzine	NUM;FEM;PL	ADV
עשרות	düzine	עשרות	düz	NUM;FEM;PL	
עשרות	onlarca	עשרות	onlarca	NUM;FEM;PL	
השירים	şarkı	השיר	şarkı	N;MASC;PL	
משמעות	anlam	משמעות	anlam	N;FEM;SG	
משמעות	anlami	משמעות	anlami	N;FEM;SG	
רוברט	robert	רוברט	robert	PROPN	
אישי	şahsi	אישי	şahsi	ADJ;MASC;SG	
אישי	kişisel	אישי	kişisel	ADJ;MASC;SG	
קרוב	kapat	קרוב	kapat		V;PFV;IMP;SG;2;POS;PRS
עכשיו	simdi	עכשיו	simdi	ADV	
שמונה	eight	שמונה	eight	NUM;FEM;SG	
שמונה	sekizi	שמונה	sekiz	NUM;FEM;SG	
הקיבוץ	kibbutz	הקיבוץ	kibbutz	PROPN	N;NOM;SG;3
רשמי	resmî	רשמי	resmî	ADJ;MASC;SG	
רשמי	official	רשמי	official	ADJ;MASC;SG	N;NOM;SG;3
רשמי	resmi	רשמי	resmi	ADJ;MASC;SG	
רשמי	resmi	רשמי	resmi	ADJ;MASC;SG	
אורי	uri	אורי	uri	PROPN	
אורי	ori	אורי	ori	PROPN	
מאי	may	מאי	may	PROPN	
מאי	mayis	מאי	mayis	PROPN	
מאי	mayıs	מאי	mayıs	PROPN	
מאי	mai	מאי	mai	PROPN	
פיתוח	kalkınma	פיתוח	kalkın	N;MASC;SG	
פיתוח	geliştirme	פיתוח	geliş	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
פיתוח	gelişme	פיתוח	geliş	N;MASC;SG	
פיתוח	gelişim	פיתוח	geliş	N;MASC;SG	
פיתוח	geliştirme	פיתוח	geliş	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
פיתוח	gelişmekte	פיתוח	geliş	N;MASC;SG	V;PROG;IND;SG;3;POS;FORM;PRS
פיתוח	geliştirmek	פיתוח	geliş	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
חנה	hannah	חנה	hannah	PROPN	
חנה	hana	חנה	hana	PROPN	
חנה	hanna	חנה	hanna	PROPN	
הקיסר	imparator	הקיסר	imparator	PROPN	
הקריירה	kariyeri	הקריירה	kariyer	N	
הקריירה	kariyer	הקריירה	kariyer	N	
מאמרים	makale	מאמר	makale	N;MASC;PL	N;NOM;SG;3
גבי	gabi	גבי	gabi	PROPN	
גבי	gabby	גבי	gabby	PROPN	
גבי	gaby	גבי	gaby	PROPN	
גבי	gaby	גבי	gaby	PROPN	
פעולות	operasyon	פעולה	operasyon	N;FEM;PL	
דמות	karakter	דמות	karak	N;FEM;SG	
דמות	figür	דמות	figür	N;FEM;SG	
השאלה	soru	השאלה	soru	PROPN	
השאלה	sorum	השאלה	sorum	PROPN	
שלך	sizin	שלך	siz		PRO;GEN;PL;2
שלך	senin	שלך	sen		PRO;GEN;SG;2
שלך	sizin	שלך	siz		PRO;GEN;PL;2
שלך	senin	שלך	sen		PRO;GEN;SG;2
חמש	five	חמש	fiv	NUM;FEM;SG	
חמש	beş	חמש	beş	NUM;FEM;SG	
מילים	kelime	מילה	kelim	N;FEM;PL	
סדרה	serisi	סדרה	seri	N;FEM;SG	PROPN;NOM;SG;3
סדרה	seri	סדרה	seri	N;FEM;SG	
סדרה	sıralı	סדרה	sıralı	N;FEM;SG	
שפה	dil	שפה	dil	N;FEM;SG	
שפה	dile	שפה	dile	N;FEM;SG	
שפה	dili	שפה	dili	N;FEM;SG	
שפה	lisan	שפה	lisan	N;FEM;SG	
ייתכן	muhtemelen	ייתכן	muhtemel	V	
ייתכן	muhtemel	ייתכן	muhtemel	V	
אוויר	hava	אוויר	hava	N;MASC;SG	
סיימה	bitirdim	סיים	bitir	V;FEM;SG;3;PST;ACT	V;PFV;IND;SG;1;POS;PST
סיימה	tamamlandı	סיים	tamamla	V;FEM;SG;3;PST;ACT	V;PFV;IND;SG;3;POS;PST;PASS
אבי	baba	אבי	baba	PROPN	N;NOM;SG;3
אבי	avi	אבי	avi	PROPN	
אבי	avı	אבי	avı	PROPN	N;NOM;SG;3
אבי	abby	אבי	abby	PROPN	
לקרוא	oku	קרא	oku	V;NFIN;ACT	
תומר	tomer	תומר	tomer	PROPN	
ערוץ	kanalı	ערוץ	kanalı		N;ACC;SG;3
זכות	imtiyaz	זכות	imtiyaz	N;FEM;SG	
כבוד	saygı	כבוד	saygı	N;MASC;SG	
כבוד	saygılar	כבוד	saygı	N;MASC;SG	N;NOM;PL;3
כבוד	saygi	כבוד	saygi	N;MASC;SG	
כבוד	asalet	כבוד	asalet	N;MASC;SG	
כבוד	itibar	כבוד	itibar	N;MASC;SG	
חמישה	five	חמישה	fiv	NUM;MASC;SG	
חמישה	beş	חמישה	beş	NUM;MASC;SG	
במקור	başlangıçta	במקור	başlangıç		N;ESS;SG;3
הקדוש	aziz	הקדוש	aziz	PROPN	
הקדוש	azize	הקדוש	aziz	PROPN	
הקדוש	saint	הקדוש	saint	PROPN	PROPN;NOM;SG;3
מיזם	proje	מיזם	proje	N;MASC;SG	
מיזם	girişim	מיזם	giriş	N;MASC;SG	
טיפול	muamele	טיפול	muamele	N;MASC;SG	
המכונה	makine	המכון	makine		N;NOM;SG;3
אוסטרליה	avusturalya	אוסטרליה	avusturalya	PROPN	PROPN;NOM;SG;3
אוסטרליה	avustralya	אוסטרליה	avustralya	PROPN	PROPN;NOM;SG;3
תנועה	sesli	תנועה	sesli	N;FEM;SG	
תנועה	hareketler	תנועה	hareket	N;FEM;SG	N;NOM;PL;3
ידע	ilim	ידע	ilim	N;MASC;SG	
זאב	kurtlar	זאב	kurt	PROPN	N;NOM;PL;3
זאב	kurt	זאב	kurt	PROPN	
זאב	wolf	זאב	wolf	PROPN	
זאב	kurdu	זאב	kurt	PROPN	N;NOM;SG;3
זאב	kürt	זאב	kürt	PROPN	
זאב	zeev	זאב	zeev	PROPN	
החמישי	beşinci	החמיש	beşinci	V;MASC;SG;3;PST;ACT	
זוכה	galibiyet	זכה	galibiyet	V;MASC;SG;V.PTCP;ACT	N;NOM;SG;3
זוכה	kazandı	זכה	kazan	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PST
זוכה	kazanıyor	זכה	kazan	V;MASC;SG;V.PTCP;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
זוכה	kazanır	זכה	kazan	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS
זוכה	galip	זכה	gal	V;MASC;SG;V.PTCP;ACT	ADV
הוועדה	kurul	הוועד	kurul	PROPN	
הוועדה	komite	הוועד	komit	PROPN	
הוועדה	heyet	הוועד	heyet	PROPN	
הוועדה	komitesi	הוועד	komite	PROPN	N;NOM;SG;3
מנחם	menachem	מנחם	menachem	PROPN	
מנחם	rahatlatıcı	מנחם	rahatlatıcı	PROPN	N;NOM;SG;3
מנחם	menahem	מנחם	menahem	PROPN	
יחיד	tekli	יחיד	tekli	ADJ;MASC;SG	
יחיד	single	יחיד	sing	ADJ;MASC;SG	
יחיד	tek	יחיד	tek	ADJ;MASC;SG	
יחיד	bekar	יחיד	bekar	ADJ;MASC;SG	
כוכב	yıldız	כוכב	yıldız	N;MASC;SG	
כוכב	star	כוכב	star	N;MASC;SG	
פרופ	prop	פרופסור	prop	PROPN	
תחנת	karakol	תחנה	karakol	N;FEM;SG	
תחנת	istasyon	תחנה	istasyon	N;FEM;SG	
ראשית	öncelikle	ראשית	öncelik	ADV	N;INS;SG;3
ראשית	öncelikle	ראשית	öncelik	ADV	N;INS;SG;3
ראשית	önce	ראשית	önce	ADV	
ראשית	ilk	ראשית	ilk	ADV	
ראשית	once	ראשית	once	ADV	
הנרי	henry	הנרי	henry	PROPN	
המערבי	batılı	המערבי	batılı	PROPN	
המערבי	western	המערבי	western	PROPN	PROPN;NOM;SG;3
המערבי	batı	המערבי	batı	PROPN	
במהירות	çabuk	במהירות	çabuk	ADV	
בנימין	benjamin	בנימין	benjam	PROPN	
פול	paul	פול	paul	PROPN	
לציון	letsiyon	ציון	letsiyon	PROPN	
ביטוי	deyim	ביטוי	dey	N;MASC;SG	
ביטוי	deyim	ביטוי	dey	N;MASC;SG	
המזרחי	doğulu	המזרח	doğul	PROPN	
המזרחי	doğu	המזרח	doğu	PROPN	
כבש	kuzu	כבש	kuz	PROPN	
כבש	kuzum	כבש	kuzum	PROPN	N;NOM;SG;3
כבש	fethetti	כבש	fethet	PROPN	V;PFV;IND;SG;3;POS;PST;CAUS
פרופסור	profesör	פרופסור	profesör	N;MASC;SG	
שחור	black	שחור	black	ADJ;MASC;SG	
שחור	siyah	שחור	siyah	ADJ;MASC;SG	
שחור	kara	שחור	kara	ADJ;MASC;SG	
לבנון	lübnan	לבנון	lübnan	PROPN	PROPN;NOM;SG;3
באמת	cidden	באמת	cidden	ADV	
האלה	tanrıça	האלה	tanrıç		N;NOM;SG;3
חודש	aylık	חודש	aylık	N;MASC;SG	
ארד	arad	ארד	arad	PROPN	
ארד	bronz	ארד	bronz	PROPN	
חוקי	yasal	חוקי	yasal	ADJ;MASC;PL	
חוקי	kanuni	חוקי	kanun	ADJ;MASC;PL	
חוקי	hukuki	חוקי	hukuki	ADJ;MASC;PL	
בתחילה	başlangıçta	בתחילה	başlangıç	ADV	N;ESS;SG;3
עלי	ali	עלי	al	PROPN	PROPN;NOM;SG;3
לאומי	millî	לאומי	millî	PROPN	
לאומי	national	לאומי	national	PROPN	N;DAT;SG;3
לאומי	milli	לאומי	milli	PROPN	ADJ
לאומי	ulusal	לאומי	ulusal	PROPN	
שמעון	simon	שמעון	simon	PROPN	
שמעון	simeon	שמעון	simeon	PROPN	
הכולל	toplam	הכולל	toplam	PROPN	
יוצא	giden	יוצא	git	N;MASC;SG	
יוצרים	kurma	יוצר	kurma	N;MASC;PL	
יוצרים	oluşum	יוצר	oluş	N;MASC;PL	
שינויים	değişiklik	שינוי	değişiklik	N;MASC;PL	N;NOM;SG;3
הצליחו	başardı	הצליח	baş	V;PL;3;PST;ACT	V;PFV;IND;SG;3;POS;PST
הבעיה	problem	הבעיה	problem	ADV	
הבעיה	sorun	הבעיה	sorun	ADV	
נתונים	veri	נתון	veri	N;MASC;PL	
נתונים	data	נתון	data	N;MASC;PL	
יולי	temmuz	יולי	temmuz	PROPN	
מזון	yiyecek	מזון	yiyecek	N;MASC;SG	
מזון	yemekler	מזון	yemek	N;MASC;SG	N;NOM;PL;3
מזון	gıda	מזון	gıda	N;MASC;SG	
מזון	yiyecekler	מזון	ye	N;MASC;SG	ADJ;NOM;PL;3
מזון	yemekler	מזון	yemek	N;MASC;SG	N;NOM;PL;3
מזון	gıda	מזון	gıda	N;MASC;SG	
ואן	van	ואן	van	PROPN	
ואן	minibüs	ואן	minibüs	PROPN	N;NOM;SG;3
ואן	kamyonet	ואן	kamyonet	PROPN	N;NOM;SG;3
בא	geliyor	בא	gel	V;MASC;SG;3;PST;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
