que	det	que	det	CONJ	PRO;NEUT;SG;3
alcanzó	toppet	alcanzar	topp	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
alcanzó	nådd	alcanzar	nå	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
alcanzó	strakk	alcanzar	strakk	V;IND;SG;3;PST;FIN	N;INDF;NEUT;SG
modelos	modell	modelo	modell	N;MASC;PL	N;INDF;MASC;SG
venta	seige	venta	seige	N;FEM;SG	ADJ;PL
tomó	avla	tomar	avle	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
roberto	roberto	roberto	roberto	N;MASC;SG	ADJ;INDF;SG;V.PTCP
ganar	vinner	ganar	vinne	V;NFIN	N;INDF;MASC;SG
ganar	win	ganar	win	V;NFIN	N
ganar	vinner	ganar	vinne	V;NFIN	N;INDF;MASC;SG
ganar	vinnende	ganar	vinnende	V;NFIN	N;INDF;MASC;SG
campeonatos	mesterskap	campeonato	mesterskap	N;MASC;PL	N;INDF;NEUT;SG
campeonatos	allround	campeonato	allround	N;MASC;PL	N;INDF;MASC;SG
campeonatos	mesterskap	campeonato	mesterskap	N;MASC;PL	N;INDF;NEUT;SG
campeonatos	championship	campeonato	championship	N;MASC;PL	N;INDF;MASC;SG
alemana	tysk	alemán	tysk	ADJ;FEM;SG	N;INDF;MASC;SG
menores	mindreårig	menor	mindreårig	ADJ;PL	ADJ;INDF;NEUT;SG
menores	mindreårig	menor	mindreårig	ADJ;PL	ADJ;INDF;NEUT;SG
menores	minor	menor	minor	ADJ;PL	N;INDF;MASC;SG
solamente	only	solamente	only	ADV	
solamente	kun	solamente	kun	ADV	N;INDF;NEUT;SG
pertenecían	tilhørte	pertenecer	tilhøre	V;IND;PL;3;IPFV;FIN	ADJ;PL;V.PTCP
pertenecían	tilhørt	pertenecer	tilhøre	V;IND;PL;3;IPFV;FIN	ADJ;INDF;NEUT;SG;V.PTCP
conocer	meet	conocer	meet	V;NFIN	N;INDF;MASC;SG
conocer	møte	conocer	møte	V;NFIN	N;INDF;NEUT;SG
términos	betingelser	término	betingelse	N;MASC;PL	N;INDF;MASC;SG
debajo	under	debajo	under	ADV	ADP
debajo	nedenfor	debajo	nedenfor	ADV	
debajo	below	debajo	below	ADV	N;INDF;SG
debajo	under	debajo	under	ADV	ADP
debajo	under	debajo	under	ADV	ADP
generación	generasjoner	generación	generasjon	N;FEM;SG	N;INDF;MASC;PL
vio	sag	ver	sag	V;IND;SG;3;PST;FIN	N;INDF;FEM;SG
vio	saw	ver	saw	V;IND;SG;3;PST;FIN	N
armada	navy	armado	navy	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
armada	marine	armado	marin	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
armada	marinen	armado	marin	ADJ;FEM;SG;V.PTCP	N;DEF;MASC;SG
armada	armada	armado	armad	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
armada	bevæpnet	armado	bevæpn	ADJ;FEM;SG;V.PTCP	N;DEF;NEUT;SG
armada	army	armado	army	ADJ;FEM;SG;V.PTCP	N
armada	hær	armado	hær	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
armada	hæren	armado	hær	ADJ;FEM;SG;V.PTCP	N;DEF;MASC;SG
armada	armé	armado	armé	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
pareja	parene	pareja	pare	N;FEM;SG	N;DEF;FEM;PL
escrita	skriftlige	escrito	skriftlig	ADJ;FEM;SG;V.PTCP	ADJ;PL
escrita	skrevet	escrito	skrev	ADJ;FEM;SG;V.PTCP	N;DEF;NEUT;SG
organizaciones	organisasjoner	organización	organisasjon	N;FEM;PL	N;INDF;MASC;SG
organizaciones	organisasjon	organización	organisasjon	N;FEM;PL	N;INDF;MASC;SG
organizaciones	organisasjoner	organización	organisasjon	N;FEM;PL	N;INDF;MASC;SG
bahía	bahia	bahía	bahia	N;FEM;SG	PROPN
adelante	framover	adelante	framover	ADV	ADP
adelante	forover	adelante	forover	ADV	N;INDF;MASC;SG
adelante	fram	adelante	fram	ADV	ADP
adelante	frem	adelante	frem	ADV	N;INDF;MASC;SG
cerro	hill	cerro	hill	N;MASC;SG	PROPN
máxima	maksimum	máximo	maksimum	ADJ;FEM;SG	N;INDF;NEUT;SG
máxima	maks	máximo	maks	ADJ;FEM;SG	N;INDF;NEUT;SG
máxima	maksim	máximo	maksim	ADJ;FEM;SG	N;INDF;MASC;SG
máxima	maxim	máximo	maxim	ADJ;FEM;SG	N;INDF;MASC;SG
contaba	telte	contar	telje	V;IND;SG;3;IPFV;FIN	ADJ;PL;V.PTCP
contaba	talte	contar	telje	V;IND;SG;3;IPFV;FIN	ADJ;PL;V.PTCP
contaba	telles	contar	telles	V;IND;SG;3;IPFV;FIN	N;INDF;MASC;SG
fundado	stiftet	fundado	stift	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
fundado	grunnla	fundado	grunnle	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
alguien	anyone	alguien	anyon	PRO;SG	N;INDF;SG
alguien	noen	alguien	noen	PRO;SG	
alguien	nokon	alguien	nokon	PRO;SG	PRO;MASC;PL;3
alguien	noen	alguien	noen	PRO;SG	
estrellas	stars	estrella	stars	N;PL	N;INDF;NEUT;SG
conflicto	konflikter	conflicto	konflikter	N;MASC;SG	N;INDF;FEM;PL
técnico	teknisk	técnico	teknisk	N;MASC;SG	ADJ;INDF;NEUT;SG
técnico	tekniske	técnico	teknisk	N;MASC;SG	ADJ;PL
materiales	materiell	material	materiell	N;MASC;PL	ADJ;INDF;SG
materiales	materiale	material	materiale	N;MASC;PL	N;INDF;NEUT;SG
materiales	materiell	material	materiell	N;MASC;PL	ADJ;INDF;SG
materiales	materialer	material	materiale	N;MASC;PL	N;INDF;NEUT;SG
centros	sentre	centro	senter	N;MASC;PL	N;INDF;NEUT;SG
curso	sjølsagt	curso	sjølsagt	N;MASC;SG	ADJ;INDF;NEUT;SG
tenido	hadde	tener	ha	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
tenido	hatt	tener	ha	ADJ;MASC;SG;V.PTCP	V;V.PTCP
fiestas	partier	fiesta	parti	N;FEM;PL	N;INDF;NEUT;SG
fiestas	festivaler	fiesta	festival	N;FEM;PL	N;INDF;NEUT;SG
fiestas	helligdager	fiesta	helligdag	N;FEM;PL	N;INDF;MASC;SG
fiestas	skolefri	fiesta	skolefri	N;FEM;PL	N;INDF;MASC;SG
simplemente	just	simplemente	just	ADV	N;INDF;MASC;SG
japonés	japansk	japonés	japansk	N;MASC;SG	ADJ;INDF;SG
franco	frank	franco	frank		N;MASC
franco	franco	franco	franco		N
franco	franc	franco	franc		N
propuesta	fridde	propuesta	fri	N;FEM;SG	V;IND;PST;FIN
propuesta	fridd	propuesta	fri	N;FEM;SG	ADJ;INDF;SG;V.PTCP
propuesta	foreslått	propuesta	foreslå	N;FEM;SG	ADJ;INDF;SG;V.PTCP
eds	eds	esse	ed	INTJ	N
lee	lee	leer	le	V;IND;SG;3;PRS;FIN	PROPN
botánica	botanisk	botánica	botanisk	N;FEM;SG	ADJ;INDF;NEUT;SG
maria	mary	mario	mary		N;INDF;FEM;SG
maria	maria	mario	maria		N;INDF;FEM;SG
polonia	polsk	polonia	polsk	PROPN	N;INDF;MASC;SG
polonia	polen	polonia	pol	PROPN	N;INDF;MASC;SG
polonia	poland	polonia	poland	PROPN	N;INDF;MASC;SG
hogar	hjemme	hogar	hjemme	N;MASC;SG	
hogar	heime	hogar	heime	N;MASC;SG	ADP
abierto	åpne	abierto	åpne	ADJ;MASC;SG;V.PTCP	ADJ;PL
abierto	åpen	abierto	åpen	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
noroeste	nordvest	noroeste	nordvest	N;SG	ADP
participantes	deltar	participante	delta	N;PL	V;IND;PRS;FIN
participantes	deltakende	participante	deltakende	N;PL	N;INDF;MASC;SG
participantes	deltagerne	participante	deltagerne	N;PL	N;INDF;MASC;SG
participantes	deltakere	participante	deltakere	N;PL	N;INDF;NEUT;SG
participantes	deltakerne	participante	deltakerne	N;PL	N;INDF;MASC;SG
participantes	deltagere	participante	deltagere	N;PL	N;INDF;MASC;SG
instituciones	institusjonell	institución	institusjonell	N;FEM;PL	ADJ;INDF;SG
instituciones	institusjoner	institución	institusjoner	N;FEM;PL	N;INDF;MASC;SG
castro	castro	castro	castro	PROPN	N;INDF;MASC;SG
sean	sean	ser	sean	V;SBJV;PL;3;PRS;FIN	N;INDF;MASC;SG
suecia	svenske	suecia	svensk	N;FEM;SG	ADJ;PL
nota	merk	nota	merk	N;FEM;SG	V;IMP;FIN
seguir	follow	seguir	follow	V;NFIN	N;INDF;SG
seguir	følge	seguir	følgje	V;NFIN	N;INDF;MASC;SG
actuación	resultater	actuación	resultater	N;FEM;SG	N;INDF;FEM;PL
peces	fisk	pez	fisk	N;MASC;PL	N;INDF;MASC;SG
peces	fisker	pez	fiske	N;MASC;PL	N;INDF;MASC;SG
peces	fish	pez	fish	N;MASC;PL	N;INDF;MASC;SG
peces	fisken	pez	fisk	N;MASC;PL	N;DEF;MASC;SG
monumento	monumenter	monumento	monumenter	N;MASC;SG	N;INDF;FEM;PL
marcha	marsjere	marcha	marsjere	N;FEM;SG	V;NFIN
publicaciones	poster	publicación	poster	N;FEM;PL	N;INDF;MASC;SG
publicaciones	publikasjoner	publicación	publikasjon	N;FEM;PL	N;INDF;MASC;SG
publicaciones	publisering	publicación	publisering	N;FEM;PL	N;INDF;FEM;SG
publicaciones	publiserer	publicación	publisere	N;FEM;PL	V;IND;PRS;FIN
publicaciones	publisere	publicación	publisere	N;FEM;PL	V;NFIN
semanas	ukevis	semana	ukevis	N;FEM;PL	N;INDF;MASC;SG
semanas	uker	semana	uker	N;FEM;PL	N;INDF;SG
basado	baserte	basado	basere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
saber	know	saber	know	V;NFIN	
saber	kjenn	saber	kjenn	V;NFIN	N;INDF;MASC;SG
saber	sabel	saber	sabel	V;NFIN	N;INDF;MASC;SG
saber	saber	saber	sabe	V;NFIN	N;INDF;MASC;SG
olímpico	olympiske	olímpico	olympisk	ADJ;MASC;SG	ADJ;PL
olímpico	olympic	olímpico	olympic	ADJ;MASC;SG	N;INDF;NEUT;SG
utilizar	bruk	utilizar	bruk	V;NFIN	N;INDF;MASC;SG
utilizar	bruken	utilizar	bruk	V;NFIN	N;DEF;MASC;SG
piezas	småbiter	pieza	småbiter	N;FEM;PL	N;INDF;MASC;SG
piezas	biter	pieza	bite	N;FEM;PL	N;INDF;MASC;SG
poner	put	poner	put	V;NFIN	
poner	putt	poner	putt	V;NFIN	N;INDF;NEUT;SG
poner	setter	poner	setter	V;NFIN	N;INDF;NEUT;SG
corea	koreanske	corear	koreansk	N;SG	ADJ;PL
borrado	slettede	borrado	sletted	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
borrado	slettet	borrado	slett	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
borrado	slettes	borrado	slettes	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
borrado	slettet	borrado	slett	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
borrado	slettes	borrado	slettes	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
borrado	erasure	borrado	erasur	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
borrado	slettingen	borrado	sletting	ADJ;MASC;SG;V.PTCP	N;DEF;MASC;SG
borrado	sletting	borrado	sletting	ADJ;MASC;SG;V.PTCP	N;INDF;FEM;SG
creada	opprettes	creado	opprettes	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
creada	opprettet	creado	opprett	ADJ;FEM;SG;V.PTCP	N;INDF;NEUT;SG
estaciones	seasons	estación	seasons	N;FEM;PL	N;INDF;NEUT;SG
estaciones	sesonger	estación	sesonger	N;FEM;PL	N;INDF;MASC;SG
clases	leksjoner	clase	leksjon	N;FEM;PL	N;INDF;MASC;SG
clases	klasse	clase	klasse	N;FEM;PL	N;INDF;FEM;SG
clases	klassen	clase	klasse	N;FEM;PL	N;DEF;MASC;SG
completamente	fullt	completamente	full	ADV	ADJ;INDF;NEUT;SG
completamente	helt	completamente	helt	ADV	N;INDF;MASC;SG
completamente	fullstendig	completamente	fullstendig	ADV	ADJ;INDF;NEUT;SG
vuelo	flyr	vuelo	fly	N;MASC;SG	V;IND;PRS;FIN
titular	holder	titular	holder	N;MASC;SG	
económico	økonomi	económico	økonomi	ADJ;MASC;SG	N;INDF;MASC;SG
económico	samfunnsøkonomi	económico	samfunnsøkonomi	ADJ;MASC;SG	N;INDF;MASC;SG
descrito	beskrives	descrito	beskrives	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
descrito	beskrevet	descrito	beskrev	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
descrito	beskrev	descrito	beskrev	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
rápidamente	kjapt	rápidamente	kjapp	ADV	ADJ;INDF;NEUT;SG
rápidamente	raskt	rápidamente	rask	ADV	ADJ;INDF;NEUT;SG
rápidamente	fort	rápidamente	fort	ADV	ADJ;INDF;NEUT;SG
league	liga	league	lige	N;FEM;SG	ADJ;INDF;SG;V.PTCP
nave	skip	nave	skip	N;FEM;SG	N;INDF;NEUT;PL
isleños	øyboere	isleño	øyboere	N;MASC;PL	V;NFIN
destaca	fremhever	destacar	fremheve	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
destaca	høydepunkter	destacar	høydepunkt	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
destaca	høydepunktene	destacar	høydepunkt	V;IND;SG;3;PRS;FIN	N;DEF;FEM;PL
directo	straight	directo	straight	ADJ;MASC;SG	N;INDF;MASC;SG
directo	direct	directo	direct	ADJ;MASC;SG	N
usado	brukes	usado	brukes	ADJ;MASC;SG;V.PTCP	
usado	brukte	usado	bruke	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
sucesor	etterfølger	sucesor	etterfølg	N;MASC;SG	N;INDF;MASC;PL
contrario	motsatte	contrario	motsatte	ADJ;MASC;SG	ADJ;PL
contrario	motsatte	contrario	motsatte	ADJ;MASC;SG	ADJ;PL
totalmente	fullt	totalmente	full	ADV	ADJ;INDF;NEUT;SG
totalmente	helt	totalmente	helt	ADV	N;INDF;MASC;SG
totalmente	fullstendig	totalmente	fullstendig	ADV	ADJ;INDF;NEUT;SG
totalmente	totalt	totalmente	total	ADV	ADJ;INDF;NEUT;SG
totalmente	helt	totalmente	helt	ADV	N;INDF;MASC;SG
totalmente	fullstendig	totalmente	fullstendig	ADV	ADJ;INDF;NEUT;SG
oficialmente	offisielt	oficialmente	offisiell	ADV	ADJ;INDF;NEUT;SG
volver	attende	volver	attende	V;NFIN	ADP
volver	back	volver	back	V;NFIN	N
volver	tilbake	volver	tilbake	V;NFIN	ADP
volver	rygg	volver	rygg	V;NFIN	ADJ;INDF;SG
pista	spor	pista	spor	N;FEM;SG	N;INDF;NEUT;PL
botánico	botanisk	botánico	botanisk	N;MASC;SG	ADJ;INDF;NEUT;SG
iglesias	kirker	iglesia	kirker	N;FEM;PL	N;INDF;NEUT;SG
capaz	istand	capaz	istand	ADJ;SG	N;INDF;MASC;SG
capaz	kapabel	capaz	kapabel	ADJ;SG	N;INDF;MASC;SG
capaz	kapable	capaz	kapable	ADJ;SG	ADJ;PL
viejo	viejo	viejo	viejo	ADJ;MASC;SG	N;INDF;MASC;SG
viejo	old	viejo	old	ADJ;MASC;SG	
viejo	gammel	viejo	gammel	ADJ;MASC;SG	N;INDF;MASC;SG
viejo	gamle	viejo	gammal	ADJ;MASC;SG	ADJ;PL
especiales	spesialiteter	especial	spesialitet	ADJ;PL	N;INDF;MASC;PL
especiales	spesielt	especial	spesiell	ADJ;PL	ADJ;INDF;NEUT;SG
especiales	special	especial	special	ADJ;PL	N;INDF;MASC;SG
especiales	spesiell	especial	spesiell	ADJ;PL	ADJ;INDF;SG
especiales	spesial	especial	spesial	ADJ;PL	N;INDF;MASC;SG
nueve	nine	nueve	nine	NUM;PL	N;INDF;MASC;SG
bosque	skogene	bosque	skoge	N;MASC;SG	N;DEF;FEM;PL
bosque	skoger	bosque	skoge	N;MASC;SG	N;INDF;FEM;PL
bosque	forest	bosque	forest	N;MASC;SG	PROPN
bosque	skoger	bosque	skoge	N;MASC;SG	N;INDF;FEM;PL
ganado	opptjent	ganado	opptjenn	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
ganado	vinnes	ganado	vinnas	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
ganado	vunnet	ganado	vunn	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
ganado	won	ganado	won	ADJ;MASC;SG;V.PTCP	N
ganado	vant	ganado	venje	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
ganado	buskap	ganado	buskap	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
ganado	kveg	ganado	kveg	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
ganado	storfe	ganado	storfe	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
ganado	kyr	ganado	ku	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
carga	laster	carga	laster	N;FEM;SG	N;INDF;FEM;PL
letra	tekster	letra	tekst	N;FEM;SG	N;INDF;FEM;PL
necesidad	trenge	necesidad	trenge	N;FEM;SG	V;IMP;NFIN
necesidad	treng	necesidad	trenge	N;FEM;SG	V;IND;PRS;FIN
necesidad	trenger	necesidad	trenger	N;FEM;SG	V;IND;PRS;FIN
dejar	permisjon	dejar	permisjon	V;NFIN	N;INDF;MASC;SG
dejar	forlate	dejar	forlate	V;NFIN	ADJ;INDF;NEUT;SG;V.PTCP
dejar	forlat	dejar	forlat	V;NFIN	N;INDF;MASC;SG
dejar	leave	dejar	leave	V;NFIN	N;INDF;MASC;SG
registro	registrer	registro	registre	N;MASC;SG	N;INDF;MASC;PL
registro	registrere	registro	registrere	N;MASC;SG	V;NFIN
regreso	returnere	regreso	returnere	N;MASC;SG	V;NFIN
regreso	attende	regreso	attende	N;MASC;SG	ADP
regreso	tilbake	regreso	tilbake	N;MASC;SG	ADP
regreso	rygg	regreso	rygg	N;MASC;SG	ADJ;INDF;SG
acto	handle	acto	handle	N;MASC;SG	V;NFIN
fundó	grunnlagt	fundar	grunnleggje	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
fundó	stiftet	fundar	stift	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
bandas	band	banda	band	N;FEM;PL	N;INDF;NEUT;SG
bandas	gjenger	banda	gjenge	N;FEM;PL	N;INDF;MASC;SG
solar	solar	solar	sol	N;MASC;SG	N;INDF;MASC;PL
perdió	mistet	perder	miste	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG
perdió	fortapt	perder	fortepje	V;IND;SG;3;PST;FIN	ADJ;INDF;SG;V.PTCP
perdió	tapte	perder	tape	V;IND;SG;3;PST;FIN	ADJ;PL;V.PTCP
perdió	tapt	perder	tape	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
perdió	lost	perder	lost	V;IND;SG;3;PST;FIN	N;INDF;NEUT;SG
playa	strender	playa	strand	N;FEM;SG	N;INDF;FEM;PL
playa	sandstrender	playa	sandstrand	N;FEM;SG	N;INDF;FEM;PL
playa	strendene	playa	strend	N;FEM;SG	N;DEF;FEM;PL
cantantes	sangere	cantante	sangere	N;PL	N;INDF;MASC;SG
arriba	øverst	arriba	øver	ADV	N;INDF;MASC;SG
arriba	top	arriba	top	ADV	N
arriba	toppen	arriba	topp	ADV	N;DEF;MASC;SG
arriba	overdel	arriba	overdel	ADV	N;INDF;NEUT;SG
arriba	topp	arriba	topp	ADV	N;INDF;MASC;SG
arriba	ovenfor	arriba	ovenfor	ADV	N;INDF;NEUT;SG
arriba	over	arriba	over	ADV	ADP
arriba	above	arriba	above	ADV	N
arriba	ovenpå	arriba	ovenpå	ADV	N;INDF;MASC;SG
arriba	overetasjen	arriba	overetasje	ADV	N;DEF;MASC;SG
arriba	oppe	arriba	oppe	ADV	ADP
latina	latin	latino	latin	ADJ;FEM;SG	N;INDF;MASC;SG
latina	latinske	latino	latinsk	ADJ;FEM;SG	ADJ;PL
latina	latina	latino	latina	ADJ;FEM;SG	N;INDF;MASC;SG
conseguir	hent	conseguir	hente	V;NFIN	N;INDF;MASC;SG
conseguir	få	conseguir	få	V;NFIN	ADJ;PL
conseguir	get	conseguir	get	V;NFIN	
femenino	feminine	femenino	feminin	ADJ;MASC;SG	ADJ;PL
femenino	hunkjønn	femenino	hunkjønn	ADJ;MASC;SG	N;INDF;NEUT;SG
femenino	kvinnelige	femenino	kvinnelig	ADJ;MASC;SG	ADJ;PL
femenino	hunn	femenino	hunn	ADJ;MASC;SG	N;INDF;MASC;SG
femenino	kvinne	femenino	kvinne	ADJ;MASC;SG	N;INDF;FEM;SG
femenino	female	femenino	female	ADJ;MASC;SG	N;INDF;MASC;SG
femenino	kvinnelig	femenino	kvinnelig	ADJ;MASC;SG	N;INDF;MASC;SG
femenino	kvinner	femenino	kvinne	ADJ;MASC;SG	N;INDF;FEM;PL
femenino	kvinnfolk	femenino	kvinnfolk	ADJ;MASC;SG	N;INDF;NEUT;SG
regresó	returnert	regresar	returnere	V;IND;SG;3;PST;FIN	ADJ;INDF;SG;V.PTCP
instalaciones	installasjoner	instalación	installasjon	N;FEM;PL	N;INDF;MASC;SG
instalaciones	installasjon	instalación	installasjon	N;FEM;PL	N;INDF;MASC;SG
instalaciones	installerer	instalación	installere	N;FEM;PL	V;IND;PRS;FIN
instalaciones	anlegg	instalación	anlegg	N;FEM;PL	N;INDF;NEUT;SG
instalaciones	installasjoner	instalación	installasjon	N;FEM;PL	N;INDF;MASC;SG
vive	vive	vivir	vive	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
vive	direkte	vivir	direkte	V;IND;SG;3;PRS;FIN	ADJ;INDF;NEUT;SG
vive	live	vivir	live	V;IND;SG;3;PRS;FIN	N
vive	lev	vivir	la	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
vive	direktesending	vivir	direktesending	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
vive	bodd	vivir	bodd	V;IND;SG;3;PRS;FIN	ADJ;INDF;NEUT;SG;V.PTCP
vive	lives	vivir	lives	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
derrota	beseirer	derrota	beseire	N;FEM;SG	N;INDF;FEM;PL
vii	vii	vii	vii		N
sola	sola	solo	sol	ADJ;FEM;SG	N;DEF;FEM;SG
sola	alone	solo	alone	ADJ;FEM;SG	N
sola	åleine	solo	åleine	ADJ;FEM;SG	ADV
sola	alene	solo	alene	ADJ;FEM;SG	N;INDF;SG
sola	aleine	solo	aleine	ADJ;FEM;SG	ADV
basada	baserte	basado	basere	ADJ;FEM;SG;V.PTCP	ADJ;PL;V.PTCP
césar	caesar	césar	caese	PROPN	N;INDF;MASC;SG
césar	cæsar	césar	cæse	PROPN	N;INDF;MASC;PL
césar	césar	césar	cés	PROPN	N;INDF;MASC;SG
urbano	urban	urbano	urban	ADJ;MASC;SG	N;INDF;MASC;SG
urbano	urbane	urbano	urban	ADJ;MASC;SG	ADJ;PL
international	international	international	international	ADJ;SG	N;INDF;NEUT;SG
international	internasjonale	international	internasjonal	ADJ;SG	ADJ;PL
forman	forman	formar	forman	V;IND;PL;3;PRS;FIN	N;INDF;MASC;SG
oriente	east	oriente	eest	N;MASC;SG	PROPN
campeones	mestere	campeón	mestere	N;MASC;PL	N;INDF;MASC;SG
campeones	champs	campeón	champ	N;MASC;PL	N;INDF;SG
leyes	jus	ley	jus	N;FEM;PL	N;INDF;FEM;SG
leyes	loven	ley	lov	N;FEM;PL	N;DEF;MASC;SG
leyes	lov	ley	lov	N;FEM;PL	N;INDF;FEM;SG
leyes	lovgivning	ley	lovgivning	N;FEM;PL	N;INDF;FEM;SG
estructuras	byggverk	estructura	byggverk	N;FEM;PL	N;INDF;NEUT;SG
justo	justo	justo	justo	ADV	N;INDF;MASC;SG
justo	rettferdig	justo	rettferdig	ADV	ADJ;INDF;NEUT;SG
justo	fair	justo	fair	ADV	N;INDF;MASC;SG
socialista	sosialistiske	socialista	sosialistisk	N;SG	ADJ;PL
socialista	sosialistisk	socialista	sosialistisk	N;SG	ADJ;INDF;NEUT;SG
difícil	kinkig	difícil	kinkig	ADJ;SG	N;INDF;MASC;SG
difícil	vrient	difícil	vriene	ADJ;SG	N;INDF;FEM;SG
difícil	vanskelige	difícil	vanskelig	ADJ;SG	ADJ;PL
one	one	one	one	N	
one	en	one	en	N	
one	ett	one	ett	N	
one	én	one	én	N	
conocidos	kjent	conocido	kjent	ADJ;MASC;PL;V.PTCP	ADJ;INDF;NEUT;SG
conocidos	bekjentskaper	conocido	bekjentskape	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;PL
conocidos	kjenning	conocido	kjenning	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
conocidos	bekjentskap	conocido	bekjentskap	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
conocidos	bekjent	conocido	bekjent	ADJ;MASC;PL;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
super	supert	super	super		ADJ;INDF;NEUT;SG
super	super	super	super		ADJ;INDF;SG
discos	diskoteker	disco	diskoteker	N;MASC;PL	N;INDF;MASC;SG
discos	disker	disco	disker	N;MASC;PL	N;INDF;MASC;SG
discos	records	disco	record	N;MASC;PL	N;INDF;NEUT;SG
discos	rekorder	disco	rekord	N;MASC;PL	N;INDF;NEUT;SG
simple	enkle	simple	enkel	ADJ;SG	ADJ;PL
listas	klare	lista	klar	N;FEM;PL	ADJ;PL
listas	klar	lista	klar	N;FEM;PL	ADJ;INDF;SG
sebastián	sebastian	sebastián	sebastian	PROPN	N;INDF;MASC;SG
sebastián	sebastián	sebastián	sebastián	PROPN	PROPN
diputado	stedfortreder	diputado	stedfortred	N;MASC;SG	N;INDF;FEM;PL
diputado	fullmektig	diputado	fullmektig	N;MASC;SG	ADJ;INDF;NEUT;SG
ideas	idéer	idea	idé	N;FEM;PL	N;INDF;NEUT;SG
ojos	øyne	ojo	øyne	N;MASC;PL	N;INDF;NEUT;SG
continuó	fortsettelse	continuar	fortsettelse	V;IND;SG;3;PST;FIN	N;INDF;MASC;SG
continuó	fortsatte	continuar	fortsatt	V;IND;SG;3;PST;FIN	N;INDF;MASC;SG
números	tall	número	tall	N;MASC;PL	N;INDF;NEUT;SG
números	numre	número	numr	N;MASC;PL	N;INDF;NEUT;SG
vasco	baskisk	vasco	baskisk	N;MASC;SG	ADJ;INDF;NEUT;SG
teniendo	having	tener	having	V;V.MSDR	N;INDF;FEM;SG
carreras	driver	carrera	drive	N;FEM;PL	N;INDF;MASC;SG
carreras	renner	carrera	renne	N;FEM;PL	V;IND;PRS;FIN
carreras	raser	carrera	raser	N;FEM;PL	N;INDF;NEUT;SG
carreras	arrangement	carrera	arrangement	N;FEM;PL	N;INDF;NEUT;SG
carreras	veddeløp	carrera	veddeløp	N;FEM;PL	N;INDF;NEUT;SG
carreras	racing	carrera	racing	N;FEM;PL	N;INDF;MASC;SG
carreras	karriere	carrera	karriere	N;FEM;PL	N;INDF;FEM;SG
single	enslig	single	enslig	N;MASC;SG	ADJ;INDF;NEUT;SG
llegaron	ankom	llegar	ankom	V;IND;PL;3;PST;FIN	N;INDF;MASC;SG
llegaron	kommet	llegar	komme	V;IND;PL;3;PST;FIN	
