категория	kategória	категория	kategória	N;INAN;NOM;FEM;SG	
миллионов	millió	миллион	millió	N;INAN;GEN;MASC;PL	NUM;NOM;SG
миллионов	milliók	миллион	millió	N;INAN;GEN;MASC;PL	
миллионов	millió	миллион	millió	N;INAN;GEN;MASC;PL	NUM;NOM;SG
сельские	vidék	сельский	vidék	ADJ;NOM;PL	N;NOM;SG
сельские	vidéki	сельский	vidéki	ADJ;NOM;PL	ADJ;NOM;SG
правильно	jobbra	правильный	jobbra	ADJ;NEUT;SG	ADV
правильно	helyes	правильный	helyes	ADJ;NEUT;SG	
правильно	korrekt	правильный	korrekt	ADJ;NEUT;SG	
крупный	nagyok	крупный	nagy	ADJ;NOM;MASC;SG	N;NOM;PL
платформы	platform	платформа	platform	N;INAN;NOM;FEM;PL	
платформы	platform	платформа	platform	N;INAN;NOM;FEM;PL	
исторических	történelmi	исторический	történelmi	ADJ;GEN;PL	ADJ;NOM;SG
исторических	történeti	исторический	történeti	ADJ;GEN;PL	N;NOM;SG
руки	fegyvert	рука	fegyver	N;INAN;NOM;FEM;PL	N;ACC;SG
руки	karokat	рука	karok	N;INAN;NOM;FEM;PL	N;ACC;PL
руки	kar	рука	kar	N;INAN;NOM;FEM;PL	N;NOM;SG
руки	kéz	рука	kéz	N;INAN;NOM;FEM;PL	N;NOM;SG
предложил	javasolt	предложить	javasolt	V;PFV;MASC;IND;SG;PST;FIN;ACT	
предложил	kínált	предложить	kínál	V;PFV;MASC;IND;SG;PST;FIN;ACT	
предложил	felkínált	предложить	felkínált	V;PFV;MASC;IND;SG;PST;FIN;ACT	
собрания	ülésein	собрание	ülés	N;INAN;NOM;NEUT;PL	N;ON+ESS;PL
париж	párizsi	париж	párizsi	N;INAN;NOM;MASC;SG	
париж	párizsban	париж	párizs	N;INAN;NOM;MASC;SG	PROPN;IN+ESS;SG
традиции	tradíció	традиция	tradíció	N;INAN;NOM;FEM;PL	N;NOM;SG
традиции	hagyomány	традиция	hagyomány	N;INAN;NOM;FEM;PL	N;NOM;SG
традиции	hagyomány	традиция	hagyomány	N;INAN;NOM;FEM;PL	N;NOM;SG
языках	nyelveket	язык	nyelv	N;INAN;ESS;MASC;PL	N;ACC;PL
языках	nyelvek	язык	nyelv	N;INAN;ESS;MASC;PL	N;NOM;PL
языках	nyelveken	язык	nyelv	N;INAN;ESS;MASC;PL	N;ON+ESS;PL
потери	veszteség	потеря	veszteség	N;INAN;NOM;FEM;PL	N;NOM;SG
потери	veszteség	потеря	veszteség	N;INAN;NOM;FEM;PL	N;NOM;SG
потери	veszteségeket	потеря	veszteség	N;INAN;NOM;FEM;PL	N;ACC;PL
происхождение	eredetű	происхождение	eredetű	N;INAN;NOM;NEUT;SG	
беларусь	fehéroroszország	беларусь	fehéroroszország	V;IPFV;IND;SG;1;PRS;FIN;MID	N;NOM;SG
беларусь	belarusz	беларусь	belarusz	V;IPFV;IND;SG;1;PRS;FIN;MID	
основана	alapították	основать	alapít	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;DEF;IND;PL;3;PST;FIN;ACT
основана	alapított	основать	alapított	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
основана	alapította	основать	alapít	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;3;PST;FIN;ACT
основана	megalapozott	основать	megalapozott	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
исключением	kivételek	исключение	kivétel	N;INAN;INS;NEUT;SG	N;NOM;PL
исключением	kivétel	исключение	kivétel	N;INAN;INS;NEUT;SG	
времена	idők	время	idő	N;INAN;NOM;NEUT;PL	
времена	times	время	times	N;INAN;NOM;NEUT;PL	N;NOM;SG
валерий	valeri	валерий	valeri	N;ANIM;NOM;MASC;SG	
валерий	valerij	валерий	valerij	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
объект	figyelemmel	объект	figyelem	N;INAN;NOM;MASC;SG	N;INS;SG
машины	autókat	машина	autó	N;INAN;NOM;FEM;PL	N;ACC;PL
машины	gépekkel	машина	gép	N;INAN;NOM;FEM;PL	N;INS;PL
машины	gép	машина	gép	N;INAN;NOM;FEM;PL	N;NOM;SG
уильям	william	уилье	william	N;ANIM;DAT;NEUT;PL	
уильям	vilmos	уилье	vilmos	N;ANIM;DAT;NEUT;PL	
лига	league	лиго	leag	N;INAN;NOM;FEM;SG	
династии	dinasztia	династия	dinasztia	N;INAN;NOM;FEM;PL	N;NOM;SG
порт	kikötők	порт	ki+kötő	N;INAN;NOM;MASC;SG	N;NOM;PL
порт	port	порт	por	N;INAN;NOM;MASC;SG	
получения	nyugta	получение	nyug	N;INAN;GEN;NEUT;SG	N;NOM;SG
получения	átvétel	получение	átvétel	N;INAN;GEN;NEUT;SG	N;NOM;SG
получения	átvevő	получение	átvevő	N;INAN;GEN;NEUT;SG	ADJ;NOM;SG
полный	full	полный	full	ADJ;NOM;MASC;SG	
полный	teljes	полный	teljes	ADJ;NOM;MASC;SG	
полный	komplett	полный	komplett	ADJ;NOM;MASC;SG	
полный	teljes	полный	teljes	ADJ;NOM;MASC;SG	
полный	teljessé	полный	teljessé	ADJ;NOM;MASC;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
хотел	körözött	хотеть	köröz	V;IPFV;MASC;IND;SG;PST;FIN;ACT	
местных	helyi	местный	helyi	ADJ;GEN;PL	
заслуги	érdem	заслуга	érdem	N;INAN;NOM;FEM;PL	N;NOM;SG
животные	állat	животное	állat	N;ANIM;NOM;NEUT;PL	N;NOM;SG
направления	rendeltetési	направление	rendeltetési	N;INAN;NOM;NEUT;PL	ADJ;NOM;SG
запись	rekord	запись	rekord	N;INAN;NOM;FEM;SG	
ирландии	írország	ирландия	írország	N;INAN;NOM;FEM;PL	N;NOM;SG
ирландии	ír	ирландия	ír	N;INAN;NOM;FEM;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
ирландии	írország	ирландия	írország	N;INAN;NOM;FEM;PL	N;NOM;SG
кому	kóma	кто	kóma	PRO;DAT	N;NOM;SG
кому	kómás	кто	kómás	PRO;DAT	
земля	földterületek	земля	földterület	N;INAN;NOM;FEM;SG	N;NOM;PL
недели	héten	неделя	hét	N;INAN;NOM;FEM;PL	N;ON+ESS;SG
недели	hét	неделя	hét	N;INAN;NOM;FEM;PL	N;NOM;SG
недели	hetekig	неделя	het	N;INAN;NOM;FEM;PL	N;PL
недели	hetek	неделя	het	N;INAN;NOM;FEM;PL	N;NOM;SG
отсутствует	eltűnt	отсутствовать	el+tűnik	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
отсутствует	hiányzó	отсутствовать	hiányzó	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;SG
видимо	látszólag	видимо	látszólag	ADV	
сингл	egyedülálló	сингл	egyedülálló	N;INAN;NOM;MASC;SG	
сингл	single	сингл	single	N;INAN;NOM;MASC;SG	
сингл	egyetlen	сингл	egyetlen	N;INAN;NOM;MASC;SG	
фёдор	fedor	фёдор	fedor	N;ANIM;NOM;MASC;SG	
фёдор	fjodor	фёдор	fjodor	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
архитектуры	felépítés	архитектура	felépítés	N;INAN;NOM;FEM;PL	N;NOM;SG
архитектуры	építészet	архитектура	építészet	N;INAN;NOM;FEM;PL	N;NOM;SG
работали	bevált	работать	bevált	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
работали	dolgozott	работать	dolgozik	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
работали	működött	работать	működik	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
местах	helyszínek	место	helyszín	N;INAN;ESS;NEUT;PL	N;NOM;PL
местах	helyek	место	hely	N;INAN;ESS;NEUT;PL	N;NOM;PL
политика	politikák	политика	politika	N;INAN;NOM;FEM;SG	N;NOM;PL
речи	beszédek	речь	beszéd	N;INAN;NOM;FEM;SG	N;NOM;PL
старше	idősebbek	старший	idős	ADJ;CMPR	N;NOM;PL
понятие	elképzelés	понятие	elképzelés	N;INAN;NOM;NEUT;SG	
понятие	koncepció	понятие	koncepció	N;INAN;NOM;NEUT;SG	
выход	kilépés	выход	kilépés	N;INAN;NOM;MASC;SG	
выход	kilépő	выход	kilépő	N;INAN;NOM;MASC;SG	
материал	anyagok	материал	anyag	N;INAN;NOM;MASC;SG	N;NOM;PL
игроков	játékosok	игрок	játékos	N;ANIM;GEN;MASC;PL	N;NOM;PL
игроков	szereplők	игрок	szereplő	N;ANIM;GEN;MASC;PL	N;NOM;PL
добавить	hozzáadás	добавить	hozzáadás	V;PFV;NFIN;ACT	
автоматически	automata	автоматически	automata	ADV	
автоматически	automatikus	автоматически	automatikus	ADV	N;NOM;SG
автоматически	automatikusan	автоматически	automatikus	ADV	ADJ;FRML;SG
автоматически	automatikus	автоматически	automatikus	ADV	N;NOM;SG
лучшая	legjobbak	лучший	jó	ADJ;NOM;FEM;SG	N;NOM;PL
лучшая	legjobb	лучший	jó	ADJ;NOM;FEM;SG	
лучшая	best	лучший	best	ADJ;NOM;FEM;SG	
белый	fehér	белый	fehér	ADJ;NOM;MASC;SG	
кандидат	pályázó	кандидат	pályázó	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
кандидат	jelölt	кандидат	jelöl	N;ANIM;NOM;MASC;SG	
персонажей	karakterek	персонаж	karakter	N;ANIM;GEN;MASC;PL	N;NOM;PL
персонажей	szereplők	персонаж	szereplő	N;ANIM;GEN;MASC;PL	N;NOM;PL
фразы	kifejezéseket	фраза	kifejezés	N;INAN;NOM;FEM;PL	N;ACC;PL
авиации	légiközlekedési	авиация	légiközlekedési	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
северный	észak	северный	észak	ADJ;NOM;MASC;SG	
северный	északi	северный	északi	ADJ;NOM;MASC;SG	
северный	északra	северный	észak	ADJ;NOM;MASC;SG	N;ON+ALL;SG
северный	észak	северный	észak	ADJ;NOM;MASC;SG	
северный	északi	северный	északi	ADJ;NOM;MASC;SG	
идея	elképzelés	идея	elképzelés	N;INAN;NOM;FEM;SG	
играет	játszom	играть	játszik	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
ивана	ivana	иван	ivana	N;ANIM;ACC;MASC;SG	PROPN;NOM;SG
писателей	írók	писатель	író	N;ANIM;ACC;MASC;PL	N;NOM;PL
женщина	nö	женщина	nö	N;ANIM;NOM;FEM;SG	
женщина	nőnemű	женщина	nőnemű	N;ANIM;NOM;FEM;SG	
женщина	női	женщина	női	N;ANIM;NOM;FEM;SG	
серебряный	silver	серебряный	silver	ADJ;NOM;MASC;SG	
серебряный	ezüst	серебряный	ezüst	ADJ;NOM;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
леонид	leonidász	леонид	leonidász	N;ANIM;NOM;MASC;SG	
леонид	leonyid	леонид	leonyid	N;ANIM;NOM;MASC;SG	
обучения	tanulok	обучение	tanul	N;INAN;GEN;NEUT;SG	V;INDF;IND;SG;1;PRS;FIN;ACT
обучения	tanul	обучение	tanul	N;INAN;GEN;NEUT;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
обучения	tanulás	обучение	tanulás	N;INAN;GEN;NEUT;SG	N;NOM;SG
опыт	tapasztalatok	опыт	tapasztalat	N;INAN;NOM;MASC;SG	N;NOM;PL
опыт	élmények	опыт	élmény	N;INAN;NOM;MASC;SG	N;NOM;PL
опыт	tapasztalatok	опыт	tapasztalat	N;INAN;NOM;MASC;SG	N;NOM;PL
опыт	tapasztalattal	опыт	tapasztalat	N;INAN;NOM;MASC;SG	N;INS;SG
свет	light	свет	light	N;INAN;NOM;MASC;SG	
свет	fényt	свет	fény	N;INAN;NOM;MASC;SG	N;ACC;SG
свет	lámpák	свет	lámpa	N;INAN;NOM;MASC;SG	N;NOM;PL
свет	fények	свет	fény	N;INAN;NOM;MASC;SG	N;NOM;PL
неделю	héten	неделя	hét	N;INAN;ACC;FEM;SG	N;ON+ESS;SG
неделю	hét	неделя	hét	N;INAN;ACC;FEM;SG	N;NOM;SG
нарушения	szabálytalanság	нарушение	szabálytalanság	N;INAN;NOM;NEUT;PL	N;NOM;SG
городах	városok	город	város	N;INAN;ESS;MASC;PL	N;NOM;PL
играть	játék	играть	játék	V;IPFV;NFIN;ACT	N;NOM;SG
играть	play	играть	play	V;IPFV;NFIN;ACT	
играть	játssz	играть	játssz	V;IPFV;NFIN;ACT	
интерес	érd	интерес	érd	N;INAN;NOM;MASC;SG	
интерес	kamatok	интерес	kamat	N;INAN;NOM;MASC;SG	N;NOM;PL
применение	kérelem	применение	kérel	N;INAN;NOM;NEUT;SG	
установлен	telepítve	установить	telepítve	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;NOM;SG
установлен	beépített	установить	beépített	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
установлен	telepített	установить	telepít	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
интересные	érdekes	интересный	érdekes	ADJ;NOM;PL	
политических	politikai	политический	politikai	ADJ;GEN;PL	ADJ;NOM;SG
политических	politika	политический	politika	ADJ;GEN;PL	N;NOM;SG
исторические	történelmi	исторический	történelmi	ADJ;NOM;PL	ADJ;NOM;SG
исторические	történelmi	исторический	történelmi	ADJ;NOM;PL	ADJ;NOM;SG
исторические	történeti	исторический	történeti	ADJ;NOM;PL	N;NOM;SG
красная	piros	красный	piros	ADJ;NOM;FEM;SG	
красная	piroska	красный	piroska	ADJ;NOM;FEM;SG	
красная	vörös	красный	vörös	ADJ;NOM;FEM;SG	
раунд	kerek	раунд	kér	N;INAN;NOM;MASC;SG	
раунд	körbe	раунд	kör	N;INAN;NOM;MASC;SG	ADV
транспорт	szállítást	транспорт	szállítás	N;INAN;NOM;MASC;SG	N;ACC;SG
транспорт	közlekedési	транспорт	közlekedési	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
специально	speciálisan	специально	speciális	ADV	ADJ;FRML;SG
премьера	premier	премьер	premier	N;ANIM;NOM;FEM;SG	
премьера	premier	премьер	premier	N;ANIM;NOM;FEM;SG	
выставка	bemutató	выставка	bemutató	N;INAN;NOM;FEM;SG	
дни	napokban	день	nap	N;INAN;NOM;MASC;PL	N;IN+ESS;PL
дни	napokat	день	nap	N;INAN;NOM;MASC;PL	N;ACC;PL
дни	napokon	день	nap	N;INAN;NOM;MASC;PL	N;ON+ESS;PL
контроль	vezérlő	контроль	vezérlő	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
контроль	ellenőrzési	контроль	ellenőrzési	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
контроль	monitoring	контроль	monitoring	N;INAN;NOM;MASC;SG	
контроль	ellenőrzések	контроль	ellenőrzés	N;INAN;NOM;MASC;SG	N;NOM;PL
мнения	vélemény	мнение	vélemény	N;INAN;NOM;NEUT;PL	
мнения	megtekintés	мнение	megtekintés	N;INAN;NOM;NEUT;PL	N;NOM;SG
требования	követelmény	требование	követelmény	N;INAN;NOM;NEUT;PL	N;NOM;SG
требования	követel	требование	követel	N;INAN;NOM;NEUT;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
требования	követelés	требование	követelés	N;INAN;NOM;NEUT;PL	N;NOM;SG
семей	családok	семья	családok	N;INAN;GEN;FEM;PL	N;NOM;PL
министров	miniszterek	министр	miniszter	N;ANIM;GEN;MASC;PL	N;NOM;PL
карла	carla	карла	carla	N;ANIM;ACC;MASC;SG	
карла	karla	карла	karla	N;ANIM;ACC;MASC;SG	
цели	célokat	цель	cél	N;INAN;NOM;FEM;PL	N;ACC;PL
письмо	levélben	письмо	levél	N;INAN;NOM;NEUT;SG	N;IN+ESS;SG
письмо	levelet	письмо	levél	N;INAN;NOM;NEUT;SG	N;ACC;SG
анализ	elemzések	анализ	elemzés	N;INAN;NOM;MASC;SG	N;NOM;PL
семь	hetes	семь	hetes	NUM;NOM	N;NOM;SG
семь	hét	семь	hét	NUM;NOM	N;NOM;SG
зал	hall	зал	hall	N;INAN;NOM;MASC;SG	
женат	házas	женатый	házas	N;ANIM;NOM;MASC;SG	
женат	házasok	женатый	házas	N;ANIM;NOM;MASC;SG	N;NOM;PL
тур	tour	тур	tour	N;INAN;NOM;MASC;SG	
распространение	forgalmazási	распространение	forgalmazási	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
курс	persze	курс	persze	N;INAN;NOM;MASC;SG	
каталог	könyvtárban	каталог	könyvtár	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
оценки	nézettség	оценка	nézettség	N;INAN;NOM;FEM;PL	N;NOM;SG
оценки	becslés	оценка	becslés	N;INAN;NOM;FEM;PL	N;NOM;SG
дэвид	david	дэвид	david	N;ANIM;NOM;MASC;SG	
дэвид	dávid	дэвид	dávid	N;ANIM;NOM;MASC;SG	
спорт	sport	спорт	sport	N;INAN;NOM;MASC;SG	
спорт	sport	спорт	sport	N;INAN;NOM;MASC;SG	
спорт	sportban	спорт	sport	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
турции	török	турция	török	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
томас	tomas	томас	tomas	N;ANIM;NOM;MASC;SG	
томас	thomas	томас	thomas	N;ANIM;NOM;MASC;SG	
назначения	rendeltetési	назначение	rendeltetési	N;INAN;NOM;NEUT;PL	ADJ;NOM;SG
построена	épült	строить	épül	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
построена	épített	строить	épít	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
построена	felépített	строить	felépít	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
построена	beépített	строить	beépített	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
невозможно	lehetetlen	невозможный	lehetetlen	ADJ;NEUT;SG	
самолёт	repülőgépek	самолет	repülőgép	N;INAN;NOM;MASC;SG	N;NOM;PL
самолёт	sík	самолет	sík	N;INAN;NOM;MASC;SG	
самолёт	repülővel	самолет	repülő	N;INAN;NOM;MASC;SG	N;INS;SG
самолёт	repülő	самолет	repülő	N;INAN;NOM;MASC;SG	
самолёт	repülő	самолет	repülő	N;INAN;NOM;MASC;SG	
привести	hozz	привести	hozz	V;PFV;NFIN;ACT	
осенью	esés	осень	esés	N;INAN;INS;FEM;SG	N;NOM;SG
осенью	őszi	осень	őszi	N;INAN;INS;FEM;SG	
осенью	zuhanás	осень	zuhanás	N;INAN;INS;FEM;SG	N;NOM;SG
осенью	ősszel	осень	ősszel	N;INAN;INS;FEM;SG	ADV
осенью	ősz	осень	ősz	N;INAN;INS;FEM;SG	
счет	figyelembe	счет	figyel	N;INAN;NOM;MASC;SG	
счет	számlát	счет	számlát	N;INAN;NOM;MASC;SG	N;ACC;SG
финал	döntő	финал	döntő	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
финал	vizsgák	финал	vizsga	N;INAN;NOM;MASC;SG	N;NOM;PL
обе	mindkettő	оба	mindkettő	NUM;NOM;FEM	
обе	mindketten	оба	mindkett	NUM;NOM;FEM	
количества	mennyiségek	количество	mennyiség	N;INAN;GEN;NEUT;SG	N;NOM;PL
количества	mennyiség	количество	mennyiség	N;INAN;GEN;NEUT;SG	N;NOM;SG
фонд	alap	фонд	alap	N;INAN;NOM;MASC;SG	
фонд	alap	фонд	alap	N;INAN;NOM;MASC;SG	
применения	kérelem	применение	kérel	N;INAN;NOM;NEUT;SG	
установлены	telepítve	установить	telepítve	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;SG
установлены	beépített	установить	beépített	V;PFV;PL;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
установлены	telepített	установить	telepít	V;PFV;PL;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ольга	olga	ольга	olga	N;ANIM;NOM;FEM;SG	
открытия	megnyitás	открытие	megnyitás	N;INAN;NOM;NEUT;PL	N;NOM;SG
открытия	nyitás	открытие	nyitás	N;INAN;NOM;NEUT;PL	N;NOM;SG
открытия	megnyitó	открытие	megnyitó	N;INAN;NOM;NEUT;PL	N;NOM;SG
открытия	nyitó	открытие	nyitó	N;INAN;NOM;NEUT;PL	
открытия	nyílás	открытие	nyílás	N;INAN;NOM;NEUT;PL	N;NOM;SG
водных	vízi	водный	vízi	ADJ;GEN;PL	
конфликт	konfliktusok	конфликт	konfliktus	N;INAN;NOM;MASC;SG	N;NOM;PL
аргументы	érvelés	аргумент	érvelés	N;INAN;NOM;MASC;PL	N;NOM;SG
аргументы	érv	аргумент	érv	N;INAN;NOM;MASC;PL	N;NOM;SG
крест	cross	крест	cross	N;INAN;NOM;MASC;SG	
крест	keresztbe	крест	keresztbe	N;INAN;NOM;MASC;SG	
воду	víz	вода	víz	N;INAN;ACC;FEM;SG	N;NOM;SG
марка	mark	марка	mark	N;INAN;NOM;FEM;SG	
евреев	zsidók	еврей	zsidó	N;ANIM;GEN;MASC;PL	N;NOM;PL
требует	követelés	требовать	követelés	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;SG
требует	követelések	требовать	követelés	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
требует	igények	требовать	igény	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
этап	színpadon	этап	színpad	N;INAN;NOM;MASC;SG	N;ON+ESS;SG
символ	szimbólum	символ	szimbólum	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
определение	meghatározó	определение	meghatározó	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
сад	garden	сад	garden	N;INAN;NOM;MASC;SG	
сад	kertben	сад	kert	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
швейцарии	svájc	швейцария	svájc	N;INAN;NOM;FEM;PL	
швейцарии	svájc	швейцария	svájc	N;INAN;NOM;FEM;PL	
швейцарии	svájci	швейцария	svájci	N;INAN;NOM;FEM;PL	
