medaljen	medalj	medalje	medalj	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
halen	stjärt	han	stjärta	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
happy	glada	happy	glad		ADJ;NOM;PL
happy	grattis	happy	grattis		N;NOM;INDF;NEUT;SG
happy	lycklig	happy	lycklig		ADJ;NOM;INDF;MASC+FEM;SG
happy	nöjd	happy	nöjd		N;NOM;INDF;MASC+FEM;SG
happy	lyckliga	happy	lycklig		ADJ;NOM;PL
happy	glad	happy	glad		ADJ;NOM;INDF;MASC+FEM;SG
ansøgning	ansökan	ansøgning	ansökan	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ansøgning	tillämpningar	ansøgning	tillämpning	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ansøgning	ansökan	ansøgning	ansökan	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ansøgning	ansökningar	ansøgning	ansökning	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ansøgning	applikationer	ansøgning	applikation	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
sangere	sångare	sangere	sång	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
command	command	command	command		N;NOM;INDF;MASC+FEM;SG
command	kommando	command	kommando		N;NOM;INDF;NEUT;SG
command	kommandot	command	kommandod		N;NOM;DEF;NEUT;SG
joakim	joakim	joakim	joakim		PROPN;NOM
joakim	joakim	joakim	joakim		PROPN;NOM
joakim	scrooge	joakim	scrooge		N;NOM;INDF;MASC+FEM;SG
genopbygget	ombyggda	genopbygget	ombyggd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
kammer	plenisalen	kamme	plenisal	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
kammer	kammaren	kamme	kammare	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
hemmelig	hemlighet	hemmelig	hemlighet	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hemmelig	hemliga	hemmelig	hemlig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
hemmelig	secret	hemmelig	sec	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
følges	följde	følges	följa	V;NFIN;PASS	V;IND;PST;FIN;ACT
følges	följt	følges	följa	V;NFIN;PASS	V;V.CVB;ACT
bue	arch	bue	arch	N;INDF;MASC+FEM;SG	PROPN;NOM
bue	buga	bue	buga	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
christoph	christoph	christoph	christoph	N;INDF;MASC+FEM;SG	PROPN;NOM
værksted	garaget	værksted	garaget	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
simpsons	simpsons	simpsons	simpson	N;GEN;INDF;MASC+FEM;SG	PROPN;GEN
simpsons	simpson	simpsons	simpson	N;GEN;INDF;MASC+FEM;SG	PROPN;NOM
weekend	helgen	weekend	helg	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
wta	wta	wta	wta	N;INDF;MASC+FEM;SG	PROPN;NOM
bryggeri	bryggeriet	bryggeri	bryggeri	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
bryggeri	brewer	bryggeri	bred	N;INDF;NEUT;SG	PROPN;NOM
madison	madison	madison	madison		PROPN;NOM
sørger	sörja	sørge	sörja	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
sørger	sorg	sørge	sorg	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
sørger	sörjande	sørge	sörja	V;IND;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
sørger	sörja	sørge	sörja	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
sørger	sörjande	sørge	sörja	V;IND;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
atlético	atlético	atlético	atlético	N;INDF;MASC+FEM;SG	PROPN;NOM
brugernavn	användarnamnet	brugernavn	användarnamn	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
brugernavn	användarnamn	brugernavn	användarnamn	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;PL
indtaget	tagen	indtage	tagen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
indtaget	tagna	indtage	ta	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
indtaget	intag	indtage	intag	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;NEUT;SG
indtaget	intaget	indtage	intagen	V;INDF;SG;PST;V.PTCP	N;NOM;DEF;NEUT;SG
indtaget	intagna	indtage	ta_in	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
indtaget	förbrukat	indtage	förbruka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
indtaget	förbrukade	indtage	förbruka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
indtaget	förbrukas	indtage	förbruka	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
crash	krascha	crash	krascha	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
besidder	besitta	besidde	besitta	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
devil	djävul	devil	djävul		N;NOM;INDF;MASC+FEM;SG
devil	devil	devil	devil		N;NOM;INDF;MASC+FEM;SG
devil	djävulen	devil	djävul		N;NOM;DEF;MASC+FEM;SG
ungdoms	ungdomar	ungdom	ungdom	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ungdoms	ungdom	ungdom	ungdom	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ungdoms	ungdomsfrågor	ungdom	ungdomsfråga	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
søgning	sök	søgning	sök	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
søgning	söka	søgning	söka	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
søgning	söker	søgning	söka	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
søgning	söka	søgning	söka	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
evolution	evolutionen	evolution	evolution	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
evolution	utvecklingen	evolution	utveckling	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
husene	hus	hus	hus	N;DEF;NEUT;PL	N;NOM;INDF;NEUT;SG
vidne	bevittna	vidne	bevitten	N;INDF;NEUT;SG	V;IMP;FIN;ACT
seksuel	sexuella	seksuel	sexuell	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
seksuel	sexuellt	seksuel	sexuell	ADJ;INDF;MASC+FEM;SG	ADV
landede	landat	lande	landad	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
foretrak	föredrar	foretrak	föredra	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
foretrak	föredras	foretrak	föredra	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;PASS
foretrak	föredra	foretrak	föredra	V;IND;PST;FIN;ACT	V;IMP;FIN;ACT
foretrak	föredragit	foretrak	föredra	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
beskeden	budskap	beskeden	budskap	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beskeden	meddelande	beskeden	meddelande	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beskeden	blygsamma	beskeden	blygsam	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
zar	tsar	zar	tsa	N;INDF;MASC+FEM;SG	PROPN;NOM
zar	tsar	zar	tsa	N;INDF;MASC+FEM;SG	PROPN;NOM
lead	leda	lead	leda		V;IMP;FIN;ACT
lead	bly	lead	bly		N;NOM;INDF;NEUT;SG
lead	lead	lead	lead		N;NOM;INDF;MASC+FEM;SG
vinderne	vinnare	vinde	vinnare	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
montana	montana	montana	montan		N;NOM;INDF;MASC+FEM;SG
brock	brock	brock	brock	N;INDF;MASC+FEM;SG	PROPN;NOM
falsk	false	falsk	false	ADJ;INDF;SG	PROPN;NOM
falsk	falska	falsk	falsk	ADJ;INDF;SG	ADJ;NOM;PL
falsk	falska	falsk	falsk	ADJ;INDF;SG	ADJ;NOM;PL
falsk	fake	falsk	fake	ADJ;INDF;SG	V;IMP;FIN;ACT
observeret	observerade	observere	observera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
observeret	observerat	observere	observerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
observeret	observerad	observere	observerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nash	nash	nash	nash	N;INDF;MASC+FEM;SG	PROPN;NOM
pil	pilen	pil	pil	V;IMP	N;NOM;DEF;MASC+FEM;SG
pil	pil	pil	pil	V;IMP	N;NOM;INDF;MASC+FEM;SG
pil	arrow	pil	arrow	V;IMP	N;NOM;INDF;MASC+FEM;SG
hald	hald	hald	hald		PROPN;NOM
monarki	monarkin	monarki	monarki	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
moral	moralen	moral	moral	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
moral	moraliskt	moral	moralisk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
moral	moralisk	moral	moralisk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
moral	moraliska	moral	moralisk	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
gilbert	gilbert	gilbert	gilbert	N;INDF;MASC+FEM;SG	PROPN;NOM
håbede	hoppades	håbe	hoppades	V;IND;PST;FIN;ACT	V;IND;PST;FIN;PASS
håbede	hoppats	håbe	hoppas	V;IND;PST;FIN;ACT	V;V.CVB;PASS
håbede	hoppades	håbe	hoppades	V;IND;PST;FIN;ACT	V;IND;PST;FIN;PASS
dokumenteret	dokumenterat	dokumenteret	dokumentera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dokumenteret	dokumenterad	dokumenteret	dokumentera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dokumenteret	dokumenteras	dokumenteret	dokumentera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
dokumenteret	dokumenterade	dokumenteret	dokumentera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
dokumenteret	bevisad	dokumenteret	bevisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dokumenteret	bevisade	dokumenteret	bevisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
dokumenteret	bevisat	dokumenteret	bevisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kosovo	kosovo	kosovo	kosovo	PROPN	PROPN;NOM
nacional	nacional	nacional	nacional		N;NOM;INDF;MASC+FEM;SG
afvikles	avgjord	afvikle	avgjord	V;IND;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
strengt	stränga	strengt	stränga	ADV	ADJ;NOM;PL
strengt	strikt	strengt	strikt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
strengt	strikta	strengt	strikt	ADV	ADJ;NOM;PL
strengt	sträng	strengt	sträng	ADV	N;NOM;INDF;MASC+FEM;SG
strengt	strikt	strengt	strikt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
torino	torino	torino	torino	PROPN	PROPN;NOM
torino	turin	torino	turin	PROPN	PROPN;NOM
akustisk	akustiska	akustisk	akustisk	ADJ;INDF;SG	ADJ;NOM;PL
akustisk	akustisk	akustisk	akustisk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
akustisk	akustiska	akustisk	akustisk	ADJ;INDF;SG	ADJ;NOM;PL
akustisk	akustisk	akustisk	akustisk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
konference	konferensen	konference	konferens	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
martha	märta	martha	märta	N;INDF;MASC+FEM;SG	PROPN;NOM
martha	martha	martha	martha	N;INDF;MASC+FEM;SG	PROPN;NOM
massive	massiv	massive	massiv	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
massive	massivt	massive	massiv	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
massive	massive	massive	massive	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
leveres	levererade	levere	leverera	V;IND;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
leveres	levererat	levere	levererad	V;IND;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
leveres	levererad	levere	levererad	V;IND;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kyster	kusterna	kyste	kust	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
kyster	kusten	kyste	kust	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;SG
kyster	kust	kyste	kust	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
kyster	coast	kyste	coast	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
frisk	färskt	frisk	färsk	ADJ;INDF;SG	N;NOM;INDF;NEUT;SG
frisk	färsk	frisk	färsk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
frisk	färska	frisk	färsk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
stabil	stabila	stabil	stabil	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
stabil	stall	stabil	stall	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
stabil	stallet	stabil	stall	ADJ;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
forbrug	förbrukningen	forbrug	förbrukning	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
germain	germain	germain	germain	N;INDF;NEUT;SG	PROPN;NOM
seat	sittplats	seat	sittplats	N;INDF;MASC+FEM;SG	V;V.CVB;PASS
eksperter	sakkunniga	ekspert	sakkunnig	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
tyndt	tunna	tyndt	tun	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
tyndt	glest	tyndt	gar	ADJ;INDF;NEUT;SG	ADV;RL
anime	anime	anim	anime		N;NOM;INDF;MASC+FEM;SG
sank	sänkt	synke	sänka	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sank	sjönk	synke	sjönk	V;IND;PST;FIN;ACT	V;IMP;PST;FIN;ACT
ask	ask	ask	ask		N;NOM;INDF;MASC+FEM;SG
ask	fråga	ask	fråga		N;NOM;INDF;MASC+FEM;SG
ask	ash	ask	ash		PROPN;NOM
ask	aska	ask	ask		N;NOM;INDF;MASC+FEM;SG
freja	freja	freja	freja	N;INDF;MASC+FEM;SG	PROPN;NOM
freja	freya	freja	freya	N;INDF;MASC+FEM;SG	PROPN;NOM
limited	limited	limited	limited		N;NOM;INDF;MASC+FEM;SG
limited	begränsat	limited	begränsad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
limited	begränsade	limited	begränsad		ADJ;NOM;PL;PST;V.PTCP
limited	begränsad	limited	begränsad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
versionen	version	version	version	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
chefen	chef	chef	chef	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
chefen	boss	chef	boss	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
murphy	murphy	murphy	murphy		PROPN;NOM
tromsø	tromsö	tromsø	tromsö	N;INDF;NEUT;SG	PROPN;NOM
analyser	analytics	analyse	analytics	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
analyser	analyserar	analyse	analysera	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
analyser	analyseras	analyse	analysera	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;PASS
analyser	analyserna	analyse	analys	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
analyser	analys	analyse	analys	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
faxe	fax	faxe	fax		N;NOM;INDF;MASC+FEM;SG
diamond	diamond	diamond	diamond		N;NOM;INDF;MASC+FEM;SG
diamond	diamant	diamond	diaman		N;NOM;INDF;MASC+FEM;SG
forårsagede	orsakade	forårsage	orsaka	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
forårsagede	orsakat	forårsage	orsaka	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
detaljeret	detaljerade	detaljeret	detaljera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
detaljeret	detaljerat	detaljeret	detaljerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
detaljeret	detaljerad	detaljeret	detaljerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
detaljeret	utförlig	detaljeret	utförlig	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
bekendte	bekanta	bekendt	bekant	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
mærker	marks	mærke	mark	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
mærker	märkning	mærke	märkning	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
tråd	tråden	tråd	tråde	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
edge	kant	edge	kunna		N;NOM;INDF;MASC+FEM;SG
edge	edge	edge	edge		N;NOM;INDF;MASC+FEM;SG
edge	kanten	edge	kant		N;NOM;DEF;MASC+FEM;SG
jürgen	jürgen	jürg	jarg	N;DEF;MASC+FEM;SG	PROPN;NOM
jürgen	jurgen	jürg	jurg	N;DEF;MASC+FEM;SG	PROPN;NOM
knight	riddare	knight	riddare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
knight	knight	knight	knight	N;INDF;MASC+FEM;SG	PROPN;NOM
knight	springare	knight	spring	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
tilgængeligt	tillgängliga	tilgængeligt	tillgänglig	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
døren	dörr	dør	dörr	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tungt	heavy	tungt	heavy	ADJ;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
tungt	tunga	tungt	tung	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
viet	hängiven	viet	hängiv	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
viet	ägnat	viet	ägna	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
viet	viet	viet	vit	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;NEUT;SG
bertel	bertel	bertel	bertel	N;INDF;NEUT;SG	PROPN;NOM
smukt	vackra	smuk	vacker	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
torpedoer	torpederna	torpedoe	torped	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
hugh	hugh	hugh	hugh		PROPN;NOM
grundstoffer	grundämnen	grundstof	grundämn	N;INDF;NEUT;PL	N;NOM;DEF;MASC+FEM;SG
grundstoffer	inslag	grundstof	inslag	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
grundstoffer	element	grundstof	element	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
grundstoffer	elementär	grundstof	elementär	N;INDF;NEUT;PL	ADJ;NOM;INDF;MASC+FEM;SG
ryg	tillbaks	ryg	tillbaks	N;INDF;MASC+FEM;SG	ADV
ryg	tillbaka	ryg	tillbaka	N;INDF;MASC+FEM;SG	ADV
ryg	bakåt	ryg	bakåt	N;INDF;MASC+FEM;SG	ADV
ryg	backa	ryg	backa	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
ryg	röker	ryg	röka	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
ryg	röka	ryg	röka	N;INDF;MASC+FEM;SG	V;IMP;NFIN;ACT
faldende	sjunkande	falde	sjunka	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
faldende	fallande	falde	fallande	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
faldende	fallande	falde	fallande	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
faldende	vikande	falde	vikande	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
faldende	minskande	falde	minska	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
faldende	minskande	falde	minska	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
forstad	förorter	forstad	förort	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
forstad	förorten	forstad	förort	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
mund	munnen	mund	mun	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
bryggeriet	bryggeri	bryggeri	bryggeri	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
huskes	ihågkomna	huske	ihågkomna	V;IND;PRS;FIN;PASS	ADJ;NOM;PL
ram	ram	ram	ram		N;NOM;INDF;MASC+FEM;SG
hentede	hämtas	hente	hämta	V;IND;PST;FIN;ACT	V;NFIN;PASS
hentede	hämtade	hente	hämta	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
hentede	hämtat	hente	hämta	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uro	oroligheter	uro	orolighet	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
uro	oroligheterna	uro	orolighet	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;PL
tna	tna	tna	tna	PROPN	PROPN;NOM
justin	justin	justin	justin	N;INDF;MASC+FEM;SG	PROPN;NOM
trusler	hot	trusel	hot	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
trusler	hot	trusel	hot	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
lau	lau	lau	lau		N;NOM;INDF;MASC+FEM;SG
willy	willy	willy	willy		PROPN;NOM
gestapo	gestapo	gestapo	gestapo	N;INDF;NEUT;SG	PROPN;NOM
eminem	eminem	eminem	eminem		PROPN;NOM
andersson	andersson	andersson	andersson	N;INDF;MASC+FEM;SG	PROPN;NOM
coast	kusten	coast	kust		N;NOM;DEF;MASC+FEM;SG
coast	kust	coast	kust		N;NOM;INDF;MASC+FEM;SG
coast	coast	coast	coast		N;NOM;INDF;NEUT;SG
fjernsyn	televisionen	fjernsyn	television	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
ture	rider	tur	rida	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
ture	trips	tur	trips	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
leon	leon	leon	leon		PROPN;NOM
forstået	förstått	forstå	förstå	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
forstået	uppfattat	forstå	uppfatta	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
forstået	förstår	forstå	förstå	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;ACT
brygge	brygge	brygge	brygge		PROPN;NOM
opfandt	uppfann	opfinde	uppfann	V;IND;PST;FIN;ACT	V;IMP;FIN;ACT
opfandt	påhittad	opfinde	påhittad	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
opfandt	uppfanns	opfinde	uppfanna	V;IND;PST;FIN;ACT	V;IND;FIN;PASS
tiende	tiondel	tiende	tiondel	ADJ	N;NOM;INDF;MASC+FEM;SG
denis	denis	denis	denia		PROPN;NOM
logik	logiken	logik	logik	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
logik	logiska	logik	logisk	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
logik	logisk	logik	logisk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
logik	logiskt	logik	logisk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
latinsk	latinska	latinsk	latinsk	ADJ;INDF;SG	ADJ;NOM;PL
latinsk	latin	latinsk	latin	ADJ;INDF;SG	N;NOM;INDF;NEUT;SG
miner	gruva	mine	gruva	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
miner	minor	mine	mina	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
event	evenemanget	event	evenemang	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
ruiner	ruinerna	ruin	ruin	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
ruiner	ruin	ruin	ruin	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
investeringer	investment	investering	investment	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
investeringer	investering	investering	investering	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
israelsk	israeliska	israelsk	israelisk	ADJ;INDF;SG	ADJ;NOM;PL
israelsk	israel	israelsk	israel	ADJ;INDF;SG	PROPN;NOM
organer	organen	organ	organ	N;INDF;MASC+FEM;PL	N;NOM;DEF;NEUT;PL
organer	organ	organ	organ	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
organer	organ	organ	organ	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
skåret	skivad	skære	skiva	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
skåret	cut	skære	cut	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
skåret	klippt	skære	klippa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
skåret	skärva	skære	skärva	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
lane	lane	lane	lane		PROPN;NOM
producenter	tillverkarna	producent	tillverkare	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
tottenham	tottenham	tottenham	tottenham	N;DEF;MASC+FEM;SG	PROPN;NOM
suðuroy	suðuroy	suðuroy	suðuroy		PROPN;NOM
fødslen	födelse	fødsel	födelse	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
fødslen	födsel	fødsel	födsel	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
koncerten	konsert	koncert	konsert	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tusindvis	tusental	tusindvis	tusental	ADV	N;NOM;INDF;NEUT;SG
