right	ben	righta	ben		ADV
prihaja	que	prihajati	que	V;IPFV;IND;SG;3;PRS;FIN	PRO
pravilno	axeitada	pravilno	axeitado	ADV	ADJ
pravilno	o	pravilno	o	ADV	DET
globoko	no	globoko	no	ADV	V
globoko	fondo	globoko	fondo	ADV	N
globoko	profundo	globoko	profundo	ADV	ADJ
globoko	profundidade	globoko	profundidade	ADV	N
globoko	de	globoko	de	ADV	ADP
črno	negra	črn	negro	ADJ;NOM;NEUT;SG	N
črno	negro	črn	negro	ADJ;NOM;NEUT;SG	N
črno	negros	črn	negro	ADJ;NOM;NEUT;SG	N
love	o	lova	o	N;NOM;MASC;SG	DET
delitev	compartir	delitev	compartir	N;NOM;FEM;SG	V
pomočnik	asistente	pomočnik	asistente	N;NOM;MASC;SG	ADJ
pomočnik	de	pomočnik	de	N;NOM;MASC;SG	ADP
tekmo	de	tekma	de	N;ACC;FEM;SG	ADP
redni	regularmente	reden	regular	ADJ;NOM;MASC;SG	ADV
redni	de	reden	de	ADJ;NOM;MASC;SG	ADP
redni	taxis	reden	taxis	ADJ;NOM;MASC;SG	N
redni	regular	reden	regular	ADJ;NOM;MASC;SG	V
čast	de	čast	de	N;NOM;FEM;SG	ADP
čast	súa	čast	seu	N;NOM;FEM;SG	DET
vloga	rol	vloga	rol	N;NOM;FEM;SG	PROPN
vodstvo	liderado	vodstvo	liderado	N;NOM;NEUT;SG	V
kitajski	china	kitajski	china	ADJ;NOM;MASC;SG	N
kitajski	os	kitajski	o	ADJ;NOM;MASC;SG	DET
kitajski	chineses	kitajski	chinés	ADJ;NOM;MASC;SG	N
kitajski	chinés	kitajski	chinés	ADJ;NOM;MASC;SG	N
naravno	a	naraven	o	ADJ;NOM;NEUT;SG	DET
naravno	forma	naraven	forma	ADJ;NOM;NEUT;SG	N
naravno	naturalmente	naraven	natural	ADJ;NOM;NEUT;SG	ADV
naravno	non	naraven	non	ADJ;NOM;NEUT;SG	PART
rdeči	comunistas	rdeč	comunista	ADJ;NOM;DEF;MASC;SG	N
rdeči	vermello	rdeč	vermello	ADJ;NOM;DEF;MASC;SG	N
rdeči	vermella	rdeč	vermello	ADJ;NOM;DEF;MASC;SG	N
rdeči	vermellos	rdeč	vermello	ADJ;NOM;DEF;MASC;SG	N
rdeči	roxa	rdeč	roxa	ADJ;NOM;DEF;MASC;SG	N
rdeči	comunista	rdeč	comunista	ADJ;NOM;DEF;MASC;SG	N
johnson	johnson	johnson	johnson	PROPN;NOM;MASC;SG	PROPN
madžarska	hungría	madžarski	hungría	ADJ;NOM;FEM;SG	N
drevo	tree	drevo	trear	N;NOM;NEUT;SG	PROPN
drevo	crosstree	drevo	crosstree	N;NOM;NEUT;SG	PROPN
super	xenial	super	xenial		ADJ
super	gran	super	gran		ADJ
super	grande	super	grande		ADJ
super	grandes	super	grande		ADJ
dogodek	de	dogodek	de	N;NOM;MASC;SG	ADP
scott	scott	scott	scott	N;NOM;MASC;SG	PROPN
main	principal	main	principal		ADJ
main	importante	main	importante		ADJ
poznan	coñecido	poznan	coñecer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
poznan	coñecidos	poznan	coñecer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
poznan	de	poznan	de	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADP
barva	de	barva	de	N;NOM;FEM;SG	ADP
barva	ser	barva	ser	N;NOM;FEM;SG	V
mimo	pasar	mimo	pasar	ADP;GEN	V
mimo	pase	mimo	pase	ADP;GEN	V
della	della	delo	della	PROPN;NOM;MASC;SG	PROPN
ostaja	a	ostajati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
ostaja	restos	ostajati	resto	V;IPFV;IND;SG;3;PRS;FIN	N
prenos	transferir	prenos	transferir	N;NOM;MASC;SG	V
noči	as	noč	o	N;NOM;FEM;PL	DET
državno	estado	državen	estado	ADJ;NOM;NEUT;SG	N
spoznal	a	spoznati	o	V;MASC;SG;V.PTCP	DET
delovno	traballando	deloven	traballar	ADJ;NOM;NEUT;SG	V
delovno	a	deloven	o	ADJ;NOM;NEUT;SG	DET
delovno	traballar	deloven	traballar	ADJ;NOM;NEUT;SG	V
delovno	traballo	deloven	traballo	ADJ;NOM;NEUT;SG	N
andreja	andrew	andreja	andrew	N;NOM;MASC;SG	PROPN
toronto	toronto	toronto	toronto	N;NOM;MASC;SG	PROPN
luna	moon	luna	moon	N;NOM;FEM;SG	PROPN
dogodkov	os	dogodek	o	N;GEN;MASC;PL	DET
črne	negra	črn	negro	ADJ;NOM;FEM;PL	N
črne	negro	črn	negro	ADJ;NOM;FEM;PL	N
črne	negros	črn	negro	ADJ;NOM;FEM;PL	N
bill	bill	biti	bill	PROPN;NOM;MASC;SG	PROPN
bill	billete	biti	billete	PROPN;NOM;MASC;SG	N
bill	conta	biti	conta	PROPN;NOM;MASC;SG	N
bill	dereitos	biti	dereito	PROPN;NOM;MASC;SG	N
bill	contrato	biti	contrato	PROPN;NOM;MASC;SG	N
regija	do	regija	do	N;NOM;FEM;SG	PROPN
regija	sudeste	regija	sudeste	N;NOM;FEM;SG	PROPN
operacije	as	operacija	o	N;NOM;FEM;PL	DET
srednja	media	srednji	media	ADJ;NOM;FEM;SG	N
srednja	medio	srednji	medio	ADJ;NOM;FEM;SG	N
srednja	oriente	srednji	oriente	ADJ;NOM;FEM;SG	N
preprosto	simples	preprosto	simple	ADV	ADJ
preprosto	simple	preprosto	simple	ADV	ADJ
preprosto	sinxelo	preprosto	sinxelo	ADV	ADJ
preprosto	sinxela	preprosto	sinxela	ADV	ADJ
preprosto	que	preprosto	que	ADV	PRO
preprosto	sen	preprosto	sen	ADV	ADP
žene	as	žena	o	N;NOM;FEM;PL	DET
žene	súas	žena	seu	N;NOM;FEM;PL	DET
mnenje	que	mnenje	que	N;NOM;NEUT;SG	PRO
mnenje	a	mnenje	o	N;NOM;NEUT;SG	DET
koncert	concert	koncert	concertir	N;NOM;MASC;SG	PROPN
koncert	show	koncert	show	N;NOM;MASC;SG	PROPN
vzhod	este	vzhod	este	N;NOM;MASC;SG	DET
vzhod	do	vzhod	do	N;NOM;MASC;SG	PROPN
vzhod	próximo	vzhod	próximo	N;NOM;MASC;SG	ADJ
nihče	ninguén	nihče	ninguén	PRO;NOM;MASC;SG	ADV
nihče	non	nihče	non	PRO;NOM;MASC;SG	PART
nihče	a	nihče	o	PRO;NOM;MASC;SG	DET
ustrezno	para	ustrezno	para	ADV	ADP
gospodarsko	o	gospodarski	o	ADJ;NOM;NEUT;SG	DET
znanost	a	znanost	o	N;NOM;FEM;SG	DET
znanost	científica	znanost	científico	N;NOM;FEM;SG	ADJ
kratko	curto	kratko	curto	ADV	ADJ
kratko	curta	kratko	curto	ADV	ADJ
kratko	curtas	kratko	curto	ADV	N
varnost	de	varnost	de	N;NOM;FEM;SG	ADP
politična	políticas	političen	política	ADJ;NOM;FEM;SG	N
politična	políticos	političen	político	ADJ;NOM;FEM;SG	N
politična	política	političen	política	ADJ;NOM;FEM;SG	N
cevi	con	cev	con	N;NOM;FEM;PL	ADP
cevi	esta	cev	este	N;NOM;FEM;PL	DET
urejanje	editar	urejanje	editar	N;NOM;NEUT;SG	V
urejanje	edit	urejanje	edit	N;NOM;NEUT;SG	PROPN
standard	estándar	standard	estándar	N;NOM;MASC;SG	V
standard	de	standard	de	N;NOM;MASC;SG	ADP
jima	jim	on	jim	PRO;DAT;MASC;DU;3	PROPN
krat	as	krat	o	ADV	DET
krat	veces	krat	vez	ADV	N
krat	times	krat	time	ADV	PROPN
krat	tempos	krat	tempo	ADV	N
žensk	as	ženska	o	N;GEN;FEM;PL	DET
ustanovljeno	fundou	ustanovljen	fundar	ADJ;NOM;NEUT;SG;V.PTCP	V
male	pouco	mali	pouco	ADJ;NOM;FEM;PL	ADV
male	algo	mali	algo	ADJ;NOM;FEM;PL	PRO
nizozemski	dutch	nizozemski	dutch	ADJ;NOM;MASC;SG	PROPN
test	probar	test	probar	N;NOM;MASC;SG	V
test	de	test	de	N;NOM;MASC;SG	ADP
ideje	as	ideja	o	N;NOM;FEM;PL	DET
sledila	o	slediti	o	V;IPFV;FEM;SG;V.PTCP	DET
plovila	sanguíneos	plovilo	sanguíneo	N;NOM;NEUT;PL	ADJ
kanal	canal	kanal	canal	N;NOM;MASC;SG	PROPN
splošni	xeneral	splošen	xeneral	ADJ;NOM;MASC;SG	N
splošni	o	splošen	o	ADJ;NOM;MASC;SG	DET
spodaj	na	spodaj	na	ADV	N
spodaj	por	spodaj	por	ADV	ADP
spodaj	baixo	spodaj	baixo	ADV	ADP
spodaj	embaixo	spodaj	embaixo	ADV	N
spodaj	seccionada	spodaj	seccionar	ADV	V
spodaj	fondo	spodaj	fondo	ADV	N
spodaj	final	spodaj	final	ADV	N
spodaj	do	spodaj	do	ADV	PROPN
spodaj	inferior	spodaj	inferior	ADV	ADJ
spodaj	todo	spodaj	todo	ADV	DET
nadaljnje	máis	nadaljnji	máis	ADJ;NOM;NEUT;SG	ADV
nadaljnje	lonxe	nadaljnji	lonxe	ADJ;NOM;NEUT;SG	ADV
igrala	o	igrati	o	V;IPFV;FEM;SG;V.PTCP	DET
igrala	papel	igrati	papel	V;IPFV;FEM;SG;V.PTCP	N
stik	coñecidos	stik	coñecer	N;NOM;MASC;SG	V
stik	en	stik	en	N;NOM;MASC;SG	ADP
stik	con	stik	con	N;NOM;MASC;SG	ADP
stik	podo	stik	podar	N;NOM;MASC;SG	V
stik	contactar	stik	contactar	N;NOM;MASC;SG	V
živeli	vivo	živeti	vivo	V;IPFV;MASC;PL;V.PTCP	ADJ
živeli	viva	živeti	vivo	V;IPFV;MASC;PL;V.PTCP	ADJ
razširjena	a	razširjen	o	ADJ;NOM;FEM;SG;V.PTCP	DET
levo	esquerda	levo	esquerda	ADV	N
levo	queda	levo	quedar	ADV	V
široko	amplo	široko	amplo	ADV	ADJ
mihael	michael	mihati	michael	N;NOM;MASC;SG	PROPN
live	vivir	liva	vivir	N;NOM;FEM;SG	V
live	vivo	liva	vivo	N;NOM;FEM;SG	ADJ
live	viven	liva	vivir	N;NOM;FEM;SG	V
live	vive	liva	vivir	N;NOM;FEM;SG	V
live	viva	liva	vivo	N;NOM;FEM;SG	ADJ
okraj	do	okraj	do	N;NOM;MASC;SG	PROPN
okraj	o	okraj	o	N;NOM;MASC;SG	DET
okraj	nado	okraj	nacer	N;NOM;MASC;SG	V
zgornje	esquina	zgornji	esquina	ADJ;NOM;FEM;PL	N
športni	deportes	športen	deporte	ADJ;NOM;MASC;SG	N
športni	deporte	športen	deporte	ADJ;NOM;MASC;SG	N
proizvodnja	de	proizvodnja	de	N;NOM;FEM;SG	ADP
zgled	por	zgled	por	N;NOM;MASC;SG	ADP
uporabnik	de	uporabnik	de	N;NOM;MASC;SG	ADP
rajh	reich	rajh	reich	PROPN;NOM;MASC;SG	PROPN
dejstvo	de	dejstvo	de	N;NOM;NEUT;SG	ADP
dejstvo	que	dejstvo	que	N;NOM;NEUT;SG	PRO
začasno	temporal	začasno	temporal	ADV	ADJ
vera	confiar	vera	confiar	N;NOM;FEM;SG	V
spodnja	máis	spodnji	máis	ADJ;NOM;FEM;SG	ADV
spodnja	baixos	spodnji	baixo	ADJ;NOM;FEM;SG	N
spodnja	pulmonar	spodnji	pulmonar	ADJ;NOM;FEM;SG	N
spodnja	calefacción	spodnji	calefacción	ADJ;NOM;FEM;SG	N
hudo	mala	hudo	mal	ADV	ADJ
hudo	malos	hudo	malo	ADV	N
hudo	malas	hudo	mal	ADV	ADJ
hudo	malo	hudo	malo	ADV	PROPN
hudo	mágoa	hudo	mágoa	ADV	ADJ
hudo	grave	hudo	grave	ADV	ADJ
hudo	graves	hudo	grave	ADV	ADJ
kratka	pouco	kratek	pouco	ADJ;NOM;FEM;SG	ADV
kratka	curtas	kratek	curto	ADJ;NOM;FEM;SG	N
spreminja	a	spreminjati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
spreminja	de	spreminjati	de	V;IPFV;IND;SG;3;PRS;FIN	ADP
spreminja	cambio	spreminjati	cambio	V;IPFV;IND;SG;3;PRS;FIN	N
oddaja	espectáculo	oddajati	espectáculo	V;IPFV;IND;SG;3;PRS;FIN	N
norveška	noruega	norveški	noruega	ADJ;NOM;FEM;SG	PROPN
dna	o	dno	o	N;NOM;NEUT;SG	DET
mnenja	que	mnenje	que	N;NOM;NEUT;PL	PRO
mnenja	a	mnenje	o	N;NOM;NEUT;PL	DET
aleksandra	alexander	aleksander	alexander	N;NOM;MASC;SG	ADJ
carlo	carlo	carel	carlo	PROPN;NOM;MASC;SG	N
lastne	propio	lasten	propio	ADJ;NOM;FEM;PL	DET
lastne	propia	lasten	propio	ADJ;NOM;FEM;PL	DET
lastne	seu	lasten	seu	ADJ;NOM;FEM;PL	DET
ure	ve	ura	ver	N;NOM;FEM;PL	V
ure	mira	ura	miro	N;NOM;FEM;PL	V
razne	varias	razen	varios	ADJ;NOM;FEM;PL	DET
razne	varios	razen	varios	ADJ;NOM;FEM;PL	DET
razne	con	razen	con	ADJ;NOM;FEM;PL	ADP
politike	a	politika	o	N;NOM;FEM;PL	DET
nobenega	nada	noben	nada	DET;GEN;MASC;SG	PRO
nobenega	non	noben	non	DET;GEN;MASC;SG	PART
nobenega	é	noben	ser	DET;GEN;MASC;SG	V
kitajsko	china	kitajski	china	ADJ;NOM;NEUT;SG	N
kitajsko	os	kitajski	o	ADJ;NOM;NEUT;SG	DET
kitajsko	chineses	kitajski	chinés	ADJ;NOM;NEUT;SG	N
kitajsko	chinés	kitajski	chinés	ADJ;NOM;NEUT;SG	N
porazdelitev	de	porazdelitev	de	N;NOM;FEM;SG	ADP
tenisu	ao	tenis	ao	N;DAT;MASC;SG	PROPN
upravljanje	de	upravljanje	de	N;NOM;NEUT;SG	ADP
upravljanje	a	upravljanje	o	N;NOM;NEUT;SG	DET
praga	praga	praga	praga	N;NOM;MASC;SG	PROPN
bob	bob	bob	bob	N;NOM;MASC;SG	PROPN
bob	xelíns	bob	xelín	N;NOM;MASC;SG	PROPN
vrat	deles	vrata	del	N;NOM;MASC;SG	PROPN
četrto	acto	četrti	acto	ADJ;NOM;NEUT;SG	N
četrto	catro	četrti	catro	ADJ;NOM;NEUT;SG	N
četrto	infantaría	četrti	infantar	ADJ;NOM;NEUT;SG	N
mojster	o	mojster	o	N;NOM;MASC;SG	DET
plin	de	plin	de	N;NOM;MASC;SG	ADP
raje	canto	raje	canto	ADV;CMPR	PRO
raje	prefiro	raje	preferir	ADV;CMPR	V
raje	preferimos	raje	preferir	ADV;CMPR	V
raje	prefire	raje	preferir	ADV;CMPR	V
raje	gusto	raje	gusto	ADV;CMPR	N
raje	dos	raje	dos	ADV;CMPR	PROPN
raje	prefiro	raje	preferir	ADV;CMPR	V
raje	prefires	raje	prefer	ADV;CMPR	V
chicago	chicago	chicag	chicago	N;NOM;MASC;SG	PROPN
ernest	ernest	ernest	ernest	N;NOM;MASC;SG	PROPN
madžarsko	hungría	madžarski	hungría	ADJ;NOM;NEUT;SG	N
dolge	moito	dolg	moito	ADJ;NOM;FEM;PL	ADV
dolge	tempo	dolg	tempo	ADJ;NOM;FEM;PL	N
odgovor	responder	odgovor	responder	N;NOM;MASC;SG	V
bogato	ricos	bogato	rico	ADV	ADJ
bogato	rica	bogato	rico	ADV	ADJ
bogato	rico	bogato	rico	ADV	ADJ
wilson	wilson	wilson	wilson	N;NOM;MASC;SG	PROPN
devet	nove	devet	nove	NUM;NOM;PL	N
dejanja	as	dejanje	o	N;NOM;NEUT;PL	DET
zlate	de	zlat	de	ADJ;NOM;FEM;PL	ADP
zlate	ouro	zlat	ouro	ADJ;NOM;FEM;PL	N
zlate	ouro	zlat	ouro	ADJ;NOM;FEM;PL	N
zlate	de	zlat	de	ADJ;NOM;FEM;PL	ADP
olje	de	olje	de	N;NOM;NEUT;SG	ADP
sledil	o	slediti	o	V;IPFV;MASC;SG;V.PTCP	DET
rob	do	rob	do	N;NOM;MASC;SG	PROPN
trenutni	que	trenuten	que	ADJ;NOM;MASC;SG	PRO
trenutni	súa	trenuten	seu	ADJ;NOM;MASC;SG	DET
politika	político	politika	político	N;NOM;FEM;SG	ADJ
politika	a	politika	o	N;NOM;FEM;SG	DET
politika	de	politika	de	N;NOM;FEM;SG	ADP
politika	a	politika	o	N;NOM;FEM;SG	DET
čete	as	četa	o	N;NOM;FEM;PL	DET
naslednja	ao	naslednji	ao	ADJ;NOM;FEM;SG	PROPN
naslednja	lado	naslednji	lado	ADJ;NOM;FEM;SG	N
naslednja	o	naslednji	o	ADJ;NOM;FEM;SG	DET
mase	masiva	masa	masivo	N;NOM;FEM;PL	ADJ
mase	de	masa	de	N;NOM;FEM;PL	ADP
povezano	conectados	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	conectada	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	conectado	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	con	povezan	con	ADJ;NOM;NEUT;SG;V.PTCP	ADP
povezano	conectadas	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	conectan	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	conectadas	povezan	conectar	ADJ;NOM;NEUT;SG;V.PTCP	V
povezano	coa	povezan	coar	ADJ;NOM;NEUT;SG;V.PTCP	V
neki	algo	nek	algo	DET;NOM;MASC;SG	PRO
neki	de	nek	de	DET;NOM;MASC;SG	ADP
končni	final	končen	final	ADJ;NOM;DEF;MASC;SG	N
končni	axuntémonos	končen	axuntémonos	ADJ;NOM;DEF;MASC;SG	V
končni	todos	končen	todo	ADJ;NOM;DEF;MASC;SG	DET
stene	as	stena	o	N;NOM;FEM;PL	DET
royal	teatro	royal	teatro	V;MASC;SG;V.PTCP	N
royal	royal	royal	royal	V;MASC;SG;V.PTCP	ADJ
royal	súa	royal	seu	V;MASC;SG;V.PTCP	DET
royal	real	royal	real	V;MASC;SG;V.PTCP	ADJ
royal	alteza	royal	altezar	V;MASC;SG;V.PTCP	N
sistemi	dos	sistem	dos	N;NOM;MASC;PL	PROPN
povedal	díxenlle	povedati	díxenlle	V;PFV;MASC;SG;V.PTCP	PROPN
povedal	que	povedati	que	V;PFV;MASC;SG;V.PTCP	PRO
dirigent	director	dirigent	director	N;NOM;MASC;SG	ADJ
zgodaj	primeiras	zgodaj	primeiro	ADV	ADJ
temperaturo	a	temperatura	o	N;ACC;FEM;SG	DET
poskus	de	poskus	de	N;NOM;MASC;SG	ADP
poskus	de	poskus	de	N;NOM;MASC;SG	ADP
pogon	conducir	pogon	conducir	N;NOM;MASC;SG	V
pogon	conduzo	pogon	conduzo	N;NOM;MASC;SG	PROPN
podnebje	climática	podnebje	climático	N;NOM;NEUT;SG	ADJ
podnebje	climático	podnebje	climático	N;NOM;NEUT;SG	ADJ
tla	andar	tla	andar	N;NOM;NEUT;PL	V
silo	a	sila	o	N;ACC;FEM;SG	DET
stewart	stewart	stewart	stewart	N;NOM;MASC;SG	V
sčasoma	co	sčasoma	co	ADV	PROPN
sčasoma	tempo	sčasoma	tempo	ADV	N
sčasoma	final	sčasoma	final	ADV	N
sčasoma	a	sčasoma	o	ADV	DET
sestra	a	sestra	o	N;NOM;FEM;SG	DET
sestra	enfermeira	sestra	enfermeiro	N;NOM;FEM;SG	ADJ
avstralija	australia	avstralij	australia	N;NOM;FEM;SG	PROPN
vsebina	dóeme	vsebina	dóeme	N;NOM;FEM;SG	V
rima	roma	rima	roma	N;GEN;MASC;SG	PROPN
prične	a	pričeti	o	V;PFV;IND;SG;3;PRS;FIN	DET
vida	vision	vido	vision	N;NOM;MASC;SG	PROPN
konstanta	constante	konstant	constante	N;NOM;FEM;SG	ADJ
tisto	que	tisti	que	DET;NOM;NEUT;SG	PRO
tisto	iso	tisti	iso	DET;NOM;NEUT;SG	PRO
pridobljeno	adquirían	pridobljen	adquirir	ADJ;NOM;NEUT;SG;V.PTCP	V
ocene	estima	ocena	estimar	N;NOM;FEM;PL	V
ocene	que	ocena	que	N;NOM;FEM;PL	PRO
vodenje	liderado	vodenje	liderado	N;NOM;NEUT;SG	V
jeziki	as	jezik	o	N;NOM;MASC;PL	DET
jeziki	faladas	jezik	falar	N;NOM;MASC;PL	V
fiziko	da	fizika	da	N;ACC;FEM;SG	V
fiziko	física	fizika	físico	N;ACC;FEM;SG	ADJ
šteje	conta	šteti	conta	V;IPFV;IND;SG;3;PRS;FIN	N
šteje	o	šteti	o	V;IPFV;IND;SG;3;PRS;FIN	DET
google	google	googel	googler	N;NOM;MASC;SG	PROPN
google	earth	googel	earth	N;NOM;MASC;SG	PROPN
power	poder	power	poder	N;NOM;MASC;SG	V
power	o	power	o	N;NOM;MASC;SG	DET
živela	vivo	živeti	vivo	V;IPFV;FEM;SG;V.PTCP	ADJ
živela	vida	živeti	vida	V;IPFV;FEM;SG;V.PTCP	N
živela	vivo	živeti	vivo	V;IPFV;FEM;SG;V.PTCP	ADJ
živela	viva	živeti	vivo	V;IPFV;FEM;SG;V.PTCP	ADJ
revolucije	a	revolucija	o	N;NOM;FEM;PL	DET
august	de	august	de	N;NOM;MASC;SG	ADP
dogodki	os	dogodek	o	N;NOM;MASC;PL	DET
gospodarstvo	suxeitando	gospodarstvo	suxeitar	N;NOM;NEUT;SG	V
gospodarstvo	a	gospodarstvo	o	N;NOM;NEUT;SG	DET
gospodarstvo	aguante	gospodarstvo	aguante	N;NOM;NEUT;SG	ADV
gospodarstvo	a	gospodarstvo	o	N;NOM;NEUT;SG	DET
gospodarstvo	da	gospodarstvo	da	N;NOM;NEUT;SG	V
masa	masiva	mas	masivo	N;NOM;FEM;SG	ADJ
masa	de	mas	de	N;NOM;FEM;SG	ADP
tony	tony	tony	tony	PROPN;NOM;MASC;SG	PROPN
baron	ao	baron	ao	N;NOM;MASC;SG	PROPN
skupna	compartidos	skupen	compartir	ADJ;NOM;FEM;SG	V
skupna	compartiron	skupen	compartir	ADJ;NOM;FEM;SG	V
skupna	compartido	skupen	compartir	ADJ;NOM;FEM;SG	V
skupna	compartida	skupen	compartir	ADJ;NOM;FEM;SG	V
skupna	compartimos	skupen	compartir	ADJ;NOM;FEM;SG	V
skupna	compartiu	skupen	compartir	ADJ;NOM;FEM;SG	V
komaj	é	komaj	ser	ADV	V
komaj	crer	komaj	crer	ADV	V
komaj	non	komaj	non	ADV	PART
komaj	difícil	komaj	difícil	ADV	ADJ
raziskovanje	de	raziskovanje	de	N;NOM;NEUT;SG	ADP
raziskovanje	investigar	raziskovanje	investigar	N;NOM;NEUT;SG	V
raziskovanje	explorar	raziskovanje	explorar	N;NOM;NEUT;SG	V
podobni	parecido	podoben	parecer	ADJ;NOM;MASC;PL	N
sprememba	cambiar	sprememba	cambiar	N;NOM;FEM;SG	V
sprememba	mudar	sprememba	mudar	N;NOM;FEM;SG	V
maso	masiva	masa	masivo	N;ACC;FEM;SG	ADJ
maso	de	masa	de	N;ACC;FEM;SG	ADP
splošna	xeneral	splošen	xeneral	ADJ;NOM;FEM;SG	N
splošna	o	splošen	o	ADJ;NOM;FEM;SG	DET
potrebuje	precisa	potrebovati	preciso	V;IPFV;IND;SG;3;PRS;FIN	ADJ
potrebuje	necesidades	potrebovati	necesidade	V;IPFV;IND;SG;3;PRS;FIN	N
osrednje	central	osrednji	central	ADJ;NOM;NEUT;SG	N
osrednje	centro	osrednji	centro	ADJ;NOM;NEUT;SG	N
proge	de	proga	de	N;NOM;FEM;PL	ADP
day	días	day	día		N
day	día	day	día		N
pogoji	a	pogoj	o	N;NOM;MASC;PL	DET
pogoji	as	pogoj	o	N;NOM;MASC;PL	DET
raste	de	rasti	de	V;IPFV;IND;SG;3;PRS;FIN	ADP
raste	crecemento	rasti	crecemento	V;IPFV;IND;SG;3;PRS;FIN	N
raste	medra	rasti	medra	V;IPFV;IND;SG;3;PRS;FIN	N
raste	medra	rasti	medra	V;IPFV;IND;SG;3;PRS;FIN	N
najvišja	máis	visok	máis	ADJ;NOM;RL;FEM;SG	ADV
avstraliji	australia	avstralija	australia	N;NOM;FEM;SG	PROPN
hall	hall	hall	hall		PROPN
hall	corredor	hall	corredor		N
hall	concello	hall	concello		N
hall	civil	hall	civil		ADJ
hall	sede	hall	sede		N
šol	as	šola	o	N;GEN;FEM;PL	DET
šol	nas	šola	nas	N;GEN;FEM;PL	PROPN
joe	joe	joe	joe	PROPN;NOM;MASC;SG	PROPN
generacije	da	generacija	da	N;NOM;FEM;PL	V
služi	e	služiti	e	V;IPFV;IND;SG;3;PRS;FIN	CONJ
domačih	caseira	domač	caseira	ADJ;GEN;MASC;PL	N
eric	eric	eric	eric	N;NOM;MASC;SG	PROPN
popolno	perfectos	popoln	perfecto	ADJ;NOM;NEUT;SG	N
popolno	total	popoln	total	ADJ;NOM;NEUT;SG	N
popolno	completa	popoln	completar	ADJ;NOM;NEUT;SG	V
popolno	completar	popoln	completar	ADJ;NOM;NEUT;SG	V
yorku	york	york	york	N;DAT;MASC;SG	PROPN
yorku	iorque	york	iorque	N;DAT;MASC;SG	PROPN
primerno	para	primeren	para	ADJ;NOM;NEUT;SG	ADP
primerno	máis	primeren	máis	ADJ;NOM;NEUT;SG	ADV
značilnost	a	značilnost	o	N;NOM;FEM;SG	DET
mama	mami	mama	mami	N;NOM;FEM;SG	PROPN
stvar	que	stvar	que	N;NOM;FEM;SG	PRO
stvar	mesmo	stvar	mesmo	N;NOM;FEM;SG	DET
vere	confiar	vera	confiar	N;NOM;FEM;PL	V
gorski	montaña	gorski	montaña	ADJ;NOM;MASC;SG	N
takšne	tan	takšen	tan	DET;NOM;FEM;PL	ADV
takšne	como	takšen	como	DET;NOM;FEM;PL	PRO
posameznik	cada	posameznik	cada	N;NOM;MASC;SG	DET
posameznik	individuais	posameznik	individual	N;NOM;MASC;SG	ADJ
posameznik	individual	posameznik	individual	N;NOM;MASC;SG	ADJ
serijo	de	serija	de	N;ACC;FEM;SG	ADP
zvezni	circuíto	zvezen	circuíto	ADJ;NOM;MASC;SG	N
true	certo	true	certo	N;NOM;MASC;SG	DET
jackson	jackson	jackson	jackson	N;NOM;MASC;SG	PROPN
stephen	stephen	stephen	stepher	PROPN;NOM;MASC;SG	PROPN
nobene	nada	noben	nada	DET;GEN;NEUT;SG	PRO
nobene	non	noben	non	DET;GEN;NEUT;SG	PART
nobene	é	noben	ser	DET;GEN;NEUT;SG	V
green	verde	green	verde		N
green	verdes	green	verde		N
green	green	green	grear		PROPN
maks	max	maks	max	PROPN;NOM;MASC;SG	PROPN
zmagovalec	gaña	zmagovalec	gaña	N;NOM;MASC;SG	V
nižje	máis	nizek	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
nižje	baixos	nizek	baixo	ADJ;NOM;CMPR;NEUT;SG	N
nižje	pulmonar	nizek	pulmonar	ADJ;NOM;CMPR;NEUT;SG	N
nižje	calefacción	nizek	calefacción	ADJ;NOM;CMPR;NEUT;SG	N
mesti	nas	mesto	nas	N;NOM;NEUT;PL	PROPN
tradicionalno	tradicional	tradicionalno	tradicional	ADV	ADJ
tradicionalno	tradicionais	tradicionalno	tradicional	ADV	ADJ
škotski	escocia	škotski	escocia	ADJ;NOM;DEF;MASC;SG	PROPN
številke	os	številka	o	N;NOM;FEM;PL	DET
rojstva	a	rojstvo	o	N;NOM;NEUT;PL	DET
rojstva	de	rojstvo	de	N;NOM;NEUT;PL	ADP
lokalni	local	lokalen	local	ADJ;NOM;MASC;SG	N
lokalni	locais	lokalen	local	ADJ;NOM;MASC;SG	N
lokalni	o	lokalen	o	ADJ;NOM;MASC;SG	DET
lokalni	de	lokalen	de	ADJ;NOM;MASC;SG	ADP
občutek	sentir	občutek	sentir	N;NOM;MASC;SG	V
