estructural	מבנית	estructural	מבנית	ADJ;SG	ADV
caro	יקרים	caro	יקר	ADJ;MASC;SG	ADJ;MASC;PL
caro	יקרות	caro	יקר	ADJ;MASC;SG	ADJ;FEM;PL
esgrima	סייף	esgrimo	סייף	N;FEM;SG	PROPN
esgrima	סיף	esgrimo	סיף	N;FEM;SG	
óptica	אופטית	óptico	אופטי	N;FEM;SG	ADV
óptica	אופטי	óptico	אופטי	N;FEM;SG	PROPN
ingredientes	מרכיבים	ingrediente	הרכיב	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
ingredientes	מצרכים	ingrediente	מצרכים	N;MASC;PL	
pizarro	פיזארו	pizarro	פיזארו	N;MASC;SG	PROPN
reconocen	מזהה	reconocer	זיהה	V;IND;PL;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
mago	מכשף	mago	מכשף	N;MASC;SG	PROPN
mago	אשף	mago	אשף	N;MASC;SG	PROPN
mago	הקוסם	mago	הקוסם	N;MASC;SG	PROPN
sustituir	החלף	sustituir	החלף	V;NFIN	
sustituir	החליפי	sustituir	החליף	V;NFIN	ADV
montero	מונטרו	montero	מונטרו	N;MASC;SG	PROPN
eliminados	נמחקו	eliminado	נמחק	ADJ;MASC;PL;V.PTCP	V;PL;3;PST;MID
eliminados	נמחקה	eliminado	נמחק	ADJ;MASC;PL;V.PTCP	V;FEM;SG;3;PST;MID
eliminados	נמחק	eliminado	נמחק	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;MID
eliminados	חוסל	eliminado	חוסל	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
eliminados	הוסר	eliminado	הוסר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
eliminados	הוסרה	eliminado	הוסרה	ADJ;MASC;PL;V.PTCP	V;FEM;SG;3;PST;PASS
eliminados	הוסרו	eliminado	הוסר	ADJ;MASC;PL;V.PTCP	V;PL;3;PST;PASS
extraña	מוזרות	extraño	מוזר	ADJ;FEM;SG	ADJ;FEM;PL
extraña	משונה	extraño	שונה	ADJ;FEM;SG	V;MASC;SG;V.PTCP;PASS
wolfgang	וולפגנג	wolfgang	וולפגנג	N;FEM;SG	PROPN
enormes	ענקית	enorme	ענקי	ADJ;PL	ADV
enormes	ענק	enorme	ענק	ADJ;PL	N;MASC;SG
enormes	עצומה	enorme	עצום	ADJ;PL	ADJ;FEM;SG
enormes	עצום	enorme	עצום	ADJ;PL	ADJ;MASC;SG
amarillas	צהוב	amarillo	צהוב	ADJ;FEM;PL	
amarillas	צהובה	amarillo	צהובה	ADJ;FEM;PL	PROPN
rompió	מרושש	romper	מרושש	V;IND;SG;3;PST;FIN	ADJ;MASC;SG
rompió	שבר	romper	שבר	V;IND;SG;3;PST;FIN	N;MASC;SG
asiento	מושב	asiento	מושב	N;MASC;SG	
asiento	המושב	asiento	המושב	N;MASC;SG	
liderado	הובילו	liderado	הוביל	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;ACT
liderado	הובילה	liderado	הוביל	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
liderado	הוביל	liderado	הוביל	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
liderado	הובלת	liderado	הובלה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
slam	סלאם	slam	סלאם	N;MASC;SG	PROPN
computación	מחשוב	computación	מחשוב	N;FEM;SG	PROPN
quebrada	נשבר	quebrado	נשבר	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;MID
quebrada	שבר	quebrado	שבר	ADJ;FEM;SG;V.PTCP	N;MASC;SG
citada	ציטט	citado	ציטט	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
alerta	התראת	alerta	התראה	N;FEM;SG	ADV
levantar	מעלית	levantar	מעלית	V;NFIN	N;FEM;SG
levantar	הנפה	levantar	הנפה	V;NFIN	N;FEM;SG
levantar	הרם	levantar	הרם	V;NFIN	
jujuy	חוחוי	jujuir	חוחוי	PROPN	PROPN
osorio	אוסוריו	osorio	אוסוריו	N;MASC;SG	
hawái	הוואי	hawái	הוואי	N;FEM;SG	PROPN
wide	רחב	wide	רחב	N	
amenazada	איימה	amenazado	איים	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;ACT
amenazada	איים	amenazado	אי	ADJ;FEM;SG;V.PTCP	PROPN
superado	חרג	superado	חרג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
submarinos	צוללת	submarino	צלל	N;MASC;PL	N;FEM;SG
susan	סוזאן	susar	סוזאן	N;FEM;SG	PROPN
susan	סוזן	susar	סוזן	N;FEM;SG	PROPN
turca	טרק	turco	טרק	ADJ;FEM;SG	PROPN
turca	טורק	turco	טורק	ADJ;FEM;SG	PROPN
turca	טורקית	turco	תורכי	ADJ;FEM;SG	PROPN
turca	טורקי	turco	תורכי	ADJ;FEM;SG	PROPN
bailarina	בלרינה	bailarino	בלרינה	N;FEM;SG	PROPN
preparado	הכנות	preparado	הכנה	ADJ;MASC;SG;V.PTCP	N;FEM;PL
preparado	ההכנה	preparado	ההכנה	ADJ;MASC;SG;V.PTCP	
preparado	הכנה	preparado	הכנה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
preparado	הוכן	preparado	הוכן	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
borja	בורחה	borja	בורחה	PROPN	PROPN
nido	קן	nido	קן	N;MASC;SG	PROPN
nido	הקן	nido	הקן	N;MASC;SG	
reemplazar	החלף	reemplazar	החלף	V;NFIN	
reemplazar	החליפי	reemplazar	החליף	V;NFIN	ADV
aprendió	למדתי	aprender	למד	V;IND;SG;3;PST;FIN	V;SG;1;PST
fibra	סיבים	fibra	סיב	N;FEM;SG	N;MASC;PL
fibra	סיבים	fibra	סיב	N;FEM;SG	N;MASC;PL
fibra	סיב	fibra	סיב	N;FEM;SG	
secuencias	סדרה	secuencia	סדרה	N;FEM;PL	N;FEM;SG
secuencias	רצף	secuencia	רצף	N;FEM;PL	
donación	לתרומה	donación	לתרומה	N;FEM;SG	
donación	לתרום	donación	תרם	N;FEM;SG	V;NFIN;ACT
donación	תרמי	donación	תרם	N;FEM;SG	PROPN
acontecimiento	האירוע	acontecimiento	האירוע	N;MASC;SG	PROPN
olga	אולגה	olga	אולגה	N;FEM;SG	PROPN
cohete	רוקט	cohete	רוקט	N;MASC;SG	
cohete	טיל	cohete	טיל	N;MASC;SG	PROPN
vancouver	ונקובר	vancouver	ונקובר	N;MASC;SG	PROPN
horizonte	אופק	horizonte	אופק	N;MASC;SG	PROPN
correos	מיילים	correo	יילה	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
folclore	פולקלור	folclorar	פולקלור	N;MASC;SG	PROPN
prevenir	תמנע	prevenir	מנע	V;NFIN	PROPN
prevenir	מנע	prevenir	מנע	V;NFIN	PROPN
boliviano	בוליביה	boliviano	בוליביה	ADJ;MASC;SG	PROPN
cano	קאנו	cano	קאנו	N;MASC;SG	PROPN
romántica	רומנטיקן	romántico	רומנטיקן	ADJ;FEM;SG	PROPN
romántica	רומנטיות	romántico	רומנטי	ADJ;FEM;SG	N;FEM;PL
romántica	רומנטית	romántico	רומנטי	ADJ;FEM;SG	N
romántica	רומנטיקה	romántico	רומנטיקה	ADJ;FEM;SG	N
derrotados	מובס	derrotado	מובס	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
derrotados	תבוסה	derrotado	תבוסה	ADJ;MASC;PL;V.PTCP	N;FEM;SG
derrotados	הובס	derrotado	הובס	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
compartido	שיתפו	compartido	שיתף	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;ACT
compartido	שיתף	compartido	שיתף	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
fan	מאוורר	fan	מאוורר	N;SG	PROPN
fan	מעריץ	fan	מעריץ	N;SG	V;MASC;SG;V.PTCP;ACT
fan	מעריצה	fan	העריץ	N;SG	
fan	אוהד	fan	אוהד	N;SG	PROPN
malas	רע	malo	רע	ADJ;FEM;PL	N;MASC;SG
malas	רעה	malo	רע	ADJ;FEM;PL	
malas	רעות	malo	רעות	ADJ;FEM;PL	PROPN
sombras	הצל	sombra	הצל	N;FEM;PL	
sombras	שאדו	sombra	שאדו	N;FEM;PL	PROPN
sombras	צל	sombra	צל	N;FEM;PL	
violeta	סגול	violeto	סגול	N;FEM;SG	
violeta	סגולה	violeto	סגולה	N;FEM;SG	PROPN
violeta	ויולט	violeto	ויולט	N;FEM;SG	PROPN
itunes	itunes	itun	itunes	N;MASC	PROPN
poblada	מאוכלס	poblado	אוכלס	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
poblada	מיושב	poblado	מיושב	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
ácidos	חומצה	ácido	חומצה	N;MASC;PL	N;FEM;SG
nicholas	ניקולאס	nichola	ניקולאס	N;SG	PROPN
nicholas	ניקולס	nichola	ניקולס	N;SG	PROPN
osvaldo	אוסבלדו	osvaldo	אוסבלדו	PROPN	PROPN
guayana	גיאנה	guayana	גיאן	ADJ;FEM;SG	PROPN
guayana	גיאנה	guayana	גיאן	ADJ;FEM;SG	PROPN
inspirada	בהשראת	inspirado	בהשראת	ADJ;FEM;SG;V.PTCP	ADP
inspirada	השראה	inspirado	השראה	ADJ;FEM;SG;V.PTCP	N;FEM;SG
respaldo	מגבה	respaldo	מגבה	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
ejes	פירי	eje	פירי	N;MASC;PL	
ejes	ציר	eje	ציר	N;MASC;PL	
militantes	למצוות	militante	מיצה	N;PL	ADV
oculta	מוסתרת	oculto	מוסתר	ADJ;FEM;SG	V;FEM;SG;V.PTCP;PASS
oculta	נסתר	oculto	נסתר	ADJ;FEM;SG	
oculta	נסתרת	oculto	נסתר	ADJ;FEM;SG	V;FEM;SG;V.PTCP;MID
oculta	מוסתר	oculto	הוסתר	ADJ;FEM;SG	V;MASC;SG;V.PTCP;PASS
oculta	להסתיר	oculto	הסתיר	ADJ;FEM;SG	V;NFIN;ACT
oculta	הסתר	oculto	הסתר	ADJ;FEM;SG	
oculta	מסתיר	oculto	הסתיר	ADJ;FEM;SG	V;MASC;SG;V.PTCP;ACT
alejandra	אלכסנדרה	alejandra	אלכסנדרה	N;FEM;SG	PROPN
alejandra	אלחנדרה	alejandra	אלחנדרה	N;FEM;SG	PROPN
helicóptero	הליקופטר	helicóptero	הליקופטר	N;MASC;SG	PROPN
aplicada	מועמדות	aplicado	הועמד	ADJ;FEM;SG;V.PTCP	
testimonios	עדות	testimonio	עדות	N;MASC;PL	N;FEM;SG
maestre	המלומד	maestre	המלומד	N;MASC;SG	PROPN
keith	קית	keith	קית	PROPN	PROPN
femeninos	נשית	femenino	נשי	ADJ;MASC;PL	ADJ;FEM;SG
femeninos	נשי	femenino	איש	ADJ;MASC;PL	
femeninos	נשיות	femenino	נשיה	ADJ;MASC;PL	N;FEM;PL
determina	קובע	determinar	קבע	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
incidentes	תקרית	incidente	תקרית	N;PL	N;FEM;SG
nervioso	עצבים	nervioso	עצב	ADJ;MASC;SG	N;MASC;PL
nervioso	לחוצה	nervioso	לחוץ	ADJ;MASC;SG	ADV
clinton	קלינטון	clinton	קלינטון	N;MASC;SG	PROPN
irlandesa	אירי	irlandés	אירי	ADJ;FEM;SG	PROPN
irlandesa	אירית	irlandés	אירי	ADJ;FEM;SG	PROPN
infantes	מארינס	infante	הארינס	N;MASC;PL	PROPN
constantino	קונסטנטין	constantino	קונסטנטין	N;MASC;SG	PROPN
constantino	קונסטנטין	constantino	קונסטנטין	N;MASC;SG	PROPN
into	לתוך	into	לתוך	N	ADP
pietro	פייטרו	pietro	פייטרו	N;MASC;SG	PROPN
again	שוב	again	שוב	N	ADV
transferido	הועברה	transferir	הועבר	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;PASS
transferido	הועברו	transferir	הועבר	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;PASS
transferido	הועבר	transferir	הועבר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
tanzania	טנזניה	tanzania	טנזניה	N;FEM;SG	PROPN
francisca	פרנסואז	francisca	פרנסואז	N;FEM;SG	PROPN
zapata	זפאטה	zapata	זפאטה	N;FEM;SG	PROPN
promovido	קידום	promover	קידום	ADJ;MASC;SG;V.PTCP	N;MASC;SG
promovido	קידם	promover	קידם	ADJ;MASC;SG;V.PTCP	PROPN
orbital	מסלולית	orbital	מסלולית	ADJ;SG	N;FEM;SG
musulmana	המוסלמי	musulmán	המוסלמי	ADJ;FEM;SG	PROPN
musulmana	מוסלמים	musulmán	מוסלמי	ADJ;FEM;SG	N;MASC;PL
musulmana	מוסלמית	musulmán	מוסלמי	ADJ;FEM;SG	ADV
musulmana	מוסלמי	musulmán	מוסלמי	ADJ;FEM;SG	PROPN
musulmana	מוסלמים	musulmán	מוסלמי	ADJ;FEM;SG	N;MASC;PL
raf	ראפ	raf	ראפ	N;FEM;SG	PROPN
oregón	אורגון	oregón	אורגון	N;MASC;SG	PROPN
ref	שופט	ref	שופט		N;MASC;SG
oficios	סחר	oficio	סחר	N;MASC;PL	N;MASC;SG
haití	האיטי	haitir	האיט	PROPN	PROPN
haití	מהאיטי	haitir	מהאיט	PROPN	PROPN
pour	למזוג	pour	מזג	N	PROPN
pour	לשפוך	pour	שפך	N	V;NFIN;ACT
pour	מזוג	pour	מזוג	N	
asistentes	נוכחות	asistente	נוכחות	N;PL	N;FEM;SG
asistentes	משתתפים	asistente	השתתף	N;PL	V;MASC;PL;V.PTCP
asistentes	עוזרות	asistente	עזר	N;PL	ADJ;FEM;PL
asistentes	עוזרי	asistente	עוזרי	N;PL	PROPN
rachel	רחל	rachel	רחל	N;FEM;SG	PROPN
novena	התשיעית	noveno	התשיעית	ADJ;FEM;SG	ADV
novena	התשיעי	noveno	התשיע	ADJ;FEM;SG	PROPN
ciclos	מחזור	ciclo	מחזור	N;MASC;PL	N;MASC;SG
identifica	מזדהה	identificar	זידה	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
identifica	זהה	identificar	זהה	V;IND;SG;3;PRS;FIN	
identifica	מזדהה	identificar	זידה	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
cuero	מעור	cuero	מעור	N;MASC;SG	
superando	התגברות	superar	התגברות	V;V.MSDR	N;FEM;SG
corredores	מתחרים	corredor	התחרה	N;MASC;PL	V;MASC;PL;V.PTCP
corredores	הרצים	corredor	הרצים	N;MASC;PL	ADV
tranvía	החשמלית	tranvía	החשמלי	N;MASC;SG	PROPN
tranvía	טרולי	tranvía	טרולי	N;MASC;SG	PROPN
escolta	לווה	escolta	לווה	N;SG	PROPN
terminales	טרמינל	terminal	טרמינל	N;PL	PROPN
terminales	סופני	terminal	סופני	N;PL	ADJ;MASC;SG
terminales	מסוף	terminal	מסוף	N;PL	
desfile	המצעד	desfile	המצעד	N;MASC;SG	PROPN
desfile	מצעד	desfile	מצעד	N;MASC;SG	
masivo	מאסיב	masivo	מאסיב	ADJ;MASC;SG	PROPN
masivo	מסיבית	masivo	מסיבית	ADJ;MASC;SG	ADV
dublín	דבלין	dublín	דבלין	N;MASC;SG	PROPN
celebraciones	חגיגה	celebración	חגיגה	N;FEM;PL	N;FEM;SG
celebraciones	החגיגה	celebración	החגיג	N;FEM;PL	V;FEM;SG;3;PST;ACT
hispania	היספניה	hispania	היספניה	ADJ;FEM;SG	PROPN
artificiales	מלאכותית	artificial	מלאכותי	ADJ;PL	ADV
piscina	ביליארד	piscina	ביליארד	N;FEM;SG	PROPN
piscina	סנוקר	piscina	סנוקר	N;FEM;SG	PROPN
clásicas	קלאסיקות	clásico	קלאסיקה	ADJ;FEM;PL	N;FEM;PL
clásicas	קלאסיקה	clásico	קלאסיקה	ADJ;FEM;PL	N;FEM;SG
tienden	נוטות	tender	נטה	V;IND;PL;3;PRS;FIN	V;FEM;PL;V.PTCP;ACT
patente	פטנטים	patente	פטנט	N;SG	N;MASC;PL
nacionalistas	הלאומני	nacionalista	הלאומני	N;PL	PROPN
biografías	ביוגרפיה	biografía	ביוגרפיה	N;FEM;PL	PROPN
biografías	הביוגרפיה	biografía	הביוגרפיה	N;FEM;PL	PROPN
office	המשרד	office	המשרד	N;SG	PROPN
concedido	ניתנה	concedido	ניתן	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;MID
concedido	הוענק	concedido	הוענק	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
concedido	ניתנת	concedido	ניתן	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;MID
concedido	הוענק	concedido	הוענק	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
marx	מרקס	marx	מרקס	N;MASC;SG	PROPN
plural	ברבים	plural	ברבי	ADJ;SG	
plural	רבים	plural	רב	ADJ;SG	V;MASC;PL;V.PTCP;ACT
nudos	קשר	nudo	קשר	N;MASC;PL	N;MASC;SG
biológica	הביולוגי	biológico	הביולוגי	ADJ;FEM;SG	PROPN
biológica	ביולוגי	biológico	ביולוגי	ADJ;FEM;SG	N
biológica	ביולוגית	biológico	ביולוגית	ADJ;FEM;SG	N
khan	קאן	khan	קאן	N;MASC;SG	PROPN
anarquistas	אנרכיסט	anarquista	אנרכיסט	N;PL	N;MASC;SG
knight	אביר	knight	אביר	N;SG	PROPN
coreano	קוריאנית	coreano	קורינני	N;MASC;SG	PROPN
coreano	קוריאני	coreano	קוריאני	N;MASC;SG	PROPN
organizados	מאורגן	organizado	מאורגן	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG
organizados	מסודרת	organizado	מסודר	ADJ;MASC;PL;V.PTCP	ADJ;FEM;SG
organizados	מאורגנת	organizado	אורגן	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP;PASS
organizados	מאורגנים	organizado	אורגן	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP;PASS
organizados	מאורגן	organizado	מאורגן	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG
organizados	מאורגנת	organizado	אורגן	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP;PASS
atacado	הותקף	atacar	הותקף	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
atacado	תקף	atacar	תקף	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
atacado	הותקפה	atacar	הותקף	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;PASS
secret	סודית	secret	סודית	N	ADV
secret	סוד	secret	סוד	N	
privilegios	הזכות	privilegio	הזכה	N;MASC;PL	N;FEM;SG
privilegios	זכות	privilegio	זכות	N;MASC;PL	N;FEM;SG
privilegios	חיסיון	privilegio	חיסיון	N;MASC;PL	N;MASC;SG
empatados	קשורה	empatado	קשר	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP;ACT
empatados	קשור	empatado	קשר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;ACT
castaño	ערמונים	castaño	ערמון	N;MASC;SG	N;MASC;PL
enríquez	אנריקס	enríquez	אנריקס	N;MASC;SG	PROPN
disfrutar	תהנו	disfrutar	הנו	V;NFIN	PROPN
mixtas	מעורב	mixta	מעורב	ADJ;FEM;PL	ADJ;MASC;SG
mixtas	מעורבב	mixta	מעורבב	ADJ;FEM;PL	ADJ;MASC;SG
finaliza	מסתיים	finalizar	הסתיים	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
finaliza	מסתיימת	finalizar	הסתיים	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP
perfecta	מושלמות	perfecto	הושלם	ADJ;FEM;SG	V;FEM;PL;V.PTCP;PASS
perfecta	מושלמים	perfecto	הושלם	ADJ;FEM;SG	V;MASC;PL;V.PTCP;PASS
perfecta	מושלמת	perfecto	הושלם	ADJ;FEM;SG	V;FEM;SG;V.PTCP;PASS
átomos	אטומים	átomo	אטום	N;MASC;PL	ADJ;MASC;PL
evidencias	ראיה	evidencia	ראייה	N;FEM;PL	N;FEM;SG
evidencias	ראייה	evidencia	ראייה	N;FEM;PL	N;FEM;SG
caracterizado	מאופיין	caracterizar	מאופיין	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
ronald	רונלד	ronald	רונלד	N;SG	PROPN
sujetos	נושאים	sujeto	נושא	ADJ;MASC;PL;V.PTCP	N;MASC;PL
revolucionarios	מהפכני	revolucionario	None	N;MASC;PL	ADJ
revolucionarios	מהפכנית	revolucionario	מהפכן	N;MASC;PL	ADV
costos	עולה	costo	עולה	N;MASC;PL	N;MASC;SG
láser	לייזר	láser	לייזר	N;MASC;SG	PROPN
marsella	מרסיי	marsella	מרסיי	N;FEM;SG	PROPN
marsella	מרסיי	marsella	מרסיי	N;FEM;SG	PROPN
danzas	רוקד	danza	רוקד	N;FEM;PL	PROPN
islámico	האסלאמית	islámico	האסלאמית	ADJ;MASC;SG	PROPN
vinculado	מקושר	vinculado	מקושר	ADJ;MASC;SG;V.PTCP	PROPN
vinculado	מקושרת	vinculado	קושר	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
kiss	קיס	kiss	קיס	N	PROPN
conducir	דרייב	conducir	דרייב	V;NFIN	PROPN
conducir	נסיעה	conducir	נסיעה	V;NFIN	N;FEM;SG
conducir	כונן	conducir	כונן	V;NFIN	PROPN
conducir	נהיגה	conducir	נהיגה	V;NFIN	N;FEM;SG
néstor	נסטור	néstor	נסטור	PROPN	PROPN
ecuatorial	המשוונית	ecuatorial	המשווני	ADJ;SG	PROPN
inscripciones	רישום	inscripción	רישום	N;FEM;PL	N;MASC;SG
inscripciones	הרשמה	inscripción	הרשמה	N;FEM;PL	N;FEM;SG
inscripciones	להרשמה	inscripción	הרשמם	N;FEM;PL	N;FEM;SG
materna	אימהית	materna	אימהי	N;FEM;SG	ADJ;FEM;SG
eficiente	יעילים	eficiente	יעיל	ADJ;SG	ADJ;MASC;PL
eficiente	יעילות	eficiente	יעילות	ADJ;SG	N;FEM;SG
agregado	מצטבר	agregar	הצטבר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
agregado	הוסיף	agregar	הוסיף	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
agregado	נוספו	agregar	נוסף	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;MID
agregado	נוספה	agregar	נוסף	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;MID
agregado	הוסיפה	agregar	הוסיף	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
agregado	נוסף	agregar	None	ADJ;MASC;SG;V.PTCP	ADP
agregado	נספח	agregar	נספח	ADJ;MASC;SG;V.PTCP	N;MASC;SG
agregado	מצטבר	agregar	הצטבר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
agregado	מצטברים	agregar	הצטבר	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
algodón	קוטון	algodón	קוטון	N;MASC;SG	PROPN
sultán	הסולטן	sultán	הסולטן	N;MASC;SG	PROPN
sultán	סולטאן	sultán	סולטאן	N;MASC;SG	PROPN
sultán	סולטן	sultán	סולטן	N;MASC;SG	PROPN
inundaciones	הצפה	inundación	הצפה	N;FEM;PL	N;FEM;SG
inundaciones	מבול	inundación	מבול	N;FEM;PL	
inundaciones	שיטפון	inundación	שיטפון	N;FEM;PL	N;MASC;SG
inundaciones	להציף	inundación	הציף	N;FEM;PL	V;NFIN;ACT
hopkins	הופקינס	hopkins	הופקינס	PROPN	PROPN
portland	פורטלנד	portland	פורטלנד	N;MASC;SG	PROPN
adolf	אדולף	adolf	באדולף	N;MASC;SG	PROPN
inspector	המפקח	inspector	המפקח	N;MASC;SG	PROPN
inspector	מפקחת	inspector	פיקח	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
calibre	קליבר	calibre	קליבר	N;MASC;SG	PROPN
grey	אפורה	grey	אפורה	N	ADJ;FEM;SG
grey	גריי	grey	גריי	N	PROPN
grey	אפור	grey	אפור	N	
terrible	נורא	terrible	נורא	ADJ;SG	
terrible	נורא	terrible	נורא	ADJ;SG	
terrible	נוראית	terrible	נוראי	ADJ;SG	ADV
serbio	סרבי	serbio	סרבי	N;MASC;SG	PROPN
serbio	סרביה	serbio	סרביה	N;MASC;SG	PROPN
serbio	סרבי	serbio	סרבי	N;MASC;SG	PROPN
edita	ערוך	editar	ערך	V;IND;SG;3;PRS;FIN	PROPN
edita	ערכי	editar	ערך	V;IND;SG;3;PRS;FIN	
edita	עריכה	editar	עריכה	V;IND;SG;3;PRS;FIN	N;FEM;SG
edita	עריכות	editar	עריכה	V;IND;SG;3;PRS;FIN	N;FEM;PL
templado	ממוזג	templado	ממוזג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
templado	מזג	templado	מזג	ADJ;MASC;SG;V.PTCP	N;MASC;SG
nieves	שלג	nieve	שלג	N;FEM;PL	PROPN
nieves	נוויס	nieve	נוויס	N;FEM;PL	PROPN
mártir	מעונה	mártir	מעונה	N;MASC;SG	PROPN
frecuencias	תדר	frecuencia	תדר	N;FEM;PL	PROPN
frecuencias	תדירות	frecuencia	תדירות	N;FEM;PL	N;FEM;SG
luchando	לחימה	luchar	לחימה	V;V.MSDR	N;FEM;SG
cometido	ביצע	cometido	ביצע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
cometido	מחויבת	cometido	מחויב	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
cometido	מחויב	cometido	מחויב	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
talk	לדבר	talk	דיבר	N	V;NFIN;ACT
cantos	מזמר	canto	מזמר	N;MASC;PL	PROPN
cantos	שירה	canto	שירה	N;MASC;PL	
cantos	שר	canto	שר	N;MASC;PL	N;MASC;SG
benjamín	בנימין	benjamín	בנימין	PROPN	PROPN
querido	יקירי	querido	יקיר	ADJ;MASC;SG;V.PTCP	PROPN
querido	יקירה	querido	יקירה	ADJ;MASC;SG;V.PTCP	PROPN
querido	יקרים	querido	יקר	ADJ;MASC;SG;V.PTCP	ADJ;MASC;PL
querido	היקר	querido	היקר	ADJ;MASC;SG;V.PTCP	
querido	יקירתי	querido	יקירתי	ADJ;MASC;SG;V.PTCP	V;SG;1;PST;ACT
view	צפי	view	None	PROPN	
view	צפייה	view	צפייה	PROPN	N;FEM;SG
view	צפה	view	צפה	PROPN	PROPN
view	תצוגה	view	תצוגה	PROPN	N;FEM;SG
view	הצג	view	הצג	PROPN	
plomo	להוביל	plomo	הוביל	N;MASC;SG	V;NFIN;ACT
ciudadana	האזרח	ciudadana	האזרח	N;FEM;SG	PROPN
ciudadana	אזרחית	ciudadana	אזרחי	N;FEM;SG	ADV
sudán	סודאן	sudán	סודאן	N;MASC;SG	PROPN
sudán	סודנים	sudán	סודן	N;MASC;SG	N;MASC;PL
roberts	רוברטס	robert	רוברטס	PROPN	PROPN
creciendo	גדל	crecer	גדל	V;V.MSDR	
creciendo	גדלים	crecer	גודל	V;V.MSDR	N;MASC;PL
creciendo	צומח	crecer	צומח	V;V.MSDR	
creciendo	הגדלה	crecer	הגדלה	V;V.MSDR	N;FEM;SG
traductor	המתרגם	traductor	המתרגם	N;MASC;SG	PROPN
monroe	מונרו	monroe	מונר	N;SG	PROPN
ufc	ufc	ufc	ufc	N	PROPN
