armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
hábil	مفید.	hábil	مفید.	ADJ;SG	PROPN;NOM;MASC;SG;3
balcón	برآمدہ	balcón	برآمدہ	N;MASC;SG	ADJ
falsas	موہوم	falso	موہوم	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
falsas	باطل	falso	باطل	ADJ;FEM;PL	
falsas	نادرست	falso	نادرست	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
falsas	موہوم	falso	موہوم	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
falsas	باطل	falso	باطل	ADJ;FEM;PL	
peligrosos	مخدوش.	peligroso	مخدوش.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
peligrosos	مخدوش.	peligroso	مخدوش.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
bachiller	مجرد	bachiller	مجرد	N;MASC;SG	ADJ
bachiller	مجرد	bachiller	مجرد	N;MASC;SG	ADJ
bachiller	چھڑا	bachiller	چھڑ	N;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
promesas	اقرار.	promesa	اقرارؤ	N;FEM;PL	PROPN;NOM;MASC;SG;3
promesas	قول	promesa	قول	N;FEM;PL	N;NOM;MASC;SG;3
promesas	عہد	promesa	عہد	N;FEM;PL	N;NOM;MASC;SG;3
promesas	اقرار.	promesa	اقرارؤ	N;FEM;PL	PROPN;NOM;MASC;SG;3
promesas	قول	promesa	قول	N;FEM;PL	N;NOM;MASC;SG;3
promesas	وعدہ	promesa	وعدہ	N;FEM;PL	N;NOM;MASC;SG;3
insultos	خرابی.	insulto	خرابی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
insultos	خرابی.	insulto	خرابی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
insultos	ہتک	insulto	ہتک	N;MASC;PL	PROPN;NOM;MASC;SG;3
densa	گنجان	denso	گنجان	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
densa	گاڑھا	denso	گاڑھا	ADJ;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
densa	گنجان	denso	گنجان	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
densa	گاڑھا	denso	گاڑھا	ADJ;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
densa	کثیف	denso	کثیف	ADJ;FEM;SG	N;NOM;MASC;SG;3
densa	گھنا	denso	گھنا	ADJ;FEM;SG	
perfect	بالکل	perfect	بالکل	N	CONJ
perfect	سالم	perfect	سالم	N	PROPN;NOM;MASC;SG;3
perfect	نرا	perfect	نرا	N	V;MASC;SG;V.PTCP;ACT
prominentes	اُبھرواں	prominente	اُبھرواں	ADJ;PL	NUM
prominentes	امتیازی.	prominente	امتیازی.	ADJ;PL	PROPN;NOM;MASC;SG;3
rigor	ماندگی.	rigor	ماندگی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
rigor	صحت.	rigor	صحت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
rigor	درشتی	rigor	درشتی	N;MASC;SG	PROPN;NOM;MASC;SG;3
magnífico	عمدہ.	magnífico	عمدہ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
magnífico	اعلٰی	magnífico	اعلٰی	ADJ;MASC;SG	N;NOM;MASC;SG;3
cebolla	بصلہ.	cebolla	بصلہ.	N;FEM;SG	
ordenar	آیونک	ordenar	آیونک	V;NFIN	PROPN;NOM;MASC;SG;3
ordenar	کارنتھین	ordenar	کارنتھین	V;NFIN	PROPN;NOM;MASC;SG;3
ordenar	قسم	ordenar	قسم	V;NFIN	N;NOM;MASC;SG;3
ordenar	(	ordenar	(	V;NFIN	
ordenar	فرمان	ordenar	فرمان	V;NFIN	N;NOM;MASC;SG;3
ordenar	آیونک	ordenar	آیونک	V;NFIN	PROPN;NOM;MASC;SG;3
ordenar	کارنتھین	ordenar	کارنتھین	V;NFIN	PROPN;NOM;MASC;SG;3
ordenar	ترتیب	ordenar	ترتیب	V;NFIN	N;NOM;FEM;SG;3
ordenar	قسم	ordenar	قسم	V;NFIN	N;NOM;MASC;SG;3
ordenar	(	ordenar	(	V;NFIN	
importación	مدّعا	importación	مدّعا	N;FEM;SG	
indicación	اظہار.	indicación	اظہار.	N;FEM;SG	PROPN;NOM;MASC;SG;3
fight	(	fight	(	N	
fight	(	fight	(	N	
metálica	چمکیلا.	metálico	چمکیلا.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
metálica	ٹھنکنے	metálico	ٹھنک	ADJ;FEM;SG	V;ACC;NFIN
metálica	فلَزی.	metálico	فلَزی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
tempo	چال.	tempo	چال.	N;MASC;SG	PROPN;NOM;MASC;SG;3
tempo	رفتارعمل	tempo	رفتارعمل	N;MASC;SG	ADJ
lot	قسمت	lot	قسمت		N;NOM;FEM;SG;3
lot	مقسوم.	lot	مقسوم.		PROPN;NOM;MASC;SG;3
lot	تقدیر	lot	تقدیر		N;NOM;FEM;SG;3
lot	قسمت	lot	قسمت		N;NOM;FEM;SG;3
lot	مقسوم.	lot	مقسوم.		PROPN;NOM;MASC;SG;3
pantalones	پاجامہ.	pantalón	پاجامہ.	N;MASC;PL	PROPN;NOM;MASC;SG;3
faith	یقین	faith	یقین	N	
faith	دھرم	faith	دھرم	N	PROPN;NOM;MASC;SG;3
lírico	جوشیلا	lírico	جوشیلا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
mundialmente	آفاقی.	mundialmente	آفاقی.	ADV	N;NOM;MASC;SG;3
ego	انانیت.	ego	انانیت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ego	ایغو.	ego	ایغو.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ego	انا	ego	انا	N;MASC;SG	PROPN;NOM;MASC;SG;3
ego	انانیت.	ego	انانیت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ego	ایغو.	ego	ایغو.	N;MASC;SG	PROPN;NOM;MASC;SG;3
tiburones	خطرناک	tiburón	خطرناک	N;MASC;PL	ADJ
elfos	پری	elfo	پری	N;MASC;PL	PROPN;NOM;MASC;SG;3
elfos	چھلاوا	elfo	چھلاوا	N;MASC;PL	V;SG;V.PTCP;ACT
inteligentes	مُستعد	inteligente	مُستعد	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	پُھرتیلا	inteligente	پُھرتیلا	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	ذہین.	inteligente	ذہین.	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	مُستعد	inteligente	مُستعد	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	پُھرتیلا	inteligente	پُھرتیلا	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	ہوشیار	inteligente	ہوشیار	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	ذہین.	inteligente	ذہین.	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	چالاک	inteligente	چالاک	ADJ;PL	ADJ;NOM;MASC;SG
inteligentes	ہوشیار	inteligente	ہوشیار	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	تیزی	inteligente	تیزی	ADJ;PL	N;NOM;MASC;SG;3
inteligentes	ہوشیار	inteligente	ہوشیار	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	پھرتیلا.	inteligente	پھرتیلا.	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	طرار	inteligente	طرار	ADJ;PL	
inteligentes	وضعدار	inteligente	وضعدار	ADJ;PL	N
inteligentes	خلش.	inteligente	خلش.	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	عیار	inteligente	عیار	ADJ;PL	
inteligentes	طرحدار	inteligente	طرحدار	ADJ;PL	PROPN;NOM;MASC;SG;3
inteligentes	زوردار.	inteligente	زوردار.	ADJ;PL	PROPN;NOM;MASC;SG;3
dual	دگنا.	dual	دگنا.	N;SG	PROPN;NOM;MASC;SG;3
dual	دہرا	dual	دہرا	N;SG	V;MASC;SG;V.PTCP;ACT
singer	گلوکار	singer	گلوکار	PROPN	PROPN;NOM;MASC;SG;3
din	اونچی	din	اونچی	N;SG	ADJ;FEM
din	شوروغل	din	شوروغل	N;SG	PROPN;NOM;MASC;SG;3
din	مسلسل	din	مسلسل	N;SG	ADV
din	غوغا	din	غوغا	N;SG	PROPN;NOM;MASC;SG;3
institucionales	ناپسندیدہ.	institucional	ناپسندیدہ.	ADJ;PL	PROPN;NOM;MASC;SG;3
independent	مستقل.	independent	مستقل.	N;SG	ADJ
retórica	پُرتکلف	retórica	پُرتکلف	N;FEM;SG	ADJ
transparente	منشا	transparente	منشا	ADJ;SG	N;NOM;MASC;SG;3
transparente	شیشئی	transparente	شیشئی	ADJ;SG	PROPN;NOM;MASC;SG;3
transparente	بہانہ	transparente	بہانہ	ADJ;SG	PROPN;NOM;MASC;SG;3
transparente	کھرا	transparente	کھرا	ADJ;SG	V;PFV;MASC;SG;V.PTCP;ACT
transparente	غرض	transparente	غرض	ADJ;SG	N;NOM;MASC;SG;3
transparente	منشا	transparente	منشا	ADJ;SG	N;NOM;MASC;SG;3
transparente	شفّاف	transparente	شفّاف	ADJ;SG	PROPN;NOM;MASC;SG;3
transparente	شیشئی	transparente	شیشئی	ADJ;SG	PROPN;NOM;MASC;SG;3
transparente	بہانہ	transparente	بہانہ	ADJ;SG	PROPN;NOM;MASC;SG;3
transparente	کھرا	transparente	کھرا	ADJ;SG	V;PFV;MASC;SG;V.PTCP;ACT
transparente	غرض	transparente	غرض	ADJ;SG	N;NOM;MASC;SG;3
fraile	ڈومینک	fraile	ڈومینک	N;MASC;SG	PROPN;NOM;MASC;SG;3
fraile	کارمیلی	fraile	کارمیلی	N;MASC;SG	PROPN;NOM;MASC;SG;3
cartera	تھیلا.	cartera	تھیلا.	N;FEM;SG	
cartera	بٹوا	cartera	بٹوا	N;FEM;SG	PROPN;NOM;MASC;SG;3
cartera	خریطہ	cartera	خریطہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
cartera	سرمایہ.	cartera	سرمایہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cartera	جُھریانا.	cartera	جُھریان	N;FEM;SG	PROPN;NOM;MASC;SG;3
cartera	کیسہ.	cartera	کیسہ.	N;FEM;SG	
cartera	سکڑنا	cartera	سکڑ	N;FEM;SG	V;NFIN;ACT
cartera	زنبیل	cartera	زنبیل	N;FEM;SG	PROPN;NOM;MASC;SG;3
abriendo	ابتدائی	abrir	ابتدائی	V;V.MSDR	ADJ
abriendo	آغاز.	abrir	آغاز.	V;V.MSDR	PROPN;NOM;MASC;SG;3
abriendo	ابتدا	abrir	ابتدا	V;V.MSDR	N;NOM;MASC;SG;3
abriendo	پہلا.	abrir	پہلا.	V;V.MSDR	PROPN;NOM;MASC;SG;3
inserción	اِدخال.	inserción	اِدخال	N;FEM;SG	PROPN;NOM;MASC;SG;3
exactitud	درستی	exactitud	درستی	N;FEM;SG	ADJ
idéntico	بعینہٖ	idéntico	بعینہٖ	ADJ;MASC;SG	N
sufriendo	ابتلا	sufrir	ابتلا	V;V.MSDR	
sufriendo	مصیبت	sufrir	مصیبت	V;V.MSDR	N;NOM;FEM;SG;3
vitamina	حیاتین	vitamina	حیاتین	N;FEM;SG	N;NOM;MASC;PL;3
yeso	چونے	yeso	چونے	N;MASC;SG	V;ACT
yeso	دیواروں	yeso	دیوار	N;MASC;SG	N;NOM;MASC;PL;3
yeso	ضماد.	yeso	ضماد.	N;MASC;SG	PROPN;NOM;MASC;SG;3
corresponsal	مقابل	corresponsal	مقابل	N;SG	ADP
corresponsal	جوابی.	corresponsal	جوابی.	N;SG	PROPN;NOM;MASC;SG;3
esperanzas	چاہنا	esperanza	چاہ	N;FEM;PL	V;MASC;SG;NFIN;ACT
esperanzas	اعتبار.	esperanza	اعتبار.	N;FEM;PL	N;NOM;MASC;SG;3
esperanzas	بھروسا	esperanza	بھروسا	N;FEM;PL	PROPN;NOM;MASC;SG;3
esperanzas	چاہنا	esperanza	چاہ	N;FEM;PL	V;MASC;SG;NFIN;ACT
esperanzas	اعتبار.	esperanza	اعتبار.	N;FEM;PL	N;NOM;MASC;SG;3
justificación	(	justificación	(	N;FEM;SG	
pasadas	حد	pasado	حد	ADJ;FEM;PL;V.PTCP	
contabilidad	محاسبی.	contabilidad	محاسبی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
contabilidad	محاسبی.	contabilidad	محاسبی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
core	جگر	corer	جگر	N	PROPN;NOM;MASC;SG;3
core	دل	corer	دل	N	PROPN;NOM;MASC;SG;3
jardin	چمن.	jardin	چمن.	N;MASC;SG	
jardin	چمن.	jardin	چمن.	N;MASC;SG	
jardin	باغ	jardin	باغ	N;MASC;SG	PROPN;NOM;MASC;SG;3
tornado	عاصفہ	tornar	عاصفہ	ADJ;MASC;SG;V.PTCP	
étnica	کفّار.	étnico	کفّار.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
caídos	آبروباختہ.	caído	آبروباختہ.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
hélice	چرخی	hélice	چرخی	N;FEM;SG	PROPN;NOM;MASC;SG;3
hélice	دھکیلنے	hélice	دھکیل	N;FEM;SG	V;ACC;NFIN
hélice	مرغولہ	hélice	مرغولہ	N;FEM;SG	ADJ
locomotoras	خودرواں	locomotor	خودرواں	N;FEM;PL	PROPN;NOM;MASC;SG;3
restricción	حائلشے.	restricción	حائلش	N;FEM;SG	
restricción	حائلشے.	restricción	حائلش	N;FEM;SG	
restricción	بیڑی	restricción	بیڑی	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	مزاحمت.	restricción	مزاحمت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	روکنے	restricción	روک	N;FEM;SG	V;ACC;NFIN
restricción	دباؤ.	restricción	دباؤ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	روک	restricción	روک	N;FEM;SG	V;ACT
restricción	بندھن.	restricción	بندھن.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	بیڑی	restricción	بیڑی	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	مزاحمت.	restricción	مزاحمت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	روکنے	restricción	روک	N;FEM;SG	V;ACC;NFIN
restricción	دباؤ.	restricción	دباؤ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	روک	restricción	روک	N;FEM;SG	V;ACT
restricción	بندھن.	restricción	بندھن.	N;FEM;SG	PROPN;NOM;MASC;SG;3
restricción	بندش	restricción	بندش	N;FEM;SG	PROPN;NOM;MASC;SG;3
enlazar	to	enlazar	to	V;NFIN	
enlazar	بندھنا	enlazar	بندھ	V;NFIN	PROPN;NOM;MASC;SG;3
enlazar	واسطہ	enlazar	واسطہ	V;NFIN	N;NOM;MASC;SG;3
enlazar	cuff-link	enlazar	cuff-link	V;NFIN	PROPN;NOM;MASC;SG;3
enlazar	ٹکڑا.	enlazar	ٹکڑا.	V;NFIN	
peligros	خدشہ.	peligro	خدشہ.	N;MASC;PL	PROPN;NOM;MASC;SG;3
peligros	گمان	peligro	گمان	N;MASC;PL	PROPN;NOM;MASC;SG;3
peligros	اتفاق	peligro	اتفاق	N;MASC;PL	N;NOM;MASC;SG;3
peligros	خطرہ	peligro	خطرہ	N;MASC;PL	N;NOM;MASC;SG;3
tranquilo	آسودہ	tranquilo	آسودہ	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
tranquilo	خاموشی	tranquilo	خاموشی	ADJ;MASC;SG	N;NOM;MASC;SG;3
tranquilo	متین.	tranquilo	متین.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
tranquilo	سکون	tranquilo	سکون	ADJ;MASC;SG	
tranquilo	ساکن	tranquilo	ساکن	ADJ;MASC;SG	N;NOM;MASC;SG;3
tranquilo	ٹھہراؤ.	tranquilo	ٹھہراؤ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
tranquilo	خاموشی	tranquilo	خاموشی	ADJ;MASC;SG	N;NOM;MASC;SG;3
tranquilo	متین.	tranquilo	متین.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
tranquilo	سکون	tranquilo	سکون	ADJ;MASC;SG	
tranquilo	ساکن	tranquilo	ساکن	ADJ;MASC;SG	N;NOM;MASC;SG;3
tranquilo	ٹھہراؤ.	tranquilo	ٹھہراؤ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
thunder	گرجنا	thunder	گرجنا	N;MASC	V;MASC;SG;NFIN;ACT
thunder	گرج	thunder	گرج	N;MASC	
thunder	رعد	thunder	رعد	N;MASC	PROPN;NOM;MASC;SG;3
seat	بٹھانا	seat	بٹھا	N;MASC;SG	V;MASC;SG;NFIN;ACT
seat	متمکن.	seat	متمکن.	N;MASC;SG	ADJ
seat	کرسی	seat	کرسی	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	اسٹول	seat	اسٹول	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	تہ	seat	تہ	N;MASC;SG	
seat	کھپانا.	seat	کھپانا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	نشستہ	seat	نشستہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	بٹھانا	seat	بٹھا	N;MASC;SG	V;MASC;SG;NFIN;ACT
seat	متمکن.	seat	متمکن.	N;MASC;SG	ADJ
seat	کرسی	seat	کرسی	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	آسن	seat	آسن	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	اسٹول	seat	اسٹول	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	تہ	seat	تہ	N;MASC;SG	
seat	کھپانا.	seat	کھپانا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
seat	نشستہ	seat	نشستہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
mutaciones	تبدیلی	mutación	تبدیلی	N;FEM;PL	N;NOM;FEM;SG;3
osos	ریچھ	ose	ریچھ	N;MASC;PL	N;NOM;MASC;SG;3
osos	بھالو	ose	بھالو	N;MASC;PL	
osos	موجب	ose	موجب	N;MASC;PL	N;NOM;MASC;SG;3
osos	بوجھ	ose	بوجھ	N;MASC;PL	V;ACT
osos	جننا	ose	جننا	N;MASC;PL	
osos	ریچھ	ose	ریچھ	N;MASC;PL	N;NOM;MASC;SG;3
osos	بھالو	ose	بھالو	N;MASC;PL	
osos	بھوگنا	ose	بھوگ	N;MASC;PL	PROPN;NOM;MASC;SG;3
osos	موجب	ose	موجب	N;MASC;PL	N;NOM;MASC;SG;3
osos	بوجھ	ose	بوجھ	N;MASC;PL	V;ACT
estables	اصطبل.	estable	اصطبل.	ADJ;PL	PROPN;NOM;MASC;SG;3
estables	چوٹ	estable	چوٹ	ADJ;PL	V;ACT
estables	استوار	estable	استوار	ADJ;PL	N;NOM;MASC;SG;3
estables	پکاّ	estable	پکاّ	ADJ;PL	
limpia	صفائی	limpio	صفائی	ADJ;FEM;SG	N;NOM;MASC;SG;3
limpia	قطعاً	limpio	قطعاً	ADJ;FEM;SG	N
limpia	سْتھرا	limpio	سْتھرا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
limpia	کاملاً	limpio	کاملاً	ADJ;FEM;SG	ADV
limpia	پُھرتیلا	limpio	پُھرتیلا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
limpia	بنانا	limpio	بنا	ADJ;FEM;SG	V;MASC;SG;NFIN;ACT
limpia	سڈول	limpio	سڈول	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
azufre	کبریت	azufre	کبریت	N;MASC;SG	PROPN;NOM;MASC;SG;3
escondido	حجاب	escondido	حجاب	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
escondido	روپوشی	escondido	روپوشی	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
escondido	اخفا.	escondido	اخفا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
escondido	پوشیدگی	escondido	پوشیدگی	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
obstáculo	اڑنگا	obstáculo	اڑنگا	N;MASC;SG	PROPN;NOM;MASC;SG;3
globos	غبارہ.	globo	غبارہ.	N;MASC;PL	PROPN;NOM;MASC;SG;3
malí	باغبان	malí	باغبان	N;SG	PROPN;NOM;MASC;SG;3
sic	یونہی	sic	یونہی		
proveedor	بائع	proveedor	بائع	N;MASC;SG	
proveedor	دینے	proveedor	دے	N;MASC;SG	V;NFIN;ACT
proveedor	کفیل.	proveedor	کفیل.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hongo	اسفنجی	hongo	اسفنجی	N;MASC;SG	PROPN;NOM;MASC;SG;3
hongo	فطر	hongo	فطر	N;MASC;SG	
hongo	ڈاڑھی.	hongo	ڈاڑھی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hongo	کھنبی	hongo	کھنبی	N;MASC;SG	PROPN;NOM;MASC;SG;3
carencia	نقص.	carencia	نقص.	N;FEM;SG	PROPN;NOM;MASC;SG;3
carencia	قلّت	carencia	قلّت	N;FEM;SG	PROPN;NOM;MASC;SG;3
carencia	نقص.	carencia	نقص.	N;FEM;SG	PROPN;NOM;MASC;SG;3
carencia	قلّت	carencia	قلّت	N;FEM;SG	PROPN;NOM;MASC;SG;3
carencia	فقدان.	carencia	فقدان.	N;FEM;SG	ADJ
baladas	دھیما	balada	دھیما	N;FEM;PL	PROPN;NOM;MASC;SG;3
diamantes	لوز	diamante	لوز	N;MASC;PL	PROPN;NOM;MASC;SG;3
diamantes	ہیرا	diamante	ہیرا	N;MASC;PL	PROPN;NOM;MASC;SG;3
diamantes	لوز	diamante	لوز	N;MASC;PL	PROPN;NOM;MASC;SG;3
diamantes	ہیرا	diamante	ہیرا	N;MASC;PL	PROPN;NOM;MASC;SG;3
diamantes	الماس	diamante	الماس	N;MASC;PL	
riquezas	بہبود	riqueza	بہبود	N;FEM;PL	N;NOM;MASC;SG;3
riquezas	ثروت.	riqueza	ثروت.	N;FEM;PL	PROPN;NOM;MASC;SG;3
riquezas	دولت	riqueza	دولت	N;FEM;PL	N;NOM;FEM;SG;3
riquezas	(	riqueza	(	N;FEM;PL	
riquezas	توانگری.	riqueza	توانگری.	N;FEM;PL	PROPN;NOM;MASC;SG;3
riquezas	فلاح	riqueza	فلاح	N;FEM;PL	N;NOM;MASC;SG;3
gate	گلی.	gate	گلی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
gate	دہانہ.	gate	دہانہ.	N;MASC;SG	
gate	گزر	gate	گزر	N;MASC;SG	V;ACT
gate	باب.	gate	باب.	N;MASC;SG	
gate	مدخل	gate	مدخل	N;MASC;SG	PROPN;NOM;MASC;SG;3
gate	گلی.	gate	گلی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
gate	دہانہ.	gate	دہانہ.	N;MASC;SG	
gate	گزر	gate	گزر	N;MASC;SG	V;ACT
gate	باب.	gate	باب.	N;MASC;SG	
constituyentes	رکن	constituyente	رکن	N;PL	N;NOM;MASC;SG;3
constituyentes	جزو	constituyente	جزو	N;PL	N;NOM;MASC;SG;3
cum	بشمول	cum	بشمول	N	ADP
dorados	زریں	dorado	زریں	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
pureza	پاک.	pureza	پاک.	N;FEM;SG	
pureza	طہارت.	pureza	طہارت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
pureza	پاک.	pureza	پاک.	N;FEM;SG	
pureza	طہارت.	pureza	طہارت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
formativo	تشکیلی.	formativo	تشکیلی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
problemática	مفروضہ	problemática	مفروضہ	N;FEM;SG	ADJ
problemática	مشتبہ	problemática	مشتبہ	N;FEM;SG	ADJ
problemática	دشوار	problemática	دشوار	N;FEM;SG	ADJ
serios	متین	serio	متین	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
colectivas	مشمولہ	colectivo	مشمولہ	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
colectivas	کُلّی	colectivo	کُلّی	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
colectivas	مشمولہ	colectivo	مشمولہ	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
colectivas	کُلّی	colectivo	کُلّی	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
mágicos	طلسمی	mágico	طلسمی	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
mágicos	جادوئی.	mágico	جادوئی	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
adecuados	غنیمت.	adecuado	غنیمت.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
adecuados	غنیمت.	adecuado	غنیمت.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
adecuados	مناسب.	adecuado	مناسب.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
adecuados	for	adecuado	for	ADJ;MASC;PL;V.PTCP	
rise	پھیلنا	rise	پھیل	N	V;SG;NFIN;ACT
rise	نکلنا	rise	نکل	N	V;MASC;SG;NFIN;ACT
rise	محراب	rise	محراب	N	PROPN;NOM;MASC;SG;3
rise	آغاز.	rise	آغاز.	N	PROPN;NOM;MASC;SG;3
rise	پنپنا	rise	پنپنا	N	PROPN;NOM;MASC;SG;3
rise	پھیلنا	rise	پھیل	N	V;SG;NFIN;ACT
rise	نکلنا	rise	نکل	N	V;MASC;SG;NFIN;ACT
rise	بڑھنا	rise	بڑھ	N	V;MASC;SG;NFIN;ACT
rise	چڑھنا	rise	چڑھ	N	V;MASC;SG;NFIN;ACT
rise	محراب	rise	محراب	N	PROPN;NOM;MASC;SG;3
rise	آغاز.	rise	آغاز.	N	PROPN;NOM;MASC;SG;3
rise	پنپنا	rise	پنپنا	N	PROPN;NOM;MASC;SG;3
sepa	how	saber	how	V;IMP;SG;3;FIN	PROPN;NOM;MASC;SG;3
sepa	how	saber	how	V;IMP;SG;3;FIN	PROPN;NOM;MASC;SG;3
retirados	تنہا.	retirar	تنہا.	ADJ;MASC;PL;V.PTCP	
taxi	لاری	taxi	لاری	N;MASC;SG	PROPN;NOM;MASC;SG;3
hundido	(	hundido	(	ADJ;MASC;SG;V.PTCP	
furia	ہلچل.	furia	ہلچل.	N;FEM;SG	PROPN;NOM;MASC;SG;3
furia	جھکّڑ	furia	جھکّڑ	N;FEM;SG	PROPN;NOM;MASC;SG;3
resistentes	مزاحم	resistente	مزاحم	ADJ;PL	N;NOM;MASC;SG;3
plaga	بلا	plaga	بلا	N;FEM;SG	
plaga	آفت.	plaga	آفت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
plaga	کوسنا	plaga	کوسنا	N;FEM;SG	PROPN;NOM;MASC;SG;3
plaga	بلا	plaga	بلا	N;FEM;SG	
plaga	آفت.	plaga	آفت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
plaga	کوسنا	plaga	کوسنا	N;FEM;SG	PROPN;NOM;MASC;SG;3
plaga	تازیانہ	plaga	تازیانہ	N;FEM;SG	ADJ
plaga	دبانا	plaga	دبانا	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
plaga	کوڑا	plaga	کوڑا	N;FEM;SG	
plaga	دُرّہ	plaga	دُرّہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
operativa	چالو	operativo	چالو	ADJ;FEM;SG	V;ACT
operativa	لاگو.	operativo	لاگو.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
