پِزشک	lékař	پِزشک	lékař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیراکی	koupání	پَیراکی	koupání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیراکیہ	plankton	پَیراکیہ	plankton	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرامن	sukni	پَیرامن	suknout	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پَیرامن	sukně	پَیرامن	sukně	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرامن	okolo	پَیرامن	okolo	PROPN;NOM;MASC;SG;3	ADP;GEN
پَیرامن	kolem	پَیرامن	kolem	PROPN;NOM;MASC;SG;3	ADP;GEN
پَیرامن	okruh	پَیرامن	okruh	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرامن	obvod	پَیرامن	obvod	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرامن	okruhu	پَیرامن	okruh	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پَیرامن	okolí	پَیرامن	okolí	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیرامن	obvodu	پَیرامن	obvod	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پَیرامن	obvod	پَیرامن	obvod	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیران	kněží	پِیران	kněz	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;PL;POS
پِیران	svatí	پِیران	svať	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;PL;POS
پِیران	svatých	پِیران	svatý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;GEN;MASC;PL;POS
پِیران	svaté	پِیران	svatý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پِیرانہ	starší	پِیرانہ	starý	PROPN;NOM;MASC;SG;3	ADJ;NOM;CMPR;MASC;SG;POS
پَیراہن	oděvy	پَیراہن	oděv	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پَیراہن	oděv	پَیراہن	oděv	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیراہن	šaty	پَیراہن	šat	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پَیرائو	hluboká	پَیرائو	hluboký	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پَیرائو	hluboké	پَیرائو	hluboký	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پَیرائو	hluboko	پَیرائو	hluboko	PROPN;NOM;MASC;SG;3	ADV;POS
پَیرائو	hluboký	پَیرائو	hluboký	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پَیرائی	účinek	پَیرائی	účinek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرائی	efekt	پَیرائی	efekt	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرائی	provoz	پَیرائی	provoz	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرائی	operace	پَیرائی	operace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرائی	zdobení	پَیرائی	zdobení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیرائی	trénink	پَیرائی	trénink	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرائی	praxe	پَیرائی	praxe	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرائی	praxi	پَیرائی	praxe	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پَیرائی	tréninky	پَیرائی	trénink	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پَیرائی	dekorace	پَیرائی	dekorace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پَیرائی	výzdoba	پَیرائی	výzdoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرائی	akce	پَیرائی	akce	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرائی	akční	پَیرائی	akční	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پَیرائی	akci	پَیرائی	akce	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پِیرائی	zpěvačka	پِیرائی	zpěvačka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیرائی	zpěvák	پِیرائی	zpěvák	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیرایہ	chování	پَیرایہ	chování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیرایہ	chování	پَیرایہ	chování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیرایہ	styl	پَیرایہ	styl	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرایہ	stylu	پَیرایہ	styl	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پَیرایہ	metodu	پَیرایہ	metoda	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پَیرایہ	metoda	پَیرایہ	metoda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرایہ	způsob	پَیرایہ	způsob	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیرنا	pierce	پَیرا	pierce	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیرنا	plavat	پَیرا	plavat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
پَیرنا	plav	پَیرا	plava	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
پَیرنا	proniknout	پَیرا	proniknout	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پَیرو	sledující	پَیرو	sledující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پَیرو	sledujících	پَیرو	sledující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
پَیرو	žák	پَیرو	žák	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیرو	žáka	پَیرو	žák	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG;POS
پَیرو	žák	پَیرو	žák	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیرو	učedník	پَیرو	učedník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پِیرُو	turecko	پِیرُو	turecký	PROPN;NOM;MASC;SG;3	PROPN;NOM;NEUT;SG;POS
پِیرُو	krocan	پِیرُو	krocan	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پِیروز	úspěšná	پِیروز	úspěšný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پِیروز	úspěšně	پِیروز	úspěšně	PROPN;NOM;MASC;SG;3	ADV;POS
پِیروز	úspěšné	پِیروز	úspěšný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پِیروز	úspěšný	پِیروز	úspěšný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پِیروز	prosperující	پِیروز	prosperující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پِیروز	vítězný	پِیروز	vítězný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پِیروز	vítězné	پِیروز	vítězný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پِیروزہ	tyrkys	پِیروزہ	tyrkys	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیروکار	sledující	پَیروکار	sledující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پَیروکار	sledujících	پَیروکار	sledující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
پَیروکاری	následuje	پَیروکاری	následovat	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
پَیروکاری	následující	پَیروکاری	následující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پَیروی	oddanosti	پَیروی	oddanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیروی	oddanost	پَیروی	oddanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیروی	následuje	پَیروی	následovat	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
پَیروی	následující	پَیروی	následující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پَیروی	poslušnosti	پَیروی	poslušnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیروی	poslušnost	پَیروی	poslušnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیرہن	roucho	پَیرہن	roucho	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیرہن	župan	پَیرہن	župan	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیری	autority	پِیری	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پِیری	autorita	پِیری	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیری	pravomoc	پِیری	pravomoc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیری	orgán	پِیری	orgán	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیری	moc	پِیری	moc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیری	napájení	پِیری	napájení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِیری	výkon	پِیری	výkon	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیری	síla	پِیری	síla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیری	power	پِیری	power	PROPN;NOM;MASC;SG;3	ADJ;POS
پِیڑ	nemoc	پِیڑ	nemoc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیڑ	nemoci	پِیڑ	nemoc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پِیڑ	onemocnění	پِیڑ	onemocnění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِیڑ	muka	پِیڑ	muka	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL;POS
پِیڑ	skoda	پِیڑ	skoda	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
پِیڑ	škoda	پِیڑ	škoda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیڑ	soucit	پِیڑ	soucit	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیڑ	sympatie	پِیڑ	sympatie	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پِیڑ	postižení	پِیڑ	postižení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِیڑ	smutek	پِیڑ	smutek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیڑ	žal	پِیڑ	žal	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیڑ	zármutek	پِیڑ	zármutek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیڑ	bolesti	پِیڑ	bolest	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پِیڑ	bolest	پِیڑ	bolest	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیڑ	rostlina	پیڑ	rostlina	V;ACT	N;NOM;FEM;SG;POS
پیڑ	keř	پیڑ	keř	V;ACT	N;INAN;NOM;MASC;SG;POS
پیڑ	rostlina	پیڑ	rostlina	V;ACT	N;NOM;FEM;SG;POS
پیڑ	strom	پیڑ	strom	V;ACT	N;INAN;NOM;MASC;SG;POS
پیڑ	keř	پیڑ	keř	V;ACT	N;INAN;NOM;MASC;SG;POS
پیڑا	těsto	پیڑا	tento	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پیڑا	těsta	پیڑا	těsta	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL;POS
پَیڑی	krok	پَیڑی	krok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیڑی	schod	پَیڑی	schod	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیڑھی	generace	پِیڑھی	generace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پِیڑھی	generování	پِیڑھی	generování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِیڑھی	rodokmen	پِیڑھی	rodokmen	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیزار	střevíček	پَیزار	střevíček	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیزار	bota	پَیزار	bota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیزار	bot	پَیزار	bota	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL;POS
پَیسا	jmění	پَیسا	jmění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیسا	štěstěna	پَیسا	štěstěna	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیسا	money	پَیسا	money	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیسا	peníze	پَیسا	peníze	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پَیسا	hotovosti	پَیسا	hotovost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیسا	hotovost	پَیسا	hotovost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیسا	cash	پَیسا	cash	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG;POS
پَیسا	hotově	پَیسا	hotově	PROPN;NOM;MASC;SG;3	ADV;POS
پَیسا	bohatství	پَیسا	bohatství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیسا	bohatství	پَیسا	bohatství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِیسنا	zničit	پِیسنا	zničit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پِیسنا	ničit	پِیسنا	ničit	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
پِیسنا	rozdrtit	پِیسنا	rozdrtit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پِیسنا	zničit	پِیسنا	zničit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پِیسنا	prach	پِیسنا	prach	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیسنا	prášek	پِیسنا	prášek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیسنا	pudr	پِیسنا	pudr	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِیسنا	dřina	پِیسنا	dřina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیش	pokročilý	پیش	pokročilý	ADV;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پیش	vyspělá	پیش	vyspělý	ADV;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پیش	pokročilé	پیش	pokročilý	ADV;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پیش	pokročilá	پیش	pokročilý	ADV;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پیش	než	پیش	než	ADV;MASC;SG;3	CONJ
پیش	před	پیش	před	ADV;MASC;SG;3	N;FEM;SG;POS
پیش	povýšen	پیش	povýšený	ADV;MASC;SG;3	ADJ;MASC;SG;POS;V.PTCP;PASS
پیش	čelní	پیش	čelní	ADV;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیش	předek	پیش	předek	ADV;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پیش	fronta	پیش	fronta	ADV;MASC;SG;3	N;NOM;FEM;SG;POS
پیش	front	پیش	fronta	ADV;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
پیش	přední	پیش	přední	ADV;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشاپیش	než	پیشاپیش	než	PROPN;NOM;MASC;SG;3	CONJ
پیشاپیش	před	پیشاپیش	před	PROPN;NOM;MASC;SG;3	N;FEM;SG;POS
پیشاپیش	předtím	پیشاپیش	předtím	PROPN;NOM;MASC;SG;3	ADV
پیشاپیش	leader	پیشاپیش	leader	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پیشاپیش	vůdce	پیشاپیش	vůdce	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پیشانی	osudu	پیشانی	osud	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پیشانی	front	پیشانی	fronta	N;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
پیشانی	přední	پیشانی	přední	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشانی	osudu	پیشانی	osud	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پیشتر	dříve	پیشتر	brzy	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشتر	dřívější	پیشتر	brzký	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;MASC;SG;POS
پیشتر	předtím	پیشتر	předtím	N;NOM;MASC;SG;3	ADV
پیشتر	dříve	پیشتر	brzy	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشتر	dříve	پیشتر	brzy	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشتر	dřívější	پیشتر	brzký	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;MASC;SG;POS
پیشتر	předtím	پیشتر	předtím	N;NOM;MASC;SG;3	ADV
پیشتر	než	پیشتر	než	N;NOM;MASC;SG;3	CONJ
پیشتر	předtím	پیشتر	předtím	N;NOM;MASC;SG;3	ADV
پیشتر	dříve	پیشتر	brzy	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشکار	zástupce	پیشکار	zástupce	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پیشکار	zástupkyně	پیشکار	zástupkyně	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیشکار	náměstek	پیشکار	náměstek	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پیشکار	asistent	پیشکار	asistent	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پیشکار	asistentka	پیشکار	asistentka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پیشکش	prezentaci	پیشکش	prezentace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشکش	prezentaci	پیشکش	prezentace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشکش	nabídku	پیشکش	nabídka	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشکش	nabídnout	پیشکش	nabídnout	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
پیشگفتار	předmluva	پیشگفتار	předmluva	ADJ	N;NOM;FEM;SG;POS
پیشگفتار	předmluvě	پیشگفتار	předmluva	ADJ	N;DAT;FEM;SG;POS
پیشگی	předem	پیشگی	předem	N;NOM;MASC;SG;3	ADV
پیشگی	zálohu	پیشگی	záloha	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشوا	průvodci	پیشوا	průvodce	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;PL;POS
پیشوا	knězi	پیشوا	kněz	N;NOM;MASC;SG;3	N;ANIM;DAT;MASC;SG;POS
پیشوا	raději	پیشوا	raději	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشوائی	prioritní	پیشوائی	prioritní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشوائی	priority	پیشوائی	priorita	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پیشوائی	pokyny	پیشوائی	pokyn	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پیشہ	trade	پیشہ	trada	N;NOM;MASC;SG;3	PROPN;INAN;MASC;POS
پیشہ	obchodní	پیشہ	obchodní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشہ	vlastní	پیشہ	vlastní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشہ	kanceláře	پیشہ	kancelář	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پیشہ	prostituci	پیشہ	prostituce	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشہ	volám	پیشہ	volat	N;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
پیشہ	trade	پیشہ	trada	N;NOM;MASC;SG;3	PROPN;INAN;MASC;POS
پیشہ	obchodní	پیشہ	obchodní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشہ	vlastní	پیشہ	vlastní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشہ	kanceláře	پیشہ	kancelář	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پیشہ	prostituci	پیشہ	prostituce	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پیشی	přítomnosti	پیشی	přítomnost	N;NOM;MASC;SG;3	N;GEN;FEM;SG;POS
پیشین	starobylé	پیشین	starobylý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پیشین	starověký	پیشین	starověký	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پیشین	starověké	پیشین	starověký	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پیشین	odpoledne	پیشین	odpoledne	N;NOM;MASC;SG;3	ADV
پیشین	odpolední	پیشین	odpolední	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشین	večer	پیشین	večer	N;NOM;MASC;SG;3	ADV
پیشین	večerní	پیشین	večerní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پیشین	bývalý	پیشین	bývalý	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پیشین	dřívější	پیشین	brzký	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;MASC;SG;POS
پیشین	bývalé	پیشین	bývalý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پیشین	bývalá	پیشین	bývalý	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پیشین	dříve	پیشین	brzy	N;NOM;MASC;SG;3	ADV;CMPR;POS
پیشین	dřívější	پیشین	brzký	N;NOM;MASC;SG;3	ADJ;NOM;CMPR;MASC;SG;POS
پیشین	předtím	پیشین	předtím	N;NOM;MASC;SG;3	ADV
پَیغار	příkop	پَیغار	příkop	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغار	příkop	پَیغار	příkop	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغار	příkopu	پَیغار	příkop	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پَیغار	příkop	پَیغار	příkop	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغارہ	pomluva	پَیغارہ	pomluva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیغارہ	pomluvy	پَیغارہ	pomluva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پَیغارہ	zneužití	پَیغارہ	zneužití	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیغارہ	týrání	پَیغارہ	týrání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیغارہ	zneužívání	پَیغارہ	zneužívání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیغارہ	výsměch	پَیغارہ	výsměch	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغام	zpráva	پَیغام	zpráva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیغام	poselství	پَیغام	poselství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیغام	zprávu	پَیغام	zpráva	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پَیغام	vzkaz	پَیغام	vzkaz	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغام	zprávy	پَیغام	zpráva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پَیغام	novinky	پَیغام	novinka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پَیغام	poradenství	پَیغام	poradenství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پَیغام	rad	پَیغام	rada	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL;POS
پَیغام	rady	پَیغام	rada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پَیغام	rada	پَیغام	rada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پَیغام	radu	پَیغام	rada	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پَیغامی	posel	پَیغامی	posel	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیغامی	poslíček	پَیغامی	poslíček	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیغامی	messenger	پَیغامی	messenger	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیغمبر	posel	پَیغمبر	posel	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیغمبر	poslíček	پَیغمبر	poslíček	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیغمبر	messenger	پَیغمبر	messenger	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیک	informátor	پَیک	informátor	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	posel	پَیک	posel	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	poslíček	پَیک	poslíček	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	messenger	پَیک	messenger	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیک	vyslanec	پَیک	vyslanec	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	hlídač	پَیک	hlídač	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	kurýr	پَیک	kurýr	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پَیک	běžce	پَیک	běžec	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;PL;POS
پَیک	běžec	پَیک	běžec	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پَیک	stráž	پَیک	stráž	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
