que	att	que	att	PRO	PART
bonita	vacker	bonita	vacker	N	ADJ;NOM;INDF;MASC+FEM;SG
bonita	vackert	bonita	vacker	N	ADJ;NOM;INDF;NEUT;SG
bonita	snyggt	bonita	snygga	N	ADJ;NOM;INDF;NEUT;SG
bonita	trevligt	bonita	trevlig	N	ADJ;NOM;INDF;NEUT;SG
bonita	fint	bonita	fin	N	ADJ;NOM;INDF;NEUT;SG
bonita	fina	bonita	fin	N	ADJ;NOM;PL
bonita	snygg	bonita	snygg	N	ADJ;NOM;INDF;MASC+FEM;SG
bonita	snygga	bonita	snygg	N	ADJ;NOM;PL
tés	ni	tés	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
tés	dig	tés	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
tés	du	tés	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
tés	fick	tés	få	PROPN	V;IND;PST;FIN;ACT
tés	got	tés	got	PROPN	N;NOM;INDF;NEUT;SG
tés	har	tés	ha	PROPN	V;IND;PRS;FIN;ACT
tés	ha	tés	ha	PROPN	INTJ
maldito	förbannade	maldito	förbannad	N	ADJ;NOM;PL;PST;V.PTCP
maldito	förbannad	maldito	förbannad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
maldito	fördömda	maldito	fördömd	N	ADJ;NOM;PL;PST;V.PTCP
maldito	blodigt	maldito	blodig	N	ADJ;NOM;INDF;NEUT;SG
maldito	blodiga	maldito	blodig	N	ADJ;NOM;PL
maldito	jävla	maldito	jävla	N	V;IMP;FIN;ACT
especie	djurart	especie	djur	N	ADJ;NOM;INDF;MASC+FEM;SG
especie	snäll	especie	snäll	N	ADJ;NOM;INDF;MASC+FEM;SG
especie	sortera	especie	sortera	N	V;IMP;FIN;ACT
áfrica	afrika	áfrica	afrika	PROPN	PROPN;NOM
áfrica	sydafrika	áfrica	sydafrika	PROPN	N;NOM;INDF;MASC+FEM;SG
chegamos	få	chegar	få	V	ADJ;NOM;INDF;PL
chegamos	get	chegar	ge	V	N;NOM;INDF;MASC+FEM;SG
chegamos	uppnådda	chegar	uppnådd	V	ADJ;NOM;PL;PST;V.PTCP
chegamos	nått	chegar	nå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chegamos	nådd	chegar	nådd	V	N;NOM;INDF;MASC+FEM;SG
chegamos	anlänt	chegar	anlända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chegamos	framme	chegar	framme	V	ADV
chegamos	got	chegar	got	V	N;NOM;INDF;NEUT;SG
chegamos	där	chegar	där	V	ADV
principal	de	principal	de	ADJ	PRO;NOM;DEF;PL
principal	den	principal	den	ADJ	PRO;DEF;MASC+FEM;SG
principal	main	principal	main	ADJ	PROPN;NOM
principal	front	principal	front	ADJ	N;NOM;INDF;MASC+FEM;SG
principal	framsidan	principal	framsida	ADJ	N;NOM;DEF;MASC+FEM;SG
principal	fram	principal	fram	ADJ	ADV
principal	framsida	principal	framsida	ADJ	N;NOM;INDF;MASC+FEM;SG
principal	huvudansvarig	principal	huvudansvarig	ADJ	N;NOM;INDF;MASC+FEM;SG
principal	rektorn	principal	rektor	ADJ	N;NOM;DEF;MASC+FEM;SG
principal	huvudman	principal	huvudma	ADJ	N;NOM;INDF;MASC+FEM;SG
principal	rektor	principal	rektor	ADJ	N;NOM;INDF;MASC+FEM;SG
deber	plikt	deber	plikt	V	N;NOM;INDF;MASC+FEM;SG
deber	tull	deber	tull	V	N;NOM;INDF;MASC+FEM;SG
destino	destiny	destino	destiny	N	PROPN;NOM
costa	de	costa	de	N	PRO;NOM;DEF;PL
costa	den	costa	den	N	PRO;DEF;MASC+FEM;SG
présa	skynda	présa	skynd	N	V;IMP;FIN;ACT
présa	rusa	présa	rusa	N	V;IMP;FIN;ACT
cárcere	fängelset	cárcere	fängelse	V	N;NOM;DEF;NEUT;SG
cárcere	prison	cárcere	prison	V	N;NOM;INDF;MASC+FEM;SG
cárcere	fängelse	cárcere	fängelse	V	N;NOM;INDF;NEUT;SG
cárcere	häktet	cárcere	häkte	V	N;NOM;DEF;NEUT;SG
cárcere	fängelse	cárcere	fängelse	V	N;NOM;INDF;NEUT;SG
9	nine	9	nine	NUM	N;NOM;INDF;NEUT;SG
comezamos	startat	comezar	starta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
comezamos	påbörjad	comezar	påbörjad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
comezamos	startad	comezar	starta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
comezamos	start	comezar	star	V	N;NOM;INDF;MASC+FEM;SG
segura	säkert	seguro	säker	ADJ	ADV
segura	kassaskåp	seguro	kassaskåp	ADJ	N;NOM;INDF;NEUT;SG
segura	vet	seguro	veta	ADJ	V;IND;PRS;FIN;ACT
segura	know	seguro	know	ADJ	N;NOM;INDF;MASC+FEM;SG
segura	veta	seguro	veta	ADJ	V;IMP;FIN;ACT
diferenza	olikt	diferenza	olik	N	ADJ;NOM;INDF;NEUT;SG
varios	flera	varios	flera	DET	PRO;INDF;PL
varios	diverse	varios	diverse	DET	N;NOM;INDF;MASC+FEM;PL
varios	olika	varios	olik	DET	ADJ;NOM;PL
varios	många	varios	mången	DET	PRO;INDF;PL
cales	är	cal	vara	PRO	V;IND;PRS;FIN;ACT
cales	are	cal	are	PRO	N;NOM;INDF;MASC+FEM;SG
cales	som	cal	som	PRO	CONJ
veño	från	ver	från	V	ADP
veño	come	ver	come	V	N;NOM;INDF;MASC+FEM;SG
veño	bara	ver	bara	V	ADV
veño	här	ver	här	V	ADV
caixa	boxas	caixa	box	N	V;NFIN;PASS
caixa	de	caixa	de	N	PRO;NOM;DEF;PL
caixa	den	caixa	den	N	PRO;DEF;MASC+FEM;SG
programa	visa	programa	visa	N	V;IMP;FIN;ACT
programa	programmera	programa	programmera	N	V;IMP;FIN;ACT
enorme	big	enorme	big	ADJ	N;NOM;INDF;NEUT;SG
enorme	enormt	enorme	enorm	ADJ	ADV
enorme	enormt	enorme	enorm	ADJ	ADV
cidadáns	duktiga	cidadán	duktig	N	ADJ;NOM;PL
cidadáns	god	cidadán	god	N	ADJ;NOM;INDF;MASC+FEM;SG
cidadáns	duktig	cidadán	duktig	N	ADJ;NOM;INDF;MASC+FEM;SG
cidadáns	gott	cidadán	god	N	ADV
cidadáns	bra	cidadán	bra	N	ADV
falla	har	falla	ha	N	V;IND;PRS;FIN;ACT
falla	ha	falla	ha	N	INTJ
falla	behöver	falla	behöva	N	V;IND;PRS;FIN;ACT
falla	avsaknad	falla	avsakna	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
thomas	tomas	thoma	tomas	N	PROPN;NOM
campos	de	campo	de	N	PRO;NOM;DEF;PL
campos	den	campo	den	N	PRO;DEF;MASC+FEM;SG
paga	värt	pagar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
paga	värd	pagar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
paga	worth	pagar	worth	V	PROPN;NOM
paga	inte	pagar	inte	V	PART;NEG
paga	ej	pagar	ej	V	PART;NEG
haxa	där	haber	där	V	ADV
versalles	versailles	versalle	versaill	N	PROPN;NOM
necesario	behövdes	necesario	behöva	ADJ	V;IND;PST;FIN;PASS
necesario	behövs	necesario	behöva	ADJ	V;IND;PRS;FIN;PASS
necesario	behövde	necesario	behöva	ADJ	V;IND;PST;FIN;ACT
necesario	behov	necesario	behov	ADJ	N;NOM;INDF;NEUT;SG
necesario	behöver	necesario	behöva	ADJ	V;IND;PRS;FIN;ACT
necesario	har	necesario	ha	ADJ	V;IND;PRS;FIN;ACT
necesario	ha	necesario	ha	ADJ	INTJ
mundial	global	mundial	global	ADJ	N;NOM;INDF;MASC+FEM;SG
mundial	world	mundial	world	ADJ	N;NOM;NEUT;SG
mundial	värld	mundial	värld	ADJ	N;NOM;INDF;MASC+FEM;SG
mundial	världen	mundial	värld	ADJ	N;NOM;DEF;MASC+FEM;SG
miúdo	ofta	miúdo	ofta	N	ADV
época	eran	época	eran	N	PRO;DEF;MASC+FEM;SG
época	era	época	era	N	PRO;DEF;PL
época	de	época	de	N	PRO;NOM;DEF;PL
época	den	época	den	N	PRO;DEF;MASC+FEM;SG
perfecto	perfect	perfecto	perfect	ADJ	N;NOM;INDF;NEUT;SG
perfecto	fine	perfecto	få	ADJ	N;NOM;INDF;MASC+FEM;SG
permiso	tillåta	permiso	tillåta	N	V;IMP;FIN;ACT
permiso	ni	permiso	ni	N	PRO;NOM;DEF;MASC+FEM;SG
permiso	dig	permiso	du	N	PRO;ACC;DEF;MASC+FEM;SG
permiso	du	permiso	du	N	PRO;NOM;DEF;MASC+FEM;SG
permiso	lämna	permiso	lämna	N	V;IMP;FIN;ACT
permiso	tillåts	permiso	tillåta	N	V;IND;PRS;FIN;PASS
permiso	tillåtet	permiso	tillåtet	N	ADJ;NOM;INDF;NEUT;SG
permiso	tillåten	permiso	tillåten	N	ADJ;NOM;INDF;MASC+FEM;SG
francés	fransk	francés	fransk	N	ADJ;NOM;INDF;MASC+FEM;SG
francés	franskt	francés	fransk	N	ADJ;NOM;INDF;NEUT;SG
quixen	want	quixir	want	V	N;NOM;INDF;MASC+FEM;SG
quixen	menat	quixir	mena	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paul	paulus	paul	paulus	PROPN	PROPN;NOM
paul	paul	paul	paul	PROPN	PROPN;NOM
7	sjua	7	sjua	NUM	N;NOM;INDF;MASC+FEM;SG
7	seven	7	sev	NUM	N;NOM;INDF;MASC+FEM;SG
ama	älska	ama	älsk	N	V;IMP;FIN;ACT
ama	älskar	ama	älska	N	V;IND;PRS;FIN;ACT
ama	amma	ama	amma	N	V;IMP;FIN;ACT
pesar	trots	pesar	trots	V	ADP
pesar	fastän	pesar	fastän	V	ADV
pesar	allt	pesar	all	V	PRO;INDF;NEUT;SG
pesar	alla	pesar	all	V	PRO;INDF;PL
pesar	fie	pesar	fie	V	N;NOM;INDF;NEUT;SG
puidese	kan	poder	kunna	V	V;IND;PRS;FIN;ACT
partir	från	partir	från	V	ADP
partir	ledighet	partir	ledighet	V	N;NOM;INDF;MASC+FEM;SG
atopamos	funnen	atopar	finna	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atopamos	hittad	atopar	hittad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atopamos	hittat	atopar	hitta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
segredo	hemliga	segredo	hemlig	N	ADJ;NOM;PL
segredo	hemlig	segredo	hemlig	N	ADJ;NOM;INDF;MASC+FEM;SG
segredo	hemligt	segredo	hemlig	N	ADJ;NOM;INDF;NEUT;SG
desas	dessa	dese	denna	DET	PRO;DEF;PL
desas	dessa	dese	denna	DET	PRO;DEF;PL
sexo	sex	sexo	sex	N	NUM;NOM
sexo	har	sexo	ha	N	V;IND;PRS;FIN;ACT
sexo	ha	sexo	ha	N	INTJ
absoluto	allt	absoluto	all	ADJ	PRO;INDF;NEUT;SG
absoluto	alla	absoluto	all	ADJ	PRO;INDF;PL
absoluto	inte	absoluto	inte	ADJ	PART;NEG
absoluto	ej	absoluto	ej	ADJ	PART;NEG
absoluto	absolut	absoluto	absolut	ADJ	ADV
obxectivo	objektivt	obxectivo	objektiv	N	ADJ;NOM;INDF;NEUT;SG
obxectivo	sikta	obxectivo	sikta	N	V;IMP;FIN;ACT
escravos	slav	escravo	slav	N	ADJ;NOM;INDF;MASC+FEM;SG
cheguei	anlänt	chegar	anlända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cheguei	framme	chegar	framme	V	ADV
cheguei	got	chegar	got	V	N;NOM;INDF;NEUT;SG
cheguei	här	chegar	här	V	ADV
cheguei	där	chegar	där	V	ADV
centos	hundra	cento	hundra	N	NUM;NOM
chorar	gråt	chorar	gråt	V	N;NOM;INDF;MASC+FEM;SG
chorar	gråtande	chorar	gråta	V	ADJ;NOM;PRS;V.PTCP
chorar	gråt	chorar	gråt	V	N;NOM;INDF;MASC+FEM;SG
verde	gröna	verde	grön	N	ADJ;NOM;PL
verde	grön	verde	grön	N	ADJ;NOM;INDF;MASC+FEM;SG
verde	grönt	verde	grön	N	ADJ;NOM;INDF;NEUT;SG
vexamos	let	vexar	leta	V	N;NOM;INDF;NEUT;SG
dan	de	dar	de	V	PRO;NOM;DEF;PL
dan	dom	dar	de	V	PRO;NOM;DEF;PL
dan	give	dar	give	V	N;NOM;INDF;MASC+FEM;SG
dan	givet	dar	giv	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dan	given	dar	given	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dan	givna	dar	givna	V	ADJ;NOM;PL;PST;V.PTCP
construír	building	construír	building	V	N;NOM;INDF;MASC+FEM;SG
construír	byggnad	construír	byggnad	V	N;NOM;INDF;MASC+FEM;SG
construír	fabrikat	construír	fabrika	V	N;NOM;INDF;NEUT;SG
40	forty	40	forty	NUM	N;NOM;INDF;NEUT;SG
vela	see	velar	see	N	V;IMP;FIN;ACT
vela	se	velar	se	N	V;IMP;FIN;ACT
vela	hennes	velar	hon	N	PRO;DEF
vela	henne	velar	hon	N	PRO;ACC;DEF;MASC+FEM;SG
vela	ni	velar	ni	N	PRO;NOM;DEF;MASC+FEM;SG
vela	dig	velar	du	N	PRO;ACC;DEF;MASC+FEM;SG
vela	du	velar	du	N	PRO;NOM;DEF;MASC+FEM;SG
podían	kan	poder	kunna	V	V;IND;PRS;FIN;ACT
podían	de	poder	de	V	PRO;NOM;DEF;PL
podían	dom	poder	de	V	PRO;NOM;DEF;PL
honor	hedra	honor	hedra	N	V;IMP;FIN;ACT
abre	öppna	abre	öppen	V	ADJ;NOM;PL
abre	open	abre	open	V	PROPN;NOM
abre	öppet	abre	öppen	V	ADV
abre	öppen	abre	öppen	V	ADJ;NOM;INDF;MASC+FEM;SG
abre	ditt	abre	du	V	PRO;DEF;NEUT;SG
abre	din	abre	du	V	PRO;DEF;MASC+FEM;SG
abre	dina	abre	du	V	PRO;DEF;PL
central	centrala	central	central	N	ADJ;NOM;PL
central	centralt	central	central	N	ADV
central	mellersta	central	mellersta	N	ADJ;NOM;DEF;RL
moral	moraliskt	moral	moralisk	N	ADJ;NOM;INDF;NEUT;SG
moral	moralisk	moral	moralisk	N	ADJ;NOM;INDF;MASC+FEM;SG
moral	moraliska	moral	moralisk	N	ADJ;NOM;PL
ocorreu	hänt	ocorrer	hända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocorreu	var	ocorrer	var	V	PRO;INDF;MASC+FEM;SG
caer	hösten	caer	höst	V	N;NOM;DEF;MASC+FEM;SG
caer	fall	caer	fall	V	N;NOM;INDF;NEUT;SG
caer	höst	caer	höst	V	N;NOM;INDF;MASC+FEM;SG
caer	drop	caer	drop	V	N;NOM;INDF;MASC+FEM;SG
caer	droppe	caer	droppe	V	N;NOM;INDF;MASC+FEM;SG
caer	down	caer	do	V	N;NOM;INDF;MASC+FEM;SG
caer	neråt	caer	neråt	V	ADV
caer	nere	caer	nere	V	ADV
caer	nedåt	caer	nedåt	V	ADV
caer	ner	caer	ner	V	ADV
alemáns	tysk	alemán	tysk	N	ADJ;NOM;INDF;MASC+FEM;SG
alemáns	tyskt	alemán	tysk	N	ADJ;NOM;INDF;NEUT;SG
fagan	fabrikat	facer	fabrika	V	N;NOM;INDF;NEUT;SG
fagan	de	facer	de	V	PRO;NOM;DEF;PL
fagan	dom	facer	de	V	PRO;NOM;DEF;PL
perigo	farliga	perigo	farlig	N	ADJ;NOM;PL
perigo	farlig	perigo	farlig	N	ADJ;NOM;INDF;MASC+FEM;SG
perigo	farligt	perigo	farlig	N	ADJ;NOM;INDF;NEUT;SG
banco	de	banco	de	N	PRO;NOM;DEF;PL
banco	den	banco	den	N	PRO;DEF;MASC+FEM;SG
banco	stå	banco	stå	N	V;IMP;FIN;ACT
cu	fuck	cu	fuck	N	V;IMP;FIN;ACT
debía	bör	deber	böra	V	V;IND;PRS;FIN;ACT
debía	ska	deber	skola	V	V;IND;PRS;FIN;ACT
debía	förmodad	deber	förmodad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
debía	förmodade	deber	förmodad	V	ADJ;NOM;PL;PST;V.PTCP
debía	måste	deber	måste	V	V;IND;PRS;FIN;ACT
debía	must	deber	must	V	N;NOM;INDF;MASC+FEM;SG
debía	ha	deber	ha	V	INTJ
debía	var	deber	var	V	PRO;INDF;MASC+FEM;SG
debía	varit	deber	vara	V	V;V.CVB;ACT
estudantes	studerande	estudantes	studerande	N	ADJ;NOM;PRS;V.PTCP
estudantes	studerande	estudantes	studerande	N	ADJ;NOM;PRS;V.PTCP
cría	tror	cría	tro	N	V;IND;PRS;FIN;ACT
cría	tro	cría	tro	N	V;IMP;FIN;ACT
cría	tros	cría	tros	N	V;IND;PRS;FIN;PASS
cría	trodde	cría	tro	N	V;IND;PST;FIN;ACT
cría	tyckte	cría	tycka	N	V;IND;PST;FIN;ACT
cría	trodde	cría	tro	N	V;IND;PST;FIN;ACT
cría	tänkte	cría	tänka	N	V;IND;PST;FIN;ACT
pensamos	ungefär	pensar	ungefär	V	ADV
oín	hört	oín	höra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pór	få	pór	få	V	ADJ;NOM;INDF;PL
pór	get	pór	ge	V	N;NOM;INDF;MASC+FEM;SG
pór	uppsättning	pór	uppsättning	V	N;NOM;INDF;MASC+FEM;SG
pór	set	pór	se	V	N;NOM;INDF;NEUT;SG
conto	ungefär	conto	ungefär	N	ADV
conto	att	conto	att	N	PART
conto	räknar	conto	räkna	N	V;IND;PRS;FIN;ACT
conto	räkna	conto	räkna	N	V;IMP;FIN;ACT
completamente	out	completamente	out	ADV	N;NOM;INDF;MASC+FEM;SG
fiestra	ut	fiestra	ut	N	ADV
fiestra	ute	fiestra	ute	N	ADV
franceses	fransk	francese	fransk	N	ADJ;NOM;INDF;MASC+FEM;SG
franceses	franskt	francese	fransk	N	ADJ;NOM;INDF;NEUT;SG
sabelo	vet	sabelo	veta	ADV	V;IND;PRS;FIN;ACT
sabelo	know	sabelo	know	ADV	N;NOM;INDF;MASC+FEM;SG
sabelo	veta	sabelo	veta	ADV	V;IMP;FIN;ACT
so	bara	so	bara	PROPN	ADV
so	enbart	so	enbart	PROPN	ADV
so	endast	so	endast	PROPN	ADV
so	bara	so	bara	PROPN	ADV
so	ensamt	so	ensam	PROPN	ADJ;NOM;INDF;NEUT;SG
so	ensam	so	ensam	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
so	ensamma	so	ensam	PROPN	ADJ;NOM;PL
so	under	so	under	PROPN	ADP
paréceme	att	paréceme	att	V	PART
paréceme	blickar	paréceme	blicka	V	N;NOM;INDF;MASC+FEM;PL
paréceme	utseende	paréceme	utseende	V	N;NOM;INDF;NEUT;SG
vergoña	skäms	vergoña	skäma	N	V;IMP;FIN;ACT
vergoña	skämmas	vergoña	skämma	N	V;NFIN;PASS
vergoña	skäms	vergoña	skäma	N	V;IMP;FIN;ACT
falas	ni	fala	ni	N	PRO;NOM;DEF;MASC+FEM;SG
falas	dig	fala	du	N	PRO;ACC;DEF;MASC+FEM;SG
falas	du	fala	du	N	PRO;NOM;DEF;MASC+FEM;SG
falas	snacka	fala	snacka	N	V;IMP;FIN;ACT
falas	prata	fala	prata	N	V;IMP;FIN;ACT
falas	talande	fala	tala	N	ADJ;NOM;PRS;V.PTCP
falas	pratar	fala	prata	N	V;IND;PRS;FIN;ACT
falas	är	fala	vara	N	V;IND;PRS;FIN;ACT
falas	ungefär	fala	ungefär	N	ADV
falas	tala	fala	tala	N	V;IMP;FIN;ACT
falas	talar	fala	tala	N	V;IND;PRS;FIN;ACT
universidade	college	universidade	college	N	PROPN;NOM
estrada	de	estrada	de	N	PRO;NOM;DEF;PL
estrada	den	estrada	den	N	PRO;DEF;MASC+FEM;SG
subir	come	subir	come	V	N;NOM;INDF;MASC+FEM;SG
subir	höjning	subir	höjning	V	N;NOM;INDF;MASC+FEM;SG
subir	övervåningen	subir	övervåning	V	N;NOM;DEF;MASC+FEM;SG
azul	blå	azul	blå	N	ADJ;NOM;PL
azul	blåa	azul	blåa	N	ADJ;NOM;PL
decisión	gör	decisión	göra	N	V;IMP;FIN;ACT
decisión	göra	decisión	göra	N	V;IMP;FIN;ACT
cómo	vad	cómo	vad	ADV	PRO;INDF;NEUT;SG
cómo	kan	cómo	kunna	ADV	V;IND;PRS;FIN;ACT
cómo	can	cómo	can	ADV	N;NOM;INDF;MASC+FEM;SG
cómo	ni	cómo	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
cómo	dig	cómo	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
cómo	du	cómo	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
conciencia	medvetande	conciencia	medvetande	N	ADJ;NOM;PRS;V.PTCP
tódolos	varenda	tódolo	varenda	N	DET;INDF;SG
tódolos	varje	tódolo	varje	N	DET;INDF;SG
tódolos	allt	tódolo	all	N	PRO;INDF;NEUT;SG
tódolos	alla	tódolo	all	N	PRO;INDF;PL
tódolos	de	tódolo	de	N	PRO;NOM;DEF;PL
tódolos	den	tódolo	den	N	PRO;DEF;MASC+FEM;SG
tódolos	hursomhelst	tódolo	hursomhelst	N	ADV;RL
dabondo	nog	dabor	nog	V	ADV
dabondo	tillräckligt	dabor	tillräcklig	V	ADV
dabondo	duktiga	dabor	duktig	V	ADJ;NOM;PL
dabondo	god	dabor	god	V	ADJ;NOM;INDF;MASC+FEM;SG
dabondo	duktig	dabor	duktig	V	ADJ;NOM;INDF;MASC+FEM;SG
dabondo	gott	dabor	god	V	ADV
dabondo	bra	dabor	bra	V	ADV
estarei	vunna	estar	vunna	V	ADJ;NOM;PL
estarei	won	estar	won	V	N;NOM;INDF;NEUT;SG
levas	ni	leva	ni	N	PRO;NOM;DEF;MASC+FEM;SG
levas	dig	leva	du	N	PRO;ACC;DEF;MASC+FEM;SG
levas	du	leva	du	N	PRO;NOM;DEF;MASC+FEM;SG
levas	bära	leva	bära	N	V;IMP;FIN;ACT
levas	bär	leva	bära	N	V;IMP;FIN;ACT
levas	varit	leva	vara	N	V;V.CVB;ACT
levas	är	leva	vara	N	V;IND;PRS;FIN;ACT
levas	bära	leva	bära	N	V;IMP;FIN;ACT
levas	bär	leva	bära	N	V;IMP;FIN;ACT
levas	ditt	leva	du	N	PRO;DEF;NEUT;SG
levas	din	leva	du	N	PRO;DEF;MASC+FEM;SG
levas	dina	leva	du	N	PRO;DEF;PL
levas	ta	leva	ta	N	V;IMP;FIN;ACT
levas	bär	leva	bära	N	V;IMP;FIN;ACT
levas	har	leva	ha	N	V;IND;PRS;FIN;ACT
levas	ha	leva	ha	N	INTJ
levas	med	leva	med	N	ADP
jim	jim	jim	jim	PROPN	PROPN;NOM
sinxelo	easy	sinxelo	easy	ADJ	N;NOM;MASC+FEM;SG
médicos	medicinska	médico	medicinsk	N	ADJ;NOM;PL
médicos	medicinsk	médico	medicinsk	N	ADJ;NOM;INDF;MASC+FEM;SG
médicos	medicinskt	médico	medicinsk	N	ADJ;NOM;INDF;NEUT;SG
levou	led	levar	led	V	N;NOM;INDF;NEUT;SG
levou	ledda	levar	leda	V	ADJ;NOM;PL;PST;V.PTCP
estivese	var	estar	var	V	PRO;INDF;MASC+FEM;SG
estivese	varit	estar	vara	V	V;V.CVB;ACT
estivese	var	estar	var	V	PRO;INDF;MASC+FEM;SG
voume	going	voume	going	V	N;NOM;INDF;MASC+FEM;SG
voume	ut	voume	ut	V	ADV
voume	out	voume	out	V	N;NOM;INDF;MASC+FEM;SG
voume	ute	voume	ute	V	ADV
voume	gonna	voume	gonna	V	N;NOM;INDF;MASC+FEM;SG
longa	långt	longo	långt	ADJ	ADV
longa	long	longo	long	ADJ	N;NOM;INDF;MASC+FEM;SG
longa	länge	longo	länge	ADJ	ADV
longa	tid	longo	tid	ADJ	N;NOM;INDF;MASC+FEM;SG
longa	tidpunkt	longo	tidpunkt	ADJ	N;NOM;INDF;MASC+FEM;SG
longa	dags	longo	dags	ADJ	N;MASC+FEM
longa	klockslag	longo	klockslag	ADJ	N;NOM;INDF;NEUT;SG
longa	tiden	longo	tid	ADJ	N;NOM;DEF;MASC+FEM;SG
longa	leva	longo	leva	ADJ	V;IMP;FIN;ACT
longa	live	longo	live	ADJ	N;NOM;INDF;NEUT;SG
total	kompletta	total	komplett	N	ADJ;NOM;PL
total	fullständigt	total	fullständig	N	ADV
total	slutför	total	slutför	N	V;IMP;FIN;ACT
total	komplett	total	komplett	N	ADJ;NOM;INDF;MASC+FEM;SG
total	fullständig	total	fullständig	N	ADJ;NOM;INDF;MASC+FEM;SG
total	totalt	total	total	N	ADV
total	sammanlagt	total	sammanlagd	N	ADV
total	total	total	total	N	ADJ;NOM;INDF;MASC+FEM;SG
total	totala	total	total	N	ADJ;NOM;PL
tentar	försök	tentar	försök	V	N;NOM;INDF;NEUT;SG
tentar	och	tentar	och	V	CONJ
conducir	bly	conducir	bly	V	N;NOM;INDF;NEUT;SG
conducir	lead	conducir	lead	V	N;NOM;INDF;MASC+FEM;SG
conducir	bilkörning	conducir	bilkörning	V	N;NOM;INDF;MASC+FEM;SG
conducir	körning	conducir	körning	V	N;NOM;INDF;MASC+FEM;SG
conducir	drive	conducir	drive	V	N;NOM;INDF;MASC+FEM;SG
verme	see	verme	see	N	V;IMP;FIN;ACT
verme	se	verme	se	N	V;IMP;FIN;ACT
excelente	mycket	excelente	mycket	ADJ	ADV
excelente	jättebra	excelente	jättebra	ADJ	N;NOM;INDF;NEUT;SG
excelente	toppen	excelente	topp	ADJ	N;NOM;DEF;MASC+FEM;SG
excelente	fine	excelente	få	ADJ	N;NOM;INDF;MASC+FEM;SG
excelente	gott	excelente	god	ADJ	ADV
excelente	bra	excelente	bra	ADJ	ADV
formas	formar	forma	form	N	V;IND;PRS;FIN;ACT
formas	hursomhelst	forma	hursomhelst	N	ADV;RL
vitoria	segra	vitoria	segra	N	V;IMP;FIN;ACT
parecía	som	parecer	som	V	CONJ
parecía	var	parecer	var	V	PRO;INDF;MASC+FEM;SG
sensación	känner	sensación	känna	N	V;IND;PRS;FIN;ACT
sensación	känna	sensación	känna	N	V;IMP;FIN;ACT
sensación	känner	sensación	känna	N	V;IND;PRS;FIN;ACT
sensación	känna	sensación	känna	N	V;IMP;FIN;ACT
sensación	hämta	sensación	hämta	N	V;IMP;FIN;ACT
sensación	skaffa	sensación	skaffa	N	V;IMP;FIN;ACT
sensación	få	sensación	få	N	ADJ;NOM;INDF;PL
intelixente	vist	intelixente	vist	ADJ	N;NOM;INDF;NEUT;SG
intelixente	vis	intelixente	vis	ADJ	N;NOM;INDF;NEUT;SG
gustan	som	gustar	som	V	CONJ
gustan	don	gustar	don	V	N;NOM;INDF;MASC+FEM;SG
gustan	dem	gustar	de	V	PRO;ACC;DEF;PL
gustan	dom	gustar	de	V	PRO;NOM;DEF;PL
gustan	hat	gustar	hat	V	N;NOM;INDF;NEUT;SG
azuis	blå	azuis	blå	N	ADJ;NOM;PL
azuis	blåa	azuis	blåa	N	ADJ;NOM;PL
próximo	härnäst	próximo	härnäst	ADJ	ADV
próximo	nära	próximo	nära	ADJ	ADV
xeo	de	xeo	de	N	PRO;NOM;DEF;PL
xeo	den	xeo	den	N	PRO;DEF;MASC+FEM;SG
broma	skämtar	broma	skämta	N	V;IND;PRS;FIN;ACT
broma	skämta	broma	skämta	N	V;IMP;FIN;ACT
broma	skämtar	broma	skämta	N	V;IND;PRS;FIN;ACT
eras	ni	ser	ni	N	PRO;NOM;DEF;MASC+FEM;SG
