din	from	din	from	ADP;ACC	
legătura	odnośnik	legătură	odnośnik	N;DEF;FEM;SG	N;ACC;MASC;SG
dimensiuni	wielkości	dimensiune	wielkość	N;INDF;FEM;PL	N;GEN;FEM;SG
activ	aktywni	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
hans	hans	hans	hans	PROPN	PROPN;NOM;MASC;SG
hans	hansa	hans	hansa	PROPN	
grad	grad	grad	grada	N;INDF;MASC;SG	
grad	rangi	grad	ranga	N;INDF;MASC;SG	
interviu	wywiady	interviu	wywiad	N;INDF;MASC;SG	N;NOM;MASC;PL
simon	szymon	simon	szymon	PROPN	PROPN;NOM;MASC;SG
simon	simon	simon	simon	PROPN	PROPN;NOM;MASC;SG
tratat	leczonych	tratat	leczyć	N;INDF;MASC;SG	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
tratat	traktowane	tratat	traktować	N;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tratat	leczony	tratat	leczyć	N;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
tratat	traktaty	tratat	traktaty	N;INDF;MASC;SG	N;NOM;MASC;PL
maximă	maksimum	maxim	maksimum	ADJ;INDF;FEM;SG	
maximă	maksymalnie	maxim	maksymalnie	ADJ;INDF;FEM;SG	ADV
maximă	maksymalny	maxim	maksymalny	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
maximă	maksymalna	maxim	maksymalny	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
arbitru	ref	arbitru	ref	N;INDF;MASC;SG	
intre	między	intra	między	V;SBJV;3;PRS;FIN	ADP
intre	pomiędzy	intra	pomiędzy	V;SBJV;3;PRS;FIN	
jocul	mecz	joc	mecz	N;DEF;MASC;SG	N;NOM;MASC;SG
jocul	game	joc	gam	N;DEF;MASC;SG	
jocul	gry	joc	gra	N;DEF;MASC;SG	
jocul	gra	joc	grać	N;DEF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
încredere	zaufanie	încredere	zaufanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
încredere	zaufania	încredere	zaufanie	N;INDF;FEM;SG	N;GEN;NEUT;SG
încredere	zaufanie	încredere	zaufanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
încredere	trust	încredere	trust	N;INDF;FEM;SG	
carl	carla	carl	carlać	PROPN	
carl	carl	carl	carla	PROPN	PROPN;NOM;MASC;SG
cântec	piosenki	cântec	piosenka	N;INDF;MASC;SG	N;ACC;FEM;PL
cântec	pieśń	cântec	pieśń	N;INDF;MASC;SG	
cântec	song	cântec	song	N;INDF;MASC;SG	
ajutor	pomoc	ajutor	pomoc	N;INDF;MASC;SG	V;IPFV;IND;SG;2;FIN;ACT
lege	prawa	lege	prawo	N;INDF;FEM;SG	
lege	prawo	lege	prawo	N;INDF;FEM;SG	N;NOM;NEUT;SG
curent	bieżące	curent	bieżący	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
curent	aktualne	curent	aktualny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
curent	bieżący	curent	bieżący	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
curent	aktualny	curent	aktualny	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
funcții	funkcji	funcție	funkcja	N;INDF;FEM;PL	N;GEN;FEM;SG
exterior	zewnętrzne	exterior	zewnętrzny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
exterior	zewnętrzna	exterior	zewnętrzny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
exterior	zewnętrzne	exterior	zewnętrzny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
catedrala	katedra	catedrală	katedra	N;DEF;FEM;SG	N;NOM;FEM;SG
starea	status	stare	status	N;DEF;FEM;SG	N;NOM;MASC;SG
starea	statusu	stare	status	N;DEF;FEM;SG	N;GEN;MASC;SG
maghiar	węgier	maghiar	węgier	ADJ;INDF;MASC;SG	
frank	frank	frank	frank	PROPN	PROPN;NOM;MASC;SG
frank	franka	frank	franek	PROPN	
închisoare	więzienia	închisoare	więzienie	N;INDF;FEM;SG	N;GEN;NEUT;SG
închisoare	areszt	închisoare	areszt	N;INDF;FEM;SG	N;NOM;MASC;SG
închisoare	więzienie	închisoare	więzienie	N;INDF;FEM;SG	N;NOM;NEUT;SG
închisoare	więzieniu	închisoare	więzienie	N;INDF;FEM;SG	N;DAT;NEUT;SG
închisoare	więzienie	închisoare	więzienie	N;INDF;FEM;SG	N;NOM;NEUT;SG
școli	szkół	școală	szkół	N;INDF;FEM;PL	
școli	szkoły	școală	szkoła	N;INDF;FEM;PL	N;GEN;FEM;SG
grand	wielka	grand	wielki	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
grand	grand	grand	grand	N;INDF;MASC;SG	
ilie	elijah	ilie	elija	PROPN	N;NOM;MASC;SG
ilie	ilie	ilie	ilie	PROPN	
britanică	brytyjskie	britanic	brytyjski	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
britanică	brytyjska	britanic	brytyjski	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
britanică	brytyjski	britanic	brytyjski	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
britanică	british	britanic	british	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
hitler	hitlera	hitler	hitler	PROPN	N;ACC;MASC;SG
hitler	hitler	hitler	hitler	PROPN	N;NOM;MASC;SG
secțiunea	sekcję	secțiune	sekcja	N;DEF;FEM;SG	N;ACC;FEM;SG
secțiunea	sekcji	secțiune	sekcja	N;DEF;FEM;SG	N;GEN;FEM;SG
secțiunea	dział	secțiune	dziać	N;DEF;FEM;SG	N;NOM;MASC;SG
secțiunea	sekcja	secțiune	sekcja	N;DEF;FEM;SG	N;NOM;FEM;SG
șterge	usuń	șterge	usiń	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
premiera	premierę	premiera	premiera	N;DEF;FEM;SG	N;ACC;FEM;SG
premiera	premiera	premiera	premier	N;DEF;FEM;SG	N;ACC;MASC;SG
premiera	premiery	premiera	premier	N;DEF;FEM;SG	
construite	zbudowany	construit	zbudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
construite	wybudowany	construit	wybudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
construite	zbudowane	construit	zbudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
construite	zbudowano	construit	zbudować	ADJ;INDF;FEM;PL	V;PFV;IND;0;PST;FIN;ACT
construite	zbudowana	construit	zbudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
construite	zbudowany	construit	zbudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
construite	skonstruowane	construit	skonstruować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
construite	zbudowane	construit	zbudować	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
personale	osobiste	personal	osobisty	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
personale	osobista	personal	osobisty	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
personale	osobisty	personal	osobisty	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
istoricul	historia	istoric	historia	N;DEF;MASC;SG	N;NOM;FEM;SG
istoricul	historii	istoric	historia	N;DEF;MASC;SG	N;GEN;FEM;SG
istoricul	historię	istoric	historia	N;DEF;MASC;SG	N;ACC;FEM;SG
deținut	więźnia	deține	więzień	ADJ;INDF;MASC;SG	N;ACC;MASC;SG
deținut	więzień	deține	więzienie	ADJ;INDF;MASC;SG	N;GEN;NEUT;PL
făcând	robienie	face	robić	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
cezar	cezara	cezar	cezar	N;INDF;MASC;SG	
cezar	cezar	cezar	cezar	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
cere	pytaj	cere	pytać	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
cere	zapytaj	cere	zapytać	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
cere	poproś	cere	poproś	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
relațiile	związki	relație	związek	N;DEF;FEM;PL	N;NOM;MASC;PL
relațiile	relacje	relație	relacja	N;DEF;FEM;PL	N;NOM;FEM;PL
relațiile	relacje	relație	relacja	N;DEF;FEM;PL	N;NOM;FEM;PL
relațiile	relacji	relație	relacja	N;DEF;FEM;PL	N;GEN;FEM;SG
relațiile	stosunków	relație	stosunki	N;DEF;FEM;PL	N;GEN;NEUT;PL
relațiile	stosunki	relație	stosunki	N;DEF;FEM;PL	N;NOM;NEUT;PL
avioane	samolot	avion	samolot	N;INDF;FEM;PL	N;NOM;MASC;SG
colegiul	studia	colegiu	studia	N;DEF;MASC;SG	N;NOM;NEUT;PL
colegiul	uczelnia	colegiu	uczelniać	N;DEF;MASC;SG	N;NOM;FEM;SG
colegiul	college	colegiu	collega	N;DEF;MASC;SG	N;NOM;MASC;SG
colegiul	kolegium	colegiu	kolegium	N;DEF;MASC;SG	N;NOM;NEUT;SG
securitate	bezpieczeństwa	securitate	bezpieczeństwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
securitate	ochrona	securitate	ochrona	N;INDF;FEM;SG	N;NOM;FEM;SG
securitate	bezpieczeństwo	securitate	bezpieczeństwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
catalina	catalina	catalina	catalina	N;DEF;FEM;SG	N;NOM;FEM;SG
raionului	rayon	raion	rayon	N;DEF;MASC;SG	
originea	pochodzenia	origine	pochodzić	N;DEF;FEM;SG	N;GEN;NEUT;SG
originea	pochodzenie	origine	pochodzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
muntele	górski	munte	górski	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
muntele	mountain	munte	mountain	N;DEF;MASC;SG	
muntele	góra	munte	góra	N;DEF;MASC;SG	
muntele	góry	munte	góra	N;DEF;MASC;SG	N;NOM;FEM;PL
muntele	mount	munte	mount	N;DEF;MASC;SG	
muntele	góra	munte	góra	N;DEF;MASC;SG	
gura	mouth	gură	mouth	N;DEF;FEM;SG	
gura	usta	gură	usta	N;DEF;FEM;SG	N;NOM;NEUT;PL
gura	gęba	gură	gęba	N;DEF;FEM;SG	N;NOM;FEM;SG
datele	randki	dată	randki	N;DEF;FEM;PL	N;ACC;FEM;SG
datele	terminy	dată	termin	N;DEF;FEM;PL	N;NOM;MASC;PL
datele	daty	dată	data	N;DEF;FEM;PL	N;ACC;FEM;SG
datele	dane	dată	dana	N;DEF;FEM;PL	N;NOM;FEM;PL
datele	data	dată	datać	N;DEF;FEM;PL	
problemă	problem	problemă	problem	N;INDF;FEM;SG	N;NOM;MASC;SG
problemă	wydanie	problemă	wydanie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
problemă	zagadnienie	problemă	zagadnić	N;INDF;FEM;SG	N;NOM;NEUT;SG
finlanda	finlandii	finlanda	finlandia	PROPN	PROPN;GEN;FEM;SG
finlanda	finlandia	finlanda	finlandia	PROPN	N;NOM;FEM;SG
natură	natura	natură	natura	N;INDF;FEM;SG	
natură	charakter	natură	charakter	N;INDF;FEM;SG	N;NOM;MASC;SG
natură	przyroda	natură	przyroda	N;INDF;FEM;SG	N;NOM;FEM;SG
natură	natury	natură	natura	N;INDF;FEM;SG	
anual	roczne	anual	roczny	ADV	ADJ;NOM;NEUT;SG
anual	roczna	anual	roczny	ADV	ADJ;NOM;FEM;SG
anual	coroczne	anual	coroczny	ADV	ADJ;NOM;NEUT;SG
anual	roczny	anual	roczny	ADV	ADJ;NOM;MASC;SG
anual	roczne	anual	roczny	ADV	ADJ;NOM;NEUT;SG
anual	roczna	anual	roczny	ADV	ADJ;NOM;FEM;SG
marginea	edge	margine	edga	N;DEF;FEM;SG	
marginea	krawędź	margine	krawędź	N;DEF;FEM;SG	N;NOM;FEM;SG
marginea	krawędzi	margine	krawądzić	N;DEF;FEM;SG	N;GEN;MASC;SG
teritoriile	terytoriów	teritoriu	terytoria	N;DEF;FEM;PL	N;GEN;NEUT;PL
teritoriile	terytoria	teritoriu	terytoria	N;DEF;FEM;PL	N;NOM;NEUT;PL
galeria	galerii	galerie	galeria	N;DEF;FEM;SG	N;GEN;FEM;SG
galeria	galeria	galerie	galeria	N;DEF;FEM;SG	
dovedit	udowodniła	dovedi	udowodnić	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
dovedit	udowodnił	dovedi	udowodnić	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
dovedit	udowodniono	dovedi	udowodnić	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
existente	istniejące	existent	istnieć	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
existente	istniejąca	existent	istnieć	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
existente	istniejący	existent	istnieć	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
piesă	kawałek	piesă	kawałek	N;INDF;FEM;SG	N;ACC;MASC;SG
piesă	kawałku	piesă	kawałek	N;INDF;FEM;SG	N;GEN;MASC;SG
matei	mateusza	mată	mateusz	N;DEF;MASC;SG	N;ACC;MASC;SG
matei	mateusz	mată	mateusz	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
matei	maciej	mată	maciej	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
matei	matei	mată	mata	N;DEF;MASC;SG	
căsătorie	ślub	căsătorie	ślub	N;INDF;FEM;SG	N;NOM;MASC;SG
căsătorie	małżeństwo	căsătorie	małżeństwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
căsătorie	małżeństwa	căsătorie	małżeństwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
linii	linii	linie	linia	N;INDF;FEM;PL	N;GEN;FEM;SG
filozofie	filozofia	filozofie	filozofia	N;INDF;FEM;SG	N;NOM;FEM;SG
filozofie	filozofii	filozofie	filozofia	N;INDF;FEM;SG	N;GEN;FEM;SG
east	wschodnie	east	wschodni	PROPN	ADJ;NOM;NEUT;SG
east	east	east	east	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
east	wschód	east	wschód	PROPN	N;NOM;MASC;SG
east	wschodni	east	wschodni	PROPN	ADJ;NOM;MASC;SG
east	wschodnia	east	wschodnia	PROPN	ADJ;NOM;FEM;SG
cauză	przyczyna	cauză	przyczynać	N;INDF;FEM;SG	N;NOM;FEM;SG
litere	pisma	literă	pismo	N;INDF;FEM;PL	N;NOM;NEUT;SG
litere	listy	literă	list	N;INDF;FEM;PL	
locală	miejscowa	local	miejscowy	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
locală	lokalny	local	lokalny	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
locală	lokalna	local	lokalny	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
locală	lokalne	local	lokalny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
locală	miejscowy	local	miejscowy	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
locală	lokalnych	local	lokalny	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
lipsă	brak	lipsă	brak	N;INDF;FEM;SG	V;IND;PRS;FIN
lipsă	brakuje	lipsă	brakować	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
lipsă	brakujące	lipsă	brakować	N;INDF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
lipsă	zaginiony	lipsă	zaginić	N;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
lipsă	zaginął	lipsă	zaginąć	N;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
practic	praktyczne	practic	praktyczny	ADV	ADJ;NOM;NEUT;SG
practic	praktyczna	practic	praktyczny	ADV	ADJ;NOM;FEM;SG
practic	praktyczny	practic	praktyczny	ADV	ADJ;NOM;MASC;SG
practic	zasadniczo	practic	zasadniczo	ADV	
cam	cam	cam	cam	ADV	
protejată	chroniony	proteja	chronić	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
protejată	chroniona	proteja	chronić	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
protejată	chronione	proteja	chronić	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
protejată	zabezpieczone	proteja	zabezpieczyć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
noaptea	nocy	noaptea	noc	ADV	N;GEN;FEM;SG
noaptea	nocny	noaptea	nocny	ADV	ADJ;NOM;MASC;SG
noaptea	night	noaptea	night	ADV	
noaptea	noc	noaptea	noc	ADV	N;NOM;FEM;SG
arabă	arab	arab	arab	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
arabă	arabskie	arab	arabski	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
arabă	arabski	arab	arabski	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
arabă	arabskich	arab	arabski	N;INDF;FEM;SG	ADJ;GEN;MASC;PL
arabă	arabskie	arab	arabski	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
arabă	arabski	arab	arabski	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
părinții	rodzicami	părinte	rodzic	N;DEF;MASC;PL	N;INS;MASC;PL
părinții	rodziców	părinte	rodzic	N;DEF;MASC;PL	N;ACC;MASC;PL
părinții	rodzice	părinte	rodzic	N;DEF;MASC;PL	N;NOM;MASC;PL
arhitectură	architektura	arhitectură	architektura	N;INDF;FEM;SG	N;NOM;FEM;SG
arhitectură	architektury	arhitectură	architektura	N;INDF;FEM;SG	N;GEN;FEM;SG
regiunile	regiony	regiune	regić	N;DEF;FEM;PL	N;NOM;MASC;PL
regiunile	rejony	regiune	rejon	N;DEF;FEM;PL	N;NOM;MASC;PL
regiunile	regionów	regiune	region	N;DEF;FEM;PL	N;GEN;MASC;PL
egipt	egipt	egipt	egipt	PROPN	PROPN;NOM;MASC;SG
egipt	egiptu	egipt	egipt	PROPN	N;GEN;MASC;SG
egipt	egipcie	egipt	egipt	PROPN	
scenă	scena	scenă	scena	N;INDF;FEM;SG	N;NOM;FEM;SG
feminin	kobiece	feminin	kobiece	ADJ;INDF;MASC;SG	
feminin	kobieca	feminin	kobieca	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
feminin	samica	feminin	samica	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
feminin	kobieta	feminin	kobieta	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
feminin	kobiety	feminin	kobieta	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
feminin	suczka	feminin	suczka	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
considerate	rozpatrywane	considerat	rozpatrywać	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerate	rozważane	considerat	rozważać	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerate	badanym	considerat	badany	ADJ;INDF;FEM;PL	ADJ;INS;MASC;SG
scădere	zmniejszyć	scădere	zmniejszyć	N;INDF;FEM;SG	V;PFV;NFIN;ACT
scădere	spadek	scădere	spadka	N;INDF;FEM;SG	N;NOM;MASC;SG
scădere	zmniejszenie	scădere	zmniejszenie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
forță	siły	forță	siła	N;INDF;FEM;SG	N;ACC;FEM;SG
forță	siła	forță	siła	N;INDF;FEM;SG	N;NOM;FEM;SG
forță	force	forță	forka	N;INDF;FEM;SG	
soție	żona	soție	żona	N;INDF;FEM;SG	N;NOM;FEM;SG
drepturi	prawa	drept	prawo	N;INDF;FEM;PL	
drepturi	praw	drept	prawo	N;INDF;FEM;PL	
cimitirul	cmentarzu	cimitir	cmentarz	N;DEF;MASC;SG	N;DAT;MASC;SG
cimitirul	cmentarz	cimitir	cmentarz	N;DEF;MASC;SG	N;NOM;MASC;SG
cimitirul	cmentarzu	cimitir	cmentarz	N;DEF;MASC;SG	N;DAT;MASC;SG
cimitirul	cmentarz	cimitir	cmentarz	N;DEF;MASC;SG	N;NOM;MASC;SG
spaniolă	hiszpanie	spaniolă	hiszpan	N;INDF;FEM;SG	N;NOM;MASC;PL
spaniolă	hiszpańskie	spaniolă	hiszpański	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
spaniolă	hiszpańska	spaniolă	hiszpański	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
spaniolă	hiszpański	spaniolă	hiszpański	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
practică	praktyczne	practica	praktyczny	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG
practică	praktyczna	practica	praktyczny	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG
practică	praktyczny	practica	praktyczny	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;SG
practică	praktyce	practica	praktyka	V;IND;SG;3;PST;FIN	N;GEN;FEM;SG
practică	trening	practica	trening	V;IND;SG;3;PST;FIN	N;NOM;MASC;SG
practică	praktyki	practica	praktyka	V;IND;SG;3;PST;FIN	N;ACC;FEM;PL
practică	ćwiczenia	practica	ćwiczenie	V;IND;SG;3;PST;FIN	N;NOM;NEUT;PL
practică	praktyka	practica	praktyka	V;IND;SG;3;PST;FIN	N;NOM;FEM;SG
discuţie	dyskusja	discuţie	dyskusja	N;INDF;FEM;SG	N;NOM;FEM;SG
discuţie	omówienie	discuţie	omówienie	N;INDF;FEM;SG	N;NOM;NEUT;SG
discuţie	dyskusji	discuţie	dyskusja	N;INDF;FEM;SG	N;GEN;FEM;SG
discuţie	dyskusje	discuţie	dyskusja	N;INDF;FEM;SG	N;NOM;FEM;PL
discuţie	dyskusję	discuţie	dyskusja	N;INDF;FEM;SG	N;ACC;FEM;SG
sute	setki	sută	setka	NUM;INDF;FEM;PL	
cotă	kwota	cotă	kwota	N;INDF;FEM;SG	N;NOM;FEM;SG
cotă	kontyngent	cotă	kontyngent	N;INDF;FEM;SG	N;NOM;MASC;SG
unitatea	jedności	unitate	jedność	N;DEF;FEM;SG	N;GEN;FEM;SG
unitatea	jedność	unitate	jedność	N;DEF;FEM;SG	N;NOM;FEM;SG
unitatea	zjednoczenie	unitate	zjednoczenie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
unitatea	jednostka	unitate	jednostka	N;DEF;FEM;SG	N;NOM;FEM;SG
unitatea	jednostki	unitate	jednostka	N;DEF;FEM;SG	N;NOM;FEM;PL
unitatea	unit	unitate	unit	N;DEF;FEM;SG	
leon	leona	leon	leon	N;INDF;MASC;SG	
leon	leon	leon	leon	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
lumină	light	lumină	light	N;INDF;FEM;SG	
lumină	światło	lumină	światło	N;INDF;FEM;SG	N;NOM;NEUT;SG
lumină	światła	lumină	światło	N;INDF;FEM;SG	N;NOM;NEUT;SG
lumină	lekka	lumină	lekki	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
lumină	lekki	lumină	lekki	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
regală	królewska	regal	królewski	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
regală	królewski	regal	królewski	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
regală	królewskie	regal	królewski	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
regală	royal	regal	royal	ADJ;INDF;FEM;SG	
act	działaj	act	działać	N;INDF;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
act	act	act	act	N;INDF;MASC;SG	
lake	jeziora	lakă	jezioro	PROPN	N;ACC;NEUT;SG
lake	jezioro	lakă	jezioro	PROPN	N;NOM;NEUT;SG
lake	lake	lakă	raka	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
aurel	aurel	aurel	aurel	PROPN	
alegeri	wyborów	alegere	wybory	N;INDF;FEM;PL	
alegeri	wyborów	alegere	wybory	N;INDF;FEM;PL	
serviciul	usługi	serviciu	usługa	N;DEF;MASC;SG	N;NOM;FEM;PL
serviciul	służba	serviciu	służba	N;DEF;MASC;SG	N;NOM;FEM;SG
serviciul	obsługa	serviciu	obsługa	N;DEF;MASC;SG	N;NOM;FEM;SG
serviciul	serwis	serviciu	serwis	N;DEF;MASC;SG	N;NOM;MASC;SG
crăciun	święta	crăciun	święto	N;INDF;MASC;SG	
personală	osobiste	personal	osobisty	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
personală	osobista	personal	osobisty	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
personală	osobisty	personal	osobisty	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
larg	szeroki	larg	szeroki	ADV	ADJ;NOM;MASC;SG
larg	szeroka	larg	szeroki	ADV	ADJ;NOM;FEM;SG
larg	szerokie	larg	szeroki	ADV	ADJ;NOM;NEUT;SG
poezii	poezji	poezie	poezja	N;INDF;FEM;PL	
poezii	poezja	poezie	poezja	N;INDF;FEM;PL	
viitorul	przyszłości	viitor	przyszłość	N;DEF;MASC;SG	N;DAT;FEM;SG
viitorul	przyszł	viitor	przyjść	N;DEF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
viitorul	przyszłość	viitor	przyszłość	N;DEF;MASC;SG	N;NOM;FEM;SG
necesar	wymagana	necesar	wymagać	ADV	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
necesar	wymagane	necesar	wymagać	ADV	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
necesar	wymagany	necesar	wymagać	ADV	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
necesar	niezbędny	necesar	niezbędny	ADV	ADJ;NOM;MASC;SG
necesar	konieczny	necesar	konieczny	ADV	ADJ;NOM;MASC;SG
necesar	konieczna	necesar	konieczny	ADV	ADJ;NOM;FEM;SG
necesar	niezbędne	necesar	niezbędny	ADV	ADJ;NOM;NEUT;SG
necesar	konieczne	necesar	konieczny	ADV	ADJ;NOM;NEUT;SG
stalin	stalin	stalin	stalin	PROPN	N;NOM;MASC;SG
stalin	stalina	stalin	stalina	PROPN	
ofițer	oficerze	ofițer	oficerz	N;INDF;MASC;SG	
ben	bena	ben	bena	PROPN	
ben	ben	ben	ben	PROPN	
iarnă	winter	iarnă	winter	N;INDF;FEM;SG	
iarnă	zimowy	iarnă	zimowy	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
iarnă	zimy	iarnă	zima	N;INDF;FEM;SG	N;ACC;FEM;SG
iarnă	zima	iarnă	zima	N;INDF;FEM;SG	N;NOM;FEM;SG
iarnă	zimowe	iarnă	zimowy	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
link	łącze	link	łączyć	N;INDF;MASC;SG	
link	link	link	link	N;INDF;MASC;SG	V;PFV;IND;SG;FIN;ACT
link	ogniwo	link	ogniwo	N;INDF;MASC;SG	
