evans	evans	evans	evans		PROPN;NOM;MASC;SG
következményei	folgerungen	következmény	folgerung	N;NOM;PL	V;NFIN
következményei	folgen	következmény	folgen	N;NOM;PL	V;NFIN
következményei	konsequenzen	következmény	konsequenz	N;NOM;PL	V;NFIN
lucia	lucia	lucia	lucia		PROPN;NOM;SG
boszorkány	hexen	boszorkány	hexen	N;NOM;SG	
boszorkány	hexe	boszorkány	hexe	N;NOM;SG	
fészek	nest	fész	nest	N;NOM;SG	
pat	pat	pat	pat		PROPN;NOM;SG
propaganda	propaganda	propaganda	propaganda		PROPN
szocializmus	sozialismus	szocializmus	sozialismus	N;NOM;SG	PROPN;NOM;SG
botrány	skandalös	botrány	skandalös	N;NOM;SG	ADJ
botrány	affäre	botrány	affäre	N;NOM;SG	ADJ;SG
botrány	skandale	botrány	skandal	N;NOM;SG	ADJ;NOM;FEM;PL
botrány	skandalöse	botrány	skandalöse	N;NOM;SG	ADJ;NOM;FEM;PL
botrány	skandalös	botrány	skandalös	N;NOM;SG	ADJ
webber	webber	webber	webber	N;NOM;SG	PROPN;NOM;MASC;SG
szilveszter	sylvester	szilveszter	sylvester		ADJ
szilveszter	silvester	szilveszter	silvester		ADJ
santo	santo	santo	santo		PROPN
sheffield	sheffield	sheffield	sheffield	N;NOM;SG	PROPN
joel	joel	joel	joel		PROPN;NOM;MASC;SG
janeiro	janeiro	janeiro	janeiro	V;DEF;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;SG
gót	goth	gó	goth		ADJ
végrehajtási	vollstreckung	végrehajtási	vollstreckung	ADJ;NOM;SG	N;NOM;FEM;SG
végrehajtási	vollzug	végrehajtási	vollzug	ADJ;NOM;SG	N
végrehajtási	durchsetzung	végrehajtási	durchsetzung	ADJ;NOM;SG	
tengerentúli	übersee	tengerentúli	übersee	ADJ;NOM;SG	
tengerentúli	ausland	tengerentúli	auslinden	ADJ;NOM;SG	N;NOM;NEUT;SG
asszisztensek	assistenz	assziszten	assistenz	N;NOM;PL	
asszisztensek	assistenten	assziszten	assistent	N;NOM;PL	V;PL;FIN
asszisztensek	hilfskräfte	assziszten	hilfskräfen	N;NOM;PL	
düsseldorf	düsseldorf	düsseldorf	düsseldorf		PROPN;NOM;NEUT;SG
düsseldorf	düsseldorf	düsseldorf	düsseldorf		PROPN;NOM;NEUT;SG
termelt	erzeugte	termelt	erzeugen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;SG
csarnok	halle	csarnok	hallen	N;NOM;SG	
csarnok	eingangshalle	csarnok	eingangshall	N;NOM;SG	ADJ;NOM;FEM;SG
csarnok	flur	csarnok	flur	N;NOM;SG	
csarnok	hall	csarnok	hall	N;NOM;SG	
csarnok	saal	csarnok	saalen	N;NOM;SG	ADV
spider	spinnen	spider	spinnen		V;NFIN
interaktív	interaktiv	interaktív	interaktiv	N;NOM;SG	ADJ
interaktív	interaktiver	interaktív	interaktiv	N;NOM;SG	ADJ
interaktív	interaktives	interaktív	interaktiv	N;NOM;SG	ADJ;NOM;NEUT;SG
interaktív	interaktiven	interaktív	interaktiv	N;NOM;SG	ADJ
interaktív	interaktive	interaktív	interaktiv	N;NOM;SG	ADJ;NOM;FEM;PL
sex	geschlecht	sex	schlechen	N;NOM;SG	ADJ
sex	geschlechtsverkehr	sex	geschlechtsverkehr	N;NOM;SG	ADJ
sex	sex	sex	sex	N;NOM;SG	
autóval	mietwagen	autó	mietwagen	N;INS;SG	V;NFIN
autóval	auto	autó	auto	N;INS;SG	N;NOM;SG
autóval	wagen	autó	wagen	N;INS;SG	
autóval	pkw	autó	pkw	N;INS;SG	
autóval	autovermietung	autó	autovermietung	N;INS;SG	N;NOM;MASC;SG
paramount	paramount	paramoun	paramount		PROPN
hivatkozást	verbindung	hivatkozás	verbindung	N;ACC;SG	ADJ
hivatkozást	verlinken	hivatkozás	verlinken	N;ACC;SG	V;NFIN
hivatkozást	verlinkung	hivatkozás	verlinkung	N;ACC;SG	ADJ
alkotók	schöpfer	alkotó	schöpfer	N;NOM;PL	
szépség	schönheit	szépség	schönheit	N;NOM;SG	ADJ;NOM;FEM;SG
szépség	beauty	szépség	beauty	N;NOM;SG	
csomag	rucksack	csomag	rucksack	N;NOM;SG	PROPN
csomag	packen	csomag	packen	N;NOM;SG	V;NFIN
csomag	pack	csomag	packen	N;NOM;SG	
csomag	pauschale	csomag	pauschal	N;NOM;SG	ADJ;NOM;FEM;PL
csomag	paket	csomag	paket	N;NOM;SG	
kai	kai	kai	kai		PROPN;NOM;MASC;SG
kazahsztán	kasachstan	kaza+hsz	kasachstan		PROPN;NOM;SG
puy	puy	puy	puy		PROPN;NOM;SG
utazási	reise	utazási	reise	N;NOM;SG	
utazási	reisen	utazási	reisen	N;NOM;SG	V;NFIN
linnaeus	linnaeus	linnaeus	linnaeus	PROPN;NOM;SG	PROPN;NOM;SG
radioaktív	radioaktiv	radioaktív	radioaktiv	N;NOM;SG	ADJ
radioaktív	radioaktiver	radioaktív	radioaktiv	N;NOM;SG	ADJ
radioaktív	radioaktivität	radioaktív	radioaktivität	N;NOM;SG	ADJ
radioaktív	radioaktive	radioaktív	radioaktiv	N;NOM;SG	ADJ;NOM;FEM;PL
radioaktív	radioaktiven	radioaktív	radioaktiv	N;NOM;SG	ADJ
jamaica	jamaika	jamaica	jamaika		PROPN;NOM;MASC;SG
jamaica	jamaica	jamaica	jamaica		PROPN;NOM;MASC;SG
vallott	gesteht	vallott	stehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
kopasz	kahl	kopasz	kahl		ADJ
kopasz	bald	kopasz	bald		ADV
kaukázusi	kaukasus	kaukázusi	kaukasus	ADJ;NOM;SG	PROPN;NOM;SG
kaukázusi	weiß	kaukázusi	wissen	ADJ;NOM;SG	V;IND;SG;3;PRS;FIN
kaukázusi	kaukasischen	kaukázusi	kaukasisch	ADJ;NOM;SG	ADJ;NOM;MASC;PL
bokor	gebüsch	bokor	gebüsch		ADJ
bokor	büsche	bokor	büschen		ADJ
bokor	bush	bokor	bush		PROPN;NOM;MASC;SG
bokor	gebüsch	bokor	gebüsch		ADJ
bokor	bushs	bokor	bushs		PROPN;NOM;MASC;SG
bokor	busch	bokor	busch		PROPN
bokor	strauch	bokor	strauch		PROPN
búza	weizen	búza	weizen	N;NOM;SG	
búza	getreide	búza	getreide	N;NOM;SG	
bónusz	zuschlag	bónusz	zuschlagen		
bónusz	aufschlag	bónusz	aufschlagen		ADJ
bónusz	prämien	bónusz	prämien		N;NOM
hónapja	monat	hónap	monat	N;NOM;SG	ADV
hónapja	monats	hónap	monats	N;NOM;SG	
hónapja	monate	hónap	monat	N;NOM;SG	ADV
hónapja	monaten	hónap	Monat	N;NOM;SG	N;DAT;MASC;PL
mióta	seit	mióta	seit	ADV	ADP
amy	amy	amy	amy	N;NOM;SG	PROPN;NOM;SG
jelentéktelen	unbedeutend	jelentéktelen	unbedeutend		ADJ
jelentéktelen	unwichtig	jelentéktelen	unwichtig		ADJ
jelentéktelen	bedeutungslos	jelentéktelen	bedeutungslos		ADJ
jelentéktelen	sinnlos	jelentéktelen	sinnlos		ADJ
jelentéktelen	unbedeutend	jelentéktelen	unbedeutend		ADJ
jelentéktelen	bedeutungslos	jelentéktelen	bedeutungslos		ADJ
jelentéktelen	unerheblich	jelentéktelen	unerheblich		ADJ
jelentéktelen	unwesentlich	jelentéktelen	unwesentlich		ADJ
jelentéktelen	unwichtig	jelentéktelen	unwichtig		ADJ
alpha	alfa	alpha	alfa		PROPN;NOM;SG
sör	biere	sör	bieren	N;NOM;SG	
sör	biergarten	sör	biergarten	N;NOM;SG	V;NFIN
sör	bier	sör	bier	N;NOM;SG	
hughes	hughes	hughes	hughes		PROPN;NOM;SG
morva	mährischen	morva	mährisch		ADJ;PL
jake	jake	jake	jaken		PROPN;NOM;SG
sorba	warteschlange	sor	warteschlange	N;IN+ALL;SG	ADJ;NOM;FEM;PL
sorba	anstehen	sor	anstehen	N;IN+ALL;SG	V;NFIN
hopkins	hopkins	hopkins	hopkins		PROPN;NOM;MASC;SG
stark	stark	stark	stark	PROPN;NOM;SG	ADJ
olivier	olivier	olivier	olivier		PROPN;NOM;MASC;SG
niger	niger	niger	nige		PROPN;NOM;SG
megjelölt	markierten	megjelölt	markiert		V;IND;PL;3;PST;FIN
megjelölt	etikettiert	megjelölt	etikettieren		V;V.PTCP
megjelölt	markiert	megjelölt	markieren		ADJ;V.PTCP
megjelölt	markierte	megjelölt	markiert		ADJ;NOM;SG
megjelölt	markierten	megjelölt	markiert		V;IND;PL;3;PST;FIN
megjelölt	markiert	megjelölt	markieren		ADJ;V.PTCP
megjelölt	gekennzeichnet	megjelölt	kennzeichnen		ADJ;V.PTCP
megjelölt	markierte	megjelölt	markiert		ADJ;NOM;SG
kizárólagos	exklusive	kizárólagos	exklusive	ADJ;NOM;SG	ADJ;NOM;FEM;PL
szemét	abfall	szem	abfall	N;ACC;SG	
szemét	mülleimer	szem	mülleimer	N;ACC;SG	ADJ
szemét	müll	szem	müll	N;ACC;SG	ADV
szemét	blödsinn	szem	blödsinn	N;ACC;SG	ADV
szemét	quatsch	szem	quatsch	N;ACC;SG	ADV
szemét	unsinn	szem	unsinn	N;ACC;SG	
szemét	müll	szem	müll	N;ACC;SG	ADV
szemét	abfall	szem	abfall	N;ACC;SG	
szemét	papierkorb	szem	papierkorbe	N;ACC;SG	PROPN
szemét	mülleimer	szem	mülleimer	N;ACC;SG	ADJ
szemét	müll	szem	müll	N;ACC;SG	ADV
lakás	flat	lakás	flat	N;NOM;SG	
lakás	flach	lakás	flach	N;NOM;SG	ADJ
lakás	ferienwohnungen	lakás	ferienwohnung	N;NOM;SG	V;NFIN
lakás	ferienwohnung	lakás	Ferienwohnung	N;NOM;SG	ADJ
lakás	gehäuse	lakás	gehäus	N;NOM;SG	
lakás	wohnen	lakás	wohnen	N;NOM;SG	V;NFIN
lakás	wohnungsbau	lakás	wohnungsbau	N;NOM;SG	ADJ
trilógia	trilogie	trilógia	trilogie	N;NOM;SG	
dakota	dakota	dakota	dakota		PROPN;NOM;MASC;SG
szombaton	samstag	szombat	samstag	N;ON+ESS;SG	ADV
szombaton	samstags	szombat	samstags	N;ON+ESS;SG	ADV
julianna	julianna	julianna	julianna	N;NOM;SG	ADJ
évenként	jährliche	évenkén	jährlich	N;ABS;SG	ADJ;NOM;FEM;PL
évenként	jährlich	évenkén	jährlich	N;ABS;SG	ADJ
évenként	jährlichen	évenkén	jährlich	N;ABS;SG	ADJ
koncepció	konzeption	koncepció	konzeption		N;SG
koncepció	konzept	koncepció	konzept		N;NOM;NEUT;SG
koncepció	begriff	koncepció	begreifen		N;MASC;SG
mti	mti	mti	mti	N;NOM;SG	
jeanne	johanna	jelenik	johanna		PROPN;NOM;FEM;SG
jeanne	joan	jelenik	joan		PROPN;NOM;MASC;SG
jeanne	jeanne	jelenik	jeann		PROPN;NOM;FEM;SG
átalakított	modifizierte	átalakított	modifizieren	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;SG
átalakított	umgerechnet	átalakított	umgerechnet	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
átalakított	angepasste	átalakított	angepaßt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG
előnyös	vorteilhaft	előnyös	vorteilhaft		ADJ
előnyös	vorteilhafte	előnyös	vorteilhaft		ADJ;NOM;FEM;PL
előnyös	vorteilhaft	előnyös	vorteilhaft		ADJ
törlése	löschen	törlés	löschen	N;NOM;SG	V;NFIN
törlése	entfernen	törlés	entfernen	N;NOM;SG	V;NFIN
törlése	lösche	törlés	lösche	N;NOM;SG	V;SG;FIN
alább	unterhalb	alá	unterhalb	ADV	ADP
bizonyítékok	beweismittel	bizonyítékok	beweismittel	N;NOM;PL	
bizonyítékok	nachweise	bizonyítékok	nachweise	N;NOM;PL	N;NOM;FEM;SG
burgenland	burgenland	burgenland	burgenland	N;NOM;SG	ADJ
bsc	bsc	bsc	bsc		PROPN;NOM;MASC;SG
ávila	ávila	ávila	ávila		PROPN;NOM;MASC;SG
eduardo	eduardo	eduardo	eduardo		PROPN;NOM;SG
fizikusok	physiker	fizikus	physiker	N;NOM;PL	ADJ
simpson	simpsons	simpson	simpsons		PROPN;NOM;SG
simpson	simpson	simpson	simpson		PROPN;SG
nílus	nil	nílus	nil		PROPN;NOM;MASC;SG
élőlény	organismen	élőlény	organismen	N;NOM;SG	N;PL
orange	orangen	orang	orangen		V;NFIN
számláló	counter	számláló	counter		PROPN
számláló	schalter	számláló	schalter		ADJ
elkerülése	vermeiden	elkerülés	vermeiden	N;NOM;SG	V;NFIN
elkerülése	meiden	elkerülés	meiden	N;NOM;SG	V;NFIN
elkerülése	vermeiden	elkerülés	vermeiden	N;NOM;SG	V;NFIN
elkerülése	meiden	elkerülés	meiden	N;NOM;SG	V;NFIN
elkerülése	vermeiden	elkerülés	vermeiden	N;NOM;SG	V;NFIN
konszenzus	einvernehmen	konszenzus	einvernehmen	N;NOM;SG	V;NFIN
konszenzus	einigkeit	konszenzus	einigkeit	N;NOM;SG	
konszenzus	konsens	konszenzus	konsens	N;NOM;SG	ADV
michelle	michelle	michelle	michell	N;NOM;SG	PROPN;NOM;FEM;SG
michelle	bernd	michelle	bernd	N;NOM;SG	PROPN;NOM;MASC;SG
paula	paula	paula	paula		PROPN;NOM;SG
gerhard	gerhard	gerhard	gerhard		PROPN;NOM;MASC;SG
kapcsolatai	anschlüsse	kapcsolat	anschlüssen	N;NOM;PL	
kapcsolatai	verbindungen	kapcsolat	verbindung	N;NOM;PL	V;NFIN
közreműködő	beitrag	közreműködő	beitregen	ADJ;NOM;SG	N;SG
közreműködő	mitwirkenden	közreműködő	mitwirkend	ADJ;NOM;SG	V;IND;PL;3;PST;FIN
közreműködő	beteiligte	közreműködő	beteiligen	ADJ;NOM;SG	V;IND;SG;3;PST;FIN
közreműködő	mitwirkenden	közreműködő	mitwirkend	ADJ;NOM;SG	V;IND;PL;3;PST;FIN
nicaragua	mittelamerika	nicarag	mittelamerika	N;NOM;SG	ADJ
nicaragua	nicaragua	nicarag	nicaragua	N;NOM;SG	PROPN;NOM;MASC;SG
castro	castro	castro	castro		PROPN;NOM;SG
vandalizmus	vandalismus	vandalizmus	vandalismus	N;NOM;SG	ADV
rhône	rhône	rhône	rhônen		PROPN;NOM;SG
mobile	mobile	mobile	mobil		ADJ;NOM;FEM;PL
mobile	mobilfunk	mobile	mobilfunk		PROPN
mobile	beweglich	mobile	beweglich		ADJ
mobile	mobil	mobile	mobil		ADJ
mobile	mobilgeräte	mobile	mobilgerät		ADJ
glenn	glenn	glenn	glenn		PROPN;SG
stein	stein	stein	stein		PROPN;NOM;MASC;SG
gombák	pilzen	gomba	pilzen	N;NOM;PL	V;NFIN
gombák	champignons	gomba	champignons	N;NOM;PL	PROPN
gombák	pilze	gomba	pilz	N;NOM;PL	
gombák	pilz	gomba	pilz	N;NOM;PL	
gombák	pilze	gomba	pilz	N;NOM;PL	
gombák	pilzen	gomba	pilzen	N;NOM;PL	V;NFIN
gombák	pilze	gomba	pilz	N;NOM;PL	
ablakok	windows	ablak	windows	N;NOM;PL	PROPN;NOM;SG
ablakok	schaufenster	ablak	schaufenster	N;NOM;PL	ADJ
ablakok	fenster	ablak	fenster	N;NOM;PL	ADJ
ablakok	scheiben	ablak	scheiben	N;NOM;PL	V;NFIN
ablakok	fenstern	ablak	fenstern	N;NOM;PL	V;NFIN
brno	brünn	brno	brünn	PROPN;NOM;SG	
brno	brno	brno	brno	PROPN;NOM;SG	PROPN
évszázad	jahrhundert	évszázad	jahrhundert	N;NOM;SG	ADJ
évszázad	century	évszázad	century	N;NOM;SG	PROPN
évszázad	jahrhunderts	évszázad	jahrhundert	N;NOM;SG	ADV
armstrong	armstrong	armstrong	armstrong		PROPN
csomópont	knoten	csomópont	knot	N;NOM;SG	V;NFIN
csomópont	knotenpunkt	csomópont	knotenpunkt	N;NOM;SG	ADJ
csomópont	abzweigung	csomópont	abzweigung	N;NOM;SG	
csomópont	kreuzung	csomópont	kreuzung	N;NOM;SG	
csomópont	junction	csomópont	junction	N;NOM;SG	PROPN
csomópont	knotenpunkt	csomópont	knotenpunkt	N;NOM;SG	ADJ
törvénytelen	unrechtmäßig	törvénytelen	unrechtmäßig		ADJ
törvénytelen	unrechtmäßigen	törvénytelen	unrechtmäßig		ADJ
törvénytelen	unrechtmäßig	törvénytelen	unrechtmäßig		ADJ
törvénytelen	rechtswidrig	törvénytelen	rechtswidrig		ADJ
törvénytelen	rechtswidrige	törvénytelen	rechtswidrige		ADJ;NOM;FEM;PL
aranyos	süss	aranyos	süßen		ADJ
aranyos	süß	aranyos	süß		ADJ
aranyos	niedlich	aranyos	niedlich		ADJ
aranyos	süßen	aranyos	süßen		ADJ
próbáltam	versuchte	próbál	versuchen	V;INDF;IND;SG;1;PST;FIN;ACT	V;IND;SG;3;PST;FIN
próbáltam	versuchten	próbál	versuchen	V;INDF;IND;SG;1;PST;FIN;ACT	V;IND;PL;3;PST;FIN
palermo	palermo	palermo	palermo		PROPN;SG
palermo	syrakus	palermo	syrakus		PROPN;NOM;MASC;SG
bezárt	geschlossene	bezárt	geschlossen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;PL
csökkentése	verringern	csökkentés	verringern	N;NOM;SG	V;NFIN
csökkentése	senken	csökkentés	senken	N;NOM;SG	V;NFIN
csökkentése	reduzieren	csökkentés	reduzieren	N;NOM;SG	V;NFIN
csökkentése	reduzieren	csökkentés	reduzieren	N;NOM;SG	V;NFIN
rain	rain	rain	rain		PROPN
rain	regen	rain	rege		V;NFIN
rain	regenwasser	rain	regenwasser		ADJ
auto	auto	auto	auto		N;NOM;SG
auto	automatik	auto	automatik		ADJ
auto	automatisch	auto	automatisch		ADJ
kitörés	ausbrechen	kitörés	ausbrechen	N;NOM;SG	V;NFIN
kitörés	breakout	kitörés	breakout	N;NOM;SG	PROPN
kitörés	ausbrüche	kitörés	ausbrüchen	N;NOM;SG	
kitörés	eruption	kitörés	Eruption	N;NOM;SG	PROPN
freddie	freddie	freddie	freddie		PROPN;NOM;SG
apache	apache	apac	apache	N;NOM;SG	PROPN;NOM;SG
apache	apachen	apac	apach	N;NOM;SG	
esküvő	heirat	esküvő	heirat	N;NOM;SG	
esküvő	hochzeiten	esküvő	hochzeiten	N;NOM;SG	ADJ
esküvő	heiraten	esküvő	heiraten	N;NOM;SG	V;NFIN
hudson	hudson	huds	hudson		PROPN;NOM;MASC;SG
utcák	strassen	utca	strassen	N;NOM;PL	V;NFIN
utcák	straße	utca	straß	N;NOM;PL	ADJ
utcák	gassen	utca	gassen	N;NOM;PL	V;NFIN
alekszandrovics	alexandrowitsch	alekszandrovics	alexandrowitsch	N;NOM;SG	ADJ
perui	peruanischen	perui	peruanisch		ADJ;NOM;MASC;PL
perui	peru	perui	peru		PROPN;NOM;NEUT;SG
perui	südamerika	perui	südamerika		PROPN
koreográfus	choreograf	koreográfus	choreograf	N;NOM;SG	ADJ
recept	verschreibung	recept	verschreibung	N;NOM;SG	
recept	rezept	recept	rezept	N;NOM;SG	PROPN
recept	rezepte	recept	rezept	N;NOM;SG	
recept	rezeptur	recept	rezeptur	N;NOM;SG	PROPN
recept	rezept	recept	rezept	N;NOM;SG	PROPN
társaságok	körperschaften	társaság	körperschaft	N;NOM;PL	ADJ
társaságok	gesellschaften	társaság	gesellschaft	N;NOM;PL	ADJ
társaságok	kapitalgesellschaften	társaság	kapitalgesellschaften	N;NOM;PL	ADJ
társaságok	firmen	társaság	farmen	N;NOM;PL	V;NFIN
társaságok	gesellschaften	társaság	gesellschaft	N;NOM;PL	ADJ
megszüntetése	beendigung	megszüntetés	beendigung	N;NOM;SG	ADV
megszüntetése	kündigung	megszüntetés	kündigung	N;NOM;SG	ADJ
siemens	siemens	siemens	siemens	N;NOM;SG	
kiadások	ausgaben	kiadás	ausgeben	N;NOM;PL	V;FIN
kiadások	ausgaben	kiadás	ausgeben	N;NOM;PL	V;FIN
kiadások	aufwendungen	kiadás	aufwendingen	N;NOM;PL	V;NFIN
kiadások	ausgaben	kiadás	ausgeben	N;NOM;PL	V;FIN
kiadások	aufwendungen	kiadás	aufwendingen	N;NOM;PL	V;NFIN
kiadások	ausgaben	kiadás	ausgeben	N;NOM;PL	V;FIN
kiadások	kosten	kiadás	kosten	N;NOM;PL	V;NFIN
kiadások	spesen	kiadás	spesen	N;NOM;PL	
kiadások	unkosten	kiadás	unkosten	N;NOM;PL	
kiadások	aufwendungen	kiadás	aufwendingen	N;NOM;PL	V;NFIN
nyelvészet	grammatik	nyelvészet	grammatik	N;NOM;SG	ADJ
nyelvészet	linguistik	nyelvészet	linguistik	N;NOM;SG	PROPN
nyelvészet	sprachwissenschaft	nyelvészet	sprachwissenschaft	N;NOM;SG	ADJ
hollywoodi	hollywood	hollywoodi	hollywood		PROPN
divat	mode	divat	mode	N;NOM;SG	
christoph	christoph	christoph	christoph		PROPN;NOM;MASC;SG
összeg	höhe	összeg	höch	N;NOM;SG	
összeg	summe	összeg	summen	N;NOM;SG	
összeg	sum	összeg	sum	N;NOM;SG	
nicole	nicole	nicole	nicole		PROPN;NOM;FEM;SG
nepál	nepal	nepál	nepal	PROPN;NOM;SG	PROPN;NOM;NEUT;SG
távközlési	telecom	távközlési	telecom	N;NOM;SG	PROPN;NOM;SG
távközlési	telekom	távközlési	telekom	N;NOM;SG	PROPN;NOM;SG
távközlési	telekommunikation	távközlési	telekommunikation	N;NOM;SG	PROPN
távközlési	telekommunikation	távközlési	telekommunikation	N;NOM;SG	PROPN
távközlési	fernmeldewesen	távközlési	fernmeldewesen	N;NOM;SG	ADJ;NOM
távközlési	telekommunikation	távközlési	telekommunikation	N;NOM;SG	PROPN
távközlési	fernmeldewesen	távközlési	fernmeldewesen	N;NOM;SG	ADJ;NOM
távközlési	nachrichtentechnik	távközlési	nachrichtentechnik	N;NOM;SG	ADJ
kocsik	autos	kocsik	autos	N;NOM;PL	
kocsik	kraftfahrzeuge	kocsik	kraftfahrzeuge	N;NOM;PL	ADJ;NOM
kocsik	pkw	kocsik	pkw	N;NOM;PL	
kocsik	pkws	kocsik	pkws	N;NOM;PL	
kocsik	wagen	kocsik	wagen	N;NOM;PL	
felújítás	renovierungsarbeiten	felújítás	renovierungsarbeiten	N;NOM;SG	V;NFIN
felújítás	erneuerung	felújítás	Erneuerung	N;NOM;SG	ADJ;NOM;FEM;SG
felújítás	verlängerung	felújítás	verlängerung	N;NOM;SG	ADJ;NOM;FEM;SG
felújítás	instandsetzung	felújítás	instandsetzung	N;NOM;SG	
professzionális	fachmann	professzionális	fachmann	ADJ;NOM;SG	
professzionális	profi	professzionális	profi	ADJ;NOM;SG	
professzionális	professionelle	professzionális	professionell	ADJ;NOM;SG	ADJ;NOM;FEM;PL
houston	houston	houst	houston		PROPN;NOM;SG
ulrich	ulrich	ulrich	ulrich		PROPN;NOM;MASC;SG
működés	betrieb	működés	betreiben	N;NOM;SG	V;IND;SG;3;PST;FIN
működés	arbeitsweise	működés	arbeitsweise	N;NOM;SG	ADV
működés	operation	működés	operation	N;NOM;SG	
működés	funktionstüchtig	működés	funktionstüchtig	N;NOM;SG	ADJ
működés	funktionieren	működés	funktionieren	N;NOM;SG	V;NFIN
működés	arbeitsweise	működés	arbeitsweise	N;NOM;SG	ADV
működés	funktionsweise	működés	funktionsweise	N;NOM;SG	ADV
lika	lika	lika	lika	PROPN;NOM;SG	PROPN;NOM;SG
istennő	göttin	istennő	göttin	N;NOM;SG	
hidak	bridges	híd	bridges	N;NOM;PL	PROPN;NOM;NEUT;SG
lombard	lombard	lombard	lombard		ADJ
vívás	fechten	vívás	fecht	N;NOM;SG	V;NFIN
vívás	zäune	vívás	zäunen	N;NOM;SG	N;NOM;FEM;PL
vívás	schwertkampf	vívás	schwertkampf	N;NOM;SG	ADJ
waters	wasser	waters	wasser		N;NOM;NEUT;SG
waters	waters	waters	waters		PROPN;NOM;SG
waters	gewässern	waters	gewäßtern		V;NFIN
fbi	fbi	fbi	fbi	N;NOM;SG	PROPN;NOM;MASC;SG
későn	late	későn	late		PROPN
későn	spät	későn	spät		ADJ
vert	vert	ver	vert	V;INDF;IND;SG;3;PST;FIN;ACT	
szociológus	soziologe	szociológus	soziologe	N;NOM;SG	ADJ
szociológus	soziologen	szociológus	soziolog	N;NOM;SG	ADJ
cape	cape	cap	cape		PROPN;NOM;SG
cape	umhang	cap	umhang		N
cape	kapstadt	cap	kapstadt		PROPN;NOM;SG
kiadatlan	unveröffentlichte	kiadatlan	unveröffentlicht		ADJ;NOM;FEM;PL
kiadatlan	veröffentlichte	kiadatlan	veröffentlichen		V;IND;SG;3;PST;FIN
vilma	vilma	vilma	vilma		PROPN;NOM;FEM;SG
lili	lily	lili	lily		PROPN;NOM;SG
lili	lili	lili	lili		PROPN;NOM;SG
harald	harald	harald	harald		PROPN;NOM;MASC;SG
plus	zzgl	plus	zzgl		
plus	zuzüglich	plus	zuzüglich		ADV
érvénytelen	ungültige	érvénytelen	ungültig		ADJ;NOM;FEM;PL
érvénytelen	ungültiger	érvénytelen	ungültig		ADJ
érvénytelen	ungültig	érvénytelen	ungültig		ADJ
kövér	fetten	kövér	fett		V;NFIN
kövér	fettgehalt	kövér	fetthalt		ADJ
kövér	fette	kövér	fett		N;NOM;FEM;PL
kínál	angebot	kínál	anpieten	V;INDF;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
kínál	angebote	kínál	angebit	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;PL
kolostorban	kloster	kolostor	kloster	N;IN+ESS;SG	ADJ
kolostorban	klöster	kolostor	klöst	N;IN+ESS;SG	ADJ
kolostorban	klosters	kolostor	klosters	N;IN+ESS;SG	ADJ
kerék	rad	kerék	raden	N;NOM;SG	
kerék	lenkrad	kerék	lenkrad	N;NOM;SG	ADV
kerék	räder	kerék	rad	N;NOM;SG	
kerék	rädern	kerék	rad	N;NOM;SG	
kerék	felgen	kerék	felgen	N;NOM;SG	V;NFIN
kerék	räder	kerék	rad	N;NOM;SG	
vegyész	chemiker	vegyész	chemiker	N;NOM;SG	ADJ
vegyész	apotheke	vegyész	apothek	N;NOM;SG	ADJ;NOM;FEM;SG
vegyész	apotheker	vegyész	apotheker	N;NOM;SG	ADJ
fejlesztések	verbesserungen	fejlesztés	verberseringen	N;NOM;PL	V
fejlesztések	erweiterungen	fejlesztés	erweiterung	N;NOM;PL	V
fejlesztések	verbesserungen	fejlesztés	verberseringen	N;NOM;PL	V
fejlesztések	verbesserung	fejlesztés	verbesserung	N;NOM;PL	N;NOM;FEM;SG
fejlesztések	aufrüstung	fejlesztés	aufrüstung	N;NOM;PL	N;SG
fejlesztések	aktualisierungen	fejlesztés	aktualisierung	N;NOM;PL	V;NFIN
fejlesztések	erweiterungen	fejlesztés	erweiterung	N;NOM;PL	V
fejlesztések	upgrades	fejlesztés	upgrad	N;NOM;PL	N;NOM;NEUT;SG
fejlesztések	entwicklungen	fejlesztés	entwicklung	N;NOM;PL	V;NFIN
emelet	fußboden	emelet	fußboden	N;NOM;SG	V;NFIN
emelet	stockwerk	emelet	stockwerk	N;NOM;SG	ADJ
emelet	boden	emelet	boden	N;NOM;SG	ADV
emelet	geschoss	emelet	geschossen	N;NOM;SG	ADJ
szimmetrikus	symmetrische	szimmetrikus	symmetrisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
szimmetrikus	symmetrische	szimmetrikus	symmetrisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
kártya	karten	kártya	kart	N;NOM;SG	V;NFIN
kártya	kreditkarten	kártya	kreditkarten	N;NOM;SG	ADJ
