kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
brigitte	brigitte	brigitt	brigitte	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
fränkischen	fränkische	fränkischen	fränkische	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
zugrunde	underliggende	zugrunde	underliggende	ADV	ADJ
zugrunde	tilgrundliggende	zugrunde	tilgrundliggende	ADV	ADJ
zugrunde	bagvedliggende	zugrunde	bagvedliggende	ADV	ADJ
barry	barry	barry	barry	PROPN;SG	
brüdern	brødrene	brüdern	broder		N;DEF;MASC+FEM;PL
brüdern	brødre	brüdern	broder		N;INDF;MASC+FEM;PL
brüdern	brothers	brüdern	brothe		
patent	patent	patent	patent	PROPN	N;INDF;NEUT;SG
patent	patentet	patent	patent	PROPN	N;DEF;NEUT;SG
patent	patenter	patent	patent	PROPN	N;INDF;MASC+FEM;PL
patent	patent	patent	patent	PROPN	N;INDF;NEUT;SG
patent	patenter	patent	patent	PROPN	N;INDF;MASC+FEM;PL
webseiten	website	webseiten	website	V;NFIN	N;INDF;NEUT;SG
webseiten	hjemmeside	webseiten	hjemmeside	V;NFIN	N;INDF;MASC+FEM;SG
webseiten	webside	webseiten	webside	V;NFIN	N;INDF;MASC+FEM;SG
webseiten	hjemmesiden	webseiten	hjemmeside	V;NFIN	N;DEF;MASC+FEM;SG
webseiten	websted	webseiten	websted	V;NFIN	N;INDF;MASC+FEM;SG
webseiten	web	webseiten	web	V;NFIN	N;INDF;MASC+FEM;SG
webseiten	www	webseiten	www	V;NFIN	N;INDF;MASC+FEM;SG
webseiten	spind	webseiten	spind	V;NFIN	N;INDF;NEUT;SG
webseiten	sites	webseiten	sites	V;NFIN	N;INDF;MASC+FEM;PL
webseiten	lokaliteter	webseiten	lokalitet	V;NFIN	N;INDF;MASC+FEM;PL
webseiten	hjemmesider	webseiten	hjemmeside	V;NFIN	N;INDF;MASC+FEM;PL
webseiten	websteder	webseiten	websted	V;NFIN	N;INDF;NEUT;PL
webseiten	websites	webseiten	websites	V;NFIN	N;INDF;NEUT;PL
webseiten	websider	webseiten	webside	V;NFIN	N;INDF;MASC+FEM;PL
unterfamilie	subfamily	unterfamilie	subfamily	ADJ	N;INDF;MASC+FEM;SG
knochen	bones	knochen	bone	V;NFIN	N;INDF;MASC+FEM;SG
knochen	knogler	knochen	knogle	V;NFIN	N;INDF;MASC+FEM;PL
knochen	bone	knochen	bone	V;NFIN	
knochen	knogler	knochen	knogle	V;NFIN	N;INDF;MASC+FEM;PL
knochen	knogle	knochen	knogle	V;NFIN	N;INDF;MASC+FEM;SG
ack	ack	ack	ack		
veb	veb	veb	veb	PROPN	
posen	poznan	pos	poznan	PROPN	N;INDF;MASC+FEM;SG
posen	poznań	pos	poznań	PROPN	N;INDF;MASC+FEM;SG
wenzel	wenzel	wenzel	wenzel		N;INDF;MASC+FEM;SG
pionier	pioneer	pionier	pione	ADJ	N;INDF;MASC+FEM;SG
pionier	pioner	pionier	pion	ADJ	N;INDF;MASC+FEM;SG
pionier	pionerer	pionier	pionere	ADJ	V;IND;PRS;FIN;ACT
type	indtast	type	indtast		V;IMP
type	skriv	type	skrive		V;IMP
type	type	type	type		N;INDF;MASC+FEM;SG
blütezeit	blomstrende	blütezeit	blomstrende	ADJ	V;PRS;V.PTCP
blütezeit	blomstre	blütezeit	blomster	ADJ	V;NFIN;ACT
blütezeit	blomstrer	blütezeit	blomstre	ADJ	V;IND;PRS;FIN;ACT
blütezeit	bloom	blütezeit	bloom	ADJ	
metz	metz	metz	metz	PROPN;NOM;MASC;SG	
harold	harold	harold	harold	PROPN;NOM;MASC;SG	
brothers	brødrene	brothers	broder	PROPN;NOM;SG	N;DEF;MASC+FEM;PL
brothers	brødre	brothers	broder	PROPN;NOM;SG	N;INDF;MASC+FEM;PL
brothers	brothers	brothers	brothe	PROPN;NOM;SG	
tests	tester	tests	test	N	V;IND;PRS;FIN;ACT
entfernten	fjernbetjening	entfernt	fjernbetjening	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;SG
entfernten	fjerntliggende	entfernt	fjerntliggende	V;IND;PL;3;PST;FIN	ADJ
entfernten	fjernbetjeningen	entfernt	fjernbetjening	V;IND;PL;3;PST;FIN	N;DEF;MASC+FEM;SG
entfernten	fjernt	entfernt	fjern	V;IND;PL;3;PST;FIN	ADV
ausgehen	natklubber	ausgehen	natklub	V;NFIN	N;INDF;MASC+FEM;PL
ausgehen	natteliv	ausgehen	natteliv	V;NFIN	N;INDF;NEUT;SG
ausgehen	dating	ausgehen	dating	V;NFIN	N;INDF;MASC+FEM;SG
ausgehen	ud	ausgehen	ud	V;NFIN	ADV
ausgehen	out	ausgehen	out	V;NFIN	
ausgehen	ude	ausgehen	ude	V;NFIN	ADV
lebenslauf	genoptager	lebenslauf	genoptage		V;IND;PRS;FIN;ACT
lebenslauf	genoptages	lebenslauf	genoptage		V;IND;PRS;NFIN;PASS
lebenslauf	undervisningsplan	lebenslauf	undervisningsplan		N;INDF;MASC+FEM;SG
lebenslauf	curriculum	lebenslauf	curriculum		N;INDF;NEUT;SG
lebenslauf	pensum	lebenslauf	pensum		N;INDF;NEUT;SG
lebenslauf	biografi	lebenslauf	biografi		N;INDF;MASC+FEM;SG
lebenslauf	genoptage	lebenslauf	genoptage		V;NFIN;ACT
alkohol	sprut	alkohol	sprut		N;INDF;MASC+FEM;SG
alkohol	alkohol	alkohol	alkohol		N;INDF;MASC+FEM;SG
alkohol	sprut	alkohol	sprut		N;INDF;MASC+FEM;SG
gene	gene	gen	gene		N;INDF;MASC+FEM;SG
gene	gen	gen	gen		N;INDF;NEUT;SG
gene	gener	gen	gen		N;INDF;NEUT;PL
gene	generne	gen	gen		N;DEF;NEUT;PL
trasse	path	trassen	path	N	
rechnen	regning	rechnen	regning	V;NFIN	N;INDF;MASC+FEM;SG
rechnen	aritmetiske	rechnen	aritmetisk	V;NFIN	ADJ;PL
rechnen	forvent	rechnen	forvent	V;NFIN	ADJ;INDF;SG
rechnen	matematik	rechnen	matematik	V;NFIN	N;INDF;MASC+FEM;SG
silva	silva	silva	silva	PROPN	
bemerkenswert	bemærkelsesværdigt	bemerkenswert	bemærkelsesværdigt	ADJ	ADV
bemerkenswert	mærkbart	bemerkenswert	mærkbart	ADJ	ADV
bemerkenswert	bemærkelsesværdigt	bemerkenswert	bemærkelsesværdigt	ADJ	ADV
bemerkenswert	bemærkelsesværdigt	bemerkenswert	bemærkelsesværdigt	ADJ	ADV
deutlicher	tydeligere	deutlich	tydeligere	ADJ	ADV;CMPR
menschheit	menneskeheden	menschheit	menneskeheden		N;DEF;MASC+FEM;SG
menschheit	medmenneskelighed	menschheit	medmenneskelighed		N;INDF;MASC+FEM;SG
menschheit	menneskelighed	menschheit	menneskelighed		N;INDF;MASC+FEM;SG
menschheit	menneskeheden	menschheit	menneskeheden		N;DEF;MASC+FEM;SG
menschheit	menneskeheden	menschheit	menneskeheden		N;DEF;MASC+FEM;SG
ehre	ære	ehr	ære		N;INDF;MASC+FEM;SG
ehre	ære	ehr	ære		N;INDF;MASC+FEM;SG
ehre	hæder	ehr	hæde		N;INDF;MASC+FEM;SG
ehre	herlighed	ehr	herlighed		N;INDF;MASC+FEM;SG
ehre	ære	ehr	ære		N;INDF;MASC+FEM;SG
ehre	pragt	ehr	pragt		N;INDF;MASC+FEM;SG
öffentlicher	offentlighed	öffentlich	offentlighed	ADJ	N;INDF;MASC+FEM;SG
öffentlicher	offentligt	öffentlich	offentligt	ADJ	ADV
öffentlicher	offentligheden	öffentlich	offentlighed	ADJ	N;DEF;MASC+FEM;SG
toll	bompenge	toll	bompenge	ADJ	N;INDF;MASC+FEM;PL
toll	vejafgift	toll	vejafgift	ADJ	N;INDF;MASC+FEM;SG
christ	christian	christ	christian	PROPN	
christ	kristen	christ	kristen	PROPN	ADJ;INDF;MASC+FEM;SG
christ	kristus	christ	kristus	PROPN	N;INDF;MASC+FEM;SG
vorwort	præambel	vorworen	præambel		N;INDF;MASC+FEM;SG
vorwort	forord	vorworen	forord		N;INDF;NEUT;SG
vorwort	forord	vorworen	forord		N;INDF;NEUT;SG
miami	miami	miami	miami	PROPN;NOM;MASC;SG	
shanghai	shanghai	shanghai	shanghai	PROPN;NOM;MASC;SG	N;INDF;NEUT;SG
mexico	mexico	mexico	mexico	PROPN;NOM;SG	PROPN
bischofs	biskop	bischofs	biskop		N;INDF;MASC+FEM;SG
bischofs	bishop	bischofs	bishop		N;INDF;MASC+FEM;SG
bischofs	løber	bischofs	løbe		V;IND;PRS;FIN;ACT
vertretung	rep	vertretung	rep	N;FEM;SG	
vertretung	repræsentative	vertretung	repræsentativ	N;FEM;SG	ADJ;PL
vertretung	repræsentativt	vertretung	repræsentativt	N;FEM;SG	ADV
vertretung	repræsentativ	vertretung	repræsentativ	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
fauna	fauna	fauna	fauna		N;INDF;MASC+FEM;SG
fauna	dyreliv	fauna	dyreliv		N;INDF;NEUT;SG
protokoll	minutter	protokoll	minut	ADJ	N;INDF;NEUT;PL
protokoll	referat	protokoll	referat	ADJ	N;INDF;NEUT;SG
protokoll	udskrift	protokoll	udskrift	ADJ	N;INDF;MASC+FEM;SG
protokoll	protokollen	protokoll	protokol	ADJ	N;DEF;MASC+FEM;SG
protokoll	protokol	protokoll	protokol	ADJ	N;INDF;MASC+FEM;SG
protokoll	log	protokoll	log	ADJ	V;IMP
protokoll	logger	protokoll	logge	ADJ	V;IND;PRS;FIN;ACT
athleten	atlet	athlet	at	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;SG
athleten	atleter	athlet	atlet	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;PL
athleten	sportsfolk	athlet	sportsfolk	V;IND;PL;3;PST;FIN	N;INDF;NEUT;PL
lahn	lahn	lahn	lahn	PROPN;NOM;SG	
teilnehmern	deltagere	teilnehmern	deltager	V;NFIN	N;INDF;MASC+FEM;PL
teilnehmern	deltagerne	teilnehmern	deltager	V;NFIN	N;DEF;MASC+FEM;PL
teilnehmern	deltagere	teilnehmern	deltager	V;NFIN	N;INDF;MASC+FEM;PL
baker	baker	bak	bakke	PROPN	N;INDF;MASC+FEM;SG
baker	bageren	bak	bager	PROPN	N;DEF;MASC+FEM;SG
baker	bager	bak	bag	PROPN	V;IND;PRS;FIN;ACT
ethnischen	etnisk	ethnisch	etnisk	ADJ;PL	ADJ;INDF;SG
copa	copa	copa	copa	PROPN;NOM;SG	
breiter	bredere	breit	bred	ADJ	ADV;CMPR
breiter	bredere	breit	bred	ADJ	ADV;CMPR
udo	udo	udo	udo	PROPN;NOM;MASC;SG	PROPN
steuerung	kontrol	steuerung	kontrol	ADJ	N;INDF;MASC+FEM;SG
steuerung	control	steuerung	control	ADJ	
steuerung	kontroller	steuerung	kontrol	ADJ	N;INDF;MASC+FEM;PL
steuerung	styreenhed	steuerung	styreenhed	ADJ	N;INDF;MASC+FEM;SG
steuerung	controller	steuerung	control	ADJ	N;INDF;MASC+FEM;SG
steuerung	kontrollør	steuerung	kontrollør	ADJ	N;INDF;MASC+FEM;SG
steuerung	kontrollerer	steuerung	kontrollere	ADJ	V;IND;PRS;FIN;ACT
steuerung	kontrollerende	steuerung	kontrollere	ADJ	V;PRS;V.PTCP
steuerung	styrende	steuerung	styre	ADJ	V;PRS;V.PTCP
steuerung	styreformer	steuerung	styreforme	ADJ	N;INDF;MASC+FEM;PL
steuerung	regeringsførelse	steuerung	regeringsførelse	ADJ	N;INDF;MASC+FEM;SG
steuerung	ledelse	steuerung	ledelse	ADJ	N;INDF;MASC+FEM;SG
steuerung	forvaltning	steuerung	forvaltning	ADJ	N;INDF;MASC+FEM;SG
steuerung	styring	steuerung	styring	ADJ	N;INDF;MASC+FEM;SG
steuerung	kontrol	steuerung	kontrol	ADJ	N;INDF;MASC+FEM;SG
steuerung	kontroller	steuerung	kontrol	ADJ	N;INDF;MASC+FEM;PL
división	división	división	división	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
prinzipien	principper	prinzip	princip	V;NFIN	N;INDF;MASC+FEM;PL
prinzipien	principperne	prinzip	princip	V;NFIN	N;DEF;MASC+FEM;PL
lehrbuch	lærebog	lehrbuch	lærebog	PROPN	N;INDF;MASC+FEM;SG
comedy	komedie	comedy	komedie	PROPN	N;INDF;MASC+FEM;SG
basketballspieler	basket	basketballspieler	baske	ADJ	N;INDF;NEUT;SG
basketballspieler	basketball	basketballspieler	basketball	ADJ	N;INDF;MASC+FEM;SG
subsp	subsp	subsp	subsp		
hansen	hansen	hansen	hans	PROPN;NOM;SG	PROPN
catherine	cathrine	catherine	cathrin	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
catherine	catherine	catherine	catherin	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
catherine	katarina	catherine	katarina	PROPN;NOM;SG	
aufteilung	fordeling	aufteilung	fordeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	allokering	aufteilung	allokering	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	tildeling	aufteilung	tildeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	opdeling	aufteilung	opdeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	fordeling	aufteilung	fordeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	sammenbrud	aufteilung	sammenbrud	ADJ;SG	N;INDF;NEUT;SG
aufteilung	fordeling	aufteilung	fordeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	distribution	aufteilung	distribution	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	uddeling	aufteilung	uddeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	omdeling	aufteilung	omdeling	ADJ;SG	N;INDF;MASC+FEM;SG
aufteilung	opsplitning	aufteilung	opsplitning	ADJ;SG	N;INDF;MASC+FEM;SG
böhmischen	boheme	böhmisch	bohem	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
erwachsene	voksen	erwachsen	voksen	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
erwachsene	dyrket	erwachsen	dyrke	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
erwachsene	vokset	erwachsen	vokse	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
erwachsene	dyrkes	erwachsen	dyrke	ADJ;NOM;FEM;PL	V;IND;PRS;FIN;PASS
erwachsene	voksen	erwachsen	voksen	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
erwachsene	voksent	erwachsen	voksen	ADJ;NOM;FEM;PL	ADJ;INDF;NEUT;SG
werfen	afgivne	werfen	afgive	V;NFIN	ADJ;PL
werfen	kast	werfen	kast	V;NFIN	N;INDF;NEUT;SG
werfen	kast	werfen	kast	V;NFIN	N;INDF;NEUT;SG
werfen	kast	werfen	kast	V;NFIN	N;INDF;NEUT;SG
mexikanischen	mexicansk	mexikanisch	mexicansk	ADJ;NOM;MASC;PL	ADJ;INDF;SG
mexikanischen	mexicaner	mexikanisch	mexicaner	ADJ;NOM;MASC;PL	N;INDF;MASC+FEM;SG
philosophen	filosoffer	philosophen	filosof		N;INDF;MASC+FEM;PL
philosophen	filosof	philosophen	filosof		N;INDF;MASC+FEM;SG
frag	ask	frag	ask		
frag	spørg	frag	spørge		V;IMP
ehrenmitglied	honorære	ehrenmitglied	honorær	ADJ	N;INDF;NEUT;SG
dicke	fyldig	dick	fyldig	N;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
dicke	tykt	dick	tyk	N;NOM;FEM;PL	ADV
dicke	tykke	dick	tyk	N;NOM;FEM;PL	ADJ;PL
dicke	tyk	dick	tyk	N;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
dicke	tykkelse	dick	tykkelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;SG
irischen	irere	irisch	irer		N;INDF;MASC+FEM;PL
irischen	irske	irisch	irsk		ADJ;PL
irischen	irish	irisch	irish		
irischen	irerne	irisch	ire		N;DEF;MASC+FEM;PL
irischen	irsk	irisch	irsk		N;INDF;NEUT;SG
ländlichen	landdistrikt	ländlich	landdistrikt	ADJ	N;INDF;NEUT;SG
ländlichen	landdistrikter	ländlich	landdistrikt	ADJ	N;INDF;NEUT;PL
ländlichen	landdistrikterne	ländlich	landdistrikt	ADJ	N;DEF;NEUT;PL
han	han	han	han		PRO;NOM;MASC+FEM;SG;3
vielfalt	sort	vielfalt	sort	N;NOM;FEM;SG	ADJ;INDF;SG
wettbewerbe	konkurrencen	wettbewerb	konkurrence	N;NOM;PL	N;DEF;MASC+FEM;SG
wettbewerbe	konkurrence	wettbewerb	konkurrence	N;NOM;PL	N;INDF;MASC+FEM;SG
wettbewerbe	contest	wettbewerb	contest	N;NOM;PL	ADJ
heiraten	ægteskabet	heiraten	ægteskab	V;NFIN	N;DEF;NEUT;SG
heiraten	ægteskab	heiraten	ægteskab	V;NFIN	N;INDF;NEUT;SG
heiraten	ægteskaber	heiraten	ægteskab	V;NFIN	N;INDF;NEUT;PL
heiraten	bryllup	heiraten	bryllup	V;NFIN	N;INDF;NEUT;SG
heiraten	wedding	heiraten	wedding	V;NFIN	
murray	murray	murray	murray	PROPN;NOM;SG	
archäologe	arkæolog	archäologe	arkæolog		N;INDF;MASC+FEM;SG
austin	austin	austin	austin	PROPN;NOM;MASC;SG	
zelle	celle	zellen	celle		N;INDF;MASC+FEM;SG
zelle	cellerne	zellen	celler		N;DEF;NEUT;PL
zelle	solceller	zellen	solcel		N;INDF;NEUT;PL
zelle	celler	zellen	celler		N;INDF;NEUT;PL
wälder	skov	wald	skov		N;INDF;MASC+FEM;SG
wälder	woods	wald	woods		
wälder	skoven	wald	skov		N;DEF;MASC+FEM;SG
wälder	skove	wald	skov		N;INDF;MASC+FEM;PL
wälder	skovareal	wald	skovareal		N;INDF;NEUT;SG
wälder	skov	wald	skov		N;INDF;MASC+FEM;SG
wälder	skovene	wald	skov		N;DEF;MASC+FEM;PL
wälder	skove	wald	skov		N;INDF;MASC+FEM;PL
wälder	skov	wald	skov		N;INDF;MASC+FEM;SG
wälder	forest	wald	forest		
wälder	skoven	wald	skov		N;DEF;MASC+FEM;SG
wälder	skove	wald	skov		N;INDF;MASC+FEM;PL
schließung	afslutning	schließung	afslutning	ADJ	N;INDF;MASC+FEM;SG
schließung	lukning	schließung	lukning	ADJ	N;INDF;MASC+FEM;SG
schließung	lukker	schließung	lukke	ADJ	V;IND;PRS;FIN;ACT
schließung	afsluttende	schließung	afslutte	ADJ	V;PRS;V.PTCP
schließung	lukning	schließung	lukning	ADJ	N;INDF;MASC+FEM;SG
maßnahme	aktion	maßnahmen	aktion	ADJ	N;INDF;MASC+FEM;SG
maßnahme	action	maßnahmen	action	ADJ	N;INDF;MASC+FEM;SG
maßnahme	handling	maßnahmen	handling	ADJ	N;INDF;MASC+FEM;SG
maßnahme	foranstaltninger	maßnahmen	foranstaltning	ADJ	N;INDF;MASC+FEM;PL
maßnahme	indsats	maßnahmen	indsats	ADJ	N;INDF;MASC+FEM;SG
maßnahme	foranstaltning	maßnahmen	foranstaltning	ADJ	N;INDF;MASC+FEM;SG
maßnahme	måle	maßnahmen	måle	ADJ	V;NFIN;ACT
chief	chef	chief	chef	PROPN	N;INDF;MASC+FEM;SG
chief	chief	chief	chief	PROPN	N;INDF;MASC+FEM;SG
chief	høvding	chief	høvding	PROPN	N;INDF;MASC+FEM;SG
echo	ekko	echo	ekko		N;INDF;NEUT;SG
echo	echo	echo	echo		
grundlegende	basics	grundlegend	basics	ADJ;NOM;FEM;PL	N;INDF;NEUT;SG
grundlegende	fundamentalt	grundlegend	fundamentalt	ADJ;NOM;FEM;PL	ADV
grundlegende	fundamental	grundlegend	fundamental	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
grundlegende	basal	grundlegend	basal	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
grundlegende	basic	grundlegend	basic	ADJ;NOM;FEM;PL	
rüdiger	rüdiger	rüdiger	rodig	ADJ	N;INDF;MASC+FEM;SG
geschmack	smage	geschmack	smage	ADJ	V;NFIN;ACT
geschmack	smagsprøve	geschmack	smagsprøve	ADJ	N;INDF;MASC+FEM;SG
geschmack	smager	geschmack	smage	ADJ	V;IND;PRS;FIN;ACT
geschmack	smag	geschmack	smag	ADJ	N;INDF;MASC+FEM;SG
geschmack	smag	geschmack	smag	ADJ	N;INDF;MASC+FEM;SG
geschmack	aroma	geschmack	aroma	ADJ	N;INDF;MASC+FEM;SG
geschmack	smager	geschmack	smage	ADJ	V;IND;PRS;FIN;ACT
porto	porto	porto	porto	PROPN;SG	
porto	porto	porto	porto	PROPN;SG	
porto	porto	porto	porto	PROPN;SG	
konzentration	koncentrationer	konzentration	koncentration	ADJ	N;INDF;MASC+FEM;PL
konzentration	koncentration	konzentration	koncentration	ADJ	N;INDF;MASC+FEM;SG
interviews	interview	interviews	interview		N;INDF;NEUT;SG
interviews	samtaler	interviews	samtale		N;INDF;MASC+FEM;PL
interviews	interviews	interviews	interviews		N;INDF;NEUT;PL
interviews	interviewer	interviews	interviewe		V;IND;PRS;FIN;ACT
interviews	afhøringer	interviews	afhøring		N;INDF;MASC+FEM;PL
ansprüche	rettigheder	ansprechen	rettighed		N;INDF;MASC+FEM;PL
ansprüche	fordringer	ansprechen	fordring		N;INDF;MASC+FEM;PL
ansprüche	tilgodehavender	ansprechen	tilgodehavende		N;INDF;MASC+FEM;PL
ansprüche	påstande	ansprechen	påstande		N;INDF;MASC+FEM;PL
ansprüche	krav	ansprechen	krav		N;INDF;NEUT;SG
ansprüche	erstatningskrav	ansprechen	erstatningskrav		N;INDF;NEUT;SG
wiedervereinigung	genforenes	wiedervereinigung	genfor	ADJ	V;IND;PRS;FIN;PASS
wiedervereinigung	genforene	wiedervereinigung	genfor	ADJ	V;NFIN;ACT
wiedervereinigung	genforening	wiedervereinigung	genforening	ADJ	N;INDF;MASC+FEM;SG
wiedervereinigung	genforeningen	wiedervereinigung	genforening	ADJ	N;DEF;MASC+FEM;SG
wiedervereinigung	réunion	wiedervereinigung	réunion	ADJ	
wiedervereinigung	genforening	wiedervereinigung	genforening	ADJ	N;INDF;MASC+FEM;SG
wiedervereinigung	gensyn	wiedervereinigung	gensyn	ADJ	N;INDF;NEUT;SG
wiedervereinigung	reunion	wiedervereinigung	reunion	ADJ	
kabel	kablerne	kabel	kable		N;DEF;MASC+FEM;PL
kabel	kabler	kabel	kable		N;INDF;MASC+FEM;PL
kabel	ledninger	kabel	ledning		N;INDF;MASC+FEM;PL
kabel	kabel	kabel	kabel		N;INDF;NEUT;SG
kabel	kablet	kabel	kable		N;DEF;NEUT;SG
kabel	kabler	kabel	kable		N;INDF;MASC+FEM;PL
kabel	cable	kabel	cable		
berner	bern	bern	bern		N;INDF;MASC+FEM;SG
berner	berner	bern	berne		N;INDF;MASC+FEM;SG
berner	bern	bern	bern		N;INDF;MASC+FEM;SG
konzentrierte	koncentrerede	konzentrieren	koncentrere	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
keramik	keramik	keramik	keramik		N;INDF;NEUT;SG
keramik	keramiske	keramik	keramisk		ADJ;PL
keramik	keramik	keramik	keramik		N;INDF;NEUT;SG
keramik	keramisk	keramik	keramisk		ADJ;INDF;SG
keramik	keramik	keramik	keramik		N;INDF;NEUT;SG
bismarck	bismarck	bismarck	bismarck	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
monika	monica	monika	monica	PROPN;NOM;FEM;SG	
monika	monika	monika	monika	PROPN;NOM;FEM;SG	
flensburg	flensborg	flensburg	flensborg	PROPN;NOM	PROPN
pakistan	pakistan	pakistan	pakistan	PROPN;NOM;MASC;SG	PROPN
pakistan	pakistansk	pakistan	pakistansk	PROPN;NOM;MASC;SG	ADJ;INDF;SG
grant	yde	granen	yde	PROPN;NOM;SG	V;NFIN;ACT
grant	skænk	granen	skænk	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
grant	tilskud	granen	tilskud	PROPN;NOM;SG	N;INDF;NEUT;SG
grant	grant	granen	gran	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
angemeldet	logget	anmelden	logge	V;V.PTCP	N;DEF;NEUT;SG
brasilianischen	brasiliansk	brasilianisch	brasiliansk	ADJ;NOM;MASC;PL	ADJ;INDF;SG
löwe	løven	löwe	løv		N;DEF;MASC+FEM;SG
löwe	løve	löwe	løve		N;INDF;MASC+FEM;SG
löwe	lions	löwe	lions		
löwe	løver	löwe	løve		N;INDF;MASC+FEM;PL
löwe	løverne	löwe	løver		N;DEF;MASC+FEM;PL
löwe	leo	löwe	leo		
gerechtfertigt	begrundet	gerechtfertigt	begrunde	ADJ	N;DEF;NEUT;SG
gerechtfertigt	berettigede	gerechtfertigt	berettige	ADJ	V;PL;PST;V.PTCP
gerechtfertigt	berettiget	gerechtfertigt	berettige	ADJ	V;INDF;SG;PST;V.PTCP
gerechtfertigt	begrundede	gerechtfertigt	begrunde	ADJ	V;PST;V.PTCP
pädagogik	pædagogik	pädagogik	pædagogik		N;INDF;MASC+FEM;SG
melodie	melodi	melodie	melodi		N;INDF;MASC+FEM;SG
melodie	melodi	melodie	melodi		N;INDF;MASC+FEM;SG
melodie	tune	melodie	tune		N;INDF;MASC+FEM;SG
canadian	canadisk	canadian	canadisk	PROPN	ADJ;INDF;SG
canadian	canadiske	canadian	canadisk	PROPN	ADJ;PL
canadian	canadier	canadian	canadie	PROPN	N;INDF;MASC+FEM;SG
beratung	rådgivende	beratung	rådgivende	N;NOM;FEM;SG	ADJ
bäumen	træer	bäumen	træ		N;INDF;NEUT;PL
bäumen	træerne	bäumen	træ		N;DEF;NEUT;PL
boeing	boeing	boeing	boeing	PROPN;NOM;SG	
prinzen	prinser	prinzen	prins		N;INDF;MASC+FEM;PL
prinzen	fyrste	prinzen	fyrste		N;INDF;MASC+FEM;SG
prinzen	prince	prinzen	prince		
prinzen	prins	prinzen	prins		N;INDF;MASC+FEM;SG
mängel	defekter	mängeln	defekt	ADJ	N;INDF;MASC+FEM;PL
mängel	svagheder	mängeln	svaghed	ADJ	N;INDF;MASC+FEM;PL
mängel	defekter	mängeln	defekt	ADJ	N;INDF;MASC+FEM;PL
medal	medalje	medal	medalje	PROPN	N;INDF;MASC+FEM;SG
medal	medaljen	medal	medalje	PROPN	N;DEF;MASC+FEM;SG
portrait	portræt	portrait	portræt	ADJ	N;INDF;NEUT;SG
challenge	challenge	challeng	challenge		N;INDF;MASC+FEM;SG
challenge	udfordring	challeng	udfordring		N;INDF;MASC+FEM;SG
challenge	udfordringen	challeng	udfordring		N;DEF;MASC+FEM;SG
werten	værdier	werten	værdi	V;NFIN	N;INDF;MASC+FEM;PL
elektronischen	elektronisk	elektronisch	elektronisk	ADJ	ADV
fachzeitschrift	journal	fachzeitschrift	journal	ADJ	N;INDF;MASC+FEM;SG
fachzeitschrift	tidsskrift	fachzeitschrift	tidsskrift	ADJ	N;INDF;NEUT;SG
fachzeitschrift	tidende	fachzeitschrift	tidende	ADJ	V;PRS;V.PTCP
fachzeitschrift	dagbog	fachzeitschrift	dagbog	ADJ	N;INDF;MASC+FEM;SG
salvador	salvador	salvador	salvador	PROPN	
saarland	saarland	saarland	saarland	PROPN	N;INDF;MASC+FEM;SG
saarland	saarland	saarland	saarland	PROPN	N;INDF;MASC+FEM;SG
saarland	saar	saarland	saar	PROPN	N;INDF;MASC+FEM;SG
dakota	dakota	dakota	dakota	PROPN;NOM;MASC;SG	N;INDF;NEUT;SG
dutzend	dusinvis	dutzend	dusinvis	ADJ	ADV
dutzend	snesevis	dutzend	snesevis	ADJ	N;INDF;MASC+FEM;SG
