پِدر	father	پِدر	father	PROPN;NOM;MASC;SG;3	N;SG
پُلندا	stack	پُلندا	stack	PROPN;NOM;MASC;SG;3	N;SG
پلنگ	bed	پلنگ	bed	V;SG;ACT	N;SG
پلنگ	cheetah	پلنگ	cheetah	V;SG;ACT	N;SG
پلنگ	bed	پلنگ	bed	V;SG;ACT	N;SG
پلنگ	cheetah	پلنگ	cheetah	V;SG;ACT	N;SG
پلُّو	edge	پلُّو	edge	PROPN;NOM;MASC;SG;3	N;SG
پِلُّو	worm	پِلُّو	worm	PROPN;NOM;MASC;SG;3	N;SG
پلوآ	domesticated	پلوآ	domesticate	PROPN;NOM;MASC;SG;3	ADJ
پلوآ	tame	پلوآ	tame	PROPN;NOM;MASC;SG;3	ADJ
پلُوتا	curse	پلہوتا	curse	PROPN;NOM;MASC;SG;3	N;SG
پلَوتھی	squat	پلَوتھی	squat	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	side	پَلّہ	side	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	rank	پَلّہ	rank	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	step	پَلّہ	step	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	status	پَلّہ	status	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	edge	پَلّہ	edge	PROPN;NOM;MASC;SG;3	N;SG
پَلّہ	stair	پَلّہ	stair	PROPN;NOM;MASC;SG;3	N;SG
پلیت	ghost	پلیت	ghost	PROPN;NOM;MASC;SG;3	N;SG
پلید	impure	پلید	impure	PROPN;NOM;MASC;SG;3	ADJ
پلید	polluted	پلید	pollute	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پلید	unclean	پلید	unclean	PROPN;NOM;MASC;SG;3	ADJ
پلید	defiled	پلید	defile	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پلید	ghost	پلید	ghost	PROPN;NOM;MASC;SG;3	N;SG
پلید	jinn	پلید	jinn	PROPN;NOM;MASC;SG;3	PROPN;SG
پلید	foul	پلید	foul	PROPN;NOM;MASC;SG;3	PROPN;SG
پلید	nasty	پلید	nasty	PROPN;NOM;MASC;SG;3	ADJ
پلیدی	pollution	پلیدی	pollution	PROPN;NOM;MASC;SG;3	N;SG
پلیدی	impurity	پلیدی	impurity	PROPN;NOM;MASC;SG;3	N;SG
پن	but	پن	but	N;NOM;MASC;SG;3	CONJ
لڑکپن	childhood	لڑکپن	childhood	PROPN;NOM;MASC;SG;3	N;SG
پِن	pin	پِن	pin		N;SG
پُن	alms	پُن	alm		N;PL
پُن	virtue	پُن	virtue		N;SG
پُن	charity	پُن	charity		N;SG
پُن	man	پُن	man		N;SG
پُن	male	پُن	male		N;SG
پنا	width	پنا	width		N;SG
پنّا	foil	پنّا	foil	PROPN;NOM;MASC;SG;3	N;SG
پنّا	emerald	پنّا	emerald	PROPN;NOM;MASC;SG;3	PROPN;SG
پِنّا	lump	پِنّا	lump	PROPN;NOM;MASC;SG;3	N;SG
پِنّا	reel	پِنّا	reel	PROPN;NOM;MASC;SG;3	N;SG
پِناک	club	پِناک	club	PROPN;NOM;MASC;SG;3	N;SG
پِناک	staff	پِناک	staff	PROPN;NOM;MASC;SG;3	N;SG
پنبئی	yellowish	پنبئی	yellowish	PROPN;NOM;MASC;SG;3	ADJ
پنپنا	grow	پنپنا	grow	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنپنا	recover	پنپنا	recover	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنپنا	prosper	پنپنا	prosper	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنپنا	thrive	پنپنا	thrive	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنپنا	revive	پنپنا	revive	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنپنا	sprout	پنپنا	sprout	PROPN;NOM;MASC;SG;3	N;SG
پنپنا	germinate	پنپنا	germinate	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پِنپنانا	whistle	پِنپنانا	whistle	V;NFIN	N;SG
پِنپنانا	whimper	پِنپنانا	whimper	V;NFIN	N;SG
پنت	religion	پنت	religion	PROPN;NOM;MASC;SG;3	N;SG
پنت	belief	پنت	belief	PROPN;NOM;MASC;SG;3	N;SG
پنت	road	پنت	road	PROPN;NOM;MASC;SG;3	N;SG
پنت	path	پنت	path	PROPN;NOM;MASC;SG;3	N;SG
پنت	sect	پنت	sect	PROPN;NOM;MASC;SG;3	N;SG
پنت	faith	پنت	faith	PROPN;NOM;MASC;SG;3	N;SG
پنتھ	road	پنتھ	road	PROPN;NOM;MASC;SG;3	N;SG
پنتھ	path	پنتھ	path	PROPN;NOM;MASC;SG;3	N;SG
پنتھ	sect	پنتھ	sect	PROPN;NOM;MASC;SG;3	N;SG
پنتھ	era	پنتھ	era	PROPN;NOM;MASC;SG;3	N;SG
پنتھ	way	پنتھ	way	PROPN;NOM;MASC;SG;3	N;SG
پنتھی	sectarian	پنتھی	sectarian	PROPN;NOM;MASC;SG;3	ADJ
پنتھی	traveller	پنتھی	traveller	PROPN;NOM;MASC;SG;3	N;SG
پنج	five	پنج	five		NUM
پنجاہ	fifty	پنجاہ	fifty	PROPN;NOM;MASC;SG;3	NUM
پنجاہم	fiftieth	پنجاہم	fiftieth	PROPN;NOM;MASC;SG;3	N;SG
پِنجر	rib	پِنجر	rib	PROPN;NOM;MASC;SG;3	N;SG
پِنجر	cage	پِنجر	cage	PROPN;NOM;MASC;SG;3	N;SG
پِنجر	skeleton	پِنجر	skeleton	PROPN;NOM;MASC;SG;3	N;SG
پِنجرا	cage	پِنجرا	cage	PROPN;NOM;MASC;SG;3	N;SG
پِنجرا	hutch	پِنجرا	hutch	PROPN;NOM;MASC;SG;3	PROPN;SG
پِنجری	rib	پِنجری	rib	PROPN;NOM;MASC;SG;3	N;SG
پِنجری	coffin	پِنجری	coffin	PROPN;NOM;MASC;SG;3	N;SG
پِنجری	funeral	پِنجری	funeral	PROPN;NOM;MASC;SG;3	N;SG
پنجشنبہ	thursday	پنجشنبہ	thursday	PROPN;NOM;MASC;SG;3	PROPN;SG
پنجم	fifth	پنجم	fifth	PROPN;NOM;MASC;SG;3	PROPN;SG
پِنجنا	stitch	پِنج	stitch	V;SG;NFIN;ACT	N;SG
پنجہ	power	پنجہ	power		N;SG
پنجہ	clutch	پنجہ	clutch		N;SG
پنجہ	control	پنجہ	control		N;SG
پنجہ	possession	پنجہ	possession		N;SG
پنجہ	grasp	پنجہ	grasp		V;IMP;FIN
پنجہ	claw	پنجہ	claw		N;SG
پنجہ	paw	پنجہ	paw		N;SG
پنجیرا	pots	پنجیرا	pot	PROPN;NOM;MASC;SG;3	N;PL
پنچ	arbitrator	پنچ	arbitrator		N;SG
پنچ	judge	پنچ	judge		N;SG
پنچ	five	پنچ	five		NUM
پنچال	knowing	پنچال	know	PROPN;NOM;MASC;SG;3	V;V.MSDR
پنچال	expert	پنچال	expert	PROPN;NOM;MASC;SG;3	N;SG
پنچال	wise	پنچال	wise	PROPN;NOM;MASC;SG;3	ADJ
پنچال	experienced	پنچال	experienced	PROPN;NOM;MASC;SG;3	ADJ
پنچال	clever	پنچال	clever	PROPN;NOM;MASC;SG;3	ADJ
پنچال	cunning	پنچال	cun	PROPN;NOM;MASC;SG;3	ADJ
پنچالی	expert	پنچالی	expert	PROPN;NOM;MASC;SG;3	N;SG
پنچالی	scholar	پنچالی	scholar	PROPN;NOM;MASC;SG;3	N;SG
پنچایتی	bastard	پنچایتی	bastard	ADJ	N;SG
پنچم	soprano	پنچم	soprano	PROPN;NOM;MASC;SG;3	N;SG
پنچم	treble	پنچم	treble	PROPN;NOM;MASC;SG;3	N;SG
پنچم	fifth	پنچم	fifth	PROPN;NOM;MASC;SG;3	PROPN;SG
پُنچھلّا	follower	پُنچھلا	follower	PROPN;NOM;MASC;SG;3	N;SG
پنچھی	wanderer	پنچھی	wanderer	V;MASC;SG;V.PTCP;ACT	N;SG
پنچھی	bird	پنچھی	bird	V;MASC;SG;V.PTCP;ACT	N;SG
پند	counsel	پند	counsel		N;SG
پند	advice	پند	advice		N;SG
پِندار	arrogance	پِندار	arrogance	PROPN;NOM;MASC;SG;3	N;SG
پِندار	opinion	پِندار	opinion	PROPN;NOM;MASC;SG;3	N;SG
پِندار	thought	پِندار	think	PROPN;NOM;MASC;SG;3	V;PST;FIN
پِندار	pride	پِندار	pride	PROPN;NOM;MASC;SG;3	N;SG
پِندار	notion	پِندار	notion	PROPN;NOM;MASC;SG;3	N;SG
پِندار	imagination	پِندار	imagination	PROPN;NOM;MASC;SG;3	N;SG
پندرھواں	fifteenth	پندرھواں	fifteenth	PROPN;NOM;MASC;SG;3	N;SG
پِنڈ	settlement	پِنڈ	settlement		N;SG
پِنڈ	lump	پِنڈ	lump		N;SG
پِنڈ	body	پِنڈ	body		N;SG
پِنڈ	village	پِنڈ	village		N;SG
پنڈا	intelligence	پنڈا	intelligence		N;SG
پنڈا	learning	پنڈا	learning		N;SG
پنڈا	wisdom	پنڈا	wisdom		N;SG
پنڈا	knowledge	پنڈا	knowledge		N;SG
پِنڈا	lump	پِنڈا	lump	PROPN;NOM;MASC;SG;3	N;SG
پِنڈا	person	پِنڈا	person	PROPN;NOM;MASC;SG;3	N;SG
پِنڈا	body	پِنڈا	body	PROPN;NOM;MASC;SG;3	N;SG
پِنڈارا	bandit	پِنڈارا	bandit	PROPN;NOM;MASC;SG;3	N;SG
پنڈِت	master	پنڈِت	master	PROPN;NOM;MASC;SG;3	N;SG
پنڈِت	professor	پنڈِت	professor	PROPN;NOM;MASC;SG;3	N;SG
پنڈِت	astrologer	پنڈِت	astrologer	PROPN;NOM;MASC;SG;3	N;SG
پنڈِت	learned	پنڈِت	learn	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پنڈِت	wise	پنڈِت	wise	PROPN;NOM;MASC;SG;3	ADJ
پنڈِت	brahman	پنڈِت	brahman	PROPN;NOM;MASC;SG;3	N;SG
پنڈِتائی	learning	پنڈِتائی	learning	PROPN;NOM;MASC;SG;3	N;SG
پنڈِتائی	pedantry	پنڈِتائی	pedantry	PROPN;NOM;MASC;SG;3	N;SG
پنڈِتائی	priesthood	پنڈِتائی	priesthood	PROPN;NOM;MASC;SG;3	N;SG
پنڈک	eunuch	پنڈک	eunuch		N;SG
پنڈک	hermaphrodite	پنڈک	hermaphrodite		N;SG
پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	PROPN;SG
پنڈھلانا	coax	پنڈھلانا	coax	V;MASC;SG;NFIN;ACT	N;SG
پُنر	second	پُنر	second	N;NOM;MASC;SG;3	ADV
پُنر	again	پُنر	again	N;NOM;MASC;SG;3	ADV
پُنر	also	پُنر	also	N;NOM;MASC;SG;3	ADV
پُنر	another	پُنر	another	N;NOM;MASC;SG;3	DET
پنسار	sprinkling	پنسار	sprinkling	PROPN;NOM;MASC;SG;3	N;SG
پنسار	watering	پنسار	water	PROPN;NOM;MASC;SG;3	N;SG
پنساری	spices	پنساری	spice	PROPN;NOM;MASC;SG;3	N;PL
پنساری	grocer	پنساری	grocer	PROPN;NOM;MASC;SG;3	N;SG
پنسال	level	پنسال	level	PROPN;NOM;MASC;SG;3	N;SG
پنک	slough	پنک	slough	PROPN;NOM;MASC;SG;3	PROPN;SG
پنک	mud	پنک	mud	PROPN;NOM;MASC;SG;3	N;SG
پنک	quagmire	پنک	quagmire	PROPN;NOM;MASC;SG;3	N;SG
پنک	clay	پنک	clay	PROPN;NOM;MASC;SG;3	PROPN;SG
پِنک	drowsiness	پِنک	drowsiness		N;SG
پنکھا	fan	پنکھا	fan	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پنکھا	ventilator	پنکھا	ventilator	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پنکھا	fan	پنکھا	fan	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پنکھا	ventilator	پنکھا	ventilator	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پنکھڑی	petal	پنکھڑی	petal	PROPN;NOM;MASC;SG;3	N;SG
پنکھی	moth	پنکھی	moth	PROPN;NOM;MASC;SG;3	N;SG
پنکھی	bird	پنکھی	bird	PROPN;NOM;MASC;SG;3	N;SG
پنگ	serpent	پنگ	serpent	PROPN;NOM;MASC;SG;3	N;SG
پنگ	reptile	پنگ	reptile	PROPN;NOM;MASC;SG;3	N;SG
پنگا	confrontation	پنگا	confrontation		N;SG
پنگا	clumsy	پنگا	clumsy		ADJ
پنگا	inept	پنگا	inept		ADJ
پِنگا	weak	پِنگا	weak	PROPN;NOM;MASC;SG;3	ADJ
پِنگا	thin	پِنگا	thin	PROPN;NOM;MASC;SG;3	ADJ
پِنگا	watery	پِنگا	watery	PROPN;NOM;MASC;SG;3	ADJ
پِنگا	tender	پِنگا	tender	PROPN;NOM;MASC;SG;3	ADJ
پنگت	tribe	پنگت	tribe	PROPN;NOM;MASC;SG;3	N;SG
پنگت	society	پنگت	society	PROPN;NOM;MASC;SG;3	N;SG
پنگت	caste	پنگت	caste	PROPN;NOM;MASC;SG;3	N;SG
پنگت	company	پنگت	company	PROPN;NOM;MASC;SG;3	N;SG
پنگت	fellowship	پنگت	fellowship	PROPN;NOM;MASC;SG;3	N;SG
پِنگل	fire	پِنگل	fire	PROPN;NOM;MASC;SG;3	N;SG
پُنگل	earring	پُنگل	earr	PROPN;NOM;MASC;SG;3	N;SG
پنگو	deformed	پنگو	deform	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پنگو	lame	پنگو	lame	PROPN;NOM;MASC;SG;3	ADJ
پنگو	crippled	پنگو	crippled	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پِنگورا	crib	پِنگورا	crib	PROPN;NOM;MASC;SG;3	N;SG
پِنگورا	cot	پِنگورا	cot	PROPN;NOM;MASC;SG;3	N;SG
پُنم	good	پُنم	good	PROPN;NOM;MASC;SG;3	ADJ
پُنم	virtuous	پُنم	virtuous	PROPN;NOM;MASC;SG;3	ADJ
پُنم	righteous	پُنم	righteous	PROPN;NOM;MASC;SG;3	ADJ
پُنم	holy	پُنم	holy	PROPN;NOM;MASC;SG;3	ADJ
پِننا	clean	پِن	clean	V;SG;NFIN;ACT	ADJ
پُننا	abuse	پُن	abuse	V;SG;NFIN;ACT	N;SG
پُننا	reproach	پُن	reproach	V;SG;NFIN;ACT	N;SG
پنوَت	index	پنوَت	index	PROPN;NOM;MASC;SG;3	N;SG
پُنہ	again	پُنہ	again	PROPN;NOM;MASC;SG;3	ADV
پنہا	broad	پنہا	broad		PROPN;SG
پنہا	spacious	پنہا	spacious		ADJ
پنہا	wide	پنہا	wide		ADJ
پِنہاں	concealed	پِنہاں	conceal	PROPN;NOM;MASC;SG;3	ADJ
پِنہاں	secretly	پِنہاں	secretly	PROPN;NOM;MASC;SG;3	ADV
پِنہاں	secret	پِنہاں	secret	PROPN;NOM;MASC;SG;3	N;SG
پِنہاں	hidden	پِنہاں	hidden	PROPN;NOM;MASC;SG;3	ADJ
پنہی	slipper	پنہی	slipper	PROPN;NOM;MASC;SG;3	N;SG
پنہی	shoe	پنہی	shoe	PROPN;NOM;MASC;SG;3	N;SG
پنّی	tinsel	پنّی	tinsel	PROPN;NOM;MASC;SG;3	N;SG
پُنّی	virtuous	پُنّی	virtuous	PROPN;NOM;MASC;SG;3	ADJ
پُنّی	righteous	پُنّی	righteous	PROPN;NOM;MASC;SG;3	ADJ
پنیا	aquatic	پنیا	aquatic	PROPN;NOM;MASC;SG;3	N;SG
پنیا	water	پنیا	water	PROPN;NOM;MASC;SG;3	N;SG
پنیا	watery	پنیا	watery	PROPN;NOM;MASC;SG;3	ADJ
پنیاسوت	spring	پنیاسوت	spring	PROPN;NOM;MASC;SG;3	N;SG
پُنیا	virtuous	پُنیا	virtuous	PROPN;NOM;MASC;SG;3	ADJ
پنیاتما	generous	پنیاتما	generous	PROPN;NOM;MASC;SG;3	ADJ
پنیانا	irrigate	پنیانا	irrigate	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پنیانا	drool	پنیانا	drool	PROPN;NOM;MASC;SG;3	N;SG
پُنّیائی	clan	پُنّیائی	clan	ADJ;NOM	N;SG
پُنّیائی	offspring	پُنّیائی	offspring	ADJ;NOM	N;SG
پنیَر	pointer	پنیَر	pointer	PROPN;NOM;MASC;SG;3	N;SG
پنیری	cheesy	پنیری	cheesy	PROPN;NOM;MASC;SG;3	ADJ
پنیلا	watery	پنیلا	watery	PROPN;NOM;MASC;SG;3	ADJ
پنیلا	raincoat	پنیلا	raincoat	PROPN;NOM;MASC;SG;3	N;SG
پنیلا	thin	پنیلا	thin	PROPN;NOM;MASC;SG;3	ADJ
پنیلا	insipid	پنیلا	insipid	PROPN;NOM;MASC;SG;3	ADJ
پنیلا	tasteless	پنیلا	tasteless	PROPN;NOM;MASC;SG;3	ADJ
پُنیہ	virtuous	پُنیہ	virtuous	PROPN;NOM;MASC;SG;3	ADJ
پُنیہ	righteous	پُنیہ	righteous	PROPN;NOM;MASC;SG;3	ADJ
پنھتّر	skeleton	پنھتّر	skeleton	PROPN;NOM;MASC;SG;3	N;SG
پَو	ace	پَو	ace		N;SG
پَو	dawn	پَو	dawn		PROPN;SG
پَو	success	پَو	success		N;SG
پوچھکّا	gambling	پوچھکّا	gambling	PROPN;NOM;MASC;SG;3	N;SG
پوائی	circle	پوائی	circle	PROPN;NOM;MASC;SG;3	N;SG
پوپٹ	parrot	پوپٹ	parrot	PROPN;NOM;MASC;SG;3	N;SG
پُوت	son	پُوت	son	PROPN;NOM;MASC;SG;3	N;SG
پوِتر	sacred	پوِتر	sacred	PROPN;NOM;MASC;SG;3	ADJ
پوِتر	pure	پوِتر	pure	PROPN;NOM;MASC;SG;3	ADJ
پوِترتا	purity	پوِترتا	purity	PROPN;NOM;MASC;SG;3	N;SG
پوتڑا	nappy	پوتڑا	nappy	PROPN;NOM;MASC;SG;3	N;SG
پوتھی	book	پوتھی	book	PROPN;NOM;MASC;SG;3	N;SG
پوٹ	sack	پوٹ	sack		N;SG
پوٹ	excess	پوٹ	excess		N;SG
پوٹ	bale	پوٹ	bale		PROPN;SG
پوٹ	heap	پوٹ	heap		N;SG
پوٹ	bundle	پوٹ	bundle		N;SG
پوٹ	abundance	پوٹ	abundance		N;SG
پوٹا	stomach	پوٹا	stomach	PROPN;NOM;MASC;SG;3	N;SG
پوٹا	power	پوٹا	power	PROPN;NOM;MASC;SG;3	N;SG
پوٹا	courage	پوٹا	courage	PROPN;NOM;MASC;SG;3	N;SG
پوٹا	strength	پوٹا	strength	PROPN;NOM;MASC;SG;3	N;SG
پوٹا	gizzard	پوٹا	gizzard	PROPN;NOM;MASC;SG;3	N;SG
پُوج	worship	پُوج	worship	PROPN;NOM;MASC;SG;3	N;SG
پُوجا	veneration	پُوجا	veneration	PROPN;NOM;MASC;SG;3	N;SG
پُوجا	adoration	پُوجا	adoration	PROPN;NOM;MASC;SG;3	N;SG
پُوجا	puja	پُوجا	puja	PROPN;NOM;MASC;SG;3	PROPN;SG
پُوجا	worship	پُوجا	worship	PROPN;NOM;MASC;SG;3	N;SG
پُوجنا	adore	پُوجنا	adore	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُوجنا	worship	پُوجنا	worship	PROPN;NOM;MASC;SG;3	N;SG
پُوجیہ	venerable	پُوجیہ	venerable	PROPN;NOM;MASC;SG;3	ADJ
پُوجیہ	honourable	پُوجیہ	honourable	PROPN;NOM;MASC;SG;3	ADJ
پوچ	useless	پوچ	useless		ADJ
پوچ	petty	پوچ	petty		N;SG
پوچ	insignificant	پوچ	insignificant		ADJ
پوچا	mop	پوچا	mop	PROPN;NOM;MASC;SG;3	N;SG
پُوچھ	respect	پُوچھ	respect	PROPN;NOM;MASC;SG;3	N;SG
پُوچھ	question	پُوچھ	question	PROPN;NOM;MASC;SG;3	N;SG
پوچھا	mop	پوچھ	mop	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پوچھن	mop	پوچھن	mop	PROPN;NOM;MASC;SG;3	N;SG
پوچھن	duster	پوچھن	duster	PROPN;NOM;MASC;SG;3	N;SG
پُوچھنا	question	پُوچھ	question	V;MASC;SG;NFIN;ACT	N;SG
پُوچھنا	value	پُوچھ	value	V;MASC;SG;NFIN;ACT	N;SG
پوچھنا	mop	پوچھ	mop	V;MASC;SG;NFIN;ACT	N;SG
پوچھنا	clean	پوچھ	clean	V;MASC;SG;NFIN;ACT	ADJ
پَود	children	پَود	child	PROPN;NOM;MASC;SG;3	N;PL
پَود	progeny	پَود	progeny	PROPN;NOM;MASC;SG;3	N;SG
پَود	offspring	پَود	offspring	PROPN;NOM;MASC;SG;3	N;SG
پُود	woof	پُود	woof	PROPN;NOM;MASC;SG;3	N;SG
پَودا	tassel	پَودا	tassel	PROPN;NOM;MASC;SG;3	N;SG
پودنا	dwarf	پودنا	dwarf	PROPN;NOM;MASC;SG;3	ADJ
پودنا	midget	پودنا	midget	PROPN;NOM;MASC;SG;3	N;SG
پودینہ	mint	پودینہ	mint	PROPN;NOM;MASC;SG;3	PROPN;SG
پُور	flood	پُور	flood	PROPN;NOM;MASC;SG;3	N;SG
پُور	city	پُور	city	PROPN;NOM;MASC;SG;3	N;SG
پُور	filled	پُور	fill	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُور	son	پُور	son	PROPN;NOM;MASC;SG;3	N;SG
پور	phalanx	پور	phalanx	PROPN;NOM;MASC;SG;3	N;SG
پُورا	exact	پُورا	exact	PROPN;NOM;MASC;SG;3	ADJ
پُورا	entire	پُورا	entire	PROPN;NOM;MASC;SG;3	ADJ
پُورا	firm	پُورا	firm	PROPN;NOM;MASC;SG;3	N;SG
پُورا	whole	پُورا	whole	PROPN;NOM;MASC;SG;3	ADJ
پُورا	accomplished	پُورا	accomplish	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُورا	experienced	پُورا	experienced	PROPN;NOM;MASC;SG;3	ADJ
پُورا	full	پُورا	full	PROPN;NOM;MASC;SG;3	ADJ
پُورا	ripe	پُورا	ripe	PROPN;NOM;MASC;SG;3	ADJ
پُورا	sufficient	پُورا	sufficient	PROPN;NOM;MASC;SG;3	ADJ
پُورا	perfect	پُورا	perfect	PROPN;NOM;MASC;SG;3	ADJ
پُورا	skilled	پُورا	skilled	PROPN;NOM;MASC;SG;3	ADJ
پُورا	uncut	پُورا	uncut	PROPN;NOM;MASC;SG;3	N;SG
پُورا	complete	پُورا	complete	PROPN;NOM;MASC;SG;3	ADJ
پُورا	constant	پُورا	constant	PROPN;NOM;MASC;SG;3	ADJ
پوراپن	completeness	پوراپن	completeness	PROPN;NOM;MASC;SG;3	N;SG
پوراپن	sufficiency	پوراپن	sufficiency	PROPN;NOM;MASC;SG;3	N;SG
پوراپن	accomplishment	پوراپن	accomplishment	PROPN;NOM;MASC;SG;3	N;SG
پوراپن	fullness	پوراپن	fullness	PROPN;NOM;MASC;SG;3	N;SG
پوراپن	maturity	پوراپن	maturity	PROPN;NOM;MASC;SG;3	N;SG
پوراکرنا	complete	پوراکرنا	complete	V;MASC;SG;NFIN;ACT	ADJ
پُورب	ancient	پُورب	ancient	PROPN;NOM;MASC;SG;3	ADJ
پُورب	former	پُورب	former	PROPN;NOM;MASC;SG;3	ADJ
پُورب	old	پُورب	old	PROPN;NOM;MASC;SG;3	ADJ
پُورب	prior	پُورب	prior	PROPN;NOM;MASC;SG;3	ADJ
پُورب	preceding	پُورب	precede	PROPN;NOM;MASC;SG;3	V;V.MSDR
پُوربک	last	پُوربک	last	PROPN;NOM;MASC;SG;3	ADJ
پُوربک	former	پُوربک	former	PROPN;NOM;MASC;SG;3	ADJ
پُوربک	old	پُوربک	old	PROPN;NOM;MASC;SG;3	ADJ
پُوربک	previous	پُوربک	previous	PROPN;NOM;MASC;SG;3	ADJ
پُوربنی	india	پُوربنی	india	PROPN;NOM;MASC;SG;3	PROPN;SG
پُوربیا	india	پُوربیا	india	PROPN;NOM;MASC;SG;3	PROPN;SG
پُورمپُور	fully	پُورمپُور	fully	PROPN;NOM;MASC;SG;3	ADV
پُورمپُور	full	پُورمپُور	full	PROPN;NOM;MASC;SG;3	ADJ
پُورمپُور	completely	پُورمپُور	completely	PROPN;NOM;MASC;SG;3	ADV
پُورن	entire	پُورن	entire	PROPN;NOM;MASC;SG;3	ADJ
پُورن	full	پُورن	full	PROPN;NOM;MASC;SG;3	ADJ
پُورن	complete	پُورن	complete	PROPN;NOM;MASC;SG;3	ADJ
پُورن	perfect	پُورن	perfect	PROPN;NOM;MASC;SG;3	ADJ
پُورہ	settlement	پُورہ	settlement	PROPN;NOM;MASC;SG;3	N;SG
پُوری	entire	پُوری	entire	PROPN;NOM;MASC;SG;3	ADJ
پُوری	complete	پُوری	complete	PROPN;NOM;MASC;SG;3	ADJ
پُوری	puri	پُوری	puri	PROPN;NOM;MASC;SG;3	PROPN;SG
پَوڑی	stairs	پَوڑی	stair	PROPN;NOM;MASC;SG;3	N;PL
پَوڑی	stiff	پَوڑی	stiff	PROPN;NOM;MASC;SG;3	ADJ
پوڑھا	stout	پوڑھ	stout	PROPN;NOM;MASC;SG;3	PROPN;SG
پوڑھا	firm	پوڑھ	firm	PROPN;NOM;MASC;SG;3	N;SG
پوڑھا	mighty	پوڑھ	mighty	PROPN;NOM;MASC;SG;3	N;SG
پوڑھا	broad	پوڑھ	broad	PROPN;NOM;MASC;SG;3	PROPN;SG
پوڑھا	thick	پوڑھ	thick	PROPN;NOM;MASC;SG;3	ADJ
پوڑھا	stiff	پوڑھ	stiff	PROPN;NOM;MASC;SG;3	ADJ
پوڑھا	strong	پوڑھ	strong	PROPN;NOM;MASC;SG;3	ADJ
پوڑھا	dense	پوڑھ	dense	PROPN;NOM;MASC;SG;3	ADJ
پوڑھائی	thickness	پوڑھائی	thickness	V;PFV;FEM;SG;V.PTCP;ACT	N;SG
پوڑھائی	firmness	پوڑھائی	firmness	V;PFV;FEM;SG;V.PTCP;ACT	N;SG
پوڑھائی	strength	پوڑھائی	strength	V;PFV;FEM;SG;V.PTCP;ACT	N;SG
پَوڑھنا	rest	پَوڑھنا	rest	V;MASC;SG;NFIN;ACT	N;SG
پوز	muzzle	پوز	muzzle		N;SG
پوزش	excuse	پوزش	excuse	PROPN;NOM;MASC;SG;3	N;SG
پوزش	apology	پوزش	apology	PROPN;NOM;MASC;SG;3	N;SG
پوسا	bred	پوسا	breed	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پوسا	tamed	پوسا	tame	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پوست	shell	پوست	shell		N;SG
پوست	bark	پوست	bark		N;SG
پوست	poppy	پوست	poppy		PROPN;SG
پوست	crust	پوست	crust		N;SG
پوست	layer	پوست	layer		N;SG
پوست	shell	پوست	shell		N;SG
پوست	bark	پوست	bark		N;SG
پوست	poppy	پوست	poppy		PROPN;SG
پوست	skin	پوست	skin		N;SG
پوست	crust	پوست	crust		N;SG
پوست	layer	پوست	layer		N;SG
پوستی	lazy	پوستی	lazy	PROPN;NOM;MASC;SG;3	ADJ
پوستین	slander	پوستین	slander	PROPN;NOM;MASC;SG;3	N;SG
پوسنا	rear	پوسنا	rear	PROPN;NOM;MASC;SG;3	N;SG
پوسنا	breed	پوسنا	breed	PROPN;NOM;MASC;SG;3	N;SG
پوسنا	nourish	پوسنا	nourish	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پوسنا	tame	پوسنا	tame	PROPN;NOM;MASC;SG;3	ADJ
پوش	covering	پوش	cover		V;V.MSDR
پوش	wearing	پوش	wear		N;SG
پوشاک	clothes	پوشاک	clothes	PROPN;NOM;MASC;SG;3	N;PL
پوشاک	attire	پوشاک	attire	PROPN;NOM;MASC;SG;3	N;SG
