que	ka	que	ka	PRO	
importancia	svarīgas	importancia	svarīga	N	ADJ;NOM;FEM;PL
importancia	svarīgi	importancia	svarīgi	N	ADV
importancia	nozīmīgs	importancia	nozīmīgs	N	ADJ;NOM;MASC;SG
importancia	jebkuru	importancia	jebkurš	N	PRO;ACC;MASC;SG
importancia	jebkura	importancia	jebkura	N	PRO;NOM;FEM;SG
importancia	jebkurš	importancia	jebkurš	N	PRO;NOM;MASC;SG
debeu	tu	deber	tu	V	PRO;NOM;SG;2
debeu	tevi	deber	tu	V	PRO;ACC;SG;2
debeu	jums	deber	jūs	V	PRO;DAT;PL;2
debeu	tev	deber	tu	V	PRO;DAT;SG;2
debeu	jūs	deber	jūs	V	PRO;NOM;PL;2
debeu	bijis	deber	būt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
debeu	būtu	deber	būt	V	V;COND;POS;FIN;ACT
debeu	viņa	deber	viņa	V	PRO;NOM;FEM;SG;3
debeu	vina	deber	vins	V	N;NOM;FEM;SG
metro	trim	metro	trīs	N	NUM;DAT;MASC;PL
metro	trīs	metro	trīs	N	NUM;NOM;MASC;PL
escribiu	rakstisks	escribiu	rakstisks	V	ADJ;NOM;MASC;SG
escribiu	rakstveida	escribiu	rakstveida	V	
escribiu	rakstiska	escribiu	rakstiska	V	ADJ;NOM;FEM;SG
beira	side	beira	side	N	
beira	tuvu	beira	tuvu	N	ADV
beira	netālu	beira	netālu	N	ADV
mataron	tika	matar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
mataron	viņi	matar	viņš	V	PRO;NOM;MASC;PL;3
mataron	tie	matar	tas	V	PRO;NOM;MASC;PL
mataron	tās	matar	tā	V	PRO;NOM;FEM;PL
verás	tu	verás	tu	V	PRO;NOM;SG;2
verás	tevi	verás	tu	V	PRO;ACC;SG;2
verás	jums	verás	jūs	V	PRO;DAT;PL;2
verás	tev	verás	tu	V	PRO;DAT;SG;2
verás	jūs	verás	jūs	V	PRO;NOM;PL;2
fale	neko	fale	nekas	V	PRO;ACC;MASC;SG
fale	nekas	fale	nekas	V	PRO;NOM;MASC;SG
daisy	dēzija	daisy	dēzija	ADJ	N;NOM;FEM;SG
pido	ask	pedir	ask	V	N
pido	par	pedir	par	V	
pido	priekš	pedir	priekš	V	ADP
pido	for	pedir	for	V	
deter	pietura	deter	pieturt	V	N;NOM;FEM;SG
grave	smagi	grave	smags	ADJ	ADV
grave	ļoti	grave	ļoti	ADJ	ADV
grave	loti	grave	loti	ADJ	ADV
grave	nopietni	grave	nopietni	ADJ	ADV
grave	kapu	grave	kaps	ADJ	N;ACC;MASC;SG
grave	kapa	grave	kaps	ADJ	N;NOM;MASC;SG
grave	slikti	grave	slikti	ADJ	ADV
resultados	iegūsti	resultado	iegūt	N	V;IMP;SG;2;POS;FIN;ACT
resultados	dabūt	resultado	dabūt	N	V;POS;NFIN
resultados	veiksmīgi	resultado	veiksmīgi	N	ADV
resultados	veiksmīga	resultado	veiksmīga	N	ADJ;NOM;FEM;SG
cura	izārstēt	curo	izārstēt	N	V;POS;NFIN
mirando	pulkstenis	mirar	pulkstenis	V	N;NOM;MASC;SG
mirando	pliku	mirar	plika	V	N;ACC;MASC;SG
mirando	skatiens	mirar	skatiens	V	N;NOM;MASC;SG
existen	tur	existir	tur	V	ADV
existen	tādi	existir	tāds	V	PRO;NOM;MASC;PL
existen	tāda	existir	tāda	V	PRO;NOM;FEM;SG
existen	tāds	existir	tāds	V	PRO;NOM;MASC;SG
nestes	šīs	neste	šī	PROPN	PRO;NOM;FEM;PL
nestes	šie	neste	šis	PROPN	PRO;NOM;MASC;PL
primeiras	vispirms	primeiro	vispirms	ADJ	ADV
primeiras	ļoti	primeiro	ļoti	ADJ	ADV
primeiras	loti	primeiro	loti	ADJ	ADV
primeiras	agri	primeiro	agri	ADJ	ADV
defender	sevi	defender	sevis	V	PRO;ACC;REFL
decidín	made	decidir	made	V	
decidín	prātā	decidir	prāts	V	N;ESS;MASC;SG
decidín	prāta	decidir	prāts	V	N;NOM;MASC;SG
decidín	prātu	decidir	prāts	V	N;ACC;MASC;SG
decidín	prāts	decidir	prāts	V	N;NOM;MASC;SG
motivo	kapēc	motivo	kapēc	N	
motivo	kādēļ	motivo	kādēļ	N	ADV
motivo	kāpēc	motivo	kāpēc	N	ADV
motivo	bija	motivo	būt	N	V;FH;IND;3;POS;PST;FIN;ACT
motivo	tika	motivo	tikt	N	V;FH;IND;3;POS;PST;FIN;ACT
motivo	par	motivo	par	N	
motivo	priekš	motivo	priekš	N	ADP
motivo	for	motivo	for	N	
cren	tici	cren	ticēt	V	INTJ
cren	padomā	cren	padomāt	V	N;MASC;SG
cren	viņi	cren	viņš	V	PRO;NOM;MASC;PL;3
cren	tie	cren	tas	V	PRO;NOM;MASC;PL
cren	tās	cren	tā	V	PRO;NOM;FEM;PL
cren	tu	cren	tu	V	PRO;NOM;SG;2
cren	tevi	cren	tu	V	PRO;ACC;SG;2
cren	jums	cren	jūs	V	PRO;DAT;PL;2
cren	tev	cren	tu	V	PRO;DAT;SG;2
cren	jūs	cren	jūs	V	PRO;NOM;PL;2
cren	kas	cren	kas	V	PRO;NOM
cren	pvo	cren	pvo	V	PROPN
cren	kurš	cren	kurš	V	PRO;NOM;MASC;SG
dito	teiciens	dicir	teiciens	V	N;NOM;MASC;SG
dito	saki	dicir	sacīt	V	INTJ
dito	tu	dicir	tu	V	PRO;NOM;SG;2
dito	tevi	dicir	tu	V	PRO;ACC;SG;2
dito	jums	dicir	jūs	V	PRO;DAT;PL;2
dito	tev	dicir	tu	V	PRO;DAT;SG;2
dito	jūs	dicir	jūs	V	PRO;NOM;PL;2
dito	ka	dicir	ka	V	
dito	tas	dicir	tas	V	PRO;NOM;MASC;SG
carón	next	carón	next	N	
carón	nākamais	carón	nākt	N	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
carón	nākamā	carón	nākt	N	V;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
carón	nākamo	carón	nākt	N	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
carón	nākošais	carón	nākt	N	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
carón	aizvērt	carón	aizvērt	N	V;POS;NFIN
carón	tuvu	carón	tuvu	N	ADV
carón	blakus	carón	blakus	N	ADV
carón	ar	carón	ar	N	ADP
carón	tuvu	carón	tuvu	N	ADV
carón	netālu	carón	netālu	N	ADV
carón	side	carón	side	N	
carón	līdzās	carón	līdzās	N	ADV
chegue	tiesības	chegar	tiesības	V	N;NOM;FEM
chegue	labās	chegar	laba	V	ADJ;NOM;FEM;PL
chegue	pareizi	chegar	pareizi	V	ADV
malas	slikti	mal	slikti	ADJ	ADV
malas	ka	mal	ka	ADJ	
malas	tas	mal	tas	ADJ	PRO;NOM;MASC;SG
malas	ļaunums	mal	ļaunums	ADJ	N;NOM;MASC;SG
malas	ļaunumu	mal	ļaunums	ADJ	N;ACC;MASC;SG
tamaño	liels	tamaño	liels	N	ADJ;NOM;MASC;SG
tamaño	lielais	tamaño	liels	N	ADJ;NOM;MASC;SG
tamaño	lieli	tamaño	liels	N	ADJ;NOM;MASC;PL
tamaño	liela	tamaño	liela	N	ADJ;NOM;FEM;SG
tamaño	lielā	tamaño	liels	N	ADJ;NOM;FEM;SG
tamaño	than	tamaño	than	N	
tamaño	nekā	tamaño	nekas	N	PRO;GEN;MASC;SG
humanidade	cilvēcei	humanidade	cilvēce	N	
morre	die	morre	die	V	
caras	dārga	cara	dārga	N	ADJ;NOM;FEM;SG
caras	dārgi	cara	dārgs	N	ADV
caras	dārgas	cara	dārga	N	ADJ;NOM;FEM;PL
caras	dārgs	cara	dārgs	N	ADJ;NOM;MASC;SG
prefiro	like	preferir	like	V	
prefiro	drīzāk	preferir	drīzi	V	ADV;CMPR
roma	romas	roma	roma	PROPN	N;NOM;FEM;PL
roma	romā	roma	roma	PROPN	N;ESS;FEM;SG
roma	roma	roma	roma	PROPN	PROPN;NOM;FEM;SG
luns	pirmdien	lun	pirmdien	PROPN	ADV
luns	pirmdienā	lun	pirmdiena	PROPN	N;ESS;FEM;SG
luns	pirmdiena	lun	pirmdiena	PROPN	N;NOM;FEM;SG
aparece	vijumu	aparecer	vijums	V	N;ACC;MASC;SG
horrible	briesmīgi	horrible	briesmīgi	N	ADV
horrible	šausmīgi	horrible	šausmīgi	N	ADV
horrible	drausmīgi	horrible	drausmīgi	N	ADV
horrible	briesmīga	horrible	briesmīga	N	ADJ;NOM;FEM;SG
horrible	briesmīgi	horrible	briesmīgi	N	ADV
horrible	šausmīgi	horrible	šausmīgi	N	ADV
horrible	briesmīgs	horrible	briesmīgs	N	ADJ;NOM;MASC;SG
horrible	šausmīgi	horrible	šausmīgi	N	ADV
chamas	tavas	chamar	tava	N	PRO;NOM;FEM;PL;3
chamas	tavu	chamar	tava	N	PRO;ACC;SG;3
chamas	tavs	chamar	tavs	N	PRO;NOM;MASC;SG;3
chamas	jūsu	chamar	jūs	N	PRO;GEN;PL;2
chamas	tava	chamar	tava	N	PRO;NOM;FEM;SG;3
chamas	saukt	chamar	saukt	N	V;POS;NFIN
piscina	peldēties	piscina	peldēties	N	V;POS;REFL;NFIN
branca	sieviete	branco	sieviete	ADJ	N;NOM;FEM;SG
branca	sievieti	branco	sieviete	ADJ	N;ACC;FEM;SG
von	fon	von	fon	PROPN	
berlín	berlīnē	berlín	berlīnēt	PROPN	PROPN;ESS;FEM;SG
berlín	berlīne	berlín	berlīne	PROPN	N;NOM;FEM;SG
berlín	berlīnes	berlín	berlīne	PROPN	N;NOM;FEM;PL
berlín	berlin	berlín	berlin	PROPN	
resulta	vijumu	resultar	vijums	V	N;ACC;MASC;SG
resulta	ārā	resultar	ārā	V	ADV
resulta	out	resultar	out	V	
resulta	labi	resultar	labi	V	ADV
resulta	nu	resultar	nu	V	INTJ
resulta	ka	resultar	ka	V	
resulta	tas	resultar	tas	V	PRO;NOM;MASC;SG
falei	par	falel	par	V	
correndo	braukšana	correr	braukšana	V	N;NOM;FEM;SG
correndo	ap	correr	ap	V	
correndo	apkārt	correr	apkārt	V	ADV
correndo	sacensības	correr	sacensība	V	N;NOM;FEM;PL
correndo	rase	correr	rase	V	N;NOM;FEM;SG
correndo	skrējiens	correr	skrējiens	V	N;NOM;MASC;SG
correndo	sacīkstes	correr	sacīkste	V	N;NOM;FEM;PL
correndo	viņi	correr	viņš	V	PRO;NOM;MASC;PL;3
correndo	tie	correr	tas	V	PRO;NOM;MASC;PL
correndo	tās	correr	tā	V	PRO;NOM;FEM;PL
terreo	malti	terreo	malti	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
terreo	laukā	terreo	laukā	N	ADV
meirande	vairums	meirande	vairums	ADJ	N;NOM;MASC;SG
meirande	visvairāk	meirande	visvairāk	ADJ	ADV;RL
meirande	viņiem	meirande	viņš	ADJ	PRO;DAT;MASC;PL;3
neuronas	ir	neurona	būt	N	V;FH;IND;3;POS;PRS;FIN;ACT
neuronas	radīts	neurona	radīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
teñan	viņi	ter	viņš	V	PRO;NOM;MASC;PL;3
teñan	tie	ter	tas	V	PRO;NOM;MASC;PL
teñan	tās	ter	tā	V	PRO;NOM;FEM;PL
teñan	citas	ter	cita	V	PRO;NOM;FEM;PL
teñan	citi	ter	cits	V	PRO;NOM;MASC;PL
teñan	pārējie	ter	pārējs	V	ADJ;NOM;MASC;PL
cambios	mainīt	cambio	mainīt	N	V;POS;NFIN
cambios	maina	cambio	mainīt	N	V;FH;IND;3;POS;PRS;FIN;ACT
cambios	mainās	cambio	mainīties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
sentimentos	jūtas	sentimento	justies	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
sentimentos	jūtu	sentimento	just	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
sentimentos	jūtos	sentimento	justies	N	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
sentimentos	justies	sentimento	justies	N	V;POS;REFL;NFIN
sentimentos	sajust	sentimento	sajust	N	V;POS;NFIN
sentimentos	just	sentimento	just	N	V;POS;NFIN
supón	līdzekļi	supor	līdzeklis	V	N;NOM;MASC;PL
supón	nozīmē	supor	nozīme	V	N;ESS;FEM;SG
altura	augstā	altura	augsts	N	ADJ;NOM;FEM;SG
altura	augstu	altura	augstu	N	ADV
altura	augsts	altura	augsts	N	ADJ;NOM;MASC;SG
altura	augsta	altura	augsts	N	ADJ;NOM;FEM;SG
altura	īsa	altura	īsa	N	ADJ;NOM;FEM;SG
altura	īsais	altura	īss	N	ADJ;NOM;MASC;SG
altura	īsā	altura	īss	N	ADJ;NOM;FEM;SG
altura	īsi	altura	īsi	N	ADV
altura	īss	altura	īss	N	ADJ;NOM;MASC;SG
y	un	y	un	N	CONJ
y	aizgāja	y	aiziet	N	V;FH;IND;3;POS;PST;FIN;ACT
y	devās	y	doties	N	V;FH;IND;3;POS;REFL;PST;FIN;ACT
y	gāja	y	iet	N	V;FH;IND;3;POS;PST;FIN;ACT
inmediatamente	nekavējoties	inmediatamente	nekavēties	ADV	V;REFL;V.CVB
inmediatamente	tiesības	inmediatamente	tiesības	ADV	N;NOM;FEM
inmediatamente	labās	inmediatamente	laba	ADV	ADJ;NOM;FEM;PL
inmediatamente	reizi	inmediatamente	reize	ADV	N;ACC;FEM;SG
estupendo	ka	estuper	ka	V	
estupendo	tas	estuper	tas	V	PRO;NOM;MASC;SG
estupendo	liels	estuper	liels	V	ADJ;NOM;MASC;SG
estupendo	liela	estuper	liela	V	ADJ;NOM;FEM;SG
estupendo	lieliska	estuper	lieliska	V	ADJ;NOM;FEM;SG
estupendo	lieliski	estuper	lieliski	V	ADV
estupendo	laba	estuper	laba	V	ADJ;NOM;FEM;SG
estupendo	labas	estuper	laba	V	ADJ;NOM;FEM;PL
estupendo	labi	estuper	labi	V	ADV
estupendo	labs	estuper	labs	V	ADJ;NOM;MASC;SG
estupendo	labais	estuper	labs	V	ADJ;NOM;MASC;SG
estupendo	brīnišķīgs	estuper	brīnišķīgs	V	ADJ;NOM;MASC;SG
estupendo	brīnišķīga	estuper	brīnišķīga	V	ADJ;NOM;FEM;SG
estupendo	brīnišķīgi	estuper	brīnišķīgi	V	ADV
estupendo	brīnišķīgā	estuper	brīnišķīga	V	ADJ;NOM;FEM;SG
estupendo	brīnišķīgas	estuper	brīnišķīga	V	ADJ;NOM;FEM;PL
estupendo	patīkami	estuper	patīkami	V	ADV
estupendo	smuka	estuper	smuka	V	ADJ;NOM;FEM;SG
estupendo	jauki	estuper	jauki	V	ADV
estupendo	jauka	estuper	jauka	V	ADJ;NOM;FEM;SG
estupendo	nice	estuper	nice	V	
estupendo	interesanta	estuper	interesanta	V	ADJ;NOM;FEM;SG
americana	american	americano	american	ADJ	PROPN;NOM;FEM;SG
americana	amerikāņu	americano	amerikānis	ADJ	N;GEN;MASC;PL
americana	amerikas	americano	amerika	ADJ	PROPN;NOM;FEM;PL
preparado	visiem	preparado	viss	N	PRO;DAT;MASC;PL
preparado	visu	preparado	viss	N	PRO;ACC;MASC;SG
preparado	visas	preparado	visa	N	PRO;NOM;FEM;PL
preparado	visi	preparado	viss	N	PRO;NOM;MASC;PL
preparado	visa	preparado	viss	N	PRO;NOM;FEM;SG
preparado	gatavi	preparado	gatavs	N	ADJ;NOM;MASC;PL
preparado	gatava	preparado	gatava	N	ADJ;NOM;FEM;SG
preparado	gatavs	preparado	gatavs	N	ADJ;NOM;MASC;SG
preparado	gatavas	preparado	gatava	N	ADJ;NOM;FEM;PL
preparado	sagatavota	preparado	sagatavot	N	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
preparado	sagatavots	preparado	sagatavot	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
preparado	sagatavoti	preparado	sagatavot	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
preparado	uzstādīt	preparado	uzstādīt	N	V;POS;NFIN
acabo	tikai	acabo	tikai	V	PART
bomba	bija	bomba	būt	N	V;FH;IND;3;POS;PST;FIN;ACT
bomba	prom	bomba	prom	N	ADV
bomba	nost	bomba	nost	N	ADV
bomba	off	bomba	off	N	
bomba	izslēgts	bomba	izslēgt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
escuridade	tumša	escuridade	tumša	N	ADJ;NOM;FEM;SG
escuridade	tumši	escuridade	tumši	N	ADV
escuridade	tumšs	escuridade	tumšs	N	ADJ;NOM;MASC;SG
camarada	mate	camarar	mate	N	PROPN;NOM;FEM;SG
porco	hog	porco	hogt	N	
autobús	bus	autobús	bus	N	
autobús	atpakaļ	autobús	atpakaļ	N	ADV
segues	vēl	seguir	vēl	V	ADV
segues	joprojām	seguir	joprojām	V	ADV
segues	tu	seguir	tu	V	PRO;NOM;SG;2
segues	tevi	seguir	tu	V	PRO;ACC;SG;2
segues	jums	seguir	jūs	V	PRO;DAT;PL;2
segues	tev	seguir	tu	V	PRO;DAT;SG;2
segues	jūs	seguir	jūs	V	PRO;NOM;PL;2
prisioneiros	ieslodzītie	prisioneiro	ieslodzīt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
prisioneiros	ieslodzīto	prisioneiro	ieslodzīt	N	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
marche	atstāt	marche	atstāt	N	V;POS;NFIN
marche	tu	marche	tu	N	PRO;NOM;SG;2
marche	tevi	marche	tu	N	PRO;ACC;SG;2
marche	jums	marche	jūs	N	PRO;DAT;PL;2
marche	tev	marche	tu	N	PRO;DAT;SG;2
marche	jūs	marche	jūs	N	PRO;NOM;PL;2
marche	iegūsti	marche	iegūt	N	V;IMP;SG;2;POS;FIN;ACT
marche	dabūt	marche	dabūt	N	V;POS;NFIN
marche	ārā	marche	ārā	N	ADV
marche	out	marche	out	N	
marche	prom	marche	prom	N	ADV
deica	garais	deica	garais	ADV	ADJ;NOM;MASC;SG
deica	gara	deica	garš	ADV	ADJ;NOM;FEM;SG
deica	garas	deica	gara	ADV	ADJ;NOM;FEM;PL
deica	garš	deica	garš	ADV	ADJ;NOM;MASC;SG
deica	atvadas	deica	atvada	ADV	N;NOM;FEM;PL
deica	ardievu	deica	ardieva	ADV	N;ACC;MASC;SG
deica	redz	deica	redzēt	ADV	V;FH;IND;3;POS;PRS;FIN;ACT
deica	skatīt	deica	skatīt	ADV	V;POS;NFIN
deica	bye	deica	bye	ADV	
deica	atā	deica	ats	ADV	INTJ
facedes	tu	facede	tu	V	PRO;NOM;SG;2
facedes	tevi	facede	tu	V	PRO;ACC;SG;2
facedes	jums	facede	jūs	V	PRO;DAT;PL;2
facedes	tev	facede	tu	V	PRO;DAT;SG;2
facedes	jūs	facede	jūs	V	PRO;NOM;PL;2
facedes	džeki	facede	džeks	V	N;NOM;MASC;PL
facedes	puiši	facede	puiši	V	N;NOM;MASC;PL
facedes	veči	facede	vecs	V	N;NOM;MASC;PL
apareceu	tika	aparecer	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
quixo	didn	quixo	didn	V	
golpe	hit	golpe	hit	N	
golpe	vienreiz	golpe	vienreiz	N	ADV
golpe	reiz	golpe	reiz	N	ADV
golpe	pārsteidza	golpe	pārsteigt	N	V;FH;IND;3;POS;PST;FIN;ACT
oír	interesenti	oír	interesents	V	N;NOM;MASC;PL
oír	dzirde	oír	dzirde	V	N;NOM;FEM;SG
plano	plakana	plano	plakana	N	ADJ;NOM;FEM;SG
plano	vienotas	plano	vienota	N	ADJ;NOM;FEM;PL
plano	plakanas	plano	plakana	N	ADJ;NOM;FEM;PL
plano	plain	plano	plain	N	
plano	vienkārša	plano	vienkārša	N	ADJ;NOM;FEM;SG
plano	vienkāršs	plano	vienkāršs	N	ADJ;NOM;MASC;SG
plano	sašāva	plano	sašāva	N	V;FH;IND;3;POS;PST;FIN;ACT
necesita	vajadzība	necesitar	vajadzība	V	N;NOM;FEM;SG
necesita	nepieciešams	necesitar	nepieciešams	V	ADJ;NOM;MASC;SG
necesita	nepieciešamība	necesitar	nepieciešamība	V	N;NOM;FEM;SG
necesita	vajadzībām	necesitar	vajadzība	V	N;DAT;FEM;PL
necesita	vajadzības	necesitar	vajadzība	V	N;NOM;FEM;PL
necesita	tu	necesitar	tu	V	PRO;NOM;SG;2
necesita	tevi	necesitar	tu	V	PRO;ACC;SG;2
necesita	jums	necesitar	jūs	V	PRO;DAT;PL;2
necesita	tev	necesitar	tu	V	PRO;DAT;SG;2
necesita	jūs	necesitar	jūs	V	PRO;NOM;PL;2
necesita	viņa	necesitar	viņa	V	PRO;NOM;FEM;SG;3
necesita	vina	necesitar	vins	V	N;NOM;FEM;SG
naturalmente	kursa	natural	kurss	ADV	N;GEN;MASC;SG
naturalmente	kursu	natural	kurss	ADV	N;ACC;MASC;SG
naturalmente	kurss	natural	kurss	ADV	N;NOM;MASC;SG
naturalmente	kursā	natural	kurss	ADV	N;ESS;MASC;SG
voltas	ap	volta	ap	N	
voltas	apkārt	volta	apkārt	N	ADV
voltas	atpakaļ	volta	atpakaļ	N	ADV
voltas	pār	volta	pār	N	ADP
voltas	apaļš	volta	apaļš	N	ADJ;NOM;MASC;SG
voltas	apaļi	volta	apaļi	N	ADJ;NOM;MASC;PL
voltas	apaļa	volta	apaļa	N	ADJ;NOM;FEM;SG
parecer	skatiens	parecer	skatiens	V	N;NOM;MASC;SG
parecer	like	parecer	like	V	
parecer	skaņu	parecer	skaņa	V	N;ACC;FEM;SG
parecer	skaņa	parecer	skaņa	V	N;NOM;FEM;SG
parecer	skaņas	parecer	skaņa	V	N;NOM;FEM;PL
parecer	tu	parecer	tu	V	PRO;NOM;SG;2
parecer	tevi	parecer	tu	V	PRO;ACC;SG;2
parecer	jums	parecer	jūs	V	PRO;DAT;PL;2
parecer	tev	parecer	tu	V	PRO;DAT;SG;2
parecer	jūs	parecer	jūs	V	PRO;NOM;PL;2
parecer	saki	parecer	sacīt	V	INTJ
superficie	malti	superficie	malti	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
carga	ielādēt	carga	ielādēt	N	V;POS;NFIN
chegan	viņi	chegar	viņš	V	PRO;NOM;MASC;PL;3
chegan	tie	chegar	tas	V	PRO;NOM;MASC;PL
chegan	tās	chegar	tā	V	PRO;NOM;FEM;PL
salvaxe	wild	salvaxe	wildēt	N	
salvaxe	savage	salvaxe	savage	N	
limpo	tīrīt	limpo	tīrīt	ADJ	V;POS;NFIN
voda	precējusies	vodo	precēties	N	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
voda	precējies	vodo	precēties	N	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
eramos	tika	erar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
eramos	tur	erar	tur	V	ADV
caza	whaling	caza	whaling	N	
cen	viens	cen	viens	N	NUM;NOM;MASC;SG
cen	viena	cen	viena	N	NUM;NOM;FEM;SG
cen	vienu	cen	viens	N	NUM;ACC;MASC;SG
george	džordžs	george	džordžs	PROPN	PROPN;NOM;MASC;SG
george	žoržs	george	žoržs	PROPN	PROPN;NOM;MASC;SG
poidan	viņi	poder	viņš	V	PRO;NOM;MASC;PL;3
poidan	tie	poder	tas	V	PRO;NOM;MASC;PL
poidan	tās	poder	tā	V	PRO;NOM;FEM;PL
soamente	tikai	soamente	tikai	ADV	PART
soamente	tikai	soamente	tikai	ADV	PART
charla	runāt	charlar	runāt	N	V;POS;NFIN
charla	iedot	charlar	iedot	N	V;POS;NFIN
charla	dod	charlar	dot	N	V;FH;IND;3;POS;PRS;FIN;ACT
charla	dot	charlar	dot	N	V;POS;NFIN
charla	dodiet	charlar	dot	N	V;IMP;PL;2;POS;FIN;ACT
escrito	rakstisks	escrito	rakstisks	N	ADJ;NOM;MASC;SG
escrito	rakstveida	escrito	rakstveida	N	
escrito	uzrakstīts	escrito	uzrakstīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
escrito	rakstiska	escrito	rakstiska	N	ADJ;NOM;FEM;SG
escrito	raksta	escrito	rakstīt	N	V;FH;IND;3;POS;PRS;FIN;ACT
escrito	rakstot	escrito	rakstīt	N	V;V.CVB
curso	ņemt	curso	ņemt	N	V;POS;NFIN
curso	ņem	curso	ņemt	N	V;IMP;SG;2;POS;FIN;ACT
curso	tagad	curso	tagad	N	ADV
roubar	rob	roubar	rab	V	
naceu	tika	nacer	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
brillante	izcili	brillante	izcils	ADJ	ADV
brillante	koši	brillante	kosis	ADJ	ADV
brillante	spilgti	brillante	spilgti	ADJ	ADV
altos	augstā	alto	augsts	N	ADJ;NOM;FEM;SG
altos	augstu	alto	augstu	N	ADV
altos	augsts	alto	augsts	N	ADJ;NOM;MASC;SG
altos	augsta	alto	augsts	N	ADJ;NOM;FEM;SG
altos	garāka	alto	gara	N	ADJ;NOM;CMPR;FEM;SG
contas	pēc	conta	pēc	N	ADP
cremos	padomā	cremo	padomāt	V	N;MASC;SG
cremos	tici	cremo	ticēt	V	INTJ
empeza	sākums	empezar	sākums	V	N;NOM;MASC;SG
empeza	starts	empezar	starts	V	N;NOM;MASC;SG
empeza	ar	empezar	ar	V	ADP
sido	bijis	ser	būt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
continúa	goes	continuar	goes	V	
continúa	ar	continuar	ar	V	ADP
bolsa	piešķirt	bolsa	piešķirt	N	V;POS;NFIN
poderá	maijs	poder	maijs	V	N;NOM;MASC;SG
poderá	tu	poder	tu	V	PRO;NOM;SG;2
poderá	tevi	poder	tu	V	PRO;ACC;SG;2
poderá	jums	poder	jūs	V	PRO;DAT;PL;2
poderá	tev	poder	tu	V	PRO;DAT;SG;2
poderá	jūs	poder	jūs	V	PRO;NOM;PL;2
acabou	pār	acabar	pār	V	ADP
acabou	tikai	acabar	tikai	V	PART
acabou	beigas	acabar	beigas	V	N;NOM;FEM
acabou	ārā	acabar	ārā	V	ADV
acabou	out	acabar	out	V	
gracioso	smieklīgi	gracioso	smieklīgi	ADJ	ADV
gracioso	jocīgi	gracioso	jocīgi	ADJ	ADV
gústalle	patīk	gústalle	patikt	ADJ	V;FH;IND;3;POS;PRS;FIN;ACT
gústalle	like	gústalle	like	ADJ	
gústalle	patīk	gústalle	patikt	ADJ	V;FH;IND;3;POS;PRS;FIN;ACT
gústalle	tu	gústalle	tu	ADJ	PRO;NOM;SG;2
gústalle	tevi	gústalle	tu	ADJ	PRO;ACC;SG;2
gústalle	jums	gústalle	jūs	ADJ	PRO;DAT;PL;2
gústalle	tev	gústalle	tu	ADJ	PRO;DAT;SG;2
gústalle	jūs	gústalle	jūs	ADJ	PRO;NOM;PL;2
gústalle	viņa	gústalle	viņa	ADJ	PRO;NOM;FEM;SG;3
gústalle	vina	gústalle	vins	ADJ	N;NOM;FEM;SG
entrada	ārā	entrada	ārā	N	ADV
entrada	out	entrada	out	N	
entrada	sākt	entrada	sākt	N	V;POS;NFIN
entrada	palaist	entrada	palaist	N	V;POS;NFIN
nariz	tavas	nariz	tava	N	PRO;NOM;FEM;PL;3
nariz	tavu	nariz	tava	N	PRO;ACC;SG;3
nariz	tavs	nariz	tavs	N	PRO;NOM;MASC;SG;3
nariz	jūsu	nariz	jūs	N	PRO;GEN;PL;2
nariz	tava	nariz	tava	N	PRO;NOM;FEM;SG;3
fosen	viņi	ser	viņš	V	PRO;NOM;MASC;PL;3
fosen	tie	ser	tas	V	PRO;NOM;MASC;PL
fosen	tās	ser	tā	V	PRO;NOM;FEM;PL
fosen	tika	ser	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
alemán	vācijas	alemán	vācija	ADJ	PROPN;NOM;FEM;SG
