από	from	από	from	ADP	
πίνακες	masaları	πίνακα	masa	N;NOM;MASC;PL	N;ACC;PL;3
πίνακες	masa	πίνακα	masa	N;NOM;MASC;PL	
λογαριασμό	hesap	λογαριασμός	hesap	N;ACC;MASC;SG	
παραγωγός	üretici	παραγωγός	üretici	N;NOM;MASC;SG	
παραγωγός	yapımcı	παραγωγός	yapımcı	N;NOM;MASC;SG	
παραγωγός	üretici	παραγωγός	üretici	N;NOM;MASC;SG	
γενικές	general	γενικός	general	ADJ;NOM;FEM;PL	
ολλανδία	hollanda	ολλανδία	hollan	PROPN;ACC;FEM;SG	
προφίλ	profil	προφίλ	profil	N;ACC;NEUT;SG	
προφίλ	profili	προφίλ	profili	N;ACC;NEUT;SG	
προφίλ	profilleri	προφίλ	profil	N;ACC;NEUT;SG	N;ACC;PL;3
κλίμα	iklim	κλίμα	iklim	N;NOM;NEUT;SG	
σπίτια	evleri	σπίτι	ev	N;NOM;NEUT;PL	N;ACC;PL;3
ικανότητα	yetenek	ικανότητα	yetenek	N;ACC;FEM;SG	N;NOM;SG;3
ικανότητα	beceri	ικανότητα	becer	N;ACC;FEM;SG	N;NOM;SG;3
ικανότητα	kapasite	ικανότητα	kapasit	N;ACC;FEM;SG	
ικανότητα	kapasitesi	ικανότητα	kapasite	N;ACC;FEM;SG	N;NOM;SG;3
ικανότητα	yetenek	ικανότητα	yetenek	N;ACC;FEM;SG	N;NOM;SG;3
ικανότητα	yeteneği	ικανότητα	yetenek	N;ACC;FEM;SG	N;NOM;SG;3
αποκτήσει	kazanılan	αποκτώ	kazan	V;PFV;NFIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
αποκτήσει	elde	αποκτώ	el	V;PFV;NFIN;ACT	N;ESS;SG;3
αποκτήσει	elde	αποκτώ	el	V;PFV;NFIN;ACT	N;ESS;SG;3
σπάνια	seyrek	σπάνια	seyrek	ADV	
σπάνια	ender	σπάνια	ende	ADV	
σπάνια	seyrek	σπάνια	seyrek	ADV	
σπάνια	nadir	σπάνια	nadir	ADV	
σπάνια	ender	σπάνια	ende	ADV	
διαγωνισμό	yarışma	διαγωνισμός	yarış	N;ACC;MASC;SG	
διαγωνισμό	yarışması	διαγωνισμός	yarış	N;ACC;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
μαθηματικά	matematik	μαθηματικά	matematik	ADV	N;NOM;SG;3
μαθηματικά	matematik	μαθηματικά	matematik	ADV	N;NOM;SG;3
μαθηματικά	hesap	μαθηματικά	hesap	ADV	
μαθηματικά	matematik	μαθηματικά	matematik	ADV	N;NOM;SG;3
γέφυρα	köprü	γέφυρα	köprü	N;NOM;FEM;SG	
είσοδο	girişi	είσοδος	giriş	N;ACC;FEM;SG	
πυκνότητα	yoğunluk	πυκνότητα	yoğunluk	N;ACC;FEM;SG	N;NOM;SG;3
πιθανότατα	muhtemelen	πιθανώς	muhtemel	ADV;CMPR	
μαύρο	black	μαύρος	black	N;NOM;NEUT;SG	
μαύρο	siyah	μαύρος	siyah	N;NOM;NEUT;SG	
μαύρο	kara	μαύρος	kara	N;NOM;NEUT;SG	
φύλλα	kartlar	φύλλο	kart	N;NOM;NEUT;PL	ADJ;NOM;PL;3
φύλλα	kartları	φύλλο	kart	N;NOM;NEUT;PL	ADJ;ACC;PL;3
φύλλα	kart	φύλλο	kart	N;NOM;NEUT;PL	
φύλλα	yaprak	φύλλο	yaprak	N;NOM;NEUT;PL	
φύλλα	çarşaf	φύλλο	çarşaf	N;NOM;NEUT;PL	
κίνδυνο	risk	κίνδυνος	risk	N;ACC;MASC;SG	
κίνδυνο	riski	κίνδυνος	riski	N;ACC;MASC;SG	
κίνδυνο	tehlike	κίνδυνος	tehlike	N;ACC;MASC;SG	N;NOM;SG;3
αλλιώς	yoksa	αλλιώς	yoksa	ADV	
ζει	yaşar	ζω	yaşa	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ζει	hayatlar	ζω	hayat	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
πραγματικά	cidden	πραγματικά	cidden	ADV	
σφαίρα	küre	σφαίρα	küre	N;NOM;FEM;SG	
σφαίρα	kursun	σφαίρα	kur	N;NOM;FEM;SG	
σφαίρα	kurşun	σφαίρα	kurşun	N;NOM;FEM;SG	
σφαίρα	mermi	σφαίρα	mermi	N;NOM;FEM;SG	
βάθος	derinlik	βάθος	derinlik	N;ACC;NEUT;SG	N;NOM;SG;3
βήμα	step	βήμα	step	N;NOM;NEUT;SG	
βήμα	basamak	βήμα	basamak	N;NOM;NEUT;SG	
βήμα	adım	βήμα	adım	N;NOM;NEUT;SG	
εγκαταστάσεις	yüklemeleri	εγκατάσταση	yükle	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
εγκαταστάσεις	tesisleri	εγκατάσταση	tesis	N;NOM;FEM;PL	N;ACC;PL;3
εγκαταστάσεις	tesis	εγκατάσταση	tesis	N;NOM;FEM;PL	
υψηλή	high	ψηλός	high	ADJ;NOM;FEM;SG	
υψηλή	yükseklerde	ψηλός	yüksek	ADJ;NOM;FEM;SG	ADJ;ESS;PL;3
υψηλή	çak	ψηλός	çak	ADJ;NOM;FEM;SG	
υψηλή	yükseğe	ψηλός	yüksek	ADJ;NOM;FEM;SG	
βρέθηκαν	bulunmuş	βρίσκω	bul	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
βρέθηκαν	bulundu	βρίσκω	bulun	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;3;POS;PST
βρέθηκαν	buldum	βρίσκω	bul	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;1;POS;PST
κατάλογο	dizin	κατάλογος	diz	N;ACC;MASC;SG	
κατάλογο	rehberi	κατάλογος	rehber	N;ACC;MASC;SG	N;NOM;SG;3
κατάλογο	katalog	κατάλογος	katalog	N;ACC;MASC;SG	
κατάλογο	katalog	κατάλογος	katalog	N;ACC;MASC;SG	
κυριαρχία	egemenlik	κυριαρχία	egemenlik	N;ACC;FEM;SG	N;NOM;SG;3
κυριαρχία	hükmetmek	κυριαρχία	hükmet	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
κυριαρχία	hakimiyet	κυριαρχία	hakimiyet	N;ACC;FEM;SG	N;DAT;SG;3
κυριαρχία	egemenlik	κυριαρχία	egemenlik	N;ACC;FEM;SG	N;NOM;SG;3
κυριαρχία	hakimiyet	κυριαρχία	hakimiyet	N;ACC;FEM;SG	N;DAT;SG;3
κυριαρχία	egemenlik	κυριαρχία	egemenlik	N;ACC;FEM;SG	N;NOM;SG;3
κυριαρχία	üstünlük	κυριαρχία	üstünlük	N;ACC;FEM;SG	N;NOM;SG;3
κυριαρχία	hakimiyet	κυριαρχία	hakimiyet	N;ACC;FEM;SG	N;DAT;SG;3
βασικά	temelde	βασικά	temel	ADV	ADJ;ESS;SG;3
ευρώ	avro	ευρώ	avro	N;ACC;NEUT;SG	
ευρώ	euro	ευρώ	euro	N;ACC;NEUT;SG	
ευρώ	euro	ευρώ	euro	N;ACC;NEUT;SG	
ευρώ	eur	ευρώ	i	N;ACC;NEUT;SG	
ευρώ	avro	ευρώ	avro	N;ACC;NEUT;SG	
ευρώ	euro	ευρώ	euro	N;ACC;NEUT;SG	
κυβερνήτης	vali	κυβερνήτης	vali	N;NOM;MASC;SG	
προσωπικά	şahsi	προσωπικά	şahsi	ADV	
προσωπικά	kişisel	προσωπικά	kişisel	ADV	
προσωπικά	şahsen	προσωπικά	şahsen	ADV	
εισβολή	işgal	εισβολή	işgal	N;ACC;FEM;SG	
εισβολή	istila	εισβολή	istila	N;ACC;FEM;SG	
γραφή	yazma	γραφή	yazma	N;NOM;FEM;SG	
γραφή	yazmak	γραφή	yaz	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
γραφή	yazı	γραφή	yazı	N;NOM;FEM;SG	
γραφή	yazmaya	γραφή	yaz	N;NOM;FEM;SG	ADV
στρατιωτικός	askeriye	στρατιωτικός	askeri	ADJ;NOM;MASC;SG	N;DAT;SG;3
στρατιωτικός	ordu	στρατιωτικός	ordu	ADJ;NOM;MASC;SG	
στρατιωτικός	asker	στρατιωτικός	asker	ADJ;NOM;MASC;SG	
στρατιωτικός	askerlik	στρατιωτικός	askerlik	ADJ;NOM;MASC;SG	N;NOM;SG;3
στρατιωτικός	askeri	στρατιωτικός	askeri	ADJ;NOM;MASC;SG	
οργανισμός	kuruluş	οργανισμός	kuruluş	N;NOM;MASC;SG	
οργανισμός	örgüt	οργανισμός	örgüt	N;NOM;MASC;SG	
οργανισμός	örgütü	οργανισμός	örgüt	N;NOM;MASC;SG	
οργανισμός	kuruluş	οργανισμός	kuruluş	N;NOM;MASC;SG	
οργανισμός	örgüt	οργανισμός	örgüt	N;NOM;MASC;SG	
οργανισμός	ajansı	οργανισμός	ajansı	N;NOM;MASC;SG	
οργανισμός	ajans	οργανισμός	ajans	N;NOM;MASC;SG	
οργανισμός	teşkilat	οργανισμός	teşkilat	N;NOM;MASC;SG	
τούρκους	türkler	τούρκος	türk	PROPN;ACC;MASC;PL	N;NOM;PL;3
ρόλος	rolün	ρόλος	rolün	N;NOM;MASC;SG	
ρόλος	rol	ρόλος	rol	N;NOM;MASC;SG	
απόλλων	apollo	άπολλος	apollo	ADJ;NOM;MASC;SG	
νοσοκομείο	hastane	νοσοκομείο	hastan	N;NOM;NEUT;SG	
νοσοκομείο	hastahane	νοσοκομείο	hastahane	N;NOM;NEUT;SG	
κριτικές	değerlendirmeler	κριτικός	değerlen	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
κριτικές	değerlendirme	κριτικός	değerlen	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
κριτικές	değerlendirmeleri	κριτικός	değerlen	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
συμμετέχουν	katılmak	συμμετέχω	kat	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
πασοκ	pasok	πασοκ	pasok	N	
πολιτικοί	politikacılar	πολιτικός	politikacı	ADJ;NOM;MASC;PL	N;NOM;PL;3
πολιτικοί	politikacı	πολιτικός	politikacı	ADJ;NOM;MASC;PL	
πολιτικοί	siyasiler	πολιτικός	siyasi	ADJ;NOM;MASC;PL	N;NOM;PL;3
δει	görüldü	βλέπω	gör	V;PFV;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
δει	görülen	βλέπω	gör	V;PFV;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
όριο	limit	όριο	limit	N;NOM;NEUT;SG	
όριο	sınır	όριο	sınır	N;NOM;NEUT;SG	
όριο	sınırı	όριο	sınır	N;NOM;NEUT;SG	N;ACC;SG;3
όριο	sınırlama	όριο	sınırla	N;NOM;NEUT;SG	
βουλγαρίας	bulgaristan	βουλγάρια	bulgaristan	PROPN;GEN;FEM;SG	PROPN;NOM;SG;3
προφανώς	anlaşılan	προφανώς	anlaş	ADV	V;PFV;IND;POS;PRS;V.PTCP;PASS
προφανώς	besbelli	προφανώς	besbelli	ADV	
εμπόριο	ticaret	εμπόριο	ticaret	N;NOM;NEUT;SG	
εμπόριο	takas	εμπόριο	takas	N;NOM;NEUT;SG	
εμπόριο	ticaret	εμπόριο	ticaret	N;NOM;NEUT;SG	
ανάγκες	ihtiyaç	ανάγκη	ihtiyaç	N;NOM;FEM;PL	
ανάγκες	ihtiyacı	ανάγκη	ihtiyaç	N;NOM;FEM;PL	
τίτλοι	başlıklar	τίτλος	başlık	NUM;NOM;MASC;PL	N;NOM;PL;3
τίτλοι	unvanlar	τίτλος	unvan	NUM;NOM;MASC;PL	N;NOM;PL;3
χάρτη	harita	χάρτης	harit	N;ACC;MASC;SG	N;NOM;SG;3
χάρτη	haritası	χάρτης	harita	N;ACC;MASC;SG	N;NOM;SG;3
χάρτη	charter	χάρτης	charter	N;ACC;MASC;SG	N;NOM;SG;3
ελληνίδα	yunanlı	ελληνίδα	yunanlı	N;NOM;FEM;SG	
ελληνίδα	yunan	ελληνίδα	yunan	N;NOM;FEM;SG	
ελληνίδα	yunanca	ελληνίδα	yunanca	N;NOM;FEM;SG	V;PFV;IND;POS;PRS;PASS
προηγούμενη	önceki	προηγούμενος	önceki	ADJ;NOM;FEM;SG	
ποιήματα	şiir	ποίημα	şiir	N;NOM;NEUT;PL	
έντονα	şiddetle	έντονα	şiddet	ADV	N;INS;SG;3
στόχος	amaç	στόχος	amaç	N;NOM;MASC;SG	
στόχος	objektif	στόχος	objektif	N;NOM;MASC;SG	
στόχος	hedef	στόχος	hedef	N;NOM;MASC;SG	
δημιουργεί	yaratır	δημιουργώ	yarat	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
αυστρία	avusturya	αυστρία	avustur	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
κέντρα	merkezleri	κέντρο	merkez	N;NOM;NEUT;PL	N;ACC;PL;3
άνοιξη	ilkbahar	άνοιξη	ilkbahar	N;NOM;FEM;SG	
άνοιξη	yay	άνοιξη	yay	N;NOM;FEM;SG	
άνοιξη	bahar	άνοιξη	bahar	N;NOM;FEM;SG	
ηλικίας	age	ηλικία	age	N;GEN;FEM;SG	
ηλικίας	yaş	ηλικία	yaş	N;GEN;FEM;SG	
ηλικίας	yaşı	ηλικία	yaşı	N;GEN;FEM;SG	
ηλικίας	yaşlanmış	ηλικία	yaşla	N;GEN;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST
φέρεται	davranıyor	φέρω	davran	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PROG;IND;SG;3;POS;INFM;PRS
φέρεται	ikram	φέρω	ikram	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;SG;3
σκοπός	amaç	σκοπός	amaç	N;NOM;MASC;SG	
φαν	taraftar	φαν	taraf		N;NOM;SG;3
φαν	fan	φαν	fan		
φαν	hayran	φαν	hayran		
διαμερίσματα	daire	διαμέρισμα	daire	N;NOM;NEUT;PL	N;NOM;SG;3
λόγια	kelime	λόγος	kelim	N;NOM;NEUT;PL	
παραλία	sahilde	παραλία	sahilde	N;NOM;FEM;SG	N;ESS;SG;3
παραλία	kumsal	παραλία	kumsal	N;NOM;FEM;SG	
παραλία	plaj	παραλία	plaj	N;NOM;FEM;SG	
παραλία	sahil	παραλία	sahil	N;NOM;FEM;SG	
υποστηρίζει	destekler	υποστηρίζω	destek	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
υποστηρίζει	destekliyor	υποστηρίζω	destekle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
υποστηρίζει	destek	υποστηρίζω	destek	V;IPFV;IND;SG;3;PRS;FIN;ACT	
δυτικό	batılı	δυτικός	batılı	N;NOM;NEUT;SG	
δυτικό	western	δυτικός	western	N;NOM;NEUT;SG	PROPN;NOM;SG;3
δυτικό	batı	δυτικός	batı	N;NOM;NEUT;SG	
σώματα	bedenleri	σώμα	beden	N;NOM;NEUT;PL	N;ACC;PL;3
εξαίρεση	istisna	εξαίρεση	istisna	N;ACC;FEM;SG	
εξαίρεση	dışlanma	εξαίρεση	dışlan	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
εξαίρεση	istisna	εξαίρεση	istisna	N;ACC;FEM;SG	
εξαίρεση	muafiyet	εξαίρεση	muafiyet	N;ACC;FEM;SG	N;NOM;SG;3
αιτία	sebep	αιτία	sebep	N;NOM;FEM;SG	
αιτία	sebebi	αιτία	sebep	N;NOM;FEM;SG	
αιτία	sebebi	αιτία	sebep	N;NOM;FEM;SG	
αιτία	çünkü	αιτία	çünkü	N;NOM;FEM;SG	CONJ
ξεκινά	başlar	ξεκινός	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ξεκινά	başlıyor	ξεκινός	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
ξεκινά	başlar	ξεκινός	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ξεκινά	başlıyor	ξεκινός	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
αθλητική	atletik	αθλητικός	atletik	ADJ;NOM;FEM;SG	N;NOM;SG;3
πολιτισμός	kültürü	πολιτισμός	kültür	N;NOM;MASC;SG	
πολιτισμός	kültür	πολιτισμός	kültür	N;NOM;MASC;SG	
τράπεζα	bank	τράπεζα	bank	N;NOM;FEM;SG	
καπ	şapka	καπ	şapka		
καπ	cap	καπ	cap		
καπ	kaptan	καπ	kaptan		
καπ	cfp	καπ	cfp		
διαφορετική	farkli	διαφορετικός	farkli	ADJ;NOM;FEM;SG	
διαφορετική	değişik	διαφορετικός	değişik	ADJ;NOM;FEM;SG	
σκόρερ	golcü	σκόρνω	golcü		
υποψήφιος	aday	υποψήφιος	aday	ADJ;NOM;MASC;SG	
πύργος	kule	πύργος	kule	N;NOM;MASC;SG	
πύργος	rook	πύργος	rook	N;NOM;MASC;SG	
ντέιβιντ	davud	ντέιβιντ	davud		
ντέιβιντ	davut	ντέιβιντ	davut		
ντέιβιντ	david	ντέιβιντ	david		
προπονητή	antrenör	προπονητής	antrenör	N;ACC;MASC;SG	N;NOM;SG;3
προπονητή	koç	προπονητής	koç	N;ACC;MASC;SG	
συζητήσεις	tartışma	συζήτηση	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
συζητήσεις	tartışmaları	συζήτηση	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
συζητήσεις	tartışmalar	συζήτηση	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
συζητήσεις	tartışmalar	συζήτηση	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
αρχαίο	eskiler	αρχαίος	eskile	ADJ;NOM;NEUT;SG	ADJ;NOM;PL;3
αρχαίο	antik	αρχαίος	antik	ADJ;NOM;NEUT;SG	
αρχαίο	kadim	αρχαίος	kadim	ADJ;NOM;NEUT;SG	
προώθηση	tanıtımı	προώθηση	tanıtım	N;ACC;FEM;SG	N;NOM;SG;3
προώθηση	terfi	προώθηση	terfi	N;ACC;FEM;SG	
προώθηση	promosyon	προώθηση	promosyon	N;ACC;FEM;SG	
προώθηση	tanıtım	προώθηση	tanıtım	N;ACC;FEM;SG	
προώθηση	tanıtımı	προώθηση	tanıtım	N;ACC;FEM;SG	N;NOM;SG;3
προώθηση	tanıtım	προώθηση	tanıtım	N;ACC;FEM;SG	
επίσκοπος	piskopos	επίσκοπος	piskopos	N;NOM;MASC;SG	
επίσκοπος	bishop	επίσκοπος	bishop	N;NOM;MASC;SG	PROPN;NOM;SG;3
επίσκοπος	fil	επίσκοπος	fil	N;NOM;MASC;SG	
πλούσια	zengin	πλούσιος	zengin	ADJ;NOM;FEM;SG	
πλούσια	rich	πλούσιος	rich	ADJ;NOM;FEM;SG	
πλούσια	zenginler	πλούσιος	zengin	ADJ;NOM;FEM;SG	N;NOM;PL;3
παράσταση	gösteri	παράσταση	göster	N;ACC;FEM;SG	
παράσταση	performansı	παράσταση	performans	N;ACC;FEM;SG	N;NOM;SG;3
παράσταση	performans	παράσταση	performans	N;ACC;FEM;SG	
παράσταση	şov	παράσταση	şov	N;ACC;FEM;SG	
παράσταση	gösteri	παράσταση	göster	N;ACC;FEM;SG	
παράσταση	göster	παράσταση	göster	N;ACC;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
παράσταση	gösterin	παράσταση	göster	N;ACC;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
παράσταση	show	παράσταση	show	N;ACC;FEM;SG	
περάσει	pas	περνώ	pas	V;PFV;NFIN;ACT	
περάσει	geçiş	περνώ	geçiş	V;PFV;NFIN;ACT	
πολωνία	polonya	πολωνία	polon	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
απόλλωνα	apollo	απόλλωνας	apollo	ADV	
σοφία	sofia	σοφία	sofia	N;NOM;FEM;SG	
σοφία	sofya	σοφία	sofya	N;NOM;FEM;SG	
σοφία	sofya	σοφία	sofya	N;NOM;FEM;SG	
σοφία	sophia	σοφία	sophia	N;NOM;FEM;SG	
σοφία	hikmet	σοφία	hikmet	N;NOM;FEM;SG	
παρουσίαση	sunum	παρουσίαση	sun	N;NOM;FEM;SG	
παρουσίαση	sunumu	παρουσίαση	sun	N;NOM;FEM;SG	N;ACC;SG;3
παρουσίαση	tanıtım	παρουσίαση	tanıtım	N;NOM;FEM;SG	
δυνατόν	muhtemel	δυνατός	muhtemel	ADJ;NOM;NEUT;SG	
δυνατόν	mümkün	δυνατός	mümkün	ADJ;NOM;NEUT;SG	
δυνατόν	olası	δυνατός	olası	ADJ;NOM;NEUT;SG	
αναγνώριση	kimlik	αναγνώριση	kimlik	N;ACC;FEM;SG	N;NOM;SG;3
αναγνώριση	tanımlama	αναγνώριση	tanımla	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
αναγνώριση	tanıma	αναγνώριση	tanım	N;ACC;FEM;SG	
τάγμα	tabur	τάγμα	tabur	N;NOM;NEUT;SG	
άκρο	uzuv	άκρο	uzuv	N;NOM;NEUT;SG	
σήμα	sinyal	σήμα	sinyal	N;NOM;NEUT;SG	
σήμα	işaret	σήμα	işaret	N;NOM;NEUT;SG	
σήμα	rozet	σήμα	rozet	N;NOM;NEUT;SG	
ευχαριστώ	tesekkurler	ευχαριστώ	tesekkur	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;PL;3
ευχαριστώ	teşekkürler	ευχαριστώ	teşekkür	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;PL;3
ευχαριστώ	sağol	ευχαριστώ	sağol	V;IPFV;IND;SG;1;PRS;FIN;ACT	
αεροσκάφος	uçaklar	αεροσκάφος	uçak	N;NOM;NEUT;SG	N;NOM;PL;3
χρόνος	vakit	χρόνος	vakit	N;NOM;MASC;SG	
χρόνος	time	χρόνος	tim	N;NOM;MASC;SG	
πράξεις	operasyon	πράξη	operasyon	N;NOM;FEM;PL	
πράξεις	eylemleri	πράξη	eylem	N;NOM;FEM;PL	N;ACC;PL;3
φίλιππος	philip	φίλιππος	phil	ADJ;NOM;MASC;SG	N;NOM;SG;3
φίλιππος	filip	φίλιππος	fil	ADJ;NOM;MASC;SG	
δυνατό	güçlü	δυνατός	güçlü	ADJ;NOM;NEUT;SG	
δυνατό	güçlüler	δυνατός	güçlü	ADJ;NOM;NEUT;SG	ADJ;NOM;PL;3
δυνατό	kuvvetli	δυνατός	kuvvetli	ADJ;NOM;NEUT;SG	
βασιλείς	kings	βασίλης	kings	N;NOM;MASC;PL	PROPN;NOM;SG;3
βασιλείς	kralları	βασίλης	kral	N;NOM;MASC;PL	N;ACC;PL;3
βασιλείς	royals	βασίλης	royals	N;NOM;MASC;PL	
τουρκική	türkçe	τουρκικός	türkçe	ADJ;NOM;FEM;SG	
επάνω	yukarıda	επάνω	yukarı	ADV	ADJ;ESS;SG;3
τέταρτη	dördüncüsü	τέταρτος	dör	NUM;NOM;FEM;SG	V;PFV;IND;POS;PST;V.PTCP
τέταρτη	dördüncü	τέταρτος	dördüncü	NUM;NOM;FEM;SG	
αιγαίου	ege	αιγαίος	eg	PROPN;GEN;NEUT;SG	
ύφος	tarz	ύφος	tarz	N;NOM;NEUT;SG	
ύφος	stil	ύφος	stil	N;NOM;NEUT;SG	
ύφος	tarzı	ύφος	tarz	N;NOM;NEUT;SG	
ύφος	biçim	ύφος	biçim	N;NOM;NEUT;SG	
χώρους	boşluklar	χώρος	boşluk	N;ACC;MASC;PL	N;NOM;PL;3
τούρκοι	türkler	τούρκος	türk	PROPN;NOM;MASC;PL	N;NOM;PL;3
ορθόδοξη	ortodoks	ορθόδοξος	ortodoks	ADJ;NOM;FEM;SG	
παραστάσεις	performansları	παράσταση	performans	N;NOM;FEM;PL	N;ACC;PL;3
παραστάσεις	performans	παράσταση	performans	N;NOM;FEM;PL	
παραστάσεις	gösteriyor	παράσταση	göster	N;NOM;FEM;PL	V;PROG;IND;SG;3;POS;INFM;PRS
περιοδικά	dergi	περιοδικά	dergi	ADV	
περιοδικά	magazin	περιοδικά	magazin	ADV	
περιοδικά	dergiler	περιοδικά	dergi	ADV	N;NOM;PL;3
παρακαλώ	lütfen	παρακαλώ	lütfen	N;VOC;FEM;SG	ADV
παράγοντες	ajan	παράγοντας	aj	N;NOM;MASC;PL	
τεχνικές	teknikler	τεχνικός	teknik	ADJ;NOM;FEM;PL	N;NOM;PL;3
τεχνικές	teknikleri	τεχνικός	teknik	ADJ;NOM;FEM;PL	N;NOM;PL;3
αστέρας	yıldız	αστέρα	yıldız	N;NOM;MASC;SG	
αστέρας	star	αστέρα	star	N;NOM;MASC;SG	
φυτά	bitki	φυτώ	bitki	N;NOM;NEUT;PL	
φυτά	bitkileri	φυτώ	bitki	N;NOM;NEUT;PL	N;ACC;PL;3
αγίων	azizler	άγιος	aziz	N;GEN;NEUT;PL	N;NOM;PL;3
προτάσεις	öneri	πρόταση	öneri	N;NOM;FEM;PL	N;NOM;SG;3
προτάσεις	tavsiyeleri	πρόταση	tavsiye	N;NOM;FEM;PL	N;ACC;PL;3
σύμβουλος	danışman	σύμβουλος	danış	N;NOM;MASC;SG	
σύμβουλος	danışman	σύμβουλος	danış	N;NOM;MASC;SG	
τεχνολογία	teknoloji	τεχνολογία	teknoloji	N;NOM;FEM;SG	
όπλα	kollar	όπλο	kol	N;NOM;NEUT;PL	
όπλα	kolları	όπλο	kol	N;NOM;NEUT;PL	N;ACC;PL;3
όπλα	silah	όπλο	silah	N;NOM;NEUT;PL	
όπλα	silah	όπλο	silah	N;NOM;NEUT;PL	
έκρηξη	patlama	έκρηξη	patla	N;ACC;FEM;SG	
έκρηξη	patlama	έκρηξη	patla	N;ACC;FEM;SG	
έκρηξη	patlama	έκρηξη	patla	N;ACC;FEM;SG	
συνέλευση	montaj	συνέλευση	montaj	N;NOM;FEM;SG	
συνέλευση	toplanma	συνέλευση	toplanma	N;NOM;FEM;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
συνέλευση	meclisi	συνέλευση	mecli	N;NOM;FEM;SG	
συνέλευση	kongre	συνέλευση	kongre	N;NOM;FEM;SG	
βασιλικό	basil	βασιλικός	basil	ADJ;NOM;NEUT;SG	
βασιλικό	kraliyet	βασιλικός	kraliyet	ADJ;NOM;NEUT;SG	
βασιλικό	royal	βασιλικός	royal	ADJ;NOM;NEUT;SG	
ποίηση	şiir	ποίηση	şiir	N;NOM;FEM;SG	
ποίηση	şiirler	ποίηση	şiir	N;NOM;FEM;SG	N;NOM;PL;3
εθνών	ülkeler	εθνό	ülke	N;GEN;NEUT;PL	N;NOM;PL;3
εθνών	uluslar	εθνό	ulus	N;GEN;NEUT;PL	
εθνών	milletler	εθνό	millet	N;GEN;NEUT;PL	N;NOM;PL;3
ανατολικό	doğuya	ανατολικός	doğu	ADJ;NOM;NEUT;SG	ADJ;DAT;SG;3
ανατολικό	doğu	ανατολικός	doğu	ADJ;NOM;NEUT;SG	
ανατολικό	doğuda	ανατολικός	doğu	ADJ;NOM;NEUT;SG	N;ESS;SG;3
ανατολικό	doğulu	ανατολικός	doğul	ADJ;NOM;NEUT;SG	
ανατολικό	doğu	ανατολικός	doğu	ADJ;NOM;NEUT;SG	
