konstgjorda	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;PL;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
hut	ٹھہرنا.	hut	ٹھہرنا.	N;NOM;INDF;NEUT;SG	V;SG;NFIN;ACT
hut	کٹیا.	hut	کٹیا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
inspektör	پارکھ	inspektör	پارکھ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
inspektör	ناظر	inspektör	ناظر	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
inspektör	داروغہ.	inspektör	داروغہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
monumental	یادگار	monumental	یادگار	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	دھونسنا.	stjärta	دھونسنا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	سُرین	stjärta	سُرین	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	ہدف.	stjärta	ہدف.	N;NOM;INDF;MASC+FEM;SG	
stjärt	پٹ.	stjärta	پٹ.	N;NOM;INDF;MASC+FEM;SG	
stjärt	ذنب.	stjärta	ذنب.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	پونچھ	stjärta	پونچھ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	پٹ.	stjärta	پٹ.	N;NOM;INDF;MASC+FEM;SG	
stjärt	ذنب.	stjärta	ذنب.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	پونچھ	stjärta	پونچھ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjärt	دُم	stjärta	دُم	N;NOM;INDF;MASC+FEM;SG	V;SG;ACT
obligatoriskt	ناگزیر.	obligatorisk	ناگزیر.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
stroke	وار	stroke	وار	N;NOM;INDF;MASC+FEM;SG	
stroke	چوٹ	stroke	چوٹ	N;NOM;INDF;MASC+FEM;SG	V;ACT
stroke	ضرب	stroke	ضرب	N;NOM;INDF;MASC+FEM;SG	
uppgång	لٹانا	uppgång	لٹانا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
uppgång	اٹھان	uppgång	اٹھان	N;NOM;INDF;MASC+FEM;SG	V;SG;ACT
uppgång	بہتری.	uppgång	بہتری.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	ہلکی	soft	ہلکی	N;NOM;INDF;MASC+FEM;SG	ADJ;FEM
soft	آسان	soft	آسان	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	عریاں.	soft	عریاںؤ	N;NOM;INDF;MASC+FEM;SG	V;MASC;PL;FIN;ACT
soft	ڈھیلا	soft	ڈھیلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	حلیم.	soft	حلیم.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	تیز.	soft	تیز.	N;NOM;INDF;MASC+FEM;SG	
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	چکنا	soft	چکنا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
soft	دُھندلا.	soft	دُھندلا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	کمزور	soft	کمزور	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	دبّو	soft	دبّو	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	خوشگوار	soft	خوشگوار	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	ملائم	soft	ملائم	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	لطیف	soft	لطیف	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	بھیگا	soft	بھیگ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	احمقانہ	soft	احمقانہ	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	معتدل	soft	معتدل	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	ہلکی	soft	ہلکی	N;NOM;INDF;MASC+FEM;SG	ADJ;FEM
soft	آسان	soft	آسان	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	عریاں.	soft	عریاںؤ	N;NOM;INDF;MASC+FEM;SG	V;MASC;PL;FIN;ACT
soft	ڈھیلا	soft	ڈھیلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	حلیم.	soft	حلیم.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	تیز.	soft	تیز.	N;NOM;INDF;MASC+FEM;SG	
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	چکنا	soft	چکنا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
soft	دُھندلا.	soft	دُھندلا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	کمزور	soft	کمزور	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	ہلکا	soft	ہلکا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
soft	دبّو	soft	دبّو	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	خوشگوار	soft	خوشگوار	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	ملائم	soft	ملائم	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	نرم	soft	نرم	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	لطیف	soft	لطیف	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
soft	بھیگا	soft	بھیگ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soft	احمقانہ	soft	احمقانہ	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	معتدل	soft	معتدل	N;NOM;INDF;MASC+FEM;SG	ADJ
soft	(	soft	(	N;NOM;INDF;MASC+FEM;SG	
uttagning	گانے	uttagning	گا	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
matta	کاگ	matta	کاگ	N;NOM;INDF;MASC+FEM;SG	
matta	چٹائی	matta	چٹائی	N;NOM;INDF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
matta	کاگ	matta	کاگ	N;NOM;INDF;MASC+FEM;SG	
matta	دھمکانا	matta	دھمکانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
matta	ڈانٹنا	matta	ڈانٹ	N;NOM;INDF;MASC+FEM;SG	V;NFIN
matta	دھمکانا	matta	دھمکانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
matta	ڈانٹنا	matta	ڈانٹ	N;NOM;INDF;MASC+FEM;SG	V;NFIN
avkomma	ذرّیاَت.	avkomma	ذرّیاَت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
avkomma	حاصل.	avkomma	حاصل.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
avkomma	ذرّیات.	avkomma	ذرّیات.	N;NOM;INDF;MASC+FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
syra	گہرا	syra	گہرا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
syra	کٹیلا	syra	کٹیلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
syra	تیز	syra	تیز	N;NOM;INDF;MASC+FEM;SG	ADJ
talanger	فطانت	talang	فطانت	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
talanger	فطین	talang	فطین	N;NOM;INDF;MASC+FEM;PL	
talanger	ذہانت.	talang	ذہانت.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
stereo	بیّن.	ster	بیّن.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stereo	مجسّم	ster	مجسّم	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hängning	آویزاں	hängning	آویزاں	N;NOM;INDF;MASC+FEM;SG	ADJ
pigg	چوکنّا	pigg	چوکنّا	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pigg	باخبر	pigg	باخبر	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
pigg	ہوشیار	pigg	ہوشیار	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pigg	چوکنّا	pigg	چوکنّا	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
apparat	کل.	apparat	کل.	N;NOM;INDF;MASC+FEM;SG	
apparat	کل.	apparat	کل.	N;NOM;INDF;MASC+FEM;SG	
apparat	جنتر	apparat	جنتر	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	پیٹ	mage	پیٹ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	abomasum	mage	abomasum	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	omasum	mage	omasum	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	reticulum	mage	reticulum	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	سہنا	mage	سہنا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	ولولہ	mage	ولولہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	پیٹ	mage	پیٹ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	شکم	mage	شکم	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mage	ابھراہونا.	mage	ابھراہونا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
upprörd	بگاڑ.	uppröra	بگاڑ.	ADJ;NOM;INDF;MASC+FEM;SG	
filmfotograf	فلمساز	filmfotograf	فلمساز	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
passagen	راہداری	passage	راہداری	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
passagen	عبور.	passage	عبور.	N;NOM;DEF;MASC+FEM;SG	ADJ
display	نظرفریبی.	display	نظرفریبی.	N;NOM;INDF;MASC+FEM;SG	ADJ
display	تماشا.	display	تماشا.	N;NOM;INDF;MASC+FEM;SG	
display	دکھاوا	display	دکھا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
lech	عیاش	lech	عیاش	PROPN;NOM	
låtsas	جھوٹا.	låtsas	جھوٹا.	V;NFIN;PASS	
låtsas	جعلی	låtsas	جعلی	V;NFIN;PASS	ADJ
federalt	وفاق	federal	وفاق	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
nyskapande	اختراع	nyskapande	اختراع	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG;3
nyskapande	جدّت	nyskapande	جدّت	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG;3
oenighet	کرخت	oenighet	کرخت	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oenighet	ناموافقت	oenighet	ناموافقت	N;NOM;INDF;MASC+FEM;SG	ADJ
prostitution	قحبگی	prostitution	قحبگی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
distinkt	بّین	distinkt	بّین	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
distinkt	امتیازی.	distinkt	امتیازی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
instans	مقدمہ.	instans	مقدمہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
instans	نظیر.	instans	نظیر.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grizzly	کبرا	grizzly	کبرا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
grizzly	خاکستری	grizzly	خاکستری	N;NOM;INDF;NEUT;SG	ADJ
svampen	over	svamp	over	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svampen	پیوٹ.	svamp	پیوٹ.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svampen	on	svamp	on	N;NOM;DEF;MASC+FEM;SG	
svampen	out	svamp	out	N;NOM;DEF;MASC+FEM;SG	
svampen	اسفنج	svamp	اسفنج	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
typsnitt	پیندا.	typsnitt	پیندا.	N;NOM;INDF;NEUT;SG	ADJ
öken	وجوبیت.	öken	وجوبیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
öken	بنجر.	öken	بنجر.	N;NOM;INDF;MASC+FEM;SG	
öken	خشک	öken	خشک	N;NOM;INDF;MASC+FEM;SG	ADJ
öken	اجاڑ	öken	اجاڑ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
öken	ویران.	öken	ویران.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
öken	وجوبیت.	öken	وجوبیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
öken	بنجر.	öken	بنجر.	N;NOM;INDF;MASC+FEM;SG	
öken	ریگستان	öken	ریگستان	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
öken	چھوڑنا	öken	چھوڑ	N;NOM;INDF;MASC+FEM;SG	V;NFIN
öken	خشک	öken	خشک	N;NOM;INDF;MASC+FEM;SG	ADJ
öken	اجاڑ	öken	اجاڑ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
öken	ویران.	öken	ویران.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
öken	بادیہ	öken	بادیہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
konstgjord	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
avel	چلن	avel	چلن	N;NOM;INDF;MASC+FEM;SG	V;ACT
avel	(	avel	(	N;NOM;INDF;MASC+FEM;SG	
hjärna	بھیجا	hjärna	بھیج	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
etanol	الکحل.	etanol	الکحل.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
internationalen	واقع	international	واقع	N;NOM;DEF;MASC+FEM;SG	ADJ
internationalen	مستعمل	international	مستعمل	N;NOM;DEF;MASC+FEM;SG	ADJ
rytm	تناسب.	rytm	تناسب.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
diamant	لوز	diaman	لوز	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
diamant	ہیرا	diaman	ہیرا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
diamant	لوز	diaman	لوز	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
diamant	ہیرا	diaman	ہیرا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
diamant	الماس	diaman	الماس	N;NOM;INDF;MASC+FEM;SG	
sap	سونٹا	sap	سونٹا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
whig	وگ	whig	وگ	N;NOM;INDF;MASC+FEM;SG	
enhetligt	(	enhetlig	(	ADJ;NOM;INDF;NEUT;SG	
enhetligt	وردی.	enhetlig	وردی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
majestät	دبدبہ	majestät	دبدبہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lukt	شہرت.	lukt	شہرت.	N;NOM;INDF;MASC+FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
lukt	مہک.	lukt	مہک.	N;NOM;INDF;MASC+FEM;SG	
lukt	شہرت.	lukt	شہرت.	N;NOM;INDF;MASC+FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
lukt	مہک.	lukt	مہک.	N;NOM;INDF;MASC+FEM;SG	
lukt	بُو	lukt	بُو	N;NOM;INDF;MASC+FEM;SG	
lukt	سونگھنا	lukt	سونگھنا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lukt	شامّہ.	lukt	شامّہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lukt	سونگھنا	lukt	سونگھنا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lukt	شمیم	lukt	شمیم	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lukt	شامّہ.	lukt	شامّہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
värdefullt	نہایت	värdefull	نہایت	ADJ;NOM;INDF;NEUT;SG	ADV
diagram	ترسیم.	diagram	ترسیم.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
diagram	ترسیم	diagram	ترسیم	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
tillsyn	نظارت	tillsyn	نظارت	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kil	into	kil	into	N;NOM;INDF;MASC+FEM;SG	
kil	کھونٹی.	kil	کھونٹی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kil	(	kil	(	N;NOM;INDF;MASC+FEM;SG	
kil	پھانا	kil	پھانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kil	into	kil	into	N;NOM;INDF;MASC+FEM;SG	
kil	کھونٹی.	kil	کھونٹی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kil	پچر	kil	پچر	N;NOM;INDF;MASC+FEM;SG	
kil	(	kil	(	N;NOM;INDF;MASC+FEM;SG	
kil	پھانا	kil	پھانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
upplopp	(	upplopp	(	N;NOM;INDF;NEUT;SG	
upplopp	(	upplopp	(	N;NOM;INDF;NEUT;SG	
upplopp	بلوا	upplopp	بلوا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
avlidne	متوفّی	avlidne	متوفّی	N;NOM;DEF;MASC+FEM;SG	ADJ
stormar	زوردار	stor	زوردار	N;NOM;INDF;MASC+FEM;PL	ADJ
stormar	ہیجانی.	stor	ہیجانی.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
stormar	بھرپور.	stor	بھرپور.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
stormar	طوفانی	stor	طوفانی	N;NOM;INDF;MASC+FEM;PL	ADJ
kappa	کوٹ	kappa	کوٹ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
buller	ناگوار.	buller	ناگوار.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
buller	اونچی	buller	اونچی	N;NOM;INDF;NEUT;SG	ADJ;FEM
buller	اُچھالنا	buller	اُچھال	N;NOM;INDF;NEUT;SG	V;SG;NFIN;ACT
buller	غوغا.	buller	غوغا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
buller	ناگوار.	buller	ناگوار.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
buller	اونچی	buller	اونچی	N;NOM;INDF;NEUT;SG	ADJ;FEM
buller	اُچھالنا	buller	اُچھال	N;NOM;INDF;NEUT;SG	V;SG;NFIN;ACT
buller	غوغا.	buller	غوغا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
seminarium	کارخانہ	seminarium	کارخانہ	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
plikt	برآمد	plikt	برآمد	N;NOM;INDF;MASC+FEM;SG	ADJ
plikt	سعادتمندی	plikt	سعادتمندی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
plikt	برآمد	plikt	برآمد	N;NOM;INDF;MASC+FEM;SG	ADJ
plikt	سعادتمندی	plikt	سعادتمندی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
daglig	باقاعدہ.	daglig	باقاعدہ.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
daglig	مسلسل.	daglig	مسلسل.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
krossa	عاجز	kross	عاجز	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
krossa	پیسنا.	kross	پیسنا.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
krossa	پیلنا.	kross	پیلنا.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
krossa	بیلنا	kross	بیلنا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
krossa	شکست	kross	شکست	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
krossa	اچانک	kross	اچانک	V;IMP;FIN;ACT	ADV
krossa	تماشا	kross	تماشا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
krossa	تصادم	kross	تصادم	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
krossa	تباہی.	kross	تباہی.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
mercy	عفو	mercy	عفو	N;NOM;INDF;MASC+FEM;SG	
mercy	درگزر.	mercy	درگزر.	N;NOM;INDF;MASC+FEM;SG	
mercy	ترس	mercy	ترس	N;NOM;INDF;MASC+FEM;SG	V;ACT
mercy	عفو	mercy	عفو	N;NOM;INDF;MASC+FEM;SG	
mercy	درگزر.	mercy	درگزر.	N;NOM;INDF;MASC+FEM;SG	
mercy	ترس	mercy	ترس	N;NOM;INDF;MASC+FEM;SG	V;ACT
moraliskt	کہاوت	moralisk	کہاوت	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
bugg	نقص.	bugg	نقص.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bugg	جوش.	bugg	جوش.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bugg	پتنگا.	bugg	پتنگا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bugg	چیٹک	bugg	چیٹک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
företräde	اوّلیت	företräde	اوّلیت	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
företräde	مرجح.	företräde	مرجح.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
företräde	مرجح.	företräde	مرجح.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
företräde	بڑائی	företräde	بڑائی	N;NOM;INDF;NEUT;SG	V;PFV;FEM;SG;V.PTCP;ACT
företräde	برتری.	företräde	برتری.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
dis	دُھند	dis	دُھند	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dis	بھاپ.	dis	بھاپ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
förfarande	حرکت.	förfarande	حرکت.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
sage	بینا	sage	بینا	PROPN;NOM	PROPN;NOM;MASC;SG;3
sage	ساج	sage	ساج	PROPN;NOM	
sage	بینا	sage	بینا	PROPN;NOM	PROPN;NOM;MASC;SG;3
sage	ساج	sage	ساج	PROPN;NOM	
sage	دانا	sage	دانا	PROPN;NOM	PROPN;NOM;MASC;SG;3
gin	اَوٹنا.	gin	اَوٹنا.	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
gin	پھندا	gin	پھندا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
gin	جال.	gin	جال.	N;NOM;INDF;MASC+FEM;SG	
gale	طوفان.	gale	طوفان.	PROPN;NOM	ADJ
ramar	جوڑنا	ram	جوڑ	N;NOM;INDF;MASC+FEM;PL	V;MASC;SG;NFIN;ACT
ramar	frame-up	ram	frame-up	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	پنجر	ram	پنجر	N;NOM;INDF;MASC+FEM;PL	
ramar	ڈیل	ram	ڈیل	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	جسم	ram	جسم	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	وضع	ram	وضع	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	(	ram	(	N;NOM;INDF;MASC+FEM;PL	
ramar	قالب	ram	قالب	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	کھڑکی	ram	کھڑکی	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	تعمیر	ram	تعمیر	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	ڈھچر.	ram	ڈھچر.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	ہاڑ	ram	ہاڑ	N;NOM;INDF;MASC+FEM;PL	
ramar	گاڑی	ram	گاڑی	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	ساخت	ram	ساخت	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	کیفیت	ram	کیفیت	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	جوڑنا	ram	جوڑ	N;NOM;INDF;MASC+FEM;PL	V;MASC;SG;NFIN;ACT
ramar	frame-up	ram	frame-up	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	پنجر	ram	پنجر	N;NOM;INDF;MASC+FEM;PL	
ramar	ڈیل	ram	ڈیل	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	جسم	ram	جسم	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	وضع	ram	وضع	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	(	ram	(	N;NOM;INDF;MASC+FEM;PL	
ramar	قالب	ram	قالب	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ramar	ڈھانچا	ram	ڈھانچا	N;NOM;INDF;MASC+FEM;PL	
ramar	کھڑکی	ram	کھڑکی	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	تعمیر	ram	تعمیر	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
ramar	ڈھچر.	ram	ڈھچر.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ramar	ہاڑ	ram	ہاڑ	N;NOM;INDF;MASC+FEM;PL	
